Source_Name_4FGL,GLON,GLAT,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Category_4FGL,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Category_Prob
4FGL J1922.5-7453,319.9659,-28.136763,2975.9795,-21.4396794,1.9826375,0.08639287,-0.009234237,0.23561779,-0.06597879,-0.6686767,0.00032995708,0.6666667,-0.58569026,-0.35448393,-0.6269043,-0.23552029,3.05613535,PowerLaw,AGN,0.035837542,0.12700686,3FGL J1923.2-7452,3FHL J1922.6-7452,bcu,1RXS J192244.1-74541,0.99929446,0.927398,0,0.94162954,0.0583704598,0.931058609,0.0689413913,0.935757088,0.0642429118,0.937645207,0.0623547931,316,AGN
4FGL J1923.4-2503,13.333837,-17.769505,9214.12,-23.0343017,1.7253202,0.5988383,0.99949086,2.3958356,-0.45281523,0.996371,0.0011453725,0.6666667,-0.5121345,-0.4216503,0.4283622,-0.7883894,2.21199482,PowerLaw,AGN,0.032033183,0.0023319968,,3FHL J1923.4-2502,bcu,1RXS J192325.9-250228,0,0.9641379,0,0.924306762,0.0756932381,0.930102983,0.069897017,0.917596198,0.0824038023,0.921821801,0.0781781986,276,AGN
4FGL J1923.5-2104,17.180084,-16.245832,799.3036,-19.7212225,2.302665,0.0399204,0.13216084,6.107741,0.3245872,-0.47031426,0.0007321324,0.6666667,-0.61083853,-0.62347364,-0.86157024,-1,7.40175801,LogParabola,AGN,0.024387158,0.075509876,3FGL J1923.5-2104,3FHL J1923.5-2102,fsrq,TXS 1920-211,0.99980974,0.9997739,0,0.9382312,0.0617687997,0.931564761,0.0684352389,0.93653669,0.0634633102,0.937155782,0.0628442178,325,AGN
4FGL J1924.2-1549,22.226097,-14.262038,5913.578,-22.4744072,1.9691192,0.21026702,0.042126197,0.5014876,0.9321908,0.028498562,0.00071325304,0.6666667,0.2856056,-0.9064466,0.3546221,-0.53105634,2.51481944,PowerLaw,AGN,0.08951489,0.2943505,,3FHL J1924.2-1548,bcu,TXS 1921-159,0.99913853,0.99273837,0,0.93957172,0.06042828,0.928273674,0.071726326,0.934100822,0.0658991778,0.940263658,0.0597363419,287,AGN
4FGL J1924.3-5458,342.34775,-26.518007,4327.942,-22.8977097,1.8982005,0.47198832,0.98843205,2.5274005,0.71068835,0.34633663,0.0022431423,0.6666667,-0.9419549,0.6917078,-0.6601012,-0.9997926,1.81123759,PowerLaw,AGN,0.14963748,0.053762324,,,bcu,PMN J1924-5457,0.99790365,0,0,0.939951647,0.0600483529,0.935373283,0.0646267168,0.93284573,0.0671542695,0.937796048,0.0622039516,305,AGN
4FGL J1924.8-2914,9.339295,-19.609306,852.6208,-20.0808798,2.3892934,0.035108715,0.02987735,1.4449507,-0.23789985,-0.570151,0.0004571472,0.6666667,-0.71947306,-0.6089239,-0.6362983,-0.85740715,5.31611302,PowerLaw,AGN,0.019091755,0.054888938,3FGL J1924.8-2914,3FHL J1924.8-2913,fsrq,PKS B1921-293,0.99993527,0.9999447,0,0.963314973,0.0366850268,0.928954647,0.0710453533,0.95467747,0.0453225298,0.955259403,0.0447405968,289,AGN
4FGL J1925.0+2815,61.791054,5.813796,3720.1306,-21.1630201,1.9795463,0.088707335,0.009521929,0.26546815,0.99998575,-0.51634157,0.00032613176,0.6666667,-0.7050005,-0.2722442,-0.45012462,-0.4901057,2.27140976,PowerLaw,AGN,0.036946036,0.13352077,3FGL J1924.9+2817,3FHL J1925.0+2815,bcu,NVSS J192502+281542,0.99967957,0.9866392,4,0.90438647,0.0956135301,0.929474459,0.0705255405,0.912346369,0.0876536308,0.908409164,0.0915908355,309,AGN
4FGL J1925.1-1019,27.431772,-12.12572,2116.9568,-21.042505,2.2955806,0.10808335,0.039546076,0.81759065,0.76205176,-0.49374765,0.0009954156,0.6666667,-0.47288948,-0.5506413,-0.67133975,-0.893054,1.90660391,PowerLaw,AGN,0.049528945,0.21481551,1FGL J1925.1-1018,,bll,PMN J1925-1018,0.9977898,0.91390824,0,0.927320657,0.0726793433,0.923405865,0.0765941345,0.915948153,0.0840518465,0.919904307,0.080095693,301,AGN
4FGL J1925.2+1729,52.287094,0.6923656,1980.6619,-20.0904468,2.5480194,0.2571497,0.8283859,5.337224,-0.2549919,-0.744148,0.002566175,0.6666667,-0.5151178,-0.8464785,-0.9996016,-0.9868868,2.4520923,PLSuperExpCutoff,PSR,0.14037052,,3FGL J1925.4+1727,,PSR,PSR J1925+1720,1,0,2054,0.932839215,0.067160785,0.931110928,0.0688890724,0.920757311,0.0792426893,0.92959625,0.0704037501,275,AGN
4FGL J1925.7+1227,47.91701,-1.7828494,1768.3474,-20.164323,2.4247382,0.11038191,0.16736586,3.384894,0.61563385,-0.6373523,0.0016439097,0.6666667,-0.6371709,-0.6325702,-0.79400903,-0.7989069,4.41274863,LogParabola,AGN,0.06578225,0.21156704,3FGL J1925.7+1228,,bcu,TXS 1923+123,0.9987557,0.94935185,0,0.944462924,0.0555370763,0.927740426,0.072259574,0.937034578,0.0629654219,0.939254744,0.0607452565,302,AGN
4FGL J1925.8-2220,16.185234,-17.248854,9720.715,-23.064392,1.7285856,0.2891291,0.08266617,0.7321869,-0.9999983,0.9886919,0.00079783826,0.6666667,0.9753305,-0.4709545,-0.734774,0.4255162,1.92959294,PowerLaw,AGN,0.13016579,0.49963027,,,bll,TXS 1922-224,0.99575377,0.95372576,0,0.925791469,0.0742085306,0.929116498,0.0708835019,0.923922556,0.0760774445,0.926133352,0.0738666479,295,AGN
4FGL J1926.8+6154,93.31233,19.744543,2802.2854,-20.4409153,1.9210165,0.06519084,0.11564006,3.991723,-0.4954248,-0.5268885,0.000397068,0.6666667,-0.36142832,-0.39432886,-0.41403657,-0.7436335,3.99930572,LogParabola,AGN,0.030933902,0.10635899,3FGL J1926.8+6154,3FHL J1926.9+6154,bll,87GB 192614.4+614823,0.9999246,0.98832726,0,0.9419439,0.0580561005,0.927260657,0.0727393433,0.938821691,0.061178309,0.934916136,0.0650838636,304,AGN
4FGL J1927.5+6117,92.72885,19.445026,1741.4297,-20.7235173,2.125786,0.066722676,0.09292962,2.967721,0.99796087,0.1654022,0.00055142527,0.6666667,-0.49656337,-0.5810373,-0.66479033,-0.47768387,3.64129479,LogParabola,AGN,0.0346571,0.10514487,3FGL J1927.7+6118,3FHL J1927.6+6117,bll,S4 1926+61,0.9999316,0.9917645,0,0.930650959,0.0693490413,0.923482873,0.0765171275,0.929714677,0.0702853234,0.93162273,0.0683772697,280,AGN
4FGL J1929.4+6146,93.29318,19.40383,1613.5204,-22.0711092,2.4905562,0.18141542,0.10718486,1.401203,0.5930494,-0.36237502,0.0068489504,0.6666667,-0.8577828,-0.31883186,-0.9999998,0.7838644,1.95181791,PowerLaw,AGN,0.08992606,0.8389609,,,bcu,TXS 1928+616,0.9926095,0.9243977,16,0.953525097,0.0464749027,0.935105348,0.0648946515,0.944074571,0.0559254295,0.948550424,0.051449576,305,AGN
4FGL J1930.3+0911,45.57757,-4.3318915,798.90735,-21.3565503,2.7203434,0.2360017,0.4583542,4.0396104,0.93217504,0.07453355,0.01318356,0.6666667,-0.8494588,-0.8153707,-1,0.9999682,2.33507129,LogParabola,AGN,0.17838207,0.5918446,,,bcu,NVSS J193016+091037,,0,16,0.94413184,0.0558681601,0.927899537,0.0721004634,0.932545635,0.067454365,0.940276434,0.059723566,302,AGN
4FGL J1931.1+0937,46.053772,-4.2976418,3309.6719,-19.5901785,1.8670104,0.05978385,0.097631834,4.060633,0.91810596,-0.6493197,0.00017993804,0.6666667,-0.36685947,-0.35413313,-0.42395034,-0.44144696,4.08829162,LogParabola,AGN,0.02527736,0.065272115,3FGL J1931.1+0937,3FHL J1931.1+0937,bll,RX J1931.1+0937,0.99991906,0.9926348,0,0.911254354,0.0887456464,0.932186782,0.0678132182,0.91644931,0.0835506899,0.911919594,0.0880804061,318,AGN
4FGL J1931.3-1556,22.84561,-15.87171,4298.633,-22.4966906,2.0099602,0.44710413,0.99005556,3.013818,0.89590734,-0.27064982,0.002843523,0.6666667,0.99724674,-0.026912529,-0.9999998,0.99806947,1.58087205,LogParabola,AGN,,0.005054952,,,bcu,PMN J1931-1558,0.9931441,0.80556136,2048,0.956142499,0.0438575012,0.936096134,0.063903866,0.946852821,0.0531471788,0.953613154,0.0463868456,328,AGN
4FGL J1932.2+2221,57.354935,1.584406,2810.6006,-20.9915431,2.366887,0.26720738,0.5655842,3.2588618,-0.9385005,0.56648207,0.0045316597,0.6666667,-0.2728427,-0.6212494,-0.98871607,-0.9865375,2.45718472,PLSuperExpCutoff,PSR,0.08668742,0.620744,,,PSR,PSR J1932+2220,1,0,8,0.9508497,0.0491503003,0.929978555,0.0700214451,0.94852769,0.0514723099,0.946731509,0.0532684909,303,AGN
4FGL J1932.3+1916,54.64999,0.08353669,1537.6473,-18.6075968,2.4925969,0.058070652,0.4206765,13.545281,-0.17200768,-0.38484368,0.0014614228,0.6666667,-0.6010903,-0.7823471,-0.94611114,-0.99786025,2.16144744,PLSuperExpCutoff,PSR,0.05418177,0.15030219,3FGL J1932.2+1916,,PSR,PSR J1932+1916,1,0,0,0.937940447,0.0620595533,0.932097199,0.0679028006,0.936566906,0.063433094,0.937199834,0.0628001663,295,AGN
4FGL J1933.2-4539,352.8456,-26.03768,577.4117,-21.8249224,2.6727772,0.09651134,0.019792326,0.36214685,-0.4898303,-0.6071648,0.0018142106,0.6666667,-0.8068446,-0.58186966,-0.87725854,-0.9992221,3.66132393,PowerLaw,AGN,0.05396251,0.15764897,3FGL J1932.6-4537,,fsrq,PKS 1929-457,0.8587751,0,0,0.940224412,0.0597755883,0.934252431,0.0657475686,0.935667112,0.0643328876,0.935920377,0.0640796226,295,AGN
4FGL J1933.3+0726,44.382423,-5.8254223,5235.029,-20.7605274,1.8293903,0.07285576,0.046487786,1.3876535,0.9996485,-0.7677188,0.00024101115,0.6666667,-0.4703969,-0.29025063,-0.46541435,-0.39051926,2.5886778,PowerLaw,AGN,0.03355053,0.11456326,3FGL J1933.4+0727,3FHL J1933.3+0726,bll,1RXS J193320.3+072616,0.999982,0.9880135,0,0.953365842,0.0466341581,0.935099862,0.064900138,0.945189029,0.0548109712,0.951971277,0.0480287233,288,AGN
4FGL J1933.9-1025,28.302444,-14.116189,4643.678,-22.2220249,2.0662131,0.12758376,-0.06958459,1.3964659,-0.7254771,-0.7617898,0.00015461055,0.6666667,-0.72417045,-0.57919794,-0.06598226,-0.9999976,2.83510846,PowerLaw,AGN,0.04108493,0.15413453,,,bcu,NVSS J193349-102530,,0,0,0.958681352,0.0413186475,0.934154,0.0658459997,0.948555252,0.0514447478,0.952947564,0.0470524357,287,AGN
4FGL J1934.2+6002,91.830246,18.21028,3288.412,-22.0477061,1.9274572,0.17028598,0.2565264,3.1162834,-0.8456837,0.9998211,0.0015766494,0.6666667,0.09056044,-0.5576294,-0.76256263,-0.25308347,1.08053106,LogParabola,AGN,0.1125417,0.29612425,3FGL J1934.2+6002,,bcu,GALEXASC J193419.64+600139.5,0.99845505,0.82948405,0,0.930630564,0.0693694364,0.923973201,0.0760267985,0.921402952,0.0785970484,0.925999843,0.074000157,302,AGN
4FGL J1934.3+6541,97.37962,20.321983,523.4825,-22.5589803,2.8105886,0.17413038,0.16989748,1.678501,0.8156432,-0.70824826,0.0061285826,0.6666667,-0.8207867,-0.9242167,-1,0.99999976,5.53547421,PowerLaw,AGN,0.12303375,0.36428538,,,fsrq,TXS 1933+655,0.99109995,0.847798,0,0.931709353,0.0682906469,0.931931088,0.0680689119,0.939443139,0.0605568614,0.935851539,0.0641484614,297,AGN
4FGL J1934.3-2419,15.02439,-19.798666,4783.2134,-22.2877726,1.8391705,0.20991503,0.18042229,1.9571503,-0.99999887,0.999998,0.0012966599,0.6666667,0.3367278,-0.52300215,-0.6343378,-0.1706466,2.14059671,PowerLaw,AGN,0.11914463,0.3966052,,3FHL J1934.2-2419,bcu,NVSS J193412-241922,0.99873954,0.96395934,0,0.946354007,0.0536459931,0.934215997,0.0657840035,0.938971927,0.0610280727,0.941948833,0.0580511672,284,AGN
4FGL J1935.2+2029,56.05722,0.065383896,1189.5393,-19.6734725,2.6637404,0.08956098,0.24506253,6.047864,0.7028288,-0.4338074,0.0015060408,0.6666667,-0.7162258,-0.8565881,-0.99991554,-0.18073814,2.9682289,PLSuperExpCutoff,PSR,0.034852497,0.09335582,1FGL J1934.9+2031c,,PSR,PSR J1935+2025,1,0.8948193,4,0.930651393,0.069348607,0.92574458,0.0742554203,0.926656243,0.0733437565,0.931163695,0.0688363047,280,AGN
4FGL J1936.9-4720,351.15417,-27.022928,4397.472,-21.1108182,1.7679237,0.07137063,0.03185566,0.9910534,0.9435805,-0.23508087,0.00025695196,0.6666667,-0.54580176,-0.30217522,-0.44896686,-0.28194982,3.41399891,PowerLaw,AGN,0.03106089,0.113494955,3FGL J1936.9-4719,3FHL J1936.9-4720,bll,PMN J1936-4719,0.99978006,0.98404056,0,0.947546786,0.0524532144,0.937201581,0.0627984189,0.943814471,0.056185529,0.94872415,0.0512758501,289,AGN
4FGL J1937.0+8354,116.2988,25.767155,2491.7012,-22.3222884,2.136118,0.33528692,0.63858783,3.140586,0.61423624,-0.6508558,0.001981923,0.6666667,-0.015508058,-0.38291925,-0.7329232,-0.999978,2.19336323,LogParabola,AGN,0.27906483,0.39722717,3FGL J1935.5+8355,,bcu,6C B194425+834912,0.99346733,0.9390689,0,0.938997163,0.0610028372,0.935497853,0.0645021467,0.935396158,0.0646038424,0.931289895,0.0687101046,312,AGN
4FGL J1937.2-3958,359.14444,-25.363876,571.8982,-21.0972728,2.6233878,0.06894083,0.071134806,1.6560692,-0.40912777,-0.61301106,0.0016929911,0.6666667,-0.7565323,-0.71285814,-0.95428497,-0.99714285,3.91918116,PowerLaw,AGN,0.04239362,0.1292714,3FGL J1937.0-3956,,fsrq,PKS 1933-400,0.9994598,0.99959743,0,0.946822804,0.0531771961,0.935399733,0.064600267,0.936028801,0.0639711993,0.939914442,0.0600855579,307,AGN
4FGL J1937.2-4217,356.66696,-25.952957,1234.0082,-21.4625841,2.2835987,0.18873996,0.31041503,3.2278569,0.9998947,-0.53161836,0.0033759037,0.6666667,-0.394265,-0.6828825,-0.9340964,-0.99563754,0.916938639,LogParabola,AGN,0.12780662,0.39690754,3FGL J1936.6-4215,,bcu,PKS 1934-423,0,0.89057595,0,0.9450591,0.0549409005,0.930743803,0.0692561967,0.944272342,0.0557276575,0.945977778,0.054022222,314,AGN
4FGL J1939.5-1525,24.176899,-17.452703,1410.2716,-22.0629071,2.3590379,0.20547983,0.21958555,1.8852348,-0.19891758,-0.47617513,0.0038097387,0.6666667,-0.6144731,-0.8148541,-0.34167725,-0.9999999,4.13245016,PowerLaw,AGN,0.14509766,0.4123529,,,fsrq,PKS 1936-15,0.9985418,0.9993575,0,0.931931488,0.0680685124,0.930466851,0.0695331494,0.920031966,0.0799680339,0.928014062,0.0719859384,313,AGN
4FGL J1939.6+2135,57.521698,-0.29455826,1798.102,-19.8199654,2.532601,0.11431539,0.31573004,5.63,0.21767758,0.96853745,0.0014078092,0.6666667,-0.6823301,-0.7038139,-0.9576556,-0.9977435,1.7906483,PLSuperExpCutoff,PSR,0.04745404,0.12281817,,,PSR,PSR J1939+2134,1,0.9666042,4,0.925281844,0.074718156,0.927236351,0.0727636488,0.920055644,0.0799443564,0.918675436,0.081324564,305,AGN
4FGL J1939.8-4928,348.9009,-27.89453,2532.406,-21.916929,2.0818465,0.123068176,0.024717692,0.45047435,0.99874055,-0.6153374,0.000773406,0.6666667,-0.74626786,-0.27545482,-0.63611436,-0.48506716,2.57994281,PowerLaw,AGN,0.055142477,0.20445412,3FGL J1939.6-4925,3FHL J1939.9-4927,bcu,SUMSS J193946-492539,0.9833895,0,0,0.922043946,0.0779560537,0.934922305,0.065077695,0.929042416,0.0709575839,0.923204612,0.0767953879,288,AGN
4FGL J1941.3-6210,334.52176,-29.543617,507.0998,-19.9246009,2.4468105,0.032334108,0.0766582,4.17363,-0.16433917,-0.58754736,0.00067778135,0.6666667,-0.7112373,-0.6953516,-0.7614189,-0.9402671,6.60478985,LogParabola,AGN,0.017831607,0.055341583,3FGL J1941.2-6210,3FHL J1941.3-6207,fsrq,PKS 1936-623,0.9998677,0.99297756,0,0.946993195,0.0530068045,0.932673166,0.0673268342,0.940891716,0.0591082845,0.946479441,0.0535205592,310,AGN
4FGL J1941.7+7218,104.269356,22.057276,902.7982,-22.2188969,2.6777284,0.16028786,0.09922714,1.1616745,-0.12564118,-0.70143396,0.0035375739,0.6666667,-0.7782538,-0.81153965,-0.3687847,-0.9998165,4.25787591,PowerLaw,AGN,0.10223581,0.31129915,3FGL J1941.8+7218,,bcu,GB6 J1941+7221,0.9618014,0.83109933,0,0.924324739,0.0756752607,0.933709381,0.0662906189,0.921960029,0.0780399711,0.92074746,0.0792525396,306,AGN
4FGL J1942.1+4011,74.0673,8.3429165,2208.401,-21.4842422,2.1446548,0.14311428,0.13650477,1.9538736,0.8279707,-0.5326357,0.0011295401,0.6666667,-0.481568,-0.48723128,-0.9084698,-0.017222827,3.09533024,PowerLaw,AGN,0.0900193,0.2034404,,,bcu,87GB 194033.4+400351,0.9937753,0,0,0.943772667,0.0562273332,0.931878352,0.0681216478,0.936235689,0.0637643108,0.937415561,0.0625844389,294,AGN
4FGL J1942.5-5827,338.79813,-29.447393,2016.5094,-22.2962903,2.1780944,0.22523537,0.05096671,0.46044675,-0.7110542,-0.7823036,0.001808706,0.6666667,-0.3988542,-0.44911483,-0.7106297,-0.9907167,2.34547736,PowerLaw,AGN,0.11284353,0.38539317,,,bcu,SUMSS J194224-582824,0.9942707,0,0,0.937671671,0.0623283294,0.928846014,0.0711539861,0.934336756,0.0656632443,0.933000581,0.0669994185,319,AGN
4FGL J1942.7+1033,48.25717,-6.3630157,3437.885,-19.6850053,1.8704196,0.036040884,0.024759118,1.4356216,0.8204611,-0.44400322,0.00011594346,0.6666667,-0.47624144,-0.413278,-0.46002737,-0.36963928,4.0005654,PowerLaw,AGN,0.015485616,0.04776932,3FGL J1942.7+1033,3FHL J1942.7+1033,bll,87GB 194024.3+102612,0.99999243,0.9935842,0,0.93712848,0.0628715205,0.929032448,0.0709675519,0.92951776,0.0704822403,0.932320933,0.0676790668,304,AGN
4FGL J1942.8-3512,4.566758,-25.130774,1180.3396,-22.1531519,2.4075665,0.22357954,0.037173435,0.38834345,-0.63159883,-0.37815168,0.0023637137,0.6666667,-0.72178316,-0.52306765,-0.62544316,-0.9999922,2.68856637,PowerLaw,AGN,0.10329124,0.37357247,3FGL J1943.2-3510,,bll,1RXS J194306.8-351001,0.983871,0.9240447,0,0.935534883,0.0644651166,0.932115305,0.0678846954,0.933316257,0.0666837432,0.930497066,0.0695029337,320,AGN
4FGL J1944.0+2117,57.75928,-1.3193458,15712.175,-22.066635,1.5264326,0.16624437,0.34958127,4.367966,0.36496294,-0.999985,0.00046277884,0.6666667,0.766311,0.9998323,-0.22770064,-0.30797747,2.73560891,LogParabola,AGN,0.11237867,0.28803825,,3FHL J1943.9+2117,bcu,MG2 J194359+2118,0.998531,0.9868531,0,0.936674338,0.0633256618,0.932198615,0.0678013846,0.932321873,0.0676781265,0.933716223,0.0662837774,299,AGN
4FGL J1944.2+3921,73.5279,7.584477,2393.5024,-21.2931762,2.0596693,0.17428541,0.26251343,3.3592682,0.897413,-0.28875047,0.0015394124,0.6666667,-0.2667557,-0.43479478,-0.68366647,-0.96843624,2.44708212,LogParabola,AGN,0.11421598,0.2708754,3FGL J1944.1+3919,3FHL J1944.2+3920,bcu,87GB 194223.9+391242,0.98463696,0,0,0.92971118,0.0702888202,0.931034068,0.0689659321,0.920602122,0.0793978776,0.927331535,0.0726684649,302,AGN
4FGL J1944.4-4523,353.59344,-27.890564,7020.692,-22.2874668,1.7038753,0.14700814,0.08464901,1.3998321,-0.9827581,0.9921722,0.0005015115,0.6666667,-0.15794203,-0.31877798,-0.43381122,-0.09934605,2.36969499,PowerLaw,AGN,0.06740946,0.25119424,3FGL J1944.1-4523,3FHL J1944.4-4523,bcu,SUMSS J194422-452333,0.99967724,0.97926307,0,0.95159549,0.0484045103,0.929314595,0.0706854054,0.944314401,0.0556855992,0.944762651,0.0552373495,312,AGN
4FGL J1944.9-2143,18.569532,-21.09681,3443.7588,-20.8368466,1.8494195,0.06455039,0.03731232,1.3006005,-0.43137497,-0.15921457,0.00024614917,0.6666667,-0.480091,-0.32620248,-0.573986,-0.28827545,4.04242245,PowerLaw,AGN,0.028417177,0.09482653,,3FHL J1944.9-2143,bcu,1RXS J194455.3-214318,0.99990994,0.98365515,0,0.908643123,0.0913568774,0.926678588,0.0733214117,0.907180052,0.0928199485,0.909853316,0.0901466845,307,AGN
4FGL J1945.1-4007,359.42007,-26.867832,1836.3774,-21.7685533,2.2166035,0.26753378,0.5230642,3.5544086,-0.9999836,0.9999703,0.005192279,0.6666667,-0.09238628,-0.5864485,-0.99988437,-0.26932368,3.57816938,LogParabola,AGN,0.21699254,0.66337544,,,bcu,AT20G J194519-400557,0.99622184,0.91355807,0,0.9518286,0.0481713998,0.934277086,0.0657229137,0.945785647,0.0542143527,0.946349512,0.053650488,304,AGN
4FGL J1945.5-0153,37.47023,-12.890702,1711.8799,-21.8339826,2.3254695,0.29843363,0.49048916,3.1486294,-0.14810635,0.9995801,0.007203771,0.6666667,-0.19544607,-0.7514158,-0.99987644,-0.99826974,2.65133433,LogParabola,AGN,0.24135695,0.73059595,,,bcu,PMN J1945-0153,0.9967656,0.95468175,4,0.931387509,0.0686124913,0.933144434,0.0668555657,0.928252389,0.0717476111,0.938515035,0.0614849647,279,AGN
4FGL J1946.0+0937,47.827095,-7.5233965,2736.2073,-21.6655778,2.1529803,0.134834,0.018554341,0.31817853,-0.80258393,0.97873014,0.00096375344,0.6666667,-0.5266611,-0.4826284,-0.69659597,-0.42720973,1.70050453,PowerLaw,AGN,0.057357337,0.12860669,,3FHL J1946.0+0937,bcu,87GB 194328.9+092856,0.9901506,0,0,0.943107835,0.0568921647,0.936196252,0.0638037478,0.933278979,0.066721021,0.941619311,0.0583806889,285,AGN
4FGL J1946.0-3112,8.985254,-24.5703,1642.0853,-21.2042273,2.224161,0.08988023,0.005189839,0.10979913,-0.1986069,-0.83309346,0.0006564589,0.6666667,-0.51735663,-0.41108394,-0.8459915,-0.31494159,1.5039267,PowerLaw,AGN,0.039198227,0.14290385,3FGL J1945.9-3115,,bll,PKS 1942-313,0.99964154,0.9707991,0,0.92803951,0.0719604897,0.923264386,0.0767356144,0.923243216,0.0767567837,0.921936613,0.078063387,303,AGN
4FGL J1946.5-5402,343.89774,-29.572353,901.9577,-20.1986159,2.2399938,0.11390405,0.5782939,11.14999,0.7635492,-0.30852208,0.0034447438,0.6666667,-0.3564262,-0.79182225,-0.99997514,0.36089206,1.07592144,PLSuperExpCutoff,PSR,0.08484692,0.32245654,3FGL J1946.4-5403,,PSR,PSR J1946-5403,1,0,0,0.940485789,0.0595142111,0.93396386,0.0660361398,0.936990094,0.0630099063,0.934355557,0.0656444433,282,AGN
4FGL J1948.3+1207,50.30389,-6.7957616,971.8865,-21.4700443,2.5186553,0.31931216,0.69417894,3.4039555,-0.19532362,-0.60585195,0.003481739,0.6666667,-0.51134086,-0.8266578,-0.9757157,-0.999996,2.37553152,LogParabola,AGN,0.431423,0.41003633,,,bcu,NVSS J194814+120645,,0,16,0.944787357,0.0552126434,0.931819672,0.0681803283,0.944711877,0.0552881232,0.949623159,0.0503768407,281,AGN
4FGL J1949.0+1314,51.36354,-6.363464,1440.0997,-21.1822776,2.4606595,0.11461341,0.08877195,1.5866803,0.9743388,-0.63872266,0.001469352,0.6666667,-0.6733253,-0.7408398,-0.5442453,-0.99999875,2.34764152,PowerLaw,AGN,0.06367012,0.20042732,3FGL J1949.0+1312,,bcu,87GB 194635.4+130713,0.99407446,0.9157511,0,0.948144182,0.0518558183,0.933205747,0.0667942533,0.941435518,0.0585644823,0.941358709,0.0586412908,328,AGN
4FGL J1949.4+1247,51.027634,-6.690099,2691.7698,-21.9184926,2.3383768,0.24939339,0.1324717,1.2463783,0.8883361,0.38999122,0.002315402,0.6666667,-0.57254326,-0.60456043,-0.6775545,-1,3.33454801,PowerLaw,AGN,0.13145669,0.48652852,,,bcu,TXS 1947+126,0.98068064,0.9256262,16,0.908234331,0.0917656693,0.931550198,0.0684498016,0.910898131,0.0891018692,0.913937068,0.0860629318,296,AGN
4FGL J1949.5+0906,47.80298,-8.5297785,3677.569,-21.1332695,1.9817235,0.10183234,0.023762282,0.51061606,-0.43549475,-0.6952063,0.000402267,0.6666667,-0.6875104,-0.2441397,-0.49657395,-0.6322331,3.23975653,PowerLaw,AGN,0.044111036,0.15301016,2FGL J1949.9+0907,3FHL J1949.5+0906,bll,1RXS J194934.1+090655,0.9998695,0.977943,0,0.918856259,0.0811437406,0.926790818,0.0732091821,0.926581442,0.0734185579,0.920937402,0.0790625975,310,AGN
4FGL J1949.5+7311,105.37659,21.833332,955.8599,-22.1339703,2.6815534,0.16129251,0.120716065,1.4980577,-0.25364676,-0.70527226,0.0033552086,0.6666667,-0.6984189,-0.75530785,-0.99999905,0.9317843,2.95698925,PowerLaw,AGN,0.095699266,0.33748883,,,bcu,CRATES J195016+731028,0.9579659,0,0,0.938440869,0.0615591313,0.926276485,0.0737235149,0.934189259,0.0658107412,0.935218996,0.064781004,294,AGN
4FGL J1950.6+3456,70.30222,4.2872367,5995.2983,-22.0966815,1.9327612,0.3500549,0.14187886,1.3601782,-0.9798073,0.90730506,0.001135358,0.6666667,0.9992,-0.6832006,-0.022408238,-0.8287857,1.42647616,PowerLaw,AGN,0.1534066,0.48539308,,3FHL J1950.5+3457,bcu,2MASS J19502776+3456224,,0,4,0.929482098,0.0705179018,0.931241148,0.0687588518,0.928784156,0.0712158436,0.927187798,0.0728122017,308,AGN
4FGL J1950.8+1211,50.680996,-7.283182,1092.3185,-21.0176413,2.5228214,0.18868902,0.5509961,5.0994654,0.99771893,0.4171739,0.0060553453,0.6666667,-0.64553046,-0.7331862,-0.9999981,-0.43804014,1.6000261,LogParabola,AGN,0.19379632,0.5190637,3FGL J1950.2+1215,,bcu,NVSS J195059+121316,,0,0,0.921501984,0.0784980164,0.929944859,0.0700551406,0.924204208,0.0757957921,0.924822951,0.0751770485,298,AGN
4FGL J1951.8-0511,35.190495,-15.794222,1332.0709,-22.0271717,2.3910704,0.19197135,0.1988337,1.9639615,-0.99998957,0.99995023,0.0030248056,0.6666667,-0.7330082,-0.5952506,-0.80169433,-0.32978624,3.64552547,PowerLaw,AGN,0.12615821,0.33103132,,,fsrq,PMN J1951-0509,0.9989267,0.9654089,0,0.934499649,0.0655003514,0.936860361,0.0631396389,0.932779153,0.0672208466,0.929773811,0.070226189,310,AGN
4FGL J1952.9+3252,68.77147,2.822558,1162.5128,-17.7177417,2.2767303,0.018575586,0.27494246,25.993769,-0.10162971,-0.2698916,0.0004334153,0.6666667,-0.5532771,-0.6692783,-0.9093296,-0.9244715,1.18742282,PLSuperExpCutoff,PSR,0.012741739,0.043481234,3FGL J1952.9+3253,3FHL J1952.8+3253,PSR,PSR J1952+3252,1,0.99718463,0,0.94752799,0.0524720103,0.935445025,0.0645549747,0.94447097,0.0555290296,0.946553038,0.0534469624,316,AGN
