SourceName_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J1721.7-4709,342.12997,-5.932029,1798.5922,-21.621963710338953,2.4907782,0.19118463,0.08770129,1.0564146,0.7995,-0.6074499,0.0021745085,0.35116994,-0.5668492,-0.75566643,-0.2874008,-0.9999949,1.3632863236991963,PowerLaw,0.092963725,0.6666667,,,spp,SNR G343.0-06.0,0.8,0.0,0,0.9987456420005141,0.0012543579994896423,0.9574121549346395,0.042587845065361445,0.991324309129225,0.008675690870774333,0.9571556367436705,0.04284436325632864,0.0,0.0,0.0,0.0
4FGL J1722.6-3135,355.0802,2.7155123,2367.9976,-21.012793386903663,2.4801693,0.38377953,0.98714113,3.6876278,0.009091241,0.206819,0.009311016,2.3996844,-0.016134635,-0.44746226,-0.9999998,0.9972759,2.1696553695674696,LogParabola,,0.6666667,,,,,0.0,0.0,2048,0.9831444742774517,0.01685552572253132,0.8959469714600669,0.1040530285399342,0.9087429226784591,0.09125707732154104,0.3848782307194396,0.6151217692805612,0.0,0.04,0.0,0.966
4FGL J1722.6-4529,343.5959,-5.130568,1485.2229,-20.613792106368056,2.412534,0.13147148,0.26188403,3.9053829,0.98137856,-0.24577534,0.0025131612,0.3101091,-0.5949711,-0.6165801,-0.8966,-0.9999233,2.6823052514376506,LogParabola,0.090001866,0.6666667,3FGL J1722.9-4529,,spp,SNR G343.0-06.0,0.8,0.0,0,0.9776109868677549,0.022389013132240065,0.9341081647098055,0.06589183529019482,0.9366974114163641,0.0633025885836348,0.3891983550898927,0.6108016449101076,0.0,0.008,0.0,0.959
4FGL J1722.8-0418,18.470137,17.479488,1899.661,-20.779670232173792,2.3262448,0.14764227,0.25074074,3.535591,-0.9992068,0.99984264,0.003834874,0.40463784,-0.48994204,-0.752471,-0.6750924,-0.9995478,1.8649402559546848,LogParabola,0.09839824,0.6666667,3FGL J1722.7-0415,,,,0.0,0.0,0,0.8738306440095781,0.1261693559904156,0.8943006170208577,0.10569938297914289,0.8617841822653445,0.13821581773465458,0.5857128329141598,0.4142871670858405,0.0,0.016,0.0,0.098
4FGL J1723.1-2859,357.29004,4.0928473,1555.5977,-21.345527297263992,2.619283,0.32120076,0.35012168,2.723736,-0.93354523,0.99974024,0.015726117,1.4882419,-0.76313376,-0.7684537,-0.81334484,-0.99901325,2.4411209369133213,PowerLaw,0.22966382,0.6666667,,,,,0.0,0.0,26,0.9986214467019413,0.0013785532980461468,0.9549946196200014,0.04500538037999854,0.9802895791368663,0.019710420863133807,0.7181498348217769,0.28185016517822403,0.0,0.0,0.0,0.0
4FGL J1723.5-0501e,17.902632,16.962696,3983.591,-20.114523619671484,1.9708245,0.05776172,-0.019907689,0.8442562,-0.28083512,-0.6381455,1.1157867E-4,0.076577626,-0.64191717,-0.42446923,-0.637406,-0.080440864,1.5395315147109268,PowerLaw,0.020605166,0.6666667,3FGL J1725.0-0513,,,,,,0,0.9942544506755505,0.005745549324447773,0.9574247597267651,0.042575240273235414,0.9857483457974765,0.01425165420252303,0.9828203317863653,0.017179668213636236,0.0,0.0,0.0,0.0
4FGL J1723.6-4126,347.05167,-3.0039513,1841.5209,-21.422292160679852,2.4058676,0.21480119,0.10900302,1.2318585,0.99962324,-0.72641593,0.0024747073,0.38063976,-0.7514727,-0.64451504,-0.74445194,-0.44435602,1.0559379779693738,PowerLaw,0.11087815,0.6666667,,,,,0.0,0.0,8,0.9992269892821014,7.730107179102001E-4,0.9514268691998172,0.04857313080018398,0.9589786640898287,0.04102133591016958,0.9027014617993786,0.09729853820062116,0.0,0.001,0.0,0.0
4FGL J1724.5-3008,356.50696,3.1954992,1138.0995,-20.803949844394694,2.630794,0.3156208,0.92057145,4.494314,0.9551078,-0.17445704,0.0013906533,0.30160317,-0.6162845,-0.8608778,-1.0,0.999646,1.692529573794319,LogParabola,0.26388988,0.6666667,,,,,0.0,0.0,8,0.48848924787881415,0.5115107521211861,0.6871968967286319,0.3128031032713691,0.5044549521266337,0.4955450478733661,0.1850319463589425,0.8149680536410575,0.327,0.315,0.438,1.0
4FGL J1725.1-1924,5.5827737,9.03229,1521.1919,-20.98520468281605,2.3778784,0.12301603,0.15905724,2.0999951,0.8328807,-0.4028178,0.003375594,0.37163165,-0.6258876,-0.64157915,-0.95534766,0.4518102,1.817655406248084,PowerLaw,0.10664983,0.6666667,,,,,0.0,0.0,0,0.22025685660129335,0.7797431433987001,0.9401505826774722,0.059849417322529026,0.881982791664012,0.11801720833598904,0.5735868263451493,0.42641317365485,1.0,0.001,0.0,0.113
4FGL J1725.5+0840,31.00698,23.00568,1093.2864,-22.028110089139766,2.493392,0.14737998,0.08514398,1.0708838,-0.9024042,0.010981946,0.0018447149,0.22331779,-0.8963831,-0.3258076,-0.9166602,-0.99951595,1.9906502173418634,PowerLaw,0.08953832,0.6666667,,,,,0.0,0.0,4,0.9936701155987447,0.0063298844012636395,0.960758402829773,0.03924159717022652,0.991550613156227,0.00844938684377283,0.9714716028868033,0.02852839711319741,0.0,0.0,0.0,0.0
4FGL J1726.0-2843,357.87427,3.720534,7009.627,-21.75327519103565,1.9974523,0.25723717,0.0412304,0.37375662,0.985189,-0.55901045,0.0016005377,0.25996307,-0.8809913,-0.37229958,-0.22586904,-0.7102754,2.1569348386601397,PowerLaw,0.10527598,0.6666667,3FGL J1725.1-2832,,spp,SNR G358.0+03.8,0.8,0.0,0,0.999852039429709,1.4796057028607058E-4,0.9568644073041855,0.04313559269581559,0.9979618675771093,0.0020381324228906724,0.9716575808293976,0.02834241917060187,0.0,0.0,0.0,0.0
4FGL J1726.2-2903,357.6154,3.5134609,2124.9246,-20.933524299596147,2.3991077,0.26703665,0.43288413,3.146647,-0.9737749,0.9547004,0.00839187,1.0730598,0.399563,-0.6400972,-0.935129,-0.9991869,1.8516603082622005,LogParabola,0.24044767,0.6666667,,,,,0.0,0.0,10,0.9751089283502378,0.024891071649745262,0.9363497569040998,0.06365024309590128,0.957132117182997,0.042867882817004356,0.4505600977845115,0.549439902215489,0.0,0.007,0.0,0.784
4FGL J1726.7-3930,349.0008,-2.417209,2826.6548,-21.469139326264532,2.3447883,0.26792035,0.232444,1.1041508,-0.6751346,0.119152434,0.0014031626,0.15135364,-0.6929027,-0.7277915,-0.84424317,-0.4641243,2.4947320100228167,PowerLaw,0.07418551,0.6666667,,,,,0.0,0.0,8,0.9923214047790809,0.007678595220926093,0.9584112362129131,0.04158876378708728,0.9982892073275373,0.0017107926724630185,0.802511894493896,0.197488105506104,0.0,0.0,0.0,0.0
4FGL J1726.8-2659,359.4041,4.5361238,2325.522,-21.272532160279262,2.3891246,0.17941052,0.09797776,1.3195133,0.9991354,-0.6735714,0.0018886349,0.31489927,-0.7601291,-0.5340644,-0.71902204,-0.9999926,2.226680340407343,PowerLaw,0.08914624,0.6666667,,,,,0.0,0.0,0,0.9999470438488973,5.295615108375294E-5,0.9577513332544595,0.04224866674554126,0.9925467561422144,0.007453243857785171,0.9628183774903206,0.037181622509680545,0.0,0.0,0.0,0.0
4FGL J1727.0-3835,349.78973,-1.9392118,1059.1129,-21.024488552550878,2.6535754,0.31261802,0.5325545,3.0307994,-0.8174977,-0.07017284,0.002692896,2.0483737,-0.7136873,-0.94977665,-0.43105823,-0.99570376,1.7816113625280976,LogParabola,0.17388324,0.6666667,,,spp,SNR G350.0-02.0,0.8,0.0,8,0.9689250879336272,0.031074912066352465,0.9541203107058454,0.045879689294154244,0.9770331956549569,0.022966804345043158,0.7428362270110235,0.25716377298897675,0.0,0.004,0.0,0.0
4FGL J1727.4+0326,26.228373,20.227661,1967.2074,-21.704782101133812,2.2280936,0.16742957,0.26582506,2.6965604,-0.9999988,0.99998295,0.002904361,0.3868109,-0.3969195,-0.72720325,-0.63395184,-0.999107,1.2768446042911967,PowerLaw,0.12963568,0.6666667,,,,,0.0,0.0,0,0.933072094109988,0.06692790589002227,0.9096632418857907,0.09033675811420983,0.9036784115665737,0.096321588433426,0.7983264581606626,0.20167354183933583,0.0,0.009,0.0,0.0
4FGL J1727.6-0849,15.064913,14.149928,1008.2603,-21.623705218693214,2.5583515,0.3526111,0.40791732,2.4312677,-0.2974821,-0.42473304,0.02170032,1.4060097,-0.73992956,-0.6811522,-0.93488765,-0.9999923,0.4288922706762386,PowerLaw,0.35667032,0.6666667,3FGL J1729.9-0859,,,,0.0,0.0,0,0.9118742885823696,0.08812571141761401,0.6989640062140909,0.30103599378590956,0.45042703650127774,0.5495729634987228,0.5824905545215718,0.41750944547842805,0.0,0.298,0.583,0.082
4FGL J1727.6-2304,2.7944012,6.5500183,2204.6328,-20.942352464371172,2.3404653,0.1730847,0.22868966,2.7671869,0.99826807,-0.6399261,0.0023508028,0.37242985,-0.57892275,-0.6357589,-0.7281055,-0.99980026,1.5849157879724607,PowerLaw,0.12323679,0.6666667,2FGL J1727.8-2308,,,,0.0,0.0,0,0.8582409007923313,0.1417590992076645,0.891730739544194,0.10826926045580705,0.7061906067986042,0.2938093932013968,0.6438223740206214,0.35617762597937797,0.0,0.025,0.0,0.009
4FGL J1727.6-3050,356.29498,2.2559824,2060.471,-20.610924465099856,2.3813844,0.21550182,0.48244855,3.4958982,-0.93844855,0.99890757,0.0035865048,0.5265112,0.29601505,-0.59066707,-0.872952,-0.9936748,2.1551483727558427,LogParabola,0.19064276,0.6666667,,,glc,Terzan 2,0.8511577,0.9933305,1,0.6848066314407162,0.3151933685592779,0.9373813541734273,0.06261864582657341,0.9665216086328839,0.03347839136711543,0.2569607037105086,0.74303929628949,0.0,0.006,0.0,1.0
4FGL J1727.7-3621,351.72815,-0.82850605,3328.8909,-20.68795918150832,2.4023216,0.35631725,0.22330686,1.7827775,0.837608,0.9173446,0.009728804,1.6740587,-0.8097004,-0.54006976,-0.94566184,0.11555696,2.1457936543705034,PowerLaw,0.19307196,0.6666667,,,,,0.0,0.0,16,0.9490887785555291,0.05091122144446516,0.9505188576415591,0.04948114235844221,0.9219813066652518,0.07801869333474745,0.6387939023804762,0.36120609761952305,0.0,0.002,0.0,0.013
4FGL J1728.0-3550,352.1822,-0.58660406,1105.6997,-19.949868463677358,2.629389,0.20393166,0.38168383,4.0415273,0.9922679,-0.33077076,0.014249563,0.9417387,-0.57333434,-0.83495814,-0.92588186,-0.23263787,1.2098553030868948,LogParabola,0.075895905,0.6666667,,,,,0.0,0.0,14,0.8625375069122238,0.13746249308775318,0.7114788283094708,0.28852117169053,0.36853996841646697,0.6314600315835319,0.28284406290931474,0.7171559370906857,0.0,0.27,0.988,1.0
4FGL J1728.0-4606,343.61075,-6.260648,1176.8127,-20.355958035151623,2.4026065,0.1141071,0.40913257,6.326233,0.9999996,-0.4207613,0.0027687754,0.2905234,-0.52768433,-0.6901628,-0.9656196,-0.99994785,0.7289615022553828,LogParabola,0.09219135,0.6666667,3FGL J1728.0-4606,,spp,SNR G343.0-06.0,0.8,0.0,0,0.0031970572042013833,0.9968029427958047,0.5835507609978967,0.41644923900210384,0.05220871423243211,0.9477912857675672,0.013120625446485689,0.9868793745535143,1.0,0.503,1.0,1.0
4FGL J1728.1-1610,8.730694,10.187956,2409.4226,-21.04048936582192,2.3078427,0.25937706,0.5774766,4.149748,0.7706809,0.11705635,0.010221223,1.2183771,-0.1870939,-0.6992342,-0.94454175,0.014060572,2.173178677905244,LogParabola,0.27094707,0.6666667,,,,,0.0,0.0,0,0.6613449796500748,0.3386550203499204,0.753724748683807,0.24627525131619357,0.5368683143377668,0.46313168566223256,0.24405468830110966,0.75594531169889,0.0,0.202,0.325,1.0
4FGL J1729.1-3503,352.9588,-0.3339346,2175.4646,-19.823504074112897,2.4920228,0.2052965,0.34554538,3.5933003,-0.97211564,0.75604296,0.0019456873,0.33570823,-0.62083846,-0.44830918,-0.95532537,-0.99996823,1.7521051662488527,LogParabola,0.14748035,0.6666667,,,,,0.0,0.0,0,0.07931131817554064,0.9206886818244416,0.9196556356735014,0.08034436432649972,0.8580839496911269,0.14191605030887322,0.232489277280576,0.7675107227194233,1.0,0.014,0.0,1.0
4FGL J1729.2-3641,351.61423,-1.2562553,2564.215,-20.07309857785631,2.4693131,0.1250193,0.10974008,2.2407038,0.99853206,-0.74894863,0.0011273421,0.17130938,-0.49384087,-0.8222858,-0.50215167,-0.83920497,2.416250470826841,PowerLaw,0.06229983,0.6666667,1FGL J1729.1-3641c,,unk,NVSS J172917-364008,0.0,0.99746835,4,0.9981408060843604,0.0018591939156481863,0.9563519631128589,0.043648036887142284,0.9861402905299027,0.01385970947009779,0.902934592728398,0.09706540727160216,0.0,0.0,0.0,0.0
4FGL J1729.7-4242,346.6367,-4.647225,1609.9995,-21.17539945267451,2.4764912,0.4626521,0.5653093,3.8480132,-0.3004069,-0.027579505,0.015063069,1.3912953,-0.6764274,-0.74771225,-1.0,0.92596513,2.234059242551841,LogParabola,0.39117867,0.6666667,,,,,0.0,0.0,9,0.9938690023311427,0.006130997668873717,0.9291011068551731,0.07089889314482783,0.9538543826412024,0.046145617358797505,0.4085297097550049,0.5914702902449958,0.0,0.008,0.0,0.934
4FGL J1729.9-2403,2.268316,5.562857,1014.72156,-20.45286705797156,2.6038094,0.18919899,0.66891575,6.192811,0.99164593,-0.3401454,0.00970066,0.7953418,-0.6198026,-0.90880054,-0.9799833,-0.9636416,1.001244228681789,LogParabola,0.20494753,0.6666667,3FGL J1729.7-2408,,unk,1RXS J173013.1-240234,0.0,0.8585471,0,0.2518971021101756,0.7481028978898412,0.5444038161601986,0.45559618383980194,0.010454464716250476,0.98954553528375,0.13456027588569408,0.8654397241143057,1.0,0.534,1.0,1.0
4FGL J1729.9-4148,347.40973,-4.1819115,2003.5117,-21.115610461263422,2.3300838,0.15076064,0.13077852,1.401113,-0.04858792,0.9982104,0.0020319873,0.30935124,-0.64975315,-0.71008486,-0.5330989,-0.87724876,2.634681302783853,PowerLaw,0.10061338,0.6666667,1FGL J1729.8-4148,3FHL J1729.9-4148,,,0.0,0.0,8,0.999735103274299,2.648967257065897E-4,0.9583828128898668,0.041617187110134526,0.9977710149694947,0.002228985030506092,0.9636801496102912,0.036319850389707885,0.0,0.0,0.0,0.0
4FGL J1730.1-3422,353.6468,-0.14280199,1210.0354,-19.78699172801694,2.625872,0.29283565,0.32081172,3.5173147,0.047847547,0.6123681,0.012045052,0.82621634,-0.75881976,-0.762185,-0.9699997,0.23452206,1.2157632270553032,LogParabola,0.1266945,0.6666667,,,unk,NVSS J173013-342115,0.0,0.94461894,26,0.7147671968386834,0.28523280316133115,0.8033722841718148,0.19662771582818644,0.580117642760713,0.4198823572392857,0.321942258934676,0.6780577410653238,0.0,0.112,0.331,1.0
4FGL J1730.1-4343,345.8183,-5.2698817,918.6574,-21.40477330495549,2.7130904,0.2892976,0.72844774,4.1687984,-0.9842173,0.9999918,0.0132119665,1.9768353,-0.7009683,-0.9808732,-0.9955131,-0.4539693,2.113528681023248,LogParabola,0.34760588,0.6666667,,,,,0.0,0.0,1,0.9797025287400909,0.020297471259892227,0.8745387047552104,0.12546129524479038,0.831022380404123,0.1689776195958773,0.47656274840889706,0.5234372515911031,0.0,0.034,0.0,0.646
4FGL J1730.3-2913,357.961,2.6689675,2899.1062,-21.25545711566638,2.2885976,0.35238108,0.9996684,3.7327225,-0.97684145,0.99568135,0.003448628,0.015870951,0.17521472,-0.39963472,-0.9944547,-0.99067444,1.6968892735770968,LogParabola,,0.6666667,,,,,0.0,0.0,2049,0.2857334681224615,0.7142665318775513,0.8814646867717117,0.11853531322828856,0.8839172280875253,0.11608277191247432,0.3761892557523576,0.6238107442476429,0.982,0.053,0.0,0.978
4FGL J1730.4-0359,19.738018,15.995311,1381.2996,-20.34470362785726,2.2490509,0.1461245,0.575559,6.8554935,-0.9876091,0.999052,0.002428026,0.26689023,-0.06977944,-0.71328586,-0.87014586,-0.99999577,1.3431288763475437,LogParabola,0.12836869,0.6666667,3FGL J1730.6-0357,,,,0.0,0.0,0,2.8169747974587564E-4,0.999718302520254,0.5527462013139729,0.4472537986860275,0.10730742104151322,0.8926925789584861,0.014664419852000853,0.9853355801479997,1.0,0.527,1.0,1.0
4FGL J1730.8-1123,13.218732,12.136191,6692.031,-22.167249304318172,1.8721794,0.30521402,0.230522,1.3878807,0.99987644,-0.26959693,0.0016629818,0.5705449,-0.09978017,-0.13146892,-0.5599004,-0.3971739,1.1574283811426407,PowerLaw,0.2003539,0.6666667,,,,,0.0,0.0,0,0.9986113127397344,0.0013886872602801843,0.9386515690601133,0.06134843093988744,0.8861678575830805,0.11383214241691977,0.9586092888616301,0.04139071113837107,0.0,0.01,0.0,0.0
4FGL J1730.8-3806,350.60367,-2.3134854,1845.1211,-20.674488807063632,2.406727,0.39419127,0.6422857,4.051832,-0.30594853,-0.40886924,0.0040032393,0.5671365,-0.2941151,-0.6115826,-0.92919964,-0.30858293,2.297070552883351,LogParabola,0.33719563,0.6666667,,,,,0.0,0.0,12,0.8903828121491434,0.10961718785084526,0.9315481130550685,0.06845188694493365,0.9578217554388296,0.04217824456116966,0.27068086219255044,0.7293191378074485,0.0,0.009,0.0,1.0
4FGL J1731.2-3234,355.27698,0.6607439,1886.0487,-19.563707548933486,2.5112712,0.15181106,0.33670902,4.7836733,-0.8724762,0.7063603,0.002315908,0.35469893,-0.41218442,-0.6048883,-0.8903553,-0.999765,0.9306490548273965,LogParabola,0.11050377,0.6666667,2FGL J1731.6-3234c,,spp,SNR G355.4+00.7,0.8,0.0,4,0.010219149684764036,0.9897808503152498,0.6857872922938733,0.31421270770612764,0.41172675892540717,0.5882732410745931,0.025241387282084093,0.9747586127179152,1.0,0.323,0.557,1.0
4FGL J1732.0-2659,0.04461896,3.582134,2543.3237,-21.20685111824573,2.338465,0.2627486,0.32342228,2.60778,0.28859434,0.9962814,0.0104770325,1.4720649,-0.56610966,-0.7178692,-0.5569136,-0.99884593,2.134947675050383,PowerLaw,0.10924162,0.6666667,2FGL J1731.9-2703c,,,,0.0,0.0,24,0.9953312444675999,0.0046687555323844145,0.9291668513546966,0.07083314864530488,0.866771294221945,0.13322870577805498,0.7387176580088821,0.2612823419911183,0.0,0.007,0.0,0.0
4FGL J1732.7-2559,0.9830721,3.9837453,1423.339,-20.856178595072397,2.5016146,0.2387205,0.31069604,2.9968534,0.99988914,0.26009953,0.0053089033,0.49306938,-0.74864936,-0.65071344,-0.87897044,-0.9999995,1.6440736667917983,LogParabola,0.13340062,0.6666667,,,,,0.0,0.0,16,0.020522816368573726,0.9794771836314278,0.7436791868527833,0.25632081314721705,0.4482896323220174,0.5517103676779823,0.3824826483830397,0.6175173516169596,1.0,0.204,0.584,0.973
4FGL J1732.8-3725,351.39914,-2.2613597,1869.5587,-21.111526263273763,2.461022,0.21480906,0.1620286,1.9996945,-0.98475593,0.99834883,0.0026909132,0.36219913,-0.8195274,-0.56384534,-0.7779643,-0.999379,2.1056212219170622,PowerLaw,0.106318235,0.6666667,,,unk,1RXS J173250.4-372144,0.0,0.99843127,1,0.9895203364961508,0.010479663503857036,0.9571587307659726,0.04284126923402812,0.9907514985991678,0.009248501400833501,0.7732453867345062,0.22675461326549443,0.0,0.0,0.0,0.0
4FGL J1733.2-2915,358.287,2.120605,2390.5151,-20.53266145166955,2.4971879,0.1726203,0.18531546,2.3855782,0.60383415,-0.38070542,0.0045794253,0.5151142,-0.6804291,-0.6861903,-0.8557598,-0.7821792,1.8806437368136963,PowerLaw,0.10175706,0.6666667,2FGL J1733.2-2913c,,,,0.0,0.0,28,0.9944520219882511,0.005547978011748287,0.948969851519345,0.051030148480656366,0.9393422336846141,0.06065776631538551,0.5308486522990908,0.46915134770090855,0.0,0.002,0.0,0.318
4FGL J1733.4+2235,45.955902,26.698637,2199.9792,-21.917089781280986,2.1600227,0.32255173,0.9999974,4.0570188,-0.99778104,0.5434892,0.001026594,0.12271837,0.9998087,-0.646697,-0.98023194,0.583158,1.5290137894610085,LogParabola,,0.6666667,,,,,0.0,0.0,2048,0.8103963213457674,0.18960367865422684,0.741387162747598,0.25861283725240275,0.8565885766107572,0.14341142338924298,0.5651917200812282,0.4348082799187719,0.0,0.223,0.0,0.151
4FGL J1733.6-2431,2.3330402,4.6021056,1319.7656,-20.75196274876496,2.478398,0.24585147,0.48986015,3.672594,0.7500821,0.99710953,0.0059171673,0.56011295,-0.48177674,-0.7687746,-0.8034239,-0.9866777,1.7348130571540767,LogParabola,0.24432197,0.6666667,,,,,0.0,0.0,256,0.24393551946581357,0.756064480534187,0.6195250193852728,0.380474980614728,0.34494530194359424,0.6550546980564056,0.2503964330223978,0.749603566977601,1.0,0.448,0.986,1.0
4FGL J1733.7-4734,342.89697,-7.876223,4764.6826,-21.34549140948064,2.0251992,0.085991755,-0.074534975,2.3319552,0.72339064,-0.64175755,1.5097341E-4,0.15008968,-0.81855696,-0.2968948,-0.3287553,-0.4972135,1.862378082232047,PowerLaw,0.030617746,0.6666667,,3FHL J1733.8-4734,snr,SNR G343.0-06.0,0.8,0.0,0,0.9988830298995574,0.0011169701004545257,0.9546430843273762,0.04535691567262435,0.9905301052853738,0.00946989471462577,0.9905186533500829,0.009481346649916823,0.0,0.0,0.0,0.0
4FGL J1733.9-2220,4.2175026,5.7212086,792.90845,-21.27752159295058,2.7198467,0.28077957,0.7019025,4.5242376,-0.4560866,-0.19373812,0.0058186124,1.9007658,-0.8225659,-0.9997651,0.59317744,-0.9969821,0.5522772418090929,LogParabola,0.28405797,0.6666667,,,,,0.0,0.0,257,0.6453459676640791,0.3546540323359138,0.5880335464067522,0.41196645359324874,0.642443481831101,0.35755651816889833,0.6866803842074335,0.31331961579256534,0.0,0.496,0.189,0.002
4FGL J1734.0-2933,358.13757,1.8106344,2346.6375,-20.316103741627302,2.3895938,0.26947626,0.49666953,3.7355225,-0.99998975,0.9999011,0.001034797,0.20600697,-0.19652411,-0.6091146,-0.84280276,-0.9295805,1.6082925614880688,LogParabola,0.096330754,0.6666667,,,,,0.0,0.0,2,0.35492303585255464,0.6450769641474461,0.8975538987700392,0.10244610122996181,0.8784548014439041,0.12154519855609602,0.2451185358712962,0.7548814641287049,0.916,0.035,0.0,1.0
4FGL J1734.5-2818,359.25204,2.387382,1085.9789,-20.24680783170691,2.5641522,0.20729956,0.6220893,4.627635,-0.7580487,-0.18436888,0.0072669447,0.65724343,-0.62774754,-0.959397,0.014275242,-0.99940085,1.9447982280432157,LogParabola,0.26797578,0.6666667,,,,,0.0,0.0,2,0.997463047062753,0.0025369529372411674,0.9239399189645549,0.07606008103544572,0.9738152380363677,0.026184761963632095,0.6313257849101905,0.36867421508980847,0.0,0.015,0.0,0.032
4FGL J1735.2-1640,9.210132,8.48901,1712.4272,-21.576457237629718,2.325816,0.1630956,0.13963805,1.6751162,0.9638898,-0.112697326,0.0016243706,0.25141206,-0.6594574,-0.6350963,-0.8630043,-0.22606006,2.0610635837506197,PowerLaw,0.09783663,0.6666667,,,,,0.0,0.0,0,0.9265843850686821,0.07341561493132324,0.9530148976258839,0.0469851023741169,0.9442337958846205,0.055766204115379324,0.8460266118185655,0.15397338818143444,0.0,0.0,0.0,0.0
4FGL J1735.3-0717,17.421074,13.289512,1314.5736,-20.802237748808132,2.5197642,0.13151276,0.2417566,3.5396726,0.9488747,-0.57334846,0.0047899853,0.3558222,-0.6532705,-0.74763465,-0.88776106,-0.9998055,2.1983381665585218,LogParabola,0.09760193,0.6666667,,,,,0.0,0.0,0,0.9013819935130178,0.09861800648698542,0.8487475430839498,0.1512524569160507,0.6862901378898293,0.31370986211017027,0.3043432594648591,0.6956567405351411,0.0,0.045,0.0,1.0
4FGL J1735.7-3026,357.59207,1.0220912,2817.5498,-20.217903133686136,2.3500774,0.21456856,0.9999872,7.1331244,-0.12554105,-0.9828254,0.0017265958,1.356E-4,0.999932,-0.4714024,-0.9643652,-0.99939036,1.2999204205770734,LogParabola,,0.6666667,,,glc,Terzan 1,0.8899094,0.9928104,2048,0.0011883009625247363,0.9988116990374806,0.6055903953721044,0.39440960462789626,0.21615300311727145,0.7838469968827301,0.1291853673934575,0.8708146326065432,1.0,0.446,1.0,1.0
4FGL J1735.9-3342,354.86386,-0.77305466,16726.908,-21.679073894810895,1.8082917,0.22476304,0.002018311,0.0,-0.5533969,0.5226259,5.898241E-4,0.65553564,-0.27969858,-0.7129648,-0.5349442,0.087413184,2.35561238918887,PowerLaw,0.09450761,0.6666667,,,spp,SNR G354.8-00.8,0.8,0.0,0,0.9997152550586252,2.8474494135401657E-4,0.9505639026868354,0.04943609731316514,0.9846237502965902,0.0153762497034095,0.9796064714914515,0.02039352850854846,0.0,0.004,0.0,0.0
4FGL J1736.1-3422,354.31274,-1.1655407,1806.5438,-19.575862244013887,2.460076,0.11431896,0.38499033,5.7026014,0.6920245,-0.50816244,0.0017437498,0.23933433,-0.41853982,-0.59193295,-0.9658112,-0.97325623,1.9256052070739165,LogParabola,0.1014699,0.6666667,,,,,0.0,0.0,2,0.06931399915740756,0.930686000842588,0.6763652292044117,0.3236347707955894,0.3936703044496739,0.6063296955503265,0.01868304878236776,0.981316951217631,1.0,0.335,0.98,1.0
4FGL J1736.2-4443,345.56366,-6.7261524,1177.6366,-19.60227980767936,2.3067732,0.068565786,0.37898326,9.669839,0.9999807,-0.1427939,0.0016005895,0.17445916,-0.41439405,-0.65966564,-0.96327686,-0.99999785,1.590000304112195,LogParabola,0.05306112,0.6666667,3FGL J1736.2-4444,,glc,NGC 6388,0.99686146,0.0,0,0.009710879715960534,0.990289120284046,0.5703166842318459,0.42968331576815405,0.012110811182575025,0.9878891888174247,0.010540803892152797,0.9894591961078463,1.0,0.519,1.0,1.0
4FGL J1736.3-2929,358.46426,1.420394,2500.9453,-20.732591343533553,2.5480154,0.34833896,0.2751679,2.6282902,0.69828814,-0.58229893,0.004129659,0.50438976,-0.77564156,-0.6833913,-0.99988157,0.7346665,2.1324536434868877,PowerLaw,0.16555269,0.6666667,,,,,0.0,0.0,24,0.7045667681211923,0.29543323187880766,0.9499860724508352,0.05001392754916515,0.9520017599108731,0.04799824008912543,0.5339058833440421,0.46609411665595785,0.0,0.002,0.0,0.301
4FGL J1736.4-4052,348.86017,-4.70785,2394.273,-21.719133430722426,2.28547,0.19953798,0.055629004,0.72156405,0.19067863,-0.74921215,0.0018479346,0.1889207,-0.8282562,-0.119664416,-0.717752,-0.6146126,1.7592977836835575,PowerLaw,0.08809119,0.6666667,,,unk,1RXS J173638.5-405203,0.0,0.9264522,4,0.9997186395383835,2.8136046160772197E-4,0.9583708503872573,0.04162914961274356,0.9977862969225307,0.0022137030774709884,0.9681589994582411,0.03184100054175837,0.0,0.0,0.0,0.0
4FGL J1737.2-2421,2.8952332,4.0030327,3302.9597,-21.431262070176814,2.27448,0.21399873,0.065044425,0.7471596,0.9759028,-0.54146683,0.0013618344,0.15558633,-0.65577036,-0.74625987,-0.82529587,0.29561827,2.345473980779729,PowerLaw,0.1004187,0.6666667,,,,,0.0,0.0,24,0.9795980590350216,0.02040194096498238,0.9574582306116922,0.042541769388308816,0.9842306364423892,0.015769363557610674,0.9232246135128337,0.07677538648716686,0.0,0.0,0.0,0.0
