Source_Name_3FGL,Flux_Density_log,Unc_EnergyFlux100_log,Spec_index,significant_curve_log,variability_log,hr12,hr23,hr34,hr45,GLAT_3FGL_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
3FGL J0856.4+6429,-28.1125405,-27.9951054,2.5515213,-0.038078813,3.83676117,-0.824141195,-0.556489095,-0.601302293,-0.587341462,37.61818,769.1931,PowerLaw,0.999937414,6.26e-05,0.993856057,0.006143943,0.997384846,0.002615154,0.991369287,0.008630713,0,0,0,0,AGN
3FGL J0858.0-4834,-28.9398107,-26.3309591,2.4482198,1.02608031,3.73555386,-0.802314815,-0.482741217,-0.908627952,-0.691832313,-1.8777802,2014.4761,PowerLaw,0.047732595,0.952267405,0.565058537,0.434941463,0.520004026,0.479995974,0.560762792,0.439237208,1,0.341,0.385,0.169,MIXED
3FGL J0859.3-4732,-28.6439521,-26.2917094,2.4212062,0.873187178,3.64955972,0.026012284,-0.857781752,-0.576451998,-0.821958834,-1.0450913,2017.2175,PowerLaw,0.07587263,0.92412737,0.680410953,0.319589047,0.736792767,0.263207233,0.537310153,0.462689847,1,0.076,0.013,0.283,MIXED
3FGL J0900.0+6754,-29.4252222,-28.0613541,2.23863,0.260199307,3.83259726,-0.429501955,-0.631823686,-0.449794527,-0.999950934,36.91735,1320.7998,PowerLaw,0.998624465,0.001375535,0.982627309,0.017372691,0.970558784,0.029441216,0.951365968,0.048634032,0,0,0,0,AGN
3FGL J0901.0-6725,-27.9981943,-27.7296438,2.5238523,-1.07441375,3.65701351,-0.697749887,-0.67235248,-0.753805832,-0.633781387,-13.7665825,799.6131,PowerLaw,0.999433851,0.000566,0.993897914,0.006102086,0.999658522,0.000341,0.980585688,0.019414312,0,0,0,0,AGN
3FGL J0903.0-4826,-27.9531984,-26.3485229,2.4668927,1.32234801,3.65024647,0.82024563,-0.821476353,-0.759325333,-0.999987634,-1.1786876,1416.0138,PowerLaw,0.097679881,0.902320119,0.202415779,0.797584221,0.263550101,0.736449899,0.392480163,0.607519837,1,0.987,1,0.97,PSR
3FGL J0903.2-4744,-29.269106,-26.3613822,2.2821732,1.22521489,4.1930825,-0.891700241,0.252221654,-0.790501443,-0.726072893,-0.68354106,2811.7622,PowerLaw,0.90330536,0.09669464,0.649656632,0.350343368,0.705874207,0.294125793,0.75276437,0.24723563,0,0.128,0.038,0,AGN
3FGL J0905.8-2127,-26.0360818,-27.4910352,2.659957,1.20076121,3.80903758,-0.525045796,-0.827894697,-0.811704576,-0.99991338,16.948828,477.2651,PowerLaw,0.956100143,0.043899857,0.606612124,0.393387876,0.519403154,0.480596846,0.843084874,0.156915126,0,0.125,0.319,0,AGN
3FGL J0918.2-4859,-27.9175927,-26.6445715,2.440824,0.658416647,3.7191417,-0.400396547,-0.713242495,-0.721938473,-0.780918925,0.28963074,1216.8848,PowerLaw,0.929583069,0.070416931,0.799127089,0.200872911,0.853034424,0.146965576,0.857280355,0.142719645,0,0.001,0,0,AGN
3FGL J0919.4+6604,-30.393823,-28.0497295,2.158216,-0.217031766,3.85566939,-0.48015177,-0.362961319,-0.483337969,-0.842754378,39.351456,1974.2214,PowerLaw,0.991936649,0.008063351,0.993402681,0.006597319,0.995307866,0.004692134,0.957916662,0.042083338,0,0,0,0,AGN
3FGL J0919.5-2200,-30.3727916,-27.7434967,2.1976702,-0.316032028,3.62494672,-0.999426649,0.978241623,-0.055762322,-0.999981907,19.026884,2143.5073,PowerLaw,0.999825273,0.000175,0.991872243,0.008127757,0.99785091,0.00214909,0.812733798,0.187266202,0,0,0,0,AGN
3FGL J0921.6+2339,-29.9471952,-27.6891186,1.9771367,-0.623101663,4.06888765,-0.262997154,-0.559787925,-0.375162216,-0.632344952,42.832794,2329.6057,PowerLaw,0.999818384,0.000182,0.995550221,0.004449779,0.999584196,0.000416,0.997786036,0.002213964,0,0,0,0,AGN
3FGL J0923.8-5154,-25.6990181,-26.7895098,2.6309059,0.582119023,3.65983538,-0.615713965,-0.858134388,-0.647812743,-0.774940687,-1.1452818,570.80237,PowerLaw,0.996037128,0.003962872,0.839262046,0.160737954,0.930188203,0.069811797,0.933663549,0.066336451,0,0.001,0,0,AGN
3FGL J0928.3-5255,-33.5626531,-27.2376144,1.6503435,0.490436328,3.84193478,-0.261118425,-0.999995836,0.999871204,-0.115039182,-1.4035287,14636.227,PowerLaw,0.999241595,0.000758,0.97469128,0.02530872,0.999787918,0.000212,0.994499017,0.005500983,0,0,0,0,AGN
3FGL J0930.7+5133,-31.1312125,-28.1313723,2.068347,-0.736642433,3.49161562,-0.766509338,-0.315413635,-0.457656898,-0.650525519,45.36049,2638.4187,PowerLaw,0.999787687,0.000212,0.99483001,0.00516999,0.998551221,0.001448779,0.996172521,0.003827479,0,0,0,0,AGN
3FGL J0931.8+6739,-29.8097649,-28.063395,2.166111,0.079078243,3.78435407,0.099247157,-0.688625735,-0.47883913,-0.538020332,39.773136,1731.706,PowerLaw,0.999859494,0.000141,0.993595884,0.006404116,0.99593513,0.00406487,0.996921417,0.003078583,0,0,0,0,AGN
3FGL J0935.1-1736,-31.912352,-27.551961,1.748642,0.386619778,3.50995361,0.998612217,-0.666687778,-0.238439371,-0.453939302,24.695732,5423.295,PowerLaw,0.999594573,0.000405,0.98822107,0.01177893,0.984546913,0.015453087,0.995826436,0.004173564,0,0,0,0,AGN
3FGL J0935.2+0903,-27.514417,-27.7844813,2.4023612,1.33262277,4.21050347,-0.126408615,-0.677531901,-0.862439769,-0.999972774,40.36692,776.87036,PowerLaw,0.984777736,0.015222264,0.703659125,0.296340875,0.546432732,0.453567268,0.846801962,0.153198038,0,0.017,0.139,0,AGN
3FGL J0936.3-2114,-31.6488367,-27.7264198,1.8428967,-1.0129563,3.84752982,0.152373365,-0.501674,-0.371054099,-0.437972706,22.432587,4185.274,PowerLaw,0.999777279,0.000223,0.99560485,0.00439515,0.99987401,0.000126,0.996708451,0.003291549,0,0,0,0,AGN
3FGL J0937.1-4544c,-27.68788,-27.2558663,2.4900124,-0.227300429,3.93720393,-0.909752245,-0.509506246,-0.497763543,-0.482165837,4.8423514,892.38336,PowerLaw,0.999392672,0.000607,0.991506556,0.008493444,0.999222297,0.000778,0.988451824,0.011548176,0,0,0,0,AGN
3FGL J0937.8-6407,-27.2940274,-27.5211582,2.5450487,0.191909446,3.8035822,-0.565835126,-0.85273163,-0.605144136,-0.412025052,-8.7593565,718.74866,PowerLaw,0.99984373,0.000156,0.984629404,0.015370596,0.996702684,0.003297316,0.991369859,0.008630141,0,0,0,0,AGN
3FGL J0937.9-1435,-31.2349783,-27.7251699,1.889783,0.601943209,3.92685566,0.99966151,-0.399602343,-0.41805572,-0.771519593,27.203981,3530.1282,PowerLaw,0.999544402,0.000456,0.979092122,0.020907878,0.96525348,0.03474652,0.98629276,0.01370724,0,0,0,0,AGN
3FGL J0940.6-7609,-27.179523,-27.4543437,2.3902748,0.113910213,3.87590555,-0.716917717,-0.468767106,-0.798902042,-0.999982604,-17.425198,878.10034,PowerLaw,0.845985722,0.154014278,0.974924374,0.025075626,0.964520772,0.035479228,0.812183625,0.187816375,0,0,0,0,AGN
3FGL J0941.0+6151,-28.7106003,-28.0417702,2.2964528,0.409789146,3.96800812,-0.842291424,-0.574844519,-0.35509558,-0.768407476,43.248943,1199.852,PowerLaw,0.998897427,0.001102573,0.988838641,0.011161359,0.989101334,0.010898666,0.984634767,0.015365233,0,0,0,0,AGN
3FGL J0946.2+5209,-26.3998441,-28.0625171,2.7351112,0.646772978,3.97688541,-0.724586284,-0.725898923,-0.998114934,-0.998505906,47.513985,438.75192,PowerLaw,0.999024411,0.000976,0.940820549,0.059179451,0.863966839,0.136033161,0.974261141,0.025738859,0,0,0,0,AGN
3FGL J0948.1-3641,-25.0596377,-27.517828,2.722137,0.893389775,3.92566819,-0.721636417,-0.842724049,-0.665285904,-0.999962848,12.994061,371.0974,PowerLaw,0.996104785,0.003895215,0.865951807,0.134048193,0.876206359,0.123793641,0.941209246,0.058790754,0,0,0,0,AGN
3FGL J0948.8-4243,-27.2220555,-27.4596835,2.49293,-0.420380212,3.6881014,-0.824832373,-0.600798794,-0.487336486,-0.817392909,8.491675,747.778,PowerLaw,0.993566013,0.006433987,0.991680535,0.008319465,0.997761274,0.002238726,0.959651374,0.040348626,0,0,0,0,AGN
3FGL J0950.4+7550,-30.188375,-28.2388583,2.1966805,-0.881077485,3.7436551,-0.753777667,-0.613511967,-0.431227572,-0.614828129,36.535854,1647.9114,PowerLaw,0.997310436,0.002689564,0.995506967,0.004493033,0.999688249,0.000312,0.974788447,0.025211553,0,0,0,0,AGN
3FGL J0952.8+0711,-32.3948086,-27.7073303,1.69938,0.322477407,3.67691947,0.999193165,-0.031945438,-0.360698323,-0.429566987,43.266056,5919.232,PowerLaw,0.999918417,8.16e-05,0.992377409,0.007622591,0.990636037,0.009363963,0.996152684,0.003847316,0,0,0,0,AGN
3FGL J1002.0-2837,-27.1795528,-27.7103424,2.5761907,0.743061094,3.53467761,0.18234179,-0.76183088,-0.782608885,-0.999909745,21.026257,599.48846,PowerLaw,0.988565418,0.011434582,0.835728708,0.164271292,0.739872202,0.260127798,0.884074826,0.115925174,0,0,0,0,AGN
3FGL J1003.7-5215,-28.7599492,-27.2162691,2.310178,0.918301509,4.02226121,-0.020208009,-0.439025461,-0.678395474,-0.893238155,2.5736368,1386.2944,PowerLaw,0.239512743,0.760487257,0.709455486,0.290544514,0.847289319,0.152710681,0.730889299,0.269110701,1,0.008,0,0,MIXED
3FGL J1008.6-5706,-26.8895286,-26.1592983,2.5090494,0.427907321,3.70298365,-0.655550688,-0.702343777,-0.861206654,-0.548394749,-0.94378966,1197.5199,PowerLaw,0.348470182,0.651529818,0.920393325,0.079606675,0.932292247,0.067707753,0.529189631,0.470810369,1,0,0,0.332,MIXED
3FGL J1010.8-7645c,-29.5034791,-27.4337419,2.3066106,-2.40221152,3.61970299,-0.720897166,-0.833547491,-0.682467634,0.048084283,-16.73817,1710.3887,PowerLaw,0.999326284,0.000674,0.995904251,0.004095749,0.999998766,1.23e-06,0.986301518,0.013698482,0,0,0,0,AGN
3FGL J1013.4-4008,-29.5989072,-27.665467,2.2513545,-0.503352451,3.77497339,-0.603170917,-0.764549231,-0.413727575,-0.450289037,13.3537445,1645.223,PowerLaw,0.999788478,0.000212,0.994928396,0.005071604,0.999484569,0.000515,0.991370257,0.008629743,0,0,0,0,AGN
3FGL J1016.6-4244,-31.8116497,-27.5677126,1.7821834,0.538453145,3.93383146,0.990407394,-0.62187586,-0.178768401,-0.409181091,11.572934,5159.484,PowerLaw,0.999693323,0.000307,0.985271296,0.014728704,0.994556803,0.005443197,0.996369117,0.003630883,0,0,0,0,AGN
3FGL J1016.9-2653,-26.892862,-27.7551773,2.605058,0.65538176,3.78426402,-0.643909499,-0.690680162,-0.816002909,-0.999987357,24.449688,546.05975,PowerLaw,0.998758363,0.001241637,0.91989262,0.08010738,0.838781399,0.161218601,0.964972459,0.035027541,0,0,0,0,AGN
3FGL J1018.2-6254,-27.2315581,-27.2544419,2.5677447,0.958331235,3.52050761,-0.729531157,-0.89643877,-0.443944042,-0.780358453,-5.038344,766.8319,PowerLaw,0.991504642,0.008495358,0.612252513,0.387747487,0.836324031,0.163675969,0.95132792,0.04867208,0,0.159,0,0,AGN
3FGL J1021.9-5815c,-30.001259,-25.9723927,2.3012726,1.12614097,3.68014976,-0.833114357,-0.759866232,-0.695263238,-0.673462556,-0.90544313,4090.3057,PowerLaw,0.066024707,0.933975293,0.516836319,0.483163681,0.424151338,0.575848662,0.356547241,0.643452759,1,0.478,0.77,0.979,MIXED
3FGL J1024.3-5757,-32.4349601,-26.1830479,1.895486,-0.269468472,3.49352904,-0.94474588,-0.658610886,0.165771463,-0.585755326,-0.47046876,13144.951,PowerLaw,0.912751089,0.087248911,0.975360102,0.024639898,0.996913916,0.003086084,0.74409656,0.25590344,0,0,0,0,AGN
3FGL J1024.4-4545,-31.9254745,-27.6792326,1.9641942,-0.391215739,3.6577297,-0.638479139,-0.778778215,-0.371340981,-0.028759627,9.841026,4805.6045,PowerLaw,0.999690391,0.00031,0.994233159,0.005766841,0.999578307,0.000422,0.996749216,0.003250784,0,0,0,0,AGN
3FGL J1025.1-6507,-27.433529,-27.3116007,2.4187806,1.01212434,3.96847952,-0.631374448,-0.720036934,-0.99868124,0.972428155,-6.485222,912.7911,PowerLaw,0.986351409,0.013648591,0.981855731,0.018144269,0.998604774,0.001395226,0.962898491,0.037101509,0,0,0,0,AGN
3FGL J1025.7-5659c,-29.8424034,-26.3104906,2.3450043,0.751637762,3.79185288,-0.597456463,-0.851565908,-0.842543119,-0.636027855,0.43840495,2998.7205,PowerLaw,0.348086838,0.651913162,0.781963295,0.218036705,0.73789575,0.26210425,0.580814577,0.419185423,1,0.023,0.01,0.11,MIXED
3FGL J1025.9-5930,-30.1146391,-26.4624577,2.2171626,-1.58499021,3.79690408,-0.425010574,-0.666548341,-0.917486061,-0.242626838,-1.6863794,3620.791,PowerLaw,0.984322597,0.015677403,0.992481966,0.007518034,0.999882275,0.000118,0.855647448,0.144352552,0,0,0,0,AGN
3FGL J1027.8+8253,-30.2944851,-28.1076798,2.0730712,0.308316706,3.73276179,-0.616795773,-0.397927187,-0.68458224,-0.425596031,32.79398,2050.8162,PowerLaw,0.999381171,0.000619,0.990123611,0.009876389,0.983616925,0.016383075,0.990355858,0.009644142,0,0,0,0,AGN
3FGL J1028.3-7419,-26.2494991,-27.5638538,2.6900532,-0.207864005,3.53870926,-0.646100395,-0.808271498,-0.571328893,-0.999250231,-14.120224,460.24615,PowerLaw,0.993378554,0.006621446,0.982370392,0.017629608,0.990713997,0.009286003,0.950291108,0.049708892,0,0,0,0,AGN
3FGL J1030.0-5809,-32.7636434,-26.282222,1.7922912,-0.677451997,3.91466904,0.596861506,-0.6897426,-0.739707151,-0.274939152,-0.24776001,15775.612,PowerLaw,0.735361754,0.264638246,0.98256926,0.01743074,0.998405407,0.001594593,0.736004891,0.263995109,0,0,0,0,AGN
3FGL J1031.4-5855,-31.0225176,-26.5522185,2.085076,0.567990054,3.70968452,0.909959658,-0.35619714,-0.603612161,-0.407980368,-0.8111389,5402.8657,PowerLaw,0.994227312,0.005772688,0.940987912,0.059012088,0.966388265,0.033611735,0.956543719,0.043456281,0,0,0,0,AGN
3FGL J1033.0-5945,-27.5003783,-26.4204106,2.3796062,0.534994411,3.64571487,-0.133807939,-0.73110328,-0.759180509,-0.833733626,-1.4227036,1555.606,PowerLaw,0.566638173,0.433361827,0.802268233,0.197731767,0.827032458,0.172967542,0.669425173,0.330574827,0,0,0.005,0.003,AGN
3FGL J1033.4-5035,-29.6458369,-27.3712454,2.0194092,-0.364368276,3.84081976,-0.722619945,-0.333053304,-0.410913217,-0.531866418,6.509114,2603.0557,PowerLaw,0.999521536,0.000478,0.991623594,0.008376406,0.998759043,0.001240957,0.996709436,0.003290564,0,0,0,0,AGN
3FGL J1034.0-5731c,-28.3508789,-26.4266937,2.2835245,1.07607693,4.05011564,0.999809235,-0.820610073,-0.665755501,-0.772009635,0.5724083,1999.219,PowerLaw,0.946787687,0.053212313,0.74888753,0.25111247,0.820932358,0.179067642,0.764604754,0.235395246,0,0.014,0,0,AGN
3FGL J1036.4-4348,-28.9051918,-27.6966804,2.2768114,0.198994619,3.69295459,-0.824571802,-0.452468439,-0.266308388,-0.999984566,12.611657,1252.5513,PowerLaw,0.974894547,0.025105453,0.978981194,0.021018806,0.980314258,0.019685742,0.862770899,0.137229101,0,0,0,0,AGN
3FGL J1038.0-2425,-28.5193014,-27.7805047,2.3966603,-1.27833639,4.07893167,-0.728465019,-0.606986426,-0.780370038,-0.379296151,29.232199,1034.1664,PowerLaw,0.999355225,0.000645,0.995948818,0.004051182,0.99995759,4.24e-05,0.987692655,0.012307345,0,0,0,0,AGN
3FGL J1039.5+7324,-30.8648579,-27.9136424,2.0938542,-1.49381378,4.13342243,-0.694155431,-0.384748888,-0.55135842,-0.618781063,40.555935,2794.7935,PowerLaw,0.999858979,0.000141,0.996035444,0.003964556,0.999960994,3.9e-05,0.998492376,0.001507624,0,0,0,0,AGN
3FGL J1040.5-5926c,-30.2955078,-26.295106,2.166793,0.880821842,3.56117051,0.999978392,-0.737822816,-0.772443222,-0.79351548,-0.6792441,4540.0664,PowerLaw,0.312991488,0.687008512,0.587856753,0.412143247,0.524873505,0.475126495,0.540370869,0.459629131,1,0.309,0.384,0.293,MIXED
3FGL J1043.6-5930,-31.2319414,-26.0147966,2.0659106,0.989856609,3.57470064,0.998039425,0.382528228,-0.564947178,-0.529991172,-0.555973,8121.9614,PowerLaw,0.492650725,0.507349275,0.818107731,0.181892269,0.808523365,0.191476635,0.684228141,0.315771859,1,0.001,0.041,0,MIXED
3FGL J1043.8-5851,-32.3625798,-26.7116129,1.9262966,-0.608501115,3.62058418,-0.713398564,0.885210501,-0.811824251,-0.475652816,0.030466817,9378.591,PowerLaw,0.989856183,0.010143817,0.97907181,0.02092819,0.994810108,0.005189892,0.923779219,0.076220781,0,0,0,0,AGN
3FGL J1045.3-6414,-27.4629522,-27.0350757,2.4894845,1.28829301,3.84835992,0.953742416,-0.756523892,-0.802761989,-0.910239943,-4.6471233,983.7172,PowerLaw,0.33692099,0.66307901,0.34594431,0.65405569,0.560512216,0.439487784,0.637330911,0.362669089,1,0.9,0.216,0.008,MIXED
3FGL J1045.5-2335,-29.0439925,-27.7759656,2.3675408,-0.270477982,3.74516512,-0.554123174,-0.648133417,-0.743280225,-0.68412188,30.877872,1186.1779,PowerLaw,0.99967117,0.000329,0.993565581,0.006434419,0.994426819,0.005573181,0.981344253,0.018655747,0,0,0,0,AGN
3FGL J1047.8-3737,-31.1994707,-27.6790141,1.8951391,-0.357214232,3.83987816,0.105815939,-0.41578512,-0.216187072,-0.731583105,19.057636,3769.7896,PowerLaw,0.999547758,0.000452,0.994279111,0.005720889,0.998610448,0.001389552,0.996131778,0.003868222,0,0,0,0,AGN
3FGL J1048.8-5006,-29.1812766,-27.43966,2.298591,-0.351185041,3.65659725,-0.856448587,-0.300066449,-0.599883255,-0.837811154,8.117417,1516.7943,PowerLaw,0.94991309,0.05008691,0.989056465,0.010943535,0.993077884,0.006922116,0.92517541,0.07482459,0,0,0,0,AGN
3FGL J1049.7+1548,-29.5866931,-27.8231146,2.1529865,0.099895741,4.06715574,-0.181782214,-0.624674892,-0.405549129,-0.914490386,59.610462,1781.5408,PowerLaw,0.98454983,0.01545017,0.991747882,0.008252118,0.991544747,0.008455253,0.932627805,0.067372195,0,0,0,0,AGN
3FGL J1050.4+0435,-25.8679281,-27.5525451,2.4701045,1.00920386,5.91693314,-0.65313592,-0.669654469,-0.783171912,-0.778479108,53.412853,587.0513,PowerLaw,0.999935651,6.43e-05,0.994273789,0.005726211,0.998206186,0.001793814,0.991343846,0.008656154,0,0,0,0,AGN
3FGL J1050.6-6112,-29.0182489,-26.5774866,2.3521402,1.08560837,3.35998288,0.999755863,-0.87201174,-0.999991229,0.999846459,-1.6704077,2105.6665,PowerLaw,0.874471129,0.125528871,0.962351459,0.037648541,0.990725988,0.009274012,0.734530349,0.265469651,0,0,0,0,AGN
3FGL J1051.0+5332,-26.6065593,-28.0043479,2.8667364,-0.235505648,3.95000838,-0.858194709,-0.554027503,-0.999897864,-0.443011819,55.51386,420.45535,PowerLaw,0.999948398,5.16e-05,0.994616032,0.005383968,0.998667538,0.001332462,0.981306629,0.018693371,0,0,0,0,AGN
3FGL J1052.0+0816,-29.7821922,-27.8872311,2.223526,-0.04350977,3.60027341,-0.389117002,-0.770028624,-0.671786998,-0.081112047,56.058167,1607.2697,PowerLaw,0.999642594,0.000357,0.994640643,0.005359357,0.997773909,0.002226091,0.986732514,0.013267486,0,0,0,0,AGN
3FGL J1054.2-3123,-25.9960478,-27.7014454,2.719166,0.871956493,4.10203566,-0.602326755,-0.853923259,-0.744448994,-0.999866165,25.155178,417.9343,PowerLaw,0.988870113,0.011129887,0.936224949,0.063775051,0.89836022,0.10163978,0.962142294,0.037857706,0,0,0,0,AGN
3FGL J1054.7-6006,-30.0214981,-26.2172904,2.1766121,0.710852217,3.72186425,0.998966011,-0.842053029,-0.677952825,-0.555829068,-0.46108547,4423.7817,PowerLaw,0.491267299,0.508732701,0.885684559,0.114315441,0.886010015,0.113989985,0.667106362,0.332893638,1,0,0,0.002,MIXED
3FGL J1057.6-4051,-32.6951684,-27.7692709,1.7566258,0.634927268,3.63423698,-0.71993146,-0.575616272,-0.123002735,-0.138713226,17.066526,7006.5356,PowerLaw,0.999760264,0.00024,0.987628651,0.012371349,0.989420684,0.010579316,0.996438295,0.003561705,0,0,0,0,AGN
3FGL J1057.7-6624,-27.6931537,-27.0985819,2.4595594,0.20306802,3.39779366,-0.602446131,-0.837453216,-0.35301186,-0.589336213,-6.0009975,1141.1233,PowerLaw,0.997606748,0.002393252,0.961267301,0.038732699,0.988233382,0.011766618,0.959834518,0.040165482,0,0,0,0,AGN
3FGL J1058.5-6106c,-30.9798501,-26.2822921,2.1575956,1.28700886,3.78401985,-0.729829101,-0.874458335,-0.457146992,-0.57417543,-1.1660262,5496.1514,PowerLaw,0.188995737,0.811004263,0.559917639,0.440082361,0.579226903,0.420773097,0.687506565,0.312493435,1,0.386,0.233,0.002,MIXED
3FGL J1059.3+0224,-28.7351289,-27.2990572,2.3519893,0.428245454,3.95844796,-0.078878262,-0.646114948,-0.71119749,-0.801706308,53.53661,1468.4967,PowerLaw,0.990286509,0.009713491,0.986189252,0.013810748,0.956586418,0.043413582,0.95457625,0.04542375,0,0,0,0,AGN
3FGL J1100.2-2044,-28.3232372,-27.837734,2.4129748,-0.974285775,3.87420034,-0.914809491,-0.199232591,-0.85176287,-0.443607282,35.075703,917.60175,PowerLaw,0.99901473,0.000985,0.995668383,0.004331617,0.999764779,0.000235,0.970140768,0.029859232,0,0,0,0,AGN
3FGL J1101.3-6032,-32.1750839,-26.425274,1.9662588,-0.31008284,3.71135058,0.996279686,-0.808787689,-0.580119251,-0.722336312,-0.51015383,9978.927,PowerLaw,0.995608359,0.004391641,0.968932889,0.031067111,0.987177388,0.012822612,0.910961608,0.089038392,0,0,0,0,AGN
3FGL J1103.3+5239,-27.208284,-28.0704153,2.618117,-0.12271038,4.17705202,-0.517947526,-0.817997901,-0.666476132,-0.999825413,57.50103,583.79816,PowerLaw,0.999679308,0.000321,0.992956355,0.007043645,0.996009994,0.003990006,0.986213069,0.013786931,0,0,0,0,AGN
3FGL J1104.3-7736c,-26.3246931,-27.3202764,2.512965,0.971483593,3.91388916,-0.319384989,-0.783118094,-0.667888933,-0.999912055,-15.956126,567.2567,PowerLaw,0.991235077,0.008764923,0.823776517,0.176223483,0.800589932,0.199410068,0.891244367,0.108755633,0,0,0,0,AGN
3FGL J1105.7+4427,-28.7432471,-28.1180962,2.4056919,-0.076470977,3.35061065,-0.60929667,-0.701348753,-0.630409164,-0.515294079,62.6486,972.7507,PowerLaw,0.999647749,0.000352,0.991305605,0.008694395,0.990820604,0.009179396,0.977625023,0.022374977,0,0,0,0,AGN
3FGL J1106.6-1744,-30.0052732,-27.7480196,2.0322552,1.37161109,3.63535024,0.950900924,-0.265111612,-0.543500006,-0.996677403,38.437,1969.5923,PowerLaw,0.26447826,0.73552174,0.433223535,0.566776465,0.357963824,0.642036176,0.513483155,0.486516845,1,0.71,0.971,0.399,MIXED
3FGL J1112.1+0500,-30.3595544,-27.7526941,2.093238,-3.11280376,3.7785243,0.843734455,-0.564813348,-0.762954021,-0.229075119,57.616486,2269.5767,PowerLaw,0.999525563,0.000474,0.996298846,0.003701154,0.999999537,4.63e-07,0.986193036,0.013806964,0,0,0,0,AGN
3FGL J1112.1+1034,-28.5071923,-27.7931267,2.484939,-0.080781676,3.73143259,-0.665427791,-0.89028204,-0.806016851,0.543230336,61.37039,961.7309,PowerLaw,0.999771338,0.000229,0.995530597,0.004469403,0.999802484,0.000198,0.983187049,0.016812951,0,0,0,0,AGN
3FGL J1113.1-4515,-29.5853893,-27.5237321,2.32357,0.226967829,3.70693423,-0.756207184,-0.587821201,-0.635322419,-0.662982107,14.238663,1669.3367,PowerLaw,0.999126377,0.000874,0.986636452,0.013363548,0.976492421,0.023507579,0.990073021,0.009926979,0,0,0,0,AGN
3FGL J1115.0-0701,-29.4028455,-27.6470496,2.108555,-2.86878566,4.46461821,-0.582751831,-0.649727445,-0.426312605,-0.582962845,48.63636,1946.8802,PowerLaw,0.99997864,2.14e-05,0.996308448,0.003691552,0.999999774,2.26e-07,0.999093773,0.000906,0,0,0,0,AGN
3FGL J1116.7-4854,-27.8700403,-27.4624869,2.459614,0.67622887,4.14786985,-0.615340018,-0.741204988,-0.817225381,-0.553107124,11.080322,916.4789,PowerLaw,0.999624151,0.000376,0.981498947,0.018501053,0.973131706,0.026868294,0.99132963,0.00867037,0,0,0,0,AGN
3FGL J1117.2-5338,-29.8767982,-27.3800103,2.0026665,0.247049123,4.20727019,-0.662375511,-0.439120587,-0.309743706,-0.573954866,6.6805735,2856.245,PowerLaw,0.999637331,0.000363,0.98727635,0.01272365,0.996970097,0.003029903,0.998385619,0.001614381,0,0,0,0,AGN
3FGL J1117.7+0217,-29.5464754,-27.7915732,2.1532753,0.372509592,4.01458313,-0.143061732,-0.651523301,-0.641232048,-0.499893552,56.531345,1653.3336,PowerLaw,0.999213458,0.000787,0.992027048,0.007972952,0.988985358,0.011014642,0.991062951,0.008937049,0,0,0,0,AGN
3FGL J1119.8-2647,-31.9308903,-27.7644313,1.8328776,-0.17835603,3.99034808,-0.917512117,-0.692159279,0.391783543,-0.604737415,31.76114,4772.803,PowerLaw,0.999905704,9.43e-05,0.995127167,0.004872833,0.999652521,0.000347,0.998263343,0.001736657,0,0,0,0,AGN
3FGL J1123.3-2529,-28.7593984,-27.7839221,2.2875624,-0.05405103,3.80266348,0.849006336,-0.745289581,-0.387604365,-0.795954653,33.262474,1208.337,PowerLaw,0.999065255,0.000935,0.993626001,0.006373999,0.996882924,0.003117076,0.972199601,0.027800399,0,0,0,0,AGN
3FGL J1123.6-4558,-29.9173026,-27.6033315,2.1941185,-0.003582911,3.46599634,0.99966719,-0.522631932,-0.855012936,0.065961351,14.237375,1952.4155,PowerLaw,0.999564509,0.000435,0.993105502,0.006894498,0.997708798,0.002291202,0.973375261,0.026624739,0,0,0,0,AGN
3FGL J1125.1-5803,-32.6642271,-27.2233319,1.8770671,0.670557801,3.63324456,-0.997670441,0.632327739,0.025061193,-0.451802572,2.9155421,8626.138,PowerLaw,0.999518238,0.000482,0.945694553,0.054305447,0.987033569,0.012966431,0.994700955,0.005299045,0,0,0,0,AGN
3FGL J1126.8-5001,-27.3444198,-27.5491616,2.4260032,0.582509599,3.70360246,-0.751429204,-0.5255372,-0.758032061,-0.801873789,10.5966015,800.3914,PowerLaw,0.973761838,0.026238162,0.930392244,0.069607756,0.902475499,0.097524501,0.951592128,0.048407872,0,0,0,0,AGN
3FGL J1129.0+3758,-28.8360221,-27.4845644,2.2883708,0.94414517,3.80111066,-0.0922513,-0.640602678,-0.561793697,-0.889376991,69.59608,1619.1989,PowerLaw,0.915540561,0.084459439,0.885785531,0.114214469,0.766012762,0.233987238,0.847449961,0.152550039,0,0,0,0,AGN
3FGL J1130.7-7800,-31.865544,-27.5146635,1.7402625,0.856100843,3.84252707,-0.990449262,0.670740247,-0.042194751,-0.29646513,-15.812871,6022.6904,PowerLaw,0.99865505,0.00134495,0.980073627,0.019926373,0.991238275,0.008761725,0.991744531,0.008255469,0,0,0,0,AGN
