Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum_Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,GLON_3FGL,Flags_3FGL
3FGL J1248.0+5130,-30.16643223446676,-28.08468221476215,2.1634374,-0.8407046169975682,3.987796971899485,-0.8460145469935163,-0.2888685636079536,-0.5626221424222771,-0.7393908522327495,65.61377,AGN,bll,1839.7509,PowerLaw,RX J1248.4+5128,0.9047670183464875,0.09523298165351202,0.8937229080320067,0.10627709196799427,0.8974721949933169,0.10252780500668361,0.8973978574263223,0.10260214257367735,319,124.19619,0
3FGL J1248.2+5820,-26.941981861354833,-26.99934824932118,1.9474294,0.5787243368799277,4.177061076701524,-0.4405127745171388,-0.4973493184560154,-0.4612565041281771,-0.4490730650794626,58.7755,AGN,bll,1394.9636,PowerLaw,PG 1246+586,0.9323455834995946,0.06765441650040506,0.9197120640246556,0.0802879359753443,0.9202708648783023,0.07972913512169719,0.9203166502941285,0.07968334970587165,279,123.73113,0
3FGL J1249.7+3705,-31.237434634604483,-27.428288211917224,1.6543219,1.0734965799185132,3.9487418993321817,-0.9999783008205962,0.9998794272958789,-0.18341428034581703,-0.43245214601829784,80.03107,AGN,bll,4549.9165,PowerLaw,RX J1249.8+3708,0.9198850302748363,0.08011496972516378,0.915725102444522,0.08427489755547851,0.9161158851517354,0.08388411484826468,0.9143281955170556,0.08567180448294431,323,124.85589,0
3FGL J1250.5+0217,-28.788322188856284,-27.69643372563692,2.3279395,-0.12164889848423177,3.7881269633626373,-0.6335535861317764,-0.7389603104882247,-0.4754409310891246,-0.42406425125666874,65.167595,AGN,bll,1259.4254,PowerLaw,PKS 1247+025,0.9133855269182053,0.08661447308179426,0.9076812611534444,0.09231873884655628,0.9066142846793864,0.09338571532061345,0.9114373855758205,0.08856261442417963,311,302.37787,0
3FGL J1251.0-0203,-27.996723470313967,-27.696157362334947,2.385729,0.42287559547193765,4.537783024658307,0.9262459129561231,-0.7532586953035186,-0.6894611246325729,-0.7109118306744685,60.814953,AGN,bcu,958.77344,PowerLaw,TXS 1248-017,0.899153113810105,0.10084688618989503,0.8859666880367819,0.11403331196321745,0.8910096626775235,0.1089903373224766,0.8902667977579387,0.10973320224206141,283,302.73425,0
3FGL J1251.3+1041,-28.007929860962665,-27.762990004184772,2.4387345,0.27587200736442,4.249117334224176,-0.8159681811474128,-0.748719255498604,-0.36121708753213716,-0.5420633458349959,73.55969,AGN,bll,900.5759,PowerLaw,1RXS J125117.4+103914,0.9142772090783826,0.08572279092161698,0.9107501710969792,0.08924982890302093,0.912459401010243,0.08754059898975623,0.9131892712766674,0.08681072872333213,303,302.88605,0
3FGL J1253.7+0327,-30.334759824885126,-27.36910002657172,1.8417941,-1.0870247838643914,4.147136865867011,-0.255263829266756,-0.48715395370167797,-0.5991764157185855,-0.13069885072982618,66.3295,AGN,bll,3417.6895,PowerLaw,MG1 J125348+0326,0.9260307110158277,0.07396928898417188,0.9218839979604116,0.07811600203958792,0.9195604484316978,0.08043955156830238,0.9230428245191389,0.07695717548086053,298,304.36346,0
3FGL J1254.1+6240,-31.155619434142864,-28.09961974864432,1.9022397,0.39913947675408257,3.8043011929909967,0.9956043330156504,-0.10728830870125233,-0.5894200362182421,-0.35513964440615897,54.447838,AGN,bll,3008.981,PowerLaw,1RXS J125400.1+624303,0.9015099983326915,0.09849000166730891,0.8999271366614547,0.10007286333854476,0.8934390336583253,0.10656096634167465,0.9015721400128517,0.09842785998714865,287,122.39276,0
3FGL J1254.1-2203,-28.74405887315812,-27.51805106635222,2.2956543,0.34917521111589167,3.8344185461429476,-0.46221827931195714,-0.6935759740994687,-0.6404997928871909,-0.511556644369737,40.80759,AGN,bcu,1415.5161,PowerLaw,NVSS J125422-220413,0.9082657138397625,0.0917342861602376,0.9013831832796027,0.0986168167203969,0.8980086149801829,0.1019913850198173,0.8966206617706707,0.10337933822932872,286,303.75653,0
3FGL J1254.5+2210,-30.031829643134717,-27.66588588997468,1.9956964,0.6396978794487901,3.71555317618111,-0.7535443560187228,-0.16365024261262923,-0.46368677245459555,-0.5754013157219202,84.99732,AGN,bll,2586.8923,PowerLaw,TXS 1252+224,0.9139070991985179,0.08609290080148266,0.9176875036803459,0.08231249631965509,0.9130565887196403,0.08694341128035951,0.9084244040600603,0.09157559593993969,315,311.14017,0
3FGL J1254.9-4423,-30.453149723308307,-27.628884599905202,2.1947687,0.5516072334707901,3.683064228416824,-0.7319759870836096,-0.8128117342698934,-0.3097579193345983,-0.15987719663388789,18.47384,AGN,bll,2316.426,PowerLaw,PKS 1252-441,0.9230782927328535,0.07692170726714677,0.9107977401569924,0.08920225984300705,0.905436890311785,0.09456310968821484,0.9144984987247391,0.08550150127526118,310,303.59723,0
3FGL J1256.1-5919,-28.48366309739373,-27.10102688934684,2.2929733,-0.19912783850051638,3.7762702674418263,-0.21348308424387896,-0.8107112376706695,-0.49615413627733695,-0.5460308563705935,3.5424197,AGN,bcu,1583.2354,PowerLaw,PMN J1256-5919,0.9348184923141396,0.06518150768585981,0.9325029983193357,0.06749700168066503,0.9306875377121562,0.06931246228784357,0.930878280172407,0.06912171982759288,299,303.53824,8
3FGL J1256.3-1146,-30.295616216179646,-27.48677143245714,1.9070129,-0.03033808080022307,4.08491743280852,-0.7406114763340895,-0.324088008314102,-0.5658177732452448,-0.15894520105991458,51.07266,AGN,bcu,3130.76,PowerLaw,PMN J1256-1146,0.9214549494079946,0.07854505059200545,0.9215377823655002,0.0784622176345,0.9171178351075805,0.0828821648924196,0.919770692576189,0.08022930742381071,288,304.84518,0
3FGL J1256.7+5328,-27.2713023291831,-27.5094609559293,2.6386323,0.06048569451942595,4.150735339838072,-0.6225712403726466,-0.8206581733197983,-0.6361185390540262,-0.9999872862156515,63.64089,AGN,bcu,704.3226,PowerLaw,TXS 1254+538,0.9139378325420938,0.08606216745790587,0.9096641324931756,0.09033586750682436,0.9093792787966339,0.09062072120336583,0.9103018560495848,0.0896981439504145,284,121.14954,16
3FGL J1256.9+3649,-28.78003646378223,-27.757240563242288,2.0790012,0.14493601202194695,4.179769528750032,-0.4603585333540246,-0.5270148162056506,-0.6180462030170388,-0.4152337604882235,80.23961,AGN,bll,1490.4569,PowerLaw,1RXS J125716.0+364713,0.8838362036083773,0.11616379639162304,0.8866575955967216,0.11334240440327856,0.8741736913314546,0.12582630866854508,0.8789400222223279,0.12105997777767297,305,116.43503,0
3FGL J1258.0+6120,-30.99841933915703,-28.26373851718204,2.0963461,-0.8422338110235288,3.7246482064849125,-0.9716244344072031,0.35385743509159556,-0.42141200129644424,-0.4108811266578959,55.770157,AGN,bll,2432.63,PowerLaw,NVSS J125820+612049,0.921169062783078,0.07883093721692207,0.9125244002184048,0.08747559978159539,0.9070359652797542,0.09296403472024588,0.9144633228113505,0.08553667718864934,301,121.51335,0
3FGL J1258.1+3233,-27.285540009877483,-27.767311740305676,2.466713,-2.2150417242038176,4.875023643997654,-0.6704046564926385,-0.7848829375265343,-0.5801519800317052,-0.6567746395326364,84.380585,AGN,fsrq,813.3059,PowerLaw,ON 393,0.9294226400494963,0.07057735995050438,0.9352231308867495,0.06477686911325088,0.9308635408445202,0.06913645915548054,0.9320546816641188,0.06794531833588167,288,108.354614,0
3FGL J1258.6-1800,-25.414095659391702,-27.46615171595206,2.4464836,0.7046539233378253,5.510608280452927,-0.6284697646453271,-0.7077829307268895,-0.6482785390570427,-0.8308148153242368,44.834385,AGN,fsrq,557.3314,PowerLaw,PKS B1256-177,0.8907164557538373,0.10928354424616211,0.8885040198032382,0.11149598019676217,0.8856117087052232,0.11438829129477693,0.8887623707586124,0.11123762924138775,285,305.33432,0
3FGL J1258.7+5137,-30.58879489566996,-28.100839162395832,2.1587615,-1.9048357415938852,3.7104770381384533,-0.11991004752604764,-0.6935659422272531,-0.6973833759179698,-0.17546003628800297,65.4614,AGN,bcu,2121.001,PowerLaw,NVSS J125825+514225,0.9245373131459798,0.07546268685402,0.9172825418905629,0.08271745810943723,0.9167453771435047,0.08325462285649483,0.9172040133366958,0.0827959866633033,285,120.1824,0
3FGL J1258.7-2219,-27.031647012121336,-27.223247208483286,2.3389885,0.931149038489968,4.90550956568856,-0.6167844940734909,-0.6477284738612612,-0.7330675823280485,-0.6643227128187049,40.510178,AGN,fsrq,1051.1113,PowerLaw,PKS 1256-220,0.9098340584127632,0.09016594158723638,0.9107649122941416,0.0892350877058592,0.9071710133546957,0.0928289866453035,0.9112934354680684,0.08870656453193168,313,305.16498,0
3FGL J1259.0-2310,-30.20536375242543,-27.500416451999243,2.0285833,0.6273140083899412,3.8315464553252574,-0.3516070325212183,-0.7601493790040613,-0.08588288334750203,-0.6032216942876736,39.65485,AGN,bcu,2837.2417,PowerLaw,PKS B1256-229,0.9207179844053592,0.07928201559464072,0.9214509747779185,0.07854902522208138,0.9226157492162387,0.07738425078376122,0.9177993178196776,0.0822006821803224,304,305.21677,0
3FGL J1259.8-3749,-28.489467959232027,-27.62444806583164,2.2416842,0.39686832812490436,3.804675338915432,-0.8282516175844854,-0.49735538774415516,-0.5359558232549411,-0.4613442840202952,25.016182,AGN,bcu,1315.182,PowerLaw,NVSS J125949-374856,0.9374865651499753,0.06251343485002488,0.9322638069963067,0.06773619300369374,0.9301081540982341,0.06989184590176602,0.931830843431919,0.06816915656808127,309,304.76147,0
3FGL J1300.2+1416,-24.86291781315918,-27.681213858251013,2.855092,0.47417746914462683,4.386885511191518,-0.8178330116352107,-0.8332459901952486,-0.654271091645773,-0.9991551037834094,76.98571,AGN,fsrq,346.1647,PowerLaw,OW 197,0.9134233415295279,0.08657665847047205,0.9095103296729413,0.0904896703270587,0.9085088853317376,0.09149111466826311,0.9107341691138102,0.08926583088618942,301,312.47162,0
3FGL J1302.6+5748,-29.54893738562476,-28.142479940123625,2.272023,-0.05213628118004363,3.9038394109767127,-0.8321811682212357,-0.7126136018793665,-0.310082014721978,-0.44889428271014,59.252834,AGN,bcu,1418.8132,PowerLaw,TXS 1300+580,0.9070083226916724,0.09299167730832752,0.8928436099978247,0.10715639000217565,0.8949896902194812,0.1050103097805191,0.9078514878828193,0.09214851211718003,274,119.99919,0
3FGL J1303.0+2435,-26.73296775859806,-27.42811080301017,2.181003,0.8694316339954705,5.932947248637678,-0.3868146615686073,-0.5930971886921292,-0.6204323169366995,-0.6346163696409792,86.36791,AGN,bll,964.094,PowerLaw,MG2 J130304+2434,0.9189821067215121,0.08101789327848676,0.9072845315256269,0.09271546847437313,0.9052652647799425,0.09473473522005724,0.9038688950139914,0.09613110498600796,308,349.347,0
3FGL J1303.7-4619,-27.481582750205153,-27.549985240071386,2.3898275,-0.7348411801661484,4.292507342765691,-0.7314927923678828,-0.617427303587459,-0.7313104258326208,-0.722564813013051,16.499773,AGN,fsrq,914.67444,PowerLaw,PMN J1303-4621,0.9248665200046405,0.0751334799953597,0.9175436571454593,0.0824563428545404,0.9213879309021149,0.07861206909788486,0.926078620802385,0.07392137919761492,307,305.15576,0
3FGL J1304.2-2411,-30.09419974611949,-27.47377132901267,1.9572623,0.8349828408602638,3.9643186373075925,0.33302516922863945,-0.3794988500078044,-0.5705298739164129,-0.41944500755226966,38.584976,AGN,bcu,2773.355,PowerLaw,PMN J1304-2412,0.9335584146092492,0.06644158539075126,0.9256424255734581,0.07435757442654235,0.9224882530920677,0.07751174690793244,0.9240768834590442,0.07592311654095597,312,306.66873,0
3FGL J1304.3-4353,-28.11526284353824,-26.854998014268098,1.9074937,0.6469009179274703,4.566939934166003,-0.5131974029524627,-0.39366469183154906,-0.38801917084874993,-0.5028699882701285,18.91021,AGN,bll,2269.6433,PowerLaw,1RXS J130421.2-435308,0.9378153475045184,0.06218465249548238,0.9311243026480724,0.06887569735192763,0.9329835731531594,0.06701642684684077,0.9281290042461782,0.07187099575382264,297,305.39743,0
3FGL J1304.3-5535,-25.728025073930787,-27.177018383472955,2.6958919,1.3289084390489658,3.9467028474906094,-0.4862024585166008,-0.895103015067634,-0.7217153646764677,-0.4667552823658887,7.2408795,AGN,bcu,508.52545,PowerLaw,PMN J1303-5540,0.9333168541737945,0.06668314582620623,0.9266189954419749,0.07338100455802513,0.927685603037618,0.07231439696238255,0.92651198541351,0.07348801458649025,309,304.77313,0
3FGL J1304.8-0338,-29.47853856829284,-27.791112875740193,2.2805178,-0.2198517253233852,4.297895152258675,-0.8101644191409236,-0.43221063288318184,-0.7482653709652661,-0.20357760697826602,59.054676,AGN,fsrq,1462.2623,PowerLaw,PKS 1302-035,0.9243062834738321,0.07569371652616814,0.9168134868294966,0.08318651317050389,0.9141460816089024,0.08585391839109821,0.9197344948049492,0.08026550519505037,291,309.43823,0
3FGL J1304.9-2109,-30.476086255877313,-27.598932312956116,2.1478825,0.27518814740394393,3.4560196651696016,0.9954085074233785,-0.8181641623174793,-0.3708640051440859,-0.6936175573716988,41.603043,AGN,bcu,2515.448,PowerLaw,PKS B1302-208,0.9168994911869092,0.08310050881309083,0.9116391796599949,0.08836082034000523,0.9114448004640621,0.0885551995359376,0.9113645022473561,0.08863549775264405,292,307.1573,0
3FGL J1305.5+7854,-28.046664219553513,-28.08846443713807,2.3769987,-0.9910843775097584,3.7320098222884814,-0.5200707896431398,-0.6719791091117094,-0.692866430134294,-0.6124854723026598,38.194527,AGN,bll,908.8986,PowerLaw,S5 1304+79,0.9133496897811718,0.086650310218828,0.9024288372672096,0.09757116273279028,0.9114311835875444,0.08856881641245537,0.9162345269601353,0.08376547303986473,300,122.07076,0
3FGL J1306.8-2146,-30.644405006660605,-27.58256462646995,2.1466398,0.32374523366528174,3.5824122707696997,-0.7179529076726245,-0.4494455920026796,-0.5546497140890955,-0.6812536104447044,40.95218,AGN,bcu,2636.2898,PowerLaw,PKS 1304-215,0.9212791769615036,0.07872082303849688,0.9085333063111475,0.09146669368885232,0.909890769530998,0.0901092304690021,0.9121481816674053,0.08785181833259466,306,307.67413,0
3FGL J1307.6-4300,-29.2402916923641,-26.97116379485576,1.8374112,-0.34691699368287693,4.064297366068997,-0.15696131525238996,-0.5593596132552024,-0.31182599317353965,-0.36124905744198504,19.771595,AGN,bcu,3172.214,PowerLaw,1RXS J130737.8-425940,0.9463491486646637,0.053650851335336924,0.9347494594182454,0.06525054058175418,0.9369264460314822,0.06307355396851799,0.9353432284972869,0.06465677150271348,299,306.08524,0
3FGL J1308.1-6707,-26.07238426115564,-27.057749677959468,2.4501936,-0.7443963285535412,4.894649492446874,-0.6412697976455226,-0.7225798652775653,-0.7000275269606022,-0.6702403389325959,-4.3013754,AGN,bcu,779.9056,PowerLaw,PKS 1304-668,0.8938168299763238,0.1061831700236761,0.8872475937215722,0.1127524062784283,0.889806951882633,0.11019304811736676,0.8944783563481056,0.10552164365189463,289,304.5622,0
3FGL J1308.7+3545,-27.62821136697276,-27.873133149284843,2.356576,0.37428632907916143,5.1196706691793334,-0.5819225919687026,-0.6466050370610996,-0.634569610997597,-0.8970033609376514,80.61492,AGN,fsrq,884.9452,PowerLaw,5C 12.291,0.917232671675143,0.08276732832485774,0.9128412377016534,0.08715876229834651,0.9044396523921044,0.09556034760789608,0.9110001299568092,0.08899987004319,296,100.885544,0
3FGL J1309.3+4304,-28.082842614487507,-27.265200640148038,1.935799,-1.4779943415433627,4.011419914077952,-0.633176551189749,-0.39819880665194823,-0.37102841042417883,-0.6290032008115718,73.643196,AGN,bll,1637.9198,PowerLaw,B3 1307+433,0.9030689743016004,0.09693102569839986,0.8912647771139108,0.10873522288608924,0.8899694138565585,0.11003058614344181,0.8988387064765095,0.10116129352349046,281,111.22708,0
3FGL J1309.5+1154,-29.32554295498783,-27.683029402704353,2.1431704,0.4929772041615222,3.8389093695274714,0.9436676351675877,-0.6387548460812388,-0.31334585230165746,-0.8650579705280464,74.18879,AGN,bll,1830.7754,PowerLaw,4C +12.46,0.873633607627541,0.12636639237245945,0.8698792607960282,0.13012073920397077,0.8685482207508733,0.13145177924912743,0.875453444894028,0.12454655510597179,294,319.42523,0
3FGL J1310.2-1159,-32.02260907472853,-27.654834005588633,1.7975471,0.13686453154010156,3.720440013637774,-0.7777582596627796,-0.2575695471803039,-0.713146377353502,0.26743420610521795,50.620422,AGN,bll,5606.663,PowerLaw,TXS 1307-117,0.923142396753187,0.0768576032468131,0.9159302377219438,0.08406976227805632,0.9183324928591465,0.08166750714085395,0.9169349339987505,0.08306506600124945,301,310.20312,0
3FGL J1310.6+2446,-30.769223885680066,-27.931816391845807,2.2018642,0.07552102332650414,3.666812356839822,-0.7527716766216579,-0.786325011665111,-0.4556538718406439,-0.8038171986178059,85.095184,AGN,bcu,2299.6213,PowerLaw,MG2 J131037+2447,0.9141183934590896,0.08588160654091129,0.9109789713175569,0.08902102868244344,0.910381832701639,0.08961816729836124,0.91087906232403,0.08912093767596972,310,5.419887,0
3FGL J1310.7+5515,-27.72689892380321,-28.090051729520738,2.5272124,-1.1967807294111763,4.437417702956095,-0.7500501841612955,-0.802682974284761,-0.6691900969631188,-0.3557955339039977,61.649525,AGN,fsrq,697.1442,PowerLaw,TXS 1308+554,0.9243014285501717,0.07569857144982844,0.9234966706617913,0.0765033293382084,0.9227375770323756,0.07726242296762378,0.9235359123480227,0.07646408765197689,308,117.146385,0
3FGL J1311.0+0036,-33.87898420851964,-27.67871437192178,1.5451941,0.9871409174848966,3.43286031171541,0.9442141678366242,-0.25083672690975944,-0.9520863223793916,0.912231059845693,63.069084,AGN,bll,12643.101,PowerLaw,RX J1311.1+0035,0.9387311165060551,0.06126888349394545,0.9204297080187972,0.07957029198120287,0.9225867112274453,0.07741328877255499,0.922603421983844,0.0773965780161556,310,313.82874,0
3FGL J1312.5-2155,-27.767845845639258,-27.226017914482842,2.0747743,1.0889436981224137,4.139317226781094,-0.4634937416114791,-0.46285219408573286,-0.552733211139608,-0.7258952778922039,40.675705,AGN,bll,1473.6543,PowerLaw,PKS 1309-216,0.9267941482497837,0.0732058517502153,0.913197012479059,0.08680298752094037,0.9142175573918037,0.08578244260819574,0.9217435818295024,0.07825641817049736,285,309.37808,0
3FGL J1312.7-2349,-31.088388294391205,-27.40369360957403,1.8013538,-0.944209612023288,4.0180206880519815,-0.7970368906616502,-0.5181859154946892,-0.5060348284684647,0.07070443099896527,38.788666,AGN,bcu,4572.014,PowerLaw,NVSS J131248-235046,0.9195665763512413,0.08043342364875934,0.9099246618181863,0.09007533818181333,0.9123828241606617,0.08761717583933823,0.9169587447048205,0.08304125529517951,281,309.20074,0
3FGL J1312.8-0424,-26.060090878120132,-27.5762989618052,2.487212,0.49982137854012204,5.961626538391937,-0.5769968592195531,-0.7288094011195068,-0.7226659394456986,-0.6526038742964386,58.046185,AGN,fsrq,616.72485,PowerLaw,PKS B1310-041,0.9295920443938295,0.07040795560617091,0.9272939917222445,0.07270600827775527,0.9305842648303687,0.0694157351696315,0.9238692062400211,0.07613079375997853,259,313.0713,0
3FGL J1314.7-4237,-31.106660876421337,-27.565796455238566,2.082091,0.23626074355237253,3.807193526523119,-0.7376382457095387,-0.461540538731326,-0.8159022684014591,-0.396547502154636,20.037529,AGN,bcu,3343.044,PowerLaw,MS 13121-4221,0.9477709630989071,0.052229036901092735,0.9338619933324249,0.06613800666757401,0.9343290848953818,0.06567091510461899,0.9325573452024639,0.06744265479753571,296,307.4992,0
3FGL J1314.8+2349,-28.196350445099046,-27.423649530750062,2.047936,0.6779091695336358,3.9848466474686335,-0.28034178168122975,-0.49445382005290944,-0.557350477040422,-0.551732266037543,83.769135,AGN,bll,1605.1238,PowerLaw,TXS 1312+240,0.9295297101213406,0.07047028987865962,0.9159142968919455,0.08408570310805391,0.9160252273569948,0.08397477264300518,0.9242678972472835,0.07573210275271638,291,2.2176838,0
3FGL J1315.4+1130,-31.597174594627337,-27.84347166669246,1.9621423,-0.15364069322586807,3.8961216462795796,-0.9081237010511204,-0.5420491918818601,-0.48610477022024523,0.1347478048250015,73.39692,AGN,bcu,3717.8455,PowerLaw,1RXS J131531.9+113327,0.8965204349038607,0.10347956509613926,0.8915475772753015,0.10845242272469828,0.8897823242542281,0.11021767574577147,0.8928384680555026,0.10716153194449733,300,323.97333,0
3FGL J1316.0-3338,-26.30665622913747,-27.21255910137298,2.3227463,0.6123975397347069,6.064904001210441,-0.5052138694585934,-0.6706188980988383,-0.6575051549219396,-0.6878579953874752,28.944359,AGN,fsrq,913.0071,PowerLaw,PKS 1313-333,0.9209604248061264,0.0790395751938741,0.9139870105634109,0.08601298943658975,0.9115748229298314,0.08842517707016795,0.9132934142418091,0.08670658575819126,303,308.77304,0
3FGL J1317.8+3429,-27.403597457355517,-27.945106576846936,2.583639,0.20545376559544457,4.274032375979955,-0.6612154583703777,-0.7609055752842289,-0.5429285773814486,-0.9999658073468605,80.70444,AGN,fsrq,641.0627,PowerLaw,S4 1315+34,0.9312944668382374,0.06870553316176298,0.9256354419605918,0.07436455803940854,0.9236243631521318,0.07637563684786797,0.9283155413507236,0.07168445864927547,314,87.00318,0
3FGL J1318.7-1232,-27.917290053991888,-27.658554196330723,2.3475225,-0.9865729967716282,4.150320087836656,-0.6380930118695876,-0.6479722504960149,-0.6911332339381672,-0.5571128523272864,49.779896,AGN,bcu,992.4603,PowerLaw,PMN J1318-1235,0.9269793311061922,0.07302066889380746,0.9136881674849595,0.08631183251503993,0.915366429052588,0.08463357094741154,0.9159428596274246,0.08405714037257563,303,313.29678,0
3FGL J1319.3+1402,-32.30671752696095,-27.99129553019502,1.8653837,0.6035826379240958,3.5011151122012945,-0.799541654618159,-0.40521698031556647,-0.39480022413311044,-0.3381952976155595,75.39034,AGN,bll,4677.821,PowerLaw,RX J1319.4+1405,0.9172115555018249,0.08278844449817459,0.9136290901003855,0.08637090989961414,0.9132864052144399,0.08671359478555961,0.9086343759062817,0.09136562409371805,307,330.78687,0
3FGL J1319.6+7759,-31.725461662757024,-27.8939640728062,1.7854246,-0.012315829440197169,3.9490914618298962,-0.6257215102759331,-0.3666504947811676,-0.6779934506586482,0.016307228627919865,39.026897,AGN,bcu,4761.601,PowerLaw,NVSS J131921+775823,0.8993085628339904,0.1006914371660098,0.8931525537771007,0.1068474462228995,0.8954237934721441,0.10457620652785528,0.8918571992304788,0.10814280076952185,277,121.05112,0
3FGL J1321.0+2215,-26.553561305195203,-27.478672973982732,2.4217606,0.3118128199084236,5.0876948488982725,-0.5957749574507901,-0.7145629723201823,-0.5879144561494499,-0.8417240641184754,81.69721,AGN,fsrq,823.6116,PowerLaw,TXS 1318+225,0.926456463037569,0.07354353696243122,0.9256230559111404,0.07437694408886045,0.9260261397669384,0.07397386023306156,0.9257279379995786,0.07427206200042058,301,358.67184,0
3FGL J1321.7+8312,-26.455074923547436,-27.89507989527579,2.5717869,-1.6638621557625006,4.936748323160991,-0.7499796342821403,-0.6673621164634153,-0.6305562723425704,-0.9024327053318989,33.85825,AGN,fsrq,578.83716,PowerLaw,S5 1322+83,0.9042199633495276,0.09578003665047242,0.900734587416965,0.099265412583035,0.8970139353309785,0.10298606466902113,0.8994365154815225,0.10056348451847726,289,121.85681,0
3FGL J1322.3+0839,-28.623385712596168,-27.783496253594233,2.2525718,-0.9122043923435613,4.302044133521229,-0.6771224447585039,-0.6905394394917294,-0.2201262188206226,-0.9991910799280936,70.136314,AGN,bcu,1232.4442,PowerLaw,NVSS J132210+084231,0.8763070411472825,0.12369295885271767,0.8799688016025343,0.12003119839746561,0.8721915418688817,0.12780845813111827,0.8772843282766408,0.12271567172335905,266,325.94882,0
3FGL J1322.6-1619,-28.57770378950857,-27.705817509605385,2.3564265,-1.4223127033408325,3.678453896358349,-0.6201295985945507,-0.6732797446470763,-0.6311970093743975,-0.626521097230542,45.897182,AGN,bcu,1108.8561,PowerLaw,PMN J1322-1617,0.9182071377790887,0.0817928622209106,0.919568714007289,0.08043128599271059,0.9150399012367654,0.08496009876323504,0.9132597042829437,0.0867402957170562,297,313.7283,0
3FGL J1322.8-0938,-25.520621508714374,-27.59014888267028,2.6293957,0.497403123703985,5.185391807974532,-0.7436104226119915,-0.6841741220858848,-0.8870804123664644,-0.6941877405116957,52.447575,AGN,fsrq,480.3613,PowerLaw,PKS B1319-093,0.9051845428710659,0.09481545712893373,0.9111661451376736,0.08883385486232646,0.9076664850978733,0.09233351490212659,0.9062592316992714,0.0937407683007283,296,315.69022,0
3FGL J1322.9+0435,-32.10814968809069,-27.700805586361575,1.7395787,0.7829316672574511,3.704024437682701,-0.9999741012585036,0.9992796391244615,-0.14750765665811189,-0.543777015974813,66.24882,AGN,bll,5297.3574,PowerLaw,RBS 1257,0.9220514652591937,0.07794853474080633,0.9250254730069926,0.07497452699300713,0.9208110281770708,0.07918897182292942,0.9216357864198673,0.0783642135801327,314,322.75128,0
3FGL J1323.0+2942,-28.24439927549451,-27.518634838834416,2.1451643,-0.49217339648833297,3.772466503948561,-0.5467350337554754,-0.509942557792773,-0.6613135257260505,-0.3936083135566465,82.59597,AGN,bcu,1516.0431,PowerLaw,4C +29.48,0.917689477443002,0.08231052255699775,0.9098484018769465,0.09015159812305304,0.9111374651070338,0.08886253489296704,0.9149328696372077,0.08506713036279268,303,55.20324,0
3FGL J1323.9+1405,-30.015371190525464,-27.81668296529333,2.0760326,0.4854876925023059,3.8806798197209234,0.9998942447476873,-0.458877548678277,-0.6017150135990073,-0.43936536028490525,74.9183,AGN,bll,2054.543,PowerLaw,RX J1323.9+1406,0.9279095753170654,0.07209042468293528,0.9252539830299569,0.07474601697004297,0.9219134493404686,0.07808655065953064,0.9209659573129734,0.07903404268702652,314,334.7553,0
3FGL J1324.0-4330e,-24.976709934405125,-26.20408121585577,2.5279326,0.3076690209950499,4.827366648955685,-0.6723186579179437,-0.7847230191792108,-0.7251005070737269,-0.7288574318411727,18.977074,AGN,RDG,670.9939,PowerLaw,Cen A Lobes,0.9226412516538479,0.07735874834615268,0.9198020701465155,0.08019792985348376,0.9165713465476847,0.08342865345231508,0.9139030200696681,0.08609697993033187,288,309.1681,20
3FGL J1325.4-4301,-23.8910146587527,-26.9042391792797,2.7029896,0.8184963650306846,4.083073515273923,-0.7519810991464869,-0.7778065199349712,-0.6797976363497533,-0.5771202057726003,19.405762,AGN,RDG,481.17035,PowerLaw,Cen A Core,0.9267003946085755,0.07329960539142431,0.9182049460227311,0.08179505397726866,0.9147434263415217,0.08525657365847783,0.9168064304899509,0.08319356951004897,304,309.51593,0
3FGL J1326.1+2931,-31.911735835478716,-27.816827638166576,2.0694585,-1.2532094781659757,3.9402218153380475,-0.41554371142836355,-0.8045990939429074,-0.735836061147423,0.2058044886319111,81.99773,AGN,bll,4025.8076,PowerLaw,TXS 1323+298,0.8922571589823105,0.10774284101769038,0.883994098817145,0.11600590118285505,0.8828880781277222,0.11711192187227767,0.8871045616292396,0.11289543837076009,302,52.444798,0
3FGL J1326.6-5256,-26.195989115828173,-27.08394406760206,2.3716311,0.6921298632681406,5.896038603103241,-0.680677891824248,-0.6497439411588813,-0.6466585243123564,-0.7651399014314807,9.565026,AGN,bll,885.1631,PowerLaw,PMN J1326-5256,0.9277687307801122,0.07223126921988844,0.9204599661770758,0.07954003382292385,0.9203944004893906,0.07960559951060944,0.9199184761231873,0.08008152387681283,300,308.29944,0
