Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,TimesinTraining,GLON_3FGL,Flags_3FGL
3FGL J1311.8-3430,-24.44821916,-26.99453027,1.9086221,2.203084265,3.958103024,-0.490001045,-0.574318222,-0.69161288,-0.882721121,28.180708,PSR,PSR,658.03455,PLExpCutoff,LAT PSR J1311-3430,0.004767317,0.995232683,0.276128615,0.723871385,0.046069509,0.953930491,0.107526604,0.892473396,285,307.6994,0
3FGL J1312.7+0051,-26.18054623,-27.53637552,1.5234902,1.970861474,3.836171237,-0.478808645,-0.420867287,-0.738533227,-0.91322437,63.23771,PSR,PSR,837.74445,PLExpCutoff,PSR J1312+0051,4.48E-04,0.999551745,0.351477395,0.648522605,0.031604522,0.968395478,0.12164689,0.87835311,303,314.85034,0
3FGL J1413.4-6205,-24.68510234,-25.92739267,1.6223744,2.771134415,3.841625648,-0.24121322,-0.507210355,-0.618136961,-0.902324765,-0.7285986,PSR,PSR,1334.328,PLExpCutoff,LAT PSR J1413-6205,2.15E-04,0.999784708,0.068542867,0.931457133,0.003821374,0.996178626,0.005430454,0.994569546,307,312.37482,0
3FGL J1418.6-6058,-25.36432344,-25.11331827,1.7057203,2.780284533,4.178541399,-0.198816878,-0.578724034,-0.700714454,-0.897447215,0.13021852,PSR,PSR,2222.1262,PLExpCutoff,LAT PSR J1418-6058,9.10E-04,0.999090118,0.074277842,0.925722158,0.00588978,0.99411022,0.031704595,0.968295405,321,313.31693,16
3FGL J1420.0-6048,-28.44736962,-25.17775908,2.0321882,1.378639966,4.037234771,-0.625240659,-0.549743154,-0.659220776,-0.82370172,0.22174121,PSR,PSR,5698.473,PLExpCutoff,PSR J1420-6048,0.008955206,0.991044794,0.494330192,0.505669808,0.349662299,0.650337701,0.158104318,0.841895682,317,313.5259,0
3FGL J1422.4-6137,-27.41116175,-26.38897907,0.9354776,2.242383872,3.907494025,0.999154953,0.096174258,-0.435972222,-0.856828822,-0.6472185,PSR,PSR,2980.0317,PLExpCutoff,LAT PSR J1422-6138,0.001002422,0.998997578,0.072920156,0.927079844,0.032765049,0.967234951,0.090356486,0.909643514,291,313.52304,0
3FGL J1429.8-5910,-24.37243766,-26.48030922,1.5729691,2.683592604,3.876402626,-0.280948222,-0.607403438,-0.759810016,-0.969913158,1.320338,PSR,PSR,809.7636,PLExpCutoff,LAT PSR J1429-5911,2.84E-04,0.99971622,0.075785528,0.924214472,0.00311352,0.99688648,0.00404881,0.99595119,296,315.25583,0
3FGL J1459.4-6053,-24.89323006,-25.98363981,1.8699387,2.425841301,3.688120041,-0.464420335,-0.625541173,-0.749916127,-0.938441568,-1.7984735,PSR,PSR,1085.4614,PLExpCutoff,LAT PSR J1459-6053,4.50E-05,0.999954999,0.071584169,0.928415831,0.006081891,0.993918109,0.020565777,0.979434223,271,317.8775,0
3FGL J1509.4-5850,-25.35987303,-25.91784504,1.5070746,2.361652739,3.963872105,0.105511492,-0.486411346,-0.648488143,-0.893626812,-0.61769414,PSR,PSR,1407.9421,PLExpCutoff,PSR J1509-5850,1.16E-04,0.999883612,0.072291489,0.927708511,0.015651271,0.984348729,0.003386448,0.996613552,290,319.9759,0
3FGL J1514.2-4947,-26.50591819,-26.87739803,1.4329672,2.236845744,3.569185988,-0.297781706,-0.367801055,-0.535492511,-0.856493194,6.8033195,PSR,PSR,1540.3202,PLExpCutoff,PSR J1514-4946,7.62E-04,0.999237514,0.094403126,0.905596874,0.013483945,0.986516055,0.011632388,0.988367612,325,325.2306,0
3FGL J1521.9-5736,-24.72633705,-26.26794462,1.5500853,2.265328609,3.918410959,-0.246754476,-0.555631982,-0.765295966,-0.91026227,-0.42801675,PSR,PSR,859.3008,PLExpCutoff,LAT PSR J1522-5734,1.09E-04,0.999890743,0.072083333,0.927916667,0.013398436,0.986601564,0.003077723,0.996922277,298,322.0212,0
3FGL J1600.8-3053,-29.15689925,-27.56166344,0.9675648,1.45281278,3.751618075,0.999776683,-0.239826527,-0.473903183,-0.887058174,16.458305,PSR,PSR,2561.5388,PLExpCutoff,PSR J1600-3053,0.11602943,0.88397057,0.258528174,0.741471826,0.188578697,0.811421303,0.185347775,0.814652225,287,344.09253,0
3FGL J1614.5-2231,-26.64613236,-27.23250765,0.81645477,2.407452997,4.037755586,0.025179262,-0.166514192,-0.678213484,-0.908979587,20.197926,PSR,PSR,1446.3679,PLExpCutoff,PSR J1614-2230,2.69E-04,0.999730742,0.184720738,0.815279262,0.007756242,0.992243758,0.008304174,0.991695826,322,352.61035,0
3FGL J1620.8-4928,-25.1967116,-25.71644817,1.6710888,2.499410459,3.645915897,-0.234006181,-0.487786602,-0.586754827,-0.868200996,0.38579664,PSR,PSR,1610.7429,PLExpCutoff,PSR J1620-4927,2.38E-04,0.999761946,0.071439502,0.928560498,0.006545676,0.993454324,0.012813089,0.987186911,288,333.89587,0
3FGL J1630.2+3733,-28.09343516,-27.62183583,0.9855885,1.654408907,3.832855375,0.471493936,-0.447462438,-0.513269312,-0.999990392,43.29132,PSR,PSR,1599.8605,PLExpCutoff,PSR J1630+3734,0.023371563,0.976628437,0.359744849,0.640255151,0.064746452,0.935253548,0.081784684,0.918215316,296,60.21581,0
3FGL J1648.3-4611,-27.66661607,-25.92965182,1.1571171,1.82127183,3.5925698,0.9983706,-0.135050948,-0.469807545,-0.923245333,-0.8019838,PSR,PSR,2948.1877,PLExpCutoff,PSR J1648-4611,4.46E-05,0.999955411,0.082092454,0.917907546,0.043162195,0.956837805,0.030418903,0.969581097,296,339.4342,4
3FGL J1658.4-5323,-26.21706052,-26.94092749,1.4449779,1.886159766,3.637555028,-0.511689607,-0.53206132,-0.84296587,-0.961231952,-6.597596,PSR,PSR,1021.57446,PLExpCutoff,PSR J1658-5324,2.28E-04,0.999772104,0.088058114,0.911941886,0.013126514,0.986873486,0.026654563,0.973345437,309,334.86325,0
3FGL J1709.7-4429,-21.89337907,-25.5491216,1.0307608,3.349028722,3.991677767,-0.268755667,-0.489955806,-0.633347575,-0.86311774,-2.689189,PSR,PSR,849.2881,PLSuperExpCutoff,PSR J1709-4429,1.95E-04,0.999804501,0.061508009,0.938491991,4.86E-04,0.999513861,0.013547463,0.986452537,273,343.09848,0
3FGL J1714.0+0748,-27.66533227,-27.40979123,1.3754778,1.563675672,3.729404365,-0.656103398,-0.358048504,-0.512505781,-0.961193007,25.184214,PSR,PSR,1368.4843,PLExpCutoff,PSR J1713+0747,0.01878315,0.98121685,0.333200039,0.666799961,0.096724349,0.903275651,0.063018974,0.936981026,306,28.781824,0
3FGL J1718.1-3825,-25.27007844,-25.74691928,1.5369393,2.141341468,4.232551238,0.700713269,-0.57166545,-0.710371233,-0.977702316,-0.42806944,PSR,PSR,1225.7538,PLExpCutoff,PSR J1718-3825,0.001462818,0.998537182,0.080350325,0.919649675,0.046914296,0.953085704,0.036307919,0.963692081,326,348.9406,0
3FGL J1732.5-3130,-24.92706006,-26.19960546,0.55788594,3.307239424,4.31933534,0.999946669,-0.144282022,-0.641087606,-0.943743745,1.0154345,PSR,PSR,1609.9849,PLExpCutoff,LAT PSR J1732-3131,0.002144539,0.997855461,0.062632685,0.937367315,8.08E-04,0.999191503,0.165752604,0.834247396,297,356.3117,0
3FGL J1741.9-2054,-23.5290426,-26.59755411,1.0439578,3.222822825,3.887054839,-0.277182338,-0.600833495,-0.912462648,-0.983286168,4.8989854,PSR,PSR,698.8188,PLExpCutoff,LAT PSR J1741-2054,2.71E-04,0.999729454,0.065797472,0.934202528,1.96E-04,0.9998043,0.012621583,0.987378417,298,6.4145107,0
3FGL J1744.5-1133,-24.93570127,-26.84950067,1.4063219,2.272464282,3.980901284,-0.40295073,-0.526669602,-0.832499595,-0.89845399,9.18411,PSR,PSR,751.5527,PLExpCutoff,PSR J1744-1134,9.52E-04,0.999047518,0.122810402,0.877189598,0.012092364,0.987907636,0.012206446,0.987793554,332,14.824732,0
3FGL J1745.5+1017,-27.7317924,-27.2390864,1.5126967,1.528563267,3.82110266,-0.713086569,-0.360108038,-0.570914723,-0.959785569,19.258192,PSR,PSR,1465.0132,PLExpCutoff,PSR J1745+1017,0.042455283,0.957544717,0.343645644,0.656354356,0.125910232,0.874089768,0.081526101,0.918473899,300,34.851395,0
3FGL J1746.8-3240,-25.0222976,-26.19118111,1.7430389,2.230405184,3.872389471,-0.492032915,-0.571801364,-0.768766068,-0.913690985,-2.1604028,PSR,PSR,962.68604,PLExpCutoff,LAT PSR J1746-3239,1.41E-04,0.999859295,0.080932105,0.919067895,0.016183085,0.983816915,0.014068325,0.985931675,322,356.94476,0
3FGL J1747.2-2958,-25.0407392,-25.40583923,1.7959753,2.467986305,4.096137121,0.163370954,-0.647523951,-0.723941328,-0.907238775,-0.8516229,PSR,PSR,1468.4867,PLExpCutoff,PSR J1747-2958,2.95E-04,0.999705188,0.073861503,0.926138497,0.016420634,0.983579366,0.037110804,0.962889196,319,359.2941,0
3FGL J1803.1-2147,-27.03425726,-25.72795905,1.4452446,2.208231116,4.162071277,0.999729007,-0.50512994,-0.523486499,-0.896434031,0.20959966,PSR,PSR,2987.4377,PLExpCutoff,LAT PSR J1803-2149,0.00322501,0.99677499,0.082078362,0.917921638,0.059051051,0.940948949,0.030890729,0.969109271,322,8.166352,0
3FGL J1809.8-2332,-23.34202219,-25.82001571,1.6034465,3.409049672,3.538011156,-0.330969141,-0.500322746,-0.662877957,-0.892306571,-2.0007794,PSR,PSR,1037.7885,PLExpCutoff,PSR J1809-2332,3.07E-05,0.999969286,0.06969093,0.93030907,2.51E-04,0.999748838,0.004998013,0.995001987,313,7.3880553,0
3FGL J1810.5+1743,-25.42110113,-27.31836379,1.8425635,1.87381538,3.948529269,-0.500311655,-0.638008319,-0.713174607,-0.967936153,16.806448,PSR,PSR,663.3254,PLExpCutoff,PSR J1810+1744,0.009088644,0.990911356,0.241057325,0.758942675,0.080011422,0.919988578,0.089648259,0.910351741,303,44.61562,0
3FGL J1813.4-1246,-23.07854257,-25.87513454,1.9385322,2.836555048,3.607899226,-0.468993075,-0.660438634,-0.769561846,-0.945951308,2.4416912,PSR,PSR,701.31775,PLExpCutoff,LAT PSR J1813-1246,8.64E-05,0.999913627,0.068787394,0.931212606,0.001688784,0.998311216,0.108890324,0.891109676,280,17.242514,0
3FGL J1816.5+4512,-26.77708675,-27.70764345,1.6870184,1.6284829,3.804942033,-0.362121809,-0.505897998,-0.622398159,-0.899685706,24.753515,PSR,PSR,910.1688,PLExpCutoff,PSR J1816+4510,0.102465352,0.897534648,0.342676471,0.657323529,0.158052233,0.841947767,0.075058337,0.924941663,311,72.85368,0
3FGL J1824.6-2451,-25.83688487,-26.85628533,1.8477725,1.80268111,3.751039015,-0.401207156,-0.607867773,-0.687232219,-0.949478697,-5.5948787,PSR,PSR,895.1869,PLExpCutoff,PSR J1824-2452A,0.018383961,0.981616039,0.101928042,0.898071958,0.065424061,0.934575939,0.035131294,0.964868706,281,7.8166847,0
3FGL J1826.1-1256,-23.30877846,-25.47304327,1.714092,3.179380949,3.949708733,-0.334784589,-0.58131413,-0.715540687,-0.950460044,-0.37957102,PSR,PSR,987.58954,PLExpCutoff,LAT PSR J1826-1256,1.23E-04,0.999877287,0.072533814,0.927466186,9.78E-04,0.999021817,0.008639871,0.991360129,289,18.556517,0
3FGL J1836.2+5925,-22.32646992,-26.35078084,0.88605505,4.27356122,3.762614371,-0.12154094,-0.434245241,-0.69118214,-0.958042589,24.998318,PSR,PSR,747.8603,PLSuperExpCutoff,LAT PSR J1836+5925,5.55E-05,0.999944536,0.175681633,0.824318367,1.04E-05,0.999989631,0.034632551,0.965367449,305,88.88214,0
3FGL J1838.9-0537,-26.98579802,-25.24563245,1.8151727,2.259768767,3.349787835,-0.290550855,-0.680716412,-0.610036228,-0.900397551,0.20678936,PSR,PSR,3267.3235,PLExpCutoff,LAT PSR J1838-0537,1.44E-04,0.999856323,0.075090612,0.924909388,0.004888277,0.995111723,0.125370902,0.874629098,307,26.5017,0
3FGL J1846.3+0919,-26.99289681,-27.14089861,0.66926765,2.373431459,4.075615836,0.035148346,-0.074816507,-0.55289622,-0.891258325,5.3536434,PSR,PSR,1781.9468,PLExpCutoff,LAT PSR J1846+0919,6.55E-04,0.999344766,0.073037848,0.926962152,0.011205293,0.988794707,0.009883541,0.990116459,277,40.69029,0
3FGL J1858.2-2215,-27.83332814,-27.54586743,0.7305422,1.844995087,4.017836379,0.214827535,-0.141313431,-0.720302296,-0.93110224,-11.3668995,PSR,PSR,1596.6033,PLExpCutoff,PSR J1858-2216,5.35E-04,0.999465295,0.119445677,0.880554323,0.03691705,0.96308295,0.012060761,0.987939239,331,13.604474,0
3FGL J1902.0-5107,-25.36634445,-27.48115328,1.7868658,1.83257772,3.916305741,-0.252056272,-0.634872811,-0.680591634,-0.94451427,-22.38692,PSR,PSR,617.93805,PLExpCutoff,PSR J1902-5105,0.02314288,0.97685712,0.294634837,0.705365163,0.116846433,0.883153567,0.069735655,0.930264345,282,345.6239,0
3FGL J1907.9+0602,-23.11471701,-25.91541024,1.8567178,2.897636252,4.249302916,-0.432765912,-0.593798763,-0.673052751,-0.90379722,-0.9009191,PSR,PSR,756.55505,PLExpCutoff,LAT PSR J1907+0602,0.002989269,0.997010731,0.064664572,0.935335428,0.00924263,0.99075737,0.11889163,0.88110837,310,40.18734,0
3FGL J1913.0+0910,-27.32204172,-25.79144879,1.6049678,1.820881509,3.658908014,0.999926633,-0.529467875,-0.810217691,-0.951020649,-0.5697012,PSR,PSR,2143.0308,PLExpCutoff,PSR J1913+0904,1.55E-04,0.999844598,0.086274831,0.913725169,0.029110023,0.970889977,0.024257722,0.975742278,303,43.558346,80
3FGL J1932.2+1916,-25.74901737,-26.32395112,1.4824165,2.442965018,3.869829571,-0.4316921,-0.680646952,-0.813037416,-0.914250283,0.09777109,PSR,PSR,1365.3624,PLExpCutoff,LAT PSR J1932+1916,3.86E-04,0.99961427,0.072877384,0.927122616,0.004562487,0.995437513,0.094853527,0.905146473,322,54.641453,4
3FGL J1952.9+3253,-23.58752156,-26.60780882,1.6722378,2.960574416,3.894366605,-0.339035042,-0.536248271,-0.705014983,-0.903371133,2.8256557,PSR,PSR,674.51117,PLExpCutoff,PSR J1952+3252,5.91E-04,0.999408532,0.066521932,0.933478068,0.002868012,0.997131988,0.008249459,0.991750541,300,68.781845,0
3FGL J1954.2+2836,-24.90885304,-26.31957138,1.6402973,2.61249105,3.975609336,-0.361618443,-0.524782541,-0.675838919,-0.891285508,0.38286012,PSR,PSR,1107.483,PLExpCutoff,LAT PSR J1954+2836,4.96E-04,0.9995042,0.064832354,0.935167646,0.008376926,0.991623074,0.004209848,0.995790152,302,65.244934,0
3FGL J1957.7+5034,-24.1697738,-27.45661589,1.6366086,2.374875149,3.868254173,-0.461697103,-0.65066639,-0.913508023,-0.999913805,11.008357,PSR,PSR,470.56027,PLExpCutoff,LAT PSR J1957+5033,0.006604489,0.993395511,0.139984589,0.860015411,0.006555807,0.993444193,0.080018246,0.919981754,299,84.605,0
3FGL J1958.6+2845,-24.74682293,-26.43385664,1.4703261,2.737476567,3.946046428,0.008415995,-0.517591657,-0.739374032,-0.86485797,-0.35179695,PSR,PSR,1023.55426,PLExpCutoff,LAT PSR J1958+2846,0.001154871,0.998845129,0.067313041,0.932686959,0.004781572,0.995218428,0.005085389,0.994914611,287,65.87586,512
3FGL J1959.5+2047,-25.81402609,-27.19766773,1.3360006,2.020476752,3.780370076,-0.292768409,-0.559364223,-0.806282777,-0.999979645,-4.692542,PSR,PSR,799.3097,PLExpCutoff,PSR J1959+2048,0.00287524,0.99712476,0.074780248,0.925219752,0.012321069,0.987678931,0.014906412,0.985093588,319,59.186745,0
3FGL J2017.3+0602,-26.7769567,-27.10484701,1.0862979,2.439252862,3.665548133,-0.176066334,-0.203585105,-0.452628917,-0.898653441,-16.032139,PSR,PSR,1675.6825,PLExpCutoff,PSR J2017+0603,1.21E-04,0.999879086,0.130787821,0.869212179,0.00778466,0.99221534,0.036038001,0.963961999,304,48.62073,0
3FGL J2021.1+3651,-22.77902687,-25.87073778,1.6358339,3.568407218,3.845218174,-0.333263032,-0.54742356,-0.707545893,-0.914533826,0.11294482,PSR,PSR,838.4884,PLExpCutoff,PSR J2021+3651,9.17E-05,0.999908341,0.063431007,0.936568993,2.95E-04,0.999704751,0.00539371,0.99460629,292,75.23293,0
3FGL J2021.5+4026,-21.68939403,-25.82237482,1.5690578,4.073882297,5.060779589,-0.303442729,-0.567640118,-0.73995747,-0.944572196,2.0831497,PSR,PSR,655.304,PLExpCutoff,LAT PSR J2021+4026,0.38739682,0.61260318,0.065672227,0.934327773,0.001039348,0.998960652,0.436495016,0.563504984,306,78.23169,512
3FGL J2028.3+3332,-25.54525797,-26.43960819,1.3610034,2.507977216,3.936105598,-0.073033642,-0.415081961,-0.722166758,-0.94464205,-3.0047584,PSR,PSR,1276.0377,PLExpCutoff,LAT PSR J2028+3332,1.14E-04,0.999886376,0.063149117,0.936850883,0.005775266,0.994224734,0.003378716,0.996621284,290,73.368195,0
3FGL J2030.0+3642,-26.19799418,-26.61809359,1.2209302,2.496220572,3.438018519,0.077895159,-0.38084507,-0.677160458,-0.940080003,-1.431587,PSR,PSR,1539.4672,PLExpCutoff,PSR J2030+3641,1.89E-05,0.999981123,0.067819179,0.932180821,0.001838693,0.998161307,0.009365725,0.990634275,307,76.1327,0
3FGL J2030.8+4416,-26.25776291,-26.4858214,1.4314866,2.457768896,3.595526009,-0.318618154,-0.564201894,-0.761868432,-0.991148555,2.8901193,PSR,PSR,1597.7312,PLExpCutoff,LAT PSR J2030+4415,8.91E-05,0.999910914,0.069310604,0.930689396,0.002039753,0.997960247,0.004801719,0.995198281,306,82.34926,0
3FGL J2032.2+4126,-25.17580601,-26.05729115,1.4622384,2.742422062,3.64597926,-0.12224765,-0.399452719,-0.575836901,-0.88588018,1.0188266,PSR,PSR,1560.0214,PLExpCutoff,LAT PSR J2032+4127,6.57E-05,0.999934311,0.067107063,0.932892937,0.002762495,0.997237505,0.004383201,0.995616799,300,80.2186,0
3FGL J2043.2+1711,-25.97242061,-27.28801023,1.5788463,2.132642677,4.079136842,-0.372833389,-0.459665164,-0.520936842,-0.895965589,-15.301306,PSR,PSR,963.3165,PLExpCutoff,PSR J2043+1711,0.001818192,0.998181808,0.191257146,0.808742854,0.087623464,0.912376536,0.017729217,0.982270783,307,61.900745,0
3FGL J2043.8+2741,-25.97238065,-27.44563185,1.4351102,1.699596537,3.924292427,-0.351882032,-0.517331475,-0.825363757,-0.964219314,-9.154165,PSR,PSR,698.8873,PLExpCutoff,PSR J2043+2740,0.026350382,0.973649618,0.138942989,0.861057011,0.066299211,0.933700789,0.010778544,0.989221456,324,70.63623,0
3FGL J2047.1+1054,-29.53238041,-28.17187752,0.500252,1.529732256,4.044413918,0.962326836,0.158677809,-0.516126941,-0.928540058,-19.648829,PSR,PSR,2634.5464,PLExpCutoff,PSR J2047+1053,0.015241179,0.984758821,0.280199283,0.719800717,0.210866847,0.789133153,0.215410994,0.784589006,293,57.063755,2048
3FGL J2051.3-0828,-29.45960253,-28.27639032,0.50000006,1.638604074,3.974478947,0.999891572,0.171798936,-0.600104712,-0.999914838,-30.461397,PSR,PSR,2402.6328,PLExpCutoff,PSR J2051-0827,0.05341193,0.94658807,0.288409287,0.711590713,0.097318959,0.902681041,0.199623128,0.800376872,317,39.196598,2048
3FGL J2055.8+2539,-24.49437443,-27.24109044,1.0429977,3.061895973,3.758931801,-0.089214603,-0.490453461,-0.810695901,-0.99998257,-12.526832,PSR,PSR,722.05493,PLExpCutoff,LAT PSR J2055+2539,0.00114816,0.99885184,0.104303936,0.895696064,4.12E-04,0.999588099,0.01598958,0.98401042,330,70.69394,0
3FGL J2111.4+4605,-26.03913915,-26.83155638,1.6186786,2.075923398,3.832554816,-0.321233855,-0.430957425,-0.62948801,-0.807484589,-1.4664508,PSR,PSR,1203.6107,PLExpCutoff,PSR J2111+4606,0.01165713,0.98834287,0.081577782,0.918422218,0.049370201,0.950629799,0.163549154,0.836450846,309,88.304276,0
3FGL J2124.7-3358,-25.71721773,-27.30371901,0.8947812,2.87581324,3.912057865,-0.048160672,-0.2861907,-0.645509773,-0.973009873,-45.446228,PSR,PSR,1111.5355,PLExpCutoff,PSR J2124-3358,3.02E-04,0.999698022,0.266864345,0.733135655,0.001756067,0.998243933,0.01745493,0.98254507,285,10.935819,0
3FGL J2140.0+4715,-25.65717542,-27.22591901,0.93357444,2.346694797,3.672931407,0.009424952,-0.484430052,-0.80471508,-0.999984539,-4.0442286,PSR,PSR,887.8828,PLExpCutoff,LAT PSR J2139+4716,3.96E-04,0.999603757,0.066703429,0.933296571,0.002285973,0.997714027,0.015390242,0.984609758,289,92.640434,0
3FGL J2214.6+3000,-25.68537524,-27.4186962,1.2043102,2.648926398,4.027979895,-0.028028884,-0.423010077,-0.647712485,-0.952074705,-21.66654,PSR,PSR,935.8362,PLExpCutoff,PSR J2214+3000,3.58E-04,0.99964199,0.188599841,0.811400159,0.007206577,0.992793423,0.006347711,0.993652289,274,86.853935,0
3FGL J2215.6+5134,-27.21294335,-27.49742309,1.4143349,1.915398761,4.040545851,0.177242924,-0.436915915,-0.636288714,-0.964362699,-4.1811147,PSR,PSR,1289.6998,PLExpCutoff,PSR J2215+5135,5.08E-04,0.999492066,0.093520899,0.906479101,0.08140399,0.91859601,0.006156601,0.993843399,282,99.872055,0
3FGL J2229.0+6114,-23.14576585,-26.45612589,1.8061832,3.077263964,3.813574326,-0.38651088,-0.580068042,-0.665228726,-0.878869201,2.953674,PSR,PSR,655.5339,PLExpCutoff,PSR J2229+6114,8.43E-04,0.999157084,0.069943222,0.930056778,0.002340615,0.997659385,0.023837423,0.976162577,300,106.65041,0
3FGL J2234.8+0945,-27.21166737,-27.61735009,1.2607629,1.633981636,3.998405763,-0.121221649,-0.39044752,-0.730103647,-0.935860968,-40.439674,PSR,PSR,1060.9886,PLExpCutoff,PSR J2234+0944,0.014171912,0.985828088,0.389564285,0.610435715,0.123075574,0.876924426,0.020448818,0.979551182,320,76.30549,0
3FGL J2238.4+5903,-26.5199603,-26.11600664,1.6277373,2.525212231,4.085918412,-0.274824135,-0.597507534,-0.747664374,-0.89396017,0.4783713,PSR,PSR,1815.7926,PLExpCutoff,LAT PSR J2238+5903,3.01E-04,0.999699076,0.077975855,0.922024145,0.009827319,0.990172681,0.004626203,0.995373797,305,106.55324,0
3FGL J2240.9+5831,-27.39172347,-25.60678162,0.50631076,1.668380499,3.966868456,-0.246608795,0.105653009,-0.719918353,-0.999995559,-0.14234923,PSR,PSR,1258.4299,PLExpCutoff,PSR J2240+5832,0.005625477,0.994374523,0.087268847,0.912731153,0.017527744,0.982472256,0.052911672,0.947088328,313,106.58613,16
3FGL J2241.6-5237,-25.80871392,-27.43355375,1.2503849,2.538107628,4.103958665,-0.260334698,-0.353918199,-0.589195381,-0.960000295,-54.916325,PSR,PSR,937.5745,PLExpCutoff,PSR J2241-5236,0.002080033,0.997919967,0.294320228,0.705679772,0.01593815,0.98406185,0.031189477,0.968810523,297,337.44324,0
3FGL J2256.7-1022,-27.53980595,-27.87567422,1.1744246,1.753916609,3.510118302,0.915840421,-0.366025049,-0.692247611,-0.925049992,-58.236443,PSR,PSR,1201.9805,PLExpCutoff,PSR J2256-1024,0.001616418,0.998383582,0.326069214,0.673930786,0.047737349,0.952262651,0.075542609,0.924457391,298,59.21748,0
3FGL J2302.7+4443,-25.85771266,-27.29749034,1.1934514,2.6470165,4.002352548,-0.050776026,-0.359680074,-0.564996479,-0.902229164,-13.986563,PSR,PSR,1070.2039,PLExpCutoff,PSR J2302+4442,5.05E-04,0.999495289,0.114641212,0.885358788,0.008902934,0.991097066,0.004381295,0.995618705,323,103.395424,0
3FGL J2339.6-0533,-26.03907074,-27.30202188,1.5081998,2.162950887,3.691398279,-0.376829648,-0.357418978,-0.555655224,-0.888389316,-62.471165,PSR,PSR,958.35956,PLExpCutoff,PSR J2339-0533,0.001244307,0.998755693,0.308167625,0.691832375,0.032372335,0.967627665,0.068979737,0.931020263,321,81.332504,0
3FGL J0001.0+6314,-25.47639487,-26.99660499,2.732786,-1.360942326,3.97119451,-0.7246513,-0.8780153,-0.44555563,-0.9656969,0.92570114,OTHER,spp,472.15625,PowerLaw,,0.997311886,0.002688114,0.992733603,0.007266397,0.999908897,9.11E-05,0.934660219,0.065339781,0,117.29309,28
3FGL J0023.9-7203,-25.66556409,-27.39913903,1.7730473,2.338989569,3.621120523,-0.08380534,-0.4344012,-0.70631915,-0.94180804,-44.903366,OTHER,glc,856.4519,LogParabola,47 Tuc,5.97E-05,0.999940339,0.145278093,0.854721907,0.015471173,0.984528827,0.068488178,0.931511822,0,305.91635,0
3FGL J0025.7+6404,-30.73795216,-27.21064781,2.0867453,-0.130025639,3.443386422,0.8748904,-0.74927413,-0.6897258,-0.16747986,1.3377548,OTHER,snr,3518.6775,PowerLaw,Tycho,0.998362302,0.001637698,0.971295297,0.028704703,0.996278332,0.003721668,0.95360243,0.04639757,0,120.12599,0
3FGL J0042.5+4117,-26.75180819,-27.77817435,2.5623276,0.610380818,3.677519762,-0.553906,-0.58923995,-0.91297513,-0.5906225,-21.544806,OTHER,gal,572.78046,PowerLaw,M31,0.999200085,8.00E-04,0.962107197,0.037892803,0.946513226,0.053486774,0.867478588,0.132521412,0,121.131195,0
3FGL J0047.5-2516,-28.04165898,-27.71221941,2.169111,0.126695029,4.051957954,-0.5747277,-0.65921307,-0.48312023,-0.6927539,-87.95155,OTHER,sbg,1149.6525,PowerLaw,NGC 253,0.999757449,2.43E-04,0.993269872,0.006730128,0.996794454,0.003205546,0.991407209,0.008592791,0,97.50172,0
3FGL J0059.0-7242e,-25.27080089,-26.95525392,2.22098,0.91771765,3.781899669,-0.4339719,-0.6432912,-0.6395211,-0.76817554,-44.41674,OTHER,GAL,665.53204,PowerLaw,SMC,0.964041563,0.035958437,0.925117502,0.074882498,0.850868549,0.149131451,0.737799591,0.262200409,0,302.14514,4
3FGL J0128.4+6257,-26.25144236,-27.05557524,2.504486,0.891469885,3.750335514,-0.5004157,-0.68228036,-0.67271966,-0.99997044,0.3920805,OTHER,spp,672.94214,PowerLaw,,0.90868478,0.09131522,0.48126524,0.51873476,0.730753692,0.269246308,0.542420313,0.457579687,0,127.125824,0
3FGL J0220.1+6202c,-30.36021304,-26.27639417,2.2950974,1.303892074,3.780477119,-0.49566734,-0.71492845,-0.71594435,-0.999454,0.9424945,OTHER,spp,4001.0137,PowerLaw,,0.008360376,0.991639624,0.270464966,0.729535034,0.175820544,0.824179456,0.345828158,0.654171842,0,133.1314,48
3FGL J0224.0+6235,-28.96156082,-26.42553217,2.475545,0.637101835,3.80684507,0.9557523,-0.7311285,-0.847135,-0.5881218,1.6175137,OTHER,spp,1949.5594,PowerLaw,,0.987516036,0.012483964,0.913359938,0.086640062,0.927230136,0.072769864,0.606125105,0.393874895,0,133.36357,16
3FGL J0240.5+6113,-21.99844054,-26.14750393,2.1896782,2.819967657,5.841595498,-0.4776806,-0.6705284,-0.71204525,-0.85391206,1.0862774,OTHER,HMB,547.57886,LogParabola,LS I+61 303,0.968172106,0.031827894,0.135228819,0.864771181,0.525459615,0.474540385,0.72356126,0.27643874,0,135.67885,0
