Source_Name_3FGL,ln(Flux_Density),ln(Unc_EnergyFlux100),Spec_index,ln(significant_curve),ln(variability),hr12,hr23,hr34,hr45,GLAT_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
3FGL J1742.4-7237,-24.92651445,-27.7221541,3.047754,-0.48230733,3.763245,-0.903547544,-0.752805078,-0.568723193,-0.679154765,-20.877748,279.39377,PowerLaw,0.999977892,2.21E-05,0.99312171,0.00687829,0.999634991,3.65E-04,0.984051371,0.015948629,0,0,0,0
3FGL J1743.9-1310,-29.1894689,-27.05156976,2.2375236,1.075595626,3.869009236,-0.734550923,-0.056255811,-0.63947593,-0.927322332,8.479903,1891.0054,PowerLaw,0.077229073,0.922770927,0.603585015,0.396414985,0.622052374,0.377947626,0.29200439,0.70799561,1,0.207,0.035,1
3FGL J1744.5-2506,-25.8899705,-26.16207062,2.6355128,0.412413247,3.728139469,-0.706417178,-0.841930831,-0.623945059,-0.949395396,2.205417,785.2678,PowerLaw,0.209540752,0.790459248,0.908323801,0.091676199,0.909761383,0.090238617,0.762616292,0.237383708,1,0,0.001,0
3FGL J1744.7-3043,-27.82623243,-25.77726205,2.362601,0.942179234,4.069017421,-0.469542245,-0.810612896,-0.652107997,-0.776081184,-0.7640538,1966.6738,PowerLaw,0.060056478,0.939943522,0.784949936,0.215050064,0.790780372,0.209219628,0.39510982,0.60489018,1,0.009,0.006,0.96
3FGL J1744.8-1557,-27.74879514,-26.93114284,2.4348285,0.661541543,3.49540462,-0.050615047,-0.655028631,-0.669237084,-0.955873507,6.875933,1072.486,PowerLaw,0.763765664,0.236234336,0.756868725,0.243131275,0.740273352,0.259726648,0.603697928,0.396302072,0,0.001,0.011,0.056
3FGL J1745.4+4721,-27.18493026,-27.80094599,2.5581224,-3.87081259,4.166952624,-0.668088969,-0.802092712,-0.758853984,-0.047176705,30.430563,638.589,PowerLaw,0.999892016,1.08E-04,0.996459912,0.003540088,0.999999994,6.15E-09,0.991333631,0.008666369,0,0,0,0
3FGL J1746.6+0433,-27.71488686,-27.0980708,2.543677,-2.247529323,3.685384905,-0.680586014,-0.833113143,-0.419333557,-0.79967127,16.490934,922.8772,PowerLaw,0.99693733,0.00306267,0.996014488,0.003985512,0.999988437,1.16E-05,0.954551926,0.045448074,0,0,0,0
3FGL J1747.0-3506,-24.83428627,-26.69545378,2.6669264,0.612653517,4.166502885,-0.702759063,-0.804769702,-0.699427873,-0.824452239,-3.4567804,496.01923,PowerLaw,0.903588708,0.096411292,0.918813428,0.081186572,0.971107682,0.028892318,0.780376013,0.219623987,0,0,0,0
3FGL J1747.3+0324,-28.67634008,-27.07377184,2.354004,0.123049941,3.695258415,-0.700463336,-0.56303158,-0.543303634,-0.948212742,15.796548,1549.3915,PowerLaw,0.901167181,0.098832819,0.984048056,0.015951944,0.962610376,0.037389624,0.68835175,0.31164825,0,0,0,0
3FGL J1747.7-2904,-27.52659011,-24.92859054,2.5154424,1.131023233,4.17967909,-0.580386305,-0.681745795,-0.703610427,-0.833524636,-0.47428754,2248.0984,PowerLaw,0.156902349,0.843097651,0.7196413,0.2803587,0.627898888,0.372101112,0.366435052,0.633564948,1,0.076,0.171,0.982
3FGL J1748.0+2701,-29.31492711,-27.79492249,2.2776077,-1.264927072,3.729787925,-0.686704124,-0.508205564,-0.781624186,-0.138633123,25.06391,1419.7521,PowerLaw,0.99855562,0.00144438,0.995795624,0.004204376,0.999944645,5.54E-05,0.9551946,0.0448054,0,0,0,0
3FGL J1748.5-3912,-27.52539137,-26.96895947,2.3035269,1.02719763,3.951272257,-0.79570848,-0.279838332,-0.739874093,-0.895607065,-5.813875,1216.6359,PowerLaw,0.030001453,0.969998547,0.544029267,0.455970733,0.695556689,0.304443311,0.233478553,0.766521447,1,0.372,0.002,1
3FGL J1749.7-0305,-27.2454421,-27.00049792,2.4251716,0.179075461,3.858996104,-0.847762165,-0.33207866,-0.735319726,-0.931045595,12.217245,965.7755,PowerLaw,0.372876933,0.627123067,0.982047814,0.017952186,0.961038547,0.038961453,0.572707001,0.427292999,1,0,0,0.115
3FGL J1750.9-2220,-28.40973817,-26.43398375,2.4552777,-1.832461658,3.782224523,-0.694187176,-0.933811157,-0.061982181,-0.665972305,2.3676436,1551.3104,PowerLaw,0.997520848,0.002479152,0.995468054,0.004531946,0.999989688,1.03E-05,0.923594345,0.076405655,0,0,0,0
3FGL J1754.0-3321,-27.56499295,-26.71588681,2.4116216,1.170180109,4.169030641,-0.218664729,-0.813144369,-0.526956652,-0.877317928,-3.8217263,1187.4072,PowerLaw,0.940490485,0.059509515,0.681214436,0.318785564,0.837251705,0.162748295,0.536126992,0.463873008,0,0.027,0,0.284
3FGL J1757.8-3126,-27.62207466,-26.63398824,2.4195185,0.971785494,3.651764642,0.007809906,-0.792801407,-0.595669678,-0.900963197,-3.5579176,1230.6384,PowerLaw,0.033418168,0.966581832,0.52732919,0.47267081,0.675432895,0.324567105,0.38228196,0.61771804,1,0.47,0.022,0.958
3FGL J1758.8-2402,-30.84230937,-25.90171819,1.9936635,1.058079037,4.004247338,0.989459412,-0.723439719,-0.271968593,-0.688430179,-0.043389253,7594.4507,PowerLaw,0.261972843,0.738027157,0.833058727,0.166941273,0.88342823,0.11657177,0.785491515,0.214508485,1,0.005,0,0
3FGL J1758.8-2346,-29.869825,-25.77990808,2.0799181,1.218654607,3.732863325,-0.98616584,0.987048967,-0.654219232,-0.627581758,0.08121869,5423.1924,PowerLaw,0.231477342,0.768522658,0.551873369,0.448126631,0.560995492,0.439004508,0.650603977,0.349396023,1,0.35,0.259,0.011
3FGL J1758.8-4108,-29.71846628,-27.31033497,2.1034415,1.014157822,3.957340709,-0.46608412,-0.026466239,-0.686406374,-0.669614967,-8.483093,2340.99,PowerLaw,0.993810063,0.006189937,0.796939444,0.203060556,0.846977113,0.153022887,0.895367387,0.104632613,0,0,0,0
3FGL J1759.2-3848,-29.08739512,-27.1092327,2.2362862,1.25044434,3.480022271,0.826857995,-0.474116699,-0.510057201,-0.999997693,-7.426649,1873.4133,PowerLaw,0.408654799,0.591345201,0.214164861,0.785835139,0.410337793,0.589662207,0.211095478,0.788904522,0.94,0.997,0.918,1
3FGL J1759.6-2141,-29.16481895,-26.18897055,2.2866268,0.943867571,3.618565621,-0.875647433,-0.582871467,-0.583598168,-0.780112328,0.96073395,2695.3877,PowerLaw,0.355180657,0.644819343,0.57337735,0.42662265,0.5833373,0.4166627,0.570259814,0.429740186,1,0.334,0.158,0.143
3FGL J1800.0-2955,-26.43067162,-26.42079503,2.663187,1.16568921,3.971287908,-0.323114069,-0.834334395,-0.86167136,-0.618476298,-3.217121,782.9709,PowerLaw,0.902065569,0.097934431,0.729508322,0.270491678,0.78847135,0.21152865,0.579473032,0.420526968,0,0.003,0,0.117
3FGL J1801.5-7825,-25.50697542,-27.5517472,2.7548573,-0.848856244,4.487467822,-0.823658559,-0.726584776,-0.689093978,-0.603507526,-24.088339,413.36285,PowerLaw,0.999996405,3.59E-06,0.99516951,0.00483049,0.999961821,3.82E-05,0.994861626,0.005138374,0,0,0,0
3FGL J1801.6-2213,-31.47695095,-26.19187091,1.9676425,0.609953978,3.690808842,0.998361773,-0.33155664,-0.798986711,-0.154300573,0.3044885,8471.845,PowerLaw,0.715311739,0.284688261,0.945399272,0.054600728,0.951513827,0.048486173,0.745399551,0.254600449,0,0,0,0
3FGL J1802.4-3043,-30.09714735,-26.87099157,2.1106887,0.775667463,3.635004673,-0.81227599,-0.518066655,-0.268717147,-0.733584934,-4.0538535,3343.2532,PowerLaw,0.998722611,0.001277389,0.791538473,0.208461527,0.891832995,0.108167005,0.961255666,0.038744334,0,0.001,0,0
3FGL J1803.1-2728,-28.55995114,-26.62321248,2.335967,0.714879807,4.047785185,-0.758130512,-0.623094679,-0.722418537,-0.652639767,-2.5874705,1798.0421,PowerLaw,0.982193248,0.017806752,0.885236694,0.114763306,0.925041423,0.074958577,0.710408256,0.289591744,0,0,0,0.001
3FGL J1803.3-6706,-28.435802,-27.65580399,2.216315,0.585943245,3.761136393,-0.621443528,-0.536766193,-0.61499128,-0.810202656,-20.367874,1349.3534,PowerLaw,0.996021606,0.003978394,0.950132179,0.049867821,0.926893362,0.073106638,0.858743278,0.141256722,0,0,0,0
3FGL J1804.1+2532,-26.0618668,-27.59570774,2.713649,0.991818524,3.983280311,-0.653731234,-0.956484055,-0.142261985,-0.999978917,21.167765,453.03262,PowerLaw,0.9978969,0.0021031,0.944609001,0.055390999,0.961819139,0.038180861,0.87323284,0.12676716,0,0,0,0
3FGL J1804.5-0850,-24.83056367,-26.74611497,2.7494187,0.433973909,4.015285987,-0.902619066,-0.586653358,-0.535407028,-0.753357438,6.238993,434.67038,PowerLaw,0.999856535,1.43E-04,0.979024613,0.020975387,0.989784126,0.010215874,0.915652826,0.084347174,0,0,0,0
3FGL J1805.9+3407,-27.59659863,-27.63992534,2.599087,0.29079719,4.050758856,-0.595934626,-0.551894,-0.860746487,-0.999549735,23.652021,720.79553,PowerLaw,0.986562557,0.013437443,0.983055952,0.016944048,0.961955671,0.038044329,0.847985667,0.152014333,0,0,0,0
3FGL J1806.2+2744,-27.94267844,-27.63431644,2.4718866,0.892318685,3.766306475,0.128268256,-0.914105056,-0.339814766,-0.933382667,21.51204,836.20135,PowerLaw,0.941264265,0.058735735,0.930245153,0.069754847,0.916605741,0.083394259,0.735775752,0.264224248,0,0,0,0
3FGL J1806.7-2451,-30.54241867,-26.47448532,2.2089338,0.777198213,3.730140872,-0.799646614,-0.541100939,-0.901131741,-0.112778761,-2.0116851,3998.7556,PowerLaw,0.981073451,0.018926549,0.909867105,0.090132895,0.908466592,0.091533408,0.765443089,0.234556911,0,0,0,0
3FGL J1806.8+5346,-27.46106343,-27.85733042,2.5622666,-2.191509838,4.20703949,-0.677175777,-0.745586305,-0.827348535,0.033072076,27.996992,676.7966,PowerLaw,0.999892016,1.08E-04,0.996267499,0.003732501,0.999999569,4.31E-07,0.991424766,0.008575234,0,0,0,0
3FGL J1808.4-3519,-28.68452039,-27.21884067,2.3089607,1.065944837,3.347743791,-0.654429521,-0.549309035,-0.669943704,-0.999726229,-7.3626337,1420.7488,PowerLaw,0.08416845,0.91583155,0.201218865,0.798781135,0.26756377,0.73243623,0.180277559,0.819722441,1,0.987,1,1
3FGL J1808.4-3703,-29.47207285,-27.36827439,2.190946,1.172166236,3.604078904,-0.357504289,-0.450660904,-0.727952428,-0.999886277,-8.188484,1852.5596,PowerLaw,0.071238763,0.928761237,0.224632305,0.775367695,0.281069732,0.718930268,0.255116678,0.744883322,1,0.977,1,1
3FGL J1809.0+3517,-28.81695913,-27.67297271,2.4414024,0.066810438,3.637585765,-0.631172433,-0.805927078,-0.465907743,-0.520155107,23.382431,1183.0499,PowerLaw,0.99994435,5.56E-05,0.992707706,0.007292294,0.995382796,0.004617204,0.979015468,0.020984532,0,0,0,0
3FGL J1809.2-2725,-29.12177968,-26.82008957,2.30889,0.884150112,3.624051078,0.999919488,-0.875152041,-0.353578348,-0.729909698,-3.754847,1953.4989,PowerLaw,0.996888743,0.003111257,0.826127642,0.173872358,0.91429985,0.08570015,0.828606177,0.171393823,0,0,0,0
3FGL J1809.2-2016c,-29.01727688,-25.67392275,2.3257565,0.521028556,3.741195443,-0.604279221,-0.782728609,-0.703642535,-0.714411268,-0.31146845,3090.4744,PowerLaw,0.394912191,0.605087809,0.867813593,0.132186407,0.825007148,0.174992852,0.532423023,0.467576977,1,0.003,0.01,0.331
3FGL J1810.7+5335,-32.22342849,-27.86828852,1.780261,0.91091149,3.72249579,-0.99983565,0.998653961,-0.209671017,-0.57217689,27.406288,5348.402,PowerLaw,0.999437216,5.63E-04,0.953103004,0.046896996,0.950351925,0.049648075,0.985214742,0.014785258,0,0,0,0
3FGL J1810.8-2412,-29.00908857,-26.1722861,2.3238244,1.344525929,4.127571016,0.999765812,-0.775365337,-0.727551516,-0.78709105,-2.5245562,2608.4346,PowerLaw,0.046833037,0.953166963,0.596283188,0.403716812,0.628425068,0.371574932,0.388597535,0.611402465,1,0.269,0.117,0.955
3FGL J1813.6-6845,-28.42334923,-27.72131865,2.3780394,0.851626336,3.815349757,0.103784632,-0.607256366,-0.914591023,-0.492143707,-21.846052,998.87573,PowerLaw,0.996779396,0.003220604,0.961909473,0.038090527,0.925022948,0.074977052,0.744837043,0.255162957,0,0,0,0
3FGL J1813.6+2820,-29.89649156,-27.6847767,2.2067995,-0.055594584,3.658713168,-0.637964417,-0.757464455,-0.401428849,-0.598387034,20.175198,1935.4927,PowerLaw,0.99984418,1.56E-04,0.992705707,0.007294293,0.994892688,0.005107312,0.994729125,0.005270875,0,0,0,0
3FGL J1814.0-1757c,-30.17984581,-25.62246083,2.1812253,0.935606966,3.913479005,0.999817213,-0.599062812,-0.580990585,-0.918242067,-0.17963,5534.9043,PowerLaw,0.026940696,0.973059304,0.717270461,0.282729539,0.666904305,0.333095695,0.543196419,0.456803581,1,0.099,0.119,0.261
3FGL J1814.1-1734c,-25.04817336,-25.45686503,2.5465438,0.944681785,4.041392577,-0.655815063,-0.767537561,-0.807139603,-0.790433595,-0.024054194,825.73834,PowerLaw,0.039956201,0.960043799,0.781414765,0.218585235,0.749659557,0.250340443,0.396557201,0.603442799,1,0,0.068,0.931
3FGL J1815.1+5919,-26.72517328,-27.81710663,2.6909294,0.940565696,3.845370507,-0.679450248,-0.791965732,-0.822808093,-0.999708002,27.627472,530.4335,PowerLaw,0.975584646,0.024415354,0.839666486,0.160333514,0.729395134,0.270604866,0.840416368,0.159583632,0,0,0,0
3FGL J1816.0-6407,-26.4777727,-27.64229907,2.541775,0.690478774,3.936627029,-0.614421495,-0.69828648,-0.712873788,-0.999905779,-20.518879,604.93994,PowerLaw,0.998590224,0.001409776,0.925470884,0.074529116,0.910679861,0.089320139,0.885828401,0.114171599,0,0,0,0
3FGL J1816.2-2726,-27.28592142,-26.94716062,2.4225016,0.132494117,3.873898723,-0.734309537,-0.714017716,-0.478095697,-0.915646075,-5.1251197,1009.1287,PowerLaw,0.979958412,0.020041588,0.95574469,0.04425531,0.985041562,0.014958438,0.813554513,0.186445487,0,0,0,0
3FGL J1816.5-1145,-28.32615367,-25.97601164,2.4806573,-1.025091101,3.877060477,-0.614363235,-0.742146466,-0.794612441,-0.574444912,2.2532017,1891.7423,PowerLaw,0.676045712,0.323954288,0.992837122,0.007162878,0.999146336,8.54E-04,0.630541419,0.369458581,0,0,0,0.024
3FGL J1817.3-3033,-30.12535248,-27.16810649,2.1827378,0.116295085,4.038504931,-0.614518186,-0.760187185,-0.657290737,-0.621498252,-6.79285,2575.7512,PowerLaw,0.998548331,0.001451669,0.975015878,0.024984122,0.989074379,0.010925621,0.979442875,0.020557125,0,0,0,0
3FGL J1817.7+2530,-26.91361176,-27.54857422,2.5891678,0.777910896,3.947799139,-0.456258808,-0.842940346,-0.576136481,-0.99996427,18.302269,591.2534,PowerLaw,0.999508579,4.91E-04,0.94318167,0.05681833,0.910922334,0.089077666,0.939205605,0.060794395,0,0,0,0
3FGL J1818.5+1320,-30.62037464,-27.54940472,2.0075881,0.873302225,3.61272223,-0.800602219,-0.09703714,-0.564901629,-0.75484942,13.24406,2808.8657,PowerLaw,0.997707323,0.002292677,0.808011405,0.191988595,0.730678265,0.269321735,0.940903716,0.059096284,0,0.004,0,0
3FGL J1819.5-2045c,-27.84927957,-26.53069343,2.4558477,-4.098962167,3.930593541,-0.732321268,-0.840486446,-0.509335499,-0.698093722,-2.6419926,1286.0509,PowerLaw,0.995566259,0.004433741,0.997130994,0.002869006,0.999999878,1.22E-07,0.919991579,0.080008421,0,0,0,0
3FGL J1819.5-1345,-26.82071901,-25.84829011,2.477608,-1.238522739,4.354327532,-0.613222411,-0.85196854,-0.625599907,-0.802137983,0.64563787,1291.9995,PowerLaw,0.897131596,0.102868404,0.993015307,0.006984693,0.99981114,1.89E-04,0.812891554,0.187108446,0,0,0,0
3FGL J1820.3-1529c,-29.70184787,-25.47917711,2.330669,-1.821580633,3.807518568,-0.766701534,-0.785036172,-0.570513412,-0.883793787,-0.3424419,3988.021,PowerLaw,0.224687466,0.775312534,0.993333679,0.006666321,0.999583547,4.16E-04,0.782708612,0.217291388,1,0,0,0
3FGL J1820.4-3217,-27.63155346,-27.19621807,2.3439283,1.199160423,3.833820008,-0.443216683,-0.618600332,-0.709923171,-0.999926762,-8.165049,1011.92944,PowerLaw,0.601496414,0.398503586,0.315685862,0.684314138,0.464823801,0.535176199,0.18572225,0.81427775,0,0.966,0.856,1
3FGL J1821.6-1436c,-28.25236368,-25.6943953,2.2906432,0.891596688,3.865729298,0.998723068,-0.572954475,-0.593409093,-0.636706589,-0.19976598,2595.3367,PowerLaw,0.268113813,0.731886187,0.878432884,0.121567116,0.883495204,0.116504796,0.598348087,0.401651913,1,0,0.005,0.069
3FGL J1821.9+6636,-31.0930304,-28.06256294,2.0408156,0.633460868,3.492371748,-0.873415613,-0.491567288,-0.436811823,-0.422691553,27.638855,3064.4075,PowerLaw,0.999740492,2.60E-04,0.974566833,0.025433167,0.950931429,0.049068571,0.994904534,0.005095466,0,0,0,0
3FGL J1823.2-4722,-29.93026285,-27.6240462,2.0415034,1.260024823,3.584084195,0.708931154,-0.224777227,-0.545117357,-0.999994567,-15.161187,2098.1357,PowerLaw,0.820699342,0.179300658,0.395143246,0.604856754,0.42742232,0.57257768,0.277743082,0.722256918,0,0.873,0.922,1
3FGL J1824.2-5427,-29.59723876,-27.68533423,2.20598,0.805507674,3.811496786,-0.604719798,0.060396033,-0.663125826,-0.90827344,-18.03916,1749.6316,PowerLaw,0.828734469,0.171265531,0.879810065,0.120189935,0.835732926,0.164267074,0.711691029,0.288308971,0,0,0,0
3FGL J1824.3-0620,-28.37104337,-26.60355008,2.2436373,-1.373410594,3.73890564,-0.848638098,-0.556896027,-0.203291865,-0.875476931,3.082683,2028.8507,PowerLaw,0.917024551,0.082975449,0.993998732,0.006001268,0.999827792,1.72E-04,0.801595586,0.198404414,0,0,0,0
3FGL J1827.6-0846,-27.394025,-26.23086157,2.3622096,0.353053715,3.943988037,-0.726725054,-0.615547735,-0.678646413,-0.747040407,1.2415937,1493.4194,PowerLaw,0.464161459,0.535838541,0.940518129,0.059481871,0.957728962,0.042271038,0.602545177,0.397454823,1,0,0,0.057
3FGL J1827.7+1141,-29.32896161,-27.35791422,2.1120343,1.337207315,3.653289322,0.943907968,-0.544939136,-0.54886627,-0.999992388,10.517796,1960.7927,PowerLaw,0.124347561,0.875652439,0.241571437,0.758428563,0.378955443,0.621044557,0.215470067,0.784529933,1,0.987,0.969,1
3FGL J1829.2+3229,-28.6442339,-27.68489785,2.2854562,1.260207021,3.88354398,0.010875866,-0.459728276,-0.743203177,-0.999972452,18.518923,1200.9813,PowerLaw,0.145151932,0.854848068,0.516919325,0.483080675,0.466509976,0.533490024,0.154710268,0.845289732,1,0.43,0.836,1
3FGL J1829.2+2731,-25.94740425,-27.54159942,2.6200266,1.049504744,4.03860362,-0.618088333,-0.816087187,-0.754762616,-0.999749986,16.678802,495.60052,PowerLaw,0.946768247,0.053231753,0.832069977,0.167930023,0.777171056,0.222828944,0.699204165,0.300795835,0,0,0,0.001
3FGL J1829.2-1504,-33.3347805,-26.72964818,1.6057833,0.914688689,3.51138465,-0.979996142,-0.181229149,-0.476937509,-0.224056009,-2.0470304,18446.219,PowerLaw,0.993656738,0.006343262,0.784389506,0.215610494,0.783755043,0.216244957,0.969280659,0.030719341,0,0.032,0.001,0
3FGL J1829.3-0135c,-29.10768335,-26.09143855,2.4112813,0.550684191,3.695634587,-0.268428935,-0.647585361,-0.604377233,-0.710937166,4.187894,2365.062,PowerLaw,0.666459644,0.333540356,0.927186713,0.072813287,0.901456682,0.098543318,0.708441418,0.291558582,0,0,0,0.001
3FGL J1829.9-0203c,-29.13464449,-25.89759457,2.385692,0.768665515,3.582779498,0.886315288,-0.540343458,-0.539424115,-0.889805547,3.8363993,2735.067,PowerLaw,0.056646831,0.943353169,0.780664956,0.219335044,0.762596828,0.237403172,0.618911857,0.381088143,1,0.003,0.052,0.026
3FGL J1830.7-1630,-26.7449389,-26.53019711,2.4390836,-1.974641047,3.891989876,-0.811131223,-0.574421288,-0.622105001,-0.765715922,-3.0300484,1118.6771,PowerLaw,0.996024471,0.003975529,0.994264905,0.005735095,0.999955206,4.48E-05,0.864749858,0.135250142,0,0,0,0
3FGL J1830.8-3136,-29.13029167,-27.33164738,2.1878326,0.883279487,3.710422404,-0.49155565,-0.12384016,-0.692806575,-0.881867828,-9.841611,1695.6232,PowerLaw,0.315497792,0.684502208,0.673343004,0.326656996,0.710606858,0.289393142,0.45769815,0.54230185,1,0.041,0,0.742
3FGL J1831.7-0157c,-28.57494875,-25.60707088,2.5395942,-2.026518899,3.642301525,-0.59838096,-0.889745934,-0.550381785,-0.594065718,3.4711947,2142.4968,PowerLaw,0.696030095,0.303969905,0.99588755,0.00411245,0.999935701,6.43E-05,0.798650591,0.201349409,0,0,0,0
3FGL J1834.8-0630c,-30.24409219,-25.84413041,2.2121224,0.280312232,3.58417972,0.847662127,-0.92553245,-0.316244202,-0.421994176,0.70104617,4739.8506,PowerLaw,0.754113966,0.245886034,0.962717169,0.037282831,0.987700566,0.012299434,0.879907382,0.120092618,0,0,0,0
3FGL J1837.3-2403,-27.91214474,-27.10937532,2.4013948,0.329897096,3.778040768,-0.746296423,-0.44023797,-0.603671877,-0.984088577,-7.8092856,1089.2698,PowerLaw,0.658610841,0.341389159,0.923838165,0.076161835,0.943062328,0.056937672,0.538977104,0.461022896,0,0,0,0.261
3FGL J1837.6-0717,-31.09963809,-25.7264306,2.0374575,-0.262232998,3.719941349,-0.890800866,-0.226261817,-0.744548223,-0.618588014,-0.26858705,8606.976,PowerLaw,0.654028479,0.345971521,0.96888621,0.03111379,0.968546252,0.031453748,0.764884202,0.235115798,0,0,0,0
3FGL J1838.1+3827,-26.00742865,-27.79300966,2.7249722,-0.758225944,3.82580745,-0.797805499,-0.663506252,-0.710155963,-0.892310039,18.896376,430.2253,PowerLaw,0.997563232,0.002436768,0.994294705,0.005705295,0.99915414,8.46E-04,0.952800428,0.047199572,0,0,0,0
3FGL J1838.9-0646,-30.65841765,-25.98837147,1.9216511,0.301976765,3.915194172,0.961588763,0.853106577,-0.484549029,-0.673179197,-0.31648526,7696.9375,PowerLaw,0.921186344,0.078813656,0.958134041,0.041865959,0.977553726,0.022446274,0.893159772,0.106840228,0,0,0,0
3FGL J1839.9+7646,-27.71186258,-27.99732865,2.5529265,-0.030491435,3.699648014,-0.615422315,-0.750457519,-0.578108152,-0.986751536,27.004269,664.8142,PowerLaw,0.993128054,0.006871946,0.987603359,0.012396641,0.986641485,0.013358515,0.956829077,0.043170923,0,0,0,0
3FGL J1840.5+6116,-26.64619787,-27.60564639,2.7322369,-0.780416336,3.963021719,-0.873919722,-0.694618826,-0.539074791,-0.87873729,24.85127,541.1496,PowerLaw,0.999508921,4.91E-04,0.9950018,0.0049982,0.9996235,3.77E-04,0.969633331,0.030366669,0,0,0,0
3FGL J1842.2+2742,-29.09879863,-27.48519084,2.1333652,0.888711168,3.655811176,-0.603269125,-0.352322606,-0.48872471,-0.87026804,14.096134,1787.7429,PowerLaw,0.863060145,0.136939855,0.810377073,0.189622927,0.767689351,0.232310649,0.59020611,0.40979389,0,0,0,0.097
3FGL J1844.7-1224,-29.7529245,-26.60827757,2.2779133,-0.349199668,3.959574841,-0.793697156,-0.772441745,-0.323546394,-0.548452215,-4.162127,2651.3757,PowerLaw,0.997672207,0.002327793,0.985334589,0.014665411,0.999030541,9.69E-04,0.953828002,0.046171998,0,0,0,0
3FGL J1845.5-2524,-27.66972099,-27.16697507,2.2818317,0.638178826,3.699992154,-0.614489451,-0.738560285,-0.346162906,-0.946466517,-10.078848,1171.612,PowerLaw,0.780046979,0.219953021,0.887910271,0.112089729,0.917370983,0.082629017,0.721470796,0.278529204,0,0,0,0
