Source_Name_3FGL,Ln_Flux_Density,Ln_Unc_Energy_Flux100,Spectral_Index,Ln_Signif_Curve,Ln_Variability_Index,HR12,HR23,HR34,HR45,GLAT,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,GLON,Category_Prob_O,Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,Flags,Category_Prob
3FGL J1055.8-6025,-27.6979765,-26.1909028,1.3358412,1.98250461,3.97594534,-0.82345882,-0.181506432,-0.663117604,-0.936776969,-0.6879506,PSR,PSR,2444.13,PLExpCutoff,PSR J1055-6028,289.135315,PSR,3FGL J1055.8-6025,0.000111897984,7.66863959e-05,0.999888102,7.66863959e-05,0.000932241337,0.00106347663,0.999067759,0.00106347663,0.0323592935,0.029238967,0.967640707,0.029238967,0.00356127707,0.00246524867,0.996438723,0.00246524867,8.47654831e-05,0.000212177827,0.999915235,0.000212177827,0.0920586965,0.0832283577,0.907941304,0.0832283577,0.0552898029,0.03337848,0.944710197,0.03337848,0.0250504353,0.0127570111,0.974949565,0.0127570111,0,PSR
3FGL J1057.9-5227,-22.7538112,-26.592459,1.0172315,4.07311224,3.55384502,-0.097086388,-0.451287689,-0.790547352,-0.988992494,6.6444125,PSR,PSR,672.3808,PLExpCutoff,PSR J1057-5226,285.989288,PSR,3FGL J1057.9-5227,0.000147765165,0.000107744554,0.999852235,0.000107744554,0.00149576236,0.00237370047,0.998504238,0.00237370047,0.00416950065,0.00596130936,0.995830499,0.00596130936,2.60415004e-06,3.32395162e-06,0.999997396,3.32395162e-06,1.69310582e-05,1.87012265e-05,0.999983069,1.87012265e-05,0.0710706838,0.0810798507,0.928929316,0.0810798507,0.00795092718,0.0127317913,0.992049073,0.0127317913,1.03953759e-05,9.565986e-06,0.999989605,9.565986e-06,0,PSR
3FGL J1111.9-6058,-28.5692168,-25.9569449,1.6523823,1.65756328,4.29734758,0.999942616,-0.555681858,-0.663637313,-0.84344432,-0.3943402,PSR,PSR,3896.8267,PLExpCutoff,PSR J1112-6103,291.150787,PSR,3FGL J1111.9-6058,0.0373575803,0.116682875,0.96264242,0.116682875,0.0335671083,0.033490965,0.966432892,0.033490965,0.100082758,0.0923305433,0.899917242,0.0923305433,0.108438546,0.064671139,0.891561454,0.064671139,0.361528457,0.301364519,0.638471543,0.301364519,0.279795116,0.137822351,0.720204884,0.137822351,0.254480956,0.0826052788,0.745519044,0.0826052788,0.346486378,0.127898695,0.653513622,0.127898695,16,PSR
3FGL J1123.9-3653,-27.3283919,-27.5482728,1.2977781,1.95285536,3.54330521,-0.275397443,-0.43883785,-0.542303561,-0.917345807,22.758741,PSR,PSR,1369.7588,PLExpCutoff,PSR J1124-3653,284.08432,PSR,3FGL J1123.9-3653,0.00118221823,0.000676501011,0.998817782,0.000676501011,0.00752038445,0.00614903006,0.992479616,0.00614903006,0.00605767393,0.00733317789,0.993942326,0.00733317789,0.0032612037,0.00206178986,0.996738796,0.00206178986,0.000275695423,0.000338401438,0.999724305,0.000338401438,0.232681867,0.172005296,0.767318133,0.172005296,0.0204523239,0.0196370669,0.979547676,0.0196370669,0.0221675173,0.00919259181,0.977832483,0.00919259181,0,PSR
3FGL J1124.5-5915,-25.2338118,-26.4862669,1.8376412,2.14363989,3.58244536,-0.49765125,-0.609116419,-0.792370459,-0.856134739,1.7629956,PSR,PSR,981.67737,PLExpCutoff,PSR J1124-5916,292.015656,PSR,3FGL J1124.5-5915,0.000563855787,0.000531378483,0.999436144,0.000531378483,0.000679880292,0.000645743141,0.99932012,0.000645743141,0.0164091912,0.0141394689,0.983590809,0.0141394689,0.00154091793,0.000889603237,0.998459082,0.000889603237,0.000752767532,0.000966941216,0.999247232,0.000966941216,0.0778498166,0.0786189179,0.922150183,0.0786189179,0.143550297,0.0595885892,0.856449703,0.0595885892,0.0137650859,0.00597469441,0.986234914,0.00597469441,0,PSR
3FGL J1135.2-6054,-25.241613,-26.6878012,1.7430623,2.19211923,3.83699978,-0.460473141,-0.621577213,-0.684872333,-0.970354289,0.6015774,PSR,PSR,876.72363,PLExpCutoff,LAT PSR J1135-6055,293.806122,PSR,3FGL J1135.2-6054,0.000312750632,0.000201779709,0.999687249,0.000201779709,0.000579084959,0.000624169463,0.999420915,0.000624169463,0.0137135317,0.0111676773,0.986286468,0.0111676773,0.00263030066,0.00145192951,0.997369699,0.00145192951,0.000430415424,0.000459682289,0.999569585,0.000459682289,0.0758868684,0.0982729849,0.924113132,0.0982729849,0.0659709519,0.0370829015,0.934029048,0.0370829015,0.0188846218,0.00719063024,0.981115378,0.00719063024,0,PSR
3FGL J1142.9+0120,-28.7265507,-27.8345865,1.1862577,1.38316708,4.26042071,-0.399996713,-0.241707219,-0.442261181,-0.837694404,59.43674,PSR,PSR,1830.6168,PLExpCutoff,PSR J1142+0119,267.576141,MIXED,3FGL J1142.9+0120,0.599285455,0.223423976,0.400714545,0.223423976,0.287402279,0.143977358,0.712597721,0.143977358,0.304222132,0.0890668331,0.695777868,0.0890668331,0.218765774,0.115277226,0.781234226,0.115277226,0.685861491,0.316312299,0.314138509,0.316312299,0.686130906,0.119949655,0.313869094,0.119949655,0.484988051,0.0797290992,0.515011949,0.0797290992,0.551883392,0.107803818,0.448116608,0.107803818,0,MIXED
3FGL J1231.2-1411,-24.5568857,-26.880321,1.180397,3.17409316,3.88440759,0.06238792,-0.391631295,-0.60429291,-0.927160242,48.382957,PSR,PSR,917.8842,PLExpCutoff,PSR J1231-1411,295.538635,PSR,3FGL J1231.2-1411,0.00168389221,0.00142103294,0.998316108,0.00142103294,0.0159276319,0.021362463,0.984072368,0.021362463,0.0440445833,0.0483503065,0.955955417,0.0483503065,0.000236635472,0.000185977388,0.999763365,0.000185977388,0.000522883197,0.000607371143,0.999477117,0.000607371143,0.28545702,0.209886086,0.71454298,0.209886086,0.0254225566,0.0226606785,0.974577443,0.0226606785,0.000812408186,0.000493065656,0.999187592,0.000493065656,0,PSR
3FGL J1302.3-3259,-27.512821,-27.5094094,1.1230651,1.81548306,3.68263037,0.999333405,-0.3720813,-0.577143404,-0.918086143,29.827606,PSR,PSR,1440.6349,PLExpCutoff,PSR J1302-3258,305.576965,PSR,3FGL J1302.3-3259,0.00124637125,0.00215779868,0.998753629,0.00215779868,0.0131525026,0.0116627837,0.986847497,0.0116627837,0.00901277158,0.00968358616,0.990987228,0.00968358616,0.0114464186,0.00561577206,0.988553581,0.00561577206,0.00140230487,0.00692878137,0.998597695,0.00692878137,0.265808198,0.165953857,0.734191802,0.165953857,0.0287077574,0.0231935894,0.971292243,0.0231935894,0.0501846405,0.0205454365,0.94981536,0.0205454365,0,PSR
3FGL J1311.8-3430,-24.4482192,-26.9945303,1.9086221,2.20308427,3.95810302,-0.490001045,-0.574318222,-0.69161288,-0.882721121,28.180708,PSR,PSR,658.03455,PLExpCutoff,LAT PSR J1311-3430,307.699402,PSR,3FGL J1311.8-3430,0.00334467336,0.00282280717,0.996655327,0.00282280717,0.019429502,0.0157493473,0.980570498,0.0157493473,0.0627461127,0.0345785095,0.937253887,0.0345785095,0.0076654574,0.00401242133,0.992334543,0.00401242133,0.0051028641,0.0166718612,0.994897136,0.0166718612,0.283839597,0.174447057,0.716160403,0.174447057,0.17326547,0.0645219035,0.82673453,0.0645219035,0.0468493589,0.0164634604,0.953150641,0.0164634604,0,PSR
3FGL J1312.7+0051,-26.1805462,-27.5363755,1.5234902,1.97086147,3.83617124,-0.478808645,-0.420867287,-0.738533227,-0.91322437,63.23771,PSR,PSR,837.74445,PLExpCutoff,PSR J1312+0051,314.850342,PSR,3FGL J1312.7+0051,0.00158062622,0.00148991417,0.998419374,0.00148991417,0.0355683472,0.0568749273,0.964431653,0.0568749273,0.0842296068,0.054938525,0.915770393,0.054938525,0.00365379754,0.00169176935,0.996346202,0.00169176935,0.000672040876,0.00151180896,0.999327959,0.00151180896,0.348774382,0.19614727,0.651225618,0.19614727,0.0873892321,0.0402284225,0.912610768,0.0402284225,0.0329282021,0.0127076804,0.967071798,0.0127076804,0,PSR
3FGL J1413.4-6205,-24.6851023,-25.9273927,1.6223744,2.77113442,3.84162565,-0.24121322,-0.507210355,-0.618136961,-0.902324765,-0.7285986,PSR,PSR,1334.328,PLExpCutoff,LAT PSR J1413-6205,312.374817,PSR,3FGL J1413.4-6205,0.000341695127,0.000237677914,0.999658305,0.000237677914,0.000497588276,0.000590540013,0.999502412,0.000590540013,0.00308238749,0.00338426587,0.996917613,0.00338426587,0.000879351742,0.000644225437,0.999120648,0.000644225437,0.000198319589,0.000214032596,0.99980168,0.000214032596,0.0694050326,0.0909693964,0.930594967,0.0909693964,0.00868568231,0.0124880576,0.991314318,0.0124880576,0.00397376721,0.00217878239,0.996026233,0.00217878239,0,PSR
3FGL J1418.6-6058,-25.3643234,-25.1133183,1.7057203,2.78028453,4.1785414,-0.198816878,-0.578724034,-0.700714454,-0.897447215,0.13021852,PSR,PSR,2222.1262,PLExpCutoff,LAT PSR J1418-6058,313.316925,PSR,3FGL J1418.6-6058,0.000577890487,0.000659711402,0.99942211,0.000659711402,0.000820090341,0.000794610325,0.99917991,0.000794610325,0.0121308166,0.0177776926,0.987869183,0.0177776926,0.00153455422,0.00141290069,0.998465446,0.00141290069,0.00102598463,0.00170959466,0.998974015,0.00170959466,0.0741695149,0.0864005177,0.925830485,0.0864005177,0.0176620978,0.0195694343,0.982337902,0.0195694343,0.0062106897,0.00394944878,0.99378931,0.00394944878,16,PSR
3FGL J1420.0-6048,-28.4473696,-25.1777591,2.0321882,1.37863997,4.03723477,-0.625240659,-0.549743154,-0.659220776,-0.82370172,0.22174121,PSR,PSR,5698.473,PLExpCutoff,PSR J1420-6048,313.525909,PSR,3FGL J1420.0-6048,0.00351491088,0.00489192443,0.996485089,0.00489192443,0.039469441,0.0337258118,0.960530559,0.0337258118,0.0790492135,0.0476428857,0.920950786,0.0476428857,0.0669419597,0.0505664959,0.93305804,0.0505664959,0.00958749644,0.0179626089,0.990412504,0.0179626089,0.531221517,0.190744561,0.468778483,0.190744561,0.262653992,0.0736836414,0.737346008,0.0736836414,0.34128322,0.153043461,0.65871678,0.153043461,0,MIXED
3FGL J1422.4-6137,-27.4111618,-26.3889791,0.9354776,2.24238387,3.90749403,0.999154953,0.096174258,-0.435972222,-0.856828822,-0.6472185,PSR,PSR,2980.0317,PLExpCutoff,LAT PSR J1422-6138,313.523041,PSR,3FGL J1422.4-6137,0.000680679634,0.000737182528,0.99931932,0.000737182528,0.00135523896,0.00143433809,0.998644761,0.00143433809,0.0684406045,0.0425518614,0.931559395,0.0425518614,0.0151312785,0.0104438913,0.984868722,0.0104438913,0.00102435376,0.00128344883,0.998975646,0.00128344883,0.0764649823,0.0791602739,0.923535018,0.0791602739,0.0436552723,0.0313838204,0.956344728,0.0313838204,0.0318625335,0.0174025116,0.968137467,0.0174025116,0,PSR
3FGL J1429.8-5910,-24.3724377,-26.4803092,1.5729691,2.6835926,3.87640263,-0.280948222,-0.607403438,-0.759810016,-0.969913158,1.320338,PSR,PSR,809.7636,PLExpCutoff,LAT PSR J1429-5911,315.255829,PSR,3FGL J1429.8-5910,0.000194265141,0.000113727351,0.999805735,0.000113727351,0.000555638472,0.000720105232,0.999444362,0.000720105232,0.00271697419,0.00199690657,0.997283026,0.00199690657,0.000535955961,0.00037262879,0.999464044,0.00037262879,0.000272586843,0.000297543795,0.999727413,0.000297543795,0.0696414013,0.078774235,0.930358599,0.078774235,0.0105348616,0.0114560063,0.989465138,0.0114560063,0.00315533278,0.0015222655,0.996844667,0.0015222655,0,PSR
3FGL J1459.4-6053,-24.8932301,-25.9836398,1.8699387,2.4258413,3.68812004,-0.464420335,-0.625541173,-0.749916127,-0.938441568,-1.7984735,PSR,PSR,1085.4614,PLExpCutoff,LAT PSR J1459-6053,317.877502,PSR,3FGL J1459.4-6053,0.000146921817,9.90426727e-05,0.999853078,9.90426727e-05,0.000522763722,0.000562529123,0.999477236,0.000562529123,0.0124423236,0.00896916068,0.987557676,0.00896916068,0.00079105172,0.000539344759,0.999208948,0.000539344759,3.72027987e-05,3.7208539e-05,0.999962797,3.7208539e-05,0.0742399145,0.0804763237,0.925760085,0.0804763237,0.0141444506,0.0163475207,0.985855549,0.0163475207,0.00606631215,0.00317759182,0.993933688,0.00317759182,0,PSR
3FGL J1509.4-5850,-25.359873,-25.917845,1.5070746,2.36165274,3.96387211,0.105511492,-0.486411346,-0.648488143,-0.893626812,-0.61769414,PSR,PSR,1407.9421,PLExpCutoff,PSR J1509-5850,319.975891,PSR,3FGL J1509.4-5850,0.000122510984,9.28879679e-05,0.999877489,9.28879679e-05,0.000772348495,0.000888180385,0.999227652,0.000888180385,0.00243106244,0.0010165598,0.997568938,0.0010165598,0.00371224658,0.00229543409,0.996287753,0.00229543409,0.000119597118,0.000113246316,0.999880403,0.000113246316,0.0723906475,0.0841421621,0.927609353,0.0841421621,0.00269323849,0.00727133037,0.997306762,0.00727133037,0.0158929626,0.0076247187,0.984107037,0.0076247187,0,PSR
3FGL J1514.2-4947,-26.5059182,-26.877398,1.4329672,2.23684574,3.56918599,-0.297781706,-0.367801055,-0.535492511,-0.856493194,6.8033195,PSR,PSR,1540.3202,PLExpCutoff,PSR J1514-4946,325.230591,PSR,3FGL J1514.2-4947,0.0019394567,0.00176485506,0.998060543,0.00176485506,0.00280038508,0.00356862897,0.997199615,0.00356862897,0.00614100532,0.0085196836,0.993858995,0.0085196836,0.00247892728,0.00137777458,0.997521073,0.00137777458,0.00093744226,0.00113243632,0.999062558,0.00113243632,0.094240046,0.0856676722,0.905759954,0.0856676722,0.0487614941,0.0355203397,0.951238506,0.0355203397,0.0137525507,0.00564665437,0.986247449,0.00564665437,0,PSR
3FGL J1521.9-5736,-24.7263371,-26.2679446,1.5500853,2.26532861,3.91841096,-0.246754476,-0.555631982,-0.765295966,-0.91026227,-0.42801675,PSR,PSR,859.3008,PLExpCutoff,LAT PSR J1522-5734,322.02121,PSR,3FGL J1521.9-5736,0.000134247842,8.47643376e-05,0.999865752,8.47643376e-05,0.000616705721,0.000703072879,0.999383294,0.000703072879,0.00247192561,0.00140868167,0.997528074,0.00140868167,0.00226305611,0.001378481,0.997736944,0.001378481,0.000113822513,0.000119688818,0.999886177,0.000119688818,0.0676491017,0.0621604933,0.932350898,0.0621604933,0.00342477452,0.0063231706,0.996575225,0.0063231706,0.0136136788,0.00621190545,0.986386321,0.00621190545,0,PSR
3FGL J1600.8-3053,-29.1568992,-27.5616634,0.9675648,1.45281278,3.75161808,0.999776683,-0.239826527,-0.473903183,-0.887058174,16.458305,PSR,PSR,2561.5388,PLExpCutoff,PSR J1600-3053,344.092529,PSR,3FGL J1600.8-3053,0.0852300821,0.103554205,0.914769918,0.103554205,0.0192639211,0.016373676,0.980736079,0.016373676,0.121024093,0.0633800862,0.878975907,0.0633800862,0.0549419093,0.0279004663,0.945058091,0.0279004663,0.123884977,0.171905417,0.876115023,0.171905417,0.282476658,0.157372184,0.717523342,0.157372184,0.213089777,0.0710694015,0.786910223,0.0710694015,0.193189733,0.0642320616,0.806810267,0.0642320616,0,PSR
3FGL J1614.5-2231,-26.6461324,-27.2325076,0.81645477,2.407453,4.03775559,0.025179262,-0.166514192,-0.678213484,-0.908979587,20.197926,PSR,PSR,1446.3679,PLExpCutoff,PSR J1614-2230,352.610352,PSR,3FGL J1614.5-2231,0.0007055401,0.000491051663,0.99929446,0.000491051663,0.00481704704,0.00508195992,0.995182953,0.00508195992,0.00423610274,0.00395510748,0.995763897,0.00395510748,0.00173941505,0.00120257326,0.998260585,0.00120257326,0.000314071132,0.000343824599,0.999685929,0.000343824599,0.195117188,0.169704336,0.804882812,0.169704336,0.00464545818,0.00861021152,0.995354542,0.00861021152,0.00765954141,0.00402658871,0.992340459,0.00402658871,0,PSR
3FGL J1620.8-4928,-25.1967116,-25.7164482,1.6710888,2.49941046,3.6459159,-0.234006181,-0.487786602,-0.586754827,-0.868200996,0.38579664,PSR,PSR,1610.7429,PLExpCutoff,PSR J1620-4927,333.895874,PSR,3FGL J1620.8-4928,0.000461266726,0.00039222691,0.999538733,0.00039222691,0.000581356674,0.000693869739,0.999418643,0.000693869739,0.00676364878,0.0102502329,0.993236351,0.0102502329,0.00142546902,0.000950336722,0.998574531,0.000950336722,0.000196855863,0.000205807078,0.999803144,0.000205807078,0.074435444,0.090108964,0.925564556,0.090108964,0.0279065373,0.0243523829,0.972093463,0.0243523829,0.00650994215,0.00362582749,0.993490058,0.00362582749,0,PSR
3FGL J1630.2+3733,-28.0934352,-27.6218358,0.9855885,1.65440891,3.83285537,0.471493936,-0.447462438,-0.513269312,-0.999990392,43.29132,PSR,PSR,1599.8605,PLExpCutoff,PSR J1630+3734,60.2158089,PSR,3FGL J1630.2+3733,0.0184922486,0.0204435754,0.981507751,0.0204435754,0.0273490563,0.0243452691,0.972650944,0.0243452691,0.0310360769,0.0333393543,0.968963923,0.0333393543,0.0140407465,0.0110277066,0.985959254,0.0110277066,0.028832847,0.0694991666,0.971167153,0.0694991666,0.361306676,0.176643068,0.638693324,0.176643068,0.0852688791,0.0368182347,0.914731121,0.0368182347,0.0692919138,0.0314073502,0.930708086,0.0314073502,0,PSR
3FGL J1648.3-4611,-27.6666161,-25.9296518,1.1571171,1.82127183,3.5925698,0.9983706,-0.135050948,-0.469807545,-0.923245333,-0.8019838,PSR,PSR,2948.1877,PLExpCutoff,PSR J1648-4611,339.434204,PSR,3FGL J1648.3-4611,0.000219206893,0.000205957433,0.999780793,0.000205957433,0.00125267146,0.00135702037,0.998747329,0.00135702037,0.0177676428,0.0238696759,0.982232357,0.0238696759,0.0123495201,0.00727295692,0.98765048,0.00727295692,4.40403128e-05,9.34510174e-05,0.99995596,9.34510174e-05,0.0831578505,0.0914041002,0.916842149,0.0914041002,0.0386511551,0.0287246673,0.961348845,0.0287246673,0.0416001728,0.0236148197,0.958399827,0.0236148197,4,PSR
3FGL J1658.4-5323,-26.2170605,-26.9409275,1.4449779,1.88615977,3.63755503,-0.511689607,-0.53206132,-0.84296587,-0.961231952,-6.597596,PSR,PSR,1021.57446,PLExpCutoff,PSR J1658-5324,334.863251,PSR,3FGL J1658.4-5323,0.000324011374,0.000253494251,0.999675989,0.000253494251,0.00106752196,0.00120687928,0.998932478,0.00120687928,0.0159360333,0.0166677555,0.984063967,0.0166677555,0.00124564763,0.000749296622,0.998754352,0.000749296622,0.000228840564,0.000730530906,0.999771159,0.000730530906,0.10051312,0.107086718,0.89948688,0.107086718,0.0674102631,0.0382527742,0.932589737,0.0382527742,0.0133402275,0.00556880757,0.986659772,0.00556880757,0,PSR
3FGL J1709.7-4429,-21.8933791,-25.5491216,1.0307608,3.34902872,3.99167777,-0.268755667,-0.489955806,-0.633347575,-0.86311774,-2.689189,PSR,PSR,849.2881,PLSuperExpCutoff,PSR J1709-4429,343.09848,PSR,3FGL J1709.7-4429,0.000285238938,0.000345364867,0.999714761,0.000345364867,0.000586079281,0.000748174973,0.999413921,0.000748174973,0.00639284844,0.0105415095,0.993607152,0.0105415095,0.000245377146,0.000256965593,0.999754623,0.000256965593,0.000206917964,0.000230107288,0.999793082,0.000230107288,0.0655712071,0.0672842755,0.934428793,0.0672842755,0.0197026281,0.0220224063,0.980297372,0.0220224063,0.000506882432,0.000387292917,0.999493118,0.000387292917,0,PSR
3FGL J1714.0+0748,-27.6653323,-27.4097912,1.3754778,1.56367567,3.72940437,-0.656103398,-0.358048504,-0.512505781,-0.961193007,25.184214,PSR,PSR,1368.4843,PLExpCutoff,PSR J1713+0747,28.7818241,PSR,3FGL J1714.0+0748,0.00290835374,0.00340992919,0.997091646,0.00340992919,0.0198908027,0.0142430286,0.980109197,0.0142430286,0.0291722714,0.0268547088,0.970827729,0.0268547088,0.0141969586,0.00738075924,0.985803041,0.00738075924,0.0184882526,0.0236764453,0.981511747,0.0236764453,0.357661588,0.165249539,0.642338412,0.165249539,0.159500946,0.064389027,0.840499054,0.064389027,0.0972953523,0.0346656618,0.902704648,0.0346656618,0,PSR
3FGL J1718.1-3825,-25.2700784,-25.7469193,1.5369393,2.14134147,4.23255124,0.700713269,-0.57166545,-0.710371233,-0.977702316,-0.42806944,PSR,PSR,1225.7538,PLExpCutoff,PSR J1718-3825,348.940613,PSR,3FGL J1718.1-3825,0.000739946208,0.00117485977,0.999260054,0.00117485977,0.00156641257,0.00154552697,0.998433587,0.00154552697,0.0124456908,0.0236125725,0.987554309,0.0236125725,0.0119914455,0.00820711509,0.988008555,0.00820711509,0.00150615925,0.00325878806,0.998493841,0.00325878806,0.080899404,0.079231587,0.919100596,0.079231587,0.0265605054,0.0251854813,0.973439495,0.0251854813,0.0466242451,0.0239224894,0.953375755,0.0239224894,0,PSR
3FGL J1732.5-3130,-24.9270601,-26.1996055,0.55788594,3.30723942,4.31933534,0.999946669,-0.144282022,-0.641087606,-0.943743745,1.0154345,PSR,PSR,1609.9849,PLExpCutoff,LAT PSR J1732-3131,356.311707,PSR,3FGL J1732.5-3130,0.0276074854,0.0876199217,0.972392515,0.0876199217,0.000618630323,0.000669817131,0.99938137,0.000669817131,0.116652851,0.0790452015,0.883347149,0.0790452015,0.000490431264,0.000543515469,0.999509569,0.000543515469,0.00451643271,0.0197935692,0.995483567,0.0197935692,0.0658011481,0.0785824453,0.934198852,0.0785824453,0.0264889899,0.0236699813,0.97351101,0.0236699813,0.000823092291,0.000628806603,0.999176908,0.000628806603,0,PSR
3FGL J1741.9-2054,-23.5290426,-26.5975541,1.0439578,3.22282283,3.88705484,-0.277182338,-0.600833495,-0.912462648,-0.983286168,4.8989854,PSR,PSR,698.8188,PLExpCutoff,LAT PSR J1741-2054,6.41451073,PSR,3FGL J1741.9-2054,0.000229001566,0.000152555278,0.999770998,0.000152555278,0.00102555776,0.00144374527,0.998974442,0.00144374527,0.0045766757,0.00680423552,0.995423324,0.00680423552,3.09219858e-05,2.71504977e-05,0.999969078,2.71504977e-05,0.000252889049,0.000245308703,0.999747111,0.000245308703,0.0697702786,0.0850957046,0.930229721,0.0850957046,0.00884251781,0.0141965017,0.991157482,0.0141965017,0.00018066743,0.000127457213,0.999819333,0.000127457213,0,PSR
3FGL J1744.5-1133,-24.9357013,-26.8495007,1.4063219,2.27246428,3.98090128,-0.40295073,-0.526669602,-0.832499595,-0.89845399,9.18411,PSR,PSR,751.5527,PLExpCutoff,PSR J1744-1134,14.8247318,PSR,3FGL J1744.5-1133,0.000753460647,0.000536207391,0.999246539,0.000536207391,0.00403858717,0.00440898539,0.995961413,0.00440898539,0.00735837284,0.0101571903,0.992641627,0.0101571903,0.00175284599,0.00115313312,0.998247154,0.00115313312,0.00103662208,0.00126469119,0.998963378,0.00126469119,0.130929978,0.117397904,0.869070022,0.117397904,0.0174978523,0.0173107249,0.982502148,0.0173107249,0.0121709127,0.00552146073,0.987829087,0.00552146073,0,PSR
3FGL J1745.5+1017,-27.7317924,-27.2390864,1.5126967,1.52856327,3.82110266,-0.713086569,-0.360108038,-0.570914723,-0.959785569,19.258192,PSR,PSR,1465.0132,PLExpCutoff,PSR J1745+1017,34.8513947,PSR,3FGL J1745.5+1017,0.00390412006,0.00375529182,0.99609588,0.00375529182,0.0219574226,0.014751423,0.978042577,0.014751423,0.0382874085,0.0287639096,0.961712592,0.0287639096,0.0175850203,0.00818848406,0.98241498,0.00818848406,0.0402810893,0.0391357171,0.959718911,0.0391357171,0.344304991,0.162404536,0.655695009,0.162404536,0.311734328,0.0742605993,0.688265672,0.0742605993,0.126528996,0.0379558075,0.873471004,0.0379558075,0,PSR
3FGL J1746.8-3240,-25.0222976,-26.1911811,1.7430389,2.23040518,3.87238947,-0.492032915,-0.571801364,-0.768766068,-0.913690985,-2.1604028,PSR,PSR,962.68604,PLExpCutoff,LAT PSR J1746-3239,356.944763,PSR,3FGL J1746.8-3240,0.000171545567,0.000112361204,0.999828454,0.000112361204,0.000724728752,0.000778209759,0.999275271,0.000778209759,0.00944392182,0.00754791371,0.990556078,0.00754791371,0.0022059192,0.00126394197,0.997794081,0.00126394197,0.000132247011,0.000166019922,0.999867753,0.000166019922,0.06800268,0.0612018206,0.93199732,0.0612018206,0.0313306721,0.0239263729,0.968669328,0.0239263729,0.0154966005,0.00687614748,0.9845034,0.00687614748,0,PSR
3FGL J1747.2-2958,-25.0407392,-25.4058392,1.7959753,2.46798631,4.09613712,0.163370954,-0.647523951,-0.723941328,-0.907238775,-0.8516229,PSR,PSR,1468.4867,PLExpCutoff,PSR J1747-2958,359.294098,PSR,3FGL J1747.2-2958,0.000439632946,0.000390526647,0.999560367,0.000390526647,0.000975030835,0.000995130415,0.999024969,0.000995130415,0.0207132839,0.0179036507,0.979286716,0.0179036507,0.00351333962,0.00267406259,0.99648666,0.00267406259,0.000296972633,0.000501990928,0.999703027,0.000501990928,0.0688393074,0.0625031729,0.931160693,0.0625031729,0.030047762,0.026189426,0.969952238,0.026189426,0.0161768253,0.00937755737,0.983823175,0.00937755737,0,PSR
3FGL J1803.1-2147,-27.0342573,-25.727959,1.4452446,2.20823112,4.16207128,0.999729007,-0.50512994,-0.523486499,-0.896434031,0.20959966,PSR,PSR,2987.4377,PLExpCutoff,LAT PSR J1803-2149,8.16635227,PSR,3FGL J1803.1-2147,0.00140404607,0.00249590431,0.998595954,0.00249590431,0.00268554002,0.00255570765,0.99731446,0.00255570765,0.0124698903,0.0177661598,0.98753011,0.0177661598,0.0213923689,0.0140636061,0.978607631,0.0140636061,0.00288510205,0.00626590789,0.997114898,0.00626590789,0.0918668069,0.0910676652,0.908133193,0.0910676652,0.0294380051,0.0274395413,0.970561995,0.0274395413,0.059374537,0.0322712491,0.940625463,0.0322712491,0,PSR
3FGL J1809.8-2332,-23.3420222,-25.8200157,1.6034465,3.40904967,3.53801116,-0.330969141,-0.500322746,-0.662877957,-0.892306571,-2.0007794,PSR,PSR,1037.7885,PLExpCutoff,PSR J1809-2332,7.38805532,PSR,3FGL J1809.8-2332,0.000109358978,0.000100489818,0.999890641,0.000100489818,0.000461680126,0.000672991117,0.99953832,0.000672991117,0.00300921241,0.00327802649,0.996990788,0.00327802649,6.27973827e-05,8.02096683e-05,0.999937203,8.02096683e-05,2.53402233e-05,3.02646053e-05,0.99997466,3.02646053e-05,0.0701423482,0.100476615,0.929857652,0.100476615,0.00763495716,0.0117362638,0.992365043,0.0117362638,0.000263708757,0.000197144191,0.999736291,0.000197144191,0,PSR
3FGL J1810.5+1743,-25.4211011,-27.3183638,1.8425635,1.87381538,3.94852927,-0.500311655,-0.638008319,-0.713174607,-0.967936153,16.806448,PSR,PSR,663.3254,PLExpCutoff,PSR J1810+1744,44.6156197,PSR,3FGL J1810.5+1743,0.00565428835,0.00498181016,0.994345712,0.00498181016,0.012193477,0.00999788082,0.987806523,0.00999788082,0.0509900806,0.0343321846,0.949009919,0.0343321846,0.0104150394,0.00445331664,0.989584961,0.00445331664,0.010464916,0.0257147107,0.989535084,0.0257147107,0.23979394,0.150447627,0.76020606,0.150447627,0.228030667,0.078879259,0.771969333,0.078879259,0.0810819471,0.0238669972,0.918918053,0.0238669972,0,PSR
