Source_Name_4FGL,GLAT,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,Ln_LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,Flags,Category_Prob,GLON
4FGL J2006.4-0354,-18.462978,-22.3337655,2.1922445,0.19261667,-0.00559526,0.061891977,-0.9221555,0.9997652,0.000626,-0.8177731,-0.6187385,-0.18547961,-0.997998,2.09107637,7.8951544,UNAS,none,PowerLaw,,none,0.999666253,0.000334,0.997500716,0.002499284,0.999624977,0.000375,0.995104456,0.004895544,0,4,AGN,38.1063576
4FGL J2007.2-3157,-29.11403,-21.7558425,2.1100492,0.18602645,0.2572013,2.4896164,-0.96576446,0.99847037,0.003226783,-0.30959648,-0.65425676,-0.77420115,-0.9732803,0.983619533,7.66626675,UNAS,none,PowerLaw,,none,0.967805258,0.032194742,0.858274267,0.141725733,0.856947361,0.143052639,0.909869095,0.090130905,0,0,AGN,9.6446228
4FGL J2007.9+2511,-4.0056634,-20.9039714,2.264317,0.17640199,0.3265705,3.8316746,0.99985325,0.050456006,0.005341849,-0.24130401,-0.6339389,-0.8847637,-0.7069473,0.583037405,7.34508243,UNAS,none,LogParabola,,none,0.983135539,0.016864461,0.075286006,0.924713994,0.172574013,0.827425987,0.658973408,0.341026592,0,0,MIXED,63.9524765
4FGL J2008.4+1619,-8.827298,-22.2225176,2.09883,0.9356044,0.9991629,1.7319572,-0.6699388,-0.8748386,0.001905841,-0.75862324,0.032023277,-0.5251288,-0.999738,2.17020453,8.136643,UNAS,none,PowerLaw,,none,0.999055724,0.000944,0.992033212,0.007966788,0.98201477,0.01798523,0.987416581,0.012583419,0,4,AGN,56.4548035
4FGL J2009.9-2116,-26.352562,-21.7968741,2.096843,0.26512358,0.6123939,3.9951847,-0.9932482,0.99963725,0.004914082,0.55056167,-0.632953,-0.8804855,-0.9999996,1.60790628,7.79624825,UNAS,none,LogParabola,3FGL J2010.0-2120,none,0.972261846,0.027738154,0.805488613,0.194511387,0.739196665,0.260803335,0.82973839,0.17026161,0,0,AGN,21.3239002
4FGL J2012.1-5234,-33.27728,-22.6538366,1.8028088,0.09276724,-0.122228615,2.2584121,-0.66079414,-0.75095046,0.000167,-0.7686858,0.04008424,-0.78079116,0.121911585,1.07672847,8.92661744,UNAS,none,PowerLaw,,none,0.999910487,8.95e-05,0.987683469,0.012316531,0.994229352,0.005770648,0.995785394,0.004214606,0,0,AGN,345.961639
4FGL J2013.9-8717,-28.05511,-23.1127145,1.8299717,0.4292196,0.37643105,1.7759942,-0.99999577,-0.1154063,0.001306266,0.99851567,-0.05815522,-0.41336805,-0.6481113,1.41991731,8.72998522,UNAS,none,PowerLaw,,none,0.999422735,0.000577,0.998013763,0.001986237,0.99948067,0.000519,0.984793726,0.015206274,0,0,AGN,305.811646
4FGL J2017.3+3525,-0.07991234,-21.9002775,2.1486278,0.3564034,0.99999994,3.6851814,0.98669535,0.9992891,0.001804471,-0.72985506,0.3494925,-0.76871264,-0.99998695,1.07680385,8.82025377,UNAS,none,LogParabola,,none,0.1063751,0.8936249,0.111968571,0.888031429,0.080585432,0.919414568,0.80403094,0.19596906,0,2052,MIXED,73.6216736
4FGL J2019.6+0616,-16.390066,-22.1345043,2.22766,0.24734844,0.11480171,1.1284887,-0.14041013,0.99110097,0.001654971,-0.57296944,-0.71659714,-0.77710074,-0.24135493,2.33994676,7.93361066,UNAS,none,PowerLaw,,none,0.999050834,0.000949,0.990759675,0.009240325,0.990068562,0.009931438,0.994139672,0.005860328,0,16,AGN,49.110733
4FGL J2021.9+3609,-0.42512813,-22.6982496,1.5736389,0.54344434,0.999799,2.7981892,-0.9703541,0.70718986,0.000655,-0.7781871,-0.9885649,0.9653765,0.13827264,1.80676696,10.20944,UNAS,none,PowerLaw,,none,0.996544461,0.003455539,0.988514007,0.011485993,0.999163901,0.000836,0.97588494,0.02411506,0,0,AGN,74.7494888
4FGL J2023.3-1947,-28.770535,-22.1738287,2.6055503,0.1818016,0.17914061,1.7232062,-0.3647247,-0.5648244,0.004317957,-0.76340723,-0.66772014,-0.999936,0.9720349,1.47612382,6.56411374,UNAS,none,PowerLaw,,none,0.996175568,0.003824432,0.982576667,0.017423333,0.981491525,0.018508475,0.974101476,0.025898524,0,0,AGN,24.1558857
4FGL J2026.0+4718,5.3418074,-21.6404205,2.4523525,0.3046907,0.68946385,2.8695068,-0.99214715,0.9954168,0.00352869,-0.05068877,-0.52478194,-0.9848487,-0.9999933,2.19011462,7.62062258,UNAS,none,PowerLaw,3FGL J2026.4+4709,none,0.805095801,0.194904199,0.82322447,0.17677553,0.730009221,0.269990779,0.905990455,0.094009545,0,0,AGN,84.3320236
4FGL J2026.3+1431,-13.444169,-21.6284309,2.0565536,0.308706,0.5713282,4.107795,-0.98561656,0.9999061,0.008649293,-0.19367322,-0.27870584,-0.8710859,-0.99921495,1.35251221,7.79255435,UNAS,none,LogParabola,3FGL J2026.3+1430,none,0.853672266,0.146327734,0.53251424,0.46748576,0.663861238,0.336138762,0.814279831,0.185720169,0,0,AGN,57.2732277
4FGL J2027.0+2811,-5.882263,-20.4529735,2.4575849,0.16420376,0.69872063,7.7067947,1,-0.089602865,0.003411626,-0.48417282,-0.91010475,-0.99999714,0.9644189,2.22857683,6.89321818,UNAS,none,LogParabola,3FGL J2026.8+2813,none,0.002241281,0.997758719,0.03325729,0.96674271,0.113473592,0.886526408,0.171908483,0.828091517,0,0,PSR,68.8327255
4FGL J2029.4+1013,-16.394358,-22.3333925,2.5941465,0.5799049,0.6469116,1.4233786,-0.72347987,-0.8670358,0.006031722,-0.35240194,-0.77897006,-1,0.9979874,1.54272489,6.76953359,UNAS,none,PowerLaw,3FGL J2028.7+1012,none,0.998970889,0.001029111,0.985874452,0.014125548,0.971280091,0.028719909,0.949360196,0.050639804,0,0,AGN,53.9440117
4FGL J2029.5-4237,-35.488316,-21.6273478,2.4682896,0.22618307,0.99996823,5.652694,0.9998848,-0.16414894,0.002692596,-0.5023386,-0.99854577,-0.81506914,-0.9920653,1.29393945,6.97942838,UNAS,none,LogParabola,3FGL J2029.5-4232,none,0.864529656,0.135470344,0.493922002,0.506077998,0.392798948,0.607201052,0.602978145,0.397021855,0,2048,MIXED,358.232544
4FGL J2030.3-5038,-36.06363,-22.8684214,1.6926519,0.18638635,0.045012042,0.56364024,-0.974831,0.99698955,0.000451,0.8270762,-0.14853787,-0.40529937,-0.36887363,2.46470948,9.07336236,UNAS,none,PowerLaw,,none,0.999973971,2.6e-05,0.99891228,0.00108772,0.999962466,3.75e-05,0.999061577,0.000938,0,0,AGN,348.384277
4FGL J2030.5+2235,-9.738138,-22.6657755,1.7838628,0.4930108,0.9645927,2.4493475,0.9995468,-0.9999692,0.001525389,0.99786675,0.4392203,-0.55042076,-0.6267532,2.22707967,8.79213692,UNAS,none,PowerLaw,,none,0.99944678,0.000553,0.980668446,0.019331554,0.986681515,0.013318485,0.989142907,0.010857093,0,0,AGN,64.6633453
4FGL J2035.0+3632,-2.3414528,-19.753877,2.1688232,0.12334322,0.7885626,10.6892605,-0.99973315,0.9999849,0.000544,0.023417234,-0.4392802,-0.932925,-0.9954331,2.08774968,7.74470133,UNAS,none,LogParabola,3FGL J2035.0+3634,none,8.03e-05,0.999919651,0.014895052,0.985104948,0.007415901,0.992584099,0.068995824,0.931004176,0,0,PSR,76.5970383
4FGL J2035.3+0557,-19.88716,-22.607783,2.7862515,0.14320542,-0.033155438,0.40763953,-0.4171974,-0.7973943,0.001537683,-0.9513061,-0.06915828,-0.495267,-0.99906266,2.07044332,6.2875481,UNAS,none,PowerLaw,,none,0.99933589,0.000664,0.997499473,0.002500527,0.999769739,0.00023,0.995109283,0.004890717,0,4,AGN,50.962204
4FGL J2036.2-0207,-24.184753,-22.2425281,2.2543166,0.30201223,0.34612024,2.2069266,-0.8865437,0.99918216,0.007783864,-0.5007436,-0.7283074,-0.99999166,0.9999016,1.80682434,7.39369555,UNAS,none,PowerLaw,,none,0.998196583,0.001803417,0.970423395,0.029576605,0.975803767,0.024196233,0.96027607,0.03972393,0,0,AGN,43.5493774
4FGL J2036.3+5642,9.512304,-22.1281466,2.5756807,0.24398272,0.16878183,1.3118293,0.99963987,-0.49554163,0.015993537,-0.8000472,-0.6822497,-0.9993147,0.9892767,1.14272993,7.0918011,UNAS,none,PowerLaw,,none,0.997836498,0.002163502,0.969484242,0.030515758,0.901141592,0.098858408,0.963494498,0.036505502,0,0,AGN,92.9894028
4FGL J2037.0-2826,-34.404167,-21.7932346,2.5551834,0.12606385,0.15340076,1.9517088,-0.22276309,-0.5327866,0.006670803,-0.71953994,-0.8594561,-0.6205477,-0.9999996,2.88355801,6.50926147,UNAS,none,PowerLaw,3FGL J2036.8-2830,none,0.999890952,0.000109,0.995510916,0.004489084,0.998400891,0.001599109,0.988971181,0.011028819,0,0,AGN,15.6151466
4FGL J2038.4+4212,0.5427818,-19.4660573,2.646717,0.10520561,0.38190722,7.23636,0.9913403,-0.48372608,0.003657018,-0.75347203,-0.8102236,-0.9624621,-0.22640099,1.70767367,7.01065089,UNAS,none,LogParabola,3FGL J2038.4+4212,none,0.003748933,0.996251067,0.024321333,0.975678667,0.014502103,0.985497897,0.144416657,0.855583343,0,259,PSR,81.5271378
4FGL J2039.4-3616,-36.54645,-21.2784623,2.3248901,0.2032118,0.40045238,4.0326934,-0.3704633,-0.45707503,0.004493141,-0.37426034,-0.7695711,-0.9991892,-0.9940356,1.78785259,6.87101728,UNAS,none,LogParabola,3FGL J2038.8-3613,none,0.78886653,0.21113347,0.76858353,0.23141647,0.736615237,0.263384763,0.751123377,0.248876623,0,0,AGN,6.33735847
4FGL J2039.5-5617,-37.146523,-19.922858,2.1693761,0.06629494,0.2561806,8.582195,-0.31299892,-0.43767878,0.001123674,-0.40337038,-0.6057058,-0.93063647,-0.99984986,2.57448371,6.94780363,UNAS,none,LogParabola,3FGL J2039.6-5618,none,0.102048257,0.897951743,0.34984954,0.65015046,0.72573883,0.27426117,0.311004514,0.688995486,0,0,MIXED,341.267944
4FGL J2040.1-3137,-35.81451,-22.6600939,2.7088807,0.2115055,0.12137976,0.9521729,0.6019915,-0.8283214,0.005275505,-0.68810695,-0.8165005,-0.4087031,-0.99973917,1.99240301,6.34478688,UNAS,none,PowerLaw,,none,0.999851924,0.000148,0.99506031,0.00493969,0.999244281,0.000756,0.981469631,0.018530369,0,0,AGN,12.0266056
4FGL J2040.4+0312,-22.41711,-22.3676321,2.5032802,0.21237798,0.10128357,1.0591315,0.97852105,-0.509229,0.00481145,-0.76150346,-0.55136406,-0.99991137,-0.71427464,2.0150247,6.93644652,UNAS,none,PowerLaw,,none,0.997347736,0.002652264,0.984633593,0.015366407,0.982060087,0.017939913,0.990747214,0.009252786,0,0,AGN,49.1548958
4FGL J2041.1-6138,-36.58385,-22.206923,2.210916,0.14821239,0.060908925,0.865547,0.9995238,-0.5875004,0.001106566,-0.5619099,-0.71788853,-0.5519862,-0.5249912,1.9879589,7.52047052,UNAS,none,PowerLaw,,none,0.999735977,0.000264,0.99727001,0.00272999,0.99928266,0.000717,0.997375449,0.002624551,0,0,AGN,334.609039
4FGL J2041.1+4736,3.4537694,-19.4559637,2.4083326,0.07298878,0.3085494,7.6492615,-0.22964521,-0.35326532,0.001125197,-0.505164,-0.70816785,-0.8454321,-0.941572,1.04919502,7.15747883,UNAS,none,LogParabola,3FGL J2041.1+4736,none,0.002516769,0.997483231,0.024054449,0.975945551,0.016369322,0.983630678,0.043197789,0.956802211,0,0,PSR,86.0966797
4FGL J2042.1-5320,-37.778313,-22.783148,2.106121,0.19240832,-0.02261165,0.25927588,0.99716425,-0.65121096,0.000718,-0.7239153,-0.69372094,0.046381995,-0.6800413,1.22069498,8.04857165,UNAS,none,PowerLaw,,none,0.997316946,0.002683054,0.997562211,0.002437789,0.999887799,0.000112,0.996407621,0.003592379,0,0,AGN,344.924774
4FGL J2042.7+1519,-16.274836,-22.2155928,2.1696217,0.16860202,0.06338819,0.88949203,-0.9370716,0.03519746,0.001216203,-0.57068175,-0.6346702,-0.3503059,-0.69188225,1.55133564,7.85493546,UNAS,none,PowerLaw,,none,0.999860774,0.000139,0.995357543,0.004642457,0.997799697,0.002200303,0.996605752,0.003394248,0,0,AGN,60.2557793
4FGL J2043.9+2051,-13.278037,-22.3417685,2.2866342,0.29713893,0.3583976,2.7361293,0.9927539,0.2773242,0.005725263,-0.51592356,-0.7370677,-0.99984866,0.23400846,1.44592072,7.2492329,UNAS,none,PowerLaw,,none,0.997903328,0.002096672,0.695167096,0.304832904,0.88007948,0.11992052,0.959902572,0.040097428,0,0,AGN,65.0635529
4FGL J2043.9-4802,-38.283665,-21.064541,2.1661723,0.19407815,0.7190065,6.62159,-0.99995416,0.9999741,0.003578012,-0.010877188,-0.6320664,-1,0.9999056,1.53485132,7.29476248,UNAS,none,LogParabola,3FGL J2043.8-4801,none,0.211471009,0.788528991,0.61958403,0.38041597,0.748996491,0.251003509,0.504964338,0.495035662,0,0,MIXED,351.629089
4FGL J2045.6+2455,-11.164032,-22.3463823,2.1151965,0.16825381,0.010765089,0.14651014,0.59246236,0.8831663,0.000287,-0.6630336,-0.5314802,-0.45632404,-0.99895066,2.23118337,8.03289959,UNAS,none,PowerLaw,,none,0.99981333,0.000187,0.996770624,0.003229376,0.998368085,0.001631915,0.998591187,0.001408813,0,0,AGN,68.6457596
4FGL J2045.9-6835,-35.461548,-21.5452999,2.190262,0.2799042,0.73825264,5.005877,0.9491786,-0.5061655,0.00542084,-0.21751359,-0.5543889,-0.9498501,-0.9940203,2.0900657,7.50229399,UNAS,none,LogParabola,3FGL J2045.6-6838,none,0.899980039,0.100019961,0.80516769,0.19483231,0.79018045,0.20981955,0.617606466,0.382393534,0,0,AGN,326.091431
4FGL J2046.1-1626,-32.60529,-21.8069822,2.4384413,0.22519828,0.2766967,2.586667,0.9987443,-0.64933497,0.003450583,-0.5534596,-0.63886344,-0.99999857,-0.5868144,2.10885598,6.87588373,UNAS,none,PowerLaw,,none,0.95938203,0.04061797,0.917564065,0.082435935,0.93380654,0.06619346,0.948959195,0.051040805,0,0,AGN,30.0758514
4FGL J2046.9-5409,-38.404987,-22.6097866,2.0135913,0.2610006,0.11372862,1.0718695,-0.8382102,0.9954211,0.002090211,-0.7049384,-0.44820508,-0.34541026,-0.99995995,2.28647831,8.22722092,UNAS,none,PowerLaw,,none,0.999882875,0.000117,0.998400153,0.001599847,0.999853556,0.000146,0.998445095,0.001554905,0,0,AGN,343.794067
4FGL J2047.5+4356,0.31586808,-21.7211399,2.8489394,0.35258082,0.9343804,3.7057111,0.9918669,-0.45893618,0.013841532,-0.9422523,-0.71574193,-0.9982946,-0.99987614,2.01189749,6.3124128,UNAS,none,LogParabola,,none,0.382969996,0.617030004,0.301788046,0.698211954,0.448500862,0.551499138,0.85644513,0.14355487,0,258,MIXED,83.9095154
4FGL J2048.4-2517,-36.010777,-22.6298858,2.5199068,0.25438815,0.037335202,0.22260137,-0.7193509,-0.81402427,0.003307456,-0.47296512,-0.8667711,-0.3261278,-0.9999492,2.3463306,6.96194456,UNAS,none,PowerLaw,,none,0.999948126,5.19e-05,0.99852391,0.00147609,0.999839678,0.00016,0.990445096,0.009554904,0,0,AGN,20.1604919
4FGL J2050.0+4114c,-1.7424916,-21.0948953,2.4315424,0.18093462,0.09041705,0.8981849,0.9998022,-0.6754132,0.003344085,-0.70492303,-0.5271593,-0.821957,-0.8125811,1.72766285,7.65247314,UNAS,none,PowerLaw,,none,0.99345783,0.00654217,0.982115178,0.017884822,0.859671551,0.140328449,0.963303889,0.036696111,0,33,AGN,82.1002731
4FGL J2050.4-3015,-37.67555,-22.4470522,2.2104945,0.26479346,0.34621683,2.3931272,-0.99993426,0.9993264,0.005937038,-0.5388411,-0.8152463,-0.9995808,0.997202,1.33357071,7.46675293,UNAS,none,PowerLaw,,none,0.996558127,0.003441873,0.936736895,0.063263105,0.951348831,0.048651169,0.940601162,0.059398838,0,0,AGN,14.2913866
4FGL J2052.1+5539,7.126396,-22.0480468,2.2582004,0.19801536,0.032474402,0.42298797,0.9998053,-0.5237191,0.00186188,-0.9132609,-0.07329182,-0.5135777,-0.7762797,1.79383029,7.9930844,UNAS,none,PowerLaw,,none,0.999461474,0.000539,0.996658275,0.003341725,0.992654682,0.007345318,0.993375985,0.006624015,0,4,AGN,93.5010986
4FGL J2052.3+4437,0.08970383,-20.3928112,2.6922717,0.20719527,0.5130876,4.598258,-0.34824982,-0.1352988,0.008122805,-0.72436345,-0.9212617,-0.99998254,0.83270395,1.61032215,6.93169043,UNAS,none,LogParabola,,none,0.425393611,0.574606389,0.134534721,0.865465279,0.212283651,0.787716349,0.593329567,0.406670433,0,258,MIXED,84.9877472
4FGL J2052.8+5739,8.3137665,-21.901986,2.5946186,0.19768786,0.13025875,1.5424055,0.057135556,-0.6396474,0.008503585,-0.8337387,-0.35997593,-0.9914733,-0.9742848,2.18521165,7.11541006,UNAS,none,PowerLaw,,none,0.999160051,0.00084,0.992605822,0.007394178,0.962632229,0.037367771,0.992941282,0.007058718,0,1,AGN,95.1234818
4FGL J2054.1-4054,-39.92286,-22.1302866,2.473797,0.15721592,0.11036595,1.4514449,0.9997466,-0.6541347,0.003129348,-0.76567155,-0.47854337,-0.99995226,-0.058437817,2.21536378,6.68911258,UNAS,none,PowerLaw,3FGL J2053.4-4052,none,0.967188332,0.032811668,0.947456114,0.052543886,0.989945882,0.010054118,0.905050058,0.094949942,0,1,AGN,0.883979976
4FGL J2054.2+6904,15.2846985,-21.2085201,2.3836496,0.13992171,0.34640026,4.4040375,0.9881723,0.25385368,0.002502592,-0.54787624,-0.7735618,-0.78596914,-0.9999938,1.32845681,7.06392543,UNAS,none,LogParabola,3FGL J2054.3+6907,none,0.34557688,0.65442312,0.277879147,0.722120853,0.468943255,0.531056745,0.768373155,0.231626845,0,0,MIXED,104.371742
4FGL J2056.4+3142,-8.818813,-20.3283776,2.4065583,0.09924615,0.44105518,7.499637,0.26667812,-0.07667587,0.003950336,-0.6307118,-0.79136735,-0.94679046,-0.99999845,1.91217527,6.92282387,UNAS,none,LogParabola,,none,0.063608346,0.936391654,0.040627931,0.959372069,0.094965568,0.905034432,0.143651806,0.856348194,0,4,PSR,75.5422745
4FGL J2056.4-5922,-38.880802,-21.9558572,2.4262311,0.15873316,0.1636646,2.1369362,0.9897178,-0.73056847,0.003511075,-0.58121306,-0.6125581,-1,0.9224176,1.21839272,6.86784381,UNAS,none,PowerLaw,3FGL J2056.3-5925,none,0.998502036,0.001497964,0.959904271,0.040095729,0.986197061,0.013802939,0.977650894,0.022349106,0,0,AGN,336.951935
4FGL J2058.0+3338,-7.833695,-21.8023516,2.2255034,0.31639478,0.63478476,3.406903,-0.9995246,0.99151546,0.014290247,0.746988,-0.59448636,-0.9261913,-0.9990019,1.46510049,7.59345535,UNAS,none,LogParabola,,none,0.987555447,0.012444553,0.7213447,0.2786553,0.763348465,0.236651535,0.904505041,0.095494959,0,0,AGN,77.2603455
4FGL J2058.5-1833,-36.13015,-24.144221,1.2488985,0.3085202,0.09165068,0.5929789,-0.99998355,0.9992243,0.002481322,-0.3732805,0.63336325,-0.323939,0.029202262,2.03342118,10.6591673,UNAS,none,PowerLaw,,none,0.999391532,0.000608,0.997902933,0.002097067,0.999756966,0.000243,0.98795379,0.01204621,0,0,AGN,28.981741
4FGL J2100.0+1445,-19.987898,-22.2283904,2.4413342,0.31646547,0.45193818,1.8134255,-0.10291697,0.014396737,0.000547,-0.69633806,-0.91886586,-0.7309807,0.57981515,1.55120859,7.06408795,UNAS,none,PowerLaw,,none,0.998425302,0.001574698,0.971954509,0.028045491,0.979227262,0.020772738,0.96624705,0.03375295,0,0,AGN,62.3421402
4FGL J2100.0-4356,-41.11146,-22.1842918,2.3610806,0.16510905,0.057763245,0.73669803,-0.6197871,-0.73161685,0.002296292,-0.7206399,-0.3529279,-0.8239571,-0.9999626,1.49647096,7.0798248,UNAS,none,PowerLaw,,none,0.999806327,0.000194,0.99555961,0.00444039,0.998595328,0.001404672,0.991887438,0.008112562,0,0,AGN,356.931549
4FGL J2101.8+5044,2.8425798,-21.3293299,2.5924673,0.24515831,0.19950794,1.6535401,0.99383986,-0.43953773,0.007246747,-0.6798839,-0.78696674,-0.9999991,0.9992477,1.29259555,7.3166392,UNAS,none,PowerLaw,,none,0.997285646,0.002714354,0.915275504,0.084724496,0.694322191,0.305677809,0.941308667,0.058691333,0,8,AGN,90.6739502
4FGL J2104.0+4623,-0.3190013,-20.9526755,2.5104234,0.291456,0.7369827,3.766843,-0.77503264,-0.7116457,0.01391192,-0.31364256,-0.7409897,-0.999471,-0.3521624,1.61111802,7.30388717,UNAS,none,LogParabola,,none,0.397228452,0.602771548,0.454232794,0.545767206,0.29736515,0.70263485,0.690028522,0.309971478,0,16,MIXED,87.6510544
4FGL J2104.4+2116,-16.818518,-21.8030727,2.193353,0.09305709,-0.048837412,1.2278332,0.76843005,-0.55587256,0.000227,-0.77554625,-0.5036415,-0.51204854,-0.24496716,1.5363553,7.76583419,UNAS,none,PowerLaw,3FGL J2104.7+2113,none,0.999765205,0.000235,0.990931653,0.009068347,0.990477118,0.009522882,0.998012801,0.001987199,0,0,AGN,68.4483566
4FGL J2105.9+7508,18.324501,-21.8448395,2.2214017,0.15424918,0.0905243,1.261737,-0.98553306,0.74609345,0.001323013,-0.61611986,-0.5445316,-0.60179985,-0.7416195,0.905459967,7.73758017,UNAS,none,PowerLaw,,none,0.999228915,0.000771,0.99326621,0.00673379,0.964810223,0.035189777,0.994876814,0.005123186,0,0,AGN,109.935036
4FGL J2107.7+3529,-8.127682,-22.2846822,2.4464638,0.21469541,0.124499865,1.0735117,0.9299547,-0.5103878,0.002986524,-0.7014736,-0.8575402,-0.56888044,-0.99871486,3.80791217,7.05152613,UNAS,none,PowerLaw,3FGL J2110.3+3540,none,0.999850176,0.00015,0.998844353,0.001155647,0.99973607,0.000264,0.997243128,0.002756872,0,256,AGN,79.9937592
4FGL J2108.0+5155,2.913206,-20.0205496,2.536392,0.11482548,0.22314437,3.5707388,-0.36234066,-0.43354908,0.002644183,-0.7029037,-0.80136585,-0.8887269,-0.9043017,1.78634921,7.19570842,UNAS,none,LogParabola,,none,0.554710491,0.445289509,0.632256394,0.367743606,0.365969627,0.634030373,0.593937682,0.406062318,0,4,MIXED,92.2052078
4FGL J2109.6+3954,-5.43103,-22.4714572,1.6089301,0.2097381,0.34704363,3.225552,0.27378196,0.9808702,0.000708,-0.9471326,0.90162444,-0.29953292,-0.35352135,2.47667091,9.49202932,UNAS,none,LogParabola,,none,0.99715264,0.00284736,0.979062965,0.020937035,0.996069598,0.003930402,0.973492706,0.026507294,0,4,AGN,83.5430145
4FGL J2112.5-3043,-42.443546,-19.4989717,1.994845,0.059643,0.42243305,14.566779,-0.59134024,-0.005104568,0.001157319,-0.20232013,-0.5137962,-0.91708815,-0.99991196,1.83540865,7.2027393,UNAS,none,LogParabola,3FGL J2112.5-3044,none,0.000921,0.999078562,0.059616719,0.940383281,0.003976213,0.996023787,0.018621591,0.981378409,0,0,PSR,14.9038725
4FGL J2114.3+5023,1.148754,-20.5914768,2.52902,0.14172092,0.17681062,2.497439,0.7622396,-0.5201832,0.002201756,-0.657382,-0.6620097,-0.86838263,-0.99988663,2.28282742,7.32620683,UNAS,none,PowerLaw,,none,0.820656487,0.179343513,0.911466077,0.088533923,0.751613241,0.248386759,0.920000451,0.079999549,0,0,AGN,91.7633591
4FGL J2114.9-3326,-43.348854,-21.9912564,2.2480276,0.11997348,-0.033460304,0.61173433,-0.15884976,-0.50870126,0.000402,-0.77303314,-0.249983,-0.97468424,0.571076,2.18790917,7.5754269,UNAS,none,PowerLaw,,none,0.996427261,0.003572739,0.996835801,0.003164199,0.995127424,0.004872576,0.986353084,0.013646916,0,0,AGN,11.3562775
4FGL J2116.2+3701,-8.34101,-21.0074881,2.486781,0.20219456,0.99863696,6.4289584,0.5790505,-0.3496125,0.001255399,-0.52481085,-0.8868105,-0.9801219,-0.99779993,1.60824578,7.06800112,UNAS,none,LogParabola,,none,0.032358399,0.967641601,0.042404167,0.957595833,0.033368165,0.966631835,0.227731054,0.772268946,0,2048,PSR,82.3044968
4FGL J2117.0+1344,-23.86895,-21.5298721,2.3083036,0.18147235,0.28005946,2.9730527,0.8616675,-0.48953292,0.004350898,-0.57619214,-0.55052495,-0.8639584,-0.9994585,2.4279684,6.97560326,UNAS,none,LogParabola,3FGL J2116.9+1343,none,0.991822494,0.008177506,0.918163906,0.081836094,0.966958853,0.033041147,0.964882732,0.035117268,0,0,AGN,64.1734619
4FGL J2117.1-5307,-42.98521,-22.0430781,2.0543404,0.17854255,0.1103891,1.5003021,-0.8224272,-0.18574019,0.00187771,-0.6229351,-0.33456284,-0.6544559,-0.99893206,3.01456587,7.74541571,UNAS,none,PowerLaw,,none,0.999942499,5.75e-05,0.998774034,0.001225966,0.999840586,0.000159,0.998912843,0.001087157,0,0,AGN,344.2388
4FGL J2117.9+3729,-8.2739725,-21.2771314,2.40792,0.14370975,0.11877683,1.6133215,-0.3928441,-0.69175214,0.002755931,-0.46491665,-0.6776456,-0.86730933,-0.999938,0.516264891,7.20035735,UNAS,none,PowerLaw,3FGL J2117.6+3725,none,0.997975227,0.002024773,0.923853224,0.076146776,0.700590403,0.299409597,0.94607642,0.05392358,0,0,AGN,82.8800964
4FGL J2118.3+4055,-5.9386334,-22.9112516,1.699718,0.36398426,0.23697759,1.4448935,-0.97509253,-0.9998056,0.000816,-0.2080751,0.9995055,-0.48306733,-0.5102698,2.01196572,9.29980221,UNAS,none,PowerLaw,,none,0.999605083,0.000395,0.998566042,0.001433958,0.999008959,0.000991,0.990432821,0.009567179,0,256,AGN,85.4258194
4FGL J2120.0+5257,2.2947576,-21.2282554,2.640722,0.19031508,0.14546229,1.7882298,0.9708424,-0.35263973,0.003555722,-0.48015633,-0.8401248,-0.7711793,-0.99984545,1.02979692,7.08376957,UNAS,none,PowerLaw,,none,0.989508379,0.010491621,0.799931782,0.200068218,0.669403341,0.330596659,0.950666178,0.049333822,0,9,AGN,94.2089386
4FGL J2121.8-3412,-44.876236,-22.6212533,2.0008323,0.4240917,0.99982375,3.8172035,0.99999464,-0.99999034,0.001818077,0.99973285,-0.06513917,-0.7356304,-0.9999605,1.57853705,8.3990842,UNAS,none,LogParabola,,none,0.988691919,0.011308081,0.830685169,0.169314831,0.75447014,0.24552986,0.88052121,0.11947879,0,2048,AGN,10.5252724
4FGL J2125.6+0458,-30.860363,-22.5245505,1.8983309,0.2503789,0.11290569,0.98090166,-0.9990514,0.98647374,0.000911,0.082921885,-0.24634923,-0.58833957,-0.41137108,1.43935655,8.4556422,UNAS,none,PowerLaw,,none,0.999547313,0.000453,0.994751821,0.005248179,0.996342575,0.003657425,0.997933417,0.002066583,0,257,AGN,57.7500725
4FGL J2129.9+5833e,5.3336015,-19.6090463,2.2701652,0.07814934,0.1109809,2.7639115,-0.23218328,-0.47373965,0.005809465,-0.6479202,-0.70757467,-0.688192,-0.04881745,1.94295225,7.05458946,UNAS,none,PowerLaw,3FGL J2125.8+5832,none,0.999660458,0.00034,0.966626634,0.033373366,0.900317764,0.099682236,0.839140781,0.160859219,0,1,AGN,99.1327744
