Source_Name_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing_O,GLON_4FGL,Flags
4FGL J1921.1+1930,2.5086732,-21.133813866239112,2.3431716,0.27172342,0.5780042,3.8119273,-0.5187387,-0.76940536,0.004093657,-0.43683523,-0.47402313,-0.9062868,-0.81260145,2.224960467734666,8.026475867178158,PSR,PSR,PLSuperExpCutoff,3FGL J1921.6+1934,PSR J1921+1929,0.5572083405814752,0.44279165941852516,0.6585100412734253,0.3414899587265747,0.6436536710693797,0.3563463289306201,0.719257148581425,0.2807428514185756,322,0.25988323780554545,0.7401167621944551,0.12946255795029205,0.8705374420497082,0.1282355454055207,0.8717644545944792,0.33943445424571583,0.6605655457542845,322,53.614956,4
4FGL J1921.4+0136,-5.9291487,-20.26345864008434,2.3177803,0.08437799,0.29645845,5.8254237,0.6758574,-0.47985786,9.190233E-4,-0.49895412,-0.6134912,-0.85549206,-0.9979687,2.1351769365639597,7.534072622009571,PSR,PSR,PLSuperExpCutoff,3FGL J1921.2+0136,PSR J1921+0137,0.03528578138932751,0.9647142186106725,0.15228499020608455,0.8477150097939152,0.23521218496897192,0.7647878150310278,0.29799342957454483,0.7020065704254546,278,0.0017851833201504663,0.9982148166798498,0.009369293685844614,0.990630706314155,0.015583150449356119,0.9844168495506432,0.018714604591669844,0.9812853954083304,278,37.80112,0
4FGL J1925.2+1729,0.6923656,-20.154288519472956,2.4768732,0.20597067,0.64295936,5.5557923,-0.42921647,-0.58654237,0.0023435508,-0.5377323,-0.77994543,-0.9230446,-0.9999995,2.0004079663276273,7.62613039223771,PSR,PSR,PLSuperExpCutoff,3FGL J1925.4+1727,PSR J1925+1720,0.02317411705895574,0.9768258829410448,0.13745868516449383,0.8625413148355062,0.09010404961983254,0.909895950380168,0.26899652929999174,0.7310034707000078,294,0.0011329888419331607,0.9988670111580665,0.0038439540090593667,0.9961560459909407,0.0029637081779261593,0.997036291822074,0.06516613761420531,0.9348338623857947,294,52.287094,8
4FGL J1932.2+2221,1.584406,-21.48261948889989,2.4414687,0.29756102,0.43025613,2.912837,0.96310776,0.99972105,0.004402551,-0.58096534,-0.6729245,-0.99568385,-0.9992368,2.2003180653422154,7.684889685058388,PSR,PSR,PowerLaw,,PSR J1932+2220,0.6831774678541241,0.316822532145876,0.47508156442549726,0.5249184355745029,0.42684463317958987,0.57315536682041,0.8615997179763681,0.13840028202363233,260,0.2538983076895556,0.7461016923104445,0.1283348642028155,0.8716651357971845,0.04695667158113389,0.9530433284188664,0.44628223691829216,0.5537177630817083,260,57.354935,4360
4FGL J1932.3+1916,0.08353669,-18.608916595760757,2.4797125,0.04717815,0.4271163,14.968289,0.19962524,-0.25178576,5.5900734E-4,-0.59102106,-0.77683425,-0.9500329,-0.75515807,2.0305633155080596,7.3960370898332215,PSR,PSR,PLSuperExpCutoff,3FGL J1932.2+1916,PSR J1932+1916,2.1196316150282792E-4,0.9997880368384979,0.02033182683597975,0.9796681731640206,1.4890042290278507E-4,0.9998510995770977,0.01204033370710703,0.9879596662928921,332,3.0668779499049806E-4,0.9996933122050088,1.6235876342639136E-4,0.9998376412365743,5.665312806871515E-7,0.9999994334687193,0.009463457728736791,0.9905365422712632,332,54.64999,0
4FGL J1935.2+2029,0.065383896,-19.78602670305415,2.6168418,0.11389572,0.37994206,7.2838864,0.31989405,-0.37942514,0.0035070097,-0.677274,-0.8791472,-0.9999991,-0.8681919,3.389396288537916,7.251808492956324,PSR,PSR,PLSuperExpCutoff,1FGL J1934.9+2031c,PSR J1935+2025,0.8814928706709902,0.11850712932901011,0.7935593662661075,0.206440633733891,0.8036916911966568,0.19630830880334213,0.7893128971318174,0.21068710286818368,1515,0.7347552123068253,0.2652447876931754,0.6460085523852681,0.3539914476147323,0.6154065135864439,0.38459348641355556,0.6564657475480564,0.34353425245194347,1515,56.05722,4
4FGL J1939.6+2135,-0.29455826,-19.906470277755943,2.4834495,0.12460534,0.41274926,6.67229,0.9905069,0.36770892,0.002663109,-0.61187667,-0.72143894,-0.9569526,-0.99999887,2.1945336266405047,7.5453979419672725,PSR,PSR,PLSuperExpCutoff,,PSR J1939+2134,0.007656915426219169,0.9923430845737804,0.05347274360369839,0.9465272563963015,0.026932651920933883,0.9730673480790659,0.10871208854870168,0.891287911451298,305,0.0012665583298741097,0.9987334416701259,0.0017744292267114154,0.9982255707732888,6.436712007352912E-4,0.9993563287992646,0.014464038179650035,0.9855359618203506,305,57.521698,0
4FGL J1946.5-5402,-29.572353,-20.169808286376227,2.2415025,0.064341635,0.58650243,12.407069,0.90089464,-0.31286612,7.700051E-4,-0.32371396,-0.79805875,-0.9999599,-0.82218796,1.3773727566961962,7.2946358256506105,PSR,PSR,PLSuperExpCutoff,3FGL J1946.4-5403,PSR J1946-5403,8.673466223466024E-4,0.9991326533776532,0.11416128704548996,0.8858387129545108,0.0028123664335653483,0.9971876335664349,0.0423235893518034,0.9576764106481961,293,7.28630441534645E-4,0.9992713695584655,0.004944703395542748,0.9950552966044575,3.716525215968579E-5,0.9999628347478402,0.01114542595328849,0.9888545740467116,293,343.89774,2560
4FGL J1952.9+3252,2.822558,-17.721311113053467,2.2813923,0.018062726,0.27828667,28.641985,0.8330763,-0.25907102,3.975013E-4,-0.5555913,-0.67607695,-0.9143831,-0.8913676,1.7932016621011255,7.070062886152922,PSR,PSR,PLSuperExpCutoff,3FGL J1952.9+3253,PSR J1952+3252,0.0019135120380434922,0.9980864879619564,0.016668028661280917,0.9833319713387176,7.990725677515921E-8,0.9999999200927427,0.022598931340118634,0.977401068659882,288,0.0017963614289654055,0.9982036385710344,1.0480771454453655E-4,0.9998951922854558,4.3110737202312066E-11,0.999999999956889,0.009229457214816151,0.9907705427851836,288,68.77147,0
4FGL J1954.3+2836,0.37318152,-18.018525306767696,2.318422,0.027459199,0.3240313,20.788792,0.99895763,-0.22459972,5.2251463E-4,-0.50289285,-0.68303365,-0.88778883,-0.9197971,2.359588767084639,7.327408984515722,PSR,PSR,PLSuperExpCutoff,3FGL J1954.2+2836,PSR J1954+2836,5.088974144175142E-4,0.9994911025855823,0.019778312950864168,0.9802216870491348,9.883914224734799E-6,0.9999901160857746,0.007368625738957798,0.9926313742610421,290,5.580777465310593E-4,0.9994419222534688,1.1693710695720565E-4,0.9998830628930429,2.024050531968352E-8,0.9999999797594951,0.008092614925787877,0.9919073850742118,290,65.247505,0
4FGL J1957.6+5033,11.019008,-19.50345433957651,2.4119449,0.04820688,0.67676616,21.641628,0.96453965,-0.22551927,0.002015326,-0.6158804,-0.9160368,-0.9641719,-0.9999147,1.8352370864588574,6.653434736865202,PSR,PSR,PLSuperExpCutoff,3FGL J1957.7+5034,PSR J1957+5033,3.131744932388662E-4,0.9996868255067614,0.02177309846028916,0.9782269015397105,6.219642688295013E-6,0.9999937803573113,0.052639674523417876,0.9473603254765826,295,5.119419688026345E-4,0.9994880580311974,3.248071893927275E-4,0.9996751928106066,1.2414526625536163E-8,0.9999999875854744,0.031400694029651476,0.9685993059703483,295,84.5863,0
4FGL J1958.7+2846,-0.3570589,-17.98474372310687,2.3401957,0.026362587,0.39741933,24.529482,0.9996106,-0.15638274,6.1818014E-4,-0.5008246,-0.73012257,-0.8948991,-0.94566494,1.9619672552305103,7.246496938514043,PSR,PSR,PLSuperExpCutoff,3FGL J1958.6+2845,PSR J1958+2846,4.1134335616803213E-4,0.9995886566438322,0.019389438981948472,0.9806105610180508,5.432440851482795E-7,0.9999994567559144,0.004736608223539317,0.9952633917764602,291,9.319221428294738E-4,0.9990680778571698,8.864080364894987E-5,0.9999113591963511,5.340848298173891E-10,0.9999999994659147,0.0081623745253418,0.9918376254746585,291,65.888145,512
4FGL J1959.5+2048,-4.691877,-19.877778543217676,2.3799093,0.06143954,0.4394736,10.728777,0.9999911,-0.104680695,9.706098E-4,-0.572789,-0.7276634,-0.97425395,-1.0,2.444131963176486,7.1763724914205165,PSR,PSR,PLSuperExpCutoff,3FGL J1959.5+2047,PSR J1959+2048,0.0018522115483839796,0.9981477884516161,0.028367885748869223,0.9716321142511304,0.010541483304395988,0.9894585166956039,0.047153458053817675,0.9528465419461815,298,0.0017194601553569067,0.998280539844643,4.469830616492148E-4,0.9995530169383509,1.922544749482163E-4,0.9998077455250519,0.023479741035453024,0.9765202589645475,298,59.198574,0
4FGL J2006.2+3102,-0.5386672,-20.18950836934613,2.4195828,0.13341162,0.4180368,5.9600344,-0.99977976,0.99833333,0.001193014,-0.4974063,-0.66161805,-0.92423666,-1.0,0.45529428786945786,7.730283576675529,PSR,PSR,PLSuperExpCutoff,,PSR J2006+3102,0.022480164356589224,0.9775198356434104,0.047608580845572276,0.9523914191544279,0.006374778658015645,0.9936252213419838,0.15156356232129048,0.8484364376787085,305,0.01418973720010655,0.9858102627998933,0.0010622279203362933,0.9989377720796642,8.674365592052542E-5,0.9999132563440795,0.029461838432231123,0.9705381615677687,305,68.685074,0
4FGL J2006.4+0147,-15.774228,-21.44173636396752,2.0700715,0.16099222,0.41744748,4.666586,0.9934521,0.08997696,9.3786855E-4,-0.23249398,-0.41655442,-0.83836204,-0.7001343,0.9857750026047192,7.885331496606986,PSR,PSR,PLSuperExpCutoff,3FGL J2006.6+0150,PSR J2006+0148,0.1438778250270794,0.8561221749729211,0.19612050952152663,0.8038794904784733,0.19749935701048354,0.8025006429895164,0.5678153441373138,0.4321846558626858,316,0.03921221329879906,0.9607877867012,0.0165516254571015,0.9834483745428988,0.02405525905952372,0.9759447409404759,0.18742929624139348,0.8125707037586067,316,43.38119,0
4FGL J2017.4+0602,-16.033682,-18.898927212245464,1.9654001,0.039173566,0.41045475,21.67831,0.99471325,-0.13479887,6.590653E-4,-0.22595087,-0.464245,-0.86071354,-1.0,2.3750904816966125,7.462360018273087,PSR,PSR,PLSuperExpCutoff,3FGL J2017.3+0602,PSR J2017+0603,0.0017921805532831988,0.9982078194467168,0.021553666801273415,0.9784463331987254,3.6663495698564936E-5,0.9999633365043014,0.058558422591103276,0.9414415774088961,322,0.0017939000751159354,0.9982060999248843,2.35186433806517E-4,0.9997648135661926,2.5384712086492185E-7,0.9999997461528788,0.07660288647466958,0.9233971135253299,322,48.62242,0
4FGL J2017.7-1612,-26.206387,-20.81695709291539,2.2244859,0.093894675,0.27072668,4.682734,0.99734175,-0.46205413,0.0013398107,-0.38612285,-0.5807298,-0.9082961,-0.63852817,2.0533668319330496,7.382975963199677,PSR,PSR,PLSuperExpCutoff,3FGL J2017.6-1616,PSR J2017-1614,0.3551564315820066,0.6448435684179933,0.71049770485816,0.2895022951418403,0.6220192532316754,0.37798074676832444,0.6210310050074092,0.3789689949925909,299,0.04696119859103429,0.9530388014089661,0.4907059696916181,0.509294030308382,0.14329882333486216,0.8567011766651378,0.07867238808941747,0.9213276119105824,299,27.348438,0
4FGL J2017.9+3625,0.3891133,-18.39081179563633,2.5100777,0.044558004,0.53440833,17.003622,0.0032451404,-0.4071304,5.8827765E-4,-0.5098154,-0.7791722,-0.975215,-0.7992665,2.457089824423352,7.466936744041604,PSR,PSR,PLSuperExpCutoff,3FGL J2017.9+3627,PSR J2017+3625,9.362839388482138E-4,0.9990637160611513,0.024252816961033517,0.9757471830389672,6.502081022729658E-5,0.9999349791897725,0.025527042848987075,0.9744729571510125,309,5.198385766568317E-4,0.999480161423343,1.8632775127189384E-4,0.999813672248728,1.915265372084551E-7,0.9999998084734627,0.012614305040806791,0.9873856949591925,309,74.51801,0
4FGL J2021.1+3651,0.10907894,-16.44188280452281,2.3220265,0.010430784,0.33605638,52.735485,0.48174936,-0.2559323,2.5711756E-4,-0.54054016,-0.6981803,-0.917237,-0.9513033,1.8427878410267151,7.233389568077888,PSR,PSR,PLSuperExpCutoff,3FGL J2021.1+3651,PSR J2021+3651,2.9030464910310033E-4,0.9997096953508967,0.01149958752143793,0.9885004124785614,8.23610395336083E-14,0.9999999999999183,0.011534937198348002,0.9884650628016518,279,0.0022976589844833912,0.997702341015516,9.50131899054518E-5,0.9999049868100949,0.0,1.0,0.012463573048091687,0.9875364269519084,279,75.229065,256
4FGL J2021.5+4026,2.0817847,-15.999787419907852,2.356827,0.012220277,0.3919368,57.91368,-0.2667328,-0.095633954,2.5077682E-4,-0.5558312,-0.7535809,-0.9634356,-0.967453,5.357483183649631,7.699857986985768,PSR,PSR,PLSuperExpCutoff,3FGL J2021.5+4026,PSR J2021+4026,0.4144051830832573,0.5855948169167425,0.013027570506175593,0.9869724294938244,4.896091116911101E-13,0.9999999999995105,0.30949744113669236,0.6905025588633077,293,0.33019148595596715,0.6698085140440322,8.150196617594601E-4,0.9991849803382398,3.789157080631934E-18,1.0,0.5395137532761265,0.460486246723874,293,78.2284,0
4FGL J2022.3+3840,0.94499964,-19.975574364721844,2.7213647,0.11949647,0.4081556,6.165863,0.9485392,-0.5778032,0.0011467277,-0.7640262,-0.74140364,-0.9999901,0.99958587,2.0218537945130524,7.055173920834557,PSR,PSR,PLSuperExpCutoff,3FGL J2022.2+3840,PSR J2022+3842,0.026453133061951423,0.9735468669380485,0.17157958804799534,0.8284204119520051,0.15896443757870207,0.8410355624212988,0.3304472871641553,0.6695527128358442,333,0.013499571341469806,0.9865004286585297,0.05226462743547454,0.9477353725645259,0.002424668283543426,0.9975753317164563,0.20381835646342705,0.7961816435365728,333,76.858116,4
4FGL J2028.3+3331,-3.011056,-18.379620857730586,2.3163366,0.035532556,0.6458248,24.09136,-0.7558994,0.3090163,4.7832518E-4,-0.32743913,-0.74637634,-0.9444964,-0.99999946,2.2475479570641372,7.4414815497511695,PSR,PSR,PLSuperExpCutoff,3FGL J2028.3+3332,PSR J2028+3332,5.964249636255575E-4,0.9994035750363748,0.019646793615641645,0.9803532063843577,1.2889603981685708E-6,0.9999987110396021,0.014682547630165176,0.9853174523698353,315,4.0664218034985297E-4,0.99959335781965,1.952188793690906E-4,0.9998047811206318,1.590092026302971E-9,0.9999999984099089,0.008563504192813568,0.991436495807186,315,73.35943,0
4FGL J2030.0+3641,-1.4454825,-18.67073677149457,2.3211513,0.0566885,0.6205021,17.024126,-0.98288643,0.9998711,0.0012812444,-0.2851579,-0.6613412,-0.9357422,-0.99999875,2.0948545240568284,7.459847809480265,PSR,PSR,PLSuperExpCutoff,3FGL J2030.0+3642,PSR J2030+3641,2.3758900434961075E-4,0.9997624109956511,0.025306654814793713,0.9746933451852063,5.488889172846357E-5,0.9999451111082714,0.01549882240299032,0.9845011775970097,284,2.89101145217144E-4,0.9997108988547825,1.761841988331012E-4,0.9998238158011673,2.0719336008666145E-7,0.9999997928066395,0.010468534390141447,0.9895314656098592,284,76.123405,0
4FGL J2030.9+4416,2.8823957,-18.728736204953545,2.4700682,0.051902704,0.661752,16.658283,-0.33018842,-0.33567747,6.091203E-4,-0.42266712,-0.8146439,-0.9991573,-0.9826404,1.6961145117252627,7.334435088835347,PSR,PSR,PLSuperExpCutoff,3FGL J2030.8+4416,PSR J2030+4415,2.6507405183826986E-4,0.9997349259481612,0.02376910569211882,0.9762308943078813,2.6942962079179853E-5,0.9999730570379209,0.009680278209613443,0.9903197217903869,280,3.474157615882497E-4,0.9996525842384116,2.2804868364000467E-4,0.9997719513163599,7.833435541337864E-8,0.9999999216656438,0.008702567003208758,0.9912974329967913,280,82.350204,0
4FGL J2032.2+4127,1.0241405,-17.58403313959453,2.230644,0.029639397,0.38697597,23.808126,0.7722108,0.03835978,4.1612345E-4,-0.33003622,-0.5100907,-0.86013687,-0.9152349,2.9020036224735577,7.717820988286694,PSR,PSR,PLSuperExpCutoff,3FGL J2032.2+4126,PSR J2032+4127,0.0037699892218547165,0.9962300107781452,0.021845289657005672,0.9781547103429944,2.7228143997775773E-6,0.9999972771856002,0.05338452243281299,0.9466154775671871,276,0.001879835639956492,0.9981201643600436,1.4681226229236032E-4,0.9998531877377075,4.559673320074207E-9,0.9999999954403266,0.03544493583525132,0.9645550641647488,276,80.22936,0
4FGL J2039.5-5617,-37.146523,-19.942347597195113,2.1657572,0.050441172,0.23693632,9.530026,-0.3792235,-0.48141393,9.641226E-4,-0.4595103,-0.5749656,-0.9352127,-0.9999971,2.901776091680611,7.001413822859178,PSR,PSR,PLSuperExpCutoff,3FGL J2039.6-5618,PSR J2039-5617,0.25787457688826637,0.7421254231117335,0.40436654671983346,0.5956334532801666,0.645394685612416,0.3546053143875838,0.37170507864778307,0.6282949213522172,325,0.03121318814009041,0.9687868118599102,0.09144504088107311,0.9085549591189273,0.0818344776890096,0.9181655223109906,0.11957588272345167,0.8804241172765475,325,341.26794,0
4FGL J2042.2+0245,-23.035568,-20.899061692520153,2.393204,0.11983391,0.64311206,8.366342,0.9999997,-0.36433762,0.0020669391,-0.5501184,-0.90555066,-0.99987537,-0.8308934,2.0807191002542402,6.984381356616848,PSR,PSR,PLSuperExpCutoff,3FGL J2042.1+0247,PSR J2042+0246,0.027770146706365753,0.9722298532936344,0.10312943973115411,0.8968705602688458,0.049722561983194954,0.9502774380168053,0.17753375819810993,0.8224662418018897,303,0.016798893097395084,0.9832011069026049,0.0035592210957927414,0.9964407789042069,0.0017252211772881196,0.9982747788227125,0.07419135241225208,0.9258086475877476,303,48.989697,0
4FGL J2043.3+1711,-15.316712,-19.222086190150723,2.0908978,0.03603727,0.30059326,16.108051,0.9999812,-0.3078525,7.44628E-4,-0.40044266,-0.5819388,-0.8733662,-0.9999996,2.231564703194553,7.100270701328713,PSR,PSR,PLSuperExpCutoff,3FGL J2043.2+1711,PSR J2043+1711,0.006620394804494013,0.9933796051955063,0.03114988451538134,0.9688501154846192,0.0010785215146258938,0.9989214784853746,0.028527119889202455,0.9714728801107975,288,0.007312777429768987,0.9926872225702313,4.005279764533623E-4,0.9995994720235468,1.3364052626206525E-5,0.999986635947374,0.014722606963940184,0.9852773930360598,288,61.914936,0
4FGL J2043.7+2741,-9.1453085,-20.52565049523654,2.4435744,0.0881755,0.5339398,8.481828,-0.04608712,-0.2509401,0.0012840572,-0.54414964,-0.8960132,-0.994747,-0.99478185,3.5967042401650473,6.98940908813443,PSR,PSR,PLSuperExpCutoff,3FGL J2043.8+2741,PSR J2043+2740,0.38152630405915566,0.6184736959408442,0.2094980348667009,0.7905019651332993,0.4323716899889627,0.5676283100110372,0.24278927537469466,0.7572107246253055,284,0.06680082489273637,0.9331991751072641,0.01938432610527387,0.9806156738947255,0.030960429807988656,0.9690395701920111,0.27971178696993476,0.7202882130300643,284,70.62229,0
4FGL J2045.9-6835,-35.461548,-21.46564527938658,2.189508,0.21752723,0.7798654,6.1146574,0.05753094,-0.50024694,0.008244755,-0.12597562,-0.6087165,-0.94758767,-0.99740994,2.141856442343272,7.468662803694835,PSR,psr,LogParabola,3FGL J2045.6-6838,PSR J2045-68,0.3879505291477274,0.6120494708522725,0.6523904480662852,0.34760955193371473,0.6384647014248872,0.3615352985751125,0.44801500341402273,0.5519849965859772,324,0.34207099147306036,0.6579290085269394,0.46495444645705647,0.5350455535429434,0.14779926979333408,0.8522007302066658,0.20776924656479817,0.7922307534352019,324,326.09143,0
4FGL J2047.3+1051,-19.729216,-21.239493358056965,2.1187413,0.1523903,0.38761714,4.1597404,-0.96834886,0.11473687,0.0026418748,-0.34801772,-0.423282,-0.8531434,-0.67198133,2.7158072373531885,7.582970335762941,PSR,PSR,PLSuperExpCutoff,3FGL J2047.1+1054,PSR J2047+1053,0.950350071827128,0.049649928172872136,0.9537938860955502,0.046206113904449744,0.9577096125904953,0.042290387409504235,0.7953563963712397,0.20464360362876002,315,0.6979901856321162,0.3020098143678842,0.7766179931628499,0.22338200683715045,0.803818558484074,0.19618144151592626,0.3815631801722225,0.6184368198277773,315,57.05233,0
4FGL J2051.0-0826,-30.38715,-21.294705957580096,2.1036947,0.16141996,0.6460155,5.454252,-0.99999666,0.99996775,0.0021696794,-0.21064864,-0.54309934,-0.9999767,0.99871415,1.810386520184145,7.6519532570296365,PSR,PSR,PLSuperExpCutoff,3FGL J2051.3-0828,PSR J2051-0827,0.09685474326719705,0.9031452567328033,0.5302049450652273,0.4697950549347725,0.6174196755113802,0.38258032448862056,0.3294081103067154,0.6705918896932844,281,0.023035301426795576,0.9769646985732043,0.31137084797011,0.68862915202989,0.10283215864602917,0.8971678413539712,0.08576211605182968,0.914237883948171,281,39.211792,0
4FGL J2052.7+1218,-19.991049,-21.53582400255357,2.3666391,0.11557568,0.15046899,2.3725731,0.99044794,-0.5447471,0.002057556,-0.5895034,-0.71330076,-0.7558629,-0.99773043,2.1094953670083,7.060570009683763,PSR,PSR,PowerLaw,3FGL J2052.7+1217,PSR J2052+1218,0.9942078629655888,0.005792137034411259,0.974211898543823,0.025788101456177555,0.954229123975294,0.04577087602470616,0.9862473923241771,0.013752607675822776,298,0.9677228257870394,0.03227717421296051,0.9408540291306189,0.05914597086938095,0.7483728315480233,0.25162716845197636,0.8991986660099125,0.10080133399008759,298,59.127052,0
4FGL J2055.8+2540,-12.519716,-18.502516483146596,2.1698961,0.02934353,0.5873356,34.229866,0.49337727,-0.0529188,9.2026877E-4,-0.44980744,-0.81647724,-0.9727147,-0.99989337,2.242973507882614,6.824205612443938,PSR,PSR,PLSuperExpCutoff,3FGL J2055.8+2539,PSR J2055+2539,7.995475510275731E-4,0.9992004524489724,0.01711957266402699,0.9828804273359736,1.8444359461497433E-8,0.9999999815556404,0.009825380452363997,0.9901746195476361,284,5.86721523963924E-4,0.999413278476036,2.0218278549584862E-4,0.9997978172145051,8.79930791767401E-12,0.9999999999912,0.009194604520396533,0.9908053954796032,284,70.697464,0
4FGL J2111.4+4606,-1.4542791,-18.827310855413483,2.2542143,0.029939258,0.26075324,14.15966,0.9999498,-0.23040667,4.550995E-4,-0.530353,-0.601588,-0.876431,-0.9448548,2.1364473883264465,7.353373870206593,PSR,PSR,PLSuperExpCutoff,3FGL J2111.4+4605,PSR J2111+4606,0.005721647098384155,0.9942783529016157,0.03001481379537567,0.9699851862046247,9.111850509838527E-4,0.9990888149490156,0.06800675831380741,0.931993241686192,312,0.0039619444246796745,0.996038055575321,3.3076756211610793E-4,0.9996692324378844,8.328463167124066E-6,0.9999916715368331,0.013482894222702492,0.9865171057772971,312,88.31334,0
4FGL J2115.1+5449,4.1203556,-20.394389159402316,2.2421114,0.13178763,0.7960769,8.175126,-0.64275396,-0.49915513,8.0266997E-4,-0.0032405439,-0.44124746,-0.9046224,-0.99998,2.0259387950915237,8.127764362103994,PSR,PSR,PLSuperExpCutoff,3FGL J2114.9+5448,PSR J2115+5448,7.201049668098561E-4,0.9992798950331907,0.0693692079006262,0.9306307920993739,0.03362610418786156,0.9663738958121381,0.09109242461996116,0.9089075753800389,314,0.0016325536669856847,0.9983674463330142,0.0022933256826146845,0.9977066743173856,0.001599052373806004,0.9984009476261938,0.03296320079381297,0.9670367992061877,314,95.04308,2048
4FGL J2124.7-3358,-45.44508,-18.70637306394184,2.0091975,0.03446581,0.5311933,29.965284,0.8808648,0.16150019,8.3095214E-4,-0.2621371,-0.63268656,-0.98673177,-0.6466216,2.0025206747367137,7.025308955004277,PSR,PSR,PLSuperExpCutoff,3FGL J2124.7-3358,PSR J2124-3358,0.006307655930048896,0.9936923440699514,0.03465943498286711,0.9653405650171328,1.989665546070496E-7,0.999999801033445,0.036532148718244443,0.963467851281755,296,0.03246537800360923,0.9675346219963914,0.002622004395203982,0.9973779956047959,3.102473282033256E-10,0.9999999996897534,0.028203551165945605,0.9717964488340552,296,10.92684,0
4FGL J2129.8-0428,-36.960136,-20.582717595090077,2.1690967,0.09441394,0.45789653,8.10188,0.99913746,-0.07389107,0.0023684106,-0.3712309,-0.6738994,-0.8662076,-1.0,2.0202309352972048,7.0784554853804424,PSR,PSR,PLSuperExpCutoff,3FGL J2129.6-0427,PSR J2129-0429,0.003698802169175366,0.9963011978308239,0.17140432814741033,0.8285956718525899,0.12705914190885764,0.8729408580911427,0.10442563380275623,0.8955743661972431,312,0.0013809868855016554,0.9986190131144992,0.021042324444956764,0.9789576755550439,0.008496431562253458,0.9915035684377466,0.01177967402307447,0.988220325976925,312,48.932602,0
4FGL J2140.0+4716,-4.0291004,-19.290463676175335,2.3949454,0.047420077,0.64762425,18.4003,-0.26240042,-0.1303492,7.588521E-4,-0.5153461,-0.8539575,-0.9999324,-0.99999607,1.735216630588692,7.050265354820538,PSR,PSR,PLSuperExpCutoff,3FGL J2140.0+4715,PSR J2139+4716,5.907554827752424E-4,0.999409244517224,0.026176252629583327,0.9738237473704165,3.242344343436175E-5,0.9999675765565659,0.01250304926764983,0.9874969507323506,317,7.684351600130276E-4,0.9992315648399864,3.1237155046596603E-4,0.9996876284495355,9.388741788329965E-8,0.999999906112582,0.00877151621715043,0.9912284837828496,317,92.640755,0
4FGL J2205.5+6016,3.7383177,-22.063479377045063,2.2966132,0.46960372,0.999736,2.2537718,-0.9999838,0.9999939,0.0013435934,-0.47299242,-0.578826,-0.7989479,-0.87422484,2.361454009756077,7.894733711974442,PSR,PSR,PowerLaw,,PSR J2205+6012,0.9529012618528796,0.04709873814712033,0.9159839262866141,0.0840160737133862,0.8189290964763462,0.18107090352365424,0.9329964865940779,0.06700351340592173,318,0.7071593394616958,0.29284066053830443,0.6061991722969319,0.39380082770306823,0.3330317624872403,0.6669682375127595,0.8820050534954803,0.11799494650451996,318,103.72043,4096
4FGL J2208.1+4058,-12.093593,-22.317311175226823,2.869473,0.2277415,0.7769107,3.6381361,0.7599413,-0.3801513,0.0056500486,-0.8901408,-0.6866917,-0.9600278,-0.99990356,2.5027346981667766,6.478332145658217,PSR,PSR,PLSuperExpCutoff,,PSR J2208+4056,0.9873144974677027,0.012685502532297013,0.8569382685227053,0.14306173147729478,0.8251368051834029,0.1748631948165979,0.954092406354925,0.04590759364507494,295,0.9495725552262542,0.050427444773745674,0.5563243427867656,0.44367565721323443,0.15867903960449617,0.8413209603955033,0.8575301345254736,0.14246986547452664,295,92.61841,0
4FGL J2214.6+3000,-21.672745,-18.944161946122914,2.06098,0.037758593,0.49105525,25.112616,0.2984373,-0.10893557,9.298138E-4,-0.34415367,-0.64974475,-0.9999892,-1.0,2.4568431099176147,6.995694358855681,PSR,PSR,PLSuperExpCutoff,3FGL J2214.6+3000,PSR J2214+3000,0.005568344479641312,0.9944316555203593,0.030406703610573464,0.9695932963894263,8.233728430393167E-6,0.9999917662715693,0.02634316350619048,0.9736568364938093,305,0.001425980116219539,0.9985740198837801,5.195739133363518E-4,0.9994804260866621,2.5739392061457103E-8,0.9999999742606077,0.00964583418046319,0.990354165819536,305,86.85806,512
4FGL J2215.6+5135,-4.1691537,-19.820310386010366,2.2242117,0.043922704,0.29328483,9.573389,-0.090524904,-0.35394868,6.6507736E-4,-0.44027245,-0.6246563,-0.88758284,-0.8733697,2.5429184493907147,7.35533070336758,PSR,PSR,PLSuperExpCutoff,3FGL J2215.6+5134,PSR J2215+5135,0.0074688256523985945,0.9925311743476017,0.058897273267400164,0.9411027267326003,0.1070604557680427,0.8929395442319579,0.08823286172685008,0.9117671382731495,300,0.002039584754358036,0.997960415245642,0.0028075946563369423,0.9971924053436632,0.003973842525378426,0.9960261574746219,0.011093104973071264,0.9889068950269289,300,99.87238,0
