Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,OTHER_BDT_O,OTHER_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,OTHER_NN_O,OTHER_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,OTHER_RF_O,OTHER_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,OTHER_LR_O,OTHER_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD,Category_Prob
3FGL J1028.4-5819,285.069336,-0.495429039,-22.1048634,-25.8089097,3.059307,4.2638597,2.08521753,-0.196402957,-0.556217233,-0.684753999,-0.867530212,PSR,PSR,0,0.00118013739,0.00131932008,0.882571795,0.142667297,0.116248067,0.142246175,0.000474514798,0.00487968006,0.810392925,0.0950379094,0.18913256,0.0952304538,0.0173182722,0.0156651444,0.746557518,0.105280273,0.23612421,0.0983971494,0.00208287831,0.0019013611,0.835480309,0.0688785038,0.162436813,0.0682407096,0.00205429283,0.00403370394,0.884816378,0.157296155,0.11312933,0.156018304,0.000646883649,0.00274100832,0.828641234,0.066006722,0.170711882,0.0661272466,0.0217667754,0.0186175274,0.729766008,0.0816783039,0.248467217,0.0776169007,0.00192023667,0.00138198933,0.870605304,0.0446598227,0.127474459,0.0442817373,PSR
3FGL J1028.5-0235,248.040787,44.5322647,-26.3704654,-27.8344507,-0.441270958,4.43479822,2.40298104,-0.526819809,-0.749536776,-0.560605095,-0.732510486,AGN,fsrq,0,0.999697473,0.000216337527,8.19390612e-05,6.75079438e-05,0.000220587645,0.000175600089,0.989955415,0.0119522393,0.00483982686,0.00942168016,0.00520475775,0.00605382728,0.975763764,0.00981036809,0.00880845575,0.00577426567,0.0154277802,0.00662065071,0.990370888,0.005736425,0.000764889763,0.00059331192,0.00886422263,0.00552262079,0.999816951,0.00147082299,3.37335176e-05,2.82186641e-05,0.000149315353,0.00146962973,0.996494907,0.00253820653,0.0015490266,0.00127598557,0.0019560666,0.00172794663,0.990103401,0.00341934587,0.00376506703,0.00180537246,0.00613153231,0.00258439526,0.998145869,0.00124269897,0.000270343864,0.000131873668,0.00158378712,0.00117923564,AGN
3FGL J1030.4-2030,263.636108,31.3984203,-25.6434671,-27.4938841,-0.0826843948,3.96334133,1.88949835,-0.595015195,-0.526031982,-0.236317755,-0.515554335,AGN,bcu,0,0.998976845,0.00056027984,0.000431763994,0.000268327548,0.000591390623,0.000405723378,0.98796004,0.011084373,0.00500237063,0.00413335055,0.00703758924,0.00931301794,0.979113066,0.00756487049,0.00745045208,0.00316393179,0.0134364824,0.0056250116,0.965237114,0.0158390066,0.00208107413,0.00185415274,0.0326818119,0.0154577674,0.999525462,0.000223256222,0.000206380243,0.000119474768,0.000268157758,0.000162498647,0.995693748,0.00333886376,0.00193617916,0.00125807212,0.00237007261,0.00275949351,0.989233156,0.00365403453,0.00465705197,0.00243200733,0.00610979251,0.00246876621,0.991707652,0.00338619581,0.00132233118,0.000586853579,0.00697001647,0.00315635424,AGN
3FGL J1031.2+5053,161.453003,54.4367905,-25.2033312,-27.3325011,-1.12709657,3.86031177,1.70521057,0.07397285,-0.589530599,-0.29599333,-0.227429202,AGN,bll,0,0.998792069,0.0010140597,0.000427566888,0.00035751252,0.000780363865,0.00089593959,0.992067602,0.00785585814,0.00322755913,0.00420116924,0.00470483865,0.00584461712,0.967296541,0.0133381839,0.014002374,0.00780758551,0.0187010845,0.00905166901,0.967446983,0.0163021073,0.000336742353,0.000416165966,0.0322162749,0.016182909,0.999124268,0.000578706788,0.000415090935,0.000316118195,0.00046064142,0.000401097352,0.996927196,0.00281342657,0.00137846934,0.00123470692,0.00169433426,0.00216150588,0.982490364,0.00771835207,0.0087304987,0.0053268759,0.0087791376,0.00408569481,0.992644452,0.00353044902,0.000102648979,7.42459269e-05,0.00725289927,0.00351891033,AGN
3FGL J1031.6+6021,148.628159,49.211174,-25.2079977,-27.1018728,0.180818928,4.75897622,2.62966394,-0.768673585,-0.732525301,-0.479848159,-0.911996346,AGN,fsrq,0,0.999264881,0.000621587303,0.000412304424,0.00043266265,0.000322814828,0.000319725313,0.987681522,0.0134528783,0.00564485756,0.00952639835,0.00667362077,0.00792457407,0.939731966,0.0271376747,0.0289424875,0.015365438,0.0313255469,0.0204105206,0.950457702,0.0255691608,0.00489894082,0.00443939952,0.0446433569,0.0241250359,0.999252766,0.000611867854,0.00056573498,0.000546938093,0.000181499136,0.000132927462,0.995993181,0.00312023206,0.00191752651,0.00155060508,0.00208929244,0.00218210743,0.962108618,0.018239574,0.02011129,0.0110094216,0.0177800917,0.0126585477,0.986567749,0.00510187904,0.00279128896,0.00144189962,0.0106409624,0.00473862072,AGN
3FGL J1032.5+6623,141.849579,45.2987976,-26.9251267,-28.3023917,-0.18672788,3.90701591,2.14962673,-0.839212676,-0.4357258,-0.687295017,-0.464894883,AGN,bll,0,0.988925295,0.0158611506,0.0104149343,0.0155557066,0.000659770666,0.000682834552,0.988555875,0.0135512199,0.00567691242,0.00990246629,0.00576721296,0.00753260131,0.929986358,0.0354052625,0.0548198042,0.0346278068,0.0151938377,0.00780210311,0.989762129,0.00669384316,0.0031143298,0.00290857204,0.00712354098,0.0053745435,0.993380043,0.0272787279,0.00621951605,0.027220552,0.000400441052,0.00136614631,0.996311574,0.0032174934,0.00167103807,0.00142767737,0.00201738748,0.00238770385,0.949541099,0.0291684618,0.043263188,0.028670624,0.00719571324,0.00475474581,0.998393228,0.00145820888,0.000620310554,0.000362203821,0.000986461287,0.0011986866,AGN
3FGL J1032.7+3735,184.336288,59.1056824,-25.256462,-27.7912978,-0.910390904,3.79024409,2.32517862,-0.653923227,-0.661405999,-0.573270872,-0.646768902,AGN,bll,0,0.98180201,0.0140115157,0.00410624406,0.00371605467,0.0140917464,0.0120677444,0.976916208,0.0360334084,0.0112506296,0.0209666278,0.0118331628,0.0184858179,0.924370971,0.0289636247,0.0243868673,0.0124599547,0.0512421621,0.0228019555,0.946139832,0.0342085251,0.0112562103,0.0107669072,0.0426039577,0.0305393403,0.995892237,0.00326324471,0.00121109616,0.000971276919,0.00289666654,0.0026938375,0.993816322,0.0104125701,0.00308321732,0.00711033025,0.00310046076,0.004564222,0.97308258,0.0116505327,0.0113258031,0.00682412824,0.0155916174,0.00836434864,0.991613138,0.00501289662,0.00123455639,0.000943884759,0.0071523057,0.00477261879,AGN
3FGL J1033.2+4116,177.358749,58.3931503,-24.8825483,-27.7166392,0.348426401,4.71887496,2.32168603,-0.49029747,-0.734284654,-0.507342338,-0.879376198,AGN,fsrq,0,0.99859768,0.0014247181,0.00094073729,0.00133762917,0.000461583034,0.000361220841,0.975139707,0.0186700145,0.0133100098,0.0116043461,0.0115502832,0.0116210537,0.959146642,0.0192353871,0.0237870673,0.0145658826,0.0170662906,0.0103218529,0.961586567,0.0268885483,0.0147688955,0.0106829641,0.0236445374,0.023057181,0.99636622,0.0333527605,0.0034293619,0.0333559501,0.000204418571,0.000203548531,0.990793791,0.00623974953,0.00486977329,0.00376046759,0.00433643531,0.00407802641,0.974913134,0.014351237,0.015833585,0.0111333465,0.00925328116,0.00644821035,0.99240351,0.0049003114,0.00376522006,0.00198969637,0.00383126985,0.00413549658,AGN
3FGL J1033.8+6051,147.778198,49.101265,-23.7782199,-26.8190296,1.65459088,7.22509138,1.9855314,-0.404821539,-0.58932797,-0.625746549,-0.763055337,AGN,FSRQ,0,0.998150817,0.00203897597,0.000791919568,0.00116145892,0.00105726367,0.00150713804,0.992342309,0.0110628992,0.00376533158,0.00919879498,0.00389235971,0.00441294568,0.907348664,0.0428461748,0.0477314836,0.0272230395,0.044919852,0.0309290202,0.996825076,0.00365433414,0.000217766,0.000626223949,0.00295715764,0.00358469311,0.995978176,0.0324475672,0.000481772447,0.000424351729,0.00354005146,0.0324237739,0.997351203,0.00267643618,0.00113220261,0.00118449846,0.00151659486,0.00188555668,0.92815601,0.0385031877,0.0399276505,0.0275985055,0.0319163391,0.0229919793,0.999308603,0.000963208114,0.000141275099,0.000252887908,0.000550122212,0.000861203237,AGN
3FGL J1035.2+5545,153.993484,52.3708763,-26.167795,-27.942333,-2.66185802,4.21697828,2.94333959,-0.762389573,-0.811392456,-0.784993848,-0.967776677,AGN,bcu,0,0.99786807,0.00348068649,0.000332054921,0.000565081137,0.00179987506,0.00332155365,0.990778682,0.00831120663,0.00395638912,0.00432048756,0.0052649289,0.00606708448,0.949169355,0.0244995218,0.0179169818,0.0109167437,0.032913663,0.021552775,0.99308327,0.00739449079,0.000494780279,0.00114266838,0.00642194974,0.00707999072,0.998467119,0.00289760845,0.000425834805,0.000500370038,0.00110704654,0.00276044676,0.996960449,0.0036987793,0.00157534536,0.00296473915,0.00146420588,0.0015828541,0.949467758,0.027725885,0.0213486877,0.0167308113,0.0291835541,0.0225752861,0.99903202,0.00119012889,1.77588083e-05,8.24293672e-05,0.000950220882,0.00118517705,AGN
3FGL J1036.0-8317,298.921234,-21.4973049,-25.8760937,-27.68154,0.842664821,3.74679746,2.33021569,-0.053461606,-0.696793421,-0.717589153,-0.999890889,PSR,psr,0,0.836972138,0.114090848,0.0602598141,0.0659940111,0.102768048,0.0826853964,0.380914097,0.160832945,0.382555437,0.153370468,0.236530467,0.129110992,0.750809828,0.0716238555,0.146112015,0.0534992341,0.103078158,0.0361181006,0.380403394,0.0775027659,0.417886324,0.0933651779,0.201710282,0.0620804999,0.913251274,0.128791672,0.031420762,0.0589380514,0.0553279643,0.0817996861,0.698555979,0.125622379,0.187981993,0.0847320437,0.113462027,0.0756263866,0.875474897,0.0383970772,0.0813777436,0.0281771259,0.0431473594,0.0171208928,0.702791733,0.0459030247,0.210726327,0.0396835276,0.0864819403,0.0315089005,MIXED
3FGL J1037.0-2934,270.921112,24.8090191,-25.6337328,-27.5278168,0.989973997,4.45185968,2.49170613,-0.476423976,-0.758703504,-0.642139179,-0.999893215,AGN,fsrq,16,0.998774019,0.000863020952,0.000676974486,0.000669271444,0.000549006172,0.000424827025,0.928739079,0.0498873536,0.039277207,0.0253151089,0.031983714,0.0391049686,0.941566305,0.0275204382,0.0342484784,0.0171297445,0.0241852165,0.0150692143,0.841977777,0.0521164933,0.0847642704,0.0393154615,0.0732579526,0.0362724479,0.999278442,0.000475016524,0.000470901438,0.000375447792,0.000250656223,0.000200366454,0.969341279,0.0183520568,0.0186107612,0.0111850756,0.0120479603,0.0121292423,0.968226783,0.012953744,0.020484598,0.00908891362,0.0112886185,0.00630634109,0.937284018,0.0167708741,0.04559759,0.0130581249,0.0171183916,0.00957428345,AGN
3FGL J1037.4-3742,275.611877,17.9474888,-26.1667317,-27.7726584,0.328303079,3.48642809,2.75533843,-0.761962902,-0.690330195,-0.859670839,-0.99988805,AGN,fsrq,0,0.99093457,0.00832254862,0.00613886441,0.0070214322,0.00292656567,0.00306843271,0.560407534,0.231926005,0.312855664,0.183306045,0.126736802,0.130388934,0.87400173,0.0380324549,0.0593768393,0.0215795387,0.0666214309,0.0269033813,0.425158388,0.1106519,0.44998874,0.129779091,0.124852872,0.0554705962,0.994996111,0.00450301871,0.00342597181,0.00378763899,0.00157791725,0.0013562438,0.866593981,0.102957884,0.0880768658,0.0680886984,0.0453291531,0.0558874019,0.932862122,0.018842604,0.0378784709,0.012298796,0.0292594071,0.0114070098,0.802784475,0.0486235962,0.148546984,0.0453964768,0.0486685406,0.0210131165,MIXED
3FGL J1037.5-2821,270.277222,25.8851414,-25.2021697,-27.5000498,0.295841442,4.45862143,2.4930315,-0.694454118,-0.683751359,-0.802608043,-0.642952614,AGN,fsrq,0,0.999524173,0.00032580493,0.000256918707,0.000221164182,0.000218908234,0.000210146693,0.981652706,0.0244411227,0.00691749469,0.00626283572,0.0114297991,0.0212923043,0.97737138,0.00810867415,0.0086606316,0.00448240477,0.0139679884,0.00591832801,0.950257865,0.0227311134,0.0113640524,0.00793717976,0.0383780822,0.0208146312,0.999747571,0.000158446755,0.000154815407,0.000112761259,9.76133747e-05,7.99499994e-05,0.993966203,0.00561976271,0.00249686299,0.00166650876,0.00353693405,0.00469978269,0.988299261,0.00493588194,0.005486807,0.00367561185,0.00621393243,0.00292924006,0.989503409,0.00509128628,0.00315615416,0.00131744508,0.00734043712,0.00456821976,AGN
3FGL J1037.5+5711,151.800674,51.7655144,-24.0946772,-26.9065324,1.32379989,4.90794861,1.57068444,-0.297261011,-0.440195966,-0.396182685,-0.483136973,AGN,bll,0,0.998982698,0.00187326066,0.000213665526,0.000261451975,0.000803636748,0.00166740519,0.986726293,0.0129778035,0.00584866847,0.00633266932,0.00742503844,0.0103790971,0.929156335,0.0352864387,0.0306388526,0.0214066092,0.0402048127,0.0250817523,0.918335697,0.0404276655,0.0114017181,0.0101289617,0.0702625844,0.0396409673,0.999625905,0.000257973161,0.00013980212,0.000111735087,0.000234292639,0.000183238212,0.994494389,0.00495842252,0.00249485087,0.00196996738,0.00301076039,0.00392791598,0.958592457,0.0228929825,0.0212624134,0.0152567999,0.0201451293,0.015280936,0.966878392,0.0111214031,0.0126463881,0.00565723989,0.02047522,0.00956076269,AGN
3FGL J1038.9-5311,283.752106,4.67913532,-24.1787067,-27.1617708,1.67343415,6.81856186,2.51724522,-0.597124383,-0.757815949,-0.848616608,-0.999866732,AGN,bcu,0,0.986462345,0.00970389493,0.00698427472,0.00603264596,0.00655338028,0.00675485593,0.951904087,0.0630866378,0.00584857974,0.00696827161,0.0422473335,0.0598346533,0.889491503,0.042117624,0.065074848,0.0324826059,0.0454336487,0.0240288305,0.992424085,0.00892727791,0.00168550907,0.00378376912,0.00589040591,0.00803292304,0.992397221,0.0254320109,0.00563207542,0.0253328975,0.00197070332,0.00199390879,0.98381658,0.0279224767,0.00258067298,0.00348433857,0.0136027473,0.0250642699,0.920099292,0.0351419358,0.0491820121,0.0252998704,0.030718696,0.0201456324,0.998265961,0.00229933361,0.000725861022,0.00144146029,0.00100817813,0.0014780133,AGN
3FGL J1040.4+0615,240.792099,52.5447731,-24.8172945,-27.471303,0.795046109,4.82768531,2.22627211,-0.561583838,-0.623680749,-0.56142237,-0.775536579,AGN,bcu,0,0.998212049,0.0172517346,0.00042261702,0.000434928301,0.00136533421,0.0172657296,0.983787897,0.0129418769,0.00781489029,0.00681438441,0.00839721257,0.00975007127,0.979548065,0.00882915731,0.00801637483,0.00494443123,0.0124355605,0.00584807786,0.950724068,0.0225851959,0.0178181947,0.00889870386,0.0314577376,0.0200333622,0.999593778,0.000303046371,0.000242970549,0.000222732507,0.000163251926,0.000190373207,0.993572445,0.00422668593,0.00325418079,0.00243405375,0.00317337387,0.00298144319,0.989727026,0.00453382374,0.00425930242,0.00186467956,0.00601367112,0.00399808084,0.986420599,0.0060640542,0.00726652771,0.00257465672,0.00631287352,0.00500137761,AGN
3FGL J1040.8+1342,230.133804,56.7334785,-26.6507378,-27.8431955,0.468977023,3.57342695,1.75999904,0.935986079,-0.961390738,0.851578775,-0.478516841,AGN,bcu,0,0.997237716,0.00415799006,0.000623866045,0.00270033133,0.00213841843,0.00306351973,0.98740304,0.0114325893,0.00597543632,0.00725231554,0.00662152328,0.00702259081,0.950475972,0.021501375,0.0103669232,0.00509878141,0.0391571047,0.0208339277,0.949802771,0.0736384431,0.0037199793,0.0100120003,0.0464772493,0.072283517,0.981790402,0.116307063,0.0171291026,0.116425395,0.0010804951,0.00129985228,0.994556688,0.00545989263,0.00270208891,0.00326897736,0.00274122264,0.0032439601,0.972435026,0.0136469146,0.00588889476,0.00215528326,0.0216760792,0.013351297,0.990397999,0.0106160821,0.00340723577,0.00444218088,0.00619476513,0.00773268396,AGN
3FGL J1040.9-1205,259.765228,39.6056519,-26.3744528,-27.8415153,0.393144099,4.11294616,2.1068716,-0.876154858,-0.099206074,-0.542976442,-0.659896235,AGN,bcu,0,0.999348587,0.000409141655,0.000353782238,0.000284382998,0.000297631031,0.000214994747,0.978596938,0.0464351061,0.00936703176,0.0141050608,0.0120360304,0.0357623953,0.979575899,0.00953737416,0.00983159202,0.00739309656,0.0105925089,0.0047176131,0.966518109,0.0150088926,0.0153695171,0.00797019313,0.0181123742,0.0108552472,0.999722615,0.000150968047,0.000146626184,0.000103465753,0.000130758512,7.89112658e-05,0.99408264,0.00459889559,0.00275023737,0.00179024444,0.00316712243,0.00368470179,0.989850966,0.00576765614,0.00546138366,0.00543560821,0.0046876505,0.00154819038,0.990766462,0.00389866121,0.00570444601,0.00184289299,0.0035290919,0.0026390203,AGN
3FGL J1041.8+3901,180.831833,60.5572891,-26.821088,-28.0873642,0.572968419,3.37090322,1.9693346,0.99976964,-0.232437819,-0.714070909,-0.450622897,AGN,bll,0,0.994168657,0.0063342815,0.00371463682,0.00536693289,0.0021167061,0.00242924614,0.946460356,0.0817986357,0.0336741291,0.0685875502,0.0198655146,0.0328998929,0.936809819,0.0275656037,0.0330356435,0.0218937548,0.0301545375,0.0140158764,0.712438834,0.145628089,0.218870487,0.150158816,0.0686906789,0.0535802374,0.998390174,0.00156425301,0.000722825007,0.00119321342,0.000887000904,0.000769583551,0.985743216,0.0236406664,0.00761104413,0.0156470724,0.00664573968,0.0113166798,0.965989922,0.015663434,0.0187771113,0.0132060345,0.0152329664,0.00840527144,0.934188173,0.0339263209,0.0525703098,0.0273347912,0.0132415173,0.012465355,AGN
3FGL J1042.0-0557,254.703949,44.4597397,-26.420945,-27.8076752,1.1508072,3.72518544,1.94371247,-0.84176089,-0.759074899,-0.044642882,-0.492735246,AGN,bcu,0,0.974642474,0.0301383372,0.00642252646,0.00768145569,0.0189349992,0.0264552916,0.977380428,0.023803112,0.0116986061,0.0143670319,0.010920966,0.0136276321,0.848894969,0.0515518851,0.0747346556,0.0331258793,0.0763703758,0.0356091085,0.929298814,0.0532283602,0.0236353063,0.0418285217,0.0470658801,0.0337949174,0.98342768,0.0164139495,0.00647388071,0.00673387443,0.0100984394,0.0118667948,0.993296498,0.0057305679,0.00346215802,0.00338989748,0.00324134374,0.00361853418,0.917327144,0.033253294,0.0447125781,0.0222100646,0.0379602783,0.021734184,0.963890606,0.027863589,0.026985755,0.025232592,0.00912363917,0.00657399688,AGN
3FGL J1042.1-4126,278.387146,15.194417,-26.5959027,-27.8921491,-1.69566816,3.7979685,1.97611976,-0.711407915,-0.762932942,0.115700327,-0.68501994,AGN,bcu,0,0.998721275,0.00160111298,0.000112068156,0.000107532294,0.00116665734,0.00154877734,0.979594446,0.0250089086,0.0044251457,0.00895102143,0.0159804082,0.0226111666,0.971587805,0.0111256296,0.00858027353,0.00439733877,0.0198319216,0.00949012866,0.992948221,0.0055037876,4.5652555e-05,9.49765756e-05,0.00700612683,0.00547727442,0.999532184,0.000516010811,7.32999174e-05,4.45547446e-05,0.000394515903,0.000500853631,0.994458052,0.00619339156,0.00157154013,0.00128749813,0.00397040824,0.00557799532,0.987088886,0.00395226115,0.00478365687,0.00203131635,0.00812745709,0.00296284318,0.99872637,0.000908559872,2.07323264e-05,2.04840912e-05,0.00125289741,0.000898970445,AGN
3FGL J1043.1+2407,211.610428,61.0145798,-25.4226886,-27.6978131,0.661838491,3.94697927,2.24233866,-0.406227075,-0.666490041,-0.632902666,-0.67313517,AGN,fsrq,0,0.9936927,0.00456505355,0.00440124232,0.00398822855,0.00190605736,0.00142705146,0.949683498,0.0429072898,0.0297680187,0.0327408228,0.0205484833,0.0226756396,0.957399124,0.0182951679,0.0182778546,0.0101371107,0.0243230211,0.0113380797,0.798755019,0.0592640099,0.116925444,0.0468330485,0.0843195366,0.0402890367,0.998251084,0.00148716959,0.00122117804,0.00134031785,0.000527737636,0.000390006306,0.985114695,0.0159171534,0.00856873433,0.0130798287,0.00631657062,0.00679948162,0.983614826,0.00658309114,0.0079814414,0.00491209197,0.00840373252,0.00319420416,0.943417456,0.0163639913,0.0388315894,0.00977469913,0.0177509544,0.0105528784,AGN
3FGL J1044.4+8058,128.696472,34.6905937,-25.7538399,-27.3629972,0.943786657,4.65007257,2.75983191,-0.379263744,-0.848231401,-0.819625915,-0.999539223,AGN,fsrq,16,0.999184535,0.000662015946,0.000441827162,0.000382853053,0.000373638267,0.00045737858,0.969169157,0.0258404362,0.0153476678,0.0142610158,0.0154831755,0.0191151791,0.90632155,0.0351808166,0.0574850474,0.0268382514,0.0361934021,0.0209274618,0.832702752,0.0663352718,0.07860553,0.0455625549,0.0886917184,0.0482089848,0.999371263,0.000549573521,0.000385728816,0.000331705075,0.000243007788,0.000309285157,0.988661945,0.00904077479,0.0056154039,0.00507760993,0.00572265111,0.00641928058,0.942490005,0.0234271632,0.0378221437,0.0180420105,0.0196878517,0.012949848,0.942990029,0.0183202728,0.0353573746,0.0120292183,0.0216525969,0.0115943504,AGN
3FGL J1044.5-5737,286.574799,1.1544472,-22.7183958,-26.261134,2.75316351,4.09503224,2.31199551,-0.470077743,-0.635298675,-0.720398418,-0.954225062,PSR,PSR,0,0.000179099324,0.00018987556,0.945115144,0.0533963345,0.0547057565,0.0533138202,0.00032575977,0.00122626075,0.839471754,0.0927311116,0.160202486,0.0926099529,0.0219373903,0.0158218247,0.778867099,0.0835613935,0.19919551,0.0781985871,0.00230310022,0.00189230477,0.910667381,0.0417343198,0.0870295185,0.0408998444,0.000179895712,0.000236230232,0.918041895,0.0931895725,0.0817782095,0.0931208954,0.00112491419,0.00316240816,0.855124105,0.0624747026,0.143750981,0.0625235133,0.0391534785,0.0276876581,0.777511118,0.07370124,0.183335404,0.0663394382,0.00350351877,0.0018490156,0.919673538,0.0291404515,0.0768229435,0.0284328648,PSR
3FGL J1045.1-5941,287.605804,-0.633074582,-22.7069981,-25.6790389,2.18488922,4.05174315,1.81806098,-0.28713804,-0.6492822,-0.64168155,-0.7244292,OTHER,BIN,0,0.00341890626,0.00671042431,0.0567965698,0.0889107727,0.939784524,0.0909987242,0.00090773535,0.00193224354,0.454192772,0.134576273,0.544899492,0.135258147,0.0420730399,0.0245684989,0.177159358,0.0718076419,0.780767602,0.0763962466,0.0150005602,0.0117384475,0.305787829,0.0934474833,0.679211611,0.0961193092,0.00420946425,0.0101957234,0.122146454,0.168420494,0.873644081,0.171327142,0.0018466883,0.0042873082,0.568122227,0.104121352,0.430031084,0.105958343,0.0590417764,0.034782222,0.2328625,0.0694909316,0.708095724,0.0762952139,0.0136174922,0.0090901962,0.427304092,0.0828925095,0.559078416,0.0863337839,MIXED
3FGL J1045.7-2926,272.616211,25.9328461,-25.2282079,-27.5743875,0.580538737,5.90311049,2.45575356,-0.692414489,-0.68132076,-0.630288499,-0.999978158,AGN,fsrq,0,0.999243746,0.000655079523,0.000371089668,0.000402188828,0.000385164187,0.000418578257,0.990107439,0.00855779867,0.00407462516,0.00371558236,0.00581793629,0.00650040279,0.965001247,0.0145507382,0.0193482628,0.0099925817,0.0156504898,0.00893056314,0.995809296,0.00394940766,0.000719398118,0.000980805925,0.00347130571,0.00357677149,0.999628687,0.000267121961,0.000218835812,0.000192258656,0.000152477553,0.000137127355,0.996321915,0.00266555674,0.00156257387,0.00121823374,0.00211551163,0.00188102701,0.977715895,0.00816661616,0.013336764,0.00543480769,0.00894734067,0.00441221292,0.999122635,0.000888612005,0.000253099467,0.000233427975,0.000624265102,0.000787314898,AGN
3FGL J1046.9-2531,270.552979,29.4040813,-26.508677,-27.7884781,0.221422501,3.54861638,1.8462131,0.834807822,-0.573871612,-0.160736022,-0.696611224,AGN,bll,0,0.997944412,0.00170561623,0.000602801936,0.000630207658,0.00145278591,0.00135978552,0.967709702,0.030081064,0.017184618,0.0167061896,0.0151056799,0.0193815985,0.958828449,0.015135113,0.0155579022,0.00934435199,0.0256136489,0.0107309093,0.90294343,0.048211788,0.020831051,0.0178413296,0.076225519,0.0429362614,0.999060105,0.000860452387,0.000278755034,0.000520760518,0.000661140275,0.00052661085,0.98679077,0.0105894301,0.00679310957,0.00552058761,0.00641612074,0.00825185156,0.979636986,0.00967884904,0.00896375737,0.00705412543,0.0113992561,0.00546926602,0.968292164,0.0137696286,0.0139518179,0.00601228776,0.0177560177,0.0108442019,AGN
3FGL J1047.6+7240,134.735138,41.505825,-25.6178994,-27.6983132,-1.3072255,4.48671895,2.06221962,-0.609208336,-0.559216843,-0.518438781,-0.505196098,AGN,bll,0,0.999657546,0.000227868827,7.49725203e-05,5.63146063e-05,0.00026748164,0.000196556514,0.991132831,0.00934210222,0.00352616795,0.00405818038,0.00534100071,0.0069832372,0.985550602,0.00509383269,0.00514847183,0.00212003115,0.00930092634,0.00371646878,0.994262736,0.00415497163,0.000104227863,0.000134230519,0.0056330363,0.00412075927,0.999849488,9.8383016e-05,4.78692217e-05,3.43082906e-05,0.000102642518,7.95698024e-05,0.996826077,0.00270009193,0.00135351688,0.00142274543,0.00182040596,0.00171504406,0.99257808,0.00246501871,0.00314523665,0.00186753999,0.00427668377,0.00138270928,0.99907696,0.000692099976,2.00769909e-05,2.12403436e-05,0.000902962984,0.000689050114,AGN
3FGL J1047.8-6216,289.098541,-2.7781775,-24.0436622,-26.7583088,1.40233305,4.48162806,2.38262412,-0.623147052,-0.780388943,-0.763974367,-0.662594183,AGN,bcu,4,0.920142375,0.0647543515,0.0186994614,0.0255259618,0.0611581634,0.0557953791,0.216645294,0.245974816,0.142501066,0.114385846,0.64085364,0.252964627,0.745556434,0.0772612664,0.0900491305,0.038228464,0.164394435,0.0599574759,0.521753025,0.0833534784,0.124300312,0.074659303,0.353946663,0.0832890671,0.989421586,0.00798259319,0.00311634238,0.00311835152,0.00746207166,0.00647249246,0.393767311,0.310104264,0.130744231,0.0841631066,0.475488458,0.27575516,0.903554365,0.0381435765,0.0392780455,0.0214962196,0.0571675895,0.0277731377,0.719985052,0.046760322,0.121487277,0.0369130505,0.158527671,0.0395035689,MIXED
3FGL J1048.2-5832,287.433105,0.580033898,-22.3276424,-26.124949,2.89777605,4.03685141,2.20457764,-0.320295458,-0.542847734,-0.701564763,-0.881892912,PSR,PSR,0,0.000196074135,0.000165630458,0.97763381,0.0197796448,0.0221701155,0.0197042261,0.000165622352,0.000443883177,0.858298155,0.0704777775,0.141536223,0.070512437,0.00642163363,0.00479393839,0.908641024,0.037663041,0.0849373428,0.0362669598,0.00135397532,0.0011010374,0.9212878,0.0336948558,0.0773582243,0.0332083464,0.000114295407,0.000136724836,0.98692986,0.0142050661,0.0129558451,0.0141510769,0.000829775246,0.00235359733,0.861762356,0.0540438914,0.137407869,0.0540312131,0.00812156776,0.00969486631,0.910865219,0.0382288367,0.0810132137,0.036372078,0.00188431945,0.00111861002,0.926209224,0.0234055477,0.0719064566,0.0230019026,PSR
