Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_O_STD,PSR_BDT_O,PSR_BDT_O_STD,AGN_NN_O,AGN_NN_O_STD,PSR_NN_O,PSR_NN_O_STD,AGN_RF_O,AGN_RF_O_STD,PSR_RF_O,PSR_RF_O_STD,AGN_LR_O,AGN_LR_O_STD,PSR_LR_O,PSR_LR_O_STD,Flags,Category_Prob
4FGL J1834.2+3136,60.175213,17.201845,-22.1065991,1.9764358,0.22645713,0.07219286,0.7331086,0.9973254,-0.67370445,0.001570307,-0.8939245,0.031957395,-0.4598039,-0.6721015,2.11308543,8.60719982,AGN,fsrq,PowerLaw,,4C +31.51,0.998191575,0.002685634,0.001808425,0.002685634,0.996608874,0.002299909,0.003391126,0.002299909,0.992259644,0.008457955,0.007740356,0.008457955,0.99136968,0.002236881,0.00863032,0.002236881,0.990590434,0.012857707,0.009409566,0.012857707,0.998411556,0.00293391,0.001588444,0.00293391,0.971266933,0.025535903,0.028733067,0.025535903,0.966845373,0.01304071,0.033154627,0.01304071,0,AGN
4FGL J1834.7-5858,336.3191,-20.941475,-22.2738513,2.3943436,0.25334698,0.2592798,1.8960555,-0.9803977,0.99651766,0.00397304,-0.66482306,-0.6296951,-0.939313,-0.999811,3.14459895,7.41822398,AGN,bll,PowerLaw,,PKS 1830-589,0.999063245,0.000825,0.000937,0.000825,0.995092864,0.003404988,0.004907136,0.003404988,0.983590525,0.010290847,0.016409475,0.010290847,0.996412988,0.001271444,0.003587012,0.001271444,0.99884359,0.001151734,0.00115641,0.001151734,0.970775049,0.040477724,0.029224951,0.040477724,0.963643871,0.020087276,0.036356129,0.020087276,0.965578256,0.019102395,0.034421744,0.019102395,0,AGN
4FGL J1835.5+1349,43.564117,9.719673,-21.8897321,2.176319,0.20833209,0.18497638,1.9667265,-0.9958983,0.9873553,0.002242629,-0.6018234,-0.38764897,-0.6620773,-0.9993003,2.86759056,7.86744881,AGN,bll,PowerLaw,3FGL J1835.4+1349,TXS 1833+137,0.999197195,0.000633,0.000803,0.000633,0.97917412,0.020400762,0.02082588,0.020400762,0.994273767,0.005585824,0.005726233,0.005585824,0.989052546,0.002725793,0.010947454,0.002725793,0.997504471,0.00226179,0.002495529,0.00226179,0.889185127,0.134429335,0.110814873,0.134429335,0.976773654,0.019274015,0.023226346,0.019274015,0.934420587,0.026752595,0.065579413,0.026752595,0,AGN
4FGL J1836.4+3137,60.36881,16.778587,-21.4095085,2.3694236,0.088010594,0.029396461,0.6761496,0.6348338,-0.46837628,0.000706,-0.5363452,-0.7671027,-0.6087906,-0.28633034,3.14426576,7.42891674,AGN,bll,PowerLaw,3FGL J1836.3+3137,RX J1836.2+3136,0.999472314,0.000622,0.000528,0.000622,0.998071554,0.001262475,0.001928446,0.001262475,0.994871122,0.005557594,0.005128878,0.005557594,0.997259816,0.000697,0.002740184,0.000697,0.99819033,0.001410118,0.00180967,0.001410118,0.999440481,0.001128289,0.00056,0.001128289,0.983536063,0.015684895,0.016463937,0.015684895,0.985240156,0.00517997,0.014759844,0.00517997,16,AGN
4FGL J1836.5+1948,49.185066,12.067519,-21.64329,2.1208086,0.110553,0.016488751,0.3093844,-0.5505861,-0.6958576,0.000442,-0.5976897,-0.5248378,-0.4825795,-0.6110314,1.64313049,7.86380058,AGN,bcu,PowerLaw,,NVSS J183632+195047,0.998160976,0.001822049,0.001839024,0.001822049,0.995694646,0.003366769,0.004305354,0.003366769,0.996106157,0.003518422,0.003893843,0.003518422,0.992054071,0.002297973,0.007945929,0.002297973,0.995492844,0.003709312,0.004507156,0.003709312,0.99645216,0.007800905,0.00354784,0.007800905,0.992022157,0.009624672,0.007977843,0.009624672,0.95981629,0.015763261,0.04018371,0.015763261,0,AGN
4FGL J1837.0+5347,82.87817,23.639633,-22.0166664,2.5917368,0.084272966,-0.010399686,0.22790265,-0.32224637,-0.7603568,0.001121162,-0.7487307,-0.60455716,-0.85133475,-0.999975,2.61261156,6.60777787,AGN,bcu,PowerLaw,,NVSS J183710+534704,0.999181652,0.000513,0.000818,0.000513,0.998259278,0.001045507,0.001740722,0.001045507,0.994693608,0.007111087,0.005306392,0.007111087,0.998250724,0.000599,0.001749276,0.000599,0.996912878,0.002169045,0.003087122,0.002169045,0.999382032,0.000837,0.000618,0.000837,0.99206759,0.010225404,0.00793241,0.010225404,0.987911596,0.005107962,0.012088404,0.005107962,0,AGN
4FGL J1837.3+1052,41.08327,8.040178,-21.6079547,2.4781783,0.15299876,0.15092054,1.9829742,0.9856761,-0.46685255,0.002443183,-0.818325,-0.57681197,-0.74865025,-0.999998,3.52796013,7.10155241,AGN,bcu,PowerLaw,,NVSS J183713+105143,0.998454684,0.001602113,0.001545316,0.001602113,0.990824306,0.007051302,0.009175694,0.007051302,0.989808491,0.00893918,0.010191509,0.00893918,0.993951702,0.001489011,0.006048298,0.001489011,0.977622511,0.025734617,0.022377489,0.025734617,0.98955572,0.020725239,0.01044428,0.020725239,0.931720382,0.040185708,0.068279618,0.040185708,0.96159818,0.012563037,0.03840182,0.012563037,0,AGN
4FGL J1837.4-1646,16.405785,-4.556541,-21.7994592,2.7899964,0.33295286,0.6642498,2.2900653,0.995971,-0.3039815,0.00669694,-0.75740004,-0.93799245,-0.9999996,0.9990972,2.18746859,6.54575791,AGN,bcu,PowerLaw,,2MASS J18373301-1647530,0.976460727,0.037579646,0.023539273,0.037579646,0.844072377,0.108201672,0.155927623,0.108201672,0.901587756,0.038006327,0.098412244,0.038006327,0.863047418,0.040657886,0.136952582,0.040657886,0.872589183,0.145470377,0.127410817,0.145470377,0.710911796,0.282527417,0.289088204,0.282527417,0.718501887,0.084635356,0.281498113,0.084635356,0.192937916,0.076399195,0.807062084,0.076399195,8,MIXED
4FGL J1838.0-5959,335.42444,-21.651344,-22.221892,1.9048018,0.2395214,0.2885543,2.7432208,-0.7689994,0.9425013,0.001427934,0.7535667,-0.34913796,-0.542517,-0.6660825,2.45635619,8.37563078,AGN,bll,PowerLaw,3FGL J1838.5-6006,SUMSS J183806-600033,0.999467578,0.000332,0.000532,0.000332,0.991492937,0.006160503,0.008507063,0.006160503,0.99397597,0.00691044,0.00602403,0.00691044,0.994503994,0.001928254,0.005496006,0.001928254,0.998200249,0.001501093,0.001799751,0.001501093,0.992606325,0.016450316,0.007393675,0.016450316,0.992803895,0.00859096,0.007196105,0.00859096,0.984789047,0.010376353,0.015210953,0.010376353,0,AGN
4FGL J1838.4-6023,335.02237,-21.805418,-22.6753381,1.88186,0.18410599,0.021998378,0.27171198,0.9967215,-0.64512616,0.00041,-0.66593474,-0.34797677,-0.7161019,-0.089859016,2.96479037,8.69123668,AGN,bll,PowerLaw,,2MASS J18382063-6025224,0.99996536,1.74e-05,3.46e-05,1.74e-05,0.997108758,0.001832956,0.002891242,0.001832956,0.999385717,0.00031,0.000614,0.00031,0.999638552,0.000134,0.000361,0.000134,0.999963029,2.39e-05,3.7e-05,2.39e-05,0.998785464,0.002047768,0.001214536,0.002047768,0.999011301,0.002374755,0.000989,0.002374755,0.999241323,0.000428,0.000759,0.000428,16,AGN
4FGL J1838.8+4802,76.94999,21.822418,-19.8047387,1.8525823,0.03372701,0.045896925,3.0794702,-0.3029087,-0.32939926,0.00015,-0.50554585,-0.31887504,-0.5034197,-0.41881245,5.53426195,7.43745899,AGN,bll,LogParabola,3FGL J1838.8+4802,GB6 J1838+4802,0.999724893,0.000269,0.000275,0.000269,0.998503385,0.001045115,0.001496615,0.001045115,0.997892021,0.003285906,0.002107979,0.003285906,0.999911284,3.48e-05,8.87e-05,3.48e-05,0.999663963,0.000274,0.000336,0.000274,0.999700481,0.000534,0.0003,0.000534,0.998565498,0.00326979,0.001434502,0.00326979,0.999862305,7.41e-05,0.000138,7.41e-05,0,AGN
4FGL J1838.9-3457,359.99216,-12.796236,-21.2511888,2.3593192,0.15655221,0.4903373,4.888879,0.9991043,0.10615782,0.012414812,-0.55618715,-0.74611497,-0.9890694,-0.989983,2.76364302,7.03502517,AGN,bcu,LogParabola,,AT20G J183923-345348,0.848028226,0.329511053,0.151971774,0.329511053,0.673597281,0.135581822,0.326402719,0.135581822,0.692180442,0.072553419,0.307819558,0.072553419,0.839467318,0.036231093,0.160532682,0.036231093,0.773121132,0.230193368,0.226878868,0.230193368,0.178139611,0.172157115,0.821860389,0.172157115,0.292076023,0.085116406,0.707923977,0.085116406,0.288717243,0.065716781,0.711282757,0.065716781,0,MIXED
4FGL J1839.6-7107,323.75052,-24.6244,-22.3314299,2.859278,0.14228913,0.27242243,3.0640442,0.2523163,-0.69264394,0.007607149,-0.83942294,-0.8862789,-1,0.99998003,4.32315257,6.03803267,AGN,fsrq,LogParabola,,PKS 1831-711,0.999626024,0.000449,0.000374,0.000449,0.996685097,0.002233576,0.003314903,0.002233576,0.980401848,0.014135227,0.019598152,0.014135227,0.99983732,8.35e-05,0.000163,8.35e-05,0.999790496,0.000274,0.00021,0.000274,0.990073664,0.019739231,0.009926336,0.019739231,0.970907797,0.018315469,0.029092203,0.018315469,0.99741025,0.001607541,0.00258975,0.001607541,0,AGN
4FGL J1840.6-5545,339.8701,-20.699049,-22.5743047,2.6614664,0.22090766,0.24137083,1.8806176,-0.033577807,-0.41193962,0.006142712,-0.83982825,-0.51676375,-0.99980116,0.99461573,5.070308,6.57681846,AGN,bcu,PowerLaw,,PMN J1841-5544,0.999826187,0.000182,0.000174,0.000182,0.997471117,0.001668235,0.002528883,0.001668235,0.985767835,0.009636105,0.014232165,0.009636105,0.999984633,9.12e-06,1.54e-05,9.12e-06,0.999895647,0.00011,0.000104,0.00011,0.998950086,0.001313201,0.001049914,0.001313201,0.966760305,0.021111926,0.033239695,0.021111926,0.999897797,7.17e-05,0.000102,7.17e-05,0,AGN
4FGL J1841.0+6115,90.979645,24.787031,-21.8951408,2.5468254,0.087480046,-0.019809542,0.45272377,0.9228945,-0.73289096,0.000826,-0.84834635,-0.2875034,-0.82770795,-0.7980045,4.01426124,7.01174964,AGN,bcu,PowerLaw,3FGL J1840.5+6116,87GB 184000.4+611120,0.999529056,0.000471,0.000471,0.000471,0.998359131,0.001143976,0.001640869,0.001143976,0.99595753,0.004114434,0.00404247,0.004114434,0.999630121,0.00012,0.00037,0.00012,0.998701677,0.001253484,0.001298323,0.001253484,0.999663584,0.000687,0.000336,0.000687,0.992852597,0.007804371,0.007147403,0.007804371,0.998384094,0.000787,0.001615906,0.000787,0,AGN
4FGL J1841.3+2909,58.427517,14.8470125,-21.7560907,1.7419534,0.1593093,0.1544391,2.304097,0.965635,-0.7716726,0.000733,-0.3302081,-0.30736765,-0.13331644,-0.62430453,2.10592243,8.90498282,AGN,bll,PowerLaw,3FGL J1841.2+2910,MG3 J184126+2910,0.995975406,0.005470658,0.004024594,0.005470658,0.989844059,0.007241343,0.010155941,0.007241343,0.991233764,0.008949581,0.008766236,0.008949581,0.981715864,0.00472016,0.018284136,0.00472016,0.983692393,0.018729955,0.016307607,0.018729955,0.992288768,0.014404219,0.007711232,0.014404219,0.961960998,0.028725312,0.038039002,0.028725312,0.948524912,0.022532968,0.051475088,0.022532968,0,AGN
4FGL J1841.8+3218,61.477333,15.976873,-21.4535325,1.8976762,0.18888983,0.24669586,3.5996053,0.99503285,-0.0326258,0.001130883,-0.5689372,-0.037203684,-0.40367168,-0.812879,3.71577744,8.20427126,AGN,bll,LogParabola,3FGL J1841.7+3218,RX J1841.7+3218,0.998461494,0.001344385,0.001538506,0.001344385,0.992956567,0.005581762,0.007043433,0.005581762,0.989175,0.009367006,0.010825,0.009367006,0.994573349,0.001495287,0.005426651,0.001495287,0.995296119,0.003848292,0.004703881,0.003848292,0.996011782,0.007866651,0.003988218,0.007866651,0.957743388,0.02852549,0.042256612,0.02852549,0.984439855,0.007497602,0.015560145,0.007497602,0,AGN
4FGL J1842.3+6810,98.53923,25.875614,-22.07608,2.566545,0.119749084,0.07518046,1.0927101,0.6715386,-0.52184755,0.001758925,-0.7497153,-0.7292603,-0.68743813,-0.9996617,3.11521032,6.89450153,AGN,fsrq,PowerLaw,3FGL J1842.8+6810,S4 1842+68,0.999848398,9.82e-05,0.000152,9.82e-05,0.998079023,0.00113434,0.001920977,0.00113434,0.997685358,0.003657667,0.002314642,0.003657667,0.997128173,0.000758,0.002871827,0.000758,0.999742125,0.000166,0.000258,0.000166,0.99923403,0.00130977,0.000766,0.00130977,0.996678181,0.004015878,0.003321819,0.004015878,0.979567351,0.00620735,0.020432649,0.00620735,0,AGN
4FGL J1842.4-5840,336.948,-21.801285,-22.2265437,1.6816148,0.13065788,0.077435054,1.3598813,-0.9832399,0.96285564,0.00031,0.042131428,-0.2956537,-0.5216325,-0.18209678,3.79846072,8.93621992,AGN,bll,PowerLaw,3FGL J1842.3-5841,1RXS J184230.6-584202,0.999964975,2e-05,3.5e-05,2e-05,0.997427243,0.001653522,0.002572757,0.001653522,0.998835369,0.00066,0.001164631,0.00066,0.999866971,5.17e-05,0.000133,5.17e-05,0.999935958,3.93e-05,6.4e-05,3.93e-05,0.998415471,0.003265673,0.001584529,0.003265673,0.998465407,0.00220474,0.001534593,0.00220474,0.999814763,0.000128,0.000185,0.000128,0,AGN
4FGL J1842.4+7613,107.460785,26.818832,-23.2148389,2.8048477,0.16953841,-0.06813038,0.83081084,0.5658361,-0.7305281,0.001924585,-0.7589001,-0.70997524,-0.35633686,-0.99935424,2.72697015,6.21834676,AGN,bcu,PowerLaw,,NVSS J184225+761046,0.999817966,0.000127,0.000182,0.000127,0.998049339,0.001268501,0.001950661,0.001268501,0.997831821,0.002294265,0.002168179,0.002294265,0.999583813,0.000181,0.000416,0.000181,0.999784948,0.000152,0.000215,0.000152,0.999405895,0.001036155,0.000594,0.001036155,0.996263616,0.003956063,0.003736384,0.003956063,0.995937046,0.002362149,0.004062954,0.002362149,0,AGN
4FGL J1843.4-4835,347.2063,-18.75548,-22.6396238,2.032285,0.22092624,0.07349845,0.83260125,0.9537348,0.9874609,0.001535871,-0.31490427,-0.8057536,0.20567079,-1,1.567659,8.09210624,AGN,rdg,PowerLaw,,PKS 1839-48,0.999554881,0.0009,0.000445,0.0009,0.982459877,0.014396901,0.017540123,0.014396901,0.990295662,0.008442112,0.009704338,0.008442112,0.995303038,0.002335636,0.004696962,0.002335636,0.998695241,0.001706231,0.001304759,0.001706231,0.927018618,0.098777828,0.072981382,0.098777828,0.979190176,0.017389209,0.020809824,0.017389209,0.969615093,0.02268564,0.030384907,0.02268564,0,AGN
4FGL J1843.8-2011,14.015741,-7.453625,-21.342007,2.3251758,0.23482527,0.5666782,3.8568606,0.9999764,-0.18938883,0.005754736,-0.079783805,-0.5424521,-0.9621122,-0.9986357,2.60242372,7.46715699,AGN,bcu,LogParabola,,NVSS J184339-200606,0.567738548,0.214396569,0.432261452,0.214396569,0.521792396,0.153818935,0.478207604,0.153818935,0.68689443,0.073881353,0.31310557,0.073881353,0.672926966,0.053670008,0.327073034,0.053670008,0.250719067,0.197903716,0.749280933,0.197903716,0.206296943,0.217253043,0.793703057,0.217253043,0.22192792,0.104222457,0.77807208,0.104222457,0.243032184,0.090464141,0.756967816,0.090464141,0,MIXED
4FGL J1844.4+1547,46.313896,8.632999,-19.8831413,2.0459373,0.052734077,0.09662871,4.046621,0.9968454,-0.5774596,0.000296,-0.39406812,-0.4604507,-0.635754,-0.57981515,4.40970532,7.73744771,AGN,bll,LogParabola,3FGL J1844.3+1547,NVSS J184425+154646,0.999669894,0.000314,0.00033,0.000314,0.99099416,0.007798608,0.00900584,0.007798608,0.990515967,0.012495615,0.009484033,0.012495615,0.992247963,0.00223879,0.007752037,0.00223879,0.999358517,0.000637,0.000641,0.000637,0.995108624,0.009363394,0.004891376,0.009363394,0.992157463,0.010688263,0.007842537,0.010688263,0.972387662,0.010654233,0.027612338,0.010654233,0,AGN
4FGL J1844.8-3248,2.5171235,-13.033517,-22.3976907,1.9356602,0.21881902,0.13509132,1.452243,0.4663574,0.39108932,0.000695,0.9734172,-0.32522464,-0.4525662,-0.72632504,2.01158218,8.45199299,AGN,bcu,PowerLaw,,NVSS J184445-324641,0.998603829,0.004434712,0.001396171,0.004434712,0.96033457,0.037306691,0.03966543,0.037306691,0.960956773,0.030167141,0.039043227,0.030167141,0.985736342,0.005418057,0.014263658,0.005418057,0.990539617,0.010167249,0.009460383,0.010167249,0.934920473,0.110110796,0.065079527,0.110110796,0.954790126,0.03331169,0.045209874,0.03331169,0.975389383,0.020858548,0.024610617,0.020858548,0,AGN
4FGL J1844.9+5709,86.728004,23.3789,-21.4391831,2.2151906,0.0792675,0.044340156,1.0709146,-0.6983225,-0.44924307,0.000647,-0.63782835,-0.5276659,-0.62385017,-0.7501239,1.68759195,7.4060583,AGN,bll,PowerLaw,3FGL J1844.1+5709,TXS 1843+571,0.99794013,0.001471667,0.00205987,0.001471667,0.99645072,0.001892661,0.00354928,0.001892661,0.993067342,0.006481141,0.006932658,0.006481141,0.985790408,0.003991776,0.014209592,0.003991776,0.991038296,0.006356741,0.008961704,0.006356741,0.99116922,0.016692972,0.00883078,0.016692972,0.988212062,0.012192387,0.011787938,0.012192387,0.905121236,0.033648772,0.094878764,0.033648772,0,AGN
4FGL J1845.0+1613,46.76658,8.695113,-21.4680323,2.3740594,0.13237552,0.045892596,0.7928063,-0.99953264,0.9994146,0.001287697,-0.7624119,-0.6866339,-0.5476746,-0.5790678,2.23790587,7.5426782,AGN,bcu,PowerLaw,,87GB 184225.9+161105,0.992203373,0.009166972,0.007796627,0.009166972,0.990572757,0.007791198,0.009427243,0.007791198,0.975872726,0.015162429,0.024127274,0.015162429,0.984345119,0.004508205,0.015654881,0.004508205,0.902466819,0.080397166,0.097533181,0.080397166,0.917760612,0.119539486,0.082239388,0.119539486,0.872676251,0.068276982,0.127323749,0.068276982,0.829927241,0.071189454,0.170072759,0.071189454,16,AGN
4FGL J1846.7+7238,103.51932,26.145405,-23.0440523,1.8139424,0.49614885,0.39929363,1.9431387,0.92387193,-0.9670126,0.002080378,-0.27973646,0.41736144,-0.23585962,-0.6817544,2.99972031,8.76536077,AGN,bcu,PowerLaw,,RX J1846.1+7237,0.999458891,0.000431,0.000541,0.000431,0.998014575,0.001267029,0.001985425,0.001267029,0.994873695,0.004897016,0.005126305,0.004897016,0.99910918,0.000319,0.000891,0.000319,0.999503397,0.000406,0.000497,0.000406,0.999460212,0.001051057,0.00054,0.001051057,0.996440422,0.005422421,0.003559578,0.005422421,0.99847692,0.001075485,0.00152308,0.001075485,0,AGN
4FGL J1847.6+5219,81.807144,21.713228,-22.4790888,2.2133808,0.2560506,0.25057098,2.0430984,0.42701566,-0.536456,0.004133674,-0.56721973,-0.5254936,-0.8015196,-0.99999946,2.68464004,7.44486191,AGN,bcu,PowerLaw,,NVSS J184754+521513,0.998338752,0.001524303,0.001661248,0.001524303,0.995217385,0.002414462,0.004782615,0.002414462,0.993019905,0.005304674,0.006980095,0.005304674,0.991603741,0.001454032,0.008396259,0.001454032,0.99661357,0.002605326,0.00338643,0.002605326,0.996315322,0.00732386,0.003684678,0.00732386,0.973776305,0.017921182,0.026223695,0.017921182,0.965065027,0.008188568,0.034934973,0.008188568,0,AGN
4FGL J1848.1-4230,353.4914,-17.374813,-21.9252327,2.3166814,0.12264354,0.05301274,0.9480655,0.9988941,0.3097022,0.001116035,-0.78205955,-0.54648924,-0.6960383,-0.34080124,2.24627841,7.44162873,AGN,bcu,PowerLaw,3FGL J1848.1-4230,PMN J1848-4230,0.984154369,0.083859628,0.015845631,0.083859628,0.987501059,0.01134785,0.012498941,0.01134785,0.990819838,0.010200003,0.009180162,0.010200003,0.995022837,0.00158202,0.004977163,0.00158202,0.989118546,0.014760767,0.010881454,0.014760767,0.936865758,0.085341556,0.063134242,0.085341556,0.96804882,0.027212356,0.03195118,0.027212356,0.957435783,0.018900278,0.042564217,0.018900278,16,AGN
4FGL J1848.4+3217,62.030582,14.686421,-19.8373604,2.4108405,0.058899477,0.18132214,5.768506,-0.6116445,-0.39723992,0.00108246,-0.5826011,-0.719837,-0.77474904,-1,6.27494336,7.03505335,AGN,FSRQ,LogParabola,3FGL J1848.4+3216,B2 1846+32A,0.981559022,0.017291824,0.018440978,0.017291824,0.995099551,0.003983476,0.004900449,0.003983476,0.881160497,0.049472928,0.118839503,0.049472928,0.998757598,0.000519,0.001242402,0.000519,0.912186315,0.060066168,0.087813685,0.060066168,0.997542338,0.005071565,0.002457662,0.005071565,0.76419385,0.076324689,0.23580615,0.076324689,0.992498785,0.003802772,0.007501215,0.003802772,0,AGN
4FGL J1848.5+6537,95.89156,24.835505,-22.8424622,1.7495986,0.23591086,0.17799053,1.7475158,-0.7220875,-0.9280022,0.000967,-0.22329026,-0.1338285,-0.4511845,-0.13850486,3.12035308,8.78522261,AGN,bll,PowerLaw,,NVSS J184822+653702,0.999857532,9.76e-05,0.000142,9.76e-05,0.998274805,0.0011775,0.001725195,0.0011775,0.998250993,0.003200851,0.001749007,0.003200851,0.999658619,0.000118,0.000341,0.000118,0.99987163,8.67e-05,0.000128,8.67e-05,0.999707954,0.000578,0.000292,0.000578,0.998440044,0.002390519,0.001559956,0.002390519,0.999488548,0.000296,0.000511,0.000296,0,AGN
4FGL J1848.5+3243,62.459263,14.825479,-19.9894401,2.4653244,0.04768291,0.10389303,4.7637725,0.45418125,-0.60071206,0.001047305,-0.7040777,-0.6721474,-0.7754826,-0.9998431,6.1640698,7.10245335,AGN,fsrq,LogParabola,2FGL J1848.6+3241,B2 1846+32B,0.997815961,0.001979459,0.002184039,0.001979459,0.996995754,0.002429271,0.003004246,0.002429271,0.981613433,0.015853963,0.018386567,0.015853963,0.998844018,0.000444,0.001155982,0.000444,0.997068238,0.001794494,0.002931762,0.001794494,0.998816025,0.002873535,0.001183975,0.002873535,0.973123985,0.022192136,0.026876015,0.022192136,0.99345002,0.003022561,0.00654998,0.003022561,0,AGN
4FGL J1848.6-2711,8.093135,-11.456356,-22.0361431,2.7439482,0.20383057,0.30909485,2.3780818,-0.22326542,-0.5855599,0.0076945,-0.7716526,-0.8409426,-0.9998592,-0.9538154,2.3447367,6.34362486,AGN,bcu,PowerLaw,,PMN J1848-2718,0.994387388,0.006771847,0.005612612,0.006771847,0.940951433,0.0530618,0.059048567,0.0530618,0.94984409,0.023590915,0.05015591,0.023590915,0.962017442,0.011070589,0.037982558,0.011070589,0.972381218,0.041363246,0.027618782,0.041363246,0.730843356,0.238964169,0.269156644,0.238964169,0.808860742,0.072121982,0.191139258,0.072121982,0.628469874,0.088460702,0.371530126,0.088460702,0,AGN
4FGL J1848.9+4247,72.247284,18.46645,-22.0817259,2.0283806,0.10492544,-0.006681555,0.11701972,-0.99731576,0.99994993,0.000364,-0.5046712,-0.56837565,-0.4408184,-0.3130352,2.73932543,8.09825186,AGN,bll,PowerLaw,3FGL J1848.9+4247,RGB J1848+427,0.999798352,0.000214,0.000202,0.000214,0.998114002,0.001335886,0.001885998,0.001335886,0.998179918,0.001787955,0.001820082,0.001787955,0.998860336,0.000349,0.001139664,0.000349,0.999100487,0.000775,0.0009,0.000775,0.998918772,0.002259542,0.001081228,0.002259542,0.994259254,0.006669695,0.005740746,0.006669695,0.995588529,0.002273663,0.004411471,0.002273663,0,AGN
4FGL J1849.2-1647,17.674486,-7.0980654,-21.281983,1.962654,0.07744429,-0.034089036,0.9691966,0.99420804,-0.10683937,0.000172,-0.68465424,-0.5233793,-0.37877256,-0.21159181,0.377944397,8.56363718,AGN,bcu,PowerLaw,3FGL J1849.3-1645,1RXS J184919.7-164726,0.985441769,0.019353384,0.014558231,0.019353384,0.741041722,0.152936726,0.258958278,0.152936726,0.953874646,0.033612187,0.046125354,0.033612187,0.689024895,0.07287969,0.310975105,0.07287969,0.986883266,0.018000315,0.013116734,0.018000315,0.294459568,0.255468572,0.705540432,0.255468572,0.980648034,0.017523029,0.019351966,0.017523029,0.206335089,0.07972515,0.793664911,0.07972515,0,MIXED
4FGL J1849.2+6705,97.487175,25.04211,-19.2394998,2.2949107,0.019152688,0.09598474,9.067927,-0.20713398,-0.5057276,0.000345,-0.6479416,-0.6526115,-0.75195765,-0.7858457,7.52858566,6.85689563,AGN,FSRQ,LogParabola,3FGL J1849.2+6705,S4 1849+67,0.999265489,0.000595,0.000735,0.000595,0.991092493,0.008168325,0.008907507,0.008168325,0.987241968,0.015656636,0.012758032,0.015656636,0.99908878,0.000573,0.000911,0.000573,0.998105467,0.001368991,0.001894533,0.001368991,0.994084327,0.011158932,0.005915673,0.011158932,0.990390227,0.012660451,0.009609773,0.012660451,0.994500545,0.003304638,0.005499455,0.003304638,0,AGN
4FGL J1849.3-6447,330.7641,-24.149437,-22.7096072,1.9006515,0.2646195,0.24598654,2.00794,0.1169554,0.99649763,0.002117869,-0.68091667,-0.10833957,-0.41578618,-0.9999972,2.05824302,8.45109228,AGN,bcu,PowerLaw,,1RXS J184924.8-644933,0.998684942,0.000915,0.001315058,0.000915,0.987037724,0.009258776,0.012962276,0.009258776,0.993976393,0.003904203,0.006023607,0.003904203,0.992979054,0.002163154,0.007020946,0.002163154,0.998422359,0.00107983,0.001577641,0.00107983,0.965323032,0.044668334,0.034676968,0.044668334,0.991850422,0.007307094,0.008149578,0.007307094,0.967703605,0.014747528,0.032296395,0.014747528,0,AGN
4FGL J1849.4+2745,57.838604,12.667128,-21.5565901,2.2995543,0.11500329,0.13088699,2.1074836,-0.52096903,-0.4103791,0.001406721,-0.56105727,-0.72044444,-0.6275129,-0.8648594,3.54962822,7.34217875,AGN,bll,PowerLaw,3FGL J1849.5+2751,MG2 J184929+2748,0.999124055,0.001005158,0.000876,0.001005158,0.997370922,0.001590393,0.002629078,0.001590393,0.994524789,0.005127026,0.005475211,0.005127026,0.998003471,0.000505,0.001996529,0.000505,0.99317307,0.006873258,0.00682693,0.006873258,0.999224433,0.001573458,0.000776,0.001573458,0.973642897,0.021947281,0.026357103,0.021947281,0.99008372,0.003575181,0.00991628,0.003575181,0,AGN
4FGL J1849.4-4313,352.88928,-17.856789,-20.496425,2.19185,0.056710564,0.11467288,4.074131,0.9999865,-0.39172727,0.000725,-0.58636254,-0.5704816,-0.7990365,-0.2703477,3.95413875,7.21325706,AGN,bll,LogParabola,3FGL J1849.4-4312,PMN J1849-4314,0.999525961,0.000447,0.000474,0.000447,0.992075528,0.006283404,0.007924472,0.006283404,0.98792571,0.011308631,0.01207429,0.011308631,0.996913661,0.000976,0.003086339,0.000976,0.998416283,0.002113558,0.001583717,0.002113558,0.991231559,0.017917097,0.008768441,0.017917097,0.929023506,0.039775327,0.070976494,0.039775327,0.980407635,0.00738762,0.019592365,0.00738762,0,AGN
