GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS2,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
316.74078,55.93513,-21.832689928312067,1.9634424,0.24567176,0.42136097,3.7525592,-0.9997509,0.99516875,0.0032105728,-0.18996815,-0.33022296,-0.6833827,-1.0,1.6730694655557852,7.828762470851937,AGN,bcu,4FGL J1322.3-0606,LogParabola,0.16481523,0.53972244,,AT20G J132219-060619,0.9980931,0.816713,0
315.63458,52.492626,-20.851303086897644,2.6026447,0.06198943,0.101252906,2.6563783,0.08906108,-0.6206869,0.0016875984,-0.782706,-0.7981177,-0.75986385,-0.5927484,5.4471277757533025,5.999013333193243,AGN,fsrq,4FGL J1322.6-0936,LogParabola,0.03707566,0.11029002,3FGL J1322.8-0938,PKS B1319-093,0.99836373,0.9995175,0
314.2513,47.876286,-22.75779105634732,2.024066,0.29958823,0.26397178,1.7963486,-0.9988048,0.9996371,0.003188082,-0.23881358,-0.514028,-0.6239212,-0.99976516,1.7435085816580727,8.038586485602577,AGN,bcu,4FGL J1322.6-1418,PowerLaw,0.19671868,0.6415829,,TXS 1319-140,0.9891653,0.90692735,0
313.74533,45.92404,-22.281736664488907,2.10079,0.2255285,0.10874273,1.0883245,0.9974446,-0.7039523,0.0019122545,-0.6273308,-0.34266135,-0.60453385,-0.99996775,2.451868408987015,7.811281773479001,AGN,bcu,4FGL J1322.6-1617,PowerLaw,0.11729046,0.41342217,3FGL J1322.6-1619,PMN J1322-1617,0.9980647,0.9310812,0
322.78503,66.280396,-22.465940100675667,1.8912054,0.31409764,0.38142174,2.3295207,0.93781257,-0.99934316,0.0020955026,0.99002445,-0.23578414,-0.5993787,-0.9999426,2.3668975975811346,8.225219630352383,AGN,bll,4FGL J1322.9+0437,PowerLaw,0.22540471,0.51275045,3FGL J1322.9+0435,RBS 1257,0.99688786,0.9084718,0
54.9945,82.59555,-20.432520997134695,2.1626773,0.044052836,0.05219225,2.3602417,0.9424732,-0.4903866,4.4993582E-4,-0.60302395,-0.5506533,-0.7195359,-0.54149777,1.918041809663638,7.04124227062095,AGN,bcu,4FGL J1323.0+2941,PowerLaw,0.023184797,0.06752804,3FGL J1323.0+2942,4C +29.48,0.9990227,0.99630916,0
334.69104,74.919426,-21.375084380585797,1.869359,0.13510391,0.14457679,2.5417714,0.94537723,-0.102590546,8.5867534E-4,-0.49829417,-0.2230694,-0.46765423,-0.7473261,3.1437412427915215,8.055419284913274,AGN,bll,4FGL J1323.9+1405,PowerLaw,0.071140975,0.22707473,3FGL J1323.9+1405,RX J1323.9+1406,0.99748236,0.86974335,0
309.16754,18.97715,-19.40224227814156,2.5100808,0.040941544,0.07660765,2.692083,-0.44689453,-0.6168807,0.0014594018,-0.7091777,-0.74293494,-0.759225,-0.821114,2.577530785194131,6.304871747702933,AGN,RDG,4FGL J1324.0-4330e,LogParabola,0.027915258,0.09227217,3FGL J1324.0-4330e,Cen A Lobes,,,4
107.57571,68.307816,-22.958021620258847,2.8622746,0.198501,0.08291008,0.7681316,-0.2800733,-0.8638134,0.0057353037,-0.7475989,-0.7631007,-0.999993,0.91021836,3.255696048559673,6.290078881527078,AGN,fsrq,4FGL J1324.9+4748,PowerLaw,0.114099726,0.41081995,,TXS 1322+479,0.930061,0.0,16
309.52875,19.418201,-19.454040817017088,2.6491625,0.018715039,-0.051154666,4.1475825,-0.18188766,-0.74590474,9.446708E-5,-0.7729619,-0.67106384,-0.59382135,-0.61786157,2.109848541285471,6.5246380855878785,AGN,RDG,4FGL J1325.5-4300,PowerLaw,0.008923721,0.024347933,3FGL J1325.4-4301,Cen A,1.0,0.99996376,512
319.84973,59.287895,-22.543623992550234,1.9178274,0.45101598,0.9114892,3.5949728,0.9889192,0.9761526,0.004272119,0.7377988,-0.30535313,-0.9067174,-0.26699632,1.5365160622384222,8.007528826461494,AGN,bll,4FGL J1325.6-0227,LogParabola,0.47221553,0.022862308,,1RXS J132542.1-022800,0.9953739,0.91117936,0
333.7888,73.28856,-23.023405381888963,1.8513045,0.47008967,0.55056477,2.2935143,0.9871491,-0.9260131,0.0042866343,-7.7898195E-4,-0.062387165,-0.33397797,-0.9999941,2.1291308888218095,8.403034305588129,AGN,bll,4FGL J1326.1+1232,PowerLaw,0.39154544,0.9967518,,LEDA 1410672,0.9885503,0.9291709,0
319.11826,56.69352,-23.369298125682057,1.6454363,0.3140075,0.08589951,0.6176451,0.34838685,0.7012137,7.9787645E-4,-0.3573507,-0.27007592,-0.09800336,-0.3431332,1.3115775944154835,9.390159968141978,AGN,fsrq,4FGL J1326.7-0503,PowerLaw,0.15070695,0.56377095,,TXS 1324-047,0.946431,0.87821186,0
308.33374,9.562014,-19.75532411359417,2.2851593,0.05327905,0.16328935,5.787527,-0.2381644,-0.4491674,8.0165983E-4,-0.5597709,-0.6252705,-0.80298233,-0.8321635,5.784470350516142,6.951672255101924,AGN,bll,4FGL J1326.8-5256,LogParabola,0.033557132,0.09377763,3FGL J1326.6-5256,PMN J1326-5256,0.9999818,0.9997275,0
3.2688563,80.54198,-20.379125420630494,2.4782577,0.043598372,0.11139606,4.019497,-0.1066883,-0.5842892,0.0011653149,-0.7123453,-0.7019437,-0.8192207,-0.6816111,4.836886202467884,6.366198486354669,AGN,fsrq,4FGL J1326.9+2210,LogParabola,0.030778691,0.09215202,3FGL J1326.8+2211,B2 1324+22,0.9986818,0.9763307,0
22.889914,81.66059,-23.077253709063566,1.7174544,0.3472928,0.22823766,1.4125276,-0.44616184,-0.9999987,0.0014323656,0.9999443,-0.35807675,-0.029725643,-0.6137172,1.5769856841902845,8.76280467768151,AGN,bll,4FGL J1327.8+2522,PowerLaw,0.17993447,0.63389254,3FGL J1327.9+2524,NVSS J132758+252750,0.9034905,0.0,0
309.4074,14.9434595,-20.903816364730364,1.9809405,0.09303098,0.026333487,0.6652359,-0.7089199,-0.24007103,3.7619058E-4,-0.49826092,-0.54722077,-0.41968212,-0.34966782,2.580676857171466,8.547105775729719,AGN,bll,4FGL J1328.5-4727,PowerLaw,0.041225057,0.16295528,3FGL J1328.5-4728,2MASS J13284063-4727496,0.9989616,0.0,0
308.19275,6.3682876,-19.277141222695782,2.433182,0.033746626,0.12622674,6.855514,0.18738031,-0.5295433,6.09936E-4,-0.658686,-0.69991356,-0.84177923,-0.672288,6.7423058188621745,6.746376699038588,AGN,bcu,4FGL J1329.0-5607,LogParabola,0.020250706,0.06017638,3FGL J1328.9-5607,PMN J1329-5608,0.9999386,0.9741059,0
320.08588,56.093014,-21.642395396846627,2.3791575,0.23386462,0.4098945,2.4076672,0.47235796,-0.64818674,0.004693332,-0.48325625,-0.62758446,-0.8101727,-1.0,2.0945385878033234,7.436786019409289,AGN,bcu,4FGL J1329.4-0530,PowerLaw,0.20151676,0.59670323,3FGL J1329.1-0536,HE 1326-0516,0.978801,0.9469609,0
118.11278,46.72242,-21.762169107956804,1.9449537,0.091035865,0.045100216,1.1058849,-0.7812588,-0.28914958,4.7401022E-4,-0.5467194,-0.3538483,-0.5714655,-0.43724644,3.1592109874437804,7.81767036958039,AGN,bll,4FGL J1330.2+7002,PowerLaw,0.042017743,0.13215317,3FGL J1330.6+7002,NVSS J133025+700141,0.99913496,0.9189461,0
306.2549,-7.437637,-19.948717670903264,2.425835,0.048424985,0.18180294,6.729516,-0.09018257,-0.51466805,9.98506E-4,-0.6786371,-0.70838535,-0.8001111,-0.99999267,6.814413314778685,6.694573320833913,AGN,bcu,4FGL J1330.2-7003,LogParabola,0.03375364,0.09090519,3FGL J1330.1-7002,PKS 1326-697,0.99967504,0.975444,0
101.53626,70.79045,-21.98945669403997,2.1536474,0.184139,0.13654523,1.4408276,-0.6585498,-0.6266975,0.0017029453,-0.42263815,-0.5772633,-0.61066586,-0.99999803,2.1912571514457904,7.434844392325179,AGN,bll,4FGL J1330.3+4441,PowerLaw,0.10678516,0.29415852,3FGL J1330.0+4437,1RXS J133021.4+444117,0.99880195,0.91613543,0
64.97958,80.25019,-22.825831206590156,2.4785743,0.30124164,0.35217446,2.1629412,-0.9906864,0.91665965,0.008028085,-0.756259,-0.526644,-0.9999075,-0.62835264,2.4146172865103295,6.83887982560141,AGN,bll,4FGL J1330.4+3157,PowerLaw,0.23870288,0.6818974,,MG2 J132953+3153,0.9617946,0.83591485,0
50.887096,81.014786,-22.10239967261691,2.4360948,0.20195244,0.34415486,3.100538,0.9838512,0.11953941,0.02160937,-0.63739675,-0.9436844,-0.77932227,-0.90228695,4.2182624412723255,7.068379219121186,AGN,bcu,4FGL J1330.7+2933,LogParabola,0.16576539,1.4883351,,FIRST J133101.8+293216,,0.0,0
109.051674,64.04282,-21.812240382087353,2.3808584,0.09973366,0.06766669,1.3623248,-0.73414457,-0.5859643,0.0014148473,-0.6740182,-0.7182594,-0.66571903,-0.9998904,2.6516625078164275,6.99184731550774,AGN,bcu,4FGL J1330.7+5200,PowerLaw,0.054008253,0.1753429,3FGL J1330.9+5201,87GB 132842.6+521750,0.99684817,0.8713028,0
112.30023,59.40952,-22.90084261683375,1.8520551,0.32870054,0.20825392,1.3161204,-0.812501,-0.9122776,0.0016130006,-0.103807665,-0.115998186,-0.65077055,-0.1544827,0.1848503025251434,8.491885701327435,AGN,bll,4FGL J1331.0+5653,PowerLaw,0.19188137,0.5708034,3FGL J1330.4+5641,RX J1331.0+5655,0.9930106,0.0,0
317.58234,48.30704,-21.305762279927045,2.6089604,0.16154425,0.3113537,2.380049,-0.8234732,-0.19217272,0.0065538296,-0.6954189,-0.8512217,-0.64724946,-0.9994863,3.142450528866891,6.927032032736943,AGN,bll,4FGL J1331.2-1325,PowerLaw,0.14347172,0.59410214,3FGL J1331.1-1328,PMN J1331-1326,0.9900808,0.0,16
348.04065,76.39486,-21.79115216681198,2.309191,0.09633208,-0.022234188,0.45505267,-0.45983392,-0.7520717,6.5155904E-4,-0.554842,-0.6090532,-0.6403081,-0.39543167,2.3841884952734245,7.162451371873452,AGN,bll,4FGL J1331.6+1711,PowerLaw,0.043687735,0.14195542,3FGL J1331.5+1711,TXS 1329+174,0.99705404,0.8798139,0
321.9776,57.649055,-23.169274801896123,3.1584735,0.19556493,-0.07924108,0.8330372,-0.22156687,-0.74900883,0.005461788,-0.60269046,-0.99996823,-0.95688206,-0.999971,3.01202932102317,5.723147980284833,AGN,fsrq,4FGL J1331.7-0343,PowerLaw,0.079259664,0.44268414,,PKS 1328-034,0.9427659,0.893999,0
320.44443,54.699432,-22.5774848163582,1.992771,0.2658133,0.26120996,1.7844559,-0.9957147,0.9996829,0.0024840576,-0.10196244,-0.56723714,-0.7097762,-0.3930375,1.6347236740636943,8.067803374092943,AGN,bcu,4FGL J1331.7-0647,PowerLaw,0.21170045,0.49361715,,NVSS J133146-064632,0.98868185,0.0,0
321.3662,56.24916,-19.559784707612035,2.4932353,0.037553973,0.17542708,8.553375,-0.34913185,-0.5340392,9.826546E-4,-0.7300025,-0.82837474,-0.7572468,-1.0,7.3885577058268295,6.412009054106716,AGN,fsrq,4FGL J1332.0-0509,LogParabola,0.025560465,0.069003515,3FGL J1332.0-0508,PKS 1329-049,0.99984545,0.99205977,0
104.06353,68.23285,-22.44333255133837,2.6007605,0.18038733,0.19374925,1.6979593,-0.07839391,-0.37999663,0.0052518183,-0.78527075,-0.80087024,-0.7606952,-0.99653053,3.7334891575567113,6.665266649929982,AGN,fsrq,4FGL J1332.2+4722,PowerLaw,0.14340867,0.4013807,3FGL J1331.8+4718,B3 1330+476,0.97462344,0.0,0
318.2336,48.700863,-19.646448306011813,2.395364,0.04282714,0.1261793,6.132766,-0.27652106,-0.5561559,7.562562E-4,-0.67778677,-0.6808602,-0.7511532,-0.9997428,6.276379924999008,6.8905228498949675,AGN,fsrq,4FGL J1332.6-1256,LogParabola,0.026218645,0.0756096,3FGL J1332.6-1256,PMN J1332-1256,0.99924767,0.97498494,0
307.08167,-3.9028738,-21.734979547233177,2.6157374,0.2773388,0.3762638,2.7898972,-0.9898284,0.9995573,0.0049273046,-0.6512458,-0.80027777,-1.0,-0.5315644,2.765633404274988,7.026280616841835,AGN,bcu,4FGL J1333.0-6626,PowerLaw,0.21068604,0.47801018,,AT20G J133254-662826,0.97659063,0.9077151,8
37.13941,80.69822,-21.47226254730431,2.3566134,0.07615019,0.02557785,0.610901,-0.085726045,-0.60724485,9.24517E-4,-0.63070554,-0.6515155,-0.691266,-0.71184945,3.3852720393736466,6.819180644378146,AGN,fsrq,4FGL J1333.2+2725,PowerLaw,0.040304046,0.1195452,3FGL J1332.8+2723,MG2 J133305+2725,0.99555385,0.864486,0
107.119644,64.87263,-21.019221515928336,2.3042216,0.058711406,0.05921364,1.942351,0.9123202,-0.6067484,7.883219E-4,-0.6186642,-0.6151693,-0.69767916,-0.9999956,5.16781448185366,6.949704382076814,AGN,fsrq,4FGL J1333.7+5056,PowerLaw,0.032212086,0.09872805,3FGL J1333.7+5057,CLASS J1333+5057,0.9902007,0.0,0
312.68237,26.706848,-22.947918999430513,1.7395262,0.1840613,-0.008843903,0.09762935,-0.9865961,0.98836553,2.3681957E-4,0.30589634,-0.17294125,-0.8104198,0.23669955,1.2095226847341551,8.934987712307958,AGN,bcu,4FGL J1334.1-3521,PowerLaw,0.08159547,0.21333763,,PKS 1331-350,0.99563855,0.8965806,0
111.19847,59.563015,-22.89253377658776,2.268915,0.1699983,-0.009863239,0.11407695,-0.9682011,0.9972844,8.5421174E-4,-0.79885525,-0.51134425,-0.91510254,0.67129785,2.2140859529510597,7.5728264923570245,AGN,fsrq,4FGL J1334.5+5634,PowerLaw,0.07416356,0.24092342,,TXS 1332+567,0.9907357,0.85234874,0
314.1853,32.080006,-21.848266678897378,2.0245087,0.12776056,0.04706692,0.8587446,-0.8329901,0.93922293,7.51144E-4,-0.66620904,-0.30288646,-0.6089667,-0.693786,2.559568139106463,7.812480993097578,AGN,bll,4FGL J1335.3-2949,PowerLaw,0.05871591,0.19674523,3FGL J1335.4-2949,1ES 1332-295,0.99934113,0.9484888,0
3.9317925,78.017395,-22.49749476511697,1.9995806,0.23115453,0.061644834,0.56291395,0.9847422,-0.6296299,0.0012488809,-0.5306769,-0.2895386,-0.36530575,-0.77162296,1.902275800170078,8.005901459038503,AGN,bcu,4FGL J1336.2+2053,PowerLaw,0.11963829,0.34127417,,NVSS J133612+205102,,0.0,0
14.847281,79.19453,-22.371212425281826,1.9600779,0.27679047,0.2443722,1.8128152,-0.50935215,-0.8333642,0.0025654791,-0.28287265,-0.2660595,-0.664413,-0.9995321,2.4468297740346845,8.000753840125661,AGN,bll,4FGL J1336.2+2320,PowerLaw,0.17447075,0.56015354,,2MASS J13361219+2319581,0.9986843,0.90551335,0
109.35706,60.856728,-23.147550995298552,2.7478917,0.1684667,-0.02100126,0.173083,0.34190494,-0.68396723,0.0017220685,-0.99923736,0.9624672,-0.45892093,-0.9999996,3.0434767549630672,6.484601403001866,AGN,fsrq,4FGL J1337.4+5502,PowerLaw,0.09803512,0.16831307,,S4 1335+55,0.98436826,0.935615,16
305.39246,-15.394081,-22.20603416383164,2.205775,0.19444324,0.10404629,1.1178569,0.9550047,-0.7770914,0.002030163,-0.6259561,-0.39402732,-0.714321,-0.99999046,0.915333738762932,7.884677710294739,AGN,bcu,4FGL J1337.5-7802,PowerLaw,0.106678836,0.3780302,,RX J1338.2-7801,0.0,0.86984396,0
320.03772,48.377666,-20.102936649971973,2.4021792,0.056622565,0.1280572,4.612279,0.97472095,-0.5279789,0.0017971233,-0.6588849,-0.7072613,-0.7808567,-0.8334305,4.523403791318271,6.613184869651862,AGN,fsrq,4FGL J1337.6-1257,LogParabola,0.031985153,0.15117574,3FGL J1337.6-1257,PKS 1335-127,0.99932003,0.99987966,0
317.60916,41.59727,-22.509325073343092,2.4704287,0.22812742,0.08821029,0.79245144,0.97601473,-0.7536362,0.0033081206,-0.6434707,-0.6370882,-0.6012898,-0.9999396,3.3229953822570906,7.102559518573885,AGN,bcu,4FGL J1337.9-1956,PowerLaw,0.1257161,0.40974808,,PMN J1337-1958,0.97951615,0.0,0
115.3241,50.864384,-22.56644500358579,2.7780924,0.12545985,0.040330797,0.595592,0.7183016,-0.6173094,0.0038115382,-0.72302586,-0.75850075,-0.9998843,0.08038613,2.97175672901943,6.3461527187209805,AGN,fsrq,4FGL J1338.0+6534,PowerLaw,0.06820741,0.28954986,3FGL J1338.9+6532,87GB 133543.8+654752,0.9843005,0.0,0
341.42117,71.12667,-21.469500555867796,1.9763342,0.08846717,0.0052592806,0.13995118,-0.76251614,-0.1726287,4.5667362E-4,-0.69297224,-0.41926584,-0.19180362,-0.8558113,3.500898910041728,7.869233885039178,AGN,bll,4FGL J1338.9+1153,PowerLaw,0.0376164,0.14118771,3FGL J1339.0+1153,SDSS J133859.05+115316.7,0.99908173,0.80285937,0
316.67987,37.58958,-21.008016549587357,2.3039696,0.069221035,0.063761756,1.7530972,0.99972063,-0.5242764,7.562842E-4,-0.6133065,-0.6525667,-0.72957563,-0.6523694,4.073426784720987,6.95313391621973,AGN,bcu,4FGL J1339.0-2400,PowerLaw,0.038426988,0.10413153,3FGL J1338.6-2403,PKS 1336-237,0.99966127,0.983142,0
316.06558,35.3157,-22.109053205013286,2.289652,0.22278729,0.15657336,1.5137007,0.9582948,-0.7494319,0.002901097,-0.40968016,-0.7133804,-0.57627726,-0.9999989,3.469896698781517,7.217471090888481,AGN,fsrq,4FGL J1339.1-2620,PowerLaw,0.13097212,0.38885793,,PKS 1336-260,0.9965144,0.9662268,0
326.93893,58.956375,-21.817645903906982,2.3567421,0.27010682,0.6857311,4.081377,0.9926421,0.1410417,0.008811952,-0.60563385,-0.66676986,-0.9999992,0.9928324,3.449646284130789,7.055546983312526,AGN,fsrq,4FGL J1339.9-0138,LogParabola,0.25716203,0.78973407,3FGL J1339.8-0133,PKS 1337-013,0.99551064,0.9580496,0
320.03497,46.2235,-22.85270048822641,1.7656946,0.5062367,0.9798281,2.6694357,-0.98867476,0.9968248,0.0016614557,-0.59063935,0.029779358,-0.252736,-0.76198655,2.0891337003450854,8.837155369710604,AGN,bcu,4FGL J1340.0-1501,PowerLaw,0.17520776,0.032515183,,NVSS J134005-150314,,0.0,0
95.992165,70.307045,-22.66801423036521,1.6638834,0.16436638,0.045245524,0.54916704,-0.84408,-0.772744,3.2803236E-4,-0.47421136,-0.13315399,-0.48140642,-0.012885869,1.8517978770374492,8.995816191923824,AGN,bll,4FGL J1340.5+4409,PowerLaw,0.08155433,0.22290331,3FGL J1340.6+4412,RX J1340.4+4410,0.9986628,0.95604557,0
325.68964,56.510666,-21.89279238421679,2.0209231,0.170793,0.24320324,2.5440724,-0.8658054,0.9965278,0.0029443675,-0.43850204,-0.505232,-0.7897998,-0.9991403,2.4862393159795855,7.731067718088809,AGN,bll,4FGL J1340.8-0409,PowerLaw,0.13157241,0.42669928,3FGL J1340.6-0408,NVSS J134042-041006,0.9942493,0.0,0
118.50603,42.135063,-23.313543651864478,1.8935275,0.24430849,0.095724225,0.95451623,-0.9948873,0.9992901,0.0011379027,-0.29062217,-0.50487465,-0.7898294,0.38717067,2.5654831992003007,8.375677206607689,AGN,bcu,4FGL J1341.1+7433,PowerLaw,0.11551739,0.3789374,,WN B1340.4+7450,0.99527645,0.8813877,0
87.2826,73.517265,-22.12361616304932,1.9625851,0.104132526,-0.037872437,0.84416795,0.9994608,-0.5964264,3.1766808E-4,-0.8203422,-0.040965788,-0.4904471,-0.45552513,2.1920718680465328,7.988513392886957,AGN,bll,4FGL J1341.2+3958,PowerLaw,0.038737826,0.15821883,3FGL J1341.0+3955,SDSS J134105.10+395945.4,0.9909917,0.9251352,0
108.39648,60.43506,-22.980848155544127,2.0816674,0.27535442,0.13723502,1.0140476,-0.9845409,0.99854445,0.0025963048,-0.27957982,-0.46412158,-0.8575802,-1.4362365E-4,1.8802050309018037,8.021177457833655,AGN,bll,4FGL J1341.6+5515,PowerLaw,0.17093854,0.5609305,3FGL J1341.5+5517,SBS 1339+554,0.99092543,0.82618934,0
308.74393,0.022729853,-20.05224733221343,2.4044702,0.14972602,0.15866628,2.6042771,0.99991447,-0.62549007,0.0016197902,-0.71011406,-0.6014332,-0.7615669,-0.7166573,1.7057291151449703,7.990634347075488,PSR,PSR,4FGL J1341.7-6216,PowerLaw,0.08920238,0.3285054,,PSR J1341-6220,1.0,0.0,2
318.46982,40.45592,-21.68027882571072,2.7060144,0.10451983,0.11560682,1.8488429,-0.5291617,-0.66990525,0.00403505,-0.77046114,-0.8482005,-0.70979995,-0.99987406,4.3927687115813026,6.281430696568729,AGN,fsrq,4FGL J1341.8-2053,PowerLaw,0.07158249,0.24329372,3FGL J1341.9-2053,PKS B1339-206,0.99182916,0.9548511,0
340.15067,68.818016,-22.018462402326247,2.0952036,0.16036066,0.109458424,1.5027831,0.9572752,-0.58152616,0.0014633955,-0.33057356,-0.6063836,-0.6288677,-0.669902,2.476778040175515,7.621023859554253,AGN,fsrq,4FGL J1342.6+0944,PowerLaw,0.086564,0.27742434,3FGL J1342.7+0945,NVSS J134240+094752,0.9874673,0.0,0
334.21606,64.79888,-22.184197898085383,2.3690634,0.12342237,-0.044686828,0.60682124,-0.45478046,-0.5223134,3.9988002E-4,-0.76974356,-0.511234,-0.8574913,0.46742943,1.683231735800191,7.061784094241354,AGN,bll,4FGL J1342.7+0505,PowerLaw,0.059041902,0.15160693,,4C +05.57,0.9923557,0.98309886,4
109.89737,57.869682,-23.30850148571321,2.7980502,0.16973335,-0.031041924,0.3389474,0.98855925,-0.86704874,0.0018523994,-0.65289444,-0.758601,-0.9966769,-0.9982436,2.7846863986219637,6.220629493382235,AGN,fsrq,4FGL J1343.6+5755,PowerLaw,0.08133612,0.22192833,3FGL J1343.6+5753,6C B134209.5+581020,0.98521113,0.0,2
114.65316,50.17656,-22.251464555714787,2.4235048,0.12549922,-0.0011387445,0.030902557,-0.44783664,-0.73150176,9.404611E-4,-0.74376506,-0.7383769,-0.43574005,-0.63698757,2.9061140053695516,7.160001683948935,AGN,fsrq,4FGL J1344.0+6605,PowerLaw,0.06312388,0.17776065,,GC 1342+663,0.9993136,0.98239297,0
305.9643,-14.453193,-22.192569024308927,2.5350795,0.2788031,0.54220176,2.8051143,-0.2141575,0.30444637,0.009568655,-0.71056765,-0.86810434,-0.9532758,0.6760649,0.5927133892429546,7.047113748668789,AGN,bcu,4FGL J1344.1-7700,PowerLaw,0.27837828,0.75565225,,PMN J1343-7658,0.9653674,0.8586457,1
320.46527,43.66898,-20.019965345404344,2.2184289,0.051409267,0.123592824,5.248231,0.3463355,-0.400774,7.826941E-4,-0.6076389,-0.5407617,-0.7152798,-1.0,6.037979218684517,6.769090688296318,AGN,fsrq,4FGL J1344.2-1723,LogParabola,0.027674448,0.08669398,3FGL J1344.2-1724,PMN J1344-1723,0.9998162,0.98616755,0
314.58237,24.734953,-21.829512527195277,2.3041503,0.10838366,-0.018900204,0.36401236,-0.5918746,-0.67806405,3.7960015E-4,-0.5928451,-0.71890444,-0.5478719,-0.17512418,1.8901194103200538,7.315092832968856,AGN,bcu,4FGL J1344.4-3656,PowerLaw,0.048636504,0.1303903,3FGL J1344.5-3655,PKS 1341-366,0.99423075,0.97538304,4
95.089455,69.20411,-18.495506142553438,2.2455285,0.01489234,0.08378719,11.381721,-0.15410799,-0.50309956,2.6758426E-4,-0.6333199,-0.6327877,-0.77331454,-0.8912525,8.311863836797373,6.170607160578254,AGN,fsrq,4FGL J1345.5+4453,LogParabola,0.0073098755,0.022622706,3FGL J1345.6+4453,B3 1343+451,0.9999082,0.9910101,0
315.599,27.589863,-21.481565434799155,2.0172327,0.088411525,-0.0015695969,0.03902745,0.9981844,-0.62734234,3.4203642E-4,-0.57717216,-0.548553,-0.31741592,-0.5128886,4.159482168970618,7.810861880906491,AGN,bll,4FGL J1345.6-3356,PowerLaw,0.036299694,0.121881686,3FGL J1345.9-3357,NVSS J134543-335643,0.99781907,0.8577552,0
338.2327,66.17521,-20.94218993555512,2.4774997,0.05673785,0.039910253,1.1903759,-0.053662222,-0.6221867,0.0010426667,-0.68535966,-0.7331446,-0.78943175,-0.48067668,5.076894003105361,6.504135392405125,AGN,fsrq,4FGL J1345.8+0706,PowerLaw,0.033371117,0.09699212,3FGL J1345.8+0704,TXS 1343+073,0.9990572,0.94398886,0
309.65878,1.7061795,-19.88914953409624,2.4025059,0.06578865,0.08666778,2.4449565,0.9616976,-0.47167397,9.351308E-4,-0.66650707,-0.6486996,-0.760919,-0.76729566,1.3862322511512506,7.615899982361046,AGN,rdg,4FGL J1346.3-6026,PowerLaw,0.040294826,0.14052412,3FGL J1346.6-6027,Cen B,0.8,0.0,0
317.05457,31.356277,-21.62951967699684,2.0091996,0.108755976,0.05324829,1.0725235,-0.5481831,-0.1259157,6.1860675E-4,-0.4931396,-0.5748092,-0.4791868,-0.4157751,0.8003946667521775,7.9535210325208805,AGN,bll,4FGL J1347.1-2959,PowerLaw,0.053051952,0.1666166,3FGL J1346.9-2958,NVSS J134706-295840,0.9991979,0.8713686,0
315.0161,23.68577,-21.077430939917715,2.303701,0.12061232,0.28131735,4.288714,-0.7699535,0.8877381,0.0023921486,-0.5729083,-0.696666,-0.8042735,-0.99999684,3.534179291047588,7.061729571825555,AGN,fsrq,4FGL J1347.6-3751,LogParabola,0.08614476,0.2507,3FGL J1347.6-3754,PMN J1347-3750,0.9990811,0.93918264,0
324.87054,48.861893,-20.7969297186923,2.5049353,0.06504914,0.08357233,2.0462863,-0.51049674,-0.57840216,0.0015054003,-0.70853925,-0.7734456,-0.8030644,-0.9993259,6.103307121549216,6.595894168704552,AGN,fsrq,4FGL J1349.5-1131,PowerLaw,0.04197259,0.12823918,3FGL J1349.6-1133,PKS 1346-112,0.99674827,0.95758265,0
307.46503,-9.524894,-22.18043384648552,2.697254,0.112546206,-0.09830461,1.9696691,-0.7736944,-0.5106239,8.70943E-4,-0.94727755,-0.44981107,-0.26806128,-0.5012788,-0.1279798254273454,6.598960425357277,AGN,bcu,4FGL J1349.5-7153,PowerLaw,0.039226662,0.1347225,3FGL J1348.5-7150,2MASS J13490974-7152510,0.9978081,0.0,1
309.7325,-0.32658818,-18.815724704832903,2.4179785,0.06339133,0.41681635,9.786294,0.9895502,-0.12644364,5.197482E-4,-0.45081332,-0.6246779,-0.93192863,-0.99995625,1.893157543485862,7.821778121137384,PSR,PSR,4FGL J1350.6-6224,PLSuperExpCutoff,0.032408867,0.07768081,3FGL J1350.4-6224,PSR J1350-6225,1.0,0.0,4
51.22016,76.55485,-21.137955516453157,2.423958,0.060009778,0.06709233,1.8891327,0.12872936,-0.57158357,0.0011770254,-0.7383912,-0.619525,-0.8066825,-0.9998686,5.051047341318348,6.547269368239661,AGN,fsrq,4FGL J1350.8+3033,PowerLaw,0.035736386,0.106915236,3FGL J1350.8+3035,B2 1348+30B,0.9987618,0.953262,0
333.62628,59.75962,-22.162731917223084,2.3331046,0.1932109,0.18525638,1.8881413,-0.047670208,-0.45156273,0.0040040775,-0.6925432,-0.5347209,-0.9999999,0.9951004,4.6256810489457845,7.1143971839627165,AGN,fsrq,4FGL J1351.0+0029,PowerLaw,0.124724016,0.43835866,3FGL J1351.1+0030,PKS 1348+007,0.99091625,0.92092836,0
