Source_Name,GLON,GLAT,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,CLASS2,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times used
4FGL J1232.5+4821,131.51302,68.45979,1266.3486,-21.811838018824417,2.3356133,0.10913096,0.08054756,1.4476659,0.9995954,-0.5631144,0.0013525669,0.6666667,-0.629593,-0.7223681,-0.48154625,-0.9999666,2.015638605036182,PowerLaw,AGN,0.06234851,0.18289267,,,fsrq,GB 1230+486,0.9991284,0.9681466,0,0.9482736968510819,0.051726303148917956,0.9284037100146117,0.07159628998538915,0.9462746012859681,0.053725398714031876,0.932438427595317,0.06756157240468261,306
4FGL J1232.5-3720,298.7848,25.378664,3216.8628,-21.694399143987756,1.948736,0.09898095,-0.008538868,0.19706307,-0.045369934,-0.54914606,4.0643563E-4,0.6666667,-0.58313406,-0.4116833,-0.36201075,-0.46722725,2.309378543080472,PowerLaw,AGN,0.038298458,0.16836992,3FGL J1232.5-3720,3FHL J1232.5-3720,bcu,NVSS J123235-372051,0.0,0.94146717,0,0.94892551797003,0.05107448202997067,0.9297307201819938,0.07026927981800635,0.9433004520779054,0.05669954792209463,0.9337547335621565,0.06624526643784376,288
4FGL J1233.1+1703,279.1886,79.076004,3736.1191,-22.57047910266826,1.8560429,0.40161362,0.6462032,2.961569,-0.998735,0.9999665,0.0024621282,0.6666667,-0.45812076,-0.14269388,-0.64002526,-0.99986917,2.6968490399674145,PowerLaw,AGN,0.39155352,0.5386545,,,bll,RX J1233.0+1701,0.9966582,0.0,2,0.9432027701593846,0.05679722984061579,0.934711965836633,0.06528803416336706,0.9367569612211973,0.06324303877880257,0.9176726065956198,0.08232739340438006,307
4FGL J1233.6+5027,130.02357,66.421906,923.7113,-22.539588108644733,2.4973311,0.27030256,0.4566663,2.5670958,0.98707795,-0.59951615,0.008191406,0.6666667,-0.6515192,-0.87213343,-0.7357394,-0.99999964,1.8032825093351912,PowerLaw,AGN,0.29264033,0.64408076,,,bll,TXS 1231+507,0.9754092,0.86105764,0,0.926902025709778,0.07309797429022175,0.933638382439301,0.06636161756069893,0.9271852173445477,0.07281478265545188,0.9133083046667315,0.08669169533326938,314
4FGL J1233.7-0144,293.83102,60.815758,1674.0779,-20.691056925789674,2.0762272,0.05863928,0.010320294,0.3641789,-0.53864855,-0.5809168,2.79183E-4,0.6666667,-0.5695229,-0.49547377,-0.5245277,-0.53729504,3.3542305530612597,PowerLaw,AGN,0.02598759,0.075512476,3FGL J1233.7-0145,3FHL J1233.7-0145,bll,NVSS J123341-014426,0.9993614,0.8865303,0,0.9680171438905142,0.03198285610948547,0.9377377945854259,0.062262205414574,0.9595121095896917,0.04048789041030864,0.9423483972696028,0.05765160273039743,274
4FGL J1234.0-5735,300.5981,5.196961,2793.4524,-20.413204984641183,1.9694204,0.08030889,0.115255535,3.3959575,-0.9995843,0.9960694,3.9383007E-4,0.6666667,-0.25215852,-0.5246603,-0.3941717,-0.69584525,3.138662522098087,LogParabola,AGN,0.037581544,0.10526205,3FGL J1233.9-5736,3FHL J1233.9-5735,bcu,AT20G J123407-573552,0.9997579,0.867929,0,0.9381772922213512,0.06182270777864942,0.9255755953791536,0.07442440462084723,0.9389439922992441,0.06105600770075571,0.9290744874269347,0.07092551257306585,304
4FGL J1234.7-0434,295.0574,58.04954,3099.3838,-22.265278270002668,2.0267816,0.15251756,-0.007738625,0.11070757,-0.7647569,-0.5404233,4.6905302E-4,0.6666667,-0.52596813,-0.6718814,-0.16654727,-0.4644336,1.7189592050794267,PowerLaw,AGN,0.0666099,0.20420131,3FGL J1234.7-0437,3FHL J1234.8-0435,bcu,NVSS J123444-043623,0.9921539,0.0,0,0.9504024367498631,0.04959756325013666,0.9325049748815079,0.0674950251184927,0.9453963222682733,0.05460367773172662,0.9328316869896992,0.06716831301030102,309
4FGL J1236.3+3858,136.8557,77.73624,2894.0872,-22.282802113073146,1.9653542,0.1624445,0.03002731,0.4338866,-0.99997073,0.99973065,8.244163E-4,0.6666667,-0.5327754,-0.49479562,-0.38813716,-0.5512931,2.511246071958159,PowerLaw,AGN,0.07186086,0.2581634,3FGL J1236.6+3901,3FHL J1236.3+3858,bll,RX J1236.4+3859,0.9971552,0.82230806,0,0.9144146445020699,0.08558535549793,0.930164520959387,0.06983547904061296,0.9117061935317631,0.08829380646823695,0.8937467892968374,0.10625321070316233,294
4FGL J1236.9-7232,301.82956,-9.692872,2193.6682,-22.196655247003765,2.3623421,0.25595862,0.20442843,1.932282,0.9952634,0.97815925,0.0037559185,0.6666667,-0.6912117,-0.7425659,-0.80762756,-0.9998049,2.0849644872732926,PowerLaw,AGN,0.13296685,0.41122147,,,rdg,PKS 1234-723,0.99048805,0.9124973,0,0.93555115665963,0.06444884334036911,0.9323035675595217,0.0676964324404779,0.9344517718937656,0.06554822810623434,0.9201149648358358,0.07988503516416441,295
4FGL J1237.8+6256,125.573105,54.124203,4103.1406,-23.17827929729502,1.9738982,0.12962177,-0.11517865,1.2198826,-0.53122103,-0.8472219,0.0021205363,0.6666667,-0.7132409,-0.06943968,-0.5500141,-0.56157106,2.8647212877622614,PowerLaw,AGN,0.046242353,0.8344125,3FGL J1237.9+6258,,bll,1H 1241+626,0.9860773,0.8797635,0,0.9268460419663899,0.07315395803361029,0.933860877324349,0.06613912267565109,0.9213721818291588,0.0786278181708404,0.9096052303519816,0.09039476964801828,307
4FGL J1238.1-4541,300.50992,17.123297,2022.2422,-21.441902471975165,2.1469786,0.11300861,0.14429519,2.4611516,-0.9874003,0.9053723,0.0014608516,0.6666667,-0.54087317,-0.5718229,-0.63309723,-0.9999909,2.9211705429311063,PowerLaw,AGN,0.07046345,0.23125587,3FGL J1238.3-4543,,bcu,PMN J1238-4541,0.9984038,0.9350195,0,0.9331784280574296,0.06682157194257018,0.9292779706354232,0.07072202936457675,0.9278660337221799,0.0721339662778208,0.9179244849621998,0.0820755150378,287
4FGL J1238.3-1959,298.74963,42.77114,1607.533,-21.24290642890573,2.1435409,0.0893977,0.04944867,1.1450379,-0.59789705,-0.47917292,6.801153E-4,0.6666667,-0.5968232,-0.46896386,-0.8930613,0.22398093,3.4457492280350137,PowerLaw,AGN,0.045117896,0.13166358,3FGL J1238.2-1958,,bll,PMN J1238-1959,0.9997558,0.94838065,0,0.9511092533424821,0.048890746657517886,0.9352487892602273,0.06475121073977222,0.9468063075621744,0.053193692437825756,0.9247096733608532,0.07529032663914674,287
4FGL J1238.5-1201,297.9322,50.71812,395.9771,-22.113977330894624,2.8516357,0.10526488,0.0048880116,0.06656093,-0.46519235,-0.704426,0.0028416915,0.6666667,-0.7829639,-0.8485163,-0.6569855,-0.9987031,2.6811349442060046,PowerLaw,AGN,0.06309595,0.18425879,3FGL J1239.1-1158,,fsrq,TXS 1235-117,0.8857802,0.0,0,0.9504805516095467,0.0495194483904529,0.9335776452750738,0.06642235472492575,0.9438251838254791,0.05617481617452058,0.9279295245636077,0.07207047543639176,291
4FGL J1239.4+0728,294.15402,70.13804,1746.8018,-21.739094981000953,2.1745377,0.13981906,0.10025323,1.097686,-0.9087628,0.9928763,0.0010399555,0.6666667,-0.42767814,-0.6819129,-0.71668524,-0.20846415,2.263707536898029,PowerLaw,AGN,0.09601227,0.19282605,3FGL J1239.4+0727,,bcu,PKS 1236+077,0.9958494,0.94050765,0,0.9542673305060126,0.04573266949398807,0.9353801995686473,0.06461980043135254,0.9443967631895247,0.05560323681047552,0.9318205895690388,0.06817941043096158,285
4FGL J1239.5+0443,295.1923,67.4212,501.4889,-18.880513258451057,2.3737314,0.023806173,0.10998759,9.468536,0.039668985,-0.56044555,5.0537044E-4,0.6666667,-0.65684676,-0.6972496,-0.892836,-0.99994767,7.452319958311874,LogParabola,AGN,0.012680177,0.039479863,3FGL J1239.5+0443,3FHL J1239.6+0443,fsrq,MG1 J123931+0443,0.999381,0.9810127,0,0.9567296149866397,0.043270385013360835,0.9292682654287614,0.0707317345712381,0.9526925489987506,0.04730745100124921,0.9304446479222905,0.06955535207770892,309
4FGL J1240.1-6846,301.90872,-5.9240003,1539.2808,-21.57435822880859,2.446927,0.13332963,0.08091151,1.3072451,-0.5547046,-0.59621686,0.0017353647,0.6666667,-0.7409702,-0.5531041,-0.72087735,-0.9999734,1.923471335390929,PowerLaw,AGN,0.07037296,0.23835437,,,bcu,PKS 1236-684,0.9935939,0.9554877,0,0.9349497564251475,0.06505024357485181,0.9341619387093617,0.06583806129063834,0.9269976308799358,0.07300236912006404,0.9119935892820404,0.08800641071795909,279
4FGL J1240.4-2606,299.85397,36.690536,1512.9054,-22.289682719354087,2.3891423,0.29418606,0.2834693,1.4758319,0.98203504,-0.7442774,0.003420367,0.6666667,-0.41935998,-0.55571914,-0.9999337,-0.611539,1.952907717218545,PowerLaw,AGN,0.18795557,0.4916517,,,bcu,PMN J1240-2608,0.98753875,0.0,0,0.9165346846515579,0.0834653153484427,0.9288381380940184,0.071161861905982,0.9117111992245928,0.08828880077540695,0.8960618297791917,0.10393817022080858,294
4FGL J1240.4-7148,302.06546,-8.962316,4432.116,-21.098952195430797,1.9335433,0.09197405,0.04858229,1.2468086,0.9964901,-0.39544165,3.6718673E-4,0.6666667,-0.6630686,-0.29979196,-0.36748302,-0.83905816,1.751722828305177,PowerLaw,AGN,0.0420514,0.14382514,3FGL J1240.3-7149,3FHL J1240.5-7148,bcu,2MASS J12402118-7148578,0.999665,0.9296817,0,0.9280373932359975,0.07196260676400174,0.9309908801246695,0.06900911987533014,0.9290534258044171,0.07094657419558283,0.9152340820855268,0.08476591791447308,282
4FGL J1241.3+4236,129.83353,74.38699,619.81586,-23.067665755258346,2.6646988,0.2582758,0.09869924,0.63460755,0.05571874,-0.48771447,0.0052200635,0.6666667,-0.8461913,-0.99995303,0.9990095,-0.9998755,1.0037473359048468,PowerLaw,AGN,0.17831275,0.41623643,,,bcu,B3 1239+429,0.96457076,0.0,0,0.9340180042358626,0.0659819957641366,0.9360042728689697,0.06399572713103086,0.9297601844996634,0.07023981550033627,0.9137948638067664,0.08620513619323326,309
4FGL J1241.5+3439,137.99036,82.18834,3655.9585,-22.692935361788777,1.9206735,0.20983829,0.023145184,0.2579604,-0.99994427,0.99933374,4.9072405E-4,0.6666667,-0.6492785,-0.07427599,-0.89221185,-0.05319325,2.6827321322838853,PowerLaw,AGN,0.088313796,0.2476581,,,bll,RX J1241.6+3440,0.9925095,0.8832596,0,0.9118382073317108,0.08816179266828901,0.9347980347425453,0.06520196525745443,0.9027651346587211,0.09723486534127858,0.8947285212578383,0.10527147874216168,309
4FGL J1241.8-1456,299.46066,47.869183,3897.8718,-21.720876082677695,1.8303522,0.14653312,0.1763318,2.4577312,0.97661215,-0.83032304,7.109396E-4,0.6666667,0.24153285,-0.2477815,-0.6981401,-0.21839698,2.6101759815438323,PowerLaw,AGN,0.08630437,0.20907141,3FGL J1241.6-1456,3FHL J1241.8-1455,bll,RX J1241.8-1455,0.9998443,0.9902423,0,0.9269428286591617,0.07305717134083807,0.9289956848628615,0.07100431513713854,0.9162878943772526,0.08371210562274733,0.9073502155589137,0.09264978444108639,298
4FGL J1241.9+0636,296.24545,69.35174,4616.707,-22.69685609328047,1.8985188,0.65457636,0.84485394,2.0052207,-0.9338546,-0.71455526,0.0022391847,0.6666667,-0.76120085,-0.073386535,-0.47281733,-0.99998665,2.5019885236626025,PowerLaw,AGN,0.39137396,0.12023038,3FGL J1241.9+0639,,bll,1ES 1239+069,0.99075115,0.84180117,0,0.9305667843901224,0.06943321560987775,0.9288253012006371,0.07117469879936258,0.92582199024094,0.07417800975906057,0.9164683046176539,0.08353169538234606,304
4FGL J1242.9+7315,123.77612,43.85349,5502.4,-22.82210518895093,1.749342,0.14217795,-0.009316797,0.12924819,0.8822484,-0.51240134,2.5942E-4,0.6666667,-0.25123742,-0.2205809,-0.60612655,-0.15621275,2.2231601118669175,PowerLaw,AGN,0.06297388,0.19556366,,3FHL J1243.0+7316,bcu,S5 1241+73,0.99701357,0.96525866,0,0.937678529904917,0.06232147009508317,0.93580028804633,0.06419971195367062,0.9339999955484811,0.06600000445151835,0.9149786204185958,0.08502137958140432,313
4FGL J1243.0+3950,130.19408,77.176216,439.4394,-23.021665957118866,2.8390338,1.1821713,-0.04525452,0.4820015,-0.20870888,-0.7605274,0.0018118182,0.6666667,-0.7695495,-0.65988237,-0.99974823,0.31145328,1.561677905756016,PowerLaw,AGN,0.015049929,0.19172183,,,bcu,SDSS J124318.91+395117.7,0.9423397,0.0,0,0.9373387805828631,0.06266121941713644,0.9248166022262022,0.07518339777379798,0.9355144989151181,0.06448550108488167,0.924248924776136,0.07575107522386376,301
4FGL J1243.2+3627,132.97047,80.509544,1636.7169,-19.91180158932016,1.7830449,0.04290849,0.053018115,3.0561926,0.89760524,-0.41210496,1.8378693E-4,0.6666667,-0.3964641,-0.28737515,-0.48289242,-0.40297234,2.238614139437904,LogParabola,AGN,0.015681917,0.05280352,3FGL J1243.1+3627,3FHL J1243.2+3627,bll,Ton 116,0.99958134,0.99303895,0,0.8976451487994405,0.1023548512005595,0.9279679436057788,0.0720320563942218,0.9017332886286116,0.0982667113713888,0.8846907862593703,0.11530921374062937,288
4FGL J1243.9-0218,299.12427,60.50809,1533.8872,-21.60354915433032,2.2071846,0.15513884,0.19474271,2.2837534,-0.052367844,-0.62553686,0.002201196,0.6666667,-0.50722337,-0.5247443,-0.74585974,-0.99999756,3.855822833069186,PowerLaw,AGN,0.09888681,0.31439042,3FGL J1243.9-0217,,bcu,PMN J1243-0218,0.9994594,0.9320822,0,0.9629858230852496,0.03701417691475053,0.9349813315594597,0.06501866844054058,0.9554544055179653,0.04454559448203437,0.9411178177328599,0.05888218226714008,300
4FGL J1244.2-4956,301.74118,12.911367,1796.795,-21.543627548460965,2.2312899,0.10676938,0.035603635,0.6737353,0.9126245,-0.63755125,5.927041E-4,0.6666667,-0.7040328,-0.5126098,-0.6759922,-0.4363055,2.8367389704083164,PowerLaw,AGN,0.05392227,0.13518474,3FGL J1244.3-4955,,bcu,SUMSS J124422-495422,0.9609854,0.0,0,0.9218668051611164,0.07813319483888406,0.9293343368037953,0.07066566319620547,0.9157679796032806,0.08423202039671993,0.9031349910009112,0.09686500899908908,313
4FGL J1244.5+1616,294.20233,79.035034,1553.4867,-22.122219961145905,2.2430716,0.12075949,-0.006097082,0.105528414,0.9463508,-0.31934974,4.7271646E-4,0.6666667,-0.639917,-0.6558819,-0.45843512,-0.67220086,1.991010436761129,PowerLaw,AGN,0.05414535,0.1488054,3FGL J1244.1+1615,,bll,SDSS J124444.35+161621.7,0.9953721,0.0,0,0.9445726649275598,0.05542733507244002,0.9346035986452381,0.06539640135476137,0.9449017868577474,0.055098213142252814,0.9220850228569636,0.07791497714303675,290
4FGL J1245.1+5709,124.63354,59.949482,1879.546,-21.67355430158863,2.1217208,0.11361051,0.044142775,0.8521854,0.9570233,-0.17782702,0.0010715795,0.6666667,-0.602885,-0.41388428,-0.51060194,-0.99992675,2.9434852517436663,PowerLaw,AGN,0.0554716,0.21283771,3FGL J1244.8+5707,3FHL J1245.0+5709,bll,1RXS J124510.5+571020,0.9993396,0.935164,0,0.909342311579174,0.09065768842082673,0.9289580719735364,0.07104192802646293,0.9112493000358504,0.08875069996414969,0.8964872958107486,0.10351270418925164,322
4FGL J1245.8+0232,299.6101,65.37822,1699.6361,-21.607661778089042,2.267954,0.24688487,0.5995569,4.2020864,-0.99930173,0.9975834,0.020358328,0.6666667,-0.4780975,-0.72672564,-0.8554873,-0.9967672,2.7170320742781207,LogParabola,AGN,0.23094705,1.7039748,,,bll,NVSS J124533+022825,0.9241969,0.0,0,0.9547624286390404,0.04523757136095969,0.9304029908342094,0.06959700916579059,0.9515329481004,0.04846705189959955,0.9356030217273781,0.06439697827262225,295
4FGL J1246.3+0112,300.00342,64.05921,2582.5283,-22.4717479721438,2.089877,0.2566084,0.16484952,1.4985131,-0.9823226,0.5861936,0.00280149,0.6666667,-0.7389015,-0.2822091,-0.57616925,-0.9989526,2.3840162957252797,PowerLaw,AGN,0.13792501,0.55499536,,,bll,PMN J1246+0113,0.97972006,0.0,0,0.932446583490917,0.06755341650908298,0.9309431511615707,0.0690568488384292,0.9267433399111473,0.07325666008885336,0.9111652526801397,0.08883474731986077,333
