ln(Flux_Density_3FGL),ln(Unc_Energy_Flux_100_3FGL),Spectral_Index_3FGL,signif_curv,ln(variability_3FGL),hr12,hr23,hr34,hr45,GLAT_1,CLASS_4FGL,Source_Name_3FGL,AGN_BDT,PSR_BDT,AGN_LR,PSR_LR,AGN_NN,PSR_NN,AGN_RF,PSR_RF,Source_Name_4FGL,RAJ2000,DEJ2000,GLON_4FGL,Extended_Source_Name_4FGL,Signif_Avg,Flux1000,Unc_Flux1000,Unc_Energy_Flux100,SpectrumType,PLEC_Flux_Density,PLEC_Index,PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Variability_Index,ASSOC1,ASSOC2,Flags
-29.268783660006132,-27.62395106772369,2.2493107,0.8047628816897905,3.841011526494816,-0.9097590800580474,0.03524679460657557,-0.7152654296318703,-0.7625267821196859,18.820091,AGN,3FGL J0749.5+1320,0.998916228429273,0.0010837715707112678,0.8656745736860803,0.134325426313918,0.932506834991781,0.06749316500821823,0.9160280573397921,0.08397194266020892,4FGL J0749.6+1324,117.4189,13.4075,207.1784,,10.522704,4.629294E-10,6.1867525E-11,4.3002266E-13,LogParabola,4.818839E-13,0.42312187,0.018867606,0.6666667,3.946329,7.0531025,SDSS J074935.95+132156.0,,0
-29.482293038162112,-27.492756032418292,2.199274,0.4536061727691951,3.7395610902266982,-0.689069843690954,-0.41606474097934315,-0.5758825942476845,-0.7317179594463101,5.4891796,AGN,3FGL J0752.6-1629,0.9993725491879103,6.274508120910356E-4,0.952741231762046,0.04725876823795307,0.9366583514186463,0.06334164858135313,0.9826184014983498,0.01738159850165117,4FGL J0752.3-1631,118.0914,-16.5318,234.63164,,12.48657,4.964444E-10,6.0834726E-11,6.8104143E-13,PowerLaw,5.6387034E-14,1.6028332,0.0014203757,0.6666667,2.042154,5.5207243,NVSS J075223-163340,,0
-28.438289654277334,-27.55711501414928,2.2820556,-1.044854711121978,3.5802761864142645,-0.6490850104227932,-0.5928482262152073,-0.5254673190097823,-0.49755286248127495,10.974437,AGN,3FGL J0802.3-0941,0.9992660820586489,7.339179413329294E-4,0.9997689505296261,2.3104947037328092E-4,0.9951808769673878,0.004819123032611615,0.9533715565873249,0.04662844341267445,4FGL J0802.3-0942,120.5752,-9.7139,229.92487,,16.141119,5.576481E-10,5.827562E-11,6.814272E-13,PowerLaw,6.450623E-14,1.6645907,9.2388364E-4,0.6666667,1.9409394,10.388395,WISEA J080215.63-094250.9,,0
-32.589698084069774,-27.709614208135804,1.6670097,0.6881355935098146,3.469690261507449,-0.9994345155630443,0.9899114037983795,0.021278003067697556,-0.34821232385333634,16.261818,AGN,3FGL J0813.5-0356,0.9998316002391835,1.6839976083190254E-4,0.9862715898711859,0.01372841012881368,0.9769436641548205,0.023056335845179084,0.9955745636102161,0.004425436389782233,4FGL J0813.7-0356,123.4294,-3.9498,226.25172,,7.7074566,1.8854417E-10,4.0785226E-11,5.1193565E-13,PowerLaw,7.515609E-15,1.3522948,9.320946E-4,0.6666667,1.5128541,7.8411946,NVSS J081338-035716,,0
-26.197403380134887,-26.95203695916551,2.6124713,1.3285160316425304,4.498429607370188,-0.5209255402626027,-0.8708479959930315,-0.7569134786945546,-0.9086073680690313,-6.4258246,AGN,3FGL J0823.6-4838,0.9963381083518984,0.0036618916480867163,0.8281982333415581,0.17180176665844266,0.6932717676221827,0.3067282323778171,0.9337517094786907,0.06624829052130798,4FGL J0823.7-4838,125.9466,-48.641,265.221,,8.192509,5.2042803E-10,7.6801454E-11,1.7023489E-12,PowerLaw,1.883273E-12,2.5452275,0.0027968746,0.6666667,1.265438,15.357378,PMN J0823-4837,,0
-28.46533984088594,-27.67738510564088,2.34202,-1.447216432169963,3.565351658250661,-0.7688789569982749,-0.5765684247961099,-0.816796467298679,-0.28814059135789155,-14.649408,AGN,3FGL J0826.3-6400,0.9985769117981543,0.00142308820186412,0.9999238094466083,7.61905533911849E-5,0.9951254833954805,0.004874516604519248,0.8970746923122286,0.10292530768777251,4FGL J0826.4-6404,126.6229,-64.0758,278.50034,,13.843457,3.986848E-10,5.1848557E-11,6.084449E-13,PowerLaw,1.918928E-14,1.5569268,6.4080645E-4,0.6666667,1.6650792,13.005329,SUMSS J082627-640414,,0
-27.600940508103648,-27.789558148417083,2.5567951,-0.28993260299693585,4.028596136111275,-0.7006350034277311,-0.7864284986527581,-0.44446285787754547,-0.9999852619696054,32.552692,AGN,3FGL J0830.8+2629,0.9997393058894218,2.6069411057016973E-4,0.9978506657412568,0.002149334258743339,0.9939984054222049,0.006001594577794598,0.9827741459131586,0.01722585408684027,4FGL J0831.4+2631,127.8737,26.5248,197.42659,,4.6505213,1.258179E-10,3.5408322E-11,5.126358E-13,PowerLaw,7.46282E-13,2.6367772,4.135103E-4,0.6666667,0.13847667,7.876081,MG2 J083121+2629,,0
-31.4924977858735,-28.00942004035235,2.0133777,-2.3840516346716316,3.998992443205006,0.24455699697691782,-0.667437805437625,-0.34672057595854444,-0.6070125313030804,35.168575,AGN,3FGL J0848.5+7018,0.9998790524123488,1.2094758763243912E-4,0.999998165182995,1.8348170067360224E-6,0.9963413425418786,0.003658657458121806,0.9990147164295756,9.85283570424206E-4,4FGL J0848.7+7017,132.1811,70.2953,144.01358,,12.465027,2.654627E-10,3.430904E-11,3.8129875E-13,PowerLaw,3.6459127E-14,1.5941174,0.0021147875,0.6666667,1.8239057,7.2215266,GB6 J0848+7017,,0
-27.348889217235648,-27.745079941322963,2.5718791,0.2044346664636327,4.343619560426675,-0.5890010317331776,-0.7123852720147898,-0.6902800166444242,-0.9999896920244272,35.225597,AGN,3FGL J0855.4+7142,0.9999711001489613,2.889985105829666E-5,0.990939790751134,0.009060209248866373,0.9916426150459966,0.00835738495400507,0.9930196759563288,0.0069803240436712155,4FGL J0855.9+7144,133.9754,71.7419,142.1059,,9.864766,2.5687286E-10,3.572939E-11,5.6088847E-13,PowerLaw,4.9853204E-13,2.449444,0.0011786403,0.6666667,0.5354282,19.355148,GB6 J0856+7146,,0
-29.42522224357994,-28.06135407172986,2.23863,0.26019930725329776,3.8325972573958644,-0.42950195498341703,-0.6318236864444325,-0.44979452680579185,-0.9999509340319873,36.91735,AGN,3FGL J0900.0+6754,0.9986244652443242,0.0013755347556881385,0.9705587842536366,0.02944121574636369,0.982601354280082,0.01739864571991732,0.8856859699356758,0.11431403006432377,4FGL J0901.2+6742,135.3164,67.7129,146.58289,,7.257024,2.015775E-10,3.3654773E-11,5.3564385E-13,PowerLaw,8.1620604E-13,2.3578324,0.0035732936,0.6666667,1.2142247,14.929528,TXS 0856+679,,0
-29.80976493925825,-28.063394989230225,2.166111,0.07907824272670663,3.7843540749425495,0.09924715701423087,-0.688625734664367,-0.47883913007950885,-0.538020331778664,39.773136,AGN,3FGL J0931.8+6739,0.9998594935179863,1.4050648202511737E-4,0.995935129924746,0.004064870075253519,0.9936178041398566,0.006382195860144129,0.9978074684996223,0.0021925315003786254,4FGL J0931.9+6737,142.9845,67.6213,145.1963,,17.31336,4.7928517E-10,4.111153E-11,4.505101E-13,PowerLaw,2.850023E-13,2.050035,0.0011777626,0.6666667,1.6589862,30.451124,NGC 2892,,0
-31.912352026185115,-27.55196098313133,1.748642,0.3866197784563455,3.5099536053719604,0.9986122168956176,-0.6666877778435081,-0.23843937131195794,-0.453939302351075,24.695732,AGN,3FGL J0935.1-1736,0.999594573447694,4.0542655228679704E-4,0.9845469129060268,0.015453087093972575,0.9883405120980031,0.011659487901997221,0.9943421104147298,0.005657889585270879,4FGL J0935.3-1736,143.8272,-17.6076,250.5281,,9.417258,3.209966E-10,5.7065536E-11,6.3072534E-13,PowerLaw,1.5449574E-14,1.5907303,8.7629736E-4,0.6666667,1.5784745,6.9245996,NVSS J093514-173658,,0
-31.64883667477384,-27.726419815650644,1.8428967,-1.0129562972987205,3.8475298165963836,0.15237336474744456,-0.5016740004470066,-0.37105409870947276,-0.43797270566742486,22.432587,AGN,3FGL J0936.3-2114,0.999777279439827,2.2272056018973028E-4,0.9998740099510344,1.2599004896407306E-4,0.9957002714921741,0.004299728507825248,0.997990579928554,0.0020094200714465267,4FGL J0936.3-2111,144.091,-21.1974,253.58066,,11.189727,3.0721636E-10,4.4636995E-11,5.4229353E-13,PowerLaw,2.6826806E-14,1.4562076,0.0014593902,0.6666667,1.8805065,10.984874,TXS 0933-209,,0
-27.29402737245853,-27.521158161477608,2.5450487,0.19190944573536384,3.8035821949740836,-0.5658351259186597,-0.8527316300072291,-0.6051441364236813,-0.4120250524414972,-8.7593565,AGN,3FGL J0937.8-6407,0.9998437300764691,1.5626992352078264E-4,0.9967026844317646,0.0032973155682350843,0.9847953208333674,0.015204679166633353,0.9794042174665043,0.020595782533496147,4FGL J0938.9-6403,144.747,-64.0518,283.69522,,8.706359,3.9156997E-10,5.3547205E-11,6.6620857E-13,PowerLaw,1.4779868E-13,2.1217437,0.0010299039,0.6666667,0.9569662,12.545775,1RXS J093850.5-640334,,0
-31.234978266982388,-27.725169940367152,1.889783,0.6019432087326994,3.9268556557649115,0.9996615104779492,-0.3996023431786813,-0.418055719748217,-0.7715195934629063,27.203981,AGN,3FGL J0937.9-1435,0.999544401951858,4.5559804815176153E-4,0.9652534797336149,0.03474652026638443,0.9793314899306801,0.020668510069319437,0.9801351659921462,0.01986483400785325,4FGL J0937.9-1434,144.4751,-14.5706,248.47757,,8.480978,2.2489785E-10,4.2236232E-11,4.777141E-13,PowerLaw,1.8212347E-14,1.3433411,0.0021087143,0.6666667,1.9497107,35.061447,NVSS J093754-143350,,0
-26.399844085025233,-28.06251705539253,2.7351112,0.6467729781033181,3.9768854116092935,-0.7245862837322423,-0.7258989230645956,-0.9981149336858353,-0.9985059059315889,47.513985,AGN,3FGL J0946.2+5209,0.9990244105704209,9.755894295965294E-4,0.8639668386928285,0.1360331613071705,0.940578881833325,0.0594211181666751,0.9579026896738357,0.04209731032616502,4FGL J0945.2+5200,146.3162,52.0053,164.25072,,7.9215035,1.429169E-10,2.8806957E-11,4.3439972E-13,PowerLaw,2.3365242E-12,2.7439814,0.0010978816,0.6666667,0.1742869,46.100487,WISE J094452.09+520233.4,,2
-32.394808558730524,-27.707330293573854,1.69938,0.32247740708444916,3.676919467755201,0.9991931653704899,-0.03194543798328459,-0.3606983226225816,-0.42956698665530235,43.266056,AGN,3FGL J0952.8+0711,0.999918416663371,8.158333664191017E-5,0.990636036966342,0.009363963033655654,0.9924286074377466,0.0075713925622542125,0.9974461867888035,0.002553813211195714,4FGL J0952.8+0712,148.2194,7.2141,229.70586,,7.744897,1.8980832E-10,3.6715353E-11,4.1452172E-13,PowerLaw,2.554429E-14,1.4934864,0.002210118,0.6666667,1.584112,8.838573,SDSS J095249.57+071329.9,,0
-29.598907186373758,-27.665467022635102,2.2513545,-0.503352450946157,3.774973385378911,-0.6031709174111213,-0.7645492305399489,-0.41372757516672376,-0.45028903739418297,13.3537445,AGN,3FGL J1013.4-4008,0.9997884777272931,2.1152227270685489E-4,0.9994845690301338,5.154309698668549E-4,0.9949325876607878,0.005067412339211802,0.9865192298368273,0.013480770163173554,4FGL J1013.4-4006,153.3688,-40.1079,272.93286,,7.230902,2.7538694E-10,4.7634875E-11,5.5746293E-13,PowerLaw,7.229927E-14,1.8925273,0.0016262636,0.6666667,1.2675769,12.398871,NVSS J101319-400549,,0
-26.89286204274338,-27.75517727938996,2.605058,0.6553817599545887,3.784264017515369,-0.6439094994574138,-0.6906801617513807,-0.8160029087258379,-0.9999873568522542,24.449688,AGN,3FGL J1016.9-2653,0.9987583627801088,0.0012416372198908166,0.8387813987061905,0.16121860129381094,0.9204817576858249,0.07951824231417583,0.9125822858577484,0.08741771414225072,4FGL J1016.5-2650,154.1403,-26.8434,265.1245,,4.411934,1.3546368E-10,4.1513123E-11,4.711393E-13,PowerLaw,8.8346595E-15,1.8007448,0.0011350334,0.6666667,0.74121815,3.3542218,NVSS J101634-265057,,0
-30.29448512001838,-28.107679801014882,2.0730712,0.30831670647552906,3.7327617850241137,-0.6167957728610689,-0.3979271869280469,-0.6845822403987468,-0.42559603097813836,32.79398,AGN,3FGL J1027.8+8253,0.9993811709002711,6.188290997497423E-4,0.9836169249545829,0.016383075045417847,0.9901844288241148,0.009815571175884863,0.9805951880468766,0.019404811953123713,4FGL J1027.6+8251,156.9227,82.8611,127.910866,,12.220974,2.957849E-10,3.3759506E-11,3.6888968E-13,PowerLaw,1.9206067E-13,2.1408393,6.660208E-4,0.6666667,0.8561441,14.316444,2MASS J10284195+8253398,,0
-29.645836865279055,-27.371245429709937,2.0194092,-0.3643682761591756,3.84081976430168,-0.7226199448567925,-0.333053303884775,-0.41091321677183107,-0.5318664184143456,6.509114,AGN,3FGL J1033.4-5035,0.9995215364369887,4.7846356300018997E-4,0.9987590431028494,0.001240956897150037,0.9915743571084966,0.008425642891502463,0.9954727540653916,0.004527245934609259,4FGL J1033.5-5035,158.381,-50.586,281.72333,,18.959562,8.2401075E-10,7.657026E-11,8.4955003E-13,LogParabola,9.2420666E-14,1.1809151,0.0026640608,0.6666667,3.662694,9.587803,2MASS J10333216-5035287,,0
-28.51930140384358,-27.78050470525203,2.3966603,-1.2783363937623566,4.078931674903652,-0.728465019357198,-0.6069864264335868,-0.7803700380139518,-0.3792961505345106,29.232199,AGN,3FGL J1038.0-2425,0.9993552251018847,6.447748981310055E-4,0.9999575901352636,4.2409864736564106E-5,0.9960383375729476,0.003961662427052931,0.9653492585805536,0.03465074141944616,4FGL J1038.2-2425,159.5588,-24.4239,267.97226,,5.921679,2.0813416E-10,4.0562262E-11,4.6533746E-13,PowerLaw,6.4945526E-14,2.0306182,9.030517E-4,0.6666667,0.6728451,35.76898,NVSS J103824-242355,,0
-30.864857899907452,-27.91364241571991,2.0938542,-1.493813783318058,4.133422428634811,-0.6941554305768627,-0.3847488882243537,-0.5513584201576446,-0.6187810629488244,40.555935,AGN,3FGL J1039.5+7324,0.999858979171193,1.410208288316641E-4,0.9999609941364399,3.900586356049891E-5,0.996109414000188,0.0038905859998104894,0.9989247713695281,0.001075228630472089,4FGL J1039.9+7326,159.9978,73.4422,134.67436,,7.564881,2.1065047E-10,3.4671176E-11,4.448289E-13,PowerLaw,4.7653586E-14,2.1291614,5.343673E-4,0.6666667,0.5960269,9.621535,GB6 J1039+7326,,0
-31.199470693694828,-27.679014072952057,1.8951391,-0.3572142321856451,3.839878157392413,0.10581593933408202,-0.41578512044986043,-0.21618707237163082,-0.731583104628477,19.057636,AGN,3FGL J1047.8-3737,0.9995477582702056,4.522417297811867E-4,0.9986104477341625,0.0013895522658390065,0.9943175527583253,0.005682447241675756,0.995996877143719,0.0040031228562806866,4FGL J1047.9-3738,161.9882,-37.6456,277.476,,8.768316,2.1908933E-10,4.1025294E-11,4.789437E-13,PowerLaw,1.1636964E-14,1.6884774,3.675826E-4,0.6666667,0.8327415,7.123385,GALEXASC J104756.99-373730.1,,0
-29.58669309700405,-27.823114623086415,2.1529865,0.099895740939133,4.0671557400245835,-0.1817822137558012,-0.6246748922224886,-0.40554912921252817,-0.9144903859236798,59.610462,AGN,3FGL J1049.7+1548,0.9845498295161697,0.01545017048380959,0.9915447466438854,0.008455253356115185,0.991782142378733,0.008217857621266743,0.9225926033931175,0.07740739660688273,4FGL J1049.5+1548,162.3892,15.8086,228.4733,,15.140002,4.740692E-10,4.8057825E-11,5.302743E-13,PowerLaw,2.9617706E-13,1.9833304,0.0018394343,0.6666667,1.7065884,14.290591,GB6 J1049+1548,,0
-25.867928080721022,-27.552545111817437,2.4701045,1.0092038592242103,5.9169331430119145,-0.6531359199103126,-0.6696544692745721,-0.7831719119477484,-0.7784791081600314,53.412853,AGN,3FGL J1050.4+0435,0.9999356508295978,6.434917038587729E-5,0.9982061863771654,0.0017938136228353107,0.9942108946476474,0.005789105352351862,0.9873544035731969,0.012645596426803392,4FGL J1050.1+0432,162.5464,4.5377,245.54997,,22.000269,6.9602646E-10,5.7708657E-11,6.647889E-13,PowerLaw,5.1339874E-12,2.3078501,0.003942687,0.6666667,2.4624872,250.56462,MG1 J105009+0433,,0
-27.208283965375752,-28.07041526402123,2.618117,-0.12271038010430213,4.177052023974992,-0.5179475262805885,-0.8179979005608006,-0.6664761321290774,-0.999825413107533,57.50103,AGN,3FGL J1103.3+5239,0.9996793079900221,3.2069200999855187E-4,0.9960099935033341,0.003990006496666178,0.9929204513464777,0.007079548653522305,0.9840409341503257,0.015959065849674603,4FGL J1102.6+5251,165.673,52.8569,153.63712,,6.593936,1.2169245E-10,2.594512E-11,3.442699E-13,PowerLaw,9.0572477E-13,2.1605957,0.00715136,0.6666667,1.4077581,62.292015,GB6 J1102+5249,,0
-29.402845496045643,-27.647049588315824,2.108555,-2.8687856631005006,4.464618206615873,-0.582751830773311,-0.6497274451329282,-0.4263126053872322,-0.5829628447923153,48.63636,AGN,3FGL J1115.0-0701,0.9999786396327017,2.1360367272095923E-5,0.9999997735169418,2.2648305868898732E-7,0.996356027293916,0.0036439727060832237,0.9996504317558966,3.495682441032433E-4,4FGL J1115.2-0703,168.8065,-7.0608,265.1939,,11.290746,3.8722506E-10,4.8847267E-11,5.579224E-13,PowerLaw,1.6186274E-13,2.1928773,2.1337546E-4,0.6666667,0.35020715,18.441317,NVSS J111511-070238,,0
-29.876798178682034,-27.38001028928551,2.0026665,0.24704912256146377,4.207270190121903,-0.6623755114432194,-0.43912058679901256,-0.3097437059634421,-0.5739548659024465,6.6805735,AGN,3FGL J1117.2-5338,0.9996373313728082,3.626686272030792E-4,0.9969700967639721,0.0030299032360278726,0.9870157164319405,0.012984283568058579,0.9980845085755627,0.0019154914244380553,4FGL J1117.2-5337,169.3179,-53.6266,289.13382,,17.489609,7.1199757E-10,7.7038306E-11,6.7404556E-13,LogParabola,9.953999E-14,0.9202085,0.004385128,0.6666667,4.7747617,8.054806,MGPS J111715-533816,,0
-29.546475350704576,-27.79157322793935,2.1532753,0.3725095915587261,4.014583131653117,-0.14306173230024366,-0.6515233007893216,-0.6412320480913608,-0.49989355218574094,56.531345,AGN,3FGL J1117.7+0217,0.9992134579930525,7.865420069356481E-4,0.988985357986656,0.01101464201334258,0.992060965237047,0.00793903476295358,0.9865639683906702,0.013436031609330077,4FGL J1117.6+0217,169.408,2.295,256.80746,,5.1404757,1.5916363E-10,3.6946293E-11,5.7761874E-13,PowerLaw,2.3165177E-13,2.5631974,-1.7788357E-4,0.6666667,0.15177962,11.162778,PMN J1117+0216,,0
-28.759398440702945,-27.78392209362557,2.2875624,-0.05405103029023926,3.8026634821652667,0.8490063360961918,-0.7452895807467409,-0.38760436452103764,-0.7959546534391646,33.262474,AGN,3FGL J1123.3-2529,0.9990652552745313,9.347447254858197E-4,0.9968829237152034,0.003117076284796677,0.9936498175602994,0.006350182439700814,0.953521994325547,0.046478005674452476,4FGL J1123.4-2529,170.8683,-25.488,279.08344,,7.8076544,2.570205E-10,4.1631747E-11,4.6324815E-13,PowerLaw,1.3822911E-13,1.5345505,0.0048511024,0.6666667,2.2563562,24.553307,NVSS J112325-252858,,0
-28.836022048597346,-27.484564416143872,2.2883708,0.9441451698904385,3.8011106624132984,-0.09225129963034154,-0.6406026783753854,-0.5617936970519364,-0.889376990688213,69.59608,AGN,3FGL J1129.0+3758,0.9155405605268919,0.08445943947311259,0.7660127624683942,0.23398723753160622,0.8865395776405526,0.11346042235944834,0.5806060127611822,0.4193939872388178,4FGL J1128.8+3757,172.2042,37.9657,175.72609,,13.708386,4.995114E-10,5.352304E-11,7.4822787E-13,PowerLaw,1.6621891E-13,2.0592604,0.001646805,0.6666667,1.5024968,8.730306,NVSS J112903+375655,,0
-31.865543958182304,-27.514663451186365,1.7402625,0.8561008430476389,3.8425270645658705,-0.9904492618808212,0.6707402468482938,-0.04219475126197726,-0.29646512997111557,-15.812871,AGN,3FGL J1130.7-7800,0.9986550502052282,0.0013449497947801744,0.9912382753394865,0.008761724660514949,0.9805749195778947,0.01942508042210477,0.9900437891797377,0.009956210820261942,4FGL J1130.5-7801,172.6251,-78.0232,298.65366,,15.382485,3.5557532E-10,4.965832E-11,7.673061E-13,LogParabola,1.609354E-14,1.124221,0.0010413349,0.6666667,3.162607,10.615084,SUMSS J113032-780105,,0
-30.08454596595101,-27.703341087508413,2.1137707,-0.6223347441524084,3.4617446357799047,-0.9998312853634312,0.9957710834283647,-0.5210746263887533,-0.6938106231472982,13.162734,AGN,3FGL J1132.0-4736,0.9998570492746459,1.4295072534518556E-4,0.9979218884634434,0.002078111536557247,0.9927355199085103,0.0072644800914894525,0.9927060311263061,0.007293968873692413,4FGL J1132.2-4736,173.0557,-47.613,289.36633,,11.093864,4.1201462E-10,5.3113257E-11,5.900834E-13,PowerLaw,5.0853046E-14,2.1581364,-3.4073123E-4,0.6666667,1.6764159,7.3025923,SUMSS J113209-473856,,0
-29.18772925370708,-27.73682032779949,2.3295882,-0.14104638241520512,3.4969865982252,0.45270771404712706,-0.6569621824137352,-0.9018211362018765,-0.09979915355201616,13.370589,AGN,3FGL J1150.7-4816,0.9994240336558206,5.759663441979232E-4,0.9974923325622678,0.002507667437733002,0.9935885101863527,0.006411489813645888,0.8966822744237799,0.10331772557622078,4FGL J1150.6-4823,177.6627,-48.3905,292.62973,,10.145105,3.0140626E-10,5.6409107E-11,5.739366E-13,LogParabola,2.7737647E-12,0.16960417,0.0425605,0.6666667,5.636865,3.1289637,PKS 1149-480,,256
-29.762357733029823,-27.885943004706252,2.2214894,-1.4173463215675182,3.7625705715386544,-0.4977767270431319,-0.692555787338802,-0.4473864183404644,-0.7503094784859478,67.7741,AGN,3FGL J1151.5+0957,0.9998778823906991,1.2211760931682303E-4,0.9998815726849087,1.1842731509033122E-4,0.995653380786505,0.004346619213494688,0.9945188010898798,0.00548119891012071,4FGL J1151.3+0957,177.8373,9.9612,260.5561,,12.531918,3.826826E-10,4.6641944E-11,5.2319016E-13,PowerLaw,5.7747286E-13,2.3900163,-3.0241123E-5,0.6666667,0.012539848,3.665143,NVSS J115117+095826,,0
-29.738217648496256,-27.72238548071011,2.0355177,0.4849797994825499,4.0216213487960175,-0.7272655277788749,-0.33533827709321523,-0.318552261714635,-0.741719554706702,62.0972,AGN,3FGL J1200.4+0202,0.9998313792284608,1.6862077151837717E-4,0.9825032604544929,0.017496739545507047,0.9873605234168992,0.012639476583101883,0.9951801159110399,0.004819884088960302,4FGL J1200.2+0201,180.0551,2.0172,274.73035,,14.419474,4.569216E-10,4.8124723E-11,5.193277E-13,PowerLaw,2.123375E-13,1.9155797,0.0013447335,0.6666667,1.5560082,27.68074,87GB 115739.6+021927,,0
-29.565767442986214,-27.71358718794304,2.2530088,0.1520834588833411,3.9961779968298696,-0.9236928729371796,-0.441968610713654,-0.24120506912196016,-0.5730966860935209,46.56981,AGN,3FGL J1200.9-1432,0.999858979171193,1.410208288316641E-4,0.9978517910024779,0.0021482089975218264,0.9940736046631947,0.005926395336806339,0.9770624795182664,0.02293752048173477,4FGL J1200.8-1429,180.2095,-14.4898,284.9548,,4.7651615,1.5058793E-10,4.009028E-11,4.4249982E-13,PowerLaw,2.0654946E-14,0.9754672,0.005113716,0.6666667,1.9712523,6.1092653,NVSS J120055-143040,,0
-27.22355580955134,-27.90958845406548,2.714465,0.6484088814869031,3.749401129455094,-0.9366249220258398,-0.4835679820396297,-0.6253459322892745,-0.31235360769648135,78.42608,AGN,3FGL J1205.9+3315,0.999695360901795,3.0463909821397064E-4,0.9901409181640046,0.009859081835994966,0.9886609050248621,0.011339094975136623,0.9379012161006135,0.06209878389938704,4FGL J1205.8+3321,181.4595,33.3546,177.84662,,5.853369,1.2272827E-10,3.0198063E-11,4.3994918E-13,PowerLaw,6.8294144E-13,2.6924858,-6.8958485E-5,0.6666667,0.04643011,18.65542,SDSS J120542.82+332146.9,,0
-28.540879976703664,-28.11373941104329,2.3979633,-0.3000802127475254,3.720046670900897,-0.6745743196659985,-0.7521874667173101,-0.27452734219068364,-0.9138750190994968,40.739056,AGN,3FGL J1209.9+7607,0.9880753561205967,0.011924643879383525,0.9976535222839427,0.002346477716058798,0.9933978002943219,0.00660219970567777,0.9177124146900495,0.08228758530995052,4FGL J1209.4+7608,182.3625,76.137,126.23373,,11.344999,2.6206357E-10,3.1552164E-11,3.5154486E-13,PowerLaw,9.0260034E-14,1.3407284,0.004830391,0.6666667,2.9509385,11.538372,2MASS J12093020+7609120,,0
-27.977168144787182,-27.59125122667699,2.483003,0.2279159054950114,4.001938752315986,-0.7418969896136055,-0.6465830659187893,-0.6080584709778499,-0.9997312704544301,55.85352,AGN,3FGL J1216.6-0557,0.9964281677548497,0.003571832245169222,0.9746501511567219,0.025349848843277758,0.9869360872040331,0.013063912795966729,0.9048577900449286,0.0951422099550713,4FGL J1216.2-0600,184.0628,-6.0052,287.23694,,12.477866,4.5505338E-10,5.5409517E-11,6.6392253E-13,PowerLaw,1.7472471E-12,2.3818083,0.0017999057,0.6666667,1.0389478,5.629225,,NVSS J121627-055615,0
-30.24867175642334,-27.74198664369315,2.046814,-0.23646336751262084,3.73676397021269,0.4759140856413254,-0.5536652247733336,-0.5781351379168628,-0.2294161173973815,25.2004,AGN,3FGL J1220.1-3715,0.9997832056237727,2.167943762196663E-4,0.9990620837299014,9.379162701011444E-4,0.9950702524644227,0.004929747535576906,0.9974310109272412,0.0025689890727595955,4FGL J1220.2-3713,185.0693,-37.2235,296.07916,,11.476095,3.775796E-10,4.8931137E-11,5.4312045E-13,PowerLaw,5.4449758E-14,1.699729,0.0013698952,0.6666667,1.7756006,4.0915246,2MASS J12201982-3714137,,0
-28.91560588992689,-28.127449545135345,2.517096,0.10989915045517264,3.902867763807746,-0.6597871222117866,-0.807828993075042,-0.8894136004596442,0.5717278106249435,55.79293,AGN,3FGL J1220.3+6055,0.9999371523612361,6.28476387477466E-5,0.9997753918042606,2.2460819574021698E-4,0.9955190209208079,0.0044809790791925245,0.9146214684174155,0.08537853158258632,4FGL J1219.9+6056,184.9837,60.935,129.72911,,8.26573,1.546847E-10,2.891107E-11,3.7409146E-13,PowerLaw,5.835292E-13,2.6582932,-4.6728028E-4,0.6666667,0.7478784,14.958157,87GB 121716.0+611442,,514
-33.096615159184246,-28.004475289952687,1.7372625,-0.7525014458709989,3.846224490832103,0.9978901348157021,-0.4398581104193422,-0.49139232499936175,-0.11265417819313175,37.173252,AGN,3FGL J1222.7+7952,0.9997898750187637,2.101249812576094E-4,0.9998748006851164,1.251993148840684E-4,0.9960050917245379,0.003994908275461559,0.9974342561222437,0.0025657438777555814,4FGL J1223.9+7954,185.9854,79.9025,124.44042,,7.989747,1.447613E-10,3.2454445E-11,3.37621E-13,PowerLaw,5.421577E-15,1.5487592,7.926806E-4,0.6666667,0.8306184,8.224547,NVSS J122358+795329,,0
-29.465777505614533,-27.829988407451747,2.2131422,0.5906881736736298,3.670978178103249,-0.8662469220552407,-0.025507837568691037,-0.6130098485430402,-0.8254535059284659,73.72789,AGN,3FGL J1223.2+1215,0.9923356571036879,0.007664342896326606,0.8833300603947072,0.11666993960529216,0.9467694487506592,0.05323055124934082,0.8806814140798934,0.11931858592010625,4FGL J1223.3+1213,185.8415,12.2312,277.7311,,5.106796,1.6601429E-10,3.9389318E-11,5.139037E-13,PowerLaw,3.30107E-13,1.9369389,0.005085911,0.6666667,1.1769724,7.3262544,MG1 J122332+1208,,1
