SourceName_3FGL,ln(Flux_Density),ln(Unc_EnergyFlux100),Spec_index,ln(significant_curve),ln(variability),hr12,hr23,hr34,hr45,GLAT_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
3FGL J0946.2+5209,-26.399844085025233,-28.06251705539253,2.7351112,0.6467729781033181,3.9768854116092935,-0.7245862837322423,-0.7258989230645956,-0.9981149336858353,-0.9985059059315889,47.513985,438.75192,PowerLaw,0.9990244105704209,9.755894295965294E-4,0.9408205488467237,0.05917945115327654,0.8639668386928285,0.1360331613071705,0.9578543776809884,0.04214562231901087,0.0,0.0,0.0,0.0
3FGL J0948.1-3641,-25.059637655617227,-27.517827975521627,2.722137,0.8933897753091521,3.925668185081077,-0.7216364168963324,-0.842724049451354,-0.6652859035038717,-0.9999628483753479,12.994061,371.0974,PowerLaw,0.9961047847544708,0.0038952152455410407,0.865951806800058,0.13404819319994135,0.876206358529543,0.12379364147045673,0.8418626140878019,0.15813738591219675,0.0,0.0,0.0,0.0
3FGL J0948.8-4243,-27.222055541607187,-27.459683495640757,2.49293,-0.4203802123278177,3.6881014015094946,-0.824832373443464,-0.6007987937120685,-0.4873364861192583,-0.8173929090426296,8.491675,747.778,PowerLaw,0.9935660129907322,0.006433987009280883,0.9916805349461623,0.008319465053838175,0.9977612736522937,0.0022387263477053826,0.8930010721056257,0.10699892789437421,0.0,0.0,0.0,0.0
3FGL J0950.4+7550,-30.188375033910454,-28.238858316053477,2.1966805,-0.8810774850135311,3.7436550980778005,-0.753777667291983,-0.6135119674468132,-0.4312275721345981,-0.6148281291201699,36.535854,1647.9114,PowerLaw,0.9973104357451114,0.002689564254903854,0.9955069671096063,0.004493032890393984,0.9996882488109227,3.1175118907774714E-4,0.9777782618954673,0.022221738104533813,0.0,0.0,0.0,0.0
3FGL J0952.8+0711,-32.394808558730524,-27.707330293573854,1.69938,0.32247740708444916,3.676919467755201,0.9991931653704899,-0.03194543798328459,-0.3606983226225816,-0.42956698665530235,43.266056,5919.232,PowerLaw,0.999918416663371,8.158333664191017E-5,0.9923774085984893,0.0076225914015106856,0.990636036966342,0.009363963033655654,0.9974099490300666,0.002590050969932364,0.0,0.0,0.0,0.0
3FGL J1002.0-2837,-27.179552771147286,-27.71034239222962,2.5761907,0.7430610940389223,3.534677606310953,0.18234178963633058,-0.7618308797382165,-0.7826088846950772,-0.9999097445969283,21.026257,599.48846,PowerLaw,0.9885654184022025,0.01143458159782076,0.8357287079355306,0.1642712920644694,0.73987220192293,0.26012779807707015,0.8683414886445198,0.1316585113554798,0.0,0.0,0.0,0.0
3FGL J1003.7-5215,-28.759949220300605,-27.216269131327827,2.310178,0.9183015089063333,4.022261205816708,-0.020208008546144806,-0.43902546057833947,-0.6783954741086708,-0.8932381550341966,2.5736368,1386.2944,PowerLaw,0.2395127430693623,0.7604872569306425,0.7094554859681673,0.29054451403183307,0.8472893190329378,0.15271068096706153,0.41950175430771064,0.580498245692289,1.0,0.008,0.0,0.902
3FGL J1008.6-5706,-26.889528632039845,-26.159298284121117,2.5090494,0.42790732052775476,3.702983645729566,-0.6555506880989369,-0.7023437771034364,-0.8612066540537527,-0.5483947492712471,-0.94378966,1197.5199,PowerLaw,0.34847018196114216,0.6515298180388556,0.9203933250068869,0.07960667499311327,0.9322922472803046,0.06770775271969562,0.5264253960371895,0.47357460396281076,1.0,0.0,0.0,0.337
3FGL J1010.8-7645c,-29.503479122839636,-27.433741901405472,2.3066106,-2.4022115244248896,3.6197029943471164,-0.7208971663258328,-0.8335474912700632,-0.682467633558795,0.04808428303699735,-16.73817,1710.3887,PowerLaw,0.9993262840753163,6.737159247002948E-4,0.9959042511103127,0.004095748889687257,0.9999987660519923,1.2339480075226127E-6,0.9539579621512797,0.046042037848719665,0.0,0.0,0.0,0.0
3FGL J1013.4-4008,-29.598907186373758,-27.665467022635102,2.2513545,-0.503352450946157,3.774973385378911,-0.6031709174111213,-0.7645492305399489,-0.41372757516672376,-0.45028903739418297,13.3537445,1645.223,PowerLaw,0.9997884777272931,2.1152227270685489E-4,0.9949283964354353,0.005071603564565927,0.9994845690301338,5.154309698668549E-4,0.986331664133064,0.0136683358669377,0.0,0.0,0.0,0.0
3FGL J1016.6-4244,-31.81164971244539,-27.567712569650023,1.7821834,0.538453144808256,3.9338314628386546,0.9904073937621514,-0.6218758596019908,-0.1787684007589381,-0.4091810907784284,11.572934,5159.484,PowerLaw,0.999693323269958,3.066767300544112E-4,0.9852712963869932,0.014728703613006511,0.9945568025653294,0.005443197434670282,0.9971455030425049,0.0028544969574951975,0.0,0.0,0.0,0.0
3FGL J1016.9-2653,-26.89286204274338,-27.75517727938996,2.605058,0.6553817599545887,3.784264017515369,-0.6439094994574138,-0.6906801617513807,-0.8160029087258379,-0.9999873568522542,24.449688,546.05975,PowerLaw,0.9987583627801088,0.0012416372198908166,0.9198926203211278,0.0801073796788715,0.8387813987061905,0.16121860129381094,0.914124423883813,0.08587557611618636,0.0,0.0,0.0,0.0
3FGL J1018.2-6254,-27.231558050764022,-27.254441883194676,2.5677447,0.9583312349112827,3.5205076061273934,-0.7295311573508195,-0.8964387697488055,-0.44394404241767743,-0.7803584534281396,-5.038344,766.8319,PowerLaw,0.9915046415887625,0.008495358411253725,0.6122525130127165,0.3877474869872838,0.8363240306739984,0.16367596932600054,0.8294579072623897,0.17054209273761078,0.0,0.159,0.0,0.0
3FGL J1021.9-5815c,-30.001259014413478,-25.9723927385037,2.3012726,1.1261409733623715,3.6801497609793397,-0.8331143568906989,-0.7598662316734459,-0.695263237909487,-0.6734625557954859,-0.90544313,4090.3057,PowerLaw,0.06602470724754626,0.9339752927524614,0.516836318597364,0.48316368140263594,0.4241513377318756,0.5758486622681241,0.5093522690200827,0.49064773097991743,1.0,0.478,0.77,0.448
3FGL J1024.3-5757,-32.4349600960292,-26.18304786539824,1.895486,-0.269468471695705,3.493529039160589,-0.9447458804556631,-0.6586108859848144,0.1657714625570481,-0.5857553258402034,-0.47046876,13144.951,PowerLaw,0.9127510886603495,0.08724891133963847,0.9753601016365584,0.024639898363442044,0.9969139161109156,0.00308608388908458,0.8860044048538043,0.11399559514619528,0.0,0.0,0.0,0.0
3FGL J1024.4-4545,-31.92547447817228,-27.67923263754388,1.9641942,-0.3912157392959939,3.6577296989777204,-0.6384791393577196,-0.7787782146271861,-0.3713409809454143,-0.028759626750874824,9.841026,4805.6045,PowerLaw,0.999690390665001,3.0960933500956384E-4,0.9942331586307332,0.005766841369267793,0.9995783069008634,4.2169309913696334E-4,0.9967207167265608,0.003279283273440535,0.0,0.0,0.0,0.0
3FGL J1025.1-6507,-27.433528966696493,-27.311600724903556,2.4187806,1.0121243383032237,3.9684795174370726,-0.631374447942205,-0.7200369344596316,-0.9986812404122803,0.9724281552130756,-6.485222,912.7911,PowerLaw,0.9863514092935548,0.013648590706425977,0.9818557312389107,0.01814426876109044,0.9986047738156774,0.0013952261843215602,0.8212568420432885,0.17874315795671186,0.0,0.0,0.0,0.0
3FGL J1025.7-5659c,-29.84240339827648,-26.310490559633124,2.3450043,0.7516377622257335,3.791852877933713,-0.5974564629231315,-0.851565907650221,-0.8425431187486622,-0.636027855023049,0.43840495,2998.7205,PowerLaw,0.34808683842292304,0.6519131615770795,0.781963295215622,0.2180367047843786,0.737895749856392,0.2621042501436064,0.5153967912661959,0.4846032087338041,1.0,0.023,0.01,0.42
3FGL J1025.9-5930,-30.114639116381877,-26.46245769949217,2.2171626,-1.5849902078800344,3.7969040753888965,-0.4250105735026329,-0.6665483405435991,-0.9174860605368117,-0.2426268377497625,-1.6863794,3620.791,PowerLaw,0.9843225967854324,0.015677403214567315,0.9924819659258369,0.007518034074162941,0.9998822751631953,1.1772483680392753E-4,0.8470441572705069,0.15295584272949256,0.0,0.0,0.0,0.0
3FGL J1027.8+8253,-30.29448512001838,-28.107679801014882,2.0730712,0.30831670647552906,3.7327617850241137,-0.6167957728610689,-0.3979271869280469,-0.6845822403987468,-0.42559603097813836,32.79398,2050.8162,PowerLaw,0.9993811709002711,6.188290997497423E-4,0.9901236111547442,0.009876388845256314,0.9836169249545829,0.016383075045417847,0.9813677433429846,0.018632256657015962,0.0,0.0,0.0,0.0
3FGL J1028.3-7419,-26.24949912447082,-27.563853803093593,2.6900532,-0.20786400539267344,3.5387092583050666,-0.6461003954593384,-0.8082714982917591,-0.5713288927269503,-0.9992502314125506,-14.120224,460.24615,PowerLaw,0.9933785535022251,0.006621446497775529,0.9823703924119267,0.01762960758807367,0.9907139973772463,0.009286002622754431,0.9445232405890245,0.05547675941097627,0.0,0.0,0.0,0.0
3FGL J1030.0-5809,-32.76364338235321,-26.282221997442758,1.7922912,-0.6774519968804804,3.9146690415847245,0.596861505574052,-0.6897425997572825,-0.7397071507346173,-0.27493915205647385,-0.24776001,15775.612,PowerLaw,0.735361753548763,0.2646382464512546,0.9825692596309217,0.01743074036907766,0.9984054069338206,0.0015945930661787834,0.8478095937487462,0.15219040625125307,0.0,0.0,0.0,0.0
3FGL J1031.4-5855,-31.022517603784962,-26.552218550581795,2.085076,0.5679900542545059,3.7096845199771153,0.9099596581745061,-0.35619714005782005,-0.6036121613851781,-0.40798036783655317,-0.8111389,5402.8657,PowerLaw,0.9942273118234635,0.00577268817654801,0.9409879115511649,0.059012088448834675,0.96638826481097,0.03361173518902881,0.9419941133843819,0.058005886615618604,0.0,0.0,0.0,0.0
3FGL J1033.0-5945,-27.500378278666066,-26.420410609966947,2.3796062,0.5349944113791332,3.645714874131674,-0.13380793947806563,-0.7311032797867361,-0.7591805089699503,-0.83373362592467,-1.4227036,1555.606,PowerLaw,0.5666381733413901,0.4333618266586137,0.8022682331068738,0.1977317668931259,0.8270324582213565,0.17296754177864263,0.49108960733829754,0.5089103926617025,0.0,0.0,0.005,0.56
3FGL J1033.4-5035,-29.645836865279055,-27.371245429709937,2.0194092,-0.3643682761591756,3.84081976430168,-0.7226199448567925,-0.333053303884775,-0.41091321677183107,-0.5318664184143456,6.509114,2603.0557,PowerLaw,0.9995215364369887,4.7846356300018997E-4,0.9916235942021202,0.008376405797878616,0.9987590431028494,0.001240956897150037,0.9955234215906522,0.004476578409347743,0.0,0.0,0.0,0.0
3FGL J1034.0-5731c,-28.35087886879068,-26.426693694486694,2.2835245,1.0760769308628446,4.050115642244254,0.9998092350480008,-0.8206100728138048,-0.6657555012048281,-0.7720096350563258,0.5724083,1999.219,PowerLaw,0.9467876873538836,0.05321231264613137,0.7488875296139276,0.2511124703860716,0.8209323578692654,0.1790676421307338,0.5248218348977236,0.4751781651022765,0.0,0.014,0.0,0.34
3FGL J1036.4-4348,-28.905191803190483,-27.696680371521094,2.2768114,0.1989946189029818,3.692954589459284,-0.8245718016051737,-0.4524684394433398,-0.2663083882094757,-0.9999845661100816,12.611657,1252.5513,PowerLaw,0.9748945467762284,0.025105453223762723,0.9789811939640011,0.021018806035999326,0.980314258301954,0.019685741698045562,0.735521469559003,0.2644785304409968,0.0,0.0,0.0,0.0
3FGL J1038.0-2425,-28.51930140384358,-27.78050470525203,2.3966603,-1.2783363937623566,4.078931674903652,-0.728465019357198,-0.6069864264335868,-0.7803700380139518,-0.3792961505345106,29.232199,1034.1664,PowerLaw,0.9993552251018847,6.447748981310055E-4,0.995948817505015,0.004051182494985982,0.9999575901352636,4.2409864736564106E-5,0.9655995941645599,0.034400405835440205,0.0,0.0,0.0,0.0
3FGL J1039.5+7324,-30.864857899907452,-27.91364241571991,2.0938542,-1.493813783318058,4.133422428634811,-0.6941554305768627,-0.3847488882243537,-0.5513584201576446,-0.6187810629488244,40.555935,2794.7935,PowerLaw,0.999858979171193,1.410208288316641E-4,0.9960354444963043,0.003964555503694675,0.9999609941364399,3.900586356049891E-5,0.999122319678286,8.776803217141296E-4,0.0,0.0,0.0,0.0
3FGL J1040.5-5926c,-30.295507787952957,-26.29510599338832,2.166793,0.8808218422209337,3.5611705066812367,0.999978391760318,-0.7378228162326745,-0.7724432216049895,-0.7935154798240516,-0.6792441,4540.0664,PowerLaw,0.3129914883100804,0.6870085116899071,0.5878567531104952,0.4121432468895046,0.5248735053614216,0.4751264946385782,0.5299608130550121,0.47003918694498786,1.0,0.309,0.384,0.347
3FGL J1043.6-5930,-31.2319414156691,-26.01479662450579,2.0659106,0.9898566085492414,3.574700643552837,0.9980394248884834,0.382528227647637,-0.5649471780273395,-0.5299911719892184,-0.555973,8121.9614,PowerLaw,0.49265072501207174,0.5073492749879279,0.8181077307616893,0.1818922692383107,0.8085233649113353,0.19147663508866544,0.834551420019703,0.16544857998029888,1.0,0.001,0.041,0.0
3FGL J1043.8-5851,-32.362579808655624,-26.71161284862182,1.9262966,-0.6085011153827358,3.6205841785360833,-0.7133985637273281,0.8852105005811809,-0.8118242510549162,-0.4756528162102099,0.030466817,9378.591,PowerLaw,0.9898561833254866,0.010143816674531797,0.9790718095884438,0.020928190411555848,0.9948101084479559,0.00518989155204318,0.8820420428814417,0.11795795711855939,0.0,0.0,0.0,0.0
3FGL J1045.3-6414,-27.462952230964813,-27.035075658012648,2.4894845,1.2882930058491253,3.8483599196518607,0.9537424158282066,-0.7565238919377885,-0.8027619889408096,-0.9102399425703004,-4.6471233,983.7172,PowerLaw,0.33692099005626863,0.6630790099437361,0.34594430988162855,0.6540556901183711,0.560512215792557,0.4394877842074431,0.450397425746372,0.5496025742536274,1.0,0.9,0.216,0.794
3FGL J1045.5-2335,-29.043992485250058,-27.775965619604868,2.3675408,-0.2704779818282222,3.745165123334179,-0.5541231740168892,-0.6481334172737767,-0.7432802247997191,-0.6841218798945738,30.877872,1186.1779,PowerLaw,0.9996711696038577,3.2883039613880655E-4,0.993565580889793,0.0064344191102071666,0.9944268192143131,0.005573180785688148,0.9458065144054824,0.05419348559451677,0.0,0.0,0.0,0.0
3FGL J1047.8-3737,-31.199470693694828,-27.679014072952057,1.8951391,-0.3572142321856451,3.839878157392413,0.10581593933408202,-0.41578512044986043,-0.21618707237163082,-0.731583104628477,19.057636,3769.7896,PowerLaw,0.9995477582702056,4.522417297811867E-4,0.994279110882699,0.005720889117300046,0.9986104477341625,0.0013895522658390065,0.9955763038600723,0.004423696139927849,0.0,0.0,0.0,0.0
3FGL J1048.8-5006,-29.18127662251046,-27.439660038983195,2.298591,-0.35118504107010357,3.6565972457662483,-0.8564485870519631,-0.30006644903347823,-0.5998832550977351,-0.8378111540918338,8.117417,1516.7943,PowerLaw,0.9499130898432214,0.050086910156778255,0.98905646540664,0.010943534593360551,0.9930778840838667,0.006922115916135205,0.8402601723897484,0.15973982761025124,0.0,0.0,0.0,0.0
3FGL J1049.7+1548,-29.58669309700405,-27.823114623086415,2.1529865,0.099895740939133,4.0671557400245835,-0.1817822137558012,-0.6246748922224886,-0.40554912921252817,-0.9144903859236798,59.610462,1781.5408,PowerLaw,0.9845498295161697,0.01545017048380959,0.9917478823231876,0.008252117676811981,0.9915447466438854,0.008455253356115185,0.9226114618571795,0.07738853814282086,0.0,0.0,0.0,0.0
3FGL J1050.4+0435,-25.867928080721022,-27.552545111817437,2.4701045,1.0092038592242103,5.9169331430119145,-0.6531359199103126,-0.6696544692745721,-0.7831719119477484,-0.7784791081600314,53.412853,587.0513,PowerLaw,0.9999356508295978,6.434917038587729E-5,0.9942737894053771,0.005726210594622983,0.9982061863771654,0.0017938136228353107,0.9876845596476653,0.012315440352334926,0.0,0.0,0.0,0.0
3FGL J1050.6-6112,-29.018248872526495,-26.577486600886825,2.3521402,1.0856083696899157,3.3599828795653233,0.9997558629965748,-0.872011739950654,-0.999991229484934,0.9998464590550873,-1.6704077,2105.6665,PowerLaw,0.8744711293926378,0.1255288706073793,0.962351458898494,0.03764854110150461,0.9907259875435054,0.009274012456495288,0.6107781153528331,0.3892218846471675,0.0,0.0,0.0,0.043
3FGL J1051.0+5332,-26.606559261854137,-28.00434787789471,2.8667364,-0.23550564813828373,3.9500083789404403,-0.8581947086732953,-0.5540275028626269,-0.9998978642082234,-0.44301181930130606,55.51386,420.45535,PowerLaw,0.9999483983941658,5.1601605842263695E-5,0.994616031571208,0.005383968428791722,0.9986675384089722,0.0013324615910281746,0.9533487366446258,0.046651263355375026,0.0,0.0,0.0,0.0
3FGL J1052.0+0816,-29.782192241908607,-27.887231059140785,2.223526,-0.04350977002152458,3.600273406312406,-0.3891170021197682,-0.7700286243693052,-0.6717869983055564,-0.08111204723348507,56.058167,1607.2697,PowerLaw,0.9996425944382058,3.57405561806524E-4,0.9946406430354688,0.0053593569645310575,0.9977739093275511,0.002226090672449072,0.9697403392538008,0.03025966074619903,0.0,0.0,0.0,0.0
3FGL J1054.2-3123,-25.996047824180515,-27.701445404261094,2.719166,0.871956493306196,4.102035659760186,-0.6023267546038572,-0.8539232585581116,-0.7444489942714965,-0.9998661651705065,25.155178,417.9343,PowerLaw,0.9888701126604708,0.011129887339536081,0.9362249487239214,0.06377505127607966,0.8983602202927443,0.10163977970725446,0.8862307344944846,0.11376926550551479,0.0,0.0,0.0,0.0
3FGL J1054.7-6006,-30.02149808252653,-26.21729042185893,2.1766121,0.7108522172935652,3.7218642498639545,0.9989660108412064,-0.8420530294616011,-0.6779528248156457,-0.5558290678211183,-0.46108547,4423.7817,PowerLaw,0.4912672992040114,0.5087327007959881,0.8856845585544073,0.11431544144559352,0.8860100150488084,0.11398998495119117,0.7442549704952524,0.25574502950474876,1.0,0.0,0.0,0.0
3FGL J1057.6-4051,-32.69516837964248,-27.769270937135385,1.7566258,0.6349272682356558,3.63423697852773,-0.7199314598820595,-0.575616272144946,-0.12300273460074887,-0.13871322583581744,17.066526,7006.5356,PowerLaw,0.999760263794201,2.3973620579748018E-4,0.9876286510780279,0.012371348921973207,0.9894206839116731,0.010579316088327484,0.9951716192137435,0.004828380786256409,0.0,0.0,0.0,0.0
3FGL J1057.7-6624,-27.693153680369196,-27.098581917386763,2.4595594,0.203068019583002,3.397793662242478,-0.6024461306336102,-0.8374532163802699,-0.3530118601050801,-0.5893362126974067,-6.0009975,1141.1233,PowerLaw,0.9976067480433739,0.0023932519566467907,0.9612673008831653,0.038732699116834836,0.9882333822337297,0.011766617766270174,0.9236202494172377,0.07637975058276239,0.0,0.0,0.0,0.0
3FGL J1058.5-6106c,-30.979850057379615,-26.282292078874814,2.1575956,1.287008855166664,3.7840198467779675,-0.7298291007052848,-0.8744583346251539,-0.45714699210843524,-0.5741754300792734,-1.1660262,5496.1514,PowerLaw,0.1889957367407837,0.8110042632592076,0.5599176394304722,0.44008236056952754,0.5792269027863299,0.4207730972136701,0.7557605781768918,0.24423942182310762,1.0,0.386,0.233,0.0
3FGL J1059.3+0224,-28.73512891730322,-27.299057169249185,2.3519893,0.4282454544579517,3.9584479556353735,-0.07887826247610855,-0.6461149484525229,-0.7111974896358577,-0.8017063075742932,53.53661,1468.4967,PowerLaw,0.9902865091934522,0.009713490806530866,0.9861892523507977,0.013810747649202634,0.9565864177158999,0.043413582284098313,0.8196913211225818,0.18030867887741817,0.0,0.0,0.0,0.0
3FGL J1100.2-2044,-28.323237190102613,-27.83773401769852,2.4129748,-0.9742857750025724,3.874200341748116,-0.9148094909281472,-0.19923259134004087,-0.8517628698361912,-0.4436072818298423,35.075703,917.60175,PowerLaw,0.9990147296518667,9.852703481468613E-4,0.9956683825809659,0.004331617419034529,0.999764779061922,2.3522093807831182E-4,0.9096819981252148,0.0903180018747838,0.0,0.0,0.0,0.0
3FGL J1101.3-6032,-32.17508387902035,-26.425273986648545,1.9662588,-0.3100828399931733,3.711350576631159,0.9962796860471361,-0.8087876893641278,-0.5801192506005377,-0.7223363121076052,-0.51015383,9978.927,PowerLaw,0.9956083585593949,0.004391641440581472,0.9689328890683935,0.03106711093160591,0.9871773875412686,0.012822612458732141,0.9378103241137544,0.06218967588624733,0.0,0.0,0.0,0.0
3FGL J1103.3+5239,-27.208283965375752,-28.07041526402123,2.618117,-0.12271038010430213,4.177052023974992,-0.5179475262805885,-0.8179979005608006,-0.6664761321290774,-0.999825413107533,57.50103,583.79816,PowerLaw,0.9996793079900221,3.2069200999855187E-4,0.9929563548902793,0.007043645109721141,0.9960099935033341,0.003990006496666178,0.9844343464700447,0.01556565352995607,0.0,0.0,0.0,0.0
3FGL J1104.3-7736c,-26.324693115396705,-27.320276368269013,2.512965,0.9714835930582568,3.913889163072301,-0.31938498904477103,-0.7831180938809037,-0.6678889332538531,-0.9999120545988225,-15.956126,567.2567,PowerLaw,0.9912350765251915,0.008764923474797175,0.82377651693346,0.1762234830665396,0.8005899324916986,0.1994100675083011,0.7156673963906804,0.2843326036093202,0.0,0.0,0.0,0.001
3FGL J1105.7+4427,-28.74324705120494,-28.1180961967287,2.4056919,-0.07647097723705917,3.3506106446217077,-0.6092966697964994,-0.7013487525187659,-0.6304091638177779,-0.5152940787944615,62.6486,972.7507,PowerLaw,0.999647748676699,3.522513232901423E-4,0.991305604551085,0.008694395448914344,0.9908206043265451,0.00917939567345524,0.9492543894342601,0.05074561056573969,0.0,0.0,0.0,0.0
3FGL J1106.6-1744,-30.005273224175532,-27.748019613165695,2.0322552,1.3716110875426615,3.6353502408691623,0.9509009241539549,-0.2651116120047279,-0.5435000055985353,-0.9966774028513669,38.437,1969.5923,PowerLaw,0.2644782601573394,0.7355217398426569,0.4332235350002401,0.5667764649997611,0.3579638239551564,0.6420361760448434,0.26750470696679157,0.7324952930332085,1.0,0.71,0.971,1.0
3FGL J1112.1+0500,-30.35955436976383,-27.75269414907407,2.093238,-3.112803762419845,3.778524297983743,0.8437344552910935,-0.5648133483064579,-0.7629540205425608,-0.2290751186928981,57.616486,2269.5767,PowerLaw,0.9995255628922436,4.7443710776456607E-4,0.9962988462981557,0.0037011537018453414,0.9999995369884681,4.630115324484867E-7,0.9730014707387635,0.026998529261236796,0.0,0.0,0.0,0.0
3FGL J1112.1+1034,-28.50719233196283,-27.793126719092715,2.484939,-0.0807816764770731,3.7314325893450757,-0.6654277907189011,-0.8902820396541942,-0.8060168507601848,0.5432303360699633,61.37039,961.7309,PowerLaw,0.999771337519946,2.2866248007422056E-4,0.9955305965602909,0.004469403439710275,0.9998024836770328,1.9751632296753605E-4,0.9514761197764179,0.04852388022358189,0.0,0.0,0.0,0.0
3FGL J1113.1-4515,-29.585389353983928,-27.523732061098425,2.32357,0.226967829431986,3.7069342312802185,-0.7562071838083759,-0.5878212009373344,-0.635322419050913,-0.6629821073055128,14.238663,1669.3367,PowerLaw,0.9991263769125057,8.736230874813765E-4,0.9866364523084376,0.01336354769156074,0.976492420511591,0.023507579488408946,0.9586937577497969,0.04130624225020351,0.0,0.0,0.0,0.0
3FGL J1115.0-0701,-29.402845496045643,-27.647049588315824,2.108555,-2.8687856631005006,4.464618206615873,-0.582751830773311,-0.6497274451329282,-0.4263126053872322,-0.5829628447923153,48.63636,1946.8802,PowerLaw,0.9999786396327017,2.1360367272095923E-5,0.9963084481932367,0.003691551806763498,0.9999997735169418,2.2648305868898732E-7,0.999667478353104,3.3252164689547773E-4,0.0,0.0,0.0,0.0
3FGL J1116.7-4854,-27.870040308501675,-27.462486919479144,2.459614,0.6762288696212155,4.147869847197742,-0.6153400181856489,-0.7412049875673506,-0.817225380991626,-0.5531071244714999,11.080322,916.4789,PowerLaw,0.999624150884215,3.7584911576875004E-4,0.9814989473452,0.018501052654800478,0.9731317063741267,0.026868293625872966,0.9681500855267812,0.03184991447321745,0.0,0.0,0.0,0.0
3FGL J1117.2-5338,-29.876798178682034,-27.38001028928551,2.0026665,0.24704912256146377,4.207270190121903,-0.6623755114432194,-0.43912058679901256,-0.3097437059634421,-0.5739548659024465,6.6805735,2856.245,PowerLaw,0.9996373313728082,3.626686272030792E-4,0.9872763496529313,0.01272365034706959,0.9969700967639721,0.0030299032360278726,0.9981026752530099,0.0018973247469908868,0.0,0.0,0.0,0.0
3FGL J1117.7+0217,-29.546475350704576,-27.79157322793935,2.1532753,0.3725095915587261,4.014583131653117,-0.14306173230024366,-0.6515233007893216,-0.6412320480913608,-0.49989355218574094,56.531345,1653.3336,PowerLaw,0.9992134579930525,7.865420069356481E-4,0.9920270478351443,0.007972952164855987,0.988985357986656,0.01101464201334258,0.9867557841898711,0.013244215810129006,0.0,0.0,0.0,0.0
3FGL J1119.8-2647,-31.930890345094713,-27.764431258761267,1.8328776,-0.1783560298992944,3.990348078812124,-0.9175121167890444,-0.6921592793574937,0.3917835429719721,-0.6047374148184165,31.76114,4772.803,PowerLaw,0.9999057042780409,9.429572194416187E-5,0.9951271671866113,0.004872832813386528,0.9996525210005114,3.4747899948790945E-4,0.9987873118021874,0.0012126881978130302,0.0,0.0,0.0,0.0
3FGL J1123.3-2529,-28.759398440702945,-27.78392209362557,2.2875624,-0.05405103029023926,3.8026634821652667,0.8490063360961918,-0.7452895807467409,-0.38760436452103764,-0.7959546534391646,33.262474,1208.337,PowerLaw,0.9990652552745313,9.347447254858197E-4,0.9936260006071077,0.00637399939289265,0.9968829237152034,0.003117076284796677,0.9512654704826943,0.04873452951730527,0.0,0.0,0.0,0.0
3FGL J1123.6-4558,-29.917302637364603,-27.60333153532192,2.1941185,-0.003582910966570816,3.465996337633631,0.9996671899739967,-0.5226319320766268,-0.8550129359167351,0.0659613512702211,14.237375,1952.4155,PowerLaw,0.9995645094339876,4.354905659963596E-4,0.9931055023767204,0.006894497623280092,0.9977087975597391,0.002291202440261454,0.9376655427503667,0.0623344572496344,0.0,0.0,0.0,0.0
3FGL J1125.1-5803,-32.66422707179607,-27.223331883020656,1.8770671,0.6705578008737939,3.6332445644155937,-0.9976704406089724,0.632327738857522,0.02506119294583534,-0.4518025716547496,2.9155421,8626.138,PowerLaw,0.9995182375539626,4.817624460262804E-4,0.9456945531298491,0.05430544687014965,0.9870335693058315,0.012966430694168479,0.9900436710454639,0.00995632895453749,0.0,0.0,0.0,0.0
3FGL J1126.8-5001,-27.344419802286232,-27.549161628829413,2.4260032,0.5825095989829331,3.703602461762957,-0.7514292037642837,-0.5255371995955738,-0.7580320605319297,-0.801873788840923,10.5966015,800.3914,PowerLaw,0.9737618380862557,0.026238161913756386,0.9303922438190769,0.06960775618092253,0.9024754987982243,0.09752450120177598,0.7475062085490531,0.2524937914509473,0.0,0.0,0.0,0.0
3FGL J1129.0+3758,-28.836022048597346,-27.484564416143872,2.2883708,0.9441451698904385,3.8011106624132984,-0.09225129963034154,-0.6406026783753854,-0.5617936970519364,-0.889376990688213,69.59608,1619.1989,PowerLaw,0.9155405605268919,0.08445943947311259,0.8857855311209282,0.11421446887907262,0.7660127624683942,0.23398723753160622,0.5804511604675167,0.419548839532483,0.0,0.0,0.0,0.11
3FGL J1130.7-7800,-31.865543958182304,-27.514663451186365,1.7402625,0.8561008430476389,3.8425270645658705,-0.9904492618808212,0.6707402468482938,-0.04219475126197726,-0.29646512997111557,-15.812871,6022.6904,PowerLaw,0.9986550502052282,0.0013449497947801744,0.9800736271327057,0.01992637286729449,0.9912382753394865,0.008761724660514949,0.9896795531444323,0.01032044685556857,0.0,0.0,0.0,0.0
3FGL J1132.0-4736,-30.08454596595101,-27.703341087508413,2.1137707,-0.6223347441524084,3.4617446357799047,-0.9998312853634312,0.9957710834283647,-0.5210746263887533,-0.6938106231472982,13.162734,2194.085,PowerLaw,0.9998570492746459,1.4295072534518556E-4,0.992643350909372,0.007356649090628885,0.9979218884634434,0.002078111536557247,0.9924192684762175,0.007580731523782314,0.0,0.0,0.0,0.0
