Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC_FHL,CLASS1,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J1545.0-6642,318.91748,-9.381414,-21.851662588352912,1.7383816,0.11646429,0.008946582,0.17763342,0.99823993,-0.5333544,2.0980353E-4,-0.6617335,-0.35463297,-0.17435765,-0.35463685,1.0228999525910767,8.915817487768448,PowerLaw,0.04884657,0.14976554,3FGL J1545.0-6641,3FHL J1544.9-6641,unk,,1RXS J154458.3-664153,,0.0,0.992007,0,0.9996421732922744,0.0003578267077135409,0.9961007822411299,0.003899217758872032,0.9979073424832401,0.002092657516760048,0.9964030490921719,0.0035969509078283475,0.0,0.0,0.0,0.0
4FGL J1552.4-5612e,326.2077,-1.7477108,-20.242658116722204,2.050145,0.1597766,0.21233557,3.4144566,0.99993646,-0.99934995,5.2825146E-4,0.99601835,-0.39112034,-0.5760128,-0.8338871,1.3810575776565488,8.574189724376406,LogParabola,0.08723081,0.18450652,1FGL J1552.4-5609,3FHL J1552.7-5611e,PWN,,MSH 15-56,MSH 15-56 SNR field,,,20,0.7630045243017015,0.23699547569828092,0.8271651723844194,0.1728348276155806,0.7721028908926851,0.22789710910731625,0.8808517980546546,0.1191482019453455,0.0,0.0,0.0,0.0
4FGL J1552.9-5607e,326.31873,-1.7351333,-18.95805577526424,2.1037648,0.05958439,0.07685879,3.687169,-0.94897646,0.99937016,2.4326259E-4,-0.5525482,-0.51662105,-0.62799937,-0.48118913,0.9314535327708754,8.313780279513024,LogParabola,0.024635408,0.079741225,3FGL J1552.9-5610,3FHL J1552.7-5611e,SNR,,MSH 15-56,,,,4,0.9850804767757989,0.014919523224220738,0.6126042461437201,0.38739575385627917,0.32100870615439364,0.6789912938456065,0.8307033816297968,0.16929661837020377,0.0,0.0,0.0,0.0
4FGL J1556.0-4713,332.36526,4.81771,-21.102806093034626,2.5486093,0.10448299,0.0076156557,0.15883504,0.71532696,-0.6966153,8.0149906E-4,-0.85759073,-0.70537627,-0.63259256,-0.37818936,1.0065685625097898,7.1806320924661655,PowerLaw,0.052004244,0.090889685,,,unk,,1RXS J155608.6-471529,,0.0,0.93405765,6,0.9959939209448684,0.0040060790551583805,0.9584057128305691,0.041594287169430054,0.9801293416383947,0.01987065836160667,0.9902811543498431,0.009718845650157853,0.0,0.0,0.0,0.0
4FGL J1601.3-5224,329.65732,0.32543454,-19.554794708959346,2.7403295,0.15311971,0.45146906,6.4058084,-0.40746963,-0.37401938,0.008646286,-0.76107144,-0.9064447,-0.91057974,-0.99642396,1.348843940196927,7.020805086120524,LogParabola,0.114658855,0.57204413,,,spp,,SNR G329.7+00.4,,0.8,0.0,1,0.010466842196098565,0.989533157803886,0.10806198236505277,0.8919380176349475,0.04586645686447095,0.9541335431355299,0.24305687736099899,0.7569431226390022,0.0,0.0,0.0,0.0
4FGL J1615.3-5146e,331.659,-0.6590821,-19.7042130037461,1.7312346,0.07453166,0.11050066,3.172725,-0.21122698,-0.99198675,1.5445858E-4,0.9974889,-0.2890118,-0.2739809,-0.29596692,1.3221725088400627,9.695762584093995,LogParabola,0.036452655,0.1283647,3FGL J1615.3-5146e,3FHL J1615.3-5146e,SNR,,HESS J1614-518,,,,4,0.1616980426755699,0.8383019573244345,0.9426148828525354,0.05738511714746469,0.8628904180701252,0.13710958192987502,0.8934861021568601,0.10651389784313951,0.0,0.0,0.0,0.0
4FGL J1616.2-5054e,332.36514,-0.13094062,-18.331851725685436,2.0572102,0.03591306,0.006286231,0.39986336,-0.8246578,0.9947798,6.246987E-5,-0.48046133,-0.53414977,-0.6005918,-0.29032144,1.234291937522779,8.819475706766081,PowerLaw,0.014349093,0.043289617,3FGL J1616.2-5054e,3FHL J1616.2-5054e,PWN,,HESS J1616-508,,,,4,0.43223712185545077,0.5677628781445493,0.9678233118155801,0.03217668818441773,0.5682077430330291,0.4317922569669704,0.8651628127687532,0.13483718723124669,0.0,0.0,0.0,0.0
4FGL J1616.9-2257,352.6753,19.48634,-21.10058754469861,2.2852502,0.18829927,0.2965859,3.5414884,0.9984449,-0.5165612,0.002430182,-0.504812,-0.5162258,-0.95163417,-0.9999946,1.1175204276577517,7.517838952177273,LogParabola,0.12626757,0.33942547,3FGL J1616.8-2300,,glc,,M 80,,0.99498725,0.0,0,0.9322546981869898,0.06774530181300513,0.518809338393852,0.48119066160614793,0.5626715787069951,0.4373284212930051,0.7376379963155124,0.2623620036844886,0.0,0.0,0.0,0.0
4FGL J1618.7-4633c,335.70117,2.6982014,-21.231257297883133,2.459662,0.3129078,0.32357767,2.6078236,-0.94413525,0.9322112,0.005138028,-0.5773206,-0.61090773,-0.9517618,-0.37532863,1.1608113647453513,7.768736113339178,PowerLaw,0.078803875,0.5734203,2FGL J1619.0-4650,,unk,,1RXS J161906.9-462319,,0.0,0.8017997,32,0.9323358212302227,0.0676641787697984,0.7958030600255646,0.20419693997443672,0.7304992378128586,0.26950076218714053,0.8328312643762082,0.16716873562379134,0.0,0.0,0.0,0.0
4FGL J1619.8-6314,324.03253,-9.271943,-22.982831495124678,1.7924608,0.36203843,0.27148044,1.2592894,0.9932404,-0.9999912,0.0025984817,0.99788654,0.4026141,-0.39732066,-0.4434097,2.020882321567728,9.03476600163947,PowerLaw,0.25726223,1.0123453,,,unk,,1RXS J161946.9-631530,,0.0,0.9237677,0,0.9995356454064387,0.00046435459358706865,0.9981110828965839,0.0018889171034155911,0.9997002359410421,0.00029976405895819846,0.9942800986145803,0.005719901385419377,0.0,0.0,0.0,0.0
4FGL J1626.9-2431e,353.0572,16.728449,-19.655975738172593,2.3864696,0.059483964,0.060017724,2.2347288,0.74693596,-0.43271944,7.682725E-4,-0.68659127,-0.61737096,-0.68633235,-0.87997335,2.8616581747485834,7.1685864457788036,PowerLaw,0.030647725,0.099242605,3FGL J1626.2-2428c,,SFR,,rho Ophiuchi,,,,4,0.9998186396332749,0.00018136036675164634,0.9883902138842524,0.011609786115746387,0.9827844019653568,0.01721559803464343,0.9600735444625407,0.03992645553745932,0.0,0.0,0.0,0.0
4FGL J1627.6-3852,342.3443,6.9241686,-21.318844287752512,2.328644,0.17460811,0.24503484,2.6230447,0.42398465,0.993433,0.010625384,-0.58452225,-0.63492924,-0.82865554,-0.29797757,2.1722993126768246,7.78965330410094,PowerLaw,0.063066855,1.5957439,,,glc,,NGC 6139,,0.9942579,0.0,8,0.9892858660077781,0.01071413399221283,0.9136175587008809,0.08638244129911817,0.9570844537153832,0.04291554628461681,0.947251258511465,0.0527487414885343,0.0,0.0,0.0,0.0
4FGL J1628.2-4848c,335.23013,-0.016264195,-19.67903787434357,2.570116,0.22275968,0.3938937,4.513112,-0.9999777,0.9993647,0.00481707,-0.4913447,-0.7623344,-0.99888986,0.21912476,1.1595848849614023,7.478667026659411,LogParabola,0.16164273,0.61919767,3FGL J1628.9-4852,,spp,,SNR G335.2+00.1,,0.8,0.0,296,0.6171756351317988,0.38282436486820937,0.4158248576906376,0.5841751423093625,0.14371664786972438,0.8562833521302755,0.4715409097815906,0.5284590902184094,0.0,0.0,0.0,0.0
4FGL J1631.6-4756e,336.24255,0.16598085,-20.188644568614265,1.587711,0.08692135,0.01402253,0.3046846,0.9355347,-0.9998572,7.489975E-5,0.97203064,-0.19390151,-0.23666836,-0.22671321,2.0085666121080465,10.79121916751679,PowerLaw,0.047161285,0.12391595,3FGL J1633.0-4746e,3FHL J1631.6-4756e,pwn,,HESS J1632-478,FGES J1633.0-4746 field,,,0,0.5504355107072408,0.4495644892927554,0.9953199352235712,0.004680064776427544,0.9689642559785732,0.0310357440214275,0.9476857067995006,0.05231429320049891,0.0,0.0,0.0,0.0
4FGL J1633.0-4746e,336.52115,0.11664723,-17.26774538861996,2.1865613,0.02447232,0.08059758,5.6972976,0.93273205,0.6279487,4.462709E-4,-0.5422503,-0.6138901,-0.7050828,-0.5367549,2.2652767118499084,7.835545082385305,LogParabola,0.01539145,0.060310856,3FGL J1633.0-4746e,3FHL J1633.0-4746e,spp,,HESS J1632-478,,,,4,0.941752224309676,0.058247775690318686,0.1809465226067386,0.8190534773932623,0.0984106074304746,0.9015893925695254,0.7531406777588024,0.2468593222411965,0.0,0.0,0.0,0.0
4FGL J1636.3-4731e,337.07684,-0.12287334,-18.22480306355456,2.3725712,0.06181852,0.10731002,4.9115415,0.9322281,-0.51654273,7.6781923E-4,-0.6839687,-0.6497864,-0.71106327,-0.745032,2.0055110747431626,8.138129332907473,LogParabola,0.028791636,0.11985332,3FGL J1636.2-4734,,SNR,,SNR G337.0-00.1,FGES J1633.0-4746 field,,,0,0.8849232715557164,0.11507672844430702,0.35367085628669165,0.6463291437133093,0.09087268564012992,0.9091273143598698,0.721564295789068,0.278435704210932,0.0,0.0,0.0,0.0
4FGL J1638.5-4657,337.7602,-0.02507088,-18.81118450822677,2.4715602,0.11524939,0.30666882,6.052147,-0.7397667,-0.39721182,0.0018926968,-0.4767186,-0.69352674,-0.8765906,-0.99992514,2.218579959878168,7.924476875727379,LogParabola,0.08861964,0.29029375,3FGL J1638.6-4654,,spp,,SNR G337.8-00.1,,0.8,0.0,2,0.02248368879721265,0.9775163112027724,0.31857387217224703,0.681426127827753,0.09367215197445658,0.9063278480255434,0.12295295778423052,0.8770470422157685,0.0,0.0,0.0,0.0
4FGL J1640.6-4632,338.2989,-0.020879952,-19.94211465049121,1.794797,0.10369071,0.040732425,0.75545245,-0.5223199,-0.9497738,1.1499945E-4,0.99094945,-0.5370867,-0.53834355,-0.009663436,1.9268844031688455,9.751185080387032,PowerLaw,0.051506653,0.11905906,3FGL J1640.4-4634c,3FHL J1640.6-4633,spp,,SNR G338.3-0.0,,0.8,0.0,0,0.5559099990225027,0.4440900009774964,0.9946207972061739,0.005379202793826209,0.960563820642762,0.03943617935723741,0.9193145208998746,0.08068547910012575,0.0,0.0,0.0,0.0
4FGL J1641.0-4619,338.50653,0.07926371,-18.79693154047,2.4695187,0.07641093,0.14282791,4.4098773,0.92311054,0.799491,0.0054947296,-0.6577002,-0.6715715,-0.81871474,-0.69060636,1.06433942567326,7.956058735888729,LogParabola,0.04550691,0.8002651,3FGL J1641.1-4619c,3FHL J1641.1-4619,spp,,SNR G338.5+00.1,,0.8,0.0,16,0.7791936977897945,0.2208063022102006,0.19657480971491784,0.8034251902850821,0.03128770080878233,0.9687122991912174,0.5015163411675678,0.4984836588324321,0.0,0.0,0.0,0.0
4FGL J1641.3-5945,328.3763,-8.8027725,-21.595660218519708,2.3826997,0.104514524,-0.0071713817,0.12700656,-0.56457895,-0.6780454,8.2943076E-4,-0.6330392,-0.68788,-0.656077,-0.3199357,2.106854331162616,7.565025406122994,PowerLaw,0.049538337,0.1017252,,,unk,,1RXS J164117.0-594647,,0.0,0.9406603,4,0.999196449695342,0.0008035503046423043,0.9981812613179835,0.001818738682017397,0.9988112421480391,0.0011887578519599016,0.9960101470172311,0.003989852982769288,0.0,0.0,0.0,0.0
4FGL J1642.1-5428e,332.4843,-5.43029,-20.273631280442423,2.3099124,0.17567565,0.17167994,0.8639812,0.99905396,-0.49403575,1.2779533E-4,-0.64530474,-0.8443892,-0.28406414,-0.24024601,2.216912956649673,7.264391072154488,PowerLaw,0.14848611,0.07071675,3FGL J1645.9-5420,,spp,,SNR G332.5-05.6,,,,4,0.9761298399657804,0.023870160034212908,0.9959835721688788,0.00401642783112037,0.9978763808381409,0.002123619161858282,0.9199217601975527,0.08007823980244641,0.0,0.0,0.0,0.0
4FGL J1645.1-3323,348.83875,7.9452057,-21.84232199787931,2.3652296,0.15887012,0.023646891,0.38441235,-0.988232,0.9985612,0.0014703306,-0.769739,-0.6042225,-0.51631343,-0.7040999,2.752002240647067,7.740330172155653,PowerLaw,0.0672257,0.15203829,,,unk,,AT20G J164516-331816,,0.0,0.87889004,0,0.9999441420071665,5.585799283018364e-05,0.9956295932205084,0.004370406779490704,0.999682153355887,0.0003178466441130359,0.9945046315932509,0.005495368406748979,0.0,0.0,0.0,0.0
4FGL J1645.8-4533,339.6346,-0.045276653,-19.20920353575709,2.5636814,0.1223811,0.25846973,5.0409017,0.99908143,-0.61338586,0.0024735064,-0.66542363,-0.8010659,-0.8826885,-0.6801464,0.26335528275752984,7.62860585225504,LogParabola,0.07409894,0.26372856,,,unk,,4U 1642-45,,0.0,0.9613705,4,0.07301405356595618,0.926985946434027,0.1241616642199475,0.8758383357800523,0.008391442485033465,0.9916085575149659,0.28076721227111756,0.7192327877288828,0.0,0.0,0.0,0.0
4FGL J1647.2-0154,15.754073,26.329037,-22.22776540238808,1.9905814,0.36592484,0.99996674,3.8436193,0.9998042,0.9177095,0.0024105632,-0.029955251,-0.065045044,-0.94943845,-0.98548365,1.5319578347968779,8.31977878847426,LogParabola,,0.0019921307,,,glc,,NGC 6218,,0.9933344,0.0,2052,0.8898809404438436,0.11011905955616587,0.3848056237035573,0.6151943762964438,0.1983028403029091,0.8016971596970898,0.814028443477505,0.18597155652249578,0.0,0.0,0.0,0.0
4FGL J1700.1-4013,345.4172,1.3055555,-20.27171695241372,2.5671818,0.2476578,0.56393015,3.8851323,0.98628896,0.8586069,0.006967951,-0.5527591,-0.85849094,-0.8561616,-0.9724705,2.2517285864244903,7.130954508746274,LogParabola,0.2636966,0.66296357,3FGL J1700.4-4019c,,unk,,NVSS J165941-401121,,0.0,0.98331314,12,0.8559468076848927,0.14405319231508495,0.6142611645819972,0.38573883541800186,0.5959948677165026,0.40400513228349677,0.6357955275466424,0.364204472453358,0.0,0.0,0.0,0.0
4FGL J1701.0-2617,356.63464,9.658588,-21.738205762088867,2.3844154,0.16919406,0.079623885,0.90391743,0.96659046,-0.60648084,0.0031869502,-0.8095795,-0.46774855,-0.6718882,-0.6691432,2.262722412043741,7.3567190521296855,PowerLaw,0.09976652,0.42770687,,,unk,,PKS 1657-261,,0.0,0.8487127,2,0.9997161275489433,0.0002838724510384472,0.9878374591495372,0.012162540850462618,0.9978581985512399,0.002141801448759205,0.9950769264986621,0.004923073501337311,0.0,0.0,0.0,0.0
4FGL J1701.2-3006,353.5795,7.323166,-19.558559968395368,2.2856126,0.07227133,0.42679995,10.692628,0.9867254,-0.27498335,0.0012414693,-0.42051598,-0.64221984,-0.9659092,-0.9996583,1.6988183722691719,7.1254521842129295,LogParabola,0.05617421,0.13358982,3FGL J1701.2-3006,,glc,,M 62,,0.99724466,0.0,0,0.006302371626795547,0.9936976283731898,0.044172273335984655,0.9558277266640164,0.016908998468176988,0.9830910015318232,0.02007826318919802,0.9799217368108016,0.0,0.0,0.0,0.0
4FGL J1705.7-4124,345.13095,-0.26648456,-20.17392596076905,2.497633,0.23846081,0.15522934,2.139195,0.9930996,-0.4822574,0.006733366,-0.6815999,-0.65735215,-0.80461013,-0.99976146,1.8858830512912041,7.854186003397332,PowerLaw,0.115538985,0.9994716,3FGL J1705.5-4128c,,snr,,SNR G344.7-00.1,,1.0,0.86142564,258,0.6675630928390326,0.3324369071609668,0.9057270858687677,0.09427291413123091,0.7056591056058755,0.2943408943941236,0.7959463895626969,0.2040536104373023,0.0,0.0,0.0,0.0
4FGL J1708.6-4312,344.01395,-1.7627261,-20.388669649938084,2.4786813,0.2051518,0.33543134,3.2429645,0.9116422,-0.52913207,0.0037183524,-0.5647966,-0.67287457,-0.9564442,-0.99951607,1.9451396921995476,7.47859927965878,LogParabola,0.1850868,0.50978607,,,unk,,1RXS J170848.0-431418,,0.0,0.91413355,0,0.37219458979268466,0.6278054102073154,0.7605462745783257,0.23945372542167392,0.5886280711287946,0.41137192887120605,0.6269259679183161,0.37307403208168294,0.0,0.0,0.0,0.0
4FGL J1711.1-4600c,342.0178,-3.7858176,-20.88160566706802,2.6597319,0.4570514,0.54260516,3.9557815,-0.6500755,-0.21740809,0.010906639,-0.7429838,-0.8599328,-0.99999917,0.9999877,1.8134742976878935,7.10643210619125,LogParabola,0.36275643,0.78393805,,,unk,,AT20G J171106-455254,,0.0,0.8495225,57,0.943376151299276,0.05662384870072402,0.8008566251299509,0.19914337487004868,0.7958789488583228,0.20412105114167803,0.7292187718659559,0.2707812281340443,0.0,0.0,0.0,0.0
4FGL J1711.6-3407,351.67,3.1419756,-21.406555823014713,2.489648,0.19036603,0.10829921,1.2045184,0.938164,0.9883935,0.0019991235,-0.64768136,-0.7715432,-0.7646569,-0.48716554,2.196038987445964,7.576693062684182,PowerLaw,0.11113567,0.31605747,,,unk,,NVSS J171151-340701,,0.0,0.86258197,8,0.999239357262264,0.0007606427377187808,0.9697861913612134,0.030213808638786827,0.9847631413680604,0.015236858631939366,0.9837188376908806,0.016281162309118972,0.0,0.0,0.0,0.0
4FGL J1712.5-4642,341.59402,-4.3931174,-20.921896172510667,2.5648124,0.24108657,0.43629754,3.3905325,-0.47242382,-0.49760073,0.012294996,-0.70956016,-0.80465394,-0.95574635,-0.91294146,2.2688652819731097,7.140353038100825,LogParabola,0.20043078,1.0706421,,,spp,,SNR G343.0-06.0,,0.8,0.0,10,0.9448896452007852,0.05511035479919723,0.930180275520674,0.06981972447932662,0.8864835985807457,0.11351640141925345,0.8333025083699821,0.16669749163001862,0.0,0.0,0.0,0.0
4FGL J1713.5-3945e,347.3355,-0.47268543,-19.1567858719511,1.7221098,0.05615223,0.073650144,3.2080982,-0.9997661,0.9995921,6.884997E-5,0.13037287,-0.26243165,-0.38346565,-0.30268735,1.4651958967814032,9.096318790672182,LogParabola,0.02397111,0.05426315,3FGL J1713.5-3945e,3FHL J1713.5-3945e,SNR,,RX J1713.7-3946,,,,0,0.4221395122367514,0.5778604877632478,0.9058565001651335,0.094143499834866,0.8805136855277773,0.11948631447222301,0.895676278864318,0.10432372113568117,0.0,0.0,0.0,0.0
4FGL J1714.1-3811,348.6703,0.36042526,-20.380405362092038,1.959588,0.12250926,0.049195588,0.848202,0.541885,-0.5200169,1.9994596E-4,-0.6996522,-0.35221228,-0.47874892,-0.44947708,2.1867350738355853,9.270943440619174,PowerLaw,0.059743866,0.14736275,,3FHL J1714.0-3811,snr,,SNR G348.7+00.3,,0.8,0.99554175,0,0.7182132751242682,0.28178672487573314,0.9909951116660561,0.00900488833394325,0.9706760732707074,0.02932392672929229,0.9598423542477051,0.04015764575229607,0.0,0.0,0.0,0.0
4FGL J1714.2-2928,355.77844,5.411589,-21.54706209571243,2.4666076,0.24676766,0.321857,2.2562604,-0.9981732,0.9991972,0.006557968,-0.67018044,-0.6446945,-0.9153117,-0.9962745,1.9413519760141904,7.268602168242148,PowerLaw,0.1250872,0.75458735,,,glc,,NGC 6304,,0.83621186,0.0,8,0.9889090261570793,0.011090973842932906,0.9405030469379007,0.059496953062099255,0.9719210446050784,0.028078955394921456,0.942173710680543,0.05782628931945715,0.0,0.0,0.0,0.0
4FGL J1715.8-4549,342.6496,-4.348496,-21.015922431934925,2.5632517,0.26675442,0.57563245,3.4828932,0.9598087,-0.6610146,0.0063833045,-0.44001538,-0.86893433,-0.7347271,-0.715831,1.706097151192756,7.0105974763365815,LogParabola,0.27852544,0.56591296,,,spp,,SNR G343.0-06.0,,0.8,0.0,0,0.9895125976295294,0.010487402370460008,0.7962625947707519,0.2037374052292487,0.841750148924088,0.15824985107591175,0.8661043845009264,0.13389561549907197,0.0,0.0,0.0,0.0
4FGL J1716.7-2808,357.18124,5.7442875,-20.243851675795028,2.3301034,0.12642853,0.43330792,5.9223137,0.59217596,-0.45576924,0.0028062952,-0.353149,-0.6200243,-0.949912,-0.9999812,2.6501260414883454,7.334448599064793,LogParabola,0.10529589,0.3325102,3FGL J1716.6-2812,,glc,,NGC 6316,,0.97033656,0.0,0,0.4418719251540488,0.5581280748459546,0.3604669303020303,0.6395330696979687,0.6484134737719999,0.35158652622799946,0.2948804797707158,0.7051195202292853,0.0,0.0,0.0,0.0
4FGL J1716.8+4310,68.37585,34.919117,-22.589294477014132,2.5036345,0.36757544,0.43797374,2.130676,-0.7826865,-0.4426037,0.0077983392,-0.68468285,-0.6087305,-0.999974,-0.17945014,2.1828027202691533,6.980494178669407,PowerLaw,0.24679703,0.87464696,,,glc,,NGC 6341,,0.9968544,0.0,0,0.9986044439414169,0.001395556058586767,0.9946054739637183,0.005394526036280092,0.9778554491237416,0.022144550876259522,0.9768796456499115,0.023120354350088072,0.0,0.0,0.0,0.0
4FGL J1718.0-3726,349.72232,0.16228539,-19.07912482315764,2.2524364,0.05433632,0.05980344,1.9954762,-0.22895396,-0.33154887,3.621347E-4,-0.4396258,-0.630109,-0.6142678,-0.62401366,1.1541095505445793,8.339844250648802,PowerLaw,0.03161362,0.09776779,3FGL J1718.0-3726,3FHL J1718.0-3726,snr,,SNR G349.7+00.2,,0.8,0.9997173,0,0.9938600142884371,0.006139985711543639,0.862308316737357,0.13769168326264394,0.5180462393004471,0.48195376069955287,0.8517261975796949,0.14827380242030502,0.0,0.0,0.0,0.0
4FGL J1718.3-4445,343.77927,-4.0913744,-21.493005938120742,2.4778528,0.26236102,0.13867755,1.4416099,-0.9989446,0.99985087,0.003966482,-0.80347836,-0.60339653,-0.8748442,-0.31837365,1.937507337538727,7.783814050564934,PowerLaw,0.11948832,0.6019064,,,spp,,SNR G343.0-06.0,,0.8,0.0,16,0.9962236841953409,0.003776315804670664,0.9860817702487323,0.01391822975126648,0.9796602237965724,0.020339776203428053,0.9576374213335423,0.04236257866645715,0.0,0.0,0.0,0.0
4FGL J1719.7-4500,343.71436,-4.440839,-21.543198451765935,2.4138606,0.28403142,0.21312052,1.8175156,-0.9926797,0.9985462,0.0042034965,-0.59025484,-0.4632255,-0.8641199,-0.9999054,2.326139720291164,8.099927367948936,PowerLaw,0.07329081,0.7731353,,,spp,,SNR G343.0-06.0,,0.8,0.0,0,0.991227184846593,0.008772815153411854,0.9903356921564107,0.00966430784358969,0.9766901838380389,0.023309816161962326,0.9553902014243923,0.04460979857560634,0.0,0.0,0.0,0.0
4FGL J1720.2-4757,341.32565,-6.188306,-21.974873939081256,2.9078772,0.30372876,0.5250752,2.902652,0.0137138935,-0.62729305,0.027253764,-0.87289554,-0.8847847,-0.8155368,-0.99767625,1.8676715839023412,6.495238455871919,PowerLaw,0.29626402,1.4436048,,,spp,,SNR G343.0-06.0,,0.8,0.8772328,272,0.9994222848709792,0.0005777151290346968,0.9458260070689041,0.0541739929310966,0.9613120923222882,0.03868790767771075,0.9389811337537718,0.0610188662462279,0.0,0.0,0.0,0.0
4FGL J1720.6-3706,350.2972,-0.06531291,-19.87294868476194,2.6582716,0.20661558,0.36502305,4.4416013,0.045613594,-0.10814794,0.0046410067,-0.64261013,-0.76177853,-0.9994504,-0.8925892,-0.20735763038838842,7.229378164838847,LogParabola,0.07139282,0.49083102,1FGL J1720.7-3707c,,unk,,1RXS J172051.9-371033,,0.0,0.89904183,26,0.821216377300736,0.17878362269927753,0.20477768450198616,0.7952223154980137,0.013061243760679355,0.9869387562393195,0.4935344870296259,0.5064655129703742,0.0,0.0,0.0,0.0
4FGL J1720.6-5144,338.19254,-8.362254,-22.091969603125563,2.16391,0.26409218,0.20123419,1.4703794,0.29250237,-0.94983184,0.0018431571,-0.0032831733,-0.27882755,-0.81085664,-0.4997045,1.949377820305607,8.190774088284613,PowerLaw,0.15669394,0.463566,,,unk,,1RXS J172032.0-514414,,0.0,0.937394,4,0.9980894853156256,0.0019105146843877993,0.9944149697387628,0.005585030261237233,0.9932369507608698,0.00676304923912977,0.9860067897029271,0.013993210297071566,0.0,0.0,0.0,0.0
4FGL J1721.7-4709,342.12997,-5.932029,-21.621963710338953,2.4907782,0.19118463,0.08770129,1.0564146,0.7995,-0.6074499,0.0021745085,-0.5668492,-0.75566643,-0.2874008,-0.9999949,1.3632863236991963,7.4947595267646845,PowerLaw,0.092963725,0.35116994,,,spp,,SNR G343.0-06.0,,0.8,0.0,0,0.9989300684939049,0.001069931506100901,0.9882787150366322,0.011721284963367393,0.9957370887536128,0.004262911246389183,0.9876551050694917,0.01234489493050763,0.0,0.0,0.0,0.0
4FGL J1722.6-4529,343.5959,-5.130568,-20.613792106368056,2.412534,0.13147148,0.26188403,3.9053829,0.98137856,-0.24577534,0.0025131612,-0.5949711,-0.6165801,-0.8966,-0.9999233,2.6823052514376506,7.303320140982872,LogParabola,0.090001866,0.3101091,3FGL J1722.9-4529,,spp,,SNR G343.0-06.0,,0.8,0.0,0,0.983821017059434,0.016178982940545008,0.899041159780543,0.10095884021945788,0.9134523016072627,0.08654769839273724,0.8857544952415861,0.11424550475841402,0.0,0.0,0.0,0.0
4FGL J1726.0-2843,357.87427,3.720534,-21.75327519103565,1.9974523,0.25723717,0.0412304,0.37375662,0.985189,-0.55901045,0.0016005377,-0.8809913,-0.37229958,-0.22586904,-0.7102754,2.1569348386601397,8.85503976891252,PowerLaw,0.10527598,0.25996307,3FGL J1725.1-2832,,spp,,SNR G358.0+03.8,,0.8,0.0,0,0.9997643635499498,0.00023563645006915984,0.9939251942119547,0.0060748057880459175,0.9988455726482777,0.001154427351722574,0.9864240142352236,0.013575985764776952,0.0,0.0,0.0,0.0
4FGL J1727.0-3835,349.78973,-1.9392118,-21.024488552550878,2.6535754,0.31261802,0.5325545,3.0307994,-0.8174977,-0.07017284,0.002692896,-0.7136873,-0.94977665,-0.43105823,-0.99570376,1.7816113625280976,6.965186949928406,LogParabola,0.17388324,2.0483737,,,spp,,SNR G350.0-02.0,,0.8,0.0,8,0.9685242860701938,0.03147571392979404,0.9387382163003278,0.06126178369967271,0.9764433571401301,0.02355664285986972,0.8796683254117147,0.1203316745882853,0.0,0.0,0.0,0.0
4FGL J1727.6-3050,356.29498,2.2559824,-20.610924465099856,2.3813844,0.21550182,0.48244855,3.4958982,-0.93844855,0.99890757,0.0035865048,0.29601505,-0.59066707,-0.872952,-0.9936748,2.1551483727558427,7.630689876426007,LogParabola,0.19064276,0.5265112,,,glc,,Terzan 2,,0.8511577,0.9933305,1,0.8118301884122751,0.18816981158771798,0.8911386719681591,0.1088613280318413,0.8799520929625808,0.12004790703741933,0.6392137954069255,0.36078620459307453,0.0,0.0,0.0,0.0
4FGL J1728.0-4606,343.61075,-6.260648,-20.355958035151623,2.4026065,0.1141071,0.40913257,6.326233,0.9999996,-0.4207613,0.0027687754,-0.52768433,-0.6901628,-0.9656196,-0.99994785,0.7289615022553828,7.070564961207241,LogParabola,0.09219135,0.2905234,3FGL J1728.0-4606,,spp,,SNR G343.0-06.0,,0.8,0.0,0,0.004711687001345919,0.995288312998672,0.09174443787761395,0.9082555621223867,0.07104990850486195,0.9289500914951379,0.096896258459688,0.9031037415403107,0.0,0.0,0.0,0.0
4FGL J1729.2-3641,351.61423,-1.2562553,-20.07309857785631,2.4693131,0.1250193,0.10974008,2.2407038,0.99853206,-0.74894863,0.0011273421,-0.49384087,-0.8222858,-0.50215167,-0.83920497,2.416250470826841,7.849407667879199,PowerLaw,0.06229983,0.17130938,1FGL J1729.1-3641c,,unk,,NVSS J172917-364008,,0.0,0.99746835,4,0.9982575206153114,0.0017424793846905055,0.9767481208856328,0.02325187911436796,0.9563713074109857,0.043628692589014216,0.8932870047718425,0.10671299522815737,0.0,0.0,0.0,0.0
