GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS2,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,Source_Name,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing
191.36122,-11.006541,-20.00362782606004,2.575748,0.059584375,0.24374671,6.7058535,-0.25850123,-0.536647,0.0023170465,-0.7547413,-0.7671452,-0.9172501,-0.7290285,5.997346339548498,6.601781692127775,AGN,FSRQ,4FGL J0530.9+1332,LogParabola,0.050595976,0.15727799,3FGL J0530.8+1330,PKS 0528+134,1.0,0.9939793,0,4FGL J0530.9+1332,0.9671112848587158,0.032888715141284094,0.9899311677253013,0.01006883227469894,0.9974326897849687,0.0025673102150316368,0.7866682158912774,0.2133317841087223,310
255.02611,-32.804626,-19.14217221785863,2.1697085,0.02909499,0.07762563,5.8286076,-0.08545567,-0.44743177,3.2524602E-4,-0.5836701,-0.5716262,-0.6552891,-0.8121818,7.8257589959841685,6.813840125675712,AGN,BLL,4FGL J0532.0-4827,LogParabola,0.014258672,0.042766523,3FGL J0532.0-4827,PMN J0531-4827,1.0,0.9717554,0,4FGL J0532.0-4827,0.9998041438018418,0.00019585619815810863,0.9970870728008987,0.002912927199100854,0.9999837294767403,1.6270523259298583e-05,0.9972523896757804,0.0027476103242196634,284
196.84306,-13.728538,-19.02140015615481,2.3496516,0.024912266,0.08780485,6.878498,-0.1934134,-0.5476558,4.491674E-4,-0.6801885,-0.63371557,-0.7669711,-0.9014933,6.320839426219295,6.495952781978739,AGN,FSRQ,4FGL J0532.6+0732,LogParabola,0.013760368,0.04236622,3FGL J0532.7+0732,OG 050,1.0,0.99726814,0,4FGL J0532.6+0732,0.9995528749828857,0.00044712501711386294,0.9929820081342273,0.007017991865772776,0.9990502403352179,0.0009497596647826104,0.9965772046997864,0.0034227953002138917,289
244.7849,-31.43957,-21.647631246142147,2.591622,0.079418845,0.032755435,0.6503615,-0.56713444,-0.6035266,9.5491856E-4,-0.79631776,-0.7786697,-0.4208421,-0.72935474,3.5854520739331046,6.462920090565973,AGN,bcu,4FGL J0532.8-3941,PowerLaw,0.04940801,0.10439284,3FGL J0533.0-3939,PKS 0531-397,0.99409527,0.96549594,0,4FGL J0532.8-3941,0.999969781537923,3.0218462077602118e-05,0.9970944448982333,0.0029055551017664574,0.9999692436193649,3.0756380635101266e-05,0.9990508153138317,0.0009491846861679987,301
295.8454,-29.154188,-21.8512667731479,2.1438243,0.15532325,0.0064639277,0.13926578,0.9843553,-0.6200002,9.26936E-4,-0.74311376,-0.4213978,-0.5849544,-0.58434665,4.4665620157805686,8.072372762695615,AGN,fsrq,4FGL J0532.9-8325,PowerLaw,0.067990825,0.31737965,3FGL J0533.6-8323,PKS 0541-834,0.99924254,0.92427063,0,4FGL J0532.9-8325,0.9999850303705863,1.4969629414129604e-05,0.9973007361664074,0.0026992638335934446,0.9999629223454377,3.707765456189651e-05,0.9995820551264406,0.0004179448735601201,305
297.3187,-28.767157,-22.280406003614893,2.3391993,0.17903799,0.03497644,0.38600093,-0.9973105,0.9782394,0.0014262652,-0.5769274,-0.80281377,-0.28715718,-1.0,3.070888111552267,7.378658253695475,AGN,bcu,4FGL J0533.0-8446,PowerLaw,0.09970946,0.2703099,,PMN J0532-8447,0.989794,0.0,0,4FGL J0533.0-8446,0.999955641413802,4.435858619764414e-05,0.9969998835494419,0.003000116450557241,0.9999653816505633,3.4618349436603716e-05,0.994895402383557,0.005104597616443371,322
270.3496,-32.89967,-23.322277129751033,3.1375,0.18311264,0.0646428,0.55509603,-0.6183266,-0.7733781,0.008324231,-0.8964145,-0.69818866,-0.9993749,0.85805464,-1.0806428581508747,5.668846146404547,AGN,bcu,4FGL J0533.1-6119,PowerLaw,0.1249118,0.37037835,,MRC 0534-613A,0.0,0.885012,1,4FGL J0533.1-6119,0.9925891235287767,0.0074108764712235466,0.9245432795708534,0.07545672042914693,0.9550861091398853,0.0449138908601141,0.9625859671147632,0.037414032885235766,307
162.16528,8.241168,-19.710453616632748,2.4240203,0.03365492,0.11809995,6.2425084,-0.09617671,-0.55979764,7.2065194E-4,-0.68421763,-0.7206051,-0.76640195,-0.8995974,5.306886125213792,6.487966109591194,AGN,fsrq,4FGL J0533.3+4823,LogParabola,0.020527313,0.061459284,3FGL J0533.2+4822,TXS 0529+483,0.99991465,0.9826146,0,4FGL J0533.3+4823,0.9994436971298676,0.000556302870132029,0.9825240470619648,0.017475952938034903,0.9969306266603788,0.0030693733396211925,0.993837985147143,0.006162014852856889,289
263.79932,-32.98078,-22.642212634949946,2.5607686,0.28894818,0.30970538,1.7211578,0.97437626,-0.5951424,0.013314425,-0.71724254,-0.8050382,-0.9999687,0.99475694,2.453585106323546,6.749250985918845,AGN,bcu,4FGL J0533.3-5549,PowerLaw,0.27539986,0.92803663,,PMN J0533-5549,0.9312888,0.0,0,4FGL J0533.3-5549,0.9994622643274516,0.0005377356725484757,0.9941085917248305,0.005891408275169146,0.9977818276729893,0.002218172327010716,0.9880799399436634,0.011920060056336638,287
144.7663,18.186531,-20.278027180486244,2.0617354,0.083398804,0.35451204,8.903617,0.947108,-0.29965737,0.0013859551,-0.32167763,-0.4930504,-0.8575726,-0.9997942,2.359172898477457,7.319344662042832,PSR,PSR,4FGL J0533.8+6800,PLSuperExpCutoff,0.059921972,0.18015012,3FGL J0534.0+6759,PSR J0533+6759,1.0,0.0,0,4FGL J0533.8+6800,0.008099144122112179,0.9919008558778886,0.1221225107605772,0.8778774892394222,0.2249153526784263,0.7750846473215737,0.11713376862105784,0.8828662313789423,289
242.71043,-30.862461,-22.15366136625626,2.3163185,0.13493343,0.010219331,0.04537245,0.8204494,-0.76830685,0.0029901608,-0.5322935,-0.84404844,-0.56679785,-0.08190288,3.211144522915609,7.130205790199527,AGN,fsrq,4FGL J0533.8-3749,PowerLaw,0.13869463,0.34312537,3FGL J0533.8-3754,PKS 0532-378,0.9476545,0.9171538,0,4FGL J0533.8-3749,0.999975943627074,2.405637292619943e-05,0.9971089700980144,0.0028910299019851513,0.9999290228547294,7.097714527088834e-05,0.9981521273644713,0.0018478726355280084,307
184.55891,-5.7813134,-15.670307397534499,2.3268569,0.02021366,0.20420231,30.179579,-0.2196428,-0.44658512,2.2639577E-4,-0.62189955,-0.66361994,-0.83057636,-0.9416883,4.133208341862357,7.288521601147542,PSR,PSR,4FGL J0534.5+2200,PLSuperExpCutoff,0.012166402,0.027034497,3FGL J0534.5+2201,PSR J0534+2200,1.0,0.99996907,0,4FGL J0534.5+2200,0.754769206614798,0.2452307933852021,0.04519243677287894,0.9548075632271209,1.2736524484941313e-06,0.9999987263475515,0.5551434344010544,0.44485656559894593,329
231.83646,-27.864317,-22.614170636040523,2.682107,0.17900516,-0.025631633,0.24916662,0.38617006,-0.7837696,0.0015595162,-0.7422034,-0.67480963,-0.6016279,-0.9993663,2.036275621270477,6.731285606465277,AGN,bcu,4FGL J0536.0-2754,PowerLaw,0.08574061,0.24041134,3FGL J0535.6-2749,PMN J0535-2751,0.9807442,0.9053178,0,4FGL J0536.0-2754,0.9998855433496814,0.0001144566503193257,0.9967327297290832,0.003267270270916875,0.9994435254442128,0.0005564745557870429,0.9977593019356512,0.002240698064347811,324
188.58575,-7.80264,-21.450049446271834,2.0915568,0.16636084,0.20116988,2.3337116,-0.97423524,-0.5173471,0.0014706652,-0.038798466,-0.56857634,-0.5285152,-0.97389853,2.770512684754135,7.994221164527916,AGN,bll,4FGL J0536.2+1733,PowerLaw,0.10889161,0.31766987,,TXS 0533+175,0.99899,0.0,0,4FGL J0536.2+1733,0.999604267523403,0.00039573247659751464,0.9958504621946062,0.0041495378053937725,0.9975297432709394,0.0024702567290603664,0.9930421323882316,0.006957867611768058,312
238.2274,-29.408272,-20.881119519453122,1.7624635,0.09086496,0.11654439,2.7047138,-0.8041857,-0.7148254,3.2747968E-4,-0.28906897,-0.3821088,-0.329839,-0.30149627,2.6147796104025804,8.830184379064526,AGN,bll,4FGL J0536.4-3343,PowerLaw,0.047782123,0.14749907,,1RXS J053629.4-334302,0.9999263,0.98879534,0,4FGL J0536.4-3343,0.9728075552206715,0.027192444779328567,0.9967843643979017,0.0032156356020989715,0.9974779374420825,0.0025220625579172465,0.9913682325150773,0.00863176748492225,301
238.55138,-29.49039,-20.453313877684867,2.60978,0.045919146,0.08088447,3.3288326,0.121079214,-0.60639405,0.0012538052,-0.79021466,-0.7149824,-0.93712133,-0.9996822,6.029983549980683,5.600890613066642,AGN,fsrq,4FGL J0536.4-3401,LogParabola,0.024394885,0.07376174,,PKS 0534-340,0.9994674,0.9857539,16,4FGL J0536.4-3401,0.9994515636763185,0.0005484363236814106,0.997235006969522,0.002764993030477497,0.9999686952659292,3.130473407043768e-05,0.9905525256823942,0.00944747431760608,293
229.6151,-27.11623,-22.515817320300084,1.9409232,0.17916103,0.09284684,1.1113201,-0.040211488,0.9948569,6.9461967E-4,-0.09629201,-0.736903,-0.48653558,-0.05261869,1.421145079421295,7.967543991627575,AGN,bcu,4FGL J0536.5-2548,PowerLaw,0.0963944,0.21922979,,GALEXASC J053626.90-254747.9,0.9976039,0.8106728,0,4FGL J0536.5-2548,0.9999198248235227,8.017517647749546e-05,0.9946913348331434,0.0053086651668569325,0.9985861444700868,0.0014138555299135244,0.9979114863671128,0.0020885136328867237,317
265.5496,-32.395054,-21.67586331655517,2.032491,0.15295482,0.18607427,2.4133005,0.99886656,-0.7120716,0.0015249065,-0.3933876,-0.44118124,-0.59753877,-0.785041,2.549890929204667,7.723239908096978,AGN,bll,4FGL J0537.7-5717,PowerLaw,0.10132241,0.2820858,3FGL J0537.4-5717,1RXS J053749.3-571844,0.99887615,0.8763128,0,4FGL J0537.7-5717,0.9990210057930639,0.0009789942069356632,0.995557947711604,0.004442052288396044,0.9976441375156957,0.0023558624843051045,0.9962273412881802,0.003772658711819401,269
244.43849,-30.297256,-22.356901133120004,1.9137399,0.16366115,0.06170747,0.8799357,-0.8940214,0.95040333,5.873826E-4,-0.34986594,-0.4471107,-0.5360287,-0.43777058,3.4174671254449547,8.155651940474408,AGN,bcu,4FGL J0538.2-3910,PowerLaw,0.074067846,0.21646799,3FGL J0538.4-3909,NVSS J053810-390844,0.9966451,0.8294034,0,4FGL J0538.2-3910,0.9999827683337199,1.7231666280635927e-05,0.9970992303500749,0.00290076964992559,0.9999418603116175,5.8139688382588975e-05,0.999600526347551,0.00039947365244894856,295
250.0831,-31.090376,-17.678668458538223,2.1060438,0.010363903,0.061614204,10.228731,-0.011274313,-0.4630631,1.2417934E-4,-0.57496995,-0.54630095,-0.67172986,-0.7015539,8.81034033243628,6.4209520432562135,AGN,BLL,4FGL J0538.8-4405,LogParabola,0.0047053355,0.0145598035,3FGL J0538.8-4405,PKS 0537-441,1.0,0.99991584,0,4FGL J0538.8-4405,0.9998261433348994,0.0001738566651006028,0.9914125666401458,0.008587433359855188,0.999899353929113,0.00010064607088713332,0.994712973564008,0.005287026435991973,297
189.62473,-7.674745,-21.827549068806743,1.9050057,0.2398048,0.36080357,3.1215355,-0.9997559,0.9983082,0.0020160445,-0.08671637,0.08489619,-0.62880814,-0.8041532,3.07231956346752,8.354444447277807,AGN,bcu,4FGL J0539.0+1644,LogParabola,0.17586145,0.51051855,3FGL J0538.9+1646,NVSS J053855+164612,0.9647139,0.0,0,4FGL J0539.0+1644,0.9997694595631172,0.00023054043688400982,0.9946612095518027,0.005338790448196999,0.9978133185545065,0.0021866814454929947,0.9898722524906716,0.01012774750932729,301
191.60243,-8.687414,-20.928802962276954,2.5568907,0.1047292,0.13896768,2.3116553,-0.3386638,-0.5455257,0.0026069984,-0.7153225,-0.69726545,-0.9997745,0.9732551,5.1476451016540095,6.768224830810127,AGN,FSRQ,4FGL J0539.6+1432,PowerLaw,0.074042566,0.23373714,3FGL J0539.8+1434,TXS 0536+145,1.0,0.9564966,0,4FGL J0539.6+1432,0.999372443546105,0.0006275564538948471,0.9970492100970721,0.002950789902927924,0.999801722401426,0.00019827759857400545,0.9906333756571302,0.009366624342870316,292
232.93808,-27.274496,-20.970556300475213,2.7313766,0.047283012,0.09470557,3.1197793,-0.33524004,-0.6877033,0.0018004499,-0.7956021,-0.8560246,-0.74196076,-0.99999034,4.3900824022841665,6.117392698838729,AGN,fsrq,4FGL J0539.9-2839,LogParabola,0.031133175,0.099620126,3FGL J0540.0-2837,PKS 0537-286,0.99959147,0.9847758,0,4FGL J0539.9-2839,0.9999566915087206,4.330849127914124e-05,0.9969850746550786,0.0030149253449206982,0.9996779641877124,0.0003220358122875834,0.994290545906612,0.0057094540933875304,301
193.7352,-9.830703,-21.86513221255455,2.414904,0.12803549,-0.017094936,0.2553522,-0.614024,-0.7148131,0.001161004,-0.84051013,-0.56616634,-0.371944,-0.8133936,1.6935192315054834,7.305540841385226,AGN,bcu,4FGL J0540.0+1209,PowerLaw,0.05582215,0.13465285,3FGL J0540.0+1208,NVSS J054005+120955,0.9957953,0.0,0,4FGL J0540.0+1209,0.9998689395895315,0.0001310604104681017,0.9964863675755788,0.0035136324244203383,0.9989610716287237,0.001038928371276035,0.9969777939145883,0.003022206085412372,293
279.72293,-31.500132,-19.841033242563615,2.4633074,0.04510133,0.14075361,5.7060237,0.78946126,-0.6366174,0.0011180511,-0.72491235,-0.71203536,-0.8776639,-0.87850374,2.068728481248294,6.859390324398294,PSR,PSR,4FGL J0540.3-6920,PLSuperExpCutoff,0.029255254,0.09121199,,PSR J0540-6919,1.0,0.9914143,258,4FGL J0540.3-6920,0.7148043580530189,0.2851956419469806,0.6768944713367022,0.32310552866329817,0.6149046455222388,0.3850953544777607,0.6686672322440117,0.33133276775598863,306
153.94315,14.26477,-21.154151584719695,1.9411583,0.06531334,-0.0068404023,0.23038174,0.9857098,-0.18938683,1.8879071E-4,-0.727416,-0.30328852,-0.5809397,-0.154172,2.657650284410826,8.207197750393625,AGN,bll,4FGL J0540.5+5823,PowerLaw,0.026002588,0.0905157,3FGL J0540.4+5823,GB6 J0540+5823,0.9997777,0.9885507,0,4FGL J0540.5+5823,0.9997524299108558,0.0002475700891443796,0.9969073752004337,0.0030926247995663944,0.9974268492265351,0.002573150773464623,0.9992801700793528,0.0007198299206465518,284
261.98718,-31.853586,-21.660517278628376,2.6342516,0.08450162,0.042479828,0.8660735,-0.5165077,-0.46778855,0.0012837775,-0.79891986,-0.73383754,-0.7909346,-0.38265613,4.560384186214131,6.5734255256037395,AGN,fsrq,4FGL J0540.8-5415,PowerLaw,0.04770507,0.12643324,3FGL J0540.5-5416,PKS 0539-543,0.99386346,0.9991058,0,4FGL J0540.8-5415,0.9999428439938619,5.7156006137757355e-05,0.9972748315243085,0.0027251684756909654,0.9999672351040502,3.276489594963433e-05,0.9980550474127036,0.0019449525872971493,317
255.7352,-31.355646,-22.478008541475447,1.9732945,0.2551944,0.08654592,0.7116197,0.9571538,0.08377192,0.0011828444,-0.37115926,-0.65887994,-0.11922959,-0.7634199,2.48298473981126,8.18410962675529,AGN,bcu,4FGL J0541.1-4854,PowerLaw,0.12955356,0.38106355,,1RXS J054106.1-485408,0.0,0.9308918,0,4FGL J0541.1-4854,0.9999227164667298,7.728353327060451e-05,0.9968715370297159,0.0031284629702846042,0.9998720994721837,0.00012790052781589412,0.9976051351721819,0.002394864827818449,298
284.6242,-30.869034,-22.604454862518846,2.3455913,0.30745822,0.16993101,1.1911157,0.9910734,-0.6671677,0.003571776,-0.6239204,-0.48610198,-0.8190552,-0.99996746,2.3163992442016474,7.380974918817637,AGN,bcu,4FGL J0541.4-7334,PowerLaw,0.17450783,0.55411977,,PKS 0542-735,0.9886748,0.9794803,0,4FGL J0541.4-7334,0.9986290274437241,0.0013709725562765346,0.9957122729147707,0.004287727085229981,0.9979842632592352,0.00201573674076449,0.9915679492353338,0.008432050764665822,292
210.05687,-18.105421,-21.42850007935449,2.6442816,0.2210707,0.554624,4.9556503,-0.057908595,-0.40019983,0.010170699,-0.8144547,-0.9700445,-0.9657314,-0.89203084,2.4185393021470403,6.4941908094195275,AGN,fsrq,4FGL J0541.6-0541,LogParabola,0.18097946,0.5088139,1FGL J0540.9-0547,PKS 0539-057,0.9982642,0.9995199,2,4FGL J0541.6-0541,0.9263534998793884,0.0736465001206113,0.8361610240466184,0.1638389759533817,0.8493393926397299,0.15066060736027007,0.8061208571011476,0.19387914289885272,280
173.80902,3.0106583,-21.411172559519287,2.6368616,0.18308385,0.11966619,1.4790161,0.9975189,-0.07405202,0.0076624523,-0.7968424,-0.700269,-0.86732656,-0.9999565,0.9134011239638865,6.879129410522508,AGN,bcu,4FGL J0542.4+3547,PowerLaw,0.095092304,0.73260784,,NVSS J054218+354149,,0.0,18,4FGL J0542.4+3547,0.9890119077152744,0.010988092284725715,0.8895033860530861,0.1104966139469136,0.7723999526750238,0.22760004732497632,0.9367665478087674,0.06323345219123257,322
213.54695,-19.36894,-20.510878845048662,2.4993253,0.096308954,0.14742047,3.250118,0.9988137,-0.45623508,0.0021826592,-0.78250915,-0.66275895,-0.80884147,-0.98823917,3.6697560737689563,7.120902230372781,AGN,bcu,4FGL J0542.9-0913,LogParabola,0.053620566,0.19803268,3FGL J0542.5-0907c,PMN J0542-0913,0.99954534,0.9680509,0,4FGL J0542.9-0913,0.9979579827685771,0.0020420172314221394,0.9952856491714819,0.004714350828517563,0.9865083872596195,0.013491612740380746,0.9784952143339972,0.021504785666003515,301
263.5116,-31.477985,-20.297267787820928,1.7520483,0.055311233,0.067520626,3.2105653,0.99796087,-0.33315593,1.8005112E-4,-0.33460435,-0.3693083,-0.39208022,-0.41770706,3.4960595231758194,7.7414086466375505,AGN,bll,4FGL J0543.9-5531,LogParabola,0.021158682,0.063879326,3FGL J0543.9-5531,1RXS J054357.3-553206,0.9999909,0.9962394,0,4FGL J0543.9-5531,0.9998144113071524,0.0001855886928471779,0.9964748553055566,0.00352514469444378,0.9994582100458127,0.0005417899541877597,0.9976502934995263,0.0023497065004741214,306
199.5885,-11.722634,-21.863867580357084,2.7712028,0.21021795,0.35484156,2.3351288,0.9363948,-0.55830765,0.012207165,-0.8294471,-0.99999946,0.9769195,0.99556804,2.05948326381439,6.091395398783032,AGN,bcu,4FGL J0545.0+0613,PowerLaw,0.20305602,0.53384334,,NVSS J054529+061955,0.9053938,0.0,4,4FGL J0545.0+0613,0.9998163619981005,0.00018363800189975349,0.9952839060977472,0.004716093902253198,0.9999891197382854,1.0880261714744009e-05,0.9788177898550308,0.0211822101449689,299
226.67328,-23.625172,-23.009912777200928,1.847505,0.22501464,0.04531617,0.50891495,0.10333768,0.99941313,9.704867E-4,-0.7875168,-0.18009643,-0.70663047,0.091997534,1.976068758179262,8.687226050507032,AGN,bll,4FGL J0546.9-2206,PowerLaw,0.09791064,0.41154757,,1RXS J054656.9-220500,0.99929315,0.80238676,0,4FGL J0546.9-2206,0.9999294987746008,7.050122539850088e-05,0.9963810255014409,0.0036189744985589615,0.998825754347305,0.0011742456526948586,0.998268437040169,0.001731562959830656,302
176.93184,2.7209387,-21.94355203176613,1.934393,0.2098974,0.12936889,1.4283054,-0.30840752,0.22016835,8.92268E-4,0.5454859,-0.49290323,-0.42109546,-0.55927867,2.0399423073059864,8.666053392737393,AGN,bcu,4FGL J0549.0+3258c,PowerLaw,0.11041183,0.33141738,,GB6 J0549+3258,0.9972547,0.8764915,32,4FGL J0549.0+3258c,0.9998632929818562,0.0001367070181432981,0.9903813509585652,0.00961864904143479,0.9969869227382633,0.0030130772617356035,0.9982435919272137,0.0017564080727869615,310
265.92325,-30.703491,-22.547553215030284,2.2548354,0.14828478,-0.01793821,0.25796148,0.9972012,-0.45007524,5.311362E-4,-0.8481111,-0.40954843,-0.80527574,0.24503298,2.4195316820569177,7.580248323815478,AGN,fsrq,4FGL J0550.3-5733,PowerLaw,0.06152732,0.19031653,,PKS 0549-575,0.9983459,0.9992704,0,4FGL J0550.3-5733,0.9995447388144383,0.0004552611855624305,0.9967862118082963,0.003213788191704123,0.9994448337800875,0.0005551662199119409,0.9974151680572578,0.002584831942741569,294
237.55965,-26.182005,-21.91568083284947,1.8867774,0.12795225,7.257244E-4,0.0,0.16188186,-0.71657246,3.6392282E-4,-0.5057151,-0.17471486,-0.6596828,-0.3388425,1.7890044862880654,8.151051002776573,AGN,bll,4FGL J0550.5-3216,PowerLaw,0.05425966,0.16750625,3FGL J0550.6-3217,PKS 0548-322,0.9970006,0.97666717,0,4FGL J0550.5-3216,0.9999327629612961,6.723703870367554e-05,0.9967351798121681,0.003264820187832548,0.9988034668403715,0.0011965331596282861,0.9994223851376013,0.0005776148623995928,293
240.87335,-26.749994,-22.75145494180702,2.2038524,0.22932895,0.002123708,0.0,-0.440085,-0.5459185,0.001639087,-0.7302691,-0.38431793,-0.57618374,-0.99940765,1.5434057633686569,7.563956122034587,AGN,bcu,4FGL J0551.8-3517,PowerLaw,0.1057216,0.36560377,,PMN J0551-3515,0.98940194,0.94812006,0,4FGL J0551.8-3517,0.9999278198667872,7.21801332135636e-05,0.9966589009156435,0.0033410990843561242,0.9994339587292826,0.000566041270717616,0.998553873091458,0.0014461269085417744,307
172.99968,5.820044,-21.409455556635063,2.537067,0.12426568,0.11228691,1.437476,0.20078027,-0.45336846,0.0024694277,-0.826075,-0.607764,-0.76999915,-0.62597436,1.5214655330580757,6.902703238891109,AGN,bcu,4FGL J0552.4+3755,PowerLaw,0.08602669,0.24272133,,B3 0548+378B,0.9992542,0.9453294,0,4FGL J0552.4+3755,0.998366472363173,0.0016335276368274684,0.979605547929167,0.020394452070832982,0.9682744109882706,0.03172558901172941,0.9821137171278985,0.017886282872101228,295
203.22406,-11.472336,-21.354701773152005,2.3709545,0.21536747,0.27556616,2.7651424,-0.99877983,0.99962234,0.0037857979,-0.4481939,-0.7947463,-0.6092421,-0.9999991,3.864094309382907,7.562756620504587,AGN,bcu,4FGL J0552.8+0313,PowerLaw,0.14741573,0.46619427,,PKS 0550+032,0.9991428,0.9649258,0,4FGL J0552.8+0313,0.999722560314983,0.0002774396850171315,0.9964342676254545,0.0035657323745460242,0.9985442815701352,0.0014557184298653989,0.9712188833671302,0.02878111663287043,279
225.74391,-21.61963,-21.250620885006114,1.9634905,0.09642723,0.11727746,2.5229313,0.9996299,-0.6139567,6.783261E-4,-0.35576448,-0.48856032,-0.5288402,-0.6557584,2.3975641195900756,7.794104442569171,AGN,bll,4FGL J0553.5-2034,PowerLaw,0.053323522,0.15282674,3FGL J0553.5-2036,NVSS J055333-203417,0.9997521,0.97407687,0,4FGL J0553.5-2034,0.9934681060045151,0.006531893995485632,0.9949677808219044,0.005032219178095233,0.9958535446062267,0.004146455393773549,0.9950437083258518,0.00495629167414951,307
179.07896,2.711548,-19.531111245983872,2.3304622,0.06251415,0.5796317,12.989678,-0.5467349,-0.02954235,8.94128E-4,-0.4503301,-0.7809717,-0.9999293,-0.09322026,1.6554231596189368,7.208927449516296,PSR,PSR,4FGL J0554.1+3107,PLSuperExpCutoff,0.04595801,0.08721178,3FGL J0554.1+3104,PSR J0554+3107,1.0,0.0,0,4FGL J0554.1+3107,0.0003717853465535173,0.999628214653447,0.056804820180158255,0.9431951798198416,0.0028193744554012275,0.997180625544599,0.021832998990731815,0.9781670010092686,318
215.70708,-17.236233,-21.63608695896523,2.5770442,0.27202946,0.37874192,3.0646768,0.9860948,-0.51107854,0.0072764885,-0.69963574,-0.8485347,-0.99998695,0.97175,2.0493538712462622,6.6473871089918655,AGN,bcu,4FGL J0554.3-1009,LogParabola,0.18969335,0.5352696,,PMN J0555-1002,0.0,0.83211,0,4FGL J0554.3-1009,0.9641113780224815,0.03588862197751908,0.9635929938560763,0.03640700614392377,0.957675402591993,0.04232459740800656,0.956466805082203,0.043533194917796496,278
203.6401,-11.0579605,-21.076480338200994,2.548332,0.21886344,0.4960194,4.3397574,0.47864017,-0.4408281,0.021787431,-0.85037893,-0.815646,-0.822658,-0.24673244,2.751942611345381,6.911405170018653,AGN,bcu,4FGL J0555.1+0304,LogParabola,0.18089956,1.2244508,,GB6 J0555+0304,0.9803218,0.0,4,4FGL J0555.1+0304,0.9959573639367651,0.004042636063234851,0.9560935344831575,0.0439064655168425,0.9294936836354422,0.0705063163645581,0.897192669988984,0.10280733001101564,304
171.67874,7.287321,-21.134887532233407,2.8018327,0.083692655,0.20288002,3.7347095,-0.528279,-0.60274,0.0035354034,-0.8430895,-0.84839505,-0.9038955,-0.98758733,4.348563151052784,5.947829746187629,AGN,fsrq,4FGL J0555.6+3947,LogParabola,0.057738807,0.17862292,,B2 0552+39A,0.9993121,0.9842841,0,4FGL J0555.6+3947,0.9967043057964363,0.0032956942035636764,0.9919686426873908,0.008031357312609552,0.9985065476714057,0.0014934523285934603,0.9734277149255424,0.026572285074458087,317
250.4939,-27.961828,-21.46658611588047,2.0856836,0.107599966,0.13801074,2.456797,-0.9989013,1.0,0.0010607537,-0.3710235,-0.65942955,-0.54310554,-0.677762,3.041281328630651,7.641976358331792,AGN,bll,4FGL J0556.2-4352,PowerLaw,0.06553892,0.19284521,3FGL J0556.0-4353,SUMSS J055618-435146,0.999634,0.0,0,4FGL J0556.2-4352,0.9999008528318433,9.914716815596102e-05,0.9963909328679547,0.00360906713204524,0.9993198019266063,0.0006801980733941535,0.9939258921427029,0.006074107857297604,303
212.40996,-14.863844,-22.09160848316552,1.8725708,0.18124391,0.03273915,0.41737664,0.41995248,0.15402421,6.597125E-4,-0.8085078,-0.114598155,-0.62743527,0.20262493,1.8114946794506497,8.760648510980607,AGN,bcu,4FGL J0557.3-0615,PowerLaw,0.08193729,0.32620054,,1RXS J055717.0-061705,0.99876374,0.95339936,0,4FGL J0557.3-0615,0.9999184400477024,8.15599522963803e-05,0.9957242039145099,0.004275796085489354,0.9961796692756869,0.0038203307243140183,0.9992630254093327,0.0007369745906668741,290
213.45105,-15.280525,-22.283562852461316,1.9804894,0.22328058,0.00900005,0.08451436,0.99912477,-0.31501862,8.79808E-4,-0.88369375,0.16107461,-0.63233745,-0.01355356,2.7371829257122777,8.515137079065228,AGN,bcu,4FGL J0557.6-0721,PowerLaw,0.0940299,0.42787442,3FGL J0557.7-0720,PMN J0557-0719,0.9919119,0.81868863,0,4FGL J0557.6-0721,0.9999441118541305,5.588814587029449e-05,0.9969251283909264,0.003074871609073257,0.9995011778113597,0.0004988221886415671,0.9974382857191317,0.0025617142808682667,308
244.8504,-26.426046,-21.20662255219691,1.8796622,0.08487318,0.056924127,1.479872,0.9916772,-0.6005466,4.573164E-4,-0.4615024,-0.3728752,-0.41547322,-0.61061555,2.709228248387024,8.062548038645119,AGN,bll,4FGL J0558.0-3837,PowerLaw,0.04115651,0.13856746,3FGL J0558.1-3838,EXO 0556.4-3838,0.99990433,0.98985445,0,4FGL J0558.0-3837,0.9999411620905241,5.883790947571433e-05,0.9966608879149941,0.0033391120850059393,0.9991239065103992,0.0008760934896014124,0.9995894139849982,0.0004105860150012551,306
234.66711,-23.598402,-22.58703460544532,2.4459805,0.26620078,0.2521456,1.5625026,0.5451646,-0.6854681,0.0054832427,-0.6632036,-0.659946,-0.99284977,-0.9999285,2.372670862736923,6.793419943172488,AGN,bcu,4FGL J0558.1-2859,PowerLaw,0.18793291,0.4951268,,TXS 0556-289,0.97863466,0.96071434,0,4FGL J0558.1-2859,0.9963020735779475,0.0036979264220523074,0.9953741150076831,0.00462588499231571,0.9964557886456945,0.0035442113543054906,0.9879433687277241,0.012056631272275575,301
