Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags
3FGL J1042.1-4126,278.38714599609375,15.194416999816895,-26.59590273693348,-27.89214913922627,-1.695668156020458,3.7979684952505526,1.9761197566986084,-0.711407915,-0.762932942,0.115700327,-0.68501994,AGN,bcu,0
3FGL J1043.1+2407,211.6104278564453,61.01457977294922,-25.422688628211507,-27.697813068578906,0.6618384907426041,3.946979270575091,2.2423386573791504,-0.406227075,-0.666490041,-0.632902666,-0.67313517,AGN,fsrq,0
3FGL J1044.4+8058,128.69647216796875,34.69059371948242,-25.753839946967084,-27.36299715347287,0.9437866565329233,4.650072565107918,2.7598319053649902,-0.379263744,-0.848231401,-0.819625915,-0.999539223,AGN,fsrq,16
3FGL J1044.5-5737,286.5747985839844,1.1544471979141235,-22.718395801456534,-26.26113395632655,2.7531635118491717,4.095032242789177,2.311995506667567,-0.470077743,-0.635298675,-0.720398418,-0.954225062,PSR,PSR,0
3FGL J1045.1-5941,287.6058044433594,-0.6330745816230774,-22.706998121011026,-25.679038891120985,2.1848892193714615,4.051743151116316,1.8180609770118226,-0.28713804,-0.6492822,-0.64168155,-0.7244292,OTHER,BIN,0
3FGL J1045.7-2926,272.6162109375,25.932846069335938,-25.228207915288493,-27.574387453033292,0.580538736762789,5.903110494452271,2.4557535648345947,-0.692414489,-0.68132076,-0.630288499,-0.999978158,AGN,fsrq,0
3FGL J1046.9-2531,270.552978515625,29.404081344604492,-26.50867701524636,-27.78847807685423,0.22142250099646335,3.548616382929327,1.8462131023406982,0.834807822,-0.573871612,-0.160736022,-0.696611224,AGN,bll,0
3FGL J1047.6+7240,134.73513793945312,41.50582504272461,-25.617899424557425,-27.698313225627512,-1.3072254988389058,4.4867189545739405,2.0622196197509766,-0.609208336,-0.559216843,-0.518438781,-0.505196098,AGN,bll,0
3FGL J1047.8-6216,289.0985412597656,-2.778177499771118,-24.043662187938324,-26.758308822830404,1.4023330492780999,4.481628058190721,2.382624121873088,-0.623147052,-0.780388943,-0.763974367,-0.662594183,AGN,bcu,4
3FGL J1048.2-5832,287.43310546875,0.5800338983535767,-22.327642430583516,-26.124948999018134,2.8977760503624803,4.036851408776531,2.204577643477843,-0.320295458,-0.542847734,-0.701564763,-0.881892912,PSR,PSR,0
3FGL J1048.4+7144,135.4301300048828,42.27478790283203,-24.029941935534115,-27.417549302652372,1.032353895436461,5.102481098454174,2.391810178756714,-0.576197074,-0.659267156,-0.753786161,-0.70321571,AGN,FSRQ,0
3FGL J1048.6+2338,213.2174072265625,62.1264533996582,-25.724261075834853,-27.73961359502623,0.920744756702649,3.905971252673026,2.2883129119873047,-0.04223186,-0.744125457,-0.58758985,-0.909061122,AGN,bll,0
3FGL J1049.8+1425,230.93002319335938,58.998390197753906,-25.967769018519807,-27.79581770565008,0.32936059549350616,4.449111559257472,2.3322930335998535,-0.774524973,-0.60948156,-0.601184361,-0.999976739,AGN,bcu,0
3FGL J1051.4+3941,178.41998291015625,62.167320251464844,-26.449956329346442,-27.719870745093814,0.47608127732129035,3.6991156953086497,1.6643763780593872,-0.999990046,0.999752459,-0.448129476,-0.006033124,AGN,bll,0
3FGL J1051.5-6517,290.8221740722656,-5.27813720703125,-24.822649072967177,-26.944424848984387,-0.04783732244041671,3.872566534505717,2.5958900451660156,-0.683186495,-0.874349825,-0.593132204,-0.503735721,AGN,bcu,0
3FGL J1051.8+0105,250.1446075439453,51.27129364013672,-26.15704677912659,-27.74502707975812,-1.299109440398367,3.4680469633417847,2.065152168273926,0.507360585,-0.764340872,-0.279792328,-0.620344858,AGN,bll,0
3FGL J1052.8-3741,278.39727783203125,19.46023178100586,-26.256676171722212,-27.73809497341791,-1.7155451324614108,3.5666176767385687,1.996226191520691,-0.838686088,-0.550560134,-0.284218267,-0.336741908,AGN,bcu,0
3FGL J1053.7+4929,160.25523376464844,58.23515701293945,-25.67855050135717,-27.56657240186425,-2.19534135482239,4.106902895058345,1.7958455085754395,-0.76669439,-0.261305127,-0.330852455,-0.546512192,AGN,bll,0
3FGL J1054.5+2210,217.0521697998047,63.0566520690918,-24.833086124377267,-27.510502940739936,-1.1637006588209247,4.429838031810715,2.200680732727051,-0.628176605,-0.627937615,-0.571598466,-0.511446692,AGN,bll,0
3FGL J1055.8-6025,289.13531494140625,-0.687950611114502,-24.245945559599953,-26.190902747949373,1.9825046446670531,3.9759453346756577,1.5404129586165844,-0.82345882,-0.181506432,-0.663117604,-0.936776969,PSR,PSR,0
3FGL J1057.3-2341,271.8262939453125,32.199398040771484,-25.861655801495832,-27.71868768789612,1.2753711037380364,4.190380889154658,2.316833734512329,-0.232220457,-0.391761554,-0.921733497,-0.47238488,AGN,fsrq,512
3FGL J1057.6-2754,274.29339599609375,28.56048011779785,-26.467127108271367,-27.79810284226856,-0.593848182641801,3.8102532946285397,1.885823130607605,0.764440161,-0.598280122,-0.488313656,-0.223088447,AGN,bll,0
3FGL J1057.9-5227,285.9892883300781,6.644412517547607,-21.962237344221524,-26.59245894580478,4.07311225206982,3.5538450316966856,1.7608576970721899,-0.097086388,-0.451287689,-0.790547352,-0.988992494,PSR,PSR,0
3FGL J1058.1+7010,135.85777282714844,43.99989700317383,-25.464529477916894,-27.877715770961096,-0.6141950804465646,4.316259738950362,2.7030575275421143,-0.715763561,-0.783362981,-0.842933151,-0.627413894,AGN,fsrq,0
3FGL J1058.4+8112,127.98701477050781,34.787452697753906,-25.520537273633124,-27.457139033753666,0.3926856237134113,5.076575591837767,2.66611385345459,-0.810873002,-0.698217208,-0.847591453,-0.823485527,AGN,fsrq,0
3FGL J1058.5+0133,251.51715087890625,52.77473068237305,-23.450624730998072,-26.707569734596074,1.1818120980422566,6.203364892982167,2.1131031858009672,-0.527786701,-0.63855115,-0.611946578,-0.590110864,AGN,BLL,0
3FGL J1058.5-8003,297.9952392578125,-18.279544830322266,-24.063078920325893,-27.165821946176795,1.4000075583357012,5.708042897059254,2.1188378716785086,-0.466534498,-0.659625137,-0.64176815,-0.745151523,AGN,bll,0
3FGL J1058.6+5627,149.60630798339844,54.43836975097656,-23.91290834139334,-27.03202277841898,-2.1409306069287144,5.190010875544848,1.9451904296875,-0.486919969,-0.523094385,-0.507240824,-0.368225915,AGN,BLL,0
3FGL J1059.2-1133,264.1001281738281,42.70218276977539,-24.253996569096245,-27.20454612524783,0.47571590042555484,4.9564905947360165,2.1354708671569824,-0.479895217,-0.599590752,-0.476828826,-0.716584254,AGN,bll,0
3FGL J1059.9+2056,220.5336151123047,63.86092758178711,-26.41814165189885,-27.71029383461203,0.8310353472944921,4.022857175986667,2.5685577392578125,-0.806173477,-0.68077275,-0.959166235,0.783630405,AGN,fsrq,0
3FGL J1100.5+4020,175.80221557617188,63.60041427612305,-26.041837311737066,-27.72444428181315,-0.8297574089783085,3.9697698835469764,1.835388422012329,0.977738214,-0.74416484,-0.533734613,0.186531746,AGN,bll,0
3FGL J1101.5+4106,174.048095703125,63.47674560546875,-26.334214323321152,-27.81276314346025,-1.501158314389982,3.9112642032062466,1.7683309316635132,-0.782648033,-0.131063047,-0.436470061,-0.107363517,AGN,bll,0
3FGL J1101.9-6053,290.00604248046875,-0.802916407585144,-23.832891209784286,-25.820890851874466,1.8480577051822762,3.1491851380740763,2.0047048218585184,0.58748084,-0.5106462,-0.76632786,-0.91673636,OTHER,spp,20
3FGL J1103.1+1155,238.515380859375,60.4071159362793,-25.506294383317424,-27.753511643452335,-1.4888421458777008,5.318318861912363,2.517430067062378,-0.626155062,-0.746134969,-0.789914836,-0.451821845,AGN,fsrq,0
3FGL J1103.5-2329,273.1776123046875,33.07616424560547,-25.881378273390364,-27.42342258296777,-0.8979803017533022,3.5976685838833977,1.6447696685791016,0.998715519,-0.608422863,-0.378655088,-0.086036297,AGN,bll,0
3FGL J1103.9-5357,287.4248352050781,5.648309230804443,-23.970213879051006,-26.841807784793545,1.2208019606208385,5.209084924632389,2.0176830117022653,-0.509755069,-0.593400579,-0.613727856,-0.637546712,AGN,bll,0
3FGL J1104.3+0730,245.67330932617188,57.91958999633789,-25.568608574666232,-27.677255153596004,0.03461859670088301,4.126794142311328,2.1930904388427734,-0.467879097,-0.699844418,-0.61168149,-0.393102003,AGN,bll,0
3FGL J1104.4+3812,179.82693481445312,65.03465270996094,-21.683118337414676,-25.697436179164,-0.5221572066437119,6.626855412449957,1.7716422080993652,-0.360062833,-0.454555072,-0.371881221,-0.317998347,AGN,BLL,0
3FGL J1105.2-6113,290.5028991699219,-0.9411547183990479,-23.896731886077777,-26.117827555756005,0.5925915292025201,4.026580290011319,2.4327309131622314,-0.641022431,-0.762021346,-0.908316499,-0.357230993,PSR,PSR,528
3FGL J1105.9+2814,204.05113220214844,66.67290496826172,-25.0458760274236,-27.756738577512955,-0.4201059090872728,5.180933325837026,2.4671597480773926,-0.725571687,-0.605437598,-0.741904397,-0.799801509,AGN,fsrq,0
3FGL J1106.4-3643,280.5289611816406,21.528427124023438,-25.396653467972257,-27.629742145910896,-1.1840649192085904,4.136067395982008,2.2920713424682617,-0.649525449,-0.656103745,-0.373300297,-0.880996929,AGN,bcu,0
3FGL J1107.4-4447,284.20660400390625,14.268017768859863,-24.788392460594824,-27.38287473192519,0.682259992221074,5.019062212089698,2.7139904499053955,-0.683301002,-0.842471598,-0.563512441,-0.999982436,AGN,fsrq,0
3FGL J1107.5+0223,253.34385681152344,54.92189407348633,-26.031870812448588,-27.703430473175032,-0.21543071360719274,3.931797059485615,2.116220712661743,-0.527284616,-0.659653568,-0.728283736,-0.10953029,AGN,bll,0
3FGL J1107.8+1502,234.30641174316406,63.06547927856445,-25.680820860278395,-27.671466100006384,0.27390061778215397,3.8920874469337248,1.9905468225479126,-0.532538026,-0.510540574,-0.305134885,-0.656062836,AGN,bll,0
3FGL J1109.4+2411,214.48306274414062,66.87492370605469,-26.359435614033888,-27.834212386345843,-0.8628300745374993,3.7012132431433207,1.886878490447998,0.242557206,-0.704600279,-0.497127515,-0.032576099,AGN,bll,0
3FGL J1109.4-4815,285.94671630859375,11.223971366882324,-25.646836525138855,-27.48034082161531,0.6995582842449023,3.7965314725978883,2.494549036026001,-0.725694858,-0.704768051,-0.793840218,-0.720469378,AGN,bcu,0
3FGL J1109.6+3734,180.4908447265625,66.20696258544922,-26.85009593686243,-27.929147526786963,0.39901819592100907,3.34953312282236,1.6594394445419312,0.563813549,0.999121004,-0.223098667,-0.224372868,AGN,bll,0
3FGL J1110.0+7134,133.6653289794922,43.379085540771484,-26.31514849068315,-28.081757248648703,0.5849677402832942,3.8141495992111585,2.030729293823242,-0.600234267,-0.648422041,-0.266783279,-0.626741668,AGN,bll,0
3FGL J1110.4-1835,272.0132751464844,38.138919830322266,-25.31402053544364,-27.460598029045585,0.6739539168480404,4.024873240506819,2.0201408863067627,0.030146186,-0.608698514,-0.478920976,-0.48384141,AGN,bll,0
3FGL J1111.9-6058,291.1507873535156,-0.3943401873111725,-23.89938600348861,-25.956944944726775,1.6575632809164924,4.297347581256281,1.7806917853046573,0.999942616,-0.555681858,-0.663637313,-0.84344432,PSR,PSR,16
3FGL J1111.9-6038,291.0348815917969,-0.08761725574731827,-23.203444058558993,-26.030475353309033,2.042186639879946,3.8434693543555967,1.7233861433648576,-0.52505696,-0.5194687,-0.6016011,-0.7671582,OTHER,spp,0
3FGL J1112.4+3449,186.8402557373047,67.50630187988281,-24.94130046708586,-27.679017307440937,1.2991231008551154,5.115817021799812,2.219595409684287,-0.438972593,-0.70992605,-0.78342024,-0.725413584,AGN,fsrq,0
3FGL J1112.6+1749,229.97933959960938,65.40654754638672,-26.843500377059872,-27.824213847288192,0.5852508245275158,3.4940625907255534,1.4669276475906372,-0.909079194,-0.502551052,-0.229500471,-0.076485355,AGN,bll,0
3FGL J1117.0+2014,225.58892822265625,67.3701400756836,-24.61106644379768,-27.111640026635445,-2.301619502145614,4.559995540629508,1.866652011871338,-0.384973137,-0.455866202,-0.43098236,-0.415920094,AGN,bll,0
3FGL J1117.3+2546,211.2381591796875,68.92180633544922,-26.571745268726456,-28.041839222611376,-0.6413072345233966,3.6704225091158214,2.146899700164795,-0.78595998,-0.149164346,-0.661213437,-0.824346429,AGN,bll,0
3FGL J1117.7-4632,286.62066650390625,13.342768669128418,-25.521226693277303,-27.457021592234785,1.3427452555859745,4.1887861166635885,2.430299758911133,-0.27645279,-0.849949562,-0.766348916,-0.356394823,AGN,fsrq,0
3FGL J1117.9+5355,149.2092742919922,58.170448303222656,-25.54021345762886,-27.707994017965778,0.7609495873314501,3.968151450589759,1.930389642715454,-0.604121299,-0.433216627,-0.445112229,-0.443637428,AGN,bll,0
3FGL J1118.2-0411,263.699462890625,51.43489456176758,-25.2006720918732,-27.535108620544847,1.1482485488727243,5.899581844027557,2.5653841495513916,-0.599770999,-0.799636128,-0.761654298,-0.999074942,AGN,agn,0
3FGL J1119.1-6127,292.1457214355469,-0.5418009161949158,-23.189582450635346,-26.286093952940853,0.8328424464383288,4.13914088738682,2.359264612197876,-0.462218092,-0.659811504,-0.680453323,-0.768415947,PSR,PSR,0
3FGL J1119.7-3046,280.6408996582031,28.094886779785156,-26.735020339833458,-27.76398919588161,-0.3594459849674038,3.564647102662085,1.5393491983413696,0.3330983,-0.756325418,0.782517628,-0.24611055,AGN,bll,0
3FGL J1120.8+4212,167.8412322998047,66.16793823242188,-24.780271399170235,-27.029296418708185,0.3445010895263489,3.6247431754709525,1.6163506507873535,-0.574151033,-0.327433708,-0.240351415,-0.181876047,AGN,bll,0
3FGL J1121.4-0554,266.2350158691406,50.44778060913086,-24.282670260385007,-27.30590052861205,1.1070090865691475,6.700078729017339,2.36649489402771,-0.521652554,-0.705207821,-0.617266498,-0.887266071,AGN,fsrq,0
3FGL J1123.2-6415,293.5356140136719,-3.010378122329712,-24.361727843537686,-26.880102079382326,1.5094562509192302,5.350827236281438,2.612182339551437,-0.636152135,-0.829606623,-0.856029231,-0.540114363,AGN,bcu,0
3FGL J1123.6+7231,131.77345275878906,43.06325912475586,-27.1288687137115,-28.16463093846492,1.0858460858600187,3.1907983186120785,1.5933715105056763,-0.879827096,-0.566481115,-0.542727844,0.134243695,AGN,bll,0
3FGL J1123.9-3653,284.0843200683594,22.75874137878418,-25.05353374875683,-27.54827273805101,1.9528553589379898,3.543305207535064,1.6628059023449964,-0.275397443,-0.43883785,-0.542303561,-0.917345807,PSR,PSR,0
3FGL J1124.1+2337,218.15176391601562,70.00226593017578,-25.727701905079435,-27.85709890630898,-1.3891567349415332,4.085608238731571,2.4591012001037598,-0.661138531,-0.752140608,-0.494045191,-0.833859941,AGN,fsrq,0
3FGL J1124.5-5915,292.0156555175781,1.7629956007003784,-23.514537220786607,-26.486266928683374,2.1436398636002236,3.58244537282092,2.346973547534642,-0.49765125,-0.609116419,-0.792370459,-0.856134739,PSR,PSR,0
3FGL J1124.9+4932,153.6555938720703,62.1100959777832,-26.39233793584898,-27.927781534934514,-0.3309485678564385,4.109648533403809,1.8031047582626343,-0.839328035,-0.445990062,-0.306344773,-0.149158276,AGN,bll,0
3FGL J1125.0-2101,277.2592468261719,37.50370407104492,-25.970858118378843,-27.578086092624158,-0.018299159214966613,3.746036389757602,1.7843588590621948,-0.980584906,0.788581293,-0.569434617,-0.172027525,AGN,bcu,0
3FGL J1125.3-5824,291.84210205078125,2.6006791591644287,-24.95622358044514,-26.653638515395503,1.1046671573633393,3.7218164395895754,2.389906644821167,0.909265562,-0.69862228,-0.49878115,-0.91681868,PSR,PSR,0
3FGL J1125.5-3558,284.0456848144531,23.7310791015625,-25.29810325235061,-27.352676285176038,0.309184801574547,4.351568292377869,1.8834123611450195,-0.145713025,-0.417462808,-0.418483574,-0.396170962,AGN,bll,0
3FGL J1125.6-6012,292.4598388671875,0.905666708946228,-25.164281676152207,-26.696554306176925,0.9420342528911382,3.870390218080977,2.373940944671631,-0.152402757,-0.712471559,-0.760325617,-0.63112901,PSR,psr,0
3FGL J1125.8-0745,269.180908203125,49.43085861206055,-26.4371149343299,-27.80571414977013,0.018347313680680304,3.7595383665896622,1.9536538124084473,-0.739948356,0.288530016,-0.642674175,-0.401024115,AGN,bll,1
3FGL J1125.9+2007,228.0312957763672,69.23506164550781,-26.418023733517256,-27.968666739448594,0.4743288013640008,3.9463213747236052,2.3122506141662598,-0.006214492,-0.719364908,-0.431284716,-0.99997654,AGN,fsrq,0
3FGL J1126.7-3834,285.2810974121094,21.380203247070312,-25.98747408878131,-27.710678278322323,0.4450242511236573,3.8735378798182962,2.2598445415496826,-0.04754234,-0.624622128,-0.801054182,-0.241584987,AGN,bcu,0
3FGL J1127.0-1857,276.7201843261719,39.58232116699219,-23.321762447726098,-26.899221851729315,1.5241673649576717,6.984880084377438,2.1480562029026355,-0.508389029,-0.632854285,-0.65677055,-0.707679044,AGN,fsrq,0
3FGL J1127.8+3618,180.349365234375,70.05416107177734,-25.215189109298922,-27.63357159421478,0.661650774182986,5.283323777993955,2.349233627319336,-0.405942558,-0.724037947,-0.675366554,-0.600093788,AGN,fsrq,0
3FGL J1128.0+5921,141.2433319091797,54.71153259277344,-26.407391007462888,-27.97989474607352,-0.7976702970293054,3.7293482979049064,2.718621253967285,-0.714406535,-0.717284032,-0.889901366,-0.999946735,AGN,fsrq,0
3FGL J1129.0+3705,177.94544982910156,69.97967529296875,-26.00609319641442,-27.75526390254318,0.34580350668622695,4.523654130133792,2.082202911376953,-0.699061275,-0.607503852,-0.439977031,-0.681253634,AGN,bll,0
3FGL J1129.4-4215,287.1100769042969,18.075908660888672,-26.021649042413497,-27.7472198739545,0.4784431157261096,4.030335753735098,2.4832561016082764,-0.81993217,-0.347772917,-0.693309249,-0.999990887,AGN,bcu,1
3FGL J1129.9-1446,275.21453857421875,43.67143630981445,-24.642956939312835,-27.584704195978897,0.7778168123329827,5.739626572638436,2.786649465560913,-0.755633719,-0.752115306,-0.88546894,-0.999972743,AGN,fsrq,0
3FGL J1131.1+5810,141.78709411621094,55.92231750488281,-25.987383894387182,-28.018301719302865,-0.4002412861168045,3.8804544036724247,2.2838454246520996,-0.71286368,-0.751516297,-0.240417177,-0.72116774,AGN,bll,0
3FGL J1131.4+3819,174.1260223388672,69.85225677490234,-25.835762409988554,-27.497057468014276,0.59186889530249,4.038162211937704,2.5719006061553955,-0.770317721,-0.814535551,-0.551129425,-0.999983959,AGN,fsrq,16
3FGL J1131.9-0503,269.1391906738281,52.524723052978516,-25.528254555733948,-27.61750986677488,-0.9246503183726505,4.038125222371851,2.65828275680542,-0.688753879,-0.849536648,-0.845405816,0.086646532,AGN,bcu,4
3FGL J1132.7+0034,264.2474060058594,57.41267013549805,-24.468911953444948,-27.2240858307083,0.595563797925407,4.194293849481193,2.0747687816619873,-0.466775905,-0.594929157,-0.558061137,-0.457404505,AGN,bll,0
3FGL J1132.8+1015,251.52674865722656,64.95491027832031,-26.082479903483694,-27.783835176450246,-1.4544164006007636,4.263391951010652,2.720599889755249,-0.762710922,-0.797568544,-0.797965023,-0.155282294,AGN,fsrq,257
3FGL J1135.2-6054,293.8061218261719,0.6015774011611938,-23.77273562882904,-26.68780116305242,2.192119264417439,3.8369997797281736,2.313367404436509,-0.460473141,-0.621577213,-0.684872333,-0.970354289,PSR,PSR,0
3FGL J1136.1-7411,297.7768859863281,-12.08561897277832,-25.21654190223169,-27.462194785143165,0.7974827222397534,3.6851999023312705,2.4838716983795166,-0.64968708,-0.637890173,-0.728357831,-0.99995721,AGN,bcu,4
3FGL J1136.1+7523,129.1044158935547,40.82508087158203,-26.80692376919338,-28.16434397713984,-0.3201312796322837,3.609020518488626,2.301123857498169,-0.881498837,-0.447464709,-0.084550141,-0.999926286,PSR,PSR,0
3FGL J1136.4+3405,184.9544677734375,72.458984375,-25.87146039183672,-27.898197863527844,-1.1571809255155323,4.184957429113654,2.8284356594085693,-0.734797902,-0.885653011,-0.499845562,-0.72866925,AGN,fsrq,0
3FGL J1136.6+7009,131.89447021484375,45.652408599853516,-24.85549451803507,-27.36844442443537,-0.9209327554112808,3.762059206734492,1.8235112428665161,-0.301201679,-0.495759965,-0.445570717,-0.231603027,AGN,bll,0
3FGL J1136.6+6736,133.44317626953125,47.964439392089844,-25.565429891883593,-27.57825927375735,0.294408315195787,3.925694609362776,1.7190907001495361,-0.732330445,-0.35742645,-0.306149979,-0.379273057,AGN,bll,0
3FGL J1136.6-6826,296.12579345703125,-6.560157299041748,-25.13594607597176,-27.14369506640528,-0.27094276532751843,3.7737280879470267,2.710660696029663,-0.728833344,-0.85134384,-0.58129812,-0.725113809,AGN,bcu,0
3FGL J1136.9+2551,213.05616760253906,73.29920959472656,-26.397434395300376,-27.749976315968173,0.5749412126797188,3.811283095106444,1.6790424585342407,-0.862845533,0.143551159,-0.852113975,0.546388469,AGN,bll,0
3FGL J1138.2+4905,150.7827606201172,63.881446838378906,-26.332368236017512,-28.034347434424287,-4.087193110237713,4.047988728578055,2.850489616394043,-0.843636945,-0.577201355,-0.87218176,-0.999856014,AGN,bcu,0
3FGL J1140.4+1529,244.50950622558594,69.81774139404297,-26.64447125922641,-27.637004918086934,-3.2730418453037475,3.188061669570939,1.2578474283218384,-0.999988863,0.99664764,0.312121095,0.025352354,AGN,bll,0
3FGL J1141.2+6805,132.5447235107422,47.698944091796875,-26.5591598171316,-27.947351467663832,0.7305195521572724,3.8360482453350544,1.6111396551132202,-0.998983134,0.999783257,-0.164770465,-0.217945389,AGN,bcu,0
3FGL J1141.6-1406,278.4768371582031,45.417850494384766,-25.955627987578044,-27.74743435093202,-0.503146968502359,3.7627683228398983,2.175727605819702,-0.656124514,-0.722476123,-0.353665759,-0.5911014,AGN,bcu,0
3FGL J1142.0+1546,244.5518035888672,70.29698944091797,-25.499498303518333,-27.70564889359484,-1.9668512643348512,4.049139225782792,2.2962801456451416,-0.492016706,-0.64072606,-0.62645143,-0.40929213,AGN,bll,0
3FGL J1142.9+0120,267.5761413574219,59.43674087524414,-25.799680805415186,-27.834586489944083,1.3831670869749355,4.260420745643466,1.4593897016214645,-0.399996713,-0.241707219,-0.442261181,-0.837694404,PSR,PSR,0
3FGL J1143.0+6123,136.7400665283203,53.87416458129883,-25.377812122465663,-27.729922840408538,0.8858034840050775,3.8115060029084145,2.0213301181793213,-0.508592402,-0.470255093,-0.469339824,-0.726460969,AGN,bll,0
3FGL J1145.1+1935,235.7892608642578,73.04579162597656,-26.54132292796272,-27.960344673468462,0.06019795789644869,3.7209745146336366,1.9768595695495605,-0.91159478,0.163366771,-0.77170344,-0.009338302,AGN,rdg,0
3FGL J1145.8+4425,155.93113708496094,68.27117919921875,-26.873737650027373,-28.055702914917937,-0.045732312813873924,3.43991719255598,1.850176215171814,0.989566986,-0.33418102,-0.632131285,-0.207213838,AGN,fsrq,0
3FGL J1146.8+3958,164.99533081054688,71.46372985839844,-23.914611890305448,-27.35608520607476,0.9423123016929101,6.73760498087789,2.3207545280456543,-0.566209951,-0.662256532,-0.667798903,-0.718860903,AGN,fsrq,0
3FGL J1147.0-3811,289.2420959472656,22.969650268554688,-24.652042549861008,-27.424467583389433,0.8188816215769935,4.857847414076504,2.253873586654663,-0.551807167,-0.645381799,-0.583746793,-0.695589538,AGN,fsrq,0
3FGL J1147.8-0725,276.6432189941406,52.17015838623047,-24.790768990891774,-27.403214073728833,0.45276843372193487,5.232220665933268,2.3170597553253174,-0.4306524,-0.684293283,-0.646249883,-0.62999712,AGN,fsrq,0
3FGL J1149.5+2443,219.27491760253906,75.87784576416016,-26.32559044505135,-27.566085500502055,-1.5984058061665258,3.790183510886921,2.1111226081848145,-0.790176564,-0.319172125,-0.723287342,-0.521632285,AGN,bll,16
3FGL J1150.3+2417,221.1811065673828,75.97129821777344,-24.859145297828324,-27.318456220446805,0.11657590936225758,4.1298635803551305,2.2124767303466797,-0.557705284,-0.611974923,-0.476153448,-0.768303782,AGN,bll,0
3FGL J1150.5+4155,159.1087646484375,70.66881561279297,-24.313179559235024,-26.931951169915592,0.776626483892088,3.857460276350132,1.7588653564453125,-0.275810352,-0.432191874,-0.391276041,-0.20499212,AGN,bll,0
3FGL J1151.4-1346,281.4772033691406,46.57307815551758,-26.157110245836208,-27.74705743308402,-0.33091794618039727,3.8639707205091423,1.9792616367340088,-0.439169563,-0.742324965,-0.012228874,-0.460014462,AGN,bll,0
3FGL J1151.4+5858,136.91122436523438,56.48967742919922,-25.413745960888402,-27.647736302122393,-0.7457498231253152,4.078910438491613,1.9172731637954712,-0.713115707,-0.405118433,-0.52621411,-0.207462431,AGN,bll,0
3FGL J1152.3-0841,279.08587646484375,51.4224853515625,-25.15649080753216,-27.518318819466906,-0.4610328143495585,4.393642939649793,2.444453716278076,-0.697161933,-0.70146085,-0.689319201,-0.490640833,AGN,fsrq,0
3FGL J1153.4+4932,145.5301513671875,64.96868896484375,-24.257622157688214,-27.587763333347215,0.7894699314325457,7.571773436758287,2.378541946411133,-0.617855496,-0.674359764,-0.60273737,-0.898562931,AGN,FSRQ,0
3FGL J1153.4+4033,160.9530487060547,72.01333618164062,-26.46523370251467,-27.848965380492636,0.23397280240816354,3.4816189050459116,1.76712167263031,0.999301441,-0.290141992,-0.294020608,-0.419767422,AGN,fsrq,0
3FGL J1153.7-2555,287.0247802734375,35.1527214050293,-26.628757724517058,-27.87550029886707,-0.20526540836871832,3.691881306957001,2.014758348464966,0.878153506,-0.768042538,-0.134518475,-0.81934826,AGN,bcu,0
3FGL J1154.0-3243,289.1949462890625,28.61322021484375,-25.06056509366538,-27.410450260833315,0.9899222574720329,3.7860041294142825,2.0531117916107178,-0.445879386,-0.547972274,-0.441412172,-0.710813658,AGN,bcu,0
3FGL J1154.2-0010,273.86859130859375,59.42556381225586,-25.86070627041612,-27.44782819012588,-2.935772331143312,4.17111807692238,1.6835986375808716,-0.659784333,-0.461966592,-0.327610848,0.038580299,AGN,bll,0
3FGL J1154.3+6023,135.30162048339844,55.34942626953125,-25.546483607291165,-27.763158457243353,0.5679445268932013,4.870871724115606,2.6571545600891113,-0.349417137,-0.764863299,-0.893919728,-0.660698987,AGN,fsrq,0
3FGL J1155.4-3417,289.9545593261719,27.157514572143555,-26.53934512666774,-27.60422306802867,0.4182072423761612,3.4254238722921784,1.3353549242019653,0.98511172,-0.643332887,0.060680219,-0.144300802,AGN,bcu,0
3FGL J1155.9+6136,134.20779418945312,54.29267883300781,-26.81249174141072,-27.96868239212215,0.5338086987078313,3.52748208960491,1.646000862121582,-0.932344721,0.995498988,0.060098823,-0.500099278,AGN,bll,0
3FGL J1156.7-2250,286.80914306640625,38.306121826171875,-26.23867142878201,-27.635307253030636,0.5118332450649733,3.648083228336422,1.8900130987167358,0.991025243,-0.63495022,-0.397767884,-0.145599453,AGN,bcu,0
3FGL J1158.8+0941,265.04248046875,68.59951782226562,-25.582706725280257,-27.59681141319452,-2.273775100057774,4.167228575717868,2.040104627609253,-0.428340211,-0.591333167,-0.52069734,-0.284886039,AGN,bll,0
3FGL J1158.9+0818,267.0589904785156,67.45146179199219,-26.65238655739147,-27.938465592243876,-0.12072261998881588,3.5893352984937232,1.8694816827774048,-0.827668135,-0.312202427,-0.167703087,-0.401195405,AGN,bcu,0
3FGL J1159.2-2141,287.15313720703125,39.58439254760742,-24.858348375545827,-27.24467553454385,0.37220596210841606,5.065950772256644,2.360793352127075,-0.592271046,-0.707211304,-0.70043624,-0.529885879,AGN,fsrq,0
3FGL J1159.3-2226,287.4065856933594,38.85454177856445,-24.52194550895271,-27.112516938192556,1.0859062130181096,5.287987170006449,2.371741533279419,-0.667564025,-0.635989316,-0.645790163,-0.829942325,AGN,bcu,0
