Source_Name,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC_FHL,ASSOC1,Flags
4FGL J1155.2-1111,281.51202,49.33286,-27.035326589770655,-28.533371038550385,8.53929871418476,1.5202496,0.44289613,0.31847525,1.5960819,2.4279856446199233,0.17352012,0.9244661,-0.59025854,-0.2502671,-0.46602577,-0.7148265,UNAS,None,3FGL J1155.3-1112,,,0
4FGL J1157.7-6327,296.9778,-1.2074835,-24.955370774754325,-26.58270926885064,7.060761435509818,2.851218,0.19984756,0.3521914,4.720593,2.4960217895730574,0.9017198,0.11332572,-0.7450354,-0.8557329,-0.94567734,-1.0,UNAS,None,,,,17
4FGL J1158.8-1430,284.2849,46.457333,-27.100743153018264,-28.490879008283965,8.766587972363048,1.9184252,0.13768402,-0.06034264,0.96886104,0.9286705828670617,0.3201806,0.007012638,-0.76389533,-0.6909373,-0.20766616,-0.010659535,UNAS,None,,,,0
4FGL J1202.9+5818,134.8406,57.683422,-27.153854283311432,-28.74108375878505,6.539172030434822,2.6606438,0.16289464,-0.027157437,0.27269554,2.6182134169504914,0.9991154,-0.6204402,-0.7937021,-0.9474588,0.6387027,-0.8151679,UNAS,None,,,,256
4FGL J1203.4-6145,297.29086,0.59096277,-25.51501178327825,-26.81731645184333,7.219705575441891,2.6686985,0.21339168,0.40999478,4.4348273,2.291994253447217,0.9999054,-0.62534505,-0.6705741,-0.8228791,-0.9999795,-0.9372369,UNAS,None,,,,3
4FGL J1203.5-1748,287.09903,43.59164,-26.390703606438734,-28.405474666863814,7.247549019663498,2.0652807,0.19264182,0.26291543,2.6854784,2.051963983958403,-0.9594089,0.9836839,-0.5875738,-0.58610606,-0.9533716,-0.9999491,UNAS,None,3FGL J1203.9-1745,,,0
4FGL J1203.5-5745,296.5574,4.5259557,-26.594146952107085,-27.838522750471835,7.26761009827746,2.7598271,0.43478155,0.5245289,3.4186459,1.7592292319987828,0.99912524,0.47022647,-0.7308916,-0.8036283,-0.9997486,0.9964324,UNAS,None,,,,1
4FGL J1203.9-6242,297.51788,-0.33813143,-23.92040366011827,-26.515092907059707,7.47439946267885,2.4282136,0.05362942,0.3421175,12.093841,2.5946244143199437,0.9382799,-0.33634043,-0.54194444,-0.7032816,-0.90457445,-0.9999973,UNAS,None,3FGL J1203.9-6243,,,0
4FGL J1204.3-6111,297.28384,1.1671392,-25.850225865882326,-27.004520548531044,6.994541125984499,2.7572756,0.3213103,0.51907194,4.010267,1.9221123551850106,0.9860453,0.009461027,-0.7444042,-0.91742325,-0.7556597,-0.9999801,UNAS,None,,,,25
4FGL J1204.5-5032,295.36453,11.636577,-26.364078360236512,-28.53170588887758,7.253808200346794,2.0769587,0.173462,0.7503424,6.907078,2.6734864487031476,0.99759746,-0.32166523,-0.2027728,-0.76164013,-0.99924403,-0.9977601,UNAS,None,,,,0
4FGL J1205.1-5951,297.1379,2.4983559,-26.19376431464697,-27.61123894811845,7.9223897594504376,2.315409,0.181367,0.05117525,0.7105383,2.1929799963034284,-0.59159064,0.99906635,-0.7666428,-0.5836574,-0.9120516,0.28774297,UNAS,None,,,,1
4FGL J1206.8-6038c,297.48834,1.7628106,-25.797868037374002,-27.148435407589794,7.698145805974284,2.6954021,0.25011113,0.24513371,2.590434,2.055614657410838,0.89833707,-0.06948347,-0.78012305,-0.6260636,-1.0,0.9910424,UNAS,None,,,,32
4FGL J1206.8-5836,297.13986,3.7526958,-26.498956297899518,-27.844744247171278,6.758708353757702,2.535961,0.34137985,0.80029124,3.8753161,2.764330407543922,0.99854416,-0.48741367,-0.67171395,-0.9728717,-0.33188123,-0.9998779,UNAS,None,,,,9
4FGL J1207.4-1840,288.62915,42.978966,-27.253103090957524,-28.595869955867492,7.788705486586572,1.9157509,0.3097398,0.2589695,1.8477591,2.769612350042148,-0.999633,0.9995354,-0.4035582,-0.7025986,-0.4062414,-0.9999948,UNAS,None,,,,0
4FGL J1207.4-4536,294.93698,16.575975,-26.455302747773217,-28.489460980239066,7.094072342446884,1.9521644,0.17543009,0.53796595,5.5348096,1.1001435114286928,0.9955338,-0.42084053,-0.24054512,-0.70459205,-0.99988425,0.20910843,UNAS,None,3FGL J1207.6-4537,,,0
4FGL J1207.9-6443c,298.308,-2.2492628,-25.765047251692422,-27.250670681333265,7.246142011306449,2.3502338,0.18404366,0.42777026,4.534113,2.4585613454393647,0.9730543,-0.46077293,-0.54664004,-0.666002,-0.99999946,0.91934985,UNAS,None,,,,36
4FGL J1208.0-6900,299.0436,-6.4596033,-25.979102580319445,-28.09725009820811,7.0412673690522025,2.1356866,0.12549509,0.37458158,5.4426665,1.7918082643734086,-0.927635,0.49713472,-0.5210902,-0.67416054,-0.99999124,0.7880247,UNAS,None,3FGL J1208.0-6901,,,0
4FGL J1208.2+1158,267.0914,71.774086,-27.23606250436413,-28.715758807274693,7.65728025465089,2.050645,0.26141658,0.14936684,1.1933373,2.784044785703416,0.07796761,-0.48243022,-0.7033606,-0.2982275,-0.9999998,0.99999726,UNAS,None,,,,0
4FGL J1208.5-5512,296.79413,7.1539826,-26.539428248587335,-28.153203623875932,7.25277460771973,2.0809672,0.25967792,0.35532793,2.6643512,1.936995501974565,0.96571594,-0.49066246,-0.6851576,-0.4727879,-0.9675242,-0.9730919,UNAS,None,,,,0
4FGL J1209.2-7635,300.42728,-13.921439,-26.85702134379191,-28.193434916066302,7.552429697998037,2.3258538,0.21565434,0.056938026,0.61153936,2.03278587370297,0.8969073,-0.14369375,-0.5046986,-0.6519017,-0.36723042,-0.9939846,UNAS,None,,,,4
4FGL J1209.4-6421c,298.41177,-1.8487557,-25.57477934285012,-26.96634051888269,7.4525862478652085,2.6422715,0.27643266,0.17909993,1.970903,1.8975096994722593,-0.9696399,0.99874604,-0.65090513,-0.8736572,-0.80483353,-0.3919054,UNAS,None,,,,56
4FGL J1210.1+3241,178.57143,79.47442,-27.77286013151499,-28.910773027258106,8.680575127323083,1.709258,0.3944217,0.06241413,0.48420268,1.8705943161254905,-0.9998055,0.9993543,-0.56385076,-0.9688053,0.9433614,-0.9999658,UNAS,None,,,,0
4FGL J1210.4-6250,298.26797,-0.33482808,-25.12243813547554,-26.603112471960877,7.162688436587661,2.7464418,0.25155753,0.8741364,5.6125493,1.5655114040786737,-0.81646323,0.11271332,-0.44212198,-0.9524902,-0.5194172,-0.9998847,UNAS,None,,,,16
4FGL J1210.4-6100c,297.9862,1.4679011,-26.25380969655035,-27.411732258129472,8.140979695243473,2.3163564,0.2161471,0.07058641,0.933743,2.7923656186978794,-0.87451893,0.5434123,-0.40884295,-0.6773025,-0.77362615,-0.6669634,UNAS,None,,,,4152
4FGL J1210.7-6005c,297.87177,2.383833,-26.430344055670467,-27.41838331611406,8.019072085563696,2.5570893,0.33369648,0.17420237,1.4468853,2.634835095386349,-0.99907106,0.9999344,-0.72135246,-0.71120965,-0.5398471,-0.73243934,UNAS,None,,,,4408
4FGL J1213.1-5957,298.1526,2.562486,-26.506944807614396,-27.69919960713075,7.33593608816372,2.483646,0.33597302,0.6180932,4.002222,1.8116548697720531,-0.99895006,0.99938464,-0.5511743,-0.63631207,-0.9998659,-0.4987491,UNAS,None,,,,16
4FGL J1213.9-4416,295.8925,18.079628,-25.998084575037577,-27.9654119802635,7.26600525144324,2.2947876,0.110872045,0.22975333,4.1066236,2.0474892285524575,0.99163675,0.16112834,-0.6673219,-0.59753203,-0.8571369,-0.9507831,UNAS,None,3FGL J1213.9-4412,,,0
4FGL J1214.5-2318,292.03503,38.777622,-26.826504024472257,-28.43501415111147,7.840388115471601,1.8651321,0.31498212,0.26846442,1.9880519,3.1212526159331584,-0.33221462,0.8168145,-0.30738035,-0.4816625,-0.6553134,-0.9999045,UNAS,None,3FGL J1214.4-2315,,,0
4FGL J1214.7-5858,298.2074,3.5635238,-25.649905928454707,-27.419253291967713,7.214647223524316,2.5222907,0.1948056,0.1391348,1.8897632,2.0115156242403276,0.21330951,-0.11488184,-0.79281086,-0.6935339,-0.9999331,0.9919932,UNAS,None,,,,277
4FGL J1216.2+0537,280.081,66.922195,-27.489423263743046,-28.71236479770338,8.048883985199657,1.9728197,0.3333792,0.23936474,0.8318443,3.143831710512166,0.06188058,0.048364565,-0.3259928,-0.68230724,-0.43903846,-0.9003998,UNAS,None,,,,4096
4FGL J1216.2-0600,287.23694,55.79061,-25.784415568069754,-28.17502957064491,6.680272799309255,2.449066,0.09747051,0.11457689,1.918397,2.283287207755219,-0.5021305,-0.58180916,-0.76948845,-0.57672703,-0.9693297,-1.0,UNAS,None,3FGL J1216.6-0557,,,0
4FGL J1216.2-1550,290.66898,46.19696,-27.340409194440632,-28.601594192129173,8.039627526287841,2.004926,0.25966874,0.059926145,0.4956458,1.4403653343386622,0.6889502,-0.3420083,-0.3214224,-0.7453615,0.023043983,-0.9980501,UNAS,None,,,,0
4FGL J1216.4-1358,290.17413,48.0283,-27.148914034011405,-28.52052450043112,8.178826534560475,2.0262353,0.167898,-0.006890273,0.08716294,2.904541462326174,-0.9911125,0.988296,0.23659462,-0.7332044,-0.9990843,0.9976338,UNAS,None,,,,0
4FGL J1216.8-5955,298.60593,2.655687,-25.384582440837146,-27.14659665845301,7.274596631139276,2.5929322,0.13203485,0.24596068,4.0560145,2.1136541414843295,0.5413673,-0.53161085,-0.7570004,-0.69859004,-0.95018834,-0.9967504,UNAS,None,,,,1
4FGL J1217.2-2500,293.20374,37.218723,-27.41853154697983,-28.83080552631079,7.427750670106763,2.0305834,0.3812782,0.70598733,3.3260074,1.8117607402430196,-0.75987446,-0.5508503,-0.027224278,-0.622371,-0.99993986,-0.9923559,UNAS,None,,,,16
4FGL J1218.6-1049,290.01154,51.22011,-26.70510886281703,-28.297416376467243,6.211500246706403,2.4840999,0.3057025,0.5378631,2.9941237,2.859895456226745,0.9998859,-0.43075457,-0.7940496,-1.0,0.99934,0.99995536,UNAS,None,,,,1
4FGL J1220.1-5558,298.5321,6.635302,-25.912144046992843,-27.930308132693384,7.218045720564575,2.2503462,0.14978005,0.16906318,2.2194138,2.80704551582016,0.9895902,-0.6537198,-0.52575666,-0.6611994,-0.99042106,-0.99969167,UNAS,None,,,,0
4FGL J1220.1-2458,294.01416,37.35705,-26.609703090221775,-28.38934091949215,8.185745410658924,2.041185,0.12835166,-0.011345294,0.19276388,2.4108884045805943,0.85895574,-0.6301216,-0.56991464,-0.437821,-0.5509749,-0.3328328,UNAS,None,3FGL J1220.0-2502,3FHL J1220.1-2459,,0
4FGL J1220.5-2745,294.63467,34.60864,-26.479642631197592,-28.24585560693304,6.616520598144939,2.582253,0.16079812,0.089127325,0.98127794,2.411107461488433,-0.800498,-0.47043,-0.87846506,-0.4308716,-0.90621734,-0.999922,UNAS,None,,,,0
4FGL J1224.6+7011,126.23276,46.759975,-26.36048476761254,-28.315702788152656,6.281911881441629,2.9022114,0.10084042,-0.03474446,0.5901439,2.5454696361648756,0.999883,-0.69608,-0.84774154,-0.67871714,-0.60061604,-0.99999666,UNAS,None,,,,16
4FGL J1225.9+2951,185.42696,83.77291,-25.57115370785026,-28.253123868037136,7.423615157836914,1.7706448,0.090977825,0.4213426,9.4063635,2.3366111899582775,0.98694074,0.22606881,-0.270526,-0.46573177,-0.9065388,-0.99736756,UNAS,None,3FGL J1225.9+2953,,,0
4FGL J1226.5+3023,180.62102,83.65105,-27.25645512657101,-28.468908495606353,7.8318388101562695,2.2197015,0.22368187,0.024770373,0.18897076,2.2573918295564868,-0.855316,-0.39703056,-0.3789098,-0.87085617,0.033007145,-0.99995214,UNAS,None,,,,0
4FGL J1226.8-4907,298.80444,13.548377,-25.491425661958566,-27.315484753438483,6.0096248334942475,2.6949513,0.119398095,0.18157934,2.535449,3.283818789010834,-0.9088073,0.24130213,-0.82215697,-0.95847744,-0.99927187,0.9962923,UNAS,None,,,,17
4FGL J1228.0-6918,300.85303,-6.535043,-26.778526174103984,-28.162739344033593,7.462300125932788,2.304527,0.2135071,0.1060873,1.0365319,1.826457096180581,0.91544557,-0.7811435,-0.6401654,-0.5994834,-0.73510617,-0.9882203,UNAS,None,,,,0
4FGL J1229.5-3048,297.39474,31.826675,-26.950263660074512,-28.394646105294107,6.970751855708623,2.2607474,0.35697502,0.2022822,1.3301169,1.6485714706288916,-0.47127178,-0.815225,-0.43143916,-0.72171277,-0.93866307,-0.99732476,UNAS,None,,,,0
4FGL J1231.6-5116,299.7743,11.483131,-25.35294565811418,-28.056552845154002,6.568583723765353,2.1748428,0.094551176,0.70050186,11.791995,2.343018126380679,0.9932692,-0.11668002,-0.639632,-0.9815703,-1.0,1.0,UNAS,None,3FGL J1231.6-5113,,,0
4FGL J1231.6-6511,300.85855,-2.4016714,-25.213031763053102,-27.22616436196467,6.96251588901749,2.1969686,0.14398578,0.46547002,6.4468894,1.9694659074265952,-0.9999996,0.9999993,-0.52333206,-0.81342137,-0.90596133,-0.9995035,UNAS,None,3FGL J1231.7-6513,,,0
4FGL J1231.7-6653,300.99973,-4.097457,-25.939097200066445,-27.280166381139324,6.208962614989926,3.0115457,0.32504603,0.6175367,3.2444115,2.2661829746684696,0.40656185,-0.66892457,-0.89633685,-0.85667634,-1.0,0.99985844,UNAS,None,,,,1
4FGL J1232.1+5953,127.3938,57.07632,-27.04714573997866,-28.699532484869785,5.73953303742798,3.1551359,0.2032176,-0.059224926,0.45293036,2.4327344679352914,-1.0,1.0,-0.9079864,-0.9978707,-0.9746549,0.97752506,UNAS,None,,,,512
4FGL J1233.0+1333,284.45,75.76355,-26.06635428112225,-28.260700100342486,6.787934019486788,2.331605,0.15151079,0.22186938,2.7602015,3.0062674228585835,0.99852365,-0.35222983,-0.6835536,-0.75885123,-0.861651,-0.99816895,UNAS,None,3FGL J1232.8+1332,,,0
4FGL J1239.7-3455,300.21637,27.883093,-26.81355203823046,-28.258192293576432,6.723427487411548,2.6431599,0.12845448,-0.07459093,1.0702629,2.5437330080832194,0.281905,-0.7077973,-0.9999946,0.99964267,-0.2810087,-0.9152111,UNAS,None,,,,512
4FGL J1243.5+5311,125.63174,63.88875,-27.70493058602311,-29.0322811301541,8.195231936728089,1.8852655,0.32289425,0.06857525,0.47624466,2.683702160017435,-0.8482595,-0.88073516,-0.084377706,-0.32038373,-0.98341036,0.89898086,UNAS,None,,,,0
4FGL J1243.7+1727,292.09222,80.16694,-27.504777732250073,-28.848205570208727,8.26435962014537,2.170399,0.16955803,-0.08682199,0.6762373,1.59851121874892,-0.72753,-0.88341045,-0.4719849,-0.38944596,-0.36523637,-0.6652659,UNAS,None,,,,0
4FGL J1244.3-6233,302.11172,0.30641162,-24.35031443655978,-26.55710030001397,7.554195478653118,2.5188797,0.08638851,0.104847305,2.5985296,1.5137369836136054,0.99453217,-0.17504199,-0.5941655,-0.71471304,-0.8627017,-0.97437185,UNAS,None,3FGL J1244.2-6227,,,0
4FGL J1250.8-5424,302.85132,8.465163,-26.515504664689,-28.050037185812045,7.678033819470306,2.262911,0.15235886,0.018738138,0.2737637,2.322984131135064,0.9999258,-0.35647944,-0.6877713,-0.402237,-0.7832711,-0.38332105,UNAS,None,,,,0
4FGL J1250.9-4943,302.84363,13.151358,-25.944331417570698,-28.219287605174976,7.753079163901271,2.005415,0.114905626,0.120466,2.1883643,3.0515290476721617,0.860128,0.41022387,-0.6502988,-0.26678193,-0.6729639,-0.85083866,UNAS,None,3FGL J1251.0-4943,3FHL J1250.9-4944,,0
4FGL J1252.7-2520,303.2929,37.521362,-26.63759686923843,-27.92169311686295,6.533435073086914,2.4152513,0.55150807,0.33217344,1.0568614,2.5653897846338665,-0.049724385,0.54094553,-0.7594448,-0.98257995,0.49700782,-0.99999815,UNAS,None,,,,4096
4FGL J1254.7-4516,303.53595,17.593111,-27.520891357515005,-29.016068883765172,8.160799457934138,1.4465431,0.35487714,0.7985862,3.5505893,2.2238932343309417,0.99989027,-0.9341466,0.44556034,-0.12172916,-0.78090703,-0.9999986,UNAS,None,,,,0
4FGL J1256.8+5329,121.12844,63.62399,-26.255901165533057,-28.198155433986734,6.680062133075556,2.656271,0.12222972,0.08113954,1.0933229,2.351148347760307,0.94163585,-0.6661123,-0.7950134,-0.6433592,-0.9998987,0.9968602,UNAS,None,3FGL J1256.7+5328,,,0
4FGL J1256.8-1333,304.95184,49.29169,-27.179171875658014,-28.53239634344112,7.5733545400038045,2.3111527,0.18678711,-0.040219817,0.45197845,2.4898798338900945,-0.37690344,-0.38329127,-0.85681254,-0.16274749,-0.5445003,-0.99931926,UNAS,None,,,,0
4FGL J1256.9+2736,54.579517,88.68223,-27.11676881154618,-28.638515244345808,6.219860272786448,2.6267285,0.27618384,0.13200656,0.7524918,2.3670780453424447,-0.51254064,-0.33490813,-0.89322066,-0.31805718,-0.99974775,-0.9689884,UNAS,None,,,,0
4FGL J1257.0-6339,303.55365,-0.7909165,-25.241294221696922,-27.075910754266882,7.555355370757949,2.0745454,0.14457776,0.33741048,3.3593752,0.9742322241989297,-0.99974835,0.99235123,0.047656994,-0.6305991,-0.8181604,-0.9458181,UNAS,None,3FGL J1257.0-6338,,,0
4FGL J1258.4+6554,121.78852,51.209465,-27.581624358279818,-29.017824535092068,7.590151330230127,2.2181404,0.22502552,0.018035876,0.15289755,2.5967124524866834,-0.81506944,-0.57245934,-0.96426934,0.7193643,-0.9017065,-0.9999874,UNAS,None,,,,0
4FGL J1258.5-3406,304.6154,28.74454,-26.646410011593503,-28.332519884557367,7.443800315388825,2.2813797,0.17013444,0.03800812,0.4390295,2.5128152716682557,-0.73811954,-0.59725153,-0.66383505,-0.42783698,-0.9993874,0.97834694,UNAS,None,,,,0
4FGL J1259.0-8148,303.2183,-18.948784,-26.205923225235903,-27.9797315486703,6.833182796541344,2.2740982,0.15836582,0.34575555,4.307268,1.6048443052950616,0.22480215,-0.5051725,-0.6072155,-0.80281335,-0.99974114,-0.9067907,UNAS,None,3FGL J1259.3-8151,,,0
4FGL J1303.1-4714,304.99557,15.58671,-27.142499464822187,-28.843503374345364,7.56166307433948,1.7601209,0.3089526,0.7327222,4.6061134,1.312338800182598,0.95860386,0.51229906,-0.4393614,-0.33082786,-0.93355554,-0.9995357,UNAS,None,,,,0
4FGL J1304.6+0539,311.86197,68.308716,-26.90455531261248,-28.57687562037598,7.159205711468913,1.8817223,0.33637553,0.5034937,2.8874457,2.5898372520318924,-0.9183977,-0.061266318,-0.4219973,-0.69508576,-0.9522676,-0.893908,UNAS,None,,,,0
4FGL J1306.3-6043,304.75537,2.0990448,-24.418424317625135,-27.516102500884514,7.646467912615913,1.7509532,0.06734431,0.4585444,12.969028,2.497131869251918,-0.13735324,-0.055392962,-0.14214388,-0.45783648,-0.83196634,-0.96044683,UNAS,None,3FGL J1306.4-6043,3FHL J1306.3-6042,,0
4FGL J1308.7+0347,313.75375,66.29058,-26.642616391716462,-28.559355521685298,7.363335395611992,1.8043553,0.25260264,0.37257636,2.6716387,2.427505243871141,0.9478305,-0.09126431,-0.20776598,-0.6214916,-0.87739235,-0.11219454,UNAS,None,3FGL J1309.0+0347,,,0
4FGL J1308.9-5730,305.28833,5.2880435,-26.55518446683018,-28.044859268248157,7.6480236349981725,1.9431119,0.33068573,0.4448836,2.3323183,2.330931549829203,0.031818785,0.8952019,0.35435918,-0.60834515,-0.72081286,-0.9999536,UNAS,None,3FGL J1308.7-5738,,,0
4FGL J1309.1-6223,304.97964,0.40559182,-24.50434702714519,-26.070709739066487,7.506284075304125,2.8453813,0.1325753,0.41370243,6.4578104,1.4083936671558361,-0.9985635,0.9976448,-0.58599186,-0.837614,-0.85967994,-0.9999961,UNAS,None,2FGL J1309.6-6230c,,,16
4FGL J1309.3+8035,122.022575,36.51014,-27.164313415673508,-28.471983139645836,6.8683739474616665,2.7298994,0.1303979,-0.105336435,1.6362417,1.4568830928165433,-0.21713126,-0.5827584,-0.8936341,-0.16037233,-0.8601593,-0.999949,UNAS,None,,,,0
4FGL J1312.3-6257,305.30948,-0.1859734,-24.603581419063275,-26.350895970465114,8.006168410449977,2.4537754,0.14036112,0.14485215,2.2857625,2.764664201311447,-0.91833925,0.9845163,-0.5487187,-0.697715,-0.7326503,-0.99952835,UNAS,None,,,,16
4FGL J1312.6-6231c,305.3724,0.24322052,-25.31769491909517,-26.36236775373515,7.67379288519248,2.2484593,0.28256616,0.43842968,4.015326,1.7719496082860227,0.6693889,-0.5819383,-0.56852967,-0.5883073,-0.86058146,-0.8786875,UNAS,None,3FGL J1311.8-6230,,,32
4FGL J1315.9-6243,305.74158,0.013987739,-24.448788410778032,-25.890563245922333,7.71182029517959,2.8791091,0.15466584,0.23237959,4.273429,0.593881740285006,0.6383872,-0.046416238,-0.6707866,-0.76908505,-0.88477653,-0.69758767,UNAS,None,1FGL J1315.0-6235c,,,17
4FGL J1317.5-0153,316.16776,60.304085,-27.26666865089294,-28.969493885398183,7.533899576231895,2.4787462,0.28084642,0.79407793,4.622092,1.2074564383212807,-0.99999803,0.99998105,-0.25051293,-0.7923656,-0.92420363,-0.99886906,UNAS,None,,,,0
4FGL J1317.5-6316,305.85916,-0.55519617,-24.878356853358113,-27.014654702603185,7.519305596796913,2.1377225,0.13905108,0.58153284,7.586788,2.2246791208404977,-0.29285827,-0.2607218,-0.21706125,-0.7133222,-0.9448871,-0.75296813,UNAS,None,3FGL J1317.6-6315,,,0
4FGL J1318.1-3937,308.5073,22.950409,-26.30910179561806,-27.96971114263994,6.430887520410359,2.875308,0.1275046,-0.10377089,1.2594634,2.8513383288398644,-0.7656833,-0.726938,-0.67736965,-0.7897111,-0.99978065,0.99882096,UNAS,None,,,,0
4FGL J1318.3-1148,313.3385,50.517628,-27.121432815589134,-28.55466813102551,8.343974762641048,1.7995225,0.22200358,0.121011384,1.3420697,2.6648196383547775,0.9655538,0.8522668,0.079342104,-0.7373445,-0.22342367,-0.2389264,UNAS,None,,,,0
4FGL J1318.5-6352,305.9094,-1.1566699,-25.99793666179579,-27.041358774581685,8.596904624272407,1.9913396,0.28201467,0.18870012,1.1224972,1.50008264587519,-0.826552,0.7601109,-0.8129958,-0.57977897,-0.5197956,-0.62606156,UNAS,None,,,,0
4FGL J1318.9-4556,307.92532,16.658659,-26.42117788547156,-27.787832571442202,6.98032334363969,2.6316333,0.15305883,-0.033010934,0.37291563,2.013590157568467,0.9762255,-0.75722474,-0.82086825,-0.58848757,-0.5367145,-0.999997,UNAS,None,,,,16
4FGL J1320.3-6410c,306.0755,-1.4774823,-26.077417093631567,-27.38843753874175,7.139664982563958,2.3396451,0.28608316,0.61260957,3.61098,2.6389742883823093,0.11188158,-0.38568094,-0.45821148,-0.7801292,-0.99999887,0.99705225,UNAS,None,,,,44
4FGL J1321.1-6239,306.33557,0.016051572,-25.2740245633924,-26.240925839732178,7.566345006859387,2.451125,0.1830384,0.2846131,3.5918963,1.9679517179138395,-0.8425465,0.99068093,-0.63474387,-0.69519633,-0.8914182,-0.99526346,UNAS,None,,,,5
4FGL J1322.0-4624,308.4168,16.130758,-27.072852518499,-28.380495285657453,7.9900051829199255,2.0146468,0.3713672,0.55542064,2.103007,2.4404828143125807,-0.99879533,-0.75903684,0.9993692,-0.5146243,-0.7770893,-0.57127935,UNAS,None,,,,0
4FGL J1325.3-5413,307.93307,8.308979,-25.814768653478243,-27.429982375992168,6.905578534149745,2.332275,0.12748449,0.25201583,3.1151266,2.3993947978342254,0.59136516,-0.2289416,-0.6324698,-0.70958143,-0.94900495,-0.9992379,UNAS,None,3FGL J1325.2-5411,,,0
4FGL J1326.0+3507,82.31492,79.11867,-26.87594583396726,-28.81340080746961,7.520763321844972,2.0856323,0.15876845,0.12576453,1.7061931,4.032310430151953,0.9752061,0.053145513,-0.5561271,-0.55750334,-0.6243064,-0.9997469,UNAS,None,,,,0
4FGL J1328.4-6231,307.18915,0.04495845,-24.80782795525063,-26.391405051451695,6.556351105503394,2.8732307,0.22478081,0.49238557,4.3714933,1.2587313359876438,0.9695664,0.1522883,-0.8790499,-0.86985296,-0.98309463,-0.99322224,UNAS,None,,,,3
4FGL J1329.9-6108,307.5635,1.3843493,-25.01410907222623,-27.368799196312604,7.462740033766715,1.9922296,0.117068045,0.4025619,7.3039002,2.585206224677598,0.9294256,-0.33747506,-0.30695385,-0.6228755,-0.9118208,-0.7578414,UNAS,None,3FGL J1329.8-6109,,,0
4FGL J1331.3-3818,311.48312,23.904396,-27.092223029802067,-28.479942335977317,7.875243431507478,1.8193128,0.50847995,0.2825013,1.3343792,2.588470236192563,0.9878933,-0.80247885,-0.5808323,-0.23485394,-0.9814937,-0.8454625,UNAS,None,3FGL J1330.0-3818,,,0
4FGL J1334.1-4154,311.39127,20.253325,-26.377323696119905,-27.991387359041425,7.1798721064199995,2.4891596,0.12964827,-0.05478069,0.73849285,2.2234346183750597,-0.99808097,0.95134974,-0.85502845,-0.5755254,-0.39801115,-0.71313554,UNAS,None,3FGL J1334.3-4152,,,0
4FGL J1334.6-4435,310.97324,17.602787,-26.308942586709097,-27.994232957811658,7.071052823737396,2.4281156,0.2057942,0.27563757,1.6796819,1.5807200326869277,-0.5517554,-0.7399156,-0.49888334,-0.9199323,-0.4604053,-0.2576498,UNAS,None,,,,0
4FGL J1334.8-3856,312.08868,23.158276,-26.329861389580167,-27.928679383231188,6.256220522658055,2.8985023,0.13338481,-0.10942714,1.7298112,1.6565105336579513,0.998651,-0.7868045,-0.6478194,-0.69756603,-0.9988969,0.94379246,UNAS,None,,,,0
4FGL J1335.5-4546,310.92352,16.413776,-26.254126487161024,-27.98240660984314,7.241334453593874,2.385191,0.18960813,0.27391028,2.6510575,2.103561995371817,0.6489932,-0.35714164,-0.6724818,-0.6916762,-0.8669183,-1.0,UNAS,None,,,,0
4FGL J1335.6-4052,311.8878,21.23215,-27.36743750475752,-28.5233563769371,8.962395455820399,2.063392,0.17561314,-0.13341843,1.3236463,2.5644054685012705,0.999096,-0.8763751,-0.41876057,-0.97451603,0.7129191,-0.03370443,UNAS,None,3FGL J1335.2-4056,,,0
4FGL J1336.5-4655,310.88913,15.245246,-26.255545451732573,-27.978975456360306,6.812146995667344,2.4889417,0.21369465,0.23715386,1.9890677,2.247324181866082,0.22775239,-0.63046664,-0.7827887,-0.63302773,-0.9513603,0.19131993,UNAS,None,,,,0
4FGL J1338.0-4159,312.13388,20.041424,-27.043134026803667,-28.530115240820205,8.31407077331878,1.6685176,0.34294224,0.29134646,2.0197897,3.381240251006386,-0.998876,0.9251268,0.35277683,-0.48766664,-0.22886664,-0.8069027,UNAS,None,,,,0
4FGL J1338.8-4509,311.6426,16.904009,-26.715481197952304,-28.211622835822855,7.825452638279416,2.2242603,0.14831814,0.0041475687,0.07216249,1.554825348077384,0.22343613,0.80993104,-0.7199772,-0.67683166,-0.6941151,-0.08289936,UNAS,None,,,,0
4FGL J1343.5-6827,307.70444,-6.070847,-26.79400479279287,-28.173063410498052,6.777576449406666,2.3690293,0.36197647,0.9625845,4.1002088,2.028886683177865,0.9331035,-0.34774095,-0.6299683,-0.9976457,-0.17284319,-0.9963064,UNAS,None,,,,1
4FGL J1345.9-2612,317.89368,35.0721,-26.724027090997797,-29.06889623303452,7.4154821123119365,2.0971894,0.19176617,0.99981856,7.2872252,3.1557171293280843,0.9083636,-0.4132547,-0.049979042,-0.7945156,-0.99999905,0.98171616,UNAS,None,3FGL J1346.2-2608,,,2048
4FGL J1346.5+5330,105.52034,61.722496,-26.408586175542332,-28.617815629212924,6.153030099465116,2.7451239,0.11544173,0.09848735,1.4414898,2.456851296979605,0.81321734,-0.7123816,-0.7969126,-0.72278875,-0.9992355,-0.39300156,UNAS,None,,,,0
