GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,Source_Name,CLASS1,CLASS2,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
339.09628,3.1893601,-21.502339230771902,2.403493,0.12673786,-0.07058393,1.2162296,0.9999338,-0.7517519,6.5756356E-4,-0.8275144,-0.79859996,-0.996239,0.9868514,1.876795535464215,8.043284603734886,4FGL J1630.2-4347,unk,OTHER,PowerLaw,0.044092327,0.099074006,3FGL J1630.3-4346,1RXS J163023.2-434804,0.0,0.926652,0
336.24255,0.16598085,-19.871810246197185,1.7609895,0.07684409,-0.027240187,0.95478207,0.9938738,-0.99972147,6.512716E-5,0.9814907,-0.56972045,-0.44846764,-0.15301101,2.673408030408372,9.764296517162549,4FGL J1631.6-4756e,pwn,OTHER,PowerLaw,0.024593458,0.098791145,3FGL J1633.0-4746e,HESS J1632-478,,,4
336.52115,0.11664723,-17.46643151826563,2.173267,0.042099316,0.060456153,3.754206,0.44339034,0.9287437,1.1059425E-4,-0.5741074,-0.5824191,-0.65187484,-0.56579286,2.5483014702742466,8.462541168071446,4FGL J1633.0-4746e,spp,OTHER,LogParabola,0.018510005,0.031689197,3FGL J1633.0-4746e,HESS J1632-478,,,4
337.07684,-0.12287334,-18.305529256673033,2.3397057,0.05660362,0.106037214,4.71394,0.8269348,-0.37119707,8.6562056E-4,-0.6596954,-0.6260565,-0.71572596,-0.78290284,1.9523977731242002,8.260794388150368,4FGL J1636.3-4731e,SNR,OTHER,LogParabola,0.029348768,0.1463644,3FGL J1636.2-4734,SNR G337.0-00.1,,,0
337.7602,-0.02507088,-18.904611255582545,2.5044231,0.1158492,0.21305981,5.1557307,0.9498806,-0.6299058,0.0020337373,-0.5639637,-0.6976059,-0.83433604,-0.99477094,2.4213491583944617,8.009231130404753,4FGL J1638.5-4657c,spp,OTHER,LogParabola,0.06508208,0.34437424,3FGL J1638.6-4654,SNR G337.8-00.1,0.8,0.0,32
338.2989,-0.020879952,-19.757882434281616,1.865073,0.06875808,0.023688855,0.52921045,0.7107651,0.6342174,9.791869E-5,-0.5140943,-0.46926105,-0.540624,-0.11460044,2.3796722372899475,9.6496975983822,4FGL J1640.6-4632,spp,OTHER,PowerLaw,0.029508658,0.08719519,3FGL J1640.4-4634c,SNR G338.3-0.0,0.8,0.0,0
338.50653,0.07926371,-18.7866598375643,2.4929998,0.06742101,0.14957412,4.6858516,0.9997786,-0.552751,0.0012032196,-0.5818928,-0.7037456,-0.82092065,-0.7339281,2.000962704273487,7.8872417809069795,4FGL J1641.0-4619,spp,OTHER,LogParabola,0.04310616,0.17094344,3FGL J1641.1-4619c,SNR G338.5+00.1,0.8,0.0,16
328.3763,-8.8027725,-21.84823832285161,2.2518706,0.11611546,0.0038088104,0.060861394,0.16909082,-0.7011696,8.1626594E-4,-0.60166126,-0.68169796,-0.60284007,-0.19765875,2.6609586634495592,7.833382846629139,4FGL J1641.3-5945,unk,OTHER,PowerLaw,0.05123169,0.11182554,,1RXS J164117.0-594647,0.0,0.9406603,4
332.4843,-5.43029,-20.460596926580504,2.273655,0.1426221,0.20859486,1.8623186,0.9925404,-0.117124885,1.2857684E-4,-0.5606306,-0.7941187,-0.50159734,-0.17492414,2.7985275092516786,7.394256754766334,4FGL J1642.1-5428e,spp,OTHER,PowerLaw,0.11479757,0.066536754,3FGL J1645.9-5420,SNR G332.5-05.6,,,4
348.83875,7.9452057,-21.960722418159104,2.2841103,0.1617299,0.027535519,0.44443908,0.9975677,-0.22218303,0.0015164431,-0.80006254,-0.46477363,-0.44403327,-0.7612868,2.634973645573389,7.95472171989499,4FGL J1645.1-3323,unk,OTHER,PowerLaw,0.06560628,0.15808204,,AT20G J164516-331816,0.0,0.87889004,0
339.6346,-0.045276653,-19.255116088972102,2.6068075,0.1288784,0.25047514,4.9692364,0.88553625,-0.4828098,0.0026292957,-0.67234534,-0.80588126,-0.8753888,-0.76875436,1.6810114112361927,7.479211209254287,4FGL J1645.8-4533c,unk,OTHER,LogParabola,0.07044651,0.2641372,,4U 1642-45,0.0,0.9613705,36
15.754073,26.329037,-22.336225844682556,2.0394263,0.38412958,0.9994753,3.601207,-0.9999998,0.99999344,0.010737879,0.037179526,-0.14516637,-0.9406763,-0.9998877,2.0808500492671387,8.233959476999587,4FGL J1647.2-0154,glc,OTHER,LogParabola,,0.19146246,,NGC 6218,0.9933344,0.0,2048
345.4172,1.3055555,-20.198411162122003,2.542827,0.21440205,0.5121009,4.2214775,0.99999434,0.23194051,0.0060839574,-0.53090376,-0.8494466,-0.7933195,-0.46018007,1.9545539690861635,7.191641581605807,4FGL J1700.1-4013c,unk,OTHER,LogParabola,0.13757378,0.6222599,3FGL J1700.4-4019c,NVSS J165941-401121,0.0,0.98331314,44
356.63464,9.658588,-21.69044578696318,2.287059,0.16369511,0.15657151,1.7788961,0.96988285,-0.5625049,0.002051283,-0.7770503,-0.34610185,-0.78151053,-0.72171104,2.6671729272763045,7.529721231061936,4FGL J1701.0-2617,unk,OTHER,PowerLaw,0.09855797,0.29907352,,PKS 1657-261,0.0,0.8487127,2
353.5795,7.323166,-19.552662243256172,2.2921948,0.06325767,0.38316232,11.389222,0.99978936,-0.30176702,0.0011044237,-0.45720753,-0.640939,-0.96211654,-0.99993414,1.7731535645736025,7.084160116463032,4FGL J1701.2-3006,glc,OTHER,LogParabola,0.048568938,0.118423454,3FGL J1701.2-3006,M 62,0.99724466,0.0,0
344.73007,-0.17876287,-20.539060389123357,2.389883,2.1014779,0.5057773,2.366578,0.9988752,-0.6229574,0.009324227,-0.5846078,-0.58196265,-0.80394834,-0.999902,1.8222149567058443,8.211625235939756,4FGL J1704.1-4140,spp,OTHER,PowerLaw,2.7460573,1.7446251,,SNR G344.7-00.1,0.8,0.0,16
345.13095,-0.26648456,-20.18491337689674,2.465921,0.18705188,0.2159514,2.9416606,0.9899237,-0.23135206,0.0052320533,-0.65866494,-0.6640932,-0.77857614,-0.99916625,1.7336857483871355,7.826237926852288,4FGL J1705.7-4124,snr,OTHER,PowerLaw,0.10974113,0.81371814,3FGL J1705.5-4128c,SNR G344.7-00.1,1.0,0.86142564,256
344.01395,-1.7627261,-20.40887430905102,2.471136,0.2287977,0.47217366,4.0276833,0.9615664,-0.41158703,0.0038951843,-0.5228175,-0.6174477,-0.97928566,-0.9790342,2.2111724628654836,7.538278051986385,4FGL J1708.6-4312,unk,OTHER,LogParabola,0.2187398,0.55681723,,1RXS J170848.0-431418,0.0,0.91413355,0
336.47028,-7.7339673,-21.98780348570882,2.658365,0.24699004,0.35674572,2.6175096,0.9930697,0.38874754,0.011274239,-0.6621733,-0.90823025,-0.9999972,0.99992895,1.2029051846227807,6.826358264649196,4FGL J1710.9-5247,unk,OTHER,PowerLaw,0.20883071,0.8266651,,1RXS J171043.7-530019,0.0,0.8752176,257
351.67,3.1419756,-21.368133269291274,2.4691567,0.19713917,0.19900018,2.0115652,0.9017079,0.96451235,0.006955182,-0.6206973,-0.761805,-0.7869989,-0.5575611,2.1204102454377645,7.615779692660744,4FGL J1711.6-3407,unk,OTHER,PowerLaw,0.058907855,0.75306773,,NVSS J171151-340701,0.0,0.86258197,9
341.59402,-4.3931174,-20.884843727007777,2.6000214,0.19255562,0.43990743,3.9938498,-0.36697257,-0.67154384,0.007833007,-0.74621844,-0.79692644,-0.9554609,-0.9367676,2.079385290097745,7.1727773928519625,4FGL J1712.5-4642,spp,OTHER,LogParabola,0.17202973,0.59360313,,SNR G343.0-06.0,0.8,0.0,0
347.3355,-0.47268543,-19.13474913478923,1.7120179,0.04128511,0.06254321,2.8891914,0.99103945,-0.65684295,5.7230078E-5,-0.25973275,-0.26753232,-0.37143573,-0.31299415,1.4723379887411197,9.115465137569393,4FGL J1713.5-3945e,SNR,OTHER,LogParabola,0.01862037,0.047695495,3FGL J1713.5-3945e,RX J1713.7-3946,,,0
348.6703,0.36042526,-20.27427512835648,1.984654,0.10771581,0.052559506,1.0730644,-0.03827815,0.89526576,1.924505E-4,-0.25024372,-0.45791122,-0.4872817,-0.45326674,2.061147050823976,9.093340154837415,4FGL J1714.1-3811,snr,OTHER,PowerLaw,0.051670164,0.12754627,,SNR G348.7+00.3,0.8,0.99554175,0
355.77844,5.411589,-21.254627318756558,2.441263,0.22589104,0.3914606,3.0740077,-0.9764821,0.99998087,0.012689479,-0.6475447,-0.5899908,-0.94936126,-0.99980044,2.4383338629194604,7.37983125942403,4FGL J1714.2-2928,glc,OTHER,LogParabola,0.20792961,1.5412053,,NGC 6304,0.83621186,0.0,0
348.52914,-0.05090655,-19.656465009852777,2.4648364,0.2923218,0.3497107,3.89146,-0.14255199,0.7421412,0.006678519,-0.66774505,-0.76090246,-0.8634773,-0.9973971,2.5347518128059447,7.65931659296941,4FGL J1715.3-3832,unk,OTHER,LogParabola,0.1280028,0.8458891,,1RXS J171538.1-383531,0.8,0.9057688,24
342.6496,-4.348496,-20.890230871029242,2.5706384,0.30971888,0.72328216,4.6147738,0.9940854,-0.3727936,0.00871409,-0.36360276,-0.82098424,-0.8258491,-0.8287724,1.962889466830231,7.088657912914342,4FGL J1715.8-4549,spp,OTHER,LogParabola,0.3102032,0.8353582,,SNR G343.0-06.0,0.8,0.0,1
357.18124,5.7442875,-20.20102489653721,2.361647,0.107663736,0.36366832,6.1663394,0.9181486,-0.49706,0.0016250788,-0.442948,-0.5936338,-0.938379,-0.99841154,2.73242744689653,7.265311814205052,4FGL J1716.7-2808,glc,OTHER,LogParabola,0.081814915,0.19081801,3FGL J1716.6-2812,NGC 6316,0.97033656,0.0,0
68.37585,34.919117,-22.45344110725238,2.432847,0.28323606,0.5244268,2.705541,-0.90499437,-0.4551019,0.007059449,-0.633105,-0.6982921,-0.9999682,0.88753694,2.242860247507452,7.105817876311216,4FGL J1716.8+4310,glc,OTHER,PowerLaw,0.23484108,0.746444,,NGC 6341,0.9968544,0.0,0
349.72232,0.16228539,-19.05866193868391,2.2725964,0.048886143,0.061111465,2.3390954,0.96094435,-0.3808794,2.5644398E-4,-0.48215637,-0.6034451,-0.67203134,-0.6248922,1.738529915534829,8.27515497997887,4FGL J1718.0-3726,snr,OTHER,PowerLaw,0.028013313,0.073182195,3FGL J1718.0-3726,SNR G349.7+00.2,0.8,0.9997173,0
343.77927,-4.0913744,-21.46971365156859,2.4985118,0.26879355,0.12371753,1.445085,-0.28537953,0.97194004,0.008614241,-0.7233291,-0.60427636,-0.8692879,-0.43054888,1.9608935213097438,8.024459680562881,4FGL J1718.3-4445,spp,OTHER,PowerLaw,0.10778142,1.4549478,,SNR G343.0-06.0,0.8,0.0,16
356.1999,4.372802,-21.459596819733314,2.3228056,0.14331935,0.042513855,0.38645056,-0.95999515,0.9890786,0.0011325326,-0.14433108,-0.7002961,-0.8409402,0.26140252,1.4113021923163396,8.065235195876635,4FGL J1719.2-2943,spp,OTHER,PowerLaw,0.07392099,0.1374782,,SNR G356.2+04.5,0.8,0.0,8
348.6473,-0.9684854,-20.42810492585787,2.5316234,0.2283486,0.30885103,3.4320295,-0.99467146,0.99604434,0.0046064337,-0.58601344,-0.81448555,-0.99927115,-0.9510159,1.8113684503250391,7.375533371056187,4FGL J1719.5-3858c,unk,OTHER,LogParabola,0.07617151,0.43176854,,NVSS J172006-385734,0.0,0.9909188,61
343.71436,-4.440839,-21.486528447397724,2.5110033,0.23495021,0.16945112,1.8813885,-0.21339883,0.9995451,0.004024706,-0.7562135,-0.55574626,-0.82693446,-0.99482113,2.1422514211394317,7.5710127805668685,4FGL J1719.7-4500,spp,OTHER,PowerLaw,0.11130144,0.62007993,,SNR G343.0-06.0,0.8,0.0,0
341.32565,-6.188306,-21.934952751997226,2.8285964,0.47968003,0.59104955,3.2368915,0.9611142,-0.6023745,0.022147918,-0.84151024,-0.76812136,-0.9591142,-0.98882395,2.232228828223001,6.661011751058395,4FGL J1720.2-4757,spp,OTHER,LogParabola,0.44985342,1.5495316,,SNR G343.0-06.0,0.8,0.8772328,1
350.2972,-0.06531291,-19.841542947635936,2.6197853,0.18441263,0.38687897,5.053066,0.7843546,-0.44034928,0.0045722416,-0.5543562,-0.77672064,-0.9999925,0.381111,1.2868531528549763,7.3110026630906635,4FGL J1720.6-3706,unk,OTHER,LogParabola,0.07389678,0.46367955,1FGL J1720.7-3707c,1RXS J172051.9-371033,0.0,0.89904183,4
338.19254,-8.362254,-22.15214741634434,2.062059,0.26187435,0.26343313,1.9922894,-0.45359728,-0.9999758,0.0019577546,0.99999905,-0.1473631,-0.7241005,-0.67916423,1.9981607136848976,8.348834419655244,4FGL J1720.6-5144,unk,OTHER,PowerLaw,0.16805437,0.54808956,,1RXS J172032.0-514414,0.0,0.937394,4
342.58423,-5.4323997,-21.970796318807867,2.8538342,0.2835737,0.406897,2.7583618,-0.5195115,0.9990389,0.008426137,-0.85110074,-0.9813493,-0.9890492,0.017038157,1.7825722288139714,6.543314487325765,4FGL J1720.7-4629,spp,OTHER,PowerLaw,0.22640516,0.5239436,,SNR G343.0-06.0,0.8,0.0,16
342.12997,-5.932029,-21.75181400811652,2.363467,0.23356898,0.28516492,2.1466644,0.6867554,0.36697635,0.0031563628,0.8986619,-0.71236515,-0.4777186,-0.9998321,1.8859962398014343,7.65982587041353,4FGL J1721.7-4709,spp,OTHER,PowerLaw,0.0894527,0.5493333,,SNR G343.0-06.0,0.8,0.0,8
343.5959,-5.130568,-20.623201249996068,2.377143,0.12675393,0.32570416,4.5384927,0.9909589,-0.6466201,0.0068655405,-0.48518613,-0.6102464,-0.8629961,-0.9992704,2.6774568265419005,7.280141186846148,4FGL J1722.6-4529,spp,OTHER,LogParabola,0.10108463,0.70454425,3FGL J1722.9-4529,SNR G343.0-06.0,0.8,0.0,0
353.27448,0.8499136,-20.605142414783643,2.456982,0.1953219,0.09388433,1.2490771,0.6201359,-0.4176892,0.007851068,-0.7288409,-0.65666723,-0.8769179,-0.37501127,1.7908228640836943,7.826348158878842,4FGL J1725.1-3408,unk,OTHER,PowerLaw,0.09597754,1.2733108,,NVSS J172445-341032,0.0,0.97099847,5
357.87427,3.720534,-21.478169173015644,2.1571167,0.16704378,0.010596182,0.17463394,0.99310833,-0.58613515,0.001318897,-0.72095203,-0.66872925,-0.35258093,-0.60862195,1.780215307734697,8.412869915417097,4FGL J1726.0-2843,spp,OTHER,PowerLaw,0.060155865,0.17547166,3FGL J1725.1-2832,SNR G358.0+03.8,0.8,0.0,2
349.78973,-1.9392118,-21.12542362028759,2.5815358,0.38277274,0.805575,3.3575828,-0.14139843,-0.3973533,0.0026181291,-0.6853215,-0.9376877,-0.32564193,-0.9999331,2.5154167793094935,6.479755716533857,4FGL J1727.0-3835,spp,OTHER,LogParabola,0.44648737,0.37786996,,SNR G350.0-02.0,0.8,0.0,8
356.29498,2.2559824,-20.591069134624853,2.3676872,0.18697126,0.36628264,3.128547,-0.991197,0.99912703,0.0043744408,-0.1635974,-0.66727424,-0.8278352,-0.7182297,2.007041842289304,7.76678335628935,4FGL J1727.6-3050,glc,OTHER,LogParabola,0.19466347,0.6025632,,Terzan 2,0.8511577,0.9933305,1
343.61075,-6.260648,-20.341923695374412,2.4499302,0.088099465,0.28507432,5.6293397,0.99998176,-0.48661914,0.0015639875,-0.5473053,-0.7077419,-0.960037,-0.9989555,1.5124643499755823,6.987594950660645,4FGL J1728.0-4606,spp,OTHER,LogParabola,0.064585365,0.16015291,3FGL J1728.0-4606,SNR G343.0-06.0,0.8,0.0,0
351.61423,-1.2562553,-20.050605077416304,2.4563267,0.12296437,0.12843746,2.7905846,0.9961097,-0.5478602,0.001228327,-0.54437,-0.79092896,-0.57968783,-0.8449207,2.477279553966532,7.928750327262475,4FGL J1729.2-3641c,unk,OTHER,PowerLaw,0.06021339,0.18272349,1FGL J1729.1-3641c,NVSS J172917-364008,0.0,0.99746835,36
2.268316,5.562857,-20.49549301724854,2.6038804,0.19127686,0.57776505,6.0337276,0.9996147,-0.32500196,0.0058542015,-0.5956593,-0.87494344,-0.9987689,-0.99916536,1.9320694353238228,6.949766518070662,4FGL J1729.9-2403,unk,OTHER,LogParabola,0.17352091,0.50643516,3FGL J1729.7-2408,1RXS J173013.1-240234,0.0,0.8585471,0
353.6468,-0.14280199,-19.74790003142101,2.5828674,0.23315893,0.34252605,3.8138895,-0.44797865,0.9898249,0.021905746,-0.683411,-0.7933866,-0.916595,0.020348446,1.4161014335107247,7.157721699108163,4FGL J1730.1-3422,unk,OTHER,LogParabola,0.11122325,1.5474408,,NVSS J173013-342115,0.0,0.94461894,28
355.27698,0.6607439,-19.494747933348684,2.544674,0.1213893,0.30324164,5.280011,0.9924519,-0.35276178,0.0012814009,-0.5019394,-0.6198279,-0.9198353,-0.99996585,1.6008491342472773,7.527712811753283,4FGL J1731.2-3234,spp,OTHER,LogParabola,0.08260996,0.18366861,2FGL J1731.6-3234c,SNR G355.4+00.7,0.8,0.0,4
353.5029,-0.6201528,-21.13910800094192,2.0604925,0.14431031,-0.04450261,0.81142586,0.03655783,0.76833266,7.5672485E-4,-0.7668424,-0.4867864,-0.8221416,-0.010775268,2.2479154736518128,8.981183225187555,4FGL J1731.7-3445,spp,OTHER,PowerLaw,0.046165776,0.10883626,,SNR G353.6-00.7,0.8,0.0,0
351.39914,-2.2613597,-21.139977511257907,2.467307,0.2707384,0.24553095,2.6914651,-0.9107447,0.9986848,0.010894724,-0.77858174,-0.64350575,-0.81241053,-0.7426054,2.156096401688047,7.645011972247764,4FGL J1732.8-3725,unk,OTHER,PowerLaw,0.13118334,1.3445091,,1RXS J173250.4-372144,0.0,0.99843127,9
342.89697,-7.876223,-21.466375892031863,1.9796867,0.0805513,-0.06571713,2.0135858,0.99944663,-0.5270257,1.4465878E-4,-0.86355466,-0.05658231,-0.4207099,-0.46700278,2.5509596485252075,8.380401793601592,4FGL J1733.7-4734,snr,OTHER,PowerLaw,0.028884003,0.13711096,,SNR G343.0-06.0,0.8,0.0,0
357.59207,1.0220912,-20.14475724724527,2.365413,0.1876988,0.99996793,7.959955,-0.99903435,-0.9839593,0.0015308964,0.9999959,-0.49078074,-0.96193844,-0.9999361,1.3826172086739619,7.941244591307557,4FGL J1735.7-3026,glc,OTHER,LogParabola,,0.001965838,,Terzan 1,0.8899094,0.9928104,2048
354.86386,-0.77305466,-22.074331982798057,1.6202935,0.2828955,0.12134075,0.706123,-0.39116603,0.90108126,6.5644685E-4,-0.86602485,-0.5142487,-0.41037974,0.099295884,2.287430946749329,10.122896860233286,4FGL J1735.9-3342,spp,OTHER,PowerLaw,0.1487154,0.744438,,SNR G354.8-00.8,0.8,0.0,1
0.97883385,3.0694144,-20.984944247665364,2.665017,0.28199342,0.47746596,3.5596914,-0.99967515,0.99983436,0.006408404,-0.75630724,-0.6904383,-0.9992634,-0.9988013,1.515814513215187,7.055439151152058,4FGL J1736.1-2628,unk,OTHER,LogParabola,0.22914116,0.5285901,,1RXS J173614.4-262806,0.0,0.9124326,24
345.56366,-6.7261524,-19.63792549894096,2.3193033,0.060378823,0.36688673,10.517599,0.99851847,-0.07501048,0.0014145343,-0.44121128,-0.6700074,-0.97272176,-0.998684,2.554028168555091,7.051676559305908,4FGL J1736.2-4443,glc,OTHER,LogParabola,0.04753338,0.1511652,3FGL J1736.2-4444,NGC 6388,0.99686146,0.0,0
348.86017,-4.70785,-21.866281368907888,2.2439477,0.1899499,0.09001188,1.1378912,-0.505434,-0.59206533,0.0011597889,-0.9342246,0.307229,-0.68360656,-0.6916269,1.8834863731241653,7.836721180417742,4FGL J1736.4-4052,unk,OTHER,PowerLaw,0.08608637,0.26141578,,1RXS J173638.5-405203,0.0,0.9264522,0
21.337915,14.826687,-21.25070961383298,2.3732173,0.21621534,0.5872466,4.404905,-0.7093118,0.99324954,0.005390363,-0.24509643,-0.79124415,-0.99992067,-0.8193741,2.3816239739251395,7.193685142211562,4FGL J1737.5-0313,glc,OTHER,LogParabola,0.22750174,0.5102174,,NGC 6402,0.9886703,0.0,0
356.7841,-0.47562146,-20.504546297156093,2.5641823,2.0468247,0.36066985,2.713084,0.4478856,-0.66424215,0.011184624,-0.7634825,-0.88041717,-0.6402908,-0.6454528,1.9436165206996707,7.610136246610345,4FGL J1739.6-3155,spp,OTHER,PowerLaw,0.7909409,1.0899137,,SNR G356.3-00.3,0.8,0.0,24
357.66888,-0.10477674,-19.25498454399761,2.52561,0.18549034,0.25908247,4.2256646,0.8807065,-0.30900502,0.00482323,-0.6901036,-0.7633519,-0.8054382,-0.5540377,1.23330225988119,7.624611613085342,4FGL J1740.3-3058c,snr,OTHER,LogParabola,0.09298935,0.49828383,3FGL J1741.1-3053,MSH 17-39,0.8,0.99720895,48
338.19125,-12.023618,-22.18718259705133,2.6578543,0.20750047,0.15748616,1.5318865,-0.2792631,-0.7911738,0.0034792048,-0.6406969,-0.73394614,-0.9177279,-0.99975675,2.1627340016452354,6.858043049841426,4FGL J1741.1-5341,glc,OTHER,PowerLaw,0.116865955,0.36020258,,NGC 6397,0.9592272,0.0,0
357.95563,-0.20296334,-19.89266677144496,2.5219975,0.292089,0.764991,4.969273,0.22740263,-0.517255,0.004639541,0.36255485,-0.66046447,-0.83724785,-0.99999475,1.9813405286207073,7.779646792359539,4FGL J1741.4-3046c,unk,OTHER,LogParabola,0.3053072,0.12937081,3FGL J1741.1-3053,NVSS J174122-304712,0.0,0.8954852,48
2.2042766,1.6288257,-20.669807822257418,2.3392272,0.13664423,0.09471661,1.5990261,-0.08622436,0.9846056,0.0011261686,-0.71765244,-0.6783469,-0.6485683,-0.4471644,2.649749464471713,7.9153726304461935,4FGL J1744.5-2612,unk,OTHER,PowerLaw,0.07242547,0.11604308,,1RXS J174419.9-261230,0.0,0.8306798,8
359.9525,-0.038937435,-16.773752460698034,2.3395505,0.02394853,0.17006676,15.520651,-0.13131076,-0.41019452,4.6312143E-4,-0.5046861,-0.6586758,-0.79702574,-0.6532723,0.9557030420561687,8.287839144837799,4FGL J1745.6-2859,spp,OTHER,LogParabola,0.012225321,0.06621953,3FGL J1745.6-2859c,Galactic Centre,0.9881401,0.9995815,770
3.2910044,1.9643903,-20.604779493113657,2.6377535,0.32757118,0.9856813,4.2228613,-0.99976754,0.9997186,0.0041728024,-0.17825113,-0.83498436,-0.87306136,-1.0,1.6757175731580287,7.37706078959976,4FGL J1745.7-2506,unk,OTHER,LogParabola,,0.5620771,,1RXS J174535.1-250440,0.0,0.87264824,2072
355.99493,-2.590946,-21.2651401890094,2.305817,0.26444286,0.055282068,0.72402614,0.9841642,0.024057448,0.0014211854,-0.81761485,-0.63341504,-0.4537683,-0.4962792,2.6254983927109716,7.989090508420455,4FGL J1746.2-3342c,spp,OTHER,PowerLaw,0.10774584,0.15934007,,SNR G355.9-02.5,0.8,0.0,33
0.15024136,-0.115954146,-18.00051935711634,2.4567149,0.10037239,0.69621336,11.815461,-0.99998015,0.999934,0.0035912024,-0.19984859,-0.55634826,-0.89331764,-0.874927,1.9967432861581664,8.25027994600596,4FGL J1746.4-2852,pwn,OTHER,LogParabola,0.123359054,0.5605448,3FGL J1746.3-2851c,PWN G0.13-0.11,0.0,0.0,278
3.8451054,1.6919147,-18.18256322418142,2.3656268,0.037019335,0.34394258,16.723545,0.95908976,-0.27247098,7.584417E-4,-0.46835902,-0.6475326,-0.9179209,-0.8542559,1.6646720883373582,7.280549043914987,4FGL J1748.0-2446,glc,OTHER,LogParabola,0.028533855,0.09178186,3FGL J1748.0-2447,Terzan 5,0.9958471,0.99580383,0
7.7388268,3.7930086,-20.011412708654923,2.445125,0.094366014,0.28201848,5.3101797,0.23828568,-0.05162097,0.0012154403,-0.5285679,-0.7329367,-0.82414585,-0.8354733,2.2212427620091963,7.4139997050682505,4FGL J1748.9-2021,glc,OTHER,LogParabola,0.07830342,0.20248829,3FGL J1748.9-2021,NGC 6440,0.9923778,0.0,0
1.4300504,-0.14214166,-20.049361977123723,2.4452422,0.27358547,0.99547964,5.623505,0.97533816,-0.30584425,0.0030864212,0.6646322,-0.58855695,-0.87721986,-0.99982285,1.2829857666090116,7.9586852895483435,4FGL J1749.5-2747,snr,OTHER,LogParabola,,0.055646766,,SNR G001.4-00.1,0.8,0.0,2053
353.54715,-5.019157,-20.006605275401828,2.397519,0.07778784,0.27977866,6.624273,0.9999038,0.23331024,0.0015640466,-0.5954114,-0.72243696,-0.8503689,-0.6807302,2.1068507050052303,7.037744580803228,4FGL J1750.3-3702,glc,OTHER,LogParabola,0.062257238,0.15432437,3FGL J1750.2-3704,NGC 6441,0.9865396,0.99726915,0
359.29095,-1.6569246,-20.617949972285427,2.4977944,0.2936605,0.67768925,3.5531094,0.0562066,0.5534768,0.0054765106,-0.124799274,-0.7703584,-0.85050505,-0.99798167,1.904405138594672,7.431646415982221,4FGL J1750.4-3023,unk,OTHER,LogParabola,0.330656,0.6529684,,1RXS J175019.0-302654,0.0,0.8568813,25
358.7269,-2.0991044,-20.63583003337182,2.4429705,0.30202842,0.900355,4.4159713,-0.6959393,0.9858133,0.01100452,-0.0015241153,-0.6805638,-0.96116406,-0.415458,2.1060182319392204,7.528745605795221,4FGL J1750.8-3106,unk,OTHER,LogParabola,0.3621744,0.7270021,,1RXS J175042.7-310312,0.0,0.86158663,27
0.9649363,-1.3569818,-20.660792478039166,2.5267558,0.37385827,0.7719122,3.6456242,0.89065653,-0.7237868,0.007124982,-0.30599466,-0.61466056,-0.9999675,-0.44621345,2.193185654077912,7.627725630149291,4FGL J1753.2-2848,unk,OTHER,LogParabola,0.38537472,0.9629726,,1RXS J175328.7-285014,0.0,0.8463787,0
2.8105848,-0.5960793,-20.68961590025646,2.4572773,0.20928422,0.12965354,1.7806044,0.99989593,-0.7011221,0.002325076,-0.69750154,-0.739134,-0.62978363,-0.6974741,1.4172377868520192,7.832383160043194,4FGL J1754.4-2649,unk,OTHER,PowerLaw,0.09271126,0.3626676,,1RXS J175501.7-264954,0.0,0.98325557,264
3.7411315,-0.30349877,-20.300327937686752,2.4134662,0.1812208,0.11246378,1.8933966,0.9990267,-0.41103366,0.0044140653,-0.75436383,-0.65717214,-0.78466195,-0.4692774,2.8569921389554107,8.086230412995679,4FGL J1755.4-2552,snr,OTHER,PowerLaw,0.08024335,0.6945378,,SNR G003.7-00.2,0.8,0.8889155,20
4.34019,-0.12940168,-19.557848067386786,2.5956938,0.15227035,0.42746714,5.9245343,0.9999357,-0.33170083,0.0033611916,-0.5314888,-0.87236905,-0.82091004,-0.99989754,2.1133622973377864,7.2453939065334705,4FGL J1756.1-2516,unk,OTHER,LogParabola,0.07361729,0.28000432,,NVSS J175606-251909,0.0,0.8033552,28
5.9550467,0.3742167,-20.17824025603208,2.3585281,0.20562665,0.1653645,2.6689093,0.41184452,0.42423874,0.0045863907,-0.7651788,-0.5575317,-0.9295911,-0.12512386,1.149720082518166,8.44796550664852,4FGL J1757.7-2337,spp,OTHER,PowerLaw,0.10914489,0.886975,,SNR G006.1+00.5,0.8,0.0,258
5.6631737,-0.03711076,-19.813142162338583,2.3011858,0.12798586,0.07598722,1.8903289,-0.8004505,0.9556673,0.0010150848,-0.8128233,-0.45030668,-0.5594991,-0.9326093,2.735982697806737,8.446812786321027,4FGL J1758.6-2404,unk,OTHER,PowerLaw,0.051490888,0.2375927,3FGL J1758.8-2402,1RXS J175835.5-240203,0.0,0.8773605,0
