Source_Name_3FGL,GLON,GLAT,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,Spectral_Index,Unc_Spectral_Index,PowerLaw_Index,Variability_Index,500MeV_Index,Category_3FGL,CLASS_3FGL,Flags
3FGL J0738.1+1741,201.85604858398438,18.07254981994629,55.346336364746094,1181.620361328125,3.98482202096373E-12,1.2386752322630923E-13,5.481541887064623E-9,1.9882563651041352E-10,6.118809625643706E-11,2.3642227498649193E-12,1.8976478576660156,2.006392002105713,0.023930827155709267,2.006392002105713,130.19796752929688,2.006392002105713,AGN,bll,0
3FGL J0739.4+0137,216.99363708496094,11.407634735107422,38.98635482788086,327.0614013671875,7.506018723235641E-11,2.953623673765393E-12,2.7340227859440347E-9,1.6170008387828005E-10,3.656901517712363E-11,1.3499003347419714E-12,5.412739276885986,2.245391607284546,0.05486016720533371,2.4823107719421387,277.06787109375,2.3907838910582604,AGN,fsrq,0
3FGL J0740.8+6621,149.70907592773438,29.611249923706055,8.267138481140137,1217.5594482421875,3.2689064129176604E-13,4.639974995478309E-14,4.003584130884974E-10,6.226920368224143E-11,4.77336529677852E-12,6.787240582929732E-13,3.88971209526062,2.2743382453918457,0.11080938577651978,2.2743382453918457,57.63105773925781,2.2743382453918457,PSR,PSR,0
3FGL J0742.4-8133c,293.84515380859375,-24.97267723083496,4.517648220062256,18738.76171875,9.467659945958107E-16,3.596729534146334E-16,1.313455871843061E-10,7.950035768589103E-11,2.378146941525716E-12,9.034389447486191E-13,0.9391303062438965,1.4638817310333252,0.338641881942749,1.4638817310333252,25.343917846679688,1.4638817310333252,AGN,bcu,32
3FGL J0742.6+5444,163.04464721679688,29.08807945251465,61.62220764160156,458.1592102050781,3.539003812225161E-11,1.0010257596795857E-12,4.665673625225963E-9,1.6626361398763834E-10,4.738493972200608E-11,1.5354828953456634E-12,4.411593437194824,2.1306543350219727,0.033005256205797195,2.2517378330230713,2198.49072265625,2.1448567747614877,AGN,fsrq,0
3FGL J0742.6-5623,268.8316955566406,-15.693739891052246,6.056576251983643,432.11505126953125,5.308388711239287E-12,8.407999773848984E-13,3.3402872134935535E-10,8.022691538878135E-11,6.2603420711293545E-12,9.92333927703204E-13,1.8352129459381104,2.6788861751556396,0.12613637745380402,2.6788861751556396,57.65188217163086,2.6788861751556396,AGN,fsrq,256
3FGL J0742.7-2824,243.7863311767578,-2.4757187366485596,12.327208518981934,661.6719360351562,6.840656513462662E-12,7.327660071602959E-13,1.820953277054116E-9,2.005624694101371E-10,1.5713704643038895E-11,1.647524998371619E-12,4.128719329833984,1.7355037927627563,0.20583473145961761,2.3903274536132812,58.30084991455078,2.491165281137312,PSR,PSR,0
3FGL J0744.1-3804,252.38052368164062,-6.976343154907227,4.291521072387695,474.56494140625,4.630764088159323E-12,9.57790921227164E-13,3.737199438802463E-10,1.1151770479278511E-10,7.02126161031269E-12,1.4619456903744443E-12,0.9626317024230957,2.6805176734924316,0.16086071729660034,2.6805176734924316,37.84540939331055,2.6805176734924316,AGN,bcu,8
3FGL J0744.3+7434,140.25189208984375,29.588666915893555,11.910701751708984,2393.38525390625,9.813313762941853E-14,1.2116066003676866E-14,5.582057038822086E-10,6.918583761450492E-11,6.286198991900527E-12,8.203305114189152E-13,1.4905521869659424,1.969186544418335,0.10537678003311157,1.969186544418335,67.5655517578125,1.969186544418335,AGN,bll,0
3FGL J0744.8-4028,254.55845642089844,-8.01923942565918,7.481420040130615,1067.369140625,8.653129753531663E-13,1.2476628616971824E-13,7.510929656007193E-10,1.208840250122023E-10,9.39746457734314E-12,1.3637390912715763E-12,1.9820027351379395,2.3395307064056396,0.10663562268018723,2.3395307064056396,39.48307418823242,2.3395307064056396,AGN,bcu,4
3FGL J0746.4+2540,194.72740173339844,22.843996047973633,10.718947410583496,299.98974609375,2.3835542914407704E-11,2.2516259690075202E-12,3.422605254765898E-10,6.855007533834723E-11,1.0269879564817064E-11,9.72637335255877E-13,0.27496537566185,2.964162588119507,0.10321621596813202,2.964162588119507,89.7454605102539,2.964162588119507,AGN,fsrq,0
3FGL J0746.6-0706,225.68898010253906,8.870280265808105,4.851088047027588,2255.382568359375,9.078091197604193E-14,2.114408535682389E-14,4.511205853319211E-10,1.0504641601016829E-10,5.146498244928965E-12,1.2373285989547567E-12,1.3933165073394775,2.191289186477661,0.14854320883750916,2.191289186477661,52.78300094604492,2.191289186477661,AGN,bcu,16
3FGL J0746.6-4756,261.3645935058594,-11.318306922912598,14.61487865447998,1454.7647705078125,6.559108182806195E-13,6.050994666266518E-14,1.2139682592504641E-9,1.1860558368770313E-10,1.4294098023281965E-11,1.3353109850483547E-12,2.0509328842163086,2.2542688846588135,0.07902609556913376,2.2542688846588135,72.01144409179688,2.2542688846588135,AGN,bcu,0
3FGL J0746.9+8511,128.22264099121094,28.17973518371582,9.661833763122559,4648.86376953125,1.9616295417993097E-14,3.286484658973133E-15,3.780570856370957E-10,6.601912766468487E-11,4.721736023005629E-12,8.314307358911477E-13,0.08869899064302444,1.78733491897583,0.1256537288427353,1.78733491897583,37.230491638183594,1.78733491897583,AGN,bcu,0
3FGL J0747.2-3311,248.42449951171875,-4.011572360992432,19.537492752075195,826.9345703125,5.871894116771248E-12,3.625755837059763E-13,2.885276240149892E-9,2.1321380772043597E-10,3.5255080105267567E-11,2.1970021288342245E-12,1.2658498287200928,2.3094358444213867,0.0431111715734005,2.3094358444213867,194.00759887695312,2.3094358444213867,AGN,bcu,0
3FGL J0747.4+0904,211.0626678466797,16.53478240966797,5.853928089141846,1915.9603271484375,8.715909396127264E-14,1.9484654639528518E-14,3.110332269518068E-10,7.049419381566224E-11,3.455002560090459E-12,7.819775642986526E-13,1.7846335172653198,2.066288471221924,0.14833441376686096,2.066288471221924,34.31596374511719,2.066288471221924,AGN,bll,0
3FGL J0748.0-1639,234.2176971435547,4.452001571655273,7.99730920791626,564.751708984375,4.866441451201187E-12,6.032723691255792E-13,6.845914390929408E-10,1.1090098284149974E-10,1.1535709019960816E-11,1.4420013577307045E-12,3.7232487201690674,2.6046669483184814,0.08760557323694229,2.6046669483184814,67.65644836425781,2.6046669483184814,AGN,bcu,1
3FGL J0748.3+2401,196.57106018066406,22.675907135009766,9.356561660766602,1748.2197265625,2.0211644044618865E-13,2.877975703347198E-14,5.802707203628188E-10,8.456282896140976E-11,6.538196199723512E-12,9.310569893186682E-13,0.35374337434768677,2.156262159347534,0.10987997055053711,2.156262159347534,126.41343688964844,2.156262159347534,AGN,fsrq,0
3FGL J0748.5+7910,134.9748992919922,29.280521392822266,4.719894886016846,993.0112915039062,3.035539755755906E-13,6.399709321508462E-14,2.2183900549865854E-10,5.2471086503524944E-11,2.7852646404535886E-12,5.884310508470769E-13,2.969951868057251,2.343717575073242,0.14478981494903564,2.343717575073242,64.07391357421875,2.343717575073242,AGN,bcu,0
3FGL J0748.8+4929,169.146484375,29.345413208007812,5.672739028930664,1104.4610595703125,3.5485994026064616E-13,6.541754713883935E-14,3.337443377215976E-10,6.835794430504194E-11,4.174125455003175E-12,7.772162904581825E-13,1.4219721555709839,2.339069366455078,0.14020194113254547,2.339069366455078,40.84828567504883,2.339069366455078,AGN,bcu,0
3FGL J0749.4+1059,209.47039794921875,17.7952880859375,6.043090343475342,1611.5458984375,1.7143698841180083E-13,3.269669487959183E-14,4.0625289243756413E-10,7.976735244552557E-11,4.6578435553001896E-12,8.911018082279065E-13,1.3669580221176147,2.2030189037323,0.1395839899778366,2.2030189037323,63.40553283691406,2.2030189037323,AGN,bcu,0
3FGL J0750.6+1232,208.12257385253906,18.73091697692871,13.26338005065918,944.9644775390625,1.5185873392109528E-12,1.4462163292015134E-13,9.376917020631481E-10,1.0249271570339502E-10,1.2527740997358983E-11,1.212267157317537E-12,2.328766345977783,2.4112446308135986,0.07085012644529343,2.4112446308135986,125.74449920654297,2.4112446308135986,AGN,fsrq,0
3FGL J0751.2+1806,202.75726318359375,21.093013763427734,23.910369873046875,1186.5296630859375,1.7505998820693813E-12,1.2691642170808287E-13,2.159785239541634E-9,1.5178042156449578E-10,1.3044215881052867E-11,9.728642587705782E-13,7.428942680358887,1.2955107688903809,0.15714620053768158,2.0770139694213867,54.16986083984375,1.7169077348116502,PSR,PSR,0
3FGL J0753.1+5353,164.19552612304688,30.522480010986328,16.653976440429688,1581.72119140625,4.117134964117669E-13,3.613377500856496E-14,9.719395288598776E-10,8.983832427977845E-11,1.0830024377295189E-11,9.728983027187943E-13,0.9006943106651306,2.1059470176696777,0.06966250389814377,2.1059470176696777,71.56688690185547,2.1059470176696777,AGN,bll,0
3FGL J0754.4-1148,230.78634643554688,8.237480163574219,18.35846519470215,1418.101318359375,8.605934432963369E-13,6.677071954152777E-14,1.6106705968965684E-9,1.336732668999474E-10,1.795851141406235E-11,1.4422844429179404E-12,2.3086137771606445,2.1101863384246826,0.056373339146375656,2.1101863384246826,45.781436920166016,2.1101863384246826,AGN,bll,0
3FGL J0754.8+4824,170.53761291503906,30.157907485961914,18.500225067138672,1300.30126953125,7.26696806029048E-13,5.722340461720987E-14,1.11078313214108E-9,9.611730161784848E-11,1.2468427332268384E-11,1.013472292199502E-12,1.1391408443450928,2.1426963806152344,0.06103771924972534,2.1426963806152344,56.40821075439453,2.1426963806152344,AGN,bll,0
3FGL J0756.3-6433,277.2701110839844,-17.759227752685547,7.7914204597473145,1628.5341796875,2.0892016144424125E-13,3.3219195623435116E-14,5.043865880516307E-10,8.227150904982494E-11,5.8205402303501685E-12,9.323575982447818E-13,0.6213404536247253,2.2169575691223145,0.115351103246212,2.2169575691223145,44.593406677246094,2.2169575691223145,AGN,bcu,0
3FGL J0757.0+0956,211.3059844970703,19.055566787719727,24.473379135131836,1086.1827392578125,1.8400832073328655E-12,1.1223053058726992E-13,1.8570875948142884E-9,1.3047951608058383E-10,2.1107608716430803E-11,1.3369349030623034E-12,2.382307767868042,2.181859254837036,0.0469621866941452,2.181859254837036,119.5791015625,2.181859254837036,AGN,bll,0
3FGL J0758.1+1130,209.93199157714844,19.958425521850586,4.941066265106201,1834.428955078125,9.802935237645735E-14,2.2971631785358507E-14,3.116099045463727E-10,7.38143574041672E-11,3.5203439555792082E-12,8.265494950802921E-13,2.0594711303710938,2.164684534072876,0.15217696130275726,2.164684534072876,44.03571701049805,2.164684534072876,AGN,fsrq,0
3FGL J0758.7+3747,182.6865997314453,28.87679672241211,4.563575744628906,1563.6640625,1.1106846237000922E-13,2.7639225475928168E-14,2.507604124346585E-10,6.447777728402215E-11,2.824871413176222E-12,7.044013809742733E-13,0.7391234636306763,2.155588388442993,0.16418494284152985,2.155588388442993,48.57130432128906,2.155588388442993,AGN,rdg,0
3FGL J0758.9+2705,194.28562927246094,25.948471069335938,8.2614164352417,1518.932861328125,2.1879614548088455E-13,3.383417203632784E-14,4.686955268340398E-10,7.624663400651599E-11,5.24794877693191E-12,8.217637724808324E-13,2.209200382232666,2.132375955581665,0.11509194225072861,2.132375955581665,35.36193084716797,2.132375955581665,AGN,bll,0
3FGL J0800.9+4401,175.7566680908203,30.536344528198242,8.23374080657959,881.8377075195312,7.950815028058555E-13,1.0989473897939431E-13,4.2721562398817525E-10,7.173771299218146E-11,5.528577162045023E-12,7.657129054081113E-13,1.7444672584533691,2.3780980110168457,0.11319354921579361,2.3780980110168457,55.31687545776367,2.3780980110168457,AGN,bll,0
3FGL J0802.0+1005,211.72535705566406,20.213178634643555,5.556988716125488,2010.214111328125,8.037991658989968E-14,1.8740869926346833E-14,3.1233185482371084E-10,7.314605171560018E-11,3.508722392492336E-12,8.203765900112459E-13,1.3482601642608643,2.145765781402588,0.14991818368434906,2.145765781402588,43.05485153198242,2.145765781402588,AGN,bll,0
3FGL J0803.3-0339,224.67227172851562,14.177803993225098,14.48421859741211,1900.8682861328125,2.7837687667162103E-13,2.8630909627716875E-14,9.971383718720972E-10,1.0537944822308631E-10,1.1152475644371496E-11,1.2334228690485949E-12,1.3521358966827393,1.9962784051895142,0.07763511687517166,1.9962784051895142,69.53011322021484,1.9962784051895142,AGN,bcu,0
3FGL J0804.0-3629,253.05035400390625,-2.760829210281372,8.968400001525879,5365.84033203125,3.372189612510339E-14,5.4675604050768295E-15,8.592964673148629E-10,1.480274236520529E-10,1.0397164032505124E-11,1.6919381477450979E-12,3.563889980316162,1.8285053968429565,0.10100989043712616,1.8285053968429565,58.023983001708984,1.8285053968429565,AGN,bcu,4
3FGL J0804.4+0418,217.4984130859375,18.184083938598633,4.687010765075684,639.9938354492188,1.2545836765298635E-12,2.541042734300475E-13,2.5473848030976853E-10,6.88071821741687E-11,4.0764648601143705E-12,8.401590512706336E-13,0.9284708499908447,2.5662808418273926,0.16542819142341614,2.5662808418273926,60.12881088256836,2.5662808418273926,AGN,bcu,0
3FGL J0805.0-0622,227.3136749267578,13.206769943237305,7.859512805938721,4505.38916015625,2.7843521352476433E-14,5.4054500201535134E-15,5.305002548361415E-10,1.0854719900699195E-10,6.159233713332046E-12,1.1968365751582888E-12,0.9058359265327454,1.8950008153915405,0.13953055441379547,1.8950008153915405,56.809814453125,1.8950008153915405,AGN,bcu,0
3FGL J0805.2-0112,222.69375610351562,15.7952299118042,10.351273536682129,879.545166015625,1.1325372063775152E-12,1.3242269151884922E-13,6.249007977743304E-10,8.763090947327967E-11,7.820461292440406E-12,9.147608885651248E-13,1.6622496843338013,2.3398215770721436,0.08958632498979568,2.3398215770721436,123.02949523925781,2.3398215770721436,AGN,fsrq,0
3FGL J0805.4+7534,138.88800048828125,30.791399002075195,26.648466110229492,2018.2462158203125,3.3829129818599424E-13,2.1801986011351672E-14,1.3967310641405106E-9,9.257503097437336E-11,1.603691138218899E-11,1.1970791111842738E-12,0.1900041699409485,1.9177074432373047,0.048625554889440536,1.9177074432373047,95.44501495361328,1.9177074432373047,AGN,bll,0
3FGL J0805.4+6144,155.03921508789062,32.36650085449219,18.270008087158203,338.6681213378906,2.062591243634504E-11,1.2676067877651076E-12,6.018707199295648E-10,6.999870821866594E-11,1.2548614924945412E-11,7.731758484320894E-13,3.55340838432312,2.7484025955200195,0.05977010354399681,2.7484025955200195,344.7778625488281,2.7484025955200195,AGN,fsrq,0
3FGL J0806.6+5933,157.6244354248047,32.58277130126953,6.609892845153809,3867.707763671875,2.0858633559533296E-14,4.353779418556731E-15,2.962436407294433E-10,6.314634926063434E-11,3.4679837127016278E-12,7.36686265375569E-13,0.07713524997234344,1.8798909187316895,0.1457127332687378,1.8798909187316895,43.380035400390625,1.8798909187316895,AGN,bll,0
3FGL J0807.1-0541,226.97650146484375,14.00158405303955,19.415767669677734,1690.359130859375,5.776095747533905E-13,4.575267099318943E-14,1.5899809246988639E-9,1.3075818205976475E-10,1.7662343809732306E-11,1.4470488609447107E-12,2.770202875137329,2.0682082176208496,0.0587683841586113,2.0682082176208496,94.5555648803711,2.0682082176208496,AGN,bll,0
3FGL J0807.1+7744,136.40927124023438,30.457012176513672,7.732851028442383,848.9927368164062,6.762015535184684E-13,9.727137308514558E-14,3.1569172276313395E-10,5.583353224203336E-11,4.327072988113967E-12,6.313661073988064E-13,0.44594916701316833,2.4361255168914795,0.12063927948474884,2.4361255168914795,85.49120330810547,2.4361255168914795,AGN,bcu,0
3FGL J0807.9+4946,169.2359161376953,32.45102310180664,6.073836803436279,558.7256469726562,1.932635475265787E-12,3.1617736857489365E-13,2.750596139744488E-10,6.48843617723216E-11,4.4343599972518355E-12,7.284231811482966E-13,1.7281461954116821,2.571899652481079,0.13999426364898682,2.571899652481079,59.12533950805664,2.571899652481079,AGN,fsrq,0
3FGL J0808.2-0751,229.045166015625,13.169774055480957,73.8415298461914,585.308349609375,3.446261678807794E-11,8.891114840897663E-13,9.672715961528411E-9,2.776743279753191E-10,8.518295097070805E-11,2.6425378812228173E-12,5.949740886688232,1.958395004272461,0.026977544650435448,2.094701051712036,2137.506591796875,1.9271623059573966,AGN,fsrq,0
3FGL J0809.5+4045,179.8232879638672,31.54291534423828,5.373899459838867,584.4677734375,1.6297339996626525E-12,3.03758076634561E-13,2.3800125759088075E-10,6.29548427277804E-11,4.275096335965012E-12,8.251610657782071E-13,0.3508301377296448,2.649928331375122,0.16468271613121033,2.649928331375122,67.20576477050781,2.649928331375122,AGN,fsrq,0
3FGL J0809.5+5342,164.58619689941406,32.93561935424805,8.331863403320312,876.9447021484375,8.000416193247595E-13,1.0920707019896822E-13,4.141016973768785E-10,6.69065913783129E-11,5.508142119498016E-12,7.570501300499521E-13,1.1394258737564087,2.4068167209625244,0.1036456823348999,2.4068167209625244,88.67426300048828,2.4068167209625244,AGN,fsrq,0
3FGL J0809.6+3456,186.46131896972656,30.350399017333984,7.988884449005127,5061.091796875,1.5035046572000645E-14,3.1006253015548055E-15,3.211342303188758E-10,6.78087724859111E-11,4.495629996742467E-12,1.0244201320563917E-12,1.0244170427322388,1.6690289974212646,0.13035573065280914,1.6690289974212646,47.092769622802734,1.6690289974212646,AGN,bll,0
3FGL J0809.8+5218,166.2554931640625,32.90989303588867,56.157257080078125,1632.0687255859375,1.6259721433847796E-12,5.4091608714954345E-14,4.5707140294837245E-9,1.6464199448229522E-10,5.3623657597645646E-11,2.328860411807132E-12,1.141099214553833,1.8761054277420044,0.024315379559993744,1.8761054277420044,485.1522216796875,1.8761054277420044,AGN,bll,0
3FGL J0811.2-7529,288.278564453125,-21.42978858947754,30.779434204101562,1853.88134765625,7.227562190230408E-13,3.928389731566728E-14,2.5058859431936753E-9,1.414465905513751E-10,2.841977694845177E-11,1.7628275141706728E-12,0.964858889579773,1.9477730989456177,0.04032115638256073,1.9477730989456177,45.00701141357422,1.9477730989456177,AGN,bll,0
3FGL J0811.3+0146,220.70013427734375,18.557430267333984,28.747020721435547,1023.4331665039062,2.7236774034072875E-12,1.3905371266335204E-13,2.460307291229924E-9,1.478949185340639E-10,2.7740124433628388E-11,1.5191643516071496E-12,2.012577533721924,2.158473491668701,0.03884013742208481,2.158473491668701,204.51480102539062,2.158473491668701,AGN,bll,0
3FGL J0812.0+0237,219.98854064941406,19.09078025817871,7.77470588684082,6125.1328125,1.2385587652328448E-14,2.6954041043136378E-15,3.744455301379901E-10,9.035164283410779E-11,4.971413038179495E-12,1.1332966899993413E-12,0.019175628200173378,1.7199493646621704,0.17467808723449707,1.7199493646621704,51.31299591064453,1.7199493646621704,AGN,bll,0
3FGL J0812.9+5555,161.93800354003906,33.46064758300781,5.637163162231445,2330.3896484375,4.945773201788309E-14,1.0922439879900315E-14,2.640257457109385E-10,5.830561727870887E-11,2.9441637929700226E-12,6.529832555744741E-13,0.9296907782554626,2.1109535694122314,0.15541352331638336,2.1109535694122314,35.4586181640625,2.1109535694122314,AGN,bll,0
3FGL J0813.3+6509,150.90855407714844,33.0014762878418,4.444701671600342,2538.031494140625,3.975285202471694E-14,1.0019692493507416E-14,2.560300860210418E-10,6.485235265474287E-11,2.9273499856791174E-12,8.189942322413268E-13,1.2800872325897217,2.196625232696533,0.22532503306865692,2.196625232696533,39.06978988647461,2.196625232696533,AGN,bcu,0
3FGL J0814.1-1012,231.8892822265625,13.213833808898926,15.345824241638184,1885.1695556640625,3.711367422155193E-13,3.5888752093846815E-14,1.2790756231950695E-9,1.2594790488318353E-10,1.4209819952648584E-11,1.3938822969114528E-12,1.1826984882354736,2.071396589279175,0.07025459408760071,2.071396589279175,75.4493637084961,2.071396589279175,AGN,bll,0
3FGL J0814.5+2943,192.61097717285156,30.02745819091797,5.847328186035156,2967.57080078125,3.2218992014262926E-14,7.445366243289623E-15,2.7906585375880866E-10,6.458233253736623E-11,3.1755715678566387E-12,7.492224614151499E-13,1.8488726615905762,1.9388798475265503,0.1555522382259369,1.9388798475265503,39.001277923583984,1.9388798475265503,AGN,bll,0
3FGL J0814.7+6428,151.70497131347656,33.213924407958984,26.67054557800293,1030.830810546875,2.162423885787579E-12,1.151131734421565E-13,1.7838510668610752E-9,1.0914670556250172E-10,2.159771667065158E-11,1.1497650704780926E-12,0.1073952317237854,2.2968668937683105,0.041432417929172516,2.2968668937683105,147.64401245117188,2.2968668937683105,AGN,bll,0
3FGL J0816.4-1311,234.79322814941406,12.128056526184082,26.48106575012207,3215.8330078125,2.0386082687402773E-13,1.4569263154305505E-14,2.032914725447199E-9,1.452765130416367E-10,2.5614382143102077E-11,2.131735760135811E-12,2.175100564956665,1.7768340110778809,0.050935495644807816,1.7768340110778809,87.2219467163086,1.7768340110778809,AGN,bll,0
3FGL J0816.5+2049,202.4187774658203,27.64919090270996,4.402121543884277,2414.38134765625,4.3814398723723835E-14,1.1445751234274125E-14,2.5242610779407926E-10,6.596718310492022E-11,2.8080940350783123E-12,7.37427154930137E-13,1.2089707851409912,2.03120493888855,0.1840101033449173,2.03120493888855,40.54479217529297,2.03120493888855,AGN,bll,0
3FGL J0816.7-2421,244.33599853515625,6.126888751983643,10.561367988586426,748.4093017578125,2.2209935713474183E-12,2.4253963095723086E-13,7.658521594677836E-10,1.0442426090495616E-10,1.0450041873499849E-11,1.1425168536943753E-12,0.9449159502983093,2.431840181350708,0.08323686569929123,2.431840181350708,90.57390594482422,2.431840181350708,AGN,bcu,4
3FGL J0816.7+5739,159.85098266601562,33.943763732910156,19.973163604736328,1362.8193359375,6.842493151942852E-13,4.987307631763513E-14,1.1758022333552276E-9,9.369292147676234E-11,1.3115405463060004E-11,1.0017341773790878E-12,0.4864732027053833,2.1128411293029785,0.05743015557527542,2.1128411293029785,78.00148010253906,2.1128411293029785,AGN,bll,0
3FGL J0817.8-0935,231.83132934570312,14.316845893859863,17.49361801147461,1844.226318359375,4.268736243390886E-13,3.717956593095838E-14,1.417428840966295E-9,1.265307303377483E-10,1.5752794901846556E-11,1.4204280113228052E-12,2.095534324645996,2.043597936630249,0.06374313682317734,2.043597936630249,51.599464416503906,2.043597936630249,AGN,bll,0
3FGL J0818.2+4223,178.20413208007812,33.401153564453125,67.43798065185547,634.4484252929688,1.9001855644518173E-11,5.407796064248183E-13,6.328233492780555E-9,2.0672120959464024E-10,5.86120249557176E-11,2.1783230601257753E-12,4.176220417022705,2.006117582321167,0.031768549233675,2.108565092086792,221.72206115722656,1.9713148835874799,AGN,bll,0
3FGL J0818.8+2751,194.98744201660156,30.395435333251953,5.763040542602539,790.2791748046875,7.748715406298567E-13,1.4119860337370727E-13,2.9631011533304275E-10,6.754714149126428E-11,4.183162930632145E-12,7.72709153606943E-13,0.6324217319488525,2.4633145332336426,0.15013621747493744,2.4633145332336426,24.746973037719727,2.4633145332336426,AGN,bll,0
3FGL J0820.4+3640,185.02365112304688,32.87584686279297,6.855775833129883,1247.69873046875,2.93266360631636E-13,4.9736222898413146E-14,3.779701551742676E-10,6.940200497629334E-11,4.5316658411898025E-12,7.722131311130309E-13,0.2163628190755844,2.282764196395874,0.12922851741313934,2.282764196395874,45.58812713623047,2.282764196395874,AGN,bll,0
3FGL J0820.9-1258,235.1995391845703,13.163185119628906,4.111114501953125,1881.7379150390625,8.172657700328961E-14,2.1965822512141388E-14,2.695040302036489E-10,7.27985519088925E-11,3.2081301590963784E-12,9.189849402291284E-13,0.315053790807724,2.271888017654419,0.19688533246517181,2.271888017654419,45.28302764892578,2.271888017654419,AGN,bll,0
3FGL J0822.6-4250e,260.317626953125,-3.2763378620147705,31.707069396972656,2255.966064453125,1.659162282389992E-12,6.895027084008465E-14,8.304089860189379E-9,3.458265340761102E-10,9.225505775978249E-11,3.8493032546160766E-12,3.043912649154663,2.0516247749328613,0.028097698464989662,2.0516247749328613,61.698974609375,2.0516247749328613,OTHER,SNR,0
3FGL J0822.9+4041,180.38192749023438,34.0318717956543,7.9139251708984375,866.5263061523438,9.233795368948639E-13,1.3197749100177236E-13,4.3391612525311984E-10,7.638683435784444E-11,6.306806205752524E-12,9.45824798689876E-13,0.6095429062843323,2.4888150691986084,0.1270112544298172,2.4888150691986084,82.70722961425781,2.4888150691986084,AGN,fsrq,0
3FGL J0824.1+2434,199.02854919433594,30.542795181274414,7.397856712341309,810.4498291015625,1.0661120423971493E-12,1.5715949592057243E-13,4.135898568069507E-10,7.517574757143208E-11,6.223275800937289E-12,9.578219294092971E-13,0.942476749420166,2.517771005630493,0.12311168015003204,2.517771005630493,70.53721618652344,2.517771005630493,AGN,fsrq,0
3FGL J0824.9+5551,161.98219299316406,35.13762283325195,15.230316162109375,482.63629150390625,7.077114502068715E-12,5.269920242377546E-13,6.597298818356023E-10,7.627993375836084E-11,1.114229368492925E-11,8.298948008834961E-13,1.1431546211242676,2.606330633163452,0.06565912067890167,2.606330633163452,223.42922973632812,2.606330633163452,AGN,fsrq,0
3FGL J0824.9+3916,182.1464080810547,34.20573043823242,9.166592597961426,797.1930541992188,1.1725888272515195E-12,1.4747563250889356E-13,4.658293750736675E-10,7.276520358479033E-11,6.445281374584111E-12,8.175913288402392E-13,1.7785643339157104,2.4449431896209717,0.1016005277633667,2.4449431896209717,77.79227447509766,2.4449431896209717,AGN,fsrq,0
3FGL J0825.4-0213,226.21348571777344,19.683032989501953,4.186489582061768,929.6853637695312,4.656027625081494E-13,1.041672038340144E-13,2.785864594567755E-10,7.306653893035531E-11,3.685093896699243E-12,8.343416018838368E-13,0.9077721834182739,2.4011776447296143,0.17586398124694824,2.4011776447296143,23.331022262573242,2.4011776447296143,AGN,bcu,0
3FGL J0825.8-3217,252.03549194335938,3.3016357421875,10.451461791992188,683.7338256835938,3.294463009687054E-12,3.467634979072848E-13,8.57772242124355E-10,1.186034187528051E-10,1.247869949733138E-11,1.3198991595866905E-12,0.15336303412914276,2.489590644836426,0.08574553579092026,2.489590644836426,214.91500854492188,2.489590644836426,AGN,bcu,4
3FGL J0825.9-2230,243.98423767089844,8.925568580627441,47.843719482421875,1247.0631103515625,3.2130877819502857E-12,1.1246322747853962E-13,4.9330197704478E-9,1.963388063241922E-10,5.508811462551222E-11,2.3305910153148535E-12,2.055830240249634,2.004096508026123,0.02599417231976986,2.004096508026123,121.62297821044922,2.004096508026123,AGN,bll,0
3FGL J0826.0+0307,221.2803497314453,22.42580795288086,8.329816818237305,2250.23095703125,1.0525554630354608E-13,1.6962544582377163E-14,5.256895474481382E-10,8.508432847165182E-11,5.8488895150754505E-12,9.572038257507631E-13,0.4048631191253662,2.0296783447265625,0.12816812098026276,2.0296783447265625,63.843902587890625,2.0296783447265625,AGN,bll,0
3FGL J0827.2-0711,230.9564208984375,17.539201736450195,8.259300231933594,2259.177734375,9.944969110373125E-14,1.6751206473905426E-14,4.988091606428213E-10,8.419958480443412E-11,5.540926224789633E-12,9.34699258096916E-13,0.9844592809677124,2.06719708442688,0.13143958151340485,2.06719708442688,39.53139877319336,2.06719708442688,AGN,bcu,0
3FGL J0828.5+5217,166.33563232421875,35.77392578125,4.173802852630615,2103.814453125,4.816355037777324E-14,1.2583867053852366E-14,2.0667943745333872E-10,5.418447981964114E-11,2.3135187342260277E-12,6.0635930955108E-13,0.9003170132637024,2.1311087608337402,0.1941983550786972,2.1311087608337402,33.44704055786133,2.1311087608337402,AGN,fsrq,0
3FGL J0828.8-2420,245.88571166992188,8.417407035827637,5.5025634765625,3300.953125,3.4210305486885584E-14,7.802459240226038E-15,3.690769634356883E-10,8.539494805726022E-11,4.125052296272136E-12,9.412317930265757E-13,0.49790889024734497,1.9996922016143799,0.1629529744386673,1.9996922016143799,41.3270263671875,1.9996922016143799,AGN,bcu,1
3FGL J0829.3+0901,215.93267822265625,25.82729721069336,4.176105499267578,3164.725830078125,2.3757275172727604E-14,6.9342115057748066E-15,2.3341262256337814E-10,6.859953577409428E-11,2.6474675316606744E-12,7.824015415582031E-13,1.609546184539795,1.947475552558899,0.22304870188236237,1.947475552558899,30.679615020751953,1.947475552558899,AGN,fsrq,0
