GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS1,CLASS2,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
78.31775,56.017532,-22.717433650474288,2.1117387,0.26571304,0.07475983,0.5944273,-0.51226497,-0.7123471,0.0020716505,-0.7077715,-0.31990317,-0.5253941,-0.9999882,2.658806454079627,7.774590647490924,bcu,,4FGL J1512.2+4704,PowerLaw,0.13279384,0.46142215,,B3 1510+472,0.9954497,0.9451911,0
2.3423524,47.981297,-19.97658315013578,2.1459827,0.05182135,0.15745367,6.7847342,-0.39150792,-0.36355346,6.9180696E-4,-0.5310722,-0.5835988,-0.78605556,-0.79567206,3.41567802917611,6.938814411475845,fsrq,,4FGL J1512.2+0202,LogParabola,0.027900072,0.084066845,3FGL J1512.2+0202,PKS 1509+022,0.9990393,0.98973453,0
351.28754,40.13122,-17.17694044329401,2.3825283,0.009292223,0.055693336,11.981781,-0.2169448,-0.5817272,1.229815E-4,-0.6902814,-0.68030554,-0.7561863,-0.71680075,8.687790200197508,6.58429154372528,FSRQ,,4FGL J1512.8-0906,LogParabola,0.003528158,0.010805817,3FGL J1512.8-0906,PKS 1510-089,1.0,0.9998213,0
321.49747,1.0253001,-19.8489362064618,2.2747102,0.07859111,0.18223491,4.469719,0.999881,-0.25080398,7.130506E-4,-0.6138326,-0.48723587,-0.72778046,-0.8036487,5.189517219913948,7.832815248453736,bcu,,4FGL J1512.9-5639,LogParabola,0.049446832,0.13748676,3FGL J1512.8-5639,PMN J1512-5640,0.9970395,0.0,0
335.3334,22.515461,-22.002314799916103,2.4313443,0.21625018,0.25010857,2.3904002,0.8646499,-0.3755834,0.0039888406,-0.62819904,-0.5361005,-0.9999994,0.9744494,2.3096743050445716,7.19195720273526,,,4FGL J1513.0-3118,PowerLaw,0.13051929,0.4969391,,,0.0,0.0,0
313.75378,-11.694348,-21.559656748277988,2.2549098,0.15662342,0.23742248,3.2046843,-0.25247505,0.99981785,0.0018342993,-0.60735554,-0.5128165,-0.7917097,-0.9999747,4.667087712818988,7.394018747647808,bcu,,4FGL J1513.2-7131,LogParabola,0.098034024,0.2490646,,PMN J1512-7131,0.0,0.90858024,0
331.85852,17.408981,-21.889638792292015,2.10803,0.124182224,0.05688276,1.0636889,-0.98232216,0.9976362,7.363395E-4,-0.65731615,-0.5293651,-0.4811675,-0.51376826,1.6904379156002123,7.894220482645238,bcu,,4FGL J1513.4-3721,PowerLaw,0.057240188,0.19223258,3FGL J1513.3-3719,2MASS J15131867-3720114,0.9730167,0.0,0
352.52057,40.920937,-22.97690134990698,1.8194454,0.2850306,0.06790515,0.49659213,-0.85190034,0.49459422,8.2262204E-4,-0.724051,-0.11806159,-0.9973213,0.9905719,1.386030626344932,9.092557123819777,bll,,4FGL J1513.4-0753,PowerLaw,0.13255064,0.4736195,,NVSS J151324-075450,0.9915184,0.9257398,0
334.67865,21.44769,-20.940673171852705,2.4574244,0.08419423,0.1373697,3.078534,-0.3628708,-0.6664156,0.001677361,-0.6440136,-0.74709356,-0.7962833,-0.9999979,4.995300853569288,6.7141779327946916,fsrq,,4FGL J1513.4-3231,LogParabola,0.05410472,0.15145457,3FGL J1513.5-3233,PKS 1510-324,0.96942395,0.0,0
338.85068,26.96325,-20.673846251856276,2.305898,0.08983656,0.42227876,6.9256053,0.95605576,-0.20030087,0.0013670203,-0.5081129,-0.77470064,-0.8435172,-0.9995104,2.2766268748627403,7.226467158595663,PSR,,4FGL J1513.4-2549,PLSuperExpCutoff,0.06243631,0.14505212,3FGL J1513.4-2549,PSR J1513-2550,1.0,0.0,0
346.355,35.271126,-21.782909405747343,2.0713627,0.1989282,0.39195967,3.697927,-0.999849,0.99999934,0.003461892,-0.3567117,-0.4797893,-0.8362303,-0.9981913,2.2008409193707434,7.843058639911508,,,4FGL J1513.7-1519,LogParabola,0.1606638,0.505925,,,0.0,0.0,0
318.49292,-4.1896615,-21.391944430007733,2.554785,0.1835912,0.19873984,1.6549977,-0.30418906,-0.35775372,0.0071176593,-0.7291838,-0.8911821,-0.32653382,-0.7706874,3.058215872283991,7.08170934240781,,unk,4FGL J1514.0-6240,PowerLaw,0.14370161,0.6251233,3FGL J1513.8-6250c,,0.89,0.0,284
320.89224,-0.28299448,-20.68045973207555,2.4773855,0.15892151,0.016171107,0.26808172,-0.98979104,0.97777337,0.0013446292,-0.5336967,-0.7671596,-0.52852166,-0.713693,0.8953961117707949,8.044503140970154,,,4FGL J1514.1-5805c,PowerLaw,0.03571334,0.15474455,,,0.0,0.0,62
320.3458,-1.2088813,-19.23802708957567,1.8324455,0.032437623,0.0048003406,0.27435467,-0.6980455,-0.64618945,7.182439E-5,-0.6812009,-0.31967875,-0.49693978,-0.19656095,2.0371005033715415,8.878384716230213,PWN,,4FGL J1514.2-5909e,PowerLaw,0.014612274,0.04909813,3FGL J1514.0-5915e,MSH 15-52,,,4
325.24716,6.8086805,-18.824759413610643,2.1435144,0.033857882,0.35291323,17.173058,-0.48549232,-0.19957623,5.9964595E-4,-0.35773745,-0.49392194,-0.9037477,-0.90159804,1.7133730987925568,7.3943942701282985,PSR,,4FGL J1514.3-4946,PLSuperExpCutoff,0.020836206,0.080548696,3FGL J1514.2-4947,PSR J1514-4946,1.0,0.0,0
310.61636,-16.647655,-23.515498483876296,1.6645231,0.27641568,0.16133387,1.227845,0.20264722,-0.9926034,8.841567E-4,0.9974512,0.42601913,-0.9462996,0.73604226,2.3622241940502704,9.43973792618215,bcu,,4FGL J1514.4-7719,PowerLaw,0.14387856,0.48995745,,1RXS J151448.8-772249,0.0,0.8744438,0
342.5385,30.89524,-21.99148849296784,2.2019184,0.149689,0.076654024,1.0729294,0.9999451,-0.46489102,0.0011583365,-0.5356938,-0.5955328,-0.6322477,-0.5805263,2.8995164838087417,7.4807384102711945,bcu,,4FGL J1514.6-2044,PowerLaw,0.078434154,0.22277734,,PMN J1514-2043,0.9982841,0.0,0
332.69714,18.162445,-21.149143633600282,2.3777862,0.10126055,0.24241969,4.0585437,0.996187,-0.46801138,0.0022454583,-0.59743935,-0.69778734,-0.8148703,-0.999486,3.9578161114737225,7.048390926522277,bcu,,4FGL J1514.7-3617,LogParabola,0.07900056,0.21272463,3FGL J1514.8-3623,PMN J1514-3617,0.999056,0.0,0
326.3542,8.431241,-20.336629278701924,2.3864365,0.058362305,0.10382452,3.31165,0.46041888,-0.5679335,8.787462E-4,-0.63519907,-0.65111566,-0.7739702,-0.73837245,4.117732698336615,6.957354163668008,fsrq,,4FGL J1514.8-4748,LogParabola,0.03390042,0.10958704,3FGL J1514.5-4750,PMN J1514-4748,0.9997952,0.97005427,0
351.1403,39.27312,-20.55774427985011,2.3930142,0.10209303,0.15820125,2.0198894,-0.80149066,-0.64439684,0.0014878648,-0.6201852,-0.6181408,-0.7686537,-0.81871,5.628788345879088,7.580474012461545,bcu,,4FGL J1514.8-0949,PowerLaw,0.07812664,0.23474778,,PMN J1514-0948,0.9981917,0.9769836,0
74.22781,56.416077,-21.04482510274985,2.3623817,0.08431508,0.16656281,4.0790534,0.8241154,-0.52025247,0.0017304943,-0.58178574,-0.7048926,-0.92177474,-0.34856784,4.270461269803213,6.759972356883374,,agn,4FGL J1514.8+4448,LogParabola,0.048324768,0.16598864,3FGL J1514.8+4446,,0.6,0.0,0
329.23026,12.676535,-22.131498287840323,2.560281,0.16046087,0.06936947,0.82304895,0.2898544,-0.6694971,0.001915378,-0.8204334,-0.5646824,-0.7652566,-0.35462272,2.1233500480180685,6.875854662031731,,,4FGL J1515.5-4242,PowerLaw,0.10094574,0.14020547,,,0.0,0.0,1
320.9508,-0.5562225,-20.91015454732679,2.6618547,0.24144152,0.49704346,1.3232836,0.92059445,-0.6357476,0.0020459672,-0.7213874,-0.6214477,-0.9488704,-0.9979088,1.9454558172908372,7.469577031986488,,,4FGL J1515.6-5817c,PowerLaw,0.065871894,0.16476683,,,0.0,0.0,4128
317.7352,-5.8689747,-22.182158977317062,2.611804,0.31976032,0.39294085,2.7901084,0.9950117,-0.52673835,0.007133966,-0.7802657,-0.718144,-0.99977696,-0.9673863,2.815326500473962,6.767958206489923,,,4FGL J1516.1-6429,PowerLaw,0.21380766,2.5038753,,,0.0,0.0,8
72.448814,56.498978,-22.525636405286903,2.4629574,0.5147628,0.7001857,1.8361007,-0.8592429,-0.6425734,0.010745646,-0.55395633,-0.7751611,-0.9999518,0.9992937,3.4403837673031776,7.196978213695695,bll,,4FGL J1516.1+4351,PowerLaw,0.45229045,1.2307539,,87GB 151444.4+440102,,0.0,0
338.8943,25.885754,-22.165603788846582,2.2522366,0.40081683,0.9834289,3.6665363,-0.92570156,-0.8503254,0.0042733615,0.34520167,-0.3666914,-0.99999046,0.410067,2.7755024731416866,7.912730287768226,,,4FGL J1516.4-2640,LogParabola,,0.036209993,,,0.0,0.0,2048
1.3707193,46.019444,-21.97355748666714,2.5385816,0.12716646,0.07325297,1.0703198,0.9999999,-0.6166289,0.002234183,-0.7040775,-0.82275903,-0.7678787,-0.99966854,2.721106002017553,6.666214277647571,rdg,,4FGL J1516.5+0015,PowerLaw,0.0751938,0.21594124,,PKS 1514+00,0.99710387,0.9677963,0
45.52749,58.020798,-22.46006047314135,2.3617804,0.118653454,-0.08401177,1.4887275,0.59494853,-0.4581266,2.8102385E-4,-0.77708226,-0.5750553,-0.9962716,0.98336476,2.655818431396705,7.236693131855463,bll,,4FGL J1516.8+2918,PowerLaw,0.04231017,0.15631352,,RGB J1516+293,0.99649876,0.89273137,0
59.757645,57.883354,-22.55171043184837,2.1904702,0.16246383,0.09168535,0.89634264,0.4739531,-0.5592188,9.059314E-4,-0.22916009,-0.82613987,-0.49391934,-0.36921778,3.487483818168141,7.425056828602766,bll,,4FGL J1516.8+3651,PowerLaw,0.11904802,0.19512877,3FGL J1516.7+3648,MG2 J151646+3650,0.99542576,0.90928143,0
28.063953,55.880318,-22.30540585057061,2.580056,0.11685834,0.0038816277,0.06537153,0.646941,-0.37441158,9.5558004E-4,-0.86848354,-0.55891126,-0.56384814,-0.9986621,3.4303496287794544,6.570732586888105,bll,,4FGL J1516.9+1934,PowerLaw,0.06714744,0.13525482,3FGL J1516.9+1926,PKS 1514+197,0.9976034,0.9290814,0
40.576084,57.64655,-22.216537308598667,2.2689843,0.13202268,0.023837293,0.37246752,-0.7329064,-0.39517075,0.001079259,-0.7506677,-0.38975182,-0.6665689,-1.0,2.9588773995948467,7.3504749378432335,bcu,,4FGL J1517.0+2639,PowerLaw,0.06629442,0.2076777,3FGL J1517.0+2637,SDSS J151702.59+263858.7,0.99826944,0.84437,0
103.45655,44.707092,-22.965186403037887,2.4311864,0.40393832,0.4195902,2.1822295,0.58723533,0.82757413,0.004945655,-0.6241169,-0.74116576,-0.99975765,-0.90615475,3.046356374081268,6.949801803459465,bcu,,4FGL J1517.3+6630,PowerLaw,0.25076708,0.54766554,,87GB 151628.7+663843,0.96422297,0.0,0
340.68097,27.576649,-18.85862967470635,2.123595,0.018712062,0.02845462,2.9688153,0.024993882,-0.48876202,1.4424491E-4,-0.5893161,-0.523232,-0.65308255,-0.518657,4.849387086301334,6.698497004476412,bll,,4FGL J1517.7-2422,LogParabola,0.008014219,0.024301687,3FGL J1517.6-2422,AP Librae,0.9999925,0.99986875,0
328.42813,10.732751,-21.309896518255094,2.483318,0.10921983,0.13391975,2.3011978,-0.24201028,-0.7012017,0.0021522788,-0.62293136,-0.6500608,-0.9469627,-0.9989182,2.3075933308083276,6.925010841732281,,,4FGL J1517.7-4446,PowerLaw,0.06606692,0.22749785,3FGL J1517.6-4442,,0.0,0.0,0
102.26662,45.392,-20.989353163416226,1.8160888,0.054673024,0.066113025,2.7348099,0.9942228,-0.3245591,2.7513245E-4,-0.5366622,-0.26470822,-0.3756972,-0.535727,3.2362460845906913,8.01109524123602,bll,,4FGL J1517.7+6525,PowerLaw,0.024708642,0.08339168,3FGL J1517.6+6524,1H 1515+660,0.9998989,0.995084,0
324.25977,4.1421294,-20.183930368669714,2.301917,0.11891423,0.6078433,8.29511,0.9995304,0.95547384,0.002047412,-0.20940244,-0.59575254,-0.9559611,-0.93065584,2.1910450790602125,7.3801383251688195,,,4FGL J1517.9-5233,LogParabola,0.10359274,0.25471544,3FGL J1518.2-5232,,0.0,0.0,0
338.6656,24.98503,-20.34338462350251,2.051624,0.046176728,0.017532516,0.8202293,-0.020072265,-0.1955451,2.2517508E-4,-0.57310814,-0.45299917,-0.6038537,-0.45459875,4.415746428165878,7.733764390627226,bll,,4FGL J1518.0-2731,PowerLaw,0.020346433,0.06565573,3FGL J1518.0-2732,TXS 1515-273,0.999665,0.9913844,0
10.850618,50.23349,-23.318047309896155,1.7269522,0.5473262,0.27123228,1.5157804,-0.9897045,0.350556,0.0028884,0.9962819,-0.12605697,-0.17300576,-0.7877488,1.940921009685855,8.950514293587347,bcu,,4FGL J1518.4+0750,PowerLaw,0.38432854,0.99614495,,NVSS J151826+075219,0.99447334,0.86656237,0
8.838036,49.29514,-22.95802911720856,1.7493265,0.18922305,0.01871458,0.27745798,-0.9981014,0.99993896,4.046635E-4,-0.6473747,-0.19332701,-0.58153343,-0.08727496,1.8139219732222538,8.85559656219701,rdg,,4FGL J1518.6+0614,PowerLaw,0.07242205,0.26076433,,TXS 1516+064,0.9884865,0.9560624,0
66.77072,56.879448,-22.189061389053137,1.8766851,0.11675173,0.087019384,1.6256446,-0.999669,0.99938875,5.118698E-4,-0.17441255,-0.4516807,-0.49882916,-0.39431858,2.113736803341568,8.08243175611694,bll,,4FGL J1518.6+4044,PowerLaw,0.058602158,0.16096947,,GB6 J1518+4045,0.9994825,0.9261152,0
3.8860004,46.730453,-22.289168319557803,2.3210132,0.25305748,0.4549589,2.8572836,-0.9999987,0.9999911,0.0053357542,-0.50380194,-0.74431807,-0.8720432,-0.9863677,2.2782137600378447,7.327101793014379,glc,,4FGL J1518.8+0203,PowerLaw,0.23174126,0.5813424,,NGC 5904,0.99198514,0.0,0
104.22222,43.894306,-22.722335494368036,1.9745027,0.22101583,0.24773616,2.1778383,0.99361485,-0.9524785,0.0039174743,0.13552587,-0.37099028,-0.79032105,-0.620059,2.1819598846887476,8.071605000741947,,,4FGL J1519.7+6727,PowerLaw,0.15769713,0.72568184,,,0.0,0.0,0
352.98203,38.936028,-22.305291034746258,1.9897115,0.18239158,0.013174062,0.16998322,-0.9941631,0.98726475,6.409348E-4,-0.68020815,-0.38985285,-0.7831486,0.3615768,2.0835625386953893,8.427150752669363,bcu,,4FGL J1520.0-0905,PowerLaw,0.07519753,0.2919316,,1RXS J151959.7-090434,0.99753517,0.9322149,0
90.28887,50.84448,-22.085362615300053,2.2235553,0.10416298,0.041017093,0.7438566,-0.73872614,-0.43809402,9.202511E-4,-0.64612997,-0.508052,-0.69140905,-0.8016689,2.50180604717987,7.299048302495779,bll,,4FGL J1520.4+5546,PowerLaw,0.059201356,0.15925209,3FGL J1521.1+5543,SDSS J152034.98+554256.9,0.9589731,0.0,2
69.11672,56.20407,-22.37984897470397,2.504795,0.1639137,0.16390443,1.6195301,-0.09363884,-0.7525125,0.0034079321,-0.6550313,-0.7820887,-0.76163244,-1.0,4.175622813988888,6.841325584035488,fsrq,,4FGL J1520.5+4209,PowerLaw,0.12064187,0.32363385,3FGL J1520.3+4209,B3 1518+423,0.9945756,0.8624838,0
358.11658,42.503246,-20.740824084747555,1.8078246,0.09027421,0.19191557,5.083073,0.9972916,-0.29210007,5.6563964E-4,-0.2892958,-0.1683832,-0.4979698,-0.65193075,2.059776189960933,8.046249984905995,bll,,4FGL J1520.8-0348,LogParabola,0.046872508,0.1490363,3FGL J1520.8-0348,NVSS J152048-034850,0.99988544,0.9728008,0
332.7247,15.984339,-21.733126753295142,2.374328,0.11004582,0.06524005,1.1233764,0.99995124,-0.5114005,0.0010953408,-0.8046067,-0.5918353,-0.5114869,-0.788272,2.7094586088302592,7.135863844190457,,agn,4FGL J1520.9-3805,PowerLaw,0.06468952,0.09630959,,,0.76,0.0,0
7.109766,47.674896,-22.73557971221996,2.0357666,0.29951036,0.30797586,2.2522607,0.72206503,0.9999856,0.0036177766,-0.4198141,-0.58651537,-0.5033754,-0.9999394,3.028748199845924,7.93454766816835,rdg,,4FGL J1521.1+0421,PowerLaw,0.19729774,0.63010395,,PKS B1518+045,0.9766147,0.9013852,0
308.77588,-19.836657,-22.45191136176465,2.5455282,0.2401126,0.15476678,1.4242041,0.9984915,-0.75734705,0.0033856665,-0.76335186,-0.3490392,-1.0,0.99891615,2.074765789869836,6.965214897455415,,,4FGL J1521.5-8057c,PowerLaw,0.12538452,0.41078126,,,0.0,0.0,32
71.5416,55.584553,-22.728135782534142,2.935895,0.13135962,0.075302005,0.9390649,-0.039443612,-0.7124586,0.005076486,-0.8689002,-0.7928244,-0.99985725,-0.9999962,3.3925604572463492,6.038476798393209,fsrq,,4FGL J1521.8+4338,PowerLaw,0.08436087,0.27729934,3FGL J1521.8+4340,B3 1520+437,0.9957803,0.8592788,0
322.036,-0.41177204,-18.406956158428912,2.5245228,0.03872381,0.42263657,15.643915,0.994461,-0.27239636,4.6039003E-4,-0.5673535,-0.7674603,-0.9337742,-0.99949056,1.6313941015035274,7.405352674253636,PSR,,4FGL J1521.9-5735,PLSuperExpCutoff,0.023722608,0.051686373,3FGL J1521.9-5736,PSR J1522-5735,1.0,0.0,0
50.168102,57.019535,-18.3073184877803,2.4126687,0.010004841,0.071476266,11.209421,-0.2535074,-0.58377653,2.4660665E-4,-0.70470405,-0.71036667,-0.79049283,-0.8864522,8.184784427695101,6.248324266248682,fsrq,,4FGL J1522.1+3144,LogParabola,0.0058500255,0.017941631,3FGL J1522.1+3144,B2 1520+31,0.9999698,0.992648,0
339.58774,24.400131,-19.902931093366,2.2029452,0.04371121,0.12702326,5.7062774,0.9778134,-0.4548071,6.471353E-4,-0.5554702,-0.5663327,-0.7938603,-0.7668856,5.000477477719455,7.069893430993366,bll,,4FGL J1522.6-2730,LogParabola,0.02609924,0.0816283,3FGL J1522.6-2730,PKS 1519-273,0.9999748,0.99956405,0
332.1843,14.404739,-22.320968428412094,2.4446805,0.28949553,0.43044654,2.316086,0.6688419,-0.36287314,0.011881267,-0.5537637,-0.7864879,-0.9771173,0.81796944,2.5953654844029073,7.007993297022758,bcu,,4FGL J1523.2-3941,PowerLaw,0.2604829,0.9802792,,PMN J1523-3936,0.82720727,0.88897496,0
9.0087805,47.946167,-22.64310141168732,2.0280294,0.16683412,0.004200345,0.056091085,0.9904231,-0.7188581,4.460158E-4,-0.65082073,-0.40120676,-0.75994253,0.13366641,2.439039222758138,8.129060898421676,bll,,4FGL J1523.2+0533,PowerLaw,0.066046655,0.21072038,,NVSS J152312+053357,,0.0,0
321.5396,-1.854237,-20.779866030149908,2.3006577,0.12736107,0.07738026,1.179973,0.9826552,-0.651877,0.0010692532,-0.6610332,-0.5032045,-0.6493449,-0.9071458,3.030158047801007,7.996606718510951,bcu,,4FGL J1524.8-5904,PowerLaw,0.06715316,0.27004588,3FGL J1525.2-5905,PMN J1524-5903,0.99963504,0.9736084,0
22.291904,52.213352,-22.975561946704563,2.953938,0.2070529,0.079148434,0.73326164,-0.5158729,-0.82619065,0.0053981845,-0.69041276,-0.9999672,-0.7320301,0.8789376,2.9172392395157725,5.785885120737488,,,4FGL J1525.7+1503,PowerLaw,0.11381247,0.31508094,,,0.0,0.0,0
354.86725,38.287277,-21.90195790897535,1.9795386,0.16273479,0.19047096,2.5245965,-0.997772,0.99912393,0.0012800223,-0.39502546,-0.37632573,-0.8165011,-0.14957538,2.8947346156651648,8.044668948090269,bll,,4FGL J1526.1-0831,PowerLaw,0.09206365,0.3089128,3FGL J1525.8-0834,GALEXASC J152603.17-083146.0,0.99796903,0.0,0
329.5874,9.672478,-21.430172851310545,2.2121415,0.08780263,-0.013957282,0.3399554,0.9895803,-0.6799211,3.3123573E-4,-0.6526024,-0.5928513,-0.5666783,-0.23759404,2.188644540534509,7.808559227293894,,,4FGL J1526.3-4501,PowerLaw,0.036400527,0.1206434,3FGL J1526.3-4505,,0.0,0.0,0
333.641,15.278664,-21.403965411402705,2.2080367,0.20460321,0.6715882,5.134405,0.99476975,-0.5910109,0.010108219,0.11623177,-0.68986297,-0.8415464,-0.99687517,2.1471722085882985,7.447546713671088,,,4FGL J1526.6-3810,LogParabola,0.2142291,0.88074696,3FGL J1527.0-3804,,0.0,0.0,0
340.2161,23.680557,-21.236322547737124,2.315192,0.2230914,0.88879406,5.264221,-0.49538323,-0.43889225,0.024536313,-0.17406939,-0.64385694,-0.99998426,-0.72313625,2.113927143598298,7.5760612559126095,,,4FGL J1526.6-2743,LogParabola,0.2033482,0.20772699,,,0.0,0.0,0
349.0933,33.11945,-22.189600309076543,1.9677774,0.1725262,0.11269347,1.4087247,-0.91064954,0.99727607,0.0012661566,-0.26176283,-0.5465301,-0.50114787,-0.5907535,1.8748654801934732,8.243039989694246,bcu,,4FGL J1526.7-1529,PowerLaw,0.09507796,0.33076268,,2MASX J15264667-1530269,0.99797785,0.9317653,0
338.15646,20.944847,-22.202778551266245,2.360489,0.13840842,-0.01939888,0.31382006,-0.61960214,-0.26521865,0.0012358938,-0.88544303,-0.55240345,-0.3714324,-0.40001646,2.513406153306631,7.49464554223632,,,4FGL J1527.3-3103,PowerLaw,0.055194214,0.14211942,,,0.0,0.0,277
49.45769,55.890728,-22.49603983618981,2.569496,0.17380147,-0.062079087,0.5028227,0.9538596,-0.85277224,0.0019948224,-0.5000801,-0.87938094,-0.16805798,-0.9999959,3.120924769018384,7.189201398231183,fsrq,,4FGL J1527.3+3117,PowerLaw,0.077100806,0.36322877,,B2 1525+31,0.97378814,0.9356084,0
15.902832,49.51332,-21.4828663306887,2.3608344,0.21788397,0.9998651,5.3927293,0.9988208,-0.5923119,0.005249773,-0.1204295,-0.8424915,-0.9998516,-0.9289746,2.601238113905472,7.276190360629744,,,4FGL J1527.8+1013,LogParabola,,0.0024888667,,,0.0,0.0,2048
327.14264,5.651047,-21.957687745715308,2.6137185,0.2469752,0.33833534,2.4405801,0.99998885,-0.84999174,0.0062785717,-0.7188375,-0.658719,-0.99965996,0.32895178,2.0797218773821107,6.894020487081319,,,4FGL J1527.9-4943,PowerLaw,0.11732571,0.5422597,,,0.0,0.0,8
339.62692,22.391262,-22.50159162349917,2.0877438,0.18346332,0.010045611,0.12702243,0.9824028,-0.7389186,5.204657E-4,-0.3259611,-0.7223536,-0.24803388,-0.7293318,2.0526276150680083,8.190059768016324,bcu,,4FGL J1528.2-2905,PowerLaw,0.07342972,0.23562782,3FGL J1528.1-2904,PMN J1528-2858,0.8886275,0.0,0
322.16876,-1.7541803,-19.579995018679448,2.4214215,0.0970244,0.63789135,9.550255,-0.0048979945,0.977735,6.7218044E-4,-0.3191766,-0.64849675,-0.93464494,-0.99937004,1.9462595165907968,7.65697017322926,PSR,,4FGL J1528.4-5838,PLSuperExpCutoff,0.0630118,0.096638605,3FGL J1528.3-5836,PSR J1528-5838,1.0,0.0,0
30.415138,53.4925,-22.936832959174026,2.1449778,0.1693018,-0.062467717,0.7380759,0.9267777,-0.9591127,4.7329033E-4,0.028092163,-0.49561018,-0.6057675,-0.37716216,2.267173332561449,8.071749857714677,,,4FGL J1528.4+2004,PowerLaw,0.06729299,0.2824885,,,0.0,0.0,0
317.13382,-9.05881,-22.25341800505453,1.9067818,0.19025563,0.12458079,1.6368624,0.9998236,-0.45779094,0.0010281199,-0.6130201,-0.27696267,-0.46368048,-0.53567946,1.421823653972482,8.520600380350096,unk,,4FGL J1528.4-6729,PowerLaw,0.08966652,0.36386895,,1RXS J152815.0-673003,0.0,0.92409295,0
344.07135,27.383049,-21.88758263825606,2.3338954,0.32032093,0.65359336,3.0409288,-0.9999979,0.99992853,0.008069,-0.14706226,-0.82256836,-0.7369214,-0.9998971,1.582448143399025,7.192353977719127,bcu,,4FGL J1528.5-2240,LogParabola,0.38192138,0.78572625,3FGL J1528.7-2247,NVSS J152834-223522,,0.0,0
61.663345,55.288795,-22.603921899067434,2.0483325,0.1984632,0.13494825,1.5084767,-0.99998784,0.99967575,0.0019557192,-0.70510286,-0.4068968,-0.4659446,-0.9999978,2.1273419649090686,7.842266799469791,bll,,4FGL J1529.2+3812,PowerLaw,0.10274922,0.41014373,,NVSS J152913+381217,0.9968684,0.85145354,0
321.24466,-3.3330832,-21.129983068634225,2.6381006,0.22022617,0.5632325,4.167959,0.8621702,0.6261986,0.009082969,-0.6753144,-0.80613214,-0.8728537,-0.9730251,2.3731072079253024,6.846977464182256,,,4FGL J1529.4-6027,LogParabola,0.23913372,0.74339956,,,0.0,0.0,4
103.47289,43.10645,-22.5576430370646,2.299886,0.1580453,0.075278215,0.9667468,-0.9963951,0.9752625,0.0019278516,-0.7164313,-0.618534,-0.49797592,-0.999939,2.8231207019008044,7.2842880545756135,bcu,,4FGL J1529.7+6733,PowerLaw,0.08503543,0.29603356,3FGL J1529.5+6733,WN B1529+6741,0.9851226,0.0,0
349.88672,32.676884,-21.466991977617713,2.3720903,0.2164053,0.5975293,4.9282303,0.98804575,-0.06839044,0.0075649214,-0.46929598,-0.6983024,-0.99999976,0.97971165,2.0689398413504514,7.1248125866330865,,,4FGL J1530.0-1522,LogParabola,0.19687362,0.72912234,,,0.0,0.0,0
93.21616,48.081608,-23.170983066028672,2.6508157,0.15998185,-0.048703343,0.5076474,-0.5786978,-0.7414845,0.0016744686,-0.79439026,-0.422822,-0.9995591,0.98593706,2.2382545502274738,6.6766032452062,,agn,4FGL J1530.5+5850,PowerLaw,0.08070596,0.17814283,,,0.77,0.0,0
339.1604,21.01158,-22.01994774680523,2.096708,0.17908244,0.13316992,1.8233638,0.9654852,0.54556495,0.0015541004,-0.4727265,-0.43629998,-0.6354379,-0.9999332,2.6992894710600033,8.025108913031698,bcu,,4FGL J1530.5-3026,PowerLaw,0.08923832,0.34997025,,NVSS J153041-302559,0.99651796,0.8138408,0
91.591866,48.668922,-22.221896096349468,2.0560513,0.11394825,0.029474597,0.5728637,0.98829097,-0.62617683,5.953754E-4,-0.47695065,-0.654018,-0.19641423,-0.6302742,1.8327983362297735,7.7859747296529305,bll,,4FGL J1530.9+5736,PowerLaw,0.05350792,0.16497155,3FGL J1531.0+5737,WN B1529+5746,0.99917144,0.8777418,0
323.89484,-3.4241556E-4,-19.61572122717044,2.593541,0.13172959,0.5897827,6.7102685,-0.99951005,0.99999917,0.003466048,-0.5703585,-0.8079625,-0.92252,-0.99999917,2.26159120870159,7.393712224659136,PSR,,4FGL J1531.5-5612,PLSuperExpCutoff,0.0676349,0.3423601,,PSR J1531-5610,1.0,0.0,4
9.051523,45.405434,-22.607318308240743,2.2119994,0.23438339,0.14930876,1.3921933,0.49477372,0.9982185,0.0024934001,-0.71928686,-0.45130152,-0.6130957,-0.9999696,2.667738076576155,7.517617095971297,,,4FGL J1531.6+0406,PowerLaw,0.12782735,0.42173576,,,0.0,0.0,0
76.438576,52.880985,-22.728842607472064,2.0655136,0.15904205,-0.023373986,0.31957406,0.9696533,-0.88306224,5.928995E-4,-0.10916631,-0.6111315,-0.5702507,-0.30195045,1.24158807560063,7.848306452025266,bll,,4FGL J1531.7+4710,PowerLaw,0.06855688,0.21576846,3FGL J1531.8+4704,SDSS J153139.78+470705.9,0.9441497,0.0,0
