Source_Name_3FGL,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,SpectrumType,Spectral_Index,Unc_Spectral_Index,beta,Unc_beta,Cutoff,Unc_Cutoff,Exp_Index,Unc_Exp_Index,PowerLaw_Index,Flux30_100,Unc_Flux30_100,nuFnu30_100,Sqrt_TS30_100,Flux100_300,nuFnu100_300,Sqrt_TS100_300,Flux300_1000,nuFnu300_1000,Sqrt_TS300_1000,Flux1000_3000,nuFnu1000_3000,Sqrt_TS1000_3000,Flux3000_10000,nuFnu3000_10000,Sqrt_TS3000_10000,Flux10000_100000,nuFnu10000_100000,Sqrt_TS10000_100000,Variability_Index,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Extended_Source_Name,0FGL_Name,1FGL_Name,2FGL_Name,1FHL_Name,Flags,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,ASSOC1,ASSOC2,500MeV_Index
3FGL J0916.3+3857,139.09010314941406,38.96179962158203,183.76507568359375,44.08607482910156,0.07413062453269958,0.06746996194124222,-83.66000366210938,0.12020000070333481,0.10939999669790268,-83.66000366210938,387,4.981595993041992,1199.908935546875,2.286966460391532e-13,4.984179708495892e-14,2.5866447872502363e-10,6.052392614863678e-11,3.282239931234887e-12,7.341397997330523e-13,1.7221556901931763,PowerLaw,2.3561556339263916,0.15630725026130676,-inf,-inf,-inf,-inf,-inf,-inf,2.3561556339263916,,,,,5.1914462312341314e-11,1.2049695890061808e-14,0.0,1.2046929009912333e-09,7.935647039665483e-13,3.026822566986084,2.8534849483285996e-10,6.623130321091464e-13,4.516436576843262,2.5429406844135194e-11,1.6751057734919889e-13,1.9997336864471436,6.801302143005783e-12,1.054666743478469e-13,1.798850178718567,50.368961334228516,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,2FGL J0917.0+3900 ,                  ,0,               ,              ,               ,N,                     ,fsrq ,S4 0913+39                ,                          ,2.3561556339263916
3FGL J0917.3-0344,139.3470001220703,-3.7367000579833984,235.2041473388672,29.8935604095459,0.06506472826004028,0.04946152865886688,-25.190000534057617,0.1054999977350235,0.08020000159740448,-25.190000534057617,502,5.512578964233398,5322.89453125,1.1175579064319052e-14,2.9014798088423206e-15,2.7101940136553537e-10,7.590632983278667e-11,3.454068194658211e-12,9.376632499960569e-13,0.37124553322792053,PowerLaw,1.7636525630950928,0.20882420241832733,-inf,-inf,-inf,-inf,-inf,-inf,1.7636525630950928,,,,,3.4993581365938553e-09,8.608377682559065e-13,1.205336570739746,4.1459402577714854e-10,2.927524488018779e-13,1.1541575193405151,1.9381657390127316e-10,4.767864163375546e-13,3.0546112060546875,4.663715247321676e-11,3.293135078866194e-13,2.7720930576324463,5.5725819791963005e-11,1.0946223311450454e-12,4.979767322540283,44.866310119628906,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bcu  ,NVSS J091714-034315       ,                          ,1.7636525630950928
3FGL J0918.2-4859,139.57310485839844,-48.98910140991211,271.19403076171875,0.2896307408809662,0.5870627164840698,0.13376815617084503,36.369998931884766,0.9519000053405762,0.21690000593662262,36.369998931884766,40,4.069671154022217,1216.884765625,7.508333147929203e-13,1.641809924774959e-13,8.406270679550687e-10,1.9174162257939997e-10,1.1579807425443622e-11,2.6816964447673453e-12,1.9317313432693481,PowerLaw,2.440824031829834,0.13260021805763245,-inf,-inf,-inf,-inf,-inf,-inf,2.440824031829834,,,,,1.0126444571767479e-08,2.331490686277582e-12,0.9888569116592407,4.335808601041435e-09,2.8287970924023575e-12,2.7866084575653076,7.257149325923251e-10,1.6708703648102285e-12,2.6599698066711426,1.1718967463103525e-10,7.645767157414551e-13,2.09688401222229,1.4416174851095143e-11,2.1686606232595301e-13,1.108636736869812,41.2289924621582,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,268,               ,              ,               ,N,                     ,     ,                          ,                          ,2.440824031829834
3FGL J0919.4+6604,139.87120056152344,66.07510375976562,147.68951416015625,39.35145568847656,0.08072959631681442,0.06537309288978577,-12.649999618530273,0.13089999556541443,0.10599999874830246,-12.649999618530273,455,4.549739360809326,1974.221435546875,6.31146813956894e-14,1.5570142695769604e-14,2.3543611504805995e-10,5.840009031921056e-11,2.654347661806833e-12,6.578960466685491e-13,0.8049044013023376,PowerLaw,2.1582159996032715,0.16440916061401367,-inf,-inf,-inf,-inf,-inf,-inf,2.1582159996032715,,,,,1.104219715664101e-09,2.612535025554169e-13,0.46084386110305786,3.8781608480142893e-10,2.6136509406402e-13,1.118826985359192,1.812625466390827e-10,4.288591508826156e-13,2.820941209793091,6.31356286695528e-11,4.2549679600024926e-13,3.6993253231048584,5.3874795249986285e-12,9.002674094486102e-14,1.7427242994308472,47.2602424621582,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,     ,                          ,                          ,2.1582159996032715
3FGL J0919.5-2200,139.88340759277344,-22.005399703979492,251.396484375,19.026884078979492,0.12790924310684204,0.06302952766418457,61.349998474121094,0.20739999413490295,0.10220000147819519,61.349998474121094,557,4.217706680297852,2143.50732421875,6.445612408612425e-14,1.6471827902846646e-14,2.8641228277948017e-10,7.328009032914196e-11,3.276185746303728e-12,8.936192172522006e-13,0.7290360927581787,PowerLaw,2.1976702213287354,0.2551436424255371,-inf,-inf,-inf,-inf,-inf,-inf,2.1976702213287354,,,,,4.861318902982248e-09,1.1457537392803308e-12,0.9168953895568848,1.3940217253108345e-12,9.351877953606732e-16,0.0,1.2674253313527117e-10,2.987167533729379e-13,1.6718047857284546,1.1335418020896881e-10,7.604432491689628e-13,5.1588921546936035,1.0254465674289074e-15,1.6875427481980075e-17,0.0,37.52272415161133,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,2FGL J0919.3-2203 ,                  ,0,               ,              ,               ,N,                     ,     ,                          ,                          ,2.1976702213287354
3FGL J0920.9+4442,140.2299041748047,44.70479965209961,175.69265747070312,44.80555725097656,0.013629673048853874,0.013197964988648891,79.12000274658203,0.022099999710917473,0.021400000900030136,79.12000274658203,456,82.10914611816406,361.5433349609375,8.356204617143703e-11,1.840480459008864e-12,5.7838356326556095e-09,1.847888092543215e-10,6.144450226397424e-11,1.5203395183419066e-12,6.054084300994873,LogParabola,2.1347296237945557,0.02903379127383232,0.10441236197948456,0.01485914271324873,-inf,-inf,-inf,-inf,2.293987989425659,,,,,7.571965454644669e-08,1.8229296544491902e-11,33.9659538269043,2.3574200369580467e-08,1.577131307495261e-11,52.56056213378906,4.790445373714647e-09,1.100737730130863e-11,43.26979064941406,8.854957878057235e-10,5.612105398455913e-12,24.90740394592285,8.601853951351046e-11,1.0686067915960384e-12,7.1629438400268555,2048.547119140625,40.42734909057617,4.844728209718596e-07,2.3654200376199697e-08,251164992.0,2630000.0,                  ,0FGL J0921.2+4437,1FGL J0920.9+4441 ,2FGL J0920.9+4441 ,1FHL J0920.9+4443 ,0,               ,              ,               ,N,                     ,fsrq ,S4 0917+44                ,                          ,2.202436068128643
3FGL J0921.0-2258,140.25180053710938,-22.966800689697266,252.39556884765625,18.644750595092773,0.05858909338712692,0.05254516378045082,14.949999809265137,0.0949999988079071,0.0851999968290329,14.949999809265137,557,4.101089954376221,9595.88671875,2.5496172403552007e-15,8.7998607585295925e-16,1.4242826362753647e-10,5.85395620866791e-11,2.2894615890611814e-12,8.330337288031675e-13,2.7761480808258057,PowerLaw,1.55320405960083,0.26423898339271545,-inf,-inf,-inf,-inf,-inf,-inf,1.55320405960083,,,,,2.4638591167303048e-09,6.189874459348876e-13,0.6189996004104614,4.532697134296271e-11,3.282375998607534e-14,0.0,1.8022597422019974e-15,4.527758784856515e-18,0.0,4.851716944864748e-11,3.5133961712174866e-13,2.669706106185913,4.982992143909293e-11,1.0713884206897673e-12,4.710525989532471,32.3935661315918,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bcu  ,NVSS J092057-225721       ,                          ,1.55320405960083
3FGL J0921.6+2339,140.4156951904297,23.655500411987305,204.8970489501953,42.832794189453125,0.027937745675444603,0.026334255933761597,-71.37999725341797,0.04529999941587448,0.04270000010728836,-71.37999725341797,438,9.736723899841309,2329.605712890625,9.865028851316696e-14,1.4951830667130593e-14,5.315365925184778e-10,8.089911379682846e-11,5.97239271926675e-12,9.435579487876433e-13,0.536278486251831,PowerLaw,1.9771367311477661,0.11246348917484283,-inf,-inf,-inf,-inf,-inf,-inf,1.9771367311477661,,,,,2.1162689378684263e-09,5.096830618146753e-13,0.8899487853050232,1.2349167244352088e-09,8.501403248907524e-13,3.2228989601135254,3.4852509767091533e-10,8.393892135180603e-13,4.8870391845703125,1.5836069955366128e-10,1.0901853421743657e-12,6.91281270980835,3.56677742896494e-11,6.408121646164777e-13,5.043830394744873,58.49186325073242,-inf,-inf,-inf,-inf,-inf,                  ,                 ,1FGL J0922.0+2337 ,2FGL J0921.9+2335 ,                  ,0,               ,              ,               ,N,                     ,     ,                          ,                          ,1.9771367311477661
3FGL J0921.8+6215,140.4528045654297,62.26649856567383,152.186767578125,41.01567840576172,0.028616145253181458,0.026889311149716377,-55.290000915527344,0.04639999940991402,0.04360000044107437,-55.290000915527344,386,25.83816909790039,600.313720703125,5.786390897682958e-12,3.0231397355091894e-13,1.1441447789195536e-09,8.676720453237863e-11,1.589084072661784e-11,8.3411923201826e-13,2.1165668964385986,PowerLaw,2.448463201522827,0.0460372194647789,-inf,-inf,-inf,-inf,-inf,-inf,2.448463201522827,,,,,2.094476236891296e-08,4.81877732161351e-12,8.210655212402344,5.613561615547269e-09,3.659280777695839e-12,15.852791786193848,9.480891627333676e-10,2.1812762100031913e-12,14.083232879638672,1.92368912466101e-10,1.2539844379891307e-12,9.093621253967285,1.9556944605425564e-11,2.9341020715487054e-13,3.116628408432007,187.95162963867188,12.0252046585083,1.238683893234338e-07,1.515883063518686e-08,364203776.0,2527550.0,                  ,                 ,1FGL J0919.6+6216 ,2FGL J0921.9+6216 ,                  ,0,               ,              ,               ,N,                     ,fsrq ,OK 630                    ,                          ,2.448463201522827
3FGL J0922.4-0529,140.602294921875,-5.496500015258789,237.69493103027344,29.90740394592285,0.049029819667339325,0.042554181069135666,51.369998931884766,0.0794999971985817,0.0689999982714653,51.369998931884766,502,9.62906265258789,1307.809814453125,4.0463476753266336e-13,5.3685334444001503e-14,6.169641464381925e-10,8.917604155112002e-11,6.978907902965847e-12,9.398292690962484e-13,1.0983587503433228,PowerLaw,2.168519973754883,0.10145612061023712,-inf,-inf,-inf,-inf,-inf,-inf,2.168519973754883,,,,,4.967411371126218e-09,1.17408697781346e-12,1.7926446199417114,1.1393760379618811e-09,7.669512269194156e-13,2.788156747817993,5.356947108126064e-10,1.2661566673594082e-12,6.753758907318115,1.3630438444600657e-10,9.175093410723756e-13,5.4927802085876465,3.538609336106724e-11,5.889459384587903e-13,3.675395965576172,64.08055114746094,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,fsrq ,TXS 0919-052              ,                          ,2.168519973754883
3FGL J0922.8-3959,140.71499633789062,-39.9901008605957,265.3617248535156,7.20419979095459,0.11193600296974182,0.09232407808303833,-71.38999938964844,0.18150000274181366,0.14970000088214874,-71.38999938964844,494,6.280847072601318,459.6767272949219,5.709151901234222e-12,8.662398055803155e-13,4.1058564881346626e-10,9.536241935004242e-11,7.971478512003305e-12,1.219871642935133e-12,0.3592768609523773,PowerLaw,2.7023556232452393,0.1291486918926239,-inf,-inf,-inf,-inf,-inf,-inf,2.7023556232452393,,,,,2.0163097858016954e-08,4.5300286959093494e-12,5.089617729187012,1.6156975757297687e-09,1.0239934985015187e-12,2.3997952938079834,3.8190978157714994e-10,8.58034021437859e-13,3.2093257904052734,2.573008819894973e-11,1.6307163681460873e-13,0.8985096216201782,2.5636649053639715e-11,3.535018144092822e-13,2.67002534866333,55.51448059082031,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,8,               ,              ,               ,N,                     ,bcu  ,PKS 0920-39               ,                          ,2.7023556232452393
3FGL J0923.1+3853,140.7904052734375,38.89720153808594,183.90188598632812,45.40675735473633,0.11199767887592316,0.0894254520535469,-71.6500015258789,0.18160000443458557,0.14499999582767487,-71.6500015258789,387,7.922696113586426,466.78033447265625,4.196039782994321e-12,5.533617184264039e-13,2.9429655934443133e-10,5.951635712042602e-11,6.171211111571928e-12,8.327830612608889e-13,1.4523333311080933,PowerLaw,2.7520384788513184,0.11528170853853226,-inf,-inf,-inf,-inf,-inf,-inf,2.7520384788513184,,,,,2.0063817274262874e-08,4.487220057330932e-12,5.462734222412109,1.8295605030971274e-09,1.153313772608855e-12,4.741722106933594,3.1127928012963935e-10,6.961679496764184e-13,5.265178203582764,1.3632477958991362e-11,8.59360800293911e-14,1.1242167949676514,1.6434870161292046e-15,2.2316477621927307e-17,0.0,74.2334213256836,3.6861228942871094,5.513474832241627e-08,1.689540773952558e-08,361624992.0,2630000.0,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bcu  ,B2 0920+39                ,                          ,2.7520384788513184
3FGL J0923.3+4127,140.8459930419922,41.463401794433594,180.24525451660156,45.431602478027344,0.05248349532485008,0.04033396393060684,-42.849998474121094,0.08510000258684158,0.06539999693632126,-42.849998474121094,387,14.591109275817871,988.677734375,1.0337519685751917e-12,9.317281782260725e-14,8.008941287940274e-10,8.51015161118518e-11,9.431534546411324e-12,8.604382939654542e-13,1.6438579559326172,PowerLaw,2.25449275970459,0.07093178480863571,-inf,-inf,-inf,-inf,-inf,-inf,2.25449275970459,,,,,7.868356632911855e-09,1.8442777686977774e-12,2.1924495697021484,3.060404152321894e-09,2.0396323519022985e-12,8.1037015914917,6.641188710077017e-10,1.556639799699111e-12,9.635839462280273,1.3922059338700166e-10,9.278475340476766e-13,6.567096710205078,2.9934128092934387e-11,4.820443089831317e-13,3.5534605979919434,105.02424621582031,8.674641609191895,6.523284667991902e-08,1.147007644419773e-08,243275008.0,2630000.0,                  ,                 ,1FGL J0923.2+4121 ,2FGL J0923.2+4125 ,                  ,0,               ,              ,               ,N,                     ,fsrq ,B3 0920+416               ,                          ,2.25449275970459
3FGL J0923.8-5154,140.96510314941406,-51.90399932861328,273.88165283203125,-1.1452817916870117,0.08196305483579636,0.0712936744093895,59.650001525878906,0.13289999961853027,0.11559999734163284,59.650001525878906,91,6.85168981552124,570.8023681640625,6.903323832713193e-12,9.33289903692902e-13,9.681370150005364e-10,1.6773105127043664e-10,1.6922846804434677e-11,2.3198704242333168e-12,1.7898271083831787,PowerLaw,2.630905866622925,0.09260842949151993,-inf,-inf,-inf,-inf,-inf,-inf,2.630905866622925,,,,,3.389872915704473e-08,7.666512390203106e-12,3.28739595413208,8.062571055234002e-09,5.149954681454849e-12,5.650162220001221,6.155644882710476e-10,1.3921563554730731e-12,2.754242420196533,1.3156468969821589e-10,8.403674349281853e-13,2.9655845165252686,1.6682167799930703e-11,2.3532369629319927e-13,1.5890471935272217,38.85494613647461,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,9,               ,              ,               ,N,                     ,     ,                          ,                          ,2.630905866622925
3FGL J0924.0+2816,141.00160217285156,28.28179931640625,198.85482788085938,44.43553161621094,0.06315287202596664,0.05427199974656105,-24.31999969482422,0.10239999741315842,0.08799999952316284,-24.31999969482422,796,9.259394645690918,538.40576171875,3.0347720864076777e-12,3.665771841892401e-13,3.6336891828803175e-10,6.601356961066784e-11,6.383738589826882e-12,7.831245959870337e-13,0.4367055296897888,PowerLaw,2.6344573497772217,0.11055326461791992,-inf,-inf,-inf,-inf,-inf,-inf,2.6344573497772217,,,,,1.1786670306435099e-08,2.6647854929617854e-12,4.228741645812988,2.260333697989836e-09,1.443221193594968e-12,5.740440368652344,2.884708305561645e-10,6.521883185416077e-13,4.6861419677734375,6.428724913520867e-11,4.1047354859720386e-13,3.3729918003082275,1.3932457618159866e-11,1.9630965689826363e-13,2.5208468437194824,159.9759521484375,9.525591850280762,1.0774216008258009e-07,1.599794963169643e-08,256424992.0,2630000.0,                  ,                 ,1FGL J0924.2+2812 ,2FGL J0924.0+2819 ,                  ,0,               ,              ,               ,N,                     ,fsrq ,B2 0920+28                ,                          ,2.6344573497772217
3FGL J0924.2+0534,141.06390380859375,5.577099800109863,226.87632751464844,36.309200286865234,0.050571639090776443,0.04736465960741043,-25.809999465942383,0.0820000022649765,0.07680000364780426,-25.809999465942383,642,7.45192813873291,868.1182250976562,8.593766974082651e-13,1.3161586891966698e-13,4.2556314028274755e-10,7.843632687798419e-11,5.798826262920498e-12,9.006472325746862e-13,0.9173895120620728,PowerLaw,2.430525779724121,0.12308142334222794,-inf,-inf,-inf,-inf,-inf,-inf,2.430525779724121,,,,,8.260512274205212e-09,1.9037460410181728e-12,2.9862558841705322,2.2154533763085738e-09,1.4471038299948558e-12,4.8097333908081055,1.0132682193297882e-10,2.3352131860165937e-13,1.183000087738037,8.064910544947068e-11,5.267888989607394e-13,4.128840923309326,3.600528208913545e-11,5.436098077758744e-13,4.035433292388916,49.24722671508789,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,4,               ,              ,               ,N,                     ,bll  ,RBS 0771                  ,                          ,2.430525779724121
3FGL J0925.6+5959,141.404296875,59.99369812011719,154.8230438232422,42.237953186035156,0.05199011042714119,0.04532945528626442,73.05999755859375,0.08429999649524689,0.07349999994039536,73.05999755859375,386,5.986942291259766,6607.80810546875,5.763469671134225e-15,1.4330929258771826e-15,1.9022779185196015e-10,5.107151507255381e-11,2.7115777071623492e-12,7.166709174895314e-13,1.1268268823623657,PowerLaw,1.652734398841858,0.16996893286705017,-inf,-inf,-inf,-inf,-inf,-inf,1.652734398841858,,,,,2.9270723622687456e-09,7.280740680487563e-13,1.3496342897415161,4.674755184732107e-14,3.34505685492687e-17,0.0,1.153302106593479e-10,2.8687005570494917e-13,2.529956340789795,6.029619165071054e-11,4.3145397194202517e-13,3.7922441959381104,4.002465719965542e-11,8.244104184040868e-13,5.257396221160889,44.23612976074219,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bll  ,NVSS J092542+595812       ,                          ,1.652734398841858
3FGL J0925.7+3129,141.4261932373047,31.492700576782227,194.4756317138672,45.342525482177734,0.06722327321767807,0.055690474808216095,15.270000457763672,0.10899999737739563,0.09030000120401382,15.270000457763672,796,4.231515407562256,2769.7607421875,2.4569991427156844e-14,7.081939981006587e-15,1.8660969991479703e-10,5.3840491093248843e-11,2.086580474375266e-12,6.049443172957691e-13,0.8530439138412476,PowerLaw,1.9975508451461792,0.21945522725582123,-inf,-inf,-inf,-inf,-inf,-inf,1.9975508451461792,,,,,1.5835900368799116e-09,3.806247038471572e-13,0.741019606590271,5.284092607915625e-10,3.628910865381696e-13,1.7965576648712158,8.374326232463147e-11,2.0128163187842912e-13,1.693766474723816,6.778062833223686e-11,4.654911981046006e-13,4.269871234893799,1.1377454534056142e-11,2.0271168099141035e-13,2.0327084064483643,43.72502517700195,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bll  ,B2 0922+31B               ,                          ,1.9975508451461792
3FGL J0926.3+5409,141.57980346679688,54.15639877319336,162.42251586914062,44.07693099975586,0.06691490858793259,0.059699200093746185,-67.19999694824219,0.10849999636411667,0.09679999947547913,-67.19999694824219,256,5.2505316734313965,2393.786865234375,4.0787966943843165e-14,9.430395578476601e-15,2.3056714870683948e-10,5.3312250447579146e-11,2.5613153091519347e-12,5.921926360744068e-13,0.6381409168243408,PowerLaw,2.069159984588623,0.1897209733724594,-inf,-inf,-inf,-inf,-inf,-inf,2.069159984588623,,,,,1.7674417485125105e-09,4.2183067477420677e-13,0.9185078740119934,8.523104999547115e-10,5.804208025664281e-13,2.9380393028259277,1.6804996283426021e-10,4.0108042755060413e-13,3.113171100616455,5.79098297093239e-11,3.943641745628168e-13,3.973954200744629,1.20645932480401e-11,2.088264863765385e-13,2.338075876235962,52.93522262573242,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bll  ,NVSS J092638+541126       ,                          ,2.069159984588623
3FGL J0927.9-2037,141.99819946289062,-20.619699478149414,251.69097900390625,21.419593811035156,0.0677783265709877,0.05661556497216225,-45.02000045776367,0.10989999771118164,0.09179999679327011,-45.02000045776367,388,9.452314376831055,815.3721313476562,1.2855018698826326e-12,1.56329471394899e-13,5.703166827686346e-10,8.469935863786304e-11,7.419321233770315e-12,9.02286437839267e-13,1.5878595113754272,PowerLaw,2.3837525844573975,0.09286768734455109,-inf,-inf,-inf,-inf,-inf,-inf,2.3837525844573975,,,,,8.328604472751522e-09,1.9280230623835992e-12,2.551586627960205,3.1237168407471927e-09,2.0512203047218236e-12,7.0483078956604,4.888620064313898e-10,1.1316868666136348e-12,5.782841205596924,8.96514112946889e-11,5.887050829461726e-13,4.200183391571045,1.51466218040186e-11,2.3253800144132364e-13,1.9793955087661743,144.89312744140625,7.72195291519165,1.0513623749375256e-07,1.8931441303493557e-08,290615008.0,2630000.0,                  ,                 ,                  ,2FGL J0927.9-2041 ,                  ,0,               ,              ,               ,N,                     ,fsrq ,PKS 0925-203              ,                          ,2.3837525844573975
3FGL J0928.3-5255,142.0845947265625,-52.92340087890625,275.0813903808594,-1.4035286903381348,0.04705629497766495,0.046192873269319534,-59.189998626708984,0.0763000026345253,0.07490000128746033,-59.189998626708984,91,4.244334697723389,14636.2265625,2.654147035277012e-15,8.272038000799588e-16,3.249969182661516e-10,1.5571831324390217e-10,4.645116322837817e-12,1.4820209946406204e-12,1.6330286264419556,PowerLaw,1.6503435373306274,0.2621433734893799,-inf,-inf,-inf,-inf,-inf,-inf,1.6503435373306274,,,,,5.1652424559733845e-09,1.2850990887755542e-12,0.6853720545768738,3.026283890150694e-09,2.166101282716215e-12,2.7049570083618164,6.3006007915589624e-15,1.5675734352369917e-17,0.0,9.783224924619915e-11,7.002468266695261e-13,2.370507001876831,7.764543868971074e-11,1.6009520098503316e-12,4.368919849395752,46.615577697753906,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,1FHL J0928.1-5252 ,0,               ,              ,               ,N,                     ,     ,                          ,                          ,1.6503435373306274
3FGL J0928.5+4048,142.13250732421875,40.81589889526367,181.13137817382812,46.420562744140625,0.04323258623480797,0.042369164526462555,54.91999816894531,0.07010000199079514,0.06870000064373016,54.91999816894531,387,5.6910600662231445,4075.25439453125,1.4379727673896094e-14,3.721531580353019e-15,2.2252429066060841e-10,5.896581140030221e-11,2.666444755966557e-12,7.117302623996236e-13,0.9454278945922852,PowerLaw,1.8424618244171143,0.18109862506389618,-inf,-inf,-inf,-inf,-inf,-inf,1.8424618244171143,,,,,3.9947534863360445e-11,9.750247077821086e-15,0.0,2.413038380222332e-10,1.6879439469416613e-13,0.7767031788825989,1.5221493510075845e-10,3.7152057688963347e-13,2.739208936691284,4.5913710333689295e-11,3.2117090562576445e-13,3.1890392303466797,3.3062341059375555e-11,6.281570858086838e-13,4.582303524017334,39.81132888793945,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bll  ,1RXS J092837.8+404858     ,                          ,1.8424618244171143
3FGL J0928.7+7300,142.18899536132812,73.01399993896484,139.35348510742188,36.93265914916992,0.09929309040307999,0.08331986516714096,3.609999895095825,0.16099999845027924,0.13510000705718994,3.609999895095825,285,4.8340559005737305,396.77813720703125,3.2557871329497168e-12,6.311298055353132e-13,1.1473256372740437e-10,4.9403252322388624e-11,3.163684158397073e-12,6.627884547617813e-13,1.8894178867340088,PowerLaw,2.9162588119506836,0.2662034034729004,-inf,-inf,-inf,-inf,-inf,-inf,2.9162588119506836,,,,,1.1780437070285643e-08,2.595858857729061e-12,4.963016986846924,3.024030192921856e-10,1.873285597822627e-13,0.9271783232688904,1.2615342104282945e-10,2.779833383880631e-13,2.3818812370300293,3.058683514800542e-11,1.8947521232114822e-13,2.5616037845611572,3.70619290465668e-12,4.796354557013577e-14,0.8065479397773743,40.74488830566406,-inf,-inf,-inf,-inf,-inf,                  ,                 ,                  ,                  ,                  ,0,               ,              ,               ,N,                     ,bcu  ,GB6 J0929+7304            ,                          ,2.9162588119506836
3FGL J0928.9-3530,142.24600219726562,-35.511199951171875,263.0345764160156,11.235289573669434,0.03583185747265816,0.03157643601298332,-72.0999984741211,0.05810000002384186,0.05119999870657921,-72.0999984741211,494,9.96583366394043,616.2855224609375,3.338956715281949e-12,3.7384808790341673e-13,6.40749120428552e-10,9.807823303509267e-11,9.792756883175713e-12,1.1012152561357125e-12,1.0581238269805908,PowerLaw,2.5303752422332764,0.09216506779193878,-inf,-inf,-inf,-inf,-inf,-inf,2.5303752422332764,,,,,2.1672292405128246e-08,4.947694597773333e-12,6.524280548095703,2.174519675435249e-09,1.4045243917557015e-12,3.7319176197052,3.903752598954924e-10,8.912105537058068e-13,3.6296050548553467,1.2715224706472128e-10,8.212776704367986e-13,5.197378635406494,1.3626906027186525e-11,1.987414952660943e-13,1.686880111694336,37.59514236450195,-inf,-inf,-inf,-inf,-inf,                  ,                 ,1FGL J0929.0-3531 ,2FGL J0928.8-3530 ,                  ,0,               ,              ,               ,N,                     ,bcu  ,NVSS J092849-352947       ,                          ,2.5303752422332764
3FGL J0929.4+5013,142.35440063476562,50.22489929199219,167.65696716308594,45.44633483886719,0.029664581641554832,0.027135999873280525,-51.84000015258789,0.04809999838471413,0.04399999976158142,-51.84000015258789,256,14.009690284729004,1310.9605712890625,6.682219339491924e-13,5.751403856207177e-14,1.026764562261917e-09,9.717662785568848e-11,1.159738798051091e-11,1.0170374742032862e-12,1.1305903196334839,PowerLaw,2.1640870571136475,0.0695730447769165,-inf,-inf,-inf,-inf,-inf,-inf,2.1640870571136475,,,,,1.3085366568077461e-08,3.0941672835016476e-12,2.0601770877838135,3.2439946284767984e-09,2.1847660399559876e-12,5.776251316070557,6.814622199868836e-10,1.6113862631381148e-12,7.731066703796387,1.5734709368775412e-10,1.0597014802118943e-12,6.743643283843994,9.91184356813335e-11,1.6525190504185217e-12,6.946074962615967,88.74893951416016,5.025824546813965,4.407311848808604e-08,1.0431771002572532e-08,348475008.0,2630000.0,                  ,                 ,                  ,2FGL J0929.5+5009 ,1FHL J0929.5+5014 ,0,               ,              ,               ,N,                     ,bll  ,GB6 J0929+5013            ,                          ,2.1640870571136475
