Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing,Times in Testing_O,Flags
4FGL J1536.0-2729,342.15607,22.575092,-22.399606289276477,2.2516396,0.19194631,0.049010865,0.5869855,-0.5355694,0.87264353,0.0010726897,-0.79887897,-0.33145702,-0.872236,0.016867625,2.5559142791753877,7.598246535696725,UNASS,None,PowerLaw,,,0.997996384546006,0.002003615454013019,0.9970377631281386,0.0029622368718612404,0.9987672423325633,0.0012327576674361455,0.9913019370515003,0.008698062948498982,0.9801820472221255,0.01981795277787532,0.9919210884706382,0.00807891152936297,0.9900306708985056,0.009969329101493679,0.9806900946618827,0.019309905338115746,0,0,0
4FGL J1536.8-4327,332.06348,9.858917,-21.739460609263414,2.7045066,0.18522489,0.30007914,2.8126407,0.9912552,-0.6126356,0.0059633083,-0.88872135,-0.5187588,-0.99998355,0.827699,2.8982575828852717,6.668680280924005,UNASS,None,PowerLaw,,,0.9968183047899625,0.0031816952100273124,0.9282269541383449,0.07177304586165512,0.993711416465255,0.006288583534745297,0.9770019527804356,0.022998047219564288,0.939612562744486,0.060387437255514535,0.6076967336101203,0.39230326638987906,0.8645480344585473,0.13545196554145236,0.8847133935848819,0.11528660641511697,0,0,0
4FGL J1537.3-6110,321.61105,-4.4745307,-21.42331967364041,2.4985275,0.31466782,0.7185124,4.040287,0.9996842,-0.69507354,0.008680953,-0.38967332,-0.76065564,-0.9632707,-0.96982217,1.669973683244578,7.258033135116041,UNASS,None,LogParabola,,,0.5570257249002396,0.442974275099759,0.5449534081434444,0.45504659185655605,0.3960963619402964,0.6039036380597037,0.7612514146863772,0.2387485853136223,0.6646702613019427,0.3353297386980562,0.09277045444183148,0.9072295455581689,0.029671304325741815,0.9703286956742578,0.30544411076422323,0.6945558892357765,0,0,12
4FGL J1538.0-4638,330.31924,7.1765146,-21.213688686742884,2.6834536,0.15710807,0.38708922,4.4507313,0.9869228,-0.6389491,0.006886837,-0.7065452,-0.8418554,-0.9992226,-0.9980348,1.4879201237618642,6.825602479964226,UNASS,None,LogParabola,3FGL J1538.4-4656,,0.5972947515949361,0.4027052484050661,0.4195149785892622,0.5804850214107388,0.34953772060631066,0.6504622793936907,0.7855520227197215,0.2144479772802794,0.37542655311455464,0.6245734468854451,0.03310578212371614,0.9668942178762838,0.013961829949672188,0.9860381700503276,0.27680373184974816,0.7231962681502512,0,0,0
4FGL J1538.2-6201,321.18765,-5.2239227,-22.12393404867269,2.649015,0.2894688,0.27382624,1.6522316,-0.33184108,0.9887587,0.021754,-0.826156,-0.7445,-0.7994031,-0.9984265,1.6887761812796256,6.8485726295236695,UNASS,None,PowerLaw,,,0.989676459394326,0.010323540605685503,0.9141856752894231,0.08581432471057666,0.9465203410960296,0.05347965890396987,0.9473898897575,0.052610110242499473,0.9259915265236589,0.07400847347634094,0.5530310117381008,0.44696898826189935,0.39473376702047397,0.6052662329795252,0.726043383375371,0.2739566166246283,0,0,16
4FGL J1538.9+0425,10.868961,44.10242,-22.345190687703884,2.304774,0.17203349,0.09019276,1.0586932,-0.99623567,0.9946235,0.0018478549,-0.50341165,-0.8283014,-0.2563372,-0.99924725,2.269693651674737,7.317892323247654,UNASS,None,PowerLaw,,,0.9980940638430356,0.0019059361569749218,0.9887689865919966,0.011231013408004552,0.9939768957521409,0.006023104247858913,0.9767586458978277,0.02324135410217195,0.9616562541635431,0.03834374583645594,0.9296576997037808,0.07034230029621975,0.9527914875382982,0.04720851246170052,0.9163497157645549,0.08365028423544472,0,0,0
4FGL J1539.1+1008,17.84622,47.05324,-22.577212928840584,2.6322854,0.16568375,0.06667027,0.7627749,0.99998945,-0.7179971,0.0033528495,-0.8685603,-0.378407,-0.7310634,-0.9999879,1.3622462851461605,6.503126645931146,UNASS,None,PowerLaw,,,0.9767450013667865,0.0232549986332309,0.9685631927613387,0.03143680723866102,0.975698248318278,0.024301751681723143,0.9546348039870578,0.0453651960129431,0.9918992944084627,0.008100705591536982,0.8250732920827916,0.17492670791720832,0.7670551089929851,0.23294489100701524,0.882247178508025,0.11775282149197318,0,0,0
4FGL J1539.4-3323,338.7878,17.532059,-19.833494455132023,2.0140162,0.08201499,0.6409136,13.7637205,-0.30216837,0.99919486,0.0028366735,0.11921063,-0.49232367,-0.9150688,-0.9972682,2.1124340052601243,7.515579783167343,UNASS,None,LogParabola,3FGL J1539.2-3324,,1.6452016723711438E-4,0.9998354798327678,0.030258757558060276,0.9697412424419398,0.003458555092198491,0.9965414449078018,0.04800897275153895,0.9519910272484624,0.002631454785812851,0.9973685452141866,3.6791697556351645E-4,0.9996320830244373,7.55262204700632E-5,0.9999244737795293,0.015336376038119255,0.9846636239618816,0,0,0
4FGL J1541.2-5201,327.5067,2.5558698,-21.40728770015058,2.4561183,0.35008183,0.99991924,3.7421095,0.99824816,-0.88123035,8.522211E-4,-0.12899463,-0.559197,-0.9434362,-0.24928659,2.343912623709343,7.879215517018875,UNASS,None,LogParabola,,,0.04949933618877553,0.9505006638112262,0.677242905630813,0.32275709436918626,0.5815657220054852,0.41843427799451544,0.6670782813893938,0.3329217186106075,0.010852049299295969,0.989147950700703,0.18384502199540564,0.816154978004595,0.07705069742149108,0.9229493025785088,0.23562586126047413,0.7643741387395262,0,0,2072
4FGL J1542.1-5901,323.38278,-3.1063666,-21.33872660988249,2.7013528,0.15991127,0.14333445,1.8991752,-0.51981455,0.9999175,0.0047626994,-0.7117726,-0.8468849,-0.962822,0.46675453,1.7197657604435383,7.153827703045782,UNASS,None,PowerLaw,3FGL J1542.4-5911,,0.9941508392953421,0.005849160704667561,0.8557044388233255,0.14429556117667433,0.9117374815597827,0.0882625184402168,0.9342298162747085,0.0657701837252909,0.9482487416701818,0.051751258329816544,0.2536973605465834,0.7463026394534163,0.19015758812767936,0.8098424118723198,0.6151358870326747,0.3848641129673264,0,0,0
4FGL J1543.1+4209,67.643265,52.095257,-22.962049055060128,1.9811436,0.249421,0.22220701,1.8202147,-0.6862703,0.92652494,0.0020448656,0.736003,-0.60653096,-0.41691965,-0.64863443,3.2150699918645524,8.091532212701877,UNASS,None,PowerLaw,,,0.9991563747861159,8.436252138993579E-4,0.9976557505608795,0.002344249439120879,0.9987943970926686,0.0012056029073311651,0.9945601732397852,0.005439826760216935,0.9984592038896012,0.0015407961103994765,0.999469123712838,5.308762871630789E-4,0.9975120353999045,0.0024879646000954296,0.9885607561032088,0.011439243896791839,0,0,16
4FGL J1543.4-5925,323.2735,-3.5253863,-21.2804267854672,2.5479755,0.48653945,0.6903463,3.572758,0.99919987,-0.90909857,0.010999176,0.008276129,-0.6222456,-0.99968636,-0.45376357,1.7375843069471728,7.351636738369751,UNASS,None,LogParabola,,,0.94804189127273,0.051958108727284444,0.6789195998639652,0.32108040013603506,0.5431374631501711,0.45686253684982925,0.7832907861081263,0.21670921389187275,0.9366078777654838,0.06339212223451655,0.20348985143033932,0.7965101485696607,0.05240356355387408,0.9475964364461255,0.4563879260018081,0.5436120739981918,0,0,1
4FGL J1543.6-0244,4.089547,38.886776,-21.01388247770158,2.4246325,0.1426787,0.43605745,5.5052495,-0.53303766,0.43058923,0.0033841552,-0.5588471,-0.80016303,-0.959191,-0.99994093,1.4019646138660995,6.785218955581408,UNASS,None,LogParabola,3FGL J1543.5-0244,,0.034163814542779225,0.9658361854572148,0.24577978094320085,0.7542202190567976,0.1315387586924823,0.8684612413075178,0.35519742192465775,0.6448025780753424,0.009707305150277649,0.9902926948497215,0.04963179421044999,0.9503682057895501,0.005609082476272172,0.9943909175237268,0.0696051135786267,0.9303948864213725,0,0,0
4FGL J1544.2-2554,344.7576,22.603516,-20.636367299656275,2.368793,0.10554407,0.38912824,6.729794,-0.4347474,-0.32343856,0.0029303206,-0.51176035,-0.77314866,-0.9147087,-1.0,2.515516436768381,6.879767550956935,UNASS,None,LogParabola,3FGL J1544.1-2555,,0.1249348142077516,0.8750651857922359,0.34738477309540666,0.6526152269045924,0.6798060846313068,0.320193915368693,0.29577506985000773,0.7042249301499919,0.030892513567605636,0.9691074864323944,0.026814211496884583,0.9731857885031168,0.08476723256106417,0.9152327674389354,0.022758937295811524,0.9772410627041888,0,0,0
4FGL J1544.9+3218,51.54255,52.225307,-22.795199711817627,1.9038109,0.12917575,-0.07489816,1.0752233,0.9999082,-0.9163259,2.265204E-4,-0.3593934,-0.49749357,-0.20854437,-0.7132331,2.2403979385590933,8.39572136051266,UNASS,None,PowerLaw,,,0.999820313787182,1.7968621279771754E-4,0.9983561075530277,0.0016438924469722271,0.997745573744314,0.0022544262556859164,0.9970072881966101,0.002992711803390424,0.9991137652687265,8.862347312728494E-4,0.9997249062895008,2.750937104971528E-4,0.9945748136460469,0.005425186353951954,0.993709318853553,0.006290681146446168,0,0,0
4FGL J1545.2-4553,331.76645,7.0266714,-21.402263002831987,2.5968294,0.18925542,0.32145336,3.2154748,0.99183726,-0.42821622,0.012550746,-0.7375992,-0.67819214,-0.9998711,-0.99463964,1.4187567109746229,7.083487087667282,UNASS,None,LogParabola,,,0.893348776642855,0.10665122335713201,0.6154746756672419,0.3845253243327572,0.5560558223250468,0.4439441776749533,0.8485878794510222,0.15141212054897796,0.9635518693451464,0.03644813065485378,0.06551142430640076,0.9344885756935984,0.043928819612336883,0.9560711803876635,0.32325588304811265,0.6767441169518871,0,0,0
4FGL J1545.5+2839,45.67097,51.72025,-22.528468178055,2.3560143,0.39689642,0.9999966,3.7003086,0.2612589,0.99996996,0.0047928556,0.07847227,-0.89146,-0.9993408,-0.9999989,2.3352207103796023,7.435929757298934,UNASS,None,LogParabola,,,0.5617728006554253,0.43822719934457033,0.605193572827106,0.39480642717289405,0.3787990944686439,0.6212009055313571,0.8253643521203184,0.17463564787968106,0.2342060284902993,0.7657939715097012,0.39158651469299693,0.6084134853070023,0.057305326926483297,0.9426946730735172,0.41333793707276045,0.5866620629272399,0,0,2049
4FGL J1546.8-3244,340.48697,17.045454,-22.25526314732618,2.1095853,0.14453539,0.054517865,0.8819473,0.071820684,0.998879,6.3768495E-4,-0.42768714,-0.67599684,-0.5210973,-0.4199685,2.8960929716080135,7.90668527072244,UNASS,None,PowerLaw,,,0.9991346889447917,8.653110551888317E-4,0.9968960017077529,0.0031039982922474786,0.9987698805797467,0.001230119420253954,0.9960175676786789,0.0039824323213206525,0.9963030306521327,0.0036969693478672533,0.9966525540743966,0.003347445925603042,0.9936247480908149,0.00637525190918575,0.9800057573177348,0.01999424268226599,0,0,0
4FGL J1547.4-4802,330.7222,5.1089582,-20.94203613986658,2.562761,0.15032528,0.30618787,3.9863803,-0.34491804,-0.5490061,0.0055466583,-0.73392475,-0.6970432,-0.9998666,-0.12852204,1.9640856830447,7.022628306892276,UNASS,None,LogParabola,,,0.8301234168145315,0.1698765831854727,0.694964409441239,0.30503559055876006,0.851292316266457,0.14870768373354376,0.8223534830623355,0.17764651693766437,0.5426378468254677,0.45736215317453194,0.08393641751780787,0.9160635824821919,0.15644771196675994,0.8435522880332399,0.26319405435644744,0.7368059456435523,0,0,0
4FGL J1547.5-5130,328.58017,2.3707619,-20.90721687262027,2.3670905,0.12671156,0.0051420983,0.118132524,0.999827,-0.66701764,0.001033147,-0.84493244,-0.43044207,-0.63189423,-0.7052588,1.8833126914059468,7.933245002131584,UNASS,None,PowerLaw,,,0.9951859197168734,0.004814080283109885,0.9744824337859403,0.02551756621405979,0.9770792141683847,0.02292078583161574,0.9693912665761553,0.03060873342384468,0.9635664495967341,0.03643355040326599,0.8761264926359434,0.12387350736405667,0.7885436878247148,0.21145631217528557,0.8904776690017637,0.10952233099823679,0,0,0
4FGL J1547.9+0445,12.934413,42.41465,-22.502537010561394,2.2323046,0.24058779,0.00683491,0.061768215,0.9819971,-0.42278197,0.0013715476,-0.5483131,-0.5523903,-0.6448824,-0.53938484,1.8468323951341614,7.728151704483256,UNASS,None,PowerLaw,,,0.9977750877355975,0.0022249122643815244,0.9952716279081019,0.004728372091898297,0.9884641770886262,0.011535822911374451,0.9899188450699478,0.010081154930052103,0.993708022859982,0.006291977140016775,0.9924967302726656,0.007503269727333615,0.9439309423518939,0.056069057648106664,0.9791070068495619,0.020892993150437345,0,0,4
4FGL J1548.1-4416,333.17844,7.9676557,-21.279504184858947,2.5552206,0.19522952,0.53373605,4.576161,0.8780596,-0.5958316,0.0075487164,-0.5866084,-0.8321022,-0.9989255,-0.98830456,2.020423832774518,6.948564729423715,UNASS,None,LogParabola,,,0.3807820417532047,0.6192179582468043,0.48107561552188294,0.5189243844781172,0.5484915546486254,0.451508445351375,0.7470908772027566,0.2529091227972439,0.26744112336227766,0.732558876637723,0.0398932259905525,0.9601067740094477,0.047632186329659286,0.9523678136703398,0.18993793814521634,0.8100620618547835,0,0,0
4FGL J1548.3-2411,346.76627,23.266743,-22.238235332850415,2.4374776,0.2854737,0.21906087,1.5499146,-0.88358706,0.9271222,0.0036596041,-0.6220141,-0.7285311,-0.8170768,-0.9994197,2.262410388936111,7.179480363179976,UNASS,None,PowerLaw,,,0.9994577091748629,5.422908251326859E-4,0.9875013311790852,0.012498668820914459,0.9880623870443566,0.011937612955644617,0.9720191880504688,0.02798081194952968,0.9901379660988006,0.009862033901200516,0.9568847942753999,0.04311520572460104,0.8577813071971027,0.1422186928028967,0.847588432962832,0.15241156703716785,0,0,0
