GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
342.17834,-3.464634,-21.476585127971497,2.3781042,0.17095289,-0.028922899,0.4853603,-0.7675816,0.7964894,9.1745064E-4,-0.08315795,-0.788808,-0.6636249,-0.4245484,1.725835633429512,8.433249163479703,,4FGL J1710.1-4541,PowerLaw,0.053604938,0.13004279,,,0.0,0.0,26
354.31876,5.4216037,-21.50956994522278,2.2906055,0.23624024,0.33382744,2.6267552,-0.09018099,0.6772416,0.0035539742,0.010572507,-0.55374444,-0.8035627,-0.9983548,2.023484454487399,7.889040852863657,,4FGL J1710.3-3039,PowerLaw,0.21099213,0.56885827,,,0.0,0.0,0
32.22916,27.527777,-23.764335869086178,2.9941716,0.39091218,0.9999993,3.5931325,0.9977984,-0.45167562,0.013064516,-0.963366,-0.99996984,0.9994513,-0.99978685,2.8472176479593414,6.014101438394382,,4FGL J1710.8+1135,LogParabola,,0.6469328,,,0.0,0.0,2048
354.9073,5.6433907,-20.471931953299208,2.4662392,0.18926583,0.9721987,7.517354,0.9999996,-0.56299764,0.001914098,-0.27518427,-0.8234596,-0.9995283,-0.9954834,1.0315738987941523,7.391494886250313,,4FGL J1711.0-3002,LogParabola,0.14291075,0.24844307,,,0.0,0.0,0
358.72903,8.273246,-21.606654865159694,2.5631826,0.19163248,0.2220948,2.1627483,0.99755865,-0.8017805,0.0057835774,-0.5982994,-0.7458413,-0.9999959,0.99989396,2.215962367742271,6.904810547513139,,4FGL J1711.4-2526,PowerLaw,0.12690702,0.5554904,,,0.0,0.0,0
3.8427644,11.6571,-21.084166984430354,2.158632,0.17352484,0.5150427,5.2546787,0.9648111,0.94162315,0.0025245908,-0.18162873,-0.5153199,-0.89862835,-0.9999844,1.7785350778165328,7.601216110348525,,4FGL J1711.9-1922,LogParabola,0.1489453,0.35234094,,,0.0,0.0,0
346.18567,-1.1619184,-21.87753974726583,1.848505,0.17800032,-0.0083833635,0.11464444,0.3235276,-0.9992436,2.1386267E-4,0.9992515,0.074269086,-0.9844715,0.8287071,2.048539065863142,9.51710429732279,,4FGL J1712.9-4105,PowerLaw,0.07519596,0.22688814,,,0.0,0.0,0
16.196358,19.038364,-21.831409989837063,2.7541366,0.21518356,0.29077876,2.070037,-0.48564884,-0.67953277,0.017249336,-0.8733684,-0.65964127,-0.99842167,0.93559664,2.8570595153023923,6.343463932638885,,4FGL J1713.0-0521,PowerLaw,0.17760819,0.9095888,,,0.0,0.0,256
344.9786,-2.0668402,-21.159441730574137,2.430001,0.24868387,0.24559706,2.2409089,0.98598975,-0.5457471,0.0037828975,-0.44197085,-0.6085641,-0.8060209,-0.9984472,1.8344855697872642,8.039681672368301,,4FGL J1713.0-4236c,PowerLaw,0.07102982,0.5233613,,,0.0,0.0,32
55.514477,33.547478,-23.295674420390927,1.772397,0.2806175,0.07316158,0.60964376,-0.98839474,0.9983744,0.0011073641,-0.33001888,-0.99623805,0.9871117,-0.4491539,2.6636952717216795,8.978659859281445,,4FGL J1714.6+3228,PowerLaw,0.12516285,0.6207285,,,0.0,0.0,0
8.5043335,13.857754,-22.1154800056023,2.15695,0.3677078,0.5549746,2.636852,-0.97297126,0.99968994,0.0056564375,-0.42096564,-0.34166315,-0.6703529,-0.99964017,2.031947796171465,7.830162149093236,,4FGL J1714.8-1421,PowerLaw,0.29892984,1.0266246,,,0.0,0.0,4
348.2501,-0.13213599,-19.437095945750773,2.4885037,0.1404238,0.23076144,4.714012,0.9902144,-0.68125844,0.0051498427,-0.509165,-0.6851258,-0.8855205,-0.90356773,1.6466634249592444,7.89831951787979,,4FGL J1714.8-3849,LogParabola,0.07188927,0.70851225,,,0.0,0.0,16
352.65103,3.0092595,-20.239821440859338,2.4439147,0.19221248,0.42954797,5.2707105,0.41178912,-0.49906868,0.0010696003,-0.44304278,-0.6313413,-0.88827145,-0.9998182,1.2051973342830093,7.443221748144943,,4FGL J1714.9-3324,LogParabola,0.14520809,0.16264206,3FGL J1714.6-3327,,0.0,0.0,4
345.22556,-2.4922395,-21.5381458533636,2.335541,0.25795525,0.062646754,0.7631401,-0.42260003,0.9912685,0.0020738547,-0.7563042,-0.854198,0.0063281404,-0.9937887,2.356226707917314,7.9301810984558045,,4FGL J1715.7-4239,PowerLaw,0.10082874,0.19967456,,,0.0,0.0,4352
45.051193,30.653633,-22.015016166223845,1.9405899,0.15637797,0.14278637,2.0342016,-0.96916646,0.9999916,9.3070534E-4,-0.51060516,-0.19846691,-0.78256434,-0.17989755,1.6397924174376954,8.102628810202502,,4FGL J1716.1+2309,PowerLaw,0.08283917,0.25543752,,,0.0,0.0,0
344.40973,-3.16684,-20.88851165750501,2.6305213,0.295492,0.39989248,3.6483197,0.970393,-0.69166535,0.012228558,-0.62726986,-0.8683292,-0.6514526,-0.99998665,2.2724469164476173,7.123821122308481,,4FGL J1716.1-4342c,LogParabola,0.09895766,1.2938879,,,0.0,0.0,41
345.99246,-2.2298715,-21.366193018894705,2.348307,0.22922073,0.20823917,2.0518193,0.975308,0.9813444,0.0023890543,-0.38851023,-0.63348955,-0.77085704,-0.99986947,1.7202226503634455,7.788133403881028,,4FGL J1716.9-4152,PowerLaw,0.06208542,0.3881272,,,0.0,0.0,256
353.8027,3.2929642,-21.502790108425206,2.329184,0.14868669,-5.856976E-4,0.035043135,-0.6115587,0.98781264,9.79187E-4,-0.66163766,-0.77970904,-0.76315624,0.09583086,2.6043366987434147,8.036964891929726,,4FGL J1717.0-3218,PowerLaw,0.06471363,0.12250894,,,0.0,0.0,264
332.6033,-11.504704,-21.012906760027317,2.3013854,0.20978287,0.7793876,5.8020387,0.8844346,-0.56526273,0.005535832,-0.020509852,-0.50687116,-0.99296767,-0.9996384,2.1394762248107764,7.569527626814924,,4FGL J1717.5-5804,LogParabola,0.2160397,1.1253107,3FGL J1717.6-5802,,0.0,0.0,0
347.2793,-1.4577785,-21.30100453219783,2.283749,0.3312025,0.99920815,4.4704356,-0.6390239,-0.9999869,0.002490918,0.99987507,-0.383494,-0.89266235,-0.99726504,1.826685508714618,8.1300573905069,,4FGL J1717.5-4022,LogParabola,,8.9140685E-4,,,0.0,0.0,2065
344.25586,-3.593265,-21.323253038637183,2.5192797,0.28224418,0.34170908,2.6383142,0.99955034,-0.9161652,0.011817075,-0.47330728,-0.7710029,-0.86201614,-0.99936014,2.6383945385892336,7.599972727475136,,4FGL J1717.6-4404,PowerLaw,0.12587622,1.4961783,3FGL J1717.6-4404,,0.0,0.0,24
41.687378,29.191544,-22.564613423623953,2.490506,0.1463661,0.010067758,0.12909752,0.9589454,-0.06550832,0.0014778968,-0.8435759,-0.7622935,-0.053500094,-0.76877207,2.251310956317722,7.002785237710022,,4FGL J1717.8+1955,PowerLaw,0.0831555,0.14198571,,,0.0,0.0,0
63.889805,34.230667,-22.85666924100252,2.176839,0.30661806,0.42567024,2.2476275,-0.99974716,0.9921451,0.006248466,-0.16368507,-0.6643795,-0.7479884,-0.99202627,2.445172778324846,7.657161991731162,,4FGL J1717.8+3925,PowerLaw,0.27294603,0.79346913,,,0.0,0.0,0
332.44016,-11.783144,-21.950664906019718,2.6009998,0.13945766,0.07972397,1.0388621,0.992932,-0.6146066,0.00227299,-0.7165685,-0.63455826,-0.963011,-0.9978352,2.0731124300408865,6.708191098883778,,4FGL J1718.6-5821,PowerLaw,0.07903087,0.2257129,,,0.53,0.0,16
347.21805,-1.8373653,-21.52893854063447,2.18254,0.18634844,0.04348513,0.6639208,0.9899214,-0.72827923,0.0016318127,-0.66368234,-0.667672,-0.55121535,-0.4874191,1.7661002354432418,8.35371662706195,,4FGL J1719.0-4038,PowerLaw,0.07800089,0.17977796,,,0.0,0.0,24
345.82043,-2.828351,-20.84015596386448,2.5440042,0.2349893,0.44587216,4.0746074,0.9821099,-0.0059155677,0.008153918,-0.6671719,-0.7684384,-0.86835146,-0.9984418,1.4012809983657086,7.310967985671009,,4FGL J1719.0-4221,LogParabola,0.2060586,0.67761445,,,0.0,0.0,14
336.33395,-9.321285,-21.941886634550556,2.2092118,0.14073709,0.015869223,0.2766654,-0.9465841,0.998371,0.0011768396,-0.46431074,-0.70346576,-0.4240126,-0.50702846,2.105191339155728,7.880449217376745,,4FGL J1719.1-5348,PowerLaw,0.05707293,0.1398885,,,0.0,0.0,0
352.36456,1.695742,-20.909336773889642,2.4714704,0.33645982,0.99934196,4.038125,-0.64158386,-0.30712816,0.0010668024,0.63999563,-0.65349436,-0.99959284,0.976679,2.345169373775291,7.87853586280564,,4FGL J1719.3-3424,LogParabola,,0.23717788,,,0.0,0.0,2076
356.59756,4.607987,-21.406179558420938,2.596366,0.34418008,0.47860542,3.0783849,0.9788234,-0.45881164,0.0073537794,-0.73739916,-0.70715445,-0.96421117,-0.9997763,2.5123773511333902,7.2826758838717955,,4FGL J1719.4-2916,LogParabola,0.17843948,0.7071731,,,0.0,0.0,24
344.60385,-3.9046657,-21.182936792599698,2.382349,0.17206901,0.10544531,1.5619649,0.84584844,0.983424,0.001900399,-0.79037225,-0.6498233,-0.51386154,-0.9920125,2.153302179677558,7.7203216226783065,,4FGL J1720.1-4358,PowerLaw,0.08502363,0.32484457,,,0.0,0.0,0
28.94247,23.41902,-20.807700456628464,2.3496592,0.13389029,0.39258218,5.65605,0.9996512,-0.28053173,0.0024956255,-0.53502107,-0.7338881,-0.9022044,-0.9966054,1.9195931607378887,6.926173841058655,,4FGL J1720.6+0708,LogParabola,0.100866854,0.2382054,3FGL J1720.7+0711,,0.0,0.0,4
337.24417,-9.12776,-20.998871655104,2.4635258,0.17136028,0.61460525,5.480297,-0.24658811,-0.46625677,0.0044112145,-0.43822744,-0.79296035,-0.99865395,-0.97327214,2.1062660265562374,7.013233947659621,,4FGL J1721.3-5257,LogParabola,0.1787746,0.4010058,3FGL J1721.4-5253,,0.0,0.0,4
48.06089,30.248648,-22.93060393395037,2.9571226,0.14098026,-0.061700046,0.6609104,-0.30862764,-0.8308323,0.0016914122,-0.812389,-0.7481854,-0.6219477,-0.99686086,2.622375602952754,5.887415504426735,,4FGL J1721.4+2529,PowerLaw,0.07118743,0.1545573,,,0.0,0.0,0
33.367523,25.142637,-21.937701250651088,2.3906918,0.15720707,0.08234949,1.1237346,-0.99661005,0.99083436,8.2122313E-4,-0.5692944,-0.8009559,-0.44072017,-0.6098586,2.28730291306279,7.348176313828297,,4FGL J1721.4+1131,PowerLaw,0.08336596,0.1536794,,,0.0,0.0,0
348.62234,-1.4916632,-20.359206087926975,2.4334102,0.1534217,0.26510882,3.7518313,0.73165506,-0.41373953,0.0028428684,-0.667726,-0.5143226,-1.0,0.99983484,1.7370915397909727,7.64572361474862,,4FGL J1721.7-3917,LogParabola,0.09897834,0.39391977,3FGL J1721.8-3919,,0.0,0.0,0
347.98456,-2.0208666,-21.16328465761681,2.44446,0.20642418,0.16884261,2.0287092,0.59280556,-0.44245538,0.0066972864,-0.64755625,-0.57655954,-0.9707412,0.3177538,1.6990177048857207,7.560499179432045,,4FGL J1722.1-4007,PowerLaw,0.10990125,0.78460765,,,0.65,0.0,5
354.60275,2.5378191,-20.669494954316935,2.5306368,0.14888251,0.19549839,2.493019,-0.98269564,0.9997453,0.008230202,-0.7740033,-0.64131194,-0.7551211,-0.9999642,2.3504397721147057,7.48551646742995,,4FGL J1722.1-3205,PowerLaw,0.10013751,1.0652602,,,0.15,0.0,24
355.0802,2.7155123,-20.947980046098102,2.513757,0.35178337,0.9679824,3.882008,0.39911076,-0.7762976,0.00211591,-0.1757327,-0.4380557,-0.9999988,0.9559948,1.9716476928667663,7.8369056501191166,,4FGL J1722.6-3135,LogParabola,0.20882231,0.4787003,,,0.0,0.0,1
18.470137,17.479488,-20.79540057106162,2.296522,0.121349834,0.19193555,3.4890049,-0.9993888,0.9997592,0.0018960772,-0.5322317,-0.72645664,-0.64132434,-0.9999949,2.1740057615070048,7.639134029808641,,4FGL J1722.8-0418,LogParabola,0.07236888,0.23047219,3FGL J1722.7-0415,,0.0,0.0,0
17.902632,16.962696,-20.15671943557774,1.9852145,0.056942675,-0.010502431,0.46541932,0.33715323,-0.6189084,1.1380662E-4,-0.614438,-0.42490456,-0.57073486,-0.17826237,2.032638846809218,8.226174170874293,,4FGL J1723.5-0501e,PowerLaw,0.020119522,0.071897835,3FGL J1725.0-0513,,,,0
347.05167,-3.0039513,-21.495922480713332,2.4397476,0.24121445,0.14646949,1.4919231,0.9206039,0.1605668,0.0018039547,-0.69650507,-0.7059605,-0.7061855,-0.22084203,0.6200516188227279,7.642727470872755,,4FGL J1723.6-4126,PowerLaw,0.13830349,0.2607042,,,0.0,0.0,8
356.50696,3.1954992,-20.825073704073187,2.6081233,0.30364326,0.9302976,4.7573028,0.98796016,-0.389313,0.0016676656,-0.5593425,-0.89580935,-0.9999998,0.53757197,1.649128515171977,7.07769398374075,,4FGL J1724.5-3008,LogParabola,0.2717315,0.3050281,,,0.0,0.0,9
350.33557,-1.0468284,-20.545836393716886,2.600693,0.23457158,0.4840453,3.6475708,-0.9963642,0.98615944,0.0054955976,-0.7492459,-0.76407236,-0.72206205,-0.99998856,2.3058942118160677,7.077829306715727,,4FGL J1724.7-3737,LogParabola,0.11347685,0.30215174,,,0.0,0.0,13
5.5827737,9.03229,-20.951357484924618,2.3632655,0.11507136,0.21004249,2.9003174,0.9997543,-0.54917234,0.0026334042,-0.56927985,-0.6533861,-0.96602714,0.41044575,2.031492045300197,7.319267201536139,,4FGL J1725.1-1924,PowerLaw,0.1024196,0.2898038,,,0.0,0.0,4
31.00698,23.00568,-22.104089191353847,2.581229,0.14424354,0.090646245,1.0477118,-0.7150578,-0.49471542,0.0021461223,-0.8635897,-0.5235119,-0.9996732,-0.46159226,1.7047583285496704,6.858913555983571,,4FGL J1725.5+0840,PowerLaw,0.09775772,0.22812821,,,0.0,0.0,4
357.6154,3.5134609,-21.034170682731727,2.462465,0.28541568,0.44890812,3.168462,0.99103314,-0.65062696,0.011270304,-0.13968137,-0.6472149,-0.99967605,-0.8945441,2.1743423195087894,7.519088805501641,,4FGL J1726.2-2903,LogParabola,0.24681583,1.3636755,,,0.0,0.0,11
349.0008,-2.417209,-21.509915562068134,2.4051554,0.272215,0.3671362,2.377221,-0.9510786,0.9945607,0.00723785,-0.6804956,-0.7760161,-0.7097443,-0.80859584,2.480914608851796,7.560780636511218,,4FGL J1726.7-3930,PowerLaw,0.22765471,0.7871476,,,0.0,0.0,8
359.4041,4.5361238,-21.434132687664764,2.432303,0.1950407,0.08950428,1.2157712,0.99993235,-0.4534091,0.0016394377,-0.84861076,-0.3916034,-0.75601315,-0.99999976,2.444330979094207,7.564453337977941,,4FGL J1726.8-2659,PowerLaw,0.08605781,0.32093695,,,0.0,0.0,0
26.228373,20.227661,-21.758855637449425,2.2411094,0.15866968,0.27504203,2.792087,-0.99999964,0.99999714,0.0026888275,-0.34156013,-0.753357,-0.5986401,-0.9988748,1.6166114013287873,7.648542915431115,,4FGL J1727.4+0326,PowerLaw,0.1258495,0.36263165,,,0.0,0.0,0
2.7944012,6.5500183,-20.936102066680778,2.3464322,0.12344461,0.14101385,2.3128285,0.9983606,-0.7252817,0.0016587244,-0.5846535,-0.62676865,-0.6024327,-0.99952984,1.9780088990410862,7.752826791466449,,4FGL J1727.6-2304,PowerLaw,0.07392344,0.2790376,2FGL J1727.8-2308,,0.0,0.0,0
15.064913,14.149928,-21.56614046094975,2.524616,0.59719056,0.562921,3.283309,0.9553297,-0.3042357,0.018439136,-0.68498665,-0.71967965,-0.9994397,-0.93589854,1.8642968515081,6.992331693856215,,4FGL J1727.6-0849,LogParabola,0.46145085,1.1083035,3FGL J1729.9-0859,,0.0,0.0,8
351.72815,-0.82850605,-20.663132064988826,2.473941,1.5748708,0.31557727,2.550259,0.99986136,0.22797176,0.0067449743,-0.7726276,-0.6485471,-0.9860605,0.6421455,2.1075891544870347,8.041401901929826,,4FGL J1727.7-3621,PowerLaw,0.6621623,1.3754193,,,0.0,0.0,274
348.1146,-3.2398555,-21.845472895804452,2.2958844,0.191659,0.045622505,0.62208664,0.9882311,-0.8108256,0.0015017446,-0.7532661,-0.6741374,-0.76803887,0.14630742,2.0247858903741145,7.892867646349864,,4FGL J1727.7-4041,PowerLaw,0.08157151,0.15445606,,,0.0,0.0,0
352.1822,-0.58660406,-19.88074759504488,2.6108072,0.18371065,0.4014235,4.5123706,0.9992447,-0.4312535,0.023329671,-0.6075393,-0.806268,-0.9099602,-0.33812806,1.8549164114248067,7.04365525180458,,4FGL J1728.0-3550,LogParabola,0.069432676,1.5835506,,,0.0,0.0,12
339.0935,-9.30735,-22.179699998453394,2.339436,0.16920461,0.009410485,0.13108052,0.9769617,-0.77306986,0.001565398,-0.7163701,-0.6612592,-0.5111399,-0.42946175,1.962516117856773,7.641999296289752,,4FGL J1728.8-5131,PowerLaw,0.07239048,0.1744609,,,0.0,0.0,0
90.07127,33.403492,-22.960287652794722,2.4052038,0.3403625,0.25843316,1.4936507,-0.8150537,-0.76205283,0.0049122823,-0.5953113,-0.77892494,-0.99484015,-1.0,3.148554514253732,7.356870251415067,,4FGL J1729.0+6103,PowerLaw,0.22679497,0.6268096,,,0.0,0.0,0
352.9588,-0.3339346,-19.76229914502686,2.4837964,0.18031764,0.34350255,4.4445477,0.7422158,0.323831,0.0015324187,-0.5635428,-0.482121,-0.9818858,-1.0,2.1894130354202788,7.624550038470061,,4FGL J1729.1-3503,LogParabola,0.12442149,0.25107515,,,0.0,0.0,4
1.251681,5.0919156,-21.470472513250918,2.731479,0.33142608,0.66134727,3.5329843,0.9999182,-0.54351085,0.009349404,-0.70279497,-0.8625414,-0.87711644,-0.9999996,1.7109243073678468,6.760868782638007,,4FGL J1729.2-2509,LogParabola,0.19138972,0.48231816,,,0.0,0.0,8
358.44318,3.222738,-20.81455646597966,2.6320086,0.24698138,0.5893382,4.3845444,0.9880145,-0.3976916,0.010187411,-0.6924361,-0.8816856,-0.7131292,-0.99669594,1.2450868969813769,7.044871289181449,,4FGL J1729.4-2831,LogParabola,0.25965112,0.81608397,3FGL J1729.5-2824,,0.39,0.0,8
359.92044,4.168613,-20.95238967206477,2.5067239,0.7391524,0.83223975,4.1905284,0.9999928,-0.8482238,0.008156113,-0.010687104,-0.6678481,-0.99995387,-0.9815117,1.809648502063795,6.9953326374407006,,4FGL J1729.4-2646,LogParabola,,1.7569,,,0.0,0.0,2056
346.6367,-4.647225,-21.311893807647028,2.561058,0.32728803,0.63770616,4.134664,0.9146394,0.3706546,0.0021501668,-0.7066073,-0.79706347,-0.977961,-0.96112365,2.616189996616671,7.287632662339878,,4FGL J1729.7-4242,LogParabola,0.3099425,1.7432177,,,0.0,0.0,17
347.40973,-4.1819115,-21.077766389445696,2.3456707,0.12857164,0.09163382,1.0652454,-0.9911007,0.9999639,0.0013656378,-0.7006612,-0.7053076,-0.5020058,-0.9144163,2.597243772230418,7.7191718213671665,,4FGL J1729.9-4148,PowerLaw,0.10406344,0.20563789,1FGL J1729.8-4148,,0.0,0.0,0
345.8183,-5.2698817,-21.36990608650252,2.6154644,0.27640367,0.78621966,4.5919495,0.7655137,0.9180219,0.0054047517,-0.6738256,-0.99972314,-0.99777037,0.9847938,2.340153576582861,6.916491546425805,,4FGL J1730.1-4343,LogParabola,0.3271676,0.46146858,,,0.0,0.0,1
357.961,2.6689675,-21.361488241935636,2.3583634,0.35493967,0.99993145,3.8390343,-0.980613,0.99764115,0.004032515,0.047726035,-0.30838713,-0.99999964,0.99605525,2.1919809647084367,7.94137347608956,,4FGL J1730.3-2913,LogParabola,,0.04201895,,,0.0,0.0,2048
19.738018,15.995311,-20.35302916042986,2.25479,0.12791936,0.54494053,7.565156,-0.9907767,0.9999792,0.0024357955,-0.15520202,-0.70982534,-0.8969952,-0.99999803,1.2871555614952843,7.245725036615976,,4FGL J1730.4-0359,LogParabola,0.10875666,0.2694097,3FGL J1730.6-0357,,0.0,0.0,0
89.15194,33.264957,-22.707931887196825,2.6133366,0.21936752,0.1846664,1.5937043,0.5276511,-0.24471912,0.0044527818,-0.79482585,-0.59440196,-0.9525618,-1.0,2.5432570797462137,6.807535670630876,,4FGL J1730.5+6018,PowerLaw,0.13845551,0.41375938,,,0.0,0.0,256
350.60367,-2.3134854,-20.681096206894967,2.3593035,0.2717235,0.61117357,4.697652,0.95564747,-0.46237436,0.008714821,-0.322985,-0.5951844,-0.9242489,-0.45530996,2.2821779770314006,7.574532970529987,,4FGL J1730.8-3806,LogParabola,0.2606903,1.3312247,,,0.0,0.0,1
13.218732,12.136191,-22.226013792820982,1.9484329,0.3322973,0.23664081,1.0812075,-0.8752942,0.9991001,7.090606E-4,-0.6970405,-0.06805183,-0.64746606,-0.3971299,1.9665223925014634,8.655678667280634,,4FGL J1730.8-1123,PowerLaw,0.21736184,0.31324312,,,0.0,0.0,0
358.24884,2.5197837,-21.59339151390405,1.9897324,0.18171285,0.03840536,0.51754457,-0.9990871,0.9937969,2.7917814E-4,-0.15725657,-0.09699864,-0.6925448,-0.27453306,1.7448766099956072,9.091607059950196,,4FGL J1731.6-2904,PowerLaw,0.079980634,0.203589,,,0.0,0.0,16
29.641853,20.680815,-22.36682201419196,2.7892735,0.3736702,0.999988,4.119603,0.8608455,-0.15025613,0.0025226504,-0.81411755,-0.9999101,-0.99668616,0.99638814,3.03946792325546,6.663291240254692,,4FGL J1731.6+0630,LogParabola,,0.40457013,,,0.0,0.0,2049
6.906386,8.046402,-21.246861316024887,2.6159196,0.24172331,0.71092016,4.4190164,0.9987672,-0.5902058,0.018043965,-0.63166267,-0.93033934,-0.93953544,-0.9785667,2.3950178642989814,6.7409672498321545,,4FGL J1731.7-1850,LogParabola,0.25121063,0.81543595,,,0.73,0.0,1
0.04461896,3.582134,-21.296115173300045,2.3839025,0.26370332,0.1971793,2.012177,0.5533548,0.9990903,0.004212021,-0.5059141,-0.66406196,-0.48680696,-1.0,2.0848239057357074,7.841317083529204,,4FGL J1732.0-2659,PowerLaw,0.058588717,0.7608313,2FGL J1731.9-2703c,,0.0,0.0,0
0.9830721,3.9837453,-20.870726779712044,2.5162158,0.21556586,0.32436523,3.2582011,-0.9953001,0.9998636,0.004159705,-0.6379872,-0.7168179,-0.87874526,-0.99982375,1.5661201811521044,7.249086832831463,,4FGL J1732.7-2559,LogParabola,0.092457816,0.4184274,,,0.0,0.0,12
358.287,2.120605,-20.887760540530387,2.4898252,0.21634696,0.23726441,2.4179935,0.8034528,-0.608037,0.006413055,-0.7165653,-0.704987,-0.8084814,-0.8893618,2.3637371051275204,7.878270676573646,,4FGL J1733.2-2915,PowerLaw,0.150919,0.7492431,2FGL J1733.2-2913c,,0.0,0.0,24
45.955902,26.698637,-21.92454992577624,2.2057521,0.3047626,0.99990296,4.4621534,-0.594517,0.15708463,8.766057E-4,0.99925876,-0.7196166,-0.9999826,0.9995507,1.8289715157194952,7.597903667656896,,4FGL J1733.4+2235,LogParabola,,0.2568426,,,0.0,0.0,2048
357.83273,1.7332531,-21.124233075652164,2.2160754,0.21060157,0.09848067,1.295757,-1.0,0.9997734,0.0016247327,0.9987993,-0.6284534,-0.7457079,-0.14982712,2.3864091040588438,8.508266062912961,,4FGL J1733.5-2950,PowerLaw,0.09441456,0.16668496,,,0.0,0.0,17
2.3330402,4.6021056,-20.700194049378656,2.477133,0.21175848,0.54752755,4.294007,-0.85699254,0.9992458,0.008722635,-0.43396437,-0.73686475,-0.8797524,-0.9981044,1.8636447957530478,7.153503723653293,,4FGL J1733.6-2431,LogParabola,0.22962117,0.8273149,,,0.0,0.0,8
4.2175026,5.7212086,-21.28844557498439,2.71011,0.26836404,0.5157343,3.9972951,0.9928078,-0.44185957,0.0024004437,-0.83444357,-0.9150977,-0.9999993,0.99865854,1.6794426851096453,6.832880913223847,,4FGL J1733.9-2220,LogParabola,0.2172308,0.22471566,,,0.0,0.0,3
358.13757,1.8106344,-20.904064713606388,2.3304963,0.35881552,0.9764726,3.3411267,-0.9999963,0.99999183,0.0070619686,-0.41394636,-0.35443798,-0.8579574,-0.99083537,1.8745582216725896,8.11569525367122,,4FGL J1734.0-2933,LogParabola,,0.89756405,,,0.0,0.0,2048
359.25204,2.387382,-20.313207759356203,2.5703146,0.21066067,0.7206701,4.734389,0.98195523,-0.01113808,0.0067133484,-0.4323384,-0.91142243,-0.41470256,-0.9993932,2.3722664607463733,7.068554465569403,,4FGL J1734.5-2818,LogParabola,0.30795154,1.3897616,,,0.0,0.0,0
352.94128,-1.6869302,-21.20347286426412,2.3712585,0.51819366,0.03712696,0.39204767,0.9918042,-0.8753664,7.841446E-4,-0.64474475,-0.72567016,-0.938567,0.51773393,2.497408919692869,8.093074603888484,,4FGL J1734.6-3548,PowerLaw,0.24170966,0.10436959,,,0.0,0.0,268
358.49554,1.8873749,-21.238272422096664,2.2453396,0.2405719,0.05092899,0.68603164,-0.9794006,0.9450927,0.0018452716,-0.62272584,-0.5364183,-0.5282172,-0.90978515,1.7839620314033706,8.64532440176773,,4FGL J1734.6-2912,PowerLaw,0.08978637,0.21361145,,,0.0,0.0,0
9.210132,8.48901,-21.741693618764195,2.28303,0.16395621,0.12897632,1.622284,0.06465174,0.9697481,0.0015799686,-0.6067085,-0.63446945,-0.91895825,0.26024193,2.3846393453850374,7.551478574614061,,4FGL J1735.2-1640,PowerLaw,0.09420469,0.2697132,,,0.0,0.0,8
17.421074,13.289512,-20.78493913342997,2.489374,0.13428298,0.2529389,3.966387,0.99588656,-0.4995177,0.007031253,-0.6452172,-0.7866128,-0.6114026,-0.9988569,2.2170469756787807,7.298833591665302,,4FGL J1735.3-0717,LogParabola,0.101434276,0.52849966,,,0.0,0.0,0
354.31274,-1.1655407,-19.554010044279497,2.4568799,0.12057485,0.49374065,7.0569873,0.7413789,-0.5622634,0.0015893304,-0.2591283,-0.5901023,-0.96747017,-0.9991143,1.952556158187287,7.49652451655714,,4FGL J1736.1-3422,LogParabola,0.11189484,0.22340289,,,0.0,0.0,0
358.46426,1.420394,-20.49924610958656,2.4966238,0.2369728,0.3707729,3.3158891,-0.9999911,0.9999689,0.0042687054,-0.63579047,-0.7141815,-0.95255,-0.99998903,2.023936429500841,7.725752685895737,,4FGL J1736.3-2929,LogParabola,0.17115651,0.51570255,,,0.0,0.0,24
358.93774,1.5328162,-20.932372579335244,2.568338,0.25789618,0.31028992,2.6287525,0.9046863,-0.76331234,0.0033508108,-0.77497774,-0.5735643,-0.9972775,-0.72802407,2.2549884313170825,7.667583153338555,,4FGL J1737.1-2901,PowerLaw,0.1767309,0.45396763,,,0.0,0.0,16
359.70374,1.9867909,-21.035506415981175,2.5330265,0.24841215,0.13483115,1.5216982,0.7204186,0.40841895,0.003191319,-0.8979908,-0.5827204,-0.74594563,-0.9999963,2.4622512772807905,7.704595135127569,,4FGL J1737.2-2808,PowerLaw,0.11306828,0.38035512,,,0.0,0.0,20
2.8952332,4.0030327,-21.352469298228343,2.2616806,0.1311951,-0.036835223,0.7182937,0.993558,-0.61701834,8.141271E-4,-0.79540354,-0.73255825,-0.75309324,0.3265324,2.210178752963041,8.243145296379149,,4FGL J1737.2-2421,PowerLaw,0.043246094,0.12270584,,,0.0,0.0,0
338.4925,-11.188498,-22.174470414940842,2.2979774,0.15374193,-0.013442339,0.19540758,0.628908,-0.41646615,0.0010245006,-0.64068747,-0.5973072,-0.7036294,-0.3903247,2.504205228504408,7.752554090775545,,4FGL J1737.3-5300,PowerLaw,0.06309788,0.14363283,,,0.0,0.0,4
