Source_Name_3FGL,Flux_Density_3FGL,Unc_Energy_Flux100_3FGL,PowerLaw_Index,Signif_Curve_3FGL,var_3FGL,hr12_3FGL,hr23_3FGL,hr34_3FGL,hr45_3FGL,GLAT_3FGL,Category_4FGL
3FGL J1624.2-4041,-26.30587396627628,-26.75842596169604,2.2723422,1.9904773956408415,3.9278058583637927,0.022930354563999344,-0.5115191438465421,-0.6587548394868892,-0.9592020022608071,6.142062,PSR
3FGL J1625.1-0021,-26.4535947509685,-27.396945458434583,2.050975,2.2713945872480994,3.6192624593311247,-0.21110023158384925,-0.11592756549622302,-0.6527566665642709,-0.9721294503786789,31.837814,PSR
3FGL J1641.5-5319,-25.86158810417841,-26.823984603681726,2.524558,1.7866556334551005,4.0289699227461035,-0.6680894917095591,-0.5669859404345029,-0.8639851892652338,-0.9999418813837226,-4.6020737,PSR
3FGL J1650.3-4600,-27.412648045284786,-25.76870626323809,2.2288833,1.937004367185144,4.00835375518284,0.25702724924614895,-0.5269743032385414,-0.6855408788155662,-0.8783023622113785,-0.9521964,PSR
3FGL J1653.6-0158,-25.29284178133374,-27.025490040624064,2.236451,2.0351457470590053,4.014641595441202,-0.3683085993636324,-0.5711642843371827,-0.6640508029534288,-0.9934349776879693,24.924627,PSR
3FGL J1744.1-7619,-25.98271030082022,-27.363806632811208,2.111454,2.2928187572127463,3.9460150730071395,0.005107612871829204,-0.39838563262492893,-0.680894309200377,-0.999991140926408,-22.471127,PSR
3FGL J1827.3-1446,-27.64538011469241,-26.585903771571672,2.5350626,1.3827083892011565,3.688897453951938,0.7330155760084319,-0.2434268124148264,-0.488805341759877,-0.928155068987998,-1.4837972,PSR
3FGL J1844.3-0344,-27.851962655950143,-26.075089196727088,2.2196302,1.7458009895531237,3.801825923528608,0.9989563279440085,0.1946337841769077,-0.5429667496756878,-0.8892539053494454,-0.14492497,PSR
3FGL J1925.4+1727,-26.312180989176458,-26.37721049641121,2.3576884,1.8384248379350419,3.857156555971204,-0.33163035041673694,-0.3424605289915792,-0.868312707649603,-0.9999859751209212,0.6387023,PSR
3FGL J1946.4-5403,-26.351590844712366,-27.710863885257755,2.1931713,1.9256608954650285,3.6809872675779696,0.15306817471553333,-0.526869561123767,-0.7731796697724636,-0.9059312038438698,-29.562988,PSR
3FGL J2017.9+3627,-26.020750010695988,-26.192494307813007,2.338242,2.5318159191992655,3.6853580111050794,0.5610597299669302,-0.498365909186253,-0.7704698360459722,-0.9814898107795468,0.41072208,PSR
3FGL J2023.5+4126,-24.305818418475816,-26.44118991437761,2.3102345,2.175794473084238,3.890889783683675,-0.44104932710521744,-0.6981501907842104,-0.9490270127840132,-0.3849501637082114,2.3415453,AGN
3FGL J2103.7-1113,-28.149801679831228,-27.74741546999969,2.0628798,1.4515085055351464,3.9134384032798497,0.9999351653796349,-0.36118530631227236,-0.5693277534493331,-0.875737314619935,-34.42315,AGN
3FGL J2310.1-0557,-28.33457526158321,-28.20726559487911,2.0597363,1.677781559887395,4.078730342288933,0.9885686428872265,-0.04988038683709089,-0.6846197132466173,-0.999935775431332,-57.93874,PSR
