Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_4FGL,Category_3FGL,CLASS_3FGL,Flags,ASSOC_FGL
3FGL J1745.4+4721,74.04207,30.430563,-26.013945836167146,-27.80094600122116,-3.870812583281024,4.166952615504045,2.558122396469116,-0.6680889687958057,-0.8020927119926328,-0.7588539837609501,-0.04717670524832458,AGN,UNAS,None,0,3FGL J1745.4+4721
3FGL J1748.0+2701,51.83432,25.06391,-26.283560330604388,-27.794922494973484,-1.2649270668347068,3.729787901195889,2.2776076793670654,-0.6867041243150749,-0.5082055637283753,-0.78162418555769,-0.13863312333229885,AGN,UNAS,None,1,3FGL J1748.0+2701
3FGL J1754.0-3321,357.1237,-3.8217263,-24.903970040917653,-26.71588681597578,1.1701801218011398,4.169030611784057,2.411621570587158,-0.2186647293306388,-0.8131443694404876,-0.5269566515667705,-0.8773179283654186,AGN,UNAS,None,8,3FGL J1754.0-3321
3FGL J1758.8-2402,5.7202964,-0.043389253,-24.389047781933108,-25.901718195671986,1.0580790435823988,4.004247332580519,1.9936635494232178,0.989459411988084,-0.7234397187062181,-0.2719685932038522,-0.6884301791286782,OTHER,UNAS,None,20,3FGL J1758.8-2402
3FGL J1758.8-2346,5.940952,0.08121869,-24.02878192027472,-25.779908070574493,1.2186546031393517,3.732863284358806,2.079918146133423,-0.986165839868991,0.9870489666110761,-0.6542192320595336,-0.6275817580120402,OTHER,UNAS,None,16,3FGL J1758.8-2346
3FGL J1759.2-3848,352.88678,-7.426649,-25.443014670959816,-27.10923270255748,1.2504443526240583,3.4800222836205466,2.236286163330078,0.8268579954915026,-0.4741166992032683,-0.5100572012363687,-0.9999976931328304,AGN,UNAS,None,0,3FGL J1759.2-3848
3FGL J1759.6-2141,7.8477545,0.96073395,-24.665277960412766,-26.188970556520456,0.9438675582381378,3.6185656209284316,2.2866268157958984,-0.8756474329641948,-0.5828714666148423,-0.5835981678390382,-0.780112328015393,OTHER,UNAS,None,1,3FGL J1759.6-2141
3FGL J1806.7-2451,5.89454,-2.0116851,-25.23216861977513,-26.47448532367179,0.7771982068839248,3.730140835732119,2.2089338302612305,-0.799646613918964,-0.5411009391235095,-0.9011317405059643,-0.11277876074363673,OTHER,UNAS,None,8,3FGL J1806.7-2451
3FGL J1806.8+5346,81.89146,27.996992,-26.140288695690398,-27.857330410857113,-2.191509854064343,4.207039489109122,2.5622665882110596,-0.67717577692714,-0.74558630540306,-0.8273485346498758,0.03307207611788921,AGN,UNAS,None,0,3FGL J1806.8+5346
3FGL J1809.0+3517,61.983696,23.382431,-26.14963484285977,-27.672972691245473,0.06681039212321878,3.6375857581792244,2.4414024353027344,-0.6311724330340596,-0.8059270778870867,-0.46590774295214865,-0.520155106837117,AGN,UNAS,None,0,3FGL J1809.0+3517
3FGL J1810.7+5335,81.77667,27.406288,-26.48716715763377,-27.868288520153303,0.9109114901615981,3.7224958324055195,1.7802610397338867,-0.9998356497795841,0.9986539610571753,-0.20967101672762303,-0.5721768898924362,AGN,UNAS,None,0,3FGL J1810.7+5335
3FGL J1814.1-1734c,13.10477,-0.024054194,-23.224995272546234,-25.456865019622782,0.944681777405251,4.041392574312088,2.546543836593628,-0.6558150627259804,-0.7675375613466336,-0.8071396026546653,-0.7904335951884128,OTHER,UNAS,None,96,3FGL J1814.1-1734c
3FGL J1827.6-0846,22.418499,1.2415937,-24.211227581826115,-26.23086162051061,0.353053683320449,3.9439880213630594,2.3622095584869385,-0.7267250541149567,-0.6155477350165002,-0.6786464125465013,-0.7470404072886242,PSR,UNAS,None,4,3FGL J1827.6-0846
3FGL J1829.2+3229,60.64415,18.518923,-25.99332818792803,-27.684897852969502,1.2602070265266665,3.8835439842404536,2.2854561805725098,0.010875866361212032,-0.4597282756798078,-0.7432031765043287,-0.9999724519789187,AGN,UNAS,None,0,3FGL J1829.2+3229
3FGL J1829.2+2731,55.79765,16.678802,-25.423455491993284,-27.541599414835577,1.0495047509331599,4.038603627242671,2.6200265884399414,-0.6180883333855369,-0.8160871871211818,-0.7547626161140256,-0.9997499855472229,AGN,UNAS,None,256,3FGL J1829.2+2731
3FGL J1838.9-0646,25.477858,-0.31648526,-24.230391182719323,-25.988371446249754,0.3019767382803945,3.9151941652190265,1.9216511249542236,0.9615887626004136,0.8531065771664904,-0.4845490293037083,-0.6731791965549628,OTHER,UNAS,None,0,3FGL J1838.9-0646
3FGL J1840.5+6116,91.00016,24.85127,-25.861172574627677,-27.605646411918155,-0.7804163212517927,3.9630217274723423,2.732236862182617,-0.8739197221926217,-0.6946188264931044,-0.5390747909457768,-0.8787372901896983,AGN,UNAS,None,17,3FGL J1840.5+6116
3FGL J1850.5-0024,32.46833,0.01748402,-23.57847183213227,-25.64944088452204,1.298667176113763,4.1630684529026265,2.41947603225708,-0.389803753239754,-0.7841309680794315,-0.7039245179387256,-0.7438204232690969,OTHER,UNAS,None,24,3FGL J1850.5-0024
3FGL J1855.6+0753,40.430542,2.6574924,-24.114420041123047,-26.37048263724916,0.8299958450812555,3.4338126976234946,2.6018259525299072,-0.7141949195377187,-0.7828789887590696,-0.6109125337059907,-0.9968715694232528,OTHER,UNAS,None,9,3FGL J1855.6+0753
3FGL J1857.9+7319,104.41492,25.438639,-26.053915393559482,-27.962828469551695,-0.41841331419200173,3.610745411590411,2.644200325012207,-0.7503217594990051,-0.8899999355020788,-0.5129518943491115,-0.2782794354941009,AGN,UNAS,None,1,3FGL J1857.9+7319
3FGL J1901.5-0126,32.800957,-2.9207902,-24.038821297568216,-26.570886479973044,0.4666081699455124,4.1004259248574115,2.6182117462158203,-0.5933133961874305,-0.7800065401453508,-0.7055845343294718,-0.8011413424666046,PSR,UNAS,None,0,3FGL J1901.5-0126
3FGL J1911.7+0307,38.036945,-3.0762205,-24.96285513281898,-26.71488383611481,-1.5815084236741037,3.9692499585519827,2.322223424911499,-0.6609140675252817,-0.8209662539513142,-0.41358464345767104,-0.6259736807926937,AGN,UNAS,None,0,3FGL J1911.7+0307
3FGL J1921.6+1934,53.72749,2.4459622,-25.174655345326677,-26.66044888291428,0.48772814378101365,3.7432891966089263,2.4935832023620605,-0.6112259309360826,-0.7766720550655551,-0.6708427746196317,-0.8999596390678272,PSR,UNAS,None,8,3FGL J1921.6+1934
3FGL J1922.2+2313,57.02213,4.022715,-26.26471746732799,-27.43285068195627,0.45873705039512214,3.77568188307458,1.6248365640640259,0.5434381602716697,-0.8882491757879466,0.6645950404064093,-0.10162973615261252,AGN,UNAS,None,4,3FGL J1922.2+2313
3FGL J1923.2-7452,319.97302,-28.186966,-25.556824911748674,-27.666711551810653,0.42890212997741217,3.9284148687759086,2.2185771465301514,-0.6377190955578961,-0.7155246748775043,-0.4142636663777771,-0.5837977158453239,AGN,UNAS,None,0,3FGL J1923.2-7452
3FGL J1934.2+6002,91.82652,18.216028,-26.332201019822975,-27.961625222254817,-0.144723235701131,3.5744531359887266,2.140348434448242,-0.8656488099446851,-0.20644468355449166,-0.5918830671655525,-0.6341944761847423,AGN,UNAS,None,0,3FGL J1934.2+6002
3FGL J1936.6-4215,356.66437,-25.835772,-26.22690150584289,-27.701693459358975,1.0045721366418774,3.4934856902691585,2.30818510055542,-0.5012609253777162,-0.3386686401609518,-0.8327918444517057,-0.9999416202019084,AGN,UNAS,None,0,3FGL J1936.6-4215
3FGL J1944.1+3919,73.482346,7.5842066,-25.863502327204582,-27.50004175052504,-0.15268107522010882,4.012760822832094,2.1844570636749268,-0.529902114364873,-0.5445813417733708,-0.6216426571471252,-0.7009736482055426,AGN,UNAS,None,0,3FGL J1944.1+3919
3FGL J1950.2+1215,50.650112,-7.117476,-24.85034806768189,-27.070204509435456,1.3450116680853947,3.91487302047446,2.6260316371917725,-0.59502247625786,-0.7392838771136951,-0.9230720793071195,-0.99980492449079,AGN,UNAS,None,0,3FGL J1950.2+1215
3FGL J1953.4+7653,109.20024,22.963472,-26.23185782385184,-27.78296185665375,-0.25303188593062464,3.9649377491433584,2.3555235862731934,-0.6639379853226239,-0.7603842105102566,-0.6645045399235552,-0.4541015807654339,AGN,UNAS,None,16,3FGL J1953.4+7653
3FGL J1957.9-0712,33.99981,-18.050085,-25.789441639439378,-27.448373217321652,-0.26149639223805105,3.7048043191294644,2.378793716430664,-0.5950191348356545,-0.8070539214040524,-0.5493410406956364,-0.7526301219606749,AGN,UNAS,None,256,3FGL J1957.9-0712
3FGL J1958.1+2436,62.27399,-2.4149113,-25.834801950345508,-27.118577246702902,-2.7322408925471016,3.856053782542874,1.6788126230239868,0.6969697338315471,-0.5242406475796987,-0.07502430654925459,-0.4268182533526548,AGN,UNAS,None,0,3FGL J1958.1+2436
3FGL J1958.6+3844,74.40486,4.8519573,-25.346971489045252,-26.936443166014225,0.41284215803345176,4.19660139711807,2.6373605728149414,-0.8075153870869367,-0.761017745250382,-0.6872603144453902,-0.8802578437693045,AGN,UNAS,None,24,3FGL J1958.6+3844
3FGL J2004.4+3338,70.671234,1.1853596,-23.868170033629998,-26.605729104464118,1.2148442953727572,3.9178647501056316,2.296311140060425,-0.502915293288707,-0.6989337064688909,-0.6497889551224337,-0.6691590600693926,OTHER,UNAS,None,0,3FGL J2004.4+3338
3FGL J2006.6+0150,43.44295,-15.781996,-26.203022647586106,-27.6073388911064,1.0385409577859128,3.403392427146009,1.8722081184387207,-0.6183783461397657,0.9938775726501865,-0.5429784960864463,-0.7408743003581063,PSR,UNAS,None,0,3FGL J2006.6+0150
3FGL J2015.3-1431,28.806221,-25.025145,-26.553428404691342,-27.708950675011142,0.2092492339455623,3.4974853796996763,1.770341157913208,0.17472144527516778,0.19078308597517485,-0.4762779622390245,-0.031631867298362995,AGN,UNAS,None,0,3FGL J2015.3-1431
3FGL J2022.2-7220,322.33374,-32.59619,-26.65802156620939,-28.003278635722264,1.105080048121771,3.655284215172534,1.949418306350708,0.6472798879692551,0.13865999313344987,0.34621586223645134,-0.9022061770594291,AGN,UNAS,None,0,3FGL J2022.2-7220
3FGL J2024.8-2331,20.240458,-30.361326,-26.574183169471333,-27.799278031929727,0.7884865337030397,3.627868638845554,1.9498870372772217,0.9991210504195001,0.41122826335965185,-0.2660463489028544,-0.8609351286447763,AGN,UNAS,None,0,3FGL J2024.8-2331
3FGL J2030.5-1439,30.304253,-28.432045,-26.659214303047623,-27.835516076416873,-0.3727957054542202,3.676122958826694,1.8650038242340088,-0.07939283673822817,-0.23226770493460688,-0.5257175477736648,-0.3805177523611025,AGN,UNAS,None,0,3FGL J2030.5-1439
3FGL J2034.6-4202,359.07648,-36.38259,-26.00583343428402,-27.663478801979224,0.6915566777369999,3.7392076652292134,1.9480119943618774,0.934303385211832,-0.7233910098675841,0.04429959222584393,-0.7992758145761564,AGN,UNAS,None,0,3FGL J2034.6-4202
3FGL J2035.8+4902,86.712006,5.0344753,-25.805394892878436,-27.08069029129541,-0.828324743096402,3.791092292222956,2.095409870147705,-0.642284958266023,-0.23598087872288234,-0.707530047044599,-0.5167086164237541,AGN,UNAS,None,0,3FGL J2035.8+4902
3FGL J2038.8-3613,6.379332,-36.418747,-25.655751647437153,-27.667197625472912,-0.11160817374354422,3.656353633889347,2.447906970977783,-0.6408821361222157,-0.5948821289723548,-0.8079959330311237,-0.625224638355937,PSR,UNAS,None,0,3FGL J2038.8-3613
3FGL J2042.3-5416,343.74487,-37.737637,-26.126622224562023,-27.734601972319698,-0.6779782740822308,3.880196572867539,2.5529985427856445,-0.5642743129890833,-0.7229776005785329,-0.7814967252334731,-0.9994173750491646,AGN,UNAS,None,0,3FGL J2042.3-5416
3FGL J2043.6+0001,46.611492,-24.719402,-26.583798688971324,-27.709536062351027,0.8565799144133435,3.728957244781233,1.6896612644195557,0.31761772287814855,0.023608306401334957,0.18810838050529835,-0.623326736823027,AGN,UNAS,None,0,3FGL J2043.6+0001
3FGL J2044.0+1035,56.325485,-19.19622,-26.025185248420485,-27.588384950209775,0.7770500178479324,4.069326146848597,2.290846586227417,-0.17230381119765442,-0.6785318033348332,-0.39522401001235535,-0.9999977419858895,AGN,UNAS,None,0,3FGL J2044.0+1035
3FGL J2045.6-6838,326.05533,-35.422237,-26.064138028804127,-27.722178473969336,0.1637288034032592,4.13447252933995,2.3925890922546387,-0.5930982523066232,-0.6097386805407387,-0.5910695401803797,-0.999994148836718,PSR,UNAS,None,1,3FGL J2045.6-6838
3FGL J2046.7-4259,358.10135,-38.676685,-26.427723437613032,-27.80260073224073,0.34753582837978164,3.736108916448966,2.0109035968780518,-0.7376709026980217,-0.3669811290476155,-0.36740979707769283,-0.7616750560521431,AGN,UNAS,None,0,3FGL J2046.7-4259
3FGL J2047.9-3119,12.830641,-37.378876,-25.767495538287456,-27.66983677045714,0.8287962281656441,3.7904246983992302,2.520742177963257,-0.8435424610781289,-0.5424040890585006,-0.597994751601369,-0.44992716310393466,AGN,UNAS,None,0,3FGL J2047.9-3119
3FGL J2053.9+2922,73.36126,-9.865336,-25.83725348529488,-27.338642217963137,1.240634040013635,3.828058407184223,1.543579339981079,-0.5601809542594541,0.9998096824457487,0.20531577273784715,-0.40172896866829805,AGN,UNAS,None,1,3FGL J2053.9+2922
3FGL J2054.8-4908,350.1346,-40.05893,-26.249879672710062,-27.724476065304486,-1.5785203377935793,3.91412566694246,2.3455164432525635,-0.8170945732770939,-0.728138156624809,-0.23641488481800937,-0.8304936947798128,AGN,UNAS,None,0,3FGL J2054.8-4908
3FGL J2058.0+4347,85.006134,-1.2296515,-24.140761574529563,-26.781395030219127,0.41741645695492047,3.76311786678249,2.9202380180358887,-0.7259566044617269,-0.8611704900424147,-0.9998055171347566,0.9918564921989749,OTHER,UNAS,None,1,3FGL J2058.0+4347
3FGL J2110.0+0442,54.94204,-27.836702,-26.23424549449118,-27.701109620103264,-0.5359983900360257,3.962728129440886,2.063178300857544,-0.5224882146650718,-0.6646785590010772,-0.3912784855506537,-0.41674249326585744,AGN,UNAS,None,0,3FGL J2110.0+0442
3FGL J2115.2+1215,62.605534,-24.450743,-26.05736719440909,-27.655734481649144,0.36294106925496256,3.7765342191447977,2.161282777786255,-0.6152414311556754,-0.7854948132983474,-0.40213373810191966,-0.4545465670366548,AGN,UNAS,None,0,3FGL J2115.2+1215
3FGL J2118.3+5751,97.551895,5.9114714,-25.437679975678055,-27.11871533344186,-0.3234336209125751,3.9811042010580255,2.4833552837371826,-0.7000214816710194,-0.7660697299063849,-0.46883219957051975,-0.7863729244538477,AGN,UNAS,None,0,3FGL J2118.3+5751
3FGL J2120.4-1256,38.06619,-38.854103,-25.83061074309004,-27.70938162187934,0.6538658118806313,4.195425072947367,2.5725128650665283,-0.5708259683069801,-0.8145952608914824,-0.7036486019401158,-0.9988123347064427,AGN,UNAS,None,0,3FGL J2120.4-1256
3FGL J2127.5-6001,334.66135,-42.454098,-26.77993397463442,-28.04144738217255,-0.7376386893815079,3.3996951068599044,1.9506174325942993,-0.7220749510562829,-0.24350747805723058,-0.7180779441554989,-0.21896386100676457,AGN,UNAS,None,0,3FGL J2127.5-6001
3FGL J2130.4-4237,358.467,-46.683434,-25.550502786489794,-27.660625719914545,0.8837417591032996,5.395594549187359,2.5613784790039062,-0.6220400946563469,-0.7680584993237349,-0.7809031088031264,-0.9999584914339997,AGN,UNAS,None,256,3FGL J2130.4-4237
3FGL J2131.1-6625,326.64175,-40.27448,-25.649090555149975,-27.832200634404273,1.159715054475415,3.957688378783053,2.4475181102752686,-0.40516136762487454,-0.6475144856007357,-0.8072289813716472,-0.9999869266415998,AGN,UNAS,None,0,3FGL J2131.1-6625
3FGL J2131.5+2605,76.53855,-18.273493,-26.163752571621636,-27.513898702020423,-0.43124687622089874,3.619074710364406,2.2698848247528076,0.9950155727436198,-0.7439478466946194,-0.6847514450945688,-0.08886276586077775,AGN,UNAS,None,256,3FGL J2131.5+2605
3FGL J2134.5-2131,28.921066,-45.08291,-25.563608434165904,-27.65787185195196,-1.6215005791967372,3.8307193241776223,2.1337928771972656,-0.3840640129375995,-0.689743701236354,-0.5276861093932482,-0.29550168388357384,AGN,UNAS,None,0,3FGL J2134.5-2131
3FGL J2139.5+3919,87.25388,-9.907604,-25.609191367885572,-27.49069195188335,1.0403718791055347,3.771375111631869,2.689281702041626,-0.86926550235161,-0.6740425586863441,-0.5208345592036153,-0.6013868372836191,AGN,UNAS,None,9,3FGL J2139.5+3919
3FGL J2142.7+1957,73.733185,-24.392433,-26.692321956121056,-27.864369384209038,-0.5754859047370507,3.62786144176011,2.0091686248779297,-0.9424753269422593,-0.4843388535741961,0.17368174591931498,-0.720516219415316,AGN,UNAS,None,0,3FGL J2142.7+1957
3FGL J2145.5+1007,66.04695,-31.538164,-26.62025602392719,-27.727631105053735,0.3901734417008852,3.643436818682873,1.5526955127716064,-0.9927635853395324,0.7585613598146975,0.07983910686581744,-0.10520227424808215,AGN,UNAS,None,0,3FGL J2145.5+1007
3FGL J2150.5-1754,35.6385,-47.45519,-25.684982981248783,-27.71972785127091,-0.12222442231238477,4.0900839550310435,2.6587038040161133,-0.7585525152065978,-0.8765701892053019,-0.44225006158159286,-0.7824401635003122,AGN,UNAS,None,0,3FGL J2150.5-1754
3FGL J2151.6+4154,90.718,-9.448793,-25.690659857598128,-27.415378209831808,0.7260253374103892,3.519703987220586,1.8487628698349,0.9929027515845265,0.1345070099393048,-0.5346751380183068,-0.26578326946475545,AGN,UNAS,None,0,3FGL J2151.6+4154
3FGL J2209.8-0450,55.685387,-45.55829,-26.17647299357666,-27.397483105488977,0.7444239762457192,3.8204917634717157,1.2660481929779053,-0.01919881968163456,-0.5965594024666132,-0.6982614617331614,0.0897156754313772,AGN,UNAS,None,0,3FGL J2209.8-0450
3FGL J2217.2+6346,106.86036,5.823673,-25.198253655326297,-26.93636197040779,0.4034447758657438,3.655392500381679,2.3077080249786377,-0.14040431935744582,-0.7524330054067079,-0.67687648836595,-0.6039509790024263,OTHER,UNAS,None,24,3FGL J2217.2+6346
3FGL J2223.3+0103,65.21608,-44.594585,-26.244103861854036,-27.676744987324547,0.22471625805418283,3.7275020713268883,1.8087090253829956,0.16869478190716783,-0.5543897480290821,-0.06156084645017452,-0.4828738555429591,AGN,UNAS,None,0,3FGL J2223.3+0103
3FGL J2224.4+0351,68.33753,-42.90061,-26.44966231250058,-27.65484847722759,-0.1997745373106102,3.5353790799379077,1.5956315994262695,0.9995377056012023,-0.527404068114368,-0.5624396671178036,0.16138268603204653,AGN,UNAS,None,0,3FGL J2224.4+0351
3FGL J2228.5-1636,43.120834,-55.366726,-26.15200903101285,-27.74533686415297,0.6097353334682807,3.904502118545617,2.5065176486968994,-0.8324356071598205,-0.6333532343013873,-0.6677741529351853,-0.4174764584722308,AGN,UNAS,None,0,3FGL J2228.5-1636
3FGL J2229.1+2255,85.03281,-29.276773,-26.224094257698418,-27.79028937740642,-0.23460183888390687,3.789033041604534,2.2391018867492676,-0.6870440852184097,-0.624147477081879,-0.7953665250431835,-0.059980817640214526,AGN,UNAS,None,0,3FGL J2229.1+2255
3FGL J2244.6+2503,89.76334,-29.532755,-26.652762885164766,-27.898670015161176,0.8058814564771221,3.7294577360773706,1.9194806814193726,0.44009710911490524,0.08205125313770761,-0.3330828971192961,-0.519813280088912,AGN,UNAS,None,0,3FGL J2244.6+2503
3FGL J2247.2-0004,69.996216,-49.734753,-25.61677696197879,-27.607673324748585,0.21853471082248266,3.8795272728606083,2.1077709197998047,0.12128273403814034,-0.7182398134279556,-0.527100645459872,-0.5054167572462976,AGN,UNAS,None,0,3FGL J2247.2-0004
3FGL J2249.3-5943,327.09686,-51.294617,-26.896353702261855,-28.153702420517693,-2.113400159237452,3.6927868341558,2.174027919769287,-0.6899699258985078,-0.34534115701661644,-0.8411203169166385,0.1898142441607048,AGN,UNAS,None,0,3FGL J2249.3-5943
3FGL J2250.3+1747,86.35414,-36.330647,-25.210283438179633,-26.920655734529134,-0.36924446192371757,4.466542209652762,2.7852351665496826,-0.8352039735321664,-0.7029116578329281,-0.9663557700015832,0.5381730387986011,AGN,UNAS,None,0,3FGL J2250.3+1747
3FGL J2253.1-1237,54.72177,-58.769665,-26.14239615392198,-27.83904756974737,0.9522855425087983,3.8309711191698375,2.442333221435547,-0.37573865033917586,-0.7643302165765735,-0.7248276827300293,-0.9923211691224909,AGN,UNAS,None,0,3FGL J2253.1-1237
3FGL J2254.6+4253,101.21132,-15.003079,-25.708783320011435,-27.57515325721016,0.5085992502544341,3.8584509872488617,2.659317970275879,-0.6989535851200062,-0.7305108708674554,-0.8096277759927297,-0.9999498285447316,AGN,UNAS,None,0,3FGL J2254.6+4253
3FGL J2258.2-3645,3.902502,-64.25224,-26.496490953323573,-27.937208892724154,-0.07269426025668409,3.5245239697965487,1.9558732509613037,-0.6212869683020061,0.12809318320100382,-0.9613127942506706,0.7709853780392774,AGN,UNAS,None,0,3FGL J2258.2-3645
3FGL J2259.9-1553,50.687984,-61.838017,-26.309185746033247,-27.888442728779474,0.7327718261587365,3.7690097199283055,2.112149715423584,-0.4813874005620401,-0.517241921076833,-0.5786312678132328,-0.7523396152980577,AGN,UNAS,None,0,3FGL J2259.9-1553
3FGL J2300.0+4053,101.242775,-17.242765,-26.56331279166885,-27.682959939754266,-2.4962210920901033,3.590390551983552,1.5139174461364746,-0.9951659712000873,0.9648338359857633,-0.8942666773085682,0.7918359301817173,AGN,UNAS,None,0,3FGL J2300.0+4053
3FGL J2300.1-3547,5.8807077,-64.847084,-26.285170045460593,-27.938849614221024,-0.6890957264393917,3.909313037952882,2.184675693511963,0.7314531135069716,-0.7012755603468803,-0.5967314436523967,-0.5787843137956016,AGN,UNAS,None,0,3FGL J2300.1-3547
3FGL J2313.1+3935,103.0542,-19.45988,-25.980257988773285,-27.72740411841972,-0.9402003008045802,4.071988958087876,2.7931740283966064,-0.7895656113386824,-0.8360118600494929,-0.6973861313229489,-0.3224093971829115,AGN,UNAS,None,8,3FGL J2313.1+3935
3FGL J2321.3+5113,108.87267,-9.175679,-26.51439767383174,-27.77335621377821,-1.1453594834074603,3.6683765084098674,2.018815279006958,-0.5758105045768834,-0.7206581097482665,-0.1860350469267528,-0.5342472898996783,AGN,UNAS,None,0,3FGL J2321.3+5113
3FGL J2321.6-1619,55.742676,-66.56989,-26.82576065115706,-27.83330285750689,-4.1362255546806834E-4,3.6604005310486856,1.5327802896499634,-0.9999120221532913,0.9957165305380338,0.5117022008475518,-0.5654646046420642,AGN,UNAS,None,0,3FGL J2321.6-1619
3FGL J2329.8+6102,113.21424,-0.28228247,-25.760481317134726,-27.265791856676863,-0.7191279874761777,3.638294739608371,2.060778856277466,-0.7617229502130881,-0.6694704596799057,-0.18219398717001603,-0.5839371702110295,AGN,UNAS,None,0,3FGL J2329.8+6102
3FGL J2333.0-5525,324.196,-58.34704,-25.820056729195038,-27.92033465660337,0.9286073766452501,3.742545881206555,2.22139048576355,-0.46730526848651055,-0.5643230921355188,-0.5597242338967278,-0.9999853952063704,OTHER,UNAS,None,0,3FGL J2333.0-5525
3FGL J2335.6-2342,40.008274,-72.558044,-26.02075643320567,-27.844394642285327,-1.0711730257736005,3.4800887967820686,2.646980047225952,-0.6813886245622941,-0.7647733989668688,-0.7958897686148048,-0.48652557520382417,AGN,UNAS,None,0,3FGL J2335.6-2342
3FGL J2338.7+0251,89.80134,-55.27105,-26.161108713323966,-27.78109832135632,0.5668396692740366,3.9820835237369807,2.5788371562957764,-0.620686328535789,-0.7330823239155116,-0.8436346104228939,-0.9431293347970215,AGN,UNAS,None,0,3FGL J2338.7+0251
3FGL J2340.7+3847,108.14505,-22.037018,-26.557245817594847,-27.830592725386005,0.065945184416062,3.7135928147205353,1.918837308883667,-0.8514095249144285,-0.9227393675098096,0.4741756308812163,-0.4415637347893105,AGN,UNAS,None,0,3FGL J2340.7+3847
3FGL J2351.9-7601,307.61157,-40.552822,-26.305452379153845,-27.676491022931078,-0.4311069794443097,3.575666789908256,1.690577745437622,-0.9999860524635082,0.999853574621665,-0.27435523488754254,-0.446319418879295,AGN,UNAS,None,0,3FGL J2351.9-7601
3FGL J2354.0+2722,107.56948,-33.779556,-26.66960826269129,-27.99466162376582,0.13656636599389158,3.7012454584819503,2.1548080444335938,-0.8750550154922777,-0.3209753201105329,-0.18498231815498165,-0.7985304297497653,AGN,UNAS,None,0,3FGL J2354.0+2722
3FGL J2358.5+3827,111.68718,-23.259953,-26.188219626432776,-27.724759661617156,-0.3837281555450534,3.957204647896984,2.0776443481445312,0.9945715494792824,-0.5653175568676544,-0.5805066454232093,-0.38774144897382146,AGN,UNAS,None,0,3FGL J2358.5+3827
3FGL J2358.6-1809,66.60356,-74.89499,-26.32769024067984,-27.766112005248672,0.6478933760369787,3.8877845457524653,1.8166555166244507,-0.7699511517889682,-0.026096321403888924,-0.20120839571121318,-0.5902044633803685,AGN,UNAS,None,0,3FGL J2358.6-1809
3FGL J0002.6+6218,117.301926,-0.03711618,-24.719550441467966,-27.09017557853559,1.9800005308519917,3.8716906822336505,1.451982193149982,-0.14028305539984506,-0.5300255879083027,-0.7440944936430428,-0.9999771816775467,PSR,UNAS,None,0,3FGL J0002.6+6218
3FGL J0212.1+5320,134.92665,-7.645654,-24.78934251649243,-27.185070662351908,1.8421887907212648,3.941008179366129,1.4286126481797,0.014306928456451644,-0.4049693901228264,-0.6763908848547394,-0.9247029128907263,OTHER,UNAS,None,0,3FGL J0212.1+5320
3FGL J0223.6+6204,133.49638,1.1151489,-23.947645885051102,-25.87844195139143,2.2167066979280814,3.7322277957458816,1.5974062325749507,-0.6249717098348632,-0.4297689565242823,-0.7466491216097366,-0.9999803842891143,OTHER,UNAS,None,0,3FGL J0223.6+6204
3FGL J0312.1-0921,191.51463,-52.361996,-25.976285246673086,-27.8032912646863,1.3873792921599606,3.8619872079915307,1.0761568433865223,0.41040705337378997,-0.4903858046834961,-0.584220445459804,-0.999995488355139,PSR,UNAS,None,0,3FGL J0312.1-0921
3FGL J0318.1+0252,178.44518,-43.635,-25.888442117071204,-27.93148070251134,1.7471619753258603,3.9164080608419654,0.267235641367882,-0.2471088557827291,-0.11435156725916257,-0.6566089469870195,-0.9524373932421418,PSR,UNAS,None,0,3FGL J0318.1+0252
3FGL J0359.5+5413,148.25932,0.87194085,-24.432809855229788,-26.966364948832403,1.8251888645106844,3.5154418106745013,1.7762676306466514,-0.3449328463347164,-0.5753830884198017,-0.6885031981532694,-0.999988362289768,PSR,UNAS,None,0,3FGL J0359.5+5413
3FGL J0514.6-4406,249.4743,-35.392704,-26.085526092144605,-27.835488807414748,1.4368438229099099,4.073254206592921,2.201525459305592,-0.3811267602277588,-0.7169768315834403,-0.99998705434372,0.99282432214382,PSR,UNAS,None,0,3FGL J0514.6-4406
3FGL J0539.2-0536,209.67754,-18.606976,-25.251392043751874,-27.201040797487806,1.6292124713922713,3.4174905822653128,2.3046601431410303,-0.16261928782417087,-0.8923176902866993,-0.7380917400638969,-0.8929312034674505,AGN,UNAS,None,2048,3FGL J0539.2-0536
3FGL J0634.1+0424,207.0341,-1.8325301,-23.783540693738477,-26.564735149435286,2.351031330316761,3.7581778616023014,2.0647419143458574,-0.3095091668540484,-0.7680990485340301,-0.8496672303773005,-0.8570079800270578,OTHER,UNAS,None,4,3FGL J0634.1+0424
3FGL J0704.1-1043,223.91516,-2.085731,-24.776162917993307,-26.7599955778001,1.4395907541758008,3.713511401873571,2.156265604023092,-0.5517690105953632,-0.7806628157176891,-0.7163307501914287,-0.8440255511628894,AGN,UNAS,None,4,3FGL J0704.1-1043
