Flux_Density_1,Unc_Energy_Flux100_1,Spectral_Index_old,Signif_Curve_1,var_1,hr12,hr23,hr34,hr45,GLAT_1,Source_Name,Pivot_Energy_1,SpectrumType_1,Flags,Category_3FGL,CLASS_3FGL
-32.39110487267119,-27.821278760326315,1.7653672,-0.4755638587112215,3.572518094896527,0.6103714599423058,-0.7441126672416805,-0.21849052193571153,-0.2857654268078691,-20.456451,3FGL J0049.0+4224,6059.867,PowerLaw,0,UNASS,NONE
-28.99349751026385,-27.15114816158577,2.2792559,-0.18729932535274918,3.787724809632807,-0.5864049889008074,-0.5664620972598615,-0.6776057072968389,-0.7259309655319925,1.8875066,3FGL J0051.6+6445,1719.2827,PowerLaw,12,UNASS,NONE
-29.90020844512672,-27.89700066767874,2.265101,-1.0210372693884762,3.707005431519874,-0.7477973337978396,-0.8754619713293417,0.2072842959149067,-0.8026115570556448,-17.858519,3FGL J0102.1+4458,1645.4283,PowerLaw,0,UNASS,NONE
-29.767135871529796,-27.712073591579546,2.0650234,-0.7310816812392441,3.7314903755498383,-0.3020753274453917,-0.6902051409815396,-0.5073783832090867,-0.29987821906091255,-53.052097,3FGL J0102.1+0943,2010.3379,PowerLaw,256,UNASS,NONE
-29.775162983835692,-27.97391939540793,2.1721509,-3.0862578836884484,3.678476783470549,-0.7343473323047949,-0.698580464613628,-0.5521213409043308,-0.4059362319461393,-41.94519,3FGL J0112.9-7506,1641.6904,PowerLaw,0,UNASS,NONE
-29.873280775387922,-27.883848659820284,2.3102372,-0.5757925033025889,3.649107481044824,-0.8566653816270031,-0.24777293562575126,-0.630057462503471,-0.585832559223196,-43.231922,3FGL J0114.8+1917,1581.0696,PowerLaw,0,UNASS,NONE
-26.076318287735557,-27.188294006563208,2.759096,0.6454817186757151,3.9244713028722398,-0.6992343801289643,-0.8965807583064365,-0.7670797546737129,-0.9997503281674898,6.46833,3FGL J0116.8+6913,504.93448,PowerLaw,16,UNASS,NONE
-27.742726942782966,-27.456096432004856,2.5324936,-0.6323972018951262,3.5893625810696954,-0.7302023771409717,-0.6508887904589492,-0.9246799029414813,0.180678609254572,-7.948505,3FGL J0127.4+5433,828.52924,PowerLaw,0,UNASS,NONE
-26.922762293560545,-27.338717912369404,2.5862625,-1.0976393621146794,3.9870394162550498,-0.538938509744185,-0.893194775948152,-0.6660555224949865,-0.20951276988151965,-5.952526,3FGL J0127.5+5634,695.18384,PowerLaw,0,UNASS,NONE
-28.49366824256082,-27.673130814183498,2.4481723,-1.7834167863843668,4.20456455148913,-0.5518522621228569,-0.7083981567765543,-0.6338109881565702,-0.7665191891288293,-13.57893,3FGL J0127.6+4851,1047.4584,PowerLaw,0,UNASS,NONE
-29.273136157535806,-28.006481492110378,2.319403,-0.5396751309500927,3.552486972474847,-0.011045533134215553,-0.7005356796986765,-0.7036124318193355,-0.546612191737479,-62.40861,3FGL J0132.1-5340,1242.8344,PowerLaw,0,UNASS,NONE
-27.09312247595784,-28.010902325832564,2.7074742,-1.787696115841359,3.5094010517233243,-0.743095051010625,-0.691239493965413,-0.9029007213298911,0.0949017884955216,-67.93795,3FGL J0133.2-4737,504.86322,PowerLaw,0,UNASS,NONE
-30.184291963431704,-27.410793170866445,2.2115479,-0.558454849585206,3.751171156167846,-0.24002262610245198,-0.7517364573431455,-0.30933956395723555,-0.8271247960510973,-2.9256306,3FGL J0133.3+5930,2356.1208,PowerLaw,0,UNASS,NONE
-30.121151272505205,-27.957480469197595,2.0609827,-0.5641880749265552,3.693389020716649,-0.29989520611084197,-0.5478038886600485,-0.5488685059004542,-0.5851529309987537,-68.76349,3FGL J0138.5-4612,2009.1926,PowerLaw,0,UNASS,NONE
-27.57919755715601,-27.61170635271674,2.6199348,-0.01615576439171886,3.5754122792176926,-0.8341895388585522,-0.8020779721342159,-0.36396523298626493,-0.5971121543566688,-12.991856,3FGL J0149.6+4846,717.1682,PowerLaw,9,UNASS,NONE
-27.96761340175538,-27.724973178391874,2.5520542,-1.1206886788049055,3.625397095040806,-0.7281325958238659,-0.578181983389118,-0.9999749167538982,0.9997523503726053,-14.819924,3FGL J0154.1+4642,786.5638,PowerLaw,0,UNASS,NONE
-31.095513632053965,-27.89415504150918,1.8884518,0.1863822178060046,3.77889601102364,0.5050334297815461,-0.424811029908536,-0.5840612135135829,-0.3811344713143536,-75.10631,3FGL J0156.5-2423,2763.535,PowerLaw,0,UNASS,NONE
-28.026174671303313,-27.770433573880503,2.5585058,0.34558154913681804,3.789087732261582,-0.7249082688828892,-0.9349736098443433,-0.028509537719664458,-0.2902053765254937,-57.513157,3FGL J0158.6+0102,827.643,PowerLaw,0,UNASS,NONE
-31.35840067889342,-27.92016794060629,1.8781707,-0.6872598648626577,3.846288548110567,-0.9888026564481267,0.8269761349571996,-0.47471885160480776,-0.6231220575817921,-70.08185,3FGL J0200.3-4108,3490.8992,PowerLaw,0,UNASS,NONE
-26.895609158160028,-27.42312375943303,2.7145154,-0.0055470565103670705,3.498050522005555,-0.667645320804071,-0.8395757209125337,-0.8390123187089398,0.2595205715051202,-47.306583,3FGL J0203.6+1148,608.32184,PowerLaw,0,UNASS,NONE
-28.442149856849603,-27.69663552228979,2.383586,0.12764165713385822,3.713479306304634,-0.5117430824599887,-0.7908591947114203,-0.5761542881163684,-0.9999125883016166,-39.650284,3FGL J0211.0+1922,1024.156,PowerLaw,0,UNASS,NONE
-31.460830740530458,-27.89368445011293,2.0137677,-0.839875302520031,3.6270176141336483,-0.8230451519042479,-0.5049686021907196,-0.3758665293178283,-0.6005503627197641,-53.597607,3FGL J0216.0+0300,3324.7903,PowerLaw,0,UNASS,NONE
-29.476243895484473,-27.876963790802975,2.24003,0.1510124177730103,3.9011666276383896,-0.5944720849349635,-0.2955960075724205,-0.8909999889551924,-0.3864808989040241,-51.753777,3FGL J0216.4+0507,1412.2108,PowerLaw,0,UNASS,NONE
-26.121815601563423,-26.557323912929444,2.6818604,0.8898530355104316,3.840972532816854,-0.7709608147844773,-0.7544626584791698,-0.859024461321073,-0.9998467622903756,-0.0023190505,3FGL J0221.1+6059,670.4135,PowerLaw,0,UNASS,NONE
-31.154553264174854,-27.762214364144363,1.9356745,-0.18511253595540253,3.638525455292259,-0.9621526475639446,0.5226030796009119,-0.364473908158513,-0.6485734538972411,-33.273746,3FGL J0221.2+2518,3399.047,PowerLaw,0,UNASS,NONE
-29.853557568958962,-26.22266051494701,2.4198194,0.8106800960499988,3.788839759849826,0.9998541020365532,-0.8379955158400533,-0.6698357080575325,-0.8424309727830872,0.6319488,3FGL J0221.8+6138c,3022.2283,PowerLaw,48,UNASS,NONE
-27.74307233114803,-27.752639115668593,2.4037545,0.39726672636221605,3.8699100947006593,-0.6295379286915609,-0.728883334991375,-0.6442546212716316,-0.6857798507879597,-20.032154,3FGL J0223.6+3927,882.9315,PowerLaw,0,UNASS,NONE
-28.027822849669775,-27.882683439003547,2.4003537,-0.21116971220478373,3.7207829568519437,-0.5728396901259544,-0.8119210564867583,-0.33077708144904766,-0.7621781041342908,-67.122475,3FGL J0224.1-1846,884.1159,PowerLaw,0,UNASS,NONE
-29.633218693535763,-27.663634187706258,2.261836,-1.0051141314036514,3.9618117565579025,-0.6559865188647604,-0.6811092103261182,-0.5994235176491967,-0.4252539113965246,-41.091526,3FGL J0224.4+1615,1622.4056,PowerLaw,0,UNASS,NONE
-25.817646170144894,-27.913805203118137,2.9186466,0.03096315548158341,3.6388754072369114,-0.8146336663536056,-0.8026174635851742,-0.6879998845701759,-0.5973442821308391,-62.21617,3FGL J0226.7-4747,362.95218,PowerLaw,0,UNASS,NONE
-25.894197884345033,-27.836064873749397,2.771561,0.10939130111626182,3.7231011545365384,-0.7704688523534737,-0.6280482147359217,-0.8412599188095348,-0.6271608779045807,19.998413,3FGL J0228.5+8213,378.12604,PowerLaw,8,UNASS,NONE
-27.470125888922496,-27.614881463651404,2.5481932,-1.0217275282190568,3.9690042924709585,-0.7292926897343261,-0.7922816115067682,-0.523472494970373,-0.6888970766133681,-43.11059,3FGL J0231.0+1302,721.26764,PowerLaw,0,UNASS,NONE
-26.324166144515086,-27.709302276038425,2.665958,0.8489591083218612,4.006103957314026,-0.7215114827482543,-0.6999667847241238,-0.9194171280701683,-0.8134135739200044,-48.17772,3FGL J0232.6+0646,465.37665,PowerLaw,1,UNASS,NONE
-26.957659586808873,-26.695761751493986,2.668114,-0.7401584558907442,4.130030767123109,-0.7633018235593844,-0.7373427048810576,-0.9012518864512683,-0.3755349952608195,2.0197952,3FGL J0233.0+6237,839.5476,PowerLaw,0,UNASS,NONE
-31.976957239114984,-27.85293055407378,1.8133874,-0.19301100592775539,3.562483287965839,-0.10529706249234715,-0.7013063211036313,0.031216300762567747,-0.23066909142580183,-58.034374,3FGL J0234.2-0629,4520.0195,PowerLaw,0,UNASS,NONE
-25.99757662129107,-27.296620738411615,2.6072574,0.03023042131514858,4.107493517890841,-0.7340108236692303,-0.6796054215399983,-0.7432685566853422,-0.8779229420382428,-3.2338104,3FGL J0235.7+5647,547.29767,PowerLaw,12,UNASS,NONE
-31.54899680346612,-27.790809658679983,2.0618744,-0.43324508320123994,3.294518849654108,-0.7862897976199766,-0.7684469703283906,-0.3583952575150139,-0.34499400881332465,-30.96236,3FGL J0239.0+2555,3583.083,PowerLaw,0,UNASS,NONE
-30.678137214283634,-27.63090912220008,1.9952142,-0.9615283724844393,3.932947650086181,-0.9781881122632585,0.5561850385029156,-0.5433693973325063,-0.5966145737305769,-41.696938,3FGL J0239.4+1326,3086.905,PowerLaw,0,UNASS,NONE
-27.961842087073606,-27.89296240986069,2.4378898,0.7522703934729662,4.168971399741904,0.24731253236119513,-0.7293808288370495,-0.9946625091297575,0.9058863427994375,-54.49211,3FGL J0240.0-0253,774.0558,PowerLaw,0,UNASS,NONE
-28.11968524638484,-27.89022496975903,2.480424,-0.9690790379718558,4.184595754781383,-0.7930171689360742,-0.6307300895954101,-0.5728468256737935,-0.999881054137248,-55.967793,3FGL J0242.1-0534,794.0657,PowerLaw,256,UNASS,NONE
-26.205614557158356,-27.661471045105785,2.6242933,1.2195165223882125,3.5457274745504592,-0.7595955787216052,-0.7767217834683715,-0.9241011948596449,-0.9997775558657519,-10.922361,3FGL J0244.4+4745,463.37177,PowerLaw,9,UNASS,NONE
-29.662846973346735,-27.311434426849328,2.0670924,-0.2641414727670336,3.4976885002473406,0.17876947537240653,-0.8210260073284452,-0.11092553010067185,-0.5336930001024264,-7.2564096,3FGL J0248.4+5130,2793.949,PowerLaw,0,UNASS,NONE
-32.746978593084,-27.763635511980116,1.6198902,0.883696752539243,3.629094337626772,0.9998847128966272,-0.9999943190739728,0.9999697884323395,-0.5197612131757403,-61.165733,3FGL J0251.1-1829,6318.966,PowerLaw,0,UNASS,NONE
-27.12111509486754,-26.83359743704532,2.658566,0.005661742047469375,3.5848290521045443,-0.6408275931299884,-0.8490087396100698,-0.9284647059809683,0.32554733803825325,-0.14139023,3FGL J0254.2+5903,799.08386,PowerLaw,8,UNASS,NONE
-27.21796204839076,-27.687137602175387,2.609749,-4.456194042440019,3.6909065232204434,-0.8050543209917829,-0.6289649234117933,-0.9994365658429408,0.9923233014574002,-20.21816,3FGL J0258.2+3555,608.7475,PowerLaw,8,UNASS,NONE
-29.626174231152646,-27.523942097742417,2.1246219,0.5444117036856899,3.6617914392118602,-0.5185985171539959,-0.4675825239204732,-0.5365856761380899,-0.7143460294344965,-44.836224,3FGL J0258.9+0552,2146.9763,PowerLaw,0,UNASS,NONE
-28.64316591548723,-27.296183500286844,2.0957446,0.4017659412859103,3.9792314591215523,-0.6200764329704547,-0.4083816186435157,-0.6809797809219945,-0.3874332086890424,-7.8150034,3FGL J0307.3+4916,1920.9581,PowerLaw,0,UNASS,NONE
-28.191866161591765,-27.959915814742825,2.5369458,0.26585209797538195,3.262073427395963,-0.7269831554272049,-0.6922396871474557,-0.41801620224804803,-0.9999154605817256,-59.818363,3FGL J0308.4-2852,773.11346,PowerLaw,0,UNASS,NONE
-32.43444091944354,-27.707425707911227,1.6247706,0.8343165233866486,3.578460331920012,0.9475798104087889,-0.4326039419144951,0.35753905062389507,-0.35570969583009127,-57.68242,3FGL J0312.7-2222,6047.084,PowerLaw,0,UNASS,NONE
-32.394178632284095,-27.59241087753861,1.7185972,-0.4337895237184579,3.793263050241231,-0.9705902505410746,0.558509223921902,-0.22511416022385392,-0.3098611546010115,-31.606558,3FGL J0312.7+2011,7110.615,PowerLaw,0,UNASS,NONE
-28.394636899188455,-27.86828527035623,2.1997874,0.6638696972445209,3.897573248723105,0.38147992872823716,-0.5883437536857863,-0.6834970782602984,-0.799123868971469,-56.697277,3FGL J0322.5-3721,1087.436,PowerLaw,0,UNASS,NONE
-29.053493106680627,-27.878279481165933,2.4398363,-1.7461245060456543,3.9270195529833978,-0.6710452173688976,-0.8960401433992574,-0.03176960442245603,-0.9999653705873822,-47.80628,3FGL J0323.7-6038,1136.5219,PowerLaw,0,UNASS,NONE
-27.22839991455905,-27.824799208933666,2.6469278,-3.181135052441008,3.6905785099008357,-0.5860673289982686,-0.9408874043037326,0.0034095691978203897,-0.9999531391918498,-51.675007,3FGL J0324.5-1315,572.0578,PowerLaw,0,UNASS,NONE
-26.309510746071556,-27.023366466388964,2.5017505,0.9746194872638513,3.9699231097032857,-0.40340661657084304,-0.6776105846701035,-0.8760059247191545,-0.7186352064288446,1.5541462,3FGL J0327.4+5828c,647.1168,PowerLaw,33,UNASS,NONE
-28.584362836511396,-27.57362211436548,2.2363307,0.8758898153547805,4.1216347737390135,-0.24783930165526435,-0.6512177070449989,-0.4274547845989954,-0.9999925061218958,-40.14347,3FGL J0330.6+0437,1316.7439,PowerLaw,0,UNASS,NONE
-27.245868312980264,-27.419872982833848,2.46899,0.9174449455132431,3.6734606936165632,-0.5317009431714038,-0.8296451726339369,-0.7123305547106001,-0.7103629134105365,-7.666051,3FGL J0332.4+4644,752.14813,PowerLaw,1,UNASS,NONE
-30.560314512665176,-27.73111784299461,2.071027,-1.0506444625259295,3.646266951340054,-0.45014949261596104,-0.7029995788863624,-0.18033181034032378,-0.7781829409411907,-40.93062,3FGL J0333.6+0233,2619.4026,PowerLaw,0,UNASS,NONE
-30.940506319201027,-27.939397812587494,2.0884702,0.12538579463586885,3.366244518931928,-0.6702143769305563,-0.40921582903462106,-0.6484648103267072,-0.5606198978321724,-52.02948,3FGL J0340.4-2423,2621.6863,PowerLaw,0,UNASS,NONE
-28.46304905721826,-27.01630996776971,2.276013,0.9315966759921598,3.8695410923383498,0.9965316019530134,-0.7267747311999148,-0.7239882821476856,-0.6650109471113941,-18.380852,3FGL J0342.3+3148c,1573.4115,PowerLaw,48,UNASS,NONE
-31.96436963080497,-27.648255681519704,1.9091171,0.6309548649284541,3.66252290169319,0.060840867478861374,-0.21110547135005922,-0.5525991298134497,-0.4736074115321317,-31.966251,3FGL J0342.8+1321,4714.5073,PowerLaw,0,UNASS,NONE
-29.257185692288452,-27.430626694990327,2.2760146,0.10164733030993968,3.3972111471758746,-0.36949195191141715,-0.7443667648658787,-0.7622632249091171,-0.3166516601011114,-7.768815,3FGL J0348.1+4431,1553.3566,PowerLaw,0,UNASS,NONE
-32.53292690080424,-27.506608990211518,1.8813975,-0.296966856297168,3.671178716299576,0.9997723984524943,-0.8709640900213205,-0.3630680049829421,-0.010361715318134509,4.8845844,3FGL J0348.4+6039,7406.587,PowerLaw,0,UNASS,NONE
-31.20378466549947,-28.02685207682769,2.0426261,-0.6883369682036273,3.64908445809181,0.8518923914665584,-0.45012160167998844,-0.7242736955972671,-0.22998269799277604,-50.453266,3FGL J0351.0-2816,2804.3025,PowerLaw,16,UNASS,NONE
-26.63875864693296,-27.959706254848676,2.7970726,-0.41488270478938366,3.4115237474158984,-0.7546005018582621,-0.7262610999796222,-0.699665243944538,-0.9999897605471137,-50.899784,3FGL J0351.4-3248,441.5151,PowerLaw,0,UNASS,NONE
-30.810687285396913,-27.99369336494657,2.166003,-0.4524117575954811,3.992703380517825,-0.9116381172904889,0.04689159854660702,-0.6257591788406216,-0.76681166829007,17.812963,3FGL J0359.7+7649,2401.9714,PowerLaw,0,UNASS,NONE
-30.89559813699389,-28.012608294429935,2.223421,0.5888070330383365,3.3778643718928505,-0.6006905708828294,-0.770119093641734,-0.7046313106922676,0.2861506282750405,-46.30611,3FGL J0401.0-5359,2244.042,PowerLaw,0,UNASS,NONE
-25.963925557624883,-27.56850698623933,2.772858,0.02318298587226278,3.920145925007697,-0.7603800516619013,-0.7944357780569281,-0.6722197772678217,-0.999799446509744,-19.517502,3FGL J0402.7+2616,425.7138,PowerLaw,8,UNASS,NONE
-28.452840042062995,-27.51076017503886,2.398651,-0.01677440698699582,4.084009909860215,-0.7199010800212926,-0.5018339268089791,-0.878125484357229,-0.2175048211115445,-33.34685,3FGL J0412.0+0229,1066.9656,PowerLaw,0,UNASS,NONE
-28.349990026291852,-27.809151687183924,2.4036627,-0.702608497999665,3.981569888755527,-0.6771169478495545,-0.6792278126771268,-0.5619579084149878,-0.9999683912855907,-38.605083,3FGL J0414.9-0840,958.71295,PowerLaw,0,UNASS,NONE
-26.979211062546906,-27.971636085831783,2.4831734,0.42928813947031547,3.6663037804763103,-0.5123437508784879,-0.7360290314980212,-0.9118738359285551,-0.07509973173809711,-45.978413,3FGL J0415.7-4351,594.6723,PowerLaw,0,UNASS,NONE
-28.67180724541493,-27.5213379065877,2.3722677,0.17916608352055066,3.740955309720567,-0.5696394079899483,-0.8708726530619345,-0.04619388559223384,-0.9999970147593309,-11.517148,3FGL J0418.2+3412,1202.6252,PowerLaw,0,UNASS,NONE
-27.136405913961447,-27.397034721277866,2.3115563,0.8329333400331721,3.8949506994102414,-0.5876607611864386,-0.5584168871351847,-0.6110460955678926,-0.937266118278156,11.568378,3FGL J0419.1+6636,1003.9334,PowerLaw,512,UNASS,NONE
-24.878293067669624,-27.331253987820304,2.8662677,0.8138489747157122,3.838759448962818,-0.586462619710332,-0.9550245393798172,-0.986781351679866,0.6368816734396255,-24.214893,3FGL J0420.4+1448,301.37103,PowerLaw,0,UNASS,NONE
-31.662003235822723,-27.89818121203459,1.8452863,-2.805610434880471,3.700267513316448,-0.8832749040379735,-0.16006380523503705,-0.47349210490536947,-0.31903834158775124,-41.781445,3FGL J0420.4-6013,3948.9749,PowerLaw,0,UNASS,NONE
-28.181199674922105,-27.637093113249286,2.3351693,0.29861036553801684,3.987075003277932,-0.6564024803757665,-0.6014162465192239,-0.7352053784906335,-0.5661491520362788,-45.18857,3FGL J0420.6-3742,1181.2606,PowerLaw,0,UNASS,NONE
-28.103339037083128,-27.36611907434315,2.3310003,0.6241063257789569,3.85175800643967,-0.40466351981257004,-0.7028753706459063,-0.5925599620082892,-0.8933933252966542,-20.749165,3FGL J0421.6+1950,1118.3623,PowerLaw,0,UNASS,NONE
-27.56400613250657,-26.51119151482881,2.6252928,-0.06710650893091011,4.1246634315265345,-0.6164577708231698,-0.904063548299911,-0.2690892065146603,-0.8140091690550899,3.6121156,3FGL J0423.5+5442,1049.1483,PowerLaw,0,UNASS,NONE
-29.24748782256313,-27.041567119574143,2.3476088,-2.2495053802024403,3.944942368247566,-0.7495310472336546,-0.8091762838560029,-0.6681181598558436,-0.17983981685861108,4.7503834,3FGL J0425.8+5600,1895.9943,PowerLaw,4,UNASS,NONE
-28.367871730036438,-27.18051310985958,2.4886777,0.8491042279225715,3.5937580614881908,0.15625822876610926,-0.7778679274433091,-0.633493202843936,-0.9999944547712638,-9.657408,3FGL J0426.3+3510,1146.7551,PowerLaw,0,UNASS,NONE
-26.63162982100504,-27.827803082308204,2.4572163,-0.45272864866064294,3.634054245643932,-0.6237681931075112,-0.7329397834724929,-0.6670393881481046,-0.6570265203735045,-38.544476,3FGL J0427.9-6704,660.415,PowerLaw,0,UNASS,NONE
-28.14854898296674,-27.056839976750403,2.3733504,0.888360735607659,3.6942076341185084,-0.34057131661220297,-0.746721261470457,-0.5564172080890475,-0.9999800171861816,-8.434587,3FGL J0429.8+3611c,1208.6746,PowerLaw,56,UNASS,NONE
-31.006952205683344,-28.042083006847548,1.9710824,0.7459867538418614,3.787122737252871,0.9996557008218733,-0.6423234760233476,-0.21271544962462904,-0.9218972291928482,-42.53188,3FGL J0430.1-3103,2595.4485,PowerLaw,0,UNASS,NONE
-26.35190481008026,-27.35051412290515,2.6947587,-0.9200166143617602,3.914096653932195,-0.6585693600115006,-0.9166308537593099,-0.3729778169744404,-0.5979212992140065,-27.354494,3FGL J0432.5+0539,549.1263,PowerLaw,0,UNASS,NONE
-27.218574237201224,-27.611872231687567,2.4751282,-0.8007910566577694,4.12498691960051,-0.43360354892535635,-0.7454820814756833,-0.9718723286060187,0.545757006832258,-36.71413,3FGL J0434.3-1411c,668.68256,PowerLaw,33,UNASS,NONE
-30.52513225661004,-27.83003349271705,2.0988767,0.40982047637379465,3.998554877473653,-0.7252063570803606,-0.8093983301958839,-0.044371753516946756,-0.525842836578085,-35.193382,3FGL J0437.7-7330,2597.2605,PowerLaw,0,UNASS,NONE
-27.597807544190136,-27.825301373801686,2.501354,-0.5871267426986833,3.655724864771727,-0.6636749520269694,-0.6978750949264131,-0.7259891484128789,-0.7512389777437518,-37.6949,3FGL J0447.1-2540,765.6388,PowerLaw,0,UNASS,NONE
