Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC1,Flags_4FGL,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S,Missing_Values_Flag
4FGL J1959.0+3844,0.570408111,4.786313,-25.7948008,-27.568759,6.86042596,2.3991058,0.14623247,0.29799408,3.500908,3.40537135,-0.4271863,-0.6342945,-0.72908306,-0.6548088,-0.99620867,-0.9999969,AGN,bcu,3FGL J1958.6+3844,LQAC 299+038,0,0.8697740510412595,0.08164846764955272,0.019375586337647414,0.015190393265034718,0.11085036262109313,0.07738439152444088,0.654063040324559,0.19462414853964224,0.03367486899393943,0.050365692028286904,0.3122620906815016,0.18375665163888258,0.6424006868747408,0.062036600620261194,0.08645040564044873,0.02742075766312504,0.27114890748481035,0.05344625837070417,0.7252947994233012,0.05001149041134061,0.04091120482392477,0.015382683301943577,0.23379399575277413,0.04879494755010919,0
4FGL J1959.1-4247,0.500653743,-30.000425,-25.5053306,-28.0113017,6.49142505,2.2696965,0.0832537,0.16417614,3.638721,5.94412397,-0.08335732,-0.44224864,-0.6771116,-0.68242544,-0.97894335,-0.9991719,AGN,fsrq,3FGL J1959.1-4245,PMN J1959-4246,0,0.9831208990247186,0.05748494757061407,0.004952333100583881,0.007874914402397864,0.011926767874697427,0.05528250003855377,0.9940088697205961,0.006743932349013326,2.0372975626899904E-4,4.835112147346178E-4,0.005787400523134914,0.006592609966833086,0.9467256655543961,0.019374746901055347,0.018369190358239012,0.011551670953289296,0.03490514408736474,0.012276902967202028,0.9975600068345452,9.713068271468588E-4,2.3429317163604238E-4,1.395161397030918E-4,0.0022056999938187523,9.289768745884849E-4,0
4FGL J1959.7-4725,0.997897509,-30.84566,-25.1316563,-27.7607357,7.83173164,1.5925331,0.060219727,0.12845892,5.01636,2.37595859,-0.4334909,0.9849529,-0.32487482,-0.26463208,-0.4855056,-0.60895514,AGN,bll,3FGL J1959.8-4725,1RXS J195945.8-472531,0,0.950367602088089,0.0350246935394681,0.019665566299058513,0.01936835687773205,0.02996683161285257,0.02406473005430118,0.9008760920179109,0.10684500746183356,0.026856212558628554,0.05309913385717747,0.07226769542346047,0.073840255034546,0.7086113055753673,0.06468564100301724,0.09379996388431462,0.036225930702289515,0.19758873054031809,0.051044758561371174,0.7744268877814555,0.06147005919283611,0.043469061332160455,0.018963891614237262,0.18210405088638404,0.06086785544765966,0
4FGL J2000.0+4214,-0.536960505,6.44718,-26.1789399,-27.6595126,7.23280581,2.5026195,0.15527637,-0.03144926,0.4382043,4.09892599,-0.6512822,-0.74948305,-0.7592511,-0.6305323,-0.70456344,-0.9842852,AGN,bcu,3FGL J2000.1+4212,MG4 J195957+4213,0,0.9513800105365171,0.045459495797503545,0.0010574604965266148,7.83738633901811E-4,0.047562528966956334,0.045207322285799816,0.9351409148446477,0.0716688510391804,6.399068318607596E-4,0.0016617018281944464,0.06421917832349155,0.07131062337050524,0.8515971849494791,0.038129200245368165,0.014072335962740828,0.006265495301294716,0.13433047908778012,0.03571236510070881,0.9650931396129976,0.01050174856476593,4.85375445214677E-4,2.7533469142818973E-4,0.034421484941787754,0.010426874327773943,0
4FGL J2000.0+6508,-0.816351045,17.665113,-22.934307,-26.9101564,7.42997881,1.7613604,0.014368613,0.027038833,2.9786339,7.29189359,0.008576934,-0.30738205,-0.4182163,-0.3977354,-0.50106037,-0.3026955,AGN,bll,3FGL J2000.0+6509,1ES 1959+650,0,0.9921218263554964,0.015139038850644831,0.0010727086714049483,0.01368844368291908,0.006805464973098527,0.005967006582110325,0.9893922720863249,0.01305286265511016,0.0014242754815429594,0.005838204757890488,0.009183452432132248,0.011384529808077795,0.9144614853475229,0.0384130485885321,0.008052756112403615,0.007062952440375594,0.07748575854007349,0.03567240342977997,0.9984137821738018,0.0010692464837040972,3.374815917079746E-5,2.8604373528335862E-5,0.0015524696670274356,0.001062109634749353,0
4FGL J2000.3-2930,0.736241006,-26.995905,-25.4697058,-27.9921116,6.81083513,2.4409468,0.07097801,0.051988017,1.2719498,1.52544149,-0.40514246,-0.5437913,-0.70833635,-0.7026798,-0.7810955,-0.46931204,AGN,fsrq,3FGL J2000.4-2926,PMN J2000-2931,0,0.796586359509823,0.10539585016305007,0.01626534939567997,0.009944737244245097,0.18714829109449707,0.10325914960498635,0.8311039578707506,0.12000495912819767,0.05429376473550616,0.07283892903770144,0.11460227739374322,0.07887877110583644,0.782716354735638,0.05328262746586481,0.04046995363493,0.016886628225427063,0.17681369162943195,0.045491235944135205,0.8006220515704494,0.04811551744296195,0.08545462936929242,0.03217914374433576,0.1139233190602582,0.030336306379727503,0
4FGL J2000.6-1328,-0.999926103,-21.319443,-25.7653426,-27.9901931,6.77536212,2.482968,0.09270352,0.08297563,1.6002537,2.99392601,-0.3393299,-0.5213357,-0.7695508,-0.7758165,-0.45254898,-0.75271463,AGN,fsrq,,TXS 1957-135,4,0.9820170050099575,0.014829776784268231,0.002010656102438603,0.004209589514349495,0.01597233888760402,0.013353637741189493,0.979002359776146,0.020359264513058726,0.0016068159394045918,0.006499397002933582,0.019390824284449344,0.01789293569163056,0.9527242986041599,0.018734230871717467,0.0053097644801923605,0.0032900316452291974,0.041965936915647616,0.016960513853132086,0.9469264414144711,0.013330293305474165,0.0052796267703977065,0.0024670151945810283,0.047793931815131266,0.012519277265102898,0
4FGL J2000.9-1748,0.431538085,-23.112904,-24.6828176,-27.795746,7.19182276,2.254983,0.0403951,0.029042656,1.4635704,4.75226081,0.98596895,-0.52647084,-0.6867856,-0.5376161,-0.76479536,-0.35840932,AGN,fsrq,3FGL J2001.0-1750,PKS 1958-179,0,0.996151336030234,0.002450914794252695,3.001743123464826E-4,2.1361395688959946E-4,0.003548489657419552,0.0023706596012913277,0.994376082497094,0.00735812839595588,3.2199778179907467E-4,0.0011120630338432224,0.005301919721106905,0.0067154928184598025,0.9682356477340803,0.010950769924952213,0.0038199178396130075,0.0018615263048950598,0.027944434426306713,0.010264716456967755,0.9922517265085005,0.0029912667323564943,0.0016339361897018657,8.461884598114974E-4,0.006114337301797628,0.002584728277178423,0
4FGL J2001.2+4353,-0.862299252,7.1134796,-24.0304137,-27.2184504,7.63595519,1.8110085,0.036591757,0.096745506,5.167857,7.14461218,-0.46833605,-0.41125968,-0.34680247,-0.42392227,-0.5659865,-0.5613522,AGN,bll,3FGL J2001.1+4352,MG4 J200112+4352,0,0.9850672200955195,0.010101601274772031,7.08953094594923E-4,9.461701882885346E-4,0.014223826809885544,0.009816695458696791,0.9738375439800041,0.04298244781123991,8.194012866943781E-4,0.0027236193554899006,0.025343054733301614,0.04265395554113597,0.9308251788463819,0.02839259447612406,0.01197651205883685,0.0097145745980944,0.05719830909478117,0.02620806646015521,0.9936249079559276,0.002997337292213418,9.835891215172321E-5,7.009858532442107E-5,0.006276733131920694,0.0029822492071075414,0
4FGL J2001.5-0818,-0.365813872,-19.329208,-26.8150744,-28.2580127,7.90431069,2.1639757,0.15778005,-0.024804605,0.39900753,3.09422906,0.63994163,-0.6775557,-0.6401119,-0.58594483,-0.38241392,-0.42991573,AGN,bcu,,PMN J2001-0820,0,0.9742984055845632,0.01551929333906924,0.00112006496870588,0.0017588983250583078,0.024581529446730845,0.015167701260692069,0.9838707353227287,0.015449785289442897,5.589264435071613E-4,0.0010769432750118528,0.015570338233764077,0.015046896492574369,0.9524678333674474,0.015058902202825067,0.0028767811764824846,0.0018351675006324883,0.04465538545606999,0.014362020236751108,0.9550865660810381,0.010493864094170887,8.171574404855954E-4,4.5890322729962035E-4,0.04409627647847618,0.010494400683286529,0
4FGL J2001.7+7040,-0.936964261,19.958387,-26.025878,-28.303994,7.74350175,2.1186585,0.09481869,0.062284786,1.3925225,2.75594884,0.37090158,-0.18791308,-0.53802615,-0.5646217,-0.53422576,-0.73586774,AGN,bll,3FGL J2001.8+7041,TXS 2001+705,0,0.9639945490440065,0.017727032503021496,0.0037235965913079297,0.002139893178460572,0.032281854364685586,0.01679002369027512,0.9764739166688285,0.016442306535727896,0.0020699027237020442,0.0033847437191505763,0.02145618060746947,0.014963875180968445,0.9462359263692409,0.01704155200020532,0.006977310006514199,0.004056998013047942,0.04678676362424493,0.014642005054802891,0.9129904519586365,0.01598875521395756,0.01980285541892519,0.005731663153973199,0.06720669262243828,0.015322142965388988,0
4FGL J2001.9-5737,0.818015808,-31.968435,-26.5060383,-28.5503032,7.75286967,1.990547,0.13840061,0.08616825,1.3911698,1.07781394,0.9991838,-0.3182071,-0.6660206,-0.364955,-0.43720528,-0.9999999,AGN,bcu,,1RXS J200205.7-573644,0,0.9916854561347961,0.007050647301693862,9.172617242134805E-4,6.831446670049266E-4,0.0073972821409904865,0.006787548858202354,0.9180015199857278,0.061380921538703635,0.012871151537503971,0.01861725687474216,0.0691273284767684,0.05172201496048608,0.9351058606465595,0.015228275928842057,0.00758524794267335,0.00480739533611944,0.05730889141076697,0.013604384789140464,0.7980730952700821,0.040054809675355525,0.059390105283490625,0.022922770425911804,0.14253679944642736,0.03355801058879276,0
4FGL J2002.4-7119,-0.96913058,-31.25267,-26.7955884,-28.5729989,8.83387049,1.5693139,0.16400746,0.11140182,1.4385859,2.38043894,0.9999704,-0.96167856,0.47386357,-0.1890089,-0.4496176,-0.24560581,AGN,bcu,,SUMSS J200227-711940,0,0.9677209913776323,0.025615873600988902,6.390406099970454E-4,5.851612118702371E-4,0.03163996801237047,0.025391266333472478,0.9663803359227223,0.025266963852703613,0.001451130865332089,0.002527400087150184,0.03216853321194545,0.024225428849049133,0.9123174828906591,0.025357449020613883,0.0037488920777416558,0.0014223010762721942,0.08393362503159933,0.025167241154406196,0.8823341439404742,0.031617886749027074,0.0036617603669127346,0.002191519048101752,0.1140040956926131,0.0314403649057037,0
4FGL J2002.6+6302,-0.36749031,16.44337,-27.4426421,-28.8307899,9.28851496,1.4776074,0.25628775,0.255314,2.155189,1.49049554,-0.91263044,-0.99998957,1.0,-0.18431154,-0.43585315,-0.00379156,AGN,bll,3FGL J2002.7+6303,1RXS J200245.4+630226,0,0.9663535871947754,0.030076890032199627,0.0014600877185512334,0.0012911012170486733,0.03218632508667356,0.02972919026240465,0.8848300060630137,0.11197117466975712,0.012896203386829654,0.02174155608575534,0.10227379055015674,0.10639098029182745,0.8751761692239103,0.0353128387363618,0.01282359298702193,0.0076390682499857905,0.11200023778906777,0.03318194259442678,0.7230728774899724,0.06654923204447118,0.012461267467769238,0.011189770337293454,0.2644658550422584,0.06651621152535718,0
4FGL J2005.1+7003,-0.69281739,19.436934,-25.9378572,-28.1404007,8.23973588,1.6395103,0.10197072,0.16937901,3.6004643,3.61719151,-0.6046077,-0.15619737,-0.27748528,-0.2535825,-0.48871142,-0.64478475,AGN,bll,3FGL J2004.8+7003,1RXS J200504.0+700445,0,0.99578427808878,0.002425287134821547,0.0019908115902382115,0.0013151692603980828,0.002224910320981717,0.001541841358489165,0.9870969298805465,0.013910115942327972,0.0010609990210732614,0.002263392597155158,0.01184207109838031,0.012931902507985399,0.9633344798979503,0.012449773422949445,0.008198898529516005,0.006315265741753885,0.028466621572533726,0.00943188876405409,0.9269325450335274,0.013885770584593976,0.004730060358602777,0.00193016990042598,0.06833739460786975,0.013436808415629919,0
4FGL J2005.2-1822,0.314672966,-24.280762,-26.3487157,-28.0173323,7.17591337,2.4828835,0.12575172,2.443605E-4,0.0,3.02120167,-0.4316215,-0.7211803,-0.82031316,-0.56377524,-0.96398187,0.74965656,AGN,fsrq,,PKS 2002-185,0,0.9859872399723512,0.012962495198948302,0.002169589189535849,0.0018974080749352242,0.011843170838112961,0.01193247942414191,0.9856216618030035,0.014267353172515372,4.519915947808403E-4,9.878420466262854E-4,0.013926346602215561,0.013719752345506786,0.9493312578595104,0.019697066577734863,0.007457508230191595,0.005640701898452471,0.04321123391029776,0.017222535295636304,0.9694026466561245,0.009559966453250045,0.0017229746326677267,9.577014694310638E-4,0.02887437871120778,0.009355305723527689,0
4FGL J2005.5+7752,-0.870574741,22.733353,-24.3879978,-27.7300626,6.8112142,2.1416385,0.028213028,0.050822116,3.7340195,5.93712643,-0.16644403,-0.51598877,-0.61673546,-0.5463525,-0.71152747,-0.6642476,AGN,bll,3FGL J2005.2+7752,S5 2007+77,0,0.994156174586617,0.0035576663254337417,4.489916959870064E-4,2.617063066293641E-4,0.005394833717396057,0.003480485114128957,0.9887916772060669,0.009091397373693456,8.519762022431828E-4,0.0018276841673975522,0.010356346591690088,0.008448498112819515,0.9747436970014688,0.00919659157881007,0.004752461293223216,0.003089790020211738,0.020503841705307974,0.0077072931389074615,0.9966649949927214,0.0014468698710554673,4.214118462176929E-4,2.24479535842556E-4,0.002913593161060727,0.0013676471864733678,0
4FGL J2005.8+6424,-0.975622202,16.77043,-26.4007753,-28.2168124,7.29822439,2.3159003,0.13315266,0.24486135,3.5478675,3.97905178,0.9982964,-0.22553544,-0.6849343,-0.60249645,-0.86965984,-0.99926305,AGN,fsrq,,87GB 200541.3+641601,0,0.9331264234949949,0.04541495667667143,0.047660549375185005,0.03556398932886138,0.019213027129820228,0.018480156538674353,0.955439039649299,0.04054005820909369,0.006663543418995225,0.014495853174753527,0.03789741693170562,0.03525220387035104,0.8529500573165533,0.047413395074213355,0.06546322169867716,0.028726865388650737,0.08158672098476956,0.02741277901179741,0.8672964155150964,0.035120081405410265,0.034737507656488045,0.014888566934209358,0.09796607682841557,0.030756445880139673,0
4FGL J2005.9-2309,0.988140235,-26.137108,-25.1279558,-27.8690766,6.32123309,2.3990347,0.06122432,0.09770407,2.6547441,5.596336,-0.3401761,-0.5369394,-0.7174032,-0.7436743,-0.70089364,-0.99999833,AGN,fsrq,3FGL J2006.0-2311,TXS 2002-233,0,0.9993388339388515,4.550734192267659E-4,7.260061048624488E-5,4.589893688236988E-5,5.885654506622758E-4,4.3619716041629763E-4,0.9952753237213489,0.005539614901418733,1.563919513887288E-4,4.895727460187032E-4,0.004568284327262495,0.005396874691731447,0.9743187981326688,0.007365923753880106,0.0037129400255231653,0.001569900781501028,0.021968261841807987,0.006777148451702423,0.9984406547698041,6.797235177238697E-4,1.2846227076648853E-4,7.096323092203394E-5,0.001430882959429239,6.596232528925429E-4,0
4FGL J2007.2-1433,-0.934888374,-23.22459,-26.3312409,-28.152766,6.72368916,2.7062736,0.22307806,0.75459313,5.3564267,1.72566062,-0.50127596,-0.45931968,-0.7111452,-0.9716463,-0.21683,-0.99999917,AGN,bcu,,NVSS J200711-143205,4,0.3688481512493611,0.19101811184893494,0.4999672808303102,0.20651327897550245,0.1311845679203289,0.09722446182516285,0.3533209757840808,0.27855886249734074,0.4930194926948114,0.3105886634882554,0.15365953152110792,0.11821176317400242,0.361816800252856,0.07394747103764633,0.3786603117597277,0.07706530462813815,0.2595228879874163,0.05336270375723358,0.10622804907863062,0.051876896677520976,0.5215322609201473,0.17672350880292756,0.3722396900012221,0.14944240305192086,0
4FGL J2007.2+6607,0.30256859,17.45159,-25.8208465,-27.942989,6.90824369,2.5456042,0.121858336,0.1540291,2.3216183,4.10626272,0.07107566,-0.7222838,-0.77621543,-0.7568244,-1.0,0.9999992,AGN,fsrq,3FGL J2007.3+6605,TXS 2007+659,0,0.993916914651975,0.003942947374599879,0.003601770681471732,0.002849445136397385,0.0024813146665533525,0.0017505894063997202,0.9773739453642638,0.02425077724121307,0.0027325071180035257,0.006116728623287161,0.01989354751773251,0.021428847258124897,0.9470198734522454,0.01865804307419628,0.01380175966373627,0.009174870271534689,0.039178366884018254,0.013379781663347327,0.9672513170015442,0.011299541962736095,0.005505621216999496,0.002630774761478387,0.027243061781456274,0.010378646758540852,0
4FGL J2007.3-7728,-0.825235088,-30.525288,-26.4200957,-28.2798717,6.79499768,2.159195,0.1599207,0.3612483,3.9117465,4.16466835,0.99209094,-0.39846018,-0.566404,-0.7766008,-0.99986404,0.061289452,AGN,bcu,3FGL J2007.7-7728,PKS 2000-776,0,0.9415853039717985,0.04151407297357986,0.01653597643840922,0.013076042666625863,0.04187871958979227,0.03432395882514916,0.9502623518880082,0.05450322678672765,0.005704641541882299,0.013108086199315715,0.044033006570109536,0.04744179003130268,0.6929585469834451,0.06216363362527793,0.15155571336552817,0.04521092430191275,0.15548573965102666,0.03888281728196323,0.9451090318267815,0.016335676285467057,0.006677257888186948,0.0032625246542741094,0.048213710285031484,0.015202071478954401,0
4FGL J2007.9-4432,-0.928256008,-31.846054,-25.4532597,-28.0644631,6.12599372,2.4676857,0.07651946,0.1315514,2.8750308,4.34705847,-0.3935045,-0.61244696,-0.7471687,-0.8455488,-0.70438784,-0.9999739,AGN,nlsy1,3FGL J2007.8-4429,PKS 2004-447,0,0.9968879735286031,0.01461808645100858,5.402982201881216E-4,0.0033974269273450357,0.002571728251208561,0.011635628725641419,0.9862024483294937,0.01758878211487947,4.7802521234565146E-4,0.0014596961206185134,0.013319526458160752,0.017210751887621063,0.9702671957295721,0.00996006371940371,0.004121677756755892,0.0026775956555050314,0.02561112651367202,0.00928035589491798,0.9907181672415062,0.0030545033748722436,0.001164833790446801,5.909660497685319E-4,0.00811699896804689,0.0028539369528362067,0
4FGL J2009.4-4849,0.0936616401,-32.60257,-24.1807174,-27.4031041,7.35937789,1.7492347,0.031054867,0.040194456,2.8638415,5.04002787,0.37072572,-0.35157803,-0.41902477,-0.37545252,-0.5536475,-0.25829345,AGN,BLL,3FGL J2009.3-4849,PKS 2005-489,0,0.9962210706009121,0.002799261172386212,1.4621131858197237E-4,1.0286092231756003E-4,0.003632718080505849,0.0027600209217189726,0.9921483266487943,0.007874378162558662,2.738960084123053E-4,7.033479333638889E-4,0.007577777342793238,0.0075658588131671265,0.9577644356971589,0.017867207386721498,0.005085881768471496,0.004200644458319096,0.03714968253436968,0.016351108523607546,0.9921534138521392,0.003728364666622797,2.4465165716887317E-4,1.3870589891318288E-4,0.007601934490691925,0.003700115247273654,0
4FGL J2009.9+3544,-0.697861489,1.3593975,-25.6681662,-27.2193328,8.25563931,2.06734,0.26966977,0.105161116,0.8682283,3.12519366,0.9956633,0.6256121,-0.71536916,-0.43630886,-0.731397,-0.62033755,AGN,bcu,,B2 2008+35,0,0.5565841418151521,0.16887820692194402,0.001366793212576966,0.0011988541207139179,0.442049064972271,0.16878265419059504,0.5009938553320913,0.22929968011720483,0.007791631914614351,0.022945312914901324,0.4912145127532944,0.22868405373015147,0.6222160231843316,0.06774587433471985,0.02614991873878496,0.010571461117035625,0.3516340580768834,0.06525343791373903,0.5564382315249,0.06293156275089108,0.012771802526993678,0.006924580694974491,0.43078996594810626,0.06231079913030356,0
4FGL J2010.0+0726,0.209933427,-13.74509,-26.5591261,-27.830701,7.0060713,2.5378888,0.27463165,0.22039011,1.5846751,2.09920827,-0.99991256,0.9984093,-0.7168643,-0.7856458,-0.99999046,0.64120686,AGN,fsrq,,TXS 2007+073,4096,0.9588788634810693,0.031177932081177535,0.008467383298122211,0.007920532751123999,0.03265375322080869,0.027953791583262232,0.9183723724129752,0.07330709529406507,0.016980835180224755,0.02863602975411384,0.06464679240679992,0.05755076821076902,0.7099913979827096,0.05557310434452535,0.0634378318385356,0.021917457101458333,0.22657077017875482,0.04844246927955028,0.7690474386154443,0.05305763850676851,0.03213808783982099,0.014795895156787009,0.1988144735447347,0.05091213554827399,0
4FGL J2010.0+7229,0.117196153,20.167343,-24.8384861,-27.8154184,6.90319319,2.1980045,0.04179878,0.103627875,4.9542937,4.32809521,-0.15401174,-0.58676064,-0.601078,-0.6297612,-0.7386562,-0.88719064,AGN,bll,3FGL J2010.3+7228,4C +72.28,0,0.982320731657415,0.03547776305976956,0.003418203307233301,0.012274860327732619,0.0142610650353518,0.024062567166170713,0.9711166858588888,0.022880101599288136,0.004049279543899723,0.006617244312458965,0.024834034597211486,0.019898169610109095,0.9644901268531239,0.017839472525204736,0.011324716452025315,0.010718299457919366,0.024185156694850794,0.01255850862016425,0.9495995195417695,0.011199538132712147,0.014665869714348932,0.004711515473584901,0.03573461074388172,0.009192034372374676,0
4FGL J2011.6-1546,-0.436443881,-24.688246,-26.064305,-27.8128003,6.24591927,2.8201115,0.23845299,0.33470994,2.8371098,2.86394986,0.9008487,-0.69036824,-0.80236965,-0.9233786,-0.9999933,-0.51889986,AGN,fsrq,,PKS 2008-159,16,0.9820157309463114,0.019276621593945442,0.009310882836789599,0.009483497881645514,0.00867338621689891,0.013147797683255304,0.8188266335295267,0.12285651989172004,0.07042948025528477,0.08726347651426568,0.11074388621518863,0.0688796333201863,0.7866826842343357,0.05408437525531837,0.05569341569264942,0.019863894756057168,0.15762390007301488,0.044597765593724144,0.6754385839444668,0.04033641027941933,0.08353508251172655,0.02238311159621693,0.2410263335438068,0.03838598484607234,0
4FGL J2012.0+4629,0.805320163,6.86323,-23.9744586,-27.1680601,7.45422187,1.9249882,0.035037916,0.09870337,5.528384,6.17226619,0.9529815,-0.39511332,-0.45538765,-0.46722287,-0.6623879,-0.5631265,AGN,bll,3FGL J2012.0+4629,7C 2010+4619,0,0.9835261350310027,0.009712787342468403,9.424402713777097E-4,8.340954152752663E-4,0.015531424697619355,0.009385809503720487,0.947007842287413,0.07324700076924012,0.0021351029868091342,0.007730484230514836,0.05085705472577798,0.07212603272284158,0.9250511328912024,0.028679947741090405,0.012909222514266341,0.008886740764267462,0.06203964459453128,0.025247138852029147,0.9790468486490076,0.008366711206557442,0.0014757111836666385,8.232390014733284E-4,0.019477440167325805,0.008183839478251695,0
4FGL J2012.2-1646,0.478937138,-25.213833,-25.5455343,-27.7793663,6.51261423,2.7109063,0.112491146,0.38869563,6.0163097,4.50937,-0.18461052,-0.5439124,-0.7845263,-0.87723345,-0.99993277,-0.9804901,AGN,bll,3FGL J2012.1-1643,PMN J2012-1646,0,0.9274874534541602,0.06007714893910881,0.0680809897572429,0.05795939959502876,0.004431556788597037,0.005176806056915713,0.8259808597352183,0.1569527124323123,0.08510883838932429,0.12280036410330121,0.08891030187545741,0.07392233582477672,0.6731492100371894,0.07392753515897296,0.22534633495146528,0.06483098893326264,0.10150445501134538,0.03570229471282032,0.7650265265342588,0.053601607565087465,0.10422954006750688,0.03786991532077252,0.13074393339823423,0.040836684953278746,0
4FGL J2013.0-3717,-0.680547846,-31.544271,-26.5229242,-28.3115993,6.93995029,2.355608,0.16571322,0.0933564,0.96889466,2.51817955,0.99892694,-0.5185238,-0.6831348,-0.7291806,-0.75127006,-0.999524,AGN,bcu,,AT20G J201248-371941,0,0.9324309030991123,0.044111253610753666,0.002924429009964171,0.0019228926262341794,0.06464466789092335,0.04320069861151747,0.9506668764037455,0.04604549580529365,0.002501227650478651,0.004059406319047895,0.046831895945775776,0.04506270823803017,0.9154390801379672,0.024131916044450266,0.010694758784405576,0.0047903833685786,0.07386616107762721,0.021374610355647597,0.9183797441563996,0.014407496641603488,0.01043695125699461,0.0036302136457949364,0.07118330458660573,0.0132790643356826,0
4FGL J2014.3-0047,-0.405111537,-18.749844,-25.9445548,-28.1110333,8.12187182,1.960172,0.10003648,0.025104845,0.6059357,3.25570987,0.99105793,-0.5326723,-0.5067445,-0.40928772,-0.7008441,-0.31490913,AGN,bll,3FGL J2014.3-0047,PMN J2014-0047,0,0.9958114972959474,0.002075406202429883,3.4860501605086516E-4,1.9339369901297875E-4,0.003839897688001709,0.001960613627671095,0.9890828793075925,0.010114370512118689,3.146747742493611E-4,5.758131761524349E-4,0.01060244591815784,0.009824759041930465,0.9701879554085404,0.008595175220203049,0.002765750646693588,0.0016937772624946636,0.02704629394476608,0.00812298117204936,0.942551148829773,0.01207794302427607,0.004433122098089527,0.0016011796166550713,0.0530157290721376,0.01173785145857284,0
4FGL J2014.5+0648,0.231215517,-15.037339,-26.0528356,-28.1222819,8.59365063,1.8063525,0.109905265,0.041984458,0.90674007,1.80110247,0.65097076,0.006937034,-0.33290783,-0.42983627,-0.37867874,-0.44575247,AGN,bll,3FGL J2014.5+0648,NVSS J201431+064849,0,0.9138936668316199,0.045633080404130714,0.004454068389278927,0.0025748624091435305,0.08165226477910115,0.0444357482192129,0.9608297919872848,0.03407803081071308,0.0040953142180169344,0.0069013183755724135,0.03507489379469831,0.03128588352765115,0.8836238269132262,0.03168598677276472,0.011775370165113368,0.00579104566800948,0.10460080292166049,0.029693794577204984,0.7451212215924746,0.0338164466144613,0.02885675047439635,0.01024256933546114,0.22602202793312903,0.03475785613287991,0
4FGL J2015.0+1621,0.697723051,-10.149559,-26.111258,-28.0609306,7.55445727,2.2665033,0.09081867,-0.024284016,0.6133171,2.27602987,0.9999914,-0.7009857,-0.66918975,-0.6689252,-0.48208916,-0.11148402,AGN,bcu,3FGL J2014.9+1623,4C +16.67,4,0.7791047595680203,0.12703265716712678,0.008676210634971808,0.005782532940127627,0.21221902979700796,0.1242764365860886,0.7617253287023389,0.16701286785459138,0.002330387837820282,0.0048971505499693126,0.23594428345984084,0.16579386534507387,0.8024852566377005,0.044199160907916785,0.02312404823022444,0.008365652550038944,0.174390695132075,0.04053620805100526,0.9022270058638815,0.01786418820482111,0.009526939098965338,0.0038430196014905553,0.08824605503715326,0.017588881100325034,0
4FGL J2015.2-0137,-0.885658767,-19.329098,-25.1691765,-27.7240318,7.26939239,2.200142,0.056941718,0.09855754,3.561441,2.50093466,0.999647,-0.40464178,-0.6063804,-0.64539886,-0.6217632,-0.88588023,AGN,bll,3FGL J2015.2-0138,PKS 2012-017,0,0.80734383051524,0.09829444702036838,0.019323880575910255,0.016761831184564067,0.1733322889088498,0.09236163825712165,0.759696112223373,0.15603542402388906,0.12319100133250797,0.1354436287680451,0.11711288644411914,0.07805812227120407,0.7175769167910375,0.06918053116735319,0.05435053099330302,0.01975546166926654,0.22807255221565936,0.06015750889351051,0.55697865513135,0.04271144151644466,0.11552499833915453,0.02895248876694772,0.3274963465294955,0.039488292416665675,0
4FGL J2015.3-1432,-0.872190785,-25.008188,-27.3788831,-28.551006,8.65319749,1.987399,0.21227254,-0.021762393,0.26175746,3.33615723,-0.996185,0.9992735,-0.6737424,-0.9999995,0.99999845,-0.99999875,AGN,bll,3FGL J2015.3-1431,NVSS J201525-143202,0,0.9996438445466036,5.746528871254943E-4,1.9460819531477596E-5,2.4272807239822896E-5,3.366946338649864E-4,5.633632256319109E-4,0.9813195849852073,0.03967917692111988,7.867757579556814E-4,0.0034105952203200268,0.017893639256837044,0.03795035787216944,0.9172062900238496,0.03389884770595757,0.005353656342191576,0.007010270701676566,0.07744005363395887,0.03275942459869291,0.9850928438683391,0.01058666898300538,5.1979246416984926E-5,9.207858731819693E-5,0.014855176885243897,0.010577780597326785,0
