Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,Missing_Values_Flag,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S
3FGL J1857.9+7319,104.41492,25.438639,-26.0539154,-27.9628285,-0.418413314,3.61074541,2.64420033,-0.750321759,-0.889999936,-0.512951894,-0.278279435,UNAS,None,1,0,0.9884264519953917,0.031956981910943184,0.001480968044085534,0.003256586695077112,0.010092579960522714,0.031022342321721248,0.9850867391283409,0.026551571424757826,0.006624314549472544,0.012443301234605908,0.008288946322186554,0.01850874694964441,0.9462116872452547,0.021185622066222192,0.013132934876083734,0.007076319692463065,0.040655377878661456,0.017944712636430767,0.9775322117755003,0.016258362872746335,0.0010272908073358606,0.0015195768932416915,0.021440497417163834,0.01597138815326822
3FGL J1857.9+5549,85.877625,21.2805,-25.8049937,-27.5050048,0.288504487,3.60226348,2.96116161,-0.792652479,-0.923378582,-0.245986566,-0.324022839,UNAS,None,16,0,0.9926861942012534,0.009907715846625562,0.0010375811973276972,0.001340860029414913,0.006276224601418988,0.009552812806474112,0.9833515830809108,0.031472086905048574,0.00749083531452502,0.01770158802073014,0.009157581604564265,0.019852480549266287,0.9250369674172291,0.031308555633923235,0.01578035364648182,0.00813774858551303,0.05918267893628914,0.027877419981912007,0.9201167633459394,0.053414249481841966,0.0038017338610898655,0.0070639160149779615,0.07608150279297075,0.05269409074091148
3FGL J1858.0-5423,342.03967,-22.678932,-26.1493354,-27.7173278,0.795387334,3.65717643,2.11925507,0.376607214,-0.438344574,-0.801167519,-0.374118033,UNAS,None,0,0,0.9405541727450498,0.0661460462593842,0.03627519774386351,0.04775120152816344,0.023170629511086643,0.036839580007439886,0.9436783341005452,0.071005231492359,0.017807879452674782,0.028425227358272177,0.03851378644678,0.05012375355904402,0.9002767237077562,0.03505825355014263,0.04833406633001289,0.024164133446886518,0.05138920996223085,0.01995591649801329,0.7711003946875851,0.0999562095418595,0.09241221772512756,0.08483834045204443,0.1364873875872874,0.072188135510233
3FGL J1900.3+0411c,37.683273,-0.076213814,-24.3450576,-25.7824983,0.581265735,3.71981654,2.22172856,-0.269178546,-0.750138453,-0.717547811,-0.509171056,UNAS,None,293,0,0.0024989675894828193,0.0031142168835436414,0.01922282981608755,0.04145533816405891,0.9782782025944297,0.0429899531015806,0.03394190922009016,0.07501029974493381,0.05081508692596005,0.06985760962454161,0.9152430038539499,0.10822927669849808,0.10249683564567391,0.03862333557611378,0.13165192261688513,0.05247243601868924,0.7658512417374409,0.0668881698999182,0.13056124716369047,0.1182199581464527,0.01102677423234826,0.011589596742568632,0.8584119786039613,0.12156729392692861
3FGL J1901.5-0126,32.800957,-2.9207902,-24.0388213,-26.5708865,0.46660817,4.10042592,2.61821175,-0.593313396,-0.78000654,-0.705584534,-0.801141342,UNAS,None,0,0,0.43970655595264363,0.19608845812160194,0.06670637525801114,0.08104486984964236,0.4935870687893453,0.2055559312191759,0.282787984517106,0.24160793095276584,0.15793590932140875,0.11443361342367844,0.5592761061614853,0.22642505848764255,0.3275680694820176,0.08892352867938569,0.19036940646643666,0.05982098819188018,0.4820625240515457,0.09187752409878931,0.3517631195815952,0.07617941412680032,0.06282921669478174,0.031483291343824056,0.5854076637236232,0.08228563697626454
3FGL J1902.3-3702c,359.87668,-17.962765,-25.7444259,-27.3665607,1.14904766,3.72287163,2.3164959,0.619785144,-0.710602094,-0.742016748,-0.988383671,UNAS,None,32,0,0.1815162307000766,0.13521386103405914,0.5458339098207634,0.22246135874970493,0.27264985947916,0.18008659396007878,0.2812295607017539,0.18577275259752418,0.534024055104708,0.19143038932876008,0.18474638419353823,0.11345037477319389,0.4565208412379855,0.084386635231096,0.3624321305489122,0.08318912680854483,0.18104702821310234,0.04703211426103249,0.16281603286859764,0.05615633242567111,0.5808695356854796,0.11622571525905967,0.2563144314459228,0.08983142570606656
3FGL J1902.6+0655,40.373817,0.6821919,-24.5362462,-26.0429739,0.589871818,3.48524933,2.23073506,0.999706067,-0.696331182,-0.576087803,-0.676574594,UNAS,None,4,0,0.012405215027286403,0.019685779167555543,0.041209057148814454,0.06554060589385535,0.9463857278238992,0.0739189839259636,0.014963498352026892,0.0501741482967985,0.09607347191903824,0.1178707040630108,0.8889630297289349,0.13320440817266013,0.12292205250362448,0.042086783184583906,0.09544794858032822,0.03457957351001713,0.7816299989160472,0.05654358022344914,0.057056743822581905,0.05349804208862911,0.055008448545998324,0.04466310007111911,0.8879348076314199,0.08233863183371716
3FGL J1903.9+0052,35.13898,-2.3959641,-25.3113115,-26.530525,-3.10614664,3.87672601,2.14411569,-0.675106172,-0.99307198,0.907621515,-0.61968064,UNAS,None,0,0,0.4451960147187491,0.25595941784602366,0.0034420448319116208,0.004573368725068076,0.5513619404493393,0.25633247200540865,0.801392767334229,0.3076672678802607,0.007519363955759016,0.03310812469079402,0.19108786871001207,0.3029492963628588,0.45666808144451954,0.09220133908503732,0.07219500909282191,0.03425040035955623,0.4711369094626585,0.09002466382107255,0.9539866836872943,0.07411831584658045,1.4250535527078307E-7,1.1208525480811965E-6,0.046013173807350434,0.07411830532096607
3FGL J1904.7-0708,28.07126,-6.205411,-24.5666087,-26.8907854,-1.81398011,4.0603212,2.58703089,-0.75291069,-0.601671181,-0.686582591,-0.955007516,UNAS,None,4,0,0.6367410058945508,0.1889543451528077,0.2076441909506423,0.15779070658447647,0.1556148031548068,0.13564587536606393,0.9334804888184626,0.08914593407674105,0.009516541152535208,0.01977053602914577,0.05700297002900207,0.07847160672334497,0.47663393879761906,0.09593881958876041,0.22085833980231698,0.05838373958149504,0.302507721400064,0.0890497901824334,0.829238615830094,0.11144640764183017,0.004952066680948349,0.013488296882712532,0.1658093174889577,0.10945466809103299
3FGL J1904.9+0818,41.861507,0.79587436,-24.7988342,-26.1487794,0.157027146,3.87281991,2.29699016,0.900294817,-0.95653095,-0.203794381,-0.438750726,UNAS,None,24,0,0.044133870384769465,0.06603765968837051,0.005254284363495728,0.009287248271023363,0.9506118452517347,0.07084749667246978,0.0563597323545397,0.12574261042417295,0.019276154523528953,0.026066956940721187,0.9243641131219313,0.13150766310767767,0.24887831973228242,0.07593610843909886,0.05884590165271209,0.026458106212445712,0.6922757786150054,0.07919164930549558,0.3787886498277546,0.19120897780215168,0.001073630768856896,0.0017381067535312746,0.6201377194033885,0.19143056202333825
3FGL J1908.9+1022,44.14581,0.88411564,-24.3290688,-26.1923883,1.23878721,3.70487002,2.58535981,-0.57408956,-0.739481553,-0.868965156,-0.495757988,UNAS,None,12,0,0.005057010534963064,0.006655102727091548,0.14464846442737656,0.17089230571726058,0.8502945250376603,0.17269652959078519,0.16382587357662323,0.2323107771992322,0.1369519583364348,0.1425048403032339,0.699222168086942,0.2584348589053979,0.11125754486394486,0.04024509654732421,0.2667529991810749,0.08516789888493133,0.6219894559549802,0.08955639715690539,0.11560482749312324,0.07806939515788046,0.1418881369354944,0.12322033704000539,0.7425070355713824,0.13561395171465052
3FGL J1911.1-5318,343.71564,-24.290834,-26.151487,-27.7369206,1.22224448,3.67617357,2.45256329,-0.300007991,-0.764672099,-0.939269096,-0.999789218,UNAS,None,0,0,0.5631449122345638,0.21673420153102585,0.2274200556810082,0.1827721003547453,0.20943503208442793,0.16980998011152262,0.24606467401725313,0.17782788547514417,0.5456681615138621,0.20333267192401275,0.2082671644688848,0.11962874451532209,0.5203640161373794,0.0789560948978171,0.320628113568978,0.07274574115086364,0.1590078702936425,0.04953099514433888,0.16364131858587105,0.07048922437009254,0.7068928360802366,0.11837948764497014,0.12946584533389233,0.06979309198744962
3FGL J1911.7+0307,38.036945,-3.0762205,-24.9628551,-26.7148838,-1.58150842,3.96924996,2.32222342,-0.660914068,-0.820966254,-0.413584643,-0.625973681,UNAS,None,0,0,0.6262221252604689,0.21449383887589077,0.006482058788425358,0.007184421435305888,0.36729581595110566,0.21450624937693444,0.8209517414471956,0.22028025654421468,0.012975592020164257,0.026401928224107675,0.16607266653264002,0.21151484232650983,0.5236440801533044,0.10892967918382009,0.06963260594390931,0.027682610853054106,0.4067233139027862,0.10366719190786036,0.8967921912465031,0.06338741441132136,6.830360126999697E-5,1.0422442877696152E-4,0.10313950515222692,0.06337764115886045
3FGL J1912.7+4610,77.16672,15.772907,-26.2449416,-27.8376628,-0.550712533,3.77283065,2.38747001,-0.754386907,-0.614943671,-0.637531382,-0.685643815,UNAS,None,0,0,0.9788710399886611,0.04068241483130131,0.00400516111285918,0.005336846703337559,0.017123798898479713,0.038121958456694915,0.9762009302258136,0.030134892516080404,0.006039469171457704,0.007139364970668745,0.017759600602728746,0.026601934915030843,0.9494055738823779,0.020590183087996212,0.01612650197374419,0.008298151843072879,0.034467924143877976,0.015633630496103175,0.9698722582218413,0.013458712360875381,0.0028870094093332277,0.0021465557959558595,0.027240732368825432,0.012878592393358214
3FGL J1917.1-3024,7.5514894,-18.469482,-25.301228,-27.3935424,-0.925655328,3.83025297,2.23692131,-0.7215544,-0.587686192,-0.482373414,-0.629403992,UNAS,None,0,0,0.9337210259642371,0.06732035998027348,0.005887692368560587,0.005524886987907921,0.06039128166720229,0.0647261663543688,0.9847669236049481,0.017803238097432405,0.0029013795767419493,0.0034605968963988235,0.012331696818309836,0.015985709795949852,0.9114729405156828,0.03305558639073951,0.028164209494894614,0.012385368137227556,0.06036284998942258,0.025407899365645806,0.9376389325462444,0.02523038613202438,8.848501139590928E-4,9.819801706969558E-4,0.06147621733979655,0.02507436000093972
3FGL J1919.0+0452,40.43135,-3.888492,-25.132446,-26.7391934,-0.174482002,3.77471496,2.59626746,-0.549525816,-0.946524937,-0.195662662,-0.665254936,UNAS,None,8,0,0.4406809969810004,0.2529465616632651,0.006856205397297908,0.009041074161352495,0.5524627976217017,0.2538569056486355,0.7194881368582483,0.26094681343081805,0.029445593101980447,0.037204450351226256,0.2510662700397714,0.24231369948394957,0.4888373708085665,0.10146610642770361,0.08127815534389898,0.03581387113057609,0.42988447384753453,0.10084179364441334,0.6446401912656813,0.1488480242505639,0.001716070215383278,0.0021311434200838534,0.3536437385189355,0.14889737047937077
3FGL J1921.6+1934,53.72749,2.4459622,-25.1746553,-26.6604489,0.487728144,3.7432892,2.4935832,-0.611225931,-0.776672055,-0.670842775,-0.899959639,UNAS,None,8,0,0.1058551931371099,0.09542166536112534,0.27235960811676363,0.23457527969796507,0.6217851987461265,0.24682084330713397,0.5053686468613802,0.24375467134305195,0.10550996454222948,0.10401508752910424,0.3891213885963903,0.22472194896799264,0.29193877576489863,0.08300918041438628,0.22209402779912166,0.06748107832412205,0.48596719643597963,0.09646697606695938,0.283494330679677,0.12052989357184317,0.08223923438770436,0.03704682253022522,0.6342664349326187,0.1280100267657948
3FGL J1922.2+2313,57.02213,4.022715,-26.2647175,-27.4328507,0.45873705,3.77568188,1.62483656,0.54343816,-0.888249176,0.66459504,-0.101629736,UNAS,None,4,0,0.9632911518489965,0.0538881843268712,2.8841435316862463E-4,3.1691145344016504E-4,0.036420433797834904,0.05379145293411334,0.6920342831466838,0.3361954383740969,0.011130686299535427,0.020694998524261064,0.2968350305537807,0.3281519964002035,0.9063601786081877,0.03556316432231954,0.015901249230151508,0.00796777580717288,0.07773857216166073,0.03300605574120515,0.9691783937477761,0.03722584105050713,8.442538950441412E-5,4.0841647647466516E-4,0.030737180862719485,0.03722261275343547
3FGL J1923.2-7452,319.97302,-28.186966,-25.5568249,-27.6667116,0.42890213,3.92841487,2.21857715,-0.637719096,-0.715524675,-0.414263666,-0.583797716,UNAS,None,0,0,0.988293257050839,0.017177165144326663,9.097945903662016E-4,0.0011285419184230872,0.010796948358794684,0.016721424333839975,0.9735358159141042,0.02357468816515143,0.005312817632593486,0.006789626351460619,0.021151366453302328,0.02000054117151,0.9553013325657728,0.018925174742370036,0.01209111981452005,0.005878078695650677,0.03260754761970722,0.015172781368806306,0.9269117354845082,0.030862041874472043,0.004803568321093088,0.004976553214497861,0.0682846961943987,0.02982334168459263
3FGL J1924.8-1034,27.158272,-12.168293,-25.0149529,-27.2172164,0.0536548352,3.88408234,2.3430903,-0.703403719,-0.680436793,-0.469711058,-0.961170039,UNAS,None,4,0,0.7798455718137152,0.14070930932006984,0.09165032496624155,0.0782385572353519,0.1285041032200433,0.102711021234926,0.8153264410855096,0.14863192231965877,0.07954034388164842,0.07841155905130837,0.10513321503284201,0.09664286710103236,0.6814450210212425,0.07695900564877395,0.1570174873320293,0.05192501566874636,0.16153749164672826,0.05059331352751318,0.6667662841193043,0.08051020752362659,0.04490137792704481,0.03469282613922143,0.28833233795365093,0.07779362164016616
3FGL J1925.4+1605,51.079685,0.006574503,-24.0387403,-26.1755186,0.024512887,3.588633,2.38317895,-0.566275857,-0.785969094,-0.728158112,-0.468518191,UNAS,None,12,0,0.008464845574301218,0.010935024073183535,0.027108055297210016,0.04575193615328072,0.9644270991284888,0.05039752783564114,0.015187904171896402,0.0357492604300831,0.044098803108235766,0.05559441870145559,0.9407132927198678,0.0713203210713749,0.11167263583005306,0.04203675777155051,0.18158452000858585,0.06786303298985935,0.706742844161361,0.08159474031614875,0.20008445669789954,0.11411184100031088,0.014121601195500318,0.014254853547885981,0.7857939421066,0.11755293308022502
3FGL J1925.8-7826,315.9345,-28.253874,-25.6364533,-27.4293019,-0.0795198732,3.71058601,2.50879741,-0.818868664,-0.655381706,-0.549560612,-0.999983855,UNAS,None,1,0,0.8885504860296741,0.10825783150101742,0.015680595620456907,0.02086319466732079,0.09576891834986895,0.09946129993581611,0.8620869587943677,0.0971202556077058,0.05231150778639818,0.04865672267727229,0.08560153341923415,0.06787769147900553,0.8220979033699283,0.04806754859594667,0.07732619443446806,0.02684577111567279,0.1005759021956037,0.03482693314977919,0.7188988187276721,0.07325320230723026,0.04686228332614438,0.03281614964734133,0.23423889794618338,0.0694897833210068
3FGL J1928.4+1838,53.65617,0.577399,-24.5445794,-26.226767,0.336115805,3.72963876,2.41559839,0.572269408,-0.774052009,-0.767541879,-0.440627902,UNAS,None,25,0,0.014191943478876461,0.02016406764352097,0.13891727252187894,0.17282420659765335,0.8468907839992446,0.1749928751959218,0.03492387256366024,0.07247312499850281,0.04043665285979142,0.059743037366198605,0.9246394745765483,0.10244123907555293,0.1478096186334429,0.05014560094166797,0.1683958310474051,0.06295769566687658,0.683794550319152,0.08328659231513269,0.19892629272562537,0.11451738396037835,0.02365815203118416,0.0239240298610043,0.7774155552431905,0.11921474995542355
3FGL J1931.1+1659,52.51871,-0.7662914,-24.6084391,-26.26879,1.33726103,3.95262801,2.3731966,0.499071574,-0.618652542,-0.805020578,-0.999909224,UNAS,None,9,0,0.005261265266535544,0.005502752834524625,0.6697705408235918,0.23248878466615414,0.3249681939098725,0.23139633428254172,0.004840739212432929,0.012380910461830387,0.4506547863197002,0.22046421325351584,0.544504474467867,0.2221181601709083,0.05000499058579953,0.02225073760599894,0.4491944413759305,0.08257198326768146,0.5008005680382699,0.08210177519294332,0.04134429874989062,0.02729156606768609,0.44411928258789424,0.1419814858365836,0.514536418662215,0.14182153197294112
3FGL J1934.2+6002,91.82652,18.216028,-26.332201,-27.9616252,-0.144723236,3.57445314,2.14034843,-0.86564881,-0.206444684,-0.591883067,-0.634194476,UNAS,None,0,0,0.9952628172127412,0.004716205642910969,0.0023596075735711295,0.0031756853753981363,0.0023775752136876043,0.0026565951749629676,0.9601662795631131,0.041656549797971516,0.019518557974098367,0.023596655009895377,0.02031516246278843,0.025950811947339315,0.9648795611301708,0.01299157768541712,0.013201438759792152,0.007158305686381483,0.02191900011003699,0.009162661822469408,0.9455918173914399,0.02354845036894647,0.020876412311799358,0.01302756688025235,0.03353177029676068,0.018079101140932263
3FGL J1935.2-7924c,314.79874,-28.637846,-25.4793888,-27.2914354,0.631090598,3.81255002,2.56061387,-0.181920095,-0.915960647,-0.619497481,-0.470967529,UNAS,None,49,0,0.9568988255712059,0.048775681997776696,0.005391162309920018,0.006231450088590249,0.0377100121188741,0.04707230305278558,0.9689030602738121,0.04081102292035928,0.006637143880848316,0.01228068957604504,0.0244597958453396,0.0328775326719355,0.8627968295627781,0.0419381754622488,0.04142773780505115,0.018371522627036986,0.09577543263217067,0.034042661518584975,0.7640351481987351,0.07898932031684883,0.014199937409690474,0.01571523018442393,0.22176491439157436,0.07772883648585119
3FGL J1936.6-4215,356.66437,-25.835772,-26.2269015,-27.7016935,1.00457214,3.49348569,2.3081851,-0.501260925,-0.33866864,-0.832791844,-0.99994162,UNAS,None,0,0,0.5565306022194566,0.21703515399657047,0.40405702572968094,0.22005334585704697,0.03941237205086233,0.04241894587220645,0.12843724904735945,0.11126857681431221,0.6809514926944951,0.17511144390085573,0.19061125825814554,0.12051954730243762,0.5920251391028207,0.08218379143259855,0.2661098293920984,0.0715496008519411,0.1418650315050808,0.04671180498806755,0.14134161784552549,0.05946056723650038,0.7659764614404446,0.09163508320575722,0.09268192071402984,0.0447593251627962
3FGL J1943.8+2518,61.2224,0.70882004,-24.8167271,-26.6096154,-0.246249684,3.7008507,2.35311937,-0.484935078,-0.764582328,-0.697108608,-0.627507894,UNAS,None,9,0,0.02946448975225289,0.040331755733193274,0.027807064476101876,0.043693550919875375,0.9427284457716453,0.07195391106934824,0.020731137085670773,0.049238148972968805,0.03158590753452008,0.0363907402876261,0.9476829553798091,0.06778077308269558,0.26684090182782433,0.07909489901328778,0.12325675195941903,0.0404967538195688,0.6099023462127566,0.088927305204653,0.4658020939945663,0.12748630272519554,0.010643597734078988,0.00783139890175651,0.5235543082713547,0.1277475923344927
3FGL J1944.0-0535,33.905834,-14.228732,-25.9409481,-27.2661508,0.259434636,3.93568024,2.34604621,-0.71381488,-0.876823752,-0.696438217,0.454214719,UNAS,None,0,0,0.9851475862029279,0.02028247811861533,0.0025823873644556703,0.003369173026026981,0.012270026432616423,0.019167647648956582,0.989826321797774,0.015362978652279617,0.001751735546641745,0.004442000821604578,0.00842194265558422,0.012322750174035824,0.9398680003418126,0.021731483935846292,0.016621760168512544,0.008178435590304655,0.04351023948967475,0.017994872901594985,0.9735825412385375,0.02279417434658469,2.045299753215179E-4,5.799941731330767E-4,0.02621292878614102,0.02276891583041104
3FGL J1944.1+3919,73.482346,7.5842066,-25.8635023,-27.5000418,-0.152681075,4.01276082,2.18445706,-0.529902114,-0.544581342,-0.621642657,-0.700973648,UNAS,None,0,0,0.9517294855799712,0.054772808369392974,0.005686220455529721,0.012409459576076674,0.042584293964499025,0.051283381743723586,0.9276974844515604,0.06722327268602048,0.00691604720105185,0.00703027666730987,0.06538646834738777,0.06442343536693428,0.9331038174042209,0.027758457616093028,0.020331602407046474,0.009894363727593187,0.04656458018873257,0.021977473585293096,0.9454166991646483,0.017180784144631586,0.004147537057646284,0.002709841050557921,0.05043576377770543,0.016554894667369015
3FGL J1944.8+4300,76.80705,9.241224,-26.3541453,-27.6865051,0.161007131,3.68251684,2.01612997,0.996842518,-0.335633971,-0.359137414,-0.712478365,UNAS,None,0,0,0.9807789405909397,0.023159038297156587,0.0030477823712210662,0.003674881847294023,0.0161732770378391,0.02154583237595427,0.8716686421709592,0.1248605509050969,0.023403962224215768,0.026002475673214138,0.10492739560482514,0.11315355227959864,0.9385542354875375,0.024086805295263768,0.01893208750800374,0.009532999753596741,0.04251367700445886,0.019726149196136952,0.8933455020826946,0.04885217592661874,0.02271383430194713,0.015653059887025162,0.08394066361535821,0.043438969473585685
3FGL J1945.3+7329,105.5634,22.2226,-26.2047384,-27.710725,1.0140953,3.62414733,2.5431397,-0.537325869,-0.86372417,-0.562723316,-0.999951066,UNAS,None,16,0,0.9442841120052721,0.07055093868524812,0.0105044647865969,0.013054006387304062,0.04521142320813111,0.06552461452144977,0.5449247205727568,0.21217510571182369,0.38121840637214244,0.19847407328659558,0.07385687305510066,0.06791406489865671,0.7766511488096423,0.05867252919803655,0.11939514441728431,0.041540137175448154,0.10395370677307351,0.03532438175694547,0.4731652892506852,0.12384707775732547,0.3623370009360274,0.14235038356038232,0.1644977098132874,0.06503418340754802
3FGL J1947.4-1121,28.898922,-17.508055,-25.750937,-27.3884167,1.12591233,3.72373968,2.27799249,-0.559049651,-0.688276194,-0.621214393,-0.999972795,UNAS,None,1,0,0.28694359985175627,0.17348657181773158,0.21739831819473174,0.1525389568382904,0.4956580819535121,0.1970483744360296,0.3266274713056717,0.17258048169517412,0.4701098702829637,0.17442089101780792,0.20326265841136462,0.11817969489787479,0.5503044607925803,0.07436472203116153,0.26311533935407655,0.06239411675758903,0.18658019985334307,0.05069232796430662,0.2983722038334197,0.0820865876662635,0.40046916000924043,0.11976876925921845,0.30115863615733973,0.08227333505843978
3FGL J1947.9-0743,32.376366,-16.044998,-25.6064642,-27.3433667,0.642622917,3.96894752,2.39025426,-0.168457198,-0.807193737,-0.512826098,-0.999985184,UNAS,None,1,0,0.9672249891891356,0.03771023340152673,0.009937266524811141,0.012884748006738738,0.022837744286053223,0.03310397368933111,0.8670019648015848,0.10608074990994468,0.054490251771645196,0.049201913515920806,0.07850778342677006,0.07509596417894965,0.8094582962552576,0.054405891309074444,0.1023634455766221,0.03691486777422432,0.08817825816812037,0.03610357363420563,0.6742227949689787,0.06652046123490747,0.06668998678716426,0.03637415040845777,0.259087218243857,0.06326531266015178
3FGL J1948.1-7059,324.35275,-30.140432,-26.218891,-27.6277056,-1.56565438,3.57576963,2.58052206,-0.745949511,-0.767586146,-0.555850367,-0.672395907,UNAS,None,0,0,0.992424633085117,0.0158050318724893,5.042111766286334E-4,6.341129475147336E-4,0.007071155738254426,0.015720744432105763,0.9869545571872019,0.017804560329461663,0.0021399054227951154,0.0050769025090004515,0.010905537390002999,0.014476852968939692,0.9346375216334282,0.022778986256120386,0.01645421045980534,0.006791649805063127,0.048908267906766625,0.019070032389017725,0.9566788084740124,0.023890312750874824,2.7216562106109165E-4,3.4031960180437695E-4,0.043049025904926555,0.023829282973689324
3FGL J1949.5-1454,25.713774,-19.46297,-25.7063376,-27.4302115,1.20949807,3.93148667,2.31945944,0.722197465,-0.665375369,-0.700188712,-0.99997669,UNAS,None,1,0,0.6904072012145754,0.1998222994645361,0.24025079455715603,0.18480239604612425,0.06934200422826851,0.07153205392524019,0.45480000687545313,0.2317497043329248,0.37596801172095073,0.2059860534696255,0.16923198140359613,0.11319634103995628,0.4491735648716349,0.0926736651030223,0.4131469289547981,0.08847638207355897,0.13767950617356695,0.04178680150041809,0.29875669032607277,0.08990774921095906,0.4696455604448092,0.11800285056461544,0.23159774922911797,0.09061841784110368
3FGL J1949.6+2355,60.689686,-1.1151838,-25.1393132,-26.5609909,0.506192975,3.4023078,2.29429269,-0.448688198,-0.354678052,-0.879225899,-0.48743854,UNAS,None,0,0,0.05958968019905094,0.07574865082402797,0.33498385046684637,0.2588886172053322,0.6054264693341026,0.2635095749173941,0.09347316180400406,0.1486376989919601,0.19056735857371673,0.1800407822425188,0.7159594796222792,0.21999992742768346,0.28844531501896253,0.0756480253899431,0.17752039110634654,0.05849891424561804,0.5340342938746908,0.0872132297603546,0.22624330514163996,0.11674805107835519,0.15831151893690934,0.12496712736275326,0.6154451759214508,0.1556741935224189
3FGL J1949.7-8109,312.7191,-29.01129,-25.7549294,-27.4284895,0.644817413,4.08451097,2.32542396,-0.238905504,-0.801227697,-0.376383272,-0.814658362,UNAS,None,1,0,0.9893603430434816,0.011735207798736578,0.003318574185159038,0.005983143821696086,0.007321082771359345,0.009101864387575721,0.9739002771438406,0.021564226637883634,0.005310637119903084,0.005594432942417752,0.020789085736256326,0.018656935408139914,0.9107083469719022,0.03720216713760908,0.041415750464619684,0.023033220123039724,0.04787590256347816,0.02362924969251556,0.8592588364249043,0.04417285366980361,0.009124352937320236,0.007512658976804615,0.13161681063777544,0.0427072843876876
3FGL J1950.2+1215,50.650112,-7.117476,-24.8503481,-27.0702045,1.34501167,3.91487302,2.62603164,-0.595022476,-0.739283877,-0.923072079,-0.999804924,UNAS,None,0,0,0.397579700956663,0.19261405576261073,0.3389902719618649,0.20234150661738634,0.26343002708147206,0.18122045232307615,0.033062969776790394,0.04984300541900578,0.5628232450582343,0.19258580514507526,0.4041137851649754,0.1883276726621607,0.39689093942276993,0.07665051492727475,0.3511398178308008,0.07512754501416724,0.2519692427464293,0.06454639014864466,0.08671529181491687,0.03510801358796779,0.715424653888332,0.10548193253014654,0.1978600542967513,0.08477426888723703
3FGL J1951.3+6909,101.45474,20.140192,-25.9669524,-27.7527497,0.327030518,3.85272715,2.69775534,-0.798719371,-0.869398985,-0.682808936,-0.455984802,UNAS,None,1,0,0.9942574009500578,0.006718535010899285,9.137206649559402E-4,0.001181652212719267,0.004828878384986274,0.006203887206624172,0.9838144255562994,0.020914465105578733,0.0068011792581109225,0.010180174402184567,0.00938439518558967,0.014428388107348436,0.9599859218037552,0.016617021198979915,0.010946383366084288,0.005788000067852283,0.02906769483016049,0.013591707335440665,0.950971391977192,0.028103990123035865,0.006918278365593033,0.007343532821539806,0.04211032965721491,0.026426794994860964
3FGL J1951.8-1102,29.69057,-18.35873,-26.0771657,-27.3946492,0.763988598,3.60739073,2.104774,0.980436038,-0.450261045,-0.649251771,-0.429269292,UNAS,None,16,0,0.9829861971675771,0.01729341484506475,0.0064389292520951585,0.009552505629121277,0.010574873580327892,0.011053977702279377,0.9571070539901976,0.060449906558479365,0.012927937371259362,0.023453755485920682,0.02996500863854313,0.04550286555506399,0.9150230347006346,0.029888436086197925,0.03580384174720322,0.01758047192660072,0.049173123552162086,0.018685183896581564,0.6865660781824843,0.10363465633949678,0.07265416875219188,0.06266762105568552,0.24077975306532387,0.09263949996323698
3FGL J1953.3+3847,73.91022,5.7793865,-25.3301816,-27.0536377,0.822902532,3.63228577,2.55981278,-0.452286845,-0.745623553,-0.764915807,-0.999951154,UNAS,None,0,0,0.47189296229971445,0.20227285389230582,0.15736832919131455,0.1273426184456951,0.37073870850897095,0.20332394332283088,0.1522373969998503,0.1308289678172129,0.37244154561876264,0.18647669084155594,0.475321057381387,0.20392220382826595,0.5412502608983476,0.08251317962160575,0.1891530262713654,0.05167028350259312,0.26959671283028697,0.07402945106859661,0.16512914847902857,0.04765549266150637,0.4795632763435291,0.0999672735787699,0.3553075751774423,0.0838043410152859
3FGL J1953.4+7653,109.20024,22.963472,-26.2318578,-27.7829619,-0.253031886,3.96493775,2.35552359,-0.663937985,-0.760384211,-0.66450454,-0.454101581,UNAS,None,16,0,0.9933409296514053,0.007721922343207005,0.0016190209926986152,0.0017778633386381071,0.005040049355895993,0.007050835960673688,0.9910188823939103,0.008979923466546282,0.0035148794219023297,0.003844934876698795,0.005466238184187322,0.006741538356809435,0.9711981714702249,0.012733062689745774,0.009065399085609892,0.005548957174490083,0.019736429444165225,0.009517466175734162,0.9807158353084039,0.010538025973869644,9.329482529991671E-4,9.667072384240407E-4,0.018351216438597006,0.010376207603514489
