Source_Name_4FGL,cos(GLON),GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Pivot_Energy),LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,ln(Variability_Index),HR12,HR23,HR34,HR45,HR56,HR67,Category_4FGL,Class_4FGL,ASSOC_FGL,ASSOC1,Flags_4FGL,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,Missing_Values_Flag
4FGL J1622.0-5157c,0.7462262733727585,-1.5072814,-25.0485441,-26.7037067,7.72268119,2.4861684,0.16033924,0.13309753,1.8726096,1.57930396,-0.67071116,0.99644303,-0.6680189,-0.66485584,-0.90213495,-0.11627151,UNAS,None,,,32,0.3808750722782426,0.24599046271759015,0.6191249277217574,0.24599046271759015,0.5071172319574475,0.32924800755920053,0.49288276804255254,0.32924800755920053,0.5379642615111438,0.11658624631471445,0.46203573848885615,0.11658624631471445,0.21145765637568917,0.09401305992406347,0.7885423436243107,0.09401305992406346,0
4FGL J1622.2-7202,-0.9297062053870563,-15.5117035,-26.4905381,-28.4874527,7.18152938,2.0176394,0.14130719,0.34282467,4.3397546,1.59229097,0.99994653,-0.46722317,-0.38661885,-0.6414986,-0.8982017,-0.99995625,UNAS,None,,,0,0.1627367584361453,0.12437331205850106,0.8372632415638547,0.12437331205850108,0.20301077185762328,0.24041522219826522,0.7969892281423767,0.24041522219826522,0.09152700434604955,0.04274342086478213,0.9084729956539505,0.04274342086478213,0.1566431172201719,0.04366350917226693,0.8433568827798281,0.04366350917226693,0
4FGL J1622.5-4726,-0.8173131601795247,1.6242988,-25.0911591,-26.6971587,7.42032165,2.5570629,0.1946917,0.24550271,2.7237437,1.96683984,0.95615566,-0.5219864,-0.7344765,-0.7528848,-0.7916206,-0.99205065,UNAS,None,,,9,0.10082448773591657,0.09066413601219282,0.8991755122640834,0.09066413601219282,0.20104678351594965,0.2417239126152138,0.7989532164840504,0.2417239126152138,0.2703451920013509,0.08860541294520537,0.7296548079986491,0.08860541294520535,0.16879599355149055,0.050575217295834404,0.8312040064485096,0.050575217295834404,0
4FGL J1622.7-4934c,0.5109998804265513,0.09190126,-23.8205501,-25.4976021,7.57245846,2.8179414,0.13761015,0.32257536,6.0564313,1.80648868,-0.5615941,0.9486478,-0.5111078,-0.75535154,-0.94818014,-0.9997391,UNAS,None,,,48,0.0075836835100793944,0.06469193828755497,0.9924163164899207,0.06469193828755497,0.007237654415501384,0.01905727454865578,0.9927623455844986,0.01905727454865578,0.013050784147075683,0.008004461562608567,0.9869492158529244,0.008004461562608567,3.515316996843356E-4,2.3284737773899582E-4,0.9996484683003157,2.3284737773899582E-4,0
4FGL J1623.0-4624,-0.9856682116118132,2.2843673,-25.3953221,-26.8771381,7.88132755,2.4822807,0.17907125,0.059288446,0.9290756,1.57767376,0.99148214,-0.723899,-0.815671,-0.6638642,-0.73707867,-0.501854,UNAS,None,,,24,0.9091556524499522,0.08054653961137516,0.09084434755004778,0.08054653961137516,0.693043850349003,0.31426619387857835,0.3069561496509972,0.31426619387857835,0.8702763715759876,0.054276740576385915,0.12972362842401244,0.0542767405763859,0.5788022725215791,0.09809179774008993,0.4211977274784208,0.09809179774008993,0
4FGL J1623.7-2315c,-0.10821414697996504,18.13641,-25.7342667,-27.1518499,7.09348533,2.6212811,0.14597148,-0.0015182161,0.08199992,1.95492116,-0.7051433,0.9995863,-0.72333443,-0.79454607,-0.7698488,-0.41586524,UNAS,None,,,56,0.9268720539179877,0.07347003560991486,0.07312794608201247,0.07347003560991486,0.9510553535288155,0.11157714444771427,0.0489446464711845,0.11157714444771427,0.8316630853348254,0.06122599327416185,0.16833691466517467,0.06122599327416185,0.9350282430425026,0.03074048466194736,0.06497175695749742,0.03074048466194736,0
4FGL J1623.9-6936,0.684104804982895,-13.964253,-26.3636435,-28.459033,7.27838292,1.9929451,0.14770062,0.36102736,4.8732424,2.90920864,0.9372745,0.62783575,-0.46299222,-0.48842153,-0.9445564,-0.9999822,UNAS,None,,,0,0.34200342003623063,0.184940750114918,0.6579965799637694,0.184940750114918,0.43922541245435104,0.34973966428857384,0.5607745875456488,0.3497396642885739,0.16771058901916433,0.0706473894460133,0.8322894109808356,0.0706473894460133,0.5376391063566616,0.09471088474585282,0.4623608936433383,0.09471088474585282,0
4FGL J1624.1-4941c,0.44049287511802476,-0.15421294,-25.3982676,-26.8711453,7.92166266,2.1390903,0.2848418,0.63669026,3.4197667,2.1414449,0.6798864,-0.81674653,-0.18306775,-0.6201784,-0.8719281,-0.5214648,UNAS,None,2FGL J1624.0-4941c,,48,0.0391014400879522,0.07277084007633505,0.9608985599120479,0.07277084007633505,0.2445814146296218,0.2857481060885148,0.7554185853703782,0.2857481060885148,0.22560687530317075,0.0878086183696076,0.7743931246968292,0.0878086183696076,0.13289121083827865,0.0457980738906602,0.8671087891617213,0.0457980738906602,0
4FGL J1624.1-4417,0.2512870459841851,3.62773,-26.0008554,-27.2729097,7.52138043,2.4865823,0.21637423,0.37789613,3.5429032,1.4656293,0.99976164,-0.62152916,-0.43510166,-0.67274004,-0.932804,-0.9992606,UNAS,None,,,24,0.252377412438316,0.1711892565273566,0.747622587561684,0.1711892565273566,0.12306585477620305,0.18926295428351345,0.8769341452237969,0.18926295428351345,0.23732977230456623,0.07453506700418977,0.7626702276954338,0.07453506700418976,0.034374232927427924,0.011054652428219286,0.965625767072572,0.011054652428219286,0
4FGL J1624.9-4538,-0.5836449242323102,2.5854235,-25.7419356,-27.1604873,6.86480859,2.6074631,0.29783398,0.78958505,4.324535,2.06830642,0.99825,-0.6866162,-0.5303478,-0.9502675,-0.47640866,-0.999991,UNAS,None,,,8,0.4261367099688551,0.25182937243153275,0.573863290031145,0.25182937243153275,0.16062535056240246,0.24549403466330305,0.8393746494375975,0.24549403466330305,0.26458105290269734,0.106360427846428,0.7354189470973026,0.106360427846428,0.05564889383377727,0.041432422165986624,0.9443511061662228,0.041432422165986624,0
4FGL J1625.3-2338c,-0.060190068562222525,17.603794,-25.9132484,-27.1242426,6.75986805,2.7395866,0.366121,0.5946514,3.515253,2.2926007,0.9999351,-0.67918193,-0.73754406,-0.8737671,-0.9999999,0.9995275,UNAS,None,1FGL J1623.5-2345c,,40,0.7776090133912594,0.20883503016534707,0.2223909866087406,0.2088350301653471,0.334330835830031,0.29501634155604634,0.665669164169969,0.29501634155604634,0.4507247693488415,0.0865658495562255,0.5492752306511584,0.08656584955622551,0.23366853887554345,0.10043257773238239,0.7663314611244565,0.10043257773238239,0
4FGL J1626.0-4917c,-0.04560656790535301,-0.086029135,-24.2662732,-25.8532938,7.80910754,2.5203886,0.21276113,0.03547698,0.7135973,2.27906503,0.5420474,0.09986449,-0.84058595,-0.7228825,-0.67311585,-0.45190328,UNAS,None,3FGL J1626.2-4911,,60,0.23527545480087086,0.23652085192302463,0.7647245451991291,0.23652085192302463,0.7596557522816642,0.3059749595284923,0.24034424771833582,0.3059749595284923,0.4639382618119295,0.13257155947145266,0.5360617381880706,0.13257155947145263,0.7670916532037906,0.08366224067546428,0.23290834679620945,0.08366224067546428,0
4FGL J1626.5-4406,0.6360278199214212,3.4546638,-25.2161065,-26.994554,7.81803324,2.434517,0.16291408,0.16429725,2.2565434,3.08110651,0.9845893,0.96169984,-0.6475005,-0.5907473,-0.85835326,-0.4557757,UNAS,None,3FGL J1626.3-4406,,0,0.722708688865476,0.1777288965444382,0.277291311134524,0.1777288965444382,0.7548123061868273,0.28730690637933626,0.24518769381317265,0.28730690637933626,0.7337522065420147,0.0891832517259456,0.2662477934579855,0.08918325172594561,0.7386796285419841,0.09384612327524795,0.26132037145801584,0.09384612327524795,0
4FGL J1626.5+6257,0.9999731825050375,40.180294,-27.4161344,-29.0040591,8.22917838,1.8446058,0.20020576,0.06288543,0.69038785,2.82689864,-0.9999735,0.99959946,-0.20915622,-0.65748733,-0.14136781,-0.5942896,UNAS,None,,,0,0.9999431968037907,7.977448030537442E-5,5.680319620923481E-5,7.977448030537381E-5,0.9997168424598717,9.8566297186102E-4,2.8315754012822527E-4,9.856629718610187E-4,0.9936254105975031,0.00789252654864745,0.006374589402496918,0.007892526548647449,0.9993726598419235,3.514510002859091E-4,6.273401580764866E-4,3.5145100028591015E-4,0
4FGL J1626.6-4251,0.9998100094547779,4.3112082,-25.671443,-27.0536419,6.94729145,2.6216843,0.23000582,0.30646223,3.1157262,1.41728563,0.99868673,-0.6276031,-0.7156304,-0.7163949,-0.96645546,-0.9999469,UNAS,None,,,8,0.5004911822730885,0.22701404014757964,0.4995088177269115,0.22701404014757964,0.27920852225059045,0.2951645559515355,0.7207914777494095,0.2951645559515355,0.35651358550177276,0.0859344871371688,0.6434864144982272,0.0859344871371688,0.05544823306274488,0.018331936800323342,0.9445517669372552,0.018331936800323342,0
4FGL J1627.7-5749,-0.32900309009339207,-6.195918,-26.1472946,-27.9340854,7.12141602,2.4411902,0.16950609,0.42841205,4.5292063,2.4419796,0.9778704,-0.2870276,-0.6743297,-0.77885294,-0.99973714,-0.95990586,UNAS,None,,,0,0.07244369544467548,0.10490268774564086,0.9275563045553245,0.10490268774564085,0.14273408961208411,0.15724397625243086,0.8572659103879159,0.15724397625243086,0.1115242426210024,0.04734892853428943,0.8884757573789976,0.04734892853428943,0.11749624267955999,0.02481256525391234,0.8825037573204401,0.024812565253912337,0
4FGL J1628.0-4920,-0.23366214176901134,-0.35898736,-25.7188299,-27.3705689,7.59591169,1.6552434,0.26262343,0.8321092,3.8997595,1.8768953,-0.9997983,0.96768993,0.28611127,-0.6403173,-0.89300346,-0.9996046,UNAS,None,,,4,0.1339981976808764,0.11122484714941218,0.8660018023191235,0.11122484714941218,0.09809763059499102,0.2023482092424336,0.901902369405009,0.2023482092424336,0.22507684277355958,0.07214005981375102,0.7749231572264405,0.072140059813751,0.10009502904222252,0.037254542842523074,0.8999049709577776,0.037254542842523074,0
4FGL J1628.6-4553,-0.34810626279024387,1.9523885,-25.269155,-26.8292994,7.5744465,2.420579,0.21047384,0.21242476,2.1495054,2.12062724,0.9975386,-0.6462374,-0.68477476,-0.6811197,-0.9643073,0.12346806,UNAS,None,3FGL J1628.4-4546,,24,0.35931741561057273,0.20340138044935155,0.6406825843894274,0.20340138044935152,0.5462482509644858,0.326726886761201,0.45375174903551413,0.326726886761201,0.5056481004783699,0.10055020543754348,0.49435189952163,0.10055020543754348,0.5154582548051416,0.08755730560263517,0.4845417451948583,0.08755730560263517,0
4FGL J1629.3-4822c,-0.88013304939187,0.15445924,-24.2819853,-25.7219679,7.1838696,2.8835337,0.19762832,0.42248073,5.0668054,2.48354849,-0.22469148,0.9627925,-0.7031896,-0.8736674,-0.9390187,-0.8506766,UNAS,None,,,56,0.03616709588137819,0.11644355340201205,0.9638329041186219,0.11644355340201205,0.029986010310841357,0.08644827388113001,0.9700139896891586,0.08644827388113002,0.10471767676561274,0.06343152139812122,0.8952823232343873,0.06343152139812121,0.00643260006708104,0.003912913994201523,0.993567399932919,0.003912913994201523,0
4FGL J1630.1-1049,0.2189868728584315,24.830862,-26.5978294,-28.7844521,7.70028448,2.1049154,0.21935129,0.9997496,6.496725,1.90719477,-0.7599073,-0.6247078,0.07921566,-0.56559354,-0.9999754,-0.41538465,UNAS,None,3FGL J1630.2-1052,,2048,0.008544821087822119,0.017037561658763734,0.9914551789121778,0.017037561658763738,0.011987289894342936,0.019654373690161573,0.988012710105657,0.019654373690161576,0.10054447039497175,0.0428760027371968,0.8994555296050283,0.0428760027371968,0.0031947176527992553,0.001399569093604654,0.9968052823472008,0.001399569093604654,0
4FGL J1630.1-3546,0.8182064506896184,8.676667,-26.4363834,-27.8224187,7.15642884,2.5881436,0.27571848,0.3808609,3.1247866,2.1032403,0.9997082,-0.47060895,-0.6409401,-0.7129166,-0.9999996,0.9625531,UNAS,None,,,9,0.9001588864792236,0.11134859576204062,0.0998411135207764,0.11134859576204062,0.4642401879130255,0.3190913303605202,0.5357598120869745,0.31909133036052023,0.45224909091140125,0.08966190970302426,0.5477509090885987,0.08966190970302426,0.4426209205229873,0.12024952098279774,0.5573790794770127,0.12024952098279774,0
4FGL J1631.7-4826c,-0.965751021116548,-0.18242832,-24.6660337,-25.9635082,8.0814314,2.6426623,0.29310828,0.19223715,2.230677,1.41725211,0.5878758,-0.5432152,-0.73797876,-0.6933194,-0.8647905,-0.47111028,UNAS,None,3FGL J1632.4-4820,,292,0.14794607628584253,0.16954746659164643,0.8520539237141574,0.16954746659164646,0.25556304925175893,0.2793828280221026,0.7444369507482411,0.2793828280221026,0.28968753446112766,0.08679794963836225,0.7103124655388724,0.08679794963836225,0.041747023699459984,0.021914821032910446,0.95825297630054,0.021914821032910446,0
4FGL J1631.7-2319c,-0.9706758476330869,16.69749,-25.91018,-27.3735323,6.45082866,2.6899085,0.33719608,0.7289309,3.3480632,1.97377829,0.99877715,-0.5546695,-0.8612101,-0.8009111,-0.63550216,-0.99871194,UNAS,None,2FGL J1632.6-2328c,,32,0.5422385133929963,0.2597019248888177,0.45776148660700355,0.2597019248888177,0.253515979687767,0.24783861441722538,0.7464840203122329,0.2478386144172254,0.48905660434450976,0.09794281760980511,0.5109433956554902,0.09794281760980511,0.12845300518065061,0.07100388208137749,0.8715469948193493,0.07100388208137749,0
4FGL J1631.8+4144,-0.9999996507815602,43.12388,-27.477905,-28.9176951,8.73609871,1.7127068,0.25223145,0.08323891,0.7748026,2.66420118,0.97021025,-0.8034029,-0.7226464,0.06920311,-0.6702142,-0.03454913,UNAS,None,,,0,0.9999649960270265,2.912987470372027E-5,3.5003972973606926E-5,2.9129874703718038E-5,0.9996700762363673,0.0013984095523607268,3.2992376363274225E-4,0.0013984095523607261,0.9988822390702156,0.0024976633438864044,0.0011177609297843612,0.0024976633438864027,0.9986473021020295,7.064779577095782E-4,0.0013526978979704883,7.064779577095785E-4,0
4FGL J1632.5+3839,0.4710469323249761,42.903423,-27.0055494,-28.6004575,7.64659597,2.0338798,0.34293443,0.6239196,3.0521424,1.98620032,0.95490974,-0.8181311,0.105980664,-0.5467632,-0.9999964,0.98854655,UNAS,None,3FGL J1632.8+3838,,0,0.8575745744483623,0.13261135755337738,0.14242542555163765,0.13261135755337738,0.6000173159831796,0.3267270552359,0.39998268401682047,0.3267270552359,0.7600473310240659,0.08556634611413662,0.239952668975934,0.08556634611413663,0.5086267525581765,0.131632287561195,0.4913732474418235,0.131632287561195,0
4FGL J1634.0-4742c,-0.857026149242075,0.031737383,-24.2082469,-25.8338042,7.52451505,2.608136,0.17355554,0.64886427,6.8504314,2.31864745,-0.8806218,-0.21302798,-0.35556093,-0.747494,-0.9313297,-0.9999203,UNAS,None,2FGL J1634.4-4743c,,52,0.008292671304983946,0.08683504436900737,0.991707328695016,0.08683504436900737,0.007959007605385364,0.013219686229949493,0.9920409923946147,0.013219686229949493,0.012918673146426021,0.004838058110639057,0.987081326853574,0.0048380581106390605,0.0010461811508228665,5.905908184385707E-4,0.9989538188491772,5.905908184385707E-4,0
4FGL J1634.6-4324,0.8112009458201738,2.873995,-25.8889431,-27.1754194,8.23983196,2.2657497,0.15951763,-0.01920707,0.32161805,2.60586581,0.9994463,-0.20561688,-0.5938475,-0.587253,-0.7861941,0.1196965,UNAS,None,,,256,0.9345648947832353,0.07154697051875906,0.0654351052167647,0.07154697051875906,0.9949018770862568,0.03403104587624276,0.005098122913743288,0.03403104587624276,0.9043368118945794,0.049743291083927776,0.0956631881054206,0.04974329108392777,0.9855575631086136,0.00740982378444144,0.014442436891386377,0.00740982378444144,0
4FGL J1635.3-4159,-0.18587969605089635,3.7263649,-25.7778361,-26.9958001,6.67645446,2.9421427,0.34055766,0.84298927,3.506212,0.911143977,0.99978006,-0.41054296,-0.891477,-0.68022364,-0.99985605,0.01407138,UNAS,None,,,1,0.6721580499056145,0.31488189907514114,0.32784195009438555,0.31488189907514114,0.20370121809625674,0.28194286756874315,0.7962987819037433,0.28194286756874315,0.4012624581622752,0.08133562161798806,0.5987375418377249,0.08133562161798806,0.0019199695942378073,0.0010043954040457076,0.9980800304057622,0.0010043954040457076,0
4FGL J1635.3+4258,0.09619895183038772,42.460987,-27.3378036,-29.0443079,7.41531929,1.8246561,0.26916578,0.47965977,3.4579546,3.33229197,0.9883047,-0.2515518,-0.31810233,-0.47470427,-0.9999784,0.1992257,UNAS,None,3FGL J1635.3+4257,,0,0.9953152274577313,0.006027442048738589,0.004684772542268882,0.006027442048738588,0.998341770157096,0.005426431748105948,0.0016582298429040844,0.005426431748105947,0.7943332993999028,0.07575209602563562,0.2056667006000972,0.07575209602563564,0.9782080514740848,0.008452704038283118,0.02179194852591505,0.008452704038283116,0
