0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Flux_Density,Unc_Energy_Flux100,Spectral_Index,Signif_Curve,ln(Variability_Index),hr12,hr23,hr34,hr45,GLAT,class,CLASS1,Source_Name,SpectrumType,Pivot_Energy,ASSOC1,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
-29.289295879297484,-26.11353284402655,2.142717,1.2347326720407192,4.038187162308492,-0.18911512,-0.7566326,-0.5557504,-0.7135542,-0.2434729,OTHER,spp,3FGL J1737.3-3214c,PowerLaw,3345.9114,,36,0.18794517773045483,0.8120548222695367,0.6084149642012291,0.3915850357987703,0.6622540708147004,0.33774592918529855,0.6240071100107344,0.37599288998926567,1.0,0.256,0.028,0.037
-26.69017405573721,-26.014933790899768,2.4812584,2.011863432527035,4.274405370631676,0.63054967,-0.45847696,-0.67463505,-0.95169014,-0.20572838,OTHER,snr,3FGL J1741.1-3053,LogParabola,1871.6743,MSH 17-39,4,0.0004393498193426826,0.9995606501806761,0.1185805276457161,0.8814194723542844,0.2553764254380966,0.7446235745619045,0.23489647152189788,0.7651035284781021,1.0,0.997,1.0,1.0
-24.985228782242316,-25.498938688708847,2.720565,2.237542497892434,4.0889600789564025,-0.5900777,-0.60994786,-0.9141809,-0.6801188,-0.5787976,OTHER,spp,3FGL J1745.1-3011,LogParabola,1135.2062,,20,0.2961942359801777,0.7038057640198365,0.09034819847582641,0.9096518015241734,0.09993200264738313,0.9000679973526161,0.3174433020485681,0.6825566979514328,1.0,0.997,1.0,0.997
-26.43825447415334,-24.4004010452621,2.3217735,0.2686719217144097,4.223225948012447,-0.7390046,-0.68623245,-0.48663518,-0.6835484,-0.039297067,OTHER,spp,3FGL J1745.6-2859c,PowerLaw,2545.4705,,544,0.6299802772957811,0.37001972270421246,0.9709242967240211,0.029075703275977572,0.9721581838178074,0.027841816182193054,0.5470491220487197,0.452950877951281,0.0,0.0,0.001,0.253
-26.392478942783246,-24.715495375954863,2.4289012,2.2350618771289112,4.044149564995911,0.92160136,-0.33983308,-0.6533861,-0.82222444,-0.10315697,OTHER,pwn,3FGL J1746.3-2851c,LogParabola,2933.66,PWN G0.13-0.11,48,4.692265230710202e-05,0.9999530773476696,0.0912941609090417,0.9087058390909596,0.10335704219722776,0.8966429578027727,0.17519759453991307,0.8248024054600862,1.0,0.997,1.0,1.0
-25.44785171776443,-26.141716550034623,2.0920227,2.2453754038204106,4.323004081882802,-0.23158383,-0.47418985,-0.6544078,-0.9094432,1.6885995,OTHER,glc,3FGL J1748.0-2447,LogParabola,1280.3826,Terzan 5,0,0.0012147890096299019,0.9987852109903765,0.048911285312167825,0.9510887146878325,0.09855003236893436,0.9014499676310666,0.2469614945116107,0.7530385054883897,1.0,0.997,1.0,1.0
-24.932196419985136,-26.517430272837593,2.63544,0.4952769916664302,3.8173020989896473,-0.6184555,-0.79674983,-0.6398424,-0.95089775,3.791172,OTHER,glc,3FGL J1748.9-2021,PowerLaw,598.3107,NGC 6440,0,0.8149488938959188,0.18505110610407358,0.9171368813057968,0.08286311869420364,0.928940883918705,0.07105911608129505,0.7116065921952731,0.28839340780472694,0.0,0.0,0.0,0.0
-27.218134213030723,-26.913517358970356,2.3378122,0.9839172757682524,3.676056694671279,-0.5661407,-0.65703297,-0.6788159,-0.8916788,-5.0206733,OTHER,glc,3FGL J1750.2-3704,PowerLaw,1128.9801,NGC 6441,0,0.408631359538546,0.5913686404614572,0.44005195395550806,0.559948046044492,0.6106163401755969,0.3893836598244029,0.7532364763465803,0.24676352365341947,1.0,0.711,0.037,0.0
-24.66394677633159,-25.424299788765644,2.3350856,2.751204921918363,4.607184604658346,-0.2704188,-0.5957562,-0.6635474,-0.77652854,-0.2512975,OTHER,SNR,3FGL J1801.3-2326e,LogParabola,1813.1833,W28,0,0.06484494748989388,0.9351550525101164,0.04934688475262727,0.9506531152473731,0.07204969244072532,0.9279503075592754,0.3666515067363702,0.6333484932636303,1.0,0.997,1.0,0.977
-26.913533759867537,-25.475499815495418,2.1913302,1.7564075608576908,4.480947747283654,-0.29026026,-0.5328302,-0.5925072,-0.627686,-0.21079257,OTHER,SNR,3FGL J1805.6-2136e,LogParabola,3469.0142,W30,0,0.4071050127743651,0.5928949872256424,0.5192995081932801,0.4807004918067202,0.6105218097196655,0.3894781902803343,0.4744598928461459,0.5255401071538542,1.0,0.429,0.138,0.651
-29.584304518521254,-27.47026531757198,2.120233,1.0718372973946666,3.6162894004776023,0.2678552,-0.31657958,-0.5466611,-0.99998426,-11.11182,OTHER,glc,3FGL J1807.5-4343,PowerLaw,1920.0729,NGC 6541,0,0.731999177861932,0.26800082213805415,0.461008853822257,0.5389911461777434,0.5567653563154806,0.4432346436845198,0.6256768826367887,0.3743231173632113,0.0,0.663,0.096,0.006
-26.99936022251363,-25.703360670769392,2.609222,1.60282256571053,3.9640721443117686,-0.62606585,-0.3415982,-0.7477873,-0.78529674,0.038044583,OTHER,glc,3FGL J1808.5-1952,LogParabola,1877.3215,2MS-GC01,12,0.018007716051044915,0.9819922839489823,0.29569313137016673,0.7043068686298334,0.3496763323879013,0.6503236676120994,0.1992101639747901,0.80078983602521,1.0,0.938,0.966,1.0
-30.841118245225662,-25.769375275491964,2.0963523,-1.8434083967854498,3.8264320724326706,0.97801495,-0.84339005,-0.5070752,-0.64164895,0.045541115,OTHER,spp,3FGL J1810.1-1910,PowerLaw,6945.693,,20,0.7579183453888154,0.24208165461119008,0.9914493537612175,0.008550646238783495,0.9999007095321988,9.929046780295353e-05,0.6278862951408918,0.37211370485910866,0.0,0.0,0.0,0.03
-30.02103920672587,-25.73757601701016,2.2351284,0.8764435331520886,3.8552797060424178,-0.7211072,0.7342057,-0.5618486,-0.76376873,-0.32725322,OTHER,spp,3FGL J1811.3-1927c,PowerLaw,4510.5044,,288,0.5277029384660086,0.4722970615339931,0.8240810063827834,0.1759189936172166,0.8108470428027938,0.18915295719720626,0.46185134743090683,0.5381486525690933,0.0,0.002,0.049,0.708
-28.911651261427274,-25.931675527806,2.271087,1.2045692688997711,4.155879988110329,0.6783398,-0.7061181,-0.53298604,-0.76888496,-0.6930711,OTHER,spp,3FGL J1817.2-1739,PowerLaw,2911.374,,1,0.22495746758676188,0.7750425324132573,0.7510168723040649,0.24898312769593617,0.8046296049600745,0.19537039503992554,0.46451150370953415,0.5354884962904658,1.0,0.028,0.002,0.715
-25.41448444172002,-25.627108096466298,2.7067294,2.1244699554264654,4.653599087574674,-0.15093073,-0.6951703,-0.77296925,-0.8386245,0.009763544,OTHER,spp,3FGL J1818.7-1528,LogParabola,1195.2727,,64,0.32089806505917395,0.6791019349408182,0.2439341012918815,0.756065898708119,0.3709316236115517,0.6290683763884484,0.4190990557539172,0.5809009442460823,1.0,0.975,0.913,0.869
-30.691645860838,-25.166178220416775,1.6812232,1.4065775481585778,3.5713098399145142,-0.3891793,0.8021683,0.50494844,-0.14119558,-0.45345327,OTHER,PWN,3FGL J1824.5-1351e,LogParabola,27387.225,HESS J1825-137,0,0.1408785135635349,0.8591214864364844,0.9036389712549953,0.09636102874500442,0.9650928468310399,0.03490715316896035,0.6017416540863882,0.3982583459136113,1.0,0.0,0.001,0.072
-20.963851640130994,-25.759055525408016,2.379465,1.6739589394554089,4.253641844056706,-0.6164775,-0.71515054,-0.8068015,-0.79401475,-1.2937952,OTHER,HMB,3FGL J1826.2-1450,LogParabola,280.32834,LS 5039,0,0.0890016431705037,0.9109983568295074,0.23233452457805778,0.7676654754219425,0.47613706109446585,0.5238629389055344,0.37399276567627154,0.6260072343237296,1.0,0.932,0.435,0.963
-24.338476599314355,-25.840347960577144,2.2390633,1.385377340557674,4.578165916913683,-0.18518706,-0.7283336,-0.8981539,-0.9999291,-0.13901766,OTHER,spp,3FGL J1828.4-1121,LogParabola,638.5214,,269,0.4044975942132384,0.5955024057867646,0.40863044096554985,0.5913695590344493,0.5215180517180713,0.47848194828192886,0.5142184860549708,0.48578151394502916,1.0,0.771,0.308,0.415
-29.070726969014277,-26.078463027834722,2.245306,1.2093777830072556,3.849969187825251,-0.3019096,-0.40068495,-0.7332978,-0.69110656,-1.2179761,OTHER,spp,3FGL J1829.7-1304,PowerLaw,2963.7612,,1,0.05122177794555852,0.9487782220544431,0.5301458867917119,0.4698541132082881,0.5311440142530464,0.4688559857469531,0.5144144390726768,0.4855855609273232,1.0,0.424,0.327,0.411
-29.991493134713856,-25.650429713089675,2.106443,0.22677645162715765,4.407615299546893,-0.25163302,-0.64236116,-0.70386136,-0.42125773,0.5918961,OTHER,spp,3FGL J1833.9-0711,PowerLaw,5840.978,,276,0.919813818897184,0.08018618110280887,0.9732551483382679,0.02674485166173227,0.991618616069427,0.008381383930573381,0.5914209888580035,0.4085790111419967,0.0,0.0,0.0,0.113
-27.34842099045049,-25.846293587864416,2.1708548,-0.42985620912346545,4.04472492014354,-0.25492585,-0.5535126,-0.5177915,-0.6901016,-0.22607367,OTHER,snr,3FGL J1834.5-0841,PowerLaw,2205.238,W 41,4,0.7169027772818838,0.28309722271811993,0.9809662808312387,0.0190337191687618,0.9974053077112719,0.00259469228872855,0.6239887443837183,0.37601125561628274,0.0,0.0,0.0,0.034
-30.355894813686316,-25.532026820610657,2.0483415,0.018748687390497648,3.7859495208707665,-0.84944916,0.3016721,-0.45841366,-0.5014257,0.5228004,OTHER,spp,3FGL J1834.6-0659,PowerLaw,7926.3135,,0,0.8197095790176242,0.18029042098238313,0.9732098439003019,0.026790156099697423,0.9864562571994802,0.013543742800519443,0.6008566319149546,0.3991433680850457,0.0,0.0,0.0,0.08
-27.472501401305117,-27.65895696948022,2.0956552,1.5191602998398923,3.618114517077455,-0.2787988,-0.46226394,-0.8003461,-0.9999222,-11.371728,OTHER,glc,3FGL J1835.7-3258,LogParabola,1174.339,NGC 6652,0,0.012479200900079581,0.987520799099913,0.1026092858033268,0.8973907141966728,0.1255088186863304,0.8744911813136695,0.40362938357619094,0.5963706164238084,1.0,0.997,1.0,0.97
-29.514097342544883,-25.29490364050319,1.9663213,-1.319011410568972,4.106123054450243,0.9925079,-0.5999014,-0.63155895,-0.26356578,0.13587537,OTHER,PWN,3FGL J1836.5-0655e,PowerLaw,8162.2485,HESS J1837-069,0,0.5757943904709363,0.42420560952906733,0.9901188444496105,0.009881155550389986,0.999862567905772,0.00013743209422710203,0.5932799570807715,0.4067200429192287,0.0,0.0,0.0,0.097
-26.77741406579591,-25.80460989574668,2.4159951,1.3425698601964062,3.40578590088954,-0.575128,-0.7660966,-0.71474457,-0.84799916,0.5824529,OTHER,spp,3FGL J1840.1-0412,PowerLaw,1427.1682,,0,0.0009888218952999281,0.9990111781046799,0.16098001068451376,0.839019989315488,0.15513988087322203,0.8448601191267784,0.23065328570614185,0.769346714293857,1.0,0.993,1.0,1.0
-29.45356632221771,-25.27471365053454,1.8055826,1.187254042528423E-4,4.462646544837071,0.35122478,-0.11433588,-0.45122457,-0.4970445,-0.19858986,OTHER,PWN,3FGL J1840.9-0532e,PowerLaw,9704.781,HESS J1841-055,0,0.357393666695883,0.6426063333041164,0.9771685291112185,0.022831470888781652,0.996885297191494,0.0031147028085058742,0.7131953639134098,0.28680463608659046,1.0,0.0,0.0,0.0
-28.18838307584063,-25.74523393815127,2.358511,1.5458851316945252,3.8091564780246534,0.9698803,-0.23057775,-0.6158692,-0.5839778,0.014322019,OTHER,snr,3FGL J1849.4-0057,LogParabola,3460.7288,3C 391,0,0.11862295202861253,0.8813770479713726,0.48979916905799764,0.5102008309420024,0.599024553534368,0.4009754464656313,0.38841343888514357,0.6115865611148567,1.0,0.547,0.214,0.957
-32.196066371020855,-27.534573785735336,1.8210037,1.0523636171098507,3.7728830886406466,-0.56155944,0.79688877,-0.10615743,-0.64519864,-10.924384,OTHER,glc,3FGL J1855.1-2243,PowerLaw,5914.816,NGC 6717,0,0.9912729805672583,0.008727019432749922,0.8658778587502445,0.13412214124975547,0.9432175516607331,0.056782448339266996,0.9753637134572035,0.02463628654279524,0.0,0.0,0.0,0.0
-24.47682481173651,-25.071088502131538,2.4438531,3.0840016295808894,4.709458578665497,-0.13288867,-0.5677082,-0.6948142,-0.8581923,-0.38825282,OTHER,SNR,3FGL J1855.9+0121e,LogParabola,1894.7809,W44,0,0.004319804781649924,0.9956801952183637,0.038188344652791584,0.9618116553472079,0.02654095995664724,0.973459040043352,0.2787453480466136,0.7212546519533864,1.0,0.997,1.0,1.0
-28.63603091966918,-27.77532234092837,2.200556,1.256259218411513,3.846133881882407,-0.6479319,-0.4018366,-0.74689347,-0.9073162,-25.620527,OTHER,glc,3FGL J1910.7-6000,PowerLaw,1271.7874,NGC 6752,4,0.050126941098743896,0.9498730589012659,0.5861059444435741,0.41389405555642605,0.4904723214250506,0.5095276785749494,0.6258500989067375,0.3741499010932618,1.0,0.23,0.679,0.008
-26.469045950812472,-25.587114628787557,2.259825,1.6689832453986673,3.9537632305893324,-0.49042633,-0.63633823,-0.5104247,-0.70949924,-0.15540415,OTHER,snr,3FGL J1910.9+0906,LogParabola,2569.6782,W 49B,0,0.15751274821067862,0.8424872517893022,0.2614823986080714,0.7385176013919287,0.38404213970302087,0.6159578602969795,0.38992275195991055,0.610077248040089,1.0,0.97,0.942,0.949
-25.72091802283524,-26.23207887329379,2.6501248,1.8008399321167186,3.8162199597395823,-0.55247736,-0.71143085,-0.7576694,-0.9998283,-0.268437,OTHER,spp,3FGL J1915.9+1112,LogParabola,1043.5619,,12,0.02895806436062641,0.9710419356393856,0.07592621011585846,0.9240737898841425,0.1125130398987342,0.8874869601012662,0.3894811819249815,0.6105188180750183,1.0,0.997,1.0,0.964
-24.40442338320316,-25.569633953741075,2.1245205,1.9619809971022357,4.23616332926743,-0.3781227,-0.5878136,-0.5879697,-0.64633226,-0.46182865,OTHER,SNR,3FGL J1923.2+1408e,LogParabola,1362.4939,W51C,0,0.012213950839462622,0.9877860491605186,0.1562000945643946,0.8437999054356065,0.3556351470151498,0.6443648529848491,0.39539984666097416,0.6046001533390247,1.0,0.997,0.99,0.93
-27.942624970565443,-26.912383809581858,2.5137475,1.3854726119668708,3.9160993872209935,-0.49143437,-0.4776727,-0.76395357,-0.9720731,1.3174822,OTHER,spp,3FGL J1951.6+2926,LogParabola,1738.2528,,1,0.16189957458346033,0.8381004254165414,0.22580767333201152,0.7741923266679884,0.37946744661649967,0.6205325533835007,0.5823728021607809,0.41762719783921826,1.0,0.985,0.992,0.07
-28.43203203246842,-26.410689322540687,2.3986793,1.3479483949635809,3.433809682251405,-0.5011937,-0.61495036,-0.8513528,-0.78597254,0.7972686,OTHER,spp,3FGL J2014.4+3606,PowerLaw,1692.8959,,16,0.16305191578428832,0.8369480842156988,0.17521002151553927,0.8247899784844601,0.1524103628092791,0.8475896371907211,0.5767404125645704,0.4232595874354297,1.0,0.987,1.0,0.121
-24.209680287385034,-26.277906634369113,2.562829,2.3534839223453146,3.674602221233156,-0.46584436,-0.76679826,-0.8494037,-0.9999422,0.9626168,OTHER,spp,3FGL J2022.2+3840,LogParabola,643.3309,,2564,0.000839087530438376,0.9991609124695351,0.03123900722719538,0.9687609927728041,0.012913456315653571,0.9870865436843467,0.340317985742658,0.6596820142573425,1.0,0.997,1.0,0.99
-23.57830935810402,-26.26243830479309,1.9965986,2.454565199400188,4.069920623989846,-0.24734509,-0.65545636,-0.77425444,-0.8988203,4.6703305,OTHER,SNR,3FGL J2045.2+5026e,LogParabola,598.8035,HB21,0,0.0004631267405260653,0.9995368732594662,0.03589167314191509,0.9641083268580853,0.02221438482403127,0.9777856151759685,0.19890046541520826,0.8010995345847912,1.0,0.997,1.0,1.0
-23.538952355931727,-26.542030427501622,1.8640456,2.211031694990905,3.9936007422740283,-0.26554483,-0.6069472,-0.6664709,-0.8682126,-8.562567,OTHER,SNR,3FGL J2051.0+3040e,LogParabola,497.43094,Cygnus Loop,0,0.0017391779280985702,0.9982608220718923,0.04575032006361134,0.9542496799363878,0.060312020496439786,0.9396879795035612,0.07615206290353606,0.9238479370964633,1.0,0.997,1.0,1.0
-26.374770939413057,-27.11170775177949,2.5461597,1.6056680935723369,5.6574088067413975,0.078134574,-0.6151808,-0.95741457,-0.80430865,-0.501168,OTHER,NOV,3FGL J2102.3+4547,LogParabola,938.1276,V407 Cyg,4,0.9994136006430103,0.0005863993570110324,0.897043152422125,0.10295684757787506,0.9711491713654585,0.028850828634541883,0.8485427937398385,0.15145720626016004,0.0,0.0,0.0,0.0
-32.852585182355604,-26.945517319178826,1.946949,-1.1753534080812003,3.578040358245815,0.8053086,-0.9257947,-0.2925134,-0.15559933,2.75267,OTHER,spp,3FGL J2225.8+6045,PowerLaw,10194.455,,256,0.9990444717682276,0.0009555282317844722,0.9891248807131275,0.010875119286873828,0.9999405081677586,5.949183224076897e-05,0.9895305462753404,0.010469453724658708,0.0,0.0,0.0,0.0
-32.946086419667765,-27.227434456677482,1.513586,1.1689221221357544,3.760203894930183,-0.357844,0.9998144,-0.37613666,-0.3596653,-0.98451567,OTHER,snr,3FGL J2301.2+5853,PowerLaw,12251.831,CTB 109,0,0.989911429895438,0.01008857010454878,0.7593508287092772,0.240649171290722,0.8793899330313286,0.12061006696867156,0.949219330545877,0.05078066945412253,0.0,0.009,0.0,0.0
-27.954134593881314,-26.598846238100215,1.6944776,1.9132360728889002,3.690681989641995,0.9999265,-0.21588834,-0.3813773,-0.54975295,-2.1290045,OTHER,snr,3FGL J2323.4+5849,LogParabola,2998.5,Cas A,0,0.07093374983115554,0.9290662501688322,0.09459969477088391,0.9054003052291142,0.3397804959370215,0.6602195040629792,0.4642020753095595,0.5357979246904407,1.0,0.997,0.981,0.699
