Source_Name_1,Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,Category_3FGL,CLASS_3FGL,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Flags
3FGL J1217.8+3007,-26.45282788772386,-26.681961129184856,1.9744782,0.6678123467896918,5.32962294326124,-0.5245404109680887,-0.5083388332280775,-0.49629985274490995,-0.5335664634129577,82.05108,AGN,bll,1360.1547,PowerLaw,1ES 1215+303,0.9997827236246538,2.1727637534573152E-4,0.9902100256583125,0.009789974341687064,0.998186860559675,0.0018131394403247542,0.990909392338527,0.00909060766147302,306,0
3FGL J1218.0-0029,-27.95409789563749,-27.453104496642307,2.388361,0.5020454506111814,4.429410214829577,-0.6547093723203505,-0.6692858361643861,-0.8211996787561775,-0.2660356308860537,61.231525,AGN,bll,1099.3198,PowerLaw,PKS 1215-002,0.9999109176445826,8.908235541686563E-5,0.9902571688845835,0.009742831115417088,0.9958729944889294,0.004127005511070572,0.9934936962388224,0.006506303761177034,300,0
3FGL J1218.4-0121,-28.315968467166556,-27.37673795425617,2.1951928,0.47168827193805757,4.080981844125797,-0.41995298284499755,-0.5418065083253767,-0.7180094808047619,-0.35496273256725724,60.421093,AGN,bll,1561.6693,PowerLaw,PKS 1216-010,0.9966970111377553,0.0033029888622437098,0.9881963307190536,0.011803669280946496,0.9890767250383432,0.01092327496165701,0.984694898601858,0.015305101398142305,315,0
3FGL J1218.5+6912,-25.594721184080946,-28.073958927449596,3.0190105,-0.0026528156058808626,4.025029424527259,-0.8344106798017163,-0.745389398591974,-0.9895811709741795,-0.9977072047845724,47.63521,AGN,bcu,312.41016,PowerLaw,NVSS J122044+690522,0.728183263783674,0.2718167362163254,0.9870936574669538,0.012906342533046006,0.9895413882688279,0.010458611731172367,0.9700991759691078,0.029900824030893117,307,16
3FGL J1218.8-4827,-28.29985097382277,-27.522128595150956,2.336172,0.1504403765857563,3.9713543678155774,-0.5541697437641186,-0.5725335348398909,-0.5992523171541079,-0.996655631714666,14.061684,AGN,bcu,1225.0502,PowerLaw,PMN J1219-4826,0.9839949987945535,0.01600500120544579,0.9799670293847998,0.020032970615199975,0.978011764691157,0.021988235308843532,0.9352120181987343,0.06478798180126508,288,0
3FGL J1219.7-0314,-29.89656276815369,-27.589839154204263,2.0012238,0.6430141075919918,3.594303080008342,-0.3511636516010571,-0.4739465125303146,-0.5006711810172481,-0.563977657594708,58.68742,AGN,bll,2359.194,PowerLaw,1RXS J121946.0-031419,0.9995758448314562,4.2415516854381417E-4,0.9693601488930449,0.030639851106954677,0.9196929584290009,0.08030704157099935,0.9954823679569978,0.004517632043002654,299,0
3FGL J1220.2+3434,-28.70179800889751,-27.910373933136754,2.188202,-0.8386179070790915,3.9219900292112935,-0.5608807703534079,-0.5560778406172154,-0.6419512702052759,-0.7148756257257717,79.99888,AGN,bll,1297.1411,PowerLaw,GB2 1217+348,0.9986783304368753,0.0013216695631254826,0.9914072875071751,0.00859271249282391,0.9991088912527842,8.911087472155934E-4,0.9873140632796945,0.012685936720305593,300,0
3FGL J1220.2+7105,-26.88340932990799,-28.03315453029717,2.4622767,0.28236393117366065,5.031719518097085,-0.6256452966476469,-0.6755072535001516,-0.81670801348451,-0.7611596885913882,45.81631,AGN,fsrq,684.6947,PowerLaw,S5 1217+71,0.9999835289841652,1.6471015834350665E-5,0.9911046972605937,0.00889530273940607,0.9984934071111508,0.00150659288884926,0.9938196823647188,0.0061803176352806365,288,0
3FGL J1221.3+3010,-29.32465667669303,-26.53346425069052,1.6603782,0.399181541118806,4.5267123051461535,0.955649208863551,-0.4243743437585394,-0.23523051950210438,-0.2721876643444781,82.73444,AGN,bll,4568.236,PowerLaw,PG 1218+304,0.9993773798839095,6.226201160905413E-4,0.9899243693008426,0.010075630699156886,0.9984098655371605,0.0015901344628393322,0.9766052045741301,0.02339479542587032,288,0
3FGL J1221.4+2814,-26.11878288728764,-27.04350759943917,2.1023622,0.8716288745076823,5.319300375351153,-0.46915160997737965,-0.5784830882714124,-0.5269460637405272,-0.6670438401594955,83.2802,AGN,bll,1003.73584,PowerLaw,W Comae,0.9999057089718899,9.429102811020566E-5,0.987660144194479,0.01233985580552073,0.9962540839244345,0.0037459160755651142,0.9950838942477498,0.004916105752250118,292,0
3FGL J1222.7+8041,-27.09897017149235,-27.779958458842945,2.2854576,0.37265254947116133,4.470175780825298,-0.5036304340521607,-0.6893401184729505,-0.559223498204842,-0.835023793397666,36.350166,AGN,bll,875.4688,PowerLaw,S5 1221+80,0.9998775009798136,1.224990201860086E-4,0.9881198392656264,0.011880160734374737,0.9933045844870346,0.0066954155129649185,0.9910346926232453,0.0089653073767545,279,0
3FGL J1223.3-3028,-32.11640281186221,-27.738090568765834,1.8866004,0.1412800069231873,3.6404963945661715,-0.5943055220142492,-0.6870659900031109,-0.438114803297857,-0.1979918623695342,32.012005,AGN,bcu,5153.4453,PowerLaw,NVSS J122337-303246,0.9999002790104544,9.972098954547135E-5,0.988443835664696,0.011556164335303772,0.9934045323455466,0.0065954676544531755,0.9977280053454782,0.002271994654521165,302,0
3FGL J1224.5+2436,-30.092892662621765,-27.533654869460488,1.886941,0.2401384759938718,3.992513053030255,-0.7983802504969776,-0.33108373695326815,-0.3278777066764375,-0.6190799954225894,83.44878,AGN,bll,2899.3896,PowerLaw,MS 1221.8+2452,0.9998546361138946,1.4536388610491495E-4,0.9880045276108664,0.011995472389132766,0.9889567926987539,0.011043207301245856,0.9979771709002796,0.0020228290997209232,303,0
3FGL J1224.5+4957,-28.12805291345274,-27.881788812266034,2.463239,-0.145689460450781,4.074846079669219,-0.5847156812996975,-0.8616681617125431,-0.3002672837002092,-0.8736024224806742,66.59237,AGN,fsrq,899.8768,PowerLaw,SBS 1221+503,0.9996222013701931,3.777986298066235E-4,0.9909261829682242,0.009073817031776192,0.9979877238368402,0.0020122761631595483,0.9851758566113438,0.01482414338865623,295,0
3FGL J1224.6+4332,-26.088523753862436,-27.99851624464799,2.6359198,-0.5228201041365814,4.169806177311503,-0.689380960119657,-0.7540231514345618,-0.6981797128908092,-0.9999860504979636,72.71166,AGN,bll,469.71567,PowerLaw,B3 1222+438,0.999890195779096,1.0980422090438999E-4,0.9909242143948006,0.009075785605200242,0.9983784022282229,0.0016215977717759257,0.9866228798375415,0.013377120162458084,320,0
3FGL J1224.6-8312,-25.971942296547393,-27.48292495634603,2.6945176,0.09811714567789724,4.0349722288817045,-0.641793678626081,-0.8254836593567836,-0.6245988981497496,-0.9081402778582887,-20.381441,AGN,bcu,488.01663,PowerLaw,PKS 1221-82,0.9856732101735151,0.014326789826484793,0.9850149555252274,0.01498504447477228,0.9930972915202273,0.006902708479773596,0.9703337837874684,0.029666216212532154,278,0
3FGL J1225.7-7314,-29.147818408665227,-27.449667026980723,2.309412,-1.166305540740622,3.780512540780926,0.748812438220135,-0.8755965803382832,-0.1286304165668892,-0.746531082174072,-10.463438,AGN,bcu,1565.5365,PowerLaw,PMN J1225-7313,0.999706626103954,2.933738960457942E-4,0.988509019226961,0.01149098077303918,0.9999125431455578,8.745685444182439E-5,0.9909663717231812,0.009033628276818553,300,1
3FGL J1226.8+0638,-33.294767344684104,-27.71791715411541,1.5644562,-0.3204317911900624,3.318098377714088,-0.9286763377969401,-0.499543556972183,0.2082023895466188,-0.33003699381210194,68.700836,AGN,bll,8902.509,PowerLaw,1RXS J122645.2+063906,0.9998093669640262,1.906330359740276E-4,0.9909445529668789,0.009055447033121486,0.9977169093415842,0.002283090658415715,0.9960245999498963,0.003975400050103051,287,0
3FGL J1226.9-1329,-29.408952653212236,-27.323207793712278,1.9827486,0.9535968055822615,4.0737722287781315,-0.9998618841038369,0.997169128148577,-0.5492626187896374,-0.6671966107658446,48.941135,AGN,bll,2482.7937,PowerLaw,PMN J1226-1328,0.9993172313021668,6.82768697833224E-4,0.9416195831630961,0.05838041683690378,0.9260745662518632,0.07392543374813688,0.9849689110599208,0.015031088940079703,259,512
3FGL J1228.7+4857,-29.003732662550732,-27.66332325768728,2.364791,-0.14520362601562567,4.220374241389839,-0.6355630047631309,-0.6351976005712108,-0.9132329211281442,0.22051233690642266,67.72724,AGN,fsrq,1437.2855,PowerLaw,TXS 1226+492,0.9997426440878716,2.5735591212863853E-4,0.9920756133642233,0.007924386635776288,0.9997219665949415,2.7803340505853637E-4,0.9856173536862319,0.014382646313767943,285,0
3FGL J1229.8-5305,-30.48788436738119,-27.558153069307732,2.1464994,0.06381228874465279,4.052503298423358,-0.7635998029550579,-0.762126132940969,-0.27888333073357285,-0.5032199637921513,9.641104,AGN,bcu,2513.0403,PowerLaw,AT20G J122939-530332,0.9998855873368134,1.144126631860062E-4,0.9855174459589082,0.01448255404109156,0.9979223192750919,0.0020776807249083093,0.9981706399913963,0.0018293600086040102,312,0
3FGL J1230.3+2519,-27.310203780325157,-27.62162470083463,2.235399,0.8022910951295688,4.557511121883727,-0.2559444238873611,-0.6633288396154012,-0.5969083377469431,-0.6930038382574749,84.92942,AGN,bll,1000.8158,PowerLaw,ON 246,0.999953754274129,4.624572587086549E-5,0.9813479878334014,0.01865201216659873,0.9832782264795172,0.016721773520482604,0.99360625116434,0.006393748835659982,292,0
3FGL J1230.9+1224,-28.496728364021106,-27.388823295699826,2.0400608,0.11699534773391179,3.994174626241843,-0.2959312606407259,-0.5370695584131097,-0.497871143190112,-0.8053018121276831,74.51189,AGN,rdg,1783.6304,PowerLaw,M 87,0.9933653206700915,0.006634679329908616,0.9865539168999553,0.013446083100045102,0.9847439905846991,0.015256009415300201,0.9611034868642225,0.038896513135777674,262,0
3FGL J1231.5+6414,-31.600348392892183,-28.098886297284682,1.9383467,0.3602935987029211,3.5246372759698525,-0.04113394417197632,-0.36430559248194744,-0.7259844717932504,0.1734720681371396,52.755722,AGN,bll,3614.5327,PowerLaw,MS 1229.2+6430,0.9911796260278652,0.008820373972134806,0.9891531690028419,0.010846830997158392,0.9931818313291871,0.006818168670812523,0.9762966240040228,0.02370337599597723,317,0
3FGL J1231.7+2847,-27.5632962079677,-27.051571776805346,1.9484909,0.622627072011376,5.066073785272371,-0.4805746142561758,-0.5003504654090906,-0.45483785066311,-0.49628268566678174,85.35309,AGN,bll,1585.1165,PowerLaw,B2 1229+29,0.9999299897190012,7.001028099917247E-5,0.9896846179289999,0.010315382070999832,0.9978789671889567,0.002121032811042844,0.9961740116969624,0.0038259883030376547,306,0
3FGL J1231.8+1421,-30.4613152251002,-27.738179391032393,2.0650592,-2.3195183548594103,3.775799214406885,-0.5656060965420954,-0.630309798734674,-0.44606074026772125,-0.6506424239805685,76.44459,AGN,bll,2568.8013,PowerLaw,GB6 J1231+1421,0.999923915587412,7.608441258795702E-5,0.9930067788839761,0.006993221116024253,0.999982520868941,1.7479131059586293E-5,0.9976510286036842,0.0023489713963150325,283,0
3FGL J1233.7-0145,-27.823265659109534,-27.483439824501257,2.2213907,0.39189849638619245,3.6232664893017663,-0.6829448640734016,-0.6010862608924665,-0.6121432334777525,-0.29393938784854834,60.80216,AGN,bll,1254.953,PowerLaw,NVSS J123341-014426,0.9984024796912272,0.0015975203087729962,0.9864969444166323,0.013503055583368279,0.9816735425578472,0.01832645744215312,0.9850956683381406,0.014904331661859702,285,0
3FGL J1233.9-5736,-28.403294905575173,-27.128144522154898,2.1645067,-1.0528104995324943,3.781998895092258,-0.707297636846472,-0.48291531074020094,-0.5936378414047286,-0.4573400609251815,5.1853447,AGN,bcu,1860.1912,PowerLaw,AT20G J123407-573552,0.9989194887685396,0.0010805112314605436,0.9871377620596474,0.012862237940352354,0.9996638316819091,3.3616831809084E-4,0.9919653886758479,0.008034611324151649,279,0
3FGL J1236.6+3901,-28.438956311699595,-28.031407194173546,2.4920497,0.16117997349613458,3.7737204775893383,-0.9460810083975043,-0.1892944604655297,-0.5944325426596042,-0.37808970777800316,77.71087,AGN,bll,874.7345,PowerLaw,RX J1236.4+3859,0.9999356212116499,6.437878834908702E-5,0.9893002437341207,0.010699756265880165,0.9963863454062244,0.0036136545937766537,0.977593559954185,0.022406440045814994,292,0
3FGL J1237.9+6258,-32.20865172139784,-28.170084704625868,1.8364382,-0.1893095560870805,3.393372782506242,-0.901557517438053,-0.40088541494365926,-0.350494311414595,-0.3191132597220044,54.081593,AGN,bll,4562.5312,PowerLaw,1H 1241+626,0.9936079988464532,0.006392001153546763,0.9898955224451502,0.010104477554850902,0.9946704813174855,0.005329518682514308,0.972933723388123,0.027066276611876453,287,0
3FGL J1238.2-1958,-28.04819444858002,-27.705348943017825,2.34868,0.3562675109491832,4.040943135002509,-0.8092256071224535,-0.5487870161630375,-0.4826483104099488,-0.8671831752549928,42.780605,AGN,bcu,1030.7909,PowerLaw,PMN J1238-1959,0.9930597086357859,0.006940291364214298,0.9846437533078978,0.01535624669210198,0.9827920722794212,0.017207927720578508,0.9625403889131596,0.03745961108684078,292,0
3FGL J1238.3-4543,-29.442688988846907,-27.660617499876277,2.1532178,-0.9875048721243721,4.121470034147015,-0.9295750758492506,0.0362223037446534,-0.5178747453692143,-0.6822447985795997,17.08746,AGN,bcu,1881.303,PowerLaw,PMN J1238-4541,0.9998559486533592,1.4405134664066216E-4,0.991368523252144,0.00863147674785615,0.9998145660364871,1.854339635136345E-4,0.9962614906354109,0.0037385093645890557,317,0
3FGL J1239.4+0727,-28.012910371376012,-27.65439414954634,2.3975885,-1.0973682228390098,3.801780079066177,-0.8071194367055526,-0.5391454208012576,-0.6850774610449568,-0.5939503219355848,70.131226,AGN,bcu,1011.8904,PowerLaw,PKS 1236+077,0.9989201637132,0.0010798362868005749,0.9924664736883454,0.007533526311654719,0.9996105123256972,3.8948767430238064E-4,0.9851906628901969,0.014809337109804031,319,0
3FGL J1241.6-1456,-30.882235671210555,-27.775079448584794,1.9594221,0.5802316418961132,3.5908770786006916,-0.9502632052481387,0.02957084127943301,-0.31992841018037355,-0.6221982178574543,47.85917,AGN,bll,3020.2415,PowerLaw,RX J1241.8-1455,0.9997630106043557,2.369893956440711E-4,0.9741719308594252,0.02582806914057486,0.9492100301788645,0.05078996982113543,0.9966874650425764,0.003312534957424203,287,0
3FGL J1241.9+0639,-32.33707253123969,-27.784395000872422,1.781682,0.5415584162229176,3.7541758988923064,0.22221417863223086,-0.8173696597367307,0.0554246762788087,-0.3607725940167657,69.40799,AGN,bll,5711.555,PowerLaw,1ES 1239+069,0.9998951592177279,1.0484078227175224E-4,0.9866203586979813,0.013379641302018916,0.9914948599848878,0.00850514001511252,0.9966708543283939,0.0033291456716060164,314,0
3FGL J1243.1+3627,-28.83217888618343,-26.973887457063057,1.7688341,0.21342124246204908,4.0634023171313105,-0.4630816325653324,-0.370667055378072,-0.38054874192491794,-0.3059727536220712,80.51214,AGN,bll,2534.966,PowerLaw,Ton 116,0.9996824851069682,3.1751489303165554E-4,0.9896313264406382,0.010368673559362,0.9952766080703289,0.004723391929670248,0.9950092483275524,0.004990751672447354,293,0
3FGL J1243.9-0217,-29.898437501760974,-27.81338923780664,2.1859462,-0.18499155807713205,3.9320054204831068,-0.7491515952824497,-0.4822433626176523,-0.3084527299196405,-0.813371145081477,60.531464,AGN,bcu,1849.0881,PowerLaw,PMN J1243-0218,0.9941080180509668,0.005891981949034353,0.990334149910974,0.009665850089026002,0.9967620849014213,0.003237915098578716,0.9658742257254598,0.03412577427454041,291,1
3FGL J1244.1+1615,-28.220462134519412,-27.85310472917563,2.426364,-1.912341987281203,4.100442432363733,-0.6779228626967492,-0.6555893268804274,-0.5989001682230601,-0.9999793616414953,79.00533,AGN,bll,904.2193,PowerLaw,SDSS J124444.35+161621.7,0.9995865383777607,4.1346162223867525E-4,0.9926269728141709,0.00737302718582891,0.9999536090015168,4.639099848308524E-5,0.9720758012043673,0.02792419879563272,288,1
3FGL J1244.3-4955,-30.02317725908225,-27.541245587727243,2.1882248,-0.1503761290818713,3.8042645057924513,-0.8327296824567556,-0.6986929052515963,-0.502901065732884,-0.4732624750239982,12.92934,AGN,bcu,2153.665,PowerLaw,SUMSS J124422-495422,0.9998683058585064,1.3169414149361087E-4,0.9871654425257211,0.012834557474279109,0.9967854704918003,0.003214529508199988,0.9977522474394003,0.0022477525605995832,288,8
3FGL J1244.8+5707,-30.33376299115563,-28.02234488575669,2.0701852,-0.38444792456647314,3.519648520014148,-0.6573047209854985,-0.4941992998859705,-0.7730911899801868,-0.03428150272250464,59.984318,AGN,bll,2257.2144,PowerLaw,1RXS J124510.5+571020,0.9992929329273211,7.07067072679046E-4,0.9914715861406355,0.008528413859363797,0.9982715660840851,0.0017284339159151303,0.9886538091320692,0.011346190867931,275,0
3FGL J1247.0+4421,-30.88295157534594,-28.095197818731933,2.0585437,0.9276361287739734,4.1261886153652645,-0.6945602469465585,-0.8642835710421624,0.10571528778101878,-0.3002629009418085,72.75016,AGN,bll,2562.4434,PowerLaw,RX J1246.9+4423,0.9996956376779631,3.043623220364497E-4,0.9862403230967959,0.013759676903204641,0.993642604358341,0.0063573956416592215,0.9937452248626557,0.006254775137344012,282,0
3FGL J1248.0+5130,-30.16643223446676,-28.08468221476215,2.1634374,-0.8407046169975682,3.987796971899485,-0.8460145469935163,-0.2888685636079536,-0.5626221424222771,-0.7393908522327495,65.61377,AGN,bll,1839.7509,PowerLaw,RX J1248.4+5128,0.9997222312880325,2.7776871196739207E-4,0.9916850769596652,0.008314923040333702,0.999398604668812,6.013953311875672E-4,0.9962263870036724,0.00377361299632816,317,0
3FGL J1248.2+5820,-26.941981861354833,-26.99934824932118,1.9474294,0.5787243368799277,4.177061076701524,-0.4405127745171388,-0.4973493184560154,-0.4612565041281771,-0.4490730650794626,58.7755,AGN,bll,1394.9636,PowerLaw,PG 1246+586,0.9993860218895393,6.139781104605955E-4,0.9867035101939461,0.013296489806054303,0.986181987695521,0.013818012304478463,0.9945952369623666,0.005404763037633283,278,0
3FGL J1249.7+3705,-31.237434634604483,-27.428288211917224,1.6543219,1.0734965799185132,3.9487418993321817,-0.9999783008205962,0.9998794272958789,-0.18341428034581703,-0.43245214601829784,80.03107,AGN,bll,4549.9165,PowerLaw,RX J1249.8+3708,0.9987280891504392,0.0012719108495609038,0.9474471596990255,0.05255284030097446,0.9491156555330921,0.050884344466908434,0.9768433303090314,0.023156669690967892,322,0
3FGL J1250.5+0217,-28.788322188856284,-27.69643372563692,2.3279395,-0.12164889848423177,3.7881269633626373,-0.6335535861317764,-0.7389603104882247,-0.4754409310891246,-0.42406425125666874,65.167595,AGN,bll,1259.4254,PowerLaw,PKS 1247+025,0.9999257796464713,7.422035352913964E-5,0.9905150636071589,0.009484936392840546,0.9977747440899625,0.002225255910037376,0.9958465236042291,0.004153476395771082,311,0
3FGL J1251.0-0203,-27.996723470313967,-27.696157362334947,2.385729,0.42287559547193765,4.537783024658307,0.9262459129561231,-0.7532586953035186,-0.6894611246325729,-0.7109118306744685,60.814953,AGN,bcu,958.77344,PowerLaw,TXS 1248-017,0.9999620258214597,3.797417854044633E-5,0.9885809288728052,0.01141907112719444,0.9959922957017034,0.004007704298296732,0.9824159538274354,0.017584046172564264,282,0
3FGL J1251.3+1041,-28.007929860962665,-27.762990004184772,2.4387345,0.27587200736442,4.249117334224176,-0.8159681811474128,-0.748719255498604,-0.36121708753213716,-0.5420633458349959,73.55969,AGN,bll,900.5759,PowerLaw,1RXS J125117.4+103914,0.999972335617214,2.7664382785536464E-5,0.9902879167062134,0.009712083293786422,0.9979146070930767,0.0020853929069242537,0.9973749435262145,0.0026250564737861823,302,0
3FGL J1253.7+0327,-30.334759824885126,-27.36910002657172,1.8417941,-1.0870247838643914,4.147136865867011,-0.255263829266756,-0.48715395370167797,-0.5991764157185855,-0.13069885072982618,66.3295,AGN,bll,3417.6895,PowerLaw,MG1 J125348+0326,0.9998374566045516,1.6254339544773848E-4,0.9928916964792028,0.007108303520796821,0.9999345877680071,6.541223199367064E-5,0.998120609964827,0.001879390035173874,297,0
3FGL J1254.1+6240,-31.155619434142864,-28.09961974864432,1.9022397,0.39913947675408257,3.8043011929909967,0.9956043330156504,-0.10728830870125233,-0.5894200362182421,-0.35513964440615897,54.447838,AGN,bll,3008.981,PowerLaw,1RXS J125400.1+624303,0.9996072166523454,3.9278334765444333E-4,0.9851662694400876,0.014833730559912835,0.9917739857968336,0.008226014203166843,0.9935396761504585,0.006460323849541914,285,0
3FGL J1254.1-2203,-28.74405887315812,-27.51805106635222,2.2956543,0.34917521111589167,3.8344185461429476,-0.46221827931195714,-0.6935759740994687,-0.6404997928871909,-0.511556644369737,40.80759,AGN,bcu,1415.5161,PowerLaw,NVSS J125422-220413,0.9730016394280739,0.02699836057192675,0.9875638532165222,0.012436146783477606,0.9846419060300415,0.015358093969957964,0.9827472691444133,0.017252730855585794,286,0
3FGL J1254.5+2210,-30.031829643134717,-27.66588588997468,1.9956964,0.6396978794487901,3.71555317618111,-0.7535443560187228,-0.16365024261262923,-0.46368677245459555,-0.5754013157219202,84.99732,AGN,bll,2586.8923,PowerLaw,TXS 1252+224,0.9997033159784534,2.9668402154669343E-4,0.9691004517888699,0.030899548211130935,0.9387686485677094,0.061231351432290616,0.9967682158523634,0.0032317841476361174,313,0
3FGL J1254.9-4423,-30.453149723308307,-27.628884599905202,2.1947687,0.5516072334707901,3.683064228416824,-0.7319759870836096,-0.8128117342698934,-0.3097579193345983,-0.15987719663388789,18.47384,AGN,bll,2316.426,PowerLaw,PKS 1252-441,0.9997574979280708,2.425020719287975E-4,0.9865179577550589,0.01348204224494098,0.9923017846875318,0.007698215312467717,0.9963797535892911,0.0036202464107086686,310,0
3FGL J1256.1-5919,-28.48366309739373,-27.10102688934684,2.2929733,-0.19912783850051638,3.7762702674418263,-0.21348308424387896,-0.8107112376706695,-0.49615413627733695,-0.5460308563705935,3.5424197,AGN,bcu,1583.2354,PowerLaw,PMN J1256-5919,0.9986059123822638,0.0013940876177351651,0.9757423734660934,0.02425762653390734,0.997144859115322,0.0028551408846784827,0.9827974365459696,0.017202563454029995,299,8
3FGL J1256.3-1146,-30.295616216179646,-27.48677143245714,1.9070129,-0.03033808080022307,4.08491743280852,-0.7406114763340895,-0.324088008314102,-0.5658177732452448,-0.15894520105991458,51.07266,AGN,bcu,3130.76,PowerLaw,PMN J1256-1146,0.9998731287638507,1.268712361492867E-4,0.991553877033372,0.00844612296662794,0.9985670427311722,0.0014329572688287792,0.9980308451573687,0.00196915484263196,287,0
3FGL J1256.7+5328,-27.2713023291831,-27.5094609559293,2.6386323,0.06048569451942595,4.150735339838072,-0.6225712403726466,-0.8206581733197983,-0.6361185390540262,-0.9999872862156515,63.64089,AGN,bcu,704.3226,PowerLaw,TXS 1254+538,0.9998239498795501,1.7605012045032918E-4,0.9878226914789451,0.012177308521054898,0.990383254435486,0.009616745564514048,0.9864220926432165,0.01357790735678341,283,16
3FGL J1256.9+3649,-28.78003646378223,-27.757240563242288,2.0790012,0.14493601202194695,4.179769528750032,-0.4603585333540246,-0.5270148162056506,-0.6180462030170388,-0.4152337604882235,80.23961,AGN,bll,1490.4569,PowerLaw,1RXS J125716.0+364713,0.9999536672812135,4.633271878649486E-5,0.9893972738286002,0.010602726171399833,0.9965500270808437,0.0034499729191565854,0.9982271057087999,0.001772894291200738,304,0
3FGL J1258.0+6120,-30.99841933915703,-28.26373851718204,2.0963461,-0.8422338110235288,3.7246482064849125,-0.9716244344072031,0.35385743509159556,-0.42141200129644424,-0.4108811266578959,55.770157,AGN,bll,2432.63,PowerLaw,NVSS J125820+612049,0.9901578576560496,0.009842142343950238,0.9920352847952543,0.007964715204744822,0.9997894234269789,2.1057657302072093E-4,0.9458202959873367,0.054179704012663886,300,0
3FGL J1258.1+3233,-27.285540009877483,-27.767311740305676,2.466713,-2.2150417242038176,4.875023643997654,-0.6704046564926385,-0.7848829375265343,-0.5801519800317052,-0.6567746395326364,84.380585,AGN,fsrq,813.3059,PowerLaw,ON 393,0.9999961224528406,3.877547158394521E-6,0.9934385158931572,0.006561484106842667,0.9999991132096544,8.867903465948682E-7,0.9977219852565635,0.002278014743436855,287,0
3FGL J1258.6-1800,-25.414095659391702,-27.46615171595206,2.4464836,0.7046539233378253,5.510608280452927,-0.6284697646453271,-0.7077829307268895,-0.6482785390570427,-0.8308148153242368,44.834385,AGN,fsrq,557.3314,PowerLaw,PKS B1256-177,0.9999026187006428,9.738129935785426E-5,0.989129141340553,0.010870858659447123,0.9985084710807546,0.001491528919245554,0.9932468161729787,0.00675318382702136,282,0
3FGL J1258.7+5137,-30.58879489566996,-28.100839162395832,2.1587615,-1.9048357415938852,3.7104770381384533,-0.11991004752604764,-0.6935659422272531,-0.6973833759179698,-0.17546003628800297,65.4614,AGN,bcu,2121.001,PowerLaw,NVSS J125825+514225,0.9956543730191518,0.004345626980848505,0.992774487362658,0.007225512637341847,0.9999887421087738,1.125789122542987E-5,0.9842289180723816,0.015771081927618086,284,0
3FGL J1258.7-2219,-27.031647012121336,-27.223247208483286,2.3389885,0.931149038489968,4.90550956568856,-0.6167844940734909,-0.6477284738612612,-0.7330675823280485,-0.6643227128187049,40.510178,AGN,fsrq,1051.1113,PowerLaw,PKS 1256-220,0.9998352571942175,1.6474280578304405E-4,0.9856820234619648,0.014317976538035945,0.9866383975256408,0.013361602474359515,0.9915717162861297,0.008428283713869686,313,0
3FGL J1259.0-2310,-30.20536375242543,-27.500416451999243,2.0285833,0.6273140083899412,3.8315464553252574,-0.3516070325212183,-0.7601493790040613,-0.08588288334750203,-0.6032216942876736,39.65485,AGN,bcu,2837.2417,PowerLaw,PKS B1256-229,0.9998517463779715,1.4825362202864148E-4,0.9836292323497633,0.016370767650237327,0.9812189171821105,0.018781082817889372,0.9961710477514709,0.0038289522485286747,302,0
3FGL J1259.8-3749,-28.489467959232027,-27.62444806583164,2.2416842,0.39686832812490436,3.804675338915432,-0.8282516175844854,-0.49735538774415516,-0.5359558232549411,-0.4613442840202952,25.016182,AGN,bcu,1315.182,PowerLaw,NVSS J125949-374856,0.9992887180683713,7.112819316284558E-4,0.9855130514050148,0.014486948594984238,0.9872422759188971,0.012757724081102971,0.9926093343564472,0.007390665643553376,308,0
3FGL J1300.2+1416,-24.86291781315918,-27.681213858251013,2.855092,0.47417746914462683,4.386885511191518,-0.8178330116352107,-0.8332459901952486,-0.654271091645773,-0.9991551037834094,76.98571,AGN,fsrq,346.1647,PowerLaw,OW 197,0.9998338799227453,1.6612007725420064E-4,0.9811627451645014,0.018837254835498102,0.9871375544303526,0.012862445569646873,0.9843701439947251,0.015629856005275396,301,0
3FGL J1302.6+5748,-29.54893738562476,-28.142479940123625,2.272023,-0.05213628118004363,3.9038394109767127,-0.8321811682212357,-0.7126136018793665,-0.310082014721978,-0.44889428271014,59.252834,AGN,bcu,1418.8132,PowerLaw,TXS 1300+580,0.9998641080063192,1.3589199368078096E-4,0.9910300185310754,0.008969981468924287,0.9985310079240506,0.0014689920759501673,0.994587903510982,0.005412096489017532,273,0
3FGL J1303.0+2435,-26.73296775859806,-27.42811080301017,2.181003,0.8694316339954705,5.932947248637678,-0.3868146615686073,-0.5930971886921292,-0.6204323169366995,-0.6346163696409792,86.36791,AGN,bll,964.094,PowerLaw,MG2 J130304+2434,0.9999499819081389,5.001809186037596E-5,0.9892004092964345,0.010799590703565785,0.9992079890083778,7.920109916221262E-4,0.9945958058970543,0.005404194102945797,306,0
