Source_Name,Flux_Density_1,Unc_Energy_Flux100_1,Spectral_Index_old,Signif_Curve_1,var_1,hr12,hr23,hr34,hr45,GLAT_1,Pivot_Energy_1,SpectrumType_1,GLON,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P,Flags
3FGL J1542.4-5911,-26.682457520638344,-26.908685007347337,2.6019356,-0.8622088791319724,4.025584092299242,-0.7013156711416415,-0.6788401924330109,-0.8247481058596613,-0.7722727034919964,-3.2721496,715.5059,PowerLaw,323.31238,0.9980078137510874,0.0019921862489125537,0.9881668386050972,0.011833161394903226,0.9992644972406818,7.355027593181851E-4,0.9703036526559844,0.02969634734401575,0.0,0.0,0.0,0.0,1
3FGL J1544.1-2555,-26.881809530849793,-27.347665790360672,2.3585763,1.3483427223509534,3.930560224589916,-0.3727826577848344,-0.7473630244223941,-0.6787689206186456,-0.9998815797757387,22.611542,795.41583,PowerLaw,344.73483,0.7012370493210215,0.2987629506789634,0.5461609382002902,0.4538390617997092,0.44293177997100125,0.5570682200289993,0.7608274995436952,0.23917250045630523,0.0,0.277,0.937,0.0,0
3FGL J1544.6-1125,-26.64981058561225,-27.292108146035865,2.4127812,1.3146313744746856,3.8601519652302527,-0.13607068397612945,-0.7191012323500309,-0.6886007187916794,-0.9999852889670734,32.984398,772.6398,PowerLaw,356.21112,0.736407437633384,0.26359256236659934,0.6013575499461731,0.3986424500538271,0.4559053023384673,0.5440946976615324,0.7024206279689109,0.29757937203108914,0.0,0.131,0.907,0.0,0
3FGL J1545.0-6641,-32.800905391634295,-27.615023758713544,1.6718508,0.2661451080621068,3.997942594968034,-0.8698873786819953,-0.6604576395243182,-0.05118700596641585,-0.08344065600541965,-9.378066,8928.08,PowerLaw,318.92996,0.9997658077372776,2.341922627149342E-4,0.986147709241775,0.013852290758225647,0.9988673733787491,0.0011326266212508148,0.9969663112306354,0.0030336887693633466,0.0,0.0,0.0,0.0,0
3FGL J1548.4+1455,-28.180324504902007,-27.40319932466344,2.112147,0.4405648416771421,4.211069853478878,-0.24019394167674296,-0.5331542173044885,-0.6028592827439825,-0.45828137280557546,47.174854,1546.5952,PowerLaw,25.632502,0.9993153784849993,6.846215149886422E-4,0.993197938128855,0.006802061871145428,0.9934618438947355,0.006538156105264487,0.9960617845037709,0.003938215496229741,0.0,0.0,0.0,0.0,0
3FGL J1549.4-4832,-25.012553813527436,-26.818192569348668,2.7419934,-0.7873123761089912,3.4366484022905706,-0.7483579016125532,-0.9183790865805864,-0.3073490719905098,-0.7535937791227966,4.500904,455.21207,PowerLaw,330.68448,0.999494611549409,5.053884505696164E-4,0.9923188962829858,0.007681103717013744,0.99935004635673,6.499536432701127E-4,0.9329371446436533,0.0670628553563471,0.0,0.0,0.0,0.0,1
3FGL J1549.9-3044,-33.434453178014266,-27.518448698663,1.4396122,0.8084099764115747,3.562710180179864,-0.9551303347973094,0.9989415876245469,0.10891592380615024,-0.03470682114359084,18.141542,10795.668,PowerLaw,342.3678,0.999613893152406,3.861068475811546E-4,0.9855386453366242,0.01446135466337436,0.9930966564125397,0.006903343587460378,0.995239100238091,0.00476089976190954,0.0,0.0,0.0,0.0,0
3FGL J1550.4+6027,-31.46897480352147,-27.937140923565675,1.8446275,0.05469043755697253,3.80223418818881,0.01693725267455052,-0.10988427819575394,-0.19831071617256757,-0.7293767180762811,45.092583,3899.5227,PowerLaw,93.475685,0.9997800317265784,2.1996827341089217E-4,0.9929296830623545,0.007070316937644268,0.9951203686643995,0.004879631335601872,0.9937207715522165,0.006279228447783683,0.0,0.0,0.0,0.0,0
3FGL J1553.1+5437,-28.820090365343635,-28.07216450143103,2.2550774,-0.6673139504284745,4.029878927317152,-0.4697215492388143,-0.5614494061739052,-0.6277301043622496,-0.8019788167563282,47.169643,1227.5846,PowerLaw,85.58126,0.9991287868801069,8.712131198719578E-4,0.9950756678020533,0.0049243321979465455,0.9991536047854226,8.463952145776824E-4,0.982941917075784,0.01705808292421536,0.0,0.0,0.0,0.0,0
3FGL J1553.3-0322c,-26.111293929541738,-27.318623796996203,2.5625536,-3.3878659415233527,3.7942479247401217,-0.7874206793835615,-0.6218067318856491,-0.8811095533053045,-0.1581767773803994,36.58102,527.838,PowerLaw,5.3661575,0.9995593801229533,4.4061987702858827E-4,0.996371177776085,0.003628822223915341,0.9999997970608903,2.0293911065870694E-7,0.9794803354237993,0.020519664576201017,0.0,0.0,0.0,0.0,33
3FGL J1554.4-5315c,-29.043090743497054,-25.84550397287464,2.1313488,1.183030946352843,3.9019598008049736,0.45057837830940467,-0.4731084445634732,-0.6672846148826364,-0.750450395699111,0.34655315,3886.9636,PowerLaw,328.3032,0.08984582805849634,0.9101541719414918,0.5724272089453496,0.4275727910546501,0.5696946549111065,0.4303053450888938,0.3969344027135233,0.6030655972864781,1.0,0.323,0.223,0.929,560
3FGL J1602.8-1924,-28.902238570770614,-27.398098099843097,2.3129683,-0.6996816034753554,3.80302445792802,-0.6247677616709468,-0.7277001302374281,-0.5647045204541269,-0.6443905864495583,24.310184,1414.6345,PowerLaw,353.05643,0.9997642040710556,2.357959289673084E-4,0.9950372603485392,0.004962739651460561,0.9991395124318011,8.60487568197975E-4,0.9945282461282294,0.005471753871770956,0.0,0.0,0.0,0.0,0
3FGL J1603.7-6011,-30.708142528187654,-27.420861492172634,1.9624007,1.3068566495659562,3.925940308915572,-0.6514486377404498,0.6512038691354299,-0.37732097838238865,-0.8532580205421861,-5.74402,3310.3032,PowerLaw,324.75037,0.6176039139528579,0.38239608604713643,0.4172407754524002,0.5827592245476,0.7366081172664909,0.26339188273350933,0.6907104145158963,0.3092895854841027,0.0,0.738,0.001,0.003,1
3FGL J1611.9+1404,-28.867697741220184,-27.66003075598725,2.209481,0.5779179062774018,4.0524721898592455,-0.4895619260742666,-0.5498745313457022,-0.7129222110933499,-0.5243235440037681,41.636856,1403.4777,PowerLaw,27.78294,0.9993575615444348,6.424384555753552E-4,0.9889859215283654,0.011014078471635888,0.9763500158944107,0.023649984105589213,0.9894016135506464,0.010598386449353363,0.0,0.0,0.0,0.0,0
3FGL J1613.4-4222,-28.218749742514923,-26.951297935430954,2.4347908,-1.740798748136873,3.798590823565559,-0.5678954154087722,-0.9087026546545484,-0.43128476985784686,-0.6799300773863992,6.363813,1240.0283,PowerLaw,337.93637,0.9995137669766405,4.8623302334331885E-4,0.9956529775223139,0.004347022477685309,0.9999694880980952,3.05119019048613E-5,0.987951059412217,0.01204894058778195,0.0,0.0,0.0,0.0,8
3FGL J1615.6-4450,-26.579541386017127,-26.702320387591044,2.5619879,-0.8828768457546607,4.1935584761680555,-0.8555886048329229,-0.7444977802603686,-0.6118564830694315,-0.6442704463532343,4.311634,801.745,PowerLaw,336.5104,0.9712429405142241,0.028757059485790347,0.9942100057753562,0.005789994224642984,0.9998147783781308,1.852216218701464E-4,0.9727734961006941,0.027226503899306503,0.0,0.0,0.0,0.0,25
3FGL J1616.8-5343,-25.84036568926459,-26.667687650514857,2.5300577,0.6251107622400867,3.9207845507477885,-0.7134695864901209,-0.6085480812019672,-0.6900985533648477,-0.9999760938846061,-2.2176933,724.64087,PowerLaw,330.47452,0.9286140411521486,0.07138595884786265,0.7774985467091182,0.22250145329088175,0.8825030107503209,0.11749698924967808,0.7713020960541273,0.22869790394587228,0.0,0.006,0.0,0.0,516
3FGL J1616.8+5846,-25.078898205225308,-27.996401845488244,3.1169868,0.2472271199383663,3.8474430967674564,-0.9378136985782659,-0.5867219901730364,-0.9995749907796748,0.9954338093023816,42.68813,272.80576,PowerLaw,89.51642,0.9999400530298603,5.9946970116763206E-5,0.9956086709283802,0.004391329071620179,0.9999590970028966,4.0902997103193905E-5,0.9706697148497296,0.029330285150270252,0.0,0.0,0.0,0.0,1
3FGL J1618.8+5520,-29.2818310699644,-28.15834678651813,2.3261952,0.42886127091447435,3.5537114086177546,-0.5605529565266526,-0.6236083863885313,-0.6037469196770342,-0.9999311379873712,43.45117,1154.809,PowerLaw,84.913246,0.993268608338531,0.00673139166147864,0.941705336680875,0.05829466331912502,0.8721797423256066,0.12782025767439315,0.8837934461097915,0.11620655389020884,0.0,0.0,0.0,0.0,0
3FGL J1619.0-5014c,-27.260266507295782,-25.662039947099746,2.431389,1.0656149487593822,4.147298174185954,-0.5061139314932392,-0.7991493211398986,-0.7515782856962319,-0.6582881071390783,0.030969158,1589.1053,PowerLaw,333.15472,0.0400029528038412,0.9599970471961713,0.8034222331736696,0.1965777668263298,0.7915037718114576,0.20849622818854285,0.33366314584555473,0.6663368541544451,1.0,0.003,0.012,0.996,57
3FGL J1619.1+7538,-32.97007458485234,-28.1459178487581,1.7126698,0.5860566136705879,3.890168179011092,-0.9987625742641882,0.9652740750064243,-0.5042027198791345,0.14415738272288117,35.29636,6653.5674,PowerLaw,109.09085,0.9998559343030156,1.4406569697436887E-4,0.9936303070670487,0.00636969293295079,0.9971005541204789,0.002899445879521384,0.9948659767225241,0.005134023277476132,0.0,0.0,0.0,0.0,0
3FGL J1620.0-5101,-28.75556429278391,-25.786662080857113,2.2599401,1.1149892183555188,3.9216424894783377,-0.3268176412252282,-0.44506584730024595,-0.7439211487705821,-0.6062246896075952,-0.63279384,3180.1853,PowerLaw,332.71127,0.05141292339010877,0.9485870766098965,0.7042569394332869,0.2957430605667132,0.6717320303925506,0.32826796960745097,0.3903999439196361,0.6096000560803642,1.0,0.058,0.085,0.946,28
3FGL J1620.8-5149,-30.88746823498969,-26.437167377090667,2.0917153,0.5226037880638468,3.9497454043613796,-0.47542373921865455,-0.9103227230618433,-5.879697043165635E-4,-0.6784311569147543,-1.2874146,5384.2197,PowerLaw,332.23245,0.996595736200908,0.003404263799077977,0.9421041496935251,0.057895850306474636,0.9862292635304536,0.013770736469547002,0.9289124571674002,0.07108754283259981,0.0,0.0,0.0,0.0,0
3FGL J1624.2-3957,-27.28609152943969,-26.702156013857266,2.5197935,-0.0521548759687045,3.4803242854999588,-0.7229441415495679,-0.6288172853483375,-0.6899716877086202,-0.9999854494606687,6.6470885,973.5353,PowerLaw,341.1021,0.11308680219968806,0.8869131978003352,0.9689367316748085,0.031063268325190723,0.940142911348515,0.05985708865148423,0.7490547912310477,0.25094520876895265,1.0,0.0,0.0,0.0,16
3FGL J1624.8-4233,-26.29349193179027,-26.644551885034957,2.6537309,-0.774729040454122,3.8996738677370413,-0.7270670047550454,-0.7582716773780802,-0.7022696897411115,-0.6896542295857128,4.7553916,714.7331,PowerLaw,339.2926,0.9954128489851835,0.004587151014834894,0.9934696923972048,0.006530307602796135,0.9992699850754594,7.300149245395098E-4,0.9372277855389796,0.06277221446101908,0.0,0.0,0.0,0.0,9
3FGL J1625.2-2845,-28.328419801340985,-26.9146155214814,2.520383,-1.1306042268856975,3.969724394052825,-0.83846908623008,-0.8023584206677901,-0.5541059108658316,-0.3009093434074971,14.200707,1232.9293,PowerLaw,349.52338,0.9998818707158521,1.1812928415423362E-4,0.9957902897174842,0.004209710282516551,0.9999567407516753,4.325924832424407E-5,0.9917221800014718,0.008277819998527098,0.0,0.0,0.0,0.0,0
3FGL J1625.6-2058,-26.488317718123035,-27.13403943890963,2.540924,0.298360924997279,3.6753641322248405,-0.581866237344195,-0.875839872900821,-0.5661584375339211,-0.7194516805825364,19.287708,651.44836,PowerLaw,355.6675,0.9995804900681837,4.1950993181244116E-4,0.9869730255059652,0.013026974494033401,0.9794417717784893,0.020558228221510575,0.9871016850532286,0.012898314946770946,0.0,0.0,0.0,0.0,0
3FGL J1626.2-4911,-30.747388683964516,-25.843573429088167,2.1068141,-1.0542086742128995,3.789501772221934,-0.7233386598762704,-0.8022098546739395,-0.5913106052124806,-0.4942504062195254,-0.054423865,6543.031,PowerLaw,334.71545,0.8372032250911433,0.16279677490884825,0.9890181886652081,0.010981811334791158,0.9990357670386422,9.642329613569504E-4,0.5734708108824349,0.4265291891175649,0.0,0.0,0.0,0.147,0
3FGL J1626.2-2428c,-28.449484543162274,-26.363831429069712,2.27537,1.3519860543167646,3.84733441436398,0.9996221350874221,-0.7211002376224901,-0.6148230572173558,-0.7444300470983285,16.892061,2272.9963,PowerLaw,352.99612,0.9562509230021244,0.043749076997890136,0.7594702621696605,0.2405297378303402,0.5952660719409212,0.4047339280590784,0.7465682449707753,0.25343175502922527,0.0,0.032,0.153,0.0,32
3FGL J1627.8+3217,-28.532669423246183,-27.815554657357684,2.139277,1.3367581537294073,3.497340335825758,0.9960474040923484,-0.5014513390431009,-0.5876629924368947,-0.8792591107922206,43.20977,1247.8667,PowerLaw,52.95829,0.2411890484588126,0.7588109515411726,0.480188450728221,0.5198115492717791,0.4311340421591827,0.5688659578408177,0.5930717104297563,0.40692828957024413,1.0,0.578,0.855,0.056,4
3FGL J1628.1-3344,-30.56828255835016,-27.214965024143257,2.1165962,0.11050308992678565,3.6064033046878854,-0.8737335127862682,-0.6063846051294413,-0.5050865921482292,-0.30937400153115635,10.367889,3232.5405,PowerLaw,346.19604,0.9995542144663427,4.457855336610327E-4,0.9905733473231548,0.009426652676845384,0.9923126423725046,0.007687357627495182,0.9960352791363358,0.003964720863664233,0.0,0.0,0.0,0.0,1
3FGL J1628.1-5740,-28.441094414403782,-27.1401654714613,2.4639094,-0.41132529551390157,3.605197881712083,-0.6640832410138579,-0.8066877555234317,-0.7605713411087835,-0.3259041972975969,-6.129371,1213.6412,PowerLaw,328.78378,0.9993434054069658,6.565945930526313E-4,0.9877607641366863,0.012239235863314024,0.998281957931596,0.0017180420684037643,0.9753651469827462,0.02463485301725366,0.0,0.0,0.0,0.0,8
3FGL J1628.1+0254,-29.9178387708865,-27.703381293288913,2.1223505,0.7056731026197325,4.028617726429366,-0.10295156074548466,-0.03313446784949985,-0.8222747635894396,-0.36536851750321797,32.90811,1869.3403,PowerLaw,17.64666,0.9993572037054786,6.427962945068005E-4,0.9885076272116311,0.011492372788369287,0.9749659943380278,0.025034005661970872,0.9832212674957883,0.01677873250421083,0.0,0.0,0.0,0.0,0
3FGL J1628.2-2431c,-27.90244097783256,-26.391938845749085,2.3721182,0.5925721959606692,3.4106287660046846,-0.7324669282505649,-0.665666377711364,-0.7579172820740129,-0.5729149167767326,16.511864,1656.543,PowerLaw,353.25983,0.8095952940986185,0.19040470590136915,0.9611684040732854,0.038831595926712856,0.8039079162831131,0.19609208371688716,0.788791214963766,0.21120878503623441,0.0,0.0,0.003,0.0,48
3FGL J1628.4-4546,-25.595883273917764,-26.38271827904927,2.6329167,1.2794913333192939,3.958022288232502,-0.6591711507521387,-0.7968226273511274,-0.8507579878806147,-0.964860890413142,2.0523984,644.727,PowerLaw,337.4346,0.18099519705754355,0.8190048029424583,0.322574873500589,0.6774251264994109,0.4201473452723927,0.5798526547276072,0.5720414992324157,0.4279585007675842,1.0,0.95,0.871,0.125,8
3FGL J1628.7-8056,-26.12105756548315,-27.572163324626537,2.7542646,-0.1299461700795377,3.508083333250763,-0.5004248370897352,-0.8419117191101539,-0.7493283252626597,-0.9999389839853441,-21.622421,443.13077,PowerLaw,310.84558,0.9967578430512509,0.0032421569487359465,0.9811763307818833,0.018823669218116606,0.981326749729481,0.018673250270518797,0.9245399735775827,0.07546002642241717,0.0,0.0,0.0,0.0,0
3FGL J1630.2-1052,-28.1429001776989,-27.350204154518842,2.2976897,1.1251164951033572,3.3755949519803714,0.9788547651075347,-0.665279595896048,-0.6603474974530711,-0.9996975661797465,24.781755,1083.1128,PowerLaw,4.906958,0.06402184678203181,0.9359781532179785,0.4537375434518099,0.546262456548189,0.3705198902372321,0.629480109762769,0.5996995281787315,0.4003004718212692,1.0,0.704,0.967,0.021,0
3FGL J1630.3-6126,-24.6943652414316,-27.361032529076866,2.7856739,0.2320599220722467,4.396642673076877,-0.7830506705524327,-0.760304154621512,-0.7089307104992049,-0.9999766398922101,-8.90112,363.31262,PowerLaw,326.20493,0.9999815047114912,1.8495288521600683E-5,0.978786927549092,0.021213072450906086,0.9944367225527143,0.005563277447284446,0.9862073451222316,0.013792654877768002,0.0,0.0,0.0,0.0,0
3FGL J1630.3-4346,-31.64638262709955,-26.04504570797812,2.1266181,1.0278976500762158,3.6785206868619773,-0.8517086548128631,-0.717943572954069,-0.8589305014744347,-0.44703915452203535,3.1908402,6034.5425,PowerLaw,339.12793,0.1613174944528543,0.8386825055471332,0.6844600882240766,0.3155399117759241,0.45539979502953787,0.5446002049704628,0.4788548309548655,0.5211451690451344,1.0,0.183,0.65,0.623,8
3FGL J1632.8+3838,-29.74704473662062,-27.018034108274243,2.452318,1.0222558007528517,3.3765538078693624,-0.9937318119400647,0.7278119577640668,-0.6592361830423878,-0.9999503315292078,42.84681,1925.748,PowerLaw,61.74125,0.969599280955214,0.030400719044792565,0.6546647554132721,0.345335244586728,0.4002045345727144,0.5997954654272853,0.6935478408183549,0.30645215918164553,0.0,0.095,0.866,0.0,0
3FGL J1635.3+4257,-28.579547374276302,-27.949101229350866,2.4165976,-1.1712101754210835,4.0442884671001,-0.8126138972913404,-0.5253838079059531,-0.5044638857143944,-0.9986051284787014,42.457966,1009.2501,PowerLaw,67.62579,0.9956254115678593,0.004374588432130575,0.995560628216851,0.0044393717831488775,0.9997863023625011,2.13697637499278E-4,0.9526043099007957,0.04739569009920471,0.0,0.0,0.0,0.0,0
3FGL J1639.4-5146,-26.505449160364453,-26.681861415976375,2.3492486,0.6176283289683578,4.060916243381682,-0.5307702848042102,-0.6502810682774782,-0.6381454947026398,-0.7118156308657906,-3.3491356,1160.5977,PowerLaw,334.2533,0.9627731627184555,0.03722683728156539,0.9137298795103862,0.08627012048961297,0.9641193697148345,0.03588063028516565,0.9326072226655874,0.06739277733441221,0.0,0.0,0.0,0.0,0
3FGL J1640.6-4917,-27.94919717310206,-26.382231688644904,2.3066864,0.9058676801060593,4.31369599921738,-0.6521597005433606,-0.7341487139479103,-0.5996882384150647,-0.8002130018422883,-1.8341309,1809.5013,PowerLaw,336.23956,0.976000877998985,0.02399912200102963,0.8511877187697745,0.1488122812302251,0.911680837128707,0.08831916287129417,0.854850596867694,0.1451494031323064,0.0,0.0,0.0,0.0,0
3FGL J1641.5-2856,-28.320851921743365,-27.214202701202094,2.3268378,0.864329003608132,3.8066881783292548,-0.571292580126951,-0.7095824533610102,-0.8542172265459631,-0.4438685907294115,11.382842,1225.6997,PowerLaw,351.79193,0.9812673493404419,0.018732650659556694,0.9509952486989987,0.04900475130100126,0.8867876862517683,0.1132123137482322,0.9634192591597931,0.03658074084020683,0.0,0.0,0.0,0.0,1
3FGL J1642.4+8045,-27.75329101501866,-28.048665946637943,2.4850972,0.45196719630963444,3.7531334816620436,-0.4813277325024861,-0.6817432011947883,-0.8114051819056656,-0.6664139414535333,31.755138,731.4093,PowerLaw,113.7462,0.9996131885260644,3.868114739205943E-4,0.9821296534552393,0.017870346544761072,0.964311350995642,0.0356886490043588,0.9734287230757372,0.02657127692426204,0.0,0.0,0.0,0.0,0
3FGL J1644.4+2632,-26.805942309188325,-27.686338813162546,2.7532167,0.4757298282304188,3.746084494644622,-0.7633606677061415,-0.9572406146535636,0.29282251104562834,-0.8178986678977966,38.5034,512.05853,PowerLaw,46.465275,0.9997662716167496,2.3372838325242111E-4,0.9906054864312226,0.009394513568776821,0.9976730601608703,0.0023269398391286404,0.9750490050610925,0.024950994938908323,0.0,0.0,0.0,0.0,0
3FGL J1644.6-0911,-27.212577592977283,-27.20952715894378,2.5682137,-0.3409341119989061,3.6509102874495154,-0.6494590777631449,-0.8900309346266836,-0.40658233689706536,-0.3974747219248154,22.87281,747.56415,PowerLaw,8.676451,0.9996236687664797,3.7633123353732596E-4,0.9948686584435226,0.005131341556478417,0.999373672536605,6.263274633943832E-4,0.9877934306650065,0.012206569334994396,0.0,0.0,0.0,0.0,0
3FGL J1646.9-1332,-32.14780448794096,-27.321741410520552,1.8505279,-1.2311372393538431,3.7367153535938042,-0.9655389330360671,0.43912495456518524,-0.54039437661635,-0.34208007827853365,19.892075,6760.85,PowerLaw,5.202477,0.9996080202229,3.9197977711146853E-4,0.9955452986948973,0.004454701305103104,0.9998554500490542,1.4454995094598138E-4,0.996704806686254,0.00329519331374612,0.0,0.0,0.0,0.0,0
3FGL J1648.0+4230,-28.341593945038316,-27.9486681262838,2.4801893,-0.31816299838539164,3.935766484807233,-0.5082633673348427,-0.8094402089405582,-0.5793509149502245,-0.9970377876340754,40.124744,868.2849,PowerLaw,67.06607,0.9994875923666754,5.12407633332097E-4,0.9934213003867355,0.0065786996132638715,0.9958248114776724,0.0041751885223266436,0.9771384969580803,0.022861503041920674,0.0,0.0,0.0,0.0,0
3FGL J1648.6-5635,-26.085914706061843,-26.99170571213589,2.8010836,1.2506097090381254,3.6453181903858347,-0.6131541805188758,-0.9402503262806783,-0.6422475669047936,-0.25842424550469084,-7.494102,542.9468,PowerLaw,331.46378,0.9856625601557949,0.014337439844188987,0.872708731343142,0.1272912686568579,0.9300889838475105,0.06991101615248929,0.8901373302404477,0.10986266975955221,0.0,0.0,0.0,0.0,1
3FGL J1649.6-3007,-27.303126202452837,-27.131019278566985,2.3148367,1.1419386646057006,3.965161909629644,-0.4940905547776665,-0.6549081459102889,-0.5811412800999219,-0.9999944857238351,9.270359,1012.8545,PowerLaw,352.0056,0.6824648748355783,0.31753512516441906,0.584261528853818,0.41573847114618206,0.6543089201234724,0.3456910798765288,0.7989905301762056,0.20100946982379408,0.0,0.23,0.0,0.0,0
3FGL J1650.0-4438c,-22.429663539043332,-26.04140936946766,2.7087767,-0.0818096928727987,4.074249077047238,-0.6666514270330034,-0.7404793380192916,-0.6750162651720367,-0.8449206858239329,-0.022006685,293.1685,PowerLaw,340.813,0.529236300371777,0.47076369962822284,0.9734307580772011,0.02656924192280073,0.9930838597051366,0.006916140294862279,0.5644511238317602,0.43554887616824006,0.0,0.0,0.0,0.165,36
3FGL J1650.0+0356,-30.115733184648672,-27.585355064817588,2.165772,-0.3432617331785148,4.33970364443129,-0.8038940577050869,-0.5691681594855132,-0.45343303917900435,-0.3455992768311987,28.68336,2179.5898,PowerLaw,21.856373,0.9999589609228898,4.103907710147451E-5,0.9955444096170436,0.0044555903829566965,0.9997780790012729,2.2192099872667167E-4,0.998998694373747,0.0010013056262527596,0.0,0.0,0.0,0.0,0
3FGL J1651.5-4626,-32.15908064234428,-26.05936434692562,1.9216529,-1.9911520951025325,3.6740601892155857,0.7348995215255668,-0.6066337091679598,-0.5171015503625518,-0.6226458577325257,-1.3792707,11280.365,PowerLaw,339.6062,0.8625812333212602,0.13741876667876024,0.9915795186781928,0.008420481321806629,0.9998920029823065,1.0799701769323486E-4,0.739702392628462,0.26029760737153834,0.0,0.0,0.0,0.0,16
3FGL J1652.2-4649,-30.50649088802137,-26.240133320798524,2.0917008,0.024809776458124884,3.9899686727718646,-0.8414365586295711,-0.714574555671456,-0.3521699865032897,-0.6212819468101223,-1.7187203,5244.7856,PowerLaw,339.37265,0.9052258087566544,0.0947741912433455,0.9692603755997593,0.030739624400239574,0.9925636669021201,0.0074363330978786495,0.7871074092343239,0.2128925907656759,0.0,0.0,0.0,0.0,0
3FGL J1654.0-4617,-30.889894535644483,-26.379733950180253,2.0130665,0.9324567940913087,3.9198675960131735,0.680382228173208,-0.7565981889042986,0.016441821163637304,-0.5726347327063387,-1.6139033,6180.778,PowerLaw,339.97623,0.9860458273475106,0.01395417265251097,0.9190050933836557,0.08099490661634495,0.9761036489321259,0.023896351067874556,0.8957741854322078,0.10422581456779165,0.0,0.0,0.0,0.0,1
3FGL J1655.1-4644,-32.49533826744521,-26.41723348497923,1.9307781,-1.4068404335028966,3.7552105161272156,0.9996891736814791,0.11319527294109098,-0.8833079062103095,-0.22678110448811772,-2.0389345,11543.483,PowerLaw,339.75644,0.9948838417683404,0.0051161582316676234,0.9885964420119265,0.01140355798807311,0.9997828640190967,2.1713598090161208E-4,0.8766815999175438,0.12331840008245623,0.0,0.0,0.0,0.0,1
3FGL J1655.5-4748,-29.52649272679633,-26.463472397366285,2.2484088,-1.4987007518713025,3.821392228122622,-0.6330976537490555,-0.8590980000770458,-0.7360748375348662,-0.2718769022450089,-2.7742295,2720.0981,PowerLaw,338.9689,0.9843225967854324,0.015677403214567315,0.9929481889310572,0.007051811068941887,0.999919450072071,8.054992792912784E-5,0.9079010212017912,0.09209897879820787,0.0,0.0,0.0,0.0,8
3FGL J1655.7-4712,-30.051665795315607,-26.309439264414678,2.2347214,0.5971331831340951,3.742879878416502,0.9999469560206222,-0.8430369744162247,-0.19572428994833024,-0.7534655386348018,-2.4262416,3636.4854,PowerLaw,339.45718,0.8060181069592995,0.19398189304070168,0.9312281729874342,0.06877182701256672,0.969663995089039,0.030336004910960935,0.7671399147440288,0.23286008525597102,0.0,0.0,0.0,0.0,0
3FGL J1656.9-3919c,-29.488671187944746,-25.434252642591947,2.4530065,0.9518447694426361,3.680034326049108,-0.8899971924093596,-0.6325780981812807,-0.5779633577252707,-0.8035099561604325,2.3337407,2636.5295,PowerLaw,345.7465,0.11129574256319001,0.8887042574367893,0.68214712202716,0.31785287797284084,0.5499166617227236,0.45008333827727626,0.38467017216599886,0.6153298278340024,1.0,0.15,0.3,0.956,41
3FGL J1657.6-4653,-31.3006006573214,-26.477575688853275,2.0513864,0.29158073777016164,4.032286872387362,-0.9064782181169685,0.9997178778716074,-0.6152081561523087,-0.5042169375246757,-2.4814136,6493.7676,PowerLaw,339.9034,0.9978752255560707,0.002124774443936146,0.964373930045846,0.03562606995415331,0.9877199891200494,0.012280010879949997,0.9483065769437731,0.051693423056227074,0.0,0.0,0.0,0.0,0
3FGL J1659.0-0142,-28.789703842501368,-27.22581577489026,2.1946285,0.7249184848690082,4.03571061914764,-0.39243232789956356,-0.6543787468589018,-0.4217920260301754,-0.8676117511360264,23.907526,1778.4865,PowerLaw,17.646725,0.9970782612987487,0.002921738701234301,0.9717031640002777,0.028296835999722818,0.9405374451924152,0.059462554807584146,0.9411030035445294,0.05889699645547055,0.0,0.0,0.0,0.0,4
3FGL J1700.4-4019c,-26.961488476786585,-24.59210220582523,2.6888115,1.1326823239274126,3.9777180450403375,-0.5571509844888552,-0.4387504986124967,-0.8717828878731855,-0.6609594364911674,1.1909633,1136.6266,PowerLaw,345.36975,0.017789263526195948,0.9822107364737815,0.7713093972045146,0.22869060279548634,0.5992105706691722,0.4007894293308279,0.3052747005697806,0.6947252994302198,1.0,0.021,0.244,1.0,548
3FGL J1701.1-4930,-28.51224383171124,-26.668080794996317,2.4388955,0.9228105118433881,3.887210013592484,0.12268678497019071,-0.8788047809539984,-0.7797010418436482,-0.2230404107489258,-4.5507817,1599.2661,PowerLaw,338.19547,0.9316370046506107,0.06836299534939069,0.934763571819664,0.06523642818033547,0.9598582152325238,0.04014178476747468,0.8455751943198437,0.15442480568015718,0.0,0.0,0.0,0.0,1
3FGL J1701.3-5216,-28.492660205234564,-26.964175406478052,2.478354,-0.7024244819482625,3.7753978491912825,-0.5316755156013617,-0.7964852482555267,-0.8622630873396974,-0.24899628542692243,-6.2587767,1313.2166,PowerLaw,336.02393,0.9986273060310392,0.0013726939689642419,0.9913455564771215,0.008654443522877819,0.9994694719712578,5.305280287431447E-4,0.9622802881995305,0.0377197118004696,0.0,0.0,0.0,0.0,16
3FGL J1701.4-4654,-27.357305598321357,-25.94765757939369,2.6362474,1.112196175171705,3.8879678256343158,-0.4916432520574448,-0.8358147976854525,-0.7072798969258424,-0.8963861627320877,-2.9957976,1293.0552,PowerLaw,340.29446,0.02461572146600746,0.9753842785339779,0.5647122268638505,0.4352877731361493,0.5845974555400436,0.41540254445995606,0.34488218004646776,0.6551178199535327,1.0,0.329,0.17,0.989,8
