Source_Name_3FGL,Flux_Density,Unc_Energy_Flux100,Spectral_Index_old,Signif_Curve,var_1,hr12_1,hr23_1,hr34_1,hr45_1,GLAT_1,Pivot_Energy_1,SpectrumType_1,GLON,AGN_BDT_1,PSR_BDT_1,AGN_NN_1,PSR_NN_1,AGN_LR_1,PSR_LR_1,AGN_RF_1,PSR_RF_1,BDT_P_1,NN_P_1,LR_P_1,RF_P_1,Flags_1,Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12_2,hr23_2,Unc_PLEC_Expfactor,hr34_2,hr45_2,hr56,hr67,Variability_Index,Pivot_Energy_2,SpectrumType,ASSOC_FGL,AGN_BDT_2,PSR_BDT_2,AGN_NN_2,PSR_NN_2,AGN_LR_2,PSR_LR_2,AGN_RF_2,PSR_RF_2,BDT_P_2,NN_P_2,LR_P_2,RF_P_2,Flags_2
3FGL J1702.1-2524,-32.94607028159563,-27.37165264205628,1.7593415,-3.3068573996202386,3.2160804013099793,-0.9892336033330813,0.6379248811625045,-0.6993548114258102,0.18789162019897976,9.984092,9226.917,PowerLaw,357.49634,0.9995319069310195,4.680930689684555E-4,0.9963107615990657,0.003689238400932943,0.9999993400138475,6.599861547593174E-7,0.9839805221670188,0.016019477832981584,0.0,0.0,0.0,0.0,4,4FGL J1702.3-2525,357.5202,9.937774,-21.693536400609027,2.0889812,0.19102411,0.24019682,2.4146495,-0.7733175,-0.8895274,0.001729886,0.60641646,-0.47457412,-0.5883804,-0.9999858,1.4131026818548482,7.978234964236823,PowerLaw,3FGL J1702.1-2524,0.9998771785790501,1.2282142093539291E-4,0.9640882604942758,0.03591173950572422,0.992259581911406,0.007740418088594444,0.9871698228730444,0.012830177126956162,0.0,0.0,0.0,0.0,0
3FGL J1702.1-4623,-28.473383177436872,-26.0024443258431,2.5108716,0.2704835216034776,4.086846354123693,-0.835983354536407,-0.7364391718711913,-0.790006512375082,-0.8047250406795959,-2.7718854,1878.5447,PowerLaw,340.77914,0.5304577354612443,0.4695422645387571,0.9450381786938966,0.0549618213061034,0.9536694470095859,0.04633055299041434,0.4766209558306129,0.5233790441693876,0.0,0.0,0.0,0.626,8,4FGL J1701.9-4625,340.72552,-2.77689,-21.120958884336495,2.6005383,0.52975655,0.23701355,2.122951,0.9906592,-0.65561455,0.012509774,-0.6007185,-0.8817847,-0.80150217,-0.9923505,1.7904026627229133,7.719819829375901,PowerLaw,3FGL J1702.1-4623,0.9944146022917487,0.0055853977082414175,0.9395798281483383,0.06042017185166147,0.838519490208361,0.16148050979163892,0.9308381020510913,0.06916189794890854,0.0,0.0,0.0,0.0,24
3FGL J1703.6-2850,-29.97725417189962,-27.194940805836783,2.2268481,0.3270765926151334,3.291326636117526,-0.7710353548359865,-0.4928892538242885,-0.45949881944764115,-0.7560252603739277,7.649657,2325.2954,PowerLaw,354.92178,0.9991725864334963,8.274135664921887E-4,0.9333088629929173,0.06669113700708258,0.910700654847613,0.08929934515238562,0.9906536637708099,0.009346336229188748,0.0,0.0,0.0,0.0,4,4FGL J1703.6-2850,354.92694,7.664326,-20.941529726589305,2.3588865,0.15455253,0.32404983,3.899895,-0.76687443,-0.12725808,0.0021913687,-0.41089264,-0.6624787,-0.88998264,-0.9999991,2.686630513895277,7.267336784774501,LogParabola,3FGL J1703.6-2850,0.9987556773430765,0.0012443226569082365,0.939809686725259,0.06019031327474231,0.9730942051547535,0.02690579484524594,0.772279525083992,0.22772047491600814,0.0,0.0,0.0,0.0,0
3FGL J1709.4-0917,-26.855530184818296,-27.136115749619023,2.4647532,1.1638834788381633,3.7871853694909823,-0.5215459806900187,-0.6528553011975466,-0.9884496542888154,0.44194011135275635,17.724789,733.3626,PowerLaw,12.196536,0.9883031222612764,0.011696877738736908,0.9887156130209586,0.011284386979042278,0.9819663981004062,0.01803360189959368,0.9214012675682899,0.07859873243170958,0.0,0.0,0.0,0.0,4,4FGL J1708.8-0923,12.004873,17.805145,-21.70132159700402,2.5530586,0.26604906,0.24834298,2.3780205,0.8069595,0.84596837,0.0043720463,-0.6532084,-0.76238304,-0.85999846,-0.99925923,1.5120952386725166,6.9973411973275494,PowerLaw,3FGL J1709.4-0917,0.9696608766649962,0.030339123334986336,0.7137106497843593,0.28628935021564117,0.7194849476218944,0.2805150523781057,0.9099186829261415,0.09008131707385804,0.0,0.066,0.0,0.0,16
3FGL J1709.5-0335,-26.415723668124066,-27.16694728322673,2.5949144,-0.3970385613869539,3.894003219924649,-0.7260298961181244,-0.7849523406456619,-0.5204379630512087,-0.9997433767713714,20.697418,607.9987,PowerLaw,17.334425,0.9982054618213919,0.0017945381785926552,0.993414895085884,0.006585104914114901,0.9968425445722038,0.0031574554277965894,0.9696581083137326,0.030341891686266893,0.0,0.0,0.0,0.0,1,4FGL J1709.4-0328,17.441475,20.770594,-21.230725671349866,2.5444145,0.11037135,0.09223502,1.564921,-0.13061115,-0.7366955,0.0021471626,-0.6180495,-0.72930056,-0.82050794,-0.9993567,1.6996909092699388,6.720718101103433,PowerLaw,3FGL J1709.5-0335,0.9873841503684618,0.012615849631548931,0.9611881048796848,0.03881189512031463,0.9348397703471185,0.065160229652882,0.9651139672603983,0.03488603273960133,0.0,0.0,0.0,0.0,0
3FGL J1709.9+4624,-27.90864844053656,-27.941256001974377,2.514125,-1.0778473304432596,3.7455173158234643,-0.6538381784813071,-0.8060231345567309,-0.44199188008365337,-0.7519843886074152,36.38488,743.33954,PowerLaw,72.23383,0.9998635506007363,1.364493992424977E-4,0.9955621797814845,0.004437820218515619,0.9998350719162259,1.6492808377443151E-4,0.9893000553133255,0.010699944686674167,0.0,0.0,0.0,0.0,0,4FGL J1710.0+4629,72.32397,36.373783,-22.41554655530976,2.3303094,0.16302826,-0.024632977,0.30481303,-0.10171742,-0.81247455,0.0019502615,-0.48758188,-0.541,-0.6834503,-0.99998975,2.1879114179002976,7.26220579070496,PowerLaw,3FGL J1709.9+4624,0.9997536169470321,2.463830529696798E-4,0.9990996228636908,9.003771363088806E-4,0.9982780811153897,0.0017219188846102993,0.996299288192181,0.003700711807818991,0.0,0.0,0.0,0.0,0
3FGL J1714.6-3327,-28.81464627810719,-26.459497766357387,2.3572257,0.7515072166071175,3.9816272366633036,0.9994159284887959,-0.8013182333877169,-0.2388277989264161,-0.9211409398236634,3.0397296,2048.4678,PowerLaw,352.57642,0.9157966610050365,0.08420333899497198,0.9019893488404211,0.0980106511595789,0.9627780841020808,0.037221915897919094,0.6952882611197376,0.3047117388802625,0.0,0.0,0.0,0.001,0,4FGL J1714.9-3324,352.65103,3.0092595,-20.252994666392677,2.4256175,0.18657403,0.52473855,4.369955,0.7529054,-0.54661286,0.004197788,-0.30610362,-0.6562302,-0.87672895,-0.9997811,0.6473390564126775,7.4497284035046665,LogParabola,3FGL J1714.6-3327,0.9374223734387467,0.06257762656123597,0.2785277548796975,0.7214722451203024,0.10157946109569184,0.8984205389043075,0.5127542654727258,0.4872457345272743,0.0,0.956,1.0,0.415,4
3FGL J1717.6-4404,-25.823573682180943,-26.432582527162683,2.639381,0.5442947319514628,3.950833480599178,-0.6758254810694194,-0.7632658357793245,-0.866519936652297,-0.6126098059481486,-3.5997066,688.0791,PowerLaw,344.27295,0.9867403481752316,0.013259651824748529,0.9314035904340103,0.06859640956598809,0.9572736854726217,0.0427263145273774,0.8106834568306194,0.1893165431693819,0.0,0.0,0.0,0.0,1,4FGL J1717.6-4404,344.25586,-3.593265,-20.868763193433892,2.5823748,0.24017482,0.21344377,2.559682,0.985223,-0.86421585,0.0074456544,-0.6171439,-0.757015,-0.85332435,-0.99992967,1.1887408603338756,7.672093320346403,PowerLaw,3FGL J1717.6-4404,0.9921990275355194,0.0078009724645040175,0.7886298622396898,0.21137013776031138,0.5278224292619575,0.47217757073804223,0.8798988310772179,0.12010116892278062,0.0,0.014,0.047,0.0,0
3FGL J1720.7+0711,-27.719998679141543,-27.30228184461922,2.3511152,0.4722852119552671,3.7859154166255307,-0.6246372430910884,-0.6063761544244373,-0.6980026190820264,-0.7465143576163491,23.413631,1123.7131,PowerLaw,28.99709,0.9979002356423053,0.0020997643576945247,0.9788165075432123,0.021183492456787432,0.9443588991195532,0.05564110088044782,0.978049719152124,0.021950280847875356,0.0,0.0,0.0,0.0,0,4FGL J1720.6+0708,28.94247,23.41902,-20.809074816695563,2.3396614,0.1269594,0.38049087,5.096881,0.99873817,-0.24951638,0.0028031033,-0.5572481,-0.7202472,-0.84748685,-0.99835664,1.778076664556699,6.903780389565848,LogParabola,3FGL J1720.7+0711,0.05512433652216942,0.9448756634778044,0.2785516442294461,0.7214483557705532,0.3633679608276976,0.6366320391723023,0.289178001276147,0.7108219987238522,1.0,0.972,1.0,1.0,0
3FGL J1721.4-5253,-27.072692727765276,-27.059583199833895,2.5845332,-0.24084207528916524,3.6436694609771276,-0.8682614580709842,-0.4749045993133884,-0.8109576819661252,-0.8098480665929397,-9.101819,813.62524,PowerLaw,337.29474,0.9401679166697913,0.059832083330221046,0.9817667453095383,0.018233254690462528,0.9881581434997558,0.01184185650024289,0.8996216082973189,0.1003783917026796,0.0,0.0,0.0,0.0,0,4FGL J1721.3-5257,337.24417,-9.12776,-20.974223674158246,2.4906826,0.18153661,0.5094033,4.4468055,-0.7360618,-0.3081496,0.004108553,-0.44001758,-0.78031737,-0.9444628,-0.99951935,2.217177653617862,6.9469450301176385,LogParabola,3FGL J1721.4-5253,0.8333129311381613,0.16668706886181964,0.8975122727199316,0.10248772728006901,0.8901504010321377,0.10984959896786121,0.7089793045199779,0.2910206954800231,0.0,0.0,0.0,0.0,0
3FGL J1721.8-3919,-28.152729458920014,-26.260605507579548,2.418196,-1.9138776129015038,3.781764194917691,-0.9278823907381568,-0.2863761992372855,-0.5589857911316692,-0.9182560028643655,-1.5280867,1634.58,PowerLaw,348.61362,0.041059748546520565,0.9589402514534656,0.9935384278519314,0.0064615721480693195,0.9998596933694691,1.4030663053078954E-4,0.5496784540676178,0.4503215459323816,1.0,0.0,0.0,0.215,1,4FGL J1721.7-3917,348.62234,-1.4916632,-20.255792816355598,2.4714193,0.14662464,0.23264435,3.5121803,0.8868273,-0.022628624,0.0028726982,-0.7458938,-0.4706529,-0.9999995,0.9998492,1.9288303812672773,7.505382037638436,LogParabola,3FGL J1721.8-3919,0.6979911590764978,0.302008840923514,0.6864666954888313,0.31353330451116873,0.7432583254690245,0.2567416745309756,0.7088667907578161,0.2911332092421831,0.0,0.103,0.0,0.0,0
3FGL J1722.7-0415,-28.4141532684144,-26.89910587272303,2.2949152,1.3074413954226085,3.527200172013605,0.9994848564771103,-0.5294831897742902,-0.7634428781706178,-0.9999522533300023,17.516644,1589.2805,PowerLaw,18.494955,0.178445715907109,0.8215542840929064,0.3375562111687685,0.6624437888312319,0.23119235477965427,0.768807645220346,0.459434079644983,0.5405659203550168,1.0,0.924,1.0,0.781,0,4FGL J1722.8-0418,18.470137,17.479488,-20.779670232173792,2.3262448,0.14764227,0.25074074,3.535591,-0.9992068,0.99984264,0.003834874,-0.48994204,-0.752471,-0.6750924,-0.9995478,1.8649402559546848,7.549430728182971,LogParabola,3FGL J1722.7-0415,0.9279826415687389,0.07201735843128027,0.7986052860717824,0.2013947139282174,0.7411425035405161,0.25885749645948364,0.8477780726767826,0.1522219273232179,0.0,0.026,0.0,0.0,0
3FGL J1725.0-0513,-31.022281671779222,-27.10096926624786,2.0184417,-1.255547331238102,3.607110511520528,-0.18371457132297467,-0.7873289795145887,-0.5034764925235221,-0.2351102201289783,16.551367,4275.013,PowerLaw,17.923473,0.9991458043010585,8.541956989567274E-4,0.9956925081837037,0.004307491816295393,0.9998936458131419,1.0635418685874306E-4,0.9949490088147218,0.005050991185278521,0.0,0.0,0.0,0.0,0,4FGL J1723.5-0501e,17.902632,16.962696,-20.114523619671484,1.9708245,0.05776172,-0.019907689,0.8442562,-0.28083512,-0.6381455,1.1157867E-4,-0.64191717,-0.42446923,-0.637406,-0.080440864,1.5395315147109268,8.289938952791955,PowerLaw,3FGL J1725.0-0513,0.993407659905186,0.006592340094824686,0.9881481929228776,0.01185180707712183,0.8806788145866481,0.1193211854133519,0.9657077684489566,0.03429223155104343,0.0,0.0,0.0,0.0,0
3FGL J1740.8-6755,-27.560462843654324,-27.731883275489214,2.539018,-2.2536488442573885,3.92217137607608,-0.7202614355227279,-0.7743944848061439,-0.5349311130820581,-0.6925617837444876,-18.73523,721.52386,PowerLaw,325.1503,0.9999263142671287,7.368573284567683E-5,0.9957547615534521,0.004245238446548693,0.9999966224348058,3.3775651933961763E-6,0.993268738692545,0.006731261307455093,0.0,0.0,0.0,0.0,1,4FGL J1740.7-6750,325.22534,-18.6867,-22.132139709669925,2.744417,0.14097871,0.18367106,2.1151168,-0.24212144,-0.6455611,0.0043541323,-0.84372944,-0.70323056,-0.9743191,-0.99955744,1.6177374403562772,6.425426793768557,PowerLaw,3FGL J1740.8-6755,0.9984641542471532,0.0015358457528351207,0.9845440666788806,0.015455933321119858,0.9865369023294078,0.013463097670592002,0.9797723481442121,0.0202276518557894,0.0,0.0,0.0,0.0,0
3FGL J1743.9-1310,-29.189468904926766,-27.051569760063025,2.2375236,1.0755956258889543,3.8690092357225354,-0.7345509231931923,-0.05625581065664035,-0.6394759301694438,-0.9273223318290735,8.479903,1891.0054,PowerLaw,13.335881,0.0772290733172408,0.9227709266827759,0.603585014715083,0.39641498528491764,0.6220523737148217,0.37794762628517775,0.6473963219059141,0.3526036780940867,1.0,0.207,0.035,0.002,0,4FGL J1744.0-1311,13.338002,8.452037,-20.62377917098909,2.290587,0.1553595,0.3992016,4.893251,0.9969364,-0.039955013,0.0032962542,-0.4701162,-0.55155283,-0.88711816,-0.9999999,2.0435566757089854,7.405047538490482,LogParabola,3FGL J1743.9-1310,0.022650233902165997,0.9773497660978517,0.24111339323489311,0.7588866067651061,0.2674023679026432,0.7325976320973576,0.2665505059100256,0.7334494940899728,1.0,0.977,1.0,1.0,0
3FGL J1744.8-1557,-27.748795139125544,-26.93114284010432,2.4348285,0.6615415429794321,3.4954046201168927,-0.050615047145229936,-0.6550286305101197,-0.6692370835926609,-0.9558735067176802,6.875933,1072.486,PowerLaw,11.034376,0.7637656637511914,0.23623433624882748,0.7568687252287605,0.24313127477123894,0.7402733517504985,0.25972664824950153,0.7701368242160516,0.22986317578394747,0.0,0.001,0.011,0.0,4,4FGL J1744.7-1557,11.011719,6.905913,-20.71752089665827,2.3978848,0.14396799,0.34899935,4.714054,-0.5146572,-0.44415298,0.0039046933,-0.67644525,-0.56346995,-0.9373552,-0.5842464,1.3448081527992097,7.252556802014809,LogParabola,3FGL J1744.8-1557,0.1411812165051638,0.8588187834948275,0.11178712715625508,0.8882128728437448,0.2188484638784859,0.7811515361215141,0.46342339579785363,0.5365766042021459,1.0,1.0,1.0,0.739,0
3FGL J1747.0-3506,-24.834286271860687,-26.695453777435777,2.6669264,0.6126535170544438,4.166502885044109,-0.7027590630542925,-0.8047697022748123,-0.6994278729935395,-0.8244522390506345,-3.4567804,496.01923,PowerLaw,354.87656,0.9035887078264376,0.09641129217354212,0.9188134278728288,0.08118657212717187,0.9711076823352379,0.028892317664762156,0.8950387429313961,0.10496125706860522,0.0,0.0,0.0,0.0,0,4FGL J1747.0-3505,354.8895,-3.462644,-20.300061169291233,2.5504308,0.22101335,0.5752085,5.8176937,0.85942626,-0.25427946,0.007622375,-0.6170517,-0.8892511,-0.77357626,-0.54242754,1.665891068601717,7.372408558097245,LogParabola,3FGL J1747.0-3506,0.9915624667954427,0.008437533204581616,0.20535465397377498,0.794645346026226,0.22943910548189586,0.7705608945181044,0.5913725799243318,0.40862742007566816,0.0,0.976,1.0,0.079,6
3FGL J1747.3+0324,-28.67634008060238,-27.073771840261408,2.354004,0.12304994112675215,3.695258415211312,-0.7004633356060462,-0.5630315799398378,-0.5433036341431602,-0.9482127424185743,15.796548,1549.3915,PowerLaw,28.606207,0.9011671807209102,0.09883281927908086,0.9840480556517165,0.015951944348283384,0.962610375913125,0.03738962408687414,0.8578525538628278,0.14214744613717228,0.0,0.0,0.0,0.0,0,4FGL J1747.6+0324,28.628706,15.7417,-20.84994465587589,2.265806,0.12283414,0.21192499,3.2610378,-0.20260811,-0.65047455,0.0019974047,-0.44401968,-0.47796223,-0.89360297,-0.99987084,1.6158195222638156,7.313321848609574,LogParabola,3FGL J1747.3+0324,0.2548246992494697,0.7451753007505134,0.7296634300509558,0.2703365699490442,0.6680437410365191,0.33195625896348224,0.7685564839966604,0.2314435160033399,1.0,0.049,0.0,0.0,0
3FGL J1748.5-3912,-27.525391366517383,-26.968959472977698,2.3035269,1.0271976298773147,3.9512722566357517,-0.7957084804834202,-0.2798383318744318,-0.7398740925919618,-0.8956070650323996,-5.813875,1216.6359,PowerLaw,351.49835,0.030001453285993088,0.9699985467140094,0.5440292671781166,0.45597073282188355,0.6955566890210685,0.3044433109789314,0.631168315229187,0.3688316847708118,1.0,0.372,0.002,0.009,4,4FGL J1741.6-3917e,350.72958,-4.717567,-18.502654726198227,2.0273728,0.024959438,0.0038093752,0.33296737,-0.103045404,-0.21539567,5.832922E-5,-0.5510245,-0.56447446,-0.59452444,-0.2101668,1.7936439014220182,7.747593384455486,PowerLaw,3FGL J1748.5-3912,0.9996120129658502,3.8798703413182785E-4,0.9920528093848908,0.007947190615108372,0.9658553261657756,0.034144673834225266,0.9070412726073644,0.09295872739263614,0.0,0.0,0.0,0.0,4
3FGL J1749.7-0305,-27.245442098599543,-27.00049791707363,2.4251716,0.1790754605864658,3.8589961039486487,-0.8477621649795405,-0.3320786603143478,-0.7353197258181632,-0.9310455953174406,12.217245,965.7755,PowerLaw,22.979467,0.37287693308221953,0.6271230669177726,0.9820478142511339,0.017952185748866544,0.9610385467345963,0.03896145326540483,0.760001454793412,0.23999854520658873,1.0,0.0,0.0,0.0,4,4FGL J1749.8-0303,23.01728,12.221404,-20.568687222560833,2.543484,0.09449666,0.21765143,4.1536274,0.99949163,-0.54195124,0.0023044003,-0.7309673,-0.65343034,-0.9991685,-0.92630124,2.518740938671331,6.924953704561178,LogParabola,3FGL J1749.7-0305,0.5559543610487905,0.4440456389512075,0.639659662163122,0.360340337836879,0.5130497965670655,0.48695020343293455,0.8817952380786446,0.11820476192135376,0.0,0.158,0.168,0.0,0
3FGL J1757.8-3126,-27.622074655120983,-26.63398824104279,2.4195185,0.9717854937233481,3.651764641993706,0.007809905956112898,-0.7928014069913287,-0.5956696778459519,-0.9009631973255957,-3.5579176,1230.6384,PowerLaw,359.19025,0.03341816781337649,0.966581832186641,0.5273291901349361,0.47267080986506405,0.6754328946634494,0.32456710533655037,0.5846609352937973,0.41533906470620313,1.0,0.47,0.022,0.074,8,4FGL J1757.4-3125,359.16406,-3.4585013,-20.491493492576826,2.4853318,0.1499107,0.28966027,3.93984,0.99986666,-0.3564232,0.0029005213,-0.6559673,-0.6593419,-0.97673476,-0.9976626,2.7802428699192854,7.23112403880633,LogParabola,3FGL J1757.8-3126,0.9920568230420247,0.007943176957993183,0.8558025240561744,0.14419747594382554,0.8681158809999053,0.13188411900009533,0.8243830153281911,0.1756169846718098,0.0,0.004,0.0,0.0,0
3FGL J1758.8-4108,-29.718466281326048,-27.310334969413663,2.1034415,1.0141578218140692,3.957340709485145,-0.4660841199208851,-0.02646623948427853,-0.6864063740179678,-0.6696149666626109,-8.483093,2340.99,PowerLaw,350.79346,0.9938100633225985,0.006189936677402537,0.7969394438801085,0.20306055611989182,0.8469771129245536,0.15302288707544706,0.9688865257125192,0.03111347428748129,0.0,0.0,0.0,0.0,0,4FGL J1758.7-4109,350.77246,-8.480317,-20.62393718317204,2.3217404,0.092115246,0.18891075,3.9053016,0.9903535,-0.10663576,0.0015146083,-0.60941446,-0.535145,-0.8305591,-1.0,2.192413284737415,7.20185536187357,LogParabola,3FGL J1758.8-4108,0.9950396368619987,0.004960363137983929,0.8723775021786806,0.12762249782131904,0.9281691020054139,0.07183089799458632,0.9006437638271421,0.09935623617285749,0.0,0.0,0.0,0.0,0
3FGL J1800.0-2955,-26.430671617855886,-26.42079503415994,2.663187,1.1656892103392944,3.9712879079510253,-0.3231140690472707,-0.8343343954389815,-0.8616713600332055,-0.6184762975962254,-3.217121,782.9709,PowerLaw,0.748363,0.9020655692171171,0.09793443078289844,0.7295083218337819,0.2704916781662186,0.7884713500085806,0.2115286499914195,0.764671844510409,0.23532815548959102,0.0,0.003,0.0,0.0,0,4FGL J1800.2-2952,0.8087629,-3.2128398,-20.84778153591134,2.4118545,0.31637087,0.89196783,4.175382,-0.9995627,0.99987435,0.013917548,-0.41511062,-0.87834644,-0.788908,-0.22900584,1.6536315359557963,7.604996368051218,LogParabola,3FGL J1800.0-2955,0.43229706552375236,0.5677029344762442,0.28918736398536427,0.7108126360146351,0.19821675392569574,0.8017832460743042,0.6118726792779439,0.3881273207220563,1.0,0.929,1.0,0.034,28
3FGL J1802.4-3043,-30.097147354823225,-26.870991569432537,2.1106887,0.7756674626635154,3.6350046726592646,-0.8122759898038486,-0.5180666550228579,-0.2687171472630092,-0.7335849336752382,-4.0538535,3343.2532,PowerLaw,0.30381632,0.9987226106842636,0.0012773893157183047,0.7915384729068833,0.20846152709311577,0.8918329947361313,0.10816700526386873,0.9857956957686838,0.014204304231315298,0.0,0.001,0.0,0.0,0,4FGL J1802.4-3041,0.32564774,-4.0421247,-20.560064570153386,2.1116438,0.1790862,0.39444482,5.0741725,-0.57723886,-0.7381682,0.0020592585,-0.3696186,-0.1863845,-0.6635723,-0.9595722,1.9007633375201853,7.913786124787929,LogParabola,3FGL J1802.4-3043,0.19723959195643884,0.8027604080435748,0.3281588561953764,0.6718411438046226,0.5726110640149393,0.4273889359850611,0.4905767221031515,0.5094232778968484,1.0,0.853,0.001,0.552,0
3FGL J1803.1-2728,-28.55995113816926,-26.623212476743447,2.335967,0.7148798069542108,4.04778518549511,-0.7581305117621046,-0.6230946790859544,-0.7224185371854966,-0.6526397665155608,-2.5874705,1798.0421,PowerLaw,3.2211185,0.9821932475127892,0.017806752487196,0.8852366938813085,0.11476330611869008,0.9250414229411262,0.07495857705887363,0.9310917415796173,0.06890825842038385,0.0,0.0,0.0,0.0,1,4FGL J1803.1-2724,3.2624865,-2.5582876,-20.697287734220325,2.4562817,0.19677554,0.2985873,3.4558651,0.4061051,0.00863514,0.004119028,-0.727094,-0.71334445,-0.60655165,-0.9992257,1.7741300911637656,7.625472381679459,LogParabola,3FGL J1803.1-2728,0.3687915328318316,0.6312084671681776,0.3946810933920125,0.6053189066079875,0.5182126157277802,0.4817873842722199,0.7228958428335525,0.277104157166448,1.0,0.784,0.073,0.0,282
3FGL J1803.3-6706,-28.435802003083857,-27.655803990092373,2.216315,0.5859432446243068,3.761136392733065,-0.6214435279218767,-0.5367661932659296,-0.6149912803916632,-0.8102026564937942,-20.367874,1349.3534,PowerLaw,326.86804,0.996021605751368,0.003978394248621342,0.9501321789055668,0.04986782109443354,0.9268933621693858,0.07310663783061391,0.9774189925068726,0.022581007493127876,0.0,0.0,0.0,0.0,0,4FGL J1803.1-6708,326.8411,-20.355803,-21.061314961899026,2.1615024,0.12071936,0.2521597,4.2170835,-0.7912156,-0.32920727,0.0019513313,-0.45834932,-0.4812442,-0.8331483,-0.9999953,2.4587197892506008,7.29284133769482,LogParabola,3FGL J1803.3-6706,0.9769684302887981,0.023031569711212337,0.986102878854086,0.013897121145914043,0.9870221309627196,0.01297786903728018,0.9372077795293274,0.06279222047067222,0.0,0.0,0.0,0.0,0
3FGL J1804.5-0850,-24.830563671741302,-26.746114968021487,2.7494187,0.4339739094534674,4.015285986798191,-0.9026190660757322,-0.586653358138224,-0.5354070279921467,-0.7533574380746614,6.238993,434.67038,PowerLaw,19.649696,0.9998565350522386,1.4346494774170342E-4,0.9790246134492675,0.0209753865507326,0.9897841255661435,0.010215874433856692,0.9683640358814722,0.031635964118528065,0.0,0.0,0.0,0.0,8,4FGL J1804.4-0852,19.619337,6.236676,-20.704421752173403,2.4958236,0.112358525,0.11754457,2.247718,-0.5005878,-0.525567,0.0015961303,-0.77310205,-0.4902842,-0.7947005,-0.99978966,1.8994242899478,7.397727453131514,PowerLaw,3FGL J1804.5-0850,0.9537549825080057,0.046245017492011986,0.8162001760390605,0.18379982396094094,0.7988670560680381,0.20113294393196132,0.9157448726091466,0.08425512739085374,0.0,0.005,0.0,0.0,0
3FGL J1805.9+3407,-27.596598626631103,-27.63992534114107,2.599087,0.2907971904296833,4.050758856334071,-0.5959346262168571,-0.5518940000842754,-0.8607464867405783,-0.9995497348490825,23.652021,720.79553,PowerLaw,60.561737,0.9865625570011836,0.013437442998831551,0.9830559518073159,0.01694404819268418,0.9619556707394407,0.0380443292605577,0.9393993230602672,0.060600676939731445,0.0,0.0,0.0,0.0,0,4FGL J1805.7+3401,60.449486,23.66501,-21.615867910583205,2.4816172,0.13060598,0.32358912,4.186591,0.83028865,-0.09693264,0.0079291025,-0.6971585,-0.78032523,-1.0,0.99999624,2.303842008433254,6.921706703684096,LogParabola,3FGL J1805.9+3407,0.9781708009743104,0.02182919902571333,0.7618798763853587,0.23812012361464155,0.8616564788729928,0.1383435211270071,0.8975243735386185,0.10247562646138109,0.0,0.015,0.0,0.0,0
3FGL J1808.4-3519,-28.684520392873154,-27.218840672905554,2.3089607,1.0659448372463223,3.347743790600866,-0.6544295212780848,-0.5493090351287562,-0.6699437043008594,-0.9997262292891722,-7.3626337,1420.7488,PowerLaw,356.84958,0.08416844969992533,0.9158315503000569,0.20121886518067136,0.7987811348193297,0.2675637704505692,0.7324362295494303,0.670117484677529,0.32988251532247104,1.0,0.987,1.0,0.0,0,4FGL J1808.4-3522,356.81653,-7.3960814,-21.552941276933183,2.229828,0.29770437,0.7561518,3.382084,0.979471,-0.89601594,0.006638478,0.39435327,-0.65614974,-0.8582544,-0.37001336,2.8521556533443952,7.714170116201161,LogParabola,3FGL J1808.4-3519,0.9990164235085841,9.835764914042536E-4,0.9707508640835842,0.029249135916417004,0.9761216205148684,0.023878379485132703,0.927652677909605,0.07234732209039486,0.0,0.0,0.0,0.0,0
3FGL J1808.4-3703,-29.472072851358167,-27.368274386148702,2.190946,1.172166235949819,3.60407890417147,-0.35750428899842096,-0.4506609036093157,-0.7279524279909869,-0.9998862765949185,-8.188484,1852.5596,PowerLaw,355.32483,0.07123876300893679,0.9287612369910474,0.22463230454129524,0.7753676954587048,0.28106973180619066,0.7189302681938091,0.5734127398735602,0.4265872601264396,1.0,0.977,1.0,0.072,0,4FGL J1808.5-3701,355.34348,-8.180953,-21.145053401070058,2.3853266,0.16617166,0.38500422,4.0525675,0.9984289,0.2596266,0.005331529,-0.53860176,-0.6710866,-0.8084272,-0.9999557,2.183583532740612,7.141437423732713,LogParabola,3FGL J1808.4-3703,0.9908622843744573,0.009137715625525893,0.8401854227713567,0.1598145772286454,0.9309610535999422,0.06903894640005805,0.8799941278567543,0.12000587214324514,0.0,0.002,0.0,0.0,0
