Source_Name_3FGL,Flux_Density,Unc_Energy_Flux100,Spectral_Index_old,Signif_Curve,var_1,hr12_1,hr23_1,hr34_1,hr45_1,GLAT_1,Pivot_Energy_1,SpectrumType_1,GLON_1,AGN_BDT_1,PSR_BDT_1,AGN_NN_1,PSR_NN_1,AGN_LR_1,PSR_LR_1,AGN_RF_1,PSR_RF_1,BDT_P,NN_P,LR_P,RF_P,Flags_1,Source_Name_4FGL,GLON_2,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12_2,hr23_2,Unc_PLEC_Expfactor,hr34_2,hr45_2,hr56,hr67,Variability_Index,Pivot_Energy_2,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT_2,PSR_BDT_2,AGN_NN_2,PSR_NN_2,AGN_LR_2,PSR_LR_2,AGN_RF_2,PSR_RF_2,Times in Testing,Flags_2
3FGL J1545.0-6641,-32.800905391634295,-27.615023758713544,1.6718508,0.2661451080621068,3.997942594968034,-0.8698873786819953,-0.6604576395243182,-0.05118700596641585,-0.08344065600541965,-9.378066,8928.08,PowerLaw,318.92996,0.9997658077372776,2.341922627149342E-4,0.986147709241775,0.013852290758225647,0.9988673733787491,0.0011326266212508148,0.9969663112306354,0.0030336887693633466,0.0,0.0,0.0,0.0,0,4FGL J1545.0-6642,318.91748,-9.381414,-21.851662588352912,1.7383816,0.11646429,0.008946582,0.17763342,0.99823993,-0.5333544,2.0980353E-4,-0.6617335,-0.35463297,-0.17435765,-0.35463685,1.0228999525910767,8.915817487768448,OTHER,unk,PowerLaw,3FGL J1545.0-6641,1RXS J154458.3-664153,0.9996421732922744,3.578267077135409E-4,0.9961007822411299,0.003899217758872032,0.9979073424832401,0.002092657516760048,0.9964030490921719,0.0035969509078283475,0,0
3FGL J1548.4+1455,-28.180324504902007,-27.40319932466344,2.112147,0.4405648416771421,4.211069853478878,-0.24019394167674296,-0.5331542173044885,-0.6028592827439825,-0.45828137280557546,47.174854,1546.5952,PowerLaw,25.632502,0.9993153784849993,6.846215149886422E-4,0.993197938128855,0.006802061871145428,0.9934618438947355,0.006538156105264487,0.9960617845037709,0.003938215496229741,0.0,0.0,0.0,0.0,0,4FGL J1548.3+1456,25.653965,47.19209,-20.19748917239508,2.0553968,0.05587262,0.105135694,4.172489,-0.22164585,-0.027443001,5.4682465E-4,-0.47290424,-0.51831275,-0.6247278,-0.68225896,4.325005461979614,7.122545639335977,AGN,bll,LogParabola,3FGL J1548.4+1455,NVSS J154824+145702,0.999835861355738,1.6413864426154646E-4,0.9909168135324227,0.009083186467577949,0.9971171624726263,0.002882837527373089,0.990594767659119,0.009405232340881111,280,0
3FGL J1549.9-3044,-33.434453178014266,-27.518448698663,1.4396122,0.8084099764115747,3.562710180179864,-0.9551303347973094,0.9989415876245469,0.10891592380615024,-0.03470682114359084,18.141542,10795.668,PowerLaw,342.3678,0.999613893152406,3.861068475811546E-4,0.9855386453366242,0.01446135466337436,0.9930966564125397,0.006903343587460378,0.995239100238091,0.00476089976190954,0.0,0.0,0.0,0.0,0,4FGL J1549.8-3044,342.34882,18.152838,-22.29786911884519,1.8583916,0.17013797,0.075896956,1.0772982,-0.9487964,0.9979943,5.56658E-4,-0.355204,-0.35588327,-0.42631492,-0.49907306,1.3988870445234063,8.581221838840296,AGN,bcu,PowerLaw,3FGL J1549.9-3044,NVSS J154946-304501,0.9999112904598336,8.8709540166286E-5,0.9914853742859173,0.008514625714082609,0.9982828540733901,0.0017171459266093828,0.9988946425451916,0.0011053574548082127,322,0
3FGL J1553.1+5437,-28.820090365343635,-28.07216450143103,2.2550774,-0.6673139504284745,4.029878927317152,-0.4697215492388143,-0.5614494061739052,-0.6277301043622496,-0.8019788167563282,47.169643,1227.5846,PowerLaw,85.58126,0.9991287868801069,8.712131198719578E-4,0.9950756678020533,0.0049243321979465455,0.9991536047854226,8.463952145776824E-4,0.982941917075784,0.01705808292421536,0.0,0.0,0.0,0.0,0,4FGL J1553.1+5438,85.60716,47.16823,-21.530706985079643,2.1495752,0.14251183,0.40689465,4.796636,0.96153975,0.3420834,0.0028507325,-0.37399834,-0.5256116,-0.94752866,-0.9945646,1.7679531762120646,7.305603317398321,PSR,PSR,PLSuperExpCutoff,3FGL J1553.1+5437,PSR J1552+5437,0.3190914215636982,0.6809085784363024,0.52651337046825,0.4734866295317498,0.5365503428862967,0.4634496571137038,0.4732772022772718,0.5267227977227281,281,0
3FGL J1602.8-1924,-28.902238570770614,-27.398098099843097,2.3129683,-0.6996816034753554,3.80302445792802,-0.6247677616709468,-0.7277001302374281,-0.5647045204541269,-0.6443905864495583,24.310184,1414.6345,PowerLaw,353.05643,0.9997642040710556,2.357959289673084E-4,0.9950372603485392,0.004962739651460561,0.9991395124318011,8.60487568197975E-4,0.9945282461282294,0.005471753871770956,0.0,0.0,0.0,0.0,0,4FGL J1602.9-1928,353.0112,24.262177,-21.57176713555579,2.1362486,0.139644,0.041715316,0.6499732,-0.19148324,-0.5966583,9.4942545E-4,-0.5972298,-0.38218543,-0.65073043,-0.78002954,2.716316909502576,7.789275253944959,AGN,bcu,PowerLaw,3FGL J1602.8-1924,PMN J1602-1929,0.9999773310556682,2.2668944331331143E-5,0.9964924943978692,0.0035075056021306793,0.9993437691887285,6.56230811271779E-4,0.9988174291361608,0.0011825708638386128,268,0
3FGL J1613.4-4222,-28.218749742514923,-26.951297935430954,2.4347908,-1.740798748136873,3.798590823565559,-0.5678954154087722,-0.9087026546545484,-0.43128476985784686,-0.6799300773863992,6.363813,1240.0283,PowerLaw,337.93637,0.9995137669766405,4.8623302334331885E-4,0.9956529775223139,0.004347022477685309,0.9999694880980952,3.05119019048613E-5,0.987951059412217,0.01204894058778195,0.0,0.0,0.0,0.0,8,4FGL J1613.5-4225,337.91107,6.320471,-21.74433492093075,2.4048,0.19240981,0.043523397,0.5416264,-0.86301094,-0.31107605,0.0020362579,-0.7863616,-0.5468604,-0.6521974,-0.406983,1.4734838705921138,7.64909849487097,AGN,bcu,PowerLaw,3FGL J1613.4-4222,PMN J1613-4225,0.9992258920490346,7.741079509666859E-4,0.9873220916256846,0.012677908374315741,0.9952435996174374,0.004756400382562473,0.9845116536425512,0.015488346357449646,304,0
3FGL J1619.1+7538,-32.97007458485234,-28.1459178487581,1.7126698,0.5860566136705879,3.890168179011092,-0.9987625742641882,0.9652740750064243,-0.5042027198791345,0.14415738272288117,35.29636,6653.5674,PowerLaw,109.09085,0.9998559343030156,1.4406569697436887E-4,0.9936303070670487,0.00636969293295079,0.9971005541204789,0.002899445879521384,0.9948659767225241,0.005134023277476132,0.0,0.0,0.0,0.0,0,4FGL J1619.0+7536,109.06275,35.319973,-22.150485967342696,2.1002514,0.11689343,-0.03647842,0.67341566,-0.61822355,-0.77261585,7.531363E-4,-0.55090153,-0.56757563,-0.14557761,-0.9998813,2.3534844661539984,7.7309158650501235,AGN,bcu,PowerLaw,3FGL J1619.1+7538,6C B162034.5+754454,0.9999343322114986,6.566778850187335E-5,0.9980200422720015,0.001979957727998607,0.9997513485955681,2.4865140443173096E-4,0.9995606043787769,4.393956212244463E-4,301,0
3FGL J1626.2-2428c,-28.449484543162274,-26.363831429069712,2.27537,1.3519860543167646,3.84733441436398,0.9996221350874221,-0.7211002376224901,-0.6148230572173558,-0.7444300470983285,16.892061,2272.9963,PowerLaw,352.99612,0.9562509230021244,0.043749076997890136,0.7594702621696605,0.2405297378303402,0.5952660719409212,0.4047339280590784,0.7465682449707753,0.25343175502922527,0.0,0.032,0.153,0.0,32,4FGL J1626.9-2431e,353.0572,16.728449,-19.655975738172593,2.3864696,0.059483964,0.060017724,2.2347288,0.74693596,-0.43271944,7.682725E-4,-0.68659127,-0.61737096,-0.68633235,-0.87997335,2.8616581747485834,7.1685864457788036,OTHER,SFR,PowerLaw,3FGL J1626.2-2428c,rho Ophiuchi,0.9998186396332749,1.8136036675164634E-4,0.9883902138842524,0.011609786115746387,0.9827844019653568,0.01721559803464343,0.9600735444625407,0.03992645553745932,0,4
3FGL J1628.1-3344,-30.56828255835016,-27.214965024143257,2.1165962,0.11050308992678565,3.6064033046878854,-0.8737335127862682,-0.6063846051294413,-0.5050865921482292,-0.30937400153115635,10.367889,3232.5405,PowerLaw,346.19604,0.9995542144663427,4.457855336610327E-4,0.9905733473231548,0.009426652676845384,0.9923126423725046,0.007687357627495182,0.9960352791363358,0.003964720863664233,0.0,0.0,0.0,0.0,1,4FGL J1628.3-3343,346.23972,10.347103,-21.708326123592823,2.0586069,0.16292064,0.057446722,0.8671088,0.9992076,-0.8799789,5.222055E-4,-0.5481958,-0.42953017,-0.47232231,-0.4163289,1.9872299139544443,8.376010660482791,AGN,bcu,PowerLaw,3FGL J1628.1-3344,NVSS J162819-334342,0.9993053346829704,6.946653170297612E-4,0.9870391443280433,0.01296085567195628,0.9970067349519474,0.002993265048051902,0.9983875099722831,0.0016124900277176384,290,0
3FGL J1628.1+0254,-29.9178387708865,-27.703381293288913,2.1223505,0.7056731026197325,4.028617726429366,-0.10295156074548466,-0.03313446784949985,-0.8222747635894396,-0.36536851750321797,32.90811,1869.3403,PowerLaw,17.64666,0.9993572037054786,6.427962945068005E-4,0.9885076272116311,0.011492372788369287,0.9749659943380278,0.025034005661970872,0.9832212674957883,0.01677873250421083,0.0,0.0,0.0,0.0,0,4FGL J1627.7+0251,17.533266,32.9683,-22.050957358151823,2.1350737,0.20901878,0.27571577,2.4201267,-0.9522387,0.013815219,0.0028775283,-0.28228968,-0.55505884,-0.6572211,-0.9999981,2.950253709061263,7.74276380532257,AGN,bcu,PowerLaw,3FGL J1628.1+0254,CLASS J1627+0251,0.9996643189159484,3.3568108405205633E-4,0.9915326721463654,0.008467327853634667,0.994667533983673,0.005332466016327399,0.9821289331373505,0.017871066862648985,308,0
3FGL J1642.4+8045,-27.75329101501866,-28.048665946637943,2.4850972,0.45196719630963444,3.7531334816620436,-0.4813277325024861,-0.6817432011947883,-0.8114051819056656,-0.6664139414535333,31.755138,731.4093,PowerLaw,113.7462,0.9996131885260644,3.868114739205943E-4,0.9821296534552393,0.017870346544761072,0.964311350995642,0.0356886490043588,0.9734287230757372,0.02657127692426204,0.0,0.0,0.0,0.0,0,4FGL J1641.2+8049,113.84078,31.76836,-21.755209357471053,2.2327545,0.17584087,0.6015662,4.908495,0.9522424,0.76333547,0.0027700972,-0.3340961,-0.76367086,-0.88920885,-0.9969782,1.5359888588176327,7.483621735206241,PSR,PSR,PLSuperExpCutoff,3FGL J1642.4+8045,PSR J1641+8049,0.6101590360452888,0.3898409639547115,0.3722906320996063,0.6277093679003938,0.3315702998971729,0.6684297001028272,0.4828082559755247,0.5171917440244753,312,0
3FGL J1644.4+2632,-26.805942309188325,-27.686338813162546,2.7532167,0.4757298282304188,3.746084494644622,-0.7633606677061415,-0.9572406146535636,0.29282251104562834,-0.8178986678977966,38.5034,512.05853,PowerLaw,46.465275,0.9997662716167496,2.3372838325242111E-4,0.9906054864312226,0.009394513568776821,0.9976730601608703,0.0023269398391286404,0.9750490050610925,0.024950994938908323,0.0,0.0,0.0,0.0,0,4FGL J1644.9+2620,46.25499,38.359512,-22.305599837759555,2.7800455,0.1339974,0.10278827,1.2962822,-0.4636656,-0.6739443,0.0038907183,-0.8521893,-0.7183055,-0.99999815,0.9693881,3.541858856178821,6.106172726903353,AGN,NLSY1,PowerLaw,3FGL J1644.4+2632,MG2 J164443+2618,0.9998450946397954,1.5490536020534634E-4,0.9974116464248312,0.002588353575168467,0.9994602080085774,5.397919914225307E-4,0.9960207735995412,0.0039792264004590815,270,0
