Source_Name_3FGL,Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,Category_3FGL,CLASS_3FGL,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Flags
3FGL J1256.7+5328,-27.27130233,-27.50946096,2.6386323,0.060485695,4.15073534,-0.62257124,-0.820658173,-0.636118539,-0.999987286,63.64089,AGN,bcu,704.3226,PowerLaw,TXS 1254+538,0.99982395,1.76E-04,0.987822691,0.012177309,0.990383254,0.009616746,0.986422093,0.013577907,283,16
3FGL J1256.9+3649,-28.78003646,-27.75724056,2.0790012,0.144936012,4.179769529,-0.460358533,-0.527014816,-0.618046203,-0.41523376,80.23961,AGN,bll,1490.4569,PowerLaw,1RXS J125716.0+364713,0.999953667,4.63E-05,0.989397274,0.010602726,0.996550027,0.003449973,0.998227106,0.001772894,304,0
3FGL J1258.0+6120,-30.99841934,-28.26373852,2.0963461,-0.842233811,3.724648206,-0.971624434,0.353857435,-0.421412001,-0.410881127,55.770157,AGN,bll,2432.63,PowerLaw,NVSS J125820+612049,0.990157858,0.009842142,0.992035285,0.007964715,0.999789423,2.11E-04,0.945820296,0.054179704,300,0
3FGL J1258.1+3233,-27.28554001,-27.76731174,2.466713,-2.215041724,4.875023644,-0.670404656,-0.784882938,-0.58015198,-0.65677464,84.380585,AGN,fsrq,813.3059,PowerLaw,ON 393,0.999996122,3.88E-06,0.993438516,0.006561484,0.999999113,8.87E-07,0.997721985,0.002278015,287,0
3FGL J1258.6-1800,-25.41409566,-27.46615172,2.4464836,0.704653923,5.51060828,-0.628469765,-0.707782931,-0.648278539,-0.830814815,44.834385,AGN,fsrq,557.3314,PowerLaw,PKS B1256-177,0.999902619,9.74E-05,0.989129141,0.010870859,0.998508471,0.001491529,0.993246816,0.006753184,282,0
3FGL J1258.7+5137,-30.5887949,-28.10083916,2.1587615,-1.904835742,3.710477038,-0.119910048,-0.693565942,-0.697383376,-0.175460036,65.4614,AGN,bcu,2121.001,PowerLaw,NVSS J125825+514225,0.995654373,0.004345627,0.992774487,0.007225513,0.999988742,1.13E-05,0.984228918,0.015771082,284,0
3FGL J1258.7-2219,-27.03164701,-27.22324721,2.3389885,0.931149038,4.905509566,-0.616784494,-0.647728474,-0.733067582,-0.664322713,40.510178,AGN,fsrq,1051.1113,PowerLaw,PKS 1256-220,0.999835257,1.65E-04,0.985682023,0.014317977,0.986638398,0.013361602,0.991571716,0.008428284,313,0
3FGL J1259.0-2310,-30.20536375,-27.50041645,2.0285833,0.627314008,3.831546455,-0.351607033,-0.760149379,-0.085882883,-0.603221694,39.65485,AGN,bcu,2837.2417,PowerLaw,PKS B1256-229,0.999851746,1.48E-04,0.983629232,0.016370768,0.981218917,0.018781083,0.996171048,0.003828952,302,0
3FGL J1259.8-3749,-28.48946796,-27.62444807,2.2416842,0.396868328,3.804675339,-0.828251618,-0.497355388,-0.535955823,-0.461344284,25.016182,AGN,bcu,1315.182,PowerLaw,NVSS J125949-374856,0.999288718,7.11E-04,0.985513051,0.014486949,0.987242276,0.012757724,0.992609334,0.007390666,308,0
3FGL J1300.2+1416,-24.86291781,-27.68121386,2.855092,0.474177469,4.386885511,-0.817833012,-0.83324599,-0.654271092,-0.999155104,76.98571,AGN,fsrq,346.1647,PowerLaw,OW 197,0.99983388,1.66E-04,0.981162745,0.018837255,0.987137554,0.012862446,0.984370144,0.015629856,301,0
3FGL J1302.6+5748,-29.54893739,-28.14247994,2.272023,-0.052136281,3.903839411,-0.832181168,-0.712613602,-0.310082015,-0.448894283,59.252834,AGN,bcu,1418.8132,PowerLaw,TXS 1300+580,0.999864108,1.36E-04,0.991030019,0.008969981,0.998531008,0.001468992,0.994587904,0.005412096,273,0
3FGL J1303.0+2435,-26.73296776,-27.4281108,2.181003,0.869431634,5.932947249,-0.386814662,-0.593097189,-0.620432317,-0.63461637,86.36791,AGN,bll,964.094,PowerLaw,MG2 J130304+2434,0.999949982,5.00E-05,0.989200409,0.010799591,0.999207989,7.92E-04,0.994595806,0.005404194,306,0
3FGL J1303.7-4619,-27.48158275,-27.54998524,2.3898275,-0.73484118,4.292507343,-0.731492792,-0.617427304,-0.731310426,-0.722564813,16.499773,AGN,fsrq,914.67444,PowerLaw,PMN J1303-4621,0.999400663,5.99E-04,0.99089544,0.00910456,0.9995547,4.45E-04,0.992665162,0.007334838,307,0
3FGL J1304.2-2411,-30.09419975,-27.47377133,1.9572623,0.834982841,3.964318637,0.333025169,-0.37949885,-0.570529874,-0.419445008,38.584976,AGN,bcu,2773.355,PowerLaw,PMN J1304-2412,0.999095992,9.04E-04,0.976482491,0.023517509,0.965115582,0.034884418,0.993431556,0.006568444,311,0
3FGL J1304.3-4353,-28.11526284,-26.85499801,1.9074937,0.646900918,4.566939934,-0.513197403,-0.393664692,-0.388019171,-0.502869988,18.91021,AGN,bll,2269.6433,PowerLaw,1RXS J130421.2-435308,0.999895434,1.05E-04,0.986172932,0.013827068,0.993852188,0.006147812,0.995353243,0.004646757,297,0
3FGL J1304.3-5535,-25.72802507,-27.17701838,2.6958919,1.328908439,3.946702847,-0.486202459,-0.895103015,-0.721715365,-0.466755282,7.2408795,AGN,bcu,508.52545,PowerLaw,PMN J1303-5540,0.990731791,0.009268209,0.811240115,0.188759885,0.877764865,0.122235135,0.927213404,0.072786596,306,0
3FGL J1304.8-0338,-29.47853857,-27.79111288,2.2805178,-0.219851725,4.297895152,-0.810164419,-0.432210633,-0.748265371,-0.203577607,59.054676,AGN,fsrq,1462.2623,PowerLaw,PKS 1302-035,0.999703041,2.97E-04,0.992220719,0.007779281,0.999537986,4.62E-04,0.990069444,0.009930556,290,0
3FGL J1304.9-2109,-30.47608626,-27.59893231,2.1478825,0.275188147,3.456019665,0.995408507,-0.818164162,-0.370864005,-0.693617557,41.603043,AGN,bcu,2515.448,PowerLaw,PKS B1302-208,0.99975477,2.45E-04,0.983717755,0.016282245,0.976131418,0.023868582,0.994104293,0.005895707,292,0
3FGL J1305.5+7854,-28.04666422,-28.08846444,2.3769987,-0.991084378,3.732009822,-0.52007079,-0.671979109,-0.69286643,-0.612485472,38.194527,AGN,bll,908.8986,PowerLaw,S5 1304+79,0.99736757,0.00263243,0.991993026,0.008006974,0.999542824,4.57E-04,0.973989193,0.026010807,298,0
3FGL J1306.8-2146,-30.64440501,-27.58256463,2.1466398,0.323745234,3.582412271,-0.717952908,-0.449445592,-0.554649714,-0.68125361,40.95218,AGN,bcu,2636.2898,PowerLaw,PKS 1304-215,0.999592845,4.07E-04,0.980983011,0.019016989,0.950757309,0.049242691,0.995523397,0.004476603,306,0
3FGL J1307.6-4300,-29.24029169,-26.97116379,1.8374112,-0.346916994,4.064297366,-0.156961315,-0.559359613,-0.311825993,-0.361249057,19.771595,AGN,bcu,3172.214,PowerLaw,1RXS J130737.8-425940,0.999503871,4.96E-04,0.990292196,0.009707804,0.999282404,7.18E-04,0.996156903,0.003843097,297,0
3FGL J1308.1-6707,-26.07238426,-27.05774968,2.4501936,-0.744396329,4.894649492,-0.641269798,-0.722579865,-0.700027527,-0.670240339,-4.3013754,AGN,bcu,779.9056,PowerLaw,PKS 1304-668,0.999938191,6.18E-05,0.983183251,0.016816749,0.999920138,7.99E-05,0.992454464,0.007545536,288,0
3FGL J1308.7+3545,-27.62821137,-27.87313315,2.356576,0.374286329,5.119670669,-0.581922592,-0.646605037,-0.634569611,-0.897003361,80.61492,AGN,fsrq,884.9452,PowerLaw,5C 12.291,0.999186007,8.14E-04,0.990001362,0.009998638,0.997781656,0.002218344,0.978046521,0.021953479,295,0
3FGL J1309.3+4304,-28.08284261,-27.26520064,1.935799,-1.477994342,4.011419914,-0.633176551,-0.398198807,-0.37102841,-0.629003201,73.643196,AGN,bll,1637.9198,PowerLaw,B3 1307+433,0.999352748,6.47E-04,0.992918435,0.007081565,0.999852058,1.48E-04,0.992206947,0.007793053,279,0
3FGL J1309.5+1154,-29.32554295,-27.6830294,2.1431704,0.492977204,3.83890937,0.943667635,-0.638754846,-0.313345852,-0.865057971,74.18879,AGN,bll,1830.7754,PowerLaw,4C +12.46,0.996450118,0.003549882,0.97559801,0.02440199,0.973563942,0.026436058,0.941276624,0.058723376,293,0
3FGL J1310.2-1159,-32.02260907,-27.65483401,1.7975471,0.136864532,3.720440014,-0.77775826,-0.257569547,-0.713146377,0.267434206,50.620422,AGN,bll,5606.663,PowerLaw,TXS 1307-117,0.998736414,0.001263586,0.990892259,0.009107741,0.997125998,0.002874002,0.991298679,0.008701321,300,0
3FGL J1310.6+2446,-30.76922389,-27.93181639,2.2018642,0.075521023,3.666812357,-0.752771677,-0.786325012,-0.455653872,-0.803817199,85.095184,AGN,bcu,2299.6213,PowerLaw,MG2 J131037+2447,0.994244366,0.005755634,0.985312176,0.014687824,0.973198083,0.026801917,0.987357315,0.012642685,309,0
3FGL J1310.7+5515,-27.72689892,-28.09005173,2.5272124,-1.196780729,4.437417703,-0.750050184,-0.802682974,-0.669190097,-0.355795534,61.649525,AGN,fsrq,697.1442,PowerLaw,TXS 1308+554,0.999986158,1.38E-05,0.992338788,0.007661212,0.999985259,1.47E-05,0.99124025,0.00875975,305,0
3FGL J1311.0+0036,-33.87898421,-27.67871437,1.5451941,0.987140917,3.432860312,0.944214168,-0.250836727,-0.952086322,0.91223106,63.069084,AGN,bll,12643.101,PowerLaw,RX J1311.1+0035,0.982714949,0.017285051,0.982888158,0.017111842,0.974088624,0.025911376,0.928561631,0.071438369,309,0
3FGL J1312.5-2155,-27.76784585,-27.22601791,2.0747743,1.088943698,4.139317227,-0.463493742,-0.462852194,-0.552733211,-0.725895278,40.675705,AGN,bll,1473.6543,PowerLaw,PKS 1309-216,0.992949747,0.007050253,0.934935126,0.065064874,0.869211651,0.130788349,0.973302711,0.026697289,284,0
3FGL J1312.7-2349,-31.08838829,-27.40369361,1.8013538,-0.944209612,4.018020688,-0.797036891,-0.518185915,-0.506034828,0.070704431,38.788666,AGN,bcu,4572.014,PowerLaw,NVSS J131248-235046,0.999881142,1.19E-04,0.992336787,0.007663213,0.999931613,6.84E-05,0.998422024,0.001577976,280,0
3FGL J1312.8-0424,-26.06009088,-27.57629896,2.487212,0.499821379,5.961626538,-0.576996859,-0.728809401,-0.722665939,-0.652603874,58.046185,AGN,fsrq,616.72485,PowerLaw,PKS B1310-041,0.999987424,1.26E-05,0.991707816,0.008292184,0.999816598,1.83E-04,0.995982635,0.004017365,258,0
3FGL J1314.7-4237,-31.10666088,-27.56579646,2.082091,0.236260744,3.807193527,-0.737638246,-0.461540539,-0.815902268,-0.396547502,20.037529,AGN,bcu,3343.044,PowerLaw,MS 13121-4221,0.998734515,0.001265485,0.984604715,0.015395285,0.97991829,0.02008171,0.985807472,0.014192528,294,0
3FGL J1314.8+2349,-28.19635045,-27.42364953,2.047936,0.67790917,3.984846647,-0.280341782,-0.49445382,-0.557350477,-0.551732266,83.769135,AGN,bll,1605.1238,PowerLaw,TXS 1312+240,0.999340106,6.60E-04,0.974136714,0.025863286,0.961027977,0.038972023,0.99309079,0.00690921,288,0
3FGL J1315.4+1130,-31.59717459,-27.84347167,1.9621423,-0.153640693,3.896121646,-0.908123701,-0.542049192,-0.48610477,0.134747805,73.39692,AGN,bcu,3717.8455,PowerLaw,1RXS J131531.9+113327,0.999925328,7.47E-05,0.99184984,0.00815016,0.999442794,5.57E-04,0.99806949,0.00193051,301,0
3FGL J1316.0-3338,-26.30665623,-27.2125591,2.3227463,0.61239754,6.064904001,-0.505213869,-0.670618898,-0.657505155,-0.687857995,28.944359,AGN,fsrq,913.0071,PowerLaw,PKS 1313-333,0.999824396,1.76E-04,0.991831694,0.008168306,0.999746516,2.53E-04,0.995289323,0.004710677,302,0
3FGL J1317.8+3429,-27.40359746,-27.94510658,2.583639,0.205453766,4.274032376,-0.661215458,-0.760905575,-0.542928577,-0.999965807,80.70444,AGN,fsrq,641.0627,PowerLaw,S4 1315+34,0.999932566,6.74E-05,0.986715911,0.013284089,0.991831442,0.008168558,0.99021703,0.00978297,313,0
3FGL J1318.7-1232,-27.91729005,-27.6585542,2.3475225,-0.986572997,4.150320088,-0.638093012,-0.64797225,-0.691133234,-0.557112852,49.779896,AGN,bcu,992.4603,PowerLaw,PMN J1318-1235,0.9996993,3.01E-04,0.991469885,0.008530115,0.999812667,1.87E-04,0.994647563,0.005352437,301,0
3FGL J1319.3+1402,-32.30671753,-27.99129553,1.8653837,0.603582638,3.501115112,-0.799541655,-0.40521698,-0.394800224,-0.338195298,75.39034,AGN,bll,4677.821,PowerLaw,RX J1319.4+1405,0.999773555,2.26E-04,0.976192889,0.023807111,0.946489421,0.053510579,0.996602227,0.003397773,306,0
3FGL J1319.6+7759,-31.72546166,-27.89396407,1.7854246,-0.012315829,3.949091462,-0.62572151,-0.366650495,-0.677993451,0.016307229,39.026897,AGN,bcu,4761.601,PowerLaw,NVSS J131921+775823,0.999690345,3.10E-04,0.990880842,0.009119158,0.998233209,0.001766791,0.991739367,0.008260633,277,0
3FGL J1321.0+2215,-26.55356131,-27.47867297,2.4217606,0.31181282,5.087694849,-0.595774957,-0.714562972,-0.587914456,-0.841724064,81.69721,AGN,fsrq,823.6116,PowerLaw,TXS 1318+225,0.999056293,9.44E-04,0.990140577,0.009859423,0.998552973,0.001447027,0.991292121,0.008707879,300,0
3FGL J1321.7+8312,-26.45507492,-27.8950799,2.5717869,-1.663862156,4.936748323,-0.749979634,-0.667362116,-0.630556272,-0.902432705,33.85825,AGN,fsrq,578.83716,PowerLaw,S5 1322+83,0.999946509,5.35E-05,0.993128177,0.006871823,0.999993591,6.41E-06,0.987362591,0.012637409,289,0
3FGL J1322.3+0839,-28.62338571,-27.78349625,2.2525718,-0.912204392,4.302044134,-0.677122445,-0.690539439,-0.220126219,-0.99919108,70.136314,AGN,bcu,1232.4442,PowerLaw,NVSS J132210+084231,0.998719029,0.001280971,0.992316197,0.007683803,0.999768078,2.32E-04,0.97866632,0.02133368,265,0
3FGL J1322.6-1619,-28.57770379,-27.70581751,2.3564265,-1.422312703,3.678453896,-0.620129599,-0.673279745,-0.631197009,-0.626521097,45.897182,AGN,bcu,1108.8561,PowerLaw,PMN J1322-1617,0.999434224,5.66E-04,0.99242523,0.00757477,0.99981475,1.85E-04,0.987721807,0.012278193,297,0
3FGL J1322.8-0938,-25.52062151,-27.59014888,2.6293957,0.497403124,5.185391808,-0.743610423,-0.684174122,-0.887080412,-0.694187741,52.447575,AGN,fsrq,480.3613,PowerLaw,PKS B1319-093,0.999982857,1.71E-05,0.989817675,0.010182325,0.998373913,0.001626087,0.9943857,0.0056143,297,0
3FGL J1322.9+0435,-32.10814969,-27.70080559,1.7395787,0.782931667,3.704024438,-0.999974101,0.999279639,-0.147507657,-0.543777016,66.24882,AGN,bll,5297.3574,PowerLaw,RBS 1257,0.99988122,1.19E-04,0.963084302,0.036915698,0.96043652,0.03956348,0.996581858,0.003418142,313,0
3FGL J1323.0+2942,-28.24439928,-27.51863484,2.1451643,-0.492173396,3.772466504,-0.546735034,-0.509942558,-0.661313526,-0.393608314,82.59597,AGN,bcu,1516.0431,PowerLaw,4C +29.48,0.998046943,0.001953057,0.991862248,0.008137752,0.998325494,0.001674506,0.984974135,0.015025865,300,0
3FGL J1323.9+1405,-30.01537119,-27.81668297,2.0760326,0.485487693,3.88067982,0.999894245,-0.458877549,-0.601715014,-0.43936536,74.9183,AGN,bll,2054.543,PowerLaw,RX J1323.9+1406,0.999847664,1.52E-04,0.984636473,0.015363527,0.988167746,0.011832254,0.989421671,0.010578329,312,0
3FGL J1324.0-4330e,-24.97670993,-26.20408122,2.5279326,0.307669021,4.827366649,-0.672318658,-0.784723019,-0.725100507,-0.728857432,18.977074,AGN,RDG,670.9939,PowerLaw,Cen A Lobes,0.966961673,0.033038327,0.989369235,0.010630765,0.996299757,0.003700243,0.79156356,0.20843644,287,20
3FGL J1325.4-4301,-23.89101466,-26.90423918,2.7029896,0.818496365,4.083073515,-0.751981099,-0.77780652,-0.679797636,-0.577120206,19.405762,AGN,RDG,481.17035,PowerLaw,Cen A Core,0.998401408,0.001598592,0.970338793,0.029661207,0.970821767,0.029178233,0.964794699,0.035205301,304,0
3FGL J1326.1+2931,-31.91173584,-27.81682764,2.0694585,-1.253209478,3.940221815,-0.415543711,-0.804599094,-0.735836061,0.205804489,81.99773,AGN,bll,4025.8076,PowerLaw,TXS 1323+298,0.999819389,1.81E-04,0.992759219,0.007240781,0.999973214,2.68E-05,0.991880531,0.008119469,301,0
3FGL J1326.6-5256,-26.19598912,-27.08394407,2.3716311,0.692129863,5.896038603,-0.680677892,-0.649743941,-0.646658524,-0.765139901,9.565026,AGN,bll,885.1631,PowerLaw,PMN J1326-5256,0.999701026,2.99E-04,0.984419955,0.015580045,0.999425309,5.75E-04,0.992791233,0.007208767,299,0
3FGL J1327.9+2524,-33.68424567,-27.98012947,1.6783624,-0.060134633,3.472121534,-0.993741658,0.678844126,-0.825684691,0.55209603,81.634224,AGN,bll,9199.37,PowerLaw,NVSS J132758+252750,0.999193861,8.06E-04,0.990969786,0.009030214,0.998517451,0.001482549,0.978194108,0.021805892,312,0
3FGL J1328.5-4728,-32.11036285,-27.08280844,1.6994323,-1.168765197,3.916368351,-0.9975446,0.893147796,-0.437082737,-0.019002773,14.92222,AGN,bcu,10204.391,PowerLaw,1WGA J1328.6-4727,0.999796,2.04E-04,0.99095251,0.00904749,0.99995089,4.91E-05,0.996984162,0.003015838,299,512
3FGL J1330.0+4437,-30.33016616,-28.01966384,2.0257196,0.482281633,3.806064089,-0.562359315,-0.251699223,-0.546817661,-0.601567169,70.86295,AGN,bll,2222.7375,PowerLaw,1RXS J133021.4+444117,0.99985744,1.43E-04,0.979500411,0.020499589,0.96753437,0.03246563,0.997202177,0.002797823,292,0
3FGL J1330.0-3818,-25.92870172,-27.45973986,2.780691,0.627742685,3.640306246,-0.805546274,-0.78768962,-0.999882297,-0.715389841,23.938034,AGN,fsrq,439.28693,PowerLaw,Tol 1326-379,0.999293677,7.06E-04,0.95312912,0.04687088,0.871131352,0.128868648,0.962464575,0.037535425,291,0
3FGL J1330.6+7002,-30.89074237,-27.91419133,1.843277,-1.501106021,3.865864652,-0.842555023,-0.456245972,-0.328709152,-0.356179238,46.719734,AGN,bll,3202.6519,PowerLaw,NVSS J133025+700141,0.999877573,1.22E-04,0.993114341,0.006885659,0.999961492,3.85E-05,0.998208021,0.001791979,298,0
3FGL J1330.9+5201,-30.25651374,-27.95498185,2.248749,0.373852659,3.870130104,-0.812989049,-0.610133329,-0.844297358,0.421295735,64.01455,AGN,bcu,1979.0381,PowerLaw,87GB 132842.6+521750,0.999419665,5.80E-04,0.991060485,0.008939515,0.998053287,0.001946713,0.983111965,0.016888035,296,0
3FGL J1331.1-1328,-28.99992061,-27.28058385,2.3737974,0.877096662,4.401563111,-0.274271953,-0.557778826,-0.723305922,-0.963227167,48.261967,AGN,bcu,1526.141,PowerLaw,PMN J1331-1326,0.980232228,0.019767772,0.960935463,0.039064537,0.909967849,0.090032151,0.865829013,0.134170987,319,16
3FGL J1331.5+1711,-25.7325874,-27.7568735,2.7634869,0.722007486,3.981715565,-0.761833797,-0.81497032,-0.380438931,-0.865996928,76.41885,AGN,bll,423.52438,PowerLaw,TXS 1329+174,0.999654074,3.46E-04,0.96935219,0.03064781,0.97322269,0.02677731,0.982049359,0.017950641,298,0
3FGL J1331.8+4718,-26.91134788,-27.97828146,2.5287473,0.616248749,4.311288616,-0.580448277,-0.794516828,-0.733052602,-0.778794172,68.321075,AGN,fsrq,596.7878,PowerLaw,B3 1330+476,0.999873497,1.27E-04,0.980827185,0.019172815,0.979319983,0.020680017,0.994039852,0.005960148,281,0
3FGL J1332.6-1256,-26.76749326,-27.02108599,2.4170647,0.648060323,5.692610062,-0.502554494,-0.749128015,-0.650514838,-0.603831908,48.70471,AGN,fsrq,1056.5782,PowerLaw,PMN J1332-1256,0.999810926,1.89E-04,0.991701833,0.008298167,0.999463868,5.36E-04,0.991519286,0.008480714,297,0
3FGL J1332.8+2723,-27.78685059,-27.91695458,2.379495,-1.29967346,4.808137683,-0.588259984,-0.53578383,-0.677120413,-0.896152788,80.79877,AGN,fsrq,878.44244,PowerLaw,MG2 J133305+2725,0.998365315,0.001634685,0.992653854,0.007346146,0.999958175,4.18E-05,0.962335955,0.037664045,325,0
3FGL J1333.7+5057,-26.78042793,-27.78102721,2.4962182,-2.32250988,5.117045399,-0.623529932,-0.761983831,-0.560437371,-0.75209448,64.85982,AGN,fsrq,721.3809,PowerLaw,CLASS J1333+5057,0.999996649,3.35E-06,0.992863352,0.007136648,0.999999517,4.83E-07,0.994941453,0.005058547,288,0
3FGL J1335.4-2949,-30.18319603,-27.73440351,2.0467932,-0.497217963,3.926533694,0.46285019,-0.76299184,-0.167747552,-0.669629692,32.079266,AGN,bll,2311.7385,PowerLaw,1ES 1332-295,0.999921121,7.89E-05,0.991478529,0.008521471,0.999489671,5.10E-04,0.998259317,0.001740683,295,0
3FGL J1338.6-2403,-26.42784478,-27.65162809,2.5763092,0.289201143,3.967951554,-0.732338071,-0.662940153,-0.815939413,-0.747979666,37.564434,AGN,bcu,549.3538,PowerLaw,PKS 1336-237,0.999738302,2.62E-04,0.985406952,0.014593048,0.981233386,0.018766614,0.989002378,0.010997622,301,0
3FGL J1338.9+6532,-25.02445104,-28.14179049,3.019881,0.25145373,4.073817823,-0.796651629,-0.828800543,-0.83549503,-0.999462509,50.863766,AGN,fsrq,274.06076,PowerLaw,87GB 133543.8+654752,0.968888146,0.031111854,0.982036248,0.017963752,0.987167696,0.012832304,0.9629371,0.0370629,300,0
3FGL J1339.0+1153,-29.89363126,-27.59846864,1.965404,-0.382536108,3.833229767,-0.278913568,-0.736950917,-0.403180038,-0.109309932,71.11093,AGN,bll,2535.2686,PowerLaw,SDSS J133859.05+115316.7,0.999894958,1.05E-04,0.992219199,0.007780801,0.999510629,4.89E-04,0.997097213,0.002902787,316,0
3FGL J1339.8-0133,-27.6112081,-27.77631987,2.4687686,0.956499726,4.241865025,-0.478724004,-0.689960702,-0.832683605,-0.999978302,59.03432,AGN,fsrq,723.634,PowerLaw,PKS 1337-013,0.999016107,9.84E-04,0.919554001,0.080445999,0.827057871,0.172942129,0.972245169,0.027754831,313,0
3FGL J1340.6+4412,-32.27281442,-27.88313654,1.9342177,0.708413653,3.724441873,-0.760565957,-0.769276016,-0.487171634,0.059563262,70.25745,AGN,bll,5278.5347,PowerLaw,RX J1340.4+4410,0.999923105,7.69E-05,0.986602224,0.013397776,0.982534422,0.017465578,0.99720088,0.00279912,293,0
3FGL J1340.6-0408,-30.2620132,-27.68300159,1.9813797,0.338587284,3.943619226,0.424024603,-0.286646976,-0.619729546,-0.579150158,56.550713,AGN,bcu,2449.1772,PowerLaw,NVSS J134042-041006,0.999818695,1.81E-04,0.98627708,0.01372292,0.985547439,0.014452561,0.997180256,0.002819744,312,0
3FGL J1341.0+3955,-28.02152914,-28.05889665,2.541214,0.360626935,3.828063055,-0.779886513,-0.775847723,-0.333082206,-0.671387869,73.58802,AGN,bll,752.6211,PowerLaw,SDSS J134105.10+395945.4,0.999898952,1.01E-04,0.986887555,0.013112445,0.991786309,0.008213691,0.990832975,0.009167025,290,0
3FGL J1341.5+5517,-28.12185629,-28.00381611,2.563019,-0.185476605,3.681169559,-0.625023795,-0.895164193,-0.304910253,-0.583433791,60.40405,AGN,bll,797.314,PowerLaw,SBS 1339+554,0.999928638,7.14E-05,0.990879102,0.009120898,0.998457262,0.001542738,0.99095004,0.00904996,318,0
3FGL J1341.9-2053,-25.21975657,-27.55934448,2.6484118,0.868452976,5.544728633,-0.600419407,-0.780905161,-0.831080416,-0.999889122,40.444176,AGN,fsrq,421.20206,PowerLaw,PKS B1339-206,0.999889688,1.10E-04,0.987376866,0.012623134,0.995168966,0.004831034,0.987150205,0.012849795,311,0
3FGL J1342.7+0945,-31.28165814,-27.74860953,1.8699266,0.613791533,3.162400495,-0.999661491,0.996214235,-0.601207712,-0.439129228,68.84018,AGN,bcu,3445.0256,PowerLaw,NVSS J134240+094752,0.999861936,1.38E-04,0.930982456,0.069017544,0.835338748,0.164661252,0.993122604,0.006877396,299,0
3FGL J1343.6+5753,-29.52849016,-28.10722178,2.4078097,-0.146359841,3.719396389,-0.848441151,-0.844277572,-0.057224567,-0.519893725,57.886726,AGN,fsrq,1239.0055,PowerLaw,1RXS J134357.9+575426,0.999854092,1.46E-04,0.991279601,0.008720399,0.999094826,9.05E-04,0.990794464,0.009205536,305,0
3FGL J1344.5-3655,-30.20415746,-27.63168193,2.1818755,-0.950538757,3.738500797,-0.436182547,-0.56795048,-0.823772908,0.032747694,24.738537,AGN,bcu,2271.6868,PowerLaw,PKS 1341-366,0.998934229,0.001065771,0.991216126,0.008783874,0.999850378,1.50E-04,0.985274302,0.014725698,312,0
3FGL J1345.8+0704,-26.80311492,-27.599496,2.3098857,0.834920577,5.242586292,-0.415100185,-0.615637599,-0.739901047,-0.797655896,66.15323,AGN,fsrq,794.9964,PowerLaw,TXS 1343+073,0.999125722,8.74E-04,0.987039406,0.012960594,0.993763209,0.006236791,0.981488722,0.018511278,332,0
3FGL J1345.9-3357,-27.51004452,-27.68970736,2.4660408,-0.660748531,4.044951216,-0.733187379,-0.766243495,-0.473416127,-0.690800895,27.553875,AGN,bcu,777.3213,PowerLaw,NVSS J134543-335643,0.999932723,6.73E-05,0.99243834,0.00756166,0.999605753,3.94E-04,0.995783285,0.004216715,317,0
3FGL J1346.6-6027,-28.01281521,-26.53304169,2.317999,-0.355967537,3.813239922,-0.802004238,-0.56924556,-0.58792017,-0.66364428,1.6924622,AGN,rdg,1802.6875,PowerLaw,Cen B,0.985857974,0.014142026,0.974549295,0.025450705,0.995465103,0.004534897,0.924329287,0.075670713,304,0
3FGL J1346.9-2958,-31.23692072,-27.37345666,1.744025,-0.786091541,3.826493483,0.722204122,-0.553350278,-0.244795309,-0.354004734,31.374763,AGN,bcu,4641.7085,PowerLaw,NVSS J134706-295840,0.999752525,2.47E-04,0.99168138,0.00831862,0.999785049,2.15E-04,0.996715274,0.003284726,276,0
3FGL J1347.6-3754,-26.57851839,-27.4246116,2.4929364,-1.121503321,5.111395263,-0.645940399,-0.732924815,-0.593230509,-0.917625743,23.644827,AGN,fsrq,748.23114,PowerLaw,PMN J1347-3750,0.999862429,1.38E-04,0.992342925,0.007657075,0.999975494,2.45E-05,0.988842417,0.011157583,311,0
3FGL J1349.6-1133,-26.37889649,-27.42905642,2.391943,0.790373614,6.464749194,-0.61946556,-0.634969097,-0.718049782,-0.825215072,48.81679,AGN,fsrq,770.66473,PowerLaw,PKS 1346-112,0.999464447,5.36E-04,0.991638736,0.008361264,0.999708736,2.91E-04,0.984440062,0.015559938,321,0
3FGL J1350.8+3035,-26.21722132,-27.75924775,2.3711505,0.90521482,5.667542847,-0.426807008,-0.736111123,-0.600256601,-0.829826577,76.55563,AGN,fsrq,639.77856,PowerLaw,B2 1348+30B,0.999901461,9.85E-05,0.987764849,0.012235151,0.997908932,0.002091068,0.986989029,0.013010971,311,0
3FGL J1351.1+0030,-28.36646671,-27.73243653,2.3126726,-0.135340995,5.127693801,-0.685821985,-0.454893807,-0.673488096,-0.948090151,59.766438,AGN,fsrq,1111.8579,PowerLaw,PKS 1348+007,0.988425445,0.011574555,0.991661653,0.008338347,0.999338937,6.61E-04,0.902823355,0.097176645,288,0
