0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J0620.1+2246,189.18173,3.7160628,-20.765212250164097,2.147466,0.15193999,0.04142219,0.81629163,-0.93514323,0.9991325,4.652777E-4,-0.7707564,-0.5292228,-0.82229215,-0.25457653,1.4101279257838746,8.524833331078984,PowerLaw,0.05641128,0.22651796,,,,0.0,0.0,0,0.9941144600151124,0.005885539984883616,0.983440462597836,0.016559537402163486,0.22154955669181697,0.7784504433081829,0.9469710093189272,0.053028990681072495,0.0,0.0,1.0,0.0
4FGL J0620.4+1445,196.30472,0.0034195795,-21.429381354640054,2.562768,0.16856505,0.11508033,1.485375,0.9994566,-0.7098902,0.0028276322,-0.7465119,-0.70596564,-0.6642716,-0.99999964,2.8359940910001558,6.970452293085955,PowerLaw,0.0907199,0.28846523,,,,0.0,0.0,266,0.9988024939081088,0.0011975060918707485,0.9946928077509846,0.0053071922490153895,0.963495224207503,0.03650477579249779,0.9831033566585554,0.016896643341443727,0.0,0.0,0.0,0.0
4FGL J0620.7-5034,258.80237,-25.318722,-23.35262471462702,1.759769,0.6338343,0.99999386,2.2314384,-0.9375266,0.24969408,0.0012473044,-0.89801687,-0.32386988,0.28455347,-0.78957564,3.014255766833551,9.008605143433032,PowerLaw,0.0037621811,0.05167955,,,,0.0,0.0,0,0.9991638268578531,0.0008361731421414859,0.9988697652356088,0.0011302347643904515,0.9997734267972336,0.00022657320276663282,0.9784694644918458,0.02153053550815596,0.0,0.0,0.0,0.0
4FGL J0622.5+3120,181.80165,8.147565,-21.6641571053196,2.6037233,0.32791826,0.81959045,3.0463996,-0.8912101,0.25083396,0.020416547,-0.49423555,-0.94567335,-0.9999993,0.7177868,2.300970936940922,7.044288013071942,LogParabola,0.32423443,1.6428393,,agn,WISE J062233.46+312817.3,0.52,0.0,17,0.9635348290956921,0.03646517090431445,0.9551471600778775,0.04485283992212196,0.2807102729462775,0.7192897270537214,0.642752588851418,0.3572474111485819,0.0,0.0,1.0,0.007
4FGL J0624.7-4903,257.34122,-24.33489,-22.73839549409228,2.617539,0.27350405,0.20718539,1.5001775,-0.20468193,-0.6701647,0.0055987723,-0.7679638,-0.6166075,-0.9997626,-0.2477375,1.3726736118284795,6.456506041551175,PowerLaw,0.18522209,0.41980892,,,,0.0,0.0,0,0.9979624168327006,0.0020375831673118947,0.9918210383004437,0.008178961699555865,0.9432520297466404,0.05674797025335903,0.9501716497333584,0.04982835026664221,0.0,0.0,0.0,0.0
4FGL J0625.5+7029,144.11327,23.350372,-23.14351539092608,1.8695805,0.38220075,0.16509794,1.0676495,-0.9566145,0.9991378,0.0011404725,-0.8863218,0.33586895,-0.55648136,-0.6347454,1.7349708723859127,8.701937760343943,PowerLaw,0.21651483,0.4799534,,,,0.0,0.0,0,0.9991324621782947,0.0008675378217104452,0.9986695901547709,0.0013304098452288264,0.9862863171826985,0.013713682817300482,0.9868693805127474,0.01313061948725257,0.0,0.0,0.0,0.0
4FGL J0631.0+5626,158.7006,19.648283,-22.65606244655985,2.1120913,0.26907468,0.2723235,2.1724935,-0.9992172,0.9985472,0.0032634076,-0.068806686,-0.40500167,-0.7425853,-0.9999993,1.6593044225039357,7.820919528499855,PowerLaw,0.16907904,0.5746361,,,,0.0,0.0,0,0.9990008754011865,0.0009991245987974685,0.9960210470112818,0.003978952988718619,0.9456807030393454,0.05431929696065487,0.9742161067801821,0.02578389321981781,0.0,0.0,0.0,0.0
4FGL J0633.9+5840,156.58951,20.744526,-23.112046467457137,1.900615,0.26639763,0.038615435,0.39479625,-0.9560868,0.99833316,0.0010997355,-0.6996231,-0.31392175,-0.30298802,-0.40573812,2.108308199839906,8.551758855853546,PowerLaw,0.109422155,0.50997645,,,,0.0,0.0,0,0.9998152359743009,0.00018476402571580158,0.9991211821465668,0.0008788178534331864,0.9989180105958783,0.0010819894041221674,0.9990172596951029,0.0009827403048969664,0.0,0.0,0.0,0.0
4FGL J0634.6-3046,239.40158,-16.809458,-22.4539424065784,2.6957302,0.2215246,0.25631067,1.487808,0.77681714,-0.62062776,0.01163742,-0.930565,-0.34914544,-0.7771964,-0.9969702,1.6155229718424557,6.184824023808732,PowerLaw,0.2946637,0.5623047,,unk,ERC217 G239.30-16.71,0.91,0.0,0,0.9995465181369589,0.00045348186305021646,0.9936990969021628,0.0063009030978375,0.9605387642802883,0.03946123571971144,0.9402371422652446,0.059762857734754836,0.0,0.0,0.0,0.0
4FGL J0640.9-5204,261.23352,-22.621716,-23.004424979874564,2.0405967,0.29149228,0.055709135,0.46669665,-0.99993366,0.9999394,0.0018299103,-0.69585717,-0.64079404,0.008676584,-0.9999336,2.8887496204597025,8.189603983610684,PowerLaw,0.13871023,0.56284624,,unk,ERC217 G261.25-22.62,1.0,0.0,0,0.999916671695672,8.332830434986353e-05,0.9990009073218349,0.0009990926781653243,0.9999533566460337,4.6643353965665346e-05,0.9933511276451106,0.006648872354890518,0.0,0.0,0.0,0.0
4FGL J0642.4+1048,202.28185,2.935228,-21.794818503434428,2.6208076,0.27698305,0.3848455,2.678763,0.90343016,-0.24096152,0.006818869,-0.7284255,-0.74263173,-0.9999091,0.123753004,2.7285990462711895,6.708766720156751,PowerLaw,0.19479322,0.60266113,,,,0.0,0.0,2,0.9978158331562081,0.0021841668438027087,0.9784538941935426,0.02154610580645799,0.7730140812512879,0.22698591874871168,0.9325826569393109,0.06741734306068911,0.0,0.0,0.0,0.0
4FGL J0642.9-6501,275.11096,-25.298267,-22.415518890449714,2.511851,0.22595549,0.13535155,1.0926933,-0.7729413,-0.3082322,0.004167983,-0.7874169,-0.5477883,-0.9999998,0.9085371,2.262966030857022,6.971776197436548,PowerLaw,0.14753366,0.4579036,,,,0.0,0.0,0,0.9997103980801748,0.00028960191983245603,0.997845021790271,0.002154978209729391,0.9891254002262742,0.010874599773724779,0.9854370210801239,0.014562978919876722,0.0,0.0,0.0,0.0
4FGL J0648.6-3623,245.9736,-16.216476,-22.463534285876076,2.51314,0.37141904,0.49692982,2.5227275,0.9997339,-0.5720505,0.008010744,-0.60263574,-0.81972677,-0.66628724,-0.99831444,2.188457061805973,6.847096528458325,PowerLaw,0.31896546,0.7167087,,,,0.0,0.0,0,0.999728140894285,0.0002718591057025984,0.9933946731864229,0.006605326813576461,0.9460983148572992,0.05390168514270124,0.9547405207846383,0.04525947921536214,0.0,0.0,0.0,0.0
4FGL J0650.2-5144,261.33643,-21.152489,-22.615859073902648,1.758038,0.4132611,0.28614196,1.8029681,0.68777907,-0.97254467,0.0010731709,0.48364216,-0.44886342,-0.38836265,-0.25911373,2.0415578106873435,8.812751509649468,PowerLaw,0.21776201,0.48923802,,,,0.0,0.0,0,0.9995472832202876,0.00045271677973183913,0.9984937259499022,0.0015062740500964538,0.999012611400652,0.000987388599348807,0.997242871702884,0.0027571282971163035,0.0,0.0,0.0,0.0
4FGL J0651.9-4330,253.15192,-18.204216,-22.578636206132355,2.5669122,0.1880233,0.04311302,0.37537324,0.824791,-0.5197479,0.0018763826,-0.69807416,-1.0,0.9999954,0.036035866,2.0394546344629574,6.651977605223004,PowerLaw,0.12302381,0.15419373,,,,0.0,0.0,0,0.9998549510351904,0.0001450489648254874,0.99896210932738,0.0010378906726196484,0.9999979928091777,2.0071908228615053e-06,0.9964862346302661,0.0035137653697350055,0.0,0.0,0.0,0.0
4FGL J0652.9+4707,169.2314,19.763712,-21.721402641419264,2.3862703,0.24702609,0.9999742,5.5117145,-0.7898806,0.29275298,9.966631E-4,-0.31657064,-0.98795396,0.15119936,-0.9999969,2.336919843214603,7.123139524593578,LogParabola,,0.061288036,,,,0.0,0.0,2048,0.8525534878399328,0.14744651216008642,0.9235307271478804,0.07646927285211942,0.9139875330363822,0.08601246696361835,0.6855857400888311,0.31441425991116745,0.0,0.0,0.0,0.0
4FGL J0656.5+4218,174.26587,18.768856,-22.445869750814467,2.0205114,0.41433004,0.5273815,2.4194326,-0.5541236,0.89131576,0.0039504967,-0.3857872,-0.24123597,-0.7248548,-0.99998266,1.1713859981556327,8.220816254616635,PowerLaw,0.33135,0.9000448,,,,0.0,0.0,0,0.9993362988556946,0.0006637011443319991,0.9756084788204638,0.02439152117953729,0.5627334200552159,0.43726657994478396,0.9797231132613542,0.020276886738646426,0.0,0.0,0.001,0.0
4FGL J0657.4-4658,256.94128,-18.510597,-21.434881573457087,2.2677224,0.20829156,0.37777513,3.1636026,0.99861383,0.06861236,0.0039275773,-0.45149618,-0.5342193,-0.97942775,-0.99975514,1.7516679012216936,7.329596169061202,LogParabola,0.158136,0.49187744,3FGL J0657.6-4701,,,0.0,0.0,0,0.79210259486998,0.20789740513003857,0.9408972891476638,0.059102710852335684,0.38630841559558204,0.6136915844044181,0.4803152281584983,0.5196847718415014,0.0,0.0,1.0,0.624
4FGL J0658.7+2318,192.67618,11.909176,-22.35341010869537,2.4318368,0.13526413,-0.04411808,0.574338,-0.16682647,-0.6491762,0.0012037243,-0.80326504,-0.5810128,-0.6848837,-0.10728331,2.6946389856419297,7.065651791552779,PowerLaw,0.063742764,0.14506108,3FGL J0658.8+2318,,,0.0,0.0,0,0.9998628882064841,0.00013711179353400197,0.9987302525315847,0.0012697474684159448,0.9980188618344028,0.0019811381655967424,0.9993509447031026,0.0006490552968960873,0.0,0.0,0.0,0.0
4FGL J0700.2-5118,261.42136,-19.538681,-22.51751641674005,2.1569202,0.31816033,0.22559895,1.6164565,0.99043417,-0.6445757,0.0027764046,-0.3532572,-0.44671714,-0.95393884,0.34332186,0.2090114160776271,7.6327897138823335,PowerLaw,0.19660589,0.47436288,,,,0.0,0.0,0,0.9971791642252584,0.002820835774738263,0.937123305348375,0.06287669465162532,0.6614476118338274,0.33855238816617333,0.9655881542708691,0.03441184572913012,0.0,0.0,0.0,0.0
4FGL J0700.4-4308,253.38666,-16.640936,-22.541046135056035,2.4698694,0.18932524,0.05260295,0.49348786,0.994651,-0.571512,0.0023546573,-0.94865185,0.10578978,-0.8983747,-0.7899639,2.0353982990398167,6.880680184283842,PowerLaw,0.1172471,0.16733037,,,,0.0,0.0,4,0.9976925130511354,0.00230748694883713,0.9978417036535911,0.002158296346407975,0.9912795964664507,0.008720403533549704,0.9879628132270092,0.012037186772991032,0.0,0.0,0.0,0.0
4FGL J0700.6+3558,180.7958,17.265383,-21.614864211972485,2.2986972,0.25237638,0.4430298,3.431154,0.56779677,-0.33117536,0.0049148453,-0.38548723,-0.7029719,-0.8877485,-0.9915343,1.1732694264090535,7.087130666745725,LogParabola,0.17772041,0.539991,3FGL J0700.6+3557,,,0.0,0.0,0,0.8089902376323175,0.19100976236767536,0.6088291101236732,0.39117088987632687,0.20423993755901185,0.795760062440989,0.3245562910382459,0.6754437089617541,0.0,0.272,1.0,0.999
4FGL J0700.8+1551,199.74765,9.185146,-22.30338907589311,1.9932449,0.29867628,0.4454843,2.4722486,-0.7520961,-0.011129293,0.005081826,0.40044427,-0.4660545,-0.7096968,-0.9998951,1.829787418161754,8.078216490071474,PowerLaw,0.24675882,0.9087956,,agn,NVSS J070034+155558,0.37,0.0,0,0.999747425786183,0.00025257421379216207,0.9894350830542814,0.010564916945719873,0.9687659532099508,0.031234046790050003,0.982112850978864,0.01788714902113553,0.0,0.0,0.0,0.0
4FGL J0701.5-2842,239.86798,-10.639282,-22.468925891616145,2.237397,0.15567872,-0.05895741,0.56805146,-0.6559146,0.99920255,1.4990818E-4,-0.88224083,-0.48916143,-0.21547744,-0.5512535,2.404158424647599,7.662638134498561,PowerLaw,0.06945371,0.14822438,,,,0.0,0.0,4,0.9997684758511982,0.0002315241487804916,0.9988567510129576,0.001143248987042813,0.9994415062495133,0.0005584937504864643,0.9966546014985125,0.003345398501486926,0.0,0.0,0.0,0.0
4FGL J0704.3-4829,258.85324,-17.953684,-22.01506951488006,2.0934184,0.19795246,0.13731173,1.6422153,-0.97504145,0.8959191,0.0016985777,-0.5877058,-0.28186825,-0.7745595,-0.5309942,2.5717779924172226,8.09703303807897,PowerLaw,0.1062661,0.3953994,3FGL J0704.3-4828,,,0.0,0.0,16,0.9996103900668972,0.00038960993308985805,0.9984717962989684,0.0015282037010321936,0.9844341890165031,0.015565810983498097,0.995525172461383,0.004474827538616098,0.0,0.0,0.0,0.0
4FGL J0705.8-0004,214.63525,3.169934,-21.56916540633556,2.4350603,0.2681193,0.427585,3.0763013,-0.6721506,-0.0041305884,0.0064733005,-0.5872916,-0.74183846,-0.9762445,-0.9330908,1.3933202550525048,7.211069898962028,LogParabola,0.22178996,0.5967055,3FGL J0705.7-0006,,,0.0,0.0,0,0.9453901585385439,0.054609841461456136,0.8493375760673753,0.15066242393262516,0.1549128998840776,0.8450871001159223,0.5250176521030788,0.4749823478969213,0.0,0.002,1.0,0.338
4FGL J0708.6+1747,198.78328,11.710553,-22.40041304734384,2.064951,0.23008254,0.052730463,0.49683028,0.16130239,0.9994199,0.0012101107,-0.70065475,-0.5455103,-0.50010014,-0.5064601,1.7111073038167193,8.03546231401445,PowerLaw,0.107222974,0.36630118,3FGL J0708.7+1747,,,0.0,0.0,0,0.9997964842431133,0.00020351575690453336,0.9970450732963232,0.0029549267036771644,0.9848794857973802,0.01512051420261946,0.9973167070078534,0.002683292992147353,0.0,0.0,0.0,0.0
4FGL J0709.1-1034,224.34828,-0.9154729,-20.734938442988234,2.5366936,0.17295954,0.32782003,4.3119555,-0.23245971,-0.4964399,0.012398675,-0.7905799,-0.78495926,-0.84976536,-0.9999715,1.8275897779415742,6.936732261513979,LogParabola,0.11012052,0.75982857,,,,0.0,0.0,0,0.761394407691669,0.2386055923083461,0.6764034415722978,0.32359655842770174,0.09415795847217269,0.9058420415278273,0.3654158087436385,0.6345841912563617,0.0,0.12,1.0,0.985
4FGL J0712.0-6431,275.3795,-22.16661,-21.666133125212777,2.2688985,0.30483043,0.78931755,4.4773707,-0.9999634,0.9994874,0.012205254,-0.24894597,-0.682572,-0.9999995,0.7403357,1.419870740437379,7.336307288451897,LogParabola,0.30219916,0.3023551,3FGL J0712.2-6436,,,0.0,0.0,0,0.8294513274770782,0.1705486725229081,0.8197781360635317,0.18022186393646678,0.2010850506762894,0.7989149493237088,0.33066681636803563,0.6693331836319649,0.0,0.014,1.0,0.997
4FGL J0712.8-5637,267.394,-19.580902,-22.460926606720783,2.5322826,0.28353348,0.43871722,2.3335557,-0.6739064,0.18323961,0.018215539,-0.7778083,-0.87907195,-0.29350507,-0.999526,1.968651069531713,6.865175010437003,PowerLaw,0.38179335,1.1533879,,agn,AT20G J071217-565339,0.31,0.0,256,0.999793221098791,0.00020677890122960079,0.9961667198535634,0.003833280146435726,0.9882055919503571,0.011794408049643672,0.9507392265878577,0.0492607734121417,0.0,0.0,0.0,0.0
4FGL J0713.5-2555,238.51823,-7.031333,-22.01096745401279,2.3294675,0.15419564,-1.4795219E-4,0.01878784,0.9961947,-0.4223598,0.0013599594,-0.7092372,-0.793188,-0.37082368,-0.49211603,2.0717858975760595,7.4887023851141565,PowerLaw,0.067263365,0.1482745,,,,0.0,0.0,0,0.9997760903118827,0.00022390968814070729,0.9983632677476114,0.001636732252387797,0.996485355685589,0.003514644314410232,0.9970817758986873,0.00291822410131171,0.0,0.0,0.0,0.0
4FGL J0715.7-1128,225.89723,0.082016274,-21.512666071671195,2.6337829,0.26366997,0.32267118,2.6184428,0.81283987,-0.34852058,0.017965648,-0.81748354,-0.85484165,-0.679535,-0.99966586,0.39110433780091164,6.715254529548154,PowerLaw,0.21012008,0.95293105,,agn,2MASS J07150284-1133299,0.44,0.0,1,0.9780270362996366,0.021972963700357232,0.6464669349205744,0.35353306507942495,0.09071627761595312,0.909283722384047,0.7653284483599503,0.23467155164004952,0.0,0.183,1.0,0.0
4FGL J0718.8-5004,261.3225,-16.35298,-21.94404238381966,2.3386781,0.18657403,0.28701982,2.7684922,0.9213524,-0.49436525,0.0034062136,-0.64137065,-0.58458966,-0.7915507,-1.0,1.6183903911097766,7.211780545904271,PowerLaw,0.1404922,0.37921262,3FGL J0718.9-5004,,,0.0,0.0,0,0.998148439416353,0.001851560583655708,0.9781931205565918,0.02180687944340829,0.7597046657786383,0.24029533422136354,0.9185451854879761,0.08145481451202265,0.0,0.0,0.0,0.0
4FGL J0722.4-2650,240.25613,-5.6680064,-21.358606761488595,2.50052,0.094287,-0.0064282324,0.12940083,-0.40787768,-0.7070903,0.0036583852,-0.63975954,-0.6542918,-0.9999807,-0.86778677,1.6734725281750282,6.89206669419586,PowerLaw,0.052709017,0.39494672,3FGL J0722.2-2648,,,0.0,0.0,1,0.9990729216874566,0.0009270783125468188,0.9959129570907786,0.004087042909220682,0.9055790494623698,0.0944209505376297,0.9400798973112471,0.05992010268875278,0.0,0.0,0.0,0.0
4FGL J0722.7-2309,237.01022,-3.8848023,-21.485210148603247,2.6849825,0.23599723,0.34111175,3.5463016,0.7315285,-0.68359476,0.009195216,-0.7283295,-0.9195558,-1.0,0.9999728,1.2237727248663486,6.499219661681728,LogParabola,0.14206544,0.4728769,,,,0.0,0.0,5,0.9476692713469426,0.05233072865307519,0.6953092381004795,0.3046907618995215,0.16268972010832558,0.8373102798916741,0.5846175982208921,0.41538240177910835,0.0,0.118,1.0,0.075
4FGL J0723.1-3048,243.86371,-7.36004,-22.07132991251595,2.3437095,0.13861172,-0.03907576,0.650875,0.39431742,-0.3988896,4.5269294E-4,-0.6859,-0.7698378,-0.6836403,0.2569619,1.290455354272497,7.281895306563916,PowerLaw,0.0552527,0.18007632,,,,0.0,0.0,0,0.9998165133697513,0.00018348663024851208,0.995281590822102,0.004718409177898516,0.9705919583194074,0.029408041680591582,0.9961904736028144,0.00380952639718611,0.0,0.0,0.0,0.0
4FGL J0724.8+3016,188.3197,19.96273,-23.41005667082346,1.5509552,0.1896798,-0.031579703,0.37171558,-0.984086,0.9987507,2.540615E-4,-0.6299494,-0.23626743,-0.8361335,0.60317636,2.5280781008005317,9.718822251317706,PowerLaw,0.07696756,0.29028124,,unk,SWIFT J0725.8+3000,0.17,0.0,256,0.9993667911248854,0.0006332088751089128,0.9991109342993734,0.0008890657006275672,0.9966638594959198,0.0033361405040802047,0.9967830611107731,0.0032169388892262472,0.0,0.0,0.0,0.0
4FGL J0725.6-5008,261.8359,-15.375998,-22.74036453314941,1.8818238,0.53120077,0.9984459,2.643103,-0.999877,0.99835783,0.001827706,-0.80766946,-0.32715142,-0.04441323,-1.0,1.5701602137094184,8.580759627732416,PowerLaw,0.047845326,0.054467868,3FGL J0725.4-5007,,,0.0,0.0,0,0.9975783011279818,0.0024216988720275044,0.9933273458398372,0.006672654160162663,0.9637544131175779,0.0362455868824229,0.9826997561097994,0.01730024389020063,0.0,0.0,0.0,0.0
4FGL J0725.7-0549,222.05637,4.934131,-21.53848309968043,1.8837858,0.15887792,0.15368864,2.124432,-0.9750251,0.4858244,8.1294955E-4,0.9963386,-0.46584114,-0.3967093,-0.6252081,1.6564714105220615,8.398402628374553,PowerLaw,0.08623616,0.25971973,3FGL J0725.7-0550,,,0.0,0.0,0,0.9978454328236016,0.002154567176409309,0.9938529900719189,0.006147009928082596,0.9950996135751392,0.004900386424860166,0.9730709243638909,0.02692907563610743,0.0,0.0,0.0,0.0
4FGL J0731.0+6607,149.94328,28.619455,-22.539254666009434,2.2819107,0.28640354,0.26019576,1.6569569,0.65337473,-0.52009135,0.0033946026,-0.4718217,-0.4466336,-0.99989593,0.9978374,1.2697559077457672,7.463333498325045,PowerLaw,0.1991535,0.50568086,,,,0.0,0.0,0,0.9834339488045022,0.016566051195522978,0.9874195840081389,0.012580415991861011,0.7705839071962668,0.22941609280373446,0.9593248624961619,0.040675137503838124,0.0,0.0,0.0,0.0
4FGL J0731.5-1910c,234.48068,-0.18879208,-21.341622987008808,2.6327264,0.32073367,0.4104733,2.7926393,0.2637074,-0.6282947,0.012087246,-0.8263597,-0.8363944,-0.5309148,-0.47277495,2.217135065821295,6.578319945182392,PowerLaw,0.20133628,0.53698283,3FGL J0731.7-1914c,,,0.0,0.0,35,0.9828382307780487,0.017161769221939238,0.9796561198936853,0.02034388010631472,0.8741511586050525,0.12584884139494765,0.8489053771372629,0.15109462286273578,0.0,0.0,0.0,0.0
4FGL J0734.3-4448,257.54132,-11.757423,-22.51979418746603,2.087698,0.16704263,-0.026950661,0.42152694,-0.79340804,-0.38771954,3.830963E-4,-0.9009356,-0.19121377,-0.48213613,-0.28294876,2.0118318011973226,8.289977585529911,PowerLaw,0.05847388,0.22219238,,,,0.0,0.0,0,0.9998414161771916,0.0001585838228253559,0.9987607848328434,0.0012392151671571504,0.9976017010928385,0.002398298907162045,0.9984965819551098,0.0015034180448903571,0.0,0.0,0.0,0.0
4FGL J0736.9-3231,246.78596,-5.5748053,-20.829836898659785,2.5020223,0.11792238,0.2783357,3.8951104,0.76609635,-0.34152016,0.009701081,-0.7057793,-0.8095571,-0.9999998,0.99999833,2.5056465987059555,7.003531350242182,LogParabola,0.09922229,0.62222725,3FGL J0737.2-3233,,,0.0,0.0,0,0.9958866022826377,0.0041133977173894,0.9144115046643514,0.08558849533564925,0.3865092623907822,0.6134907376092176,0.45695123972067075,0.5430487602793294,0.0,0.001,1.0,0.749
4FGL J0737.4+6535,150.58449,29.251331,-22.71674351868523,2.045497,0.117705,-0.07966842,1.4653345,0.65453184,-0.5323115,2.2652479E-4,-0.7270654,-0.5066597,-0.5686948,-0.2739779,2.7782220343230013,8.21079905518765,PowerLaw,0.041399036,0.19488269,,sbg,NGC 2403,0.19,0.0,0,0.999874210124603,0.0001257898754187107,0.9991080778102542,0.0008919221897468036,0.9963296669746983,0.0036703330253015005,0.999796650321135,0.00020334967886524632,0.0,0.0,0.0,0.0
4FGL J0738.6+1311,206.21571,16.329153,-22.39461146222745,2.526779,0.1287626,-0.052982755,0.7832967,-0.45077625,-0.74227536,5.072807E-4,-0.7047129,-0.83983725,-0.09213427,-0.77997077,2.349970917076252,6.741375139893898,PowerLaw,0.053869184,0.16205028,3FGL J0739.8+1312,,,0.0,0.0,0,0.9998697926334957,0.00013020736649060864,0.9990432191410817,0.0009567808589184631,0.9997335214374279,0.0002664785625717796,0.9986668004442472,0.0013331995557519514,0.0,0.0,0.0,0.0
4FGL J0741.0-5226,265.0527,-14.173656,-22.955937682183166,1.7048732,0.17468643,-0.067952916,0.90773237,-0.14730456,-0.99824333,2.339572E-4,0.87860274,-0.49162447,-0.6004662,0.033146523,2.838480336446938,9.424400473387335,PowerLaw,0.057456806,0.30084744,3FGL J0740.6-5230,,,0.0,0.0,0,0.9999577283459813,4.227165400828918e-05,0.999020665174593,0.0009793348254059611,0.9998998395826897,0.00010016041730953146,0.9994883045578098,0.0005116954421895658,0.0,0.0,0.0,0.0
4FGL J0744.0-2525,241.35329,-0.7392291,-19.684132794471157,2.3533332,0.06434717,0.30250695,7.98054,-0.26899678,-0.3357163,0.0015933574,-0.5566314,-0.6641691,-1.0,-0.5672836,2.263919195689581,6.924201888989873,LogParabola,0.055398665,0.16535628,3FGL J0744.1-2523,,,0.0,0.0,0,0.0011255685360559555,0.998874431463946,0.059730750543364276,0.9402692494566356,0.010149176110511186,0.9898508238894883,0.015092789424745876,0.9849072105752535,1.0,1.0,1.0,1.0
4FGL J0744.4-1403,231.51855,5.0073667,-22.367138411008828,2.7034469,0.32068494,0.40239805,2.0594666,0.9890503,-0.78899074,0.01755989,-0.7590357,-0.9215967,-0.50382113,-0.99986994,0.7526368471066078,6.422840387386144,PowerLaw,0.3008608,0.8366983,,,,0.0,0.0,0,0.9998754463258356,0.00012455367418240693,0.9019294104299274,0.09807058957007278,0.7165757677091461,0.2834242322908528,0.9443015785079804,0.05569842149202035,0.0,0.001,0.0,0.0
4FGL J0744.9-4028,254.56902,-7.9989777,-21.111343598787652,2.2548492,0.2604893,0.502714,3.7557302,0.9911997,-0.7365261,0.0052159624,0.13880187,-0.6980098,-0.79629546,-0.35554874,1.9508973299730135,7.291774253978016,LogParabola,0.24507377,0.6159683,3FGL J0744.8-4028,agn,AT20G J074438-403217,0.13,0.0,0,0.9591870435391688,0.040812956460819366,0.9129763950920773,0.08702360490792249,0.7001099861300293,0.2998900138699709,0.4868289740318375,0.5131710259681626,0.0,0.0,0.0,0.576
4FGL J0746.5-4113,255.38487,-8.106514,-22.159191560531234,2.2225287,0.22821324,0.12492194,1.1264026,0.96776444,-0.7191078,0.002123508,-0.19832847,-0.5821463,-0.6089983,-0.64329743,2.2611030970395185,7.969876977650238,PowerLaw,0.13145502,0.44289136,,,,0.0,0.0,0,0.999691179312441,0.0003088206875480047,0.9979808414485952,0.002019158551404205,0.9905176433689225,0.009482356631079585,0.9919001482315337,0.008099851768465583,0.0,0.0,0.0,0.0
4FGL J0747.2-0736,226.19887,8.759922,-22.257167243706032,2.0435874,0.24936746,0.033225548,0.35106146,0.9949624,-0.6952613,0.0011632616,-0.67740166,-0.2952423,-0.6942687,-0.002231923,1.7523686569733252,8.303302648674597,PowerLaw,0.104876846,0.43727165,3FGL J0747.4-0734,,,0.0,0.0,16,0.9997510200185169,0.0002489799814674453,0.994528994526359,0.005471005473640704,0.9785893086350467,0.021410691364952647,0.9983822148541229,0.0016177851458773836,0.0,0.0,0.0,0.0
4FGL J0749.8-4420,258.43652,-9.101469,-22.264726813537997,2.3736777,0.28900278,0.47829887,2.6495528,-0.9073158,-0.14569145,0.003345657,-0.30195898,-0.77595896,-0.80142325,-0.999646,0.29931645866595413,7.4214789792646885,PowerLaw,0.32352647,0.4155631,,,,0.0,0.0,0,0.998816509430731,0.001183490569282039,0.8977176771489517,0.10228232285104856,0.2566952260430753,0.7433047739569236,0.9075036574441044,0.09249634255589537,0.0,0.0,1.0,0.0
4FGL J0752.0-2931,245.78331,-1.2766964,-21.01479941843582,2.545874,0.23777938,0.47221786,4.0449176,-1.0,0.9999997,0.005250064,-0.6452373,-0.8039621,-1.0,-0.897661,1.643877245835262,6.914478527212717,LogParabola,0.2011177,0.4663092,,,,0.0,0.0,0,0.9515568601049081,0.04844313989510606,0.6318859101441645,0.3681140898558365,0.05196808799417548,0.9480319120058238,0.33732849682387395,0.6626715031761271,0.0,0.219,1.0,0.997
4FGL J0754.9-3953,255.02257,-6.0622997,-21.23470274254176,2.1590664,0.25377724,0.99995387,5.9597344,-0.99156475,-0.55407405,9.1391505E-4,0.9992491,-0.47448772,-1.0,0.9999973,1.8235363154399746,7.859744258173934,LogParabola,,0.102355555,,,,0.0,0.0,2048,0.31159991984318425,0.6884000801568285,0.44642209142652434,0.5535779085734757,0.28272320679672186,0.7172767932032771,0.20936189194629276,0.790638108053706,1.0,0.625,1.0,1.0
4FGL J0755.9-0515,225.1809,11.78536,-22.470071170125326,2.8630686,0.12760217,-0.009558711,0.1111852,-0.41255257,-0.8914886,0.0020026905,-0.7660538,-0.6393576,-0.99849993,-0.90419996,0.4863137858552855,6.114052177746242,PowerLaw,0.07137024,0.17319636,,,,0.0,0.0,16,0.9991062507416487,0.0008937492583423942,0.9700170978788872,0.029982902121114062,0.7889872431652956,0.21101275683470516,0.9862652780028691,0.013734721997130632,0.0,0.0,0.0,0.0
