Source_Name_3FGL,Ln_Flux_Density,Ln_Unc_Energy_Flux100,Spectral_Index,Ln_Signif_Curve,Ln_Variability_Index,HR12,HR23,HR34,HR45,GLAT,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,GLON,Category_Prob_O,Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,Flags
3FGL J1200.8+1228,-29.0548282,-27.820619,2.2483926,-0.159366797,3.78512715,-0.618372885,-0.42119841,-0.777874445,-0.283210159,71.15975,AGN,bcu,1399.6055,PowerLaw,GB6 J1200+1230,261.514191,AGN,3FGL J1200.8+1228,0.9931533069316894,0.008884822268524658,0.0068466930683106515,0.008884822268524658,0.9635401293800023,0.031946865213159946,0.03645987061999749,0.031946865213159946,0.9369708284221826,0.04876836110567819,0.06302917157781747,0.048768361105678185,0.9612457128968247,0.027701033413518452,0.03875428710317544,0.027701033413518455,0.9991591251557277,0.0010069537622477691,8.408748442722602E-4,0.001006953762247766,0.9908050298579592,0.006942649917651569,0.0091949701420409,0.006942649917651568,0.9869910062675913,0.008167899811780172,0.013008993732408852,0.008167899811780165,0.9972094877957385,0.0012920113872011976,0.002790512204261385,0.0012920113872011995,0
3FGL J1200.9+2010,-27.3884631,-27.828618,2.5241935,-1.55526185,4.05826746,-0.689720361,-0.820299565,-0.514493442,-0.999987502,76.52952,AGN,bcu,696.89716,PowerLaw,TXS 1158+204,241.288681,AGN,3FGL J1200.9+2010,0.9998451259370352,5.421756384834268E-4,1.5487406296478144E-4,5.421756384834243E-4,0.9730806612296832,0.021220227751560426,0.02691933877031678,0.021220227751560426,0.9812611462788998,0.014304437274279058,0.018738853721100183,0.01430443727427905,0.9986246734339358,0.0014460576573555415,0.0013753265660643207,0.0014460576573555423,0.9997307516263824,0.0012698310949631234,2.692483736176594E-4,0.0012698310949631217,0.9930507223175623,0.005416287953351898,0.006949277682437768,0.0054162879533518945,0.9815471368403034,0.009661477446023912,0.01845286315969668,0.00966147744602391,0.9998753861840136,1.833900111130627E-4,1.2461381598632032E-4,1.8339001111306315E-4,0
3FGL J1203.1+6029,-28.4707397,-27.828674,2.2084932,-1.51281782,3.96202501,-0.788594378,-0.470515674,-0.533455721,-0.737436661,55.63615,AGN,bll,1423.6821,PowerLaw,SBS 1200+608,133.43576,AGN,3FGL J1203.1+6029,0.9986801727347702,0.0011188163239712707,0.0013198272652298517,0.0011188163239712712,0.9820347055236482,0.01632146738629328,0.017965294476351885,0.016321467386293278,0.9782472451755813,0.018251225743251272,0.02175275482441888,0.018251225743251272,0.9987925067411235,0.0020530851351841556,0.0012074932588764513,0.0020530851351841534,0.9997098661823551,2.6836978062779284E-4,2.901338176447062E-4,2.683697806277905E-4,0.9930017247391101,0.009424489102800832,0.00699827526088997,0.009424489102800828,0.9946391639005181,0.005170777166882049,0.0053608360994819365,0.005170777166882042,0.9999096701167391,1.215255812916938E-4,9.032988326063284E-5,1.2152558129169462E-4,0
3FGL J1203.2+3847,-28.876187,-28.0095396,2.4282866,-1.80098935,3.55022754,-0.601696491,-0.950936879,0.4638196,-0.999995688,74.592766,AGN,bll,1029.9248,PowerLaw,NVSS J120257+385147,160.714951,AGN,3FGL J1203.2+3847,0.9988699909169566,0.004058991669773072,0.001130009083043402,0.004058991669773069,0.9831339704883217,0.017672281599808153,0.01686602951167832,0.017672281599808153,0.908017766297619,0.05219273526564455,0.09198223370238082,0.05219273526564456,0.9999255646569197,1.1952607740499953E-4,7.443534308014867E-5,1.1952607740499903E-4,0.9827820951794871,0.08188822157202091,0.01721790482051284,0.08188822157202091,0.9924772560813899,0.008599122653870259,0.007522743918610226,0.008599122653870259,0.9092317325345209,0.0387099546793058,0.09076826746547913,0.038709954679305804,0.9999691392515923,9.841626846946292E-5,3.0860748407742754E-5,9.841626846946198E-5,0
3FGL J1203.5-3925,-32.6415638,-27.5936427,1.6386292,-0.116278119,3.68962505,0.88225022,0.987592615,-0.712914986,0.036420749,22.51483,AGN,bcu,7858.512,PowerLaw,PMN J1203-3926,292.939026,AGN,3FGL J1203.5-3925,0.9931893297599937,0.007211740563116666,0.006810670240006234,0.007211740563116664,0.9897772648022787,0.011268984714712176,0.010222735197721131,0.011268984714712174,0.9794820985965108,0.01828671723416227,0.020517901403489035,0.01828671723416227,0.9911698087583515,0.0111310277505392,0.008830191241648435,0.011131027750539204,0.9981529412359087,0.0028598001079936553,0.0018470587640914457,0.0028598001079936557,0.9867463115878661,0.015275897771263954,0.013253688412133851,0.015275897771263952,0.9830700321012639,0.014479973570001357,0.016929967898736048,0.01447997357000135,0.9985555445378343,0.001702075152108024,0.0014444554621658955,0.0017020751521080238,0
3FGL J1204.0+1144,-30.8388265,-27.6079555,1.877337,-0.286261216,4.03687552,-0.729365754,-0.35736383,-0.366510033,-0.519128262,71.01146,AGN,bll,3462.3428,PowerLaw,1RXS J120413.0+114549,264.779724,AGN,3FGL J1204.0+1144,0.9997506871541877,2.0035279398537747E-4,2.4931284581228063E-4,2.003527939853756E-4,0.9747715956632422,0.020582896070686668,0.025228404336757822,0.020582896070686668,0.9986465251553261,0.002387078296470758,0.0013534748446738236,0.0023870782964707563,0.9891348455455269,0.006646679794283768,0.010865154454473148,0.006646679794283769,0.9998619524874349,8.714318456207186E-5,1.3804751256498137E-4,8.714318456207236E-5,0.9920446691045578,0.0060015553613715095,0.00795533089544216,0.006001555361371512,0.9979920866009699,0.003158190854368551,0.002007913399030221,0.003158190854368557,0.998468935965634,7.173318655331832E-4,0.001531064034365821,7.173318655331802E-4,0
3FGL J1204.3-0708,-29.7019178,-27.2615679,1.8612009,0.374822654,3.87363501,-0.662171168,-0.297260425,-0.32038315,-0.573041797,53.88621,AGN,bll,2905.8772,PowerLaw,1RXS J120417.0-070959,282.85675,AGN,3FGL J1204.3-0708,0.9990771056753674,6.857751703441923E-4,9.228943246326909E-4,6.85775170344193E-4,0.9450274685275283,0.035916426985287034,0.054972531472471886,0.035916426985287034,0.9961606229826339,0.0057909904612198455,0.003839377017366143,0.0057909904612198386,0.9124178783855666,0.03591371662817831,0.0875821216144333,0.03591371662817831,0.9996628514121081,2.522545736503702E-4,3.371485878917709E-4,2.5225457365036933E-4,0.986800800511272,0.009887569362537126,0.013199199488728056,0.00988756936253713,0.9973616121826431,0.002721885703782991,0.002638387817357044,0.002721885703782987,0.9823307554826335,0.00691987480074546,0.01766924451736652,0.006919874800745456,0
3FGL J1205.4+0412,-27.0767621,-27.803024,2.6412308,0.0273484,3.89106083,-0.880740947,-0.202489998,-0.939483346,-0.999966401,64.596886,AGN,fsrq,570.2842,PowerLaw,MG1 J120448+0408,275.358368,AGN,3FGL J1205.4+0412,0.9830378056697998,0.019355426726463378,0.01696219433020014,0.01935542672646338,0.8490638674923014,0.08238997754423491,0.1509361325076986,0.08238997754423491,0.761840955193759,0.07881679809280472,0.23815904480624095,0.07881679809280472,0.5870064621479509,0.15787220561174506,0.412993537852049,0.15787220561174506,0.9823527689843452,0.04078133755077357,0.01764723101565482,0.04078133755077357,0.9819160300488834,0.011500712595976901,0.018083969951116396,0.011500712595976901,0.819931760743325,0.05918868129380317,0.180068239256675,0.059188681293803176,0.9713014568032419,0.01591708713190367,0.028698543196758262,0.015917087131903672,0
3FGL J1205.8-2636,-26.5319734,-27.463421,2.5406163,0.287981853,4.37303899,-0.63613534,-0.744436502,-0.736642691,-0.507383791,35.1625,AGN,fsrq,689.7909,PowerLaw,PKS 1203-26,290.452576,AGN,3FGL J1205.8-2636,0.9999524759759698,5.038860700430606E-5,4.7524024030142514E-5,5.038860700430748E-5,0.9783021593683514,0.016082434687204217,0.021697840631648656,0.016082434687204217,0.9951105104567548,0.005786866691196337,0.00488948954324526,0.005786866691196344,0.9761107466270086,0.013388832911729796,0.02388925337299144,0.013388832911729796,0.9999785116977635,2.294522115473736E-5,2.1488302236431996E-5,2.294522115473882E-5,0.9901559779419309,0.007018112108943743,0.009844022058069205,0.007018112108943739,0.9948468020051159,0.005585570170520089,0.005153197994884313,0.005585570170520083,0.9971191748982491,0.001163210227850146,0.0028808251017508222,0.001163210227850143,0
3FGL J1207.6-2232,-27.0566284,-27.54906,2.5748293,-0.532274515,3.8134489,-0.582785282,-0.792145486,-0.808121173,-0.434188862,39.217865,AGN,bcu,683.4481,PowerLaw,NVSS J120738-223250,289.857513,AGN,3FGL J1207.6-2232,0.9992060560291651,7.812742566088694E-4,7.939439708348065E-4,7.81274256608869E-4,0.9731406428117424,0.021354686729049284,0.026859357188257587,0.021354686729049284,0.957965486862571,0.026944869921277037,0.042034513137428946,0.026944869921277044,0.9860079413783805,0.011555160607315566,0.013992058621619393,0.011555160607315566,0.999728045447631,2.630851529839889E-4,2.719545523688798E-4,2.630851529839908E-4,0.9922927610309447,0.008534029556027393,0.007707238969055354,0.008534029556027393,0.9849857194729961,0.009704242749466909,0.015014280527004016,0.009704242749466904,0.9989825252088826,9.070802721210681E-4,0.001017474791117255,9.070802721210681E-4,0
3FGL J1207.6-4537,-29.7006701,-27.7033645,2.1127815,1.34304755,3.53515168,-0.725299677,-0.060789199,-0.577317128,-0.999994771,16.565758,AGN,bcu,1763.2676,PowerLaw,PMN J1207-4531,294.968567,PSR,3FGL J1207.6-4537,0.11334103041139289,0.16543475829152016,0.8866589695886071,0.16543475829152016,0.027538013321852767,0.020260682225540585,0.9724619866781473,0.02026068222554059,0.20451168486278487,0.08823055336708849,0.7954883151372153,0.08823055336708849,0.023963816838217435,0.015172164261850675,0.9760361831617824,0.015172164261850675,0.1659338594523413,0.2128287018348025,0.8340661405476587,0.2128287018348025,0.4105115682794462,0.1749592143054678,0.5894884317205539,0.1749592143054678,0.514619557745752,0.08632313137848144,0.48538044225424803,0.08632313137848144,0.2428951770776393,0.06572510932177403,0.7571048229223607,0.06572510932177403,0
3FGL J1208.2-7810c,-30.4205825,-27.6282413,2.1456325,-1.22481323,3.52404063,-0.781062438,-0.595095305,-0.382157571,-0.520657248,-15.488247,AGN,bcu,2453.857,PowerLaw,PKS 1205-778,300.650543,AGN,3FGL J1208.2-7810c,0.9993176877563856,6.104004051909273E-4,6.823122436143913E-4,6.104004051909241E-4,0.9830281988239717,0.015496060612576483,0.016971801176028114,0.015496060612576482,0.9966123143424032,0.003960790500441073,0.0033876856575968044,0.003960790500441079,0.9979830586106891,0.002000697954506377,0.002016941389310743,0.0020006979545063794,0.9997327294639675,2.3304868123265993E-4,2.672705360323936E-4,2.3304868123265904E-4,0.9900088204991596,0.011840023932244719,0.009991179500840403,0.01184002393224472,0.9967932129862578,0.002742687581644137,0.0032067870137421598,0.002742687581644138,0.999778210585094,2.424095671195838E-4,2.2178941490597957E-4,2.4240956711958433E-4,32
3FGL J1208.7+5442,-24.6320195,-27.7647919,2.54326,0.742751109,6.27683907,-0.655622471,-0.715010895,-0.730319885,-0.999986149,61.34048,AGN,fsrq,433.93243,PowerLaw,TXS 1206+549,135.82196,AGN,3FGL J1208.7+5442,0.9999862930402005,1.6022086474262535E-5,1.3706959799378576E-5,1.6022086474260115E-5,0.9889962736144876,0.011075382171685258,0.011003726385512428,0.011075382171685261,0.9925089723806241,0.00699214907449899,0.007491027619375977,0.006992149074498985,0.9971973866655425,0.0025629683187210527,0.002802613334457584,0.002562968318721052,0.999974731084999,2.5961613954666987E-5,2.5268915001113126E-5,2.5961613954665828E-5,0.9909255315027046,0.0067913534892022785,0.009074468497295483,0.006791353489202278,0.9902902573107858,0.004320897833957634,0.009709742689214134,0.004320897833957644,0.9995219099211391,3.053755850961792E-4,4.780900788609162E-4,3.053755850961744E-4,0
3FGL J1209.4+4119,-30.3762934,-27.8360027,1.9448726,-1.48484072,4.08151377,-0.775600759,-0.532857726,-0.150124172,-0.596046111,73.38127,AGN,bll,2645.098,PowerLaw,B3 1206+416,151.533066,AGN,3FGL J1209.4+4119,0.9999396448018745,4.230898058832623E-5,6.035519812564685E-5,4.2308980588327675E-5,0.9883125705870484,0.01071714854191575,0.011687429412951483,0.010717148541915748,0.9990014685994907,0.001903456030397882,9.98531400509362E-4,0.001903456030397884,0.9998183838440196,1.8804223092381482E-4,1.8161615598035093E-4,1.88042230923814E-4,0.999932962498791,4.012567498525046E-5,6.703750120878414E-5,4.01256749852505E-5,0.9930178495857941,0.005697199070576805,0.006982150414205893,0.005697199070576804,0.9985820938891881,0.001911806430045023,0.001417906110811882,0.0019118064300450229,0.9999643299621895,4.891410967461617E-5,3.567003781044423E-5,4.891410967461553E-5,0
3FGL J1209.8+1810,-27.6860919,-27.6754869,2.297483,0.324097629,5.20346165,-0.457419615,-0.675974714,-0.732055814,-0.608561362,76.89608,AGN,fsrq,1021.91644,PowerLaw,MG1 J120953+1809,253.840912,AGN,3FGL J1209.8+1810,0.9998504295975701,1.7252548352587332E-4,1.4957040242995597E-4,1.72525483525871E-4,0.9846327299586417,0.013274909350282037,0.015367270041358336,0.013274909350282036,0.9773826169453687,0.01832553683052376,0.022617383054631346,0.018325536830523754,0.9933762111514433,0.004682839302229612,0.006623788848556522,0.004682839302229613,0.9999060454846553,1.4513645445872952E-4,9.395451534474233E-5,1.4513645445873136E-4,0.9909238985293428,0.007054117145942736,0.009076101470657235,0.007054117145942736,0.993214127013626,0.005878543860860408,0.006785872986374026,0.005878543860860402,0.9990888857943575,4.261751374812009E-4,9.111142056424685E-4,4.2617513748120095E-4,0
3FGL J1212.6+5135,-29.6122177,-28.085834,2.1911163,-0.047716016,3.97153503,-0.77375344,-0.414084749,-0.712562051,-0.600910888,64.45785,AGN,bll,1472.0139,PowerLaw,1RXS J121301.8+512942,136.993881,AGN,3FGL J1212.6+5135,0.9950840929773874,0.004937359105708824,0.004915907022612493,0.004937359105708825,0.9442255521882298,0.03979111203259108,0.05577444781177002,0.03979111203259108,0.9731676569454987,0.02115698043500608,0.026832343054501315,0.021156980435006086,0.9149948465812561,0.04303385531679091,0.08500515341874389,0.04303385531679091,0.9990645686314749,0.0015940924574852143,9.354313685250286E-4,0.001594092457485215,0.9900255790278346,0.006062466163800096,0.009974420972165403,0.006062466163800091,0.9918054981977747,0.0051136964124895495,0.008194501802225189,0.005113696412489551,0.9941072547687686,0.002500527307134519,0.005892745231231327,0.0025005273071345216,0
3FGL J1213.1-2619,-31.5773406,-27.6366963,1.8864332,-0.89204212,3.79716038,-0.47984341,-0.832293498,-0.289492761,0.011651821,35.760868,AGN,bll,4471.864,PowerLaw,RBS 1080,292.362457,AGN,3FGL J1213.1-2619,0.999896977159789,8.053389994030397E-5,1.0302284021110287E-4,8.053389994030408E-5,0.9943160796726239,0.005760950649237387,0.005683920327376141,0.005760950649237387,0.9976231890914946,0.003244316118303365,0.0023768109085053704,0.0032443161183033703,0.999585465906776,3.518591141806608E-4,4.145340932238988E-4,3.518591141806598E-4,0.9999131771107187,6.388055250517665E-5,8.682288928114142E-5,6.388055250517898E-5,0.9927704474096929,0.007040839111653082,0.007229552590306937,0.007040839111653079,0.9976614665513684,0.0016974881832244786,0.0023385334486315666,0.0016974881832244834,0.9999215452673016,7.070046141494594E-5,7.84547326984533E-5,7.070046141494675E-5,0
3FGL J1213.7+1306,-26.6767112,-27.7563292,2.5197062,0.965196775,3.80600116,-0.612913796,-0.683300938,-0.844090146,-0.99894882,73.43181,AGN,fsrq,604.381,PowerLaw,4C +13.46,268.917847,MIXED,3FGL J1213.7+1306,0.9194465727720125,0.09046557686882133,0.08055342722798757,0.09046557686882133,0.3314269179790672,0.16013884621011654,0.6685730820209327,0.16013884621011654,0.7374546807957121,0.09883577871692092,0.26254531920428803,0.09883577871692092,0.0706290056188991,0.025266200489571827,0.9293709943811009,0.025266200489571827,0.9775409269990066,0.024110938905627086,0.02245907300099329,0.024110938905627086,0.8056957719270127,0.08166931345989933,0.19430422807298725,0.08166931345989933,0.9257029796165566,0.03435189951012939,0.07429702038344323,0.03435189951012939,0.5945015450978265,0.06883931315933862,0.4054984549021736,0.06883931315933862,0
3FGL J1215.0+5002,-30.471601,-27.8311766,1.9194432,0.323625353,3.79045485,0.97772946,-0.732337503,-0.135396284,-0.656472059,66.058495,AGN,bll,2789.5789,PowerLaw,NVSS J121500+500216,137.4048,AGN,3FGL J1215.0+5002,0.9998476419583802,1.5759251642281298E-4,1.5235804161974374E-4,1.5759251642281282E-4,0.9701105693153694,0.021149758139048038,0.02988943068463042,0.021149758139048038,0.9961817782983441,0.005590596202426221,0.0038182217016559184,0.005590596202426228,0.9720017597574724,0.017244400496795972,0.027998240242527662,0.017244400496795972,0.9999104706053694,8.558006051372121E-5,8.952939463065383E-5,8.558006051371973E-5,0.9869341947637338,0.009231920856818884,0.013065805236266296,0.009231920856818884,0.9970874686172441,0.002646883922680935,0.002912531382755986,0.0026468839226809248,0.9922729605753619,0.0034557498033430667,0.007727039424638094,0.0034557498033430676,0
3FGL J1215.1+1658,-28.0660289,-27.7515952,2.3162777,0.760116573,4.06977844,-0.252991623,-0.67885909,-0.811500216,-0.628004208,76.81996,AGN,fsrq,1057.3501,PowerLaw,TXS 1212+171,261.47348,AGN,3FGL J1215.1+1658,0.9895944796415278,0.019733705128725156,0.01040552035847216,0.01973370512872516,0.888036750959572,0.06777029370398487,0.11196324904042791,0.06777029370398487,0.8954223449413525,0.05286496146642393,0.10457765505864762,0.052864961466423936,0.5598977544206262,0.11313942504088255,0.4401022455793737,0.11313942504088255,0.9983127526289137,0.001959148648899946,0.0016872473710864287,0.0019591486488999502,0.9710052691602401,0.011715244610848514,0.028994730839759855,0.011715244610848514,0.9723726814961505,0.018116172434346565,0.027627318503849467,0.018116172434346565,0.9403276316216577,0.018111705483514495,0.059672368378342305,0.018111705483514495,0
3FGL J1217.8+3007,-26.4528279,-26.6819611,1.9744782,0.667812347,5.32962294,-0.524540411,-0.508338833,-0.496299853,-0.533566463,82.05108,AGN,bll,1360.1547,PowerLaw,1ES 1215+303,188.87291,AGN,3FGL J1217.8+3007,0.9995940826732297,4.4194961275106654E-4,4.0591732677021245E-4,4.419496127510662E-4,0.9866594624183661,0.012705181859848098,0.013340537581633862,0.012705181859848098,0.9850427371206251,0.017562275672546913,0.014957262879375035,0.01756227567254692,0.994575185760158,0.0047067292113402125,0.005424814239841914,0.004706729211340213,0.9997843158979278,1.8932505203428983E-4,2.1568410207219E-4,1.8932505203428867E-4,0.9900993739848366,0.009147381712643734,0.00990062601516334,0.009147381712643734,0.9902386352234593,0.011867395518650643,0.009761364776540583,0.011867395518650646,0.9982124223892347,0.0011791058273772706,0.0017875776107652873,0.001179105827377271,0
3FGL J1218.0-0029,-27.9540979,-27.4531045,2.388361,0.502045451,4.42941021,-0.654709372,-0.669285836,-0.821199679,-0.266035631,61.231525,AGN,bll,1099.3198,PowerLaw,PKS 1215-002,285.378662,AGN,3FGL J1218.0-0029,0.9997518087297286,3.06999467491517E-4,2.4819127027145196E-4,3.0699946749151514E-4,0.9771909775165587,0.018720316266714353,0.022809022483441313,0.018720316266714353,0.9727482104988107,0.02078887335675972,0.027251789501189345,0.020788873356759725,0.9610882010941505,0.024548892375086586,0.03891179890584961,0.024548892375086583,0.9999203680068883,7.323691105082571E-5,7.963199311170952E-5,7.323691105082532E-5,0.9895644835648448,0.00933853990993212,0.010435516435155077,0.00933853990993212,0.9934728094248875,0.004988093262853029,0.006527190575112374,0.004988093262853016,0.996014856095121,0.0017908615899292827,0.003985143904879034,0.0017908615899292818,0
3FGL J1218.4-0121,-28.3159685,-27.3767379,2.1951928,0.471688272,4.08098184,-0.419952983,-0.541806508,-0.718009481,-0.354962733,60.421093,AGN,bll,1561.6693,PowerLaw,PKS 1216-010,286.030365,AGN,3FGL J1218.4-0121,0.9881856518245032,0.014495901565033317,0.011814348175496812,0.014495901565033316,0.961997646357814,0.024491170286763106,0.03800235364218574,0.024491170286763106,0.9150505973838093,0.05051889726802414,0.08494940261619073,0.050518897268024145,0.9072346167827594,0.041650384811386554,0.09276538321724047,0.041650384811386554,0.9950214120638163,0.05890731887620495,0.00497858793618367,0.05890731887620495,0.9883350944702669,0.0061566872416010865,0.01166490552973316,0.00615668724160109,0.9850852822942714,0.011090888383597572,0.01491471770572863,0.011090888383597564,0.9890012460416451,0.003749265460227926,0.010998753958355003,0.0037492654602279273,0
3FGL J1218.5+6912,-25.5947212,-28.0739589,3.0190105,-0.002652816,4.02502942,-0.83441068,-0.745389399,-0.989581171,-0.997707205,47.63521,AGN,bcu,312.41016,PowerLaw,NVSS J122044+690522,127.249962,AGN,3FGL J1218.5+6912,0.9455636787498803,0.086645734184747,0.05443632125011963,0.08664573418474701,0.9049437771887301,0.060976912704402225,0.09505622281127,0.060976912704402225,0.9509923155795885,0.028161879168383946,0.049007684420411285,0.028161879168383946,0.7681448643529027,0.11152639483238411,0.23185513564709734,0.11152639483238411,0.7657962573147457,0.3765902672798638,0.2342037426852544,0.3765902672798638,0.9866947220121667,0.007093952986012727,0.013305277987833231,0.007093952986012727,0.9712448379493559,0.014365868140792938,0.028755162050644115,0.014365868140792949,0.988841707876194,0.005699641521209079,0.011158292123806146,0.005699641521209079,16
3FGL J1218.8-4827,-28.299851,-27.5221286,2.336172,0.150440377,3.97135437,-0.554169744,-0.572533535,-0.599252317,-0.996655632,14.061684,AGN,bcu,1225.0502,PowerLaw,PMN J1219-4826,297.373199,AGN,3FGL J1218.8-4827,0.9317423277562913,0.06542259469980695,0.06825767224370884,0.06542259469980695,0.8710717113475679,0.0707298397714614,0.12892828865243217,0.0707298397714614,0.763564823500139,0.09752662597238945,0.23643517649986098,0.09752662597238945,0.7900234508478041,0.0778342523367815,0.20997654915219607,0.0778342523367815,0.9853061393794038,0.01755622611958433,0.014693860620596026,0.01755622611958433,0.9797548755804173,0.012213466571071084,0.02024512441958274,0.012213466571071084,0.9378854409680294,0.029920238236663944,0.062114559031970516,0.029920238236663947,0.9778849676633595,0.007976173471789295,0.022115032336640552,0.007976173471789295,0
3FGL J1219.7-0314,-29.8965628,-27.5898391,2.0012238,0.643014108,3.59430308,-0.351163652,-0.473946513,-0.500671181,-0.563977658,58.68742,AGN,bll,2359.194,PowerLaw,1RXS J121946.0-031419,287.569214,AGN,3FGL J1219.7-0314,0.9979767667775973,0.0018501858755740309,0.002023233222402834,0.0018501858755740337,0.8386260487336799,0.07213709925199194,0.16137395126632012,0.07213709925199194,0.9909733121000236,0.008479869817181847,0.009026687899976509,0.00847986981718185,0.5591298278132292,0.08256140301364209,0.44087017218677077,0.08256140301364209,0.9995557278805203,3.75293267192571E-4,4.442721194797624E-4,3.752932671925709E-4,0.9698005262070105,0.010242382129445286,0.03019947379298936,0.01024238212944529,0.9953345481883629,0.0038541540645809463,0.004665451811637199,0.0038541540645809433,0.9184007679963742,0.01741643127017896,0.08159923200362589,0.01741643127017896,0
3FGL J1220.2+3434,-28.701798,-27.9103739,2.188202,-0.838617907,3.92199003,-0.56088077,-0.556077841,-0.64195127,-0.714875626,79.99888,AGN,bll,1297.1411,PowerLaw,GB2 1217+348,162.963501,AGN,3FGL J1220.2+3434,0.9935866306549593,0.011679867488598254,0.006413369345040702,0.011679867488598254,0.9623888659085239,0.03217814134896874,0.037611134091476144,0.03217814134896874,0.954457179948469,0.034114792173559366,0.04554282005153111,0.03411479217355938,0.9884036988203649,0.009934885902760484,0.011596301179635055,0.009934885902760485,0.9980390863884524,0.003884363959018378,0.001960913611547541,0.0038843639590183787,0.992123025330379,0.009430601482658814,0.007876974669620996,0.009430601482658814,0.9865890433195904,0.01233377728609897,0.013410956680409605,0.01233377728609897,0.9991434115886532,6.923526964613401E-4,8.565884113469335E-4,6.923526964613397E-4,0
3FGL J1220.2+7105,-26.8834093,-28.0331545,2.4622767,0.282363931,5.03171952,-0.625645297,-0.675507254,-0.816708013,-0.761159689,45.81631,AGN,fsrq,684.6947,PowerLaw,S5 1217+71,126.545845,AGN,3FGL J1220.2+7105,0.9999705702450307,4.311993383641183E-5,2.9429754969314325E-5,4.3119933836415176E-5,0.9819133207526318,0.014105057138912835,0.018086679247368148,0.014105057138912837,0.9911604356207218,0.008711993185627712,0.008839564379278117,0.00871199318562771,0.9852499964493266,0.009677285941909025,0.014750003550673239,0.009677285941909027,0.9999815778784317,1.9371528578262474E-5,1.8422121568379767E-5,1.937152857826341E-5,0.9908448551716835,0.0071749270288660304,0.009155144828316593,0.007174927028866028,0.9940591208597762,0.006266346521254627,0.005940879140223889,0.006266346521254619,0.9985390742234096,7.108585962694621E-4,0.0014609257765905018,7.108585962694606E-4,0
3FGL J1221.3+3010,-29.3246567,-26.5334643,1.6603782,0.399181541,4.52671231,0.955649209,-0.424374344,-0.23523052,-0.272187664,82.73444,AGN,bll,4568.236,PowerLaw,PG 1218+304,186.362976,AGN,3FGL J1221.3+3010,0.9995338373750647,4.904136974702896E-4,4.661626249351175E-4,4.904136974702942E-4,0.9907508555267822,0.009631274244979995,0.009249144473217672,0.009631274244979995,0.9864315248927366,0.01708874960572258,0.01356847510726364,0.017088749605722573,0.9973202065474506,0.003972166305927631,0.0026797934525495484,0.003972166305927633,0.999682629954738,6.966820138691145E-4,3.1737004526199384E-4,6.966820138691141E-4,0.9901343155165535,0.009648424429309146,0.00986568448344635,0.009648424429309146,0.9749509679538093,0.023573163935467104,0.025049032046190654,0.023573163935467097,0.9983702575747846,0.0021988748115446067,0.0016297424252153946,0.0021988748115446075,0
3FGL J1221.4+2814,-26.1187829,-27.0435076,2.1023622,0.871628875,5.31930038,-0.46915161,-0.578483088,-0.526946064,-0.66704384,83.2802,AGN,bll,1003.73584,PowerLaw,W Comae,201.68309,AGN,3FGL J1221.4+2814,0.99982479180284,1.6870199404195272E-4,1.752081971599793E-4,1.6870199404195172E-4,0.9806971282040805,0.016313479140153426,0.01930287179591965,0.016313479140153426,0.9925123002836488,0.008146774933554517,0.007487699716351157,0.008146774933554507,0.9864200107490242,0.009260236131599075,0.013579989250975998,0.00926023613159908,0.9999013813332913,6.631364679897088E-5,9.861866670867763E-5,6.631364679897121E-5,0.988461524374541,0.006729171482309935,0.011538475625459196,0.006729171482309935,0.9948571157344267,0.004307747512839544,0.005142884265573245,0.004307747512839539,0.9962071606268238,0.001573690141006327,0.003792839373176138,0.0015736901410063262,0
3FGL J1222.7+8041,-27.0989702,-27.7799585,2.2854576,0.372652549,4.47017578,-0.503630434,-0.689340118,-0.559223498,-0.835023793,36.350166,AGN,bll,875.4688,PowerLaw,S5 1221+80,124.366386,AGN,3FGL J1222.7+8041,0.9997770813154043,2.4910461541940033E-4,2.2291868459582231E-4,2.491046154193993E-4,0.9633553190405314,0.02095771056024935,0.036644680959468594,0.02095771056024935,0.9809422745853024,0.015892061061815704,0.019057725414697687,0.01589206106181571,0.9548586200586906,0.02206300493449531,0.045141379941309345,0.022063004934495315,0.9998735550611267,1.0398204510065458E-4,1.2644493887326675E-4,1.0398204510065433E-4,0.9880701512760593,0.007363054115290838,0.011929848723940628,0.007363054115290838,0.9913582045866506,0.006963018087919688,0.00864179541334942,0.00696301808791969,0.9934233414882494,0.002299912377252623,0.006576658511750747,0.002299912377252624,0
