Flux_Density_1,Unc_Energy_Flux100_1,Spectral_Index_old,Signif_Curve_1,var_1,hr12,hr23,hr34,hr45,GLAT_1,Source_Name,Pivot_Energy_1,SpectrumType_1,GLON,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
-29.21544003001751,-27.502535293311187,2.329066,0.04382184247369105,3.75107977504071,-0.6281445149935152,-0.877632778857418,-0.19922645249997334,-0.4795229915148214,15.307898,3FGL J1527.0-3804,1471.2272,PowerLaw,333.75745,0,0.9992697707049848,0.0007302292950159756,0.985582707010314,0.014417292989685993,0.9906405221313653,0.009359477868634324,0.9803589339185494,0.019641066081450574,0.0,0.0,0.0,0.0
-33.11180860230548,-27.630583611647506,1.696769,-0.85095866630127,3.6984328002384994,-0.8689711723363779,-0.4659358201464515,-0.0557683968239761,-0.7531884805400388,22.425936,3FGL J1528.1-2904,8581.868,PowerLaw,339.61026,0,0.9976859723512507,0.0023140276487511103,0.9823751456620703,0.017624854337930127,0.994395878029741,0.005604121970260164,0.9659707308035212,0.03402926919648033,0.0,0.0,0.0,0.0
-29.17088394639312,-27.602909768511477,2.2422311,0.7736547032671576,3.7322044734523043,-0.39811022744030505,-0.568028794536429,-0.5812014452311751,-0.9999727444687858,27.271341,3FGL J1528.7-2247,1439.0653,PowerLaw,344.01828,0,0.9383153197255235,0.06168468027447613,0.43040634587973037,0.5695936541202693,0.19455674575610957,0.8054432542438918,0.749527579162659,0.2504724208373414,0.0,0.718,1.0,0.0
-29.98990072544108,-28.200958713431813,2.2368367,-0.8447377136945552,3.903962264774406,-0.3249591428706471,-0.7322892212412797,-0.5773298886585103,-0.5261181614417743,43.113842,3FGL J1529.5+6733,1550.3928,PowerLaw,103.487366,0,0.9982109605737651,0.0017890394262344662,0.980664815129778,0.0193351848702223,0.996933395129727,0.003066604870272822,0.9443133097722443,0.05568669022775528,0.0,0.0,0.0,0.0
-29.96889753623403,-27.524427111331093,2.1825821,-0.38187004882864417,3.872405576793683,-0.5214313988712841,-0.5674169325332715,-0.528275420258243,-0.6139036141741564,24.06274,3FGL J1532.0-2618,2055.7085,PowerLaw,342.21143,0,0.9993891444034064,0.0006108555965947902,0.9788968371347098,0.02110316286529075,0.9820932973048621,0.01790670269513786,0.994167076253939,0.005832923746061887,0.0,0.0,0.0,0.0
-30.893637565377063,-27.052107590036883,1.9655716,0.5876777145227975,3.911915039600046,0.9245526706013182,-0.3910276533296829,-0.36183124446247583,-0.6572934144954258,2.8122947,3FGL J1533.8-5231,4647.999,PowerLaw,326.28912,0,0.9945305179244495,0.005469482075549778,0.8522045278206517,0.14779547217934683,0.9100130607780796,0.08998693922192035,0.9925943193347732,0.0074056806652270084,0.0,0.01,0.0,0.0
-23.930912940530018,-27.064019130377915,2.8494124,0.8977430623889089,4.198903281527124,-0.7636143522294537,-0.843114952777517,-0.8306646679717009,-0.9999663840625416,6.9087815,3FGL J1538.4-4656,320.77936,PowerLaw,330.1872,260,0.992012837240823,0.007987162759176564,0.6597020038027237,0.3402979961972756,0.4342667815206181,0.5657332184793813,0.8811113268188034,0.11888867318119531,0.0,0.17,0.952,0.0
-31.65992799887694,-27.68719376873177,1.9751117,-0.49521111716166183,3.642485454348234,-0.9882937030122507,0.9209649048922312,-0.6044297481789538,-0.4809814980203785,48.391552,3FGL J1541.6+1414,4185.928,PowerLaw,23.67627,0,0.9994879444971739,0.000512055502824628,0.9711432049940907,0.028856795005909684,0.9775420142869824,0.022457985713016517,0.9948254982044675,0.005174501795532434,0.0,0.0,0.0,0.0
-26.682457520638344,-26.908685007347337,2.6019356,-0.8622088791319724,4.025584092299242,-0.7013156711416415,-0.6788401924330109,-0.8247481058596613,-0.7722727034919964,-3.2721496,3FGL J1542.4-5911,715.5059,PowerLaw,323.31238,1,0.9843654592473234,0.015634540752676455,0.930842257084878,0.06915774291512032,0.9913369294135966,0.008663070586404108,0.8711883438643139,0.12881165613568696,0.0,0.0,0.0,0.0
-26.881809530849793,-27.347665790360672,2.3585763,1.3483427223509534,3.930560224589916,-0.3727826577848344,-0.7473630244223941,-0.6787689206186456,-0.9998815797757387,22.611542,3FGL J1544.1-2555,795.41583,PowerLaw,344.73483,0,0.10983325407243447,0.8901667459275661,0.15592006083816232,0.8440799391618394,0.06753470683188476,0.9324652931681146,0.4097360436272453,0.5902639563727549,1.0,0.994,1.0,0.906
-26.64981058561225,-27.292108146035865,2.4127812,1.3146313744746856,3.8601519652302527,-0.13607068397612945,-0.7191012323500309,-0.6886007187916794,-0.9999852889670734,32.984398,3FGL J1544.6-1125,772.6398,PowerLaw,356.21112,0,0.12448980501286842,0.8755101949871318,0.1597455666391203,0.8402544333608789,0.07322185908669848,0.9267781409133031,0.40669689564749173,0.5933031043525079,0.999,0.998,1.0,0.914
-32.800905391634295,-27.615023758713544,1.6718508,0.2661451080621068,3.997942594968034,-0.8698873786819953,-0.6604576395243182,-0.05118700596641585,-0.08344065600541965,-9.378066,3FGL J1545.0-6641,8928.08,PowerLaw,318.92996,0,0.9988294877670295,0.001170512232970708,0.9831532059588646,0.01684679404113502,0.9957235939035245,0.004276406096476825,0.9973360801385994,0.0026639198614006186,0.0,0.0,0.0,0.0
-28.180324504902007,-27.40319932466344,2.112147,0.4405648416771421,4.211069853478878,-0.24019394167674296,-0.5331542173044885,-0.6028592827439825,-0.45828137280557546,47.174854,3FGL J1548.4+1455,1546.5952,PowerLaw,25.632502,0,0.9993597456875379,0.0006402543124625314,0.9766376398223601,0.023362360177640623,0.9549907537347814,0.04500924626521941,0.9889762667280124,0.011023733271987876,0.0,0.0,0.0,0.0
-25.012553813527436,-26.818192569348668,2.7419934,-0.7873123761089912,3.4366484022905706,-0.7483579016125532,-0.9183790865805864,-0.3073490719905098,-0.7535937791227966,4.500904,3FGL J1549.4-4832,455.21207,PowerLaw,330.68448,1,0.995517015097575,0.004482984902424269,0.9744015812943837,0.0255984187056164,0.9967159095979756,0.0032840904020245234,0.913280105843482,0.08671989415651983,0.0,0.0,0.0,0.0
-33.434453178014266,-27.518448698663,1.4396122,0.8084099764115747,3.562710180179864,-0.9551303347973094,0.9989415876245469,0.10891592380615024,-0.03470682114359084,18.141542,3FGL J1549.9-3044,10795.668,PowerLaw,342.3678,0,0.9975762131613567,0.0024237868386425545,0.9883951636820696,0.011604836317930273,0.9833370595858074,0.016662940414193427,0.9947908696730776,0.005209130326922278,0.0,0.0,0.0,0.0
-31.46897480352147,-27.937140923565675,1.8446275,0.05469043755697253,3.80223418818881,0.01693725267455052,-0.10988427819575394,-0.19831071617256757,-0.7293767180762811,45.092583,3FGL J1550.4+6027,3899.5227,PowerLaw,93.475685,0,0.9992669620159139,0.0007330379840854815,0.9633121125626304,0.0366878874373693,0.9714353798473125,0.028564620152687365,0.9925588582876657,0.007441141712334259,0.0,0.0,0.0,0.0
-28.820090365343635,-28.07216450143103,2.2550774,-0.6673139504284745,4.029878927317152,-0.4697215492388143,-0.5614494061739052,-0.6277301043622496,-0.8019788167563282,47.169643,3FGL J1553.1+5437,1227.5846,PowerLaw,85.58126,0,0.9984176120409002,0.0015823879591013311,0.9568726723316618,0.043127327668337684,0.98850851028812,0.011491489711881245,0.9292859742824897,0.07071402571751008,0.0,0.0,0.0,0.0
-26.111293929541738,-27.318623796996203,2.5625536,-3.3878659415233527,3.7942479247401217,-0.7874206793835615,-0.6218067318856491,-0.8811095533053045,-0.1581767773803994,36.58102,3FGL J1553.3-0322c,527.838,PowerLaw,5.3661575,33,0.9969814048013285,0.0030185951986728,0.9982548758717754,0.0017451241282239421,0.9999983661695362,1.6338304639930119e-06,0.9165131992489587,0.0834868007510406,0.0,0.0,0.0,0.0
-29.043090743497054,-25.84550397287464,2.1313488,1.183030946352843,3.9019598008049736,0.45057837830940467,-0.4731084445634732,-0.6672846148826364,-0.750450395699111,0.34655315,3FGL J1554.4-5315c,3886.9636,PowerLaw,328.3032,560,0.07411660177734897,0.9258833982226514,0.0788690068270978,0.9211309931729031,0.1836412994159177,0.816358700584083,0.3520563506302308,0.647943649369769,1.0,1.0,1.0,0.977
-28.902238570770614,-27.398098099843097,2.3129683,-0.6996816034753554,3.80302445792802,-0.6247677616709468,-0.7277001302374281,-0.5647045204541269,-0.6443905864495583,24.310184,3FGL J1602.8-1924,1414.6345,PowerLaw,353.05643,0,0.9987919982326178,0.0012080017673807117,0.9758415479524675,0.024158452047532683,0.990670731695157,0.009329268304842172,0.9757786915875685,0.02422130841243276,0.0,0.0,0.0,0.0
-30.708142528187654,-27.420861492172634,1.9624007,1.3068566495659562,3.925940308915572,-0.6514486377404498,0.6512038691354299,-0.37732097838238865,-0.8532580205421861,-5.74402,3FGL J1603.7-6011,3310.3032,PowerLaw,324.75037,1,0.0689611172769587,0.9310388827230403,0.09538511467514171,0.9046148853248577,0.30250104725580484,0.6974989527441944,0.23557251687850092,0.7644274831214987,1.0,0.993,0.994,1.0
-28.867697741220184,-27.66003075598725,2.209481,0.5779179062774018,4.0524721898592455,-0.4895619260742666,-0.5498745313457022,-0.7129222110933499,-0.5243235440037681,41.636856,3FGL J1611.9+1404,1403.4777,PowerLaw,27.78294,0,0.9920354814254754,0.007964518574524912,0.9419525719756165,0.05804742802438342,0.7823178254110152,0.2176821745889843,0.9371234488413211,0.0628765511586779,0.0,0.0,0.0,0.0
-28.218749742514923,-26.951297935430954,2.4347908,-1.740798748136873,3.798590823565559,-0.5678954154087722,-0.9087026546545484,-0.43128476985784686,-0.6799300773863992,6.363813,3FGL J1613.4-4222,1240.0283,PowerLaw,337.93637,8,0.9978814463742681,0.002118553625731265,0.9979403336625579,0.00205966633744282,0.9997817334345648,0.00021826656543610928,0.955155111388989,0.044844888611010644,0.0,0.0,0.0,0.0
-26.579541386017127,-26.702320387591044,2.5619879,-0.8828768457546607,4.1935584761680555,-0.8555886048329229,-0.7444977802603686,-0.6118564830694315,-0.6442704463532343,4.311634,3FGL J1615.6-4450,801.745,PowerLaw,336.5104,25,0.9885538836145028,0.011446116385496325,0.9964231998594321,0.003576800140567531,0.9986534373203136,0.0013465626796866513,0.9171885679411808,0.08281143205881909,0.0,0.0,0.0,0.0
-25.84036568926459,-26.667687650514857,2.5300577,0.6251107622400867,3.9207845507477885,-0.7134695864901209,-0.6085480812019672,-0.6900985533648477,-0.9999760938846061,-2.2176933,3FGL J1616.8-5343,724.64087,PowerLaw,330.47452,516,0.224336008887957,0.7756639911120427,0.08027696320877979,0.9197230367912226,0.4446592462886244,0.5553407537113757,0.5010885900107456,0.49891140998925454,0.995,1.0,0.935,0.483
-25.078898205225308,-27.996401845488244,3.1169868,0.2472271199383663,3.8474430967674564,-0.9378136985782659,-0.5867219901730364,-0.9995749907796748,0.9954338093023816,42.68813,3FGL J1616.8+5846,272.80576,PowerLaw,89.51642,1,0.9995089454580084,0.0004910545419922176,0.9920771900838417,0.007922809916158251,0.9995496804262098,0.00045031957379117855,0.9157748867650884,0.08422511323491157,0.0,0.0,0.0,0.0
-29.2818310699644,-28.15834678651813,2.3261952,0.42886127091447435,3.5537114086177546,-0.5605529565266526,-0.6236083863885313,-0.6037469196770342,-0.9999311379873712,43.45117,3FGL J1618.8+5520,1154.809,PowerLaw,84.913246,0,0.9427107200058278,0.057289279994171965,0.5535810794576982,0.446418920542302,0.2824245878546627,0.7175754121453359,0.6892929962704643,0.3107070037295353,0.0,0.349,0.991,0.002
-27.260266507295782,-25.662039947099746,2.431389,1.0656149487593822,4.147298174185954,-0.5061139314932392,-0.7991493211398986,-0.7515782856962319,-0.6582881071390783,0.030969158,3FGL J1619.0-5014c,1589.1053,PowerLaw,333.15472,57,0.03232699300207522,0.9676730069979245,0.19477705451064442,0.8052229454893548,0.3548856448351227,0.6451143551648769,0.3282747453200539,0.6717252546799445,1.0,0.999,0.997,0.993
-32.97007458485234,-28.1459178487581,1.7126698,0.5860566136705879,3.890168179011092,-0.9987625742641882,0.9652740750064243,-0.5042027198791345,0.14415738272288117,35.29636,3FGL J1619.1+7538,6653.5674,PowerLaw,109.09085,0,0.9979994859341965,0.002000514065804874,0.9929022552934172,0.00709774470658231,0.9785940678705758,0.021405932129423922,0.9901660266511735,0.009833973348825954,0.0,0.0,0.0,0.0
-28.75556429278391,-25.786662080857113,2.2599401,1.1149892183555188,3.9216424894783377,-0.3268176412252282,-0.44506584730024595,-0.7439211487705821,-0.6062246896075952,-0.63279384,3FGL J1620.0-5101,3180.1853,PowerLaw,332.71127,28,0.03251775099870455,0.9674822490012961,0.12329281926036668,0.8767071807396334,0.2183375620288794,0.7816624379711212,0.3320628286791981,0.6679371713208009,1.0,1.0,1.0,0.993
-30.88746823498969,-26.437167377090667,2.0917153,0.5226037880638468,3.9497454043613796,-0.47542373921865455,-0.9103227230618433,-5.879697043165635E-4,-0.6784311569147543,-1.2874146,3FGL J1620.8-5149,5384.2197,PowerLaw,332.23245,0,0.9509170943297115,0.04908290567028763,0.7561987446684756,0.24380125533152436,0.9536964758719878,0.04630352412801212,0.9254734319692917,0.07452656803070837,0.0,0.095,0.0,0.0
-27.28609152943969,-26.702156013857266,2.5197935,-0.0521548759687045,3.4803242854999588,-0.7229441415495679,-0.6288172853483375,-0.6899716877086202,-0.9999854494606687,6.6470885,3FGL J1624.2-3957,973.5353,PowerLaw,341.1021,16,0.20335974671595744,0.7966402532840425,0.6596982650752161,0.34030173492478505,0.5617483876705543,0.43825161232944587,0.6527225473876629,0.3472774526123374,0.989,0.125,0.156,0.004
-26.29349193179027,-26.644551885034957,2.6537309,-0.774729040454122,3.8996738677370413,-0.7270670047550454,-0.7582716773780802,-0.7022696897411115,-0.6896542295857128,4.7553916,3FGL J1624.8-4233,714.7331,PowerLaw,339.2926,9,0.9127470619826213,0.08725293801737843,0.988187751954334,0.011812248045665002,0.9936360678479006,0.00636393215209849,0.8429720626552014,0.1570279373447995,0.0,0.0,0.0,0.0
-28.328419801340985,-26.9146155214814,2.520383,-1.1306042268856975,3.969724394052825,-0.83846908623008,-0.8023584206677901,-0.5541059108658316,-0.3009093434074971,14.200707,3FGL J1625.2-2845,1232.9293,PowerLaw,349.52338,0,0.999709435027739,0.0002905649722604865,0.9979817716119692,0.0020182283880306744,0.9996673573912799,0.000332642608720319,0.9699340617522815,0.030065938247717708,0.0,0.0,0.0,0.0
-26.488317718123035,-27.13403943890963,2.540924,0.298360924997279,3.6753641322248405,-0.581866237344195,-0.875839872900821,-0.5661584375339211,-0.7194516805825364,19.287708,3FGL J1625.6-2058,651.44836,PowerLaw,355.6675,0,0.9983513402103372,0.001648659789662065,0.9151353817775306,0.08486461822246988,0.8423355942124713,0.1576644057875269,0.961504273128122,0.03849572687187815,0.0,0.0,0.0,0.0
-30.747388683964516,-25.843573429088167,2.1068141,-1.0542086742128995,3.789501772221934,-0.7233386598762704,-0.8022098546739395,-0.5913106052124806,-0.4942504062195254,-0.054423865,3FGL J1626.2-4911,6543.031,PowerLaw,334.71545,0,0.8984536250134643,0.10154637498653508,0.9635895245239606,0.03641047547603933,0.9927903276094242,0.007209672390575528,0.8304841089746273,0.16951589102537218,0.0,0.004,0.0,0.0
-28.449484543162274,-26.363831429069712,2.27537,1.3519860543167646,3.84733441436398,0.9996221350874221,-0.7211002376224901,-0.6148230572173558,-0.7444300470983285,16.892061,3FGL J1626.2-2428c,2272.9963,PowerLaw,352.99612,32,0.27376621311174915,0.7262337868882498,0.4204770537943389,0.579522946205661,0.21353878966496895,0.7864612103350309,0.5450329412357562,0.4549670587642437,0.96,0.653,1.0,0.259
-28.532669423246183,-27.815554657357684,2.139277,1.3367581537294073,3.497340335825758,0.9960474040923484,-0.5014513390431009,-0.5876629924368947,-0.8792591107922206,43.20977,3FGL J1627.8+3217,1247.8667,PowerLaw,52.95829,4,0.02876757670623628,0.9712324232937634,0.06237661906296788,0.9376233809370312,0.08332812607604438,0.9166718739239558,0.2026671311656654,0.797332868834335,1.0,1.0,1.0,1.0
-30.56828255835016,-27.214965024143257,2.1165962,0.11050308992678565,3.6064033046878854,-0.8737335127862682,-0.6063846051294413,-0.5050865921482292,-0.30937400153115635,10.367889,3FGL J1628.1-3344,3232.5405,PowerLaw,346.19604,1,0.9983190530514059,0.0016809469485937064,0.9690169045723377,0.03098309542766287,0.9330466330047131,0.06695336699528673,0.9936976616734938,0.00630233832650601,0.0,0.0,0.0,0.0
-28.441094414403782,-27.1401654714613,2.4639094,-0.41132529551390157,3.605197881712083,-0.6640832410138579,-0.8066877555234317,-0.7605713411087835,-0.3259041972975969,-6.129371,3FGL J1628.1-5740,1213.6412,PowerLaw,328.78378,8,0.9833188678097264,0.01668113219027404,0.8990215003888754,0.10097849961112575,0.9792117728912836,0.020788227108716164,0.8995335488206311,0.10046645117936895,0.0,0.0,0.0,0.0
-29.9178387708865,-27.703381293288913,2.1223505,0.7056731026197325,4.028617726429366,-0.10295156074548466,-0.03313446784949985,-0.8222747635894396,-0.36536851750321797,32.90811,3FGL J1628.1+0254,1869.3403,PowerLaw,17.64666,0,0.995848883080933,0.004151116919066524,0.9600478693281127,0.03995213067188847,0.7701620214664112,0.22983797853358834,0.9438370878677333,0.05616291213226778,0.0,0.0,0.0,0.0
-27.90244097783256,-26.391938845749085,2.3721182,0.5925721959606692,3.4106287660046846,-0.7324669282505649,-0.665666377711364,-0.7579172820740129,-0.5729149167767326,16.511864,3FGL J1628.2-2431c,1656.543,PowerLaw,353.25983,48,0.32327285867592004,0.6767271413240804,0.7672215360580337,0.23277846394196605,0.26922823544661,0.7307717645533908,0.49856061522032213,0.5014393847796779,0.932,0.016,1.0,0.499
-25.595883273917764,-26.38271827904927,2.6329167,1.2794913333192939,3.958022288232502,-0.6591711507521387,-0.7968226273511274,-0.8507579878806147,-0.964860890413142,2.0523984,3FGL J1628.4-4546,644.727,PowerLaw,337.4346,8,0.03666238566160976,0.9633376143383904,0.03385678992345634,0.9661432100765444,0.0578582869356102,0.9421417130643905,0.17097114444203082,0.8290288555579701,1.0,1.0,1.0,1.0
-26.12105756548315,-27.572163324626537,2.7542646,-0.1299461700795377,3.508083333250763,-0.5004248370897352,-0.8419117191101539,-0.7493283252626597,-0.9999389839853441,-21.622421,3FGL J1628.7-8056,443.13077,PowerLaw,310.84558,0,0.9881178257678258,0.011882174232173092,0.6188516573993853,0.38114834260061436,0.771163947564577,0.22883605243542285,0.8789606744494884,0.12103932555051253,0.0,0.234,0.0,0.0
-28.1429001776989,-27.350204154518842,2.2976897,1.1251164951033572,3.3755949519803714,0.9788547651075347,-0.665279595896048,-0.6603474974530711,-0.9996975661797465,24.781755,3FGL J1630.2-1052,1083.1128,PowerLaw,4.906958,0,0.049488091286444026,0.9505119087135567,0.031425900947830626,0.9685740990521701,0.056458331935105834,0.943541668064894,0.17045838563681098,0.8295416143631876,1.0,1.0,1.0,1.0
-24.6943652414316,-27.361032529076866,2.7856739,0.2320599220722467,4.396642673076877,-0.7830506705524327,-0.760304154621512,-0.7089307104992049,-0.9999766398922101,-8.90112,3FGL J1630.3-6126,363.31262,PowerLaw,326.20493,0,0.9998076464351904,0.00019235356480885982,0.729847911853918,0.27015208814608127,0.9464955134542442,0.05350448654575641,0.9762270795885722,0.02377292041142753,0.0,0.097,0.0,0.0
-31.64638262709955,-26.04504570797812,2.1266181,1.0278976500762158,3.6785206868619773,-0.8517086548128631,-0.717943572954069,-0.8589305014744347,-0.44703915452203535,3.1908402,3FGL J1630.3-4346,6034.5425,PowerLaw,339.12793,8,0.2793239643605158,0.7206760356394846,0.2588297131361549,0.7411702868638443,0.05630549789950775,0.9436945021004916,0.5704166601663533,0.42958333983364644,0.945,0.842,0.999,0.172
-29.74704473662062,-27.018034108274243,2.452318,1.0222558007528517,3.3765538078693624,-0.9937318119400647,0.7278119577640668,-0.6592361830423878,-0.9999503315292078,42.84681,3FGL J1632.8+3838,1925.748,PowerLaw,61.74125,0,0.8234126447705393,0.17658735522946206,0.14097830165934008,0.8590216983406608,0.0435617571403054,0.956438242859694,0.49663477179138166,0.5033652282086184,0.031,0.994,1.0,0.523
-28.579547374276302,-27.949101229350866,2.4165976,-1.1712101754210835,4.0442884671001,-0.8126138972913404,-0.5253838079059531,-0.5044638857143944,-0.9986051284787014,42.457966,3FGL J1635.3+4257,1009.2501,PowerLaw,67.62579,0,0.9834560339591836,0.016543966040816878,0.9584083402645999,0.041591659735400584,0.9971664893951517,0.0028335106048474655,0.8388276865972042,0.1611723134027959,0.0,0.0,0.0,0.0
-26.505449160364453,-26.681861415976375,2.3492486,0.6176283289683578,4.060916243381682,-0.5307702848042102,-0.6502810682774782,-0.6381454947026398,-0.7118156308657906,-3.3491356,3FGL J1639.4-5146,1160.5977,PowerLaw,334.2533,0,0.45934559256676494,0.5406544074332349,0.42140700332955044,0.5785929966704493,0.7920851646420097,0.20791483535798894,0.6225801944506666,0.37741980554933396,0.649,0.752,0.002,0.044
-27.94919717310206,-26.382231688644904,2.3066864,0.9058676801060593,4.31369599921738,-0.6521597005433606,-0.7341487139479103,-0.5996882384150647,-0.8002130018422883,-1.8341309,3FGL J1640.6-4917,1809.5013,PowerLaw,336.23956,0,0.49493773928043944,0.5050622607195607,0.23985143921723273,0.7601485607827674,0.5906452523964252,0.40935474760357465,0.5654972987594834,0.4345027012405165,0.502,0.986,0.034,0.176
-28.320851921743365,-27.214202701202094,2.3268378,0.864329003608132,3.8066881783292548,-0.571292580126951,-0.7095824533610102,-0.8542172265459631,-0.4438685907294115,11.382842,3FGL J1641.5-2856,1225.6997,PowerLaw,351.79193,1,0.7736902478843127,0.2263097521156874,0.780021656864952,0.2199783431350473,0.37370973572945654,0.6262902642705438,0.7643701965246369,0.23562980347536036,0.001,0.037,0.977,0.0
-27.75329101501866,-28.048665946637943,2.4850972,0.45196719630963444,3.7531334816620436,-0.4813277325024861,-0.6817432011947883,-0.8114051819056656,-0.6664139414535333,31.755138,3FGL J1642.4+8045,731.4093,PowerLaw,113.7462,0,0.9991213108499107,0.0008786891500895916,0.8759153401187899,0.12408465988121015,0.6118990613875245,0.3881009386124756,0.8584607450542967,0.141539254945703,0.0,0.0,0.01,0.0
-26.805942309188325,-27.686338813162546,2.7532167,0.4757298282304188,3.746084494644622,-0.7633606677061415,-0.9572406146535636,0.29282251104562834,-0.8178986678977966,38.5034,3FGL J1644.4+2632,512.05853,PowerLaw,46.465275,0,0.9986853152848011,0.0013146847152002185,0.9557208169629573,0.044279183037042084,0.9938419377858035,0.00615806221419576,0.9470310336943143,0.052968966305685365,0.0,0.0,0.0,0.0
-27.212577592977283,-27.20952715894378,2.5682137,-0.3409341119989061,3.6509102874495154,-0.6494590777631449,-0.8900309346266836,-0.40658233689706536,-0.3974747219248154,22.87281,3FGL J1644.6-0911,747.56415,PowerLaw,8.676451,0,0.9994257063874854,0.0005742936125150896,0.9841794216663028,0.015820578333697703,0.9958580348715637,0.0041419651284362174,0.966309303776123,0.03369069622387728,0.0,0.0,0.0,0.0
-32.14780448794096,-27.321741410520552,1.8505279,-1.2311372393538431,3.7367153535938042,-0.9655389330360671,0.43912495456518524,-0.54039437661635,-0.34208007827853365,19.892075,3FGL J1646.9-1332,6760.85,PowerLaw,5.202477,0,0.9987803233796734,0.0012196766203255917,0.9959300581579726,0.004069941842027549,0.9986576254590384,0.0013423745409610285,0.9965239931379737,0.0034760068620271044,0.0,0.0,0.0,0.0
-28.341593945038316,-27.9486681262838,2.4801893,-0.31816299838539164,3.935766484807233,-0.5082633673348427,-0.8094402089405582,-0.5793509149502245,-0.9970377876340754,40.124744,3FGL J1648.0+4230,868.2849,PowerLaw,67.06607,0,0.9995636172165797,0.000436382783419669,0.9182068611189923,0.08179313888100846,0.9421133951005846,0.05788660489941531,0.9643720348215998,0.03562796517840112,0.0,0.0,0.0,0.0
-26.085914706061843,-26.99170571213589,2.8010836,1.2506097090381254,3.6453181903858347,-0.6131541805188758,-0.9402503262806783,-0.6422475669047936,-0.25842424550469084,-7.494102,3FGL J1648.6-5635,542.9468,PowerLaw,331.46378,1,0.9083616329589925,0.0916383670410071,0.5595883150929857,0.44041168490701443,0.6515754835311905,0.34842451646880956,0.7998735920763383,0.20012640792366143,0.0,0.394,0.066,0.0
-27.303126202452837,-27.131019278566985,2.3148367,1.1419386646057006,3.965161909629644,-0.4940905547776665,-0.6549081459102889,-0.5811412800999219,-0.9999944857238351,9.270359,3FGL J1649.6-3007,1012.8545,PowerLaw,352.0056,0,0.108314860783587,0.8916851392164137,0.15117782954888426,0.8488221704511162,0.1722465167267933,0.8277534832732065,0.2590014271792472,0.7409985728207528,0.999,1.0,1.0,1.0
-22.429663539043332,-26.04140936946766,2.7087767,-0.0818096928727987,4.074249077047238,-0.6666514270330034,-0.7404793380192916,-0.6750162651720367,-0.8449206858239329,-0.022006685,3FGL J1650.0-4438c,293.1685,PowerLaw,340.813,36,0.42724561667056804,0.5727543833294321,0.7710147673631237,0.22898523263687653,0.9735912493831034,0.026408750616896737,0.6918012442354724,0.3081987557645279,0.715,0.117,0.004,0.003
-30.115733184648672,-27.585355064817588,2.165772,-0.3432617331785148,4.33970364443129,-0.8038940577050869,-0.5691681594855132,-0.45343303917900435,-0.3455992768311987,28.68336,3FGL J1650.0+0356,2179.5898,PowerLaw,21.856373,0,0.9999017534371778,9.824656282211606e-05,0.9957474850732917,0.004252514926707338,0.9983513744704281,0.0016486255295729228,0.9993338475862539,0.0006661524137454671,0.0,0.0,0.0,0.0
-32.15908064234428,-26.05936434692562,1.9216529,-1.9911520951025325,3.6740601892155857,0.7348995215255668,-0.6066337091679598,-0.5171015503625518,-0.6226458577325257,-1.3792707,3FGL J1651.5-4626,11280.365,PowerLaw,339.6062,16,0.8649101584498997,0.13508984155010018,0.9941911055972313,0.005808894402767858,0.9994877132485573,0.0005122867514427119,0.8833709799190355,0.11662902008096482,0.001,0.0,0.0,0.0
-30.50649088802137,-26.240133320798524,2.0917008,0.024809776458124884,3.9899686727718646,-0.8414365586295711,-0.714574555671456,-0.3521699865032897,-0.6212819468101223,-1.7187203,3FGL J1652.2-4649,5244.7856,PowerLaw,339.37265,0,0.8440100498365604,0.15598995016343908,0.8263034245033609,0.17369657549664055,0.957237002988722,0.04276299701127832,0.8785246367026207,0.12147536329737993,0.001,0.034,0.0,0.0
-30.889894535644483,-26.379733950180253,2.0130665,0.9324567940913087,3.9198675960131735,0.680382228173208,-0.7565981889042986,0.016441821163637304,-0.5726347327063387,-1.6139033,3FGL J1654.0-4617,6180.778,PowerLaw,339.97623,1,0.9508558836444624,0.04914411635553713,0.8995387699585394,0.10046123004146099,0.9505584111022459,0.04944158889775408,0.8815584783037557,0.11844152169624524,0.0,0.004,0.0,0.0
-32.49533826744521,-26.41723348497923,1.9307781,-1.4068404335028966,3.7552105161272156,0.9996891736814791,0.11319527294109098,-0.8833079062103095,-0.22678110448811772,-2.0389345,3FGL J1655.1-4644,11543.483,PowerLaw,339.75644,1,0.9560315461715059,0.04396845382849389,0.9928056071317272,0.007194392868272687,0.9984785553453235,0.0015214446546759587,0.8645331580659055,0.1354668419340946,0.0,0.0,0.0,0.0
-29.52649272679633,-26.463472397366285,2.2484088,-1.4987007518713025,3.821392228122622,-0.6330976537490555,-0.8590980000770458,-0.7360748375348662,-0.2718769022450089,-2.7742295,3FGL J1655.5-4748,2720.0981,PowerLaw,338.9689,8,0.9213166800115383,0.07868331998846163,0.9923236787700145,0.00767632122998508,0.9992939246021988,0.000706075397802371,0.8555205602048586,0.14447943979514127,0.0,0.0,0.0,0.0
