Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
4FGL J1514.0-6240,318.49292,-4.1896615,-21.401975732499213,2.589062,0.2517899,0.1717531,0.93020815,-0.69483083,-0.6543585,8.432256E-4,-0.72756696,-0.9395543,0.03473807,-0.6950992,3.196444175567376,7.205493963767722,PowerLaw,0.14283738,0.097888865,3FGL J1513.8-6250c,unk,ERC030 G318.39-04.34,0.89,0.0,284,0.9963020203936025,0.003697979606397779,0.9977079991342558,0.0022920008657448194,0.9997157162841791,0.00028428371582085694,0.9299919279536077,0.07000807204639134,0.0,0.0,0.0,0.0
4FGL J1514.8+4448,74.22781,56.416077,-20.974752559453318,2.3630903,0.08556499,0.14195114,3.426511,0.97816277,-0.6268557,0.0016035227,-0.569218,-0.7153309,-0.8877851,-0.43354842,4.031391494201237,6.727840144430235,LogParabola,0.048598997,0.1571176,3FGL J1514.8+4446,agn,GB6 J1514+4450,0.6,0.0,0,0.9834198023674582,0.016580197632541895,0.9942798754418257,0.005720124558173084,0.95685148358682,0.04314851641318061,0.9221725997366752,0.07782740026332603,0.0,0.0,0.0,0.0
4FGL J1515.5-4242,329.23026,12.676535,-22.155937408771177,2.562334,0.19088246,0.07334278,0.73559093,-0.0322257,-0.64128804,0.0022062708,-0.8623088,-0.5304317,-0.7496405,-0.26771462,2.0289436089968302,6.97982846808251,PowerLaw,0.1186775,0.15995146,,,,0.0,0.0,1,0.9981685140805411,0.0018314859194588603,0.924120544787947,0.07587945521205378,0.9879737269834294,0.012026273016570516,0.9893759140579151,0.010624085942084242,0.0,0.0,0.0,0.0
4FGL J1515.6-5817,320.9508,-0.5562225,-20.460610312119428,2.8471014,0.46286434,0.05978185,1.1742266,0.15026711,-0.6482985,0.0064429925,-0.74979395,-0.74461097,-0.9525838,-0.99666494,1.3890608355780416,6.845808915299642,PowerLaw,0.0042803404,0.7113909,,,,0.0,0.0,28,0.8739940201214484,0.1260059798785534,0.7302838719634789,0.26971612803652023,0.12471924041708399,0.8752807595829155,0.8099415703223902,0.19005842967760952,0.001,0.133,1.0,0.0
4FGL J1517.7-4446,328.42813,10.732751,-21.20930995149111,2.473354,0.1134489,0.14873736,2.495218,0.26860997,-0.57974267,0.0020230606,-0.65957004,-0.612753,-0.95118475,-0.999874,1.5591023509949637,7.013348137646236,PowerLaw,0.07034073,0.21761517,3FGL J1517.6-4442,,,0.0,0.0,0,0.48047461737793234,0.5195253826220677,0.2091189471727587,0.7908810528272405,0.4842471891304212,0.5157528108695789,0.6394276331696274,0.3605723668303723,0.576,0.956,0.672,0.013
4FGL J1517.9-5233,324.25977,4.1421294,-20.22735354240198,2.2952547,0.14236826,0.52398765,6.5211906,-0.8446137,0.27595362,0.0027249074,-0.21273041,-0.5760198,-0.92702603,-0.88255894,1.1581197771923861,7.388596036354142,LogParabola,0.11393583,0.34648716,3FGL J1518.2-5232,,,0.0,0.0,0,0.0017229814143686953,0.9982770185856331,0.004785931852395626,0.9952140681476034,0.007355469191402583,0.992644530808597,0.00990719834711942,0.9900928016528807,1.0,1.0,1.0,1.0
4FGL J1519.7+6727,104.22222,43.894306,-22.561175103740595,2.0463698,0.2042501,0.066777445,0.75263405,0.98830616,-0.8210579,0.0013713464,-0.53494513,-0.3251046,-0.74134433,-0.62348527,1.7506502947221079,7.9598066718146905,PowerLaw,0.10290789,0.35396132,,,,0.0,0.0,0,0.9981255274999302,0.0018744725000681807,0.9969952163015816,0.0030047836984185795,0.9700031041309741,0.029996895869025222,0.992526541254137,0.007473458745862768,0.0,0.0,0.0,0.0
4FGL J1520.9-3805,332.7247,15.984339,-21.902442420755495,2.38992,0.15282802,0.12860946,1.6317633,0.99983287,-0.49530095,0.001855824,-0.7822293,-0.6302627,-0.4522533,-0.999873,2.669296043727015,7.145722888982408,PowerLaw,0.09507399,0.22621965,,agn,WISE J152053.78-380027.2,0.76,0.0,0,0.9963760861171724,0.003623913882828571,0.9873569540938214,0.01264304590618046,0.996614524735362,0.003385475264637463,0.9853822770757721,0.014617722924228228,0.0,0.0,0.0,0.0
4FGL J1521.5-8057,308.77588,-19.836657,-22.311427841496858,2.4691656,0.25661802,0.16747206,1.4945637,-0.62559104,-0.64914435,0.003641855,-0.7770057,-0.28560248,-0.9999996,0.9908306,2.2045243133060626,7.144471029900706,PowerLaw,0.13579866,0.485022,,,,0.0,0.0,0,0.9975136852727868,0.002486314727213026,0.9918567881226871,0.008143211877313218,0.9869001967636887,0.013099803236312199,0.9553225579496591,0.044677442050340986,0.0,0.0,0.0,0.0
4FGL J1526.3-4501,329.5874,9.672478,-21.444367551003158,2.1560922,0.09755292,-0.012880074,0.294721,-0.0037278696,-0.7956232,3.8814623E-4,-0.5520683,-0.52938807,-0.6650708,-0.058591176,2.004502840164833,8.00138299863479,PowerLaw,0.040430132,0.14962061,3FGL J1526.3-4505,,,0.0,0.0,0,0.9965550065855573,0.0034449934144435,0.9651667735463959,0.034833226453603434,0.9896374783430362,0.010362521656964286,0.9942667797435252,0.005733220256474758,0.0,0.0,0.0,0.0
4FGL J1526.6-3810,333.641,15.278664,-21.37629825134912,2.2113779,0.22607353,0.661133,4.7747793,0.99968404,-0.03563188,0.011685819,-0.005294594,-0.68054706,-0.8101274,-0.9973969,1.929604362247171,7.528140242991407,LogParabola,0.24208061,1.3383962,3FGL J1527.0-3804,,,0.0,0.0,0,0.36264561806883583,0.6373543819311641,0.05644962753258112,0.9435503724674188,0.3439890945585001,0.6560109054415002,0.2511614858869832,0.7488385141130175,0.858,0.997,1.0,1.0
4FGL J1526.6-2743,340.2161,23.680557,-21.21623105870571,2.29963,0.24628207,0.99999595,5.023522,-0.6572578,0.70163965,0.013385775,-0.04727898,-0.6577556,-0.999023,-0.86921376,1.6566470887019231,7.643925023033418,LogParabola,,0.15001093,,,,0.0,0.0,2048,0.19839082015579806,0.8016091798442014,0.17214136167530067,0.8278586383246999,0.023643930132076246,0.9763560698679234,0.1841160373437994,0.815883962656201,0.991,0.955,1.0,1.0
4FGL J1527.8+1013,15.902832,49.51332,-21.452324438926286,2.3178766,0.22559549,0.999978,6.1687617,0.84595615,-0.39904603,0.002127274,-0.029537424,-0.8450105,-0.9999975,0.99184895,2.1915571799001174,7.292159216160219,LogParabola,,0.0059162476,,,,0.0,0.0,2048,0.03179915771397622,0.9682008422860248,0.022528580989726796,0.9774714190102722,0.016308657665594677,0.9836913423344061,0.07410696499972716,0.9258930350002726,1.0,1.0,1.0,1.0
4FGL J1527.9-4943,327.14264,5.651047,-21.940607269433276,2.6756434,0.31938332,0.32128626,2.3497396,-0.065591834,-0.83354694,0.006985433,-0.75852776,-0.6956819,-0.9901091,-0.9973728,1.4480949009860977,6.7508225294519635,PowerLaw,0.20409623,0.62135077,,,,0.0,0.0,10,0.9848439322679616,0.015156067732039279,0.27106379132298336,0.7289362086770168,0.47576048794410375,0.5242395120558959,0.8673281620497829,0.13267183795021603,0.0,0.915,0.713,0.0
4FGL J1528.4+2004,30.415138,53.4925,-22.91364313623262,2.016115,0.21107621,-0.027696246,0.2779958,0.9885264,-0.96237415,5.062345E-4,-0.10926443,-0.22205901,-0.5956219,-0.415638,2.0648448626040192,8.402635242073693,PowerLaw,0.09120957,0.2971461,,,,0.0,0.0,0,0.9992846679758797,0.0007153320241193923,0.9991964576394932,0.0008035423605062371,0.9954461631549758,0.004553836845023758,0.996348588363537,0.003651411636464464,0.0,0.0,0.0,0.0
4FGL J1529.4-6027,321.24466,-3.3330832,-21.112746273040536,2.6108222,0.28919753,0.7972055,4.043015,0.9879109,-0.053491075,0.0017567141,-0.5556133,-0.83163697,-0.88269156,-0.9928621,1.8704237548035074,7.138582832589678,LogParabola,0.28436744,0.30336064,,,,0.0,0.0,6,0.1738558226282179,0.8261441773717828,0.14085410174512086,0.8591458982548801,0.03589428933255654,0.9641057106674429,0.2481368375872166,0.7518631624127844,0.997,0.97,1.0,1.0
4FGL J1530.0-1522,349.88672,32.676884,-21.52796120045434,2.35605,0.30878282,0.7206856,4.3189692,0.9992191,-0.35369954,0.0067919395,-0.32293466,-0.64505315,-0.9999688,-0.09035223,1.35422819268808,7.192046007321729,LogParabola,0.29364085,0.725095,,,,0.0,0.0,0,0.6646498123230579,0.33535018767694263,0.2640636900822845,0.7359363099177143,0.09967764735736766,0.9003223526426324,0.27694404311305776,0.723055956886943,0.131,0.887,1.0,1.0
4FGL J1530.5+5850,93.21616,48.081608,-23.167977624517317,2.5763838,0.1938735,-0.030818319,0.26558286,-0.022139983,-0.6699861,0.001997729,-0.7763041,-0.4072412,-1.0,1.0,1.8631132439779712,6.833490506843632,PowerLaw,0.105429806,0.2111117,,agn,WISE J153107.39+584410.0,0.77,0.0,0,0.9970492978577026,0.0029507021422980942,0.997614678801906,0.002385321198094573,0.9862876206893917,0.013712379310607922,0.9895906731364802,0.010409326863518573,0.0,0.0,0.0,0.0
4FGL J1531.6+0406,9.051523,45.405434,-22.499752427293874,2.1305695,0.25027847,0.19544372,1.7633122,-0.59641045,0.9999139,0.0028676707,-0.69802517,-0.37901348,-0.6558246,-0.9998525,2.3528821981430372,7.65855334654166,PowerLaw,0.14491762,0.48139915,,,,0.0,0.0,0,0.9860971130876452,0.013902886912354712,0.938419499377885,0.0615805006221153,0.9512338920728641,0.04876610792713727,0.9356630284025835,0.06433697159741585,0.0,0.0,0.0,0.0
4FGL J1532.3-3857,334.0903,13.987453,-22.248654068203663,2.2559164,0.19514921,0.059214767,0.72166735,0.9967549,-0.6859782,0.002019948,-0.6137449,-0.6123757,-0.66225326,-0.99936974,0.7008600034802892,7.615200158564596,PowerLaw,0.09022157,0.18135303,,,,0.0,0.0,8,0.9974837070686632,0.0025162929313358837,0.5499824248822227,0.4500175751177768,0.910297213940814,0.0897027860591857,0.9905569481848572,0.009443051815142704,0.0,0.417,0.0,0.0
4FGL J1534.0-5232,326.29385,2.7899556,-20.60211332362586,2.4070837,0.11921349,0.19891538,3.0393429,-0.97639334,0.9976486,0.0017748637,-0.5744851,-0.6699233,-0.6976926,-0.9999963,1.914741819448607,7.436318693854206,LogParabola,0.08662831,0.2162439,3FGL J1533.8-5231,,,0.0,0.0,0,0.6490671777170849,0.3509328222829153,0.48751805438646373,0.5124819456135363,0.45180956951111156,0.5481904304888883,0.5815355078187231,0.41846449218127724,0.163,0.542,0.804,0.099
4FGL J1534.3-3312,338.03766,18.343168,-21.604076740256712,2.2473304,0.22039299,0.29345447,3.0180414,-0.9136313,0.5021633,0.0031352171,-0.5405408,-0.4903856,-0.8608128,-0.9999468,2.5571265125230207,7.505230249212614,LogParabola,0.14692995,0.46213046,,,,0.0,0.0,0,0.6212765570357006,0.3787234429642997,0.8543379533923884,0.14566204660761192,0.9130875390001344,0.08691246099986454,0.6176959689677844,0.3823040310322149,0.12,0.016,0.0,0.049
4FGL J1534.4-6719,317.7071,-9.249748,-22.251383566976592,2.2377565,0.3003813,0.4392955,2.873986,-0.7104995,0.9912065,0.0062511824,-0.14944209,-0.50667024,-0.9999761,0.094660714,1.5530227404776253,7.718017271987057,PowerLaw,0.2582617,0.879707,,,,0.0,0.0,0,0.99499483893053,0.00500516106947018,0.8460897682266502,0.15391023177334937,0.7418838209542585,0.25811617904574075,0.9209967778216797,0.07900322217831972,0.0,0.027,0.0,0.0
4FGL J1534.7-5842,322.79352,-2.2900991,-21.44071691163179,2.2115207,0.31399703,0.9978596,4.072338,0.9999539,-0.8372916,0.0023888298,-0.21716982,-0.22473504,-0.866554,-0.49474552,0.8665160391404748,8.252606280699592,LogParabola,,0.004256306,,,,0.0,0.0,2048,0.3505961385802517,0.6494038614197484,0.07142412646295897,0.9285758735370417,0.017575239531660285,0.9824247604683397,0.44720444613373095,0.5527955538662679,0.889,0.995,1.0,0.799
4FGL J1535.9+3743,60.611286,54.025845,-21.15067229601038,2.3944845,0.08662296,0.25878587,4.6224484,0.946827,-0.53533864,0.0033007574,-0.5886069,-0.8436309,-0.83531547,-0.3032911,4.836302554544149,6.9668856084290365,LogParabola,0.074539736,0.2540349,,,,0.0,0.0,0,0.9904861707871834,0.009513829212815942,0.993128439149111,0.006871560850888954,0.957894206632328,0.04210579336767122,0.6995987945157459,0.30040120548425564,0.0,0.0,0.0,0.001
4FGL J1536.8-4327,332.06348,9.858917,-21.473901374375515,2.6576748,0.18563843,0.31438693,3.0532827,0.9043379,-0.5970979,0.010412904,-0.84939975,-0.6627405,-0.9999843,-0.99820083,2.3794574031610014,6.948830329481027,LogParabola,0.1499668,0.63266796,,,,0.0,0.0,0,0.8549206982872782,0.14507930171272182,0.26660090776690104,0.733399092233099,0.3881956520628615,0.6118043479371384,0.5191156084816092,0.4808843915183905,0.0,0.917,0.999,0.388
4FGL J1537.3-6110,321.61105,-4.4745307,-21.42240451399384,2.553764,0.30377656,0.55325466,3.4629292,0.9998428,-0.54896176,0.00395422,-0.47014934,-0.7625361,-0.89408207,-0.996518,1.5684701143238977,7.124704806878616,LogParabola,0.28119135,2.3581185,,,,0.0,0.0,8,0.4854092450925354,0.5145907549074645,0.32739927220694415,0.6726007277930569,0.1465313830706658,0.8534686169293337,0.36441201060590855,0.6355879893940921,0.541,0.746,1.0,0.987
4FGL J1538.0-4638,330.31924,7.1765146,-21.17190695629452,2.6630445,0.19475417,0.50310564,4.731739,0.7456191,-0.691056,0.007530793,-0.6493195,-0.8543998,-0.9985414,-0.97607785,1.9552109314448158,6.770154704168393,LogParabola,0.16916141,0.52889174,3FGL J1538.4-4656,,,0.0,0.0,0,0.14887510671513182,0.8511248932848681,0.030557999223967094,0.9694420007760317,0.0642131301328112,0.9357868698671897,0.2246810022210735,0.7753189977789261,1.0,1.0,1.0,1.0
4FGL J1538.2-6201,321.18765,-5.2239227,-21.921586687379616,2.719637,0.3039881,0.6168329,2.7063708,0.9258509,-0.14696954,0.0026680522,-0.8696485,-0.90353346,-0.36576098,-0.9989664,1.45643554396675,6.811685911067434,PowerLaw,0.11099641,0.2435253,,,,0.0,0.0,0,0.8807510346387756,0.11924896536122516,0.7402680924798063,0.25973190752019437,0.6793303118260962,0.3206696881739035,0.8800154180531964,0.11998458194680299,0.0,0.154,0.0,0.0
4FGL J1538.9+0425,10.868961,44.10242,-22.30951192850909,2.3214917,0.18706585,0.09885309,1.0643966,-0.5630777,0.9372456,0.0022065977,-0.53342503,-0.8665454,-0.1444405,-0.99999696,2.490948721516585,7.264143861923473,PowerLaw,0.1097953,0.31118438,,agn,CRATES J153910+043031,0.55,0.0,0,0.9980784038612152,0.0019215961387855842,0.9968431039297583,0.0031568960702406737,0.997366591112034,0.0026334088879655347,0.9848379599077821,0.01516204009221767,0.0,0.0,0.0,0.0
4FGL J1539.1+1008,17.84622,47.05324,-22.65793969509305,2.5872388,0.20416005,0.08092124,0.7777219,0.99924535,-0.7575482,0.003931253,-0.82271427,-0.4145852,-0.83162194,-0.99972796,1.1218149899820404,6.614045342071002,PowerLaw,0.116578855,0.34921008,,,,0.0,0.0,0,0.990532037560872,0.009467962439128449,0.8382519049785849,0.1617480950214154,0.7505646673363138,0.24943533266368645,0.9220553596335375,0.077944640366463,0.0,0.03,0.0,0.0
4FGL J1539.4-3323,338.7878,17.532059,-19.865696701917326,2.0120764,0.09927543,0.66567117,12.346545,-0.7449349,0.9999049,0.0016472262,0.12850451,-0.4775629,-0.9209844,-0.994545,1.78510296948125,7.544777194173349,LogParabola,0.09297809,0.22567467,3FGL J1539.2-3324,,,0.0,0.0,0,0.0015392967916365832,0.9984607032083629,0.003049337013457988,0.9969506629865423,0.0006761562993634233,0.9993238437006365,0.030958708231399786,0.9690412917685991,1.0,1.0,1.0,1.0
4FGL J1541.2-5201,327.5067,2.5558698,-21.252763527171076,2.4356434,0.3676957,0.9999894,3.9453464,0.99931866,-0.75505966,8.1772683E-4,-0.40478373,-0.4550328,-0.9275645,-0.99898845,1.516014636532827,7.992272598638176,LogParabola,,0.31393567,,,,0.0,0.0,2066,0.02942880432931278,0.9705711956706864,0.03308760554562058,0.9669123944543786,0.009853734135660402,0.9901462658643398,0.32742930185236535,0.6725706981476351,1.0,1.0,1.0,0.997
4FGL J1542.1-5901,323.38278,-3.1063666,-21.36702522628183,2.514152,0.18021654,0.1944711,2.1641908,-0.7874965,0.96969247,0.005051362,-0.5316531,-0.8127395,-0.84918875,-0.2196204,2.2453559140160264,7.41241066592863,PowerLaw,0.1153221,0.5223581,3FGL J1542.4-5911,,,0.0,0.0,0,0.9575513025900184,0.042448697409981945,0.8792254835549101,0.12077451644509037,0.7660270126017482,0.23397298739825162,0.6955886928311859,0.3044113071688138,0.0,0.017,0.0,0.0
4FGL J1543.4-5925,323.2735,-3.5253863,-21.51020932288177,2.595805,0.25207755,0.321198,2.58456,0.9917796,-0.68885833,0.00621052,-0.6405129,-0.6746273,-0.99979424,-0.8465985,2.680084097915421,7.244660493283556,PowerLaw,0.18460092,0.7600102,,,,0.0,0.0,25,0.9885763003354844,0.011423699664516996,0.8830592446352297,0.11694075536477011,0.6298010551863346,0.3701989448136643,0.8061411463106474,0.19385885368935415,0.0,0.017,0.0,0.0
4FGL J1543.6-0244,4.089547,38.886776,-20.977737210448343,2.4275498,0.15981255,0.5210913,5.527256,-0.14641349,0.668013,0.0042864713,-0.5865514,-0.8144733,-0.9766328,-0.9860198,0.9713296063412944,6.746630494858981,LogParabola,0.14891943,0.3270031,3FGL J1543.5-0244,,,0.0,0.0,0,0.019603082351595802,0.9803969176484051,0.007294799968921637,0.9927052000310769,0.0016865833488895032,0.9983134166511101,0.09702376186905426,0.9029762381309449,1.0,1.0,1.0,1.0
4FGL J1544.2-2554,344.7576,22.603516,-20.62618754386377,2.3553605,0.10421506,0.33972588,5.939394,-0.5273795,-0.33229688,0.002854395,-0.5317973,-0.76849043,-0.9069698,-0.9996235,2.139481895375335,6.877178126397848,LogParabola,0.08043324,0.26340583,3FGL J1544.1-2555,,,0.0,0.0,0,0.010967606426465305,0.9890323935735352,0.09935741134837157,0.900642588651628,0.20115037665250027,0.7988496233474992,0.015189441293063214,0.9848105587069379,1.0,0.99,1.0,1.0
4FGL J1544.9+3218,51.54255,52.225307,-22.713114017508413,2.045521,0.106390975,-0.116399154,2.2037368,0.998875,-0.9172698,2.0258855E-4,-0.4373921,-0.5791812,-0.19124424,-0.9976891,2.305965584085304,8.104377433354356,PowerLaw,0.03545072,0.19838086,,agn,2WHSP J154433.1+322148.,0.35,0.0,4,0.9997298121222656,0.0002701878777343728,0.9981463449495102,0.0018536550504901135,0.9973864413718099,0.002613558628190028,0.9938023971935684,0.006197602806432186,0.0,0.0,0.0,0.0
4FGL J1545.2-4553,331.76645,7.0266714,-21.653379632406295,2.6368406,0.191703,0.19444427,1.9210225,0.6936693,-0.20245236,0.0040099653,-0.75544006,-0.61068344,-0.94521403,-0.9999996,1.8858922376459955,6.871616260526263,PowerLaw,0.13846958,0.33219662,,unk,ERC545 G331.74+07.02,0.87,0.0,0,0.6360712467588142,0.36392875324118606,0.49374412366428966,0.5062558763357103,0.6596709596487458,0.3403290403512539,0.6320899341017282,0.3679100658982711,0.084,0.524,0.0,0.01
4FGL J1546.8-3244,340.48697,17.045454,-22.524343668803755,2.2174125,0.21241662,0.083118536,0.9630252,0.9130043,0.9782047,9.5466024E-4,-0.69932383,-0.57393193,-0.47105983,-1.0,2.2015043971203783,7.721517304062506,PowerLaw,0.09880767,0.18880762,,,,0.0,0.0,4,0.9977998201018098,0.002200179898189227,0.9757009967560515,0.024299003243948743,0.9958009880519733,0.004199011948024413,0.9879072154556987,0.01209278454430164,0.0,0.0,0.0,0.0
4FGL J1547.4-4802,330.7222,5.1089582,-20.933228009933647,2.6066897,0.16395831,0.2942011,3.648852,-0.66463447,-0.57674164,0.004667734,-0.74900305,-0.6833839,-0.9999988,0.5954093,1.7635332776211805,6.92380686028563,LogParabola,0.12050294,0.38189092,,,,0.0,0.0,0,0.2586759072142195,0.7413240927857795,0.14368627501568965,0.85631372498431,0.25911118233366925,0.7408888176663291,0.29290171261296827,0.7070982873870317,0.984,0.979,1.0,1.0
4FGL J1547.5-5130,328.58017,2.3707619,-20.796859150884632,2.4344668,0.12770186,0.016791651,0.33698264,0.9137095,-0.62877345,0.001051323,-0.8809856,-0.3796294,-0.6805742,-0.74595505,1.828255025300491,7.887424559485809,PowerLaw,0.050743297,0.12693968,,,,0.0,0.0,0,0.9679239463024832,0.03207605369751729,0.8676747541643989,0.13232524583559957,0.7414892960201553,0.2585107039798447,0.9270167509464249,0.0729832490535744,0.0,0.005,0.0,0.0
4FGL J1548.1-4416,333.17844,7.9676557,-21.293290830384464,2.577275,0.28050953,0.7259513,4.037891,-0.673455,-0.48745564,0.018618518,-0.5354528,-0.90976286,-0.85896236,-0.9999983,1.7367428163877068,6.782746097508787,LogParabola,0.31754804,1.3791976,,,,0.0,0.0,0,0.6621330504898438,0.3378669495101574,0.10125919548576917,0.8987408045142301,0.19887367482794896,0.8011263251720518,0.3653612203605333,0.6346387796394658,0.101,0.995,1.0,0.994
4FGL J1550.4-5354c,327.4324,0.22128148,-20.361572702190053,2.4613404,1.869144,0.17770366,1.7339587,0.7224222,0.99634534,0.0078293225,-0.7067945,-0.810534,-0.6302614,-0.7315524,1.9185306020082655,8.194603820315491,PowerLaw,0.82032084,0.99103177,,,,0.0,0.0,62,0.9257562129107363,0.07424378708926448,0.7718247675583791,0.22817523244162138,0.10879336885434628,0.8912066311456535,0.5008071129316918,0.4991928870683083,0.001,0.09,1.0,0.493
4FGL J1550.6+6027,93.4619,45.07481,-22.36145274830491,1.8928864,0.14820728,-0.031625945,0.40798628,0.16742764,-0.19483379,4.011255E-4,-0.72834146,-0.040344015,-0.6074212,-0.3641066,2.8396812939440235,8.370416662251214,PowerLaw,0.06485275,0.20612472,3FGL J1550.4+6027,,,0.0,0.0,0,0.9999000118454016,9.998815459786178e-05,0.9995300130263799,0.0004699869736214395,0.9979709181777928,0.002029081822208795,0.9997158135777463,0.0002841864222539212,0.0,0.0,0.0,0.0
4FGL J1551.7-4257,334.53317,8.582413,-21.758383763059786,2.590933,0.18050697,0.12442135,1.4446412,-0.81219846,-0.5634068,0.003196171,-0.80799866,-0.56889814,-0.955666,-0.99945796,2.339879602496129,6.941936005018364,PowerLaw,0.10144618,0.31693265,,,,0.0,0.0,0,0.9796591671629683,0.020340832837031503,0.7986057784123751,0.2013942215876239,0.9388858890709296,0.061114110929069966,0.9350003934266884,0.0649996065733109,0.0,0.035,0.0,0.0
4FGL J1551.9-6015,323.5966,-4.837719,-21.863913171080654,2.7522492,0.33204108,0.9999786,4.5115104,0.9683644,-0.09524128,0.001875213,-0.75226915,-0.99855685,0.7730528,-0.99995863,2.5822953252882046,6.670765180160813,LogParabola,,0.28991333,,,,0.0,0.0,2049,0.9841325352654944,0.01586746473450707,0.9561019747463129,0.0438980252536883,0.9981289145091543,0.0018710854908456378,0.8394290458700501,0.16057095412995162,0.0,0.004,0.0,0.0
4FGL J1553.8-5325e,328.12726,0.27877477,-17.725354224484853,2.2097528,0.031944197,0.10210656,6.395962,-0.04737138,-0.26237175,3.294024E-4,-0.5328867,-0.5686711,-0.6442645,-0.55044043,2.2650801921488197,7.823762090554737,LogParabola,0.018927582,0.059755627,3FGL J1554.4-5315c,,,,,512,0.7813828915193018,0.2186171084806972,0.013676581542313038,0.9863234184576865,0.006876590135760189,0.9931234098642396,0.8939279892283637,0.10607201077163622,0.015,1.0,1.0,0.0
4FGL J1554.2+2008,33.57526,47.788612,-22.348388584310154,1.7879163,0.15406226,0.103059985,1.4244909,0.8879485,-0.058013543,5.7966687E-4,-0.047650386,-0.09121622,-0.8279475,0.25337058,2.034153935327264,8.601422752742026,PowerLaw,0.08042507,0.23792738,3FGL J1554.4+2010,agn,MS 15521+2020,0.71,0.0,0,0.995776950737798,0.004223049262201955,0.9903450321900537,0.009654967809946922,0.9602834770372446,0.0397165229627552,0.9859377331474343,0.014062266852565949,0.0,0.0,0.0,0.0
4FGL J1555.2+7103,105.408806,39.204456,-22.35634523381457,2.2606394,0.2850099,0.52703977,3.0053365,-0.99864846,0.9602129,0.0052672005,-0.32270998,-0.68040884,-0.8554901,-0.9998234,1.005724826441278,7.357687569832099,LogParabola,0.24858199,0.61019707,,,,0.0,0.0,0,0.9381975049760968,0.061802495023904204,0.4199780757003426,0.5800219242996573,0.22821136146368948,0.7717886385363104,0.8358469061544256,0.16415309384557394,0.0,0.67,1.0,0.0
4FGL J1556.4-6911,318.14056,-11.981888,-22.256677731510912,2.1655812,0.2945689,0.5583316,2.809904,-0.976691,0.9983853,0.014087906,-0.22117533,-0.51316583,-0.88639605,-0.19159307,1.765840404872037,7.792985880585606,PowerLaw,0.34249815,1.8672359,,,,0.0,0.0,0,0.9988242843905368,0.0011757156094625624,0.9111406239339304,0.08885937606606971,0.8584215867403606,0.14157841325963966,0.9337636420165439,0.06623635798345652,0.0,0.005,0.0,0.0
4FGL J1557.2+3822,61.258816,49.79609,-23.274777629861124,1.9545276,0.3184535,0.22453183,1.5090661,-0.3211018,0.8712596,0.002665671,-0.42362383,-0.25073242,-0.8587846,0.19318779,2.114544700136681,8.130729742856388,PowerLaw,0.20221718,0.58714455,,,,0.0,0.0,0,0.993827905868571,0.006172094131428007,0.9935031459933547,0.006496854006644147,0.9799010486864635,0.02009895131353582,0.9738793795503536,0.02612062044964671,0.0,0.0,0.0,0.0
4FGL J1559.7-4518,334.10767,5.8580275,-21.57324757817054,2.4256792,0.2009653,0.17000598,1.9347483,-0.9598419,0.8875227,0.0028788096,-0.54295534,-0.70133984,-0.7796496,-0.9999236,0.5066472995520118,7.419995202155064,PowerLaw,0.10880067,0.37074667,,,,0.0,0.0,8,0.6234543620696366,0.3765456379303643,0.29471345150559825,0.7052865484944031,0.29066163764364783,0.7093383623563516,0.6302960920070807,0.36970390799292063,0.167,0.852,1.0,0.015
4FGL J1602.0-4402,335.24945,6.544758,-21.564575348052784,2.2918847,0.16194512,0.029920017,0.4863663,0.538271,-0.6317311,0.0015090206,-0.88425446,-0.25758043,-0.679872,-0.77445304,2.9464919882588174,7.816305328929821,PowerLaw,0.064139165,0.15828969,,,,0.0,0.0,4,0.999313538487823,0.0006864615121770247,0.9824385925187175,0.017561407481281224,0.9943603749538993,0.005639625046101064,0.9773713403619874,0.022628659638012975,0.0,0.0,0.0,0.0
4FGL J1602.2+2305,38.542816,46.87446,-21.22834300646609,2.1764398,0.21865265,0.63335305,5.3048697,0.9470563,-0.7382116,0.005075657,-0.028418828,-0.5978871,-0.87003917,-0.9994026,1.4182334446225056,7.46317587941116,LogParabola,0.20232274,0.6298949,3FGL J1601.9+2306,,,0.0,0.0,0,0.038934158427715276,0.9610658415722843,0.06344302529796136,0.9365569747020386,0.021363533422903827,0.9786364665770962,0.15213807255234757,0.8478619274476515,1.0,0.995,1.0,1.0
4FGL J1603.3-6010,324.73126,-5.699764,-20.66696229984231,2.1399796,0.1316699,0.31308234,4.9893875,-0.99975437,0.9975798,0.0012892695,-0.42156997,-0.29900274,-0.80631685,-0.8522427,1.8233188030425467,7.621967916584006,LogParabola,0.088725045,0.21274914,3FGL J1603.7-6011,,,0.0,0.0,0,0.06533902294410174,0.9346609770558969,0.36412631301459225,0.6358736869854084,0.3081357439259298,0.6918642560740703,0.2176189228854868,0.782381077114512,1.0,0.706,1.0,1.0
