Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,Flags,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O
3FGL J1342.7+0945,340.21478271484375,68.84017944335938,-26.381615017355532,-27.748609553449956,0.6137915429256819,3.1624004931760052,1.8699265718460083,-0.999661491,0.996214235,-0.601207712,-0.439129228,AGN,bcu,3445.0256,PowerLaw,NVSS J134240+094752,0,0.9996189440515459,3.8136582454006897E-4,3.810559484539854E-4,3.8136582454007136E-4,0.8986730283409484,0.12562304355495277,0.10132697165905157,0.12562304355495277,0.9912321503871825,0.007878342437389768,0.008767849612817352,0.007878342437389782,0.8346355875675014,0.05062993811446794,0.1653644124324986,0.05062993811446794,0.9985556428527471,0.0014828607933790468,0.0014443571472529592,0.001482860793379048,0.5233658176577198,0.2850100478028261,0.47663418234228017,0.2850100478028261,0.9838588711896191,0.013433372753551697,0.016141128810380895,0.013433372753551706,0.24907092213701998,0.10212520834837117,0.75092907786298,0.10212520834837117
3FGL J1343.6+5753,109.8844223022461,57.88672637939453,-26.766826748100392,-28.10722178191423,-0.14635986517581215,3.719396397282372,2.4078097343444824,-0.848441151,-0.844277572,-0.057224567,-0.519893725,AGN,fsrq,1239.0055,PowerLaw,1RXS J134357.9+575426,0,0.9998493202986812,2.3630400294503973E-4,1.5067970131877576E-4,2.3630400294504195E-4,0.9956669764305259,0.00997555027697074,0.004333023569474051,0.00997555027697074,0.9901595535608992,0.010482838349080582,0.009840446439100757,0.010482838349080583,0.9992537884282324,3.216568842748387E-4,7.462115717676363E-4,3.21656884274836E-4,0.9988757586066233,0.0015014082255938197,0.0011242413933766223,0.0015014082255938187,0.9742531072625376,0.06074145392275738,0.025746892737462418,0.06074145392275738,0.9635572125152041,0.029979734540859584,0.03644278748479594,0.02997973454085959,0.9947934663401907,0.003919079849501298,0.005206533659809306,0.0039190798495013016
3FGL J1344.2-1724,320.4530334472656,43.668251037597656,-24.286178741818105,-27.17121597402011,1.4934798425370928,5.607950796590605,1.9651738394919571,-0.42207881,-0.58662541,-0.587972842,-0.712708544,AGN,fsrq,683.6584,LogParabola,PMN J1344-1723,0,0.9997212436548557,2.436961380584301E-4,2.7875634514432156E-4,2.436961380584303E-4,0.9931576855548452,0.011750814701539287,0.006842314445154884,0.011750814701539285,0.9894925899505886,0.008625157724968194,0.010507410049411452,0.008625157724968196,0.9875815278653294,0.0034516445544687073,0.012418472134670611,0.003451644554468706,0.999363085568059,5.955140562198346E-4,6.369144319409895E-4,5.955140562198314E-4,0.9633107608441015,0.07832796053347274,0.036689239155898404,0.07832796053347274,0.9838599868734426,0.017227929456261743,0.01614001312655733,0.017227929456261754,0.9647896469149929,0.016748735319115953,0.03521035308500708,0.01674873531911595
3FGL J1344.5-3655,314.5849304199219,24.738536834716797,-26.15443671413105,-27.63168194260591,-0.9505387472588979,3.7385007859455874,2.181875467300415,-0.436182547,-0.56795048,-0.823772908,0.032747694,AGN,bcu,2271.6868,PowerLaw,PKS 1341-366,0,0.9991162347157044,0.001394018273843919,8.837652842955592E-4,0.001394018273843919,0.9946946755810637,0.008934244122538496,0.005305324418936075,0.008934244122538494,0.9848182814935423,0.009127094077499584,0.015181718506457604,0.009127094077499582,0.9999700981252331,1.8867116876440594E-5,2.990187476679456E-5,1.88671168764409E-5,0.9946315370428708,0.005513540517333632,0.005368462957129297,0.005513540517333629,0.9782351437640251,0.026013435358568558,0.02176485623597508,0.026013435358568558,0.9482000421921977,0.033759298749460445,0.05179995780780233,0.033759298749460445,0.9990054494014808,0.0010987127903364295,9.945505985192113E-4,0.0010987127903364278
3FGL J1345.1-6224,309.1107482910156,-0.1871742457151413,-23.750605558658528,-26.194463536883514,1.2050863141638264,4.065545872429757,2.473219394683838,-0.39606974,-0.7278452,-0.75483584,-0.9648328,OTHER,spp,626.965,PowerLaw,,532,0.05059394527571889,0.09117154530610173,0.9494060547242812,0.09117154530610173,0.30508242015526277,0.18113068221296955,0.6949175798447372,0.18113068221296955,0.33866370411402325,0.0841721293442798,0.6613362958859769,0.0841721293442798,0.5382673371244063,0.05171741640314078,0.46173266287559367,0.05171741640314078,0.024183584791188907,0.04545118796413276,0.9758164152088111,0.04545118796413276,0.043662812286188624,0.0721657610176464,0.9563371877138113,0.0721657610176464,0.1450737920519124,0.08961842641499507,0.8549262079480875,0.08961842641499507,0.10786487091809402,0.03124934197300254,0.892135129081906,0.03124934197300254
3FGL J1345.6+4453,95.09478759765625,69.193359375,-23.35945714337345,-27.012071437265178,1.295911073706236,8.002177322959703,2.229981273491332,-0.518878539,-0.673200357,-0.625820857,-0.733345228,AGN,fsrq,373.58002,LogParabola,B3 1343+451,0,0.9998855432956563,8.517337098251698E-5,1.1445670434367415E-4,8.517337098251675E-5,0.997008662181215,0.005233040643419957,0.0029913378187850508,0.005233040643419957,0.9933090306457746,0.007207592149756993,0.006690969354225431,0.007207592149757002,0.9999877190973299,7.001855062481821E-6,1.2280902670143491E-5,7.001855062483408E-6,0.9998004066903965,2.008529400652831E-4,1.9959330960351554E-4,2.0085294006528075E-4,0.9828328486834513,0.023982685044921643,0.017167151316548595,0.023982685044921643,0.9910764595537342,0.011081737456255564,0.008923540446265832,0.011081737456255564,0.9999917217400993,1.2386900790542274E-5,8.278259900515212E-6,1.2386900790545003E-5
3FGL J1345.8+0704,338.1916809082031,66.15322875976562,-25.101751848670478,-27.599495968425778,0.8349205746077262,5.242586299831731,2.3098857402801514,-0.415100185,-0.615637599,-0.739901047,-0.797655896,AGN,fsrq,794.9964,PowerLaw,TXS 1343+073,0,0.9980374873650985,0.002131293269535657,0.0019625126349016703,0.002131293269535658,0.9948862656207047,0.008362101672920213,0.0051137343792953165,0.008362101672920216,0.975774391732104,0.015440941141432763,0.02422560826789616,0.015440941141432758,0.9949793347600225,0.0014846075769744103,0.005020665239977422,0.0014846075769744103,0.9950765005337805,0.004929136769417759,0.004923499466219465,0.00492913676941776,0.969054438326354,0.06233860070752917,0.03094556167364596,0.06233860070752916,0.8955607389361406,0.04771288071638351,0.10443926106385933,0.04771288071638351,0.970335407020841,0.014888082941641184,0.029664592979158893,0.014888082941641184
3FGL J1345.9-3357,315.6754455566406,27.553874969482422,-25.864126794612712,-27.68970733345299,-0.6607485483846728,4.044951188814801,2.466040849685669,-0.733187379,-0.766243495,-0.473416127,-0.690800895,AGN,bcu,777.3213,PowerLaw,NVSS J134543-335643,0,0.9999005707055141,7.877237503511085E-5,9.942929448599852E-5,7.877237503511021E-5,0.9957385544037738,0.007521942935472861,0.004261445596226195,0.007521942935472861,0.9970439123946063,0.00199488288863224,0.002956087605393539,0.001994882888632238,0.9997365586480349,1.1938991409847765E-4,2.6344135196513613E-4,1.1938991409847858E-4,0.9998669296113335,1.320961510530744E-4,1.3307038866637718E-4,1.320961510530753E-4,0.9691395106151752,0.07308498578440055,0.030860489384824715,0.07308498578440056,0.9949583672783783,0.005313792812645781,0.005041632721621632,0.005313792812645778,0.996354720254446,0.0025492499837919728,0.0036452797455540638,0.002549249983791971
3FGL J1346.6-6027,309.686767578125,1.6924622058868408,-24.415501208650095,-26.533041699585407,-0.3559675338097191,3.8132398983004365,2.3179988861083984,-0.802004238,-0.56924556,-0.58792017,-0.66364428,AGN,rdg,1802.6875,PowerLaw,Cen B,0,0.985130224017427,0.042156086166579565,0.014869775982573132,0.042156086166579565,0.9823453242559913,0.06048166562884246,0.017654675744008603,0.060481665628842454,0.9003831385474141,0.0471882716576375,0.09961686145258587,0.04718827165763748,0.9978912102823795,8.241816888798668E-4,0.002108789717620615,8.241816888798667E-4,0.8444657848491659,0.12512113713065615,0.1555342151508341,0.12512113713065615,0.8846577416578707,0.15561222754405446,0.1153422583421293,0.15561222754405446,0.8202500162146328,0.06466176813142743,0.1797499837853672,0.06466176813142745,0.9682185708451024,0.016224778843972484,0.03178142915489766,0.016224778843972484
3FGL J1346.9-2958,317.0247497558594,31.37476348876953,-25.73403337307902,-27.373456659964628,-0.7860915262189804,3.8264934900331875,1.7440249919891357,0.722204122,-0.553350278,-0.244795309,-0.354004734,AGN,bcu,4641.7085,PowerLaw,NVSS J134706-295840,0,0.9996192062096965,2.859875584113759E-4,3.807937903035759E-4,2.859875584113751E-4,0.9939802162362957,0.01717058126608883,0.006019783763704281,0.01717058126608883,0.9953228545603658,0.003504318110826967,0.004677145439634257,0.0035043181108269836,0.9999194971459733,4.196842108001942E-5,8.050285402689382E-5,4.196842108001566E-5,0.9992520266432241,5.709806490669354E-4,7.479733567758064E-4,5.709806490669354E-4,0.9746233252775075,0.057756714735587265,0.02537667472249254,0.057756714735587265,0.9934342689294863,0.006898181054704008,0.006565731070513724,0.006898181054704009,0.9993754754502584,4.3493980212714104E-4,6.245245497418399E-4,4.3493980212713985E-4
3FGL J1347.6-3754,315.0152587890625,23.644826889038086,-25.021591364310574,-27.42461160334469,-1.121503319918859,5.1113952776958085,2.492936372756958,-0.645940399,-0.732924815,-0.593230509,-0.917625743,AGN,fsrq,748.23114,PowerLaw,PMN J1347-3750,0,0.9991930981806829,7.36257278583721E-4,8.069018193170132E-4,7.362572785837219E-4,0.9941820095240451,0.012481484170777974,0.005817990475954873,0.012481484170777976,0.9811905457854262,0.011204676947541204,0.018809454214573796,0.011204676947541204,0.9999876353621457,8.20634425731796E-6,1.236463785423651E-5,8.206344257321582E-6,0.9996898308743692,3.440384942167736E-4,3.1016912563080557E-4,3.4403849421677207E-4,0.9719578641254497,0.0656974444226806,0.028042135874550348,0.0656974444226806,0.979349568103234,0.018589490060865025,0.020650431896765967,0.018589490060865025,0.9998844221058646,9.419158922194224E-5,1.1557789413539337E-4,9.419158922194201E-5
3FGL J1349.6-1133,324.8778991699219,48.81679153442383,-24.76060198476545,-27.42905641910137,0.7903736223043136,6.464749149763468,2.3919429779052734,-0.61946556,-0.634969097,-0.718049782,-0.825215072,AGN,fsrq,770.66473,PowerLaw,PKS 1346-112,0,0.9980205020878818,0.002229859665625979,0.0019794979121180983,0.0022298596656259804,0.9954425046659927,0.009310619451025666,0.004557495334007115,0.009310619451025666,0.9748407875915887,0.017183180679709326,0.02515921240841139,0.01718318067970932,0.9998682639445953,5.7825426941242284E-5,1.3173605540469375E-4,5.7825426941242474E-5,0.9975744390150141,0.003010718622457604,0.0024255609849859502,0.0030107186224576058,0.973430276699269,0.06695650000239729,0.026569723300731145,0.06695650000239728,0.9154622891506371,0.04406555599385167,0.08453771084936305,0.04406555599385166,0.9996808647655837,2.840717049072325E-4,3.1913523441615306E-4,2.8407170490723425E-4
3FGL J1350.8+3035,51.394989013671875,76.55563354492188,-25.039330954600192,-27.75924775960164,0.9052147763262124,5.6675428604835805,2.371150493621826,-0.426807008,-0.736111123,-0.600256601,-0.829826577,AGN,fsrq,639.77856,PowerLaw,B2 1348+30B,0,0.999723335848381,2.142469104741501E-4,2.7666415161891337E-4,2.142469104741555E-4,0.9966334913186397,0.01013935347808707,0.003366508681360395,0.010139353478087072,0.9862800453889666,0.009395854399121778,0.013719954611033227,0.009395854399121788,0.9982355178046125,5.661550038712369E-4,0.001764482195387359,5.661550038712358E-4,0.9997522231467185,2.4050073263615792E-4,2.4777685328163524E-4,2.4050073263615662E-4,0.9789966650495439,0.03853051179366912,0.021003334950456094,0.03853051179366913,0.963025735912783,0.02416608194933326,0.03697426408721707,0.024166081949333264,0.9942290557982548,0.004350985591744145,0.00577094420174496,0.004350985591744145
3FGL J1351.1+0030,333.7173156738281,59.76643753051758,-25.889954675095318,-27.73243652301926,-0.13534099110579254,5.127693783478203,2.3126726150512695,-0.685821985,-0.454893807,-0.673488096,-0.948090151,AGN,fsrq,1111.8579,PowerLaw,PKS 1348+007,0,0.9709971603016254,0.046241851910278485,0.029002839698374815,0.046241851910278485,0.9943340403726728,0.017373345676558637,0.0056659596273272925,0.01737334567655863,0.881063634838903,0.04881463669779196,0.11893636516109701,0.04881463669779194,0.9997824378820512,9.610011270706493E-5,2.1756211794888485E-4,9.610011270706721E-5,0.9835457972460623,0.01995149164896284,0.016454202753937653,0.01995149164896284,0.9774234652338263,0.04077507328834951,0.02257653476617374,0.040775073288349506,0.8336628404603494,0.06967519921273758,0.16633715953965053,0.06967519921273757,0.9982633403724261,0.0012247636585482006,0.0017366596275738124,0.0012247636585482025
3FGL J1351.4+1115,347.44000244140625,68.78262329101562,-25.447521516809378,-27.280061117736263,0.5971067620721412,3.825288717398452,1.7105751037597656,0.998684745,-0.265133272,-0.42904104,-0.050842901,AGN,bll,4074.529,PowerLaw,RX J1351.3+1115,0,0.9989895511608143,9.8199975102605E-4,0.0010104488391858065,9.819997510260505E-4,0.9940434411993765,0.011332722538085179,0.005956558800623581,0.01133272253808518,0.9895733727928174,0.007867716194524386,0.010426627207182775,0.0078677161945244,0.9944203695264676,0.002265541118853652,0.005579630473532407,0.0022655411188536516,0.9956038154041092,0.004152684764569178,0.004396184595890818,0.004152684764569178,0.9651864800376009,0.05614441456912912,0.0348135199623991,0.05614441456912911,0.9789439255094284,0.01656458329531,0.02105607449057151,0.01656458329531,0.9651377213912992,0.022469547025747848,0.03486227860870086,0.02246954702574785
3FGL J1351.7-2913,318.4187316894531,31.82626724243164,-25.491238853608284,-27.550676949409947,0.40255359761836884,4.488931900803966,2.396249294281006,-0.613447165,-0.683978636,-0.61796527,-0.878452758,AGN,bcu,897.7326,PowerLaw,PKS 1348-289,0,0.9991310722583341,7.629881010799334E-4,8.689277416656814E-4,7.629881010799327E-4,0.9931721680281914,0.01738962519362629,0.006827831971808615,0.01738962519362629,0.9866476422427706,0.00893655980283928,0.013352357757229283,0.008936559802839281,0.9929937034287658,0.0017474759409315827,0.007006296571234241,0.0017474759409315847,0.999077038054837,9.164819547762265E-4,9.229619451629653E-4,9.164819547762232E-4,0.965417581389136,0.05412669922388498,0.034582418610864,0.05412669922388498,0.9783497363081334,0.018503486833453906,0.0216502636918667,0.018503486833453906,0.940772323427222,0.022447704764745377,0.05922767657277808,0.022447704764745384
3FGL J1353.1-4414,314.43951416015625,17.243703842163086,-25.350916087824604,-27.531210427040687,0.46519953698370486,3.6051294517197117,2.5934154987335205,-0.797976298,-0.715559086,-0.46758384,-0.787575579,AGN,bll,579.8954,PowerLaw,PKS 1349-439,0,0.9948519251179445,0.0054120051102118545,0.005148074882055557,0.005412005110211855,0.9670345237806157,0.04808833631767081,0.03296547621938434,0.0480883363176708,0.9791301453591463,0.01457262936169478,0.020869854640853617,0.014572629361694782,0.9189419192963226,0.01834498323801215,0.08105808070367732,0.018344983238012154,0.9776709072207543,0.02424137030357012,0.02232909277924574,0.02424137030357012,0.6225443133795442,0.2743121472740892,0.37745568662045587,0.2743121472740892,0.9150890426430606,0.04480879441996603,0.08491095735693942,0.04480879441996603,0.4700059632030475,0.09083135729843839,0.5299940367969525,0.09083135729843839
3FGL J1353.2+1435,355.00830078125,70.91508483886719,-25.617042932140077,-27.75674269615809,-0.9522776675619234,4.278163537567599,2.342582941055298,-0.599477011,-0.754592047,-0.57643988,-0.481486942,AGN,bll,951.3587,PowerLaw,OP 186,0,0.9999595066338691,3.814797117726421E-5,4.049336613072587E-5,3.814797117726522E-5,0.9960073030129944,0.007051410746802945,0.003992696987005619,0.007051410746802946,0.9965799377685723,0.004226719150757775,0.0034200622314275965,0.004226719150757769,0.9999515534480099,2.628986311653861E-5,4.844655198999264E-5,2.6289863116538665E-5,0.9999537850237329,5.012950202669109E-5,4.621497626702647E-5,5.012950202669306E-5,0.9748185375582225,0.0564516156653305,0.025181462441777467,0.05645161566533049,0.9935782373671271,0.006972151601043312,0.0064217626328728645,0.00697215160104331,0.9990841837126494,7.633724434747442E-4,9.158162873505621E-4,7.633724434747458E-4
3FGL J1353.5-6640,309.03912353515625,-4.534392356872559,-25.366329853025547,-27.26099452761569,0.12146907274776654,3.877739832292924,1.9051212072372437,0.08927356,-0.305995654,-0.500972521,-0.455565389,AGN,bll,4733.987,PowerLaw,1RXS J135341.1-664002,0,0.998252551445224,0.001995208614062391,0.0017474485547762056,0.0019952086140623913,0.984753311239944,0.0246380130502651,0.01524668876005587,0.0246380130502651,0.9927505671048537,0.005660645200028951,0.007249432895146479,0.005660645200028965,0.9966836552981434,9.423897929382054E-4,0.003316344701856654,9.423897929382077E-4,0.992563029677941,0.0070714525362903765,0.0074369703220589865,0.007071452536290378,0.8681062650996608,0.17038667539239466,0.13189373490033932,0.1703866753923947,0.9830701367345299,0.014174508861821195,0.016929863265470177,0.014174508861821193,0.972399560789903,0.01086063820706621,0.02760043921009691,0.01086063820706621
3FGL J1354.5+3705,73.65007019042969,73.37552642822266,-26.11909075403408,-27.987617137059413,-0.0668657764537613,3.644743858286034,2.2628414630889893,-0.43974836,-0.531947002,-0.766472373,-0.499216307,AGN,bll,1066.5105,PowerLaw,FIRST J135426.6+370654,0,0.9993428484311644,0.0010181416803542345,6.571515688355259E-4,0.001018141680354232,0.995627549548256,0.010228096338415194,0.004372450451743859,0.010228096338415198,0.9785111886782145,0.012356746446041685,0.02148881132178558,0.012356746446041672,0.994094493422282,0.00239413165338551,0.005905506577718028,0.0023941316533855083,0.9830668907197951,0.02529326995830546,0.016933109280204986,0.02529326995830546,0.958941288972621,0.07010362302946843,0.04105871102737884,0.07010362302946843,0.8617729412433474,0.09670160224818877,0.13822705875665273,0.09670160224818879,0.8755686463282566,0.07853234155744608,0.12443135367174328,0.07853234155744607
3FGL J1355.0-1044,327.2022399902344,49.114418029785156,-25.25222860549114,-27.526290290261006,0.875695844996031,5.273993624362657,2.3867111206054688,-0.511349599,-0.683396957,-0.78996882,-0.560753738,AGN,fsrq,866.84015,PowerLaw,PKS 1352-104,0,0.9997736370900345,2.1839872656014686E-4,2.2636290996552573E-4,2.1839872656014898E-4,0.9942816796164023,0.01114164690562236,0.005718320383597773,0.011141646905622362,0.9893846023546301,0.006169425155322176,0.010615397645369864,0.0061694251553221745,0.9981875041687248,5.38212595037916E-4,0.0018124958312752632,5.382125950379177E-4,0.9996895633724827,3.5325591226610437E-4,3.1043662751711155E-4,3.5325591226610724E-4,0.9697148983247443,0.06870268651756797,0.030285101675255718,0.06870268651756797,0.9568347056629011,0.025384427126559396,0.04316529433709895,0.025384427126559393,0.9901437002957226,0.005549549935030221,0.009856299704277458,0.005549549935030217
3FGL J1356.3-4029,316.0617370605469,20.72324562072754,-26.169707798144064,-27.680462646327463,-0.5554390101667551,3.7935486698591325,2.060211658477783,-0.779060917,-0.584070266,-0.749896754,0.315819215,AGN,bcu,2776.0151,PowerLaw,SUMSS J135625-402820,0,0.9995059147674813,4.874041711125413E-4,4.940852325186087E-4,4.874041711125427E-4,0.993950915204198,0.012714930412619061,0.006049084795801964,0.012714930412619063,0.9907707343490538,0.0053643278285175,0.009229265650946186,0.005364327828517479,0.9999698562758782,1.9227968689224026E-5,3.0143724121700528E-5,1.922796868922457E-5,0.9981366328198389,0.0017993082035291,0.0018633671801611392,0.0017993082035291032,0.9731999300136668,0.04848132002325391,0.02680006998633305,0.04848132002325391,0.9772824813715272,0.017066909330396375,0.022717518628472832,0.01706690933039637,0.9992239435739984,9.451352954700845E-4,7.76056426001603E-4,9.451352954700874E-4
3FGL J1356.6-6428,309.8861083984375,-2.492361307144165,-23.89852058109429,-26.709266133461572,1.073033025629855,4.000324456185,2.560823917388916,-0.634676579,-0.788888444,-0.764880532,-0.868141998,PSR,PSR,586.96387,PowerLaw,PSR J1357-6429,0,0.9001054224266085,0.08791255720768139,0.09989457757339137,0.08791255720768139,0.42981832796539265,0.20457166629581297,0.5701816720346073,0.20457166629581297,0.7452107909193826,0.06366838311852756,0.2547892090806175,0.06366838311852756,0.6047161877783523,0.056976068998326454,0.39528381222164766,0.05697606899832645,0.5541047730912116,0.21943252265831367,0.44589522690878836,0.21943252265831367,0.0561298420249428,0.07893949444055334,0.9438701579750571,0.07893949444055334,0.46479778735266786,0.1067537821086164,0.5352022126473321,0.10675378210861639,0.10430471186801415,0.03522678319211925,0.8956952881319858,0.03522678319211925
3FGL J1357.5+0125,337.3905029296875,59.80283737182617,-26.10327214148559,-27.638938432243712,-1.951988214835663,3.8806006934858757,2.1422958374023438,-0.796189995,-0.496093025,-0.735395455,-0.16033588,AGN,bll,2379.283,PowerLaw,RX J1357.6+0128,0,0.9995878764531625,4.353400756867319E-4,4.1212354683745804E-4,4.353400756867284E-4,0.995925500116472,0.008968062118131509,0.004074499883527943,0.008968062118131509,0.9888517593475497,0.008539863286718689,0.011148240652450426,0.008539863286718689,0.9999985475781736,1.2592427820521951E-6,1.452421826333566E-6,1.259242782052699E-6,0.9987303705437518,0.0014265457266596285,0.0012696294562482204,0.0014265457266596274,0.9779658491469999,0.055359206412662385,0.02203415085300007,0.055359206412662385,0.9737439215690495,0.019640884470010722,0.02625607843095037,0.019640884470010726,0.9999324174987909,9.994471967393143E-5,6.758250120904645E-5,9.994471967393347E-5
3FGL J1357.6+7643,118.05015563964844,39.77190399169922,-25.6143785580382,-28.000450277919207,1.1511023200201314,4.637112737963618,2.484107494354248,-0.659966097,-0.650033065,-0.535222141,-0.97273971,AGN,fsrq,689.88916,PowerLaw,S5 1357+76,0,0.9978629589122526,0.0033605867898907457,0.002137041087747575,0.0033605867898907444,0.9750982014976965,0.030074481922385637,0.02490179850230356,0.030074481922385633,0.953331943255986,0.027421005786071446,0.046668056744013975,0.027421005786071453,0.9119059045267979,0.01650672847743088,0.08809409547320204,0.016506728477430878,0.9971083680424829,0.004554046280726282,0.0028916319575172373,0.004554046280726283,0.8329819125816874,0.1518346405173858,0.1670180874183126,0.1518346405173858,0.8913556301774244,0.04942387051457679,0.10864436982257564,0.0494238705145768,0.6555997437060775,0.08864514125839981,0.3444002562939224,0.08864514125839981
3FGL J1359.0+5544,104.46292877197266,58.8913459777832,-25.308526201169553,-27.95391961629233,-1.011202161610503,4.952563017843394,2.5925955772399902,-0.696437192,-0.626597469,-0.852805397,-0.703764485,AGN,fsrq,500.8146,PowerLaw,87GB 135720.6+555936,0,0.9999396791918543,7.362063011915549E-5,6.03208081455522E-5,7.36206301191555E-5,0.9969324759202365,0.006397187080080522,0.0030675240797635897,0.006397187080080525,0.9928917208286382,0.006314472574636591,0.007108279171361856,0.006314472574636597,0.9999751427524068,1.4577442843256089E-5,2.485724759311055E-5,1.4577442843250685E-5,0.9997843078131797,3.07308339292415E-4,2.1569218682033684E-4,3.0730833929241573E-4,0.977329433689988,0.05179575357645736,0.022670566310012043,0.051795753576457354,0.9839038894221334,0.01367728820812719,0.016096110577866668,0.013677288208127188,0.999545592281049,4.4869431778505367E-4,4.544077189508862E-4,4.4869431778505437E-4
3FGL J1359.2+0204,338.744384765625,60.1398811340332,-26.11271949231557,-27.57768883546165,-0.14021564258874233,3.739200047531015,2.3329429626464844,-0.004187385,-0.638088343,-0.587255333,-0.997377906,AGN,fsrq,1451.2013,PowerLaw,PKS 1356+022,0,0.9758405451801567,0.02520641374894069,0.024159454819843256,0.02520641374894069,0.9926893683785113,0.022369393764995003,0.007310631621488785,0.022369393764995003,0.8722637579779737,0.04896622498593549,0.12773624202202627,0.04896622498593548,0.9901235780668836,0.0034534735641908363,0.00987642193311644,0.0034534735641908345,0.951862180583303,0.05509911851484509,0.04813781941669732,0.05509911851484509,0.9521337818566571,0.07948027737688344,0.047866218143343006,0.07948027737688343,0.8112349048529045,0.0679702575222877,0.18876509514709555,0.0679702575222877,0.8611031666355441,0.06410397480405565,0.13889683336445588,0.06410397480405565
3FGL J1359.9-3746,317.5910339355469,23.138093948364258,-25.41309043152404,-27.449812790812313,0.7684244483932385,3.7939531301600415,2.0236563682556152,-0.66303767,-0.706174484,-0.314265422,-0.473649677,AGN,bll,2563.7778,PowerLaw,PMN J1359-3746,0,0.9994155268144839,5.23078734572205E-4,5.844731855161874E-4,5.230787345722009E-4,0.9877006845234421,0.015526465443453276,0.012299315476557863,0.015526465443453276,0.9954051210105426,0.003435899213180402,0.004594878989457472,0.003435899213180399,0.9704075279446093,0.006294096127201544,0.02959247205539064,0.006294096127201548,0.9983596984831994,0.001298005564218743,0.0016403015168006858,0.0012980055642187421,0.8429178035233691,0.1600269436782317,0.15708219647663085,0.1600269436782317,0.9852982163807921,0.013870889003576435,0.014701783619208,0.013870889003576425,0.8156582200108896,0.05316695934681794,0.18434177998911044,0.05316695934681794
3FGL J1400.5-1437,326.92913818359375,45.008724212646484,-25.39500526939969,-27.54178235582215,1.1176303794662188,3.6690937658374985,2.299146890640259,0.053429026,-0.537494806,-0.650751997,-0.999991731,PSR,psr,949.19464,PowerLaw,PSR J1400-1438,512,0.22791562260281736,0.20251362767680922,0.7720843773971827,0.20251362767680925,0.30383882282875274,0.25192463099715484,0.6961611771712474,0.25192463099715484,0.631635481538165,0.07686944590654751,0.368364518461835,0.07686944590654753,0.3675577231966701,0.05321830801385669,0.6324422768033298,0.053218308013856686,0.0650511334793313,0.10983345994434472,0.9349488665206688,0.10983345994434472,0.10465170875941726,0.16122590471522638,0.8953482912405828,0.16122590471522638,0.2235313936319135,0.09251701204317944,0.7764686063680865,0.09251701204317946,0.03961877881954038,0.01071787625915264,0.9603812211804595,0.01071787625915264
3FGL J1400.7-5605,312.5345458984375,5.4839768409729,-25.014800495970103,-27.130867950139532,0.7246088301395148,4.7269625076896515,2.4968183040618896,-0.632258459,-0.763252358,-0.640481134,-0.921817972,AGN,bcu,768.0807,PowerLaw,PMN J1400-5605,0,0.9975543652842219,0.001929808280544405,0.0024456347157779616,0.0019298082805444049,0.9837291511455731,0.029146568810301237,0.016270848854426805,0.029146568810301237,0.967963862684794,0.018461374171958336,0.03203613731520615,0.018461374171958336,0.9881717552580894,0.0026339840745805117,0.011828244741910559,0.0026339840745805104,0.9973948424172354,0.002713882647905025,0.0026051575827645726,0.002713882647905026,0.8924171661071844,0.13638579524606553,0.10758283389281575,0.13638579524606553,0.9461189867170098,0.03224876712551342,0.05388101328299008,0.032248767125513424,0.9314129832030549,0.023932621423672612,0.06858701679694507,0.023932621423672612
3FGL J1404.8+6554,111.50424194335938,49.55559539794922,-26.50593023482368,-28.203116275041264,-0.0022979535396267245,3.9584151754499524,2.093280076980591,-0.674512526,-0.458461809,-0.531121953,-0.66644519,AGN,bll,1879.2035,PowerLaw,NVSS J140450+655428,0,0.9982453571055386,0.004161953923082896,0.001754642894461375,0.0041619539230828935,0.9956768006857014,0.009452859418766753,0.004323199314298558,0.009452859418766757,0.9672941304332997,0.02769916210691066,0.03270586956670014,0.02769916210691066,0.9971855003876369,9.033534556772016E-4,0.0028144996123630546,9.033534556772E-4,0.9926406740368714,0.008685870184154348,0.0073593259631286575,0.008685870184154353,0.9665510244266763,0.06611503823177678,0.033448975573323894,0.06611503823177678,0.9658511925569253,0.02888472861624628,0.034148807443074816,0.028884728616246275,0.9662129510939726,0.018219423465285222,0.03378704890602739,0.018219423465285225
