GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS2,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,Source_Name,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing
127.58429,-49.405758,-21.884097290955424,2.1671622,0.14389446,0.03198469,0.45606914,-0.18450364,-0.54350734,0.0012199056,-0.5286673,-0.43904105,-0.73169804,-0.5640337,3.3925740597034237,7.470833693671618,AGN,bll,4FGL J0103.8+1321,PowerLaw,0.06974932,0.24580322,3FGL J0103.7+1323,NVSS J010345+132346,0.9728311,0.0,0,4FGL J0103.8+1321,0.9999459364106128,5.4063589388073707e-05,0.998177562106224,0.0018224378937763085,0.9994958303122249,0.000504169687775966,0.9995306146816721,0.000469385318327783,312
170.38489,-85.84747,-21.69122973879233,2.6157641,0.08631537,0.11263535,1.9131633,0.16689903,-0.57672936,0.0028427714,-0.7940757,-0.8297215,-0.59553,-0.9999979,3.9408941850857313,6.184959902185123,AGN,fsrq,4FGL J0104.8-2416,PowerLaw,0.06062425,0.1774214,3FGL J0105.1-2415,PKS 0102-245,0.9974224,0.96323603,0,4FGL J0104.8-2416,0.9999178853335652,8.211466643489251e-05,0.9983701769845152,0.0016298230154848945,0.9996138074503136,0.00038619254968594297,0.9926172166016346,0.007382783398365205,297
125.81474,-23.2986,-21.321031804140393,2.2915738,0.08680889,0.08038502,1.7395705,-0.15396193,-0.6981668,0.0013342691,-0.58519983,-0.5927853,-0.8883955,-0.4435856,4.11492928299914,6.980563635572705,AGN,bll,4FGL J0105.1+3929,PowerLaw,0.050062973,0.16009462,3FGL J0105.3+3928,GB6 J0105+3928,0.9968923,0.8724629,0,4FGL J0105.1+3929,0.9996843743046803,0.00031562569532040167,0.9984221504278202,0.0015778495721804576,0.9984444236910046,0.0015555763089955845,0.993234310039936,0.006765689960063499,294
125.46872,-13.870953,-19.496840924987826,2.106585,0.05782659,0.47108102,14.095069,0.9567341,0.0016596821,0.0011742524,-0.34018016,-0.5401614,-0.9335844,-0.99999774,1.1185799067088027,7.384666744096427,PSR,PSR,4FGL J0106.4+4855,PLSuperExpCutoff,0.03932985,0.14834282,3FGL J0106.5+4855,PSR J0106+4855,1.0,0.0,0,4FGL J0106.4+4855,0.0008071874699676312,0.9991928125300324,0.0014936296074793635,0.9985063703925208,7.439767950993111e-06,0.999992560232049,0.0075875718869510824,0.9924124281130485,309
295.9387,-68.38204,-23.038495261194793,2.1245973,0.47275746,0.38293862,1.3268886,-0.9999867,0.99925214,0.012372184,-0.37858614,-0.42533714,-0.99990094,0.99913245,1.7591834187921902,7.694900961290928,AGN,bcu,4FGL J0106.9-4832,PowerLaw,0.4766029,1.839612,,PMN J0106-4831,0.99624306,0.9160459,0,4FGL J0106.9-4832,0.9975368253293148,0.002463174670684896,0.9870377799530484,0.01296222004695052,0.9927785918655219,0.007221408134476914,0.9535418794426168,0.04645812055738351,303
137.68132,-74.5983,-22.225985597156214,2.3180454,0.14494298,0.039697092,0.6029097,0.9855533,-0.55037373,0.0013340592,-0.75094175,-0.47668415,-0.8492574,-0.04661542,2.911970553166648,7.134589292157193,AGN,bcu,4FGL J0107.3-1210,PowerLaw,0.07188397,0.20511387,3FGL J0107.0-1208,PMN J0107-1211,0.9889879,0.0,0,4FGL J0107.3-1210,0.9998144143033376,0.00018558569666223188,0.9978072657421633,0.0021927342578366197,0.9979413268415904,0.0020586731584092176,0.998585757568142,0.0014142424318581035,303
132.21762,-63.229465,-22.28142995400129,2.6685274,0.17869653,0.085250005,0.90361744,-0.028614953,-0.60067266,0.004348627,-0.7516135,-0.5935263,-0.99969333,-0.7116545,2.1845816031421132,6.637151079300553,AGN,fsrq,4FGL J0108.1-0039,PowerLaw,0.107636444,0.3776669,3FGL J0108.5-0035,PKS 0105-008,0.9746997,0.94355536,0,4FGL J0108.1-0039,0.9993713979603362,0.0006286020396636472,0.9914124965149482,0.008587503485051691,0.960816885616555,0.039183114383444635,0.9929615122847341,0.007038487715265206,295
131.8437,-60.991188,-18.409775423105813,2.353279,0.013048795,0.09750407,12.683086,-0.20424174,-0.5563632,3.446381E-4,-0.68366456,-0.68368006,-0.8141801,-0.95945424,8.323966411676615,6.213575365336906,AGN,fsrq,4FGL J0108.6+0134,LogParabola,0.0081671355,0.025019143,3FGL J0108.7+0134,4C +01.02,0.9997974,0.99779016,0,4FGL J0108.6+0134,0.9976568411469972,0.0023431588530032407,0.9319635809450547,0.06803641905494487,0.9765538042024884,0.023446195797512295,0.9897080639798435,0.010291936020156886,288
128.83229,-44.403687,-21.14932729479821,2.0674467,0.08661684,0.06390506,1.5655268,-0.3562032,-0.51780015,7.760639E-4,-0.4044338,-0.5840473,-0.44570625,-0.88845474,1.5436356740340458,7.494814234723717,AGN,bll,4FGL J0109.1+1815,PowerLaw,0.04404578,0.14737411,3FGL J0109.1+1816,MG1 J010908+1816,0.9995326,0.98420507,0,4FGL J0109.1+1815,0.9984122199122409,0.0015877800877591647,0.9929446324500147,0.007055367549985722,0.9802318185801017,0.019768181419898542,0.9928657159269478,0.007134284073051924,275
128.16501,-38.66623,-22.4383902863518,2.0943387,0.2478925,0.050250154,0.38598266,-0.9994986,0.988571,0.0014100393,-0.7376635,-0.28233868,-0.5124374,-0.9408631,2.793962373164039,7.981522229231213,AGN,bcu,4FGL J0109.3+2401,PowerLaw,0.12315151,0.3727936,,GB6 J0109+2400,0.99266905,0.8329449,0,4FGL J0109.3+2401,0.9999432764550451,5.6723544954922326e-05,0.995862223638817,0.004137776361183533,0.9986859665697468,0.0013140334302531734,0.9970385416117558,0.002961458388245182,309
125.11431,-1.2325013,-19.78277904640351,2.607088,0.04243145,0.16205323,6.549905,-0.14699176,-0.5762243,0.0012567504,-0.7324276,-0.80481976,-0.90857065,-0.99997485,6.763572424585446,6.645725956415345,AGN,fsrq,4FGL J0109.7+6133,LogParabola,0.029616151,0.09457776,3FGL J0109.8+6132,TXS 0106+612,0.9999697,0.9834958,0,4FGL J0109.7+6133,0.9518240782008895,0.04817592179911096,0.9631298431370542,0.03687015686294506,0.9767425648689356,0.023257435131063924,0.8911967976731182,0.10880320232688168,293
287.8268,-76.25934,-22.41762511486565,1.794693,0.17467421,0.097886816,1.2299937,-0.99999005,0.9990483,7.146537E-4,-0.07983151,-0.43336976,-0.7795893,0.3741326,2.734541793694246,8.303760684902828,AGN,bll,4FGL J0110.0-4019,PowerLaw,0.089769416,0.24469665,3FGL J0109.9-4020,RBS 0158,0.98912823,0.93914044,0,4FGL J0110.0-4019,0.999917025130781,8.297486921835542e-05,0.9962817117351631,0.0037182882648369485,0.9996462068436377,0.0003537931563622001,0.9990399151211674,0.0009600848788327385,308
124.68571,5.2894006,-19.887915289040045,1.9960839,0.037568893,0.0078119226,0.42888314,0.94667536,-0.47187096,1.2354144E-4,-0.5952303,-0.4809093,-0.45003423,-0.49607682,1.9804405510835663,8.0658529054349,AGN,bll,4FGL J0110.1+6805,PowerLaw,0.01596726,0.050146826,3FGL J0110.2+6806,4C +67.04,0.9999802,0.99804956,0,4FGL J0110.1+6805,0.9857895511557597,0.014210448844240487,0.9804642712360068,0.019535728763992392,0.8726729178329483,0.12732708216705188,0.9856379803210555,0.014362019678944524,337
141.53157,-75.07677,-22.242299376360787,1.9825666,0.12284738,-0.023275238,0.47654045,0.7544696,0.96742356,3.1327736E-4,-0.70036715,-0.7405406,-0.3923075,0.3375745,1.9073176172866488,8.066793958055428,AGN,bll,4FGL J0110.7-1254,PowerLaw,0.044506785,0.1701177,3FGL J0110.9-1254,1RXS J011050.0-125455,0.99954075,0.9849699,0,4FGL J0110.7-1254,0.9995686624913052,0.0004313375086951493,0.9946228927567694,0.0053771072432308095,0.9963254269845984,0.0036745730154014652,0.9976476850147542,0.00235231498524538,277
126.64811,-18.983734,-22.601679676990912,2.0852983,0.16117413,-0.023406448,0.3600234,0.32399625,0.94989234,6.203312E-4,-0.81585294,-0.76873416,0.34367028,-0.7424879,2.667399892956389,8.080421671686441,AGN,bcu,4FGL J0110.9+4344,PowerLaw,0.057742212,0.26675114,,GB6 J0110+4345,,0.0,0,4FGL J0110.9+4344,0.999685098210096,0.0003149017899033428,0.9973916809471716,0.002608319052828447,0.999900100712115,9.989928788508823e-05,0.9970360641665147,0.002963935833485208,291
132.07747,-56.94024,-22.66375488880231,1.9516995,0.27426252,0.09627693,0.6276154,-0.92611957,0.9910094,0.0018078126,-0.78074723,0.024172844,-0.79372317,-0.21826562,2.234476567645002,8.260516770454775,AGN,bll,4FGL J0111.4+0534,PowerLaw,0.16105683,0.49032745,3FGL J0111.5+0535,1RXS J011130.5+053612,0.99692,0.9304197,0,4FGL J0111.4+0534,0.9996404465829989,0.0003595534170012604,0.994295566935919,0.005704433064079996,0.9944428393136018,0.005557160686398278,0.9971677130047983,0.002832286995202374,309
197.39455,-85.29286,-22.683078159616276,2.379318,0.35331562,0.1792071,1.0948385,-0.9400729,-0.24101105,0.0054029385,-0.63885033,-0.5634079,-0.9999998,0.98566586,3.024937616818711,7.0223692094362145,AGN,bcu,4FGL J0111.5-2546,PowerLaw,0.20644717,0.68182606,,NVSS J011130-254531,0.97863966,0.0,0,4FGL J0111.5-2546,0.9999057244715707,9.42755284292426e-05,0.9968698605918205,0.0031301394081791746,0.9991508191396482,0.0008491808603524044,0.9772847773001174,0.022715222699882357,299
299.71225,-50.42372,-22.389374280984875,2.7133915,0.11299356,0.08921463,1.3634142,-0.11665702,-0.7965494,0.003085475,-0.712427,-0.8297319,-0.7182897,-0.99988306,3.0262275712382705,6.252451998819009,AGN,fsrq,4FGL J0112.0-6634,PowerLaw,0.06917784,0.20567235,,PKS 0110-668,0.999269,0.9599597,0,4FGL J0112.0-6634,0.999968384200086,3.161579991330855e-05,0.9967996047851729,0.0032003952148269917,0.9992205226331979,0.0007794773668016355,0.9976732815580716,0.0023267184419275854,317
129.14764,-39.870537,-18.650616143759464,2.0710754,0.018747441,0.056895148,6.279886,0.034906343,-0.4420632,1.8933718E-4,-0.55701,-0.52974445,-0.5961474,-0.7548149,5.746686869787004,6.638857799465489,AGN,BLL,4FGL J0112.1+2245,LogParabola,0.00827196,0.025776247,3FGL J0112.1+2245,S2 0109+22,1.0,0.98634654,0,4FGL J0112.1+2245,0.999813036740665,0.00018696325933540632,0.9862746166823225,0.013725383317678093,0.9960773875440249,0.0039226124559756615,0.9973721797252393,0.0026278202747604647,295
135.57443,-65.72533,-22.07281249025657,2.41908,0.16459249,0.1546824,1.8142964,0.91328865,-0.71214837,0.0037416746,-0.63185114,-0.78823155,-0.69065195,-0.9998569,2.9927300870197016,6.832648361895178,AGN,fsrq,4FGL J0112.1-0321,PowerLaw,0.105805114,0.33535695,,TXS 0110-037,0.0,0.80259,0,4FGL J0112.1-0321,0.9998308053451477,0.0001691946548525435,0.9972857691989583,0.00271423080104152,0.9954614668198296,0.00453853318016932,0.9879275971150223,0.012072402884978269,281
128.20293,-30.51219,-19.79112737472968,2.3686182,0.030874541,0.04994181,3.2866166,-0.30482796,-0.58615506,5.2536617E-4,-0.6731261,-0.63407147,-0.8457727,-0.6634658,6.790651341604768,6.183165562267452,AGN,fsrq,4FGL J0112.8+3208,LogParabola,0.0152330585,0.04756275,3FGL J0112.8+3207,4C +31.03,0.99959505,0.9895597,0,4FGL J0112.8+3208,0.9992472806849672,0.0007527193150321426,0.9980358982911016,0.0019641017088984107,0.9999233689481893,7.663105181088274e-05,0.9936899967084042,0.006310003291596026,300
301.0865,-41.94915,-21.96074022279088,1.9442574,0.28094235,0.40773773,3.38877,-0.87929344,-0.6553471,0.002739929,-0.07746295,-0.24203397,-0.51233804,-1.0,0.6770689492526476,7.973061287041445,AGN,bll,4FGL J0112.8-7506,LogParabola,0.18678889,0.56726223,3FGL J0112.9-7506,2MASS J01123146-7506179,0.9990996,0.0,0,4FGL J0112.8-7506,0.9948087762808256,0.0051912237191747024,0.9435178867287154,0.05648211327128435,0.9282860864318511,0.07171391356814921,0.9192838971598676,0.08071610284013211,290
276.4768,-80.091736,-22.042151142539645,2.3993542,0.12706107,0.112948805,1.6049118,0.99898773,-0.5308031,0.0023632934,-0.5839016,-0.84673977,-0.63509864,-0.9995692,3.5057942467432635,6.752063579059765,AGN,fsrq,4FGL J0113.1-3553,PowerLaw,0.080327444,0.22988984,3FGL J0113.0-3554,PMN J0113-3551,0.99620146,0.9561726,0,4FGL J0113.1-3553,0.9998923263211454,0.00010767367885414205,0.9973281734112879,0.002671826588712076,0.9996118662922129,0.0003881337077873685,0.9947042196962375,0.005295780303761545,290
126.57621,-12.910367,-20.69066450799286,2.2328646,0.059299033,0.06798969,2.2549353,0.9996643,-0.41815326,6.561963E-4,-0.62976575,-0.5954952,-0.65988237,-0.79152656,3.6266914804483714,7.272725144736298,AGN,fsrq,4FGL J0113.4+4948,PowerLaw,0.03232892,0.10050947,3FGL J0113.4+4948,S4 0110+49,0.9999032,0.9911733,0,4FGL J0113.4+4948,0.9995563594999677,0.0004436405000329263,0.996352410839695,0.0036475891603048624,0.9856160577875591,0.014383942212441598,0.997440763905303,0.002559236094696682,285
134.10127,-59.968235,-22.282770956228067,2.5138004,0.20159282,-0.030824099,0.2504316,-0.84486264,-0.28254643,0.0023741985,-0.80604565,-0.6716996,-0.40250388,-0.99997854,2.362033108789797,7.186618227025417,AGN,bll,4FGL J0113.7+0225,PowerLaw,0.10672529,0.39234528,,UGC 773,0.9941095,0.92690957,0,4FGL J0113.7+0225,0.9996426802851122,0.0003573197148881324,0.9967262338364828,0.0032737661635171534,0.9982384004480147,0.001761599551984816,0.9911323038865433,0.008867696113456645,323
125.38182,1.5399152,-21.74539420304629,2.2077303,0.17713599,0.0084300395,0.0947095,-0.29950595,0.8454357,0.001300017,-0.75793076,-0.32742092,-0.7956661,-0.3150391,2.7905034719608337,8.291858817000689,AGN,bcu,4FGL J0114.0+6418,PowerLaw,0.07414711,0.1783787,,GB6 J0113+6416,0.99502206,0.0,0,4FGL J0114.0+6418,0.9993340536599328,0.0006659463400674495,0.9808928378192571,0.019107162180743265,0.9594531490859112,0.040546850914089445,0.989086900769404,0.010913099230596296,285
131.63397,-49.041607,-20.58284880178423,2.0668852,0.05222993,0.013717886,0.56620574,-0.43016687,-0.5360174,3.598467E-4,-0.58635885,-0.45847523,-0.5912542,-0.534495,3.6995502953892823,7.371835335964201,AGN,bll,4FGL J0114.8+1326,PowerLaw,0.023524417,0.07921792,3FGL J0114.8+1326,GB6 J0114+1325,0.99971163,0.93434227,0,4FGL J0114.8+1326,0.9997431051766008,0.0002568948233991421,0.9982589536676475,0.0017410463323525409,0.9994648926741008,0.0005351073258992104,0.9988582717190103,0.00114172828098924,281
268.0324,-81.46336,-22.918502587691272,1.5745633,0.1917051,0.006828292,0.06366253,0.40035227,-0.8436722,3.683352E-4,-0.47479114,-0.34238157,-0.25911123,0.08622698,2.085729452406915,9.24261044685038,AGN,bll,4FGL J0114.9-3400,PowerLaw,0.09334971,0.2892501,,1RXS J011501.3-340008,0.99941653,0.9549992,0,4FGL J0114.9-3400,0.9999106374874419,8.93625125579144e-05,0.9976588131927633,0.0023411868072368515,0.9999251921392529,7.480786074747402e-05,0.9995879774787196,0.0004120225212805833,323
129.50574,-36.19606,-22.452072003486485,2.1863077,0.17848276,-0.031395275,0.33708915,-0.8041642,0.17673329,0.0012683539,-0.7692655,-0.43335304,-0.2683459,-0.9991924,3.114638742050924,7.823072577223469,AGN,bcu,4FGL J0115.1+2622,PowerLaw,0.072867595,0.38006246,,1RXS J011451.8+262337,0.9513284,0.0,0,4FGL J0115.1+2622,0.9999416090601579,5.839093984203522e-05,0.9980371691457935,0.0019628308542061325,0.9998129195291735,0.00018708047082613096,0.999460172654546,0.0005398273454542093,300
136.42502,-63.74519,-22.13334528272157,2.7209473,0.13264912,0.12501383,1.284147,0.62541336,-0.626068,0.002107268,-0.85684884,-0.87057304,-0.838992,0.622988,3.7939037621372624,6.322708138154907,AGN,fsrq,4FGL J0115.1-0129,PowerLaw,0.13573681,0.1729052,,PKS 0112-017,0.98203236,0.95811075,0,4FGL J0115.1-0129,0.9997033631810149,0.0002966368189845169,0.9985692392338419,0.0014307607661581383,0.9987820674500665,0.0012179325499339045,0.9956661259254447,0.004333874074555847,301
134.50613,-58.379635,-20.516265756060378,2.083878,0.065379135,0.08741509,2.5114446,-0.72005975,-0.3300791,7.1287417E-4,-0.5480493,-0.50464463,-0.69637656,-0.7553224,2.8881249220920346,7.329872960131843,AGN,bll,4FGL J0115.6+0356,PowerLaw,0.03861805,0.11365044,3FGL J0115.7+0356,PMN J0115+0356,0.9994983,0.9521294,0,4FGL J0115.6+0356,0.9994137650778325,0.0005862349221677764,0.9960985397389743,0.003901460261026143,0.9818244812801052,0.018175518719895065,0.993541825865623,0.006458174134377514,306
129.85223,-37.211563,-20.635482173074315,1.9745302,0.05313794,-0.014478617,0.6033501,-0.1689842,-0.65936,2.0759451E-4,-0.5748231,-0.40853968,-0.43782476,-0.49694344,3.743052537668401,7.81195901656269,AGN,bll,4FGL J0115.8+2519,PowerLaw,0.02153104,0.078124404,3FGL J0115.8+2519,RX J0115.7+2519,0.9998014,0.97986233,0,4FGL J0115.8+2519,0.9998913552569004,0.00010864474309885023,0.9981421170280866,0.0018578829719139009,0.9996263352972484,0.0003736647027515279,0.999616722240264,0.0003832777597360285,299
144.50386,-73.4404,-20.754736118974748,2.3908017,0.047860585,0.042156577,1.4931662,-0.3053843,-0.5770041,8.664548E-4,-0.70812947,-0.61026525,-0.756408,-0.9997696,5.558480418620241,6.560129326290122,AGN,fsrq,4FGL J0116.0-1136,PowerLaw,0.027652279,0.08245572,3FGL J0116.0-1134,PKS 0113-118,0.80332947,0.9324269,0,4FGL J0116.0-1136,0.9998874714130721,0.00011252858692841477,0.9983622417426266,0.0016377582573739887,0.9999319379767498,6.806202325031906e-05,0.9980843296766333,0.001915670323366524,307
220.94029,-84.51192,-22.761771052629804,1.7768272,0.26791444,0.14166091,1.1122239,-0.9745739,0.99268866,0.0011483218,0.25474274,-0.45295864,-0.43871024,-0.14858304,2.2588538794881288,8.8338578904435,AGN,bll,4FGL J0116.0-2745,PowerLaw,0.14357606,0.47117832,3FGL J0116.2-2744,1RXS J011555.6-274428,0.9940654,0.90982276,0,4FGL J0116.0-2745,0.9996381500653789,0.00036184993462048937,0.9970596377645305,0.0029403622354686612,0.9996665176405083,0.0003334823594912529,0.9951560793387688,0.0048439206612304,312
297.84406,-54.987865,-22.027148574405967,1.8996841,0.115313664,0.059164386,1.1796318,-0.9999859,0.9998034,6.022043E-4,-0.36075696,-0.6146899,-0.17237756,-0.63538474,1.7494049152250628,8.073892967371451,AGN,bll,4FGL J0116.2-6153,PowerLaw,0.05478202,0.1842494,3FGL J0116.3-6153,SUMSS J011619-615343,0.99994475,0.8079768,0,4FGL J0116.2-6153,0.9995164568881192,0.00048354311188098333,0.9930403232071399,0.006959676792860451,0.9993146306782439,0.0006853693217558438,0.9965301384139611,0.0034698615860387226,286
225.30444,-84.34075,-22.767278448704722,2.29121,0.17888136,-0.038393933,0.39373985,0.92377853,-0.62557954,9.156215E-4,-0.6778726,-0.7961383,-0.3114699,-0.4127879,2.134780644689097,7.570495106383018,AGN,bll,4FGL J0116.5-2812,PowerLaw,0.07792303,0.27639157,,1RXS J011637.7-281146,0.9879064,0.84626067,16,4FGL J0116.5-2812,0.9997514116718215,0.00024858832817829465,0.9969314026413342,0.003068597358665833,0.9995980355622124,0.00040196443778826787,0.9983000871934232,0.0016999128065767395,283
248.02646,-83.39752,-22.866562508476672,2.65462,0.27689555,0.18465143,1.2358103,-0.48669043,-0.59232706,0.0073369103,-0.680697,-1.0,0.99986404,-0.99137026,0.8044945021281843,6.275623232214192,AGN,fsrq,4FGL J0116.5-3046,PowerLaw,0.17835592,0.5168458,,PKS 0113-310,0.8639549,0.9247298,0,4FGL J0116.5-3046,0.9997955111337686,0.00020448886623129385,0.9964778622692867,0.0035221377307127788,0.9999874856851704,1.2514314829230483e-05,0.9549466988092882,0.04505330119071145,317
192.046,-83.65052,-23.204403535891615,1.7473919,0.5946403,0.566296,1.7930765,-0.48662898,-0.8431924,0.0019405024,-0.9999188,0.99964195,-0.7829005,-0.2800492,1.068162450743873,8.747207008316163,AGN,bll,4FGL J0117.5-2442,PowerLaw,0.42861155,0.7364886,,1RXS J011746.6-244329,0.9903458,0.8797683,0,4FGL J0117.5-2442,0.9909661548325722,0.009033845167428025,0.9892095728252711,0.010790427174728246,0.9654966401991281,0.03450335980087164,0.9678730505352814,0.03212694946471851,295
169.55531,-81.526344,-20.855709466330172,2.3806894,0.08789089,0.11058333,2.5832565,0.99977386,-0.31707197,0.0013732078,-0.6926088,-0.66889596,-0.6786595,-0.9999912,4.535921615352589,7.160921757824794,AGN,fsrq,4FGL J0117.8-2109,PowerLaw,0.052315407,0.1676117,3FGL J0117.8-2113,PKS 0115-214,0.9981054,0.969648,0,4FGL J0117.8-2109,0.9997667141397542,0.0002332858602462771,0.9980523905509501,0.0019476094490503354,0.996682812856063,0.0033171871439371943,0.9882923029983327,0.011707697001667622,295
173.40576,-81.72015,-19.54124721883507,2.269433,0.03276423,0.10583018,6.940943,-0.23260446,-0.58530873,5.973086E-4,-0.6355408,-0.6071093,-0.7792839,-0.7692861,5.13573506618897,6.9450805430601,AGN,fsrq,4FGL J0118.9-2141,LogParabola,0.018698655,0.05947016,3FGL J0118.8-2142,PKS 0116-219,0.99951553,0.9810753,0,4FGL J0118.9-2141,0.9979368397743025,0.0020631602256973905,0.9764408374006692,0.023559162599330698,0.9612397664604042,0.03876023353959564,0.9767797952629205,0.023220204737079468,270
152.18536,-76.2582,-22.046068388222377,1.7987903,0.16620852,0.101953566,1.4522696,0.90662694,-0.23919974,8.133701E-4,-0.5128156,-0.2779451,-0.46634865,-0.5366392,1.8611501768780345,8.254878677711156,AGN,bll,4FGL J0119.0-1458,PowerLaw,0.08405076,0.25680155,3FGL J0118.9-1457,1RXS J011905.4-145906,0.99907917,0.9556969,0,4FGL J0119.0-1458,0.9997709438964059,0.00022905610359456874,0.9962857535697034,0.0037142464302958663,0.9958030545008374,0.0041969454991633804,0.9986502834820759,0.001349716517924046,302
293.90958,-62.71831,-22.544684789311948,2.3141773,0.15623266,-0.03577341,0.48800975,-0.0027224692,-0.8138536,0.0012801627,-0.61095273,-0.5252112,-0.99589366,0.88436484,2.507962503975854,7.2302166777526935,AGN,bcu,4FGL J0119.4-5354,PowerLaw,0.06697847,0.26074603,,PKS 0117-542,0.98071903,0.95901036,0,4FGL J0119.4-5354,0.9990352185179179,0.0009647814820811818,0.997124753878073,0.0028752461219273264,0.999184308009965,0.0008156919900343609,0.9976157564308441,0.0023842435691562107,310
128.53261,-20.581835,-22.713578321425135,2.2989135,0.24384551,0.13338304,1.2499781,0.9946185,-0.46786982,0.003362831,-0.8052593,-0.3470227,-0.8319905,-0.9996501,1.4935991367353598,7.337674467169014,AGN,bcu,4FGL J0119.6+4158,PowerLaw,0.12545924,0.43641782,,2MASX J01200274+4200139,0.8732807,0.0,0,4FGL J0119.6+4158,0.993811661317789,0.006188338682211678,0.9601808683035258,0.03981913169647478,0.9209159354977348,0.07908406450226575,0.9765784582235836,0.023421541776415294,317
128.7338,-21.658716,-22.908587098929235,2.0624826,0.41725063,0.27955726,1.7136341,-0.99996686,0.9999991,0.003916832,-0.29252198,-0.39768046,-0.6934977,-0.99987155,1.844001977879805,7.948047679560148,AGN,bcu,4FGL J0119.9+4053,PowerLaw,0.26188454,0.77150273,,CRATES J012018+405314,0.9869054,0.0,0,4FGL J0119.9+4053,0.9974212124631302,0.002578787536868891,0.9757580372312109,0.02424196276878877,0.9818867484828059,0.018113251517194732,0.9694258971527406,0.030574102847258523,291
213.65465,-83.53282,-19.44094490737214,1.9018556,0.03237752,0.05379297,4.0797377,0.9990419,-0.3656792,1.9178614E-4,-0.46880192,-0.4121988,-0.56755596,-0.44579893,3.2670986371362525,7.065752038866572,AGN,bll,4FGL J0120.4-2701,LogParabola,0.013144764,0.040909607,3FGL J0120.4-2700,PKS 0118-272,0.9997211,0.9939917,0,4FGL J0120.4-2701,0.9994535194082875,0.0005464805917130854,0.9944969913974057,0.00550300860259501,0.989966741390225,0.010033258609774767,0.9981615989429801,0.0018384010570200394,309
127.68354,-10.697121,-22.76005175818055,1.789827,0.24091358,0.16205776,1.5664994,-0.99989563,-0.9999599,8.614787E-4,0.9999996,-0.20123914,-0.9210487,0.5183319,2.359547189601567,8.963236168248379,AGN,bcu,4FGL J0121.7+5153,PowerLaw,0.12614585,0.35445577,3FGL J0121.7+5154,2MASS J01213367+5155520,0.9819484,0.0,0,4FGL J0121.7+5153,0.9971394371294029,0.0028605628705969353,0.9973273261188176,0.0026726738811823705,0.9980405611124207,0.0019594388875790385,0.9832424142525198,0.016757585747480108,314
277.26886,-76.304276,-22.242979730608774,1.8481876,0.14950037,0.09072005,1.38566,-0.9999237,0.9994556,7.400016E-4,-0.44168666,-0.40475768,-0.6820721,-0.004896462,2.4253519250453652,8.160872384763493,AGN,bcu,4FGL J0121.8-3916,PowerLaw,0.07370718,0.22343102,3FGL J0121.8-3917,NVSS J012152-391547,0.9989422,0.8821089,0,4FGL J0121.8-3916,0.9998781654044159,0.00012183459558472181,0.9939120805586638,0.006087919441336691,0.9988473156558522,0.00115268434414845,0.9992274665116246,0.0007725334883752369,297
130.34883,-28.06065,-22.15011129838262,1.7042593,0.14844416,0.044599082,0.7210783,-0.99997133,0.9994751,3.3528876E-4,-0.7830589,0.030669628,-0.3593709,-0.3182867,2.433329521724274,8.770460201057714,AGN,bll,4FGL J0123.1+3421,PowerLaw,0.06420487,0.20133828,3FGL J0122.8+3423,1ES 0120+340,0.99964225,0.99553746,0,4FGL J0123.1+3421,0.9999230530238937,7.6946976106622e-05,0.9967774259204587,0.0032225740795409495,0.9986318720128655,0.0013681279871342025,0.999307266843102,0.0006927331568981403,301
186.41393,-81.700134,-21.330497244715566,1.8529655,0.08046697,0.027249828,0.7870945,-0.999993,0.99990314,2.583991E-4,-0.40631893,-0.47342005,-0.506659,-0.16689281,3.035296397208168,8.071003271565418,AGN,bll,4FGL J0123.7-2311,PowerLaw,0.035618134,0.108768515,3FGL J0123.7-2312,1RXS J012338.2-231100,0.99783605,0.94905514,0,4FGL J0123.7-2311,0.9999084939771138,9.15060228862745e-05,0.9974554918753724,0.0025445081246269507,0.9994899555872393,0.0005100444127606663,0.9990117202700484,0.0009882797299516491,308
145.4401,-67.83154,-22.070958222630946,2.1980474,0.22124785,0.2802055,2.3071835,-0.78248656,-0.57703984,0.004912933,-0.5719331,-0.5536615,-0.6447531,-0.99965554,3.6291078936015797,7.297901719802909,AGN,bll,4FGL J0124.8-0625,PowerLaw,0.17659912,0.57302505,3FGL J0125.2-0627,PMN J0124-0624,0.99746174,0.0,0,4FGL J0124.8-0625,0.9999537819102833,4.6218089716945e-05,0.9978398793098335,0.0021601206901660968,0.9991746297297152,0.0008253702702852988,0.9917835292958552,0.008216470704144961,315
