Source_Name_3FGL,Ln_Flux_Density,Ln_Unc_Energy_Flux100,Spectral_Index,Ln_Signif_Curve,Ln_Variability_Index,HR12,HR23,HR34,HR45,GLAT_1,Category_3FGL,CLASS_3FGL,Pivot_Energy_1,Spectrum_Type,ASSOC1_1,GLON_1,Category_Prob_O,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,Flags_1,Source_Name,RAJ2000,DEJ2000,GLON_2,GLAT_2,CLASS1,ASSOC1_2,Flags_2
3FGL J0721.5-0221,-31.3195763,-27.6146401,2.0026686,-2.09206083,3.70108872,0.803576887,-0.440355892,-0.558161511,-0.390294338,5.5968394,UNAS,none,3671.5842,PowerLaw,none,218.483093,AGN,0.998970142932997,7.897087032775595E-4,0.001029857067003057,7.897087032775606E-4,0.99577621133194,0.006598941816324588,0.0042237886680599355,0.00659894181632459,0.9966020470728162,0.004485091459964878,0.0033979529271839243,0.004485091459964875,0.9999046931966943,2.7678226398847463E-4,9.530680330574825E-5,2.7678226398847626E-4,0.9995393860278462,3.2148052501291933E-4,4.606139721538589E-4,3.214805250129185E-4,0.9888108721994338,0.012753217519892357,0.011189127800566176,0.012753217519892356,0.9964847098785781,0.0028678204692343784,0.0035152901214218052,0.0028678204692343828,0.9999864373905057,3.711797099716294E-5,1.3562609494181008E-5,3.711797099716357E-5,256,4FGL J0721.3-0222,110.3253,-2.3687,218.46568,5.5489306,bll,1RXS J072114.5-022047,0
3FGL J0725.8-3532,-29.0959525,-27.4440072,2.3585443,0.257354506,3.57237513,-0.811540973,-0.690822249,-0.623711601,-0.114805759,-9.017494,UNAS,none,1422.9324,PowerLaw,none,248.37883,AGN,0.9973681926605454,0.003574987233883488,0.0026318073394545403,0.003574987233883488,0.8674053540733195,0.09663503755622349,0.1325946459266803,0.09663503755622349,0.9543507664411872,0.029213505494731958,0.04564923355881281,0.029213505494731958,0.9491333197503133,0.031066108519798907,0.05086668024968661,0.03106610851979891,0.9995986509105822,5.675761061565724E-4,4.013490894178218E-4,5.675761061565735E-4,0.9770756422191139,0.013795218632602057,0.022924357780886175,0.013795218632602056,0.9916093440381659,0.005604428879793217,0.008390655961834052,0.005604428879793214,0.9944086937441913,0.002548086787692832,0.00559130625580863,0.0025480867876928343,0,4FGL J0725.6-3530,111.4194,-35.5009,248.33064,-9.030086,bcu,NVSS J072547-353039,0
3FGL J0731.8-3010,-33.4759623,-27.5619414,1.6692368,-0.352887198,3.47206738,-0.999897036,0.999894632,-0.419113489,0.187066823,-5.3990955,UNAS,none,10966.364,PowerLaw,none,244.190689,AGN,0.9983304428605839,0.0013610326572861668,0.0016695571394160136,0.0013610326572861661,0.956735553532194,0.044877277862162473,0.0432644464678061,0.044877277862162473,0.996324230320141,0.004997335577449361,0.0036757696798590082,0.004997335577449361,0.9970912548368488,0.0033360527363833453,0.0029087451631512355,0.0033360527363833444,0.99969938620237,7.041684163464558E-4,3.0061379763005237E-4,7.041684163464546E-4,0.9724193735077076,0.02666412973075346,0.02758062649229248,0.02666412973075346,0.9952561465683338,0.003902235505024414,0.004743853431666105,0.003902235505024415,0.999525106168627,4.1889753364654297E-4,4.748938313729728E-4,4.188975336465438E-4,0,4FGL J0731.8-3009,112.9639,-30.1553,244.16713,-5.396684,bcu,NVSS J073151-301058,0
3FGL J0733.3+5904,-26.0141068,-27.9750934,2.7803707,0.098900817,4.30990866,-0.814185858,-0.860210817,-0.308467859,-0.751584452,28.310799,UNAS,none,409.60196,PowerLaw,none,157.972916,AGN,0.9999890166382126,1.3012297522577837E-5,1.0983361787486374E-5,1.301229752257751E-5,0.9785208062926829,0.016519064046869078,0.021479193707317067,0.016519064046869078,0.995878020342617,0.005473540829368314,0.0041219796573830295,0.005473540829368311,0.9956155895735985,0.003518953164229386,0.004384410426401445,0.0035189531642293866,0.9999863653476709,1.4105464400058803E-5,1.3634652329086587E-5,1.4105464400057907E-5,0.9904373805357346,0.008611848898379262,0.009562619464265374,0.00861184889837926,0.9959607795449108,0.005726262779244293,0.004039220455089156,0.0057262627792442925,0.9992166697613876,4.4710062122923784E-4,7.8333023861239E-4,4.471006212292396E-4,0,4FGL J0733.1+5910,113.2764,59.1707,157.85199,28.295568,bcu,GB6 J0733+5909,0
3FGL J0737.8-8245,-31.2232291,-27.6548348,1.9193196,-1.76302217,3.73263051,-0.220347523,-0.713758495,-0.295920319,-0.167356158,-25.45458,UNAS,none,4000.7874,PowerLaw,none,295.075073,AGN,0.999768535192464,2.3002533773844723E-4,2.3146480753592706E-4,2.3002533773844636E-4,0.9962108125332229,0.003917023261309768,0.0037891874667771966,0.003917023261309767,0.9973206386718088,0.004220213635190544,0.0026793613281912688,0.004220213635190544,0.9999566069799443,6.32290379094579E-5,4.339302005575328E-5,6.32290379094574E-5,0.9998495731523098,1.2477820614984134E-4,1.5042684769020937E-4,1.247782061498436E-4,0.9915030633499279,0.009923276425941782,0.008496936650072182,0.00992327642594178,0.9969449944200076,0.003416881594459899,0.0030550055799925166,0.0034168815944599002,0.9999903839069652,1.6795288096833083E-5,9.61609303490169E-6,1.6795288096833317E-5,0,4FGL J0737.3-8247,114.3469,-82.7868,295.0982,-25.475178,bcu,SUMSS J073706-824836,0
3FGL J0746.4-0225,-29.6927253,-27.5686183,2.0025747,-0.180977732,4.09115732,-0.614023344,-0.484234862,-0.512940843,-0.326242704,11.082273,UNAS,none,2268.7786,PowerLaw,none,221.486252,AGN,0.9995476208557811,3.476114928365756E-4,4.5237914421886904E-4,3.476114928365755E-4,0.990568218378857,0.007628487871781607,0.009431781621143038,0.007628487871781607,0.9982604408349802,0.0035801354248997715,0.001739559165019709,0.0035801354248997737,0.9940658140863234,0.0034126295680912753,0.005934185913676499,0.0034126295680912758,0.9998037152882787,1.287552283511389E-4,1.9628471172132854E-4,1.2875522835113716E-4,0.9883822459666892,0.010892877994452772,0.011617754033310846,0.010892877994452772,0.9981758662331108,0.0026290843281713,0.0018241337668892176,0.0026290843281712973,0.9990604109845929,4.533501959858663E-4,9.395890154071094E-4,4.533501959858673E-4,0,4FGL J0746.3-0225,116.5985,-2.428,221.48145,11.061638,bcu,2MASS J07462703-0225492,0
3FGL J0747.5-4927,-29.5748035,-27.4185865,2.2734842,-0.253750966,3.68015208,-0.723159339,-0.763538532,-0.298453838,-0.463383479,-11.9038315,UNAS,none,1921.2003,PowerLaw,none,262.806488,AGN,0.9986094128299474,0.001767528527449923,0.0013905871700525246,0.0017675285274499231,0.9586284485479516,0.03153492453130007,0.041371551452048454,0.031534924531300065,0.9820848754149027,0.017047628652101247,0.017915124585097288,0.017047628652101247,0.9914519671120697,0.004820804933781526,0.008548032887930336,0.004820804933781526,0.9996457342735757,4.223991877821138E-4,3.542657264242449E-4,4.2239918778211387E-4,0.9860238657309157,0.011760713257679358,0.013976134269084211,0.011760713257679358,0.9953928348782678,0.0035030716325443905,0.0046071651217322,0.003503071632544391,0.9986145510924632,7.101578035799989E-4,0.0013854489075367958,7.101578035799977E-4,0,4FGL J0747.5-4927,116.8817,-49.4608,262.80573,-11.909673,bcu,2MASS J07472476-4926332,0
3FGL J0749.0+4459,-27.7850796,-27.8864723,2.3717525,-0.687881767,4.32398841,-0.716658109,-0.574078017,-0.567157795,-0.851927746,28.617638,UNAS,none,868.7137,PowerLaw,none,174.226074,AGN,0.998410579408519,0.002041864522450777,0.0015894205914810673,0.0020418645224507762,0.9840250921864752,0.011782354766818827,0.015974907813524855,0.011782354766818827,0.9604094313391196,0.02825599674267813,0.03959056866088052,0.028255996742678126,0.9961525102000482,0.0030917612940125987,0.0038474897999517294,0.003091761294012598,0.998768432192204,0.001699866202397934,0.0012315678077959855,0.001699866202397934,0.9918276855236152,0.008555029654030365,0.00817231447638483,0.008555029654030362,0.9862365333637207,0.009288695514073419,0.01376346663627931,0.009288695514073417,0.999599509784915,2.8277191347015707E-4,4.0049021508494056E-4,2.827719134701575E-4,0,4FGL J0749.3+4453,117.3482,44.8918,174.3446,28.657005,bcu,SDSS J074916.88+445232.1,0
3FGL J0749.5+1320,-29.2687837,-27.6239511,2.2493107,0.804762882,3.84101153,-0.90975908,0.035246795,-0.71526543,-0.762526782,18.820091,UNAS,none,1621.5061,PowerLaw,none,207.234604,MIXED,0.9796719764259374,0.02305960093934372,0.020328023574062676,0.02305960093934372,0.6477739289535875,0.12816346012737875,0.35222607104641246,0.12816346012737875,0.9059609621093628,0.04747683671262276,0.09403903789063715,0.047476836712622775,0.342231839371682,0.08136158432698129,0.657768160628318,0.0813615843269813,0.998301781425901,0.002177582090412203,0.0016982185740989691,0.002177582090412202,0.9303367086083734,0.02733214208266828,0.06966329139162665,0.02733214208266828,0.9763273611136651,0.016372849823386822,0.023672638886334973,0.01637284982338682,0.875808201678978,0.032393638693438025,0.12419179832102202,0.032393638693438025,0,4FGL J0749.6+1324,117.4189,13.4075,207.1784,18.866392,bcu,SDSS J074935.95+132156.0,0
3FGL J0752.6-1629,-29.482293,-27.492756,2.199274,0.453606173,3.73956109,-0.689069844,-0.416064741,-0.575882594,-0.731717959,5.4891796,UNAS,none,1914.2279,PowerLaw,none,234.624725,AGN,0.9931498329203946,0.007226060654038405,0.006850167079605444,0.0072260606540384045,0.6095947250957946,0.1671425569217269,0.3904052749042054,0.1671425569217269,0.9808908668779825,0.018572237433628958,0.01910913312201734,0.018572237433628954,0.6453732191780239,0.06941047530539524,0.35462678082197624,0.06941047530539522,0.999364163971562,6.008716495939273E-4,6.358360284378861E-4,6.008716495939272E-4,0.9373816335427632,0.028763648176632097,0.06261836645723676,0.028763648176632097,0.9956495525478964,0.0036189446302289235,0.0043504474521035815,0.0036189446302289266,0.9534134154536703,0.010024085236039882,0.046586584546329725,0.010024085236039884,1,4FGL J0752.3-1631,118.0914,-16.5318,234.63164,5.417295,bcu,NVSS J075223-163340,0
3FGL J0802.3-0941,-28.4382897,-27.557115,2.2820556,-1.04485471,3.58027619,-0.64908501,-0.592848226,-0.525467319,-0.497552862,10.974437,UNAS,none,1289.7836,PowerLaw,none,229.917038,AGN,0.9924692546757572,0.00844985542940918,0.00753074532424296,0.00844985542940918,0.9882512617158082,0.010479151664128524,0.011748738284191726,0.010479151664128526,0.9452900221940046,0.035482077710794806,0.05470997780599541,0.0354820777107948,0.9968062972365275,0.003601047713795007,0.0031937027634724563,0.003601047713795007,0.9989007102040514,0.0013547842610624468,0.001099289795948657,0.0013547842610624463,0.9904532362186967,0.010008753618940897,0.009546763781303286,0.010008753618940896,0.9873262314279507,0.008422704464517271,0.012673768572049377,0.00842270446451727,0.9996304312205355,4.597941771709976E-4,3.6956877946444446E-4,4.5979417717099795E-4,0,4FGL J0802.3-0942,120.5752,-9.7139,229.92487,10.952673,bcu,WISEA J080215.63-094250.9,0
3FGL J0813.5-0356,-32.5896981,-27.7096142,1.6670097,0.688135594,3.46969026,-0.999434516,0.989911404,0.021278003,-0.348212324,16.261818,UNAS,none,6371.0244,PowerLaw,none,226.220444,AGN,0.9985477813523764,0.0014131729504746533,0.0014522186476234756,0.0014131729504746563,0.9305288921472958,0.062128966963189106,0.06947110785270405,0.06212896696318911,0.9949147086851732,0.005862907568921901,0.005085291314826788,0.005862907568921905,0.9448913911014827,0.03976519152120621,0.055108608898517375,0.0397651915212062,0.9997922282622304,2.141702592316218E-4,2.0777173776970125E-4,2.141702592316219E-4,0.9643608414449811,0.02397179822921751,0.03563915855501882,0.02397179822921751,0.9952207937402952,0.0031876414214056037,0.004779206259704941,0.003187641421405609,0.9830991474029139,0.009159380293928501,0.016900852597086114,0.009159380293928503,0,4FGL J0813.7-0356,123.4294,-3.9498,226.25172,16.292763,bcu,NVSS J081338-035716,0
3FGL J0823.6-4838,-26.1974034,-26.952037,2.6124713,1.32851603,4.49842961,-0.52092554,-0.870847996,-0.756913479,-0.908607368,-6.4258246,UNAS,none,651.0054,PowerLaw,none,265.205322,MIXED,0.9936679434657886,0.009931169390130537,0.0063320565342114225,0.009931169390130537,0.2280729644410033,0.12767908860452523,0.7719270355589968,0.12767908860452523,0.9212562986414776,0.040002740145138216,0.07874370135852239,0.04000274014513821,0.363221614487147,0.09227825918026221,0.636778385512853,0.09227825918026221,0.997892703176521,0.0022105077895164496,0.0021072968234790274,0.002210507789516449,0.7197880955532939,0.08466838623711202,0.2802119044467061,0.08466838623711202,0.9497252457612415,0.02520451476406774,0.05027475423875851,0.025204514764067737,0.8405170648283065,0.03434128847883179,0.15948293517169349,0.0343412884788318,0,4FGL J0823.7-4838,125.9466,-48.641,265.221,-6.41041,bcu,PMN J0823-4837,0
3FGL J0826.3-6400,-28.4653398,-27.6773851,2.34202,-1.44721643,3.56535166,-0.768878957,-0.576568425,-0.816796467,-0.288140591,-14.649408,UNAS,none,1123.7828,PowerLaw,none,278.437073,AGN,0.959287329848502,0.049857552106390486,0.04071267015149813,0.04985755210639048,0.9857302365096865,0.015359502409981487,0.014269763490313518,0.015359502409981487,0.8781730217649111,0.05912013454680547,0.12182697823508898,0.059120134546805474,0.9982781930429836,0.0023641881027912344,0.0017218069570164298,0.002364188102791236,0.9958895134908513,0.0066066825681925555,0.0041104865091486885,0.006606682568192556,0.9904182418704902,0.010541253626902024,0.00958175812950975,0.010541253626902024,0.9756984208673852,0.012101256517318816,0.024301579132614805,0.012101256517318812,0.9998798021770078,1.907366500380909E-4,1.201978229921074E-4,1.9073665003809266E-4,0,4FGL J0826.4-6404,126.6229,-64.0758,278.50034,-14.67364,bll,SUMSS J082627-640414,0
3FGL J0830.8+2629,-27.6009405,-27.7895582,2.5567951,-0.289932603,4.02859614,-0.700635003,-0.786428499,-0.444462858,-0.999985262,32.552692,UNAS,none,704.4848,PowerLaw,none,197.41391,AGN,0.999606666407861,6.687298476651327E-4,3.933335921390809E-4,6.68729847665134E-4,0.9522461084428667,0.03115554024741465,0.04775389155713334,0.031155540247414654,0.9780505481012818,0.016999893914447707,0.021949451898718185,0.016999893914447704,0.9732103540342102,0.016980900371371985,0.02678964596578976,0.016980900371371985,0.999806435561522,1.9562170365339303E-4,1.9356443847806591E-4,1.9562170365339116E-4,0.9907166912227624,0.008382417680342211,0.009283308777237586,0.008382417680342211,0.9833424120064386,0.007490902886701724,0.01665758799356137,0.0074909028867017205,0.9973893042711963,0.0013906574093638627,0.0026106957288036217,0.0013906574093638638,0,4FGL J0831.4+2631,127.8737,26.5248,197.42659,32.707424,bcu,MG2 J083121+2629,0
3FGL J0838.8-2829,-27.5374518,-27.4460114,2.2250345,1.14398462,3.7597094,-0.515750625,-0.502260193,-0.62592163,-0.946211076,7.8007984,UNAS,none,1097.8082,PowerLaw,none,250.605026,PSR,0.024495144488346093,0.030557966603885368,0.9755048555116539,0.030557966603885368,0.07158400091427254,0.05098393958396964,0.9284159990857275,0.050983939583969635,0.14071758345013752,0.07349157898126264,0.8592824165498626,0.07349157898126264,0.10555983571259483,0.02162510859877247,0.8944401642874052,0.02162510859877247,0.14706204539021628,0.12418257796107941,0.8529379546097837,0.12418257796107941,0.5069437388196145,0.1344999280194293,0.4930562611803855,0.1344999280194293,0.6611590542058579,0.07441964118458372,0.33884094579414215,0.07441964118458372,0.5650410581069388,0.042643275371778006,0.4349589418930612,0.042643275371778006,0,4FGL J0838.7-2827,129.6906,-28.4583,250.57239,7.809594,unk,1RXS J083842.1-282723,0
3FGL J0848.5+7018,-31.4924978,-28.00942,2.0133777,-2.38405164,3.99899244,0.244556997,-0.667437805,-0.346720576,-0.607012531,35.168575,UNAS,none,3640.7893,PowerLaw,none,144.013947,AGN,0.9999611941945266,3.8680939248709525E-5,3.8805805473406214E-5,3.8680939248708624E-5,0.9964965605292261,0.005028278278488002,0.0035034394707740423,0.005028278278488002,0.9985986264621438,0.0025492851367817223,0.001401373537856099,0.002549285136781721,0.9999751323842458,6.165855581073374E-5,2.4867615754267996E-5,6.165855581073255E-5,0.9999303482333163,5.387530101377239E-5,6.965176668368262E-5,5.38753010137723E-5,0.9928609629320547,0.008492860099294345,0.007139037067945327,0.008492860099294345,0.9982157071194989,0.001661541673425161,0.001784292880501023,0.0016615416734251625,0.9999966163415575,7.5395115453456075E-6,3.3836584425183817E-6,7.5395115453453E-6,0,4FGL J0848.7+7017,132.1811,70.2953,144.01358,35.186172,bcu,GB6 J0848+7017,0
3FGL J0855.4+7142,-27.3488892,-27.7450799,2.5718791,0.204434666,4.34361956,-0.589001032,-0.712385272,-0.690280017,-0.999989692,35.225597,UNAS,none,769.328,PowerLaw,none,142.155701,AGN,0.9999439186697441,6.740902485427022E-5,5.608133025581302E-5,6.740902485426997E-5,0.9420906161764556,0.032335721326792057,0.05790938382354441,0.032335721326792057,0.9913203508891955,0.00868678115473103,0.008679649110804686,0.008686781154731028,0.8955168089539517,0.04243012027230921,0.1044831910460483,0.04243012027230921,0.9999546342374716,5.7406471232262533E-5,4.536576252848762E-5,5.740647123226233E-5,0.9879732159929733,0.008608439302236787,0.012026784007026744,0.008608439302236788,0.9890020098424481,0.007015609295228974,0.010997990157551903,0.00701560929522897,0.9909593544702741,0.003064687359570656,0.00904064552972604,0.0030646873595706584,0,4FGL J0855.9+7144,133.9754,71.7419,142.1059,35.248184,fsrq,GB6 J0856+7146,0
3FGL J0900.0+6754,-29.4252222,-28.0613541,2.23863,0.260199307,3.83259726,-0.429501955,-0.631823686,-0.449794527,-0.999950934,36.91735,UNAS,none,1320.7998,PowerLaw,none,146.393066,AGN,0.9927125078285555,0.010452590558140771,0.0072874921714446445,0.010452590558140773,0.8149429935435474,0.09616405776501612,0.1850570064564526,0.09616405776501612,0.8671881363590205,0.07059581489880622,0.13281186364097938,0.07059581489880622,0.7313001513404298,0.10852652641686153,0.2686998486595702,0.10852652641686153,0.9984459849996008,0.0018667572513804266,0.0015540150003992316,0.0018667572513804266,0.9808959753334604,0.009278737499490463,0.01910402466653961,0.009278737499490463,0.952502915155602,0.021986048014391014,0.04749708484439799,0.02198604801439102,0.9693239263304129,0.011410287139108374,0.03067607366958717,0.011410287139108374,256,4FGL J0901.2+6742,135.3164,67.7129,146.58289,37.089233,bll,TXS 0856+679,0
3FGL J0930.7+5133,-31.1312125,-28.1313723,2.068347,-0.736642433,3.49161562,-0.766509338,-0.315413635,-0.457656898,-0.650525519,45.36049,UNAS,none,2638.4187,PowerLaw,none,165.737244,AGN,0.9982630761150619,0.0018844485655236062,0.0017369238849381458,0.0018844485655236075,0.947530110617507,0.044357217952388873,0.05246988938249308,0.044357217952388873,0.994449688320457,0.0067324033706844385,0.005550311679542992,0.006732403370684438,0.9756353204997747,0.018804558564178155,0.0243646795002253,0.018804558564178155,0.999607693084506,4.3127978108157975E-4,3.9230691549397477E-4,4.312797810815806E-4,0.9916789092805323,0.008188654700367231,0.008321090719467754,0.008188654700367231,0.9961663448458252,0.003077571507535218,0.003833655154174732,0.003077571507535221,0.998295016026283,9.67067752654673E-4,0.001704983973716897,9.670677526546743E-4,0,4FGL J0930.5+5132,142.6325,51.5438,165.76929,45.330406,bcu,NVSS J093033+513216,0
3FGL J0931.8+6739,-29.8097649,-28.063395,2.166111,0.079078243,3.78435407,0.099247157,-0.688625735,-0.47883913,-0.538020332,39.773136,UNAS,none,1731.706,PowerLaw,none,145.165649,AGN,0.9998922247995561,1.0541702756470927E-4,1.0777520044392467E-4,1.0541702756470841E-4,0.9667932317606315,0.022916341543465113,0.033206768239368536,0.022916341543465113,0.9968657561740604,0.004414361350839161,0.003134243825939672,0.004414361350839158,0.9637863109547701,0.018542886943334575,0.036213689045229924,0.018542886943334575,0.999907113885324,7.393811715774722E-5,9.288611467593378E-5,7.393811715774703E-5,0.9898001072424445,0.00849412429685624,0.01019989275755555,0.008494124296856241,0.997215624371915,0.002407902112027768,0.002784375628084959,0.0024079021120277733,0.9953741695327595,0.0017101687059432017,0.004625830467240617,0.0017101687059432025,0,4FGL J0931.9+6737,142.9845,67.6213,145.1963,39.792713,rdg,NGC 2892,0
3FGL J0935.1-1736,-31.912352,-27.551961,1.748642,0.386619778,3.50995361,0.998612217,-0.666687778,-0.238439371,-0.453939302,24.695732,UNAS,none,5423.295,PowerLaw,none,250.498856,AGN,0.9988957557665881,0.0014072148624462769,0.0011042442334119813,0.001407214862446278,0.9706102630726124,0.02157366107915154,0.029389736927387475,0.021573661079151544,0.9930403481752459,0.007563459095563099,0.006959651824754126,0.007563459095563098,0.9280464704046156,0.03476284437301949,0.07195352959538429,0.03476284437301949,0.9996676659704559,3.312224067609521E-4,3.3233402954406673E-4,3.312224067609516E-4,0.9801937978759541,0.013712505870032685,0.01980620212404589,0.013712505870032685,0.995959283177372,0.003080969024112964,0.004040716822627853,0.003080969024112966,0.9825053226048528,0.007298006795527047,0.017494677395147123,0.007298006795527048,0,4FGL J0935.3-1736,143.8272,-17.6076,250.5281,24.723257,bcu,NVSS J093514-173658,0
3FGL J0936.3-2114,-31.6488367,-27.7264198,1.8428967,-1.0129563,3.84752982,0.152373365,-0.501674,-0.371054099,-0.437972706,22.432587,UNAS,none,4185.274,PowerLaw,none,253.624924,AGN,0.9995878050969458,4.2150420567380395E-4,4.1219490305423014E-4,4.2150420567380466E-4,0.9946324357592159,0.006216673573441188,0.005367564240783999,0.0062166735734411884,0.9974980150661072,0.003993994085263692,0.002501984933892856,0.003993994085263694,0.9989728279324652,8.778955769575995E-4,0.0010271720675348144,8.778955769576E-4,0.9998103485339115,1.6331525809394265E-4,1.896514660885531E-4,1.6331525809394094E-4,0.9914308529196652,0.009197054176322678,0.008569147080334832,0.00919705417632268,0.997031757092917,0.003610109751387442,0.002968242907083006,0.0036101097513874425,0.9998358896280455,1.3833917870463824E-4,1.6411037195450035E-4,1.3833917870463837E-4,0,4FGL J0936.3-2111,144.091,-21.1974,253.58066,22.459455,bcu,TXS 0933-209,0
3FGL J0937.8-6407,-27.2940274,-27.5211582,2.5450487,0.191909446,3.8035822,-0.565835126,-0.85273163,-0.605144136,-0.412025052,-8.7593565,UNAS,none,718.74866,PowerLaw,none,283.654236,AGN,0.9993098994544368,7.08249376636173E-4,6.901005455632272E-4,7.082493766361742E-4,0.8543765600800959,0.10127712012240016,0.1456234399199042,0.10127712012240016,0.9747846156346484,0.018001084699234334,0.02521538436535172,0.018001084699234338,0.967760067938558,0.017692841265582394,0.03223993206144191,0.01769284126558239,0.9998567877342098,1.2667944176871694E-4,1.4321226579019436E-4,1.266794417687164E-4,0.9772844063664016,0.013578224933385768,0.022715593633598513,0.013578224933385768,0.9923116892471239,0.0045468174178601405,0.0076883107528761705,0.0045468174178601405,0.995936531401775,0.001674070894530785,0.0040634685982250136,0.0016740708945307847,1,4FGL J0938.9-6403,144.747,-64.0518,283.69522,-8.627546,bcu,1RXS J093850.5-640334,0
3FGL J0937.9-1435,-31.2349783,-27.7251699,1.889783,0.601943209,3.92685566,0.99966151,-0.399602343,-0.41805572,-0.771519593,27.203981,UNAS,none,3530.1282,PowerLaw,none,248.506927,AGN,0.997023593308299,0.00386950029872695,0.002976406691700932,0.0038695002987269513,0.9239795543937082,0.051585792938798135,0.07602044560629173,0.051585792938798135,0.9766138974158463,0.024186608064473408,0.02338610258415378,0.024186608064473408,0.8284389721658372,0.06150368803865768,0.17156102783416283,0.061503688038657675,0.9990915973313278,0.0011526468188182849,9.084026686722444E-4,0.0011526468188182845,0.967896418682812,0.018956136584083585,0.03210358131718807,0.018956136584083585,0.9850560654043613,0.01606731700390785,0.01494393459563872,0.016067317003907847,0.9662304405334926,0.012476498854428255,0.033769559466507344,0.012476498854428256,0,4FGL J0937.9-1434,144.4751,-14.5706,248.47757,27.215918,bcu,NVSS J093754-143350,0
3FGL J0946.2+5209,-26.3998441,-28.0625171,2.7351112,0.646772978,3.97688541,-0.724586284,-0.725898923,-0.998114934,-0.998505906,47.513985,UNAS,none,438.75192,PowerLaw,none,163.97554,MIXED,0.9982657893087847,0.0019334852562943405,0.001734210691215275,0.00193348525629434,0.6853744689024941,0.12680861652720402,0.3146255310975058,0.12680861652720402,0.9512997567111656,0.02689525337393555,0.04870024328883438,0.026895253373935543,0.2217416267870729,0.08740350674461982,0.7782583732129271,0.08740350674461982,0.9989684326930116,0.001666377268661328,0.0010315673069883774,0.0016663772686613268,0.9439453461610479,0.023012645599000084,0.056054653838952265,0.02301264559900008,0.9768392130701634,0.00991609017741538,0.02316078692983667,0.009916090177415383,0.8739585900621766,0.03825707341718398,0.1260414099378235,0.03825707341718398,0,4FGL J0945.2+5200,146.3162,52.0053,164.25072,47.406357,fsrq,WISE J094452.09+520233.4,2
3FGL J0952.8+0711,-32.3948086,-27.7073303,1.69938,0.322477407,3.67691947,0.999193165,-0.031945438,-0.360698323,-0.429566987,43.266056,UNAS,none,5919.232,PowerLaw,none,229.72258,AGN,0.9992698017250486,7.742910974061799E-4,7.301982749514286E-4,7.74291097406181E-4,0.9806446303869792,0.0145774983067731,0.019355369613020854,0.0145774983067731,0.9968537580715815,0.004495586856041631,0.003146241928418552,0.004495586856041632,0.9535575150341181,0.024819639481063235,0.04644248496588197,0.024819639481063235,0.9997726622252713,2.3937380227978384E-4,2.2733777472878618E-4,2.3937380227978435E-4,0.9863102470472501,0.010800157663891105,0.013689752952749917,0.010800157663891105,0.99626014557798,0.0032989027242441237,0.003739854422020073,0.003298902724244125,0.9901517646778007,0.00436197561667466,0.009848235322199243,0.0043619756166746616,0,4FGL J0952.8+0712,148.2194,7.2141,229.70586,43.275387,bcu,SDSS J095249.57+071329.9,0
3FGL J1008.6-5706,-26.8895286,-26.1592983,2.5090494,0.427907321,3.70298365,-0.655550688,-0.702343777,-0.861206654,-0.548394749,-0.94378966,UNAS,none,1197.5199,PowerLaw,none,282.197784,MIXED,0.1476563579154995,0.19456788580195258,0.8523436420845005,0.19456788580195258,0.31676905920369,0.1385292730406095,0.6832309407963101,0.1385292730406095,0.44844035681091177,0.12286477878150026,0.5515596431890881,0.12286477878150026,0.5716246206915687,0.1486049374437212,0.4283753793084313,0.1486049374437212,0.4378512806477301,0.3154293553249683,0.5621487193522698,0.3154293553249683,0.9156344626955628,0.047292159191480665,0.08436553730443719,0.04729215919148067,0.5503070185846998,0.11862224524414972,0.4496929814153001,0.11862224524414972,0.9285165527080285,0.06435605847359475,0.07148344729197156,0.06435605847359475,4,4FGL J1008.1-5706,152.0435,-57.1029,282.1348,-0.97617835,unk,1RXS J100718.2-570335,258
3FGL J1013.4-4008,-29.5989072,-27.665467,2.2513545,-0.503352451,3.77497339,-0.603170917,-0.764549231,-0.413727575,-0.450289037,13.3537445,UNAS,none,1645.223,PowerLaw,none,272.957672,AGN,0.9997428342997928,2.2418953961113498E-4,2.571657002072938E-4,2.2418953961113542E-4,0.9882880733741328,0.009186412771562541,0.011711926625867104,0.00918641277156254,0.9799542010234239,0.021499368905295527,0.020045798976576015,0.021499368905295524,0.9948729731029916,0.0032620289907307884,0.005127026897008357,0.003262028990730788,0.9997520497548994,0.003948901068139908,2.479502451005852E-4,0.003948901068139906,0.9901902364481411,0.009798189113638722,0.009809763551858924,0.009798189113638724,0.9908326561204891,0.01274847562054911,0.009167343879510898,0.012748475620549107,0.9993361691150299,3.6269826074610743E-4,6.638308849701807E-4,3.626982607461086E-4,256,4FGL J1013.4-4006,153.3688,-40.1079,272.93286,13.388401,bcu,NVSS J101319-400549,0
