Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O
3FGL J1131.4+3819,0.9991347685944998,0.0013244824597444893,0.0008652314055002889,0.0013244824597444897,0.8210788625076743,0.0802708651693711,0.17892113749232572,0.0802708651693711,0.9440450242366851,0.03395500251457408,0.05595497576331483,0.03395500251457407,0.5622564366418655,0.11490059739196969,0.4377435633581343,0.11490059739196969
3FGL J1131.9-0503,0.9996280549548605,0.00033624901672496906,0.00037194504513942864,0.0003362490167249671,0.9883811149166901,0.011230789016802908,0.011618885083309997,0.011230789016802906,0.9721587637106083,0.02027375499743674,0.027841236289391738,0.02027375499743673,0.9996216960362155,0.0005598983241563996,0.000378303963784493,0.0005598983241563966
3FGL J1132.7+0034,0.999354292111534,0.000609120118573409,0.0006457078884659212,0.0006091201185734077,0.9634748727564889,0.023563193749877708,0.03652512724351134,0.023563193749877708,0.9888127890224471,0.011654572361797797,0.011187210977552918,0.011654572361797788,0.9319046887532851,0.032692060000787594,0.06809531124671471,0.032692060000787594
3FGL J1132.8+1015,0.9999543595279046,4.889654933605841e-05,4.564047209534756e-05,4.889654933605942e-05,0.9906221100936076,0.008868655452952467,0.009377889906392248,0.008868655452952465,0.9866069700906172,0.013445397064923004,0.013393029909382662,0.013445397064923004,0.9999036878112809,0.00018557549607233124,9.631218871879143e-05,0.0001855754960723306
3FGL J1136.1-7411,0.807696312433892,0.1760636731791068,0.19230368756610805,0.1760636731791068,0.10915907852395978,0.06669549023068343,0.8908409214760402,0.06669549023068343,0.6655631651420476,0.09211987415140306,0.3344368348579524,0.09211987415140305,0.18078453651680831,0.047621786815517896,0.8192154634831917,0.047621786815517896
3FGL J1136.4+3405,0.9999947890467185,5.848060430453886e-06,5.210953281630613e-06,5.8480604304532065e-06,0.9808219731586141,0.01902664207628862,0.019178026841385736,0.01902664207628862,0.99594446043068,0.005095443611734156,0.004055539569320059,0.00509544361173416,0.9995160877444911,0.0006744686325097844,0.000483912255508919,0.0006744686325097845
3FGL J1136.6+6736,0.9995939762911502,0.0003387692172758891,0.00040602370884981753,0.0003387692172758904,0.9656564385398727,0.025855917028961752,0.034343561460127424,0.025855917028961745,0.9989315661974788,0.0023782672482126053,0.0010684338025210422,0.002378267248212602,0.9614686990448832,0.01813123155362398,0.038531300955116775,0.018131231553623985
3FGL J1136.6+7009,0.9988390000901248,0.0011282375273478755,0.0011609999098751778,0.001128237527347878,0.9888677018509061,0.01068416721694257,0.01113229814909391,0.010684167216942571,0.984115381483795,0.017199366305816144,0.0158846185162049,0.01719936630581614,0.9986131394330994,0.0018904979423393635,0.0013868605669006297,0.0018904979423393629
3FGL J1136.6-6826,0.9990377572145681,0.0010509866232458849,0.0009622427854319735,0.0010509866232458866,0.8122738622707745,0.12824090151631382,0.18772613772922547,0.12824090151631382,0.9745617179338787,0.016933110600979975,0.025438282066121483,0.016933110600979982,0.975112533214446,0.021567324145103546,0.024887466785553924,0.021567324145103546
3FGL J1136.9+2551,0.9902516326008298,0.010381773843956853,0.009748367399170201,0.010381773843956853,0.979050941046519,0.02820070534855621,0.020949058953480863,0.028200705348556215,0.9643302629777125,0.022159449824150218,0.03566973702228741,0.02215944982415023,0.9317947803068536,0.07370396998318905,0.06820521969314655,0.07370396998318905
3FGL J1138.2+4905,0.9966685335647529,0.003828593642979177,0.003331466435247211,0.0038285936429791763,0.9910919238561701,0.015180179661775024,0.008908076143829952,0.01518017966177502,0.9141397843634582,0.036914404320714155,0.08586021563654175,0.03691440432071416,0.9999911997955205,4.777964705619826e-05,8.800204479567532e-06,4.7779647056195724e-05
3FGL J1140.4+1529,0.9992742105216387,0.0007481117187682717,0.0007257894783611332,0.0007481117187682695,0.9951148338657285,0.008149821752813993,0.004885166134271363,0.008149821752813997,0.9939654804049723,0.009121232561691254,0.006034519595027761,0.009121232561691254,0.9999990752092822,4.7773299195627405e-06,9.247907178837265e-07,4.777329919564345e-06
3FGL J1141.2+6805,0.9995704581050843,0.0004132366957539856,0.000429541894915633,0.0004132366957539848,0.9690580900449901,0.02556256114616753,0.030941909955009905,0.025562561146167527,0.997060419566994,0.004857697566610112,0.0029395804330060987,0.004857697566610123,0.9626660907291958,0.028735143815614258,0.0373339092708042,0.028735143815614258
3FGL J1141.6-1406,0.9999262751420621,5.299008336608614e-05,7.372485793794031e-05,5.299008336608493e-05,0.9702856124308489,0.025378374367061318,0.029714387569151124,0.025378374367061318,0.9984784679891843,0.0023018790969209736,0.001521532010815753,0.0023018790969209705,0.9908304500230922,0.006111951619551327,0.009169549976907845,0.006111951619551326
3FGL J1142.0+1546,0.9995275061302328,0.000526086232125764,0.000472493869767176,0.0005260862321257638,0.9904876406262245,0.010808580449313559,0.00951235937377543,0.010808580449313559,0.9780431829843261,0.017809935160530015,0.021956817015673886,0.017809935160530015,0.9998816777971752,0.00034496810418313263,0.00011832220282490647,0.0003449681041831298
