GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,Source_Name,CLASS1,CLASS2,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
279.1443,-38.551704,-21.14334607769735,2.3866549,0.055462845,0.01903793,0.639131,-0.64059556,-0.4688754,6.0787203E-4,-0.71610075,-0.6398397,-0.62112343,-0.8145258,2.4921000484801854,6.9287783377193986,4FGL J0427.8-6704,LMB,OTHER,PowerLaw,0.028382856,0.08509205,3FGL J0427.9-6704,1SXPS J042749.2-670434,1.0,0.0,0,0.9985793330247293,0.0014206669752858826,0.9981758235022906,0.0018241764977084563,0.9988181652922934,0.0011818347077063572,0.9945308235763722,0.005469176423627793,0.0,0.0,0.0,0.0
155.99199,4.6304154,-21.431833504420233,2.6590981,0.18243778,0.3448271,3.1138587,0.23668213,-0.31774235,0.015171907,-0.7242995,-0.87309086,-0.9039322,-0.99609035,2.8582077762307727,6.6930895640419354,4FGL J0452.9+5117,spp,OTHER,LogParabola,0.161586,1.0157055,,SNR G156.2+05.7,0.8,0.0,0,0.9838991988147263,0.016100801185252926,0.9686475401921208,0.03135245980788067,0.9464310823990283,0.05356891760097123,0.9398684936184011,0.06013150638159883,0.0,0.0,0.0,0.0
160.36945,2.6909337,-19.599173863396782,2.378838,0.06906386,0.16561621,5.1052694,-0.03727412,-0.32645833,0.0014100668,-0.71376896,-0.6425872,-0.84830004,-0.81155616,2.3525548468881703,6.733471937003187,4FGL J0500.3+4639e,SNR,OTHER,LogParabola,0.04395271,0.116817094,2FGL J0503.2+4643,HB 9,,,0,0.725395004410156,0.2746049955898481,0.5366577716783161,0.4633422283216845,0.6920710935733327,0.30792890642666704,0.6946335078172442,0.3053664921827548,0.0,0.412,0.0,0.002
158.98521,7.3269634,-22.57101842746687,2.1176195,0.7015196,0.7394069,2.4041038,-0.9995442,0.9998024,0.012732412,-0.61142325,-0.27327302,-0.8990316,-0.10302374,1.8925413187739026,7.9607410987153155,4FGL J0517.9+5030,spp,OTHER,PowerLaw,0.9365509,2.0850055,,SNR G159.6+07.3,0.8,0.0,0,0.9986110695731444,0.00138893042685197,0.931308772142576,0.06869122785742403,0.9251067857147841,0.07489321428521663,0.9540077655992387,0.04599223440076099,0.0,0.0,0.0,0.0
279.35507,-33.386795,-18.129472308932037,2.186611,0.024244213,0.16982087,14.141007,-0.13044882,-0.29326144,6.716066E-4,-0.59227926,-0.6458716,-0.82320917,-0.23658988,2.253520786250972,7.066045464933867,4FGL J0519.9-6845e,GAL,OTHER,LogParabola,0.016041523,0.054799587,3FGL J0526.6-6825e,LMC,,,516,0.03227903697064519,0.9677209630293631,0.09301968039794274,0.9069803196020568,0.006944541285978635,0.9930554587140211,0.37183147301664976,0.6281685269833502,1.0,1.0,1.0,0.971
187.42412,-11.330111,-22.13192671411809,2.23058,0.3753365,0.9783059,1.9986765,0.82504565,-0.7793085,0.0010154479,-0.33206767,-0.5279931,-0.7864454,-0.56954885,4.022998209183056,7.73026038033591,4FGL J0521.2+1637,css,OTHER,PowerLaw,0.21498287,0.20545678,,3C 138,0.99609286,0.99724627,0,0.9889455361526123,0.011054463847414105,0.9981295661424189,0.0018704338575823885,0.9961891406369444,0.003810859363056516,0.9610071490692259,0.03899285093077417,0.0,0.0,0.0,0.0
240.6185,-32.721592,-19.295520559119293,2.4568033,0.020236928,0.07603031,4.9887667,-0.27981958,-0.57773316,4.322597E-4,-0.7402816,-0.7212267,-0.74661607,-0.54547846,6.516926682627485,5.984424146547936,4FGL J0522.9-3628,AGN,OTHER,LogParabola,0.010739572,0.031040194,3FGL J0522.9-3628,PKS 0521-36,1.0,0.9998326,0,0.9994753108421788,0.0005246891578053069,0.998863978030531,0.001136021969468049,0.9999469956849042,5.300431509645263e-05,0.9933789290498635,0.006621070950136379,0.0,0.0,0.0,0.0
228.18494,-29.828896,-19.9292276692066,2.0703573,0.06657035,0.42608765,12.526176,-0.23410994,0.0376316,0.001379479,-0.31656882,-0.5760773,-0.9347003,-0.9999939,1.4769846355767198,7.060908890473354,4FGL J0523.3-2527,bin,OTHER,LogParabola,0.049382307,0.15023309,3FGL J0523.3-2528,CRTS J052316.9-252737,,0.0,0,0.0017261936341009343,0.9982738063658889,0.07337367620114141,0.926626323798859,0.00892193284935372,0.9910780671506466,0.01672386112585536,0.9832761388741451,1.0,1.0,1.0,1.0
226.91878,-29.202547,-22.73279243637723,2.7103372,0.12596004,-0.081738904,0.9143782,-0.33572048,-0.77571964,7.232767E-4,-0.65511024,-0.84006464,-0.44498488,-0.99998605,2.5856640498461774,6.580444388780387,4FGL J0524.4-2413,glc,OTHER,PowerLaw,0.07547678,0.13147476,,NGC 1904,0.9633442,0.8323558,1,0.9997027023097463,0.00029729769023543177,0.998416255491785,0.0015837445082145377,0.9996369774729553,0.00036302252704472227,0.9975365912945099,0.0024634087054896375,0.0,0.0,0.0,0.0
161.3627,7.0529943,-22.627857532337707,2.02089,0.42602834,0.9890646,3.5562277,-0.8054716,-0.9999857,0.0013047012,0.9997895,-0.00713369,-0.8825434,-0.99999756,2.8279832201832784,8.490058554510167,4FGL J0524.7+4824,spp,OTHER,LogParabola,,0.16841847,,SNR G159.6+07.3,0.8,0.0,2048,0.995240735389557,0.00475926461042679,0.9769093092566682,0.02309069074333258,0.9732859909739462,0.02671400902605415,0.9508798666842433,0.049120133315756626,0.0,0.0,0.0,0.0
