Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,OTHER_BDT_O,OTHER_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,OTHER_NN_O,OTHER_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,OTHER_RF_O,OTHER_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,OTHER_LR_O,OTHER_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD,Missing_val_flag
3FGL J2339.6-0533,81.33250427246094,-62.47116470336914,-24.22796310010426,-27.302021859984517,2.162950891902676,3.691398270959431,2.0299246644265514,-0.376829648,-0.357418978,-0.555655224,-0.888389316,PSR,PSR,0,0.005377212595677072,0.00407616744385146,0.9851400581210331,0.011881782471750748,0.009482729283289925,0.008908303354811551,0.031928348716715696,0.08302106877641527,0.8171770325779665,0.20921290780132334,0.15089461870531787,0.1642255093734668,0.06683630934325278,0.03339576030857596,0.8608600534837357,0.05091944157537228,0.07230363717301141,0.035042728861588116,0.026797882930449792,0.017618961436303593,0.8746395890341528,0.06006206380743032,0.09856252803539726,0.05106993404092718,0.0023143249028594486,0.0025985870537494522,0.9928511325098741,0.005544080098309309,0.004834542587266541,0.0037107738872473725,0.057336580546440884,0.13536322546954335,0.8136333224599118,0.213837757173643,0.12903009699364726,0.12671625764743946,0.11549722152749137,0.04454453691886077,0.8222255825926778,0.05664422802496193,0.06227719587983078,0.032149684009988154,0.05010618897838296,0.019219799319429413,0.8869242684350821,0.038598090909819076,0.06296954258653494,0.02717225523413726,0
3FGL J2340.7+8016,119.8452377319336,17.82508087158203,-24.296550285396517,-27.140815947523862,0.8877350741191544,3.9147281597250254,1.9157081842422485,-0.195375116,-0.519439994,-0.393431437,-0.509769884,AGN,bll,0,0.9902410293923883,0.006130214287481,0.0062277260781065024,0.004182355171015004,0.003531244529505339,0.003353069522995151,0.8854399068310221,0.15157037275244342,0.058839499249146485,0.07449403873286538,0.05572059391983124,0.10008287004470383,0.9230032130593327,0.02911119058479465,0.03167702776766109,0.016478106335908224,0.04531975917300609,0.021330163117018505,0.6454302766191705,0.09234131015430128,0.09029708042076615,0.057789498065947284,0.2642726429600633,0.08358122400900878,0.9943435851154856,0.0038633680700226438,0.004010020716987697,0.003075559333124592,0.0016463941675267362,0.0013815440934617507,0.9533226501195655,0.07349671145449929,0.025603407782071777,0.037415198147083585,0.0210739420983625,0.045405738170798106,0.9589551836180108,0.01940192183284423,0.018793098863068264,0.010666521961683644,0.022251717518920862,0.013954042829260693,0.8351896966055395,0.038127754733340846,0.07066120844564898,0.02075128249607287,0.09414909494881143,0.030668987864252893,0
3FGL J2343.6+1551,100.00186920166016,-43.97165298461914,-26.25276275844222,-27.828794931318487,0.8124675225551733,4.019244824894181,2.664867401123047,-0.647291121,-0.90300885,-0.50920261,-0.669614375,AGN,fsrq,0,0.9986664366168369,0.0015293304659336226,1.603758168144227E-4,2.1868258306278698E-4,0.0011731875663487893,0.0014516864586389781,0.9716696507026413,0.02395941900176725,0.006327028019083782,0.008629975804176735,0.022003321278274944,0.019154178033869387,0.9421005686529919,0.020399520407703594,0.017384451084439357,0.009625774152910518,0.04051498026256887,0.016254735942921237,0.9265061124592247,0.03900638972056626,0.012548051902758841,0.011984386246301647,0.06094583563801649,0.034562182328859326,0.9993247740042206,7.189189090862788E-4,1.005445457758159E-4,1.6884839737032125E-4,5.746814500037342E-4,6.187398686256086E-4,0.990688903351189,0.007558881287641642,0.002529849209253143,0.0023220189528231606,0.006781247439557966,0.006086923185993299,0.9772417396707421,0.010379788147197862,0.00831385766177456,0.006783702286417444,0.014444402667483446,0.007070319827315302,0.9794527005289116,0.010514876960931683,0.009581894216595443,0.005034916711828563,0.010965405254492933,0.007706953423568559,0
3FGL J2343.7+3437,107.45391845703125,-26.19870376586914,-26.288595154242664,-27.736688005763753,-0.016444690777113767,3.9397095952927135,1.754393219947815,-0.999992959,0.999832621,-0.22197215,-0.292464705,AGN,bll,0,0.9994908256328981,3.388909011421294E-4,1.161786125679427E-4,8.165292978596965E-5,3.929957545338072E-4,3.0563081003551467E-4,0.9800124341725853,0.02114184435105525,0.004636808213776917,0.007343688464177349,0.015350757613637836,0.01781852191881749,0.968054658872926,0.015293370231452517,0.00832241016726486,0.003390652665870154,0.02362293095980928,0.014423334505107249,0.9883568987549026,0.009661796855511271,0.001903850121438452,0.0016928850544032327,0.00973925112365895,0.009287003688398096,0.9996585363382638,2.834411469596727E-4,7.33977173363829E-5,5.1440239764169865E-5,2.6806594439978423E-4,2.558540438121691E-4,0.9939758521008565,0.004586847100952308,0.0016191203144422421,0.0012964951123012592,0.004405027584701277,0.0037209528092876872,0.9829116068991468,0.009570984819088347,0.00532229171431174,0.003100821729545438,0.011766101386541591,0.008827621910709607,0.9971537739055744,0.0015830467458433823,8.022873785684322E-4,4.1774157738001404E-4,0.002043938715857104,0.00141882013522428,0
3FGL J2344.4+0549,94.27424621582031,-53.26987075805664,-26.207073098471145,-27.717098981307416,0.5763677335352869,3.5726733266637343,2.1931376457214355,-0.600067661,-0.059372671,-0.593743224,-0.99857648,AGN,bcu,0,0.9300795058278643,0.049330940020476714,0.04313950940155428,0.04031610374571283,0.026780984770581624,0.027936981279344266,0.43244018226038666,0.23767863494064126,0.3439928604292046,0.1983743877090393,0.22356695731040874,0.11621024351521358,0.7469539356989302,0.06488881885649937,0.1577285388758793,0.052192886245727675,0.0953175254251905,0.036263552802632354,0.502599984603333,0.11196848343074686,0.35444297611926107,0.13365484647868603,0.14295703927740583,0.06628313665237183,0.9535088895709323,0.034353270515906004,0.029104928793307745,0.024406978077800543,0.01738618163576,0.018633031759473062,0.6462947027513563,0.19165053866671453,0.2316348633538418,0.15418400490876538,0.1220704338948019,0.06493135767286655,0.8218174978031533,0.04922582841352216,0.12319426857300933,0.04027935645114876,0.05498823362383743,0.026767318246611157,0.7749389414083515,0.06067614667072291,0.1631025126497278,0.06061904238551668,0.06195854594192077,0.02368965554130018,0
3FGL J2345.2-1554,65.69719696044922,-70.98567962646484,-23.020478226383386,-26.557096447494065,1.8371570090102347,7.746818152877716,1.9202451592448022,-0.448336981,-0.571076184,-0.547086048,-0.690276572,AGN,FSRQ,0,0.9908948700412682,0.012023295680662247,3.53764801957319E-4,3.6940795355041407E-4,0.008751365156774491,0.011965846260579128,0.9879666895165057,0.013780724990261778,0.002407533977234016,0.00490751354822453,0.009625776506260276,0.011015860902687611,0.8235481698733906,0.06310710823767268,0.043825080208190224,0.02654215071615339,0.13262674991841905,0.055492942988710915,0.9958912198707172,0.006322695053464863,3.4961255827336453E-5,1.8597358353267496E-4,0.004073818873455597,0.006313535255292455,0.9959892482992071,0.00639271722551865,2.3540869463438736E-4,4.2923308346564775E-4,0.003775343006158473,0.006278120361710045,0.9963565788714703,0.0033591463709315337,8.876179866131045E-4,9.441587032999888E-4,0.0027558031419165677,0.002602320225571807,0.8409401659179288,0.05590471339345874,0.05253194274747566,0.031411122788183574,0.1065278913345955,0.04391240035238376,0.9990581401787353,0.001309499615890485,3.310461396026181E-5,8.608629376900594E-5,9.087552073043821E-4,0.0012767792076376742,0
3FGL J2346.7+0705,96.00115203857422,-52.36837387084961,-25.16525756927084,-27.192943706131906,-1.05929917195239,3.990573511455184,1.778723955154419,0.98016432,-0.715665404,-0.140357723,-0.37962534,AGN,bcu,0,0.9975992685643883,0.002294678220837226,2.0614089800870196E-4,1.6188330126294006E-4,0.002194590537602878,0.002259964841176648,0.987896447514077,0.010138889164216087,0.002070459506416779,0.002242005665591105,0.010033092979506194,0.00893555618428376,0.9410979648567522,0.024368146444766852,0.01568196758275052,0.008373467565704753,0.04322006756049712,0.021474473798941178,0.9150011757983998,0.04045208166473545,1.6876206573008807E-4,2.082072945628853E-4,0.08483006213587004,0.040421537760163204,0.9989741734675016,9.038782709596112E-4,2.0651707253151866E-4,1.6867445373532726E-4,8.193094599669531E-4,8.147551993597288E-4,0.9958625648382717,0.003251887651826929,9.607564136150195E-4,9.520636454723899E-4,0.0031766787481132637,0.002572299243896504,0.9756863177599073,0.0112511259654127,0.00916656415596074,0.005377755944752999,0.015147118084131921,0.00943048522558944,0.9743776145958064,0.011342152575867771,1.0013629798192028E-4,8.554374058526892E-5,0.02552224910621161,0.011324237126655347,0
3FGL J2347.0+5142,112.88900756835938,-9.904081344604492,-24.21732328188798,-26.913573652204793,-1.1208283546256885,4.614814236621175,1.7824878692626953,-0.379382925,-0.391212087,-0.467519832,-0.366996468,AGN,bll,0,0.9927202753922914,0.005678500873311899,3.734058557472837E-4,3.0519944181668174E-4,0.00690631875196157,0.00556946934805098,0.9642449346917237,0.038235736165339755,0.006189434039661558,0.007951728004033307,0.0295656312686147,0.03357372177174409,0.9329015624891113,0.03229870215999107,0.0162153689260998,0.011989557267036002,0.050883068584788936,0.028009204429981213,0.9707978104919558,0.01510836298573758,1.4651402440528377E-4,2.0718235182222514E-4,0.029055675483638837,0.0150599346860511,0.9979773199541502,0.0013546565158374883,1.876912362226198E-4,1.3473925781786074E-4,0.0018349888096269571,0.0012750634561903235,0.9842139367085162,0.023505413797101197,0.002729130987105673,0.0028684650084708605,0.013056932304378016,0.02114944920691857,0.9762199850033422,0.012513857750268736,0.008509108612325208,0.0069055259896412405,0.015270906384332596,0.00957307752883595,0.9909232373626246,0.0041786879465038175,3.990313227115665E-5,3.93326720195951E-5,0.009036859505104456,0.004172320211334473,0
3FGL J2347.9+5436,113.74404907226562,-7.129477500915527,-26.52111574875086,-27.699958876738055,-3.7099362519049746,3.6012359901368924,1.7333778142929077,0.993158729,-0.384591322,-0.78398956,-0.066404806,AGN,bcu,0,0.9783369707345004,0.018748263420792124,0.003989881809830049,0.004280697765380957,0.017673147455669457,0.01766944280928852,0.954081515224276,0.0848600984590085,0.006556504306729152,0.012276472635353555,0.03936198046899489,0.07809112174612348,0.9153560377370717,0.02723724988732183,0.031728126504023665,0.013855581233511173,0.052915835758904656,0.020327841568244076,0.9918506492712487,0.013365920186681457,1.1427470477264742E-5,3.977066301252749E-5,0.0081379232582741,0.013364058144561366,0.9917840683707141,0.00643843407089132,0.0017201532203584948,0.002031263870095494,0.006495778408927453,0.005673456421759095,0.9839334422302092,0.029479838573038947,0.0029383095070163226,0.004611687812022057,0.013128248262774655,0.026566401486334768,0.9622067525542845,0.012722204178206409,0.01721874811899722,0.008316434232186882,0.02057449932671824,0.00839628786424363,0.9985511015514703,0.0019642723128067527,2.7541495111982416E-7,7.399747699904071E-7,0.001448623033578581,0.001964087224547157,0
3FGL J2348.0-1630,65.57959747314453,-71.87971496582031,-24.250132071626336,-27.08980224438498,0.7822245937247865,5.850685272240015,2.202845573425293,-0.358555681,-0.664926345,-0.471343474,-0.706029226,AGN,fsrq,0,0.9994962018421836,3.670184749105797E-4,9.194641925429537E-5,8.225033178760282E-5,4.1185173856223575E-4,3.294080269798817E-4,0.9880968421003054,0.012358568101028786,0.0022532904233074054,0.00460243533549502,0.009649867476386983,0.009229520112251281,0.9605100251574832,0.017617486119557536,0.013978588415896318,0.008759907521255217,0.025511386426620427,0.013935131601479968,0.9804093123149813,0.014459509200484501,2.6639417460441E-4,3.6658167829895687E-4,0.019324293510414304,0.014404534894492511,0.999747872501094,1.4871667956937602E-4,7.705875939650741E-5,5.613591360987173E-5,1.7506873950955522E-4,1.130024053981377E-4,0.9961395074557402,0.003171393738559181,9.496571133092035E-4,0.0010468687921373133,0.0029108354309504707,0.0023562819455706695,0.9792051393326325,0.010588573382152999,0.008192923478401455,0.006069652203330438,0.012601937188966092,0.008423581263687873,0.9956907723825748,0.0026436867002202313,2.1227009179593107E-4,1.5516826030785466E-4,0.004096957525629352,0.0026240127479259493,0
3FGL J2348.4-5100,325.2842712402344,-63.297142028808594,-26.257182344805578,-27.955106950501243,0.7022545377404781,4.121258952465644,2.3056912422180176,-0.581131068,-0.526380437,-0.754709854,-0.999920584,AGN,bcu,0,0.9818837698668154,0.01486797543599077,0.015423367155542763,0.014207339019184109,0.002692862977641924,0.00212804928831887,0.9154398847727399,0.05945796147777325,0.029036643340701905,0.02651432908432808,0.055523471886558054,0.04301732380437848,0.8803198517187112,0.04279953863210332,0.08375149745436541,0.03502284723548082,0.03592865082692343,0.015858887710618455,0.8258325403811425,0.05518913038193575,0.09335760291799369,0.03927973949540054,0.08080985670086378,0.038944380784992315,0.9931667470820648,0.005361525599276203,0.0055510139497007855,0.004990267884447588,0.0012822389682344301,8.820137753946945E-4,0.9688101872785063,0.019932743955550628,0.013114143770469305,0.010816577700841684,0.018075668951024314,0.011930587384625328,0.9410200901670946,0.023222072918465436,0.043250131651596045,0.019334239585536955,0.015729778181309318,0.008018684737146047,0.9499228080981879,0.015522520493384323,0.03160330267391891,0.009157568219202132,0.01847388922789331,0.01129911030177615,0
3FGL J2350.4-3004,16.939870834350586,-76.2996597290039,-25.897466471514832,-27.76125936421627,-0.8758937133932431,4.245922245661859,2.0805115699768066,-0.727978087,-0.417467549,-0.679769367,-0.324422227,AGN,bll,0,0.9991611520464593,5.655565424159009E-4,1.3877404590643662E-4,1.137263906056248E-4,7.000739076343396E-4,5.19725851462272E-4,0.9890449493860837,0.009992713019593279,0.0018996427091948472,0.002237714388990481,0.0090554079047214,0.008417705922264297,0.9769527370429958,0.008168701168824333,0.009388645842751247,0.004838297189525297,0.013658617114252918,0.005407014187830373,0.9864721436590319,0.008506858553994684,1.6657753975199676E-4,2.3112778435994253E-4,0.013361278801215952,0.00846689048591634,0.9995399731531109,3.440302780085261E-4,9.325230730548791E-5,7.370660083213267E-5,3.667745395835765E-4,3.095825013432669E-4,0.9964854334671773,0.0029103242139218717,8.353555204535139E-4,9.127093445914402E-4,0.0026792110123692236,0.0022496059467754523,0.9890073462448826,0.004600903026560268,0.005226166205169224,0.0030226817078956927,0.005766487549948138,0.0027222287331237125,0.9974998311790187,0.001480251414693903,3.6643999196358596E-5,3.0853945512483715E-5,0.00246352482178498,0.0014702499057939874,0
3FGL J2352.0+1752,103.54190063476562,-42.744388580322266,-25.909812323991922,-27.740452512298507,0.3333618149495575,4.031828801325136,2.0136497020721436,-0.845453995,-0.077846628,-0.456684037,-0.71972073,AGN,bll,0,0.9964075185314224,0.003399486275990889,9.909924140736918E-4,0.0010945410287415659,0.00260148905450396,0.002747974599092596,0.957836793418501,0.031234120263327232,0.0095583393367728,0.008395139113531498,0.0326048672447261,0.02669336993558926,0.9608713366823807,0.0163794587297413,0.012925825392235512,0.005918108785636897,0.026202837925383908,0.01341491978891579,0.9274315210353045,0.029501490775403476,0.01917064736403461,0.012052534060226775,0.053397831600660854,0.02431803503563228,0.9986334631379374,0.007489251631655407,4.332384676725201E-4,0.0027910580063701487,9.332983943901188E-4,0.004716748889494891,0.9889137894685561,0.00830364546212746,0.0029687597793085873,0.0020573675054015236,0.008117450752135116,0.007045129043355201,0.984792209675263,0.005809786632597643,0.006139120975952681,0.0027165174610553574,0.009068669348784177,0.004803145022768599,0.9782091302622976,0.007644683036562724,0.008065142837286208,0.002607082783821848,0.013725726900416084,0.006383859313096773,0
3FGL J2353.3-4805,327.45111083984375,-66.18382263183594,-26.685314285417213,-28.03140705783524,0.8251162182897824,3.354385202312104,2.0104830265045166,-0.878679214,0.458408757,-0.381402543,-0.659517041,AGN,bcu,0,0.9951874008449975,0.004051362231972942,0.001723280166441601,0.0020439264106617613,0.0030893189885608536,0.002977699759240784,0.7955957154120517,0.16650763112297015,0.09973547473152851,0.1073222085248357,0.10466880985641994,0.08688255723077598,0.9266921846200818,0.03214020990345071,0.0319524527442347,0.020424369457390224,0.04135536263568344,0.01876334972033356,0.734672318893976,0.1054827527379125,0.1956195006748244,0.10024179364566498,0.06970818043119965,0.04577327521919054,0.9958073441286321,0.00368651268835946,0.0012734177581233326,0.0016028116868246922,0.002919238113244498,0.002807632283307786,0.933767266061954,0.05731219449343934,0.03383430175891164,0.03581978622505431,0.03239843217913421,0.02619550107448259,0.9668784045858634,0.01463089785108765,0.01768933896655689,0.011935692202971675,0.015432256447579805,0.005925674518295386,0.8890986255986427,0.036442828311872,0.09135861472751224,0.03218444833526116,0.01954275967384507,0.011209784356294206,0
3FGL J2353.6-3037,14.083122253417969,-76.880615234375,-25.961318488204725,-27.740713090454435,-2.2553203698141266,4.059862087069676,2.282435417175293,0.96853582,-0.673605515,-0.548487161,-0.851634079,AGN,bll,0,0.9945152633060336,0.005840833947896213,0.002943771827548704,0.004979878093158938,0.0025409648664176704,0.0022544582690410524,0.9868703302805449,0.013505434707890892,0.0024621704645607077,0.002598914982918407,0.010667499254894533,0.012157673264074952,0.9192314977119421,0.026621199593394856,0.047310379297498546,0.020848301322007795,0.033458122990559246,0.015828739189090325,0.9618005358719861,0.03501867451067769,7.728831299175774E-4,0.0023036812500287465,0.03742658099809632,0.03451792525920267,0.9975721830819163,0.0019490727128997282,0.0012160222350751288,0.0010665909726331583,0.0012117946830086574,0.0011721539877553732,0.9957190879353195,0.0037678420354665685,0.0010873773928305156,0.0012454236926384657,0.003193534671849919,0.002811271790315425,0.9597223260508192,0.0168184588154819,0.02567894345069036,0.013133855691026016,0.01459873049849047,0.009329473225430216,0.992083148394864,0.006853446457940734,4.484170221840243E-5,2.2326740680373046E-4,0.007872009902917546,0.006856449461235974,0
3FGL J2353.7-3911,344.17645263671875,-72.97783660888672,-26.603878747078866,-28.093096482399037,-0.9601832632846468,3.8132396456544857,2.280935764312744,-0.733438328,-0.423400955,-0.517844096,-0.999921269,AGN,bcu,0,0.9651351236137468,0.036670723947401285,0.028039038734037878,0.03505500125804342,0.006825837652215335,0.006211736327742736,0.9744737374986159,0.02308137194347338,0.005990327661336486,0.00690025571873646,0.019535934840047633,0.018115421071306252,0.7877109053538641,0.06650817834737015,0.15107877279471177,0.05747856579058787,0.06121032185142423,0.025245764370676646,0.9632742507942939,0.022557133623932094,0.005180192412546313,0.009263612656942694,0.031545556793159936,0.0182928365683981,0.9824264457666002,0.01805555978224232,0.013416607088535988,0.015499230171503594,0.00415694714486385,0.0041375235508286454,0.9922071627280624,0.007793879762258036,0.0022816069875002815,0.002485145374218127,0.005511230284437367,0.005911664228475441,0.8722722489104088,0.040334742079137835,0.09713073891089678,0.03689497399351833,0.0305970121786944,0.013270575483475117,0.9930430641787665,0.004248676152147304,8.17376385484671E-4,7.598911382670634E-4,0.006139559435748761,0.004096842696097306,0
3FGL J2354.1+4605,112.67190551757812,-15.635946273803711,-25.9718061217514,-27.81706104386058,0.8377730178677208,3.9412871066627666,2.4790539741516113,-0.480839249,-0.629576942,-0.939078051,-0.999944964,AGN,fsrq,0,0.8446727350558931,0.12659211848591037,0.1173616200621496,0.10910832072915888,0.037965644881957236,0.04352894911070837,0.5503730036124146,0.193324483751119,0.2574050492319718,0.1332003976293312,0.19222194715561353,0.1342159732613794,0.773702878397322,0.07148561558114551,0.15208031691220206,0.058116784141925955,0.07421680469047597,0.0261357251794283,0.4889784654366305,0.10725635937673879,0.40393262512200917,0.12008350878748232,0.10708890944136039,0.05918886741058725,0.9287462491603731,0.07021380134602742,0.04958274134203001,0.05089950661690605,0.021671009497596934,0.028911793733828746,0.8018911416922742,0.13946002252507544,0.10381369899417627,0.06854844611210195,0.09429515931354966,0.09218744078660486,0.9074727779212045,0.029505201537037652,0.06420617485460195,0.024407465196144583,0.02832104722419353,0.01005179622331664,0.825739656933974,0.04791694374514353,0.13851862081644917,0.03990968144005562,0.03574172224957681,0.02259376617981683,0
3FGL J2355.5+8154,120.8675537109375,19.25341796875,-25.936135423752546,-27.792419000725918,0.4073785721863569,3.735332749334873,2.869110107421875,-0.795022273,-0.746641076,-0.778736204,-0.805163163,AGN,fsrq,1,0.9808756242852298,0.016553748242501855,0.0094231062219472,0.009069533497276095,0.009701269492822764,0.010265697093543795,0.902472769633893,0.10325305741093518,0.052953111832745044,0.050623497732990484,0.044574118533361975,0.07091050636090354,0.9122231514505017,0.029611747827524286,0.03426260781166404,0.01459622116783513,0.05351424073783442,0.020329764750170506,0.7560454004481152,0.06551729363014577,0.14700236589112778,0.053686743388463506,0.09695223366075705,0.04278174024675772,0.993378423295632,0.006657710851127536,0.00371928191686678,0.003836126899811029,0.0029022947875011773,0.003733950164272637,0.9739183928178546,0.03440071438621153,0.012607466649881074,0.012746066950223192,0.013474140532264258,0.024930131272351778,0.9678524499069555,0.011369862357057904,0.015441069857047825,0.007518783138485695,0.016706480235996538,0.006955568407801404,0.9353456621002294,0.019270982839791825,0.042606184435534655,0.011576984137193956,0.022048153464235977,0.011623280769982165,0
3FGL J2356.0+4037,111.71871185302734,-21.03148651123047,-25.880719210702836,-27.53498244425986,-1.3659014901524464,3.776846845736982,1.7224538326263428,-0.338386577,-0.858261545,0.270786697,-0.370305321,AGN,bll,0,0.9880095987285407,0.01079851568255656,2.461622623061424E-4,3.038416491334672E-4,0.011744239009153086,0.010674037313260536,0.9848805035863286,0.016196856056174012,0.0032580223960652866,0.004048858757681938,0.011861474017606169,0.013873717377140845,0.9446415363046821,0.021771726147024686,0.01409280338399316,0.006805280045033535,0.041265660311324844,0.019076373752737824,0.9815934473474883,0.015593709649857493,2.5024641080611722E-5,5.899350843967437E-5,0.018381528011431014,0.01558637926001271,0.9950191988208534,0.004449929881699376,2.1959816932984964E-4,2.2578155064751433E-4,0.004761203009816692,0.004328239660544521,0.9948043053865558,0.004310145403045548,0.001380271558090388,0.0012803440378503176,0.003815423055353712,0.003387205477447313,0.9790665993769974,0.006659994195072738,0.007349584520248197,0.003404713337762752,0.013583816102754524,0.005254662618294813,0.9963032492535561,0.002448253198100744,1.7515869020927248E-5,1.9897648162638775E-5,0.0036792348774230114,0.002441352276727279,0
3FGL J2357.3-0150,93.53964233398438,-61.59291076660156,-26.407711008568015,-27.903370377843554,-0.10927893611186812,3.587741041906747,2.123372793197632,-0.049028716,-0.773460246,-0.354462582,-0.606840283,AGN,bll,0,0.9970726966570491,0.0020783646660677184,2.0084663068416453E-4,1.7315380199857186E-4,0.0027264567122666627,0.0020078627107673855,0.980599878406981,0.017951505393823338,0.004145077510975382,0.00627372042915815,0.015255044082043595,0.014231277598312726,0.9493783120594422,0.015585861525258825,0.015114806079097832,0.006380605453780288,0.035506881861459894,0.012285863054345722,0.9232094500384194,0.03237065586462592,0.003891245196887068,0.0036061924105310643,0.07289930476469358,0.03147236787668598,0.998548160142134,9.035486101508435E-4,1.567100405923867E-4,1.32739155118882E-4,0.001295129817273694,8.459875927707625E-4,0.9938620770721609,0.005073792826562994,0.0016193550329419023,0.0017160937969792208,0.004518567894897062,0.0038427009928880614,0.9793012040411224,0.006349382822731954,0.007808126586286957,0.0035402394667277746,0.0128906693725905,0.004531361307101036,0.983747554192949,0.006404246172982677,0.0022107723067919674,9.619894314538237E-4,0.014041673500258908,0.006098989099515977,0
3FGL J2357.4-1716,68.46380615234375,-74.10296630859375,-26.017551953557927,-27.633926988158677,-1.029800572104193,3.7859343753423604,1.8025084733963013,-0.68363243,-0.377391242,-0.376902788,-0.342378241,AGN,bll,0,0.9978054707256974,0.0018074621554206385,1.781763657710169E-4,1.6758661247966814E-4,0.0020163529085316114,0.0017284307190487975,0.9885625142628213,0.010480523972942937,0.0020933940098502492,0.0023001490243226494,0.00934409172732839,0.008979182411809195,0.9701725897437562,0.009980434465085144,0.009729238872605609,0.0037216165452797316,0.020098171383638074,0.0077568340759377515,0.9744752145885335,0.012445887470464845,1.496522725121624E-4,1.6714621221840744E-4,0.025375133138954398,0.012427802217816999,0.999142637078606,7.279845041766705E-4,9.200671355084295E-5,6.707182279400114E-5,7.653562078432367E-4,6.903363054740055E-4,0.9962976487759739,0.002909288917221789,8.913176141895329E-4,8.804542745647023E-4,0.002811033609836385,0.0023147659782381566,0.9859686157950324,0.0035983605991234766,0.005547394765116985,0.0017224998838307702,0.008483989439850716,0.002735467077772273,0.9941651040245734,0.002385069702288024,6.900980490181817E-5,4.4188220489985846E-5,0.005765886170524725,0.0023781346766663545,0
3FGL J2357.8-5310,320.2173156738281,-62.11323165893555,-25.165668182584177,-27.48307570792781,1.113638487012561,5.101124114536667,2.4554736614227295,-0.228520215,-0.762778455,-0.781720742,-0.779942363,AGN,fsrq,0,0.9989710553963885,8.952390088571743E-4,6.277028776697706E-4,6.874836025365496E-4,4.012417259417034E-4,3.60553869969486E-4,0.985279570703051,0.012546828747902463,0.003107811251787193,0.0033511537838418195,0.011612618045161689,0.01045369789386396,0.9200179794510193,0.030610393940312078,0.043070603957103985,0.022520910388729252,0.03691141659187676,0.018205439916341794,0.9504942535899987,0.03152884993833034,0.007042297488999529,0.005475213967684773,0.042463448921001845,0.030276735538889408,0.9992355442930224,6.05660739235168E-4,5.025860249575119E-4,5.143755725840573E-4,2.6186968202014644E-4,1.8746741410281337E-4,0.9944680446748663,0.004057658007455254,0.0013747465850737148,0.0012621345603510232,0.004157208740060021,0.0031969410886995993,0.9522344688079137,0.022616948066950388,0.03033864253621496,0.018461246324477515,0.017426888655871213,0.010765669041114199,0.9869082143644635,0.008420954517215057,0.00397426359004438,0.0021857238792927927,0.00911752204549213,0.0076273672363839995,0
3FGL J2358.0-4552,328.9159240722656,-68.46684265136719,-26.039303802844163,-27.941672879142775,-1.4758910636995757,4.256056739380749,2.6171061992645264,-0.716669418,-0.829982895,-0.650259954,-0.084055379,AGN,fsrq,0,0.9994961519252421,4.30835896529731E-4,4.673237461889515E-5,4.185808082384094E-5,4.5711570013888227E-4,4.184071006151339E-4,0.9886906887624228,0.012895922701795678,0.002374657764857378,0.006675854550208044,0.008934653472719871,0.008320821596355787,0.9710154739822934,0.009327159630676709,0.0077716937272720625,0.0032261069080024465,0.0212128322904346,0.008288353785905938,0.9954807072094378,0.0038796581462129513,9.304580784160506E-6,1.528109951472419E-5,0.004509988209777875,0.003875836166957888,0.9996733931098533,2.3206839722169262E-4,4.720434823035051E-5,3.639343255218031E-5,2.794025419164288E-4,2.123168097584405E-4,0.9964618621480555,0.0031763799266545114,8.374371133281738E-4,9.117156062046496E-4,0.0027007007386164387,0.0024843038776919714,0.9880974034009159,0.003547321602939461,0.0038906173416705745,0.0016025844528650697,0.00801197925741333,0.003104226563306287,0.9994145164944659,5.111526875718018E-4,1.8543936351523061E-6,1.961990992418603E-6,5.836291118990326E-4,5.104801506103712E-4,0
