Source_Name,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O
4FGL J0524.4-2413,0.9997851054263541,0.00021581935066477406,0.00021489457364593556,0.00021581935066477151,0.9949661336229574,0.006743878866493975,0.005033866377042602,0.006743878866493975,0.9954181863127217,0.0057806347928472356,0.004581813687278312,0.005780634792847234,0.9948951820253785,0.003208796599008788,0.0051048179746215035,0.0032087965990087878
4FGL J0524.7+4824,0.9851493726027352,0.01889133408015148,0.014850627397264912,0.01889133408015148,0.9291436307331417,0.10628591799133182,0.07085636926685823,0.10628591799133182,0.9150466765445678,0.04358121325626873,0.08495332345543216,0.04358121325626873,0.7283677415897069,0.130280589606371,0.27163225841029315,0.130280589606371
4FGL J0524.8-6938,0.9987258081601491,0.0010805890678950447,0.0012741918398508714,0.0010805890678950445,0.9954528322427368,0.00658155430627791,0.0045471677572631215,0.00658155430627791,0.9956580549663567,0.005876693508469654,0.0043419450336431974,0.005876693508469651,0.9975124594721728,0.001523990187467201,0.002487540527827158,0.0015239901874672004
4FGL J0526.7+4254,0.5039750238358087,0.20338489974198845,0.4960249761641912,0.20338489974198848,0.12868277343774928,0.15981405596365666,0.8713172265622506,0.15981405596365666,0.42367424656197056,0.1072496681041155,0.5763257534380293,0.1072496681041155,0.25198515454558057,0.07163198135800002,0.7480148454544194,0.07163198135800002
4FGL J0528.3+1817,0.999271222433695,0.0009419794753407012,0.0007287775663049874,0.0009419794753407004,0.9881209689855945,0.024273741451864426,0.011879031014405503,0.024273741451864426,0.9909908106548698,0.010344009833000758,0.009009189345130094,0.01034400983300076,0.9815553237413438,0.014060230157480142,0.018444676258656142,0.01406023015748014
4FGL J0533.5+1449,0.9994220385912509,0.0006830533689366588,0.0005779614087491355,0.0006830533689366578,0.9919744097975498,0.012971777440922596,0.008025590202450182,0.012971777440922596,0.9852203058378627,0.014218457712437665,0.0147796941621373,0.014218457712437663,0.9935518834252639,0.00524590062558344,0.0064481165747360455,0.005245900625583438
4FGL J0534.5+2201s,0.9931468068332716,0.021185091244038348,0.006853193166728404,0.021185091244038348,0.9921663054045694,0.017467020565414434,0.007833694595430667,0.017467020565414434,0.8085679205006434,0.06098794801144174,0.19143207949935664,0.06098794801144174,0.9997834490986344,0.0002259836809038835,0.00021655090136555243,0.0002259836809038842
4FGL J0535.2-6736,0.43259172976272975,0.19053973089711648,0.5674082702372704,0.19053973089711648,0.3242222977576634,0.2694539573422249,0.6757777022423367,0.2694539573422248,0.4957636536939471,0.09439702645892521,0.5042363463060529,0.0943970264589252,0.1863480922383605,0.06805491550920208,0.8136519077616394,0.06805491550920208
4FGL J0537.8-6909,0.9954867686240718,0.003557698178904478,0.004513231375928253,0.0035576981789044774,0.9800112446365224,0.050917591737606176,0.019988755363477616,0.05091759173760618,0.9679307947514654,0.024316629057673705,0.032069205248534655,0.024316629057673705,0.8530170243426453,0.08230077497349676,0.14698297565735477,0.08230077497349675
4FGL J0540.3+2756e,0.5761087371703134,0.21945380028522832,0.4238912628296865,0.21945380028522835,0.03531040424447261,0.05406211131569951,0.9646895957555274,0.05406211131569951,0.7447213449062424,0.07335593954095966,0.2552786550937577,0.07335593954095965,0.08294155180542188,0.03162874681018061,0.917058448194578,0.031628746810180616
4FGL J0608.6+1149,0.9984952597708405,0.001846452895352911,0.0015047402291594994,0.0018464528953529105,0.9880236724177562,0.026849535933668414,0.011976327582243863,0.02684953593366841,0.9805917959797436,0.01909547385440147,0.019408204020256392,0.019095473854401475,0.9967909732895162,0.001775245053138413,0.003209026710483843,0.0017752450531384129
4FGL J0608.8+2034c,0.4101718010905524,0.21104221320064084,0.5898281989094477,0.21104221320064084,0.3529746309085569,0.31249479818394704,0.647025369091443,0.31249479818394704,0.43701415759616485,0.1052920025603805,0.5629858424038352,0.1052920025603805,0.18053638655382856,0.08464274522952646,0.8194636134461715,0.08464274522952646
4FGL J0617.2+2234e,0.15361707538447927,0.17298675740223443,0.8463829246155208,0.17298675740223443,0.0065034245820820395,0.007849032728352209,0.9934965754179179,0.007849032728352209,0.7778290846625653,0.0687810435014124,0.22217091533743472,0.06878104350141241,2.373409710432206e-09,1.1384284176309106e-08,0.9999999976265902,1.1384284176309105e-08
4FGL J0618.1+7819,0.990077764102798,0.007760917353881535,0.009922235897201905,0.007760917353881534,0.836176580408875,0.18131790410710794,0.16382341959112495,0.18131790410710794,0.9873369337424428,0.012391459805110678,0.012663066257557077,0.012391459805110673,0.754953661157036,0.07819472614560413,0.245046338842964,0.07819472614560412
4FGL J0632.8+0550,0.9812496689813146,0.021446546429491654,0.018750331018685392,0.02144654642949165,0.8450772592084863,0.20264216654316913,0.15492274079151366,0.2026421665431691,0.9310361715614169,0.038195598937750305,0.06896382843858297,0.03819559893775032,0.8734410667099081,0.09147088051748664,0.12655893329009182,0.09147088051748664
4FGL J0634.2+0436e,0.026116534692968155,0.024879157839688464,0.9738834653070317,0.024879157839688464,0.01006002118141363,0.012398413331293325,0.9899399788185863,0.012398413331293327,0.4715619215009524,0.09239919316110785,0.5284380784990476,0.09239919316110787,0.00021285132478802892,0.0001548876592058253,0.9997871486752119,0.0001548876592058253
4FGL J0639.4+0655e,0.00953589405176329,0.046765021150954496,0.9904641059482366,0.04676502115095449,0.010978670410471297,0.012966899175726021,0.9890213295895287,0.012966899175726021,0.14585435927825594,0.05871365004664692,0.854145640721744,0.058713650046646915,0.0035070657622804477,0.0015766944431908467,0.9964929342377196,0.0015766944431908464
4FGL J0647.7+0031,0.8805678883956232,0.1455511610670636,0.11943211160437675,0.1455511610670636,0.813553098278604,0.18259437548177324,0.186446901721396,0.18259437548177324,0.7720873102177669,0.0764683441391978,0.22791268978223309,0.0764683441391978,0.7470148731729571,0.07963331926304593,0.2529851268270429,0.07963331926304593
4FGL J0650.6+2055,0.9982134470110338,0.000982433493632789,0.0017865529889662182,0.0009824334936327879,0.9801076382376707,0.027902042852204843,0.019892361762329263,0.027902042852204843,0.9939426126494061,0.008198037538443975,0.006057387350593885,0.008198037538443975,0.9792468930855968,0.007494524547907894,0.020753106914403276,0.007494524547907895
4FGL J0709.7-3009,0.9996935296327158,0.00024441587416783664,0.000306470367284105,0.00024441587416783734,0.9944331261968608,0.014443016528678958,0.005566873803139284,0.01444301652867896,0.9987455573192449,0.002327198357752538,0.001254442680755055,0.002327198357752538,0.9987692107823186,0.0006034982838808683,0.0012307892176814433,0.0006034982838808692
4FGL J0744.0-2525,0.005923918071247123,0.05973067342062211,0.9940760819287529,0.05973067342062212,0.009228121476474286,0.010485893998400745,0.9907718785235258,0.010485893998400745,0.024930649047642545,0.02485218712760264,0.9750693509523575,0.02485218712760265,0.0008078244713570823,0.000636170597133963,0.9991921755286429,0.000636170597133963
4FGL J0809.5-4714,0.9962074939611532,0.0024251290542799528,0.003792506038846706,0.0024251290542799523,0.9609079701586859,0.06619404759000196,0.039092029841314144,0.06619404759000196,0.9642957232017253,0.024423072962231496,0.035704276798274745,0.0244230729622315,0.906000192550616,0.035534971879693074,0.09399980744938409,0.035534971879693074
4FGL J0816.0-2342,0.9935316973842729,0.007555401982316445,0.006468302615727124,0.007555401982316445,0.3831498193128915,0.30007814468446886,0.6168501806871086,0.30007814468446886,0.7321913607279821,0.08270222712790563,0.26780863927201787,0.08270222712790563,0.497457779101556,0.11440628572523553,0.502542220898444,0.11440628572523553
4FGL J0819.5-3439,0.7964458035764003,0.13900536013810827,0.2035541964235997,0.13900536013810827,0.2712096736546963,0.2545568213986993,0.7287903263453037,0.2545568213986993,0.575278263924214,0.09822743497348473,0.42472173607578606,0.09822743497348473,0.4158731751068751,0.0756516209351924,0.5841268248931248,0.0756516209351924
