Source_Name,AGN_BDT_S,AGN_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,Source_Name_4FGL,AGN_BDT_O,AGN_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,diffRF,diffLR2,diffBDT,diffNN,diffNN2,diffLR,diffRF2,diffBDT2
4FGL J0431.8+7403,0.9997996405923546,1.3805649145898314E-4,0.9996329661682049,0.001196826097049195,0.9987285777342327,0.0018259469762534452,0.9989684733100145,4.1362881476765117E-4,4FGL J0431.8+7403,0.999793314,1.23859026E-4,0.99284119,0.0105647695,0.999301699,0.00108013438,0.998612555,6.33307904E-4,-0.2701487646998956,0.5619988441111721,0.03411037609924519,0.6387844408591277,0.47053145663589796,0.47053145663589796,-0.313876182178743,0.04582611283030383
4FGL J0432.0+1732,0.9166523638568836,0.09794713233170693,0.9503153992806554,0.13521388725436703,0.8116747975064716,0.07195375483579582,0.9312077683043408,0.0243513275123215,4FGL J0432.0+1732,0.967978099,0.0321985476,0.981286376,0.0246285118,0.808955583,0.073867979,0.88383174,0.0352840259,0.026369311617836358,1.3427047253227655,-0.4978065845561008,-0.2253441523036364,1.1050752348344222,1.1050752348344222,0.03681181674770894,-0.5240146793608723
4FGL J0433.0+0522,0.9970608661368588,0.004966332390732566,0.9989990412188912,0.002125392970828434,0.8910295507251107,0.048826408540346346,0.9986701244029269,8.508287252205472E-4,4FGL J0433.0+0522,0.996320972,0.00540074001,0.993876981,0.00928413284,0.923169835,0.0401577619,0.995592688,0.00290885554,-0.5083945587732526,1.0579543606097754,0.10084340765213963,0.5377882492793541,1.0154095188620378,1.0154095188620378,-0.6582561616902689,0.1369986586076786
4FGL J0433.1+3227,0.9997205927550455,2.17973963923802E-4,0.9997872843766487,7.46633692830639E-4,0.9977699472317383,0.004067282152389984,0.9961464414601362,0.0016063137763411735,4FGL J0433.1+3227,0.999641985,2.18668642E-4,0.993716538,0.0102145142,0.998014564,0.00535469723,0.995411019,0.0018984233,-0.036378286240279514,0.3873859218522276,0.2545972635159504,0.5927441248991513,0.29572851042860515,0.29572851042860515,-0.045682651652315234,0.3594834372526739
4FGL J0433.5-1039,0.9935952260287697,0.006277542187335924,0.9888746727786337,0.020607394897501925,0.9698506821788686,0.017950711319664397,0.9751926612724228,0.015608332898497534,4FGL J0433.5-1039,0.998144003,0.00176404824,0.987510914,0.0170472942,0.981328138,0.0146088801,0.961538494,0.0199542215,-0.4959137194497564,0.6842746168986219,-0.6975913217196471,0.05099188270203489,0.5389747301400785,0.5389747301400785,-0.6393872430313216,-0.7246111352953979
4FGL J0433.6-6030,0.9992256262686741,5.810546055023854E-4,0.9990554573514512,0.004410919428665796,0.9804162030027583,0.01679544893299661,0.9991272982094277,4.1038884016582946E-4,4FGL J0433.6-6030,0.998771243,0.00109414871,0.995232392,0.00792400856,0.987879018,0.011757251,0.998621516,7.06190742E-4,-0.3640094169285806,0.7162118948136141,0.36677391203406867,0.42155476964919947,0.6192416344743493,0.6192416344743493,-0.4443355475053778,0.41528474559375533
4FGL J0433.6+2905,0.999721597490536,1.865702179504795E-4,0.9991082052382131,0.001926412166310881,0.9918448296380461,0.010199774488171887,0.9981825412068183,8.506106079970152E-4,4FGL J0433.6+2905,0.999699244,2.2768578E-4,0.992558266,0.0120535866,0.995267103,0.00813383574,0.997168539,0.00142842248,-0.26232622049480636,0.7098755592380785,0.07593865799684732,0.5365919053667979,0.6099236085504043,0.6099236085504043,-0.3355244143801912,0.09817692846707947
4FGL J0433.7-5725,0.9530755584226158,0.04882594516460346,0.9948079919702703,0.01831598948984038,0.7511191750986785,0.07950854621219249,0.9718014830418026,0.01036421674239674,4FGL J0433.7-5725,0.969686543,0.0248662052,0.988305647,0.0195835831,0.82290322,0.0690834084,0.974248858,0.009157415,-0.6815243461009557,-0.23613699124855517,-0.3031574557586869,0.2424978640317661,-0.17695838100577257,-0.17695838100577257,-0.902846905409944,-0.3402081520672002
4FGL J0434.1-2014,0.9989464356785398,0.0013859873748006618,0.999744467011119,8.224880074395075E-4,0.9645847768739285,0.021521949418219957,0.9985753585901471,8.615791633911284E-4,4FGL J0434.1-2014,0.99894449,0.00104129366,0.995588497,0.00463474131,0.978184328,0.017729588,0.997817642,0.00138010928,-0.48771405497303566,0.5490265163256617,0.0011223557445661928,0.8829047504091742,0.4657235099869798,0.4657235099869798,-0.631892160965606,0.0014038212578368252
4FGL J0434.4-2342,0.99801668265855,0.0015006874256617685,0.9941835333713227,0.014251349769623436,0.9896413729823611,0.008380434970421036,0.9750556206414317,0.009080316408371734,4FGL J0434.4-2342,0.999143244,6.01907442E-4,0.991124365,0.0115533066,0.993435437,0.00682566762,0.964133554,0.0124347836,-0.35102932405297577,0.8783479465964886,-0.6967428776487128,0.16674749385737309,0.7093507567045438,0.7093507567045438,-0.4527287701688731,-0.7506968621084849
4FGL J0434.7+0922,0.9998313753712037,9.60876012168773E-5,0.9998674956384133,5.233284021203804E-4,0.9987971707711488,0.0023464079167648828,0.9988390557699693,4.964005979108874E-4,4FGL J0434.7+0922,0.999821918,1.02308458E-4,0.996074725,0.00497564454,0.999160944,0.00156838766,0.99860848,6.22071397E-4,-0.12889172401711105,0.3706580483868818,0.06738124037611737,0.7580856056739613,0.28972055507330996,0.28972055507330996,-0.15503409541539792,0.09243977857358497
4FGL J0435.4-2623,0.9946360742129583,0.005353901149701252,0.9991122529420109,0.0032666099485752402,0.9785403800189589,0.016524437915894523,0.9964611050637012,0.0018302424726318967,4FGL J0435.4-2623,0.998989729,9.40762342E-4,0.994175973,0.00978215932,0.991903177,0.00898933009,0.995390643,0.0024920858,-0.7103600051256134,0.42954462631310897,-0.8009039857708126,0.47863868448773195,0.3462071192874218,0.3462071192874218,-0.8086687758491097,-0.8131742939043026
4FGL J0436.2-0038,0.9959649068645158,0.0037401018459726296,0.9988086544190428,0.003345565135306411,0.9536977789951141,0.027209665399840967,0.9693423569378942,0.011019278534635926,4FGL J0436.2-0038,0.999402596,4.93001472E-4,0.992474526,0.0125028737,0.975773651,0.020608339,0.965757816,0.0123434966,-0.6467582029784189,0.29039915139557587,-0.9112606177778054,0.4893960481028039,0.2166344909188518,0.2166344909188518,-0.811324640729134,-0.9191431883562172
4FGL J0436.7-7148,0.9957772488860949,0.0031448644220377826,0.9991728867335844,0.0016981769242259402,0.9906627004689804,0.009024419693415964,0.9939150345908535,0.0022483220939699573,4FGL J0436.7-7148,0.994991678,0.00572590703,0.994907942,0.0073608844,0.994678244,0.0069637945,0.99207893,0.00304557273,-0.35227510827682207,0.6028766191551375,0.12025207875078023,0.5645768656536606,0.4850285104917813,0.4850285104917813,-0.44496418245588554,0.13719588564379423
4FGL J0436.8-5223,0.9999025129964587,1.3075412158507186E-4,0.9996900314696375,9.489737641279483E-4,0.9972513162902267,0.0031937094460636117,0.9994992915254428,3.027016605655635E-4,4FGL J0436.8-5223,0.999894841,1.21106081E-4,0.995347408,0.00515506932,0.99782339,0.00343437385,0.998127948,0.00126004256,-0.12198120836219242,1.088331115928949,0.043047251444263405,0.8284780862071405,1.0582237877514538,1.0582237877514538,-0.16657292850436242,0.058674987569616525
4FGL J0437.2-5846,0.9981356785739572,0.0018166905375905937,0.9904163683521596,0.028408932509348988,0.9844373418450663,0.01107250644785783,0.9932296134147227,0.0033896840532559825,4FGL J0437.2-5846,0.99820577,0.00160774008,0.991759698,0.0176582224,0.986063052,0.0119654583,0.984531449,0.00832885936,-0.09972132103314013,1.0443404119051796,-0.028892462159188628,-0.040159730812417374,0.967299871682422,0.967299871682422,-0.13586693582256978,-0.03858192938887133
4FGL J0437.4-6155,0.9982291367938623,0.0014419829545275387,0.9964553307087594,0.013643234996125398,0.987199205751604,0.0095990462612032,0.982365071925206,0.007934580746878271,4FGL J0437.4-6155,0.998718446,9.33986157E-4,0.991009466,0.0138924754,0.992821833,0.0079693139,0.979536028,0.00958140633,-0.45067391737196627,0.29526395476497846,-0.28480743776667433,0.2796840953398468,0.22740972905370838,0.22740972905370838,-0.5857485311974363,-0.33933078376650266
4FGL J0438.4-1254,0.9997668990072317,1.6038634663439823E-4,0.999885789822872,4.5987445057421155E-4,0.9976738194506715,0.0036189038570250387,0.9995156879880195,2.3970879672376562E-4,4FGL J0438.4-1254,0.999753519,1.81920521E-4,0.995114157,0.0076069818,0.998592382,0.00257956907,0.998906784,5.23453479E-4,-0.20668936426992987,1.1632437502999067,0.05516937461044994,0.6261270620927458,1.0576226230561308,1.0576226230561308,-0.2538234188082724,0.07354864178144313
4FGL J0438.7-3441,0.9999195094411757,8.606409404945504E-5,0.9996204521583744,0.001337015459569631,0.9844569856778193,0.013686720949591719,0.9981172211367606,0.0014497032300934667,4FGL J0438.7-3441,0.999649748,3.64494503E-4,0.995228015,0.00464439077,0.986931086,0.0134981008,0.996360863,0.00293287417,-0.12870498263992092,0.5988521958173748,0.7202908399450476,0.9088410886967715,0.5368493045204659,0.5368493045204659,-0.18076647659383782,0.7400974197291038
4FGL J0438.9-4521,0.9998178909859238,1.4652087539569235E-4,0.9989103344505592,0.004130686279455993,0.9953652656900167,0.0037315218403343128,0.9919210120086522,0.00375964454952769,4FGL J0438.9-4521,0.999838371,1.25299437E-4,0.994603036,0.00956365635,0.995819187,0.00466082109,0.990942131,0.00486043197,-0.0760266722207732,0.2013979446053821,-0.10622917516777984,0.4134641722706006,0.15930200286486232,0.15930200286486232,-0.09739084620888988,-0.13977540074658987
4FGL J0439.2+2151,0.9916568498265532,0.011894460710401364,0.8035090357570022,0.2008727111416402,0.7519393759230535,0.06604152459618409,0.6985808802037982,0.06593846537705572,4FGL J0439.2+2151,0.98238752,0.0167945291,0.953983899,0.0653663363,0.823429693,0.0632539527,0.65378553,0.0654939132,-0.7817681561965154,0.6793508151523561,0.45040581517359296,-0.7123386388240706,0.4819956094764779,0.4819956094764779,-1.0825055525910325,0.5519255569096762
4FGL J0439.4-3202,0.9996375123210897,2.7702951325973103E-4,0.9998352358873043,6.74186243921539E-4,0.9984881180250766,0.0025107692548187177,0.9996444615635321,1.8927257580123654E-4,4FGL J0439.4-3202,0.999660083,2.05066766E-4,0.99621105,0.00409010975,0.999293375,0.00178122958,0.999475231,3.06259963E-4,-0.261580272556368,0.5525716188117284,-0.06548480701020729,0.8742876367921828,0.4700499493065564,0.4700499493065564,-0.32072121855799024,-0.08147391461918024
4FGL J0439.8-1859,0.9972243701697088,0.003163275023812818,0.9986786813555901,0.0031371960239005756,0.9929591197686045,0.007692798610339028,0.9798063356720366,0.00695436947929768,4FGL J0439.8-1859,0.998246944,0.00157445408,0.994637375,0.00727077565,0.99098618,0.0117584615,0.980586,0.0065182656,0.14040922165273556,-0.11211143300400686,-0.2893987624190637,0.5103482269792531,-0.0817980046354777,-0.0817980046354777,0.1677889380855195,-0.3232642823002798
4FGL J0440.2-2458,0.9984231782593689,0.0011141477520750047,0.9989304959528952,0.0034874529976789935,0.9883962603422645,0.010354536571020544,0.986961632207626,0.0065877377073642746,4FGL J0440.2-2458,0.998495995,0.00105229597,0.994213722,0.00726771937,0.99221096,0.00856687053,0.985337227,0.00849583365,-0.2838521718092607,0.19120021348652083,-0.04751403326403396,0.5851244984624134,0.15109766996427199,0.15109766996427199,-0.36840853586936845,-0.06535644890497927
4FGL J0440.3-4333,0.971711089460713,0.037843039320701495,0.9987813919303123,0.003547783998360941,0.7657044718797411,0.07244556983946512,0.9988227375877321,9.245870774796198E-4,4FGL J0440.3-4333,0.974860088,0.0273024768,0.994517025,0.00828168383,0.813275272,0.0617102953,0.997224477,0.00194072598,-0.4998730853026052,0.8235374824693427,-0.0674825207152625,0.47331319534008803,0.7434752485559357,0.7434752485559357,-0.6566419482333132,-0.08321209384375075
4FGL J0440.4+1440,0.6211145964559965,0.21395345557774334,0.8817878193823262,0.15818081705273207,0.7359928253215998,0.09009113692358121,0.6616358107391549,0.06355877727160489,4FGL J0440.4+1440,0.816057883,0.127978359,0.901804246,0.110587946,0.744410574,0.0896871858,0.61882746,0.0568557792,-0.0662174622282566,0.6735238243527332,-0.781937155151648,-0.10370945919992819,0.5019872295305812,0.5019872295305812,-0.09343592461864958,-0.9111481093754422
4FGL J0440.8+2749,0.9969204736811783,0.002640380635887098,0.9768370008061216,0.08218366392583004,0.9768915215489314,0.017304904582391565,0.9350747131072122,0.025279526405087707,4FGL J0440.8+2749,0.99755727,0.00172446138,0.985649812,0.0186918428,0.984291732,0.0146185055,0.926217474,0.0272009963,-0.3266761978582292,0.3256218636084391,-0.20192492018655378,-0.10456276593154752,0.238519736628847,0.238519736628847,-0.4276365937665178,-0.24117595401459802
4FGL J0441.3-2617,0.9998524151439364,1.5017822579793867E-4,0.9998067553527944,7.762772219252371E-4,0.996647242828245,0.0046303754596011,0.9994023546885106,4.973919798521258E-4,4FGL J0441.3-2617,0.999754074,1.95935648E-4,0.995204218,0.00760002044,0.996818522,0.00426841636,0.99913238,6.5904563E-4,-0.027197534732640104,0.40964491109747975,0.3983536390153084,0.6024608452304465,0.3269743497873579,0.3269743497873579,-0.03699034198184076,0.5019053191196969
4FGL J0441.5+1505,0.9962764045413575,0.003366930311521881,0.9984531765163795,0.004141254162244009,0.9887072142781697,0.00980556725594777,0.9826703392862287,0.007381942594029187,4FGL J0441.5+1505,0.998713794,8.55482628E-4,0.99500713,0.00504807243,0.99422806,0.00749097816,0.980852254,0.00828649453,-0.4474114890548604,0.21940342561581733,-0.7016265485396346,0.5277741074015707,0.16382533138198,0.16382533138198,-0.5630317530565639,-0.7239203764632894
