Source_Name,AGN_BDT_MEAN,AGN_BDT_STD,PSR_BDT_MEAN,PSR_BDT_STD,AGN_NN_MEAN,AGN_NN_STD,PSR_NN_MEAN,PSR_NN_STD,AGN_RF_MEAN,AGN_RF_STD,PSR_RF_MEAN,PSR_RF_STD,AGN_LR_MEAN,AGN_LR_STD,PSR_LR_MEAN,PSR_LR_STD
4FGL J2129.9+1208,0.9997483728524819,0.00028863924894363506,0.00025162714751815533,0.0002886392489436368,0.9942500334718399,0.0035461409417423474,0.005749966528160016,0.003546140941742348,0.9921912311899473,0.006870697464536959,0.00780876881005267,0.006870697464536956,0.9965617154884135,0.0010310699944921931,0.0034382845115864392,0.0010310699944921938
4FGL J2217.5+6346,0.9993834728536226,0.0004908206122105001,0.0006165271463774507,0.000490820612210501,0.9931289303339973,0.004298192433371607,0.006871069666002711,0.004298192433371606,0.9922275302585122,0.0083934973281197,0.007772469741487839,0.008393497328119696,0.9871981184911428,0.0035353040213823342,0.012801881508857232,0.0035353040213823347
4FGL J2219.5+4653,0.9987866749856469,0.0011924390453714726,0.0012133250143530779,0.0011924390453714722,0.9961160271809936,0.0028775725420700925,0.0038839728190063223,0.002877572542070094,0.9876963424754259,0.01096225940720998,0.012303657524574123,0.010962259407209981,0.9958066649341227,0.0012904996446357277,0.004193335065877268,0.0012904996446357262
4FGL J2241.9+5729,0.9986881930315887,0.00122426914604254,0.0013118069684113108,0.0012242691460425403,0.9890471152375432,0.007923332374729844,0.010952884762456903,0.007923332374729843,0.9760984879427838,0.012477675980256536,0.023901512057216252,0.012477675980256531,0.9809982308282239,0.005945879658491177,0.019001769171776085,0.005945879658491177
4FGL J2254.9+5802,0.7915871611968553,0.31714748234005996,0.20841283880314468,0.31714748234005996,0.9742862828228507,0.017750593398311167,0.025713717177149334,0.017750593398311167,0.9731725414994724,0.017666913028060605,0.026827458500527486,0.017666913028060602,0.9271352606685673,0.014412227784130227,0.07286473933143263,0.014412227784130227
4FGL J2258.6+5847c,0.9959405466887347,0.006120099020523337,0.004059453311265369,0.006120099020523336,0.9241996301465513,0.04960999657404064,0.07580036985344867,0.04960999657404064,0.9474917035134175,0.029334963730870387,0.05250829648658245,0.02933496373087039,0.794436668393272,0.03977542797995179,0.20556333160672813,0.039775427979951795
4FGL J2301.9+5855e,0.9947031186764612,0.007365442622143124,0.005296881323538671,0.007365442622143125,0.9771950689331973,0.016594344703969276,0.022804931066802637,0.016594344703969276,0.9436726308058555,0.03546524961601384,0.05632736919414443,0.035465249616013834,0.8854065768099636,0.026914650023233393,0.1145934231900365,0.026914650023233396
4FGL J2315.9+5955c,0.9942178897666938,0.009160557221979922,0.005782110233306219,0.00916055722197992,0.9155709148241258,0.048707374356505,0.0844290851758741,0.048707374356505,0.9370272304235606,0.027252998988025016,0.06297276957643935,0.027252998988025027,0.7376762837175573,0.04483584543983075,0.26232371628244266,0.04483584543983075
4FGL J2323.4+5849,0.9536582907099342,0.06106116586634825,0.046341709290065765,0.061061165866348244,0.1285966770841175,0.07636103230957778,0.8714033229158824,0.07636103230957778,0.8268436306331505,0.05329637064887466,0.1731563693668494,0.053296370648874665,0.1718769314781939,0.039491988304458076,0.8281230685218061,0.039491988304458076
4FGL J2326.5+6122,0.9868128461324456,0.01682516649606176,0.013187153867554511,0.01682516649606176,0.991127431353487,0.0060666629293979505,0.008872568646512936,0.006066662929397951,0.9765274455055435,0.017238248332006705,0.02347255449445647,0.017238248332006694,0.9686207668005197,0.00813383814782021,0.03137923319948049,0.008133838147820212
4FGL J2333.1-5527,0.28116740011106206,0.19808254760574892,0.7188325998889379,0.19808254760574892,0.8084423801646484,0.11682848447286868,0.1915576198353516,0.11682848447286868,0.48638368124427883,0.08015826094409152,0.5136163187557212,0.08015826094409152,0.8482082288983058,0.037951174639833926,0.1517917711016941,0.037951174639833926
4FGL J2334.9-2346,0.999809078674147,0.0001421598972946141,0.00019092132585295124,0.00014215989729461398,0.9972923953852371,0.0020668611059880444,0.0027076046147629872,0.002066861105988045,0.9963646336681238,0.0035062084630331537,0.0036353663318761166,0.0035062084630331576,0.9991372005428855,0.0003052371326325074,0.0008627994571145376,0.00030523713263250695
4FGL J2338.1+0325,0.9987485999991828,0.01272277043335066,0.0012514000008171883,0.012722770433350662,0.9935543913722302,0.004384174770912098,0.00644560862776982,0.004384174770912098,0.9904252078167569,0.0076065546512313655,0.009574792183243051,0.007606554651231362,0.9935420159428009,0.0021991124883607564,0.0064579840571991455,0.0021991124883607555
4FGL J2357.8+6231,0.9440036856766103,0.058798218913186054,0.055996314323389744,0.058798218913186054,0.6999461918644602,0.13304669103115027,0.30005380813553983,0.13304669103115027,0.9161987030292118,0.035387463475956775,0.08380129697078827,0.035387463475956775,0.5727322674649088,0.06258382631273934,0.42726773253509115,0.06258382631273934
4FGL J0000.3-7355,0.9998885071517623,6.616660029029832e-05,0.00011149284823768254,6.616660029029812e-05,0.9974644796732381,0.0015928337316196066,0.0025355203267618193,0.0015928337316196074,0.9981033673132188,0.001992616897650191,0.001896632686781133,0.0019926168976501933,0.9995520666896807,0.0001707096074494061,0.00044793331031919213,0.00017070960744940605
4FGL J0000.5+0743,0.9993610209214219,0.002217314177158638,0.000638979078578157,0.002217314177158639,0.9912048427288278,0.0072905473105852325,0.008795157271172265,0.007290547310585233,0.9830685879218685,0.008999579482797133,0.0169314120781315,0.008999579482797126,0.9921404128909287,0.0023899697071410515,0.00785958710907127,0.0023899697071410506
4FGL J0003.3+2511,0.9962666930713915,0.004022014626108429,0.003733306928608475,0.004022014626108428,0.8275153429395925,0.11233418572152892,0.1724846570604075,0.11233418572152891,0.9576356131726756,0.02152020278684281,0.042364386827324255,0.021520202786842794,0.7717524177105501,0.045302317166880345,0.22824758228944977,0.04530231716688034
4FGL J0003.6+3059,0.8821123172417514,0.13095644935568232,0.11788768275824861,0.13095644935568232,0.5746852671146792,0.1636595559535338,0.42531473288532096,0.1636595559535338,0.6687738735134267,0.07328136707289395,0.33122612648657335,0.07328136707289395,0.6648154963574007,0.05843700615451903,0.33518450364259933,0.05843700615451903
4FGL J0004.0+5715,0.9882728198186224,0.011643079767511414,0.011727180181377653,0.011643079767511416,0.9625900760176371,0.025738003823134237,0.037409923982362835,0.025738003823134237,0.9751389479816427,0.014313285411312717,0.024861052018357355,0.01431328541131272,0.9460819347918564,0.012281674333732189,0.05391806520814368,0.012281674333732187
4FGL J0004.4-4001,0.9998612896323367,9.201121200204839e-05,0.00013871036766333265,9.201121200204847e-05,0.9977913129598378,0.0013895949995511548,0.0022086870401621514,0.0013895949995511565,0.9978743447215392,0.0021810868874315185,0.002125655278460731,0.0021810868874315116,0.9999249118362464,3.2494690529933057e-05,7.508816375358861e-05,3.249469052993333e-05
4FGL J0005.6+6746c,0.9876222563263023,0.017648206010150005,0.012377743673697752,0.017648206010150005,0.9266090214727656,0.04611834134874672,0.0733909785272344,0.04611834134874672,0.9614091188235855,0.019953374029080907,0.03859088117641459,0.019953374029080907,0.8847772800827979,0.025366101148399232,0.11522271991720213,0.02536610114839923
