Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,OTHER_BDT_O,OTHER_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,OTHER_NN_O,OTHER_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,OTHER_RF_O,OTHER_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,OTHER_LR_O,OTHER_LR_STD_O
3FGL J1552.1+0852,18.50563621520996,43.650115966796875,-25.960519730615946,-27.68416536432155,0.04414631209178173,3.8745988159870612,2.2101962566375732,0.008973716,-0.492841216,-0.810746075,-0.528519366,AGN,bll,0,0.994011938659884,0.007084021870330789,0.0051276827071814095,0.006803843207618059,8.603786329346074E-4,7.650441231695708E-4,0.9794673361787888,0.028651680501994875,0.00907319160354104,0.013054897692176057,0.01145947221767011,0.021858063270236573,0.9423230244243787,0.026781892956069045,0.03184337403558286,0.02060689412700261,0.025833601540038612,0.01295090188136198,0.9166169604726196,0.039160196142085414,0.028923515380285543,0.02266060396099797,0.0544595241470948,0.032937896230400034
3FGL J1552.9-5610,326.2864685058594,-1.7586524486541748,-23.57288338559237,-26.30012027227931,0.3465798951731024,3.436434166784649,2.0767006874084473,-0.46042842,-0.5939704,-0.5761289,-0.51685613,OTHER,spp,64,0.13481652812825567,0.14741553292808598,0.06388362151079663,0.08807366832206796,0.8012998503609475,0.19556373471604896,0.06824401606583996,0.1241858265046204,0.21256810545499047,0.14439560290509273,0.7191878784791695,0.18124539925200234,0.18716065494586973,0.06841443146396543,0.11677228482342623,0.042088055042011865,0.696067060230704,0.07915773878928743,0.127676662825973,0.06856214854635478,0.08022954926016215,0.05842181899401584,0.7920937879138648,0.09765158833574854
3FGL J1553.3-2421,347.5533752441406,22.352184295654297,-25.351231583556096,-27.3424502883308,0.795879483432034,4.184599766531783,2.2793242931365967,-0.221527963,-0.722024597,-0.513565417,-0.942960021,AGN,fsrq,0,0.9879654553421717,0.010543167598327489,0.009732771783373872,0.009761842239783417,0.0023017728744545106,0.0021066293641243375,0.8908512164021462,0.07200981442956284,0.0631612549407788,0.034117497729626294,0.04598752865707489,0.059158450982921315,0.8583122297078063,0.048763193877858185,0.1065221730439249,0.04217915699199421,0.035165597248268635,0.018520993009075427,0.7252926751680753,0.05770714325599808,0.11127854489105385,0.04532712291989899,0.16342877994087093,0.043921908650713486
3FGL J1553.5-3118,342.5873718261719,17.209827423095703,-25.522962808114173,-27.312430867502062,1.5098118970743422,3.780373473108217,0.018749951052984715,0.805583807,0.999466854,-0.301959434,-0.373471578,AGN,bll,0,0.6691194256697519,0.24047746349599589,0.1308994001942094,0.14308703009683205,0.19998117413603866,0.2304120031575895,0.5997195782299583,0.29242452107420375,0.27816406530803905,0.24480789627391447,0.12211635646200276,0.13638083649406155,0.5651896520655384,0.08693238943768453,0.27083299564139623,0.07176279280519071,0.16397735229306531,0.07095664481721253,0.4483537884395953,0.16416406496867075,0.39531016677696007,0.1690163619395034,0.15633604478344468,0.1181194785624342
3FGL J1553.5+1256,23.787126541137695,45.219730377197266,-24.232567465671316,-27.22145372131444,1.3604113047005477,6.241460272487803,2.2215614507371098,-0.565679725,-0.640573102,-0.724085649,-0.812490796,AGN,fsrq,0,0.9974355820987626,0.0020540590268885183,0.0020066609786322876,0.0019513919223955486,5.577569226051156E-4,4.053993063978325E-4,0.9909378704930903,0.00866014581277561,0.003973885839049355,0.004084373103312195,0.005088243667860401,0.006458160356115238,0.938039824833453,0.031981330819224676,0.042640121062769605,0.026220398509493432,0.019320054103777424,0.013426840297835158,0.9909227860445728,0.008902043709364016,0.001682486671249978,0.002052244630814968,0.007394727284177091,0.008433102008838428
3FGL J1554.4+2010,33.631534576416016,47.74403381347656,-26.27162281978131,-27.792796078841434,-1.082946870811577,3.4483745663599814,2.2537286281585693,-0.699406344,-0.588450995,-0.361695107,-0.740308622,AGN,bll,0,0.9970283286001056,0.0023035024073686187,0.0014734703015818658,0.0018116968668286549,0.0014982010983125363,0.0011959184182226718,0.9810558780530911,0.02144228230590191,0.009784416634921106,0.01458096631958713,0.00915970531198773,0.011945364403797763,0.9516675112684211,0.018168336384725012,0.016403401705839534,0.008036534886438688,0.031929087025739426,0.013147697042083847,0.9522713760165324,0.02338925914809863,0.005435124767062153,0.005303887348958527,0.04229349921640559,0.0215050552863946
3FGL J1555.7+1111,21.918312072753906,43.959651947021484,-22.530709210691015,-25.845457068847768,0.8545019261506599,4.816678870128047,1.5194377571088171,-0.267866548,-0.412251012,-0.265725992,-0.269642004,AGN,BLL,0,0.5710489402650478,0.280497017601329,0.004206233665210472,0.0049670213186169,0.42474482606974173,0.28108762743184534,0.9871637450952876,0.01586725024459748,0.005224319663839582,0.006511025467882386,0.007611935240872702,0.012841543416133928,0.6092688178648782,0.09267211082970508,0.05820049322691437,0.035124503480351094,0.3325306889082074,0.08457063432198311,0.5555358364577998,0.1390847901420608,0.006474994861011309,0.006688905203813541,0.43798916868118903,0.1396488928735978
3FGL J1557.4-7040,317.2055358886719,-13.158751487731934,-25.69792170827023,-27.648721299143357,-3.145199782698572,3.8631783964172457,2.3008594512939453,-0.67098129,-0.586272993,-0.587902149,-0.700153496,AGN,bcu,0,0.9852093803138988,0.022412193256570002,0.003717049200442877,0.00450408210968359,0.011073570485658322,0.0205974186825913,0.9811878290124112,0.020539939016187055,0.004239645646152701,0.006864443452965956,0.014572525341435922,0.01760851517883864,0.9156784103756936,0.034103689487723576,0.024646523140300497,0.012430534924268051,0.05967506648400574,0.029247035083416927,0.980949171465716,0.018423114968973236,1.5517697007659084E-4,6.707508315825118E-4,0.018895651564207493,0.018336435669645556
3FGL J1558.9-6432,321.4356994628906,-8.63878345489502,-24.788150590322932,-27.25152385177017,-2.3435370843805567,4.10011199685811,2.0235812664031982,-0.716265487,-0.351968633,-0.54654695,-0.341455934,AGN,bll,0,0.9926165458121131,0.00477543547850589,0.001746821329253317,0.0011452812092259542,0.005636632858633509,0.0041798276928492984,0.9565164965665176,0.05437396357086621,0.007204572889585426,0.01021883018314575,0.036278930543896935,0.048191444380088086,0.9404809176336515,0.022611896465418946,0.02440066618895214,0.013193912213146357,0.03511841617739639,0.015050074682281039,0.9823313927541973,0.012185716341691024,8.007731232817245E-5,1.7191001615192523E-4,0.01758852993347453,0.012169322302588827
3FGL J1558.9+5625,87.57476806640625,45.753684997558594,-25.268737640553955,-27.704406340594225,-1.0892586638146338,4.478309868988796,2.2099649906158447,-0.747089555,-0.477911464,-0.553597629,-0.704401367,AGN,bll,0,0.9992426986043434,0.004881895494304185,1.0494449732839516E-4,7.571224170420415E-5,6.523568983283234E-4,0.004878397249584444,0.9902333338466154,0.013274639995065141,0.004794581450042925,0.009809506412390824,0.004972084703341732,0.006606691672308432,0.9753697562987913,0.013136049427230475,0.008743732964826324,0.005749330525048909,0.01588651073638231,0.011023034016163181,0.9909350344860464,0.0067759649925054595,7.465871253885435E-4,0.0011154372822340052,0.008318378388565192,0.006629956247361726
3FGL J1559.7+8512,118.87176513671875,30.329172134399414,-25.548082534382864,-27.893319429127512,-1.0237324980032558,4.120351419942755,2.3513388633728027,-0.713973611,-0.686243039,-0.495373427,-0.796712386,AGN,bcu,0,0.9949769709988872,0.003936466643302741,0.003222421826006971,0.0032320445011942466,0.0018006071751057193,0.001532937134314334,0.9861963149754045,0.012559496442487094,0.005830445766454703,0.0044328077526032935,0.007973239258140771,0.0104417390314455,0.9675484737784916,0.013703465326416895,0.013137275985041429,0.008035215612561283,0.019314250236466903,0.009525948930635901,0.9823627735392675,0.01231184404133942,0.0021181593140065596,0.0024545001899951464,0.015519067146725987,0.011654349263668711
3FGL J1559.8-2525,347.9026184082031,20.570457458496094,-26.425213621400577,-27.617615446977503,-0.5953776836204929,3.4377288127950156,1.9438910484313965,-0.809191524,-0.667735998,-0.595617148,0.056986643,AGN,bcu,0,0.9976889175883005,0.0016689684909415008,3.4380572119235294E-4,2.714386421925831E-4,0.0019672766905069784,0.001605162417459993,0.9886100434325306,0.01258601925056009,0.0045178861895097495,0.005465999403924647,0.006872070377959635,0.009241454723174315,0.964602200866562,0.010615080713542335,0.011268146444176218,0.004977542952996944,0.024129652689261722,0.008472387129141305,0.9660489590716429,0.021411330656047348,6.748521029323428E-4,9.740950693954884E-4,0.0332761888254246,0.021371436940154292
3FGL J1559.9+2319,38.66234588623047,47.44050216674805,-25.90452044742635,-27.608622378060797,-0.5786754803643169,3.963404457398209,2.1004934310913086,0.930023605,-0.536799495,-0.634813056,-0.342830429,AGN,bll,0,0.9985904722683325,9.252284419998695E-4,6.340607894623037E-4,6.121409306814268E-4,7.754669422053153E-4,5.148376607273873E-4,0.9892190719298927,0.01281041680979368,0.004700178737252191,0.009103616862796295,0.0060807493328551235,0.007862207220999052,0.9705494546817657,0.013356901327921002,0.01274778541985251,0.00855390394695422,0.01670275989838184,0.007963802356656207,0.9647892537470892,0.024630283229755568,0.0023212169928291805,0.002104442227480346,0.03288952926008148,0.02437133471457315
3FGL J1600.3-5810,325.76263427734375,-3.9324073791503906,-25.925393554899877,-27.294234963119433,0.5397352260620697,3.133003935135056,2.0082173347473145,-0.587417982,-0.010220365,-0.702822723,-0.513708384,AGN,bcu,0,0.769066170713574,0.21769986058713572,0.006291907766320206,0.009032470609567435,0.2246419215201059,0.21993834697068848,0.23687410142457266,0.25661629812357106,0.2345018928347647,0.15292220816355068,0.5286240057406627,0.22120344891663823,0.8772445152988834,0.03879542971339258,0.04247414506474762,0.01889251702894307,0.08028133963636905,0.029753306101823893,0.3884724740899631,0.12332748918323448,0.31245246233310775,0.1560994411021181,0.2990750635769291,0.11645901349156
3FGL J1600.8-3053,344.092529296875,16.45830535888672,-25.812601531359274,-27.56166344481376,1.4528127902853132,3.751618054430265,1.1627599892479006,0.999776683,-0.239826527,-0.473903183,-0.887058174,PSR,PSR,0,0.14834729376875896,0.10890973809281097,0.7426761897220077,0.1759959135272934,0.10897651650923347,0.10736883456618926,0.10351093428695057,0.10632107937012701,0.7274200187388286,0.17010922880253188,0.16906904697422076,0.14488237777636984,0.2507274864830034,0.09410383722305389,0.6219992820598198,0.10317927721081334,0.12727323145717687,0.05066105995671208,0.24373831222738593,0.07891956172295402,0.6119299186499754,0.10652300236324483,0.14433176912263873,0.06477433903932364
3FGL J1603.7+1106,23.03498649597168,42.159385681152344,-25.819392709274428,-27.48385888086392,-0.05015212155267145,4.293359835494344,2.3242316246032715,-0.242555616,-0.712179978,-0.619854579,-0.591709189,AGN,bll,0,0.999315940604333,4.104382549527327E-4,2.6867267716575925E-4,2.3655450211950305E-4,4.1538671850105456E-4,2.879448735093036E-4,0.9893670842493947,0.012786195709988108,0.004826490576291641,0.00919371992682178,0.005806425174313549,0.007234619903440444,0.976622257562444,0.009578825070169066,0.010171670716501623,0.005835584277601732,0.013206071721054292,0.00668127467863966,0.9652190119305125,0.014321829216429674,0.0030834030893742365,0.0022186297236596758,0.03169758498011325,0.013735479807665119
3FGL J1603.9-4903,332.1624755859375,2.568570613861084,-22.98567621111861,-26.339653123389514,0.35698592453662037,5.275910762856946,2.1355819702148438,-0.605077982,-0.645676597,-0.51888727,-0.424504825,AGN,bll,0,0.9357615862245025,0.06906499769036822,0.002480120335145949,0.002371828193861651,0.061758293440351525,0.0682135026231219,0.7817051568950081,0.26493690532949044,0.018232796669242202,0.023570714320348136,0.2000620464357497,0.24797757019145047,0.6407445742793785,0.09083023536710881,0.03807925843678511,0.022016748958900798,0.3211761672838364,0.08701028024428452,0.9036201259847692,0.04061646549821877,0.001000889096193124,0.0011192934645835866,0.09537898491903758,0.04057154441865979
3FGL J1604.4-4442,335.1300964355469,5.75731086730957,-23.709051764068455,-26.765097609258877,0.7481668068224672,5.55433358755576,2.4529671669006348,-0.614516433,-0.746723797,-0.595286639,-0.838492219,AGN,bcu,0,0.9851479104962705,0.014117641759772455,0.004488957860367145,0.005138975860170576,0.01036313164336244,0.01100735985067539,0.949359617265904,0.05470868262936222,0.007150124015988432,0.007264811092709154,0.04349025871810756,0.051663878440217206,0.7930875806814816,0.06859123088539146,0.07278505400811001,0.035176001673137065,0.13412736531040853,0.05116097962435997,0.93797425768223,0.03165585423175633,0.0043198912827568,0.0046977706378244525,0.05770585103501333,0.030841777054640553
3FGL J1604.6+5714,88.26811218261719,44.7288703918457,-24.650651872970172,-27.508055510149454,1.3208636930734592,5.396026538582723,2.327606616846179,-0.484437598,-0.726538736,-0.685813219,-0.859312045,AGN,fsrq,0,0.9961615882809854,0.0027211294174288936,0.0029791294394927847,0.0023764868722024025,8.59282279521643E-4,8.609094208484022E-4,0.9843508597495061,0.012848555585437358,0.0074572835595005105,0.006669890318833319,0.008191856690993397,0.009498305812907745,0.9288348868797868,0.029128448532918218,0.04599980838324216,0.02301063872994133,0.025165304736970946,0.014606353652674792,0.9644030239343945,0.025953860464342428,0.01521871415484848,0.012620546621884016,0.020378261910757187,0.021639958667340652
3FGL J1606.1+5630,87.19690704345703,44.7882194519043,-26.495120999031347,-27.920850119561774,-2.2656945186285626,3.608841387644636,1.9729751348495483,-0.614652631,-0.762056902,-0.449520675,-0.185030377,AGN,bll,0,0.9955000346421642,0.004514087969930849,2.820385191909052E-4,2.5201968803443284E-4,0.0042179268386449194,0.004402444597508828,0.9927020669063036,0.006985486426838258,0.00318872693903385,0.0036588345330319312,0.0041092061546626835,0.004936157086576163,0.9643395222157293,0.011286831573127298,0.009441368982518227,0.003790683711364356,0.026219108801752534,0.009828636426729317,0.9957831948843335,0.0035548295547458445,1.3096845040570696E-5,2.0565440907075966E-5,0.004203708270625801,0.0035503990106930095
3FGL J1607.0+1551,29.375999450683594,43.42123794555664,-24.42096900970498,-27.364742433777156,0.8311409619163895,4.225876215636879,2.284189462661743,-0.550426288,-0.625887484,-0.654429724,-0.695583125,AGN,fsrq,0,0.9896530502832095,0.010277638515259618,0.008119417097690573,0.009736859699359153,0.002227532619099933,0.0017405726419916605,0.9006769720253007,0.10385954466684819,0.06292765387909116,0.07611618657935638,0.036395374095608106,0.05643330305612542,0.9527765365447466,0.02312224914376453,0.023063184088484824,0.016079216532444134,0.024160279366768556,0.014344530770433366,0.688659809374539,0.0885436115262985,0.16944936507928332,0.06709864967580463,0.1418908255461777,0.06856171265843464
3FGL J1607.9-2040,352.9483947753906,22.578384399414062,-25.738511038388324,-27.384174777573485,-0.00888221584033382,3.6734273159794797,2.014671802520752,-0.228095729,-0.528113799,-0.388223906,-0.615596206,AGN,bcu,0,0.9885439712839059,0.009112470177969359,0.002955916609099213,0.0026663288280487116,0.008500112106994855,0.007593552980722088,0.975871729731707,0.03214407466588522,0.009739686746794863,0.007577992576697393,0.014388583521498166,0.027479966157209133,0.9417731825552929,0.020805450775582334,0.02090439250048301,0.00994823425741757,0.037322424944224074,0.015492186761234006,0.8660656709097474,0.03132965690413879,0.015378055788422475,0.00885326176279686,0.11855627330183016,0.02972243533575276
3FGL J1608.6+1029,23.031539916992188,40.8134880065918,-24.531072671065317,-27.361887178119513,1.2716191351733726,5.343701716001633,2.619051456451416,-0.704160365,-0.718203495,-0.844856401,-0.929945795,AGN,fsrq,0,0.9947401895334136,0.005417896785829561,0.004628546425071411,0.005150628574689317,6.312640415150032E-4,8.462266539997595E-4,0.9759096765246271,0.021497355877358227,0.012602684557387668,0.011331394655637404,0.011487638917985208,0.015176829474008167,0.9454550811611204,0.023204392101010194,0.03733018714191123,0.018565075506581617,0.01721473169696833,0.010763159847693162,0.9129806757742537,0.04436205203574257,0.04810433734497538,0.032867413605366665,0.03891498688077098,0.03176580649807238
3FGL J1610.6-3956,339.2325744628906,8.497038841247559,-25.046451591475893,-27.051177861800294,0.42571523575670545,3.894859336863012,2.6103086471557617,-0.722533685,-0.795410936,-0.68900776,-0.864199145,AGN,fsrq,0,0.8988071403342366,0.08638200530348958,0.053765197495104375,0.051632478852087986,0.047427662170659225,0.05920264926042131,0.761812920854917,0.20818698950988418,0.07048559890638464,0.06641264743843053,0.1677014802386983,0.16471931971006862,0.6776102884055482,0.09072504897169364,0.13390942616338747,0.0475946697973416,0.18848028543106438,0.07097663816144592,0.5696069353342661,0.06838882249923038,0.1083334804695601,0.03584161585416127,0.32205958419617375,0.06741473649744101
3FGL J1610.8-6649,320.7873840332031,-11.145809173583984,-24.357866533851112,-26.922184468166662,0.8258941217773972,4.160819907180862,1.773122787475586,-0.444862132,-0.319780052,-0.417708404,-0.268798557,AGN,bll,0,0.9432498753307635,0.05832594818749855,0.009323203630163708,0.009832431211055514,0.04742692103907273,0.05331709499792407,0.9271444243718814,0.09965911822944166,0.014302892035755304,0.01850061187044122,0.058552683592363014,0.0873423348658261,0.9117811276646436,0.03885377126196043,0.023343144737237996,0.013067890671095978,0.06487572759811844,0.03298288817814639,0.8151965724676613,0.049732635972781034,0.013726400328599054,0.01311938706311763,0.17107702720373952,0.048461202542046854
3FGL J1612.4-3100,345.8529357910156,14.646027565002441,-25.800022472916414,-27.59083706523847,1.3915699751598722,4.143743197377003,0.774248020890121,0.999732779,-0.091500398,-0.61840988,-0.658066206,AGN,bcu,0,0.8726605700730198,0.11133413596629749,0.06864970696822582,0.07788219801097379,0.058689722958754485,0.07489278486886156,0.7833390082423667,0.21166713687115277,0.09655370667044694,0.11727759042332127,0.12010728508718643,0.14132012066043295,0.6322028969796858,0.08929483686526168,0.26164497649315344,0.0797268564535642,0.10615212652716088,0.05061861589782463,0.6617869623741306,0.12937323052323144,0.2098596491509704,0.1058220604983556,0.12835338847489908,0.08461066734922969
3FGL J1613.8+3410,55.109886169433594,46.34754180908203,-25.521748937153493,-27.857847309341793,-0.06198967615551998,3.897712571246599,2.351857900619507,-0.754472987,-0.555032311,-0.7049593,-0.450008859,AGN,fsrq,0,0.9956000285549327,0.003433017839899198,0.00293826060233939,0.002792384967956359,0.0014617108427279243,0.001416097011920764,0.9830100395922509,0.017945798007835845,0.007716294106049466,0.009291415933677495,0.009273666301699814,0.013768931658799652,0.9544653982829152,0.017950502255098245,0.019740814687760493,0.01091924640197118,0.025793787029324458,0.011325552113766646,0.954869194631599,0.02511921753686704,0.014407703001125642,0.01280996820965618,0.030723102367275268,0.019553689024090343
3FGL J1614.5-2231,352.6103515625,20.197925567626953,-24.47946121605029,-27.232507664610168,2.4074530385523736,4.037755587840669,1.1621482761141586,0.025179262,-0.166514192,-0.678213484,-0.908979587,PSR,PSR,0,0.005812491251487576,0.007733356215053723,0.9867285570827217,0.017788123885949355,0.007458951665790646,0.01293334119545803,0.007880578259634152,0.014994066933483992,0.9370863293062164,0.09020537237072981,0.05503309243414958,0.08788238700812882,0.029032853734855722,0.019725344225964225,0.8809120825421176,0.04983246289050289,0.09005506372302675,0.04345736999292491,0.02142637659394031,0.01205845315907426,0.9379687441099571,0.033544124800743744,0.04060487929610268,0.026696385184727597
3FGL J1615.3-5146e,331.6594543457031,-0.6592452526092529,-22.936405553077986,-25.732765103005107,0.9731629176887983,4.248720937664962,1.8643473386764526,0.9997405,0.019213004,-0.51783043,-0.476601,OTHER,spp,516,0.07569516773085294,0.06923445340192032,0.03441713341641599,0.038305200669035436,0.8898876988527311,0.0952964285850598,0.05115228554160475,0.10235796181627123,0.12764910114780684,0.12247678481128889,0.8211986133105883,0.15565218958058244,0.11754328714233307,0.04988514918144843,0.08926156703492417,0.04320152345978214,0.7931951458227428,0.06570887555694713,0.12283744112439009,0.08079008042165232,0.1040963718356337,0.08082957111208335,0.7730661870399762,0.11901351648254063
3FGL J1615.8+4712,73.87397003173828,45.58739471435547,-26.3462667219643,-27.922962757671232,-0.2155090121061751,3.9062911249233214,2.0203447341918945,0.995253963,-0.560801536,-0.450863452,-0.663760405,AGN,fsrq,0,0.9989851416818673,7.448489497359912E-4,4.122541753267135E-4,3.1715875141608815E-4,6.026041428059004E-4,5.329673028040482E-4,0.9840528273150153,0.015740869191974708,0.007994941304407087,0.01061028631484927,0.007952231380577407,0.010020891876821881,0.9791869064167231,0.007912319954098895,0.008659715969705727,0.004616700175203444,0.012153377613571163,0.005352080679976868,0.9565059417667768,0.027907763426542245,0.009095289652422255,0.0060365700051999245,0.03439876858080073,0.02557169723661143
3FGL J1616.2-5054e,332.3656005859375,-0.13110612332820892,-22.580328047590235,-25.49953339919858,0.09333392739859636,4.959303129195855,2.1447906494140625,-0.54881907,-0.6893966,-0.6063951,-0.46509698,OTHER,PWN,0,0.08339147029616142,0.07866220259343698,0.001811936763338042,0.0028560438777112725,0.9147965929405004,0.07976926672147767,0.2391998651770062,0.28582181500682813,0.04578857025559637,0.0474243050671783,0.7150115645673975,0.28281486692853314,0.3871484313426151,0.07985558629909174,0.044913302137818856,0.025838769023779278,0.567938266519566,0.08145948713487369,0.4854618307450326,0.16536158446167862,0.0016886788022517302,0.0019337656463332196,0.5128494904527158,0.16539089149383376
3FGL J1616.4+4631,72.87129974365234,45.5701904296875,-26.239762073183787,-27.84230540161368,0.400984179055847,4.169244769244886,2.5914018154144287,-0.784714476,-0.833471086,-0.651189979,-0.999981261,AGN,fsrq,0,0.998857415118523,9.651358162088462E-4,3.1681683182109235E-4,3.921924895741596E-4,8.25768049655899E-4,7.616392831978657E-4,0.9608713641602571,0.03167451034090563,0.02180524211200754,0.01802650351689322,0.017323393727735323,0.021672851075337667,0.9663984217699595,0.01579893032262879,0.016309970281636728,0.009615654623444724,0.017291607948403887,0.010476593666239382,0.9048707747168905,0.03546312384638529,0.051239723950968714,0.024342364061445645,0.043889501332140736,0.022653605504775083
3FGL J1616.8+4111,65.25353240966797,45.93535614013672,-26.58006158801985,-28.075914652525295,0.39689244670862717,3.856276289268408,2.3284175395965576,-0.6121989,-0.56339291,-0.739224989,-0.999919584,AGN,bll,0,0.8454825563326229,0.22514283503806756,0.15071666527829575,0.22532015803175703,0.0038007783890813256,0.005020309495524319,0.8593457533177175,0.09865269442473779,0.0969189491966976,0.07471650353465585,0.04373529748558499,0.049383462302236544,0.8602250390076608,0.04326764805521416,0.09502177361936995,0.03443941730620426,0.044753187372969315,0.018187764331715296,0.7681450946511348,0.07831876357685404,0.1856299770353914,0.07411092358581925,0.0462249283134737,0.025391738559550635
3FGL J1616.8-2300,352.6195068359375,19.467222213745117,-25.73520430576746,-27.21563413398176,0.884611237156634,3.7785544770385635,2.1400680541992188,0.9856203,-0.73566633,-0.16574556,-0.99998766,OTHER,glc,0,0.9218444875310168,0.08931455781263503,0.033722646764372456,0.04449774133112357,0.04443286570461076,0.07576983481567223,0.6365499366235525,0.25681011955720917,0.2945478623027797,0.23193520489337657,0.06890220107366789,0.0824944670382512,0.6753378378936664,0.07904798761651975,0.22123584179649497,0.07187265482234784,0.1034263203098385,0.03980643395546388,0.5136522482711405,0.1552957247904115,0.2032915676298827,0.15441614437777323,0.28305618409897687,0.13667719644532728
3FGL J1617.3-2519,350.90521240234375,17.805570602416992,-25.15720438566346,-27.04650478726272,0.9957092483397045,3.754930252718787,2.5906736850738525,-0.614001688,-0.834365442,-0.673743862,-0.996056686,AGN,bcu,0,0.5924781581959506,0.18781038477906978,0.11243779021488179,0.07515676130032378,0.2950840515891676,0.19129702432554976,0.38840467318538285,0.16945367141853815,0.45887156558258047,0.151489584617346,0.15272376123203674,0.12726122976577953,0.5337810496346322,0.0913743386342608,0.19736811151994627,0.057178642249960464,0.2688508388454215,0.0920954732799901,0.23848891869830138,0.0629394908162788,0.42691163835567864,0.09690469656235765,0.33459944294601995,0.07549478624495154
3FGL J1617.4-5846,327.011474609375,-5.893503189086914,-24.440349416320622,-27.106588171502352,0.4791696059945158,4.8579793157377855,2.608837366104126,-0.686469474,-0.762041119,-0.691371415,-0.986925552,AGN,fsrq,0,0.9938906890194965,0.0055298637367423,0.0024623863147293684,0.002818066548535646,0.0036469246657742428,0.004301258895868717,0.7574064412837429,0.21378454562199647,0.049063089915124064,0.04846524192383792,0.1935304688011331,0.18210482253360566,0.8973429375785129,0.03475796314307775,0.046530621347075383,0.019136526313613306,0.056126441074411754,0.025620963169479552,0.8759495497231983,0.04956882299070501,0.02636457235806059,0.019624029437314464,0.0976858779187411,0.04624772417988863
3FGL J1617.7-7717,313.4216613769531,-18.859285354614258,-24.664617327278137,-27.383316243010373,1.4666523184979332,5.271902985241239,2.412377059604047,-0.563112161,-0.727331849,-0.845465093,-0.909699056,AGN,fsrq,0,0.9895919983555855,0.00748681699429108,0.007095322451219802,0.006390104189608313,0.003312679193194592,0.0026114111450734104,0.9468250104484892,0.05550536502673462,0.016004165208331755,0.01571386596244703,0.03717082434317906,0.04716994161095232,0.9333466210898779,0.028175043986011155,0.044105490322169025,0.021920873405208402,0.022547888587953015,0.012808682183997434,0.9036454924185404,0.04891470923073075,0.04122190119693436,0.02697222275833925,0.05513260638452529,0.04264239234240364
3FGL J1617.8+5137,79.93540954589844,44.48557662963867,-25.784324022801993,-27.988554252764157,0.681634267363291,4.88458295519769,2.6988062858581543,-0.704104546,-0.783660695,-0.995587922,0.794365183,AGN,fsrq,0,0.9997956709518429,2.1718134182953808E-4,1.001857914360618E-4,1.1386510294272769E-4,1.0414325672119089E-4,1.29123634381008E-4,0.9923987948429924,0.007520811615114017,0.003361786707305387,0.004561385681489857,0.004239418449702175,0.004782209529675714,0.9711722802141877,0.012851082663159853,0.009479327945434088,0.0062707046513775086,0.01934839184037814,0.011134520982989513,0.9980652510977738,0.0034435542126386304,1.4021657230831974E-4,4.0808143697874987E-4,0.0017945323299179258,0.0033633892521370084
3FGL J1620.8-4928,333.8958740234375,0.3857966363430023,-22.43581596573209,-25.71644814276121,2.499410455049739,3.6459158977806414,1.9815045824013362,-0.234006181,-0.487786602,-0.586754827,-0.868200996,PSR,PSR,0,3.712464251334796E-4,5.150006259947851E-4,0.8949580997971847,0.11640987433685693,0.1046706537776819,0.11616535261437502,1.6052753178622531E-4,4.607776747655552E-4,0.8530438739552011,0.07428915796952795,0.14679559851301255,0.07423855428687011,0.006289002555676141,0.0059992635315821,0.8227043203488383,0.07779097595478214,0.1710066770954855,0.07711658187334755,0.0014334262543208359,0.0013175756211559514,0.7576209927345781,0.08962423779305562,0.24094558101110117,0.08973703598286363
3FGL J1621.1-2331,352.91082763671875,18.40231704711914,-25.165122307190405,-27.170408846593286,1.6544945196215128,4.056932134399619,2.4557594924475,-0.479881559,-0.805509395,-0.897575004,-0.481611004,AGN,agn,2048,0.7442244893489508,0.15976642981223715,0.2205221153556428,0.15691898214065642,0.035253395295406366,0.03512778361271434,0.9109258775820862,0.14810611863642853,0.043369422169819656,0.07103069361043791,0.04570470024809419,0.09643876925488545,0.6325943604287032,0.07885505359728662,0.21564209583190933,0.0633831694926167,0.15176354373938744,0.06303747261385693,0.4991704846744814,0.1453010711625537,0.2553504473152775,0.18447970523603102,0.24547906801024102,0.10951164563833546
3FGL J1622.9-0312,10.757970809936523,30.71405792236328,-25.31350402379092,-27.38682241384833,0.8321117407023609,3.7204374172578327,2.2338929176330566,-0.199001325,-0.693912599,-0.460458979,-0.902610048,PSR,psr,0,0.747559058585851,0.14509530708828092,0.18986437470554915,0.13099790170484196,0.06257656670859991,0.04769115651755015,0.5523356322234353,0.18005071705359552,0.3495596063406928,0.1635285619298358,0.09810476143587195,0.09564095382598846,0.709860438508565,0.07445671582776082,0.19685011443301995,0.06396323456807985,0.09328944705841512,0.032034408669233815,0.45652887305273243,0.08050506251393388,0.29818317541345907,0.09910537219837438,0.2452879515338084,0.06501452735111224
