Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Pivot_Energy,Spectrum_Type,ASSOC1,Flags_3FGL,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,Flags_Catalog
3FGL J0609.2+2051c,189.67125,0.58775926,-25.1769108,-26.5956663,-0.607313798,3.505094,2.27253604,-0.284249205,-0.65209567,-0.865319372,-0.407650169,UNAS,None,2695.2073,PowerLaw,none,48,0.906820269,0.163546362,0.0931797309,0.163546362,0.990540274,0.0180053146,0.00945972569,0.0180053146,0.833328172,0.0616304119,0.166671828,0.0616304119,0.999312925,4.01904354E-4,6.87074542E-4,4.01904354E-4,0.636845766,0.25068084,0.363154234,0.25068084,0.934308109,0.110477609,0.0656918914,0.110477609,0.699018084,0.0981770204,0.300981916,0.0981770204,0.981951931,0.0148590405,0.0180480688,0.0148590405,0
3FGL J0609.6-2851,235.45969,-21.184296,-26.2915949,-27.8991146,-2.1281827,3.87951963,2.63915515,-0.76027573,-0.698607417,-0.612862783,-0.997378683,UNAS,None,550.6039,PowerLaw,none,0,0.999314816,0.001210858,6.85184348E-4,0.001210858,0.994038602,0.014014828,0.00596139805,0.014014828,0.985106059,0.00638463141,0.014893941,0.00638463141,0.99998993,8.94622669E-6,1.00696018E-5,8.94622669E-6,0.999006362,0.00135846256,9.93637776E-4,0.00135846256,0.9748083,0.0571953323,0.0251916996,0.0571953323,0.979940515,0.0163693567,0.0200594854,0.0163693567,0.999658368,3.63428053E-4,3.41632218E-4,3.63428053E-4,0
3FGL J0609.7-1841,225.46144,-17.386005,-25.6343044,-27.6084051,0.721196066,4.12388533,2.29835224,-0.300535655,-0.676917881,-0.736730135,-0.709706516,UNAS,None,1099.7338,PowerLaw,none,0,0.999335375,0.00108938764,6.64625062E-4,0.00108938764,0.986803166,0.0176300875,0.0131968337,0.0176300875,0.988327818,0.00910049742,0.0116721823,0.00910049742,0.968286033,0.0052066804,0.0317139671,0.0052066804,0.993183038,0.00868757932,0.0068169619,0.00868757932,0.859635996,0.123808068,0.140364004,0.123808068,0.935147044,0.0439218036,0.0648529555,0.0439218036,0.756405844,0.05201853,0.243594156,0.05201853,0
3FGL J0611.5+1957,190.72444,0.628506,-24.8677422,-26.7432387,1.27606693,3.83767275,2.38202906,-0.144188221,-0.764459349,-0.704195574,-0.781324606,UNAS,None,1263.8125,PowerLaw,none,1,0.719549018,0.189564563,0.280450982,0.189564563,0.436717143,0.210755504,0.563282857,0.210755504,0.820545148,0.0591420394,0.179454852,0.0591420394,0.641471116,0.0384504612,0.358528884,0.0384504612,0.156597718,0.147236479,0.843402282,0.147236479,0.0733912884,0.0955509088,0.926608712,0.0955509088,0.487220894,0.0969921749,0.512779106,0.0969921749,0.177244724,0.0414181176,0.822755276,0.0414181176,0
3FGL J0619.4+2242,189.18222,3.5527859,-24.8963099,-26.3919697,-0.0797561746,3.94519494,2.01489854,-0.701541397,-0.514005914,-0.484710528,-0.634009164,UNAS,None,6015.782,PowerLaw,none,16,0.996263112,0.0446296651,0.00373688831,0.0446296651,0.991228191,0.0174763119,0.00877180908,0.0174763119,0.925386403,0.0424228073,0.0746135975,0.0424228073,0.99862015,5.73273175E-4,0.00137984971,5.73273175E-4,0.987887818,0.0111533068,0.0121121816,0.0111533068,0.948396403,0.0868678601,0.0516035969,0.0868678601,0.929710594,0.0414155645,0.0702894056,0.0414155645,0.988958414,0.0053182496,0.0110415864,0.0053182496,0
3FGL J0623.1-4143,249.54938,-22.665697,-26.521337,-27.8856538,-0.613975006,3.45779636,2.29007959,-0.917802994,0.242802703,-0.637088578,-0.768654941,UNAS,None,1408.542,PowerLaw,none,0,0.990199771,0.0359695646,0.0098002287,0.0359695646,0.993320907,0.0148473515,0.00667909312,0.0148473515,0.972270438,0.0188226916,0.0277295625,0.0188226916,0.997519588,0.00112389184,0.00248041233,0.00112389184,0.983073255,0.0246791425,0.0169267448,0.0246791425,0.964423984,0.0646986473,0.0355760156,0.0646986473,0.939300683,0.0362680321,0.0606993166,0.0362680321,0.950993289,0.0287460539,0.049006711,0.0287460539,0
3FGL J0626.8+1743,194.39415,2.756542,-25.0165308,-26.4949941,1.268409,3.8935687,2.69960761,-0.436438479,-0.950991229,-0.732076287,-0.162663802,UNAS,None,786.04816,PowerLaw,none,0,0.902692195,0.102390819,0.0973078054,0.102390819,0.939989461,0.1152708,0.0600105385,0.1152708,0.838716123,0.0610176858,0.161283877,0.0610176858,0.96149308,0.0164925804,0.0385069196,0.0164925804,0.770625099,0.174478385,0.229374901,0.174478385,0.56291253,0.292309745,0.43708747,0.292309745,0.69058099,0.0850449839,0.30941901,0.0850449839,0.784537385,0.128894188,0.215462615,0.128894188,0
3FGL J0628.4+2429,188.54277,6.2077765,-26.0155586,-27.3610636,-0.42656881,3.73821552,2.20728993,-0.459983605,-0.312052751,-0.69505984,-0.656263603,UNAS,None,2165.8965,PowerLaw,none,0,0.999408054,8.74583192E-4,5.91945611E-4,8.74583192E-4,0.992063351,0.0151785081,0.00793664941,0.0151785081,0.986160221,0.00919315622,0.0138397792,0.00919315622,0.998851232,4.50590742E-4,0.00114876784,4.50590742E-4,0.994489349,0.0067199528,0.00551065094,0.0067199528,0.95679821,0.0744466445,0.0432017896,0.0744466445,0.946568104,0.0359657521,0.0534318964,0.0359657521,0.981608519,0.0109049646,0.0183914815,0.0109049646,0
3FGL J0630.2-0929c,219.05672,-8.982379,-25.6413049,-27.2077036,1.14031585,3.76173235,2.51022553,-0.0287311521,-0.900639768,-0.576786737,-0.999886091,UNAS,None,639.56604,PowerLaw,none,32,0.879866818,0.10896241,0.120133182,0.10896241,0.445504118,0.21397108,0.554495882,0.21397108,0.760610188,0.0681285191,0.239389812,0.0681285191,0.646190995,0.0504962142,0.353809005,0.0504962142,0.72404496,0.189066704,0.27595504,0.189066704,0.0931449465,0.123619852,0.906855053,0.123619852,0.550081027,0.0970340189,0.449918973,0.0970340189,0.197962342,0.0594623314,0.802037658,0.0594623314,0
3FGL J0636.7+7115,143.54669,24.426834,-26.0394606,-27.8200581,-1.52917769,4.21262728,2.60670972,-0.843178871,-0.634535995,-0.612611094,-0.778418779,UNAS,None,643.49854,PowerLaw,none,0,0.999896439,1.06579093E-4,1.03560592E-4,1.06579093E-4,0.995742939,0.00860195353,0.00425706104,0.00860195353,0.997273265,0.00327155592,0.00272673477,0.00327155592,0.99998481,9.95518374E-6,1.51902785E-5,9.95518374E-6,0.999922344,1.00814818E-4,7.76561159E-5,1.00814818E-4,0.975867913,0.0569160598,0.0241320867,0.0569160598,0.993028737,0.00855029823,0.00697126318,0.00855029823,0.999686526,2.88617422E-4,3.13473508E-4,2.88617422E-4,0
3FGL J0638.4+5704,158.42148,20.810717,-26.0576361,-27.9294929,0.357704084,4.12256997,2.92715096,-0.884566649,-0.807778207,-0.211238962,-0.852541285,UNAS,None,333.18195,PowerLaw,none,1,0.99979403,1.62997772E-4,2.05969869E-4,1.62997772E-4,0.993466104,0.00963593608,0.00653389626,0.00963593608,0.991416998,0.00827865764,0.00858300245,0.00827865764,0.992106724,0.00250106213,0.00789327573,0.00250106213,0.9998022,2.15312305E-4,1.97800163E-4,2.15312305E-4,0.955346037,0.0721710398,0.0446539634,0.0721710398,0.988245973,0.0122428071,0.0117540267,0.0122428071,0.958066128,0.026443117,0.0419338715,0.026443117,0
3FGL J0639.9+3250,182.05203,12.111457,-26.0275524,-27.6153708,-2.55820555,3.90142891,2.64585853,-0.618494244,-0.712640381,-0.79780791,-0.613089604,UNAS,None,515.339,PowerLaw,none,256,0.999910858,1.35278319E-4,8.91417268E-5,1.35278319E-4,0.994531027,0.0106402409,0.00546897329,0.0106402409,0.993983413,0.00389088302,0.00601658655,0.00389088302,0.999999128,9.24381035E-7,8.72162699E-7,9.24381035E-7,0.99977895,2.4255031E-4,2.2104997E-4,2.4255031E-4,0.971546424,0.0649055868,0.028453576,0.0649055868,0.986527718,0.0117233006,0.0134722815,0.0117233006,0.999954345,6.34286951E-5,4.56551764E-5,6.34286951E-5,0
3FGL J0644.6+6035,155.04752,22.594389,-25.6748385,-27.8730671,0.0574164819,4.09909451,2.27646565,-0.816225752,-0.503256631,-0.516000579,-0.462887992,UNAS,None,1100.7498,PowerLaw,none,0,0.999844352,1.61934659E-4,1.55648456E-4,1.61934659E-4,0.994970145,0.00922841166,0.00502985469,0.00922841166,0.995222875,0.00572134536,0.00477712461,0.00572134536,0.99819255,5.66171164E-4,0.0018074501,5.66171164E-4,0.999093492,0.00123394609,9.06507902E-4,0.00123394609,0.96944328,0.0609180803,0.0305567203,0.0609180803,0.980243349,0.0183988749,0.0197566512,0.0183988749,0.981880463,0.00907344552,0.0181195372,0.00907344552,0
3FGL J0647.6+0032,212.02522,-0.59796613,-24.6057725,-26.9418814,0.896208414,3.89769709,2.45740438,-0.411186881,-0.835641486,-0.72129802,-0.573055633,UNAS,None,672.5201,PowerLaw,none,0,0.9964015,0.00375254248,0.00359849992,0.00375254248,0.925511973,0.10348278,0.074488027,0.10348278,0.95731304,0.0241687693,0.0426869603,0.0241687693,0.903926007,0.0182055839,0.096073993,0.0182055839,0.965859781,0.0386142389,0.0341402192,0.0386142389,0.409327792,0.246249906,0.590672208,0.246249906,0.798332458,0.0764765862,0.201667542,0.0764765862,0.469014031,0.0957632035,0.530985969,0.0957632035,0
3FGL J0647.8+1751,196.55954,7.268618,-25.5563002,-27.2027626,1.24237656,3.71679346,2.70281243,-0.610182382,-0.894905336,-0.456794478,-0.652453204,UNAS,None,656.27594,PowerLaw,none,1,0.980382957,0.0299508723,0.0196170432,0.0299508723,0.624086957,0.248267924,0.375913043,0.248267924,0.928861604,0.0344034512,0.0711383962,0.0344034512,0.790936214,0.0455548885,0.209063786,0.0455548885,0.940192263,0.0715803503,0.0598077368,0.0715803503,0.178682795,0.204809399,0.821317205,0.204809399,0.842338429,0.0582429555,0.157661571,0.0582429555,0.389359278,0.111336979,0.610640722,0.111336979,0
3FGL J0650.9+6524,150.12836,24.45203,-26.1695531,-28.0457409,-2.60727397,3.85311169,2.54006839,-0.832493638,-0.605980575,-0.609814921,-0.883877414,UNAS,None,637.60443,PowerLaw,none,1,0.997864628,0.00215193652,0.00213537176,0.00215193652,0.995833948,0.00856755603,0.00416605191,0.00856755603,0.976942859,0.0118387232,0.0230571412,0.0118387232,0.999997589,2.58453292E-6,2.41086355E-6,2.58453292E-6,0.996120805,0.00454410138,0.003879195,0.00454410138,0.976222698,0.0569216673,0.023777302,0.0569216673,0.955489199,0.0281085487,0.0445108008,0.0281085487,0.999873139,1.72327719E-4,1.26860724E-4,1.72327719E-4,0
3FGL J0657.6-4701,257.00323,-18.48534,-26.3755717,-27.7095223,0.649611336,3.6414344,2.01111698,0.943732572,-0.561660134,-0.175564298,-0.813738706,UNAS,None,3343.6238,PowerLaw,none,0,0.991425598,0.0249303924,0.00857440201,0.0249303924,0.977369652,0.030585246,0.0226303479,0.030585246,0.948340358,0.0320096079,0.0516596418,0.0320096079,0.956747281,0.0124850494,0.0432527189,0.0124850494,0.959426912,0.0444728929,0.040573088,0.0444728929,0.835994163,0.165148118,0.164005837,0.165148118,0.918882466,0.0418072827,0.0811175341,0.0418072827,0.843570843,0.0663312841,0.156429157,0.0663312841,0
3FGL J0658.8+2318,192.68077,11.946863,-26.3751281,-27.7437408,-2.05667677,3.75704376,2.29433322,-0.767075404,-0.728436053,-0.676916736,-0.0659656227,UNAS,None,1587.9592,PowerLaw,none,0,0.999853952,1.79386444E-4,1.46047897E-4,1.79386444E-4,0.994272795,0.0114050748,0.00572720535,0.0114050748,0.993848342,0.00387032209,0.00615165781,0.00387032209,0.999999321,6.47718807E-7,6.78518259E-7,6.47718807E-7,0.999447314,6.58551646E-4,5.5268602E-4,6.58551646E-4,0.970380082,0.0677945689,0.0296199184,0.0677945689,0.97592557,0.0204051867,0.0240744303,0.0204051867,0.999973911,3.70657907E-5,2.60890557E-5,3.70657907E-5,0
3FGL J0659.2-0439c,217.9579,-0.39596853,-25.1770184,-26.8510793,0.34929752,3.72626538,2.40032029,-0.677703983,-0.659401262,-0.637615305,-0.719775286,UNAS,None,1215.7062,PowerLaw,none,33,0.973654552,0.128270877,0.026345448,0.128270877,0.978944519,0.0497740351,0.0210554806,0.0497740351,0.953233017,0.0274962391,0.0467669834,0.0274962391,0.978656197,0.00475548834,0.0213438028,0.00475548834,0.895376459,0.12580883,0.104623541,0.12580883,0.776804551,0.190501487,0.223195449,0.190501487,0.787805831,0.0969926526,0.212194169,0.0969926526,0.797419188,0.0515048277,0.202580812,0.0515048277,0
3FGL J0700.6+3557,180.80313,17.26217,-26.3057754,-27.8518735,0.683492033,3.57706989,2.40319467,-0.672880826,-0.463899047,-0.816276813,-0.999946266,UNAS,None,925.2876,PowerLaw,none,0,0.935846767,0.0672599701,0.0641532331,0.0672599701,0.839331902,0.128582179,0.160668098,0.128582179,0.878869708,0.047294884,0.121130292,0.047294884,0.754186392,0.037594238,0.245813608,0.037594238,0.778639011,0.183679895,0.221360989,0.183679895,0.317785454,0.250158363,0.682214546,0.250158363,0.712422584,0.110198111,0.287577416,0.110198111,0.138624197,0.035451916,0.861375803,0.035451916,0
3FGL J0704.3-4828,258.842,-17.955788,-26.5659339,-27.7562558,-0.263688585,3.34009364,1.97427273,0.652247142,0.0128054322,0.262120773,-0.809238529,UNAS,None,4385.5938,PowerLaw,none,0,0.995818767,0.0043415915,0.00418123303,0.0043415915,0.991767426,0.0161387554,0.00823257416,0.0161387554,0.960399244,0.0256856735,0.0396007564,0.0256856735,0.99649694,0.00183581007,0.0035030599,0.00183581007,0.981343828,0.02257206,0.0186561723,0.02257206,0.952144621,0.0813287181,0.0478553788,0.0813287181,0.917608252,0.0502640115,0.0823917475,0.0502640115,0.985737579,0.0164406792,0.014262421,0.0164406792,0
3FGL J0705.7-0006,214.66621,3.133183,-25.9442953,-27.3543029,0.822099873,3.98235286,2.27328992,0.862263563,-0.537204596,-0.678629312,-0.99999614,UNAS,None,1543.4318,PowerLaw,none,0,0.931634645,0.125127072,0.0683653554,0.125127072,0.927226384,0.0960714899,0.0727736161,0.0960714899,0.790431099,0.0623686387,0.209568901,0.0623686387,0.895448358,0.0210375192,0.104551642,0.0210375192,0.735469398,0.249332201,0.264530602,0.249332201,0.632076958,0.224823362,0.367923042,0.224823362,0.563029384,0.112902278,0.436970616,0.112902278,0.552751256,0.0742886029,0.447248744,0.0742886029,0
3FGL J0707.5-3111,242.71803,-10.528,-25.8101986,-27.577814,-4.63254233,3.79397906,2.71190143,-0.700598715,-0.796494217,-0.739727097,-0.415356252,UNAS,None,426.44006,PowerLaw,none,265,0.999750063,3.1136188E-4,2.49937116E-4,3.1136188E-4,0.993326466,0.0143792802,0.00667353397,0.0143792802,0.992634883,0.00412471458,0.00736511673,0.00412471458,0.999999999,3.38915115E-9,1.17334239E-9,3.38915115E-9,0.998640151,0.00171585786,0.00135984855,0.00171585786,0.959157258,0.0766974612,0.0408427423,0.0766974612,0.975152982,0.0183582619,0.0248470185,0.0183582619,0.999999839,4.11784184E-7,1.60522657E-7,4.11784184E-7,0
3FGL J0707.7-1035c,224.2027,-1.2464625,-25.1841668,-26.55871,0.922728154,3.85658351,2.49426985,0.777104995,-0.720802499,-0.843151265,-0.802060633,UNAS,None,1454.9948,PowerLaw,none,32,0.674022477,0.248365646,0.325977523,0.248365646,0.892024589,0.131389235,0.107975411,0.131389235,0.745572808,0.0806301398,0.254427192,0.0806301398,0.877165281,0.0289990155,0.122834719,0.0289990155,0.417571714,0.281859851,0.582428286,0.281859851,0.437063713,0.239470943,0.562936287,0.239470943,0.40719888,0.115035047,0.59280112,0.115035047,0.466776739,0.105242022,0.533223261,0.105242022,0
3FGL J0708.7+1747,198.79463,11.7377615,-26.3932466,-27.7170699,-2.13668752,3.9799696,1.83672333,-0.820823979,-0.751311669,-0.195145823,-0.0611588963,UNAS,None,5399.2124,PowerLaw,none,0,0.999967355,2.28606243E-5,3.26454471E-5,2.28606243E-5,0.994231794,0.0114549768,0.00576820599,0.0114549768,0.99832463,0.00131297805,0.00167537,0.00131297805,0.999999879,1.16295381E-7,1.21309993E-7,1.16295381E-7,0.999973266,2.19511196E-5,2.67342275E-5,2.19511196E-5,0.970242572,0.0678688928,0.0297574276,0.0678688928,0.998573527,0.00185754659,0.00142647264,0.00185754659,0.999998236,2.47392369E-6,1.76447937E-6,2.47392369E-6,0
3FGL J0712.2-3806,249.52304,-12.594302,-25.8517928,-27.4602871,0.8229174,4.07812073,2.40103865,-0.649193738,-0.641912351,-0.67233199,-0.999973564,UNAS,None,1004.3324,PowerLaw,none,1,0.979549428,0.027961171,0.020450572,0.027961171,0.964558601,0.0385215663,0.0354413987,0.0385215663,0.943334767,0.0274809113,0.0566652331,0.0274809113,0.917615012,0.0139161916,0.0823849876,0.0139161916,0.886781214,0.133700518,0.113218786,0.133700518,0.613357318,0.23807545,0.386642682,0.23807545,0.652999155,0.127122422,0.347000845,0.127122422,0.550277398,0.0767606681,0.449722602,0.0767606681,0
3FGL J0714.7-3924,250.94044,-12.695822,-25.9002736,-27.3981897,0.685050038,3.68633907,2.38359976,-0.181130557,-0.768814086,-0.897274782,0.203905772,UNAS,None,1225.4386,PowerLaw,none,0,0.997328584,0.00474544182,0.00267141589,0.00474544182,0.988850102,0.0228978267,0.0111498977,0.0228978267,0.96711985,0.0190656625,0.0328801498,0.0190656625,0.99565507,0.00261608382,0.00434492965,0.00261608382,0.932887298,0.0773797215,0.0671127018,0.0773797215,0.880389729,0.142935214,0.119610271,0.142935214,0.84652919,0.0714875861,0.15347081,0.0714875861,0.927744211,0.0713337404,0.0722557893,0.0713337404,0
3FGL J0716.0-4525,256.6907,-14.9429865,-26.4971805,-27.7561294,-2.74363277,3.64413778,2.25824952,-0.882253706,-0.568721235,-0.665715867,-0.462149001,UNAS,None,1866.3899,PowerLaw,none,0,0.999404363,9.06488663E-4,5.95637198E-4,9.06488663E-4,0.993490928,0.0142462274,0.00650907154,0.0142462274,0.987713173,0.00893734224,0.0122868273,0.00893734224,0.999999635,4.56327308E-7,3.65166618E-7,4.56327308E-7,0.995117983,0.00641019393,0.00488201744,0.00641019393,0.963038552,0.0697302614,0.0369614478,0.0697302614,0.947757041,0.0382223981,0.0522429588,0.0382223981,0.999979829,3.11548224E-5,2.01706499E-5,3.11548224E-5,0
3FGL J0718.9-5004,261.333,-16.338142,-26.0079963,-27.6296414,0.189896499,3.55550979,2.39173651,-0.637076587,-0.690600315,-0.445204535,-0.93091057,UNAS,None,1000.2344,PowerLaw,none,0,0.993722894,0.00571543002,0.00627710573,0.00571543002,0.985774352,0.0180875796,0.0142256485,0.0180875796,0.953790379,0.0227072168,0.0462096212,0.0227072168,0.969160623,0.00830403038,0.0308393769,0.00830403038,0.969272495,0.0307026097,0.0307275049,0.0307026097,0.798937034,0.18386504,0.201062966,0.18386504,0.89907556,0.0540147095,0.10092444,0.0540147095,0.725242547,0.0939463475,0.274757453,0.0939463475,0
3FGL J0721.5-0221,218.4831,5.5968394,-26.3140196,-27.6146402,-2.09206081,3.70108871,2.00266862,0.803576887,-0.440355892,-0.558161511,-0.390294338,UNAS,None,3671.5842,PowerLaw,none,256,0.999835888,1.41674041E-4,1.64112126E-4,1.41674041E-4,0.992445232,0.0147085708,0.00755476753,0.0147085708,0.994909344,0.00438719892,0.0050906558,0.00438719892,0.999997956,1.71656826E-6,2.04385974E-6,1.71656826E-6,0.999557783,3.76484458E-4,4.42217268E-4,3.76484458E-4,0.957393815,0.0851617807,0.0426061846,0.0851617807,0.990122034,0.00951904211,0.00987796611,0.00951904211,0.999951472,6.38715291E-5,4.85276778E-5,6.38715291E-5,0
3FGL J0722.2-2648,240.1945,-5.6987634,-25.6127476,-27.3227763,-1.05933321,3.69182863,2.45122361,-0.822299878,-0.526068829,-0.660381932,-0.868467984,UNAS,None,847.81036,PowerLaw,none,9,0.952469786,0.0606084894,0.0475302141,0.0606084894,0.99019632,0.0174835806,0.00980368,0.0174835806,0.90738591,0.0377672517,0.0926140902,0.0377672517,0.999544427,2.71665632E-4,4.55573447E-4,2.71665632E-4,0.753899209,0.182009478,0.246100791,0.182009478,0.932402895,0.106889504,0.0675971051,0.106889504,0.792941024,0.0670780697,0.207058976,0.0670780697,0.988623772,0.00816218291,0.0113762279,0.00816218291,0
3FGL J0725.4-5007,261.80597,-15.393971,-26.7367299,-27.8475768,0.908101853,3.43393607,1.94152856,-0.536676246,-0.999965517,0.999509494,-0.479246845,UNAS,None,5538.381,PowerLaw,none,0,0.998638839,0.00286324861,0.00136116148,0.00286324861,0.977470882,0.0404201628,0.0225291185,0.0404201628,0.985736099,0.0101463203,0.0142639011,0.0101463203,0.989706817,0.0085018489,0.0102931835,0.0085018489,0.99757991,0.00355305371,0.00242008988,0.00355305371,0.814362166,0.218701041,0.185637834,0.218701041,0.969228072,0.0219054944,0.0307719281,0.0219054944,0.983101349,0.0311669224,0.0168986515,0.0311669224,0
3FGL J0725.7-0550,222.0732,4.91603,-26.1512456,-27.5678289,0.746433967,3.86147069,1.8505795,0.821445617,0.0358059357,-0.109715606,-0.50511687,UNAS,None,4941.3545,PowerLaw,none,0,0.9998362,1.31877499E-4,1.63800412E-4,1.31877499E-4,0.982972338,0.031781226,0.0170276621,0.031781226,0.995637776,0.00355723493,0.00436222362,0.00355723493,0.985450032,0.00388828498,0.0145499676,0.00388828498,0.999385939,5.63959079E-4,6.14061384E-4,5.63959079E-4,0.889472178,0.158978507,0.110527822,0.158978507,0.993258568,0.00721785417,0.00674143243,0.00721785417,0.963118652,0.0158557516,0.0368813485,0.0158557516,0
3FGL J0725.8-3532,248.37883,-9.017494,-26.0292178,-27.4440072,0.257354538,3.57237517,2.35854435,-0.811540973,-0.690822249,-0.623711601,-0.114805759,UNAS,None,1422.9324,PowerLaw,none,0,0.999763321,2.7853371E-4,2.36679242E-4,2.7853371E-4,0.988767782,0.0220893108,0.0112322178,0.0220893108,0.994073904,0.00380726641,0.00592609572,0.00380726641,0.997499651,9.84123082E-4,0.00250034928,9.84123082E-4,0.998697652,0.00174633896,0.00130234815,0.00174633896,0.904964348,0.119259415,0.0950356516,0.119259415,0.972531744,0.0195974998,0.0274682563,0.0195974998,0.967388979,0.02119796,0.0326110214,0.02119796,0
3FGL J0725.8+0212,214.89941,8.666384,-25.4854128,-27.4838927,0.158093221,3.99499114,2.18470168,-0.65836996,-0.569322907,-0.592044586,-0.485975449,UNAS,None,1537.0363,PowerLaw,none,0,0.999778198,1.6146668E-4,2.21802359E-4,1.6146668E-4,0.991485498,0.0149434384,0.00851450155,0.0149434384,0.995222312,0.00640007902,0.0047776882,0.00640007902,0.996815018,9.04099751E-4,0.00318498196,9.04099751E-4,0.999262281,5.65081714E-4,7.37719107E-4,5.65081714E-4,0.946191227,0.0849466752,0.0538087727,0.0849466752,0.985545362,0.01465619,0.0144546376,0.01465619,0.965973599,0.0147082882,0.0340264006,0.0147082882,0
3FGL J0731.7-1914c,234.56267,-0.1774707,-25.0768097,-26.9245784,0.921329343,3.84798444,2.5210247,-0.567070572,-0.917941961,-0.623791627,-0.365700486,UNAS,None,609.6634,PowerLaw,none,289,0.995618072,0.00489577757,0.0043819275,0.00489577757,0.958441071,0.082752877,0.0415589293,0.082752877,0.966561567,0.0208541753,0.0334384326,0.0208541753,0.966738171,0.00875978173,0.0332618291,0.00875978173,0.980459851,0.0243886477,0.0195401486,0.0243886477,0.570718427,0.252356748,0.429281573,0.252356748,0.848398617,0.0609714578,0.151601383,0.0609714578,0.776780325,0.0843229505,0.223219675,0.0843229505,0
3FGL J0731.8-3010,244.19069,-5.3990955,-26.4849013,-27.5619415,-0.352887201,3.47206741,1.66923678,-0.999897036,0.999894632,-0.419113489,0.187066823,UNAS,None,10966.364,PowerLaw,none,0,0.999762867,2.28398626E-4,2.37132614E-4,2.28398626E-4,0.989747514,0.0179775372,0.0102524862,0.0179775372,0.994167722,0.00485943189,0.00583227782,0.00485943189,0.999828431,1.01099628E-4,1.71569475E-4,1.01099628E-4,0.999282913,7.67444489E-4,7.1708722E-4,7.67444489E-4,0.927955768,0.117314132,0.0720442321,0.117314132,0.991485097,0.00790164514,0.00851490346,0.00790164514,0.998320642,0.00142687404,0.0016793582,0.00142687404,0
3FGL J0733.3+5904,157.97292,28.310799,-25.9839943,-27.9750934,0.0989008335,4.3099087,2.78037071,-0.814185858,-0.860210817,-0.308467859,-0.751584452,UNAS,None,409.60196,PowerLaw,none,0,0.999969829,2.86978322E-5,3.01713579E-5,2.86978322E-5,0.995101265,0.00925425805,0.00489873548,0.00925425805,0.997712798,0.00386390414,0.00228720164,0.00386390414,0.998330725,5.17932111E-4,0.00166927457,5.17932111E-4,0.999983269,1.66617793E-5,1.67306327E-5,1.66617793E-5,0.970340838,0.0605577769,0.0296591616,0.0605577769,0.997002644,0.0040404293,0.00299735644,0.0040404293,0.989784799,0.00589817185,0.010215201,0.00589817185,0
3FGL J0737.8-8245,295.07507,-25.45458,-26.0524139,-27.6548348,-1.76302216,3.73263053,1.91931963,-0.220347523,-0.713758495,-0.295920319,-0.167356158,UNAS,None,4000.7874,PowerLaw,none,0,0.999801238,1.88988478E-4,1.98762458E-4,1.88988478E-4,0.994075238,0.014038277,0.00592476165,0.014038277,0.99580788,0.00395816428,0.00419211996,0.00395816428,0.999998071,1.54709518E-6,1.92883769E-6,1.54709518E-6,0.999649335,4.04372096E-4,3.50665183E-4,4.04372096E-4,0.974252854,0.0622199092,0.0257471464,0.0622199092,0.995256622,0.005739086,0.00474337798,0.005739086,0.999971075,3.19030306E-5,2.89254802E-5,3.19030306E-5,0
3FGL J0739.8+1312,206.32664,16.62171,-26.1710264,-27.7072698,1.27054466,3.58922836,2.73458886,-0.602508629,-0.786512667,-0.999970325,-0.538636867,UNAS,None,424.87335,PowerLaw,none,256,0.985972818,0.0217131475,0.0140271824,0.0217131475,0.498426452,0.283340462,0.501573548,0.283340462,0.919750447,0.0357444623,0.0802495533,0.0357444623,0.641505243,0.082649552,0.358494757,0.082649552,0.970703131,0.0478211217,0.029296869,0.0478211217,0.104306317,0.161494366,0.895693683,0.161494366,0.858408228,0.0538339602,0.141591772,0.0538339602,0.108761985,0.0843942394,0.891238015,0.0843942394,0
3FGL J0740.6-5230,265.0793,-14.261528,-25.8342795,-27.5609958,-1.59661038,3.62003327,2.23040628,-0.774037073,-0.497671137,-0.712203156,-0.383428278,UNAS,None,1614.9401,PowerLaw,none,0,0.99868233,0.00217003627,0.00131767026,0.00217003627,0.993118012,0.0143758498,0.00688198821,0.0143758498,0.988186162,0.00745940519,0.0118138383,0.00745940519,0.999978694,1.70676969E-5,2.13060489E-5,1.70676969E-5,0.991141105,0.0117462298,0.00885889537,0.0117462298,0.957692243,0.0763601927,0.0423077574,0.0763601927,0.956359626,0.0305844501,0.0436403745,0.0305844501,0.999211737,8.47207028E-4,7.88262798E-4,8.47207028E-4,0
