Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Ln_Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,HR12,HR23,Unc_PLEC_Expfactor,HR34,HR45,HR56,HR67,Ln_Variability_Index,Ln_Pivot_Energy,Category_4FGL,CLASS_4FGL,SpectrumType,ASSOC_FGL,ASSOC1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing,Times in Testing_O,Flags,AGN_BDT_STD,PSR_BDT_STD,AGN_NN_STD,PSR_NN_STD,AGN_LR_STD,PSR_LR_STD,AGN_RF_STD,PSR_RF_STD,AGN_BDT_O_STD,PSR_BDT_O_STD,AGN_NN_O_STD,PSR_NN_O_STD,AGN_LR_O_STD,PSR_LR_O_STD,AGN_RF_O_STD,PSR_RF_O_STD
4FGL J0928.5+3916,183.36458,46.45903,-23.099560765976268,2.3094406,0.5863487,0.5018888,1.3157552,-0.86181617,-0.65178365,0.006506763,-0.376091,-0.6089829,-0.8713085,-0.99995345,2.839573253360626,7.529827260801525,UNASS,None,PowerLaw,,,0.9981771511777423,0.0018228488222580244,0.9985481817978834,0.001451818202116279,0.996615572859094,0.0033844271409045187,0.9810784242999923,0.018921575700007392,0.998288689243018,0.001711310756981818,0.9996044148390124,3.955851609876318E-4,0.9817633266008609,0.018236673399139848,0.9675292722658518,0.03247072773414813,0,0,0,3.3306690738754696E-16,1.4462034560431597E-17,9.015187917194224E-4,9.015187917194218E-4,2.4651348263964246E-4,2.465134826396423E-4,0.00976884651746267,0.009768846517462668,0.001145709848614717,0.0011457098486147151,6.102613922473616E-4,6.102613922473628E-4,0.0036395951788217268,0.003639595178821726,0.018197703616806896,0.018197703616806886
4FGL J0929.3-4110,267.08838,7.213973,-23.582181789166857,1.4910939,0.28776073,0.03786053,0.25541812,-0.99192667,0.99999106,0.0025202427,-0.48208007,-0.027788278,-0.46407655,-0.005403578,2.2224242700118375,10.306626858061096,UNASS,None,PowerLaw,,,0.9996778053821272,3.221946178913314E-4,0.9966539887617849,0.003346011238215642,0.9988596060215024,0.0011403939784984736,0.9965479394023953,0.003452060597604884,0.9993854929695711,6.145070304280266E-4,0.9925969910127331,0.007403008987267517,0.9977521080405642,0.0022478919594372026,0.9916962398156784,0.008303760184322604,0,0,0,1.8540724511240114E-14,1.2640827928005347E-18,0.002469503895235725,0.0024695038952357263,1.2678299629934379E-4,1.2678299629934284E-4,0.0038227737521351114,0.0038227737521351153,2.4922205685998423E-4,2.492220568599158E-4,0.013803166812190269,0.013803166812190258,6.445350736914237E-4,6.445350736914867E-4,0.006458953097150087,0.006458953097150077
4FGL J0930.9-3030,259.71167,15.074706,-22.393126060413152,1.9613361,0.15869409,-0.0065293107,0.10628469,0.35063255,-0.6405186,5.8220257E-4,-0.66939044,-0.35664493,-0.46936068,-0.2981184,1.6996516729822377,8.457136069791103,UNASS,None,PowerLaw,,,0.9996324091610863,3.6759083892577314E-4,0.9970478179347126,0.0029521820652880907,0.9973108239623648,0.002689176037634171,0.9981870511943257,0.0018129488056730658,0.9994121210524338,5.878789475638768E-4,0.9972846483960729,0.0027153516039272467,0.9888185427284677,0.011181457271531003,0.9967740017976188,0.0032259982023811495,0,0,0,1.2101430968414206E-14,4.4406520772877575E-18,0.0018750903028023934,0.0018750903028023945,1.9896844120100793E-4,1.989684412010087E-4,6.570792073653919E-4,6.570792073653909E-4,1.820298985963046E-4,1.8202989859637938E-4,0.004988542776219204,0.004988542776219196,0.002213816917908376,0.0022138169179083695,0.0029609356177894824,0.002960935617789491
4FGL J0931.4-3559,263.73978,11.231115,-22.287507033921212,2.0897417,0.31443626,0.2913957,1.4809617,0.9935671,-0.71075976,0.001868383,-0.40837678,-0.4606005,-0.4701873,-0.90648764,2.3030568816842574,8.063416549576816,UNASS,None,PowerLaw,,,0.9987897819192131,0.001210218080771574,0.9904541342289395,0.009545865771059155,0.9925959566525536,0.0074040433474467605,0.9913560292261888,0.008643970773810726,0.9904199799917612,0.00958002000823936,0.992479011010017,0.0075209889899828875,0.9662329643579868,0.03376703564201234,0.9782533027222912,0.021746697277709972,0,0,0,1.532107773982716E-14,2.977794376854011E-17,0.006230132391846293,0.006230132391846291,3.8828372766212506E-4,3.882837276621248E-4,0.007359262214282446,0.0073592622142824434,0.003820051121321712,0.0038200511213216833,0.015401631922951901,0.015401631922951905,0.0049212769859216365,0.004921276985921599,0.014050836568756768,0.01405083656875682
4FGL J0933.8-6232,282.24362,-7.9074183,-19.718246939274895,2.0570402,0.079068944,0.6922556,16.303122,0.9925545,0.061091155,4.7257048E-4,0.011609381,-0.52218586,-0.96416503,-0.99997365,1.9325395453030676,7.419809747409161,UNASS,None,LogParabola,3FGL J0933.9-6232,,3.891252052696803E-4,0.9996108747947177,0.02671246546703245,0.9732875345329675,3.4739753012873165E-4,0.9996526024698709,0.01201763136067451,0.9879823686393259,0.0011356077442199733,0.9988643922557794,4.8800325369028E-4,0.9995119967463097,5.400264642591357E-6,0.9999945997353576,0.009360669233169956,0.990639330766829,0,0,0,0.0,1.2656542480726785E-14,0.01722714286320924,0.017227142863209245,4.951046984431896E-5,4.9510469844319015E-5,0.010435957958836384,0.010435957958836384,4.21676859430798E-4,4.216768594307541E-4,7.743546131165223E-4,7.743546131165235E-4,2.2612212710606728E-6,2.261221271066133E-6,0.004917222748700508,0.004917222748700444
4FGL J0934.5+7223,139.73366,37.62069,-23.212987701294594,2.911147,0.14778826,-0.04090887,0.43307137,-0.5476176,-0.7156666,0.0023514673,-0.8318883,-0.82795185,-0.48564833,-0.98795253,2.3813389704826533,6.043990201827509,UNASS,None,PowerLaw,,,0.9994192967941719,5.807032058100513E-4,0.99884958819531,0.001150411804690144,0.9995286604076665,4.713395923339598E-4,0.9924788926609966,0.007521107339002519,0.9907573200208719,0.00924267997912837,0.9975460844903351,0.0024539155096649527,0.9926079730788429,0.007392026921158279,0.9657616593499189,0.03423834065008003,0,0,256,1.8096635301390052E-14,1.4698478908784373E-18,7.634604587789473E-4,7.634604587789465E-4,3.376191385050453E-5,3.376191385050321E-5,0.004326949830041451,0.004326949830041457,0.004415214469641471,0.004415214469641479,0.003208263989281127,0.0032082639892811273,0.001820577118128134,0.0018205771181280716,0.01584596086092203,0.015845960860922045
4FGL J0935.5+1152,221.38269,41.727722,-23.633465264332308,1.6140534,0.22635381,0.002421048,0.0,-0.9981303,0.997658,2.906396E-4,-0.5065009,-0.34852228,-0.7561362,0.33434865,2.2335455775621393,9.530014158524317,UNASS,None,PowerLaw,,,0.99916837937735,8.316206226612887E-4,0.9987587225342518,0.00124127746574737,0.9988307451724572,0.0011692548275425497,0.9880761846447758,0.011923815355224793,0.9929504214900514,0.007049578509948589,0.9987882631297932,0.0012117368702059298,0.9974846096988005,0.002515390301199869,0.9890413349790667,0.010958665020932408,0,0,0,1.1324274851176597E-14,1.350765363235166E-18,8.264888766733805E-4,8.264888766733788E-4,1.4924367124355086E-4,1.4924367124355206E-4,0.013419863411637254,0.01341986341163725,0.0028576072933702013,0.0028576072933702026,0.0031610250903890604,0.0031610250903891146,7.805853006754527E-4,7.805853006754652E-4,0.010377517326115996,0.010377517326116052
4FGL J0937.6-3358,263.2607,13.574516,-22.607803841297212,2.5485454,0.15562496,0.021702696,0.28890833,0.9998222,-0.73762393,0.0012330434,-0.91191614,-0.87275565,0.06599139,-0.20087992,1.8422703267583744,6.891291755867451,UNASS,None,PowerLaw,,,0.9973789332900942,0.002621066709880876,0.9948853046935351,0.0051146953064638845,0.99926026038292,7.397396170803538E-4,0.9758086724195054,0.02419132758049335,0.9808983849672482,0.019101615032751384,0.9581266733382037,0.041873326661796474,0.9887013465933113,0.01129865340668743,0.874395210257144,0.12560478974285502,0,0,4,2.4868995751603507E-14,2.336842994036799E-17,0.003952603936235369,0.003952603936235369,6.462933344797817E-5,6.462933344797787E-5,0.012686631226945378,0.012686631226945366,0.011008148967738966,0.01100814896773894,0.07648553147288463,0.07648553147288462,0.003578268769004813,0.0035782687690048723,0.035303957568426095,0.03530395756842613
4FGL J0938.8+5155,164.78171,46.4867,-22.842995015940748,2.0555484,0.2082581,0.072177246,0.7830161,-0.65788585,-0.6457077,0.0012914463,-0.68109316,-0.46824396,-0.24162415,-0.9999961,2.4858439603751536,7.942523205528548,UNASS,None,PowerLaw,,,0.999870270330348,1.2972966964865137E-4,0.9990398805008315,9.601194991694837E-4,0.9994234008365794,5.765991634180027E-4,0.998906969879444,0.0010930301205570553,0.9998412056834495,1.5879431655182994E-4,0.9997554129416466,2.4458705835297083E-4,0.9978589678184434,0.0021410321815569238,0.9983973914468041,0.0016026085531959827,0,0,0,3.3306690738754696E-15,2.0010800848731973E-19,7.074175680118585E-4,7.07417568011858E-4,4.161787552949301E-5,4.1617875529493704E-5,0.0010017762796637034,0.0010017762796637002,5.762176614042637E-5,5.762176614044992E-5,3.440452299097957E-4,3.440452299097563E-4,5.083573715536875E-4,5.083573715536797E-4,0.0016137791491869081,0.00161377914918691
4FGL J0940.3-7610,292.2483,-17.449461,-20.688638155633342,2.321276,0.11422536,0.39038345,6.618015,0.03475738,-0.15455577,0.0020810794,-0.45614508,-0.6985585,-0.99999,-0.38062918,2.536918681655209,7.008292953415087,UNASS,None,LogParabola,3FGL J0940.6-7609,,0.09667907012668193,0.9033209298733089,0.5447160330841568,0.45528396691584283,0.7253515083322168,0.27464849166778377,0.24901113055340224,0.7509888694465976,0.008133287550645341,0.9918667124493542,0.10090068770900555,0.8990993122909953,0.11567345469455015,0.8843265453054493,0.014772739927854776,0.9852272600721457,0,0,0,2.0577276944233526E-15,1.1202703765828268E-14,0.152548009526579,0.15254800952657896,0.0059638224484601455,0.005963822448460147,0.048491616012234076,0.04849161601223409,0.0027698540659858604,0.0027698540659858418,0.09748537594234893,0.09748537594234902,0.011739873154414654,0.011739873154414649,0.005832819705252613,0.0058328197052526076
4FGL J0942.5+7620,135.28877,35.86357,-23.032450297946184,1.9512222,0.33032888,0.4579204,2.3077378,-0.9988154,0.9989063,0.010895553,-0.5531169,-0.23532593,-0.9396486,-0.08512975,2.733089160211766,8.15242144235514,UNASS,None,PowerLaw,,,0.999491230457324,5.087695426967513E-4,0.9972511352340604,0.002748864765940314,0.9934635371069562,0.00653646289304433,0.9790912868664686,0.02090871313353069,0.9998566576405911,1.4334235940971772E-4,0.9936609857935529,0.006339014206447068,0.9715675273781973,0.02843247262180261,0.9784493644341047,0.02155063556589588,0,0,0,2.0761170560490427E-14,5.2614578760680865E-18,0.001577843445562602,0.0015778434455626027,4.1029204074328964E-4,4.102920407432894E-4,0.012589020041162809,0.01258902004116282,9.171758390998195E-5,9.17175839099651E-5,0.009094621497381312,0.009094621497381309,0.0049390766838342814,0.004939076683834281,0.015325014899933747,0.015325014899933763
4FGL J0943.6+4207,178.90657,49.153732,-23.050749707781424,2.604095,0.2800126,0.122459546,0.983952,0.99354905,-0.7671762,0.0051172418,-0.675111,-0.72412586,-0.9999996,0.98746145,3.574051765863189,6.686811606159889,UNASS,None,PowerLaw,,,0.9998989716598093,1.0102834020286865E-4,0.9989914921073162,0.001008507892683315,0.9997649012732092,2.3509872679158746E-4,0.9967075170905354,0.0032924829094650426,0.999909580554931,9.041944506945402E-5,0.9993913050536513,6.086949463497557E-4,0.9980697141463739,0.0019302858536265949,0.9881886408920737,0.01181135910792585,0,0,0,1.2212453270876722E-14,1.0064753064018392E-18,7.22867423474732E-4,7.228674234747319E-4,2.99117181909946E-5,2.9911718190993596E-5,0.00177070258585064,0.0017707025858506354,5.231335252578017E-5,5.2313352525772326E-5,0.0010944114900110725,0.0010944114900110792,4.5299076181718313E-4,4.529907618171849E-4,0.0075265330056079145,0.00752653300560793
4FGL J0944.6+5729,156.8033,45.44952,-23.341835910931863,1.9861255,0.26616868,0.009165595,0.08846359,0.72712743,-0.6241165,8.4712956E-4,-0.6815916,-0.47898293,-0.51974463,-0.4721193,1.8533698011510515,8.428847040375572,UNASS,None,PowerLaw,,,0.9996857222143726,3.1427778563560547E-4,0.9984856685675445,0.001514331432455836,0.9972743687468372,0.0027256312531619116,0.9981207476258018,0.001879252374197179,0.9996297151404562,3.702848595443146E-4,0.9993079570697607,6.920429302401797E-4,0.9907187086373493,0.0092812913626498,0.9964361127850093,0.0035638872149904555,0,0,0,8.215650382226158E-15,1.6942432606990307E-18,9.195993941927999E-4,9.195993941928E-4,1.8308063497011922E-4,1.8308063497012128E-4,0.0014998684000341494,0.0014998684000341541,1.1511422509817752E-4,1.1511422509818984E-4,0.0010802209456576436,0.001080220945657642,0.0018275104970387492,0.0018275104970387358,0.0031929971342716276,0.003192997134271644
4FGL J0944.7-5124,275.93863,1.4039012,-21.972647005179773,2.0411055,0.2750953,0.24946634,2.0405662,-0.5813936,0.992822,0.0016635132,0.28179437,-0.38955995,-0.5929935,-0.52269524,1.8215706020910971,8.427033445327933,UNASS,None,PowerLaw,,,0.9939963332028806,0.006003666797109659,0.9674433418093016,0.032556658190698654,0.9669128528627671,0.03308714713723303,0.9945473052963543,0.005452694703646169,0.9900969009410527,0.009903099058946527,0.9021435322911247,0.09785646770887571,0.8186808552395569,0.18131914476044317,0.9740826108364359,0.025917389163564484,0,0,0,9.880984919163893E-15,1.1653633261786535E-16,0.025514218706550382,0.025514218706550375,0.0015443295133220599,0.0015443295133220612,0.0033523348807356058,0.003352334880735613,0.0033873382773184015,0.003387338277318436,0.11664965987523536,0.11664965987523539,0.02909522702012897,0.029095227020128983,0.016799630767721823,0.016799630767721816
4FGL J0947.0-3548,265.98535,13.512758,-21.89354235844065,2.6517797,0.16595203,0.55558306,5.480928,0.9896531,-0.5216243,0.00933097,-0.8106874,-0.9999998,0.9934109,-0.043417346,2.9513114673221867,6.318765390496762,UNASS,None,LogParabola,,,0.9992926158159872,7.073841840237262E-4,0.9566384728863148,0.0433615271136857,0.9985524176306741,0.0014475823693258793,0.8960423443078778,0.1039576556921218,0.9543172889242468,0.045682711075753155,0.751787490842859,0.24821250915714138,0.9266897196362832,0.07331028036371708,0.8006749310888527,0.19932506891114765,0,0,4,1.0880185641326534E-14,1.0418840462636209E-17,0.04013474071954692,0.040134740719546896,1.5833107321339127E-4,1.58331073213392E-4,0.03661527899082939,0.036615278990829385,0.03929239451445735,0.039292394514457346,0.25214259640121056,0.2521425964012107,0.045553132192548335,0.045553132192548335,0.0508349851874537,0.0508349851874537
4FGL J0947.8-4234,270.61093,8.497749,-22.053583726889915,2.4237173,0.21128273,0.17124769,1.6723682,-0.4317393,-0.15391879,0.003774023,-0.66762096,-0.62512916,-0.7819749,-0.99998116,2.636136353429251,7.178345921518384,UNASS,None,PowerLaw,,,0.9980682543526883,0.001931745647310702,0.9905002529809913,0.009499747019008393,0.9952636154628343,0.004736384537165231,0.9910662133126317,0.008933786687369183,0.9881305826096837,0.011869417390315579,0.90996701814713,0.09003298185286977,0.9580495444878188,0.04195045551218258,0.9327929518883732,0.0672070481116268,0,0,0,9.992007221626409E-16,2.8987248424178986E-17,0.005831110883548731,0.005831110883548728,2.0670402521414866E-4,2.0670402521414977E-4,0.003764084493013813,0.003764084493013808,0.004931555737082265,0.004931555737082276,0.0798959087892451,0.0798959087892451,0.005801181496614112,0.005801181496614078,0.027783978564331686,0.02778397856433169
4FGL J0948.0-3859,268.28857,11.236651,-22.67351061695526,2.6636336,0.36832556,0.8125943,3.0712492,0.7489435,-0.46788174,0.009160214,-0.90608376,-0.99994755,0.9991135,-0.96972454,1.8830463695167328,6.401498468940271,UNASS,None,LogParabola,,,0.9964995390608905,0.0035004609391165857,0.9511343015302531,0.04886569846974659,0.9964921490877013,0.0035078509122988565,0.9425446883852846,0.05745531161471585,0.9631224714887834,0.03687752851121742,0.430005461972867,0.5699945380271336,0.8622725108501169,0.1377274891498826,0.7134472094771935,0.28655279052280624,0,0,0,7.105427357601002E-15,2.4930954898475737E-17,0.03735427353406514,0.03735427353406512,3.8900177915056615E-4,3.8900177915056594E-4,0.020377807830467467,0.020377807830467467,0.03464558687284331,0.03464558687284335,0.28407087688466354,0.28407087688466365,0.07525775079346995,0.07525775079347002,0.05076428901105983,0.05076428901105982
4FGL J0949.8+7551,135.42438,36.49873,-22.507147021517206,2.2828283,0.23967469,0.3070526,2.4537046,-0.86621845,-0.19586277,0.0031375578,-0.5238261,-0.64454323,-0.76188916,-0.999995,2.4432236944695616,7.242772242921827,UNASS,None,PowerLaw,3FGL J0950.4+7550,,0.9981864643322051,0.0018135356678053458,0.9956635836043092,0.004336416395690722,0.9901982163677182,0.009801783632281453,0.9863111509113573,0.013688849088642192,0.988100852211467,0.011899147788533281,0.9910535851127487,0.00894641488725178,0.9352013372696124,0.06479866273038601,0.9355657412513697,0.06443425874862978,0,0,0,1.0547118733938987E-14,2.906206380547698E-17,0.0023738982553205986,0.002373898255320596,4.102547931361116E-4,4.1025479313611145E-4,0.0070405437308380696,0.0070405437308380635,0.00746561244955083,0.007465612449550812,0.011156608163258834,0.011156608163258797,0.009144319395797258,0.009144319395797278,0.02656977639770122,0.02656977639770121
4FGL J0951.8-3711,267.66602,13.0879345,-22.788502191732807,2.7952921,0.34728557,0.95290905,4.0609603,-0.9003194,0.03664322,0.00447119,-0.89231884,-0.7477108,-0.99952424,0.99274886,2.775367919191722,6.314318220631165,UNASS,None,LogParabola,2FGL J0952.7-3717,,0.9349794154240647,0.06502058457595616,0.8975563434894152,0.10244365651058539,0.9851492620572646,0.01485073794273627,0.8931815486477311,0.10681845135226813,0.6091172469249105,0.390882753075089,0.5470239302102801,0.45297606978972005,0.6128909582795615,0.3871090417204381,0.5803051740544244,0.4196948259455756,0,0,1,2.2096455949495215E-14,1.2163618575655076E-15,0.06424530427910631,0.06424530427910634,0.0013271758449813471,0.0013271758449813487,0.03140843637818339,0.03140843637818339,0.19489132002385182,0.19489132002385182,0.2647925954536016,0.2647925954536017,0.05541273060137962,0.055412730601379606,0.06863685336327453,0.06863685336327452
4FGL J0953.6-1509,251.90317,29.602777,-20.448799787671078,2.1129634,0.10398003,0.6611468,10.572415,-0.9135777,0.706788,0.004241394,-0.19541328,-0.6886535,-0.9555201,-0.99948734,2.0279889846106576,7.145211513427818,UNASS,None,LogParabola,3FGL J0953.7-1510,,0.03164213083733269,0.9683578691626731,0.06593269198525163,0.9340673080147472,0.03266193649861261,0.9673380635013872,0.17854434138303057,0.8214556586169679,0.060098412091591856,0.9399015879084072,0.004389457205181884,0.9956105427948178,0.00106695158868461,0.9989330484113161,0.038030060382080816,0.9619699396179199,0,0,0,7.942744264201583E-16,4.980782705057864E-15,0.0488757133516533,0.04887571335165331,0.0025852076590727564,0.002585207659072753,0.04803459773727,0.048034597737269966,0.05890546688920518,0.058905466889205164,0.006438560539983749,0.006438560539983751,2.513658795529382E-4,2.513658795529492E-4,0.015857028010252978,0.01585702801025297
4FGL J0955.8-4106,270.82886,10.560398,-22.61988754599232,2.833131,0.2726502,0.56763625,3.4837158,-0.33836886,-0.53032357,0.017304106,-0.8431621,-0.9999934,0.27591932,0.7224628,2.6704734212830945,6.212017405473326,UNASS,None,LogParabola,,,0.9995555096561695,4.444903438214315E-4,0.9806377127953569,0.019362287204642392,0.9993122267923132,6.877732076864946E-4,0.9684030234683356,0.031596976531665044,0.9975975449800661,0.0024024550199337187,0.7617672693877535,0.238232730612246,0.9639539697304621,0.0360460302695382,0.9103412145327441,0.08965878546725495,0,0,0,9.103828801926284E-15,8.765999515170897E-18,0.01758610064736047,0.017586100647360464,7.285022706572842E-5,7.28502270657293E-5,0.01644590268351889,0.016445902683518886,0.0019775289739910403,0.001977528973991037,0.24332527398863757,0.2433252739886375,0.016737814871340632,0.016737814871340635,0.03119225295580567,0.03119225295580566
4FGL J0957.3-3851,269.6145,12.489835,-22.676066692482873,2.8065026,0.26825413,0.29770884,1.7551625,-0.470486,-0.63620865,0.02619994,-0.9291924,-0.5673381,-0.960365,-0.9959692,1.4119967076597524,6.418086512188073,UNASS,None,PowerLaw,,,0.9840974253961918,0.015902574603811816,0.9416642375295687,0.0583357624704314,0.9709590774906645,0.02904092250933555,0.923485879184369,0.07651412081563193,0.9840126210093972,0.01598737899060333,0.4887015900598124,0.5112984099401874,0.5588776521043101,0.4411223478956908,0.7486339204824561,0.25136607951754386,0,0,16,0.005231415911299312,0.005231415911299343,0.03663485261197736,0.03663485261197737,0.0010912247530081571,0.0010912247530081535,0.02837014889519741,0.028370148895197397,0.021317932071982286,0.021317932071982255,0.2092804497869203,0.2092804497869202,0.04887247716526628,0.048872477165266236,0.047210319985028434,0.04721031998502843
4FGL J0957.6-3051,264.38513,18.707705,-22.628568609710314,2.646293,0.34384182,0.8800408,3.7131984,-0.6975378,-0.35166013,0.0080157025,-0.7016859,-0.99947053,0.80066836,0.7424465,2.180856910469503,6.608244401248331,UNASS,None,LogParabola,,,0.9845336324517505,0.015466367548267227,0.9808926402737895,0.019107359726209035,0.9987264147481965,0.0012735852518026144,0.9168744729219501,0.08312552707804874,0.9407452967750911,0.05925470322490828,0.8079011588707906,0.1920988411292098,0.9282908533186383,0.07170914668136158,0.5599466991204998,0.44005330087950056,0,0,0,1.7430501486614958E-14,2.9642341892681008E-16,0.017328436059797583,0.017328436059797593,1.3513225639548085E-4,1.351322563954818E-4,0.0257810615721131,0.025781061572113125,0.04283613771337071,0.04283613771337068,0.21067097962484505,0.21067097962484507,0.04086777294931518,0.040867772949315186,0.06342898548919168,0.06342898548919172
4FGL J0957.6-5208,277.95737,2.0954762,-22.103271612732684,2.3188066,0.20647134,0.06915951,0.71260995,-0.94479686,0.9988767,0.001926371,-0.5590753,-0.7866141,-0.67425853,-0.51849216,3.04326717401901,7.727235197664688,UNASS,None,PowerLaw,,,0.999404970669365,5.950293306534743E-4,0.9944315923091233,0.005568407690877387,0.9984116731834115,0.0015883268165887707,0.9921210655024415,0.007878934497557437,0.9970551688794271,0.0029448311205734204,0.9209874844672536,0.07901251553274623,0.9874510481501445,0.012548951849855853,0.9714821231460532,0.02851787685394682,0,0,264,1.84297022087776E-14,3.3827403155850014E-18,0.0037084296759681474,0.0037084296759681496,1.3070388896286567E-4,1.3070388896286512E-4,0.0062304786372676165,0.0062304786372676235,0.001309637357968121,0.0013096373579681094,0.07690578401755509,0.07690578401755505,0.002647725485027636,0.00264772548502763,0.018293267622072583,0.018293267622072576
