GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,CLASS1,Source_Name,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
332.5897,-0.61530745,-19.911290611387038,2.3991773,0.26644048,0.13078229,2.5084808,0.9999974,-0.61136633,0.0013497353,-0.8152487,-0.65910566,-0.68195707,-0.7206645,1.8126183522152242,8.640147649962788,,4FGL J1619.4-5106c,PowerLaw,0.10303772,0.2755289,,,0.26,0.0,36,0.5160075041840829,0.48399249581591614,0.8127157415632812,0.18728425843671814,0.3682451247850222,0.631754875214978,0.7014492147450269,0.2985507852549737,0.0,0.004,1.0,0.0
333.19745,-0.019556167,-19.828696679570474,2.4592528,0.20882992,0.25932166,3.2601893,-0.9776176,0.9448837,0.004936902,-0.38100043,-0.6414635,-0.8312191,-0.74795115,2.5181017936831127,7.96328973202151,,4FGL J1619.5-5014c,LogParabola,0.14707288,0.82392305,3FGL J1619.0-5014c,,0.0,0.0,52,0.7780019548938544,0.221998045106141,0.8671490975646698,0.13285090243533018,0.6641479452320637,0.3358520547679367,0.7036716282173469,0.29632837178265253,0.0,0.0,0.0,0.0
328.1972,-5.2711077,-21.771178528430283,2.5902884,0.18815047,0.17503242,1.9967337,0.98536986,-0.3131493,0.010870439,-0.7038677,-0.76816976,-0.80884314,-0.99985886,1.9584920496501683,7.013293698814078,,4FGL J1620.5-5729,PowerLaw,0.112297416,1.1846908,,,0.0,0.0,8,0.9913913496420493,0.008608650357962995,0.9139396622795535,0.08606033772044464,0.9514209283193056,0.04857907168069426,0.9700977668799231,0.02990223312007685,0.0,0.0,0.0,0.0
333.54678,0.028379135,-19.463109013348763,2.461047,0.16560596,0.27750653,4.3757415,-0.94324,0.98239994,0.002105881,-0.56336176,-0.737305,-0.8140367,-0.7524151,1.9896632949795487,7.93928643904639,,4FGL J1620.8-4958c,LogParabola,0.11554003,0.3647114,,,0.1,0.0,48,0.24059718188160936,0.7594028181183896,0.4510355550370101,0.5489644449629898,0.2011545809555739,0.7988454190444267,0.4527119432351665,0.5472880567648336,1.0,0.67,1.0,0.78
333.1138,-0.41640782,-19.95220515232053,2.422656,0.19611119,0.11868878,2.4434292,0.67488945,0.24276114,0.0014338348,-0.7161885,-0.70505047,-0.69409126,-0.6979404,2.207374118268734,8.520545286861376,,4FGL J1620.8-5035c,PowerLaw,0.069336824,0.29543293,,,0.29,0.0,52,0.5187663156056715,0.4812336843943283,0.8588516464226184,0.14114835357738253,0.5125845333248739,0.4874154666751259,0.7157157396267002,0.28428426037329996,0.0,0.001,0.213,0.0
76.0234,44.487442,-23.078583933896855,2.1157532,0.2682564,0.18002748,1.3119155,0.99999946,-0.9274257,0.0023429038,-0.20031457,-0.48339456,-0.94104666,0.38741088,2.464533604834598,7.8015026070612405,,4FGL J1620.9+4852,PowerLaw,0.15911129,0.46499813,,,0.0,0.0,0,0.9985321118389321,0.0014678881610559796,0.9981458252146743,0.001854174785326671,0.9967966593783584,0.0032033406216411472,0.9898886270704833,0.010111372929515394,0.0,0.0,0.0,0.0
350.65298,16.452877,-21.791259496838062,2.6731985,0.2306005,0.37659508,2.6929743,-0.99731755,0.99233246,0.0074489233,-0.80930316,-0.7412131,-0.99157804,-0.9999953,2.515217919663814,6.683346965693585,,4FGL J1621.0-2625,PowerLaw,0.17672844,0.578558,,,0.0,0.0,0,0.9996363833082583,0.0003636166917346213,0.9071297477003815,0.09287025229961986,0.9607449980301117,0.03925500196988871,0.9648131528234763,0.03518684717652336,0.0,0.001,0.0,0.0
336.99686,3.3332467,-21.472838405957425,2.4662206,0.32269415,0.32712042,2.5386014,-0.7330235,0.9944462,0.006207564,-0.7134791,-0.5641632,-0.999936,0.9417661,2.1460160746753862,7.484078376443685,,4FGL J1621.4-4511,PowerLaw,0.22882357,0.8645361,,,0.0,0.0,0,0.6855218964025298,0.3144781035974585,0.8248976205283273,0.17510237947167107,0.959199826396657,0.04080017360334391,0.8637044079012406,0.1362955920987597,0.0,0.002,0.0,0.0
99.471466,39.06156,-23.203845939751535,2.7919044,0.12470915,-0.10165819,1.0499032,0.9938425,-0.8390058,9.6168916E-4,-0.77491134,-0.5170445,-0.9995507,-0.95860726,1.4484024702599712,6.308052538816674,,4FGL J1621.9+6706,PowerLaw,0.05121066,0.14136255,,,0.0,0.0,0,0.9962243303807571,0.0037756696192333904,0.990206984798556,0.009793015201444457,0.9859432301532909,0.014056769846709017,0.9759188181685483,0.024081181831451626,0.0,0.0,0.0,0.0
332.2804,-1.5072814,-20.787700470147186,2.4628618,0.16033924,0.13309753,1.8726096,-0.67071116,0.99644303,0.0026972597,-0.6680189,-0.66485584,-0.90213495,-0.11627151,1.5793039716320774,7.722681190653374,,4FGL J1622.0-5157c,PowerLaw,0.09476704,0.37054485,,,0.0,0.0,32,0.9112108158918768,0.08878918410812683,0.8473140811776229,0.15268591882237628,0.8109966041806927,0.18900339581930742,0.8901929181380556,0.10980708186194477,0.0,0.0,0.0,0.0
317.67804,-15.5117035,-21.399484516557145,2.28303,0.14130719,0.34282467,4.3397546,0.99994653,-0.46722317,0.0025541517,-0.38661885,-0.6414986,-0.8982017,-0.99995625,1.5922909397636005,7.181529357101977,,4FGL J1622.2-7202,LogParabola,0.110372506,0.28932124,,,0.0,0.0,0,0.2508709360531896,0.7491290639468097,0.70243549405132,0.29756450594868045,0.7276250805167407,0.2723749194832602,0.5739309401220878,0.42606905987791205,1.0,0.066,0.0,0.107
335.53635,1.6242988,-20.92489670433724,2.5420773,0.1946917,0.24550271,2.7237437,0.95615566,-0.5219864,0.00454809,-0.7344765,-0.7528848,-0.7916206,-0.99205065,1.9668398300634145,7.4203216268085175,,4FGL J1622.5-4726,PowerLaw,0.067690685,0.4703443,,,0.0,0.0,9,0.9370961668431697,0.06290383315681121,0.8076922205054187,0.19230777949458172,0.7788414545390087,0.2211585454609926,0.906537176495023,0.0934628235049778,0.0,0.003,0.0,0.0
334.04327,0.09190126,-19.088642555297646,2.5343719,0.13761015,0.32257536,6.0564313,-0.5615941,0.9486478,0.0026233762,-0.5111078,-0.75535154,-0.94818014,-0.9997391,1.8064886765708459,7.57245848814564,,4FGL J1622.7-4934c,LogParabola,0.072634734,0.3569825,,,0.0,0.0,48,0.03335513495000369,0.9666448650499729,0.13849769365613943,0.8615023063438614,0.03223527905876331,0.9677647209412346,0.14436962075018195,0.8556303792498183,1.0,1.0,1.0,1.0
336.31992,2.2843673,-21.110720069045286,2.4410894,0.17907125,0.059288446,0.9290756,0.99148214,-0.723899,0.0010283814,-0.815671,-0.6638642,-0.73707867,-0.501854,1.577673730128676,7.881327563780979,,4FGL J1623.0-4624,PowerLaw,0.08110286,0.11032633,,,0.0,0.0,24,0.9862493118078878,0.013750688192120507,0.9105167745437777,0.08948322545622214,0.9181426287330957,0.08185737126690451,0.9651966223081192,0.03480337769188096,0.0,0.0,0.0,0.0
353.5376,18.13641,-21.675767180877184,2.6225517,0.14597148,-0.0015182161,0.08199992,-0.7051433,0.9995863,0.0011460998,-0.72333443,-0.79454607,-0.7698488,-0.41586524,1.9549211421220312,7.093485353507213,,4FGL J1623.7-2315c,PowerLaw,0.08551724,0.11668359,,,0.0,0.0,56,0.9722313488747188,0.02776865112529845,0.9881539864205748,0.011846013579425193,0.9906570204224387,0.009342979577559824,0.9655776230998739,0.03442237690012554,0.0,0.0,0.0,0.0
319.62503,-13.964253,-21.22961217437763,2.2272797,0.14770062,0.36102736,4.8732424,0.9372745,0.62783575,0.0028256774,-0.46299222,-0.48842153,-0.9445564,-0.9999822,2.9092086684933807,7.278382949333969,,4FGL J1623.9-6936,LogParabola,0.10248465,0.33947375,,,0.0,0.0,0,0.5805327133139143,0.4194672866860857,0.7473037715829205,0.2526962284170794,0.9026209446954322,0.0973790553045684,0.577021576590329,0.4229784234096711,0.0,0.025,0.0,0.087
334.12347,-0.15421294,-20.065004554441085,2.4346426,0.2848418,0.63669026,3.4197667,0.6798864,-0.81674653,0.004562663,-0.18306775,-0.6201784,-0.8719281,-0.5214648,2.1414448597165383,7.921662619716148,,4FGL J1624.1-4941c,LogParabola,0.30501324,0.8493873,2FGL J1624.0-4941c,,0.0,0.0,48,0.21857110946127362,0.7814288905387125,0.7168499532913233,0.2831500467086772,0.4282994828703813,0.571700517129619,0.5907202950361238,0.40927970496387595,1.0,0.023,1.0,0.067
337.97522,3.62773,-20.97068112818032,2.4618592,0.21637423,0.37789613,3.5429032,0.99976164,-0.62152916,0.0081077,-0.43510166,-0.67274004,-0.932804,-0.9992606,1.4656292953039298,7.521380457944271,,4FGL J1624.1-4417,LogParabola,0.18214314,0.90783435,,,0.0,0.0,24,0.7545575118705397,0.24544248812944183,0.5661748090803764,0.43382519091962357,0.40874158344635514,0.5912584165536459,0.7327003703671047,0.2672996296328947,0.0,0.276,1.0,0.0
341.18478,6.6912746,-20.499740198636736,2.3680062,0.13082255,0.35748252,5.116136,0.9996977,-0.11118803,0.002063308,-0.47204465,-0.5560571,-0.9999521,0.9958827,2.23773014846654,7.3935347501698585,,4FGL J1624.3-3952,LogParabola,0.10102606,0.26627627,3FGL J1624.2-3957,,0.0,0.0,0,0.06314641764566356,0.9368535823543573,0.5507816541069723,0.4492183458930275,0.7397819547332375,0.2602180452667627,0.26894094541622177,0.7310590545837781,1.0,0.355,0.0,1.0
337.098,2.5854235,-20.94541575707563,2.6597295,0.29783398,0.78958505,4.324535,0.99825,-0.6866162,0.01703889,-0.5303478,-0.9502675,-0.47640866,-0.999991,2.0683064004659917,6.864808591399319,,4FGL J1624.9-4538,LogParabola,0.26431328,1.3538481,,,0.0,0.0,8,0.5123795497831904,0.48762045021680955,0.5861828034892279,0.4138171965107732,0.5860745016299433,0.413925498370057,0.7332260015870359,0.26677399841296356,0.0,0.243,0.0,0.0
353.4894,17.603794,-21.468476777047023,2.6781297,0.366121,0.5946514,3.515253,0.9999351,-0.67918193,0.015404069,-0.73754406,-0.8737671,-0.9999999,0.9995275,2.2926007145612655,6.759868075899647,,4FGL J1625.3-2338c,LogParabola,0.15482408,1.1852021,1FGL J1623.5-2345c,,0.0,0.0,40,0.9935839059099931,0.0064160940899898175,0.8079398724725885,0.19206012752741178,0.916176923388084,0.08382307661191574,0.8925004744668574,0.10749952553314311,0.0,0.008,0.0,0.0
334.62524,-0.086029135,-20.02195804493794,2.4774923,0.21276113,0.03547698,0.7135973,0.5420474,0.09986449,8.4339E-4,-0.84058595,-0.7228825,-0.67311585,-0.45190328,2.279065052672033,7.809107545519909,,4FGL J1626.0-4917c,PowerLaw,0.08518989,0.092951484,3FGL J1626.2-4911,,0.0,0.0,60,0.9496988183967706,0.05030118160321707,0.9670733344708176,0.032926665529182636,0.9324134880492031,0.06758651195079748,0.8267501902105729,0.17324980978942664,0.0,0.0,0.0,0.0
338.41055,3.4546638,-20.89831077267961,2.40892,0.16291408,0.16429725,2.2565434,0.9845893,0.96169984,0.0063003274,-0.6475005,-0.5907473,-0.85835326,-0.4557757,3.0811065278559355,7.818033250387849,,4FGL J1626.5-4406,PowerLaw,0.0978231,0.9824493,3FGL J1626.3-4406,,0.0,0.0,0,0.9902481406075148,0.009751859392470278,0.9484926132809318,0.05150738671906762,0.95147973851708,0.048520261482919894,0.9576413273953422,0.04235867260465797,0.0,0.0,0.0,0.0
94.240456,40.180294,-22.94536385332112,1.9262307,0.20020576,0.06288543,0.69038785,-0.9999735,0.99959946,9.411553E-4,-0.20915622,-0.65748733,-0.14136781,-0.5942896,2.826898624586938,8.229178370276419,,4FGL J1626.5+6257,PowerLaw,0.09556611,0.3287741,,,0.67,0.0,0,0.9997474015674466,0.00025259843255997914,0.9989982607202352,0.0010017392797644464,0.9995132269604329,0.00048677303956567937,0.9968054762380263,0.0031945237619745146,0.0,0.0,0.0,0.0
339.3115,4.3112082,-21.162024118037007,2.6663878,0.23000582,0.30646223,3.1157262,0.99868673,-0.6276031,0.0062136645,-0.7156304,-0.7163949,-0.96645546,-0.9999469,1.4172856320337457,6.947291423151055,,4FGL J1626.6-4251,LogParabola,0.14494267,0.5401558,,,0.0,0.0,8,0.8146547444183336,0.18534525558167528,0.6400295422847015,0.3599704577152977,0.5629810056743763,0.43701899432562313,0.8411554875768097,0.1588445124231889,0.0,0.106,0.0,0.0
328.63168,-6.195918,-21.234388671541833,2.5000684,0.16950609,0.42841205,4.5292063,0.9778704,-0.2870276,0.0046453266,-0.6743297,-0.77885294,-0.99973714,-0.95990586,2.441979576560137,7.121416010143019,,4FGL J1627.7-5749,LogParabola,0.14266942,0.40962896,,,0.0,0.0,0,0.8612202659548662,0.1387797340451484,0.6411666152772978,0.35883338472270204,0.7233355023511282,0.2766644976488716,0.8007568436526937,0.19924315634730724,0.0,0.117,0.0,0.0
52.983753,43.236767,-21.037211805808674,2.1354752,0.17237647,0.6394687,6.9493427,-0.6636848,-0.43460444,0.0035716782,-6.242929E-4,-0.65144956,-0.9999998,0.99997556,1.9347532271352559,7.298154125484548,,4FGL J1627.7+3219,LogParabola,0.14628007,0.4256172,3FGL J1627.8+3217,,0.0,0.0,0,0.3007618500254758,0.6992381499745366,0.2544708049106851,0.7455291950893136,0.4735040322849111,0.5264959677150888,0.25034290159028544,0.7496570984097137,1.0,0.963,0.899,1.0
334.81546,-0.35898736,-20.311165855040493,2.499917,0.26262343,0.8321092,3.8997595,-0.9997983,0.96768993,0.0044996254,0.28611127,-0.6403173,-0.89300346,-0.9996046,1.8768953385521931,7.595911676275789,,4FGL J1628.0-4920,LogParabola,0.23287882,0.7759421,,,0.0,0.0,4,0.020414261115115497,0.9795857388849002,0.4303390166604315,0.5696609833395677,0.224329222539753,0.7756707774602475,0.5074737096354259,0.4925262903645739,1.0,0.72,1.0,0.453
337.36566,1.9523885,-21.033776510338214,2.4852448,0.21047384,0.21242476,2.1495054,0.9975386,-0.6462374,0.010199566,-0.68477476,-0.6811197,-0.9643073,0.12346806,2.1206272700409166,7.574446516948755,,4FGL J1628.6-4553,PowerLaw,0.059632927,1.4583424,3FGL J1628.4-4546,,0.0,0.0,24,0.9820022558026285,0.017997744197361176,0.857266434880675,0.14273356511932384,0.9208965950660252,0.07910340493397473,0.9267442462981675,0.07325575370183227,0.0,0.001,0.0,0.0
335.65576,0.15445924,-19.716562133404608,2.636988,0.19762832,0.42248073,5.0668054,-0.22469148,0.9627925,0.0058979723,-0.7031896,-0.8736674,-0.9390187,-0.8506766,2.4835484778899604,7.183869576973793,,4FGL J1629.3-4822c,LogParabola,0.072238706,0.51278764,,,0.0,0.0,56,0.7943656504455336,0.20563434955448653,0.35463602840001335,0.6453639715999865,0.22846956951681688,0.7715304304831848,0.5614041481520694,0.4385958518479307,0.0,0.889,1.0,0.144
4.933165,24.830862,-21.108990275560092,2.260211,0.21935129,0.9997496,6.496725,-0.7599073,-0.6247078,0.0053351875,0.07921566,-0.56559354,-0.9999754,-0.41538465,1.9071947733404155,7.700284474525985,,4FGL J1630.1-1049,LogParabola,,0.039606977,3FGL J1630.2-1052,,0.0,0.0,2048,0.1163832794645843,0.8836167205354267,0.2129042059297561,0.7870957940702439,0.10262247033999387,0.897377529660006,0.28460164054237314,0.7153983594576259,1.0,0.984,1.0,1.0
344.96268,8.676667,-21.66678990256115,2.5500767,0.27571848,0.3808609,3.1247866,0.9997082,-0.47060895,0.0072723296,-0.6409401,-0.7129166,-0.9999996,0.9625531,2.103240340303343,7.156428867758367,,4FGL J1630.1-3546,LogParabola,0.19436118,0.6147561,,,0.0,0.0,9,0.9607153371628332,0.039284662837156654,0.7614784601497195,0.238521539850281,0.9449611387132164,0.055038861286782946,0.9354198165115657,0.0645801834884358,0.0,0.007,0.0,0.0
335.88794,-0.18242832,-20.402418101018263,2.4603686,0.29310828,0.19223715,2.230677,0.5878758,-0.5432152,0.007250391,-0.73797876,-0.6933194,-0.8647905,-0.47111028,1.417252111561405,8.081431439928691,,4FGL J1631.7-4826c,PowerLaw,0.14113492,1.0507272,3FGL J1632.4-4820,,0.49,0.0,292,0.8579400084925061,0.14205999150749132,0.770932263435744,0.22906773656425644,0.4721991074982767,0.5278008925017235,0.7939851780552467,0.20601482194475437,0.0,0.004,0.944,0.0
354.7572,16.69749,-21.81794337690136,2.6866853,0.33719608,0.7289309,3.3480632,0.99877715,-0.5546695,0.01878266,-0.8612101,-0.8009111,-0.63550216,-0.99871194,1.9737782996494493,6.450828651811129,,4FGL J1631.7-2319c,LogParabola,0.20787613,1.0901752,2FGL J1632.6-2328c,,0.0,0.0,32,0.9907378817935981,0.00926211820641305,0.7393423008566069,0.2606576991433934,0.8713410900977959,0.1286589099022044,0.9211797249248554,0.07882027507514346,0.0,0.013,0.0,0.0
65.97261,43.12388,-23.082555681994595,1.8028532,0.25223145,0.08323891,0.7748026,0.97021025,-0.8034029,9.842723E-4,-0.7226464,0.06920311,-0.6702142,-0.03454913,2.6642011992588666,8.73609871898078,,4FGL J1631.8+4144,PowerLaw,0.12599197,0.43074983,,,0.0,0.0,0,0.9998663353542543,0.00013366464573028367,0.9987602988673546,0.0012397011326455128,0.9988680785621747,0.0011319214378254668,0.9992504606698768,0.0007495393301225411,0.0,0.0,0.0,0.0
61.751534,42.903423,-21.65595936210767,2.4930692,0.34293443,0.6239196,3.0521424,0.95490974,-0.8181311,0.0046573067,0.105980664,-0.5467632,-0.9999964,0.98854655,1.98620034505294,7.646595929136436,,4FGL J1632.5+3839,LogParabola,0.2577668,0.6730896,3FGL J1632.8+3838,,0.0,0.0,0,0.9050377486765016,0.09496225132349295,0.9446468232033784,0.055353176796621606,0.7237832581169428,0.2762167418830567,0.8984571470884485,0.10154285291155349,0.0,0.0,0.0,0.0
336.69174,0.031737383,-18.96244283684061,2.5194843,0.17355554,0.64886427,6.8504314,-0.8806218,-0.21302798,0.017998517,-0.35556093,-0.747494,-0.9313297,-0.9999203,2.3186474990810977,7.524515029859444,,4FGL J1634.0-4742c,LogParabola,0.18375698,2.4492702,2FGL J1634.4-4743c,,0.0,0.0,52,0.593125754501937,0.4068742454980597,0.158318980223642,0.8416810197763575,0.0541637219509236,0.9458362780490767,0.28149128092840997,0.7185087190715893,0.0,1.0,1.0,1.0
339.9166,2.873995,-21.456182857402133,2.268973,0.15951763,-0.01920707,0.32161805,0.9994463,-0.20561688,0.0011363338,-0.5938475,-0.587253,-0.7861941,0.1196965,2.605865821365573,8.239831968625799,,4FGL J1634.6-4324,PowerLaw,0.056007955,0.1535571,,,0.0,0.0,256,0.9835472391299562,0.01645276087005286,0.9869638840069949,0.013036115993006112,0.9941517397239649,0.005848260276035609,0.9796185219950564,0.020381478004943172,0.0,0.0,0.0,0.0
18.301313,31.330492,-21.940985700585934,2.2510333,0.3223585,0.9996092,4.767733,0.078854114,0.94197136,0.0010187188,0.37211797,-0.70968306,-0.9999989,0.9933071,1.5377200601284504,7.57141448129246,,4FGL J1634.7+0235,LogParabola,,0.036233116,,,0.0,0.0,2048,0.1255934254715925,0.8744065745283954,0.21459699629107495,0.7854030037089257,0.2270892945984317,0.7729107054015675,0.48019092178188244,0.5198090782181178,1.0,0.985,1.0,0.624
341.04977,3.7263649,-21.545841683549448,2.6949596,0.34055766,0.84298927,3.506212,0.99978006,-0.41054296,0.039513018,-0.891477,-0.68022364,-0.99985605,0.01407138,0.9111439900914251,6.676454459940836,,4FGL J1635.3-4159,LogParabola,0.3611584,0.039647713,,,0.0,0.0,1,0.740015518048724,0.2599844819512617,0.5097822135613421,0.490217786438658,0.30144702606887247,0.6985529739311273,0.8250725329091627,0.1749274670908377,0.0,0.451,1.0,0.0
67.64059,42.460987,-22.076174165914647,2.2063396,0.26916578,0.47965977,3.4579546,0.9883047,-0.2515518,0.003927314,-0.31810233,-0.47470427,-0.9999784,0.1992257,3.3322919706361405,7.415319289465719,,4FGL J1635.3+4258,LogParabola,0.20245606,0.5048526,3FGL J1635.3+4257,,0.0,0.0,0,0.9981618809206062,0.001838119079413213,0.9925101317572503,0.00748986824274974,0.9829244251952864,0.017075574804713452,0.965699691804251,0.034300308195751014,0.0,0.0,0.0,0.0
347.92654,9.845844,-21.27791221786358,2.5178583,0.14607912,0.24053115,3.0819821,0.99997246,0.06996945,0.0041397107,-0.6650531,-0.71466285,-0.7906972,-0.99954927,2.1264581101483264,7.042390886736678,,4FGL J1635.4-3249,LogParabola,0.10154427,0.3432786,,,0.0,0.0,0,0.9971916430292804,0.0028083569707302,0.7664479406491742,0.23355205935082582,0.8819999311627582,0.11800006883724147,0.9044201022615092,0.09557989773849021,0.0,0.007,0.0,0.0
337.41437,0.03242511,-18.94026729952043,2.5534413,0.1310586,0.24773829,5.6106334,0.27336296,-0.40327957,0.003744496,-0.49071684,-0.7932851,-0.9551851,0.04507761,2.2349076773441285,7.7560688804724975,,4FGL J1636.9-4710c,LogParabola,0.06566016,0.43107656,3FGL J1636.2-4709c,,0.0,0.0,52,0.846534455181435,0.1534655448185475,0.4073286335778694,0.5926713664221308,0.14252955612387788,0.8574704438761239,0.43835423577529375,0.561645764224707,0.0,0.783,1.0,0.837
325.2519,-10.835534,-22.40373814979882,2.474793,0.28157297,0.29602438,2.1152105,-0.90409493,0.99025476,0.0041039693,-0.6034088,-0.5789721,-0.9998967,-0.9923052,1.6993829254359298,6.997567646200188,,4FGL J1637.3-6325,PowerLaw,0.18334535,0.42853367,,,0.44,0.0,0,0.9992769268002347,0.0007230731997662781,0.9357233328815552,0.06427666711844676,0.9630750538246674,0.036924946175332526,0.9660362349616909,0.03396376503831044,0.0,0.0,0.0,0.0
50.50551,40.785038,-23.13458356926627,2.8205576,0.17837596,0.012025535,0.124398865,0.9995839,-0.7596159,0.0034730388,-0.6698722,-0.76674634,-0.9987987,-0.4977101,2.097827602393678,6.243601303850807,,4FGL J1637.5+3005,PowerLaw,0.092610314,0.28898954,,,0.0,0.0,1,0.998922637866628,0.0010773621333454244,0.9971764796498573,0.0028235203501426696,0.9955999556868544,0.004400044313145085,0.9760356043823695,0.02396439561763153,0.0,0.0,0.0,0.0
337.90146,0.20808755,-20.287067988100503,2.5521479,0.3540843,0.99475336,3.4935129,-0.99866843,0.879068,0.007473995,-0.028777925,-0.6555192,-0.84173834,-0.9999876,2.643915936019926,8.001091473511902,,4FGL J1638.1-4641c,LogParabola,,1.5550301,,,0.0,0.0,2104,0.2440589976506601,0.7559410023493437,0.7205270516608894,0.27947294833910935,0.31936051741419225,0.6806394825858076,0.6625647256819475,0.33743527431805137,1.0,0.081,1.0,0.001
352.5904,12.759099,-21.59749374444818,2.4606845,0.15110601,0.14050283,1.8022813,0.2427352,-0.5696066,0.0029304898,-0.7096617,-0.5502398,-0.86128825,-0.99999964,1.834841148736043,7.0870080485281735,,4FGL J1639.0-2727,PowerLaw,0.0899717,0.3369626,,,0.0,0.0,0,0.9991806190991216,0.0008193809008540941,0.9157025392168294,0.08429746078317034,0.9736728021553147,0.026327197844684406,0.9757259723111772,0.02427402768882147,0.0,0.0,0.0,0.0
330.56866,-6.5428624,-21.698968519969384,2.7512002,0.21066956,0.5559045,4.557049,0.9959249,-0.45400092,0.010864271,-0.80726284,-0.9997091,-0.6925538,-0.8340911,2.303968735319361,6.612647920533179,,4FGL J1639.2-5638,LogParabola,0.1963588,0.62764144,,,0.0,0.0,0,0.9961234817904827,0.0038765182095300533,0.68419741109195,0.3158025889080493,0.8134419452098273,0.18655805479017312,0.8943504663794196,0.10564953362058133,0.0,0.057,0.0,0.0
7.308018,23.631876,-22.4503622990356,2.0899386,0.1602775,-0.043917764,0.66550696,-0.9976854,0.9785404,2.917135E-4,-0.09114794,-0.86429137,-0.54474884,0.32482108,0.4934836777089843,8.47373883944785,,4FGL J1639.2-0946,PowerLaw,0.058904678,0.203172,,,0.0,0.0,0,0.9950164701596054,0.004983529840410027,0.915353878186375,0.08464612181362587,0.8843036478294333,0.11569635217056623,0.9532800626120346,0.04671993738796373,0.0,0.0,0.0,0.0
334.25122,-3.3325295,-19.456604753375238,2.2525473,0.08107133,0.30871058,8.381803,-0.07497636,-0.47273585,0.0010274904,-0.34395534,-0.55953866,-0.8184031,-0.790234,2.209811253956363,7.513954771433363,,4FGL J1639.3-5146,LogParabola,0.053725224,0.15575822,3FGL J1639.4-5146,,0.0,0.0,0,0.0010026448826282452,0.9989973551173592,0.12681092386549064,0.8731890761345099,0.15887925943416054,0.8411207405658402,0.184813862084806,0.8151861379151942,1.0,1.0,1.0,1.0
338.07608,-0.024206404,-19.076752067611856,2.5266325,0.1248698,0.14326608,3.8145666,0.116938554,0.9639074,0.0016999813,-0.73308045,-0.6932548,-0.8551066,-0.5400404,1.49739988506969,8.022444439401495,,4FGL J1639.8-4642c,LogParabola,0.04981673,0.21893668,,,0.0,0.0,48,0.6041149208319893,0.3958850791680108,0.4140114931067534,0.5859885068932461,0.06305544346522667,0.9369445565347735,0.4801824460366031,0.5198175539633969,0.0,0.763,1.0,0.622
336.2056,-1.7956508,-20.34785424543076,2.4933846,0.13079117,0.19512989,3.2092888,0.81915414,-0.73177266,0.0021066666,-0.6250344,-0.64590484,-0.80086166,-0.9999593,2.5142458486304573,7.495104681632383,,4FGL J1640.3-4917,LogParabola,0.082030274,0.31064883,3FGL J1640.6-4917,,0.0,0.0,0,0.6912118886863572,0.308788111313641,0.8904149361738455,0.10958506382615354,0.8602876216120714,0.13971237838792935,0.930178473158202,0.06982152684179808,0.0,0.0,0.0,0.0
329.0165,-8.190763,-22.021436213587332,2.5588453,0.22681552,0.35998458,2.8159873,0.7362955,-0.3076018,0.005103455,-0.643205,-0.8843062,-0.5316535,-0.99633616,1.9664351624266558,6.958064859681994,,4FGL J1640.9-5853,PowerLaw,0.10628511,0.43152186,,,0.0,0.0,1,0.9983228717934258,0.0016771282065842286,0.8966954310454989,0.10330456895450069,0.9570681828993323,0.042931817100667145,0.9738273938915575,0.026172606108441288,0.0,0.0,0.0,0.0
351.6116,11.295538,-21.129408464519063,2.6761947,0.12369122,0.35505578,4.642889,0.026295228,-0.50300777,0.004819309,-0.7571204,-0.86561435,-0.99993163,-0.9985176,1.52736703107275,6.521205198487722,,4FGL J1641.3-2908,LogParabola,0.10919865,0.30342534,,,0.0,0.0,0,0.7660722193379261,0.2339277806620788,0.44438978769478926,0.5556102123052111,0.5494959091993912,0.4505040908006087,0.7381347531297435,0.26186524687025653,0.0,0.69,0.0,0.0
38.63477,37.33094,-23.59471876386168,1.5833329,0.21222216,-0.03882354,0.41816846,-0.3716482,0.76510495,0.0024853644,-0.39776862,-0.4183297,-0.3973844,-0.18254218,1.7895395570452857,9.807609601580264,,4FGL J1641.5+2017,PowerLaw,0.08136819,2.6599493,,,0.0,0.0,0,0.999093921622496,0.000906078377486124,0.9969796691189738,0.0030203308810255467,0.9937752800096485,0.006224719990351051,0.9955070711726162,0.004492928827383481,0.0,0.0,0.0,0.0
334.74734,-3.4573317,-21.381469515516155,2.7026296,0.29358304,0.52423203,3.5493407,-0.34366593,0.93511,0.015046205,-0.75897604,-0.9170662,-0.90658855,-0.9856951,1.2986730436088998,6.8940055836759155,,4FGL J1642.1-5128,LogParabola,0.15067258,0.91102237,,,0.0,0.0,24,0.9090296675682262,0.09097033243179073,0.4879350172411118,0.5120649827588883,0.3318945391928111,0.668105460807189,0.8281330331754616,0.17186696682453928,0.0,0.542,1.0,0.0
