GLON,GLAT,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,h23,Unc_PLEC_Expfactor,hr34,hr45,hr56,hr67,Variability_Index,Pivot_Energy,Source_Name,CLASS1,CLASS2,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_P,NN_P,LR_P,RF_P
303.57413,5.9941196,-21.414646578578644,2.6497395,0.1732535,0.51724446,3.4352877,0.999277,-0.40854535,0.008549115,-0.78731084,-0.85851574,-0.6731848,-0.9971088,1.5151180021510244,6.546132026619881,4FGL J1256.1-5652,unk,OTHER,LogParabola,0.17745103,0.53796524,3FGL J1256.1-5703,1RXS J125554.2-564945,0.0,0.90431535,0,0.5788326714611631,0.42116732853883626,0.07248630506965527,0.9275136949303451,0.0703331851483928,0.9296668148516066,0.49807662204662206,0.5019233779533779,0.302,1.0,1.0,0.507
304.19653,-0.98682237,-20.95654289676479,2.7453368,0.08552686,-0.085892655,2.1700966,0.99563426,-0.82297176,8.647407E-4,-0.9308788,-0.50315577,-0.69980145,0.095356315,5.232609041456543,7.0585446301543096,4FGL J1302.9-6349,HMB,OTHER,PowerLaw,0.026936164,0.10704567,,PSR B1259-63,0.98618495,0.0,512,0.9997952794933928,0.0002047205066069639,0.999143981756873,0.0008560182431273179,0.998666693442168,0.001333306557831346,0.9552423771863371,0.04475762281366211,0.0,0.0,0.0,0.0
304.23477,-0.3575033,-19.86770410233562,1.8161055,0.051388398,-0.037883885,1.4395833,0.9815271,-0.37832308,7.235032E-5,-0.5267639,-0.5787813,-0.45198846,-0.15092346,1.7365668278730624,9.286102453907148,4FGL J1303.0-6312e,PWN,OTHER,PowerLaw,0.021263655,0.07188472,3FGL J1303.0-6312e,HESS J1303-631,,,4,0.8514801377715483,0.14851986222845187,0.7557370754703486,0.24426292452965173,0.4483171548131233,0.5516828451868768,0.9204055483091376,0.07959445169086228,0.0,0.097,0.773,0.0
305.27112,13.334779,-20.783179655193567,2.2740073,0.057064865,0.054537717,1.778777,0.09928343,-0.38661706,3.7212358E-4,-0.67503715,-0.5545057,-0.73252404,-0.5034039,2.330626239323865,7.205323546567069,4FGL J1305.4-4928,sbg,OTHER,PowerLaw,0.03116461,0.07277327,3FGL J1305.4-4926,NGC 4945,0.9997731,0.99789065,0,0.9866030492759913,0.013396950724009335,0.8874925340930269,0.11250746590697307,0.91474200301588,0.08525799698411933,0.9639136482188575,0.0360863517811433,0.0,0.003,0.0,0.0
304.55353,0.13339922,-19.49376494474655,2.3693833,0.05726715,0.04033904,1.4321097,-0.38468885,-0.40879488,3.6895194E-4,-0.59356123,-0.6120215,-0.7705837,-0.5621843,1.6139494799909895,7.86768743823771,4FGL J1305.5-6241,snr,OTHER,PowerLaw,0.029904218,0.08337865,3FGL J1305.7-6241,Kes 17,0.8,0.0,0,0.41508882076788794,0.5849111792321103,0.6457037326276794,0.3542962673723219,0.16515156933505684,0.8348484306649431,0.7760949522081347,0.22390504779186554,0.853,0.269,1.0,0.0
309.07816,14.957956,-19.994915522137006,2.2058425,0.07864746,0.5305089,11.69892,0.9809893,-0.31738636,0.0024249423,-0.32268763,-0.6405067,-0.94014716,-0.9999998,2.256012009284401,7.464563472166491,4FGL J1326.6-4729,glc,OTHER,LogParabola,0.07489481,0.26643056,3FGL J1326.7-4727,Omega Cen,0.99792176,0.0,0,0.0007936359968762815,0.9992063640031232,0.00037462885253848464,0.9996253711474627,0.00024313893661759612,0.9997568610633827,0.008745125638675114,0.9912548743613252,1.0,1.0,1.0,1.0
56.791004,80.68729,-22.50061838603053,2.3888342,0.18264596,0.16500817,1.8501712,0.6926073,-0.7482466,0.0033291965,-0.73056096,-0.4075508,-0.8965061,-0.99967057,1.7940219578693115,7.154444717355561,4FGL J1331.0+3032,css,OTHER,PowerLaw,0.11041245,0.38255027,3FGL J1330.5+3023,3C 286,0.98512655,0.99724907,0,0.970616527337811,0.029383472662189502,0.8885315829762703,0.11146841702372896,0.6847386279717603,0.31526137202823995,0.906046006387612,0.0939539936123886,0.0,0.023,0.0,0.0
309.01355,0.109214574,-20.32981683393453,2.5291893,0.17405231,0.113517545,2.1472008,0.9526463,-0.2898005,0.0062372643,-0.6956029,-0.74339396,-0.81384754,-0.6851226,0.9528879296955745,7.839003192427701,4FGL J1343.8-6208,spp,OTHER,PowerLaw,0.0702574,0.87708473,,SNR G308.8-00.1,0.8,0.0,24,0.963854189577859,0.03614581042214196,0.08779092223452127,0.9122090777654789,0.010078883824926917,0.9899211161750738,0.6130345542225936,0.38696544577740655,0.0,1.0,1.0,0.044
309.07404,-0.24557248,-19.600933115418616,2.5646815,0.16902941,0.45872998,6.480545,0.6026261,-0.3997556,0.0027858566,-0.41097856,-0.7667181,-0.9578718,-0.99508756,2.0215133904916205,7.476777034639072,4FGL J1344.9-6228,spp,OTHER,LogParabola,0.14810757,0.3741164,3FGL J1345.1-6224,SNR G308.8-00.1,0.8,0.0,16,0.012559994735473663,0.9874400052645274,0.004274984068942159,0.995725015931057,0.0010209760306523618,0.9989790239693475,0.01962037484783369,0.9803796251521658,1.0,1.0,1.0,1.0
309.02722,-0.65269184,-20.258271734453388,2.5885913,0.24992485,0.42106315,4.032646,-0.9981956,0.9869862,0.002251791,-0.54306513,-0.73382175,-0.9999999,0.9999774,2.1187925348078513,7.390984870812077,4FGL J1345.3-6253,spp,OTHER,LogParabola,0.17780356,0.3068537,,SNR G309.2-00.6,0.8,0.0,20,0.06868059587394393,0.9313194041260552,0.06556343459590226,0.9344365654040979,0.030374351863175632,0.969625648136823,0.07874355687576984,0.9212564431242319,0.996,0.998,1.0,1.0
309.76733,-2.3228676,-21.769726303867074,1.4150163,0.11119669,0.046182733,0.82737195,-0.99834275,-0.9975741,8.357718E-5,0.7994827,0.9996416,-0.4027397,-0.1278466,2.1666902238436987,10.728035820731357,4FGL J1355.2-6420e,PWN,OTHER,PowerLaw,0.0584655,0.13485648,3FGL J1356.6-6428,HESS J1356-645,,,0,0.9991022775110573,0.0008977224889435694,0.9984879096592378,0.0015120903407616845,0.9990489825727833,0.0009510174272168953,0.9924820073235725,0.007517992676428393,0.0,0.0,0.0,0.0
324.18802,42.732685,-22.427052231764076,2.018664,0.3649304,0.91502494,3.6670525,-0.8749835,-0.38868847,0.008053982,-0.14556912,-0.065330535,-0.8411616,-1.0,1.8731004107543054,8.126621592341559,4FGL J1356.2-1726,agn,OTHER,LogParabola,0.40582398,1.6915144,,PKS B1353-171,0.9651854,0.9175279,0,0.9648501668096096,0.03514983319039012,0.8401658287940146,0.15983417120598703,0.573596044810811,0.4264039551891888,0.630886710386977,0.3691132896130223,0.0,0.05,0.104,0.025
73.8489,72.682945,-23.26308529207682,2.009785,0.46555212,0.3174058,1.4086729,0.6803639,-0.9177166,0.0039336258,-0.18838577,-0.5317808,-0.32638222,-0.9998681,1.6349238492839404,8.21033147997076,4FGL J1357.3+3730,gal,OTHER,PowerLaw,0.32485053,0.8948409,,NGC 5380,0.8978202,0.0,0,0.9972346826276699,0.002765317372330061,0.9952091509615993,0.004790849038400765,0.9337791247577972,0.06622087524220187,0.9720485134754143,0.027951486524585872,0.0,0.0,0.0,0.0
310.6401,-0.30418465,-19.483836684267818,2.5240982,0.10628513,0.27615592,5.4819026,0.83165115,-0.4349637,0.0022057388,-0.61326116,-0.7531365,-0.9034084,-0.9996447,1.7233223361470482,7.520399366740908,4FGL J1358.2-6210,spp,OTHER,LogParabola,0.078553565,0.26524714,,SNR G310.6-00.3,0.8,0.0,1,0.009593165380015796,0.9904068346199852,0.011105935207282827,0.988894064792717,0.001677608735043327,0.9983223912649587,0.01622791282551176,0.9837720871744868,1.0,1.0,1.0,1.0
311.39774,-0.31940886,-19.546955093912967,2.6290977,0.15801683,0.3776416,6.0200415,-0.50553083,0.09746899,0.005883716,-0.6642083,-0.8814223,-0.9896296,-0.99662864,1.9537097245613235,7.270103956808756,4FGL J1404.4-6159,spp,OTHER,LogParabola,0.09836812,0.5362641,,SNR G311.5-00.3,0.8,0.0,17,0.12379546608631882,0.876204533913681,0.012038978371984706,0.9879610216280149,0.0012032073310782522,0.9987967926689221,0.06779445938280149,0.9322055406171985,0.989,1.0,1.0,1.0
310.66037,-3.6607862,-21.91042636296928,2.4033444,0.18550009,0.032253068,0.44590417,-0.85096747,0.2237825,0.0018104032,-0.79924554,-0.64610565,-0.55166656,-0.7342313,2.027096905352291,7.711449959507478,4FGL J1406.6-6523,unk,OTHER,PowerLaw,0.07969446,0.18914036,,1RXS J140629.8-652251,0.0,0.8865609,0,0.9543333817652645,0.0456666182347356,0.9178327842302064,0.08216721576979343,0.9388510366670382,0.061148963332961215,0.8887487609880153,0.11125123901198511,0.0,0.0,0.0,0.0
313.57068,0.24041826,-19.536374330893626,1.9999315,0.006031473,-0.014894205,0.55581856,-0.13467278,0.24936795,1.3208509E-4,-0.70687795,-0.6843933,-0.7911557,-0.044434074,3.2741265980960366,10.056625290939971,4FGL J1420.3-6046e,PWN,OTHER,PowerLaw,0.024748955,0.20408322,3FGL J1420.0-6048,HESS J1420-607,,,0,0.9230941885446214,0.07690581145537866,0.9558808448958582,0.04411915510414132,0.5768989419840189,0.42310105801598036,0.895424293465319,0.10457570653468082,0.0,0.003,0.224,0.0
315.2558,3.733841,-21.886971840843813,2.8186653,0.31495106,0.5527622,3.1503375,0.9901654,-0.46916214,0.010205696,-0.8241139,-0.9641943,-0.99645424,0.29396653,2.528048591149324,6.6896289453555395,4FGL J1423.3-5655,spp,OTHER,LogParabola,0.31672573,0.55551726,,SNR G315.1+02.7,0.8,0.0,0,0.9601470066291624,0.03985299337083745,0.10754085952362379,0.8924591404763772,0.2552134468153622,0.7447865531846383,0.771026838740039,0.2289731612599619,0.0,0.997,1.0,0.0
317.3163,5.031497,-21.16844767560415,2.5559723,0.1723835,0.35005915,4.078572,0.13105641,-0.21085939,0.005404385,-0.7431016,-0.6669219,-0.85663116,-0.99938256,1.6466897655769803,7.040900509555692,4FGL J1433.5-5457,unk,OTHER,LogParabola,0.13008888,0.45098716,,1RXS J143329.9-545931,0.0,0.9276447,0,0.34007536511917585,0.659924634880824,0.051148565147068614,0.9488514348529312,0.05494153714474033,0.9450584628552602,0.18112960474656023,0.8188703952534397,0.947,1.0,1.0,1.0
315.5187,-0.01864386,-19.996525769009374,2.7655292,0.18318686,0.66190076,6.991617,0.82347107,0.2149094,0.010388459,-0.6735963,-0.978715,-0.5999959,-0.997533,1.8841038918827184,6.835855973619511,4FGL J1435.8-6018,spp,OTHER,LogParabola,0.18388379,0.7912586,,SNR G315.4-00.3,0.8,0.0,21,0.37438229986177884,0.6256177001382208,0.004601226397463275,0.9953987736025376,0.000414163948609758,0.999585836051391,0.3895626528409204,0.6104373471590792,0.78,1.0,1.0,0.941
316.36096,0.1064657,-20.24248659867136,2.5306692,0.26825476,0.9998262,4.9620047,0.8337697,-0.9084564,7.803267E-4,-0.0056511215,-0.54219294,-0.9995689,-0.99615234,2.7295540602211306,7.983075057791784,4FGL J1441.6-5951c,spp,OTHER,LogParabola,,0.023558302,3FGL J1441.5-5955c,SNR G316.3-00.0,0.8,0.0,2096,0.016892674176248478,0.983107325823752,0.11678699451883,0.8832130054811705,0.009177547041732615,0.9908224529582672,0.15266985350732082,0.847330146492681,1.0,0.967,1.0,1.0
316.33533,-0.13442212,-19.48459449062597,2.4969587,0.114600696,0.28536373,5.3826365,-0.9715154,0.98968923,0.0020767201,-0.61147726,-0.6596168,-0.900736,-0.7441817,2.939872939074354,7.657734014413903,4FGL J1442.2-6005,spp,OTHER,LogParabola,0.08124193,0.28533795,2FGL J1441.6-5956,SNR G316.3-00.0,0.8,0.0,4,0.05592234179137058,0.9440776582086277,0.07422118030739287,0.9257788196926073,0.02082489420914797,0.9791751057908525,0.10247334665361377,0.8975266533463861,1.0,0.998,1.0,1.0
315.4419,-2.3204007,-21.4118361075566,1.5123038,0.09700682,0.10773619,2.418284,-0.99954224,-0.6387185,1.0857989E-4,0.9993947,0.5255677,-0.20382786,-0.17867094,2.6638150968774434,10.085622425239025,4FGL J1443.0-6227e,SNR,OTHER,PowerLaw,0.050238855,0.11474582,,RCW 86,,,0,0.9993020262785769,0.0006979737214239104,0.9980576534949724,0.0019423465050272218,0.998424734505511,0.00157526549448963,0.9894504488024258,0.010549551197575594,0.0,0.0,0.0,0.0
316.99207,-0.82396615,-20.799192800924665,2.6232903,0.30638435,0.262144,2.2162619,-0.9843578,0.945387,0.010508149,-0.7802274,-0.82408226,-0.9010069,0.17507489,1.7200427664785718,7.3940520142542345,4FGL J1449.4-6026,unk,OTHER,PowerLaw,0.17371868,1.0901341,,1RXS J145023.3-602718,0.0,0.8408292,268,0.9920258986900374,0.007974101309962562,0.22469086691312942,0.7753091330868718,0.07197180228522908,0.9280281977147701,0.4337662694977395,0.5662337305022599,0.0,0.94,1.0,0.866
345.34683,43.736404,-22.660161419572223,2.0682018,0.35337964,0.1076382,0.81566626,-0.8954479,0.99983287,0.0016960499,-0.8410076,0.07516383,-0.465829,-0.99997675,0.9030793648175552,8.12147294750986,4FGL J1449.7-0910,agn,OTHER,PowerLaw,0.15172984,0.19944602,,1RXS J144942.2-091018,0.9960773,0.8667293,4,0.9859780487501717,0.014021951249827308,0.970319305723649,0.0296806942763515,0.8512594996237655,0.14874050037623576,0.9720916995856435,0.02790830041435512,0.0,0.0,0.0,0.0
318.09995,0.26264417,-20.787388764454978,2.5344746,0.21800242,0.094933204,1.0295027,-0.4048142,0.2708609,0.0013824914,-0.73904777,-0.77472764,-0.81646764,-0.21662842,2.419335773733195,7.724366660110433,4FGL J1453.4-5858,spp,OTHER,PowerLaw,0.13515043,0.12974522,,SNR G318.2+00.1,0.8,0.0,25,0.9420980431307736,0.057901956869226306,0.6783924865040213,0.32160751349597977,0.583964342373673,0.4160356576263274,0.810248214088224,0.18975178591177538,0.0,0.187,0.056,0.0
109.99322,42.10191,-21.947058088709984,2.499062,0.081156306,0.07094693,1.4187354,0.4733551,-0.55486983,0.002460534,-0.70269483,-0.75939554,-0.83398384,-0.39892367,5.357204008363564,6.629362592935249,4FGL J1459.0+7140,css,OTHER,PowerLaw,0.053406008,0.20346247,,3C 309.1,0.999343,0.9974714,0,0.999783949483279,0.00021605051672337526,0.9998907382892889,0.00010926171071048035,0.9998431271756855,0.00015687282431452006,0.9963233408830615,0.0036766591169392813,0.0,0.0,0.0,0.0
319.04474,0.49267396,-20.820515269887196,2.498579,0.35934284,0.99548876,3.3052435,0.9454138,-0.9999768,0.0066469335,0.99967194,-0.6495496,-0.99999845,0.99994904,2.3968085006572135,7.691469407989212,4FGL J1459.0-5819,unk,OTHER,LogParabola,,0.04091021,,SNR G318.9+00.4,0.8,0.91707546,2333,0.40041144467938566,0.5995885553206146,0.6256344553394592,0.37436554466054134,0.20098164171813918,0.7990183582818613,0.3877065830915085,0.6122934169084907,0.753,0.335,1.0,0.965
315.41403,-6.741822,-22.378987611949352,2.2416773,0.20933616,0.07294844,0.89175063,0.7467458,0.78833044,0.0011035936,-0.78793526,-0.6811179,-0.0011079799,-0.99959326,1.9523297279663185,7.818567953662103,4FGL J1501.2-6624,unk,OTHER,PowerLaw,0.09108408,0.26539722,,1RXS J150054.2-662400,0.0,0.8958534,0,0.9025354884661878,0.0974645115338129,0.7980546795684684,0.2019453204315328,0.9536479192949825,0.04635208070501748,0.9453940366685111,0.05460596333148964,0.0,0.051,0.0,0.0
327.78787,14.621769,-22.457775199871733,2.104425,0.19796641,0.018178964,0.19667003,0.99176234,-0.7625477,3.807219E-4,-0.004586061,-0.7211742,-0.51738673,-0.51182425,1.8301371508480382,8.031712130276627,4FGL J1503.6-4146,spp,OTHER,PowerLaw,0.100758895,0.17916633,1FGL J1501.6-4204,SNR G327.6+14.6,0.8,0.9164554,0,0.9979528675308572,0.0020471324691424997,0.9933205081172314,0.006679491882769061,0.9886175513300156,0.011382448669985668,0.9882986127026797,0.011701387297320549,0.0,0.0,0.0,0.0
329.00006,14.637994,-21.963787003006225,2.5948846,0.2822577,0.76549166,4.677905,0.973817,-0.29434282,0.0056635435,-0.50498515,-0.91110855,-0.99998444,0.1130394,2.1281608700071355,6.824076017053177,4FGL J1508.9-4110,spp,OTHER,LogParabola,0.19941507,0.45606795,,SNR G330.0+15.0,0.8,0.0,1,0.5168103807222153,0.48318961927778487,0.1774609613306518,0.8225390386693479,0.07627242479061022,0.9237275752093905,0.37065696775805607,0.6293430322419432,0.456,0.957,1.0,0.976
320.3458,-1.2088813,-19.23802708957567,1.8324455,0.032437623,0.0048003406,0.27435467,-0.6980455,-0.64618945,7.182439E-5,-0.6812009,-0.31967875,-0.49693978,-0.19656095,2.0371005033715415,8.878384716230213,4FGL J1514.2-5909e,PWN,OTHER,PowerLaw,0.014612274,0.04909813,3FGL J1514.0-5915e,MSH 15-52,,,4,0.969362216057977,0.03063778394202334,0.9879428447621021,0.012057155237898251,0.8954572734609454,0.10454272653905386,0.9260268504853189,0.0739731495146802,0.0,0.0,0.0,0.0
3.8860004,46.730453,-22.289168319557803,2.3210132,0.25305748,0.4549589,2.8572836,-0.9999987,0.9999911,0.0053357542,-0.50380194,-0.74431807,-0.8720432,-0.9863677,2.2782137600378447,7.327101793014379,4FGL J1518.8+0203,glc,OTHER,PowerLaw,0.23174126,0.5813424,,NGC 5904,0.99198514,0.0,0,0.8937266192921829,0.10627338070781683,0.4911198948625379,0.5088801051374622,0.40606295781946344,0.5939370421805363,0.7487611793539523,0.2512388206460478,0.0,0.522,0.993,0.0
317.13382,-9.05881,-22.25341800505453,1.9067818,0.19025563,0.12458079,1.6368624,0.9998236,-0.45779094,0.0010281199,-0.6130201,-0.27696267,-0.46368048,-0.53567946,1.421823653972482,8.520600380350096,4FGL J1528.4-6729,unk,OTHER,PowerLaw,0.08966652,0.36386895,,1RXS J152815.0-673003,0.0,0.92409295,0,0.9982522013249168,0.0017477986750835753,0.8946148085727635,0.10538519142723678,0.9183008817094507,0.0816991182905494,0.9891268348456868,0.010873165154313455,0.0,0.004,0.0,0.0
323.59512,-0.99994844,-23.26468709374481,1.0504638,0.33997115,0.08042695,0.5636284,-0.9956522,-0.91953766,3.7899573E-4,0.924378,0.998994,-0.630169,0.1730189,1.2941831292213992,12.278828840158488,4FGL J1533.9-5712e,SNR,OTHER,PowerLaw,0.20738164,1.0042167,,HESS J1534-571,,,0,0.999823764096488,0.00017623590351162696,0.9952033304124069,0.00479666958759383,0.9971125680495578,0.002887431950443472,0.9906407577843183,0.009359242215681851,0.0,0.0,0.0,0.0
36.654972,53.071682,-22.131665039825673,2.4097414,0.11790684,-0.009400179,0.13879165,0.024857374,-0.66821235,8.1525167E-4,-0.63639843,-0.7098852,-0.7734607,-0.075569384,2.8094743795401134,6.910035207967714,4FGL J1534.7+2331,sbg,OTHER,PowerLaw,0.055327494,0.16449691,,Arp 220,0.99150884,0.8805369,0,0.9968929481816068,0.0031070518183934437,0.9998660085854998,0.0001339914144995046,0.9946102351551039,0.005389764844894152,0.991475997351346,0.008524002648653887,0.0,0.0,0.0,0.0
12.269346,43.37404,-21.495472025837444,1.8749483,0.11071292,0.07375624,1.5722691,0.50687474,-0.7551559,4.2738154E-4,-0.55529344,-0.32253027,-0.46554706,-0.48491532,3.30417441921606,8.24199961209538,4FGL J1543.6+0452,agn,OTHER,PowerLaw,0.05115993,0.1534493,3FGL J1543.5+0451,CGCG 050-083,0.9984477,0.96658367,0,0.9994946389987079,0.000505361001291407,0.9995230726802901,0.0004769273197092474,0.9955106330647893,0.004489366935210614,0.9972048699915063,0.0027951300084939927,0.0,0.0,0.0,0.0
356.17688,32.99393,-20.683011811690164,2.4779634,0.08351593,0.22667664,4.682099,0.99596447,-0.41271928,0.0021243042,-0.6776036,-0.827334,-0.8257182,-0.9933615,1.6595780221597358,6.471087155905215,4FGL J1544.5-1126,lmb,OTHER,LogParabola,0.0581102,0.1548104,3FGL J1544.6-1125,1RXS J154439.4-112820,0.0,0.8958056,0,0.06799926635012052,0.9320007336498806,0.4033852640672642,0.5966147359327358,0.06467525979300896,0.9353247402069915,0.23265226995052868,0.7673477300494715,1.0,0.63,1.0,0.999
318.91748,-9.381414,-21.992887609839627,1.7059922,0.11759021,0.024842052,0.44992793,0.9988119,-0.87750906,2.0766859E-4,-0.5418891,-0.33254346,-0.15077081,-0.38998553,1.867363262559449,9.065052600289098,4FGL J1545.0-6642,unk,OTHER,PowerLaw,0.05373547,0.14776313,3FGL J1545.0-6641,1RXS J154458.3-664153,0.0,0.992007,0,0.9992103937002823,0.0007896062997181604,0.9967267399369192,0.0032732600630807247,0.9943948238932461,0.005605176106753939,0.9969695560511826,0.003030443948817761,0.0,0.0,0.0,0.0
319.55203,-9.017431,-22.431824108708586,2.5066009,0.1990648,0.07012137,0.7835844,-0.8930465,0.998947,0.0018044764,-0.9064564,-0.31504312,-0.999784,0.9954612,2.360036308407874,7.104846557787214,4FGL J1547.6-6601,unk,OTHER,PowerLaw,0.09938414,0.2525228,,1RXS J154730.5-655754,0.0,0.8175902,16,0.942073306124097,0.05792669387590206,0.8339311454763925,0.1660688545236081,0.9826677571562638,0.017332242843736308,0.8932518342471237,0.10674816575287602,0.0,0.048,0.0,0.0
326.2077,-1.7477108,-20.374790215770677,2.0184221,0.13315547,0.16992919,3.0909092,0.9999792,-0.9971452,5.734172E-4,0.9747915,-0.4114231,-0.50473386,-0.7146184,1.19919909830046,8.610047448819557,4FGL J1552.4-5612e,PWN,OTHER,LogParabola,0.06382292,0.19840147,1FGL J1552.4-5609,MSH 15-56,,,20,0.849370684923731,0.1506293150762689,0.800944696650015,0.19905530334998572,0.27252686691242917,0.7274731330875718,0.7794794490754166,0.22052055092458295,0.012,0.105,0.998,0.0
326.31873,-1.7351333,-18.937870157074162,2.0984428,0.053467687,0.08265074,4.1955247,-0.6252027,0.9999502,2.8913256E-4,-0.5715872,-0.47305897,-0.6506562,-0.4941013,1.3118268435682372,8.293436952447273,4FGL J1552.9-5607e,SNR,OTHER,LogParabola,0.022642493,0.082222365,3FGL J1552.9-5610,MSH 15-56,,,4,0.8648844774327226,0.13511552256727752,0.046556413941606895,0.9534435860583932,0.007981911528815876,0.9920180884711827,0.89613288656472,0.10386711343528165,0.001,1.0,1.0,0.0
332.36526,4.81771,-21.096450316365047,2.5319686,0.11116209,0.024422564,0.44539207,0.9999988,-0.5423889,7.5454975E-4,-0.8583302,-0.7605933,-0.5278119,-0.31271538,0.632234504759945,7.196119518704908,4FGL J1556.0-4713,unk,OTHER,PowerLaw,0.061848864,0.08291929,,1RXS J155608.6-471529,0.0,0.93405765,4,0.9807711414767197,0.019228858523279314,0.1875796882881352,0.8124203117118655,0.2617577116149744,0.7382422883850258,0.8274049058010414,0.17259509419895772,0.0,0.944,1.0,0.0
329.65732,0.32543454,-19.707290217362655,2.752577,0.15599844,0.49923855,6.4592867,0.997617,-0.26676896,0.005080096,-0.76098484,-0.9190547,-0.85626954,-0.99669284,1.6587461138276478,6.842521721696225,4FGL J1601.3-5224,spp,OTHER,LogParabola,0.08135844,0.3262704,,SNR G329.7+00.4,0.8,0.0,257,0.09936710302703079,0.9006328969729684,0.00683308072489429,0.9931669192751054,0.00036762500223771013,0.9996323749977624,0.12783126033190026,0.8721687396681008,0.97,1.0,1.0,1.0
331.659,-0.6590821,-19.6726811982356,1.7468885,0.07309717,0.102051824,3.295123,0.854467,-0.9866954,8.620968E-5,0.988055,-0.19843207,-0.37347227,-0.22781916,1.4757182735209282,9.590781577623545,4FGL J1615.3-5146e,SNR,OTHER,LogParabola,0.035825167,0.07659793,3FGL J1615.3-5146e,HESS J1614-518,,,4,0.9506505207622205,0.04934947923777993,0.8309485727209546,0.16905142727904612,0.33108715152116963,0.6689128484788306,0.9163036119662725,0.08369638803372756,0.0,0.083,0.979,0.0
332.36514,-0.13094062,-18.3835817030316,2.0528655,0.034862164,0.009151721,0.55091685,0.96675646,0.007418827,6.162487E-5,-0.5174217,-0.5042038,-0.6250085,-0.36786795,1.7542500895745894,8.84102270165239,4FGL J1616.2-5054e,PWN,OTHER,PowerLaw,0.0145731345,0.042475633,3FGL J1616.2-5054e,HESS J1616-508,,,4,0.8728671687777192,0.12713283122228095,0.7075995724326303,0.292400427567369,0.09820446996967744,0.9017955300303228,0.9127353515273582,0.08726464847264234,0.0,0.162,1.0,0.0
352.6753,19.48634,-21.1453455056402,2.2819772,0.18422283,0.33952057,3.8846936,0.99895394,-0.6391617,0.0030181236,-0.49735963,-0.49693167,-0.94855446,-0.9999996,1.7515610649572009,7.5158556061571575,4FGL J1616.9-2257,glc,OTHER,LogParabola,0.12674852,0.4417796,3FGL J1616.8-2300,M 80,0.99498725,0.0,0,0.4575706339143366,0.5424293660856637,0.1954422520611534,0.8045577479388464,0.13564327846217383,0.8643567215378265,0.1898487615643363,0.8101512384356645,0.623,0.93,1.0,1.0
324.03253,-9.271943,-22.85981891356503,1.8755184,0.35090908,0.42160538,1.6021442,0.986129,-0.9308317,0.006011523,-0.82661426,0.55387074,-0.39183864,-0.5728995,2.3386567183556757,8.771189775055971,4FGL J1619.8-6314,unk,OTHER,PowerLaw,0.28198174,2.9735994,,1RXS J161946.9-631530,0.0,0.9237677,0,0.9967777661625677,0.0032222338374310374,0.9977508503438144,0.0022491496561857292,0.9951212262585949,0.004878773741404697,0.9693555435918627,0.030644456408137684,0.0,0.0,0.0,0.0
327.57706,-6.9082384,-22.398432845638123,2.219359,0.15556805,-0.04432299,0.7521042,0.9946276,-0.44801024,0.0010431395,-0.8695113,-0.76458645,-0.19448468,0.021635322,2.3670728315922056,8.172031034570553,4FGL J1626.1-5904,unk,OTHER,PowerLaw,0.051995613,0.1585833,,1RXS J162613.6-590658,0.0,0.90149724,4,0.8940919743130121,0.10590802568698757,0.9603373508471728,0.03966264915282765,0.9896567834661473,0.010343216533852465,0.9088848466088745,0.09111515339112533,0.0,0.0,0.0,0.0
353.0572,16.728449,-19.585865492810424,2.3567216,0.06631723,0.105032526,3.9505925,0.989068,-0.4209323,0.0011439921,-0.66169804,-0.63429886,-0.70045626,-0.8980826,2.6793678333464,7.193166299546698,4FGL J1626.9-2431e,SFR,OTHER,LogParabola,0.0332538,0.12821543,3FGL J1626.2-2428c,rho Ophiuchi,,,4,0.9664503884718124,0.033549611528186536,0.3621458451987203,0.6378541548012789,0.2728925204791003,0.7271074795208988,0.9092525217815284,0.09074747821847172,0.0,0.74,1.0,0.0
342.3443,6.9241686,-21.309328967986698,2.3984442,0.13452086,0.12983668,1.9115629,0.99977875,0.11693803,0.0014505127,-0.6330449,-0.6671637,-0.7689728,-0.4907107,2.5278283583650154,7.3962912437508646,4FGL J1627.6-3852,glc,OTHER,PowerLaw,0.08638869,0.21087256,,NGC 6139,0.9942579,0.0,0,0.7232757441880828,0.27672425581191695,0.6396876027251819,0.36031239727481756,0.7956017430043101,0.20439825699569,0.7756967038485509,0.22430329615144898,0.007,0.243,0.0,0.0
335.23013,-0.016264195,-19.725186476252585,2.5675929,0.20819917,0.4355279,4.6429963,-0.97815,0.9899485,0.0034067335,-0.15322301,-0.7814274,-0.95780766,-0.54881865,1.5051753271633959,7.5540267092125335,4FGL J1628.2-4848c,spp,OTHER,LogParabola,0.10625921,0.46543851,3FGL J1628.9-4852,SNR G335.2+00.1,0.8,0.0,42,0.03655195765333856,0.9634480423466614,0.027893277169266775,0.972106722830733,0.0017781335059700253,0.9982218664940299,0.04924240630344632,0.950757593696554,1.0,1.0,1.0,1.0
