GLON_1,GLAT_1,Flux1000_1,PL_Index_1,Unc_LP_Index_1,LP_beta_1,LP_SigCurv_1,hr12_1,h23_1,Unc_PLEC_Expfactor_1,hr34_1,hr45_1,hr56_1,hr67_1,Variability_Index_1,Pivot_Energy_1,CLASS2_1,CLASS1_1,Source_Name_1,SpectrumType_1,Unc_LP_beta_1,Unc_PLEC_Index_1,ASSOC_FGL_1,ASSOC1_1,ASSOC_PROB_BAY_1,ASSOC_PROB_LR_1,AGN_BDT_1,PSR_BDT_1,AGN_NN_1,PSR_NN_1,AGN_LR_1,PSR_LR_1,AGN_RF_1,PSR_RF_1,Times in Testing_1,AGN_BDT_O,PSR_BDT_O,AGN_NN_O,PSR_NN_O,AGN_LR_O,PSR_LR_O,AGN_RF_O,PSR_RF_O,Times in Testing_O,Flags
206.26004,-69.81834,-22.431576909065793,2.603204,0.1258967,0.04443466,0.66102713,-0.3344009,-0.75546306,0.0028211155,-0.75618994,-0.52346593,-0.99999934,0.63719326,3.9503156534467894,6.394313619710514,AGN,bcu,4FGL J0218.9-2305,PowerLaw,0.07020554,0.23098789,,PMN J0218-2307,0.9784687,0.0,0.9893176806418252,0.010682319358174968,0.9979473798988279,0.002052620101172434,0.9999778297684616,2.2170231538655185E-5,0.9980239151935912,0.0019760848064086164,302,0.9999433165693924,5.668343060844876E-5,0.9989668956121114,0.0010331043878892717,0.9998899860868466,1.1001391315261455E-4,0.9972458895247425,0.002754110475257293,302,0
141.86285,-22.914812,-21.096991231467857,2.5566409,0.10044151,0.1847004,3.3000426,-0.13181661,-0.63854414,0.0023112074,-0.6638151,-0.7443088,-0.90701205,-1.0,4.844117162754143,6.911815823800297,AGN,bcu,4FGL J0218.9+3643,LogParabola,0.067929335,0.22037339,3FGL J0218.9+3642,MG3 J021846+3641,0.9088251,0.0,0.9981588440228073,0.001841155977193629,0.9978989950038615,0.0021010049961385723,0.9989213071127283,0.001078692887271338,0.9897498758996301,0.010250124100369113,290,0.9972744625667191,0.002725537433280428,0.9991367888391324,8.63211160868186E-4,0.9931308697893775,0.006869130210621463,0.9267443661078479,0.07325563389215199,290,0
147.06609,-33.998367,-21.865497560575193,1.9093641,0.09928705,0.027820643,0.6665242,-0.9794349,0.9999505,4.3331122E-4,-0.63496083,-0.5035874,-0.44205895,-0.13892937,2.5374987045876747,8.24171461909514,AGN,bll,4FGL J0219.0+2443,PowerLaw,0.04307102,0.16117096,3FGL J0219.0+2440,87GB 021610.9+243205,0.997787,0.0,0.9998606648451164,1.3933515488353515E-4,0.997717257882939,0.0022827421170611467,0.9987463667467015,0.0012536332532990925,0.9985492661764311,0.001450733823569642,299,0.9995015290899791,4.984709100213265E-4,0.9948904442978401,0.005109555702159945,0.9945532310624114,0.005446768937588513,0.9968115172719022,0.003188482728097145,299,0
191.83107,-67.55039,-22.050286436486143,2.103454,0.12777355,-0.0035682777,0.06791771,-0.6571428,-0.69210595,7.6719397E-4,-0.7237727,-0.3893484,-0.3136273,-0.99998325,2.8647591486274884,7.803910158446791,AGN,bll,4FGL J0219.1-1724,PowerLaw,0.052250467,0.22305292,2FGL J0219.1-1725,1RXS J021905.8-172503,0.99949193,0.9119517,0.9999413460042299,5.865399577027171E-5,0.9979148697596627,0.002085130240337909,0.9998693103432175,1.3068965678190457E-4,0.9992345957059463,7.654042940532969E-4,305,0.9999426155137019,5.7384486298084095E-5,0.9992235428464874,7.764571535123826E-4,0.9996300659391704,3.6993406082998974E-4,0.9990173306947574,9.826693052419693E-4,305,0
157.79947,-49.405552,-22.520041606799044,2.2668705,0.18895735,0.018539255,0.24186853,0.9894304,-0.6819026,0.0012554468,-0.7730443,-0.43313837,-0.64057946,-0.43131477,2.8206613075825273,7.65659049290229,AGN,bll,4FGL J0219.5+0724,PowerLaw,0.07747123,0.30419573,,GB6 J0219+0727,0.8712908,0.0,0.9999000460137677,9.995398623225211E-5,0.9976728775187381,0.0023271224812612757,0.9994404593050111,5.595406949893591E-4,0.9991056796750801,8.943203249196382E-4,291,0.9998475972651035,1.5240273489609918E-4,0.9989249879340085,0.0010750120659916973,0.9978861115972405,0.0021138884027598307,0.9980637883054725,0.0019362116945271749,291,0
143.73198,-26.478456,-22.659255210040744,2.7438648,0.23762736,0.31317168,2.0565066,-0.52226865,-0.6079143,0.008071929,-0.85323083,-0.7960003,-0.9999872,-0.9999991,2.996225501896891,6.236342897088151,AGN,fsrq,4FGL J0220.2+3246,PowerLaw,0.19042179,0.46477637,,CRATES J022048+324116,0.8128966,0.8732687,0.9995930992770825,4.069007229165136E-4,0.9968736216527304,0.003126378347270439,0.9975107069694226,0.002489293030576905,0.9856597594042448,0.014340240595756153,292,0.9995197050393542,4.802949606462487E-4,0.9926160859158191,0.00738391408417997,0.9734696867602558,0.026530313239743135,0.977157062663604,0.022842937336396568,292,0
176.0174,-61.95728,-22.984890481005458,1.7421361,0.3267914,0.31216583,1.9730215,-0.6555581,-0.99994844,0.0016175302,0.9963016,0.2935059,-0.47648558,-0.72587794,2.4175472648637157,8.793169391703548,AGN,bll,4FGL J0220.8-0841,PowerLaw,0.21805744,0.5820139,,RX J0220.8-0842,0.99854267,0.8914008,0.9993316131242781,6.683868757222255E-4,0.9976216401815162,0.0023783598184827356,0.999507169930518,4.928300694827001E-4,0.9955741347018467,0.004425865298153276,281,0.9994534858080907,5.465141919090754E-4,0.9991413093509475,8.586906490532405E-4,0.9995817500148166,4.182499851837047E-4,0.997624790595338,0.002375209404661608,281,0
142.60892,-23.48552,-18.668639024687902,2.2875438,0.015017415,0.048333745,5.7895403,-0.2201859,-0.5279701,1.9782616E-4,-0.6689434,-0.5934635,-0.7591863,-0.6021748,8.158991825945826,6.639093881122369,AGN,FSRQ,4FGL J0221.1+3556,LogParabola,0.0076083434,0.022013893,3FGL J0221.1+3556,B2 0218+357,1.0,0.997393,0.9994031710344234,5.968289655749933E-4,0.9978197382402665,0.002180261759733645,0.9999760599870973,2.394001290259811E-5,0.9940075750562896,0.005992424943710908,302,0.9989292032384061,0.0010707967615939775,0.9992416261184668,7.583738815336862E-4,0.9999310861903059,6.891380969488693E-5,0.9965010517624323,0.0034989482375674705,302,0
183.83035,-64.81397,-22.94910537498277,2.6347294,0.17676774,0.06513502,0.6519192,0.61478823,-0.7051519,0.0034348494,-0.7330681,-0.82299644,-0.19488792,-0.9990687,2.302838160969644,6.499275782165953,AGN,bcu,4FGL J0221.2-1312,PowerLaw,0.10876672,0.29241186,,TXS 0218-132,0.8148191,0.8912409,0.9998320483270168,1.679516729836628E-4,0.9970680011708963,0.0029319988291037326,0.9995903764893307,4.096235106691324E-4,0.994690609576774,0.005309390423225491,296,0.9996949642038563,3.0503579614349704E-4,0.9966699010006297,0.003330098999370963,0.996536587013025,0.003463412986975036,0.9828481672780878,0.017151832721911772,296,0
147.42923,-33.32016,-22.13435260563603,2.0220895,0.25913084,0.40939304,3.3535166,-0.9999998,1.0,0.0033919204,0.16822249,-0.40080243,-0.6429586,-0.99999434,3.160022021726478,7.902564727075321,AGN,fsrq,4FGL J0221.5+2513,LogParabola,0.19413379,0.61816615,3FGL J0221.2+2518,2MASS J02212698+2514338,0.99666756,0.0,0.9997093459312761,2.906540687232981E-4,0.995074701727978,0.004925298272022127,0.9934575212939613,0.0065424787060384335,0.9389667333645711,0.06103326663542932,293,0.9995876341011543,4.12365898846707E-4,0.9954067836200895,0.004593216379909932,0.9788304755511428,0.021169524448857193,0.9674220773809917,0.03257792261900822,293,0
142.12971,-21.966211,-22.52686572812497,2.3737845,0.29345676,0.37759703,1.6769481,-0.9468447,0.84363174,0.0068808193,-0.6789838,-0.60417056,-0.9991045,0.98603106,2.7233361074065225,7.352962502751206,AGN,bcu,4FGL J0221.8+3730,PowerLaw,0.31070408,0.8060796,,GB6 J0222+3731,0.96680444,0.0,0.9966519599133792,0.0033480400866213057,0.9968932508865311,0.003106749113469325,0.9964623021573876,0.003537697842612441,0.9876180828982772,0.012381917101723023,296,0.9989989442953179,0.0010010557046830626,0.9729248980424737,0.027075101957526836,0.961202468710841,0.03879753128915851,0.9691767779701577,0.030823222029842317,296,0
190.26573,-66.37347,-21.833826625478377,2.4044077,0.08949623,-0.016067063,0.36464942,0.9349936,-0.66719097,4.291936E-4,-0.72941864,-0.5781495,-0.6869341,-0.19614783,3.678411505819972,7.228333878241256,AGN,fsrq,4FGL J0222.0-1616,PowerLaw,0.0398246,0.116368696,3FGL J0222.1-1616,PKS 0219-164,0.99804723,0.9656646,0.9998967100178948,1.0328998210488249E-4,0.997919909680577,0.0020800903194231196,0.9998300295407586,1.6997045924204332E-4,0.9986160725207591,0.001383927479240625,316,0.999837823759861,1.6217624013910653E-4,0.9991714541690914,8.285458309077666E-4,0.9993104008244151,6.895991755842275E-4,0.9976705043983145,0.0023294956016851115,316,0
140.14612,-16.765535,-18.017058733305305,1.9705734,0.014281697,0.04373558,5.077542,-0.104591206,-0.37550756,7.3285235E-5,-0.5142594,-0.44973198,-0.5689554,-0.4915318,7.064481638895709,7.08759977038119,AGN,BLL,4FGL J0222.6+4302,LogParabola,0.0056100013,0.016571961,3FGL J0222.6+4301,3C 66A,1.0,0.99890774,0.9996808435592549,3.1915644074563787E-4,0.997895619036041,0.002104380963959034,0.9999068255222154,9.317447778388854E-5,0.9964685557021826,0.0035314442978172968,282,0.9997083127493721,2.916872506278579E-4,0.9992363958344892,7.636041655103941E-4,0.9997897123708092,2.1028762919023475E-4,0.9975298480781029,0.002470151921897407,282,0
239.94745,-68.98428,-22.8165986166633,2.5489528,0.2682566,0.1691112,1.1248329,0.9935754,-0.2998503,0.006480193,-0.73756355,-0.73190033,-0.9991399,-0.9713418,2.0048736406981407,6.594482951179242,AGN,fsrq,4FGL J0223.0-3447,PowerLaw,0.2005886,0.5297594,,PKS 0220-349,0.97915876,0.9988268,0.9967790565873929,0.0032209434126077886,0.9914287175882275,0.008571282411772232,0.9939272145459941,0.006072785454005525,0.9795745524546513,0.020425447545348717,273,0.9972428945861387,0.0027571054138611725,0.980961116705448,0.01903888329455218,0.9515914802320266,0.048408519767973564,0.9338094386800705,0.06619056131992991,273,0
131.24452,6.9841895,-21.42267115888764,2.0269737,0.11975349,0.09873059,1.7423773,-0.54696673,0.055837754,4.1589816E-4,-0.5951151,-0.31533286,-0.5930304,-0.5378515,2.409023757240752,8.295037252252559,AGN,bll,4FGL J0223.0+6821,PowerLaw,0.061493862,0.14038388,3FGL J0223.3+6820,NVSS J022304+682154,0.9991872,0.8680781,0.9995166945181211,4.833054818794509E-4,0.9948081746453121,0.005191825354688029,0.9891342463980877,0.010865753601911561,0.9982011602755234,0.0017988397244768789,306,0.9986587450424821,0.0013412549575188624,0.991751210682209,0.008248789317791787,0.9420787958619656,0.05792120413803483,0.9950054162372027,0.004994583762798187,306,0
181.07068,-63.264236,-22.113278944038935,1.8773395,0.21423285,0.14583871,1.8048984,0.94644034,-0.4778958,0.00141686,-0.6783971,-0.033168435,-0.53435683,-0.6995522,3.0450759511732524,8.199456420720145,AGN,bll,4FGL J0223.1-1117,PowerLaw,0.11044216,0.4070599,3FGL J0222.9-1117,1RXS J022314.6-111741,0.99899405,0.89173037,0.9999150488871154,8.495111288488607E-5,0.9976178431938363,0.0023821568061638365,0.9991383446530623,8.616553469378358E-4,0.9990727400954356,9.272599045646951E-4,283,0.9998703197207616,1.2968027923942893E-4,0.9991458291978524,8.541708021475304E-4,0.9982092047590092,0.0017907952409906866,0.9981525994016908,0.0018474005983091643,283,0
191.93121,-66.439575,-22.676007840062066,2.7165964,0.2798806,0.422814,3.2092042,0.870388,-0.39365515,0.031861793,-0.8287313,-0.91153556,-0.9997062,-0.1526094,3.1448150762148166,6.595476779314023,AGN,fsrq,4FGL J0223.2-1653,LogParabola,0.19004631,1.6707518,,PKS 0221-171,0.9604544,0.8749947,0.9904077668122995,0.009592233187700958,0.9918170143069663,0.008182985693033877,0.9925383376379203,0.0074616623620794836,0.9408867283216904,0.05911327167830874,283,0.9989176366823524,0.0010823633176470608,0.9788664240626163,0.02113357593738362,0.903041231406817,0.09695876859318343,0.9498140803891075,0.05018591961089217,283,16
136.21916,-6.2290106,-22.941303277094917,1.798741,0.3823953,0.5708164,2.7799618,-0.9965942,-0.9999899,0.0076998197,1.0,0.17738707,-0.58552366,-0.7076112,2.93638134025185,8.71665796004082,AGN,bcu,4FGL J0223.5+5415,PowerLaw,0.35416642,2.270644,,GB6 J0223+5413,,0.0,0.9999432904592008,5.6709540798798554E-5,0.9966237136079128,0.0033762863920865087,0.9987393279691585,0.0012606720308416897,0.9890445693943895,0.010955430605611714,310,0.999939978887647,6.002111235301688E-5,0.9982670691400349,0.001732930859964649,0.998614206386216,0.001385793613784094,0.9918947736622994,0.008105226337700574,310,0
141.78235,-20.260767,-22.043304776645883,2.1692903,0.15062755,0.11087091,1.4176074,-0.34158012,-0.547779,0.0018965272,-0.67019147,-0.51488227,-0.47290167,-0.99771374,2.58916568403785,7.674356432170442,AGN,bcu,4FGL J0223.5+3912,PowerLaw,0.09002314,0.32913673,,B3 0220+390,0.9979409,0.9011579,0.9998635997680193,1.3640023198064152E-4,0.9976696355460414,0.0023303644539581186,0.998089534789108,0.001910465210892756,0.9987372040882038,0.0012627959117960034,297,0.9997760315031359,2.2396849686406406E-4,0.9986030216015981,0.0013969783984015742,0.9915588835215219,0.008441116478477789,0.998578685520477,0.0014213144795226181,297,0
178.2338,-61.996376,-22.43816888162157,2.238754,0.21915199,0.2281586,2.2426596,-0.99998385,0.99999136,0.0038472004,-0.6215415,-0.54161763,-0.8043108,-0.9988431,2.388749669882985,7.285781356544386,AGN,bcu,4FGL J0223.5-0928,PowerLaw,0.13930841,0.47077683,,PMN J0223-0925,0.9724417,0.894612,0.9989611482003244,0.0010388517996754727,0.9939194287684795,0.006080571231519865,0.9937335019375717,0.00626649806242717,0.9761428444468373,0.02385715555316299,313,0.9975544234794202,0.0024455765205789355,0.9739064591468365,0.026093540853163195,0.9562852671970897,0.04371473280291063,0.9140823686797446,0.08591763132025461,313,0
297.9118,-36.515594,-21.974429135596104,2.2416697,0.10100804,-0.024601113,0.52813464,0.9243003,-0.6260573,5.3016853E-4,-0.65748817,-0.67627966,-0.3124007,-0.74359524,2.662548384387137,7.516884398110105,AGN,bll,4FGL J0224.0-7941,PowerLaw,0.042617228,0.15016398,3FGL J0224.1-7941,PMN J0223-7940,0.9916354,0.9173541,0.9997269062210319,2.730937789675711E-4,0.9972485074938751,0.0027514925061255606,0.9994518930625743,5.481069374256646E-4,0.9983329498124038,0.0016670501875960912,274,0.9993388096661818,6.611903338183909E-4,0.998541376872114,0.0014586231278863769,0.9974486845646774,0.00255131543532239,0.9968056163500332,0.0031943836499666754,274,0
196.56476,-67.18424,-22.37921936978697,1.93395,0.23134764,0.27768478,2.5098455,-0.033488918,-0.40669698,0.0020066153,0.7276129,-0.19751114,-0.5495524,-0.9999594,1.6813800837906867,8.202352684733176,AGN,bcu,4FGL J0224.0-1850,PowerLaw,0.15485351,0.46953252,3FGL J0224.1-1846,GALEXASC J022404.29-185029.9,0.9974888,0.0,0.9984187887383393,0.001581211261661033,0.9918200715035469,0.008179928496452948,0.9891882727524276,0.010811727247572926,0.9892460317558768,0.0107539682441225,286,0.9979117088068907,0.002088291193109358,0.9974809565651704,0.0025190434348293282,0.9766126142926457,0.02338738570735417,0.9872019903428699,0.012798009657129962,286,0
159.62587,-49.133923,-22.251140490638605,2.5021942,0.14069788,0.069840655,0.9664452,0.13032492,-0.58612585,0.0018273642,-0.70337796,-0.8702486,-0.20343438,-0.9998531,3.0838513409946384,6.831044090630202,AGN,fsrq,4FGL J0224.2+0700,PowerLaw,0.08244498,0.20575199,,PKS 0221+067,0.9911936,0.9368385,0.9998856687750953,1.1433122490465236E-4,0.99780839275529,0.0021916072447090333,0.9997055660922735,2.944339077264167E-4,0.9984019160021175,0.0015980839978822939,312,0.9997912507316254,2.0874926837482704E-4,0.9989065102021487,0.0010934897978516953,0.9980824819253715,0.00191751807462842,0.9974747638638488,0.0025252361361513802,312,0
153.07039,-41.10926,-22.001194809564243,2.190462,0.13468866,0.050380174,0.8345565,0.9842813,-0.2286954,0.001064089,-0.71725816,-0.54932445,-0.4808353,-0.5240815,2.375228865158522,7.673981252272301,AGN,bcu,4FGL J0224.2+1616,PowerLaw,0.0654093,0.21770017,3FGL J0224.4+1615,NVSS J022411+161500,0.9949844,0.0,0.9994667515208092,5.332484791914186E-4,0.9970521514620179,0.0029478485379818417,0.9970498256384103,0.0029501743615896873,0.995047788605615,0.004952211394383678,304,0.9988134448708987,0.0011865551291011165,0.9969890272218581,0.003010972778142065,0.984737965671611,0.015262034328388562,0.9960527428222266,0.003947257177772819,304,0
151.77812,-38.859947,-22.492714943523712,2.9506242,0.18264729,0.3291468,2.6765995,-0.30375063,-0.7273673,0.010558396,-0.89639497,-0.99999976,0.9936688,0.8844055,3.9553104382561886,5.7738932543841575,AGN,fsrq,4FGL J0224.9+1843,PowerLaw,0.15204243,0.41077703,,TXS 0222+185,0.9793322,0.882262,0.9962775183960242,0.0037224816039757086,0.9978910601251464,0.002108939874853034,0.999992168680947,7.831319053220767E-6,0.9578623855648378,0.04213761443516181,273,0.9998730394411508,1.2696055884938828E-4,0.9981270831406414,0.001872916859357629,0.9996763033880699,3.2369661193005036E-4,0.9575098159768178,0.04249018402318144,273,4
215.40344,-69.06013,-21.276145290018576,2.517943,0.056023594,0.064585306,1.8052843,-0.2885005,-0.6125018,0.0014965916,-0.71805364,-0.70613456,-0.9052497,-0.9998523,5.043847930746687,6.3497807434548355,AGN,bcu,4FGL J0225.1-2604,PowerLaw,0.035456043,0.11032502,3FGL J0225.2-2602,PMN J0225-2603,0.9966667,0.93948525,0.999752394899218,2.4760510078179125E-4,0.9979770623137972,0.0020229376862027923,0.9999549672823757,4.5032717624046936E-5,0.9969227459500597,0.003077254049939906,294,0.9997802691041708,2.197308958297635E-4,0.9992669002117572,7.33099788242851E-4,0.9998470151974006,1.52984802598706E-4,0.9962399545275018,0.0037600454724976925,294,0
262.75528,-64.05166,-22.55119694288939,2.478525,0.13951631,-0.0019795462,0.015776679,0.86782223,-0.41415608,0.0018298875,-0.7639662,-0.5702622,-0.8590962,-0.68305904,3.4849729289972866,6.963367831927916,AGN,bcu,4FGL J0225.6-4502,PowerLaw,0.06980728,0.23582365,,PMN J0225-4503,0.9959722,0.92360294,0.9993266809023541,6.733190976459862E-4,0.9978221551573156,0.002177844842684216,0.9998609991159227,1.390008840777146E-4,0.9938026639266234,0.006197336073376858,312,0.9995438629333978,4.5613706660282917E-4,0.9988995014956543,0.0011004985043453382,0.999466518688966,5.334813110343627E-4,0.9926525569693726,0.00734744303062742,312,16
155.53029,-43.63778,-21.846818866236106,2.2190604,0.15013726,0.12183671,1.6733762,-0.07802683,-0.68825185,0.0018059012,-0.4881552,-0.4795099,-0.56487364,-0.99992996,3.01417132454359,7.496245640676026,AGN,bcu,4FGL J0225.8+1310,PowerLaw,0.08682783,0.29106882,,NVSS J022551+131046,0.0,0.820637,0.9998348234011442,1.651765988555992E-4,0.9978045111252106,0.002195488874789352,0.9988719844462125,0.0011280155537877407,0.9987105145866585,0.0012894854133419108,312,0.9995731796208756,4.2682037912491604E-4,0.999232312877375,7.676871226250389E-4,0.9958245616582084,0.0041754383417914554,0.99819040047333,0.0018095995266699623,312,0
196.96536,-66.6566,-22.529385522294174,2.5720644,0.21702418,0.19729853,1.6092297,0.9934399,-0.5276897,0.006940398,-0.7925357,-0.7575178,-0.9998482,0.99823207,3.750329782000092,6.531679842308854,AGN,bcu,4FGL J0226.3-1845,PowerLaw,0.16761313,0.5265337,,PKS 0224-189,0.9496834,0.8853425,0.9992069475874139,7.930524125852978E-4,0.9976532727607429,0.002346727239257049,0.9998034043670054,1.9659563299460116E-4,0.9892273468293824,0.010772653170617373,288,0.9992577263130394,7.422736869613914E-4,0.9966657811492016,0.003334218850798391,0.9987262572502945,0.0012737427497052914,0.9714083453632814,0.02859165463671828,288,16
158.2758,-46.608047,-21.93816535429816,2.1507807,0.1719723,0.120380834,1.6794997,-0.74523526,0.7752286,0.0016498576,-0.73775184,-0.20447025,-0.76427716,-0.64006096,4.379489218153709,7.559247305540837,AGN,fsrq,4FGL J0226.5+0938,PowerLaw,0.09012173,0.29229772,3FGL J0226.3+0941,NVSS J022634+093843,0.99473065,0.8382034,0.9999218416571911,7.815834280901579E-5,0.9980087785152498,0.0019912214847504464,0.9998614971146852,1.3850288531496656E-4,0.9978872433565218,0.002112756643478846,313,0.9997010152620486,2.9898473795211274E-4,0.9993075604163425,6.924395836571313E-4,0.9995734686500146,4.265313499853532E-4,0.9928850810188495,0.007114918981150667,313,0
261.87213,-64.112724,-21.89448517394892,1.9489475,0.13987589,0.13429633,1.8137666,0.302691,-0.8379677,7.1190356E-4,-0.15216184,-0.49392596,-0.50673085,-0.6516666,3.4010961098676735,8.173796753748944,AGN,bll,4FGL J0226.5-4441,PowerLaw,0.08032827,0.20899099,3FGL J0226.5-4442,RBS 0318,0.9997597,0.9694506,0.9999280612047616,7.193879523809837E-5,0.9977883721772888,0.0022116278227115216,0.9996150211885496,3.8497881145027965E-4,0.999168524803926,8.314751960745372E-4,275,0.9997732752462066,2.2672475379325585E-4,0.9992147784879624,7.852215120380262E-4,0.9992901289592214,7.098710407782258E-4,0.9981098464358055,0.0018901535641943216,275,0
174.04782,-58.95355,-22.00972355091713,2.2490294,0.10829605,0.016610863,0.3270381,-0.07816512,-0.662188,6.1159674E-4,-0.47771096,-0.6831618,-0.5869057,-0.64546824,2.9556357449863313,7.208970365716502,AGN,bcu,4FGL J0226.6-0553,PowerLaw,0.05142263,0.14202733,,PMN J0226-0552,0.9973076,0.9168298,0.9998776106865307,1.2238931346933513E-4,0.9978103234151888,0.0021896765848110366,0.9997523834636154,2.4761653638392776E-4,0.9981608754472292,0.0018391245527703398,310,0.9996749171746484,3.2508282535156826E-4,0.9991577185534757,8.422814465236663E-4,0.9992473944950366,7.526055049631151E-4,0.9978276066163231,0.002172393383677375,310,0
149.75749,-34.654095,-22.203568989044527,2.0476687,0.14683604,0.02299304,0.35638934,-0.9788015,0.99547505,4.994239E-4,-0.6191032,-0.6422012,-0.71531165,0.12924623,1.7502137754006166,8.107098483228356,AGN,bcu,4FGL J0226.7+2312,PowerLaw,0.0711133,0.18898614,,GB6 J0226+2311,0.8709416,0.0,0.9995780328099478,4.219671900513832E-4,0.9967182560653506,0.0032817439346496226,0.9943254113532635,0.005674588646736791,0.9960423177930336,0.003957682206966085,300,0.9970258371795884,0.002974162820411078,0.9700259314355526,0.029974068564447613,0.9615488250318375,0.038451174968162076,0.9880025238381036,0.011997476161896569,300,16
142.37755,-19.757303,-22.51422910322817,2.7907963,0.16388905,0.038231995,0.38244987,-0.5025231,-0.7015056,0.003932442,-0.8241783,-0.58645785,-0.993366,-0.99643,3.3478455840449675,6.447966816804492,AGN,fsrq,4FGL J0227.2+3928,PowerLaw,0.09831652,0.33116642,1FGL J0226.0+3922,B2 0224+39,0.98704475,0.87848127,0.9996037357368246,3.9626426317593624E-4,0.9978892118800413,0.0021107881199590272,0.9996270431161653,3.7295688383458004E-4,0.9961100484072073,0.0038899515927923066,282,0.9993218437676398,6.781562323608444E-4,0.9990523823550314,9.476176449683651E-4,0.997077512997995,0.0029224870020050178,0.9887405451257393,0.011259454874260059,282,16
165.13123,-52.811634,-21.196538162564224,1.9567205,0.07077432,0.02856254,0.895135,-0.55103856,-0.5237967,3.2365203E-4,-0.51950735,-0.37963352,-0.547834,-0.47466856,2.40050930777542,7.7332697373478005,AGN,bll,4FGL J0227.3+0201,PowerLaw,0.03113939,0.097260095,3FGL J0227.2+0201,RX J0227.2+0201,0.99935246,0.992339,0.9995817462734836,4.182537265163388E-4,0.997739403583676,0.002260596416324194,0.9989241685286181,0.0010758314713820996,0.9983905033191083,0.001609496680891669,272,0.9988590769679242,0.001140923032075674,0.9988021473290635,0.0011978526709362166,0.996701545922547,0.0032984540774536122,0.9977985980577655,0.002201401942234961,272,0
150.26175,-34.928223,-22.077341402764628,2.1436517,0.24367075,0.21181056,2.0524626,-0.767082,-0.34968176,0.0023606364,-0.54833555,-0.49758744,-0.7130984,-0.99987566,3.927649473718162,7.733485784142108,AGN,bcu,4FGL J0227.8+2246,PowerLaw,0.13790594,0.4497837,3FGL J0228.0+2248,NVSS J022744+224834,0.9817131,0.0,0.9997571545381609,2.4284546183820467E-4,0.997838262944177,0.0021617370558233277,0.9995597579056243,4.402420943757844E-4,0.9967458876770982,0.003254112322901833,301,0.9995833960200361,4.1660397996363973E-4,0.9993119564203576,6.880435796429606E-4,0.9987357277204011,0.001264272279599146,0.9922535297558456,0.007746470244154681,301,0
227.59564,-68.61415,-22.607114674365587,2.1975,0.23314625,0.084734745,0.74519,0.820843,-0.42917347,0.0021453097,-0.5938923,-0.58439636,-0.67706496,-0.6621954,3.494057593046306,7.575987698528577,AGN,fsrq,4FGL J0228.0-3026,PowerLaw,0.1295634,0.40028036,,PKS 0225-306,0.9406959,0.9308393,0.9999358896891091,6.41103108911358E-5,0.9978130237954618,0.002186976204537752,0.9997996908510588,2.0030914894082744E-4,0.9988489593744576,0.0011510406255424758,301,0.9999026524357807,9.734756421903357E-5,0.9991439011582102,8.560988417901736E-4,0.9994874752971116,5.125247028886888E-4,0.9985088712598044,0.0014911287401954837,301,16
126.3449,19.920328,-22.489320951908816,2.4688563,0.3363731,0.03988431,0.05660662,-0.3492384,-0.7733196,0.0024749604,-0.6201831,-0.45538306,-0.9999947,-0.37055606,3.4556948472061935,7.103903225854827,AGN,bcu,4FGL J0228.1+8208,PowerLaw,0.15870681,0.35796422,3FGL J0228.5+8213,WN B0220.3+8153,0.98315996,0.0,0.9997889538722499,2.1104612774997832E-4,0.9982463948435212,0.0017536051564782512,0.9997416871903432,2.5831280965697305E-4,0.9968965440784261,0.0031034559215743834,297,0.9997451354218642,2.5486457813643526E-4,0.9996077177375982,3.922822624008348E-4,0.9989502984635202,0.0010497015364802384,0.9944875056119843,0.005512494388015748,297,0
229.19212,-68.53759,-22.7639235301152,2.0631127,0.24373528,0.17383987,1.4752443,-0.99288034,0.86844206,0.002291816,-0.31311327,-0.8133935,0.08592858,-0.9989792,1.9177283169265686,7.864150487221952,AGN,bcu,4FGL J0228.2-3102,PowerLaw,0.14481711,0.45712835,3FGL J0228.7-3106,PMN J0228-3102,0.99331474,0.8710792,0.9992410068215891,7.589931784105853E-4,0.9963110653270677,0.00368893467293161,0.9985808277542207,0.0014191722457791915,0.9927133253688624,0.007286674631137758,294,0.9967585809105522,0.0032414190894479813,0.991343319835835,0.008656680164164494,0.9914017258009905,0.008598274199009775,0.9759599353132836,0.024040064686716146,294,0
278.26303,-56.447353,-19.45457538690167,2.2321527,0.028789429,0.11282452,8.846177,0.8652397,-0.42276675,5.034907E-4,-0.60473806,-0.6291177,-0.78456974,-0.9999368,7.375462711484763,7.088089529056217,AGN,fsrq,4FGL J0228.3-5547,LogParabola,0.016560009,0.051364295,3FGL J0228.3-5545,PKS 0226-559,0.9676698,0.9463852,0.998137595555844,0.0018624044441556623,0.9960065391191368,0.003993460880863671,0.9993063345368687,6.936654631309878E-4,0.928095194813919,0.07190480518608054,280,0.9897199173793664,0.010280082620633626,0.9975317221794259,0.002468277820574509,0.9968690464151606,0.0031309535848398095,0.9524005748831131,0.04759942511688749,280,0
