Source_Name,AGN_BDT_MEAN_O,AGN_BDT_STD_O,PSR_BDT_MEAN_O,PSR_BDT_STD_O,AGN_NN_MEAN_O,AGN_NN_STD_O,PSR_NN_MEAN_O,PSR_NN_STD_O,AGN_RF_MEAN_O,AGN_RF_STD_O,PSR_RF_MEAN_O,PSR_RF_STD_O,AGN_LR_MEAN_O,AGN_LR_STD_O,PSR_LR_MEAN_O,PSR_LR_STD_O
4FGL J1824.2+1231,0.9921668908538469,0.01117755688337676,0.007833109146153134,0.011177556883376762,0.9824276030770625,0.016773380942970727,0.017572396922937532,0.016773380942970727,0.9693622516624635,0.017652116385435443,0.030637748337536543,0.01765211638543544,0.9822274474628118,0.007204472209916385,0.01777255253718824,0.0072044722099163854
4FGL J1824.2-0621,0.0022714586976168983,0.006701384678163005,0.9977285413023831,0.006701384678163005,0.0318379960352329,0.024549545147352067,0.9681620039647671,0.024549545147352067,0.31013891609046723,0.07170009922606434,0.6898610839095328,0.07170009922606432,0.04308079308696957,0.01948017943821867,0.9569192069130303,0.01948017943821867
4FGL J1824.2-5427,0.5823672961028372,0.20043953108272347,0.4176327038971627,0.20043953108272347,0.9230932856968763,0.05240731182337985,0.07690671430312361,0.05240731182337985,0.781968272398751,0.06270252942619638,0.21803172760124895,0.06270252942619639,0.9375632333385053,0.013905064209839215,0.062436766661494655,0.013905064209839217
4FGL J1824.7+2403,0.9945350516589282,0.005226074793596006,0.005464948341071802,0.005226074793596005,0.9497382778390023,0.037677201733255006,0.050261722160997675,0.03767720173325501,0.9561618202180814,0.019933569328170635,0.04383817978191847,0.019933569328170638,0.9402766588748739,0.01525653836252181,0.05972334112512611,0.01525653836252181
4FGL J1825.9-3153,0.86359858916941,0.19367757049091186,0.13640141083059001,0.19367757049091186,0.4246564235009667,0.19748185652388375,0.5753435764990333,0.19748185652388375,0.8511713211352305,0.05276413204255553,0.14882867886476953,0.052764132042555534,0.6143778030893514,0.08607241548208103,0.38562219691064853,0.08607241548208103
4FGL J1825.9-5614,0.9998220142877707,0.0008131320180005432,0.00017798571222930277,0.0008131320180005432,0.9929908797813457,0.00787648228190933,0.0070091202186543435,0.00787648228190933,0.973052342765733,0.01958629496296719,0.02694765723426698,0.01958629496296719,0.9995668159919414,0.00017349647851349205,0.00043318400805868553,0.00017349647851349305
4FGL J1826.2-2830,0.7041517052489131,0.2408369571534084,0.29584829475108687,0.2408369571534084,0.6727368125753433,0.15317263412566043,0.3272631874246566,0.15317263412566043,0.8450650671172487,0.05054901343635485,0.15493493288275126,0.05054901343635485,0.7801322808645903,0.0543489686975421,0.2198677191354098,0.05434896869754209
4FGL J1826.5-1202c,0.06386415844716242,0.1022507164587951,0.9361358415528376,0.1022507164587951,0.09903137537959193,0.06066794538325232,0.900968624620408,0.06066794538325232,0.31641774857382937,0.08205949583638561,0.6835822514261706,0.0820594958363856,0.016348500295532992,0.005907679031884417,0.9836514997044671,0.005907679031884417
4FGL J1827.2+4303,0.998329706510086,0.011724777544029327,0.0016702934899140071,0.011724777544029327,0.9731955479222121,0.020963947928560007,0.026804452077787887,0.020963947928560003,0.9674448232594121,0.01872478723322836,0.03255517674058786,0.018724787233228367,0.9315146435294868,0.032765104089316266,0.06848535647051328,0.032765104089316266
4FGL J1827.5+1141,0.1148819636485075,0.13695193662534566,0.8851180363514924,0.13695193662534566,0.3135072044493186,0.13450410363527074,0.6864927955506814,0.13450410363527074,0.29795857482041915,0.08632388685410093,0.7020414251795809,0.08632388685410092,0.44841134147510037,0.06154429712850074,0.5515886585248997,0.06154429712850074
4FGL J1828.1-1312,0.15691299313066828,0.1823768434170773,0.8430870068693316,0.1823768434170773,0.700992844529778,0.14942166118100955,0.2990071554702221,0.14942166118100955,0.5581100874194074,0.08090424914937142,0.4418899125805926,0.08090424914937142,0.2853771908565496,0.10792346163066502,0.7146228091434504,0.10792346163066502
4FGL J1828.2-3252,0.9504781238592925,0.11196634354414822,0.04952187614070752,0.11196634354414822,0.9214949351424081,0.060706110786330994,0.07850506485759197,0.060706110786330994,0.921049780422223,0.043564930611007344,0.07895021957777695,0.043564930611007344,0.9656433996790824,0.008779354527419415,0.03435660032091754,0.008779354527419415
4FGL J1829.6-2545,0.6898195277733861,0.28351787072273305,0.3101804722266139,0.28351787072273305,0.0763064910187467,0.06729633182405972,0.9236935089812534,0.06729633182405974,0.7274948327292732,0.06547813748640087,0.2725051672707268,0.06547813748640087,0.06271318536641918,0.02815341291477846,0.9372868146335808,0.02815341291477846
4FGL J1829.6-4310,0.9906144242563656,0.0178652174460702,0.009385575743634387,0.017865217446070204,0.8881300531653886,0.07897850433009239,0.11186994683461131,0.07897850433009239,0.9235100709196477,0.033758393027310735,0.07648992908035236,0.033758393027310735,0.8835002930232199,0.0492313714955297,0.1164997069767801,0.0492313714955297
4FGL J1830.0-1515c,0.9982716104908698,0.016302665767719927,0.0017283895091302645,0.016302665767719927,0.9818543691728084,0.015105966964526282,0.01814563082719146,0.015105966964526284,0.9937610851397253,0.008316890579461637,0.006238914860274786,0.008316890579461642,0.9909976979146354,0.003483486168991742,0.00900230208536457,0.0034834861689917425
4FGL J1830.1-0212c,0.40989322381540844,0.2804208514849063,0.5901067761845916,0.2804208514849063,0.3701467328958237,0.15219225255894187,0.6298532671041762,0.15219225255894187,0.502826554898306,0.08848521119073349,0.49717344510169414,0.08848521119073349,0.36105075538035747,0.0899698097323012,0.6389492446196425,0.0899698097323012
4FGL J1830.1-1440,0.9975785288627096,0.013558610205275805,0.0024214711372903793,0.013558610205275809,0.9762546972018258,0.020513868173754158,0.023745302798174252,0.020513868173754158,0.9899670150335945,0.011290687328041676,0.010032984966405515,0.011290687328041673,0.9751831065979513,0.008991153874217126,0.02481689340204879,0.008991153874217128
4FGL J1830.7-1634,0.3625714970630752,0.2125774402274752,0.6374285029369248,0.2125774402274752,0.6083110402119115,0.14808861674725476,0.3916889597880885,0.14808861674725476,0.680219043998656,0.07822153659793064,0.319780956001344,0.07822153659793064,0.5662651624356634,0.057977419701442455,0.4337348375643367,0.057977419701442455
4FGL J1830.8-3132,0.19546634293783843,0.2107740032977053,0.8045336570621616,0.2107740032977053,0.26170966315674454,0.1529069665858432,0.7382903368432555,0.1529069665858432,0.482033290945472,0.07698814888353021,0.5179667090545281,0.07698814888353021,0.33746899028857463,0.0683661258903561,0.6625310097114254,0.06836612589035608
4FGL J1831.1-6503,0.13921387717993502,0.1409573131964089,0.860786122820065,0.1409573131964089,0.4214937608229044,0.17881860312358114,0.5785062391770956,0.17881860312358114,0.2434304560109212,0.07029959732548893,0.7565695439890787,0.07029959732548893,0.5811921825984171,0.06876712628749533,0.41880781740158296,0.06876712628749533
4FGL J1831.6-0223c,0.8852506660360617,0.1616328335747985,0.1147493339639383,0.1616328335747985,0.6448659736291452,0.16009856696845526,0.35513402637085484,0.16009856696845526,0.815702522589542,0.056393953518542,0.18429747741045804,0.056393953518542005,0.3571166359570501,0.09098908834851559,0.64288336404295,0.09098908834851559
