Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,Flags_3FGL,AGN_BDT_O,AGN_BDT_STD_O,PSR_BDT_O,PSR_BDT_STD_O,OTHER_BDT_O,OTHER_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,PSR_NN_O,PSR_NN_STD_O,OTHER_NN_O,OTHER_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,PSR_RF_O,PSR_RF_STD_O,OTHER_RF_O,OTHER_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,PSR_LR_O,PSR_LR_STD_O,OTHER_LR_O,OTHER_LR_STD_O,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD,Missing_val_flag,Category_Prob,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,OTHER_BDT_S,OTHER_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,OTHER_NN_S,OTHER_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,OTHER_RF_S,OTHER_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S,OTHER_LR_S,OTHER_LR_STD_S,diffPSR_LR,diffPSR_NN,diffPSR_RF,diffPSR_BDT
3FGL J2022.2+3840,76.8549805,0.962616801,-23.9819208,-26.2779066,2.35348392,3.67460222,2.05873142,-0.46584436,-0.76679826,-0.8494037,-0.9999422,OTHER,spp,2564,0.00201260074,0.00237585492,0.471434711,0.287472947,0.526552689,0.287081929,8.70866119E-4,0.00730312389,0.82067702,0.0943661165,0.178452114,0.0942601816,0.0649672399,0.032153597,0.550686549,0.099145474,0.384346211,0.102489362,0.00357526692,0.00270540044,0.830126698,0.0773559486,0.166298035,0.076606375,9.12680136E-4,0.00110854139,0.455261176,0.280902308,0.543826144,0.280908095,0.00175696009,0.00422506926,0.827912917,0.0626712614,0.170330123,0.0633472276,0.0976216001,0.0431355772,0.575095214,0.0837937223,0.327283186,0.0864420128,0.00482075101,0.00315008563,0.868785478,0.043410424,0.126393771,0.0428915071,0,MIXED,0.002487093964120662,0.0036171817256589306,0.5911101799069034,0.2772352395049458,0.40640272612897604,0.2765484357155963,3.966092671198848E-4,0.0013981979592297563,0.9061631708993266,0.08750708221334248,0.09344021983355359,0.08751111162377712,0.06004706648561097,0.03219343627829897,0.5585613066055615,0.09570848907161328,0.3813916269088275,0.09931887311100071,0.001838517333100819,0.0015556549122879143,0.8729461980006885,0.06828351251277008,0.12521528466621062,0.06763228206475515,-0.5535385548964551,-0.9058987915363312,-0.07942629439203089,-0.41630167344721797
3FGL J2022.2-4515,354.892181,-34.45467,-25.6899084,-27.7314249,0.334627202,4.02597425,2.34582901,-0.545116032,-0.68618381,-0.704484035,-0.65987554,AGN,bll,0,0.989177759,0.012549006,0.00453463629,0.00588970896,0.0062876047,0.0100125373,0.961165209,0.0406160561,0.00885244966,0.0125841624,0.0299823418,0.0330048075,0.914420245,0.0379978326,0.0217843405,0.00965598041,0.0637954143,0.035047935,0.88410871,0.0411976053,0.0233523039,0.0133958253,0.092538986,0.0380887857,0.974829782,0.131872725,0.00567168193,0.03329704,0.0194985361,0.109716066,0.987476437,0.0133532435,0.00353859705,0.00449528583,0.00898496618,0.0108940311,0.972727688,0.0125521017,0.00898929423,0.0046752827,0.0182830174,0.0111590842,0.972482433,0.0105905607,0.00776788182,0.00283616129,0.0197496856,0.0091628217,0,AGN,0.9825156141903245,0.019950607798676193,0.005189240170231877,0.0061042415169096165,0.012295145639443554,0.016187682967752217,0.9652554771632758,0.03357682407866827,0.007138055041896566,0.013120991912861915,0.027606467794827772,0.026313805309070078,0.9326688311662833,0.026235659996637864,0.018972756013489373,0.008921305735547386,0.048358412820227105,0.021440879864313013,0.9020199321192987,0.040345469837196224,0.014048279188634289,0.00917176228850846,0.08393178869206722,0.038853334307902485,0.6945465847009598,0.13066044316534406,0.2911754547056528,-0.10723754596185806
3FGL J2022.5+7612,109.302948,21.1404495,-24.873095,-27.5030158,-0.0947432381,4.19861967,2.35047293,-0.702677969,-0.639114735,-0.635939954,-0.698248655,AGN,bll,0,0.996215594,0.00277430351,0.00178885097,0.00153523211,0.00199555466,0.00191395891,0.969180234,0.042665542,0.0133522866,0.0163022266,0.0174674794,0.0340286967,0.962476128,0.0181644875,0.0130625844,0.00816403434,0.0244612881,0.0140729796,0.908179704,0.0394435927,0.0183630481,0.0127100043,0.0734572479,0.0352203234,0.998942421,6.83783768E-4,5.93350882E-4,4.40963783E-4,4.64228434E-4,3.80971239E-4,0.989023177,0.0144794563,0.00481468137,0.00478490131,0.00616214159,0.0112789818,0.987013746,0.00654583302,0.00548780808,0.0039469777,0.00749844623,0.00446043251,0.979209998,0.0083844809,0.0042140231,0.00207152073,0.0165759791,0.0079912473,0,AGN,0.9909643027923768,0.009129474644054926,0.003324888437505421,0.0036192447362458306,0.005710808770117758,0.007454672206351986,0.9770246545281223,0.02723390419458942,0.010564165224472823,0.011758769667593495,0.012411180247404851,0.018740126588611652,0.9625766202006029,0.020406606477627084,0.012188889747327146,0.008940970812121947,0.025234490052070097,0.01572374214228919,0.9245503189151563,0.03497640995095987,0.01081641494213986,0.009204036758334123,0.06463326614270397,0.032848594664040505,0.5937553583565774,0.1710270286346761,0.09771809695299764,-0.42440828942082587
3FGL J2023.2+3154,71.4041061,-3.07146811,-25.4315144,-27.0672366,0.869185625,4.15713138,2.07151914,0.925585846,-0.015747958,-0.604798056,-0.540260931,AGN,bcu,0,0.985757232,0.0109607881,0.00517999923,0.00441304898,0.00906276856,0.00871100232,0.45163569,0.319946743,0.0823532255,0.0633854052,0.466011084,0.291961149,0.889245936,0.0395680968,0.0376406763,0.0191684402,0.0731133882,0.0333167664,0.692703108,0.0867659333,0.10122501,0.0633296744,0.206071882,0.0807622489,0.993760715,0.00388507739,0.0029015677,0.00241165846,0.00333771723,0.00222236076,0.708442817,0.272939253,0.0549329187,0.0495397775,0.236624264,0.237003404,0.956875354,0.0212023503,0.0173095287,0.0104392954,0.0258151177,0.0172004514,0.87134753,0.0346087319,0.0469183373,0.0176407176,0.0817341326,0.028595078,0,MIXED,0.976257949285036,0.023367032163872873,0.006144362700189771,0.006173158172189791,0.017597688014774078,0.021220459004560908,0.5536009103787892,0.3286605670668301,0.05894145367517017,0.07237252140280942,0.38745763594604055,0.3020178974143464,0.8771401515464421,0.04201849493185771,0.037504168275868076,0.01795393142812768,0.08535568017768991,0.035505212612857676,0.7577410248252349,0.09224800582517917,0.07255327793783262,0.04842098831150922,0.16970569723693257,0.07800535537371299,0.45273771472552193,0.32348979102890585,0.007121498813029454,-0.1562188175469485
3FGL J2023.6-1139,32.6221504,-25.6831417,-25.1538088,-27.3289122,1.1690396,4.14034004,1.95852005,0.043306508,-0.411751386,-0.402754708,-0.733669405,AGN,fsrq,0,0.978344219,0.0213116323,0.0157693014,0.018932629,0.00588648002,0.00451342749,0.868336421,0.0992164629,0.0513421549,0.045561931,0.0803214236,0.0801338343,0.899371136,0.0435104194,0.0562240358,0.0305852466,0.0444048285,0.02177021,0.716363156,0.0593291944,0.0920525798,0.0416532727,0.191584264,0.051833982,0.991562986,0.00789437764,0.00617312596,0.00698347063,0.00226388837,0.00161022508,0.938470045,0.0435850791,0.0277840441,0.0212431143,0.0337459111,0.0306197349,0.962312638,0.0182600344,0.0225568774,0.0129025894,0.0151304845,0.00878869165,0.855001859,0.020599073,0.0815175415,0.0155617753,0.0634805996,0.0156779463,0,AGN,0.9617522202552846,0.031871787321292616,0.018366065241069787,0.021884002681498666,0.019881714503645512,0.018570342963234055,0.912858460146978,0.061762917269023346,0.032977840647556725,0.032373101792632836,0.05416369920546532,0.040683046257264696,0.8572962841106772,0.055499417000195006,0.0762078419049582,0.03760177052885619,0.06649587398436466,0.029927060955765167,0.737550433290878,0.05766450142871863,0.06580889960059873,0.03482264239302012,0.19664066710852326,0.05444281378835372,0.6300508579101703,0.4030626852150598,-0.5314591792857817,-0.11866036935122296
3FGL J2024.4-0848,35.5514221,-24.6392174,-25.7257948,-27.358744,-0.252345371,4.14789146,1.7026062,0.904423149,-0.48238735,-0.39639613,-0.192894254,AGN,bcu,0,0.999297769,4.8852506E-4,1.54538109E-4,1.38295947E-4,5.47693343E-4,4.22326834E-4,0.984000146,0.0160602837,0.00381017073,0.00781004888,0.012189683,0.0116019457,0.978133005,0.00760492615,0.00808177148,0.00395655146,0.0137852236,0.00550890314,0.95576309,0.0207846641,4.30209144E-4,5.03222139E-4,0.0438067009,0.0207302745,0.999530725,2.58964072E-4,1.1500769E-4,8.71256746E-5,3.54266902E-4,1.99520409E-4,0.994547378,0.00431218064,0.00135553288,0.00113523958,0.00409708897,0.00369000704,0.988950247,0.00354457531,0.00463615009,0.00191924549,0.0064136029,0.00271253959,0.989842782,0.00391932342,2.25747735E-4,1.35970949E-4,0.00993147004,0.00389127331,0,AGN,0.9990199704721069,0.0010577532974487844,1.3926271265562608E-4,1.462887081429969E-4,8.407668152374883E-4,0.0010125141842204863,0.9928070795788316,0.0066612784673231685,0.0011038754765517811,0.0013152217696819487,0.006089044944616551,0.006073979732836476,0.9763777225834602,0.009646638240228496,0.007808348707513494,0.004656170610056246,0.015813928709026155,0.008062256803539558,0.9706727666256105,0.016073371998885186,1.5458545684159558E-4,2.625886425155043E-4,0.029172647917547898,0.01601941222958336,0.5477177290055683,0.34651450906773573,0.05872267049149279,0.10441951766668309
3FGL J2024.4-3254,9.62295437,-32.8644524,-25.2377085,-27.6142599,-2.83634897,4.47383617,2.78902197,-0.805203874,-0.745125319,-0.563206213,-0.988549973,AGN,fsrq,0,0.99890901,8.70887763E-4,3.88271957E-4,3.75527448E-4,7.02718537E-4,6.96368003E-4,0.985592712,0.0122479907,0.00322390091,0.00703187164,0.0111833871,0.00868559748,0.951474552,0.0194500689,0.024640526,0.0123252959,0.0238849222,0.0124285798,0.985412506,0.0211209697,2.80200156E-4,0.00156056854,0.0143072935,0.0209303,0.99914093,6.20370515E-4,4.33262564E-4,3.72334944E-4,4.25807732E-4,3.70838994E-4,0.994679369,0.00659530828,0.00142211038,0.00364764548,0.00389852026,0.00385221615,0.971347968,0.0111987005,0.0161673938,0.00697028718,0.0124846378,0.00757028928,0.997509634,0.00369904275,9.06475377E-6,3.1571139E-5,0.00248130158,0.00369719064,0,AGN,0.9991522485652806,0.00108649313298051,2.695876828270055E-4,3.324403063447611E-4,5.78163751892226E-4,8.92665384664383E-4,0.9922922387140604,0.006749561967173311,9.355025413482247E-4,0.0013997485671831131,0.006772258744591464,0.006008323292149205,0.9566057942476776,0.01849101520178557,0.020093476597206183,0.010661675135833139,0.02330072915511621,0.012859329716127941,0.9917066883661253,0.011213595429721614,5.390363136186139E-5,2.107424568122757E-4,0.008239408002512879,0.011174089212492501,0.1450090264142699,0.32543232951444706,0.3689201005546501,0.3160468690240573
3FGL J2025.2+3340,73.1029587,-2.41359043,-23.9126472,-26.3690633,1.55079506,5.63003206,2.3557867,-0.584198429,-0.798772323,-0.705597227,-0.931315713,AGN,bcu,4,0.780770042,0.1483165,0.0649881659,0.0670039425,0.154241792,0.135886358,0.609550345,0.313928379,0.0582790004,0.0754255961,0.332170655,0.282703709,0.592018423,0.0873235899,0.160814536,0.0553657861,0.247167041,0.0760124075,0.789538402,0.105108172,0.019574546,0.0196409125,0.190887052,0.0991714844,0.882111906,0.105763034,0.0647605984,0.0681196087,0.0531274958,0.0737997889,0.814481732,0.221657008,0.0318763817,0.0368177913,0.153641886,0.190480709,0.628896657,0.0742904239,0.153681669,0.050486328,0.217421674,0.064016539,0.891962697,0.0425141264,0.0243299176,0.0134268035,0.0837073851,0.0388353753,0,AGN,0.7538644949184317,0.16309199117823125,0.06673630475201885,0.07190140642175497,0.17939920032954948,0.14635409678921082,0.7133545163139074,0.2842052473165193,0.04226482035612299,0.08113326460557038,0.24438066332996958,0.255338121579766,0.5896133720226422,0.07797030586514121,0.15429470597743142,0.05560213804145603,0.2560919219999263,0.06714416929905152,0.8164491712454437,0.10337263734879382,0.010696576896265977,0.01634834158907053,0.17285425185829026,0.09850633438685338,0.4520140855845687,0.19738118664064613,0.11725862084129775,-0.024312999411509596
3FGL J2025.6-0736,36.8959389,-24.3915234,-23.3415174,-26.8997815,2.00921007,7.55374502,2.18364122,-0.489433759,-0.676472112,-0.715411423,-0.867365579,AGN,fsrq,0,0.989017565,0.0102698285,0.00514799391,0.00801371059,0.00583444138,0.00593421037,0.98628297,0.0135654107,0.00343512527,0.00728261551,0.0102819045,0.00870803689,0.789747055,0.0648176074,0.131249482,0.0511342356,0.0790034633,0.0387260304,0.995391312,0.00791086662,3.5197647E-4,0.001882965,0.00425671107,0.00764698354,0.99254919,0.00863838945,0.00365655594,0.00660836879,0.00379425429,0.00363533941,0.994720512,0.0048270672,0.00148745433,0.00147286396,0.00379203383,0.00372173431,0.810838357,0.0614905879,0.129242753,0.0493558547,0.0599188894,0.0326426808,0.999206882,0.00170345604,1.51379991E-4,3.01520695E-4,6.41738385E-4,0.00164479056,0,AGN,0.9844971613684869,0.013107743942858978,0.006781876238766872,0.009558320845452401,0.008720962392746341,0.009125062610291048,0.9922538146239003,0.0073071300820907095,0.0013432133799576714,0.0019598152562539627,0.006402971996142092,0.006249536247748874,0.7936319803752292,0.06476896434398866,0.11771497725433921,0.046609206079506645,0.08865304237043159,0.04194243093391592,0.9966789849576031,0.005198221022855079,1.3502053576885026E-4,0.0012475874707574685,0.003185994506628016,0.005021288175443898,0.11522037543509825,0.28724733403402325,0.2646857743515537,-0.17093821762053849
3FGL J2026.3+7644,109.917023,21.2059288,-26.5755018,-27.8162226,-1.16855153,3.46460958,1.83916521,0.893714174,-0.113670712,-0.451075116,-0.809174379,AGN,bcu,0,0.962274227,0.0412986481,0.0232064895,0.0333014697,0.014519283,0.0217273148,0.949381785,0.07685647,0.0242963809,0.0392549434,0.0263218341,0.0521417077,0.868461757,0.0530106533,0.0794413451,0.0467302633,0.0520968982,0.0241702834,0.903131959,0.0619196234,0.0253501611,0.0334498321,0.0715178797,0.0479998844,0.989818185,0.0140237126,0.00563195858,0.0106077937,0.0045498562,0.00801665454,0.988200768,0.0214594719,0.00527906066,0.0078632332,0.00652017096,0.0151267038,0.921829336,0.0373826967,0.0530404331,0.0327982276,0.0251302308,0.0152996064,0.979236912,0.0125596229,0.00249029723,0.0026005244,0.0182727904,0.0120548802,0,AGN,0.9746569165785409,0.02805869565569369,0.01917955312341714,0.023754872847490335,0.006163530298041897,0.011305815900878816,0.9488391871223038,0.08411806142469022,0.0224173252879024,0.051861541137932794,0.028743487589793882,0.05883164425372839,0.8592459437060651,0.05797747787253707,0.0933339253885345,0.04955807801646438,0.04742013090540031,0.020859061719059525,0.9331455716902225,0.04876923595735828,0.01562936860882374,0.027252069183244573,0.05122505970095381,0.03716650400427457,0.2906081101428387,0.03623215914660145,-0.2803292791927694,0.12092368333469859
3FGL J2028.3+3332,73.3681946,-3.00475836,-23.4704911,-26.4396082,2.50797718,3.9361056,1.75284135,-0.073033642,-0.415081961,-0.722166758,-0.94464205,PSR,PSR,0,4.41752519E-4,4.83226211E-4,0.992252181,0.00999519677,0.00730606646,0.00969253431,2.1075183E-4,6.71718204E-4,0.851661885,0.0840665215,0.148127363,0.0839284978,0.00756276949,0.00547997909,0.888842388,0.0414061063,0.103594842,0.0403539672,0.00385827245,0.00252874744,0.904010889,0.0350596534,0.092130839,0.0340141532,1.66328113E-4,2.06476998E-4,0.996215131,0.00441860763,0.00361854115,0.00432849398,0.00119676422,0.00969503967,0.853533618,0.0693670479,0.145269618,0.0695531525,0.0116196578,0.0104392178,0.905878099,0.038614942,0.0825022433,0.0370513335,0.0061085782,0.00273123134,0.902197685,0.0242493794,0.0916937364,0.023300838,0,PSR,2.5538696729326076E-4,2.695684193907816E-4,0.9882791525169903,0.013306047449427236,0.011465460515716449,0.013188267181666952,1.1319041535855315E-4,4.4415461620864096E-4,0.914690659677969,0.07178455981367807,0.08519614990667244,0.07173632710356569,0.00550646188981992,0.00440709850852596,0.8960903330866439,0.035876870132050896,0.09840320502353628,0.035179781542463054,0.001886817216264031,0.0014417899177857655,0.9328412547439308,0.02760445436435163,0.06527192803980515,0.026918051745154794,-0.8223231820064347,-0.749748812646769,-0.17504531901962095,0.29858817940565463
3FGL J2029.4+4923,86.3803482,6.08792973,-24.4487014,-26.9795769,1.19305561,5.10856037,2.41075659,-0.585633737,-0.500168859,-0.79393925,-0.876254922,AGN,bll,512,0.922109322,0.0602781771,0.0648458289,0.057705377,0.0130448487,0.0123792343,0.902976872,0.100017988,0.0197907612,0.0260499779,0.0772323667,0.0827932726,0.745468418,0.0696564942,0.143921499,0.0499937606,0.110610083,0.0458734407,0.847162388,0.0506802984,0.0573490911,0.0335013113,0.0954885208,0.0405779251,0.96030137,0.0362011813,0.0349371779,0.0343068827,0.00476145182,0.00464685739,0.95957125,0.0517904719,0.00986436008,0.0121051295,0.0305643902,0.0421132311,0.83546475,0.0491121804,0.100577615,0.0363077582,0.0639576347,0.0294340548,0.942914313,0.0166107382,0.0257194933,0.0105505443,0.0313661938,0.013253805,0,AGN,0.8678558957228757,0.09139099613899669,0.10233512123390252,0.08513983213127527,0.029808983043221833,0.030148135321318215,0.9164716781211689,0.08784831364559298,0.008972864807620372,0.010310585343994904,0.07455545707121075,0.08360079088708619,0.7069550041545005,0.06451548158525411,0.17055712965737557,0.05245139052042581,0.12248786618812388,0.045904529419786476,0.8816612381806189,0.046662130444658584,0.03513806295377283,0.029035303918413254,0.08320069886560832,0.04067720184097964,0.66298981396072,0.4152746859865715,-0.507815529637923,-0.4403261246287002
3FGL J2030.0+3642,76.1326981,-1.43158698,-23.8068236,-26.6180936,2.49622054,3.43801852,1.54571792,0.077895159,-0.38084507,-0.677160458,-0.940080003,PSR,PSR,0,1.57398991E-4,1.68541296E-4,0.991694445,0.0114764837,0.00814815606,0.0114053398,2.63585784E-5,1.11027038E-4,0.83226156,0.103564904,0.167712082,0.103572855,0.0168904171,0.0137901742,0.872341108,0.0442476163,0.110768475,0.0420664762,0.0013570648,0.00117232387,0.947092948,0.026571589,0.0515499871,0.0260771409,4.75426373E-5,7.15079694E-5,0.996435257,0.0139051571,0.0035172002,0.0139003024,2.07137527E-4,0.00191460084,0.829174606,0.0685882692,0.170618256,0.0684819081,0.0220787619,0.017220735,0.887303267,0.0393607392,0.0906179713,0.0358454946,0.00234061174,0.00138080884,0.946040187,0.0169229998,0.0516192012,0.0163935673,0,PSR,9.514112311167204E-5,1.1141491925724351E-4,0.9776512924409922,0.03935100243417548,0.022253566435896002,0.03931626276839886,6.575252527351617E-6,2.9844228908860794E-5,0.8681622787971788,0.13671108408138902,0.13183114595029388,0.13671148624759794,0.00898990349513128,0.00761037564114247,0.8802136203852441,0.03846003120942408,0.11079647611962473,0.037657720469469046,5.496555806413864E-4,5.261392283278606E-4,0.9656342570997343,0.021332457638799367,0.03381608731962429,0.021134647187003995,-0.6977869896954331,-0.26260283896078124,-0.1779194687430905,0.3568689916476338
3FGL J2030.2-0622,38.6676712,-24.8568687,-25.2637771,-27.3564361,0.195231321,5.12715804,2.64072967,-0.759736138,-0.791050418,-0.575512026,-0.654608009,AGN,fsrq,0,0.99977297,1.68108996E-4,2.58589211E-5,2.19319519E-5,2.01171173E-4,1.58996654E-4,0.984321084,0.0188006726,0.00369637677,0.00785304947,0.0119825391,0.0141715577,0.969601778,0.00978647938,0.00947646097,0.00397032307,0.0209217614,0.00827046804,0.988227253,0.00734526358,2.75456415E-4,3.08081628E-4,0.0114972902,0.00727538222,0.999882458,9.05942785E-5,2.54267739E-5,2.01365064E-5,9.21148384E-5,7.76848187E-5,0.994931926,0.00361717918,0.0013309936,0.00111476034,0.00373708028,0.00287532292,0.988097545,0.00324778112,0.00439741858,0.00155901344,0.00750503687,0.00249962835,0.997675094,0.00132824381,1.66493401E-4,1.02957853E-4,0.00215841269,0.00129766358,0,AGN,0.9995976794882201,5.217535002816695E-4,3.0215313721075293E-5,3.346050436989085E-5,3.721051980587416E-4,5.074699627717436E-4,0.9923010591106955,0.0068888950920765355,0.0011778703534094078,0.0017487604856845636,0.006521070535895113,0.006050330741100022,0.9726756726233696,0.01048986664774582,0.006912664477263827,0.00409209420229251,0.020411662899366603,0.008807312866943189,0.9912457155170527,0.006212791915028525,8.203761051126856E-5,1.0395618041174565E-4,0.0086722468724361,0.006188453413683562,0.6278167437129079,0.3207042596906743,0.6265243090689014,-0.13019506738204925
3FGL J2030.8+4416,82.3492584,2.89011931,-23.6717325,-26.4858214,2.45776891,3.59552601,1.74443036,-0.318618154,-0.564201894,-0.761868432,-0.991148555,PSR,PSR,0,0.00213655139,0.00257791771,0.900862989,0.12254208,0.0970004599,0.12146759,2.45695483E-4,6.3413931E-4,0.842687826,0.0952877698,0.157066479,0.0952768575,0.0104449548,0.00816060374,0.847220552,0.0643319161,0.142334493,0.0614690147,0.00197501443,0.00143578246,0.919896055,0.0352279122,0.0781289308,0.0347736795,0.00151793824,0.00274675729,0.886129424,0.153468745,0.112352638,0.151933197,0.00118403929,0.00285799383,0.858447347,0.0743722862,0.140368614,0.0742943672,0.0170439132,0.0135218944,0.870613014,0.0480029788,0.112343073,0.0459593171,0.00317475985,0.00169563334,0.925451075,0.0251939291,0.071374165,0.0246270413,0,PSR,9.616878087485814E-4,0.001761093289392994,0.8982599011057328,0.12629947911002723,0.10077841108551869,0.1253300908623266,2.688463578038216E-4,6.393120308155817E-4,0.8863576917974568,0.10254699957627565,0.11337346184473937,0.10253039487322715,0.007608969443178707,0.006693313600444868,0.863280111721872,0.049583314560596205,0.12911091883494924,0.04829879909907192,7.845120262811549E-4,6.236766345750156E-4,0.9472916955074147,0.028177352689478866,0.05192379246630414,0.027944901198061634,-0.7776685814328391,-0.42585220413957253,-0.24963596136182875,0.020610440459531896
3FGL J2031.0+1937,62.2434273,-11.5300369,-25.6859175,-27.4338412,0.659730746,3.84730918,1.82566404,-0.435777174,-0.049279268,-0.389661877,-0.417469391,AGN,bcu,0,0.951628743,0.0631148967,0.0052409666,0.00625029612,0.0431302903,0.0606453418,0.916739871,0.0790249348,0.0182522207,0.0190282785,0.0650079083,0.066271011,0.947445125,0.0199326419,0.0195092736,0.0089994644,0.033045601,0.0143240576,0.906470717,0.031044612,0.0181016887,0.0128404444,0.0754275948,0.028481221,0.964541971,0.0542463332,0.00375528815,0.00533453428,0.0317027412,0.0513385081,0.962979418,0.0610627411,0.00848157879,0.012142712,0.0285390028,0.0506822004,0.979807942,0.00766623995,0.00847527534,0.00431087325,0.0117167824,0.00574052426,0.965811918,0.00954702919,0.0129025467,0.00433855029,0.0212855352,0.00773358153,0,AGN,0.9567185165914313,0.0555830220964107,0.006684667811442791,0.008039184957762839,0.036596815597126124,0.05115255834410122,0.9196057305640443,0.08556910321107894,0.01090605590036641,0.012338344086143545,0.06948821353558932,0.07852340208644201,0.9367514490050266,0.025065647670256326,0.02160405977067636,0.010724284282102668,0.041644491224297135,0.018871464946867623,0.9256253134340858,0.027556320945441977,0.012274442097028607,0.010940292036484988,0.06210024446888564,0.025254026773043416,0.4538196982474682,0.38606565484279565,-0.1953310930196307,-0.17958303223869934
3FGL J2031.8+1223,56.1701851,-15.7144146,-25.2949738,-27.2062722,0.322572825,4.1900931,2.44505501,-0.60374407,-0.680377558,-0.792504106,-0.468066444,AGN,bll,0,0.997726927,0.00163770464,8.88576513E-4,0.00103213538,0.00138449631,0.00107065076,0.968697094,0.0433131388,0.00636868248,0.00652198132,0.0249342234,0.0386708655,0.959144066,0.0151524443,0.0158181871,0.00803937373,0.025037747,0.0109652809,0.890771733,0.0362314279,0.00840846793,0.00692076962,0.100819799,0.0354290476,0.998841971,6.76010998E-4,4.86493945E-4,4.48347842E-4,6.71535077E-4,4.13641609E-4,0.98907775,0.0128205755,0.00271785685,0.00252161172,0.00820439314,0.0109565428,0.985413386,0.00531224239,0.00624884253,0.00342876513,0.0083377718,0.00359430352,0.96966194,0.00950345722,0.00371821394,0.00169625586,0.0266198462,0.00903003286,0,AGN,0.9959329039250095,0.0040097833882407445,0.0014299930212241724,0.0017023744596282578,0.0026371030537663113,0.0028770374000083405,0.984555421443606,0.01987332491316754,0.0026574874809934873,0.0032004745036889803,0.012787091075400466,0.018146037829239806,0.9628407705218381,0.013463591099420674,0.011589890301621756,0.006242595622832834,0.025569339176539942,0.01064152462982221,0.9116662307412844,0.03452171169063856,0.004157451751617609,0.004624544651127586,0.08417631750709806,0.034317975561345394,0.6142403824709876,0.5690287685470575,0.5259485303687012,-0.31803608492951657
3FGL J2032.2+4126,80.2185974,1.0188266,-22.5530027,-26.0572911,2.74242206,3.64597921,1.78274686,-0.12224765,-0.399452719,-0.575836901,-0.88588018,PSR,PSR,0,1.37955767E-4,1.20184595E-4,0.950461532,0.0614502577,0.0494005122,0.0614203601,3.79049644E-4,0.00448763423,0.874859091,0.0642832179,0.12476186,0.06342334,0.00657306227,0.00648555195,0.867343949,0.0553866123,0.126082989,0.0544484588,7.66652646E-4,7.68439858E-4,0.911587923,0.0409678948,0.0876454243,0.0407607456,4.05326043E-5,5.57616732E-5,0.955326097,0.0504387434,0.0446333701,0.050426867,7.27569483E-4,0.00244265197,0.877070066,0.0526188702,0.122202364,0.0529317399,0.00774719112,0.0091197776,0.863368668,0.0563796844,0.128884141,0.0546462534,9.2728094E-4,6.26502962E-4,0.911258234,0.0273026743,0.0878144854,0.0272175159,0,PSR,8.125675324570959E-5,9.084780189101287E-5,0.9605745670026341,0.045846706495032405,0.039344176244120295,0.04582151629450725,1.319165816498809E-4,3.925683224461728E-4,0.9311657707690375,0.05933330386864234,0.06870231264931247,0.05934930164962725,0.004826062934723003,0.004574086737383945,0.8729896003132173,0.051258714855052775,0.12218433675205967,0.050884226809992716,3.0958437391399716E-4,3.2453696899964793E-4,0.9409276982268929,0.03249461891487194,0.058762717399193136,0.032384783026645936,-0.7161650695044478,-0.8759156994385229,-0.10193169574332783,-0.16457270288443482
