Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,AGN_BDT,AGN_BDT_STD,PSR_BDT,PSR_BDT_STD,OTHER_BDT,OTHER_BDT_STD,AGN_NN,AGN_NN_STD,PSR_NN,PSR_NN_STD,OTHER_NN,OTHER_NN_STD,AGN_RF,AGN_RF_STD,PSR_RF,PSR_RF_STD,OTHER_RF,OTHER_RF_STD,AGN_LR,AGN_LR_STD,PSR_LR,PSR_LR_STD,OTHER_LR,OTHER_LR_STD,Flags
3FGL J1304.3-4353,305.3974304199219,18.91020965576172,-24.024478442465828,-26.8549980087237,0.6469009228048784,4.566939936753283,1.9074937105178833,-0.513197403,-0.393664692,-0.388019171,-0.502869988,AGN,bll,0.9995280090146487,2.843616707884752E-4,1.7463648640330754E-4,1.1940718090787464E-4,2.973544989481488E-4,2.1626254268932704E-4,0.9808487736215021,0.022768128152337693,0.00533370479442313,0.009052189131095586,0.013817521584074751,0.01695534723793574,0.9804424998074477,0.01155886329483089,0.007090389085246428,0.005749246115957592,0.012467111107305744,0.009159661641782012,0.9478596709584122,0.01107522835344766,0.0039800290498241235,0.0016117033007330636,0.04816029999176368,0.010894625819473716,0
3FGL J1304.8-0338,309.438232421875,59.0546760559082,-26.37917512526409,-27.79111287938012,-0.21985170604262896,4.2978951566405685,2.280517816543579,-0.810164419,-0.432210633,-0.748265371,-0.203577607,AGN,fsrq,0.9994690873853972,4.489348124818461E-4,3.777497663712211E-4,3.8581142901046367E-4,1.5316284823159408E-4,1.8634852640740567E-4,0.9893389453453904,0.013925564209648338,0.002814573474102103,0.0062937307021337,0.00784648118050744,0.009811501573230812,0.9861733171372201,0.00686261906178684,0.007005066837376874,0.0050179549871812576,0.006821616025403113,0.004210278218028897,0.9964029830633192,0.0012094381263327595,2.573956491865248E-4,1.4917923586627138E-4,0.003339621287494147,0.0011058981004478672,0
3FGL J1304.9-2109,307.15728759765625,41.60304260253906,-26.21801093635061,-27.598932294086058,0.27518816365723103,3.456019668012335,2.1478824615478516,0.995408507,-0.818164162,-0.370864005,-0.693617557,AGN,bcu,0.9985581973052198,0.0015546781183812344,4.628240198234631E-4,5.392612010849365E-4,9.789786749566894E-4,0.0013117558754284725,0.9647190950475062,0.04808964541392983,0.01505704288951907,0.029790903879692243,0.020223862062974645,0.02678348395384837,0.9751266294815728,0.009507333020868241,0.00895338523757267,0.004856502261107873,0.01591998528085452,0.007615824059969862,0.812772904191039,0.04434018877619672,0.04818714995632695,0.015267766205516283,0.1390399458526339,0.03796260599019012,0
3FGL J1305.4-4926,305.278076171875,13.373529434204102,-25.006360491179322,-27.415730013225502,-0.5729568977242034,4.040933878500059,2.4269416332244873,-0.67354715,-0.72050136,-0.58678263,-0.62376755,OTHER,sbg,0.9988228246612888,8.024863468724003E-4,7.992708884181028E-4,5.836605385904952E-4,3.779044502931713E-4,3.9090365354311243E-4,0.9793799524825652,0.028116398990224903,0.005288938473649734,0.009214107927123568,0.01533110904378512,0.022470173828632777,0.980031829295806,0.010348409686485982,0.0091367643390254,0.006167966858337354,0.010831406365168666,0.006269577060361665,0.9775481082195413,0.007877322891094628,7.802106754277329E-4,3.422039444359507E-4,0.021671681105031006,0.0077828421998425695,0
3FGL J1305.5+7854,122.07076263427734,38.19452667236328,-26.035662690312446,-28.088464419170315,-0.9910843832971585,3.732009787008686,2.3769986629486084,-0.52007079,-0.671979109,-0.69286643,-0.612485472,AGN,bll,0.9955575270730704,0.006211105253626236,0.0012505788149963502,0.0016837735175097533,0.003191894111933302,0.005459494473848025,0.9860972709620296,0.021214274908390757,0.004571161003878403,0.012088564663065444,0.009331568034092054,0.012013065045260184,0.9739423626760192,0.010203206164068016,0.012883582077348037,0.007913179512912176,0.013174055246632729,0.004582545827161067,0.986446201425136,0.005259394951082698,6.26381164845346E-4,3.0298784512922767E-4,0.012927417410018651,0.005128892910202344,0
3FGL J1305.7-6241,304.572021484375,0.14045841991901398,-24.19029901655373,-26.270941431691753,0.6156693957892504,4.111929477671694,2.1008358001708984,0.9996153,-0.5922082,-0.49671358,-0.68759304,OTHER,snr,0.12859482080713627,0.1236343149021624,0.02170818924980437,0.02545443344156604,0.8496969899430593,0.13554377286621486,0.776474631017327,0.2083909831383504,0.04864318293330509,0.082109257037652,0.17488218604936787,0.16573600593509985,0.3024805889521804,0.09003125958481076,0.07717643414932499,0.032956210143081144,0.6203429768984945,0.09191552029290086,0.8010128901200226,0.05660733348257375,0.017585866121922485,0.004993229889850775,0.18140124375805497,0.05623142858893657,0
3FGL J1306.8-2146,307.67413330078125,40.952178955078125,-26.286037002906696,-27.58256459460164,0.3237452565861104,3.582412276051692,2.146639823913574,-0.717952908,-0.449445592,-0.554649714,-0.68125361,AGN,bcu,0.998235158317905,0.004410108873493111,4.696529191654292E-4,4.995145618439824E-4,0.0012951887629297565,0.004044383754373931,0.9792151300134776,0.021999877205319374,0.007578316459254191,0.009178681358320905,0.01320655352726832,0.016787203796965355,0.9812205169692167,0.0057369840120943755,0.007745023111213429,0.00402541481637351,0.0110344599195699,0.00325901112109791,0.933741622290191,0.01320089667139808,0.032737929401295114,0.007516569470518744,0.033520448308513945,0.009572942143131953,0
3FGL J1307.6-4300,306.0852355957031,19.771595001220703,-24.476016929879805,-26.97116376942583,-0.3469169945787208,4.064297362026822,1.8374111652374268,-0.156961315,-0.559359613,-0.311825993,-0.361249057,AGN,bcu,0.9964693622781717,0.003042415258006279,0.0010462597049842248,9.076148253733759E-4,0.0024843780168442168,0.002656429034641627,0.9862593302587068,0.018797690518599874,0.004205494686532211,0.010000103973083641,0.009535175054761093,0.012322124928824675,0.9693185812471572,0.015731050940376825,0.010537800411699173,0.0064574258341439745,0.020143618341143612,0.013149898597284885,0.9769247277752147,0.009162737070614942,5.683549591026919E-4,2.3861550901976809E-4,0.022506917265682796,0.009102779139623495,0
3FGL J1308.1-6707,304.56219482421875,-4.301375389099121,-24.42107192075772,-27.057749701554794,-0.7443963182918965,4.894649501073933,2.4501936435699463,-0.641269798,-0.722579865,-0.700027527,-0.670240339,AGN,bcu,0.9984894539859576,0.0013011808038010716,4.2655211132131536E-4,4.0687947825560446E-4,0.0010839939027211813,0.001164025741408103,0.9147018628782245,0.10680749812814731,0.013603975243595069,0.02479205989150603,0.0716941618781807,0.0956093737583884,0.9728446238666442,0.01137498320851079,0.01065242088479306,0.006107202353234448,0.016502955248562715,0.008172187611209681,0.9922876327029476,0.0035825721157154056,3.0941072678416366E-5,2.4729737111787162E-5,0.007681426224373777,0.0035762274447913326,0
3FGL J1308.7+3545,100.88554382324219,80.61492156982422,-25.68170951763766,-27.873133152378934,0.3742863190053091,5.119670689728679,2.3565759658813477,-0.581922592,-0.646605037,-0.634569611,-0.897003361,AGN,fsrq,0.9957010803806017,0.030949645122087928,0.002076927270347866,0.005186839749426947,0.002221992349050445,0.029486136837175974,0.9890506336505945,0.013965274956262465,0.003559069843221565,0.006987045716830558,0.007390296506183933,0.009344029722002939,0.9640314125919219,0.022074692936886693,0.016834245012362418,0.009097691046857759,0.019134342395715504,0.019818068730138454,0.9908002832403514,0.002504839788693585,6.442027648255015E-4,3.350888630891603E-4,0.008555513994823153,0.0023542165160497248,0
3FGL J1309.3+4304,111.22708129882812,73.64319610595703,-24.641672229348828,-27.26520065980572,-1.4779943332145533,4.011419935275768,1.9357990026474,-0.633176551,-0.398198807,-0.37102841,-0.629003201,AGN,bll,0.9990793336383667,5.378390437235127E-4,3.880055116877947E-4,2.597125564887041E-4,5.326608499455268E-4,4.032968045059151E-4,0.990470978574631,0.014533592662871027,0.003007544257780329,0.007514831010897239,0.006521477167588814,0.008744801315000324,0.9812900723948635,0.008959031745070376,0.007942363737357015,0.005112265120257,0.01076756386777962,0.006252230487325476,0.9956386604752545,0.0030993732182699237,4.71394339856917E-5,4.202903807566885E-5,0.004314200090759919,0.003083072409471158,0
3FGL J1309.5+1154,319.42523193359375,74.18878936767578,-25.749981337709173,-27.683029375911005,0.4929771976821556,3.838909329682044,2.1431703567504883,0.943667635,-0.638754846,-0.313345852,-0.865057971,AGN,bll,0.9766215777014677,0.018764424698576084,0.019198698453545573,0.016808579609914116,0.004179723844986807,0.0034702170899157804,0.9283885713723017,0.07134386768023979,0.04456241171752615,0.06518158651738895,0.027049016910172176,0.030096115035119046,0.9219879810149568,0.032034263142340556,0.05311357400338208,0.02444402980831261,0.024898444981661192,0.015664322033175866,0.7697228334152005,0.05599781578836958,0.055484098583137215,0.01565812237542328,0.1747930680016622,0.05155884338663975,0
3FGL J1310.2-1159,310.203125,50.62042236328125,-26.206517980505286,-27.654834042832693,0.13686457068533894,3.720440004589517,1.7975471019744873,-0.77775826,-0.257569547,-0.713146377,0.267434206,AGN,bll,0.9985393952799566,9.593041276616006E-4,5.332220566025607E-4,4.712999246343212E-4,9.273826634409283E-4,7.289961781000949E-4,0.9878665429329647,0.01685695761133276,0.003879608921255177,0.009034568705239754,0.008253848145780101,0.011084391528264558,0.9800045430300979,0.00650185425930576,0.00919988257126971,0.004930073314380084,0.01079557439863245,0.0033878562264126866,0.9908531459214309,0.003271618248809835,0.0018457582522023875,8.706079248335112E-4,0.007301095826366651,0.002645506392046163,0
3FGL J1310.6+2446,5.419887065887451,85.09518432617188,-26.684380027377212,-27.931816425018063,0.07552103390419809,3.6668123477049015,2.201864242553711,-0.752771677,-0.786325012,-0.455653872,-0.803817199,AGN,bcu,0.9574348495549236,0.10789903857453613,0.006461251247208247,0.015703386148193773,0.03610389919786816,0.10253333718167838,0.9779000867905415,0.03446484919061319,0.006124107535796981,0.009905040773157488,0.01597580567366136,0.030294246134884927,0.9465750366097262,0.025289161581186142,0.0184359983794172,0.014478416748235785,0.034988965010856535,0.0216664506355111,0.9739213458671964,0.008100522207343362,0.012814744152958059,0.005070464693652417,0.013263909979845504,0.00519481573839436,0
3FGL J1310.6+3222,85.62316131591797,83.30693817138672,-24.00746829896681,-27.195725581192658,1.2633518926302805,6.321562423856579,2.1526458220471527,-0.564629668,-0.605498312,-0.637988682,-0.772772777,AGN,fsrq,0.9987945257205474,0.003520555685420501,6.842579567172765E-4,0.001209427632958922,5.212163227353066E-4,0.002507574132757025,0.988112009784626,0.013413268262916372,0.004049619453600707,0.006316633451221067,0.007838370761773253,0.009650796983269826,0.9791394748640716,0.010798534575045819,0.011562364759987282,0.008359145170465671,0.009298160375941089,0.005957650686127273,0.9901309217865252,0.0035788048143126656,2.5693527537181565E-4,2.539797219693555E-4,0.0096121429381029,0.00351980786590806,0
3FGL J1310.7+5515,117.1463851928711,61.6495246887207,-26.339707964471103,-28.090051725104836,-1.1967807656132898,4.437417733244019,2.527212381362915,-0.750050184,-0.802682974,-0.669190097,-0.355795534,AGN,fsrq,0.9999236651362968,6.973268452641251E-5,2.869381229562776E-5,4.548431985625228E-5,4.764105140743454E-5,3.6602501733712445E-5,0.9907212425743669,0.010203645584653346,0.0025590423291490492,0.003412560943601832,0.0067197150964840675,0.00859785342029673,0.9892352482518393,0.005275842413354432,0.005582975871317469,0.005095308426393519,0.0051817758768431975,0.0013770039574756967,0.9987944102358229,5.10222327475435E-4,1.281153676503632E-5,9.876055016635326E-6,0.001192778227411943,5.04986600759395E-4,0
3FGL J1311.0+0036,313.8287353515625,63.06908416748047,-26.649145508914206,-27.678714321009203,0.987140944715361,3.4328603111753297,1.545194149017334,0.944214168,-0.250836727,-0.952086322,0.91223106,AGN,bll,0.9758109116197228,0.030005459772924566,0.015231632899088448,0.024359054463133488,0.008957455481188831,0.014721522354507573,0.9874953228008192,0.018119878658446862,0.004411619627617105,0.012911593631892215,0.008093057571563807,0.010833936783237847,0.9044654823025998,0.03440164310217116,0.0573813210067682,0.027518842538874443,0.038153196690631885,0.018971260252778007,0.9299138610686511,0.031263532521496766,0.024579697417621605,0.013022851480599196,0.04550644151372709,0.023491162962962133,0
3FGL J1311.8-3430,307.69940185546875,28.180707931518555,-23.461362841479847,-26.994530289566416,2.2030842349898,3.9581030272629167,2.6684606725455082,-0.490001045,-0.574318222,-0.69161288,-0.882721121,PSR,PSR,0.010646219405084966,0.012876514957928277,0.9846162240567375,0.015342967776580391,0.0047375565381775385,0.006371279486544459,0.09817410751360968,0.22232328143040925,0.8259623153644634,0.21532327578092827,0.07586357712192696,0.08386289034265629,0.21317654634036443,0.06093305699566775,0.7277959888792751,0.0678191954082624,0.05902746478036046,0.026830745945897405,0.01801073550520039,0.007466421351243417,0.8089021254962616,0.05184126486236938,0.1730871389985382,0.04846466987794528,0
3FGL J1312.5-2155,309.3780822753906,40.67570495605469,-24.63445730555005,-27.22601791632483,1.0889436804094583,4.139317232515056,2.0747742652893066,-0.463493742,-0.462852194,-0.552733211,-0.725895278,AGN,bll,0.9824680102214283,0.05037744294101541,0.012903474173223638,0.033737196855262434,0.004628515605348154,0.01751689599353727,0.860942463546575,0.09840796773076539,0.08003093777377233,0.05812260869622762,0.059026598679652674,0.07029424140476465,0.9643338807749152,0.01924261478652293,0.019722932146420034,0.012297045785512268,0.015943187078664763,0.010659426344953656,0.7115733969697351,0.028011545025352427,0.11603890674047432,0.018973405635823934,0.17238769628979056,0.02106670974713316,0
3FGL J1312.7+4828,113.36556243896484,68.2564697265625,-23.767204776933934,-27.02339598308553,1.04645333594118,8.2117169538259,2.0435789885362614,-0.471569835,-0.620145243,-0.540868028,-0.644240838,AGN,agn,0.9996959602620862,2.1514601588616157E-4,9.955164562180752E-5,9.835394266550802E-5,2.0448809229207924E-4,1.5282664060408953E-4,0.9892299055462143,0.01775778021432448,0.0034838357108515424,0.010591275618976539,0.007286258742934066,0.009690654250604837,0.9869327456686551,0.007329388536169425,0.005947690149428939,0.004468308265398779,0.007119564181916079,0.005253268171631556,0.9997235948191252,1.7246167367777584E-4,2.3119508516972213E-7,5.87471426891538E-7,2.7617398578965157E-4,1.7227936473923166E-4,0
3FGL J1312.7+0051,314.850341796875,63.237709045410156,-24.827857715240892,-27.536375500847253,1.9708614763004477,3.836171218227095,2.12033091264537,-0.478808645,-0.420867287,-0.738533227,-0.91322437,PSR,PSR,0.001605016215556696,0.002169554333210018,0.9965254562059609,0.003917344500262242,0.0018695275784824511,0.0023682038018993045,0.12918586494842088,0.2529417607960363,0.7811811878081499,0.24943807913912647,0.08963294724342914,0.10502840558714993,0.17186759225313075,0.05087451525091151,0.7719150958724568,0.05661896739784399,0.05621731187441249,0.025783715126055696,0.04626189657956193,0.01446399848438049,0.8526669032857844,0.036510217291582395,0.10107120013465377,0.027904274871984033,0
3FGL J1312.7-2349,309.20074462890625,38.788665771484375,-25.640540120157567,-27.403693593730996,-0.9442096491771417,4.018020692926804,1.8013538122177124,-0.797036891,-0.518185915,-0.506034828,0.070704431,AGN,bcu,0.999389510356422,3.5666253118978806E-4,2.816920684181808E-4,1.7909177201097293E-4,3.287975751597378E-4,2.5476098032516613E-4,0.9881130816040995,0.01599471585384547,0.0038386931474615246,0.008770481452945485,0.008048225248438838,0.010406084675483112,0.9879356283751054,0.003623117530116122,0.004953709562860163,0.001751363452888906,0.007110662062034437,0.0027190119459047394,0.998273731048658,7.250632554510367E-4,2.7800681744770715E-5,2.105265505273897E-5,0.0016984682695972623,7.144774508441765E-4,0
3FGL J1312.8-0424,313.0712890625,58.04618453979492,-24.98514275505176,-27.576298958330504,0.49982136104704333,5.96162650971694,2.4872119426727295,-0.576996859,-0.728809401,-0.722665939,-0.652603874,AGN,fsrq,0.9998010223395399,1.3179908857054542E-4,1.0962214767389438E-4,7.927050194937384E-5,8.935551278621281E-5,9.399792185310884E-5,0.9880829274630026,0.017091253832304146,0.0034756466509902255,0.009084018073648555,0.008441425886007246,0.010904099092903062,0.9874879383494519,0.00432427483276787,0.004912080353019476,0.0019395761335091928,0.00759998129752849,0.003585149322344754,0.9946482686893435,0.0018584928785947087,5.078760370416309E-5,4.8944717401429065E-5,0.005300943706952252,0.001840721014853197,0
3FGL J1314.7-4237,307.49920654296875,20.03752899169922,-26.271070993284,-27.56579648003206,0.23626076419051908,3.8071935241480785,2.0820910930633545,-0.737638246,-0.461540539,-0.815902268,-0.396547502,AGN,bcu,0.9985621734190876,0.0011185590352588222,7.428977498198075E-4,7.891513300500448E-4,6.949288310925685E-4,5.697350409129492E-4,0.9836646704998209,0.021369922128596813,0.0051841275868362395,0.011381703847348951,0.01115120191334293,0.014014003162248002,0.9787274935891641,0.008718374213036277,0.010542624443291772,0.006186992733147043,0.010729881967544062,0.005293709433054715,0.9740243382970756,0.006715050532062624,0.007132961447479739,0.0022187001289395306,0.018842700255444687,0.005334288207686651,0
3FGL J1314.8+2349,2.217683792114258,83.76913452148438,-24.873990538286854,-27.4236495415015,0.6779091967046301,3.984846654700642,2.047935962677002,-0.280341782,-0.49445382,-0.557350477,-0.551732266,AGN,bll,0.9979531756472241,0.0027486568747863405,0.001170912618937638,0.0020226095023899095,8.759117338382783E-4,0.0013502552395638066,0.943490939124635,0.0961190406912653,0.027175652969276695,0.06493881514764538,0.029333407906088214,0.049436324930154665,0.9580498763802581,0.023817837634592064,0.026385386009992684,0.021156376218999885,0.01556473760974936,0.009683917999495443,0.8760781444056457,0.021966184952576316,0.04601144846319186,0.013142458744091284,0.07791040713116243,0.018002999262569964,0
3FGL J1315.1-5329,306.5008239746094,9.219050407409668,-24.8071393743476,-27.21679877005475,1.6650584359187242,5.066149414751431,2.1861787113004834,-0.541403732,-0.716640847,-0.832498313,-0.999799345,AGN,bcu,0.9688842289225824,0.03162117100511301,0.025155979226686855,0.027145285614095755,0.005959791850730669,0.007635355603030682,0.741081698651079,0.15737943189447776,0.0873369839045523,0.05428187470009608,0.1715813174443688,0.11886895826364233,0.8599020698365879,0.053935016604966225,0.0935061389079724,0.039486143591775436,0.046591791255439656,0.02961012205945667,0.8046179516370169,0.039437109718926146,0.05661936392837522,0.02048858867501084,0.13876268443460793,0.025844075659390706,0
3FGL J1315.4+1130,323.97332763671875,73.39691925048828,-26.570267194121904,-27.8434716527494,-0.15364066368707824,3.8961216419634432,1.9621423482894897,-0.908123701,-0.542049192,-0.48610477,0.134747805,AGN,bcu,0.9914644994032948,0.08105981635644749,0.006452101665777351,0.06256446056033552,0.0020833989309277695,0.0287063655764411,0.9880129176591061,0.017209692896789048,0.0037452234586167915,0.009386184581277927,0.008241858882277063,0.01056048611378223,0.9876088637728895,0.005270643177366524,0.005702822088592655,0.004655521454201565,0.006688314138517865,0.0023640635147270947,0.9968401199235074,0.001241723550906575,3.7548636842026317E-4,2.0782099295840183E-4,0.0027843937080725177,0.001110024359722453,0
3FGL J1316.0-3338,308.7730407714844,28.944358825683594,-24.28654507180732,-27.21255907250696,0.6123975553776914,6.064904009944305,2.3227462768554688,-0.505213869,-0.670618898,-0.657505155,-0.687857995,AGN,fsrq,0.9996457941316496,2.6380372268659525E-4,2.173273868514287E-4,1.7282694863626508E-4,1.3687848149901741E-4,1.6651560362387704E-4,0.9886059291216622,0.014123398930080563,0.003284988289979667,0.006323540641259963,0.008109082588357916,0.010651295216584715,0.9861346552252254,0.005796106741745359,0.005670320758459074,0.003121821387352188,0.008195024016315599,0.0045358988958590415,0.9916308245859324,0.0028407532622271633,6.267547233580113E-5,6.518499058954178E-5,0.008306499941731863,0.0028233202588885836,0
3FGL J1317.8+3429,87.00318145751953,80.70443725585938,-26.216518348065136,-27.94510657366702,0.20545374932877541,4.2740324201091555,2.583638906478882,-0.661215458,-0.760905575,-0.542928577,-0.999965807,AGN,fsrq,0.9814189885200441,0.09007471453172812,3.037844532578514E-4,5.329111753903623E-4,0.018277227026698067,0.09006275369562612,0.9819921902853034,0.021451518889592968,0.006541089266909561,0.010914259185384755,0.011466720447787074,0.013341075576223944,0.9641642049143703,0.023649917752349887,0.009871539134267877,0.003448489766141379,0.02596425595136198,0.023752289948795482,0.9744333350537269,0.0058876036357947015,0.006777398882144933,0.0023571321069718997,0.018789266064128084,0.004702061591834762,0
3FGL J1318.7-1232,313.2967834472656,49.7798957824707,-25.70166893643888,-27.658554230964373,-0.9865730079427864,4.1503200808418965,2.347522497177124,-0.638093012,-0.64797225,-0.691133234,-0.557112852,AGN,bcu,0.9991462241901659,4.996828842558176E-4,4.485573226149701E-4,3.1745373941550006E-4,4.05218487219204E-4,3.407110792251318E-4,0.9873344853892788,0.01908187968493906,0.003892988360655152,0.010219207542660445,0.008772526250066038,0.011419037069097594,0.988252762592233,0.004305975409298051,0.005169512978380696,0.0030564407071710363,0.006577724429386229,0.0027241791550542483,0.9936813227624556,0.002535916939924486,1.1944682604734001E-4,7.161195845500086E-5,0.0061992304114970274,0.002509724509340624,0
3FGL J1319.3+1402,330.786865234375,75.39034271240234,-26.834082258243562,-27.99129556482627,0.6035826169090946,3.501115141473955,1.8653837442398071,-0.799541655,-0.40521698,-0.394800224,-0.338195298,AGN,bll,0.9991961720257456,4.1868496957171865E-4,3.6629599697642404E-4,2.4629597448038717E-4,4.375319772780485E-4,2.893399103160625E-4,0.9817889423089413,0.018877944404024422,0.007254922278237082,0.012089549304158079,0.010956135412821616,0.012728295488510455,0.980821742542123,0.006622700973378034,0.008421124837446439,0.004908015837246626,0.010757132620430395,0.004076537133877583,0.9378632673648416,0.01826982286431334,0.0408313106830195,0.012186031295858272,0.021305421952139005,0.009569594835579504,0
3FGL J1319.6+7759,121.05111694335938,39.02689743041992,-26.198278795928147,-27.893964071238308,-0.012315819966015069,3.949091455416807,1.7854245901107788,-0.62572151,-0.366650495,-0.677993451,0.016307229,AGN,bcu,0.9995616968082918,2.9684951920117393E-4,1.5869299264220814E-4,1.423509214973983E-4,2.796101990661438E-4,2.0886470681120758E-4,0.9879793188693092,0.019591126156943948,0.00406273452131178,0.01156335506101051,0.007957946609378904,0.01054998180978923,0.987355794267151,0.004586363434646771,0.006146462488355342,0.003140571164909635,0.0064977432444936365,0.0027055099874390355,0.9933103437597093,0.0019620294188207772,8.915169919232512E-4,4.152115141545068E-4,0.005798139248367661,0.0017082348502676025,0
3FGL J1321.0+2215,358.6718444824219,81.69721221923828,-24.773556041367463,-27.478672954443336,0.3118127955942139,5.0876948531778465,2.4217605590820312,-0.595774957,-0.714562972,-0.587914456,-0.841724064,AGN,fsrq,0.9968964528981027,0.007773249721437804,3.688823233761628E-4,0.0010392967128986352,0.0027346647785211047,0.007418792928381012,0.9871770816776314,0.018954588526849055,0.0039720142711050085,0.009032053504669211,0.008850904051263675,0.013429893001796468,0.930544418197981,0.036706152427268476,0.011841912588600722,0.009317100091492076,0.05761366921341843,0.03638112273002949,0.9763263450270206,0.006509684692414121,8.614231242777211E-4,4.505753414181101E-4,0.022812231848701826,0.006437277001043733,0
3FGL J1321.7+8312,121.8568115234375,33.85824966430664,-25.533643247026603,-27.89507987139664,-1.6638621439794101,4.936748307389236,2.571786880493164,-0.749979634,-0.667362116,-0.630556272,-0.902432705,AGN,fsrq,0.9993622430410974,5.601153498084726E-4,4.432884201658203E-4,4.2088652289302487E-4,1.944685387367986E-4,1.9845433537262467E-4,0.9896760226592772,0.01758438788705649,0.0034266867896350036,0.009916139330194852,0.006897290551087774,0.010141880575839908,0.9800336572626867,0.008887718480025944,0.01260070573577172,0.007320817754842404,0.007365637001541648,0.0034735827709551415,0.99876325547983,8.377735055536835E-4,2.2698866237367754E-6,1.962636300823024E-6,0.001234474633546457,8.372394422729181E-4,0
3FGL J1322.3+0839,325.9488220214844,70.13631439208984,-25.91569730406722,-27.783496250691353,-0.912204387378274,4.302044149720002,2.2525718212127686,-0.677122445,-0.690539439,-0.220126219,-0.99919108,AGN,bcu,0.9978368867816707,0.0022077647363823354,0.0012787693220274927,0.0014385266868409165,8.843438963017051E-4,0.0012422635421824007,0.9881521809189743,0.0162067686180321,0.0037772858895349986,0.00869738556033625,0.008070533191490854,0.010250993498243287,0.9594004024988001,0.016170454296357575,0.02650625818256102,0.01233008103048521,0.014093339318638896,0.008827139847471403,0.9954987802520152,0.001684288223428037,1.270111469408935E-4,6.926064107108411E-5,0.004374208601043995,0.0016567708903703923,0
3FGL J1322.6-1619,313.7283020019531,45.89718246459961,-26.09969299675818,-27.705817480424614,-1.4223126859579895,3.678453897443826,2.356426477432251,-0.620129599,-0.673279745,-0.631197009,-0.626521097,AGN,bcu,0.9970365288675657,0.00342811939855769,8.090518565607783E-4,7.815713508896359E-4,0.0021544192758735704,0.00294989563009868,0.9890821457585781,0.011769934173031783,0.0028768567438984803,0.00412570883694469,0.008040997497523187,0.00996166295271144,0.9736672943856384,0.009064237401257225,0.009426113780207997,0.003751219286808246,0.016906591834153724,0.007268454004476257,0.9945164565959941,0.002579749974905856,1.368759951696313E-4,9.187125363458714E-5,0.005346667408836202,0.0025354575279443623,0
3FGL J1322.8-0938,315.6902160644531,52.447574615478516,-25.07791346641919,-27.590148871727532,0.49740312376615414,5.185391822624875,2.6293957233428955,-0.743610423,-0.684174122,-0.887080412,-0.694187741,AGN,fsrq,0.9997314346114525,1.7361317013984715E-4,1.8989650822411744E-4,1.455347729629886E-4,7.86688803233886E-5,7.133229193101278E-5,0.9860270652228044,0.02168387888395354,0.0045403458528777176,0.012487364018261577,0.009432588924317913,0.011916953793863906,0.9809500183433276,0.010528977348618877,0.007858559880164354,0.005899020334408353,0.011191421776508018,0.007752981289181051,0.9781192971189879,0.0056236669214658735,9.551004397990772E-4,5.17542719220669E-4,0.02092560244121301,0.005430916075777084,0
3FGL J1322.9+0435,322.75128173828125,66.24881744384766,-26.37278486385847,-27.70080556311448,0.7829316397301079,3.704024407714005,1.7395787239074707,-0.999974101,0.999279639,-0.147507657,-0.543777016,AGN,bll,0.999195268291533,4.5194417123238853E-4,3.838288954762544E-4,2.9712086229968234E-4,4.2090281299070467E-4,2.738250799722672E-4,0.9559392018125663,0.03669979594310588,0.022989084035045158,0.02349675319417192,0.021071714152388527,0.02606471159796684,0.9819566673107434,0.00710319199989432,0.008266496595346924,0.005818528572529178,0.00977683609390973,0.003629396537235572,0.9299427515471291,0.02393823132360018,0.057047776010461154,0.02009681258368499,0.013009472442409761,0.007815013119238136,0
3FGL J1323.0+2942,55.20323944091797,82.5959701538086,-25.073457634643738,-27.51863484113843,-0.49217340348275596,3.772466505357696,2.1451642513275146,-0.546735034,-0.509942558,-0.661313526,-0.393608314,AGN,bcu,0.9823932051577983,0.06557471739567587,0.003128452227259977,0.003864762530493726,0.014478342614941625,0.06539536071292029,0.9808677101356811,0.029364522304783137,0.0052504488970786505,0.009505890136636207,0.01388184096724036,0.025297081570870007,0.9545473820473269,0.019012642280882727,0.019342525934554745,0.0118103227168899,0.026110092018118262,0.014532924434970581,0.9784221014217452,0.008194648982346026,0.0019539037004585183,8.907032019596361E-4,0.019623994877796192,0.007837801554934744,0
3FGL J1323.9+1405,334.75531005859375,74.91829681396484,-26.192685108323115,-27.81668299506245,0.4854877150594753,3.880679813342462,2.0760326385498047,0.999894245,-0.458877549,-0.601715014,-0.43936536,AGN,bll,0.9991997717234353,0.002462400928086649,1.748311427697796E-4,1.7332412672178444E-4,6.253971337950724E-4,0.0024560805097262714,0.9805173713778697,0.022177199027577244,0.008212918969135353,0.015532399368998319,0.011269709652995062,0.013512278234740016,0.9700417948435661,0.01876691635848099,0.01211163566531139,0.01210577718350463,0.017846569491122465,0.0141699587455195,0.8808606369159794,0.03257154019263319,0.023883076425097936,0.007330101837620363,0.09525628665892269,0.030268107313099903,0
