Source_Name,AGN_BDT_S,AGN_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,Category_3FGL,AGN_BDT,AGN_BDT_STD,AGN_NN,AGN_NN_STD,AGN_RF,AGN_RF_STD,AGN_LR,AGN_LR_STD,AGN_BDT_O,AGN_BDT_STD_O,AGN_NN_O,AGN_NN_STD_O,AGN_RF_O,AGN_RF_STD_O,AGN_LR_O,AGN_LR_STD_O,Category_Prob,diffRF,diffLR2,diffBDT,diffNN,diffNN2,diffLR,diffRF2,diffBDT2
3FGL J0316.1+0904,0.9998301068468045,1.851610817459571E-4,0.9976086754103166,0.003195578705489316,0.9888053471850498,0.011158253375199071,0.9874931820311857,0.006548532440807802,AGN,0.999959205,3.34376176E-5,0.995169456,0.00864036606,0.995079498,0.00545058529,0.996872876,9.668066E-4,0.999933944,5.71979107E-5,0.978296394,0.0392678797,0.993877417,0.00884642619,0.987928336,0.00559313668,AGN,-0.3561949763580862,-0.06645060901012168,-0.5358112084640415,0.49018814684248513,0.491808611971392,-0.05052882370670317,-0.4545576842898803,-0.5607936193523269
3FGL J0316.1-2611,0.9995320853458411,5.014566708021974E-4,0.9973880565524489,0.003955119750487182,0.9883020409117798,0.010150288267012617,0.990959939897096,0.007117493594848283,AGN,0.999876959,8.05966677E-5,0.994787419,0.0138826969,0.997000679,0.00228523806,0.996676683,0.00123544366,0.999552139,4.31169805E-4,0.972936349,0.0771667452,0.993466278,0.00796063799,0.980302074,0.00949452927,AGN,-0.4003403541157758,1.1225270462614458,-0.030322912692787713,0.31645307052826377,0.3168684578969239,0.898176151947221,-0.508777381722592,-0.03999080145194209
3FGL J0316.2-6436,0.9999673573771611,2.801756272563367E-5,0.9983054009345028,0.0028527119790925427,0.9961210717971519,0.00503457337879896,0.9990933822698442,6.282986946282873E-4,AGN,0.999881589,9.48670343E-5,0.995220019,0.0130987712,0.997344295,0.00351344179,0.999765452,9.88299425E-5,0.999877214,1.04953775E-4,0.979339098,0.0468737727,0.996792116,0.00421108153,0.997745822,0.00136937756,AGN,-0.10223805815806092,0.9840677320901063,0.8298272499472884,0.40387779203128593,0.40462505665781096,0.8944161974466361,-0.13328720277945555,0.8588864684588825
3FGL J0316.6+4119,0.9972380056864506,0.0033644999413836793,0.9900664343514262,0.02268224369217455,0.9700737266681415,0.0178326792898502,0.9995392891353402,9.047239462586764E-4,AGN,0.999293559,0.001300917,0.993333525,0.0126985308,0.990360829,0.00826188685,0.999976426,1.89394378E-5,0.99736603,0.00343003392,0.966775761,0.0643914985,0.975466077,0.0196616518,0.999325455,9.00697345E-4,AGN,-0.2031474627816873,0.23635290767357772,-0.02664572776917442,0.3411569121868822,0.36170416738206834,0.1674990671994083,-0.2742572387462622,-0.03732450364497066
3FGL J0318.7+2134,0.9999726791742961,2.1449710553444612E-5,0.9979222434656333,0.003051439261310301,0.9951493196071659,0.005718887145821411,0.999994732956239,5.490043715752492E-6,AGN,0.999964815,3.09649842E-5,0.994442592,0.0118381481,0.996938788,0.00315908028,0.99999798,1.39611538E-6,0.999960412,3.7527257E-5,0.980725645,0.0370256626,0.996857461,0.00522292313,0.999986468,1.34837853E-5,AGN,-0.22054841807975065,0.6129551943367828,0.2837993119586877,0.46288148854698524,0.46445079596315614,0.5677023961399992,-0.2986842281163247,0.3268870489559982
3FGL J0319.8+4130,0.9882935576392684,0.014564752387452556,0.9926237795162002,0.012470995871002557,0.9071205934212547,0.04716481804035257,0.9971876043221707,0.0041227278843402075,AGN,0.996528286,0.00691364622,0.990278757,0.0174261934,0.917969357,0.0501469968,0.996893014,0.00125032613,0.976908316,0.0336411208,0.956515635,0.0769074261,0.924850841,0.0442486903,0.99609847,0.00269652819,AGN,-0.27415650590473206,0.2641780764400435,0.3105744467067309,0.4634478632208259,0.46950140379486904,0.22108695261200256,-0.37592104274792126,0.3384322926383698
3FGL J0319.8+1847,0.999944826229108,5.6997163684100586E-5,0.9980529742127122,0.003219530917810183,0.9861506281151893,0.01585839051301843,0.9999664309358326,3.363111275353865E-5,AGN,0.99994612,4.39004042E-5,0.994488898,0.0144410937,0.99410613,0.00754034269,0.999988691,6.73314413E-6,0.999929986,5.58568878E-5,0.975397024,0.0663026937,0.994851098,0.00896501542,0.999953806,4.82272462E-5,AGN,-0.47760099206216033,0.2617801518314813,0.18595860564152647,0.34130268341687064,0.341704822962755,0.21472597150486894,-0.5486351138640709,0.26036785251570277
3FGL J0322.0+2335,0.9988031817544843,0.0010723677917413926,0.9960783909424027,0.005233621894797652,0.9779764168367602,0.01619443903692967,0.9931275140445559,0.0038811811946545764,AGN,0.999619594,2.8468523E-4,0.992062207,0.0210755916,0.995236975,0.00426830949,0.998787241,4.31943311E-4,0.998792132,0.00106053173,0.974937078,0.0639613815,0.987508105,0.0127024086,0.990022695,0.00511443101,AGN,-0.46311216656601384,0.6070702759476564,0.007326398590358851,0.329431483725205,0.33053246266112524,0.4835898527050594,-0.5885778532682613,0.010304071578231698
3FGL J0323.6-0109,0.9988076204459032,0.0012025708098328278,0.9981404792024232,0.002689094437801656,0.9812195150065954,0.012774564917295114,0.995936935091277,0.0024525485060973365,AGN,0.999591247,3.20221829E-4,0.99478289,0.0132801286,0.993836884,0.00473173088,0.999239807,3.04298038E-4,0.999093839,7.68183402E-4,0.972468113,0.0779246939,0.989776319,0.00974844148,0.994561325,0.00290124421,AGN,-0.5324946921362478,0.47414488119804216,-0.20057591921349252,0.32925498219684163,0.32945097269638673,0.36210031372170187,-0.6698313444569621,-0.23800557252559343
3FGL J0325.2+3410,0.9995830869698649,3.678910323610138E-4,0.9851050728840866,0.03022420889129192,0.9665286187285295,0.021730505937333243,0.9395277982806461,0.03775614233489861,AGN,0.999866239,1.66327872E-4,0.986650997,0.0286417658,0.987624612,0.00925900759,0.973770332,0.0057886981,0.999368991,6.88469798E-4,0.911461294,0.109324966,0.97976481,0.0184078711,0.886908709,0.0507377474,AGN,-0.4647670269835423,1.037079728152184,0.2742714592856829,0.6492673411390709,0.6736227010039645,0.8319969420445096,-0.6091064473897342,0.31097365561543533
3FGL J0325.2-5634,0.9942405671147517,0.007247184166689179,0.9980268125970679,0.0033067743876786944,0.9582340790666326,0.02280733574061431,0.9987488961529178,0.0011900151978403845,AGN,0.999568156,4.10028142E-4,0.994807918,0.0152175043,0.990676651,0.00591557558,0.999875588,8.34389199E-5,0.998864898,0.00120754418,0.979081376,0.0521474577,0.9736277,0.0199329383,0.996378251,0.00293496364,AGN,-0.5082045602960624,0.8077255610968487,-0.6294092193016922,0.36257684173614385,0.3633050858597836,0.7485363359518798,-0.6749416551077069,-0.638086569747111
3FGL J0325.5+2223,0.999583962024903,4.625439410131908E-4,0.9925871431541905,0.011601887236081758,0.9634858229111074,0.02324945210956047,0.9729087831826922,0.017654544798288135,AGN,0.999277139,6.23060515E-4,0.991358877,0.010661841,0.97202402,0.0138668323,0.978380368,0.00526423577,0.998857954,0.00118660014,0.951175054,0.0966491965,0.967226842,0.0224716838,0.92853389,0.0298539294,AGN,-0.1156977949077199,1.4864004194601022,0.5700598344775107,0.42542416416599,0.4284783594056105,1.2794264595612193,-0.16090783865630182,0.6118388161516387
3FGL J0325.6-1648,0.9998102433993525,1.7712535570834874E-4,0.9985340810239722,0.0024764926897353624,0.991523349437172,0.007860798502555062,0.9995476807841229,3.4735490775901723E-4,AGN,0.999788082,1.53452593E-4,0.993600345,0.0154842204,0.996663882,0.00263706143,0.999917895,4.16836217E-5,0.999808018,1.51162261E-4,0.972724617,0.0837836837,0.996171097,0.0061565951,0.999499214,3.43750173E-4,AGN,-0.4654832575234308,0.1395310186795535,0.009556844093739112,0.30791432875869934,0.30804880955565117,0.09917659845068828,-0.5912564176930923,0.012563979581995458
3FGL J0326.0-1842,0.9999581156401384,4.5423372437016064E-5,0.9979788750070516,0.0033398296766569326,0.9918451243038416,0.006872662705002111,0.9969907504963312,0.005339485386795634,AGN,0.999955933,3.2133324E-5,0.994518656,0.0134459016,0.996942248,0.00409630959,0.998003117,8.58239872E-4,0.999959848,2.86997039E-5,0.974316823,0.0764550217,0.995638597,0.00502181969,0.99338583,0.00602372365,AGN,-0.4456678203931035,0.5984538311831769,-0.0322417085425463,0.3091949634803325,0.3094898344270776,0.44784091493545325,-0.5519654985246665,-0.03813807229030856
3FGL J0326.2+0225,0.9998174365546884,2.0276798069061063E-4,0.9980883955449,0.0027473928152475092,0.9904905118200122,0.008707923605790388,0.9965506566189208,0.001986929032460515,AGN,0.999848604,9.90048451E-5,0.993291243,0.0180935497,0.997246134,0.00213118498,0.99917773,2.86554106E-4,0.999681337,2.75689413E-4,0.974155594,0.0674816604,0.994946029,0.00634764016,0.994083398,0.0026831498,AGN,-0.4134697407272151,0.9195381558349188,0.39768763449825856,0.35436281452680174,0.35465638223833734,0.7389791261510975,-0.5116624102013237,0.49366986279014985
3FGL J0331.3-6155,0.99925558878963,7.71025389583511E-4,0.995684756827207,0.005682853208442077,0.9729319165658376,0.022512483495460044,0.9708563702635868,0.012157377519231337,AGN,0.999679564,3.40545645E-4,0.993948234,0.00949165602,0.997099616,0.00277103902,0.987241877,0.00273065386,0.99893349,0.00130555148,0.963746239,0.0585194439,0.986562613,0.0138452569,0.925169757,0.0225039131,AGN,-0.5157436528396834,2.0301630681104434,0.21243438773228226,0.5432207695781518,0.5457761676919665,1.7861767157539503,-0.6054728007645759,0.24671473669499833
3FGL J0332.0+6308,0.9905585491601095,0.01291506890794709,0.9844601140754904,0.030057487018636902,0.9510431424983201,0.02843697439520604,0.9625001824733311,0.015913597490732238,AGN,0.999180672,0.00131002608,0.991706288,0.0126843911,0.992494124,0.00570366444,0.99491942,0.00141576429,0.994305875,0.00626579686,0.951409373,0.0682062215,0.956381869,0.0291053828,0.95214169,0.0198164584,AGN,-0.13120057078933703,0.5227216823633376,-0.2610510456212651,0.4434227963224694,0.48457076713288455,0.407570064068051,-0.1834274621421533,-0.29015143988775766
3FGL J0333.4+7853,0.9998974511617429,8.603339385965155E-5,0.9949111876384246,0.00768754250491989,0.9909842249536549,0.007933079981411602,0.9974267916968886,0.0019048613348918919,AGN,0.999914352,8.30605655E-5,0.995291801,0.00765966882,0.997461758,0.00237072277,0.999547764,1.96127908E-4,0.999833456,3.18763515E-4,0.973376908,0.0638545026,0.996013894,0.00493720758,0.995348475,0.00307293972,AGN,-0.5382796614677848,0.6763284952718261,0.19382515500442393,0.3348220521546873,0.3372397992561386,0.5748436745292541,-0.6340121438495923,0.2007606226293989
3FGL J0333.4+4003,0.23647089566848958,0.20659549749113704,0.13710778996925224,0.2138480424883051,0.4286944217206535,0.08896269016000787,0.22849120842967402,0.09297648879777884,AGN,0.516396712,0.236458981,0.642389165,0.215386066,0.725354953,0.0713094405,0.690081386,0.0475451727,0.262158843,0.199044656,0.314144965,0.24266475,0.466661903,0.116608399,0.221022913,0.0586617424,MIXED,-0.25886457045091754,0.08032455867329383,-0.08954229722849817,-0.5473473188374272,-0.7295545604820962,0.06793339104307698,-0.3255981696425359,-0.12433933770803696
3FGL J0333.6+2916,0.9606755906798908,0.04230736217830722,0.9754209290899171,0.03676923621714947,0.9361505119927621,0.03065052303960917,0.839501730008262,0.048404930681953874,AGN,0.994321819,0.00872586293,0.987314473,0.0158454895,0.986538955,0.00990901987,0.965950238,0.00530525669,0.987276958,0.010608733,0.905824323,0.096380466,0.972386509,0.0196803842,0.866025376,0.0316577852,AGN,-0.9948143755278976,-0.5479533927238199,-0.6098828324819462,0.6746730326213541,0.72210281790832,-0.45858385338441193,-1.1822309511785725,-0.6287644974885448
3FGL J0333.9+6538,0.9974472743868759,0.002251152980967191,0.9932334787300002,0.014423024699599756,0.9662911033022696,0.02217637487465576,0.9993103700553447,6.456035217722458E-4,AGN,0.999611975,3.07658824E-4,0.993139189,0.0147888932,0.994388414,0.00482185597,0.999938961,3.32624602E-5,0.998622909,0.00118866972,0.965327623,0.0695551702,0.98172927,0.0151748555,0.998724048,0.00121318524,AGN,-0.5745220800644546,0.4832914513077173,-0.46181060650613204,0.3928475722967294,0.4012046214502723,0.4266420628593889,-0.6961537575455508,-0.5222366596422894
3FGL J0334.2+3915,0.9995259769234852,5.726676726672439E-4,0.9808030962637332,0.040310630902599405,0.9876112413918924,0.00844820052827491,0.9948831512200864,0.007368544159553053,AGN,0.999860202,1.27394228E-4,0.992310491,0.0175660008,0.994712288,0.00587187093,0.999707047,1.54330272E-4,0.999688958,2.62186044E-4,0.954153792,0.0858030727,0.993777805,0.00638430234,0.994531903,0.00473428065,AGN,-0.5823439619377636,0.04766860488051544,-0.2587686579367941,0.2811096432457167,0.31058682894619977,0.040104340446143125,-0.7299262828183392,-0.2845997500709339
3FGL J0334.3-4008,0.9998099336425728,2.0546616822188977E-4,0.9982578915663537,0.002917222714285088,0.9756230596851917,0.017537562065309355,0.9978929366983613,0.001926112014863647,AGN,0.999761612,0.00122101866,0.994292105,0.0127909949,0.988625603,0.012020581,0.997321062,8.93946424E-4,0.999773414,2.19708069E-4,0.973225672,0.0725954548,0.986592791,0.0156082594,0.995084458,0.00288942402,AGN,-0.4672483220818164,0.9719856548992474,0.12140346079418574,0.3445399301223404,0.3448180004563276,0.8087629972451182,-0.6254992155669826,0.1662189410657712
3FGL J0334.3-3726,0.9998836908311312,1.2500990243167847E-4,0.9973980794183706,0.0035926546299535796,0.9729134536539065,0.020442847251591147,0.9587469056415943,0.020174136674019173,AGN,0.999921592,8.04574157E-5,0.992632359,0.0139103021,0.99317458,0.00662518122,0.981666395,0.0041300515,0.999881643,1.17342313E-4,0.966835109,0.0664241704,0.985984077,0.0161928219,0.938669858,0.0212006558,AGN,-0.5011922303664724,0.9470012546307288,0.011943865222917243,0.45944667880796436,0.46011821049963053,0.6860336135357962,-0.6393739181843276,0.016381351327208634
3FGL J0335.3-4459,0.999968542862376,2.9469215637423152E-5,0.9986548369304309,0.0024857383231877347,0.9930076730356346,0.006147218869153604,0.9999948080227207,6.571895583258356E-6,AGN,0.999905225,7.23500162E-5,0.994516755,0.0135167302,0.995010546,0.00587249449,0.999999264,6.96085688E-7,0.999925433,7.51305353E-5,0.978458123,0.068524287,0.993750786,0.00743959345,0.999989969,1.33722439E-5,AGN,-0.07700100536994982,0.36187065961587866,0.5341768100327485,0.2945443071457427,0.2947380383604849,0.3247690257545295,-0.09988623294534402,0.573799483843017
3FGL J0336.5+3210,0.9985921817275362,0.002175234940043814,0.8918270821574437,0.16479325766417577,0.94957854608848,0.028450804683758813,0.7032419166474685,0.08985711962501845,AGN,0.99934601,6.83159766E-4,0.979532301,0.0217017655,0.963925071,0.0193550071,0.933186782,0.0130445384,0.998755296,0.00160963894,0.843724549,0.14487998,0.947399382,0.0313637339,0.610985422,0.0841748163,AGN,0.05146166007601175,1.0267021136718257,-0.06027812927332862,0.21922153419591106,0.2918962452667175,0.7492929082031332,0.0694803780515453,-0.07498696782636433
3FGL J0336.9-3622,0.9862587196030913,0.016317162757924514,0.5243158300734311,0.27401848963576625,0.8834657817840819,0.04770569999586365,0.27061359328667256,0.10074882170065931,AGN,0.991759253,0.0126175583,0.911591527,0.0873365492,0.939588459,0.0230462994,0.76366156,0.0451245037,0.975071478,0.0403935536,0.41494491,0.3051212,0.883400762,0.0474747485,0.128247204,0.0498972387,MIXED,9.660764498674308E-4,1.4130824250199732,0.2567956224409628,0.2666908609307077,0.3584507404711016,1.2662892247358228,0.0013629353324141052,0.276956113192558
3FGL J0336.9-1304,0.9981713523148834,0.001944103267502019,0.9951001576881633,0.008687755263643487,0.9677130807118968,0.01754880715598029,0.9393906387658185,0.04065146852568114,AGN,0.999703949,0.00103968398,0.993235552,0.0171843556,0.987222703,0.00817441705,0.99311405,0.00267645829,0.99793876,0.00279909547,0.953339356,0.0847051811,0.959507516,0.0253041228,0.869365437,0.073191017,AGN,0.2664679175222984,0.9567458499151406,0.06824889234671579,0.49044069833965037,0.49301354587580615,0.8363958617092038,0.32427777784483475,0.0830955276003405
3FGL J0338.1-2443,0.9996369316402749,5.86150677636338E-4,0.9985113890718073,0.0024590222845932187,0.9587930164645619,0.027055789526366475,0.9995827789691499,6.034070048149611E-4,AGN,0.999652862,6.14352374E-4,0.995587983,0.00918766562,0.954692991,0.0338372304,0.999584985,1.95635334E-4,0.999645808,6.82034446E-4,0.97450609,0.0780550148,0.979456638,0.0191688305,0.999446017,4.54611397E-4,AGN,-0.6231846675240628,0.2266496213312128,-0.009870279823105645,0.3073908263441542,0.3075433286806226,0.18102318087760635,-0.7637412138832962,-0.013014532883474872
3FGL J0338.5+1303,0.9990827767296173,8.56764118325412E-4,0.9956296865692883,0.005821948539630794,0.9787064741562682,0.01525799149319481,0.9726751286820805,0.01404320051999326,AGN,0.999710063,1.98733279E-4,0.994053735,0.0106389094,0.994284323,0.00511848415,0.993149744,0.00186838497,0.999307545,7.19920424E-4,0.97576099,0.0508426992,0.989306339,0.0111123302,0.976565067,0.00871030925,AGN,-0.561562885906055,-0.27699799005087283,-0.20085173228793615,0.38825046116884715,0.3907876033711492,-0.23539487217295044,-0.6947090544951079,-0.2623455693055491
3FGL J0339.2-1738,0.9997252623763284,2.1314147128707252E-4,0.9977100000094307,0.0029591438396068346,0.9879179667259766,0.010560602625323339,0.9812625713689673,0.008324254264185836,AGN,0.99985903,1.25907856E-4,0.99424587,0.0108797052,0.996688696,0.00320890987,0.991747651,0.00176731611,0.999744671,2.22039019E-4,0.97437142,0.0415382153,0.993020125,0.00810015103,0.963241807,0.0125745075,AGN,-0.38335144870884086,1.433118900996113,-0.06305936106351175,0.5604377221877057,0.5618580346043581,1.1949976367116895,-0.48313135670770185,-0.08741086931012508
3FGL J0339.5-0146,0.9953385950958458,0.0036796952849776155,0.998267071835127,0.002769099014699274,0.9489144310256615,0.02834330265166601,0.9985408394171882,0.0015063070696625495,AGN,0.99594755,0.00319796804,0.99392377,0.0141005391,0.956679257,0.0238746144,0.997527153,9.46653656E-4,0.993437095,0.00592837719,0.972185577,0.0745510556,0.960434579,0.0241297317,0.996062854,0.00267157691,AGN,-0.3094861337542039,0.9275366200062469,0.2725179642892053,0.3496063407129224,0.3498474250326645,0.8079596989353044,-0.40645044495763,0.3207454645519571
3FGL J0340.3+4130,0.051652047386001605,0.047818868914637366,0.0053452577158798935,0.039122937102915124,0.07150255663659633,0.055644654570331596,0.010236726676525428,0.005712051226648048,PSR,0.0185675624,0.0252678489,0.063090742,0.147582225,0.254732542,0.0759244926,0.0676694338,0.0166401297,0.0135009985,0.0129166407,0.0189715447,0.0522940031,0.0664726784,0.0585433217,0.0124976316,0.00570843072,PSR,0.06227478097193659,-0.39581313853190336,0.7702201609983467,-0.20864328973346402,-0.26057073806461195,-0.2799708681542497,0.08591719927289893,0.7978241592059816
3FGL J0340.5-2119,0.9985769730872534,0.0014603643469609832,0.99783608234709,0.0036178365917882605,0.9724598244379813,0.01844505340185507,0.9961475037170147,0.002696915177960381,AGN,0.999682034,4.16483182E-4,0.9954947,0.0111244484,0.990957833,0.00812974752,0.999120954,3.47121295E-4,0.998954571,0.00127532393,0.970439228,0.0850339676,0.979376897,0.016773292,0.988406797,0.00608272384,AGN,-0.27744675063594065,1.2725724396875884,-0.19475417215150623,0.32189597420067473,0.32218718143277536,1.1633535569873428,-0.3750096251455151,-0.25856418196759506
3FGL J0342.2+3857,0.9999828285657494,1.680857916802765E-5,0.9947034612440075,0.008676973140415684,0.9965388725428708,0.004311004644737052,0.9999779957315811,2.1256150004168288E-5,AGN,0.99998237,1.53915453E-5,0.992229792,0.0142269495,0.998092072,0.00149299627,0.999991976,4.2776545E-6,0.999971934,2.8920137E-5,0.966806129,0.0699699018,0.996793982,0.00386343105,0.999944011,4.54838523E-5,AGN,-0.04406905811586199,0.7471823485170346,0.3256970099089601,0.39567392278653546,0.3987047505618707,0.6769108423348588,-0.059176335483817316,0.3767121071878331
3FGL J0342.6-3006,0.9999512131820253,5.645447850693241E-5,0.99817804979386,0.003016391050753678,0.9870096008419753,0.009704447984845507,0.9996485808595461,3.513384541197803E-4,AGN,0.999918066,2.54520641E-4,0.995047101,0.0125329451,0.986199261,0.0155444364,0.999835703,9.06222002E-5,0.9999513,7.56491194E-5,0.975437963,0.0748517913,0.988645098,0.0116836861,0.999256073,6.4141731E-4,AGN,-0.10768129611721201,0.6119383643483879,-9.197574167523569E-4,0.3035551260770746,0.3038015042648696,0.5366984959149019,-0.1399812648188734,-0.001147640255257589
3FGL J0343.2-2534,0.9989703394481495,0.0011903414101293347,0.9980550388195361,0.0029696441124941408,0.9276955982344314,0.03549419634024371,0.9872675451877263,0.009753314389132475,AGN,0.998839842,0.00120893443,0.994207942,0.010171167,0.959244121,0.0200065567,0.989918428,0.00295355436,0.999401521,6.5052062E-4,0.971712194,0.0583538609,0.956826321,0.0280587175,0.960826509,0.0203744758,AGN,-0.6438409432535893,1.2977529555742635,-0.3178635051912264,0.450849333909032,0.4514327657715632,1.170546022259903,-0.8207179136083123,-0.36223351399970455
3FGL J0343.3-6443,0.9999640597614802,3.864245800644194E-5,0.9980362980797847,0.003318981639873547,0.9896560673846024,0.010551813957655132,0.9987995527724863,8.722138847806053E-4,AGN,0.999973184,2.64721394E-5,0.995502455,0.00927925069,0.997366007,0.00243882526,0.999687514,1.23570984E-4,0.999977707,1.96195403E-5,0.982925804,0.0410144928,0.99731769,0.00413776145,0.997764017,0.00119852162,AGN,-0.6759797315821184,0.8640109241303335,-0.3149037292516071,0.3672180236889816,0.36841840647569113,0.6986010122416958,-0.7260953089339909,-0.3531669366774092
3FGL J0343.3+3622,0.9992470412665804,0.0011824708081295428,0.9943945434791577,0.008951086759949926,0.9789927428502359,0.01633092897638177,0.9999110296464473,1.3845874440690818E-4,AGN,0.94524407,0.191977973,0.992656039,0.0187210043,0.980064957,0.0194086409,0.999993631,4.55922212E-6,0.994508027,0.0148511106,0.972607695,0.043870536,0.958891504,0.0305312978,0.999776294,2.33305729E-4,AGN,0.5805487576986524,0.5775068063042788,0.3180949678499378,0.48659175733301585,0.4966168746868669,0.4966341282362396,0.6583814085438533,0.3191016748996813
3FGL J0345.1-2353,0.993725686381006,0.006822942146098583,0.9888521319428734,0.020384830764249514,0.9205923142572714,0.04431285472330448,0.8199192692566084,0.062077499453101606,AGN,0.999585426,4.03221605E-4,0.992046403,0.00878951317,0.994187629,0.00478850082,0.960983144,0.00811880067,0.997234479,0.00355549806,0.915692963,0.0931443266,0.95169412,0.0336376435,0.715501882,0.061336345,AGN,-0.5590451034107753,1.6820488611255004,-0.4560563088304407,0.7672788295685733,0.7854388089255169,1.19650937929474,-0.7018687001081856,-0.5142638679708442
3FGL J0348.6-2748,0.9976168352197398,0.0031446941662971704,0.9850835134511238,0.02358253851495908,0.926611324750172,0.04227108738009018,0.9527749428863116,0.02464409659129571,AGN,0.9990785,9.09590177E-4,0.993240837,0.0154020035,0.969350133,0.0157389723,0.991486701,0.00283441302,0.997522606,0.00554697581,0.965433217,0.0670445701,0.908567127,0.0539991043,0.900658241,0.041947771,AGN,0.26312476176069993,1.2424188614530094,0.014777887793866788,0.2764876083723112,0.2930930338104117,1.0712298322571736,0.33415735286875997,0.016987494261270837
3FGL J0348.7-1606,0.9990859236224364,9.476140808114752E-4,0.9952701852960364,0.008242016757796164,0.9590188502874791,0.025221233004598168,0.9044483973561211,0.047804010276216446,AGN,0.989494456,0.10081954,0.992604475,0.0111465245,0.992499605,0.0069472794,0.973151038,0.00522375851,0.999453083,6.74740655E-4,0.940608239,0.0724059257,0.966047382,0.0247519783,0.79119817,0.0515408199,AGN,-0.19889469619310768,2.1972919246502154,-0.3156210967574606,0.7500934694118511,0.7549374691032558,1.6110231988634616,-0.2786751825828432,-0.3874566503372194
3FGL J0349.2-1158,0.9998390826639254,1.7607716234456917E-4,0.9986040141104341,0.0024842395376169137,0.9939709019783617,0.005170192535941641,0.9996298384940852,3.482172246795389E-4,AGN,0.999937681,4.17256006E-5,0.994453375,0.0136666614,0.997464652,0.00109163306,0.999784731,1.07857539E-4,0.999892528,8.22028353E-5,0.97775873,0.0610326269,0.997153426,0.00344934771,0.999222747,5.79124227E-4,AGN,-0.5120537761815677,0.7029432980104495,-0.27503698472521787,0.34126071007192743,0.3415432887165155,0.6024277961711156,-0.6155523221842052,-0.3035336063058198
3FGL J0349.9-2102,0.9969223634092684,0.002661061588083882,0.9979515628214491,0.0031679937426300707,0.9186085843695764,0.041273572005464186,0.9911484035363841,0.008166536125202592,AGN,0.997181782,0.00420421821,0.99350449,0.0112731481,0.923643625,0.0342549094,0.988575703,0.00387206203,0.993114972,0.00716556062,0.972377714,0.0613897804,0.934652935,0.0371454264,0.97298529,0.016515604,AGN,-0.28894482830690577,1.0997547250699466,0.4981069039702526,0.41602795318788494,0.41658153286779304,0.9858199467910503,-0.38873181677368607,0.531345921300495
3FGL J0351.1+0128,0.99942185578289,9.807459135527012E-4,0.9977253113331882,0.0033035442122230823,0.9621657574594771,0.020002516715308533,0.9984394265037595,0.002478307657741361,AGN,0.99975027,4.53817464E-4,0.994395866,0.0158658227,0.987474245,0.00732717681,0.999935657,6.51445677E-5,0.998640239,0.00202192337,0.976732286,0.0545570417,0.954762562,0.0293830273,0.99800474,0.00356825545,AGN,0.2082753903497712,0.12182045535992989,0.3478136408495283,0.3840868953588469,0.3847903896370586,0.1000550324103624,0.2519548235752106,0.3865709227595582
3FGL J0352.9+5655,0.9801985924643444,0.016540970685454345,0.669068587051711,0.3263375959415659,0.9359165016195415,0.031882207414488946,0.7598878857028628,0.13058044714642575,AGN,0.999315878,0.00101002784,0.963600534,0.047752211,0.985507703,0.0130345862,0.945365396,0.0184838084,0.994975248,0.00584396638,0.823884155,0.192899937,0.972992453,0.020306307,0.747440156,0.122193612,AGN,-0.9808517090306419,0.09532613783214101,-0.8423122737111366,-0.40839108652259465,-0.47440310241180517,0.06960392457756306,-1.1629041521011259,-0.8933366618350775
3FGL J0353.0-3622,0.9998895627853438,1.0863635624576877E-4,0.9982827582836322,0.0030665386703828622,0.9924253725071932,0.007286374029819776,0.9984605072424176,0.0013198117670709503,AGN,0.999921624,4.91800967E-5,0.994272384,0.0148331914,0.996109413,0.00440191731,0.999338089,2.71713981E-4,0.999885195,9.14301984E-5,0.979826321,0.05229671,0.996548246,0.00464389254,0.997113953,0.00176721313,AGN,-0.4771608319684308,0.7619648244790858,0.03076108146196383,0.3523125865502055,0.3529177511096247,0.6104988773118382,-0.5658333590800854,0.04020555820161491
3FGL J0353.0-6831,0.9996179682538283,3.2727733454042244E-4,0.9981143478846549,0.0026860458264375804,0.9864610771771117,0.01126917304824463,0.9976387919166614,0.0018074896626422378,AGN,0.999882204,8.26542236E-5,0.994595715,0.0146630741,0.995702503,0.00508160017,0.999587702,2.14150107E-4,0.999777559,1.87825287E-4,0.974447495,0.0643742989,0.994387039,0.00698954633,0.995403556,0.00370845745,AGN,-0.5976999726080421,0.6027400736824998,-0.4229312756542513,0.36732481769144193,0.36764443712885025,0.5418108890182091,-0.7033312727523429,-0.48763152631932716
3FGL J0354.1+4643,0.9984948830304051,0.00190248131762099,0.9631702030713365,0.05864019811752186,0.9824081466070435,0.013856281666262427,0.9810898224712187,0.00923270036722835,AGN,0.999842586,2.03188642E-4,0.988073179,0.0232781996,0.996485032,0.00241363573,0.997252906,8.30094363E-4,0.99898184,0.00118342161,0.934656823,0.0961157989,0.98258425,0.0155719768,0.971936611,0.0118394342,AGN,-0.008448533447008296,0.7731122380171448,-0.2173412232827492,0.2532455568853506,0.2966565371942877,0.6096521788219528,-0.011308994048629376,-0.2559588707046101
