Source_Name_3FGL,GLON,GLAT,ln(Energy_Flux100),ln(Unc_Energy_Flux100),ln(Signif_Curve),ln(Variability_Index),500MeV_Index,HR12,HR23,HR34,HR45,Category_3FGL,CLASS_3FGL,ASSOC1,Flags_3FGL,Missing_Values_Flag,AGN_BDT_S,AGN_BDT_STD_S,PSR_BDT_S,PSR_BDT_STD_S,AGN_NN_S,AGN_NN_STD_S,PSR_NN_S,PSR_NN_STD_S,AGN_RF_S,AGN_RF_STD_S,PSR_RF_S,PSR_RF_STD_S,AGN_LR_S,AGN_LR_STD_S,PSR_LR_S,PSR_LR_STD_S
3FGL J1957.0-3234,8.28848362,-27.2060604,-25.7734169,-27.5021982,-0.601799207,3.55649563,2.70691943,-0.514120571,-0.999857678,0.990113445,-0.636693486,AGN,fsrq,PKS 1953-325,1,0,0.9994736266290499,7.145063181607964E-4,5.263733709501415E-4,7.145063181607966E-4,0.9971744818055992,0.004256776699655915,0.0028255181944008734,0.004256776699655914,0.9561592237750265,0.028562523769059413,0.04384077622497358,0.0285625237690594,0.999682086369177,0.0012376468707074124,3.1791363082304047E-4,0.00123764687070741
3FGL J1957.7+5034,84.6050034,11.008357,-24.1592118,-27.4566159,2.37487515,3.86825419,2.69917174,-0.461697103,-0.65066639,-0.913508023,-0.999913805,PSR,PSR,LAT PSR J1957+5033,0,0,0.0650649535972263,0.10080737985635753,0.9349350464027738,0.10080737985635753,0.0020072502809407285,0.003107673166800784,0.9979927497190593,0.003107673166800784,0.14268232403667644,0.06600098810168417,0.8573176759633236,0.06600098810168417,2.992478023405878E-4,3.4925060038816497E-4,0.9997007521976594,3.4925060038816497E-4
3FGL J1958.0-3847,1.54684162,-28.9801273,-24.0824511,-27.2786888,1.38655361,6.21793727,2.28573873,-0.587613255,-0.661101445,-0.731142386,-0.85851848,AGN,fsrq,PKS 1954-388,0,0,0.9926762799159152,0.0066311597776347484,0.007323720084084719,0.00663115977763475,0.9967895877396352,0.004644968163696878,0.0032104122603647733,0.004644968163696877,0.9075668360579252,0.04247139338699111,0.09243316394207478,0.04247139338699111,0.9969149792478449,0.0024172512921725423,0.003085020752155151,0.002417251292172544
3FGL J1958.2-3011,10.9490499,-26.7795086,-25.842883,-27.40844,-0.0506682182,4.15283289,1.81884766,0.830699735,-0.715373972,-0.146237435,-0.35137225,AGN,bll,1RXS J195815.6-301119,0,0,0.9999595844667701,4.3514332148875384E-5,4.041553322985675E-5,4.351433214887694E-5,0.9968117291224795,0.00477762913595443,0.0031882708775204252,0.004777629135954433,0.9952306337244061,0.006394780357106403,0.0047693662755939085,0.006394780357106404,0.9995616901517956,3.36556247367162E-4,4.3830984820428416E-4,3.365562473671631E-4
3FGL J1958.6+2845,65.8758621,-0.351796955,-23.0358622,-26.4338566,2.73747658,3.94604643,1.95881995,0.008415995,-0.517591657,-0.739374032,-0.86485797,PSR,PSR,LAT PSR J1958+2846,512,0,0.0020050990911492828,0.0019727006349716924,0.9979949009088509,0.0019727006349716924,1.295191734616015E-4,3.9682757450654947E-4,0.9998704808265383,3.9682757450654947E-4,0.026807626247953225,0.027518746906347213,0.9731923737520468,0.027518746906347223,1.8729078428234404E-4,1.3755675051352188E-4,0.9998127092157177,1.3755675051352188E-4
3FGL J1959.1-4245,357.121216,-29.9847832,-24.6033883,-27.4954778,1.01303326,5.943508,2.47154975,-0.560279979,-0.726832315,-0.699239814,-0.98220138,AGN,fsrq,PMN J1959-4246,0,0,0.9980915480406997,0.0015496212344686656,0.0019084519593002107,0.0015496212344686675,0.9973749899110544,0.003936435441688735,0.0026250100889456357,0.003936435441688735,0.968424111143898,0.02111385012498368,0.03157588885610193,0.02111385012498367,0.9980424632574706,0.001601408721879052,0.001957536742529439,0.0016014087218790534
3FGL J1959.5+2047,59.1867447,-4.69254208,-24.7458073,-27.1976677,2.02047675,3.78037008,1.96154033,-0.292768409,-0.559364223,-0.806282777,-0.999979645,PSR,PSR,PSR J1959+2048,0,0,0.0036563576996408386,0.006050002757546535,0.9963436423003592,0.006050002757546535,8.748715514472541E-4,0.0016980121868549452,0.9991251284485528,0.001698012186854945,0.039281203992337074,0.029316414616476667,0.960718796007663,0.029316414616476657,0.0018135107062597718,8.689249231908291E-4,0.9981864892937404,8.689249231908291E-4
3FGL J1959.8-4725,351.80127,-30.8560791,-25.2263934,-27.2661852,1.36593243,3.90325351,0.756032782,-0.011611399,-0.113424025,-0.31070666,-0.510237271,AGN,bcu,SUMSS J195945-472519,0,0,0.8709192362291556,0.12368780757868407,0.12908076377084454,0.12368780757868408,0.7557849143978045,0.24608274047155107,0.24421508560219554,0.24608274047155107,0.7395950989354108,0.09204218266874012,0.2604049010645892,0.09204218266874012,0.5754962962787875,0.12434584085817828,0.42450370372121254,0.12434584085817828
3FGL J2000.0+6509,98.0124969,17.6662197,-23.4087287,-26.7202425,0.0407873946,5.0649588,1.88322628,-0.40233145,-0.506173168,-0.417255388,-0.351797017,AGN,bll,1ES 1959+650,0,0,0.9994001301352216,7.425149254714074E-4,5.998698647785799E-4,7.425149254714078E-4,0.9958177962525632,0.005960860857627771,0.0041822037474369715,0.005960860857627768,0.9907196698375262,0.01052616063848831,0.009280330162473878,0.010526160638488314,0.9991744842062498,7.565879509217875E-4,8.255157937501176E-4,7.565879509217887E-4
3FGL J2000.1+4212,77.5225296,6.41628027,-25.2562769,-27.1322543,-1.18518409,4.19271822,2.4678719,-0.478170461,-0.614333203,-0.829416713,-0.452519179,AGN,bcu,MG4 J195957+4213,0,0,0.9965125942260555,0.0040550728865398,0.003487405773944403,0.0040550728865398,0.9934629092565966,0.014771479380868119,0.006537090743403334,0.014771479380868122,0.9367416340162531,0.03528494294485663,0.06325836598374682,0.03528494294485664,0.9996206625869694,3.8661375852789404E-4,3.7933741303067465E-4,3.866137585278957E-4
3FGL J2000.4-2926,11.9021311,-26.9979496,-25.3410329,-27.4151257,-0.342411513,3.79868106,2.60448098,-0.797660887,-0.714639196,-0.739680375,-0.212456577,AGN,fsrq,PMN J2000-2931,0,0,0.9968714058248636,0.003714274023887889,0.003128594175136325,0.003714274023887891,0.9959924995200359,0.00809404626799628,0.004007500479964181,0.00809404626799628,0.9484826622305148,0.029931705825591414,0.05151733776948503,0.029931705825591425,0.9953022324982386,0.003447240296313269,0.004697767501761468,0.0034472402963132693
3FGL J2001.0-1750,23.989418,-23.1455288,-24.5229256,-27.2800201,-0.395279406,5.2613709,2.30965328,-0.57033568,-0.780094046,-0.420567563,-0.656320535,AGN,fsrq,PKS 1958-179,0,0,0.9999855663408109,1.3688578566170647E-5,1.4433659188887993E-5,1.3688578566170921E-5,0.9970850007756891,0.0058185139878338225,0.0029149992243106856,0.0058185139878338225,0.9950972516464379,0.005486699270420231,0.004902748353562088,0.005486699270420228,0.9999516742157607,4.8474392636290556E-5,4.8325784239107196E-5,4.8474392636292894E-5
3FGL J2001.1+4352,79.0638809,7.11287594,-23.1126111,-26.5055411,0.301277383,5.83221114,1.97130167,-0.53047216,-0.506840196,-0.42543306,-0.497435603,AGN,bll,MG4 J200112+4352,0,0,0.9991766092306886,9.705928806528577E-4,8.233907693112487E-4,9.705928806528587E-4,0.9938725138589367,0.011676610170815603,0.006127486141063445,0.011676610170815607,0.9825876201467506,0.01597550301995264,0.017412379853249383,0.015975503019952642,0.9998419581265109,1.8042211012878743E-4,1.580418734890382E-4,1.8042211012878932E-4
3FGL J2001.8+7041,103.340904,19.9602947,-25.5379034,-27.5801498,0.501478578,3.69308337,2.08172631,0.99288286,-0.643446802,-0.336434953,-0.569598662,AGN,bll,TXS 2001+705,0,0,0.9967773575661335,0.004128232056792593,0.003222642433866457,0.004128232056792593,0.9536528878176466,0.054213531160734706,0.04634711218235344,0.0542135311607347,0.9593025603714675,0.023801384274154444,0.04069743962853231,0.023801384274154437,0.8430520151160176,0.07467014320329819,0.1569479848839824,0.07467014320329819
3FGL J2002.7+6303,96.2074356,16.4372883,-26.4127223,-27.8808048,0.612513408,3.76317816,2.12702131,-0.644683602,-0.900648335,0.131482453,-0.413321505,AGN,bcu,1RXS J200245.4+630226,0,0,0.9995919282374679,4.517227055658573E-4,4.0807176253202394E-4,4.5172270556585503E-4,0.9943137028230116,0.008216170449610392,0.005686297176988532,0.008216170449610392,0.9868077401939189,0.0096001311392986,0.013192259806081108,0.009600131139298597,0.9880259440487694,0.012770366012928176,0.011974055951230576,0.012770366012928176
3FGL J2004.8+7003,102.855598,19.4534378,-25.5661932,-27.5434673,0.0656842258,4.27423012,1.90616751,-0.686445396,-0.582980325,-0.44901921,-0.186599072,AGN,bll,1RXS J200504.0+700445,0,0,0.9997655988381347,2.4046961864073875E-4,2.3440116186538348E-4,2.404696186407375E-4,0.9950772947708371,0.007448587282802306,0.004922705229163053,0.007448587282802305,0.9949471619532032,0.006564220679825286,0.005052838046796924,0.006564220679825275,0.9981794776625429,0.0012050195920998885,0.0018205223374570974,0.001205019592099889
3FGL J2005.2+7752,110.46109,22.7486057,-24.601822,-27.4926716,1.25019559,5.69868671,2.21868467,-0.52774038,-0.617772253,-0.551994765,-0.73893981,AGN,bll,S5 2007+77,0,0,0.9991027580357688,0.0010721955828467725,8.97241964231088E-4,0.0010721955828467723,0.9950071260392978,0.007856514158516544,0.0049928739607021716,0.007856514158516544,0.9463837733110884,0.031372004531732965,0.05361622668891159,0.03137200453173297,0.9939025739751961,0.004124473248359257,0.006097426024803838,0.004124473248359255
3FGL J2006.0-2311,18.9725323,-26.1771584,-25.1845675,-27.4901863,0.954843797,5.10250151,2.50388765,-0.557670675,-0.732698649,-0.862461589,-0.718118585,AGN,fsrq,TXS 2002-233,0,0,0.999782118560301,1.9321686095183772E-4,2.1788143969891227E-4,1.9321686095183545E-4,0.9952505665199775,0.008020581279388492,0.004749433480022551,0.008020581279388492,0.9752942551692652,0.016028653760207904,0.024705744830734833,0.016028653760207894,0.9861706121924987,0.009130494210117928,0.013829387807501146,0.009130494210117928
3FGL J2007.3+6605,99.2485504,17.4324398,-25.5038224,-27.5710097,0.411251206,4.33474147,2.58981824,-0.607280645,-0.814293294,-0.662206752,-0.999827003,AGN,fsrq,TXS 2007+659,16,0,0.9995349000203856,4.5620150818775603E-4,4.650999796143867E-4,4.5620150818775527E-4,0.9739717947998635,0.029221981493925804,0.0260282052001366,0.029221981493925804,0.9867436309023603,0.01167824798411748,0.013256369097639834,0.011678247984117467,0.9297223900225051,0.027272417755708007,0.07027760997749488,0.027272417755708007
3FGL J2007.7-7728,316.699127,-30.5477047,-25.4524683,-27.6072988,-0.0659478364,4.74975651,2.6831007,-0.764962357,-0.654597075,-0.801513113,-0.999946712,AGN,bcu,PKS 2000-776,0,0,0.9995237688416603,5.973803428215594E-4,4.7623115833980505E-4,5.973803428215587E-4,0.9958681891860974,0.005877852364906302,0.004131810813902564,0.005877852364906298,0.9750954396380715,0.01831622670962797,0.024904560361928497,0.01831622670962797,0.9933377335680056,0.004054214783173413,0.006662266431994482,0.004054214783173418
3FGL J2007.8-4429,355.424377,-31.8322544,-25.5559734,-27.6778308,0.189610445,4.27789412,2.46856117,-0.601375349,-0.71535315,-0.850944129,-0.402417857,AGN,nlsy1,PKS 2004-447,0,0,0.9993770608913584,8.374860428357559E-4,6.229391086417342E-4,8.374860428357541E-4,0.9965119531885644,0.004654958759428754,0.0034880468114353246,0.004654958759428755,0.9886722608465008,0.00991382290118248,0.011327739153499175,0.009913822901182485,0.9848504141677061,0.010024867863587198,0.015149585832293824,0.010024867863587198
3FGL J2009.3-4849,350.377594,-32.5964966,-23.8263385,-26.6628898,-0.937062761,4.87563437,1.77341032,-0.381285552,-0.42913016,-0.345165942,-0.362123965,AGN,BLL,PKS 2005-489,0,0,0.9999311460894036,7.673288776669385E-5,6.885391059641708E-5,7.673288776669522E-5,0.9979001185480244,0.0035144070079704765,0.0020998814519756445,0.0035144070079704756,0.9939261695989299,0.007896048786732376,0.006073830401070055,0.007896048786732376,0.999972163122263,3.8159503353313686E-5,2.7836877736950243E-5,3.815950335331357E-5
3FGL J2010.3+7228,105.350105,20.141964,-25.0288189,-27.5540843,1.41104149,4.39017709,2.07968897,-0.560263032,-0.630353442,-0.671386402,-0.872317449,AGN,bll,4C +72.28,4,0,0.8325447869544813,0.16940858213364904,0.16745521304551883,0.1694085821336491,0.504886895912671,0.20986171523175126,0.49511310408732906,0.20986171523175126,0.6134053958661486,0.10589356702412067,0.38659460413385144,0.10589356702412067,0.2998934227786595,0.0612433426329549,0.7001065772213405,0.0612433426329549
3FGL J2012.0+4629,82.3168716,6.87812424,-24.3158816,-27.0126479,-2.59365672,4.38695242,2.10753942,-0.645695217,-0.62391584,-0.347612438,-0.599644427,AGN,bll,7C 2010+4619,0,0,0.9999303279359721,6.529581835949123E-5,6.967206402783998E-5,6.529581835948928E-5,0.9954051844637088,0.011980151666901777,0.004594815536291077,0.011980151666901777,0.9937970730234079,0.008049226198777158,0.0062029269765921,0.00804922619877716,0.9999965360299311,8.023912731187962E-6,3.463970068877943E-6,8.023912731188097E-6
3FGL J2012.1-1643,26.2415123,-25.1602058,-25.7046061,-27.6894188,1.71854773,4.41231535,2.48752521,-0.283622334,-0.893525058,-0.998629854,-0.405896002,AGN,bll,PMN J2012-1646,2048,0,0.9996108370419092,7.817826399131333E-4,3.891629580907002E-4,7.817826399131307E-4,0.9088242580831181,0.19570637113236367,0.09117574191688185,0.19570637113236367,0.8500852525849332,0.05712424765126647,0.14991474741506688,0.05712424765126647,0.5175727513493426,0.21980506667508118,0.4824272486506574,0.21980506667508118
3FGL J2014.3-0047,41.981411,-18.729929,-25.4661439,-27.2738033,0.377352213,4.30214239,1.83204854,0.730136705,-0.557754407,-0.311065084,-0.567346002,AGN,bll,PMN J2014-0047,0,0,0.9994361580483141,4.750699998820021E-4,5.638419516861174E-4,4.750699998819997E-4,0.9925306147472411,0.013622205706210333,0.007469385252758767,0.013622205706210332,0.9892772168879884,0.009884239927632297,0.010722783112011384,0.00988423992763229,0.9945369778782401,0.0028967298724850116,0.005463022121759742,0.0028967298724850124
3FGL J2014.4+3606,73.8599319,0.797268629,-24.9261533,-26.4106893,1.34794839,3.43380968,2.39867926,-0.5011937,-0.61495036,-0.8513528,-0.78597254,OTHER,spp,,16,0,0.001984244728244449,0.00447870422783131,0.9980157552717556,0.00447870422783131,0.01672361406913304,0.06990676246709128,0.9832763859308671,0.06990676246709128,0.1254136862263228,0.06188399727201441,0.8745863137736771,0.06188399727201439,0.028687959344030428,0.017033864564615576,0.9713120406559695,0.017033864564615576
3FGL J2014.5+0648,48.9306374,-15.0391121,-25.5641951,-27.3303471,-0.413937759,3.79996388,1.91520584,0.729381885,-0.760441374,-0.311480457,-0.397860156,AGN,bcu,NVSS J201431+064849,0,0,0.9995518854292229,4.608244971076574E-4,4.481145707770444E-4,4.608244971076582E-4,0.9933461112186388,0.009856227990819501,0.0066538887813611365,0.009856227990819503,0.9876194430110499,0.009259667395267552,0.012380556988949914,0.00925966739526755,0.9983535091120249,0.001432311436516368,0.0016464908879749523,0.0014323114365163696
3FGL J2014.9+1623,57.364296,-10.1153488,-25.8326469,-27.443004,0.105023192,3.99146589,2.40984654,-0.672791556,-0.697407223,-0.655939111,-0.33865062,AGN,bcu,4C +16.67,0,0,0.9973317906484355,0.004530631225238003,0.002668209351564513,0.0045306312252379995,0.9788236626448882,0.036329927305577714,0.02117633735511191,0.036329927305577714,0.979945068612936,0.017290082511197503,0.02005493138706412,0.0172900825111975,0.9937824626941792,0.0035547557064108757,0.006217537305820709,0.003554755706410875
3FGL J2015.2-0138,41.3064613,-19.3440552,-25.1473632,-27.369087,0.881881499,3.72518323,2.15193582,0.067476775,-0.685610209,-0.610838111,-0.666263037,AGN,bll,PKS 2012-017,0,0,0.72081579673542,0.20496826982592836,0.27918420326458004,0.20496826982592836,0.522126552874427,0.30670641412107646,0.477873447125573,0.30670641412107646,0.7333833814227723,0.08046256238463058,0.26661661857722757,0.08046256238463056,0.3502692004071831,0.0851819431209924,0.649730799592817,0.0851819431209924
3FGL J2015.6+3709,74.8652267,1.18555975,-23.0930089,-26.1696265,1.98191842,6.11139663,2.13293635,-0.558358527,-0.680047985,-0.733519117,-0.770133752,AGN,FSRQ,MG2 J201534+3710,0,0,0.8075291612363478,0.13842736746422296,0.19247083876365223,0.13842736746422296,0.8003859463306796,0.28532595014410267,0.1996140536693204,0.28532595014410267,0.7389747034638118,0.08177463016120695,0.26102529653618833,0.08177463016120695,0.9693538648296305,0.03524075251060652,0.03064613517036945,0.035240752510606516
3FGL J2016.4-0905,34.341114,-22.9800282,-24.8774731,-27.259552,-0.429536983,4.40117511,1.98460102,-0.455606392,-0.497630776,-0.508591871,-0.428359831,AGN,bll,PMN J2016-0903,0,0,0.9998515948492614,1.5701105871997455E-4,1.484051507382874E-4,1.5701105871997488E-4,0.9965313541740388,0.006091160225787396,0.00346864582596133,0.006091160225787397,0.9912953981573746,0.007724491566224685,0.008704601842625344,0.007724491566224693,0.9989155470603908,8.746916160371352E-4,0.00108445293960922,8.746916160371375E-4
3FGL J2017.3+0602,48.6207314,-16.0321388,-24.0764767,-27.104847,2.43925285,3.66554811,1.38468375,-0.176066334,-0.203585105,-0.452628917,-0.898653441,PSR,PSR,PSR J2017+0603,0,0,7.779460030346989E-4,6.538719700782963E-4,0.9992220539969654,6.538719700782963E-4,0.00211104537999112,0.0031951589822585644,0.9978889546200088,0.0031951589822585644,0.032286175340777594,0.03067171807847891,0.9677138246592223,0.030671718078478922,6.724855936117635E-4,4.82292738983961E-4,0.9993275144063882,4.82292738983961E-4
3FGL J2017.6-4110,359.637878,-33.1074295,-26.4019348,-27.7866823,-0.657364259,3.6621257,2.15964603,-0.430541389,-0.903115326,-0.07943289,-0.243136478,AGN,bcu,1RXS J201731.2-411452,0,0,0.9999655542115302,3.3620968640722496E-5,3.444578846982277E-5,3.362096864072152E-5,0.9976787863828827,0.003504284277970274,0.002321213617117433,0.003504284277970273,0.987937958300382,0.009673390974910375,0.012062041699618,0.009673390974910375,0.9998057580203619,1.7673934328971724E-4,1.9424197963819017E-4,1.7673934328971786E-4
3FGL J2017.6-1616,27.2754326,-26.2167339,-25.2892632,-27.4482605,1.04560489,3.8476382,2.10230756,-0.206506799,-0.557224008,-0.368252312,-0.938132305,PSR,psr,PSR J2017-16,0,0,0.08972709370725863,0.0891693181648349,0.9102729062927415,0.0891693181648349,0.39541602605718473,0.287820847848871,0.6045839739428154,0.287820847848871,0.2881038837228905,0.09012010316278125,0.7118961162771096,0.09012010316278124,0.38876729558318274,0.10638158144737278,0.6112327044168173,0.10638158144737278
3FGL J2018.5+3851,76.5931931,1.66375935,-24.6784747,-26.5664514,0.784961155,3.86070891,2.22861958,0.991100655,-0.706783318,-0.733813778,-0.367008588,AGN,bcu,TXS 2016+386,0,0,0.6552438963060825,0.225611901181362,0.34475610369391746,0.225611901181362,0.6519554164099727,0.2986083899822486,0.3480445835900273,0.2986083899822486,0.5036957599420486,0.1189067536133644,0.4963042400579514,0.1189067536133644,0.7884920756660567,0.10888749520593029,0.21150792433394333,0.10888749520593029
3FGL J2021.1+3651,75.232933,0.112944819,-21.4091868,-25.8707378,3.56840721,3.84521816,2.23214503,-0.333263032,-0.54742356,-0.707545893,-0.914533826,PSR,PSR,PSR J2021+3651,0,0,1.5158126722278673E-4,9.615946593866334E-5,0.9998484187327773,9.615946593866334E-5,1.2917057866580246E-4,4.979865997607335E-4,0.9998708294213343,4.979865997607334E-4,0.005575676577294807,0.004150805462598771,0.9944243234227051,0.004150805462598762,4.890488507262825E-6,6.718285906014225E-6,0.9999951095114928,6.718285906014225E-6
3FGL J2021.5+4026,78.2316895,2.08314967,-20.8474004,-25.8223748,4.07388231,5.06077962,2.33206245,-0.303442729,-0.567640118,-0.73995747,-0.944572196,PSR,PSR,LAT PSR J2021+4026,512,0,0.1945429881589193,0.2369875205260209,0.8054570118410808,0.23698752052602085,8.842966073058437E-4,0.00651621065532435,0.9991157033926942,0.00651621065532435,0.3010286541493167,0.24316808860495462,0.6989713458506833,0.24316808860495462,3.902550355021726E-5,6.392121409878407E-5,0.9999609744964498,6.392121409878407E-5
3FGL J2021.9+0630,49.6285782,-16.7707176,-25.6658845,-27.4259393,-1.73323505,3.65094703,2.05632806,-0.503575601,-0.515793132,-0.548527709,-0.780357453,AGN,bll,87GB 201926.8+061922,0,0,0.9646135925016763,0.03568301780800489,0.035386407498323676,0.03568301780800489,0.9910645614384003,0.013392861270144562,0.008935438561599719,0.01339286127014456,0.8871362212538243,0.05506371235244506,0.11286377874617566,0.05506371235244507,0.9993728893588205,8.909871404106191E-4,6.271106411796135E-4,8.909871404106189E-4
3FGL J2022.2+3840,76.8549805,0.962616801,-23.9819208,-26.2779066,2.35348392,3.67460222,2.05873142,-0.46584436,-0.76679826,-0.8494037,-0.9999422,OTHER,spp,,2564,0,0.00934937619969911,0.024336196391858335,0.9906506238003009,0.024336196391858335,1.961784101959083E-4,6.304878431854523E-4,0.9998038215898041,6.304878431854523E-4,0.12423914688051306,0.06395822138727163,0.8757608531194869,0.06395822138727163,5.203030532497212E-4,3.631529555297734E-4,0.9994796969467502,3.631529555297734E-4
3FGL J2022.2-4515,354.892181,-34.45467,-25.6899084,-27.7314249,0.334627202,4.02597425,2.34582901,-0.545116032,-0.68618381,-0.704484035,-0.65987554,AGN,bll,PMN J2022-4513,0,0,0.9989568260973881,0.0013363357770799715,0.0010431739026118933,0.0013363357770799738,0.9874679879311649,0.023230513114288746,0.01253201206883506,0.02323051311428875,0.9626229722779616,0.024314414775278414,0.03737702772203827,0.024314414775278407,0.9215256900161067,0.03548969268400043,0.07847430998389336,0.03548969268400043
3FGL J2022.5+7612,109.302948,21.1404495,-24.873095,-27.5030158,-0.0947432381,4.19861967,2.35047293,-0.702677969,-0.639114735,-0.635939954,-0.698248655,AGN,bll,S5 2023+760,0,0,0.9983170862225691,0.001954944056402047,0.001682913777430819,0.001954944056402044,0.9811127244153366,0.021598664593802084,0.01888727558466345,0.021598664593802084,0.974735870544447,0.01980195717408859,0.025264129455553258,0.019801957174088596,0.9680443213903859,0.019753463334784036,0.03195567860961418,0.019753463334784036
3FGL J2023.2+3154,71.4041061,-3.07146811,-25.4315144,-27.0672366,0.869185625,4.15713138,2.07151914,0.925585846,-0.015747958,-0.604798056,-0.540260931,AGN,bcu,4C +31.56,0,0,0.9829949383542876,0.022558049708604117,0.017005061645712378,0.02255804970860411,0.9207490506258389,0.12147877555798395,0.07925094937416106,0.12147877555798395,0.9236768081252469,0.0358982866682429,0.07632319187475298,0.035898286668242886,0.8932140610735446,0.05039214302923769,0.10678593892645533,0.05039214302923769
3FGL J2023.6-1139,32.6221504,-25.6831417,-25.1538088,-27.3289122,1.1690396,4.14034004,1.95852005,0.043306508,-0.411751386,-0.402754708,-0.733669405,AGN,fsrq,PMN J2023-1140,0,0,0.9222861545177531,0.07775758186101203,0.07771384548224697,0.07775758186101203,0.9309748688349876,0.08406810575878296,0.06902513116501252,0.08406810575878296,0.7568536473551208,0.07891316579246141,0.24314635264487922,0.07891316579246141,0.7214570959855839,0.05331393384795598,0.27854290401441606,0.05331393384795597
3FGL J2024.4-0848,35.5514221,-24.6392174,-25.7257948,-27.358744,-0.252345371,4.14789146,1.7026062,0.904423149,-0.48238735,-0.39639613,-0.192894254,AGN,bcu,1RXS J202428.9-084810,0,0,0.9996772012555134,3.7692557673084517E-4,3.22798744486601E-4,3.769255767308456E-4,0.9964863963294079,0.005122873506942198,0.003513603670592072,0.005122873506942198,0.9899044565236959,0.009126277798023063,0.010095543476303969,0.009126277798023061,0.9995202387307565,4.4061526913024456E-4,4.797612692434724E-4,4.4061526913024483E-4
3FGL J2024.4-3254,9.62295437,-32.8644524,-25.2377085,-27.6142599,-2.83634897,4.47383617,2.78902197,-0.805203874,-0.745125319,-0.563206213,-0.988549973,AGN,fsrq,PKS 2021-330,0,0,0.9998046178433063,2.3684324227388415E-4,1.9538215669362888E-4,2.3684324227388377E-4,0.997940716494382,0.0038463488946299607,0.0020592835056180785,0.003846348894629964,0.9825398541265081,0.015048018392669019,0.01746014587349179,0.015048018392669008,0.9999944278011045,1.1058280024484088E-5,5.572198895641778E-6,1.1058280024488845E-5
3FGL J2025.2+3340,73.1029587,-2.41359043,-23.9126472,-26.3690633,1.55079506,5.63003206,2.3557867,-0.584198429,-0.798772323,-0.705597227,-0.931315713,AGN,bcu,B2 2023+33,4,0,0.8888432084553903,0.09376442652983544,0.11115679154460965,0.09376442652983542,0.8939651163850442,0.17173529676257687,0.10603488361495575,0.17173529676257687,0.7605422196192404,0.07329182969196639,0.23945778038075952,0.07329182969196639,0.9590936846073694,0.030141439472483374,0.040906315392630614,0.030141439472483374
3FGL J2025.6-0736,36.8959389,-24.3915234,-23.3415174,-26.8997815,2.00921007,7.55374502,2.18364122,-0.489433759,-0.676472112,-0.715411423,-0.867365579,AGN,fsrq,PKS 2023-07,0,0,0.9846878035356375,0.014072493310407738,0.015312196464362585,0.014072493310407736,0.9965221437769565,0.006232827256214813,0.0034778562230436388,0.006232827256214812,0.8458049586426272,0.0563862355416934,0.15419504135737286,0.056386235541693384,0.999808238267896,2.7344462880611603E-4,1.9176173210384736E-4,2.7344462880611494E-4
3FGL J2026.3+7644,109.917023,21.2059288,-26.5755018,-27.8162226,-1.16855153,3.46460958,1.83916521,0.893714174,-0.113670712,-0.451075116,-0.809174379,AGN,bcu,1RXS J202633.4+764432,0,0,0.989076433171309,0.01404786289023223,0.010923566828691115,0.014047862890232228,0.9770624940342074,0.05302310519757245,0.022937505965792637,0.05302310519757245,0.8434719752542797,0.06775062969904501,0.1565280247457203,0.06775062969904501,0.9951253772951285,0.007270700616606011,0.004874622704871321,0.0072707006166060125
3FGL J2028.3+3332,73.3681946,-3.00475836,-23.4704911,-26.4396082,2.50797718,3.9361056,1.75284135,-0.073033642,-0.415081961,-0.722166758,-0.94464205,PSR,PSR,LAT PSR J2028+3332,0,0,2.2288589263678554E-4,1.8019170897217015E-4,0.9997771141073631,1.8019170897217015E-4,3.757913504503679E-4,8.699710044802932E-4,0.9996242086495496,8.699710044802932E-4,0.005298574093314109,0.003909560169281377,0.994701425906686,0.003909560169281388,5.328080507661353E-4,3.334445205781703E-4,0.9994671919492337,3.334445205781703E-4
3FGL J2029.4+4923,86.3803482,6.08792973,-24.4487014,-26.9795769,1.19305561,5.10856037,2.41075659,-0.585633737,-0.500168859,-0.79393925,-0.876254922,AGN,bll,MG4 J202932+4925,512,0,0.73732763793186,0.13461479663769957,0.26267236206813993,0.13461479663769957,0.9738125503392138,0.05638487709532552,0.026187449660786188,0.05638487709532552,0.701496944973508,0.08068016347792567,0.298503055026492,0.08068016347792567,0.9105259301200231,0.033409557972176554,0.08947406987997679,0.03340955797217655
3FGL J2030.0+3642,76.1326981,-1.43158698,-23.8068236,-26.6180936,2.49622054,3.43801852,1.54571792,0.077895159,-0.38084507,-0.677160458,-0.940080003,PSR,PSR,PSR J2030+3641,0,0,1.4819629741659088E-4,1.2452720773218956E-4,0.9998518037025835,1.2452720773218956E-4,1.359471524224157E-4,4.611145019683807E-4,0.9998640528475775,4.611145019683807E-4,0.006413478465387942,0.00633121259947063,0.993586521534612,0.006331212599470634,1.4169929946635478E-4,1.1069416052333686E-4,0.9998583007005338,1.1069416052333686E-4
