spec_ind,signif_curv,var,hr45,class_4fgl,source_name,pro_agn,pro_psr
1.9216511,0.3019767647674895,3.91519417196031,-0.6731791965549628,AGN,3FGL J1838.9-0646,1.0,0.0
2.5529265,-0.03049143480812687,3.6996480144824506,-0.9867515364472588,AGN,3FGL J1839.9+7646,0.9999072495250513,9.275047494871295E-5
2.7322369,-0.7804163362261889,3.9630217194311554,-0.8787372901896983,AGN,3FGL J1840.5+6116,0.9999999761581421,2.3841857915707388E-8
2.6442003,-0.41841327498483855,3.610745411280233,-0.2782794354941009,AGN,3FGL J1857.9+7319,0.9999999999999999,8.886392589765811E-17
2.3222234,-1.5815084465491591,3.9692499558083014,-0.6259736807926937,AGN,3FGL J1911.7+0307,1.0,6.776263578034403E-22
1.6248366,0.4587370237330445,3.7756818863594668,-0.10162973615261252,AGN,3FGL J1922.2+2313,1.0,0.0
2.2185771,0.4289021034727599,3.9284148618685815,-0.5837977158453239,AGN,3FGL J1923.2-7452,0.9950598063589053,0.004940193641094601
2.383179,0.024512889124003685,3.5886330059590814,-0.46851819090873165,AGN,3FGL J1925.4+1605,0.9999938487987088,6.151201291157211E-6
2.1403484,-0.1447232397830773,3.5744531346268813,-0.6341944761847423,AGN,3FGL J1934.2+6002,1.0,0.0
2.184457,-0.15268108021794655,4.012760792722524,-0.7009736482055426,AGN,3FGL J1944.1+3919,0.9985842778788053,0.0014157221211946536
2.5431397,1.0140952890401105,3.624147314233466,-0.9999510661318541,AGN,3FGL J1945.3+7329,0.7259090144067775,0.27409098559322254
2.104774,0.7639886090787231,3.6073907264572536,-0.4292692918337492,AGN,3FGL J1951.8-1102,1.0,0.0
2.3555236,-0.2530319166056908,3.9649377565439465,-0.4541015807654339,AGN,3FGL J1953.4+7653,0.999804687499909,1.9531250009094948E-4
2.3787937,-0.2614963961741477,3.70480432753338,-0.7526301219606749,AGN,3FGL J1957.9-0712,0.9999997419144717,2.580855282372829E-7
1.6788126,-2.7322408906770157,3.8560537430907362,-0.4268182533526548,AGN,3FGL J1958.1+2436,0.9999999999996362,3.637978862255147E-13
2.6373606,0.4128421639305429,4.1966013914241564,-0.8802578437693045,AGN,3FGL J1958.6+3844,0.9999999999969958,3.0041746867937045E-12
1.7703412,0.20924923074837048,3.4974853862702484,-0.031631867298362995,AGN,3FGL J2015.3-1431,1.0,0.0
1.9494183,1.1050800607968907,3.655284226205994,-0.9022061770594291,AGN,3FGL J2022.2-7220,0.34530120729228886,0.654698792707711
1.9138244,0.85648526945503,3.9475304869079975,-0.8953361684690835,AGN,3FGL J2024.6+0309,0.8987024265023723,0.10129757349762769
1.8650038,-0.37279570221242014,3.6761229345937485,-0.3805177523611025,AGN,3FGL J2030.5-1439,1.0,0.0
1.948012,0.6915566663625694,3.739207672965863,-0.7992758145761564,AGN,3FGL J2034.6-4202,0.9999966587871248,3.3412128751857133E-6
2.0974948,-1.3602256031691202,3.618419086738563,-0.9248484365478333,AGN,3FGL J2039.7+1237,0.8474496565293195,0.1525503434706805
2.5529985,-0.6779782723773324,3.88019657506025,-0.9994173750491646,AGN,3FGL J2042.3-5416,0.9998046875,1.953125E-4
1.6896613,0.8565799199062922,3.728957251788399,-0.623326736823027,AGN,3FGL J2043.6+0001,0.9999997854232788,2.145767211917532E-7
2.2908466,0.7770499976464283,4.069326145313266,-0.9999977419858895,AGN,3FGL J2044.0+1035,0.9260341425429386,0.07396585745706136
2.0109036,0.3475358089771926,3.736108877150794,-0.7616750560521431,AGN,3FGL J2046.7-4259,0.9999999940395355,5.9604644775390736E-9
2.5207422,0.828796241840573,3.790424700880603,-0.44992716310393466,AGN,3FGL J2047.9-3119,0.9640981819518909,0.03590181804810906
1.5435793,1.2406340525337842,3.8280584004929934,-0.40172896866829805,AGN,3FGL J2053.9+2922,0.9618589254849208,0.038141074515079205
2.3455164,-1.5785203250215247,3.9141256732719105,-0.8304936947798128,AGN,3FGL J2054.8-4908,0.9952861756086342,0.004713824391365762
2.0710716,0.7870825976290581,3.817398804286649,-0.5834133506093995,AGN,3FGL J2102.8+4704,1.0,0.0
2.7324688,-2.92204764957089,4.621523833168643,-0.6979686621132788,AGN,3FGL J2109.4+1437,1.0,0.0
2.0631783,-0.5359983824413803,3.96272809685825,-0.41674249326585744,AGN,3FGL J2110.0+0442,1.0,0.0
2.4833553,-0.3234336101589305,3.981104193015116,-0.7863729244538477,AGN,3FGL J2118.3+5751,0.9999999999998181,1.8189911450737235E-13
2.5725129,0.6538658215677423,4.19542503153515,-0.9988123347064427,AGN,3FGL J2120.4-1256,0.9999999880325049,1.19674950838089E-8
2.1337929,-1.6215005746892228,3.8307193230600847,-0.29550168388357384,AGN,3FGL J2134.5-2131,1.0,0.0
2.417561,0.5914415332818042,3.930230184202332,-0.9992496617159171,AGN,3FGL J2138.2-4939,0.754621534550928,0.24537846544907208
2.6892817,1.0403718661384154,3.7713751507485394,-0.6013868372836191,AGN,3FGL J2139.5+3919,0.962982570700453,0.03701742929954699
2.0091686,-0.5754859300968553,3.6278613955364083,-0.720516219415316,AGN,3FGL J2142.7+1957,1.0,0.0
1.5526955,0.39017345106953877,3.643436826935231,-0.10520227424808215,AGN,3FGL J2145.5+1007,1.0,0.0
2.6587038,-0.12222442654732713,4.09008394868489,-0.7824401635003122,AGN,3FGL J2150.5-1754,0.9968734739344655,0.0031265260655345744
1.8487629,0.7260253220633719,3.519704007315994,-0.26578326946475545,AGN,3FGL J2151.6+4154,1.0,6.776263590656178E-22
1.2660482,0.7444239648112043,3.8204917564621215,0.0897156754313772,AGN,3FGL J2209.8-0450,1.0,0.0
1.808709,0.22471623400024526,3.7275020797947107,-0.4828738555429591,AGN,3FGL J2223.3+0103,0.99375,0.00625
1.5956316,-0.19977453380165763,3.535379087787009,0.16138268603204653,AGN,3FGL J2224.4+0351,1.0,0.0
2.5065176,0.6097353537730353,3.9045021142950183,-0.4174764584722308,AGN,3FGL J2228.5-1636,0.8962381696739237,0.10376183032607626
2.107771,0.2185347068883771,3.879527292683879,-0.5054167572462976,AGN,3FGL J2247.2-0004,1.0,0.0
2.174028,-2.113400143258694,3.6927868104449173,0.1898142441607048,AGN,3FGL J2249.3-5943,1.0,0.0
2.7852352,-0.36924446759894125,4.466542170474801,0.5381730387986011,AGN,3FGL J2250.3+1747,1.0,0.0
2.4423332,0.952285555127376,3.8309711153679884,-0.9923211691224909,AGN,3FGL J2253.1-1237,0.8857353810034976,0.1142646189965025
1.9558733,-0.07269424885466284,3.5245239568045346,0.7709853780392774,AGN,3FGL J2258.2-3645,1.0,0.0
2.1121497,0.7327718025156982,3.769009727184281,-0.7523396152980577,AGN,3FGL J2259.9-1553,0.9998532597221345,1.4674027786555285E-4
1.5139174,-2.4962210569704046,3.5903905525223716,0.7918359301817173,AGN,3FGL J2300.0+4053,1.0,0.0
2.1846757,-0.6890957188259517,3.9093130367778275,-0.5787843137956016,AGN,3FGL J2300.1-3547,0.9992033332118566,7.966667881434298E-4
2.793174,-0.940200301123001,4.071988960859102,-0.3224093971829115,AGN,3FGL J2313.1+3935,1.0,0.0
1.5327803,-4.1362553124705295E-4,3.6604005011252667,-0.5654646046420642,AGN,3FGL J2321.6-1619,1.0,0.0
2.0607789,-0.7191279775036226,3.638294750721742,-0.5839371702110295,AGN,3FGL J2329.8+6102,1.0,0.0
2.1659245,0.914721901903706,4.036890045724557,-0.9986283215289068,AGN,3FGL J2331.9-1609,0.8780393947478886,0.12196060525211128
2.1409557,-0.12051431219864735,3.283005337373144,0.2458475502870086,AGN,3FGL J2337.2-8425,0.9999999999985448,1.4551915228366853E-12
2.5788372,0.5668396897562941,3.9820835147869063,-0.9431293347970215,AGN,3FGL J2338.7+0251,0.9816244123919069,0.01837558760809311
1.9188373,0.06594521877435874,3.713592798196726,-0.4415637347893105,AGN,3FGL J2340.7+3847,1.0,0.0
1.6905777,-0.4311069685917945,3.5756668020748132,-0.446319418879295,AGN,3FGL J2351.9-7601,1.0,0.0
2.154808,0.13656640730451897,3.7012454293039894,-0.7985304297497653,AGN,3FGL J2354.0+2722,0.9998045921325683,1.9540786743164063E-4
2.0776443,-0.3837281763151341,3.9572046476589615,-0.38774144897382146,AGN,3FGL J2358.5+3827,1.0,0.0
1.8166555,0.6478934010049077,3.887784553191347,-0.5902044633803685,AGN,3FGL J2358.6-1809,1.0,0.0
2.802667,2.216706673965101,3.732227790742912,-0.9999803842891143,AGN,3FGL J0223.6+6204,0.698851843631999,0.30114815636800085
2.7587955,2.351031293252769,3.758177878914719,-0.8570079800270578,AGN,3FGL J0634.1+0424,0.5554421965786032,0.44455780342139684
2.743385,1.439590785402479,3.713511406327919,-0.8440255511628894,AGN,3FGL J0704.1-1043,0.41733552415165265,0.5826644758483475
2.3481908,1.6614504980696656,3.8699230696887414,-0.2418606405133271,AGN,3FGL J0915.8-5110,0.7430024957549148,0.25699750424508516
2.4994967,1.6034205644543515,4.211767533062928,-0.9641783157555847,AGN,3FGL J1503.5-5801,0.4360603486682795,0.5639396513317205
2.5917633,1.8549550577851888,3.9242959833816515,-0.9010441821955665,AGN,3FGL J1857.9+0210,0.18069544202605545,0.8193045579739445
2.5399656,2.175794473084238,3.890889783683675,-0.3849501637082114,AGN,3FGL J2023.5+4126,0.7615840059980168,0.23841599400198316
2.4568858,1.891449965664901,3.6329543441479006,-0.9077888698603714,AGN,3FGL J2353.3+6639,0.1697070477298952,0.8302929522701048
