flux_density,unc_energy,spec:_ind,signif_curv,variability,hr12,hr23,hr34,hr45,glat,class,name,pro_agn_nn,pro_psr_nn,pro_agn_lr,pro_psr_lr,pro_agn_rf,pro_psr_rf,pro_agn_bdt,pro_psr_bdt,pro_total_agn,pro_total_psr
1.0765263E-13,6.6267933E-13,2.1391132,0.5911794584191239,3.5117344358953235,0.9718754356961963,-0.44261855764458496,-0.5809619294915024,-0.9991398106993409,-84.071144,AGN,3FGL J0031.2-2320,0.9376310894839751,0.06236891051602533,0.8957099833428911,0.10429001665710999,0.9665973837536829,0.033402616246330466,0.9968700924629207,0.003129907537094825,3.7968085490434698,0.20319145095656063
1.4865265E-12,8.662159E-13,2.2745852,0.31779642423059534,6.235901809578529,-0.3680129111065578,-0.6797331303190822,-0.6563712039536023,-0.6243560767805013,-61.548527,AGN,3FGL J0032.3-5522,0.9849500776537216,0.01504992234627717,0.9972499067706334,0.0027500932293667113,0.9991500000000006,8.500000000000006E-4,0.9999975011165538,2.4988834673611424E-6,3.9813474855409092,0.018652514459111244
8.564892E-15,8.267461E-13,1.7653672,-0.4755638587112215,3.572518094896527,0.6103714599423058,-0.7441126672416805,-0.21849052193571153,-0.2857654268078691,-20.456451,AGN,3FGL J0049.0+4224,0.9849346443798446,0.015065355620155948,0.9939171936357544,0.0060828063642451155,0.9992350000000005,7.650000000000006E-4,0.9999867408186006,1.325918139133191E-5,3.9780735788342,0.021926421165792395
1.1811285E-13,9.221453E-13,2.0650234,-0.7310816812392441,3.7314903755498383,-0.3020753274453917,-0.6902051409815396,-0.5073783832090867,-0.29987821906091255,-53.052097,AGN,3FGL J0102.1+0943,0.9852076367362648,0.014792363263734449,0.9974643177008177,0.0025356822991830607,0.9996800000000003,3.200000000000002E-4,0.9999907873125544,9.212687425397595E-6,3.982342741749637,0.017657258250342905
1.1716854E-13,7.097104E-13,2.1721509,-3.0862578836884484,3.678476783470549,-0.7343473323047949,-0.698580464613628,-0.5521213409043308,-0.4059362319461393,-41.94519,AGN,3FGL J0112.9-7506,0.9863169782240475,0.013683021775954008,0.9999863085434028,1.369145659723295E-5,0.9995750000000004,4.2500000000000025E-4,0.999994301538636,5.698461381662495E-6,3.9858725883060866,0.014127411693932904
4.7336796E-12,1.5569474E-12,2.759096,0.6454817186757151,3.9244713028722398,-0.6992343801289643,-0.8965807583064365,-0.7670797546737129,-0.9997503281674898,6.46833,AGN,3FGL J0116.8+6913,0.928352697400043,0.0716473025999565,0.9368886311710403,0.06311136882895944,0.9827426218833292,0.01725737811668143,0.9995119143616429,4.8808563834156155E-4,3.847495864816055,0.15250413518393896
6.735766E-13,8.6986917E-13,2.5585058,0.34558154913681804,3.789087732261582,-0.7249082688828892,-0.9349736098443433,-0.028509537719664458,-0.2902053765254937,-57.513157,AGN,3FGL J0158.6+0102,0.9837999547578248,0.01620004524217456,0.9840160024543049,0.01598399754569497,0.996265000000003,0.0037349999999999645,0.999994948044105,5.051955889823993E-6,3.9640759052562378,0.03592409474375932
2.405579E-14,7.4890224E-13,1.8781707,-0.6872598648626577,3.846288548110567,-0.9888026564481267,0.8269761349571996,-0.47471885160480776,-0.6231220575817921,-70.08185,AGN,3FGL J0200.3-4108,0.9848046601594391,0.01519533984056121,0.9969681905770554,0.0030318094229430906,0.9998550000000002,1.4500000000000006E-4,0.9999990122663344,9.877336792895218E-7,3.981626863002829,0.018373136997183587
2.1713749E-14,7.6900075E-13,2.0137677,-0.839875302520031,3.6270176141336483,-0.8230451519042479,-0.5049686021907196,-0.3758665293178283,-0.6005503627197641,-53.597607,AGN,3FGL J0216.0+0300,0.9851314359132323,0.014868564086767379,0.9973997947907745,0.002600205209225722,0.99997,3.0E-5,0.9999908895060509,9.110493974188333E-6,3.982492120210058,0.017507879789967287
1.5799012E-13,7.8196705E-13,2.24003,0.1510124177730103,3.9011666276383896,-0.5944720849349635,-0.2955960075724205,-0.8909999889551924,-0.3864808989040241,-51.753777,AGN,3FGL J0216.4+0507,0.9826555720117369,0.017344427988263175,0.9830065953918556,0.01699340460814409,0.9692505209943545,0.030749479005659237,0.9998751008711283,1.2489912885664572E-4,3.9347877892690755,0.06521221073092315
2.949507E-14,8.7704827E-13,1.9356745,-0.18511253595540253,3.638525455292259,-0.9621526475639446,0.5226030796009119,-0.364473908158513,-0.6485734538972411,-33.273746,AGN,3FGL J0221.2+2518,0.9834674817750273,0.01653251822497269,0.988483288376754,0.01151671162324582,0.9995850000000004,4.150000000000003E-4,0.9999908243192972,9.175680708742955E-6,3.971526594471079,0.028473405528927253
8.9399847E-13,8.8548656E-13,2.4037545,0.39726672636221605,3.8699100947006593,-0.6295379286915609,-0.728883334991375,-0.6442546212716316,-0.6857798507879597,-20.032154,AGN,3FGL J0223.6+3927,0.9764710658661845,0.023528934133815585,0.9664177704818514,0.03358222951814761,0.8922706120237733,0.10772938797622343,0.9987741602004688,0.0012258397995338764,3.8339336085722784,0.1660663914277205
6.7246734E-13,7.7750724E-13,2.4003537,-0.21116971220478373,3.7207829568519437,-0.5728396901259544,-0.8119210564867583,-0.33077708144904766,-0.7621781041342908,-67.122475,AGN,3FGL J0224.1-1846,0.9839298262740579,0.016070173725941758,0.9909984227501779,0.009001577249821539,0.9978800000000017,0.0021199999999999847,0.9998214986544621,1.78501345523043E-4,3.9726297476786994,0.027370252321286325
1.350382E-13,9.67913E-13,2.261836,-1.0051141314036514,3.9618117565579025,-0.6559865188647604,-0.6811092103261182,-0.5994235176491967,-0.4252539113965246,-41.091526,AGN,3FGL J0224.4+1615,0.9854796190891113,0.014520380910887051,0.9988860310935487,0.0011139689064502039,0.9966000000000027,0.003399999999999964,0.9999959491606428,4.050839344862943E-6,3.9809615993433054,0.01903840065668208
5.679273E-12,8.1461167E-13,2.771561,0.10939130111626182,3.7231011545365384,-0.7704688523534737,-0.6280482147359217,-0.8412599188095348,-0.6271608779045807,19.998413,AGN,3FGL J0228.5+8213,0.9815660672531542,0.018433932746846914,0.9819085469286104,0.0180914530713894,0.9825011960706806,0.01749880392932955,0.9999059204156938,9.407958431562454E-5,3.9458817306681393,0.0541182693318815
3.694536E-12,9.247044E-13,2.665958,0.8489591083218612,4.006103957314026,-0.7215114827482543,-0.6999667847241238,-0.9194171280701683,-0.8134135739200044,-48.17772,AGN,3FGL J0232.6+0646,0.94606502945812,0.05393497054188031,0.9197122202606479,0.08028777973935125,0.940735749216538,0.059264250783463965,0.9953810094339407,0.004618990566042405,3.801894008369247,0.19810599163073792
1.2959371E-14,8.009879E-13,1.8133874,-0.19301100592775539,3.562483287965839,-0.10529706249234715,-0.7013063211036313,0.031216300762567747,-0.23066909142580183,-58.034374,AGN,3FGL J0234.2-0629,0.9847040285331423,0.015295971466858202,0.9913291298065497,0.008670870193450282,0.9996000000000004,4.0000000000000024E-4,0.9999306509680532,6.934903195268062E-5,3.975563809307746,0.024436190692261165
4.74957E-14,1.000112E-12,1.9952142,-0.9615283724844393,3.932947650086181,-0.9781881122632585,0.5561850385029156,-0.5433693973325063,-0.5966145737305769,-41.696938,AGN,3FGL J0239.4+1326,0.9853006417246676,0.014699358275333075,0.9985054613614959,0.0014945386385049988,0.9995800000000004,4.200000000000003E-4,0.9999962940925098,3.70590750209615E-6,3.9833823971786737,0.01661760282134017
1.3109594E-13,1.3765587E-12,2.0670924,-0.2641414727670336,3.4976885002473406,0.17876947537240653,-0.8210260073284452,-0.11092553010067185,-0.5336930001024264,-7.2564096,AGN,3FGL J0248.4+5130,0.9805905544187895,0.01940944558121006,0.9897113225390828,0.01028867746091735,0.9994350000000005,5.650000000000004E-4,0.9999525327240236,4.74672759735916E-5,3.969689409681896,0.030310590318101002
3.6343864E-13,1.3977134E-12,2.0957446,0.4017659412859103,3.9792314591215523,-0.6200764329704547,-0.4083816186435157,-0.6809797809219945,-0.3874332086890424,-7.8150034,AGN,3FGL J0307.3+4916,0.9726131819344418,0.027386818065558025,0.9713715287614808,0.02862847123851899,0.9635780230679281,0.0364219769320824,0.998566170580601,0.00143382941940524,3.9061289043444516,0.09387109565556466
5.7072657E-13,7.197188E-13,2.5369458,0.26585209797538195,3.262073427395963,-0.7269831554272049,-0.6922396871474557,-0.41801620224804803,-0.9999154605817256,-59.818363,AGN,3FGL J0308.4-2852,0.9688699951170596,0.031130004882939908,0.9535177762679192,0.046482223732080545,0.9868350000000092,0.013164999999999975,0.9999467686334338,5.3231366578005065E-5,3.909169540018422,0.09083045998159844
8.201651E-15,9.264413E-13,1.6247706,0.8343165233866486,3.578460331920012,0.9475798104087889,-0.4326039419144951,0.35753905062389507,-0.35570969583009127,-57.68242,AGN,3FGL J0312.7-2222,0.9736878908045015,0.02631210919549788,0.909101715031778,0.09089828496822157,0.9982400000000013,0.001759999999999988,0.9995434860370537,4.5651396295354505E-4,3.8805730918733343,0.11942690812667298
4.659785E-13,7.887829E-13,2.1997874,0.6638696972445209,3.897573248723105,0.38147992872823716,-0.5883437536857863,-0.6834970782602984,-0.799123868971469,-56.697277,AGN,3FGL J0322.5-3721,0.9627660672900489,0.0372339327099512,0.9263718889721964,0.07362811102780367,0.9673068101884138,0.0326931898115997,0.9990534969123233,9.465030876832891E-4,3.8554982633629824,0.14450173663703786
1.4957402E-12,8.238407E-13,2.6469278,-3.181135052441008,3.6905785099008357,-0.5860673289982686,-0.9408874043037326,0.0034095691978203897,-0.9999531391918498,-51.675007,AGN,3FGL J0324.5-1315,0.9860700156549781,0.013929984345021958,0.9999889885779393,1.101142206130828E-5,0.982180000000011,0.017820000000000016,0.9999780526746631,2.1947325359136492E-5,3.9682170569075916,0.03178294309244242
3.854508E-13,1.0590783E-12,2.2363307,0.8758898153547805,4.1216347737390135,-0.24783930165526435,-0.6512177070449989,-0.4274547845989954,-0.9999925061218958,-40.14347,AGN,3FGL J0330.6+0437,0.9446940805920421,0.05530591940795822,0.9063616834268433,0.0936383165731554,0.8511498869975738,0.1488501130024297,0.8402418006291684,0.15975819937084457,3.5424474516456277,0.45755254835438786
5.3434782E-14,9.047499E-13,2.071027,-1.0506444625259295,3.646266951340054,-0.45014949261596104,-0.7029995788863624,-0.18033181034032378,-0.7781829409411907,-40.93062,AGN,3FGL J0333.6+0233,0.9853388318631602,0.01466116813683871,0.9982631917699936,0.0017368082300055047,0.9977100000000019,0.002289999999999982,0.9999732197894615,2.678021055074478E-5,3.9812852434226174,0.01871475657739494
3.6534977E-14,7.3463853E-13,2.0884702,0.12538579463586885,3.366244518931928,-0.6702143769305563,-0.40921582903462106,-0.6484648103267072,-0.5606198978321724,-52.02948,AGN,3FGL J0340.4-2423,0.9796683441600761,0.020331655839923555,0.9696174655911393,0.030382534408861232,0.99518587139108,0.004814128608923832,0.9997725631972175,2.274368027675955E-4,3.944244244339513,0.05575575566047621
7.432405E-15,1.1324825E-12,1.8813975,-0.296966856297168,3.671178716299576,0.9997723984524943,-0.8709640900213205,-0.3630680049829421,-0.010361715318134509,4.8845844,AGN,3FGL J0348.4+6039,0.9804196541656678,0.019580345834332324,0.9929717893973902,0.007028210602610628,0.9993400000000005,6.600000000000004E-4,0.9999626780187038,3.7321981321875164E-5,3.9726941215817626,0.027305878418264828
2.8078151E-14,6.7312047E-13,2.0426261,-0.6883369682036273,3.64908445809181,0.8518923914665584,-0.45012160167998844,-0.7242736955972671,-0.22998269799277604,-50.453266,AGN,3FGL J0351.0-2816,0.9849858440818505,0.015014155918149662,0.9965360480342729,0.0034639519657268516,0.998845000000001,0.001154999999999998,0.9998225337853911,1.7746621460747807E-4,3.980189425901515,0.01981057409848399
4.159954E-14,6.9581445E-13,2.166003,-0.4524117575954811,3.992703380517825,-0.9116381172904889,0.04689159854660702,-0.6257591788406216,-0.76681166829007,17.812963,AGN,3FGL J0359.7+7649,0.9849520124215919,0.015047987578407612,0.9946529919389596,0.00534700806103782,0.9950661754729396,0.004933824527064139,0.9996124904165746,3.875095834157242E-4,3.974283670250066,0.025716329749925295
5.2967613E-12,1.0645095E-12,2.772858,0.02318298587226278,3.920145925007697,-0.7603800516619013,-0.7944357780569281,-0.6722197772678217,-0.999799446509744,-19.517502,AGN,3FGL J0402.7+2616,0.9797131243183149,0.02028687568168484,0.9850244140721204,0.014975585927879878,0.9941039190120086,0.005896080987995694,0.999703615595166,2.963844048567989E-4,3.9585450729976097,0.04145492700241721
4.3963127E-13,1.1277911E-12,2.398651,-0.01677440698699582,4.084009909860215,-0.7199010800212926,-0.5018339268089791,-0.878125484357229,-0.2175048211115445,-33.34685,AGN,3FGL J0412.0+0229,0.9844026106093965,0.015597389390604599,0.9920475134619443,0.007952486538055257,0.9667185428157218,0.03328145718429254,0.9988779027603432,0.0011220972396466403,3.9420465696474056,0.057953430352599034
4.872544E-13,8.3683315E-13,2.4036627,-0.702608497999665,3.981569888755527,-0.6771169478495545,-0.6792278126771268,-0.5619579084149878,-0.9999683912855907,-38.605083,AGN,3FGL J0414.9-0840,0.984768907668333,0.015231092331667292,0.9968306353042625,0.003169364695736225,0.9905514166979545,0.00944858330205228,0.9999627638771013,3.723612288585451E-5,3.9721137235476514,0.027886276452341655
1.9190112E-12,7.1133274E-13,2.4831734,0.42928813947031547,3.6663037804763103,-0.5123437508784879,-0.7360290314980212,-0.9118738359285551,-0.07509973173809711,-45.978413,AGN,3FGL J0415.7-4351,0.981424355164192,0.01857564483580819,0.9718726212807582,0.028127378719241963,0.9236787633577719,0.07632123664222014,0.999765943245871,2.3405675411432327E-4,3.876741683048593,0.12325831695138462
1.7756882E-14,7.655505E-13,1.8452863,-2.805610434880471,3.700267513316448,-0.8832749040379735,-0.16006380523503705,-0.47349210490536947,-0.31903834158775124,-41.781445,AGN,3FGL J0420.4-6013,0.9861967223286253,0.013803277671373047,0.9999740342196612,2.596578033921811E-5,0.9994450000000004,5.550000000000004E-4,0.9999929848782176,7.0151217660217225E-6,3.9856087414265042,0.014391258573478286
5.768468E-13,9.939464E-13,2.3351693,0.29861036553801684,3.987075003277932,-0.6564024803757665,-0.6014162465192239,-0.7352053784906335,-0.5661491520362788,-45.18857,AGN,3FGL J0420.6-3742,0.9812516945760389,0.018748305423962202,0.9772658657433713,0.022734134256627958,0.9882496075815831,0.011750392418424951,0.9997386757856639,2.613242143636714E-4,3.9465058436866567,0.05349415631337879
6.2355524E-13,1.3033033E-12,2.3310003,0.6241063257789569,3.85175800643967,-0.40466351981257004,-0.7028753706459063,-0.5925599620082892,-0.8933933252966542,-20.749165,AGN,3FGL J0421.6+1950,0.9570927658679641,0.04290723413203689,0.9324038278746323,0.06759617212536753,0.9400871153188048,0.0599128846811967,0.9978931845725764,0.0021068154274388458,3.8274768936339774,0.17252310636603999
3.4186273E-14,6.629459E-13,1.9710824,0.7459867538418614,3.787122737252871,0.9996557008218733,-0.6423234760233476,-0.21271544962462904,-0.9218972291928482,-42.53188,AGN,3FGL J0430.1-3103,0.9517687154056806,0.04823128459431944,0.8950565457703022,0.10494345422969771,0.9391920558181889,0.06080794418181163,0.9987886384461937,0.0012113615537965305,3.7848059554403655,0.21519404455962532
1.0337713E-12,8.234271E-13,2.501354,-0.5871267426986833,3.655724864771727,-0.6636749520269694,-0.6978750949264131,-0.7259891484128789,-0.7512389777437518,-37.6949,AGN,3FGL J0447.1-2540,0.9845294282824792,0.015470571717520427,0.9952902782768711,0.004709721723128988,0.9898792224223726,0.010120777577634693,0.9999105583635755,8.944163643597266E-5,3.9696094873452985,0.03039051265472008
1.2715837E-12,8.160411E-13,2.6509671,0.6875164577521543,3.7312047181581613,-0.8193352929315064,-0.6620560022774307,-0.4717129512863802,-0.8303447294875226,17.546276,AGN,3FGL J0451.6+7231,0.9599871509042498,0.04001284909574928,0.9328441954875331,0.06715580451246743,0.9748330684578627,0.02516693154214855,0.9999021468861373,9.785311387383912E-5,3.8675665617357833,0.1324334382642391
8.6424514E-13,1.2219385E-12,2.486627,0.44252547657586566,3.3436605315183385,-0.9908980178012876,0.2516081022955624,-0.34145360716382994,-0.5026742847368146,8.319546,AGN,3FGL J0451.7+5722,0.9741326889825099,0.025867311017490274,0.9574892832336608,0.04251071676633883,0.9658110466965486,0.03418895330346535,0.999995185416965,4.814583027054407E-6,3.8974282043296844,0.1025717956703215
9.319912E-14,1.1834859E-12,2.1675987,1.1215789899658377,3.3065798419273054,0.9991386629241098,-0.568905918909092,-0.598216141556187,-0.946843995712991,-25.115173,AGN,3FGL J0506.3-0357,0.6069043935229351,0.39309560647706593,0.6730976722808234,0.32690232771917554,0.533547442082,0.46645255791799983,0.5491180565259557,0.4508819434740426,2.362667564411714,1.637332435588284
8.64894E-15,9.047526E-13,1.8043303,-1.5887274620399159,3.5001334949686442,0.2559679575585446,0.0944038601613371,-0.4883493998595838,-0.4554918847971878,-21.37455,AGN,3FGL J0506.9+0321,0.9859928217146756,0.014007178285324603,0.9993711355075603,6.288644924387225E-4,0.9995150000000005,4.850000000000003E-4,0.9999870727396291,1.292726034667949E-5,3.9848660299618652,0.015133970038110007
5.32967E-13,9.117755E-13,2.34381,2.869588233781981E-4,3.7907020863360272,-0.5005664736357106,-0.7354385713761981,-0.6799051870982926,-0.38635146226509015,-27.191273,AGN,3FGL J0507.5-0906,0.983629174633567,0.016370825366432376,0.9875529577172876,0.012447042282714161,0.9769327891170161,0.023067210882994828,0.9995962161575326,4.0378384248572583E-4,3.9477111376254035,0.05228886237462709
1.1489595E-13,1.5229413E-12,2.1241972,-1.100133705435884,3.97483696536452,-0.6446466149842373,-0.5049931276917261,-0.4572184106509819,-0.5303566716462821,-4.045806,AGN,3FGL J0524.4+2839,0.9804043114617867,0.0195956885382132,0.9989812588990502,0.0010187411009502125,0.9997950000000002,2.050000000000001E-4,0.9998010018515734,1.9899814841928257E-4,3.9789815722124104,0.021018427787582696
3.4371816E-15,1.0287911E-12,1.6333857,0.3574575676089194,3.5951323520668366,0.9977180422165867,-0.46273612471072856,-0.5049631084081726,0.22072467717817493,-32.831596,AGN,3FGL J0524.5-6937,0.982641198463987,0.017358801536013085,0.969708183119608,0.03029181688039255,0.9975300000000019,0.002469999999999978,0.9999872606889597,1.2739311027845812E-5,3.9498666422725566,0.050133357727433464
1.4500083E-13,2.3467775E-12,2.4045255,0.459068305946744,4.03815456167154,-0.8514337358129586,-0.6236008322646718,-0.8097351553568837,-0.1917968550819415,-6.931372,AGN,3FGL J0526.4+2247,0.9717433795129402,0.02825662048705964,0.9766910817539997,0.02330891824600085,0.8972795948000674,0.10272040519992606,0.9962701426942194,0.0037298573057964694,3.8419841987612267,0.15801580123878303
4.7616436E-13,8.6300617E-13,2.3432455,-1.541852350743209,4.050848544296966,-0.4330463656779254,-0.7856600214518255,-0.7225287363855886,-0.15184503624003623,-30.88655,AGN,3FGL J0533.8-3754,0.9859820681553481,0.014017931844653383,0.9997458316341814,2.541683658176115E-4,0.9834600000000107,0.016540000000000013,0.9999405945671077,5.940543286782307E-5,3.9691284943566476,0.03087150564333883
3.926076E-12,1.0989754E-12,2.2926352,0.9946460967852343,5.302264566095964,-0.6866393262886173,-0.6866758725887762,-0.5916731732819115,-0.291382477240103,-29.435787,AGN,3FGL J0536.4-3347,0.9819276754431271,0.0180723245568742,0.9769047574645308,0.02309524253546915,0.9980600000000014,0.001939999999999987,0.9999991466194103,8.533806019372206E-7,3.9568915795270696,0.043108420472945275
2.3105097E-14,1.1940828E-12,1.890715,0.7709893149009096,3.8141281081176506,0.023153052338115508,0.4399203676813526,-0.38119115780525126,-0.5864841278580718,-7.659905,AGN,3FGL J0538.9+1646,0.9457833819190452,0.054216618080954085,0.9148877999268789,0.08511220007312026,0.998380029653449,0.0016199703465523305,0.9999106285917142,8.937140827798563E-5,3.8589618400910872,0.14103815990890467
3.9644117E-14,1.2423119E-12,2.1070893,-1.498020516763739,3.879204398190888,-0.08358974759494817,-0.8753028113179652,-0.3324291019313376,-0.2988629311006355,-9.836587,AGN,3FGL J0540.0+1208,0.9861733382153771,0.013826661784622324,0.9996168424209256,3.8315757907365634E-4,0.9995750000000004,4.2500000000000025E-4,0.9996199372773164,3.800627226815026E-4,3.9849851179136193,0.015014882086377482
6.833494E-11,1.2966392E-12,3.0930102,7.585122568305369E-4,3.964124633026361,-0.7158824647632854,-0.9183220360636121,-0.8286790555940768,-0.7575235031343602,7.275483,AGN,3FGL J0556.2+3933,0.9801724126364469,0.01982758736355301,0.9894922519307392,0.010507748069261004,0.9890750000000077,0.01092499999999997,0.9996912249202979,3.087750797001818E-4,3.9584308894874916,0.04156911051251417
3.8375055E-14,1.2166268E-12,2.1480634,-1.0557090470459043,3.4983060039050233,-0.8089276008352212,-0.2988866367713004,-0.7461798823513022,-0.172757044340822,-15.24574,AGN,3FGL J0557.7-0720,0.9860540262676436,0.013945973732355994,0.998556552591116,0.001443447408883309,0.9931702277716848,0.00682977222832044,0.99852485344956,0.0014751465504555955,3.9763056600800044,0.023694339920015337
6.8261013E-15,1.2091798E-12,1.7110547,0.7005455450438457,3.6634472806158014,-0.9999953066817263,0.999801934432957,0.0023288091614438395,-0.4839796808641839,3.5618856,AGN,3FGL J0559.8+3042,0.9583064249530647,0.04169357504693437,0.9334537586231816,0.06654624137681887,0.9986750000000011,0.0013249999999999946,0.9999937923254264,6.2076745742749555E-6,3.890428975901674,0.10957102409832752
1.3112918E-12,2.0178284E-12,2.484669,0.43426673055754395,3.8241905277912625,-0.6780363081264914,-0.665413597280059,-0.7934080864669532,-0.7343855511864937,0.1465086,AGN,3FGL J0601.5+2309,0.929000082576925,0.07099991742307446,0.9590049261289095,0.04099507387108978,0.8306911198373614,0.16930888016264228,0.986482949761096,0.013517050238931034,3.705179078304292,0.29482092169573754
7.225367E-14,1.3301235E-12,2.008549,0.22786255926090063,3.9488381351766995,-0.28309637566458956,-0.5725710755266692,-0.47627232740447517,-0.38921242324820665,-10.302232,AGN,3FGL J0605.0-0000,0.9800955532578439,0.01990444674215755,0.979995166754201,0.020004833245798725,0.9994056851082032,5.943148917973522E-4,0.9999244672089622,7.553279104864272E-5,3.9594208723292104,0.04057912767080227
6.3550705E-13,1.0228737E-12,2.2983522,0.7211961056463689,4.123885322229688,-0.3005356546324001,-0.676917880654226,-0.736730135345201,-0.70970651561715,-17.386005,AGN,3FGL J0609.7-1841,0.9636930300625456,0.03630696993745595,0.9391498489145724,0.06085015108542719,0.9191401081503301,0.08085989184966738,0.9765181260065731,0.023481873993417196,3.798501113134021,0.2014988868659677
3.8083208E-14,3.4523372E-12,2.0148985,-0.07975617789378135,3.9451949423330257,-0.7015413970682051,-0.5140059136622293,-0.4847105284139469,-0.6340091643975292,3.5527859,AGN,3FGL J0619.4+2242,0.9763059440650476,0.02369405593495321,0.9878467063461638,0.012153293653835507,0.9988450000000011,0.0011549999999999978,0.9999178887439866,8.211125603422723E-5,3.9629155391551993,0.03708446084482294
1.4855588E-13,7.752012E-13,2.2900796,-0.6139750116953873,3.4577963427412914,-0.9178029938819195,0.24280270313850863,-0.6370885777240841,-0.7686549406792701,-22.665697,AGN,3FGL J0623.1-4143,0.9842940562752693,0.015705943724731143,0.9944107636179514,0.005589236382048087,0.9480905845677811,0.051909415432227574,0.9829358577053132,0.017064142294711922,3.909731262166315,0.09026873783371872
6.092225E-13,7.8502005E-13,2.2764657,0.05741646942962959,4.0990945133217185,-0.8162257518858936,-0.5032566306097491,-0.5160005793528826,-0.4628879915814917,22.594389,AGN,3FGL J0644.6+6035,0.9845103698607324,0.01548963013926821,0.9890128398409419,0.010987160159058177,0.9938855554862354,0.006114444513769067,0.9999594647959834,4.0535204030696374E-5,3.9673682299838933,0.03263177001612615
5.6790766E-12,1.9920012E-12,2.4574044,0.8962084254714199,3.897697077597684,-0.4111868807979477,-0.8356414861643424,-0.7212980203119403,-0.5730556333847211,-0.59796613,AGN,3FGL J0647.6+0032,0.8827317959624766,0.11726820403752423,0.9092952061172384,0.09070479388276155,0.830082023490918,0.16991797650908594,0.9885392493235716,0.011460750676438074,3.6106482748942046,0.3893517251058098
1.3469979E-12,6.6052535E-13,2.5400684,-2.607273978276101,3.8531117150208445,-0.8324936377297658,-0.6059805749532393,-0.6098149205370507,-0.8838774144739625,24.45203,AGN,3FGL J0650.9+6524,0.9865494890032356,0.013450510996764625,0.9999547218640369,4.5278135964003554E-5,0.9937744489806701,0.006225551019334378,0.9997818318871842,2.1816811280830236E-4,3.9800604917351268,0.019939508264871307
8.117279E-14,8.8240136E-13,2.2582495,-2.7436328201526177,3.644137808622017,-0.8822537063956676,-0.5687212348633901,-0.6657158670291284,-0.4621490012325013,-14.9429865,AGN,3FGL J0716.0-4525,0.9874175677152122,0.012582432284787679,0.9999673672003183,3.2632799679938494E-5,0.9594877316442411,0.04051226835577135,0.999830964399599,1.6903560040939822E-4,3.946703630959371,0.05329636904064836
2.5008107E-14,1.0165159E-12,2.0026686,-2.0920608310362137,3.7010887168068693,0.8035768872804164,-0.44035589225446997,-0.5581615111712227,-0.39029433826530663,5.5968394,AGN,3FGL J0721.5-0221,0.9868051664308574,0.013194833569142236,0.9998379314151369,1.620685848634834E-4,0.9995750000000004,4.2500000000000025E-4,0.9998071339226491,1.9286607736712817E-4,3.9860252317686435,0.013974768231372848
2.3109384E-13,1.2056441E-12,2.3585443,0.25735450578657554,3.5723751318050567,-0.8115409727663679,-0.69082224917392,-0.6237116009592443,-0.11480575887986005,-9.017494,AGN,3FGL J0725.8-3532,0.9792487165395177,0.02075128346048313,0.9790185694199084,0.020981430580092674,0.9852285431089943,0.014771456891014882,0.9994239075703103,5.760924296741969E-4,3.9429197366387307,0.057080263361264885
3.4934517E-13,1.1585028E-12,2.1847017,0.15809324056800944,3.9949911529037854,-0.6583699601956096,-0.5693229072650617,-0.5920445858375923,-0.48597544911925555,8.666384,AGN,3FGL J0725.8+0212,0.98148803611125,0.01851196388875031,0.9831743592423994,0.016825640757600627,0.99745043569554,0.002549564304461921,0.9999707734756162,2.9226524393889668E-5,3.9620836045248056,0.03791639547520675
2.8945051E-15,1.0715216E-12,1.6692368,-0.3528871979428958,3.4720673791341223,-0.9998970361061206,0.9998946320336461,-0.4191134886896623,0.18706682342479275,-5.3990955,AGN,3FGL J0731.8-3010,0.9835455692350886,0.016454430764911286,0.9944422786513796,0.005557721348619526,0.9992550000000007,7.450000000000005E-4,0.9999878293215256,1.2170678478516566E-5,3.9772306772079946,0.022769322792009328
5.037522E-12,7.0887767E-13,2.7803707,0.0989008166545055,4.309908661926486,-0.814185857740426,-0.8602108173974847,-0.3084678594485318,-0.7515844524722357,28.310799,AGN,3FGL J0733.3+5904,0.9845272261682451,0.015472773831755245,0.9911063227949359,0.008893677205064895,0.9990100000000008,9.900000000000009E-4,0.9999980500944267,1.9499055651395893E-6,3.9746415990576085,0.02535840094238528
2.753746E-14,9.764676E-13,1.9193196,-1.7630221693757604,3.7326305147287444,-0.2203475232968781,-0.7137584951258283,-0.29592031860129986,-0.1673561579639341,-25.45458,AGN,3FGL J0737.8-8245,0.9862698560364281,0.013730143963572524,0.999770780886433,2.2921911356736698E-4,0.9994200000000005,5.800000000000004E-4,0.9999888339502554,1.1166049766186389E-5,3.9854494708731174,0.014550529126906077
2.122127E-13,9.006698E-13,2.2611725,0.9019951147239068,3.450664586429139,-0.3103929113587442,-0.5797736269727651,-0.8309400393929947,-0.7266921592924106,19.249018,AGN,3FGL J0744.3+1715,0.8438296377174658,0.156170362282535,0.8245089035424024,0.1754910964575966,0.7861097075833151,0.2138902924166834,0.9342939011988005,0.06570609880118122,3.388742150041984,0.6112578499579964
