Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,TimesinTraining,GLON_3FGL,Flags_3FGL,Category_Prob
3FGL J0608.0-0835,-25.8450787,-27.1157731,2.3726776,0.634974965,5.35321371,-0.480980795,-0.716179365,-0.642093632,-0.738243444,-13.516102,AGN,fsrq,734.81946,PowerLaw,PKS 0605-08,0.999823098,0.000177,0.984530218,0.015469782,0.998622429,0.001377571,0.979962751,0.020037249,318,215.76573,0,AGN
3FGL J0609.4-0248,-30.3598318,-27.2270138,1.8982692,0.272615007,4.07543371,-0.510682703,-0.463632883,-0.466410527,-0.371130717,-10.628022,AGN,bll,3942.6016,PowerLaw,NVSS J060915-024754,0.999619839,0.00038,0.978135453,0.021864547,0.995092675,0.004907325,0.997787218,0.002212782,301,210.62975,0,AGN
3FGL J0611.1-6100,-25.7656233,-27.825626,2.704762,-1.92900406,4.38330644,-0.792569308,-0.710053273,-0.793006636,-0.41537946,-28.308992,AGN,fsrq,440.74872,PowerLaw,PKS 0609-609,0.999986197,1.38e-05,0.99164224,0.00835776,0.999997349,2.65e-06,0.9961567,0.0038433,310,270.10657,0,AGN
3FGL J0611.2+4323,-29.8911828,-27.6437878,2.1679258,0.332805451,3.76108592,-0.862200905,-0.607248637,-0.367343059,-0.376834482,11.562526,AGN,bcu,2246.1619,PowerLaw,NVSS J061107+432404,0.999771036,0.000229,0.983091784,0.016908216,0.99300859,0.00699141,0.997172879,0.002827121,302,169.8538,0,AGN
3FGL J0611.7+2759,-28.9473915,-27.2659286,2.2772093,0.010961602,4.00408464,-0.682064391,-0.422787963,-0.527211451,-0.954852849,4.506941,AGN,bcu,1581.546,PowerLaw,GB6 J0611+2803,0.833185043,0.166814957,0.96909661,0.03090339,0.988475569,0.011524431,0.748948009,0.251051991,321,183.67612,1,AGN
3FGL J0612.8+4122,-26.5337319,-26.8755241,2.0253396,0.729549406,4.65738344,-0.405141301,-0.529229483,-0.506647249,-0.471987102,10.918007,AGN,bll,1255.9515,PowerLaw,B3 0609+413,0.999880945,0.000119,0.979422602,0.020577398,0.994078067,0.005921933,0.995658107,0.004341893,293,171.82323,0,AGN
3FGL J0615.4-3116,-28.2142006,-27.7791915,2.3306127,-2.14436952,4.05737607,-0.792955625,-0.672498111,-0.549387061,-0.553755694,-20.834377,AGN,bll,1070.3914,PowerLaw,PKS 0613-312,0.999636329,0.000364,0.991504072,0.008495928,0.999993947,6.05e-06,0.993004522,0.006995478,331,238.34212,0,AGN
3FGL J0617.2+5701,-28.4153334,-27.5162725,2.0410295,-1.64536928,4.07749134,-0.444537969,-0.644188561,-0.432208746,-0.404040215,18.085638,AGN,bll,1657.3315,PowerLaw,87GB 061258.1+570222,0.999821563,0.000178,0.991913145,0.008086855,0.999982585,1.74e-05,0.993498649,0.006501351,284,157.41673,0,AGN
3FGL J0617.6-1717,-29.6073548,-27.3161916,1.9361923,-0.730573156,4.1696799,-0.631683593,-0.511969397,-0.412908938,-0.247237662,-15.09729,AGN,bll,2699.8774,PowerLaw,CRATES J061733.67-171522.8,0.996457533,0.003542467,0.990003097,0.009996903,0.999888634,0.000111,0.998106642,0.001893358,296,224.92683,0,AGN
3FGL J0618.0+7819,-28.8948887,-28.0237361,2.371977,0.67682962,3.97020331,-0.744986824,-0.790696429,-0.416522753,-0.579978676,24.861248,AGN,fsrq,1136.3136,PowerLaw,1REX J061757+7816.1,0.999924572,7.54e-05,0.981369661,0.018630339,0.982377759,0.017622241,0.982627194,0.017372806,287,135.68248,8,AGN
3FGL J0618.2-2429,-27.8220521,-27.7764393,2.4167824,0.78769416,3.47471949,-0.495687712,-0.748889591,-0.628100907,-0.999964214,-17.810516,AGN,bcu,817.40283,PowerLaw,PMN J0618-2426,0.976380036,0.023619964,0.809375088,0.190624912,0.693220478,0.306779522,0.837881837,0.162118163,310,231.881,1,AGN
3FGL J0618.9-1138,-27.3341353,-27.2998447,2.46949,-2.639963,3.23312869,-0.725666349,-0.669197348,-0.728269446,-0.724909727,-12.423253,AGN,bcu,810.6918,PowerLaw,TXS 0616-116,0.983491645,0.016508355,0.990957024,0.009042976,0.999922324,7.77e-05,0.900702183,0.099297817,294,219.78413,8,AGN
3FGL J0620.4+2644,-32.9143234,-27.5150879,1.6500192,0.287668697,3.46357397,-0.999998495,0.999952255,-0.365415525,-0.529172171,5.6323915,AGN,bcu,8858.444,PowerLaw,RX J0620.6+2644,0.999752705,0.000247,0.936801586,0.063198414,0.969170092,0.030829908,0.997603646,0.002396354,272,185.70792,0,AGN
3FGL J0622.4-2606,-29.1610101,-27.3190526,1.9393938,-0.456274625,4.52063117,-0.599321924,-0.530372798,-0.625203195,-0.019711881,-17.551538,AGN,bll,2300.4863,PowerLaw,PMN J0622-2605,0.99996963,3.04e-05,0.988710638,0.011289362,0.999912431,8.76e-05,0.998339182,0.001660818,320,233.82892,0,AGN
3FGL J0623.3+3043,-31.4846857,-27.560786,1.8931121,0.723029959,3.7948524,-0.999995532,0.999836283,0.137754153,-0.717759633,8.007792,AGN,bcu,4295.587,PowerLaw,GB6 J0623+3045,0.999739544,0.00026,0.933552182,0.066447818,0.984675217,0.015324783,0.990928814,0.009071186,301,182.42511,0,AGN
3FGL J0625.2+4440,-29.3198228,-27.5732096,2.046281,0.021760024,3.96630094,-0.638214981,-0.610597316,-0.340936927,-0.463880244,14.391164,AGN,bll,2174.22,PowerLaw,GB6 J0625+4440,0.999892189,0.000108,0.987735142,0.012264858,0.997778903,0.002221097,0.998879344,0.001120656,300,169.75964,0,AGN
3FGL J0626.0-5436,-24.9474121,-27.7557256,2.9208062,0.277821491,4.22182561,-0.833586423,-0.779443148,-0.670093715,-0.999876653,-25.380417,AGN,fsrq,314.62082,PowerLaw,PMN J0625-5438,0.999844428,0.000156,0.983065593,0.016934407,0.993343176,0.006656824,0.988680197,0.011319803,296,263.35364,0,AGN
3FGL J0626.6-4259,-31.7262495,-27.6482056,1.739764,1.29713386,3.87677841,-0.716691178,-0.340570646,-0.176669046,-0.308936059,-22.406641,AGN,bcu,4885.394,PowerLaw,1RXS J062635.9-425810,0.977730986,0.022269014,0.928116046,0.071883954,0.91760305,0.08239695,0.930128199,0.069871801,300,251.0734,0,AGN
3FGL J0627.0-3529,-29.0168459,-27.1669553,1.8684875,-0.262898537,4.05982477,-0.723558143,-0.301952535,-0.472983697,-0.376968388,-19.971743,AGN,rdg,2381.8425,PowerLaw,PKS 0625-35,0.981456862,0.018543138,0.98950551,0.01049449,0.998855322,0.001144678,0.993336038,0.006663962,301,243.45357,0,AGN
3FGL J0627.9-1517,-26.9031911,-27.4400905,2.723457,0.619013977,3.9638571,-0.606457838,-0.976044872,-0.391572736,0.404107845,-12.014472,AGN,bcu,576.22656,PowerLaw,NVSS J062753-152003,0.999894981,0.000105,0.986057397,0.013942603,0.999591507,0.000408,0.971747934,0.028252066,300,224.12146,0,AGN
3FGL J0629.0-6248,-28.5514089,-27.809011,2.229073,0.226925351,3.88269903,-0.640339574,-0.611359393,-0.587954453,-0.313483346,-26.435104,AGN,bll,1261.5033,PowerLaw,PKS 0628-627,0.999797806,0.000202,0.988040283,0.011959717,0.996337014,0.003662986,0.987264043,0.012735957,315,272.40512,0,AGN
3FGL J0629.4-1959,-25.986001,-27.0713072,2.1824293,0.907796034,5.82658342,-0.501705359,-0.639348161,-0.516611243,-0.643006464,-13.652313,AGN,bll,886.78955,PowerLaw,PKS 0627-199,0.999881996,0.000118,0.985450576,0.014549424,0.999314929,0.000685,0.9912786,0.0087214,278,228.6414,0,AGN
3FGL J0630.3+6906,-29.0395173,-27.9796815,2.3929586,-1.30453603,3.34768454,-0.615323923,-0.553332119,-0.666289112,-0.824978925,23.382828,AGN,bcu,1108.9446,PowerLaw,GB6 J0629+6900,0.98871745,0.01128255,0.990789312,0.009210688,0.999144532,0.000855,0.909916674,0.090083326,322,145.68767,0,AGN
3FGL J0630.9-2406,-28.2888144,-26.6882841,1.8093637,0.750714427,4.14791184,-0.213439295,-0.476443842,-0.370979618,-0.301687595,-14.99012,AGN,bll,2590.183,PowerLaw,TXS 0628-240,0.995000653,0.004999347,0.978982034,0.021017966,0.986951381,0.013048619,0.974469608,0.025530392,298,232.68523,0,AGN
3FGL J0631.2+2019,-28.2676969,-27.0218552,2.4604046,-0.645946183,4.11274806,-0.675103103,-0.804016215,-0.554589923,-0.552662369,4.867735,AGN,bcu,1276.8217,PowerLaw,TXS 0628+203,0.99982774,0.000172,0.987840562,0.012159438,0.999635527,0.000364,0.983511868,0.016488132,308,192.55992,0,AGN
3FGL J0634.7-2334,-26.9215797,-27.5075002,2.5362647,0.708572595,4.06196471,-0.732071563,-0.685868306,-0.871622271,-0.999914343,-13.99607,AGN,fsrq,668.90076,PowerLaw,PMN J0634-2335,0.997030795,0.002969205,0.916058685,0.083941315,0.876474586,0.123525414,0.892668539,0.107331461,332,232.53065,1,AGN
3FGL J0635.7-7517,-24.4072269,-27.5846406,2.709976,0.711592466,5.84872454,-0.709775668,-0.761432153,-0.849219117,-0.999900205,-27.160284,AGN,fsrq,376.362,PowerLaw,PKS 0637-75,0.999941627,5.84e-05,0.988715291,0.011284709,0.998997051,0.001002949,0.991798208,0.008201792,309,286.3925,0,AGN
3FGL J0638.6+7324,-26.1551653,-27.864469,2.6405773,-0.273180793,4.79560339,-0.697660869,-0.794218062,-0.627816315,-0.999958985,25.010445,AGN,fsrq,502.6536,PowerLaw,S5 0633+73,0.99999044,9.56e-06,0.991199531,0.008800469,0.99948183,0.000518,0.997780649,0.002219351,289,141.26962,0,AGN
3FGL J0640.0-1252,-32.9797546,-27.3323559,1.5125129,0.507019871,3.75528872,0.998320952,-0.510583871,0.218343196,-0.223625302,-8.312401,AGN,bcu,11405.307,PowerLaw,TXS 0637-128,0.999089046,0.000911,0.960569578,0.039430422,0.997273324,0.002726676,0.996952918,0.003047082,316,223.19641,4,AGN
3FGL J0641.8-0319,-27.3504874,-27.0495474,2.4544868,0.745885445,4.6685862,-0.698589273,-0.601216327,-0.617296186,-0.999994412,-3.6364286,AGN,bcu,835.9329,PowerLaw,TXS 0639-032,0.997611182,0.002388818,0.908229987,0.091770013,0.9769266,0.0230734,0.905775285,0.094224715,306,214.80153,4,AGN
3FGL J0643.4-5358,-28.1666144,-27.7780967,2.4435904,-1.18447071,4.2128087,-0.822050937,-0.361664661,-0.741879642,-0.779441884,-22.775002,AGN,bcu,943.0987,PowerLaw,PMN J0643-5358,0.999056079,0.000944,0.990664612,0.009335388,0.999888886,0.000111,0.957999481,0.042000519,288,263.325,0,AGN
3FGL J0644.3-6713,-26.1968005,-27.0855375,2.095214,0.883374198,6.32759733,-0.530945375,-0.559330006,-0.523183563,-0.666387033,-25.53596,AGN,bcu,1017.7888,PowerLaw,PKS 0644-671,0.999885473,0.000115,0.989728149,0.010271851,0.999756408,0.000244,0.992539552,0.007460448,328,277.5371,0,AGN
3FGL J0644.6-2853,-30.5475342,-27.7659224,2.111158,-0.366934191,3.92409439,-0.983001067,0.65739997,-0.45274247,-0.853584089,-14.0907755,AGN,bcu,2428.1887,PowerLaw,1RXS J064444.2-285120,0.996513599,0.003486401,0.982924476,0.017075524,0.997943307,0.002056693,0.920056254,0.079943746,276,238.47595,0,AGN
3FGL J0645.9-3914,-25.3511072,-27.7564406,2.8945181,-2.49489541,3.97366554,-0.821500333,-0.78291064,-0.677202254,-0.99990165,-17.75279,AGN,fsrq,319.20682,PowerLaw,PKS 0644-390,0.999521904,0.000478,0.992072342,0.007927658,0.999991217,8.78e-06,0.975085601,0.024914399,291,248.53917,1,AGN
3FGL J0647.0-5134,-29.7010008,-27.8536477,2.1893964,0.164402634,3.62543266,-0.743264733,-0.699488345,-0.384168632,-0.273027167,-21.577398,AGN,bcu,1716.646,PowerLaw,1ES 0646-515,0.999867857,0.000132,0.987215705,0.012784295,0.99646484,0.00353516,0.996650364,0.003349636,302,260.99805,0,AGN
3FGL J0647.1-4415,-29.3961435,-27.8488164,2.3444579,0.113241271,3.54566727,-0.904842991,-0.681690457,0.172859184,-0.900674095,-19.28539,AGN,bcu,1327.7402,PowerLaw,SUMSS J064648-441929,0.995233516,0.004766484,0.983382733,0.016617267,0.994711695,0.005288305,0.918263838,0.081736162,286,253.58754,0,AGN
3FGL J0647.6-6058,-27.1895956,-27.6788415,2.336734,-0.009010735,4.40580358,-0.478507133,-0.668526618,-0.640771759,-0.724150535,-23.944826,AGN,bcu,865.6974,PowerLaw,PMN J0647-6058,0.999938854,6.11e-05,0.988219838,0.011780162,0.998351621,0.001648379,0.991925651,0.008074349,325,270.86298,0,AGN
3FGL J0648.1+1606,-33.0773524,-27.6936272,1.7746266,-0.906814078,3.54099825,-0.855046463,-0.712489506,-0.379416166,-0.457954063,6.563655,AGN,bcu,8487.952,PowerLaw,1RXS J064814.1+160708,0.999826913,0.000173,0.986083901,0.013916099,0.998895595,0.001104405,0.998320963,0.001679037,299,198.16733,0,AGN
3FGL J0648.1-3045,-25.4228713,-27.4484501,2.5566463,-0.112732063,6.00613351,-0.691855053,-0.761096923,-0.602660505,-0.752820841,-14.129471,AGN,fsrq,499.45514,PowerLaw,PKS 0646-306,0.999992891,7.11e-06,0.989530794,0.010469206,0.999980194,1.98e-05,0.997586135,0.002413865,286,240.55573,0,AGN
3FGL J0648.8+1516,-29.8456052,-27.077551,1.8308774,-0.777152158,3.58459475,0.228705716,-0.319102849,-0.365257286,-0.393417772,6.3348174,AGN,bll,3758.1067,PowerLaw,RX J0648.7+1516,0.995433155,0.004566845,0.984232666,0.015767334,0.999242652,0.000757,0.989440066,0.010559934,306,198.98763,0,AGN
3FGL J0648.8-1740,-27.2559436,-27.1177564,2.5196798,0.198726671,4.93639949,-0.761740734,-0.618289902,-0.806776874,-0.657193281,-8.512161,AGN,fsrq,846.1109,PowerLaw,TXS 0646-176,0.999924743,7.53e-05,0.981286952,0.018713048,0.99885878,0.00114122,0.977188936,0.022811064,339,228.48589,0,AGN
3FGL J0649.6-3138,-31.542899,-27.3773813,1.7286855,0.231917666,3.84018258,-0.90593518,0.484202029,-0.151977238,-0.432458596,-14.195758,AGN,bcu,5699.456,PowerLaw,1RXS J064933.8-313914,0.999611254,0.000389,0.979529694,0.020470306,0.996268667,0.003731333,0.997067109,0.002932891,311,241.50668,0,AGN
3FGL J0650.4-1636,-27.4673342,-27.0889729,2.4325619,1.06137425,4.01465764,-0.420521339,-0.698665835,-0.796988625,-0.740190124,-7.707025,AGN,bcu,1013.5065,PowerLaw,PKS 0648-16,0.944180047,0.055819953,0.773119594,0.226880406,0.823438084,0.176561916,0.730322868,0.269677132,309,227.69122,0,AGN
3FGL J0650.5+2055,-32.4570888,-27.3297223,1.5582567,-0.063891754,3.83378372,-0.835374138,-0.389309013,0.026635191,-0.148073568,9.193716,AGN,bcu,9278.518,PowerLaw,1RXS J065033.9+205603,0.999540406,0.00046,0.986080377,0.013919623,0.999014301,0.000986,0.998456138,0.001543862,313,194.04655,0,AGN
3FGL J0650.7+2503,-29.3667213,-26.8153781,1.7208239,-0.480618084,4.15646798,-0.302858253,-0.450166192,-0.260146463,-0.326172271,11.003785,AGN,bll,3626.363,PowerLaw,1ES 0647+250,0.999617373,0.000383,0.989906446,0.010093554,0.999601345,0.000399,0.996862035,0.003137965,292,190.27168,0,AGN
3FGL J0651.3+4014,-29.952206,-27.7960839,2.1201143,-2.67779329,3.99633691,-0.332995613,-0.81164946,-0.164080929,-0.444238356,17.112017,AGN,bcu,2073.5005,PowerLaw,RX J0651.0+4013,0.999927755,7.22e-05,0.992422493,0.007577507,0.999999329,6.71e-07,0.999435319,0.000565,272,175.932,0,AGN
3FGL J0652.0-4808,-31.1715323,-27.841076,2.0442283,0.835211123,3.6372003,-0.862804187,-0.69997501,-0.457205596,0.027704148,-19.753023,AGN,bcu,3236.3447,PowerLaw,1RXS J065201.0-480858,0.998895812,0.001104188,0.976897039,0.023102961,0.98049624,0.01950376,0.976770737,0.023229263,300,257.76984,0,AGN
3FGL J0653.6+2817,-28.4464143,-27.7139348,2.2499437,-1.89340177,4.02432488,-0.761298212,-0.6002327,-0.257193524,-0.80928098,12.926086,AGN,bcu,1289.6027,PowerLaw,GB6 J0653+2816,0.998468363,0.001531637,0.991048007,0.008951993,0.999983992,1.6e-05,0.950833504,0.049166496,309,187.542,0,AGN
3FGL J0654.4+4514,-25.3281074,-27.3394242,2.2872922,0.896748623,7.08440403,-0.534431524,-0.67385131,-0.60497744,-0.709838395,19.38799,AGN,FSRQ,648.54407,PowerLaw,B3 0650+453,0.999934596,6.54e-05,0.988653766,0.011346234,0.999954387,4.56e-05,0.993916558,0.006083442,296,171.20445,0,AGN
3FGL J0654.5+0926,-26.7881512,-27.366003,2.6658497,0.317596127,3.87429296,-0.504182761,-0.81799697,-0.83951662,-0.999925544,4.9780703,AGN,bcu,598.168,PowerLaw,RX J0654.3+0925,0.995437255,0.004562745,0.940387586,0.059612414,0.94666008,0.05333992,0.896161647,0.103838353,288,204.85551,0,AGN
3FGL J0656.4+4232,-29.2747619,-27.6220166,2.0762699,-0.048064439,3.78013933,-0.55713502,-0.753282731,-0.202139482,-0.655604298,18.815279,AGN,bll,1873.1874,PowerLaw,4C +42.22,0.962916918,0.037083082,0.988063961,0.011936039,0.996122297,0.003877703,0.993658646,0.006341354,313,174.02765,0,AGN
3FGL J0658.3-5832,-28.6617378,-27.8417797,2.4019325,-1.69271953,3.5472711,-0.859533896,-0.236664062,-0.873917954,-0.316124279,-22.023773,AGN,bcu,1011.3653,PowerLaw,PMN J0658-5840,0.990757789,0.009242211,0.991331774,0.008668226,0.999939375,6.06e-05,0.898862079,0.101137921,323,268.69525,0,AGN
3FGL J0658.6+0636,-27.7124689,-27.3481928,2.4806616,-0.465518566,3.61096513,-0.779014464,-0.565543354,-0.73262308,-0.453130044,4.5937295,AGN,bcu,920.60315,PowerLaw,NVSS J065844+063711,0.997112027,0.002887973,0.984467109,0.015532891,0.998106724,0.001893276,0.929508067,0.070491933,292,207.85637,1,AGN
3FGL J0700.0+1709,-25.9365135,-27.4901213,2.6873162,0.940897877,4.05480681,-0.656925551,-0.816650594,-0.657584605,-0.999952662,9.591072,AGN,bcu,513.0969,PowerLaw,TXS 0657+172,0.995653589,0.004346411,0.857160234,0.142839766,0.879534692,0.120465308,0.850686609,0.149313391,318,198.48044,4,AGN
3FGL J0700.2+1304,-31.8846583,-27.6123555,1.8048596,0.154090878,3.40744665,-0.99995742,0.999869407,-0.575281842,-0.440558778,7.8545384,AGN,bcu,5177.6997,PowerLaw,GB6 J0700+1304,0.999752459,0.000248,0.960495986,0.039504014,0.977695314,0.022304686,0.996514486,0.003485514,297,202.21445,0,AGN
3FGL J0700.3-6310,-31.3016396,-27.9104079,1.9936056,0.348251446,4.109665,-0.898923674,-0.236808886,-0.316451946,-0.718876068,-23.0389,AGN,bcu,3435.258,PowerLaw,SUMSS J065958-631238,0.999848299,0.000152,0.98364491,0.01635509,0.991752624,0.008247376,0.996932641,0.003067359,315,273.59775,0,AGN
3FGL J0700.6-6610,-26.9127533,-27.1351132,2.0668576,1.18019719,4.73136054,-0.36683808,-0.568178131,-0.547894039,-0.657343095,-23.747164,AGN,bll,1265.6466,PowerLaw,PKS 0700-661,0.999867633,0.000132,0.964488429,0.035511571,0.970813408,0.029186592,0.98356833,0.01643167,316,276.76523,0,AGN
3FGL J0702.7-1952,-29.5039022,-27.265201,2.062933,0.318591394,4.13053058,-0.677787791,-0.251358714,-0.515407604,-0.730734167,-6.5345864,AGN,bll,2375.1074,PowerLaw,TXS 0700-197,0.999602496,0.000398,0.955565569,0.044434431,0.987261331,0.012738669,0.991187041,0.008812959,291,231.94174,0,AGN
3FGL J0703.4-3914,-28.0693675,-27.5974748,2.2879305,1.00579182,4.10248963,-0.469792386,-0.625929565,-0.626547622,-0.829804645,-14.615442,AGN,bcu,1105.949,PowerLaw,1RXS J070312.7-391417,0.946462299,0.053537701,0.897821099,0.102178901,0.889434096,0.110565904,0.548748559,0.451251441,318,249.86597,0,AGN
3FGL J0706.1-4849,-27.5442928,-27.4468487,2.4119742,0.046945034,4.02093996,-0.463907352,-0.744903153,-0.644719776,-0.733740293,-17.796688,AGN,bcu,944.9284,PowerLaw,PMN J0705-4847,0.997795467,0.002204533,0.985571877,0.014428123,0.994505585,0.005494415,0.95329134,0.04670866,295,259.3016,0,AGN
3FGL J0706.5+3744,-29.3426198,-27.3536383,1.8899137,-1.17860692,3.87204711,-0.390426076,-0.48484133,-0.502855136,-0.268383807,18.991184,AGN,bll,2508.7007,PowerLaw,GB6 J0706+3744,0.999741676,0.000258,0.991682408,0.008317592,0.999895507,0.000104,0.997445759,0.002554241,288,179.48698,0,AGN
3FGL J0707.0+7741,-27.8337512,-27.5925836,2.0523002,0.779379004,4.9922823,-0.512268479,-0.49951157,-0.481381909,-0.657076943,27.283714,AGN,bll,1326.1477,PowerLaw,NVSS J070651+774137,0.99993324,6.68e-05,0.986996506,0.013003494,0.995851596,0.004148404,0.994160851,0.005839149,293,136.77026,0,AGN
3FGL J0707.2+6101,-25.7136131,-27.9771698,2.8132002,-0.440168749,3.92187739,-0.727619827,-0.82058517,-0.539704865,-0.999956289,25.3816,AGN,bll,355.53506,PowerLaw,TXS 0702+612,0.999901325,9.87e-05,0.990319593,0.009680407,0.998309436,0.001690564,0.989485214,0.010514786,315,155.2648,0,AGN
3FGL J0708.9+2239,-29.7259049,-27.6958628,2.0765007,0.544869885,4.03593057,-0.019787586,-0.517771822,-0.443435037,-0.791285733,13.792381,AGN,bcu,2014.2445,PowerLaw,GB6 J0708+2241,0.997159071,0.002840929,0.970307877,0.029692123,0.975749905,0.024250095,0.952179636,0.047820364,314,194.26428,0,AGN
3FGL J0709.7-0256,-26.2326102,-27.0847726,2.3173745,0.442208525,5.52632586,-0.52494262,-0.735954507,-0.537773511,-0.724115254,2.7339134,AGN,bll,882.5575,PowerLaw,PMN J0709-0255,0.998994088,0.001005912,0.972389298,0.027610702,0.999543103,0.000457,0.985249769,0.014750231,301,217.64404,4,AGN
3FGL J0710.3+5908,-31.2632699,-27.4235046,1.6610328,0.132041346,4.01714333,-0.618745303,-0.471794905,-0.379618544,-0.009983157,25.408178,AGN,bll,5404.4136,PowerLaw,1H 0658+595,0.999761933,0.000238,0.989611637,0.010388363,0.998463735,0.001536265,0.999364928,0.000635,290,157.39024,0,AGN
3FGL J0710.5+4732,-25.5882353,-27.7726033,2.647554,0.524775628,4.49354185,-0.682834401,-0.760097016,-0.762748096,-0.907761389,22.724035,AGN,bll,431.83383,PowerLaw,S4 0707+47,0.999851705,0.000148,0.982008229,0.017991771,0.98827627,0.01172373,0.993728522,0.006271478,304,169.7724,0,AGN
3FGL J0712.2-6436,-28.5151852,-27.7529325,2.3832674,-1.71499311,3.76056643,-0.476266603,-0.531926455,-0.710956192,-0.999957668,-22.167242,AGN,bcu,1064.1014,PowerLaw,MRC 0712-643,0.98743573,0.01256427,0.991114876,0.008885124,0.999783796,0.000216,0.834557473,0.165442527,322,275.48172,0,AGN
3FGL J0712.6+5033,-27.5129004,-27.539045,2.1360989,-0.133185967,4.56895092,-0.521470201,-0.602197854,-0.497127933,-0.574424797,23.858881,AGN,bll,1162.239,PowerLaw,GB6 J0712+5033,0.99996761,3.24e-05,0.991747042,0.008252958,0.999431223,0.000569,0.995149332,0.004850668,291,166.6971,0,AGN
3FGL J0718.7-4319,-28.3698917,-26.9501691,1.8662682,1.19465305,3.64085303,-0.271327615,-0.386762834,-0.381782415,-0.472123774,-13.644322,AGN,bll,2206.5784,PowerLaw,PMN J0718-4319,0.903429769,0.096570231,0.822067941,0.177932059,0.799270586,0.200729414,0.867760598,0.132239402,291,254.92543,0,AGN
3FGL J0720.0-4010,-29.449794,-27.4956279,2.2281916,-0.274855881,3.56987081,-0.761479879,-0.71506506,-0.275314451,-0.854165793,-12.092091,AGN,bcu,1815.8378,PowerLaw,1RXS J071939.2-401153,0.997554099,0.002445901,0.982423105,0.017576895,0.99368238,0.00631762,0.951756194,0.048243806,304,252.10405,0,AGN
3FGL J0721.4+0404,-26.1928487,-27.4569356,2.528745,0.518443018,4.74843598,-0.626285625,-0.73543367,-0.761626063,-0.630502556,8.530733,AGN,fsrq,592.74426,PowerLaw,PMN J0721+0406,0.999967439,3.26e-05,0.98164304,0.01835696,0.996636463,0.003363537,0.994132478,0.005867522,270,212.71098,0,AGN
3FGL J0723.2-0728,-32.5812621,-27.5462246,1.7982008,-0.884251029,3.6296507,-0.979519435,0.150567971,0.082024332,-0.264620088,3.594586,AGN,bcu,7051.3735,PowerLaw,1RXS J072259.5-073131,0.999658426,0.000342,0.983080541,0.016919459,0.999922953,7.7e-05,0.996559807,0.003440193,283,223.21796,0,AGN
3FGL J0723.7+2050,-28.5528393,-27.7023365,2.4001029,0.089508748,3.97454488,-0.658230099,-0.881110646,-0.178735073,-0.621644354,16.202332,AGN,bcu,1092.5007,PowerLaw,GB6 J0723+2051,0.999910714,8.93e-05,0.98883925,0.01116075,0.998230719,0.001769281,0.992891974,0.007108026,272,197.41591,0,AGN
3FGL J0724.1+2857,-26.3199409,-27.7660923,2.5944273,-0.939444217,4.75138578,-0.747794018,-0.701852604,-0.65225977,-0.999991909,19.358355,AGN,fsrq,526.2604,PowerLaw,GB6 J0723+2859,0.999846462,0.000154,0.991154926,0.008845074,0.999891299,0.000109,0.994424231,0.005575769,299,189.56477,0,AGN
